,UTL US Equity,UTL US Equity,UTL US Equity,UTL US Equity,UTL US Equity
2022-05-30,53.9325,54.8413,52.2001,53.3172,86722.0
2022-05-31,53.2983,54.7751,52.9574,54.7277,123726.0
2022-06-01,54.5195,54.7183,53.4497,54.7183,76438.0
2022-06-02,55.1254,55.3904,53.7243,54.652,73702.0
2022-06-03,54.5479,54.8603,53.6675,54.0651,50737.0
2022-06-04,54.5479,54.8603,53.6675,54.0651,50737.0
2022-06-05,54.5479,54.8603,53.6675,54.0651,50737.0
2022-06-06,54.3964,54.5289,53.6959,54.4911,35965.0
2022-06-07,54.0083,54.3491,53.5823,54.1503,70695.0
2022-06-08,54.1503,54.652,53.4876,54.1881,61750.0
2022-06-09,54.1124,54.6899,53.2793,53.516,45178.0
2022-06-10,53.09,54.368,52.9858,53.2699,57221.0
2022-06-11,53.09,54.368,52.9858,53.2699,57221.0
2022-06-12,53.09,54.368,52.9858,53.2699,57221.0
2022-06-13,52.4084,52.4711,49.6867,50.1174,58489.0
2022-06-14,50.2689,50.2689,48.1294,49.7293,74459.0
2022-06-15,49.9091,49.9091,48.0063,48.8962,77883.0
2022-06-16,48.8678,50.0275,47.959,49.8807,76846.0
2022-06-17,50.5434,50.7611,49.0571,49.5021,101573.0
2022-06-18,50.5434,50.7611,49.0571,49.5021,101573.0
2022-06-19,50.5434,50.7611,49.0571,49.5021,101573.0
2022-06-20,50.5434,50.7611,49.0571,49.5021,101573.0
2022-06-21,49.5873,50.089,49.0003,49.7387,71362.0
2022-06-22,49.3885,51.3008,49.076,50.8179,82752.0
2022-06-23,50.9694,51.6889,50.9694,51.386,35926.0
2022-06-24,51.9066,54.0083,51.6226,53.9988,197541.0
2022-06-25,51.9066,54.0083,51.6226,53.9988,197541.0
2022-06-26,51.9066,54.0083,51.6226,53.9988,197541.0
2022-06-27,53.9325,55.0023,53.5917,54.7088,61182.0
2022-06-28,55.0591,55.5372,54.368,54.8224,45422.0
2022-06-29,54.7183,55.0496,53.7811,54.226,40777.0
2022-06-30,54.1503,55.8448,54.1503,55.5892,61660.0
2022-07-01,55.5798,57.8234,54.9833,57.7477,109216.0
2022-07-02,55.5798,57.8234,54.9833,57.7477,109216.0
2022-07-03,55.5798,57.8234,54.9833,57.7477,109216.0
2022-07-04,55.5798,57.8234,54.9833,57.7477,109216.0
2022-07-05,57.8234,57.8449,52.9669,53.9704,88695.0
2022-07-06,53.6485,55.2674,53.1941,55.2106,56560.0
2022-07-07,55.3999,55.523,53.8095,54.0461,47030.0
2022-07-08,54.1503,55.4471,53.7337,55.0023,44893.0
2022-07-09,54.1503,55.4471,53.7337,55.0023,44893.0
2022-07-10,54.1503,55.4471,53.7337,55.0023,44893.0
2022-07-11,54.8129,55.7407,54.226,55.0591,37133.0
2022-07-12,55.4946,55.7691,54.8603,55.1254,32743.0
2022-07-13,54.7561,55.3242,54.5289,55.0686,31971.0
2022-07-14,54.3585,56.233,54.3396,56.0436,45865.0
2022-07-15,56.8104,57.085,55.3431,56.659,65060.0
2022-07-16,56.8104,57.085,55.3431,56.659,65060.0
2022-07-17,56.8104,57.085,55.3431,56.659,65060.0
2022-07-18,57.1408,57.1408,54.6094,54.9928,50917.0
2022-07-19,55.7786,56.1802,55.1538,55.5514,52847.0
2022-07-20,55.7786,55.7786,53.3929,54.3869,78445.0
2022-07-21,53.4403,54.0509,52.4273,53.9799,42945.0
2022-07-22,51.0262,52.2947,49.1044,49.6346,84288.0
2022-07-23,51.0262,52.2947,49.1044,49.6346,84288.0
2022-07-24,51.0262,52.2947,49.1044,49.6346,84288.0
2022-07-25,50.2689,51.4806,50.2689,50.7233,47213.0
2022-07-26,50.8369,51.6889,50.6286,51.1303,47702.0
2022-07-27,51.367,52.0486,51.244,51.4996,45691.0
2022-07-28,52.6734,52.787,51.6416,52.2474,36439.0
2022-07-29,52.1717,52.9006,51.7078,51.8498,53947.0
2022-07-30,52.1717,52.9006,51.7078,51.8498,53947.0
2022-07-31,52.1717,52.9006,51.7078,51.8498,53947.0
2022-08-01,51.5658,52.2569,50.7233,51.3386,229911.0
2022-08-02,52.0581,53.0426,50.7848,52.5882,65121.0
2022-08-03,52.1054,52.4936,51.5469,52.2001,57940.0
2022-08-04,52.0676,52.6261,50.7233,51.6889,63614.0
2022-08-05,51.528,51.528,49.8003,50.7895,64579.0
2022-08-06,51.528,51.528,49.8003,50.7895,64579.0
2022-08-07,51.528,51.528,49.8003,50.7895,64579.0
2022-08-08,50.8179,51.509,50.3257,51.1209,59833.0
2022-08-09,51.367,53.942,51.367,53.2131,98685.0
2022-08-10,53.7053,53.7053,51.7741,52.6356,84019.0
2022-08-11,52.8072,53.3363,52.1207,52.2923,50135.0
2022-08-12,52.6165,54.037,52.3495,53.7987,46312.0
2022-08-13,52.6165,54.037,52.3495,53.7987,46312.0
2022-08-14,52.6165,54.037,52.3495,53.7987,46312.0
2022-08-15,53.5127,54.4517,52.9692,54.1037,68113.0
2022-08-16,53.9417,54.7044,53.7129,54.0084,74666.0
2022-08-17,54.0275,54.8569,54.0275,54.2754,47458.0
2022-08-18,54.7425,55.2601,54.1705,54.7044,45259.0
2022-08-19,54.5232,55.1239,53.4364,53.7891,346952.0
2022-08-20,54.5232,55.1239,53.4364,53.7891,346952.0
2022-08-21,54.5232,55.1239,53.4364,53.7891,346952.0
2022-08-22,53.6461,54.628,52.5784,53.1122,45332.0
2022-08-23,53.0264,53.0264,51.5868,51.8252,92277.0
2022-08-24,52.3114,52.4258,51.501,51.9873,48147.0
2022-08-25,52.2542,52.75,51.8347,52.6832,35317.0
2022-08-26,52.75,53.2009,51.8443,52.0254,36326.0
2022-08-27,52.75,53.2009,51.8443,52.0254,36326.0
2022-08-28,52.75,53.2009,51.8443,52.0254,36326.0
2022-08-29,51.7489,52.1303,51.358,51.4724,39791.0
2022-08-30,51.1006,51.5487,50.0615,50.2617,61453.0
2022-08-31,50.0329,50.5858,49.4799,49.661,42801.0
2022-09-01,49.4322,51.2055,49.4036,50.6716,78820.0
2022-09-02,50.8432,51.2436,49.8898,50.1091,45868.0
2022-09-03,50.8432,51.2436,49.8898,50.1091,45868.0
2022-09-04,50.8432,51.2436,49.8898,50.1091,45868.0
2022-09-05,50.8432,51.2436,49.8898,50.1091,45868.0
2022-09-06,50.1568,50.3413,48.436,48.8983,60886.0
2022-09-07,48.803,49.8422,48.803,49.5371,50241.0
2022-09-08,49.4322,49.8994,48.5837,48.9174,47052.0
2022-09-09,49.1558,49.5276,48.4407,48.9746,46930.0
2022-09-10,49.1558,49.5276,48.4407,48.9746,46930.0
2022-09-11,49.1558,49.5276,48.4407,48.9746,46930.0
2022-09-12,49.3083,49.5943,48.6219,49.4036,54669.0
2022-09-13,48.9269,49.2606,48.2691,48.6886,82273.0
2022-09-14,48.5551,49.0509,47.8115,48.5075,68104.0
2022-09-15,48.0212,48.0212,46.5245,47.0869,61502.0
2022-09-16,47.0297,47.6876,46.5626,47.4588,153810.0
2022-09-17,47.0297,47.6876,46.5626,47.4588,153810.0
2022-09-18,47.0297,47.6876,46.5626,47.4588,153810.0
2022-09-19,47.1441,48.8507,46.6961,48.6028,50791.0
2022-09-20,48.1166,48.1166,46.8486,47.9068,77059.0
2022-09-21,48.1452,48.4312,46.82,46.8677,53138.0
2022-09-22,46.6675,47.4302,46.248,47.0679,39376.0
2022-09-23,46.6961,46.8486,45.838,46.6865,54253.0
2022-09-24,46.6961,46.8486,45.838,46.6865,54253.0
2022-09-25,46.6961,46.8486,45.838,46.6865,54253.0
2022-09-26,46.6198,47.2013,46.0478,46.5721,83914.0
2022-09-27,46.8105,47.3968,46.5435,46.6961,129217.0
2022-09-28,46.9058,48.2596,46.391,47.8115,81262.0
2022-09-29,47.3253,47.3253,44.6654,45.0849,48769.0
2022-09-30,44.8942,45.0277,43.8073,44.284,83377.0
2022-10-01,44.8942,45.0277,43.8073,44.284,83377.0
2022-10-02,44.8942,45.0277,43.8073,44.284,83377.0
2022-10-03,44.7226,45.3899,43.6453,44.5414,87315.0
2022-10-04,44.6749,45.9048,44.6749,45.7046,58495.0
2022-10-05,45.1421,45.1421,44.0171,44.5986,59601.0
2022-10-06,44.5128,45.1762,43.3879,43.8741,57424.0
2022-10-07,43.4641,44.5298,42.587,43.2639,48232.0
2022-10-08,43.4641,44.5298,42.587,43.2639,48232.0
2022-10-09,43.4641,44.5298,42.587,43.2639,48232.0
2022-10-10,43.0065,44.2554,43.0065,43.6453,41636.0
2022-10-11,43.4451,44.9323,43.2258,44.6844,90638.0
2022-10-12,44.4842,44.6844,43.6834,44.122,52419.0
2022-10-13,43.4069,45.6569,43.1114,45.3709,63722.0
2022-10-14,45.8285,45.8285,44.57,44.98,46741.0
2022-10-15,45.8285,45.8285,44.57,44.98,46741.0
2022-10-16,45.8285,45.8285,44.57,44.98,46741.0
2022-10-17,45.5902,46.5817,45.409,46.0859,44932.0
2022-10-18,47.0393,47.4254,46.2861,46.6579,55021.0
2022-10-19,46.4863,47.0011,46.0621,46.9344,77254.0
2022-10-20,46.6293,46.9058,45.5043,45.7618,66604.0
2022-10-21,46.248,47.3825,45.4757,46.7533,49655.0
2022-10-22,46.248,47.3825,45.4757,46.7533,49655.0
2022-10-23,46.248,47.3825,45.4757,46.7533,49655.0
2022-10-24,46.9249,47.516,46.677,47.3539,34261.0
2022-10-25,47.6971,49.2134,47.6971,49.2034,50551.0
2022-10-26,49.6229,49.6229,48.7458,49.2034,54959.0
2022-10-27,49.4036,50.7812,49.4036,49.8517,48463.0
2022-10-28,50.2235,51.4629,49.5848,50.8432,56338.0
2022-10-29,50.2235,51.4629,49.5848,50.8432,56338.0
2022-10-30,50.2235,51.4629,49.5848,50.8432,56338.0
2022-10-31,50.6907,51.4629,49.5107,50.2521,68401.0
2022-11-01,47.9926,54.0847,46.4959,52.3209,88371.0
2022-11-02,52.5212,52.5212,49.2511,49.8708,90008.0
2022-11-03,49.2511,49.5848,48.3931,49.3274,39066.0
2022-11-04,49.6038,50.2235,48.8507,49.9661,44079.0
2022-11-05,49.6038,50.2235,48.8507,49.9661,44079.0
2022-11-06,49.6038,50.2235,48.8507,49.9661,44079.0
2022-11-07,49.5943,49.5943,47.8306,48.4312,53660.0
2022-11-08,48.2119,49.213,48.0117,48.231,56037.0
2022-11-09,48.1929,49.8803,48.1023,48.374,78391.0
2022-11-10,49.719,50.9584,49.4885,50.8527,73300.0
2022-11-11,51.1025,51.1025,48.5853,49.0081,67142.0
2022-11-12,51.1025,51.1025,48.5853,49.0081,67142.0
2022-11-13,51.1025,51.1025,48.5853,49.0081,67142.0
2022-11-14,49.0849,49.8295,48.5277,49.5749,70225.0
2022-11-15,49.5749,50.3435,49.1042,50.0649,48374.0
2022-11-16,50.0649,51.2082,49.4981,50.1994,41670.0
2022-11-17,49.8535,50.3051,49.1522,50.0169,50844.0
2022-11-18,50.8335,51.5301,50.43,50.6125,190863.0
2022-11-19,50.8335,51.5301,50.43,50.6125,190863.0
2022-11-20,50.8335,51.5301,50.43,50.6125,190863.0
2022-11-21,50.6702,50.9776,50.1994,50.4876,68252.0
2022-11-22,50.8815,51.4388,50.0482,50.747,39959.0
2022-11-23,51.0449,51.8279,49.6037,50.3435,42449.0
2022-11-24,51.0449,51.8279,49.6037,50.3435,42449.0
2022-11-25,50.7855,51.0545,50.478,50.6702,18503.0
2022-11-26,50.7855,51.0545,50.478,50.6702,18503.0
2022-11-27,50.7855,51.0545,50.478,50.6702,18503.0
2022-11-28,50.7759,50.8591,49.9496,50.0361,38965.0
2022-11-29,50.0457,50.5548,49.8247,49.9688,45195.0
2022-11-30,50.2282,52.7166,50.2186,52.6686,68091.0
2022-12-01,52.7454,52.928,51.5349,51.5637,82949.0
2022-12-02,51.237,51.3715,50.6414,50.9776,45261.0
2022-12-03,51.237,51.3715,50.6414,50.9776,45261.0
2022-12-04,51.237,51.3715,50.6414,50.9776,45261.0
2022-12-05,50.2859,50.3723,49.4596,50.3339,57416.0
2022-12-06,50.1898,50.5357,49.7479,50.2763,39696.0
2022-12-07,49.9977,50.3243,49.4885,49.7094,34581.0
2022-12-08,49.45,50.1226,49.0273,50.1226,42907.0
2022-12-09,49.7767,50.3531,49.2002,49.6422,46347.0
2022-12-10,49.7767,50.3531,49.2002,49.6422,46347.0
2022-12-11,49.7767,50.3531,49.2002,49.6422,46347.0
2022-12-12,49.8151,50.6197,49.2963,50.382,46391.0
2022-12-13,51.1698,51.8807,49.719,50.1033,114881.0
2022-12-14,50.2763,51.3619,49.6278,49.7575,61629.0
2022-12-15,49.4981,49.4981,48.3259,48.6526,70351.0
2022-12-16,48.1434,48.1434,47.1154,47.9993,711070.0
2022-12-17,48.1434,48.1434,47.1154,47.9993,711070.0
2022-12-18,48.1434,48.1434,47.1154,47.9993,711070.0
2022-12-19,48.0665,49.5941,47.4902,49.0657,61873.0
2022-12-20,48.8351,49.1138,48.1098,48.2395,63325.0
2022-12-21,48.595,49.7479,48.595,49.402,54455.0
2022-12-22,49.474,49.474,48.2491,49.133,38476.0
2022-12-23,49.0177,49.9688,49.0177,49.94,24516.0
2022-12-24,49.0177,49.9688,49.0177,49.94,24516.0
2022-12-25,49.0177,49.9688,49.0177,49.94,24516.0
2022-12-26,49.0177,49.9688,49.0177,49.94,24516.0
2022-12-27,49.8728,50.2523,49.45,50.1514,66377.0
2022-12-28,50.9008,50.9008,49.2098,49.3347,25721.0
2022-12-29,49.6902,50.0265,49.4116,49.9112,48521.0
2022-12-30,49.7671,50.4348,48.4604,49.3443,54795.0
2022-12-31,49.7671,50.4348,48.4604,49.3443,54795.0
2023-01-01,49.7671,50.4348,48.4604,49.3443,54795.0
2023-01-02,49.7671,50.4348,48.4604,49.3443,54795.0
2023-01-03,49.8343,50.0265,48.1818,48.643,54977.0
2023-01-04,49.2963,50.4972,49.2963,49.7767,67225.0
2023-01-05,49.402,49.402,48.2299,48.864,54033.0
2023-01-06,49.1618,50.4396,49.1042,50.3723,36640.0
2023-01-07,49.1618,50.4396,49.1042,50.3723,36640.0
2023-01-08,49.1618,50.4396,49.1042,50.3723,36640.0
2023-01-09,50.1994,50.5165,49.4788,49.7959,41747.0
2023-01-10,49.6326,49.7094,48.5853,49.5845,74238.0
2023-01-11,49.5461,50.43,49.1714,50.3627,56528.0
2023-01-12,50.2378,51.3235,49.9304,51.1986,53250.0
2023-01-13,50.5645,51.1986,50.4108,51.1506,36456.0
2023-01-14,50.5645,51.1986,50.4108,51.1506,36456.0
2023-01-15,50.5645,51.1986,50.4108,51.1506,36456.0
2023-01-16,50.5645,51.1986,50.4108,51.1506,36456.0
2023-01-17,51.0545,51.3043,50.3964,50.9968,43762.0
2023-01-18,51.0833,51.2514,49.0321,49.3636,86590.0
2023-01-19,49.4404,50.0265,49.3347,49.8439,65068.0
2023-01-20,50.2378,50.2763,49.2002,50.209,42700.0
2023-01-21,50.2378,50.2763,49.2002,50.209,42700.0
2023-01-22,50.2378,50.2763,49.2002,50.209,42700.0
2023-01-23,49.9688,50.2571,49.3732,49.5557,27547.0
2023-01-24,49.4788,50.0265,49.2867,49.7959,28236.0
2023-01-25,49.2771,49.9016,49.1159,49.8055,24288.0
2023-01-26,49.6902,49.9016,49.3155,49.8055,42684.0
2023-01-27,49.7863,49.9784,48.8736,49.0561,73063.0
2023-01-28,49.7863,49.9784,48.8736,49.0561,73063.0
2023-01-29,49.7863,49.9784,48.8736,49.0561,73063.0
2023-01-30,49.0561,49.6902,48.7775,49.0465,49041.0
2023-01-31,49.0081,50.161,49.0081,50.1226,74748.0
2023-02-01,49.6422,50.7086,49.2002,50.2763,67771.0
2023-02-02,50.1994,51.0257,49.9592,50.8815,116760.0
2023-02-03,50.3531,51.2947,49.671,50.9392,65932.0
2023-02-04,50.3531,51.2947,49.671,50.9392,65932.0
2023-02-05,50.3531,51.2947,49.671,50.9392,65932.0
2023-02-06,50.5837,51.5253,50.419,51.5253,69419.0
2023-02-07,51.1217,51.6694,50.6702,50.9392,78066.0
2023-02-08,50.6702,50.8239,49.5461,49.6134,58320.0
2023-02-09,49.8535,50.3339,48.6526,48.8351,68785.0
2023-02-10,48.6718,49.8439,48.5277,49.6902,78484.0
2023-02-11,48.6718,49.8439,48.5277,49.6902,78484.0
2023-02-12,48.6718,49.8439,48.5277,49.6902,78484.0
2023-02-13,49.821,50.3826,49.5789,50.1211,57882.0
2023-02-14,50.5859,50.5859,49.269,50.0243,62592.0
2023-02-15,49.8887,52.4452,49.3852,52.3967,123956.0
2023-02-16,51.9997,52.8228,51.3122,52.4452,83719.0
2023-02-17,52.7647,54.4302,52.0384,54.0913,205090.0
2023-02-18,52.7647,54.4302,52.0384,54.0913,205090.0
2023-02-19,52.7647,54.4302,52.0384,54.0913,205090.0
2023-02-20,52.7647,54.4302,52.0384,54.0913,205090.0
2023-02-21,53.7621,53.9025,52.9777,53.5006,74409.0
2023-02-22,53.6168,54.6142,53.1714,53.7911,159084.0
2023-02-23,54.0332,54.8854,53.2876,53.3651,86217.0
2023-02-24,52.9971,54.009,52.3871,53.6459,74457.0
2023-02-25,52.9971,54.009,52.3871,53.6459,74457.0
2023-02-26,52.9971,54.009,52.3871,53.6459,74457.0
2023-02-27,53.8008,54.4109,52.9971,52.9971,88259.0
2023-02-28,52.8809,53.4135,52.3386,52.6001,135455.0
2023-03-01,52.6582,52.7182,51.3219,51.6027,83701.0
2023-03-02,51.4284,52.1643,51.0798,52.1643,40404.0
2023-03-03,52.4161,53.123,51.9126,52.755,69571.0
2023-03-04,52.4161,53.123,51.9126,52.755,69571.0
2023-03-05,52.4161,53.123,51.9126,52.755,69571.0
2023-03-06,52.571,53.4619,51.3122,52.145,85618.0
2023-03-07,52.1062,52.8809,51.1863,51.9319,88736.0
2023-03-08,52.0578,52.542,51.5736,52.542,47160.0
2023-03-09,52.726,53.0358,52.1837,52.5614,75556.0
2023-03-10,52.4064,53.0165,51.38,51.8545,73603.0
2023-03-11,52.4064,53.0165,51.38,51.8545,73603.0
2023-03-12,52.4064,53.0165,51.38,51.8545,73603.0
2023-03-13,51.3993,52.4742,50.5763,50.9442,93439.0
2023-03-14,51.6705,52.9584,51.6705,52.2612,117683.0
2023-03-15,51.9416,52.9584,50.8958,52.8809,99192.0
2023-03-16,52.4258,53.7234,51.7383,53.52,101027.0
2023-03-17,53.2489,53.6362,52.0578,52.2321,374214.0
2023-03-18,53.2489,53.6362,52.0578,52.2321,374214.0
2023-03-19,53.2489,53.6362,52.0578,52.2321,374214.0
2023-03-20,52.7841,54.3044,52.358,53.8783,131478.0
2023-03-21,54.4593,54.4593,52.4258,53.5006,96473.0
2023-03-22,52.939,53.9945,52.1546,52.1546,75419.0
2023-03-23,52.4258,52.7744,51.0846,51.2638,67809.0
2023-03-24,51.1766,53.704,51.1766,53.3263,66244.0
2023-03-25,51.1766,53.704,51.1766,53.3263,66244.0
2023-03-26,51.1766,53.704,51.1766,53.3263,66244.0
2023-03-27,53.6072,53.9558,52.9003,53.4813,74186.0
2023-03-28,53.5006,54.7014,53.2876,53.9654,74119.0
2023-03-29,54.285,54.5513,53.917,54.314,71634.0
2023-03-30,54.498,54.9435,54.2075,54.6433,54232.0
2023-03-31,54.9047,55.3502,54.3431,55.234,181654.0
2023-04-01,54.9047,55.3502,54.3431,55.234,181654.0
2023-04-02,54.9047,55.3502,54.3431,55.234,181654.0
2023-04-03,55.2049,55.8634,54.6662,55.5148,122671.0
2023-04-04,55.2921,56.0861,55.1081,56.0861,52391.0
2023-04-05,56.1539,57.8678,55.4034,57.6839,84679.0
2023-04-06,58.1777,58.6716,57.6935,57.984,94144.0
2023-04-07,58.1777,58.6716,57.6935,57.984,94144.0
2023-04-08,58.1777,58.6716,57.6935,57.984,94144.0
2023-04-09,58.1777,58.6716,57.6935,57.984,94144.0
2023-04-10,57.7904,57.8969,56.5122,56.793,134107.0
2023-04-11,56.7543,56.8947,56.1248,56.5122,119454.0
2023-04-12,56.6574,57.8485,56.6574,57.2772,62465.0
2023-04-13,57.3643,57.5386,55.8876,56.8608,60395.0
2023-04-14,56.6187,56.6913,55.7133,56.0764,63266.0
2023-04-15,56.6187,56.6913,55.7133,56.0764,63266.0
2023-04-16,56.6187,56.6913,55.7133,56.0764,63266.0
2023-04-17,56.2217,56.977,55.8827,56.3088,44562.0
2023-04-18,56.2217,56.3137,55.4518,55.6988,74128.0
2023-04-19,55.9312,56.3282,55.5922,56.1732,42924.0
2023-04-20,56.028,56.9963,55.7859,56.8705,130945.0
2023-04-21,57.1319,57.403,56.241,56.8608,76318.0
2023-04-22,57.1319,57.403,56.241,56.8608,76318.0
2023-04-23,57.1319,57.403,56.241,56.8608,76318.0
2023-04-24,56.7543,57.2675,56.2701,56.9382,101127.0
2023-04-25,56.5993,57.3449,56.3088,57.161,144610.0
2023-04-26,56.6671,57.2191,56.0183,56.6865,206287.0
2023-04-27,56.609,57.2094,55.9118,56.4153,89502.0
2023-04-28,56.0764,56.1829,53.5975,53.8299,82663.0
2023-04-29,56.0764,56.1829,53.5975,53.8299,82663.0
2023-04-30,56.0764,56.1829,53.5975,53.8299,82663.0
2023-05-01,53.9654,54.5949,53.5975,54.1204,94189.0
2023-05-02,53.9654,54.5271,52.5759,53.6943,144244.0
2023-05-03,53.5781,54.5271,53.4619,53.6072,63229.0
2023-05-04,53.4619,54.4496,52.8131,54.1785,66174.0
2023-05-05,54.314,54.9241,53.8396,54.9241,60799.0
2023-05-06,54.314,54.9241,53.8396,54.9241,60799.0
2023-05-07,54.314,54.9241,53.8396,54.9241,60799.0
2023-05-08,54.9338,55.4759,54.5271,55.1662,99558.0
2023-05-09,54.8176,55.447,54.8176,55.1952,102228.0
2023-05-10,55.6213,56.1248,54.9144,55.9505,83842.0
2023-05-11,55.7569,56.2701,55.1081,55.7762,74980.0
2023-05-12,55.9989,56.2217,55.4228,55.7956,66792.0
2023-05-13,55.9989,56.2217,55.4228,55.7956,66792.0
2023-05-14,55.9989,56.2217,55.4228,55.7956,66792.0
2023-05-15,56.1223,56.1223,54.8789,55.3031,66092.0
2023-05-16,55.3909,55.3909,54.6498,54.796,33856.0
2023-05-17,54.8253,54.8253,53.6551,54.7083,49332.0
2023-05-18,54.2792,54.484,53.7526,54.3865,83023.0
2023-05-19,54.757,55.0008,53.7136,53.7916,109191.0
2023-05-20,54.757,55.0008,53.7136,53.7916,109191.0
2023-05-21,54.757,55.0008,53.7136,53.7916,109191.0
2023-05-22,53.8208,54.0646,53.0407,53.5283,39131.0
2023-05-23,53.3137,54.4547,52.8261,53.9769,48407.0
2023-05-24,53.9769,54.4352,52.9042,52.9432,45875.0
2023-05-25,52.9042,53.0553,51.8607,52.3386,104738.0
2023-05-26,52.1143,52.3386,51.4316,51.89,49892.0
2023-05-27,52.1143,52.3386,51.4316,51.89,49892.0
2023-05-28,52.1143,52.3386,51.4316,51.89,49892.0
2023-05-29,52.1143,52.3386,51.4316,51.89,49892.0
2023-05-30,51.8315,52.2703,50.866,50.9148,47984.0
2023-05-31,51.1586,51.5682,50.5344,51.3829,61956.0
2023-06-01,51.6559,51.6559,50.4954,50.6807,57257.0
2023-06-02,50.8758,52.6506,50.6222,52.4458,68046.0
2023-06-03,50.8758,52.6506,50.6222,52.4458,68046.0
2023-06-04,50.8758,52.6506,50.6222,52.4458,68046.0
2023-06-05,52.085,52.3483,50.788,51.2561,42608.0
2023-06-06,50.9343,52.1825,50.9343,51.9582,50131.0
2023-06-07,52.3483,53.8891,52.3483,53.3625,63355.0
2023-06-08,53.499,53.499,52.6019,52.9919,46102.0
2023-06-09,52.9432,53.0602,52.0557,52.4653,32252.0
2023-06-10,52.9432,53.0602,52.0557,52.4653,32252.0
2023-06-11,52.9432,53.0602,52.0557,52.4653,32252.0
2023-06-12,52.8164,52.8164,51.9972,52.1338,43358.0
2023-06-13,52.085,52.085,51.1976,51.7047,53909.0
2023-06-14,51.968,52.6214,51.6364,51.9875,64405.0
2023-06-15,51.9485,51.9972,51.1001,51.7924,52835.0
2023-06-16,52.2313,52.5726,52.046,52.2313,170615.0
2023-06-17,52.2313,52.5726,52.046,52.2313,170615.0
2023-06-18,52.2313,52.5726,52.046,52.2313,170615.0
2023-06-19,52.2313,52.5726,52.046,52.2313,170615.0
2023-06-20,52.1728,52.6896,51.5486,52.2215,48712.0
2023-06-21,52.2703,52.6701,51.3048,52.6506,59200.0
2023-06-22,52.6994,52.6994,51.5828,52.319,57916.0
2023-06-23,52.28,52.4068,49.6031,49.9396,236137.0
2023-06-24,52.28,52.4068,49.6031,49.9396,236137.0
2023-06-25,52.28,52.4068,49.6031,49.9396,236137.0
2023-06-26,50.1249,50.4662,49.3983,50.1834,47976.0
2023-06-27,50.2516,50.5735,49.8128,50.3199,46681.0
2023-06-28,50.2224,50.2224,49.1399,49.4715,52453.0
2023-06-29,49.2472,49.8226,49.1108,49.4617,44161.0
2023-06-30,49.5885,49.8713,49.3057,49.452,37269.0
2023-07-01,49.5885,49.8713,49.3057,49.452,37269.0
2023-07-02,49.5885,49.8713,49.3057,49.452,37269.0
2023-07-03,49.5202,49.9981,48.9742,49.6178,18939.0
2023-07-04,49.5202,49.9981,48.9742,49.6178,18939.0
2023-07-05,49.6763,49.6763,48.8474,49.2765,109414.0
2023-07-06,49.0131,49.4617,48.4475,49.2179,52578.0
2023-07-07,48.9351,49.6275,48.7108,48.7108,41291.0
2023-07-08,48.9351,49.6275,48.7108,48.7108,41291.0
2023-07-09,48.9351,49.6275,48.7108,48.7108,41291.0
2023-07-10,48.6913,48.7303,47.8819,48.4378,40898.0
2023-07-11,48.35,48.6913,47.9112,48.6231,31457.0
2023-07-12,49.0522,49.7055,48.7108,49.5007,40238.0
2023-07-13,49.4812,50.4223,49.4812,50.2126,39945.0
2023-07-14,50.3199,50.7149,49.7104,50.4662,37871.0
2023-07-15,50.3199,50.7149,49.7104,50.4662,37871.0
2023-07-16,50.3199,50.7149,49.7104,50.4662,37871.0
2023-07-17,50.4467,50.5344,49.8128,49.9298,42286.0
2023-07-18,49.9298,50.2711,48.3013,49.8616,61544.0
2023-07-19,49.7933,50.7002,49.7933,50.2711,47359.0
2023-07-20,50.3784,51.9783,50.3784,51.8802,49621.0
2023-07-21,52.0362,52.5238,51.9387,52.0362,53963.0
2023-07-22,52.0362,52.5238,51.9387,52.0362,53963.0
2023-07-23,52.0362,52.5238,51.9387,52.0362,53963.0
2023-07-24,52.1728,52.6506,51.8705,52.2605,45550.0
2023-07-25,52.1045,52.1923,51.3048,51.7242,75852.0
2023-07-26,51.8217,53.4893,51.5682,51.7924,46253.0
2023-07-27,51.8705,51.8705,50.6417,50.7587,43942.0
2023-07-28,51.2171,51.2171,50.71,50.7587,28371.0
2023-07-29,51.2171,51.2171,50.71,50.7587,28371.0
2023-07-30,51.2171,51.2171,50.71,50.7587,28371.0
2023-07-31,50.749,51.8266,50.4272,50.749,85934.0
2023-08-01,49.7348,51.1976,48.6426,49.1204,54084.0
2023-08-02,48.4768,50.0517,48.4768,49.1887,44384.0
2023-08-03,49.335,49.335,48.0087,48.35,74445.0
2023-08-04,48.3988,49.018,48.272,48.7401,73565.0
2023-08-05,48.3988,49.018,48.272,48.7401,73565.0
2023-08-06,48.3988,49.018,48.272,48.7401,73565.0
2023-08-07,48.8084,49.8128,48.7694,49.335,59671.0
2023-08-08,49.4617,49.5495,48.4183,48.8376,32461.0
2023-08-09,48.6133,49.5398,48.3553,49.1107,36134.0
2023-08-10,49.0034,49.5885,48.506,48.7596,29895.0
2023-08-11,48.912,49.1494,48.6957,48.9906,56671.0
2023-08-12,48.912,49.1494,48.6957,48.9906,56671.0
2023-08-13,48.912,49.1494,48.6957,48.9906,56671.0
2023-08-14,49.0693,49.1971,47.742,48.3024,59501.0
2023-08-15,48.3024,48.3024,47.4078,47.6535,63652.0
