,PARA US Equity,PARA US Equity,PARA US Equity,PARA US Equity,PARA US Equity
2021-05-03,37.5987,37.718,36.1575,36.4054,34064098.0
2021-05-04,36.13,36.6991,35.414,36.6853,20480824.0
2021-05-05,36.7266,37.0571,35.7995,35.8913,24750064.0
2021-05-06,36.9286,37.1581,34.4869,35.0193,44431871.0
2021-05-07,35.3406,36.4788,34.9275,36.1575,25483727.0
2021-05-08,35.3406,36.4788,34.9275,36.1575,25483727.0
2021-05-09,35.3406,36.4788,34.9275,36.1575,25483727.0
2021-05-10,36.2493,36.8001,35.671,36.0474,18927397.0
2021-05-11,35.0652,36.2769,34.8358,36.2401,19701390.0
2021-05-12,36.3228,37.3325,35.7995,35.8546,21179755.0
2021-05-13,36.0841,36.9653,34.9734,35.3497,20742883.0
2021-05-14,35.7445,36.1116,35.0652,35.7169,17029161.0
2021-05-15,35.7445,36.1116,35.0652,35.7169,17029161.0
2021-05-16,35.7445,36.1116,35.0652,35.7169,17029161.0
2021-05-17,36.9788,37.3784,35.0835,35.2579,33202592.0
2021-05-18,35.6389,37.3784,35.5884,36.8643,29181941.0
2021-05-19,36.1942,36.6532,35.7261,36.4329,19409580.0
2021-05-20,38.2353,38.4524,37.1673,38.1127,36244517.0
2021-05-21,38.333,39.0123,37.8557,38.691,27099363.0
2021-05-22,38.333,39.0123,37.8557,38.691,27099363.0
2021-05-23,38.333,39.0123,37.8557,38.691,27099363.0
2021-05-24,38.7828,38.8471,37.7088,38.1311,19473086.0
2021-05-25,38.5074,38.7507,37.3187,37.5436,15314941.0
2021-05-26,37.8465,39.1592,37.6538,38.9756,18656612.0
2021-05-27,39.2877,39.9761,38.7369,39.609,22191766.0
2021-05-28,39.6916,39.7099,38.792,38.9389,14555534.0
2021-05-29,39.6916,39.7099,38.792,38.9389,14555534.0
2021-05-30,39.6916,39.7099,38.792,38.9389,14555534.0
2021-05-31,39.6916,39.7099,38.792,38.9389,14555534.0
2021-06-01,39.3336,39.6916,38.9481,39.1041,11165231.0
2021-06-02,39.4713,39.7834,38.4983,39.0857,20988555.0
2021-06-03,38.7553,38.9389,37.7823,38.1678,18451212.0
2021-06-04,38.2703,38.6176,37.9246,38.278,11105590.0
2021-06-05,38.2703,38.6176,37.9246,38.278,11105590.0
2021-06-06,38.2703,38.6176,37.9246,38.278,11105590.0
2021-06-07,38.5258,38.6451,37.9842,38.3147,9004571.0
2021-06-08,38.2688,38.7048,37.7364,38.2596,12402945.0
2021-06-09,38.177,39.4575,37.975,38.7828,15497263.0
2021-06-10,39.0307,39.1867,37.8374,38.1036,12086738.0
2021-06-11,38.3147,38.9297,37.9016,38.8746,11266106.0
2021-06-12,38.3147,38.9297,37.9016,38.8746,11266106.0
2021-06-13,38.3147,38.9297,37.9016,38.8746,11266106.0
2021-06-14,38.9023,39.7701,38.7349,39.3547,13862676.0
2021-06-15,39.2439,39.6962,38.1361,38.4684,19307949.0
2021-06-16,38.4777,38.9346,38.1361,38.5977,12538600.0
2021-06-17,38.4223,38.8017,36.7975,37.1021,21893691.0
2021-06-18,36.8806,37.1668,36.4051,36.9544,24690617.0
2021-06-19,36.8806,37.1668,36.4051,36.9544,24690617.0
2021-06-20,36.8806,37.1668,36.4051,36.9544,24690617.0
2021-06-21,37.2037,37.8499,36.5242,37.813,14021263.0
2021-06-22,37.7207,37.9145,37.2406,37.6191,8517266.0
2021-06-23,37.6376,39.6685,37.5129,38.6254,29032587.0
2021-06-24,38.5146,39.9086,38.4777,39.5762,17000946.0
2021-06-25,39.6224,40.6009,39.29,40.4532,15530269.0
2021-06-26,39.6224,40.6009,39.29,40.4532,15530269.0
2021-06-27,39.6224,40.6009,39.29,40.4532,15530269.0
2021-06-28,40.9702,43.809,40.9056,42.4657,43424952.0
2021-06-29,42.4657,42.7427,41.1641,41.201,18654052.0
2021-06-30,41.081,41.8565,40.5456,41.7272,12847474.0
2021-07-01,41.8518,42.3457,41.1502,41.4964,13624071.0
2021-07-02,41.4964,41.6626,40.4441,40.7671,10033522.0
2021-07-03,41.4964,41.6626,40.4441,40.7671,10033522.0
2021-07-04,41.4964,41.6626,40.4441,40.7671,10033522.0
2021-07-05,41.4964,41.6626,40.4441,40.7671,10033522.0
2021-07-06,40.6194,40.6471,38.873,39.5762,14026850.0
2021-07-07,39.823,39.8624,38.8285,39.5116,9848706.0
2021-07-08,38.7177,38.8468,37.5637,38.2746,15650406.0
2021-07-09,38.5423,39.5578,38.3669,39.4839,10049627.0
2021-07-10,38.5423,39.5578,38.3669,39.4839,10049627.0
2021-07-11,38.5423,39.5578,38.3669,39.4839,10049627.0
2021-07-12,39.2347,40.8317,38.6281,40.1024,17104870.0
2021-07-13,39.7886,40.2132,39.2623,39.3085,9441038.0
2021-07-14,39.687,39.7332,38.4869,38.6715,11243008.0
2021-07-15,38.5792,39.1885,37.7891,38.1176,9672009.0
2021-07-16,38.2007,38.3316,36.9914,37.1945,10837062.0
2021-07-17,38.2007,38.3316,36.9914,37.1945,10837062.0
2021-07-18,38.2007,38.3316,36.9914,37.1945,10837062.0
2021-07-19,36.7236,37.0515,36.1633,36.8067,12677347.0
2021-07-20,37.1206,38.2192,36.4098,37.2868,12779036.0
2021-07-21,37.476,38.533,37.3883,38.1269,8950779.0
2021-07-22,38.173,38.1822,37.176,37.7299,6260302.0
2021-07-23,37.8314,37.9699,37.3053,37.8407,6552916.0
2021-07-24,37.8314,37.9699,37.3053,37.8407,6552916.0
2021-07-25,37.8314,37.9699,37.3053,37.8407,6552916.0
2021-07-26,37.8776,38.9762,37.776,38.9208,12283666.0
2021-07-27,38.57,38.81,37.7668,38.1638,7622620.0
2021-07-28,38.2192,38.93,37.5914,38.45,9449552.0
2021-07-29,38.5515,39.1885,38.3115,38.4869,6833235.0
2021-07-30,38.2838,38.6669,37.6283,37.7853,8020586.0
2021-07-31,38.2838,38.6669,37.6283,37.7853,8020586.0
2021-08-01,38.2838,38.6669,37.6283,37.7853,8020586.0
2021-08-02,37.9998,38.4638,37.5868,37.7022,8873808.0
2021-08-03,37.7484,37.8407,35.1173,35.5143,34007835.0
2021-08-04,35.3573,36.2713,35.2927,35.8097,17040605.0
2021-08-05,35.7751,38.4754,35.662,38.3576,19426894.0
2021-08-06,38.5607,38.8746,38.1882,38.3115,10609515.0
2021-08-07,38.5607,38.8746,38.1882,38.3115,10609515.0
2021-08-08,38.5607,38.8746,38.1882,38.3115,10609515.0
2021-08-09,38.1454,38.173,37.0929,37.1945,12343634.0
2021-08-10,37.3145,37.7022,36.7883,37.6191,11877164.0
2021-08-11,37.6819,37.8868,37.0929,37.6837,8285918.0
2021-08-12,37.6006,37.7865,36.7006,36.8898,8269162.0
2021-08-13,37.1945,37.3791,36.1051,36.1513,8991786.0
2021-08-14,37.1945,37.3791,36.1051,36.1513,8991786.0
2021-08-15,37.1945,37.3791,36.1051,36.1513,8991786.0
2021-08-16,35.9482,36.0682,35.2189,35.5604,9783254.0
2021-08-17,35.2743,36.0774,34.8699,36.0313,12938824.0
2021-08-18,36.9267,38.4315,36.4098,37.3606,20720065.0
2021-08-19,37.2037,37.3237,36.4744,36.5944,12395538.0
2021-08-20,36.4744,36.9452,36.2067,36.659,10167279.0
2021-08-21,36.4744,36.9452,36.2067,36.659,10167279.0
2021-08-22,36.4744,36.9452,36.2067,36.659,10167279.0
2021-08-23,36.8898,37.4391,36.5575,37.2314,8201453.0
2021-08-24,37.3883,37.8407,37.2175,37.573,8818549.0
2021-08-25,37.7207,38.1638,37.3052,37.8222,9383968.0
2021-08-26,37.8037,38.0438,36.8436,36.8898,8032529.0
2021-08-27,36.8806,37.776,36.6775,37.7484,7827566.0
2021-08-28,36.8806,37.776,36.6775,37.7484,7827566.0
2021-08-29,36.8806,37.776,36.6775,37.7484,7827566.0
2021-08-30,37.7484,37.7755,36.3174,37.1391,8720974.0
2021-08-31,37.0929,38.4869,37.0406,38.2653,12153642.0
2021-09-01,38.4223,38.6254,38.0392,38.2284,7087999.0
2021-09-02,38.6623,38.9115,38.0807,38.3484,9276329.0
2021-09-03,38.3576,38.3576,37.8037,38.1084,7400334.0
2021-09-04,38.3576,38.3576,37.8037,38.1084,7400334.0
2021-09-05,38.3576,38.3576,37.8037,38.1084,7400334.0
2021-09-06,38.3576,38.3576,37.8037,38.1084,7400334.0
2021-09-07,38.0576,38.93,37.9145,38.4223,9263993.0
2021-09-08,38.3115,38.7454,37.6837,37.7668,9544800.0
2021-09-09,37.7484,37.9791,37.1021,37.2406,8952899.0
2021-09-10,37.416,37.5954,36.5575,36.6036,10474121.0
2021-09-11,37.416,37.5954,36.5575,36.6036,10474121.0
2021-09-12,37.416,37.5954,36.5575,36.6036,10474121.0
2021-09-13,36.8898,37.3954,36.5852,37.2683,8894691.0
2021-09-14,37.3519,37.3797,35.9774,36.1446,16633146.0
2021-09-15,36.1817,37.5098,35.8195,37.4912,9786402.0
2021-09-16,37.3333,37.7048,37.0965,37.5469,7632989.0
2021-09-17,37.4726,37.8348,37.0454,37.1383,9895325.0
2021-09-18,37.4726,37.8348,37.0454,37.1383,9895325.0
2021-09-19,37.4726,37.8348,37.0454,37.1383,9895325.0
2021-09-20,36.2567,36.4696,35.4062,36.0889,13967127.0
2021-09-21,36.3582,36.6739,35.7824,35.9031,6875416.0
2021-09-22,36.2932,37.2776,36.2467,36.4046,9331339.0
2021-09-23,36.6368,37.5469,36.4882,37.2033,8066798.0
2021-09-24,37.0826,37.4262,36.7807,37.1383,5406415.0
2021-09-25,37.0826,37.4262,36.7807,37.1383,5406415.0
2021-09-26,37.0826,37.4262,36.7807,37.1383,5406415.0
2021-09-27,37.0919,38.197,37.0361,37.5562,7118952.0
2021-09-28,37.5748,38.2434,37.1522,37.3612,9473976.0
2021-09-29,37.5005,37.6305,36.9897,37.259,7628291.0
2021-09-30,37.4141,37.4819,36.5346,36.6925,9662736.0
2021-10-01,37.0361,37.3519,36.3303,37.0547,6887525.0
2021-10-02,37.0361,37.3519,36.3303,37.0547,6887525.0
2021-10-03,37.0361,37.3519,36.3303,37.0547,6887525.0
2021-10-04,37.0083,37.04,36.2096,36.321,7925821.0
2021-10-05,36.3396,37.0222,36.1725,36.7482,7714156.0
2021-10-06,36.5068,36.5161,35.8474,36.3768,9146920.0
2021-10-07,36.5904,37.6119,36.5161,36.999,9246918.0
2021-10-08,37.2033,38.1459,36.934,36.9711,6541941.0
2021-10-09,37.2033,38.1459,36.934,36.9711,6541941.0
2021-10-10,37.2033,38.1459,36.934,36.9711,6541941.0
2021-10-11,37.0083,37.1987,36.5161,36.5625,6762713.0
2021-10-12,36.6368,36.999,36.2421,36.3582,6081825.0
2021-10-13,36.3675,36.7575,36.205,36.5625,7719290.0
2021-10-14,37.0733,37.0779,36.5254,36.6554,6311037.0
2021-10-15,36.7947,36.9333,36.1074,36.1446,12981065.0
2021-10-16,36.7947,36.9333,36.1074,36.1446,12981065.0
2021-10-17,36.7947,36.9333,36.1074,36.1446,12981065.0
2021-10-18,36.0053,36.4319,35.6245,35.7824,12958077.0
2021-10-19,35.9124,36.3303,35.9124,36.2839,6645478.0
2021-10-20,36.1353,36.7204,36.0424,36.0982,6878340.0
2021-10-21,36.0674,36.465,34.4451,35.0859,15778066.0
2021-10-22,35.0673,35.1603,34.2965,34.8351,13533895.0
2021-10-23,35.0673,35.1603,34.2965,34.8351,13533895.0
2021-10-24,35.0673,35.1603,34.2965,34.8351,13533895.0
2021-10-25,34.928,35.0441,34.5287,34.928,7760782.0
2021-10-26,35.0766,35.1602,34.3708,34.4358,7146256.0
2021-10-27,34.3708,34.3894,33.1821,33.2749,17112318.0
2021-10-28,33.2749,34.6123,33.0521,34.3801,9768964.0
2021-10-29,34.2222,34.3894,33.4885,33.6371,8460015.0
2021-10-30,34.2222,34.3894,33.4885,33.6371,8460015.0
2021-10-31,34.2222,34.3894,33.4885,33.6371,8460015.0
2021-11-01,33.8972,34.8481,33.7764,34.5937,9750910.0
2021-11-02,34.4544,34.7144,34.12,34.7051,7792807.0
2021-11-03,34.5751,35.0116,34.3718,34.8723,7745719.0
2021-11-04,35.0023,35.2902,33.1914,33.3399,21669143.0
2021-11-05,33.3221,34.2408,32.6527,33.7486,11927328.0
2021-11-06,33.3221,34.2408,32.6527,33.7486,11927328.0
2021-11-07,33.3221,34.2408,32.6527,33.7486,11927328.0
2021-11-08,33.7499,33.8507,32.9267,33.2842,12223617.0
2021-11-09,33.3307,33.405,32.6341,32.9685,8759311.0
2021-11-10,32.9313,33.8043,32.8013,32.8663,9085518.0
2021-11-11,32.8106,33.2564,32.2162,33.0613,10585258.0
2021-11-12,33.1171,33.3214,32.5134,32.6899,11691771.0
2021-11-13,33.1171,33.3214,32.5134,32.6899,11691771.0
2021-11-14,33.1171,33.3214,32.5134,32.6899,11691771.0
2021-11-15,32.987,33.9993,32.9406,33.2285,10887357.0
2021-11-16,33.2682,33.3214,32.6341,32.6434,10061916.0
2021-11-17,32.6156,32.7827,32.2441,32.5784,9241196.0
2021-11-18,32.7549,32.922,31.6033,31.789,13599347.0
2021-11-19,31.5615,31.8912,30.9532,31.2597,12886835.0
2021-11-20,31.5615,31.8912,30.9532,31.2597,12886835.0
2021-11-21,31.5615,31.8912,30.9532,31.2597,12886835.0
2021-11-22,31.3154,31.5383,30.5864,31.1482,12943794.0
2021-11-23,31.0786,31.2411,30.3821,30.6003,15521526.0
2021-11-24,30.4517,31.0554,30.2567,30.8696,12147359.0
2021-11-25,30.4517,31.0554,30.2567,30.8696,12147359.0
2021-11-26,30.1824,30.6142,29.9781,30.2846,8737376.0
2021-11-27,30.1824,30.6142,29.9781,30.2846,8737376.0
2021-11-28,30.1824,30.6142,29.9781,30.2846,8737376.0
2021-11-29,30.3589,30.4517,29.3001,29.9781,15881348.0
2021-11-30,29.8481,29.8481,28.2972,28.7429,21862443.0
2021-12-01,28.7894,29.5973,27.5802,27.5821,17292026.0
2021-12-02,27.6327,27.9164,26.8391,27.4521,31862461.0
2021-12-03,28.0464,28.938,27.7678,28.8544,24839977.0
2021-12-04,28.0464,28.938,27.7678,28.8544,24839977.0
2021-12-05,28.0464,28.938,27.7678,28.8544,24839977.0
2021-12-06,28.8909,29.6623,28.4086,28.9008,14798241.0
2021-12-07,29.1887,30.2196,28.873,29.1423,16599152.0
2021-12-08,29.1516,29.8109,28.9937,29.5695,10991871.0
2021-12-09,29.2444,29.6623,28.6965,28.8544,10748438.0
2021-12-10,29.0215,29.1794,28.5897,28.9937,18471582.0
2021-12-11,29.0215,29.1794,28.5897,28.9937,18471582.0
2021-12-12,29.0215,29.1794,28.5897,28.9937,18471582.0
2021-12-13,28.8822,28.9147,27.9164,28.1671,8300050.0
2021-12-14,27.9706,28.2608,27.6429,27.7085,12239274.0
2021-12-15,27.5493,27.7927,26.8285,27.671,13234239.0
2021-12-16,27.843,28.3778,27.7553,27.8395,11798416.0
2021-12-17,27.8489,28.0221,26.6975,27.6336,18247664.0
2021-12-18,27.8489,28.0221,26.6975,27.6336,18247664.0
2021-12-19,27.8489,28.0221,26.6975,27.6336,18247664.0
2021-12-20,27.1655,27.2779,26.4822,26.8473,15714421.0
2021-12-21,27.1181,28.0361,26.8753,27.4744,11746879.0
2021-12-22,27.4276,27.5587,26.8192,27.3153,14243943.0
2021-12-23,27.4352,28.7288,27.2966,28.6258,14137362.0
2021-12-24,27.4352,28.7288,27.2966,28.6258,14137362.0
2021-12-25,27.4352,28.7288,27.2966,28.6258,14137362.0
2021-12-26,27.4352,28.7288,27.2966,28.6258,14137362.0
2021-12-27,28.579,28.6258,27.9893,28.1952,12801807.0
2021-12-28,28.111,28.7101,28.0642,28.1952,11395280.0
2021-12-29,28.1952,28.5135,27.6991,28.0735,13096835.0
2021-12-30,28.008,29.5011,27.9331,29.1313,12386311.0
2021-12-31,29.1553,29.253,28.1952,28.2514,14554485.0
2022-01-01,29.1553,29.253,28.1952,28.2514,14554485.0
2022-01-02,29.1553,29.253,28.1952,28.2514,14554485.0
2022-01-03,28.6633,30.6946,28.6258,30.1798,19561323.0
2022-01-04,30.5488,31.3532,30.264,30.938,20568449.0
2022-01-05,31.3124,31.9115,30.4793,30.6291,18118895.0
2022-01-06,31.0784,31.2095,30.1049,30.6291,11555131.0
2022-01-07,31.2188,33.4374,30.9661,33.1285,27736134.0
2022-01-08,31.2188,33.4374,30.9661,33.1285,27736134.0
2022-01-09,31.2188,33.4374,30.9661,33.1285,27736134.0
2022-01-10,34.2143,34.336,32.1362,32.6791,21648296.0
2022-01-11,32.6791,33.0723,32.2719,32.7259,9730556.0
2022-01-12,32.9412,33.3063,32.52,32.7353,8473910.0
2022-01-13,33.6199,34.4905,33.0629,33.8773,15606580.0
2022-01-14,33.6059,34.5232,33.1472,34.4671,10258955.0
2022-01-15,33.6059,34.5232,33.1472,34.4671,10258955.0
2022-01-16,33.6059,34.5232,33.1472,34.4671,10258955.0
2022-01-17,33.6059,34.5232,33.1472,34.4671,10258955.0
2022-01-18,34.1582,35.01,32.5715,32.96,20068334.0
2022-01-19,33.325,34.2705,32.5387,32.8289,18207419.0
2022-01-20,32.7727,33.2876,31.5184,31.5745,15664529.0
2022-01-21,30.6057,30.7227,29.1407,29.253,21435810.0
2022-01-22,30.6057,30.7227,29.1407,29.253,21435810.0
2022-01-23,30.6057,30.7227,29.1407,29.253,21435810.0
2022-01-24,28.5229,30.498,27.9191,30.4699,18814446.0
2022-01-25,30.1517,31.0316,29.1969,30.7601,11808800.0
2022-01-26,31.0316,31.1767,29.2062,29.6462,15505169.0
2022-01-27,30.0581,30.3483,29.2423,29.4028,14314614.0
2022-01-28,29.4075,30.9474,29.0293,30.8631,14852933.0
2022-01-29,29.4075,30.9474,29.0293,30.8631,14852933.0
2022-01-30,29.4075,30.9474,29.0293,30.8631,14852933.0
2022-01-31,30.6029,31.6869,30.133,31.3124,10162304.0
2022-02-01,30.9848,32.052,30.6853,31.5465,8991525.0
2022-02-02,31.3873,31.4045,30.5824,30.6759,10144592.0
2022-02-03,30.4231,31.8975,30.2827,30.9848,9594947.0
2022-02-04,31.0129,31.6307,30.5823,31.275,8516340.0
2022-02-05,31.0129,31.6307,30.5823,31.275,8516340.0
2022-02-06,31.0129,31.6307,30.5823,31.275,8516340.0
2022-02-07,31.392,32.183,31.3592,31.8273,8546254.0
2022-02-08,31.846,32.5762,31.4997,32.3234,9715262.0
2022-02-09,32.5762,33.5801,32.2392,33.4935,10466340.0
2022-02-10,33.2407,34.3454,33.0255,33.5872,11436167.0
2022-02-11,33.5216,34.4763,33.325,33.6995,10450087.0
2022-02-12,33.5216,34.4763,33.325,33.6995,10450087.0
2022-02-13,33.5216,34.4763,33.325,33.6995,10450087.0
2022-02-14,33.6059,34.0646,32.6557,32.7915,10548202.0
2022-02-15,32.7634,33.7276,32.5294,33.6901,13495153.0
2022-02-16,28.3076,28.3918,26.0609,27.6897,87606196.0
2022-02-17,27.6242,28.5028,27.2404,27.4744,12100480.0
2022-02-18,27.1468,27.7459,25.855,26.5664,17019971.0
2022-02-19,27.1468,27.7459,25.855,26.5664,17019971.0
2022-02-20,27.1468,27.7459,25.855,26.5664,17019971.0
2022-02-21,27.1468,27.7459,25.855,26.5664,17019971.0
2022-02-22,26.323,27.2779,25.9767,26.0703,13261099.0
2022-02-23,26.2762,27.0813,26.0235,26.5851,14566853.0
2022-02-24,25.6022,27.2123,25.5086,27.1936,13670619.0
2022-02-25,27.2404,27.7834,26.5664,27.671,9130017.0
2022-02-26,27.2404,27.7834,26.5664,27.671,9130017.0
2022-02-27,27.2404,27.7834,26.5664,27.671,9130017.0
2022-02-28,26.9783,28.9207,26.9783,28.6539,23784077.0
2022-03-01,28.6446,30.9286,28.4761,30.1985,21537673.0
2022-03-02,30.4606,33.4561,30.4231,32.988,30575520.0
2022-03-03,32.5294,33.2548,32.2485,33.1753,15983441.0
2022-03-04,32.7072,33.3157,31.5184,31.8928,17462203.0
2022-03-05,32.7072,33.3157,31.5184,31.8928,17462203.0
2022-03-06,32.7072,33.3157,31.5184,31.8928,17462203.0
2022-03-07,31.5745,31.9817,31.0456,31.378,14670047.0
2022-03-08,31.3546,33.1425,31.2656,31.5933,12438473.0
2022-03-09,32.6838,32.8851,31.4355,31.5839,8303804.0
2022-03-10,31.3124,31.7711,30.4653,31.1065,10428948.0
2022-03-11,31.4248,31.5137,30.4138,30.5355,6783881.0
2022-03-12,31.4248,31.5137,30.4138,30.5355,6783881.0
2022-03-13,31.4248,31.5137,30.4138,30.5355,6783881.0
2022-03-14,31.139,34.3925,30.9787,33.7323,25229217.0
2022-03-15,33.4777,34.0954,32.497,33.2042,13143106.0
2022-03-16,33.2797,34.2227,33.242,34.185,10120517.0
2022-03-17,33.8172,34.8357,33.6475,34.7697,9887780.0
2022-03-18,34.8168,35.1328,33.9398,34.9772,26711399.0
2022-03-19,34.8168,35.1328,33.9398,34.9772,26711399.0
2022-03-20,34.8168,35.1328,33.9398,34.9772,26711399.0
2022-03-21,34.9583,35.5901,33.7984,34.3265,9914019.0
2022-03-22,34.5151,36.2974,34.3359,35.2978,15019444.0
2022-03-23,35.1092,36.2691,35.0432,35.477,8950088.0
2022-03-24,35.5713,35.8069,35.2129,35.7316,5347599.0
2022-03-25,35.609,36.4907,35.5241,36.288,7591806.0
2022-03-26,35.609,36.4907,35.5241,36.288,7591806.0
2022-03-27,35.609,36.4907,35.5241,36.288,7591806.0
2022-03-28,36.2314,36.9764,34.8829,35.4581,9030125.0
2022-03-29,35.7693,36.0805,35.4392,36.0051,6210225.0
2022-03-30,35.7316,36.354,35.6844,35.9296,4589461.0
2022-03-31,35.6184,36.0145,35.4204,35.6561,7264213.0
2022-04-01,35.7599,35.9862,34.7131,35.2695,7748354.0
2022-04-02,35.7599,35.9862,34.7131,35.2695,7748354.0
2022-04-03,35.7599,35.9862,34.7131,35.2695,7748354.0
2022-04-04,35.2601,35.6656,34.2133,35.5713,8487183.0
2022-04-05,35.5147,35.873,34.6188,34.7414,6769968.0
2022-04-06,34.2982,34.5811,33.374,33.8078,10361563.0
2022-04-07,33.6192,33.8172,32.4254,33.2986,10673492.0
2022-04-08,33.0911,33.9964,33.0156,33.8927,8966394.0
2022-04-09,33.0911,33.9964,33.0156,33.8927,8966394.0
2022-04-10,33.0911,33.9964,33.0156,33.8927,8966394.0
2022-04-11,33.7512,34.8923,33.7418,33.8644,5494328.0
2022-04-12,34.053,34.7697,33.8455,34.0058,5670717.0
2022-04-13,33.9021,34.3548,33.7606,34.1756,4497896.0
2022-04-14,34.2793,34.8734,33.9681,34.3359,3950808.0
2022-04-15,34.2793,34.8734,33.9681,34.3359,3950808.0
2022-04-16,34.2793,34.8734,33.9681,34.3359,3950808.0
2022-04-17,34.2793,34.8734,33.9681,34.3359,3950808.0
2022-04-18,34.2887,34.4491,33.638,33.921,4182172.0
2022-04-19,33.8549,34.4302,33.7323,34.2133,5788119.0
2022-04-20,32.4923,32.5913,30.0168,31.271,20866029.0
2022-04-21,31.6954,31.9689,30.0687,30.4694,8322908.0
2022-04-22,30.3186,30.6109,28.97,29.2718,9089759.0
2022-04-23,30.3186,30.6109,28.97,29.2718,9089759.0
2022-04-24,30.3186,30.6109,28.97,29.2718,9089759.0
2022-04-25,28.8003,29.6396,28.6211,29.4227,7009507.0
2022-04-26,28.97,29.3048,27.6781,27.6969,8956401.0
2022-04-27,27.5979,27.9515,26.9519,27.282,7891132.0
2022-04-28,27.5178,27.6121,26.4804,27.3952,6742074.0
2022-04-29,27.3386,28.093,27.3103,27.4612,7523016.0
2022-04-30,27.3386,28.093,27.3103,27.4612,7523016.0
2022-05-01,27.3386,28.093,27.3103,27.4612,7523016.0
2022-05-02,27.4753,28.9795,27.4329,28.5457,12111193.0
2022-05-03,26.8859,28.3382,26.0089,28.1779,18703010.0
2022-05-04,28.0741,28.5928,27.0651,28.4608,13527215.0
2022-05-05,28.1496,28.9229,27.6121,28.027,10597699.0
2022-05-06,27.8195,27.8226,26.0136,26.3201,11249261.0
2022-05-07,27.8195,27.8226,26.0136,26.3201,11249261.0
2022-05-08,27.8195,27.8226,26.0136,26.3201,11249261.0
2022-05-09,25.6883,26.1598,25.2167,25.8769,9804176.0
2022-05-10,26.1221,26.5368,25.5751,25.858,8890263.0
2022-05-11,25.7873,26.2729,25.113,25.1696,7066782.0
2022-05-12,25.0187,26.2352,24.6226,25.5751,11178723.0
2022-05-13,26.0655,26.7963,25.8391,26.735,7768464.0
2022-05-14,26.0655,26.7963,25.8391,26.735,7768464.0
2022-05-15,26.0655,26.7963,25.8391,26.735,7768464.0
2022-05-16,26.8482,27.0934,26.1786,26.4238,7932545.0
2022-05-17,29.0832,30.7524,28.7248,30.4789,27198895.0
2022-05-18,30.0545,31.4879,29.6914,29.7527,13586441.0
2022-05-19,29.6301,30.9787,29.6019,30.3846,10148647.0
2022-05-20,30.6392,30.9315,29.583,30.7806,9845684.0
2022-05-21,30.6392,30.9315,29.583,30.7806,9845684.0
2022-05-22,30.6392,30.9315,29.583,30.7806,9845684.0
2022-05-23,30.9881,31.6765,30.3846,31.205,8864315.0
2022-05-24,30.394,30.6156,29.2907,29.9885,7081201.0
2022-05-25,30.13,30.8467,29.9979,30.5072,10647933.0
2022-05-26,30.5826,31.1484,30.3893,30.5543,6418166.0
2022-05-27,30.8372,32.0255,30.6109,31.9783,9179060.0
2022-05-28,30.8372,32.0255,30.6109,31.9783,9179060.0
2022-05-29,30.8372,32.0255,30.6109,31.9783,9179060.0
2022-05-30,30.8372,32.0255,30.6109,31.9783,9179060.0
2022-05-31,32.1198,32.5347,31.4879,32.3744,13664719.0
2022-06-01,32.5064,32.5347,29.8989,30.5072,12810021.0
2022-06-02,29.6584,29.7245,28.6541,29.6396,19731939.0
2022-06-03,29.4321,29.7622,28.7484,29.0455,8669759.0
2022-06-04,29.4321,29.7622,28.7484,29.0455,8669759.0
2022-06-05,29.4321,29.7622,28.7484,29.0455,8669759.0
2022-06-06,29.0643,29.3001,28.6117,28.6871,6316502.0
2022-06-07,28.6117,28.8852,28.1967,28.8191,5179037.0
2022-06-08,28.6683,29.3001,28.5739,28.9889,4649593.0
2022-06-09,28.8569,28.8993,27.4517,27.4895,6872099.0
2022-06-10,27.084,27.3291,26.4144,26.4898,10032304.0
2022-06-11,27.084,27.3291,26.4144,26.4898,10032304.0
2022-06-12,27.084,27.3291,26.4144,26.4898,10032304.0
2022-06-13,25.9335,25.9335,24.0662,24.3397,19415369.0
2022-06-14,24.5967,24.8252,23.959,24.1874,13727092.0
2022-06-15,24.4254,24.868,24.0148,24.4159,9804346.0
2022-06-16,23.9875,24.2065,22.5502,23.0832,14417240.0
2022-06-17,23.0832,23.7972,22.8816,23.3783,14331292.0
2022-06-18,23.0832,23.7972,22.8816,23.3783,14331292.0
2022-06-19,23.0832,23.7972,22.8816,23.3783,14331292.0
2022-06-20,23.0832,23.7972,22.8816,23.3783,14331292.0
2022-06-21,24.0732,24.1684,23.2831,23.4164,10581757.0
2022-06-22,23.1118,23.5449,22.9976,23.2641,6636694.0
2022-06-23,23.2641,23.3831,22.8691,23.3402,5324965.0
2022-06-24,23.464,24.6348,23.4259,24.5206,7962257.0
2022-06-25,23.464,24.6348,23.4259,24.5206,7962257.0
2022-06-26,23.464,24.6348,23.4259,24.5206,7962257.0
2022-06-27,24.711,24.9299,24.2731,24.73,5007077.0
2022-06-28,24.7776,25.3202,24.2874,24.3302,4539896.0
2022-06-29,24.3492,24.3968,23.4354,23.8733,5194560.0
2022-06-30,23.5116,23.9399,23.1213,23.4926,6891367.0
2022-07-01,23.5877,24.1303,23.4021,23.9971,6442018.0
2022-07-02,23.5877,24.1303,23.4021,23.9971,6442018.0
2022-07-03,23.5877,24.1303,23.4021,23.9971,6442018.0
