,OEC US Equity,OEC US Equity,OEC US Equity,OEC US Equity,OEC US Equity
2021-05-27,20.2729,20.4708,20.0651,20.2828,218523.0
2021-05-28,20.3916,20.3916,19.8276,20.0255,171792.0
2021-05-29,20.3916,20.3916,19.8276,20.0255,171792.0
2021-05-30,20.3916,20.3916,19.8276,20.0255,171792.0
2021-05-31,20.3916,20.3916,19.8276,20.0255,171792.0
2021-06-01,20.4114,20.9061,20.3421,20.8863,273942.0
2021-06-02,20.9655,20.9655,20.0354,20.0354,518039.0
2021-06-03,20.0552,20.3322,19.7114,20.2531,165641.0
2021-06-04,20.3322,20.449,20.0057,20.3026,247080.0
2021-06-05,20.3322,20.449,20.0057,20.3026,247080.0
2021-06-06,20.3322,20.449,20.0057,20.3026,247080.0
2021-06-07,20.3817,20.3817,19.7881,19.8079,144567.0
2021-06-08,19.8573,20.1959,19.4517,19.7881,139375.0
2021-06-09,19.7881,19.8632,19.3231,19.5209,212657.0
2021-06-10,19.5308,19.7584,19.2835,19.2835,182154.0
2021-06-11,19.3626,19.6693,19.1549,19.2736,141321.0
2021-06-12,19.3626,19.6693,19.1549,19.2736,141321.0
2021-06-13,19.3626,19.6693,19.1549,19.2736,141321.0
2021-06-14,19.3824,19.3824,18.9174,19.0757,208798.0
2021-06-15,19.1845,19.2093,18.8778,19.1647,166716.0
2021-06-16,19.1647,19.1647,18.5117,18.8778,192816.0
2021-06-17,18.7789,18.8185,17.6905,18.3435,600277.0
2021-06-18,18.8679,19.2736,18.5711,18.8185,708078.0
2021-06-19,18.8679,19.2736,18.5711,18.8185,708078.0
2021-06-20,18.8679,19.2736,18.5711,18.8185,708078.0
2021-06-21,19.1549,19.4616,19.0757,19.2142,398313.0
2021-06-22,19.5209,19.8573,19.2439,19.5407,678591.0
2021-06-23,19.4616,19.7683,19.2142,19.4319,389004.0
2021-06-24,19.5011,19.5011,18.2545,18.5018,2133271.0
2021-06-25,18.5612,19.0757,18.5018,18.67,1797338.0
2021-06-26,18.5612,19.0757,18.5018,18.67,1797338.0
2021-06-27,18.5612,19.0757,18.5018,18.67,1797338.0
2021-06-28,18.5117,18.9174,18.1655,18.6799,470006.0
2021-06-29,18.7987,18.9471,18.67,18.6799,269857.0
2021-06-30,18.5414,18.957,18.4524,18.7888,436785.0
2021-07-01,18.957,19.1845,18.8877,19.1054,249470.0
2021-07-02,19.0658,19.1549,18.7294,18.9471,359895.0
2021-07-03,19.0658,19.1549,18.7294,18.9471,359895.0
2021-07-04,19.0658,19.1549,18.7294,18.9471,359895.0
2021-07-05,19.0658,19.1549,18.7294,18.9471,359895.0
2021-07-06,18.9669,19.0163,18.1852,18.2743,440858.0
2021-07-07,18.2743,18.7492,18.2347,18.67,231433.0
2021-07-08,18.299,18.6799,17.8093,18.0764,274674.0
2021-07-09,18.4128,18.769,18.3534,18.7096,191878.0
2021-07-10,18.4128,18.769,18.3534,18.7096,191878.0
2021-07-11,18.4128,18.769,18.3534,18.7096,191878.0
2021-07-12,18.4227,18.8679,18.1556,18.8481,175034.0
2021-07-13,18.8382,18.8765,18.2644,18.4326,230158.0
2021-07-14,18.5117,18.8382,18.1259,18.1951,198529.0
2021-07-15,17.8884,18.3238,17.8884,18.0962,185844.0
2021-07-16,18.2545,18.3732,17.5322,17.5421,333008.0
2021-07-17,18.2545,18.3732,17.5322,17.5421,333008.0
2021-07-18,18.2545,18.3732,17.5322,17.5421,333008.0
2021-07-19,16.8891,17.1859,16.5527,16.7209,621145.0
2021-07-20,16.7308,17.3541,16.6418,17.2156,311992.0
2021-07-21,17.5026,17.8785,17.2948,17.364,190705.0
2021-07-22,17.2849,17.2849,16.8495,16.9386,155910.0
2021-07-23,17.1464,17.2552,16.7605,17.1662,190253.0
2021-07-24,17.1464,17.2552,16.7605,17.1662,190253.0
2021-07-25,17.1464,17.2552,16.7605,17.1662,190253.0
2021-07-26,17.2552,17.5619,17.2057,17.4135,216109.0
2021-07-27,17.3146,17.5817,17.0078,17.463,266859.0
2021-07-28,17.5619,17.8488,17.1266,17.5322,311733.0
2021-07-29,17.6905,18.0863,17.5223,17.8983,165069.0
2021-07-30,17.9379,18.2941,17.7598,17.8884,226688.0
2021-07-31,17.9379,18.2941,17.7598,17.8884,226688.0
2021-08-01,17.9379,18.2941,17.7598,17.8884,226688.0
2021-08-02,17.8983,18.3926,17.4828,17.5026,259246.0
2021-08-03,17.5718,17.9181,17.1662,17.7796,166023.0
2021-08-04,17.4828,17.7004,17.1365,17.1859,427319.0
2021-08-05,17.3937,17.5965,17.0375,17.0375,276948.0
2021-08-06,18.1358,18.5167,17.1464,17.4333,280693.0
2021-08-07,18.1358,18.5167,17.1464,17.4333,280693.0
2021-08-08,18.1358,18.5167,17.1464,17.4333,280693.0
2021-08-09,17.3442,17.3442,16.8747,17.1068,323269.0
2021-08-10,17.0474,17.4036,16.8594,17.2255,191092.0
2021-08-11,17.3838,17.8488,17.1464,17.8488,356365.0
2021-08-12,17.7994,17.9082,17.2057,17.463,383593.0
2021-08-13,17.463,17.5718,17.2057,17.2849,138496.0
2021-08-14,17.463,17.5718,17.2057,17.2849,138496.0
2021-08-15,17.463,17.5718,17.2057,17.2849,138496.0
2021-08-16,17.0969,17.2057,16.8347,16.998,215718.0
2021-08-17,16.8199,16.8594,16.3647,16.7605,222837.0
2021-08-18,17.2354,17.4729,16.9386,16.9683,404351.0
2021-08-19,16.6319,16.7704,16.3202,16.3647,466388.0
2021-08-20,16.2757,16.81,16.1273,16.7803,299359.0
2021-08-21,16.2757,16.81,16.1273,16.7803,299359.0
2021-08-22,16.2757,16.81,16.1273,16.7803,299359.0
2021-08-23,16.8199,17.3442,16.8199,17.1958,225764.0
2021-08-24,17.2849,17.6213,17.2552,17.4927,269351.0
2021-08-25,17.5124,17.651,17.2255,17.463,157223.0
2021-08-26,17.4036,17.5718,17.1374,17.2255,141147.0
2021-08-27,17.3047,18.0616,17.3047,17.9478,225920.0
2021-08-28,17.3047,18.0616,17.3047,17.9478,225920.0
2021-08-29,17.3047,18.0616,17.3047,17.9478,225920.0
2021-08-30,17.9082,18.0764,17.7499,17.8587,156296.0
2021-08-31,17.7994,17.8291,17.3739,17.4828,306130.0
2021-09-01,17.4828,17.6411,17.0969,17.5322,214775.0
2021-09-02,17.5817,17.7895,17.5322,17.7796,283191.0
2021-09-03,17.6905,17.9676,17.6213,17.8488,326083.0
2021-09-04,17.6905,17.9676,17.6213,17.8488,326083.0
2021-09-05,17.6905,17.9676,17.6213,17.8488,326083.0
2021-09-06,17.6905,17.9676,17.6213,17.8488,326083.0
2021-09-07,18.0863,18.7987,17.9577,18.3336,343608.0
2021-09-08,18.304,18.3238,17.8093,17.928,283092.0
2021-09-09,17.8488,18.3633,17.7895,17.9676,219531.0
2021-09-10,18.0368,18.3336,17.7895,17.7994,314633.0
2021-09-11,18.0368,18.3336,17.7895,17.7994,314633.0
2021-09-12,18.0368,18.3336,17.7895,17.7994,314633.0
2021-09-13,18.017,18.1457,17.7499,17.9379,487063.0
2021-09-14,18.1061,18.1061,17.651,17.8488,486777.0
2021-09-15,17.8291,18.4524,17.6806,18.3732,272586.0
2021-09-16,18.3139,18.3831,17.8983,17.9478,279487.0
2021-09-17,17.8587,18.0071,17.1167,17.7895,1007545.0
2021-09-18,17.8587,18.0071,17.1167,17.7895,1007545.0
2021-09-19,17.8587,18.0071,17.1167,17.7895,1007545.0
2021-09-20,17.176,17.5322,16.9782,17.3937,382551.0
2021-09-21,17.5718,17.5718,16.9683,17.1859,194779.0
2021-09-22,17.3937,17.7796,17.275,17.5026,214910.0
2021-09-23,17.74,18.1951,17.6609,18.0764,211062.0
2021-09-24,17.9577,18.1457,17.7994,18.0071,143257.0
2021-09-25,17.9577,18.1457,17.7994,18.0071,143257.0
2021-09-26,17.9577,18.1457,17.7994,18.0071,143257.0
2021-09-27,18.1852,18.6898,18.1753,18.4326,196173.0
2021-09-28,18.492,18.8432,18.1655,18.1852,247596.0
2021-09-29,18.1259,18.2941,17.7202,18.2743,202175.0
2021-09-30,18.4425,18.4524,17.9824,18.0368,400946.0
2021-10-01,18.1259,18.7096,18.116,18.6602,212274.0
2021-10-02,18.1259,18.7096,18.116,18.6602,212274.0
2021-10-03,18.1259,18.7096,18.116,18.6602,212274.0
2021-10-04,18.769,18.9273,18.3139,18.393,152929.0
2021-10-05,18.5909,18.7888,18.1951,18.7492,195446.0
2021-10-06,18.4524,18.4969,17.9082,18.2446,204992.0
2021-10-07,18.4623,18.858,18.4623,18.5414,167531.0
2021-10-08,18.5315,18.6997,18.4128,18.4722,73047.0
2021-10-09,18.5315,18.6997,18.4128,18.4722,73047.0
2021-10-10,18.5315,18.6997,18.4128,18.4722,73047.0
2021-10-11,18.5909,18.764,18.3139,18.3238,74198.0
2021-10-12,18.3238,18.5909,18.2941,18.5117,88303.0
2021-10-13,18.5414,18.5414,18.1061,18.3139,147581.0
2021-10-14,18.5711,18.7294,18.4326,18.6602,166239.0
2021-10-15,19.2043,19.2637,18.67,18.67,210626.0
2021-10-16,19.2043,19.2637,18.67,18.67,210626.0
2021-10-17,19.2043,19.2637,18.67,18.67,210626.0
2021-10-18,18.5117,18.7987,18.5117,18.769,122276.0
2021-10-19,18.858,18.858,18.4929,18.5414,104718.0
2021-10-20,18.5414,18.8382,18.5216,18.8086,105612.0
2021-10-21,18.7294,18.8976,18.5216,18.8778,173665.0
2021-10-22,18.957,19.2538,18.8976,18.9867,143407.0
2021-10-23,18.957,19.2538,18.8976,18.9867,143407.0
2021-10-24,18.957,19.2538,18.8976,18.9867,143407.0
2021-10-25,19.1054,19.1351,18.9075,19.0361,200551.0
2021-10-26,19.1252,19.1697,18.8679,19.0163,201658.0
2021-10-27,18.8877,18.9273,18.3336,18.3435,186459.0
2021-10-28,18.0764,18.6602,18.0764,18.5315,224993.0
2021-10-29,18.5117,18.7047,18.3139,18.6008,226297.0
2021-10-30,18.5117,18.7047,18.3139,18.6008,226297.0
2021-10-31,18.5117,18.7047,18.3139,18.6008,226297.0
2021-11-01,18.6602,19.2043,18.6008,18.9669,267211.0
2021-11-02,19.1054,19.4715,18.8976,19.3329,239880.0
2021-11-03,19.3231,20.1542,19.3231,19.8771,332588.0
2021-11-04,19.9266,20.075,19.704,19.7881,301891.0
2021-11-05,19.887,20.7676,19.3033,20.0354,527729.0
2021-11-06,19.887,20.7676,19.3033,20.0354,527729.0
2021-11-07,19.887,20.7676,19.3033,20.0354,527729.0
2021-11-08,20.0849,20.3125,19.7089,19.887,250372.0
2021-11-09,19.8375,19.9662,19.7485,19.798,224366.0
2021-11-10,19.8079,19.9365,19.4616,19.5011,182327.0
2021-11-11,19.7188,20.2036,19.6792,20.075,335410.0
2021-11-12,20.1542,20.2259,19.8672,19.9563,173664.0
2021-11-13,20.1542,20.2259,19.8672,19.9563,173664.0
2021-11-14,20.1542,20.2259,19.8672,19.9563,173664.0
2021-11-15,19.9662,19.9662,19.4022,19.5605,232202.0
2021-11-16,19.5011,19.5209,19.1944,19.2538,158582.0
2021-11-17,19.1153,19.2439,18.8284,18.9867,179119.0
2021-11-18,19.0559,19.0559,18.4722,18.5711,276256.0
2021-11-19,18.3534,18.4722,18.0368,18.116,236095.0
2021-11-20,18.3534,18.4722,18.0368,18.116,236095.0
2021-11-21,18.3534,18.4722,18.0368,18.116,236095.0
2021-11-22,18.1259,18.6898,18.1259,18.2446,232457.0
2021-11-23,18.3139,18.5414,18.2545,18.4326,288593.0
2021-11-24,18.2842,18.4524,18.2644,18.3238,161953.0
2021-11-25,18.2842,18.4524,18.2644,18.3238,161953.0
2021-11-26,17.8291,17.9874,17.2156,17.7697,278770.0
2021-11-27,17.8291,17.9874,17.2156,17.7697,278770.0
2021-11-28,17.8291,17.9874,17.2156,17.7697,278770.0
2021-11-29,18.1358,18.1655,17.4135,17.4828,408025.0
2021-11-30,17.2849,17.4927,17.0177,17.364,403396.0
2021-12-01,17.928,17.928,16.8792,16.899,371779.0
2021-12-02,17.3541,17.8587,17.2057,17.7202,239783.0
2021-12-03,17.74,17.9379,17.5619,17.7301,184099.0
2021-12-04,17.74,17.9379,17.5619,17.7301,184099.0
2021-12-05,17.74,17.9379,17.5619,17.7301,184099.0
2021-12-06,18.0665,18.2248,17.8687,18.0566,209399.0
2021-12-07,18.2347,18.5909,18.2347,18.2842,225918.0
2021-12-08,18.4326,18.4326,18.2149,18.304,169215.0
2021-12-09,18.0368,18.1358,17.9082,17.9973,133520.0
2021-12-10,18.1061,18.2248,17.928,17.9478,186076.0
2021-12-11,18.1061,18.2248,17.928,17.9478,186076.0
2021-12-12,18.1061,18.2248,17.928,17.9478,186076.0
2021-12-13,17.8192,18.0665,17.4828,17.6213,207586.0
2021-12-14,17.5817,17.8884,17.4234,17.463,193143.0
2021-12-15,17.5223,17.5322,16.9386,17.3838,296872.0
2021-12-16,17.5817,17.7895,17.2156,17.3937,251201.0
2021-12-17,17.3245,17.5421,17.1464,17.3047,405195.0
2021-12-18,17.3245,17.5421,17.1464,17.3047,405195.0
2021-12-19,17.3245,17.5421,17.1464,17.3047,405195.0
2021-12-20,17.0078,17.0078,16.3746,16.81,314989.0
2021-12-21,16.9782,17.3492,16.9782,17.2057,198286.0
2021-12-22,17.2156,17.4432,16.9584,17.3146,179918.0
2021-12-23,17.4432,17.7103,17.3245,17.6609,271206.0
2021-12-24,17.4432,17.7103,17.3245,17.6609,271206.0
2021-12-25,17.4432,17.7103,17.3245,17.6609,271206.0
2021-12-26,17.4432,17.7103,17.3245,17.6609,271206.0
2021-12-27,17.8192,17.9181,17.552,17.8983,164255.0
2021-12-28,17.9478,18.1655,17.9181,18.017,161536.0
2021-12-29,17.9181,18.1061,17.8884,18.0962,147665.0
2021-12-30,18.0269,18.304,17.8884,17.9181,135320.0
2021-12-31,17.8093,18.1753,17.7796,18.1655,138931.0
2022-01-01,17.8093,18.1753,17.7796,18.1655,138931.0
2022-01-02,17.8093,18.1753,17.7796,18.1655,138931.0
2022-01-03,18.2545,18.5414,18.0566,18.1753,148173.0
2022-01-04,18.0671,18.5722,18.0671,18.4633,210269.0
2022-01-05,18.3741,18.6812,18.176,18.2157,292999.0
2022-01-06,18.2256,18.6317,18.1364,18.4435,247009.0
2022-01-07,18.5326,18.6812,18.3444,18.3444,225045.0
2022-01-08,18.5326,18.6812,18.3444,18.3444,225045.0
2022-01-09,18.5326,18.6812,18.3444,18.3444,225045.0
2022-01-10,18.3345,18.3345,17.7699,18.0473,246502.0
2022-01-11,17.9383,18.5623,17.6808,18.5524,398949.0
2022-01-12,18.7208,18.9784,18.4633,18.5822,302084.0
2022-01-13,18.5425,19.0061,18.5425,18.7604,188917.0
2022-01-14,18.5128,19.0576,18.4633,19.018,255257.0
2022-01-15,18.5128,19.0576,18.4633,19.018,255257.0
2022-01-16,18.5128,19.0576,18.4633,19.018,255257.0
2022-01-17,18.5128,19.0576,18.4633,19.018,255257.0
2022-01-18,18.8199,18.9486,18.2256,18.4039,234805.0
2022-01-19,18.4039,18.6119,17.9482,17.968,174449.0
2022-01-20,17.8987,18.0275,17.3143,17.3242,198684.0
2022-01-21,17.2846,17.6412,17.027,17.1261,235914.0
2022-01-22,17.2846,17.6412,17.027,17.1261,235914.0
2022-01-23,17.2846,17.6412,17.027,17.1261,235914.0
2022-01-24,16.7695,17.136,16.4327,17.1063,327594.0
2022-01-25,16.7398,17.3242,16.3832,17.0766,229275.0
2022-01-26,17.2945,17.3341,16.4426,16.6605,233575.0
2022-01-27,16.928,17.1954,16.5219,16.6705,215122.0
2022-01-28,16.5516,16.6804,16.1257,16.611,222567.0
2022-01-29,16.5516,16.6804,16.1257,16.611,222567.0
2022-01-30,16.5516,16.6804,16.1257,16.611,222567.0
2022-01-31,16.3832,16.9775,16.2544,16.9379,329229.0
2022-02-01,16.9577,18.0968,16.8289,18.0077,742768.0
2022-02-02,17.8591,18.5326,17.6511,18.3147,378341.0
2022-02-03,18.176,18.5722,18.0473,18.1959,372624.0
2022-02-04,18.0077,18.3642,17.7402,18.2256,488297.0
2022-02-05,18.0077,18.3642,17.7402,18.2256,488297.0
2022-02-06,18.0077,18.3642,17.7402,18.2256,488297.0
2022-02-07,18.1859,18.5921,17.9482,18.3543,412995.0
2022-02-08,18.394,19.1567,18.3048,19.117,307385.0
2022-02-09,19.1666,19.8005,19.1666,19.5132,352943.0
2022-02-10,19.2656,19.7312,19.2656,19.5132,351490.0
2022-02-11,19.5132,19.6816,19.2309,19.4538,412106.0
2022-02-12,19.5132,19.6816,19.2309,19.4538,412106.0
2022-02-13,19.5132,19.6816,19.2309,19.4538,412106.0
2022-02-14,19.6321,19.642,18.9784,19.226,453913.0
2022-02-15,19.4439,19.9589,19.3449,19.8104,820905.0
2022-02-16,19.8797,20.0085,19.6123,19.7411,418620.0
2022-02-17,19.4439,20.3156,19.3449,19.8797,756875.0
2022-02-18,18.3642,19.5033,16.8487,17.8591,2113161.0
2022-02-19,18.3642,19.5033,16.8487,17.8591,2113161.0
2022-02-20,18.3642,19.5033,16.8487,17.8591,2113161.0
2022-02-21,18.3642,19.5033,16.8487,17.8591,2113161.0
2022-02-22,17.6412,17.9877,15.9177,15.9177,1356631.0
2022-02-23,16.0068,16.0266,15.155,15.155,905314.0
2022-02-24,14.7191,15.3332,14.5309,14.937,1899523.0
2022-02-25,15.4917,16.1158,15.4323,15.8879,1986644.0
2022-02-26,15.4917,16.1158,15.4323,15.8879,1986644.0
2022-02-27,15.4917,16.1158,15.4323,15.8879,1986644.0
2022-02-28,15.6007,15.7493,15.0658,15.3927,1334993.0
2022-03-01,15.2045,15.4313,13.9168,13.9663,1712219.0
2022-03-02,14.1743,14.6795,14.1743,14.3427,1049930.0
2022-03-03,14.422,15.2342,14.2833,15.1946,1174380.0
2022-03-04,14.9469,15.4967,14.9469,15.4422,861238.0
2022-03-05,14.9469,15.4967,14.9469,15.4422,861238.0
2022-03-06,14.9469,15.4967,14.9469,15.4422,861238.0
2022-03-07,15.5314,15.5314,14.4715,14.6498,949531.0
2022-03-08,14.7092,15.2441,14.3923,14.8578,629559.0
2022-03-09,15.254,16.1158,15.1054,15.7988,807459.0
2022-03-10,15.4521,16.1851,15.4323,16.1851,534531.0
2022-03-11,16.304,16.4823,15.9474,15.9573,593772.0
2022-03-12,16.304,16.4823,15.9474,15.9573,593772.0
2022-03-13,16.304,16.4823,15.9474,15.9573,593772.0
2022-03-14,16.0959,16.1356,15.6799,16.0464,608213.0
2022-03-15,16.0959,16.2346,15.5066,15.8087,491920.0
2022-03-16,16.0662,16.2632,15.6106,16.0959,698657.0
2022-03-17,15.9474,16.2049,15.9276,16.0761,370900.0
2022-03-18,16.1851,16.2742,15.8681,16.0464,1304411.0
2022-03-19,16.1851,16.2742,15.8681,16.0464,1304411.0
2022-03-20,16.1851,16.2742,15.8681,16.0464,1304411.0
2022-03-21,16.1356,16.4288,15.8879,15.9969,448594.0
2022-03-22,16.0464,16.1455,15.7889,15.7889,740238.0
2022-03-23,15.6601,15.779,15.4026,15.6205,573797.0
2022-03-24,15.6601,15.6601,15.363,15.5512,345173.0
2022-03-25,15.5314,15.6403,15.3927,15.5611,368227.0
2022-03-26,15.5314,15.6403,15.3927,15.5611,368227.0
2022-03-27,15.5314,15.6403,15.3927,15.5611,368227.0
2022-03-28,15.5221,15.8097,15.3386,15.7998,546541.0
2022-03-29,15.8593,16.4544,15.8593,16.0974,511596.0
2022-03-30,15.9585,16.3255,15.8196,16.0478,586712.0
2022-03-31,16.0974,16.1172,15.7502,15.8395,453941.0
2022-04-01,16.0081,16.0081,15.3981,15.7105,425398.0
2022-04-02,16.0081,16.0081,15.3981,15.7105,425398.0
2022-04-03,16.0081,16.0081,15.3981,15.7105,425398.0
2022-04-04,15.6709,15.8692,15.4328,15.8097,283959.0
2022-04-05,15.8097,15.8296,15.3138,15.3932,344307.0
2022-04-06,15.165,15.1948,14.4906,14.6195,793908.0
2022-04-07,14.6691,14.6989,14.322,14.5402,337147.0
2022-04-08,14.6295,14.6989,14.3621,14.4608,399373.0
2022-04-09,14.6295,14.6989,14.3621,14.4608,399373.0
2022-04-10,14.6295,14.6989,14.3621,14.4608,399373.0
2022-04-11,14.5104,14.7485,14.3418,14.5204,291320.0
2022-04-12,14.6691,15.0758,14.4906,14.6394,300949.0
2022-04-13,14.5898,15.2543,14.5898,15.2245,411200.0
2022-04-14,15.294,15.532,15.1353,15.165,339909.0
2022-04-15,15.294,15.532,15.1353,15.165,339909.0
2022-04-16,15.294,15.532,15.1353,15.165,339909.0
2022-04-17,15.294,15.532,15.1353,15.165,339909.0
2022-04-18,15.165,15.413,14.9964,15.2444,434201.0
2022-04-19,15.1551,15.8593,15.1551,15.7701,597119.0
2022-04-20,15.8395,16.2263,15.7403,15.9188,485985.0
2022-04-21,16.1965,16.2263,15.661,15.8196,267917.0
2022-04-22,15.7701,15.9684,15.3932,15.4328,400438.0
2022-04-23,15.7701,15.9684,15.3932,15.4328,400438.0
2022-04-24,15.7701,15.9684,15.3932,15.4328,400438.0
2022-04-25,15.3237,15.4427,14.7881,15.4328,336091.0
2022-04-26,15.3138,15.5221,14.7088,14.7981,452941.0
2022-04-27,14.9072,15.0857,14.5501,14.7286,420165.0
2022-04-28,15.0361,15.2047,14.4509,15.0163,365979.0
2022-04-29,15.1055,15.4427,14.9072,14.9766,461836.0
2022-04-30,15.1055,15.4427,14.9072,14.9766,461836.0
2022-05-01,15.1055,15.4427,14.9072,14.9766,461836.0
2022-05-02,15.0361,15.4031,14.8477,15.3039,399661.0
2022-05-03,15.5122,16.1767,15.4725,15.9982,556906.0
2022-05-04,16.0279,16.504,15.7006,16.4445,456236.0
2022-05-05,16.1767,16.385,15.7601,16.137,463399.0
2022-05-06,15.7403,17.2479,15.7403,16.7222,1156866.0
2022-05-07,15.7403,17.2479,15.7403,16.7222,1156866.0
2022-05-08,15.7403,17.2479,15.7403,16.7222,1156866.0
2022-05-09,16.4742,17.4562,16.4627,16.9602,1100544.0
2022-05-10,17.2181,17.2578,16.1767,16.5734,686807.0
2022-05-11,16.752,17.595,16.7123,16.871,628318.0
2022-05-12,16.7321,17.0693,16.5139,16.9404,401749.0
2022-05-13,17.1685,17.4066,16.9999,17.0495,519069.0
2022-05-14,17.1685,17.4066,16.9999,17.0495,519069.0
2022-05-15,17.1685,17.4066,16.9999,17.0495,519069.0
2022-05-16,17.2578,17.8727,17.0693,17.5752,587649.0
2022-05-17,17.8529,18.5769,17.8529,18.567,707620.0
2022-05-18,18.3686,18.8447,18.1108,18.1504,507327.0
2022-05-19,17.9422,18.6265,17.9422,18.3091,508049.0
2022-05-20,18.5769,18.7059,17.8132,18.1802,564167.0
2022-05-21,18.5769,18.7059,17.8132,18.1802,564167.0
2022-05-22,18.5769,18.7059,17.8132,18.1802,564167.0
2022-05-23,18.3488,18.6464,18.1207,18.4777,340411.0
2022-05-24,18.4678,18.5273,17.9322,18.3091,306125.0
2022-05-25,18.1008,18.5521,18.1008,18.3984,316908.0
2022-05-26,18.5968,19.1314,18.5968,19.0332,507626.0
2022-05-27,19.1621,19.415,19.1274,19.3208,364812.0
2022-05-28,19.1621,19.415,19.1274,19.3208,364812.0
2022-05-29,19.1621,19.415,19.1274,19.3208,364812.0
2022-05-30,19.1621,19.415,19.1274,19.3208,364812.0
2022-05-31,19.1919,19.6084,19.0332,19.1522,547888.0
2022-06-01,19.2712,19.539,19.053,19.4894,640327.0
2022-06-02,19.5489,20.025,19.415,19.8861,477042.0
2022-06-03,19.8167,20.1738,19.6779,20.1539,698688.0
2022-06-04,19.8167,20.1738,19.6779,20.1539,698688.0
2022-06-05,19.8167,20.1738,19.6779,20.1539,698688.0
2022-06-06,20.4614,20.4614,20.0746,20.2333,510173.0
2022-06-07,19.9159,20.1638,19.8498,19.9655,404141.0
2022-06-08,19.7671,20.3523,19.6779,19.7374,549222.0
2022-06-09,19.8564,20.0647,19.6878,19.7969,636810.0
2022-06-10,19.4795,19.6183,18.7555,18.815,524778.0
2022-06-11,19.4795,19.6183,18.7555,18.815,524778.0
2022-06-12,19.4795,19.6183,18.7555,18.815,524778.0
2022-06-13,18.4182,18.4579,17.357,17.4462,550543.0
2022-06-14,17.3768,17.7884,16.99,17.1784,556116.0
2022-06-15,17.5851,17.6149,17.2032,17.3867,447496.0
2022-06-16,17.0594,17.0594,15.4229,15.5915,575209.0
2022-06-17,15.7899,15.7899,14.6542,15.0063,1189436.0
2022-06-18,15.7899,15.7899,14.6542,15.0063,1189436.0
2022-06-19,15.7899,15.7899,14.6542,15.0063,1189436.0
2022-06-20,15.7899,15.7899,14.6542,15.0063,1189436.0
2022-06-21,15.2355,15.2901,14.7885,14.7985,605070.0
2022-06-22,14.4211,14.6892,14.0635,14.3317,911204.0
2022-06-23,14.2224,14.4266,13.7457,13.8947,877979.0
2022-06-24,13.9543,14.6197,13.9145,14.3118,1461217.0
2022-06-25,13.9543,14.6197,13.9145,14.3118,1461217.0
2022-06-26,13.9543,14.6197,13.9145,14.3118,1461217.0
2022-06-27,14.3217,15.1858,14.2423,15.0567,607441.0
2022-06-28,15.0865,15.3547,14.7985,15.0766,736400.0
2022-06-29,15.1858,15.4142,14.7389,15.0666,849804.0
2022-06-30,14.7885,15.449,14.7538,15.4242,711203.0
2022-07-01,15.2454,15.6824,14.8084,15.6427,677834.0
2022-07-02,15.2454,15.6824,14.8084,15.6427,677834.0
2022-07-03,15.2454,15.6824,14.8084,15.6427,677834.0
2022-07-04,15.2454,15.6824,14.8084,15.6427,677834.0
2022-07-05,15.2851,15.2851,14.6942,15.007,630505.0
2022-07-06,14.9375,15.1659,14.3813,14.7488,571944.0
2022-07-07,14.9673,15.454,14.8779,15.3844,344064.0
2022-07-08,15.5632,15.7122,15.3348,15.6427,355354.0
2022-07-09,15.5632,15.7122,15.3348,15.6427,355354.0
2022-07-10,15.5632,15.7122,15.3348,15.6427,355354.0
2022-07-11,15.4242,15.6824,15.3348,15.5334,474616.0
2022-07-12,15.3844,15.7221,15.3745,15.5334,394168.0
2022-07-13,15.3944,15.593,15.1659,15.454,297335.0
2022-07-14,15.0666,15.1858,14.6892,14.8879,756451.0
2022-07-15,15.2454,15.305,14.8779,15.0964,523081.0
2022-07-16,15.2454,15.305,14.8779,15.0964,523081.0
2022-07-17,15.2454,15.305,14.8779,15.0964,523081.0
2022-07-18,15.3249,15.5632,15.0964,15.1759,361935.0
2022-07-19,15.454,15.9059,15.4391,15.6725,287015.0
2022-07-20,15.6923,16.0896,15.5533,16.0697,373576.0
2022-07-21,15.891,16.7153,15.8215,16.6855,812209.0
2022-07-22,16.7352,16.9239,16.2684,16.3975,420573.0
2022-07-23,16.7352,16.9239,16.2684,16.3975,420573.0
2022-07-24,16.7352,16.9239,16.2684,16.3975,420573.0
2022-07-25,16.5266,16.7253,16.3776,16.5167,300748.0
2022-07-26,16.4174,16.5862,16.2485,16.328,481180.0
2022-07-27,16.4869,17.1424,16.2585,17.053,364993.0
2022-07-28,17.1424,17.3112,16.8444,17.192,425989.0
2022-07-29,17.1325,17.4602,17.0629,17.1722,532019.0
2022-07-30,17.1325,17.4602,17.0629,17.1722,532019.0
2022-07-31,17.1325,17.4602,17.0629,17.1722,532019.0
2022-08-01,16.9735,17.4205,16.6855,17.3609,395588.0
2022-08-02,17.351,17.5695,17.0927,17.2516,291589.0
2022-08-03,17.4304,17.4304,17.1076,17.3112,291541.0
2022-08-04,17.2616,17.341,16.9735,17.0232,254470.0
2022-08-05,16.5266,16.8742,15.2702,15.9307,763326.0
2022-08-06,16.5266,16.8742,15.2702,15.9307,763326.0
2022-08-07,16.5266,16.8742,15.2702,15.9307,763326.0
2022-08-08,16.0002,16.5862,15.8215,16.0697,465774.0
2022-08-09,15.9506,16.0341,15.5185,15.9009,470372.0
