,PATK US Equity,PATK US Equity,PATK US Equity,PATK US Equity,PATK US Equity
2021-05-29,82.0787,82.3094,80.337,80.6853,89281.0
2021-05-30,82.0787,82.3094,80.337,80.6853,89281.0
2021-05-31,82.0787,82.3094,80.337,80.6853,89281.0
2021-06-01,81.1655,82.38,80.6947,81.9469,152014.0
2021-06-02,82.0222,82.4176,80.6006,80.8548,228482.0
2021-06-03,80.224,80.224,78.1998,78.5199,180188.0
2021-06-04,79.0189,79.2637,77.682,77.7667,192345.0
2021-06-05,79.0189,79.2637,77.682,77.7667,192345.0
2021-06-06,79.0189,79.2637,77.682,77.7667,192345.0
2021-06-07,78.0021,78.84,77.7196,77.842,168363.0
2021-06-08,78.4163,79.7532,76.7499,79.499,132998.0
2021-06-09,80.9829,80.9829,77.6726,77.7479,98358.0
2021-06-10,77.9738,78.6188,75.4572,75.5919,183565.0
2021-06-11,76.2227,76.5899,75.7331,76.1662,88361.0
2021-06-12,76.2227,76.5899,75.7331,76.1662,88361.0
2021-06-13,76.2227,76.5899,75.7331,76.1662,88361.0
2021-06-14,76.1097,76.1097,74.5092,74.8104,189927.0
2021-06-15,75.2624,75.413,74.2739,74.9046,419376.0
2021-06-16,74.0667,74.6692,72.8145,74.4244,161722.0
2021-06-17,73.8125,73.8313,69.105,69.6699,317340.0
2021-06-18,68.7661,69.8342,67.288,67.4292,273061.0
2021-06-19,68.7661,69.8342,67.288,67.4292,273061.0
2021-06-20,68.7661,69.8342,67.288,67.4292,273061.0
2021-06-21,67.4104,68.9167,67.0149,68.4837,240753.0
2021-06-22,68.5778,68.5778,66.3747,67.4763,446478.0
2021-06-23,67.8623,68.3801,66.6854,67.3915,201852.0
2021-06-24,68.1259,69.2557,66.563,69.0297,132742.0
2021-06-25,69.3216,71.0351,68.8932,69.7641,375575.0
2021-06-26,69.3216,71.0351,68.8932,69.7641,375575.0
2021-06-27,69.3216,71.0351,68.8932,69.7641,375575.0
2021-06-28,69.5758,69.6793,67.674,68.0788,158902.0
2021-06-29,68.173,69.557,68.0788,68.2954,108174.0
2021-06-30,67.8529,69.2557,67.5892,68.7284,291936.0
2021-07-01,69.1898,71.713,68.5166,71.0916,221928.0
2021-07-02,71.1951,71.1951,69.3122,69.3498,122347.0
2021-07-03,71.1951,71.1951,69.3122,69.3498,122347.0
2021-07-04,71.1951,71.1951,69.3122,69.3498,122347.0
2021-07-05,71.1951,71.1951,69.3122,69.3498,122347.0
2021-07-06,69.6888,69.6888,67.5987,67.7211,137585.0
2021-07-07,67.4574,68.6155,66.6101,68.1259,137819.0
2021-07-08,66.6572,68.6484,64.8401,67.062,194820.0
2021-07-09,68.4742,69.5758,68.3447,69.1992,124387.0
2021-07-10,68.4742,69.5758,68.3447,69.1992,124387.0
2021-07-11,68.4742,69.5758,68.3447,69.1992,124387.0
2021-07-12,69.0674,70.7621,68.7379,70.3666,115013.0
2021-07-13,69.83,70.5832,68.1871,68.4178,93644.0
2021-07-14,68.8226,69.8504,67.3727,67.7399,67414.0
2021-07-15,67.3256,68.6343,67.0903,68.5119,106898.0
2021-07-16,69.1145,70.2442,68.3519,69.6699,329618.0
2021-07-17,69.1145,70.2442,68.3519,69.6699,329618.0
2021-07-18,69.1145,70.2442,68.3519,69.6699,329618.0
2021-07-19,67.7964,69.4063,66.949,67.8811,120039.0
2021-07-20,68.2012,71.3175,67.4377,70.4608,144565.0
2021-07-21,71.1951,73.031,70.8468,72.871,170857.0
2021-07-22,72.4944,73.37,71.1387,72.9181,141659.0
2021-07-23,72.9369,74.1891,72.485,73.4359,92357.0
2021-07-24,72.9369,74.1891,72.485,73.4359,92357.0
2021-07-25,72.9369,74.1891,72.485,73.4359,92357.0
2021-07-26,73.7089,75.2482,73.7089,74.2926,124247.0
2021-07-27,73.4076,74.6221,72.807,73.5959,79247.0
2021-07-28,73.9066,75.1682,71.6282,74.5939,181903.0
2021-07-29,74.9046,78.5011,74.6033,77.7102,264114.0
2021-07-30,77.6067,78.8682,75.3283,77.795,128055.0
2021-07-31,77.6067,78.8682,75.3283,77.795,128055.0
2021-08-01,77.6067,78.8682,75.3283,77.795,128055.0
2021-08-02,78.1151,80.0357,78.1151,78.6329,167559.0
2021-08-03,79.0189,80.3275,77.2112,79.4614,166164.0
2021-08-04,78.4069,79.3296,77.8609,77.9173,79805.0
2021-08-05,78.1715,79.5744,78.1433,78.4163,83463.0
2021-08-06,78.953,80.6288,77.9079,80.497,90400.0
2021-08-07,78.953,80.6288,77.9079,80.497,90400.0
2021-08-08,78.953,80.6288,77.9079,80.497,90400.0
2021-08-09,80.4405,80.4405,77.7008,77.8797,129188.0
2021-08-10,78.1621,81.6456,77.4089,81.4762,100985.0
2021-08-11,81.4856,82.267,80.8077,81.8998,91294.0
2021-08-12,82.2199,82.9166,81.2691,81.9187,90488.0
2021-08-13,82.54,82.6907,80.836,81.495,67104.0
2021-08-14,82.54,82.6907,80.836,81.495,67104.0
2021-08-15,82.54,82.6907,80.836,81.495,67104.0
2021-08-16,81.1278,81.9375,80.1016,80.996,117788.0
2021-08-17,80.5158,80.5158,78.228,79.1413,131622.0
2021-08-18,79.0565,80.1016,77.3807,77.4843,87706.0
2021-08-19,76.3733,76.9664,75.6107,76.6652,113015.0
2021-08-20,76.298,78.0115,75.8837,77.9173,72296.0
2021-08-21,76.298,78.0115,75.8837,77.9173,72296.0
2021-08-22,76.298,78.0115,75.8837,77.9173,72296.0
2021-08-23,78.6988,79.2731,77.7667,78.9342,82146.0
2021-08-24,79.3484,80.6853,79.1507,80.4123,82118.0
2021-08-25,80.5912,81.5327,80.5629,81.2125,56912.0
2021-08-26,81.222,81.4008,79.0001,79.4143,56114.0
2021-08-27,79.5182,82.1064,79.4143,81.5491,137173.0
2021-08-28,79.5182,82.1064,79.4143,81.5491,137173.0
2021-08-29,79.5182,82.1064,79.4143,81.5491,137173.0
2021-08-30,81.9836,81.9836,79.1592,80.34,88662.0
2021-08-31,79.9527,80.5289,76.9016,77.0905,137354.0
2021-09-01,77.0811,78.0729,75.5791,76.7882,109419.0
2021-09-02,77.2983,78.7814,77.2416,77.7706,71070.0
2021-09-03,77.714,77.714,76.297,76.5143,73625.0
2021-09-04,77.714,77.714,76.297,76.5143,73625.0
2021-09-05,77.714,77.714,76.297,76.5143,73625.0
2021-09-06,77.714,77.714,76.297,76.5143,73625.0
2021-09-07,76.571,77.3597,75.9381,76.1931,89765.0
2021-09-08,76.0986,76.7315,75.1446,75.9475,88309.0
2021-09-09,75.5697,76.6371,75.2674,75.7397,74646.0
2021-09-10,75.9853,76.2781,74.7195,74.9084,94980.0
2021-09-11,75.9853,76.2781,74.7195,74.9084,94980.0
2021-09-12,75.9853,76.2781,74.7195,74.9084,94980.0
2021-09-13,75.683,76.7315,74.7195,76.6654,102485.0
2021-09-14,76.8166,76.8543,74.4078,74.7384,119962.0
2021-09-15,74.7762,76.8449,74.6345,76.0136,173531.0
2021-09-16,75.8719,75.9286,75.0029,75.4469,68946.0
2021-09-17,75.6358,77.185,73.671,75.3902,295619.0
2021-09-18,75.6358,77.185,73.671,75.3902,295619.0
2021-09-19,75.6358,77.185,73.671,75.3902,295619.0
2021-09-20,73.671,74.7006,72.6602,74.1527,138838.0
2021-09-21,74.625,74.625,72.8303,73.397,110187.0
2021-09-22,74.1338,77.1661,72.7525,74.8045,98764.0
2021-09-23,75.5602,77.0527,73.9544,75.9097,95859.0
2021-09-24,75.5413,77.3267,75.5413,76.382,195105.0
2021-09-25,75.5413,77.3267,75.5413,76.382,195105.0
2021-09-26,75.5413,77.3267,75.5413,76.382,195105.0
2021-09-27,76.6276,79.0175,76.6276,78.4602,110853.0
2021-09-28,78.2902,79.75,77.969,79.0459,197405.0
2021-09-29,79.0648,80.68,77.7723,79.6693,85892.0
2021-09-30,79.7638,79.7638,78.1863,78.6869,100826.0
2021-10-01,78.8758,82.9566,78.5027,82.626,388685.0
2021-10-02,78.8758,82.9566,78.5027,82.626,388685.0
2021-10-03,78.8758,82.9566,78.5027,82.626,388685.0
2021-10-04,82.3615,83.8729,79.5937,81.6436,128441.0
2021-10-05,81.7569,82.5787,80.4534,80.6423,83153.0
2021-10-06,79.4426,79.9244,78.2344,79.5465,69827.0
2021-10-07,80.5762,82.3331,80.1605,81.7097,180479.0
2021-10-08,82.0687,82.8432,81.4924,81.6058,43107.0
2021-10-09,82.0687,82.8432,81.4924,81.6058,43107.0
2021-10-10,82.0687,82.8432,81.4924,81.6058,43107.0
2021-10-11,81.7097,82.9188,81.346,81.8325,33970.0
2021-10-12,81.8231,82.2198,80.7084,81.2563,48632.0
2021-10-13,81.2468,81.5113,79.6504,80.7934,167757.0
2021-10-14,81.2657,82.8732,78.7011,79.3009,122788.0
2021-10-15,80.6895,80.9918,77.0244,77.1566,139943.0
2021-10-16,80.6895,80.9918,77.0244,77.1566,139943.0
2021-10-17,80.6895,80.9918,77.0244,77.1566,139943.0
2021-10-18,76.5899,79.112,75.5886,78.6491,91356.0
2021-10-19,79.112,79.6977,77.1188,77.5156,104536.0
2021-10-20,77.6762,78.0729,76.1648,76.3348,125667.0
2021-10-21,76.297,77.525,75.5697,76.656,199823.0
2021-10-22,76.5804,77.2227,75.9381,76.297,88880.0
2021-10-23,76.5804,77.2227,75.9381,76.297,88880.0
2021-10-24,76.5804,77.2227,75.9381,76.297,88880.0
2021-10-25,76.4198,77.44,74.9557,75.0123,137077.0
2021-10-26,75.428,75.4752,73.0381,74.0961,193294.0
2021-10-27,74.1622,74.8706,72.6697,73.0664,153708.0
2021-10-28,79.6551,79.6551,74.5873,75.6925,254029.0
2021-10-29,74.9651,75.8814,72.972,73.5954,155787.0
2021-10-30,74.9651,75.8814,72.972,73.5954,155787.0
2021-10-31,74.9651,75.8814,72.972,73.5954,155787.0
2021-11-01,73.9449,77.2889,73.6899,76.0136,149563.0
2021-11-02,75.957,76.6654,73.7182,74.2377,128949.0
2021-11-03,74.1716,76.4859,73.7182,74.625,241445.0
2021-11-04,75.3052,76.1364,74.1622,74.625,127635.0
2021-11-05,75.3335,76.5474,74.5306,75.5413,194432.0
2021-11-06,75.3335,76.5474,74.5306,75.5413,194432.0
2021-11-07,75.3335,76.5474,74.5306,75.5413,194432.0
2021-11-08,75.7869,76.911,74.37,74.7289,132009.0
2021-11-09,74.8612,75.4185,73.2459,73.312,95136.0
2021-11-10,73.2176,75.3146,73.2176,74.5495,138221.0
2021-11-11,74.6912,76.3726,74.3417,76.3631,179205.0
2021-11-12,77.1377,77.5723,76.5993,77.5723,131559.0
2021-11-13,77.1377,77.5723,76.5993,77.5723,131559.0
2021-11-14,77.1377,77.5723,76.5993,77.5723,131559.0
2021-11-15,78.0635,78.4602,77.9218,78.2335,130930.0
2021-11-16,78.6113,79.0459,77.2511,77.4589,148086.0
2021-11-17,77.5817,77.5817,75.9475,76.656,109515.0
2021-11-18,76.5521,77.218,75.4092,76.6371,81556.0
2021-11-19,75.9758,76.7882,75.239,75.5697,120641.0
2021-11-20,75.9758,76.7882,75.239,75.5697,120641.0
2021-11-21,75.9758,76.7882,75.239,75.5697,120641.0
2021-11-22,75.8058,79.0175,75.5833,78.1863,110976.0
2021-11-23,78.5452,78.5822,77.0716,77.5628,106086.0
2021-11-24,76.7127,78.7341,76.6938,78.0351,96923.0
2021-11-25,76.7127,78.7341,76.6938,78.0351,96923.0
2021-11-26,75.2089,76.6789,73.5785,75.171,84334.0
2021-11-27,75.2089,76.6789,73.5785,75.171,84334.0
2021-11-28,75.2089,76.6789,73.5785,75.171,84334.0
2021-11-29,76.5651,76.8496,75.1615,75.9297,133887.0
2021-11-30,75.465,76.9729,75.0856,75.6546,234092.0
2021-12-01,77.3428,79.8371,77.3428,78.4335,211228.0
2021-12-02,79.0405,80.8993,78.737,80.4536,150022.0
2021-12-03,80.5484,80.8139,78.7749,79.1543,109899.0
2021-12-04,80.5484,80.8139,78.7749,79.1543,109899.0
2021-12-05,80.5484,80.8139,78.7749,79.1543,109899.0
2021-12-06,80.0742,81.8098,78.2439,81.5063,152697.0
2021-12-07,76.1763,76.1952,72.0791,73.037,1133127.0
2021-12-08,73.2931,73.8906,71.8136,72.2783,1060546.0
2021-12-09,71.1781,72.7051,70.9316,71.3014,430314.0
2021-12-10,72.0222,72.0791,69.0916,70.0685,243198.0
2021-12-11,72.0222,72.0791,69.0916,70.0685,243198.0
2021-12-12,72.0222,72.0791,69.0916,70.0685,243198.0
2021-12-13,70.3625,71.8989,68.9968,70.9695,284675.0
2021-12-14,70.3341,72.6671,70.3341,71.4152,191111.0
2021-12-15,71.4247,72.8284,69.95,72.2593,397784.0
2021-12-16,73.0086,73.4638,71.8989,73.2077,286371.0
2021-12-17,73.2077,73.5492,70.8272,71.8041,796827.0
2021-12-18,73.2077,73.5492,70.8272,71.8041,796827.0
2021-12-19,73.2077,73.5492,70.8272,71.8041,796827.0
2021-12-20,70.666,71.4911,69.1485,71.0264,332571.0
2021-12-21,71.3204,72.3826,71.1402,71.3394,175197.0
2021-12-22,71.6239,73.4164,71.6239,73.4069,123698.0
2021-12-23,73.7673,75.1899,73.6989,74.8675,109619.0
2021-12-24,73.7673,75.1899,73.6989,74.8675,109619.0
2021-12-25,73.7673,75.1899,73.6989,74.8675,109619.0
2021-12-26,73.7673,75.1899,73.6989,74.8675,109619.0
2021-12-27,75.0382,75.3606,73.8527,74.9623,101259.0
2021-12-28,74.9528,76.2521,74.9433,75.7495,187725.0
2021-12-29,76.0245,76.7643,75.5977,76.7453,82908.0
2021-12-30,76.8212,77.3902,75.5598,75.6357,100312.0
2021-12-31,75.9202,76.8876,75.6167,76.5272,121410.0
2022-01-01,75.9202,76.8876,75.6167,76.5272,121410.0
2022-01-02,75.9202,76.8876,75.6167,76.5272,121410.0
2022-01-03,77.0203,78.4999,76.1715,76.7169,130030.0
2022-01-04,76.8212,78.4762,76.4781,77.3333,191192.0
2022-01-05,77.7032,78.8955,75.7021,75.9486,169769.0
2022-01-06,75.9486,77.2432,75.6878,76.8307,214706.0
2022-01-07,76.8117,78.2059,76.2901,76.7453,344388.0
2022-01-08,76.8117,78.2059,76.2901,76.7453,344388.0
2022-01-09,76.8117,78.2059,76.2901,76.7453,344388.0
2022-01-10,76.4323,77.4661,74.7442,76.7358,480649.0
2022-01-11,76.1763,76.2711,71.9369,72.4111,205999.0
2022-01-12,72.7904,73.9001,72.0697,73.2646,320928.0
2022-01-13,73.7768,74.6304,72.8094,73.5681,194701.0
2022-01-14,72.7715,73.5017,71.9653,73.0465,256523.0
2022-01-15,72.7715,73.5017,71.9653,73.0465,256523.0
2022-01-16,72.7715,73.5017,71.9653,73.0465,256523.0
2022-01-17,72.7715,73.5017,71.9653,73.0465,256523.0
2022-01-18,72.9706,73.2836,68.6838,68.8356,310792.0
2022-01-19,68.864,70.1871,67.413,67.5932,287432.0
2022-01-20,67.1853,68.001,62.4243,62.5381,526047.0
2022-01-21,61.9501,62.8179,59.7214,59.8257,524879.0
2022-01-22,61.9501,62.8179,59.7214,59.8257,524879.0
2022-01-23,61.9501,62.8179,59.7214,59.8257,524879.0
2022-01-24,59.6929,63.4676,58.2561,63.2969,446904.0
2022-01-25,63.3482,63.3482,60.4042,61.6087,161204.0
2022-01-26,62.5286,64.103,60.8594,61.1345,192998.0
2022-01-27,61.2009,63.4753,57.9478,58.3841,365425.0
2022-01-28,58.3462,60.1481,57.099,60.1387,325768.0
2022-01-29,58.3462,60.1481,57.099,60.1387,325768.0
2022-01-30,58.3462,60.1481,57.099,60.1387,325768.0
2022-01-31,59.7498,61.2578,59.7498,61.0776,219239.0
2022-02-01,62.3674,66.2464,61.9975,66.199,454192.0
2022-02-02,66.2559,66.5404,64.0746,64.3875,261367.0
2022-02-03,64.2927,65.5825,63.4676,63.9038,177373.0
2022-02-04,63.3443,64.435,61.3526,62.9839,249037.0
2022-02-05,63.3443,64.435,61.3526,62.9839,249037.0
2022-02-06,63.3443,64.435,61.3526,62.9839,249037.0
2022-02-07,63.7426,64.2453,62.1493,63.6573,142790.0
2022-02-08,63.534,66.3413,63.0882,66.1895,257512.0
2022-02-09,66.3507,67.1474,65.8196,66.6447,174173.0
2022-02-10,66.9957,68.6838,65.0419,65.2696,253341.0
2022-02-11,64.985,67.3134,64.4729,65.0419,202287.0
2022-02-12,64.985,67.3134,64.4729,65.0419,202287.0
2022-02-13,64.985,67.3134,64.4729,65.0419,202287.0
2022-02-14,65.0325,66.512,64.5772,65.9619,234087.0
2022-02-15,66.5784,68.6174,66.5025,68.4183,203107.0
2022-02-16,67.7354,68.3614,66.9577,67.5078,135729.0
2022-02-17,67.2422,67.3513,65.1842,65.7058,188011.0
2022-02-18,65.298,66.4788,64.5867,65.6205,191951.0
2022-02-19,65.298,66.4788,64.5867,65.6205,191951.0
2022-02-20,65.298,66.4788,64.5867,65.6205,191951.0
2022-02-21,65.298,66.4788,64.5867,65.6205,191951.0
2022-02-22,66.0378,66.3981,64.1647,64.7764,144731.0
2022-02-23,65.2316,66.1231,63.1072,63.3158,247141.0
2022-02-24,60.9353,66.2654,60.7836,66.1611,224741.0
2022-02-25,65.9998,67.8208,65.8196,66.9482,172092.0
2022-02-26,65.9998,67.8208,65.8196,66.9482,172092.0
2022-02-27,65.9998,67.8208,65.8196,66.9482,172092.0
2022-02-28,66.2085,67.9346,65.8481,67.6595,133858.0
2022-03-01,67.062,67.8303,65.2316,66.0852,194548.0
2022-03-02,66.5594,69.2624,66.3887,69.0063,193225.0
2022-03-03,68.3614,69.6891,65.9714,67.394,149244.0
2022-03-04,66.8128,67.4988,65.1548,66.3935,215383.0
2022-03-05,66.8128,67.4988,65.1548,66.3935,215383.0
2022-03-06,66.8128,67.4988,65.1548,66.3935,215383.0
2022-03-07,66.3173,66.3173,61.3149,61.4483,245213.0
2022-03-08,62.0105,63.9161,61.515,62.3344,136967.0
2022-03-09,63.9066,65.4979,63.8399,64.2782,149946.0
2022-03-10,63.0395,63.5255,62.2201,62.9252,114481.0
2022-03-11,63.5255,63.5255,61.0958,61.4769,135073.0
2022-03-12,63.5255,63.5255,61.0958,61.4769,135073.0
2022-03-13,63.5255,63.5255,61.0958,61.4769,135073.0
2022-03-14,62.0295,63.0491,59.9619,60.829,165385.0
2022-03-15,61.1148,63.2492,61.1148,63.2301,127924.0
2022-03-16,63.6208,64.9559,62.3535,63.9828,155036.0
2022-03-17,63.4397,64.9357,62.9824,64.9166,122550.0
2022-03-18,65.6074,66.2125,62.8299,66.1934,416231.0
2022-03-19,65.6074,66.2125,62.8299,66.1934,416231.0
2022-03-20,65.6074,66.2125,62.8299,66.1934,416231.0
2022-03-21,66.06,66.6698,64.1734,64.4688,115897.0
2022-03-22,65.1358,66.6038,64.4831,64.9357,95918.0
2022-03-23,64.3926,64.9452,59.3044,59.4569,280928.0
2022-03-24,60.2477,60.9052,59.2663,60.3144,234765.0
2022-03-25,60.1239,60.2096,58.9042,59.4664,156801.0
2022-03-26,60.1239,60.2096,58.9042,59.4664,156801.0
2022-03-27,60.1239,60.2096,58.9042,59.4664,156801.0
2022-03-28,59.838,60.324,58.1039,60.2001,266545.0
2022-03-29,61.0005,63.5541,61.0005,63.192,454020.0
2022-03-30,63.0967,63.9304,59.4188,59.5998,464988.0
2022-03-31,59.7046,59.7427,57.2749,57.4559,332207.0
2022-04-01,57.7418,58.7835,56.7222,58.323,200165.0
2022-04-02,57.7418,58.7835,56.7222,58.323,200165.0
2022-04-03,57.7418,58.7835,56.7222,58.323,200165.0
2022-04-04,56.6079,56.7794,53.7351,55.1215,318588.0
2022-04-05,55.0453,55.7218,53.6446,54.3211,372003.0
2022-04-06,53.9304,55.3692,53.7494,54.102,404739.0
2022-04-07,54.1782,54.6104,52.2153,53.0634,409696.0
2022-04-08,53.0157,54.8952,52.2916,53.94,418442.0
2022-04-09,53.0157,54.8952,52.2916,53.94,418442.0
2022-04-10,53.0157,54.8952,52.2916,53.94,418442.0
2022-04-11,53.6636,55.5598,53.0252,54.9214,276625.0
2022-04-12,56.2839,57.5131,55.0929,55.3502,313424.0
2022-04-13,55.0071,57.494,54.7546,56.7127,210902.0
2022-04-14,56.97,58.1134,55.6741,55.8456,139255.0
2022-04-15,56.97,58.1134,55.6741,55.8456,139255.0
2022-04-16,56.97,58.1134,55.6741,55.8456,139255.0
2022-04-17,56.97,58.1134,55.6741,55.8456,139255.0
2022-04-18,55.5788,56.2125,54.5403,55.9695,149235.0
2022-04-19,55.9981,58.8185,55.9981,58.7232,240931.0
2022-04-20,59.3997,59.9476,57.3511,58.2182,230158.0
2022-04-21,59.1139,59.3807,57.8752,58.485,211740.0
2022-04-22,57.8942,58.6184,57.4178,57.9133,187120.0
2022-04-23,57.8942,58.6184,57.4178,57.9133,187120.0
2022-04-24,57.8942,58.6184,57.4178,57.9133,187120.0
2022-04-25,57.3797,59.8285,56.7365,59.6474,289511.0
2022-04-26,58.9709,59.3902,56.989,57.1415,229161.0
2022-04-27,57.4559,58.0943,56.122,57.2654,273532.0
2022-04-28,59.9809,61.3435,57.7656,60.1525,299610.0
2022-04-29,59.9238,61.677,58.4278,59.314,222647.0
2022-04-30,59.9238,61.677,58.4278,59.314,222647.0
2022-05-01,59.9238,61.677,58.4278,59.314,222647.0
2022-05-02,59.7808,61.6675,59.0281,61.6008,312650.0
2022-05-03,61.8009,64.4878,61.0767,64.2973,318276.0
2022-05-04,64.3163,65.9171,63.354,65.898,226940.0
2022-05-05,66.1077,66.2219,62.5917,64.1258,187495.0
2022-05-06,63.8971,64.2401,62.0295,63.1634,146721.0
2022-05-07,63.8971,64.2401,62.0295,63.1634,146721.0
2022-05-08,63.8971,64.2401,62.0295,63.1634,146721.0
2022-05-09,62.6012,64.9643,62.6012,64.2211,233029.0
2022-05-10,65.0595,65.0595,62.6698,63.6112,149344.0
2022-05-11,63.2206,64.7546,60.505,60.7146,203947.0
2022-05-12,60.7337,62.1915,60.2096,62.1343,171954.0
2022-05-13,62.7918,65.2025,62.1439,64.6403,231880.0
2022-05-14,62.7918,65.2025,62.1439,64.6403,231880.0
2022-05-15,62.7918,65.2025,62.1439,64.6403,231880.0
2022-05-16,64.1353,64.8465,61.0195,61.5722,189494.0
2022-05-17,62.525,64.3545,61.6198,64.1829,149750.0
2022-05-18,63.1539,63.4159,58.8185,59.4188,318065.0
2022-05-19,58.7041,59.4664,55.9886,56.0934,322004.0
2022-05-20,56.6365,57.0843,53.111,54.5593,413019.0
2022-05-21,56.6365,57.0843,53.111,54.5593,413019.0
2022-05-22,56.6365,57.0843,53.111,54.5593,413019.0
2022-05-23,54.9023,55.3636,54.0924,54.8928,234376.0
2022-05-24,54.5021,54.5021,51.4721,52.101,317563.0
2022-05-25,52.101,56.2077,51.939,55.8647,278750.0
2022-05-26,56.2172,57.6322,55.2644,55.3406,197635.0
2022-05-27,55.6569,56.9601,55.559,56.4235,113863.0
2022-05-28,55.6569,56.9601,55.559,56.4235,113863.0
2022-05-29,55.6569,56.9601,55.559,56.4235,113863.0
2022-05-30,55.6569,56.9601,55.559,56.4235,113863.0
2022-05-31,56.6152,57.8034,55.3981,57.6022,192581.0
2022-06-01,57.6884,58.4455,55.9492,57.0368,185988.0
2022-06-02,57.0751,58.5126,56.9889,58.2634,151677.0
2022-06-03,57.7938,57.928,56.1648,56.4139,126949.0
2022-06-04,57.7938,57.928,56.1648,56.4139,126949.0
2022-06-05,57.7938,57.928,56.1648,56.4139,126949.0
2022-06-06,57.3339,58.8767,56.6439,58.7234,126293.0
2022-06-07,57.8034,58.8479,57.2764,57.3626,128495.0
2022-06-08,57.4872,57.7363,56.136,57.2668,145757.0
2022-06-09,57.1135,58.9917,56.8835,57.7363,165918.0
2022-06-10,56.7972,57.5734,54.4686,54.6507,175946.0
2022-06-11,56.7972,57.5734,54.4686,54.6507,175946.0
2022-06-12,56.7972,57.5734,54.4686,54.6507,175946.0
2022-06-13,53.0983,54.3967,52.7054,52.9737,207786.0
2022-06-14,53.0887,53.6637,52.3316,52.8204,178632.0
2022-06-15,53.472,53.9991,52.1122,53.3666,155798.0
2022-06-16,52.0729,52.5281,48.6806,48.8052,309981.0
2022-06-17,49.8114,49.8742,48.2015,48.5752,484726.0
2022-06-18,49.8114,49.8742,48.2015,48.5752,484726.0
2022-06-19,49.8114,49.8742,48.2015,48.5752,484726.0
2022-06-20,49.8114,49.8742,48.2015,48.5752,484726.0
2022-06-21,49.8114,49.9743,47.9906,48.3356,231497.0
2022-06-22,47.7127,50.3624,47.7127,49.2652,215594.0
2022-06-23,49.7826,50.9709,49.2652,49.773,260519.0
2022-06-24,50.0701,51.4404,49.773,50.7217,769182.0
2022-06-25,50.0701,51.4404,49.773,50.7217,769182.0
2022-06-26,50.0701,51.4404,49.773,50.7217,769182.0
2022-06-27,51.3638,53.0551,50.808,52.7533,192135.0
2022-06-28,52.7533,53.5391,51.2775,51.6225,160604.0
2022-06-29,51.68,51.6992,50.578,51.268,157936.0
2022-06-30,50.2713,50.7601,49.1022,49.6772,196578.0
2022-07-01,49.361,51.3159,48.8818,50.9421,137211.0
2022-07-02,49.361,51.3159,48.8818,50.9421,137211.0
2022-07-03,49.361,51.3159,48.8818,50.9421,137211.0
2022-07-04,49.361,51.3159,48.8818,50.9421,137211.0
2022-07-05,50.5013,52.9258,49.9359,52.7533,173105.0
2022-07-06,52.6479,53.0456,49.9455,50.7505,196787.0
2022-07-07,51.45,53.1558,51.2816,53.0312,133861.0
2022-07-08,53.1174,53.6253,51.8525,53.2899,182324.0
2022-07-09,53.1174,53.6253,51.8525,53.2899,182324.0
2022-07-10,53.1174,53.6253,51.8525,53.2899,182324.0
2022-07-11,53.2899,53.5103,51.8908,52.0633,84041.0
2022-07-12,51.8429,53.4337,51.5842,52.1975,208659.0
2022-07-13,51.9579,52.2358,50.8367,51.3255,192181.0
2022-07-14,50.5684,51.1913,49.8497,50.7697,112045.0
2022-07-15,52.0633,52.6766,50.9709,51.3446,146038.0
2022-07-16,52.0633,52.6766,50.9709,51.3446,146038.0
2022-07-17,52.0633,52.6766,50.9709,51.3446,146038.0
2022-07-18,52.0537,52.8252,51.5746,52.2646,107959.0
2022-07-19,53.1366,54.3536,52.5182,53.4912,194818.0
2022-07-20,53.2037,56.0498,52.8204,55.839,196708.0
2022-07-21,55.3023,56.3852,54.8903,56.2702,177603.0
2022-07-22,56.3468,56.9937,55.4173,56.4427,143238.0
2022-07-23,56.3468,56.9937,55.4173,56.4427,143238.0
2022-07-24,56.3468,56.9937,55.4173,56.4427,143238.0
2022-07-25,57.0464,57.0751,55.6856,56.6343,174579.0
2022-07-26,56.4043,57.0751,55.4077,55.494,235043.0
2022-07-27,55.7719,56.6152,54.6411,56.5097,167585.0
2022-07-28,56.5385,58.6275,56.2079,58.3976,277004.0
2022-07-29,58.9534,59.0684,57.0847,58.1867,219451.0
2022-07-30,58.9534,59.0684,57.0847,58.1867,219451.0
2022-07-31,58.9534,59.0684,57.0847,58.1867,219451.0
2022-08-01,57.7555,59.2361,56.596,57.123,206021.0
2022-08-02,57.4872,57.5351,53.9895,54.0853,209075.0
2022-08-03,54.7753,56.7685,54.6603,56.6343,220498.0
2022-08-04,56.3277,56.711,54.6938,54.7561,121345.0
2022-08-05,54.2578,55.6377,53.7691,54.919,88047.0
2022-08-06,54.2578,55.6377,53.7691,54.919,88047.0
2022-08-07,54.2578,55.6377,53.7691,54.919,88047.0
2022-08-08,54.919,56.6727,54.8136,56.4331,185514.0
2022-08-09,56.3277,56.3277,54.2961,54.9765,166764.0
2022-08-10,56.4043,57.7938,56.4043,57.2955,166521.0
2022-08-11,57.7363,58.8479,57.4925,58.6467,119509.0
2022-08-12,59.4133,59.9931,58.4263,59.8733,114069.0
2022-08-13,59.4133,59.9931,58.4263,59.8733,114069.0
