,BOH US Equity,BOH US Equity,BOH US Equity,BOH US Equity,BOH US Equity
2022-05-30,71.6243,73.1164,71.6243,73.1164,131368.0
2022-05-31,72.3796,73.4526,71.8545,73.2085,276097.0
2022-06-01,73.1533,73.1533,70.9427,72.0203,183529.0
2022-06-02,71.9651,73.4757,71.394,73.4757,171085.0
2022-06-03,73.1256,73.2592,72.7019,72.9691,135499.0
2022-06-04,73.1256,73.2592,72.7019,72.9691,135499.0
2022-06-05,73.1256,73.2592,72.7019,72.9691,135499.0
2022-06-06,73.4941,73.6783,72.5269,72.9598,128557.0
2022-06-07,72.4625,73.2822,72.1953,73.2546,149317.0
2022-06-08,72.3703,72.6973,71.5742,72.0848,98286.0
2022-06-09,71.744,72.0295,70.2518,70.2795,120561.0
2022-06-10,69.1189,69.8926,68.732,69.2202,213880.0
2022-06-11,69.1189,69.8926,68.732,69.2202,213880.0
2022-06-12,69.1189,69.8926,68.732,69.2202,213880.0
2022-06-13,67.7096,69.0452,67.6083,67.9675,401337.0
2022-06-14,68.161,68.9623,67.1169,67.5807,293203.0
2022-06-15,68.0228,68.8426,67.3504,67.6083,216066.0
2022-06-16,66.7793,66.7793,65.37,65.7753,261417.0
2022-06-17,66.4753,66.9298,65.7062,65.9411,409298.0
2022-06-18,66.4753,66.9298,65.7062,65.9411,409298.0
2022-06-19,66.4753,66.9298,65.7062,65.9411,409298.0
2022-06-20,66.4753,66.9298,65.7062,65.9411,409298.0
2022-06-21,66.7517,68.5662,66.0986,68.2162,325117.0
2022-06-22,67.2951,68.534,67.2951,68.3452,220591.0
2022-06-23,68.0228,68.3544,67.0004,68.032,215177.0
2022-06-24,68.2899,71.8361,68.2899,71.7993,607334.0
2022-06-25,68.2899,71.8361,68.2899,71.7993,607334.0
2022-06-26,68.2899,71.8361,68.2899,71.7993,607334.0
2022-06-27,71.5322,71.7532,70.4453,70.6387,319225.0
2022-06-28,71.265,71.6933,70.0676,70.1413,178875.0
2022-06-29,70.5558,70.5558,68.4649,68.6676,249712.0
2022-06-30,67.3688,69.3123,66.8162,68.5294,135312.0
2022-07-01,68.6307,69.8742,68.2438,69.8742,146513.0
2022-07-02,68.6307,69.8742,68.2438,69.8742,146513.0
2022-07-03,68.6307,69.8742,68.2438,69.8742,146513.0
2022-07-04,68.6307,69.8742,68.2438,69.8742,146513.0
2022-07-05,68.7136,69.4965,67.4149,69.4597,129187.0
2022-07-06,69.1189,69.8189,68.6583,69.515,192069.0
2022-07-07,70.1137,70.5834,69.9663,70.2518,147596.0
2022-07-08,70.3439,70.4637,69.515,69.9018,71022.0
2022-07-09,70.3439,70.4637,69.515,69.9018,71022.0
2022-07-10,70.3439,70.4637,69.515,69.9018,71022.0
2022-07-11,69.4044,69.6163,68.6768,69.0176,148568.0
2022-07-12,68.3267,69.6439,68.2254,68.6123,151758.0
2022-07-13,67.6728,67.8846,66.8069,67.0464,117047.0
2022-07-14,65.7845,66.199,65.2963,66.0424,137211.0
2022-07-15,67.1385,68.1978,66.6227,67.8846,132691.0
2022-07-16,67.1385,68.1978,66.6227,67.8846,132691.0
2022-07-17,67.1385,68.1978,66.6227,67.8846,132691.0
2022-07-18,68.511,69.3952,68.161,68.2991,124754.0
2022-07-19,68.9439,70.3255,68.58,70.0676,140413.0
2022-07-20,69.4413,70.9288,69.4413,70.6847,166701.0
2022-07-21,70.1597,70.8874,69.9018,70.8505,150283.0
2022-07-22,70.8505,71.3203,70.2703,70.8782,202403.0
2022-07-23,70.8505,71.3203,70.2703,70.8782,202403.0
2022-07-24,70.8505,71.3203,70.2703,70.8782,202403.0
2022-07-25,71.9374,72.7019,71.2281,72.1677,177679.0
2022-07-26,72.269,72.9598,71.8269,72.398,163369.0
2022-07-27,72.5822,73.577,72.2322,72.9967,140940.0
2022-07-28,73.2362,73.4941,72.4671,73.1349,131870.0
2022-07-29,72.5085,74.6731,72.5085,73.7888,233828.0
2022-07-30,72.5085,74.6731,72.5085,73.7888,233828.0
2022-07-31,72.5085,74.6731,72.5085,73.7888,233828.0
2022-08-01,73.2454,74.7099,72.8631,74.2678,144303.0
2022-08-02,73.7428,73.8119,72.8585,72.9046,117919.0
2022-08-03,73.0888,73.8533,72.6743,73.3743,95582.0
2022-08-04,73.1901,73.4665,72.7664,72.9414,74667.0
2022-08-05,72.9414,74.231,72.9374,74.1665,95613.0
2022-08-06,72.9414,74.231,72.9374,74.1665,95613.0
2022-08-07,72.9414,74.231,72.9374,74.1665,95613.0
2022-08-08,74.5073,75.0323,73.8165,73.9546,204644.0
2022-08-09,74.4244,74.8389,73.7796,74.8112,130401.0
2022-08-10,75.5389,75.9902,74.8941,75.106,163803.0
2022-08-11,75.7968,76.1395,75.3639,75.9166,113135.0
2022-08-12,75.9258,77.3443,75.8797,77.2521,81687.0
2022-08-13,75.9258,77.3443,75.8797,77.2521,81687.0
2022-08-14,75.9258,77.3443,75.8797,77.2521,81687.0
2022-08-15,76.6074,77.7311,76.6074,77.5745,85528.0
2022-08-16,77.0587,78.7075,77.0587,78.3575,77896.0
2022-08-17,77.8969,78.1272,77.2337,77.7864,112820.0
2022-08-18,77.3903,77.8555,77.0725,77.7127,83787.0
2022-08-19,77.5285,77.5285,76.6811,77.2061,181755.0
2022-08-20,77.5285,77.5285,76.6811,77.2061,181755.0
2022-08-21,77.5285,77.5285,76.6811,77.2061,181755.0
2022-08-22,76.2942,76.3587,75.1705,75.2442,135554.0
2022-08-23,74.8481,75.2534,74.2954,74.4981,120473.0
2022-08-24,74.056,74.4797,73.6967,73.9362,111895.0
2022-08-25,73.9362,74.977,73.9362,74.7191,139728.0
2022-08-26,74.8205,75.0507,73.0427,73.2178,122505.0
2022-08-27,74.8205,75.0507,73.0427,73.2178,122505.0
2022-08-28,74.8205,75.0507,73.0427,73.2178,122505.0
2022-08-29,72.7664,72.9322,72.1032,72.3888,97712.0
2022-08-30,72.6583,72.7419,71.9148,72.4631,158630.0
2022-08-31,72.4631,72.8442,72.1378,72.5096,181242.0
2022-09-01,72.268,72.4167,71.7289,72.3888,127741.0
2022-09-02,73.1044,73.6713,71.636,71.8683,152982.0
2022-09-03,73.1044,73.6713,71.636,71.8683,152982.0
2022-09-04,73.1044,73.6713,71.636,71.8683,152982.0
2022-09-05,73.1044,73.6713,71.636,71.8683,152982.0
2022-09-06,72.4445,72.4957,70.465,70.9761,136295.0
2022-09-07,71.1341,72.4771,70.9947,72.1843,120652.0
2022-09-08,71.5988,73.281,71.5709,73.2624,106614.0
2022-09-09,73.4947,74.4334,73.4111,73.8386,104209.0
2022-09-10,73.4947,74.4334,73.4111,73.8386,104209.0
2022-09-11,73.4947,74.4334,73.4111,73.8386,104209.0
2022-09-12,73.8386,74.9631,73.8293,74.3405,168441.0
2022-09-13,73.281,73.491,72.3423,72.7419,173878.0
2022-09-14,73.1323,73.4009,72.3051,73.3367,212696.0
2022-09-15,73.2252,74.4799,73.2252,73.8851,180002.0
2022-09-16,73.281,73.9501,72.4631,73.7642,596087.0
2022-09-17,73.281,73.9501,72.4631,73.7642,596087.0
2022-09-18,73.281,73.9501,72.4631,73.7642,596087.0
2022-09-19,73.123,75.0561,73.123,74.8144,143208.0
2022-09-20,74.6007,75.5858,74.5914,75.2698,144856.0
2022-09-21,75.465,75.6555,73.7549,73.7921,184027.0
2022-09-22,73.8665,73.8665,72.491,72.6397,138754.0
2022-09-23,71.8962,72.2308,71.004,72.2215,177244.0
2022-09-24,71.8962,72.2308,71.004,72.2215,177244.0
2022-09-25,71.8962,72.2308,71.004,72.2215,177244.0
2022-09-26,71.5245,72.4352,71.464,71.5709,150144.0
2022-09-27,71.8869,72.3237,69.3869,69.9538,218172.0
2022-09-28,69.8051,71.2782,69.4984,70.6044,225418.0
2022-09-29,70.4464,70.7531,69.2382,70.5207,333949.0
2022-09-30,70.2605,71.5523,70.214,70.7438,354284.0
2022-10-01,70.2605,71.5523,70.214,70.7438,354284.0
2022-10-02,70.2605,71.5523,70.214,70.7438,354284.0
2022-10-03,71.3851,72.3423,70.6694,72.1007,227775.0
2022-10-04,72.8256,75.0747,72.8256,75.0282,258911.0
2022-10-05,74.2103,74.7958,73.8711,74.7029,137388.0
2022-10-06,74.2661,75.0096,74.0338,74.3776,97302.0
2022-10-07,74.2382,74.2382,71.2549,71.2642,275073.0
2022-10-08,74.2382,74.2382,71.2549,71.2642,275073.0
2022-10-09,74.2382,74.2382,71.2549,71.2642,275073.0
2022-10-10,71.7289,72.2587,70.7717,71.1155,139883.0
2022-10-11,70.5486,71.4501,69.7587,70.307,260140.0
2022-10-12,70.372,71.0969,69.3218,70.0282,152010.0
2022-10-13,69.6007,72.4445,68.9222,72.2865,264289.0
2022-10-14,72.5003,73.2159,71.2958,71.6453,119505.0
2022-10-15,72.5003,73.2159,71.2958,71.6453,119505.0
2022-10-16,72.5003,73.2159,71.2958,71.6453,119505.0
2022-10-17,72.6397,73.9036,72.6397,73.5133,122477.0
2022-10-18,74.3683,74.9167,73.2531,73.7735,141273.0
2022-10-19,73.4761,73.7549,71.6824,72.5468,132080.0
2022-10-20,72.5282,73.03,70.1211,70.6137,189542.0
2022-10-21,70.2698,71.2689,69.5349,70.3534,304638.0
2022-10-22,70.2698,71.2689,69.5349,70.3534,304638.0
2022-10-23,70.2698,71.2689,69.5349,70.3534,304638.0
2022-10-24,68.9594,69.6936,65.1954,65.9761,658286.0
2022-10-25,65.5672,68.0486,65.5672,66.543,358509.0
2022-10-26,66.8869,68.9036,66.1295,68.4296,412012.0
2022-10-27,68.978,69.7029,68.3553,68.5876,194069.0
2022-10-28,69.1081,70.3256,68.4482,70.1304,154085.0
2022-10-29,69.1081,70.3256,68.4482,70.1304,154085.0
2022-10-30,69.1081,70.3256,68.4482,70.1304,154085.0
2022-10-31,69.7865,70.7298,69.7215,70.5858,182487.0
2022-11-01,70.7438,70.7717,69.8051,70.4464,147664.0
2022-11-02,70.2698,71.4129,69.8795,70.2326,237151.0
2022-11-03,69.6657,69.6657,68.2995,68.9222,145068.0
2022-11-04,69.7308,70.7717,69.7122,70.7438,137300.0
2022-11-05,69.7308,70.7717,69.7122,70.7438,137300.0
2022-11-06,69.7308,70.7717,69.7122,70.7438,137300.0
2022-11-07,70.9482,71.5523,69.9817,70.465,114738.0
2022-11-08,70.5486,71.4966,70.0189,70.6416,99735.0
2022-11-09,70.4464,70.8274,70.0096,70.2047,103291.0
2022-11-10,71.6732,74.8423,71.5152,74.833,256608.0
2022-11-11,74.9167,76.413,74.8981,75.5579,188544.0
2022-11-12,74.9167,76.413,74.8981,75.5579,188544.0
2022-11-13,74.9167,76.413,74.8981,75.5579,188544.0
2022-11-14,75.1397,76.413,75.1397,75.6137,225801.0
2022-11-15,75.7996,76.4827,74.6843,75.2234,209238.0
2022-11-16,75.2141,75.2838,73.6527,73.7178,170900.0
2022-11-17,72.807,73.1973,72.4167,73.0486,155747.0
2022-11-18,74.0523,74.6193,72.9603,73.8014,208245.0
2022-11-19,74.0523,74.6193,72.9603,73.8014,208245.0
2022-11-20,74.0523,74.6193,72.9603,73.8014,208245.0
2022-11-21,73.6806,74.5821,73.6806,74.2754,123561.0
2022-11-22,74.7215,75.53,74.6471,75.3628,116295.0
2022-11-23,75.5022,75.9854,75.2141,75.8182,107690.0
2022-11-24,75.5022,75.9854,75.2141,75.8182,107690.0
2022-11-25,76.1063,77.017,75.912,76.9892,77461.0
2022-11-26,76.1063,77.017,75.912,76.9892,77461.0
2022-11-27,76.1063,77.017,75.912,76.9892,77461.0
2022-11-28,76.2271,76.4501,74.5821,74.8702,307626.0
2022-11-29,74.6452,75.5452,74.4389,74.4389,126202.0
2022-11-30,74.3358,75.6577,72.8639,75.6296,209326.0
2022-12-01,75.6858,76.3046,75.0296,76.1171,117503.0
2022-12-02,75.6108,76.8765,75.4233,76.7358,141128.0
2022-12-03,75.6108,76.8765,75.4233,76.7358,141128.0
2022-12-04,75.6108,76.8765,75.4233,76.7358,141128.0
2022-12-05,76.4077,76.4077,72.8826,73.1545,201012.0
2022-12-06,73.1733,73.2952,72.1889,72.7701,188312.0
2022-12-07,72.2639,73.1639,71.8795,72.3389,127143.0
2022-12-08,72.7233,73.2963,72.1842,72.8545,133389.0
2022-12-09,72.6295,73.0514,72.3951,72.4233,117851.0
2022-12-10,72.6295,73.0514,72.3951,72.4233,117851.0
2022-12-11,72.6295,73.0514,72.3951,72.4233,117851.0
2022-12-12,72.4514,73.6514,71.8889,73.3795,141820.0
2022-12-13,74.4764,75.0671,72.3764,72.967,163536.0
2022-12-14,72.967,73.1494,71.2514,71.3357,216871.0
2022-12-15,70.5576,71.4201,69.4795,70.0701,405178.0
2022-12-16,69.6388,70.8295,68.9179,70.0982,510453.0
2022-12-17,69.6388,70.8295,68.9179,70.0982,510453.0
2022-12-18,69.6388,70.8295,68.9179,70.0982,510453.0
2022-12-19,70.2576,70.8576,69.2638,69.9857,197049.0
2022-12-20,70.042,71.2889,70.042,70.4545,123296.0
2022-12-21,70.9795,72.4514,70.9795,71.8232,130890.0
2022-12-22,71.617,72.0389,70.6139,71.7295,155083.0
2022-12-23,71.917,72.3483,71.4389,72.0014,89774.0
2022-12-24,71.917,72.3483,71.4389,72.0014,89774.0
2022-12-25,71.917,72.3483,71.4389,72.0014,89774.0
2022-12-26,71.917,72.3483,71.4389,72.0014,89774.0
2022-12-27,72.1795,72.6764,71.7857,72.142,170701.0
2022-12-28,72.4514,72.4795,71.6826,71.6826,95386.0
2022-12-29,71.692,72.9201,71.692,72.8826,115797.0
2022-12-30,72.7326,73.2295,72.3389,72.7139,100178.0
2022-12-31,72.7326,73.2295,72.3389,72.7139,100178.0
2023-01-01,72.7326,73.2295,72.3389,72.7139,100178.0
2023-01-02,72.7326,73.2295,72.3389,72.7139,100178.0
2023-01-03,73.117,73.3327,72.0248,72.8639,137862.0
2023-01-04,73.3139,73.8295,72.0108,72.5076,97853.0
2023-01-05,71.617,72.3483,71.031,72.217,92948.0
2023-01-06,72.8639,74.9921,72.8639,74.9546,110648.0
2023-01-07,72.8639,74.9921,72.8639,74.9546,110648.0
2023-01-08,72.8639,74.9921,72.8639,74.9546,110648.0
2023-01-09,75.0108,75.5077,74.4014,75.0014,122284.0
2023-01-10,74.5233,75.6764,74.5139,75.6671,90061.0
2023-01-11,75.5733,76.0327,75.4139,75.7889,104097.0
2023-01-12,75.8733,76.6233,75.4702,75.7514,144319.0
2023-01-13,75.0014,75.7889,73.7648,75.5639,94506.0
2023-01-14,75.0014,75.7889,73.7648,75.5639,94506.0
2023-01-15,75.0014,75.7889,73.7648,75.5639,94506.0
2023-01-16,75.0014,75.7889,73.7648,75.5639,94506.0
2023-01-17,75.3671,75.6099,74.4108,75.2077,90585.0
2023-01-18,74.7108,74.7108,72.4608,72.5358,99246.0
2023-01-19,71.9358,72.4275,71.1482,71.9451,95040.0
2023-01-20,72.0014,73.6139,72.0014,73.6139,142415.0
2023-01-21,72.0014,73.6139,72.0014,73.6139,142415.0
2023-01-22,72.0014,73.6139,72.0014,73.6139,142415.0
2023-01-23,73.1264,74.4764,70.2717,70.3888,595067.0
2023-01-24,70.0795,70.5576,68.4388,70.0138,405113.0
2023-01-25,69.4701,70.267,69.0013,70.0326,202831.0
2023-01-26,69.817,70.2388,69.1316,70.042,176094.0
2023-01-27,70.2763,71.2326,70.117,70.8857,125232.0
2023-01-28,70.2763,71.2326,70.117,70.8857,125232.0
2023-01-29,70.2763,71.2326,70.117,70.8857,125232.0
2023-01-30,70.5576,71.3826,70.3232,71.0357,142161.0
2023-01-31,71.0357,71.8514,70.9232,71.7107,258144.0
2023-02-01,71.392,72.1326,71.1576,72.0764,241627.0
2023-02-02,72.2639,73.6889,71.9733,73.6514,162129.0
2023-02-03,73.6045,74.7014,73.5014,74.6639,156859.0
2023-02-04,73.6045,74.7014,73.5014,74.6639,156859.0
2023-02-05,73.6045,74.7014,73.5014,74.6639,156859.0
2023-02-06,74.6639,74.6921,72.8733,73.1639,108166.0
2023-02-07,72.6576,74.0827,72.517,73.9889,108750.0
2023-02-08,73.4639,73.867,72.9108,72.9483,87455.0
2023-02-09,73.1639,73.5202,71.6873,71.8232,81077.0
2023-02-10,71.4107,71.9779,71.3357,71.7295,127773.0
2023-02-11,71.4107,71.9779,71.3357,71.7295,127773.0
2023-02-12,71.4107,71.9779,71.3357,71.7295,127773.0
2023-02-13,71.467,72.7326,71.467,72.4233,108299.0
2023-02-14,72.1983,72.4889,71.0639,71.9639,134862.0
2023-02-15,71.6264,72.7514,71.5486,72.7233,98224.0
2023-02-16,72.2076,72.2076,71.3076,71.3639,130492.0
2023-02-17,70.9795,71.2607,70.5388,71.2232,160220.0
2023-02-18,70.9795,71.2607,70.5388,71.2232,160220.0
2023-02-19,70.9795,71.2607,70.5388,71.2232,160220.0
2023-02-20,70.9795,71.2607,70.5388,71.2232,160220.0
2023-02-21,70.9795,70.9795,69.0951,69.9857,196975.0
2023-02-22,69.6482,70.2013,69.5076,69.7888,186959.0
2023-02-23,70.2107,70.5201,69.4045,70.3138,152385.0
2023-02-24,69.7795,70.4732,69.4138,70.4263,129160.0
2023-02-25,69.7795,70.4732,69.4138,70.4263,129160.0
2023-02-26,69.7795,70.4732,69.4138,70.4263,129160.0
2023-02-27,70.7386,71.0509,70.256,70.5588,204517.0
2023-02-28,70.8049,71.4862,70.767,70.8427,237985.0
2023-03-01,70.379,70.644,69.8774,70.644,210964.0
2023-03-02,70.2844,70.502,69.357,70.1519,233012.0
2023-03-03,70.4169,70.7765,69.8774,70.6629,174687.0
2023-03-04,70.4169,70.7765,69.8774,70.6629,174687.0
2023-03-05,70.4169,70.7765,69.8774,70.6629,174687.0
2023-03-06,70.7197,71.3064,69.7639,69.7639,280839.0
2023-03-07,69.4611,69.6409,68.6851,69.1014,252532.0
2023-03-08,69.0352,69.603,68.8601,69.0068,188070.0
2023-03-09,68.4863,68.5431,63.8777,63.9061,477030.0
2023-03-10,61.6632,61.6632,56.6856,59.9788,1520306.0
2023-03-11,61.6632,61.6632,56.6856,59.9788,1520306.0
2023-03-12,61.6632,61.6632,56.6856,59.9788,1520306.0
2023-03-13,44.7617,59.799,32.8473,48.9729,3274815.0
2023-03-14,57.3196,58.7107,46.5124,48.3483,1865337.0
2023-03-15,43.7586,47.8373,42.5851,45.0456,2314900.0
2023-03-16,43.9857,50.61,43.7775,49.853,2341745.0
2023-03-17,49.9287,50.629,47.9319,48.3388,1877746.0
2023-03-18,49.9287,50.629,47.9319,48.3388,1877746.0
2023-03-19,49.9287,50.629,47.9319,48.3388,1877746.0
2023-03-20,48.5565,51.6415,47.383,48.2347,1287996.0
2023-03-21,50.8182,54.0358,50.4113,50.6574,1138424.0
2023-03-22,50.7047,51.0264,47.6953,48.0833,691638.0
2023-03-23,48.6701,49.0628,46.3421,47.4871,758921.0
2023-03-24,46.6544,48.0739,46.3326,47.8846,716041.0
2023-03-25,46.6544,48.0739,46.3326,47.8846,716041.0
2023-03-26,46.6544,48.0739,46.3326,47.8846,716041.0
2023-03-27,49.6353,50.1273,47.9272,48.8309,479399.0
2023-03-28,48.5849,49.8719,48.4145,48.7458,395477.0
2023-03-29,49.5218,49.9381,48.5943,49.9003,491017.0
2023-03-30,50.2031,50.3356,47.8467,48.0928,577195.0
2023-03-31,48.6606,49.4271,48.1401,49.2852,443809.0
2023-04-01,48.6606,49.4271,48.1401,49.2852,443809.0
2023-04-02,48.6606,49.4271,48.1401,49.2852,443809.0
2023-04-03,49.4366,49.5596,48.1401,48.2442,508762.0
2023-04-04,48.6227,48.7363,46.1339,47.2411,500485.0
2023-04-05,46.5503,47.2789,45.9825,47.0329,836448.0
2023-04-06,46.8909,47.7616,46.5881,47.6669,474310.0
2023-04-07,46.8909,47.7616,46.5881,47.6669,474310.0
2023-04-08,46.8909,47.7616,46.5881,47.6669,474310.0
2023-04-09,46.8909,47.7616,46.5881,47.6669,474310.0
2023-04-10,47.1748,48.4808,46.7643,48.2442,450182.0
2023-04-11,48.2253,49.1243,47.9934,48.9729,416042.0
2023-04-12,49.3798,49.4033,47.7143,47.913,361885.0
2023-04-13,47.9224,48.6133,47.525,47.8562,447127.0
2023-04-14,48.5754,48.9256,46.4556,46.8342,546876.0
2023-04-15,48.5754,48.9256,46.4556,46.8342,546876.0
2023-04-16,48.5754,48.9256,46.4556,46.8342,546876.0
2023-04-17,46.7206,48.4855,45.973,48.3672,579448.0
2023-04-18,48.4145,48.4808,45.4714,45.9351,889768.0
2023-04-19,46.3137,47.6385,45.9351,47.1654,846711.0
2023-04-20,46.3705,47.2127,46.1717,47.014,422669.0
2023-04-21,46.9383,46.9383,45.7317,46.1812,650471.0
2023-04-22,46.9383,46.9383,45.7317,46.1812,650471.0
2023-04-23,46.9383,46.9383,45.7317,46.1812,650471.0
2023-04-24,45.074,48.812,45.074,46.9667,1364324.0
2023-04-25,46.238,46.7774,45.1828,45.2065,482695.0
2023-04-26,45.32,45.6607,44.0046,44.4021,453597.0
2023-04-27,44.563,45.1686,44.2128,44.5346,483146.0
2023-04-28,44.3548,45.9162,44.3074,45.831,703370.0
2023-04-29,44.3548,45.9162,44.3074,45.831,703370.0
2023-04-30,44.3548,45.9162,44.3074,45.831,703370.0
2023-05-01,45.7743,46.2001,44.8185,45.2349,737655.0
2023-05-02,45.3106,45.3106,40.3424,41.6482,1679996.0
2023-05-03,42.1119,44.8752,41.8328,42.3958,1078635.0
2023-05-04,41.1656,41.3596,37.3519,38.4686,2291766.0
2023-05-05,40.3991,41.7145,38.9228,41.3643,970471.0
2023-05-06,40.3991,41.7145,38.9228,41.3643,970471.0
2023-05-07,40.3991,41.7145,38.9228,41.3643,970471.0
2023-05-08,42.5851,42.6514,40.4559,40.7303,762649.0
2023-05-09,40.1625,40.5789,38.8282,38.9606,650144.0
2023-05-10,39.7556,40.0726,36.6894,36.9071,1409880.0
2023-05-11,36.15,36.4245,32.7101,33.1312,2315272.0
2023-05-12,33.5287,33.9072,29.1756,31.759,4211105.0
2023-05-13,33.5287,33.9072,29.1756,31.759,4211105.0
2023-05-14,33.5287,33.9072,29.1756,31.759,4211105.0
2023-05-15,32.4025,34.0681,32.0145,32.6864,1782631.0
2023-05-16,32.3931,34.9292,32.3647,33.046,1803131.0
2023-05-17,33.7653,36.8219,33.7653,36.5191,1638670.0
2023-05-18,36.4339,37.5411,35.5822,36.6894,1264795.0
2023-05-19,36.9923,37.2572,35.1848,35.7242,1359429.0
2023-05-20,36.9923,37.2572,35.1848,35.7242,1359429.0
2023-05-21,36.9923,37.2572,35.1848,35.7242,1359429.0
2023-05-22,35.8377,38.478,35.8377,38.4212,1260074.0
2023-05-23,38.5916,40.1843,38.1752,38.2982,1167404.0
2023-05-24,38.1941,38.6389,36.4812,37.5128,986147.0
2023-05-25,37.2951,37.7872,35.8851,37.4276,755143.0
2023-05-26,38.8092,39.0553,36.3793,37.1153,2115764.0
2023-05-27,38.8092,39.0553,36.3793,37.1153,2115764.0
2023-05-28,38.8092,39.0553,36.3793,37.1153,2115764.0
2023-05-29,38.8092,39.0553,36.3793,37.1153,2115764.0
2023-05-30,37.6934,39.0135,35.7856,38.551,2091894.0
2023-05-31,38.127,38.6859,36.6335,37.7223,1212722.0
2023-06-01,38.3101,39.6783,37.626,38.5413,8430571.0
2023-06-02,39.5723,41.9041,39.158,41.8077,1290393.0
2023-06-03,39.5723,41.9041,39.158,41.8077,1290393.0
2023-06-04,39.5723,41.9041,39.158,41.8077,1290393.0
2023-06-05,41.5283,41.7836,39.3411,40.2757,861225.0
2023-06-06,39.9866,43.8408,39.7409,43.2434,1159067.0
2023-06-07,43.1181,46.4038,42.8869,45.922,1369453.0
2023-06-08,45.315,45.8353,43.5229,45.6907,940897.0
2023-06-09,45.7678,45.7678,43.7059,43.9756,525742.0
2023-06-10,45.7678,45.7678,43.7059,43.9756,525742.0
2023-06-11,45.7678,45.7678,43.7059,43.9756,525742.0
2023-06-12,44.0335,45.9991,43.3879,43.7059,789577.0
2023-06-13,43.6866,45.4788,43.3108,44.5827,570886.0
2023-06-14,44.8621,45.1512,42.5978,43.0796,763273.0
2023-06-15,42.8772,44.5634,42.6749,44.2165,555910.0
2023-06-16,44.3032,45.1897,42.9639,44.9295,3094369.0
2023-06-17,44.3032,45.1897,42.9639,44.9295,3094369.0
2023-06-18,44.3032,45.1897,42.9639,44.9295,3094369.0
2023-06-19,44.3032,45.1897,42.9639,44.9295,3094369.0
2023-06-20,44.3225,44.5393,43.3879,44.1491,755741.0
2023-06-21,43.8215,44.0431,42.7953,42.8579,550869.0
2023-06-22,42.7423,42.7423,40.1601,41.4319,1144548.0
2023-06-23,41.1043,41.7403,38.8689,39.6494,5182506.0
2023-06-24,41.1043,41.7403,38.8689,39.6494,5182506.0
2023-06-25,41.1043,41.7403,38.8689,39.6494,5182506.0
2023-06-26,39.8903,41.3163,39.8758,41.0369,1253197.0
2023-06-27,41.0272,42.3955,40.3094,41.0272,630389.0
2023-06-28,40.8442,40.9116,39.9963,40.4973,445932.0
2023-06-29,40.9502,41.9041,40.5455,40.7478,765666.0
2023-06-30,41.1236,41.191,39.7072,39.7265,762155.0
2023-07-01,41.1236,41.191,39.7072,39.7265,762155.0
2023-07-02,41.1236,41.191,39.7072,39.7265,762155.0
2023-07-03,40.2179,41.7499,40.0252,40.9116,792814.0
2023-07-04,40.2179,41.7499,40.0252,40.9116,792814.0
2023-07-05,40.3624,41.2874,39.7457,40.5936,710966.0
2023-07-06,39.7457,39.7746,37.5986,39.1387,1222614.0
2023-07-07,39.264,40.8538,39.1003,40.3913,820467.0
2023-07-08,39.264,40.8538,39.1003,40.3913,820467.0
2023-07-09,39.264,40.8538,39.1003,40.3913,820467.0
2023-07-10,40.6226,42.4533,40.1503,41.5765,686938.0
2023-07-11,41.1814,43.3494,41.1621,43.1759,956362.0
2023-07-12,43.8118,45.1512,43.8118,44.7561,939875.0
2023-07-13,44.8814,45.6137,43.8841,45.5462,634543.0
2023-07-14,45.8738,45.8834,44.4092,45.4595,810777.0
2023-07-15,45.8738,45.8834,44.4092,45.4595,810777.0
2023-07-16,45.8738,45.8834,44.4092,45.4595,810777.0
2023-07-17,45.209,46.741,44.8621,46.4038,658364.0
2023-07-18,46.6061,50.8938,46.6061,50.6626,1383963.0
2023-07-19,50.8649,52.3777,50.2675,52.0211,1420854.0
2023-07-20,51.8188,52.9269,51.2696,51.9248,1431316.0
2023-07-21,52.5607,52.9269,51.6261,51.7321,886178.0
2023-07-22,52.5607,52.9269,51.6261,51.7321,886178.0
2023-07-23,52.5607,52.9269,51.6261,51.7321,886178.0
2023-07-24,52.686,55.2586,51.7417,55.1237,1394663.0
2023-07-25,54.5745,55.6248,52.2428,52.8305,1686262.0
2023-07-26,53.5435,55.6729,53.3797,55.3742,1059607.0
2023-07-27,55.5766,56.4918,54.1313,54.218,795777.0
2023-07-28,54.931,55.9524,54.1506,55.0659,499104.0
2023-07-29,54.931,55.9524,54.1506,55.0659,499104.0
2023-07-30,54.931,55.9524,54.1506,55.0659,499104.0
2023-07-31,55.1526,55.8271,54.2662,55.0466,508071.0
2023-08-01,54.6901,54.6901,52.7534,53.4857,452501.0
2023-08-02,52.2524,52.8112,51.549,52.156,575052.0
2023-08-03,51.761,52.5655,50.624,51.7706,503974.0
2023-08-04,51.5105,53.3219,51.1347,53.0907,433535.0
2023-08-05,51.5105,53.3219,51.1347,53.0907,433535.0
2023-08-06,51.5105,53.3219,51.1347,53.0907,433535.0
2023-08-07,53.0329,53.6881,52.6812,53.5339,312697.0
2023-08-08,51.8381,53.3171,50.3061,53.1099,421175.0
2023-08-09,52.7823,53.7266,52.1946,52.7823,491677.0
2023-08-10,52.9943,54.8347,52.6378,54.1602,662442.0
2023-08-11,53.3123,55.1671,53.3123,54.112,380108.0
