,1812209D US Equity,1812209D US Equity,1812209D US Equity,1812209D US Equity,1812209D US Equity
2020-04-23,80.31,82.355,79.04,80.38,1355825.0
2020-04-24,80.99,81.82,79.67,81.23,1005279.0
2020-04-25,80.99,81.82,79.67,81.23,1005279.0
2020-04-26,80.99,81.82,79.67,81.23,1005279.0
2020-04-27,82.2,82.81,77.97,78.38,1912400.0
2020-04-28,79.31,79.79,75.15,75.24,1865225.0
2020-04-29,76.61,80.61,76.25,79.59,1441230.0
2020-04-30,78.0,79.99,76.63,76.96,1624488.0
2020-05-01,75.62,77.05,74.39,74.64,1119154.0
2020-05-02,75.62,77.05,74.39,74.64,1119154.0
2020-05-03,75.62,77.05,74.39,74.64,1119154.0
2020-05-04,74.52,77.36,74.0584,77.18,1880011.0
2020-05-05,78.5,81.04,78.02,80.1,1838907.0
2020-05-06,83.41,87.38,82.84,87.35,3125764.0
2020-05-07,88.5,90.0,82.37,82.63,3697618.0
2020-05-08,83.3,83.98,79.63,79.99,3119016.0
2020-05-09,83.3,83.98,79.63,79.99,3119016.0
2020-05-10,83.3,83.98,79.63,79.99,3119016.0
2020-05-11,79.31,81.3,79.0368,79.94,3125647.0
2020-05-12,80.36,81.0,77.3,77.82,2485898.0
2020-05-13,77.71,78.45,72.28,74.75,2902971.0
2020-05-14,73.2,77.6,73.085,77.37,1896680.0
2020-05-15,76.98,78.56,76.5,78.17,1760451.0
2020-05-16,76.98,78.56,76.5,78.17,1760451.0
2020-05-17,76.98,78.56,76.5,78.17,1760451.0
2020-05-18,80.0,84.18,79.27,83.6,2415460.0
2020-05-19,83.72,87.885,83.07,85.72,1602995.0
2020-05-20,86.31,87.49,83.44,84.64,1704910.0
2020-05-21,84.86,85.61,82.48,84.0,860802.0
2020-05-22,84.6,86.75,83.1,84.93,787392.0
2020-05-23,84.6,86.75,83.1,84.93,787392.0
2020-05-24,84.6,86.75,83.1,84.93,787392.0
2020-05-25,84.6,86.75,83.1,84.93,787392.0
2020-05-26,86.5,86.74,84.32,85.49,759128.0
2020-05-27,85.49,86.12,83.1,85.97,865248.0
2020-05-28,84.72,91.7715,84.4918,88.93,3033581.0
2020-05-29,89.88,90.25,87.72,89.04,1455869.0
2020-05-30,89.88,90.25,87.72,89.04,1455869.0
2020-05-31,89.88,90.25,87.72,89.04,1455869.0
2020-06-01,89.12,92.68,89.11,91.73,2150005.0
2020-06-02,93.78,94.57,90.76,94.36,2081781.0
2020-06-03,94.38,95.5746,91.82,94.01,1956609.0
2020-06-04,92.9,94.07,89.64,91.38,1865847.0
2020-06-05,91.54,92.6,89.4198,90.09,1846079.0
2020-06-06,91.54,92.6,89.4198,90.09,1846079.0
2020-06-07,91.54,92.6,89.4198,90.09,1846079.0
2020-06-08,90.47,92.85,89.34,89.51,1797148.0
2020-06-09,90.35,90.49,87.51,89.69,2603357.0
2020-06-10,90.13,90.68,87.65,88.45,1993856.0
2020-06-11,84.97,86.7,82.57,85.68,2946401.0
2020-06-12,88.15,88.34,84.37,87.25,2382148.0
2020-06-13,88.15,88.34,84.37,87.25,2382148.0
2020-06-14,88.15,88.34,84.37,87.25,2382148.0
2020-06-15,86.0,88.57,85.49,88.34,2237911.0
2020-06-16,89.99,93.16,89.69,92.22,3362189.0
2020-06-17,92.93,94.8,91.621,94.47,2475640.0
2020-06-18,94.65,98.965,94.06,98.2,3093863.0
2020-06-19,99.18,99.43,95.21,95.73,3088330.0
2020-06-20,99.18,99.43,95.21,95.73,3088330.0
2020-06-21,99.18,99.43,95.21,95.73,3088330.0
2020-06-22,96.39,96.56,93.58,95.21,2031911.0
2020-06-23,96.07,99.72,94.65,98.61,2735454.0
2020-06-24,98.51,99.82,95.2,98.02,2307711.0
2020-06-25,97.62,100.25,97.33,98.95,1208499.0
2020-06-26,99.62,101.97,97.85,101.18,2958033.0
2020-06-27,99.62,101.97,97.85,101.18,2958033.0
2020-06-28,99.62,101.97,97.85,101.18,2958033.0
2020-06-29,101.0,106.44,100.66,106.0,4389545.0
2020-06-30,106.18,107.95,105.01,107.05,3499893.0
2020-07-01,106.18,107.95,105.01,107.05,3499893.0
2020-07-02,106.18,107.95,105.01,107.05,3499893.0
2020-07-03,106.18,107.95,105.01,107.05,3499893.0
2020-07-04,106.18,107.95,105.01,107.05,3499893.0
2020-07-05,106.18,107.95,105.01,107.05,3499893.0
2020-07-06,106.18,107.95,105.01,107.05,3499893.0
2020-07-07,106.18,107.95,105.01,107.05,3499893.0
2020-07-08,106.18,107.95,105.01,107.05,3499893.0
2020-07-09,106.18,107.95,105.01,107.05,3499893.0
2020-07-10,106.18,107.95,105.01,107.05,3499893.0
2020-07-11,106.18,107.95,105.01,107.05,3499893.0
2020-07-12,106.18,107.95,105.01,107.05,3499893.0
2020-07-13,106.18,107.95,105.01,107.05,3499893.0
2020-07-14,106.18,107.95,105.01,107.05,3499893.0
2020-07-15,106.18,107.95,105.01,107.05,3499893.0
2020-07-16,106.18,107.95,105.01,107.05,3499893.0
2020-07-17,106.18,107.95,105.01,107.05,3499893.0
2020-07-18,106.18,107.95,105.01,107.05,3499893.0
2020-07-19,106.18,107.95,105.01,107.05,3499893.0
2020-07-20,106.18,107.95,105.01,107.05,3499893.0
2020-07-21,106.18,107.95,105.01,107.05,3499893.0
2020-07-22,106.18,107.95,105.01,107.05,3499893.0
2020-07-23,106.18,107.95,105.01,107.05,3499893.0
2020-07-24,106.18,107.95,105.01,107.05,3499893.0
2020-07-25,106.18,107.95,105.01,107.05,3499893.0
2020-07-26,106.18,107.95,105.01,107.05,3499893.0
2020-07-27,106.18,107.95,105.01,107.05,3499893.0
2020-07-28,106.18,107.95,105.01,107.05,3499893.0
2020-07-29,106.18,107.95,105.01,107.05,3499893.0
2020-07-30,106.18,107.95,105.01,107.05,3499893.0
2020-07-31,106.18,107.95,105.01,107.05,3499893.0
2020-08-01,106.18,107.95,105.01,107.05,3499893.0
2020-08-02,106.18,107.95,105.01,107.05,3499893.0
2020-08-03,106.18,107.95,105.01,107.05,3499893.0
2020-08-04,106.18,107.95,105.01,107.05,3499893.0
2020-08-05,106.18,107.95,105.01,107.05,3499893.0
2020-08-06,106.18,107.95,105.01,107.05,3499893.0
2020-08-07,106.18,107.95,105.01,107.05,3499893.0
2020-08-08,106.18,107.95,105.01,107.05,3499893.0
2020-08-09,106.18,107.95,105.01,107.05,3499893.0
2020-08-10,106.18,107.95,105.01,107.05,3499893.0
2020-08-11,106.18,107.95,105.01,107.05,3499893.0
2020-08-12,106.18,107.95,105.01,107.05,3499893.0
2020-08-13,106.18,107.95,105.01,107.05,3499893.0
2020-08-14,106.18,107.95,105.01,107.05,3499893.0
2020-08-15,106.18,107.95,105.01,107.05,3499893.0
2020-08-16,106.18,107.95,105.01,107.05,3499893.0
2020-08-17,106.18,107.95,105.01,107.05,3499893.0
2020-08-18,106.18,107.95,105.01,107.05,3499893.0
2020-08-19,106.18,107.95,105.01,107.05,3499893.0
2020-08-20,106.18,107.95,105.01,107.05,3499893.0
2020-08-21,106.18,107.95,105.01,107.05,3499893.0
2020-08-22,106.18,107.95,105.01,107.05,3499893.0
2020-08-23,106.18,107.95,105.01,107.05,3499893.0
2020-08-24,106.18,107.95,105.01,107.05,3499893.0
2020-08-25,106.18,107.95,105.01,107.05,3499893.0
2020-08-26,106.18,107.95,105.01,107.05,3499893.0
2020-08-27,106.18,107.95,105.01,107.05,3499893.0
2020-08-28,106.18,107.95,105.01,107.05,3499893.0
2020-08-29,106.18,107.95,105.01,107.05,3499893.0
2020-08-30,106.18,107.95,105.01,107.05,3499893.0
2020-08-31,106.18,107.95,105.01,107.05,3499893.0
2020-09-01,106.18,107.95,105.01,107.05,3499893.0
2020-09-02,106.18,107.95,105.01,107.05,3499893.0
2020-09-03,106.18,107.95,105.01,107.05,3499893.0
2020-09-04,106.18,107.95,105.01,107.05,3499893.0
2020-09-05,106.18,107.95,105.01,107.05,3499893.0
2020-09-06,106.18,107.95,105.01,107.05,3499893.0
2020-09-07,106.18,107.95,105.01,107.05,3499893.0
2020-09-08,106.18,107.95,105.01,107.05,3499893.0
2020-09-09,106.18,107.95,105.01,107.05,3499893.0
2020-09-10,106.18,107.95,105.01,107.05,3499893.0
2020-09-11,106.18,107.95,105.01,107.05,3499893.0
2020-09-12,106.18,107.95,105.01,107.05,3499893.0
2020-09-13,106.18,107.95,105.01,107.05,3499893.0
2020-09-14,106.18,107.95,105.01,107.05,3499893.0
2020-09-15,106.18,107.95,105.01,107.05,3499893.0
2020-09-16,106.18,107.95,105.01,107.05,3499893.0
2020-09-17,106.18,107.95,105.01,107.05,3499893.0
2020-09-18,106.18,107.95,105.01,107.05,3499893.0
2020-09-19,106.18,107.95,105.01,107.05,3499893.0
2020-09-20,106.18,107.95,105.01,107.05,3499893.0
2020-09-21,106.18,107.95,105.01,107.05,3499893.0
2020-09-22,106.18,107.95,105.01,107.05,3499893.0
2020-09-23,106.18,107.95,105.01,107.05,3499893.0
2020-09-24,106.18,107.95,105.01,107.05,3499893.0
2020-09-25,106.18,107.95,105.01,107.05,3499893.0
2020-09-26,106.18,107.95,105.01,107.05,3499893.0
2020-09-27,106.18,107.95,105.01,107.05,3499893.0
2020-09-28,106.18,107.95,105.01,107.05,3499893.0
2020-09-29,106.18,107.95,105.01,107.05,3499893.0
2020-09-30,106.18,107.95,105.01,107.05,3499893.0
2020-10-01,106.18,107.95,105.01,107.05,3499893.0
2020-10-02,106.18,107.95,105.01,107.05,3499893.0
2020-10-03,106.18,107.95,105.01,107.05,3499893.0
2020-10-04,106.18,107.95,105.01,107.05,3499893.0
2020-10-05,106.18,107.95,105.01,107.05,3499893.0
2020-10-06,106.18,107.95,105.01,107.05,3499893.0
2020-10-07,106.18,107.95,105.01,107.05,3499893.0
2020-10-08,106.18,107.95,105.01,107.05,3499893.0
2020-10-09,106.18,107.95,105.01,107.05,3499893.0
2020-10-10,106.18,107.95,105.01,107.05,3499893.0
2020-10-11,106.18,107.95,105.01,107.05,3499893.0
2020-10-12,106.18,107.95,105.01,107.05,3499893.0
2020-10-13,106.18,107.95,105.01,107.05,3499893.0
2020-10-14,106.18,107.95,105.01,107.05,3499893.0
2020-10-15,106.18,107.95,105.01,107.05,3499893.0
2020-10-16,106.18,107.95,105.01,107.05,3499893.0
2020-10-17,106.18,107.95,105.01,107.05,3499893.0
2020-10-18,106.18,107.95,105.01,107.05,3499893.0
2020-10-19,106.18,107.95,105.01,107.05,3499893.0
2020-10-20,106.18,107.95,105.01,107.05,3499893.0
2020-10-21,106.18,107.95,105.01,107.05,3499893.0
2020-10-22,106.18,107.95,105.01,107.05,3499893.0
2020-10-23,106.18,107.95,105.01,107.05,3499893.0
2020-10-24,106.18,107.95,105.01,107.05,3499893.0
2020-10-25,106.18,107.95,105.01,107.05,3499893.0
2020-10-26,106.18,107.95,105.01,107.05,3499893.0
2020-10-27,106.18,107.95,105.01,107.05,3499893.0
2020-10-28,106.18,107.95,105.01,107.05,3499893.0
2020-10-29,106.18,107.95,105.01,107.05,3499893.0
2020-10-30,106.18,107.95,105.01,107.05,3499893.0
2020-10-31,106.18,107.95,105.01,107.05,3499893.0
2020-11-01,106.18,107.95,105.01,107.05,3499893.0
2020-11-02,106.18,107.95,105.01,107.05,3499893.0
2020-11-03,106.18,107.95,105.01,107.05,3499893.0
2020-11-04,106.18,107.95,105.01,107.05,3499893.0
2020-11-05,106.18,107.95,105.01,107.05,3499893.0
2020-11-06,106.18,107.95,105.01,107.05,3499893.0
2020-11-07,106.18,107.95,105.01,107.05,3499893.0
2020-11-08,106.18,107.95,105.01,107.05,3499893.0
2020-11-09,106.18,107.95,105.01,107.05,3499893.0
2020-11-10,106.18,107.95,105.01,107.05,3499893.0
2020-11-11,106.18,107.95,105.01,107.05,3499893.0
2020-11-12,106.18,107.95,105.01,107.05,3499893.0
2020-11-13,106.18,107.95,105.01,107.05,3499893.0
2020-11-14,106.18,107.95,105.01,107.05,3499893.0
2020-11-15,106.18,107.95,105.01,107.05,3499893.0
2020-11-16,106.18,107.95,105.01,107.05,3499893.0
2020-11-17,106.18,107.95,105.01,107.05,3499893.0
2020-11-18,106.18,107.95,105.01,107.05,3499893.0
2020-11-19,106.18,107.95,105.01,107.05,3499893.0
2020-11-20,106.18,107.95,105.01,107.05,3499893.0
2020-11-21,106.18,107.95,105.01,107.05,3499893.0
2020-11-22,106.18,107.95,105.01,107.05,3499893.0
2020-11-23,106.18,107.95,105.01,107.05,3499893.0
2020-11-24,106.18,107.95,105.01,107.05,3499893.0
2020-11-25,106.18,107.95,105.01,107.05,3499893.0
2020-11-26,106.18,107.95,105.01,107.05,3499893.0
2020-11-27,106.18,107.95,105.01,107.05,3499893.0
2020-11-28,106.18,107.95,105.01,107.05,3499893.0
2020-11-29,106.18,107.95,105.01,107.05,3499893.0
2020-11-30,106.18,107.95,105.01,107.05,3499893.0
2020-12-01,106.18,107.95,105.01,107.05,3499893.0
2020-12-02,106.18,107.95,105.01,107.05,3499893.0
2020-12-03,106.18,107.95,105.01,107.05,3499893.0
2020-12-04,106.18,107.95,105.01,107.05,3499893.0
2020-12-05,106.18,107.95,105.01,107.05,3499893.0
2020-12-06,106.18,107.95,105.01,107.05,3499893.0
2020-12-07,106.18,107.95,105.01,107.05,3499893.0
2020-12-08,106.18,107.95,105.01,107.05,3499893.0
2020-12-09,106.18,107.95,105.01,107.05,3499893.0
2020-12-10,106.18,107.95,105.01,107.05,3499893.0
2020-12-11,106.18,107.95,105.01,107.05,3499893.0
2020-12-12,106.18,107.95,105.01,107.05,3499893.0
2020-12-13,106.18,107.95,105.01,107.05,3499893.0
2020-12-14,106.18,107.95,105.01,107.05,3499893.0
2020-12-15,106.18,107.95,105.01,107.05,3499893.0
2020-12-16,106.18,107.95,105.01,107.05,3499893.0
2020-12-17,106.18,107.95,105.01,107.05,3499893.0
2020-12-18,106.18,107.95,105.01,107.05,3499893.0
2020-12-19,106.18,107.95,105.01,107.05,3499893.0
2020-12-20,106.18,107.95,105.01,107.05,3499893.0
2020-12-21,106.18,107.95,105.01,107.05,3499893.0
2020-12-22,106.18,107.95,105.01,107.05,3499893.0
2020-12-23,106.18,107.95,105.01,107.05,3499893.0
2020-12-24,106.18,107.95,105.01,107.05,3499893.0
2020-12-25,106.18,107.95,105.01,107.05,3499893.0
2020-12-26,106.18,107.95,105.01,107.05,3499893.0
2020-12-27,106.18,107.95,105.01,107.05,3499893.0
2020-12-28,106.18,107.95,105.01,107.05,3499893.0
2020-12-29,106.18,107.95,105.01,107.05,3499893.0
2020-12-30,106.18,107.95,105.01,107.05,3499893.0
2020-12-31,106.18,107.95,105.01,107.05,3499893.0
2021-01-01,106.18,107.95,105.01,107.05,3499893.0
2021-01-02,106.18,107.95,105.01,107.05,3499893.0
2021-01-03,106.18,107.95,105.01,107.05,3499893.0
2021-01-04,106.18,107.95,105.01,107.05,3499893.0
2021-01-05,106.18,107.95,105.01,107.05,3499893.0
2021-01-06,106.18,107.95,105.01,107.05,3499893.0
2021-01-07,106.18,107.95,105.01,107.05,3499893.0
2021-01-08,106.18,107.95,105.01,107.05,3499893.0
2021-01-09,106.18,107.95,105.01,107.05,3499893.0
2021-01-10,106.18,107.95,105.01,107.05,3499893.0
2021-01-11,106.18,107.95,105.01,107.05,3499893.0
2021-01-12,106.18,107.95,105.01,107.05,3499893.0
2021-01-13,106.18,107.95,105.01,107.05,3499893.0
2021-01-14,106.18,107.95,105.01,107.05,3499893.0
2021-01-15,106.18,107.95,105.01,107.05,3499893.0
2021-01-16,106.18,107.95,105.01,107.05,3499893.0
2021-01-17,106.18,107.95,105.01,107.05,3499893.0
2021-01-18,106.18,107.95,105.01,107.05,3499893.0
2021-01-19,106.18,107.95,105.01,107.05,3499893.0
2021-01-20,106.18,107.95,105.01,107.05,3499893.0
2021-01-21,106.18,107.95,105.01,107.05,3499893.0
2021-01-22,106.18,107.95,105.01,107.05,3499893.0
2021-01-23,106.18,107.95,105.01,107.05,3499893.0
2021-01-24,106.18,107.95,105.01,107.05,3499893.0
2021-01-25,106.18,107.95,105.01,107.05,3499893.0
2021-01-26,106.18,107.95,105.01,107.05,3499893.0
2021-01-27,106.18,107.95,105.01,107.05,3499893.0
2021-01-28,106.18,107.95,105.01,107.05,3499893.0
2021-01-29,106.18,107.95,105.01,107.05,3499893.0
2021-01-30,106.18,107.95,105.01,107.05,3499893.0
2021-01-31,106.18,107.95,105.01,107.05,3499893.0
2021-02-01,106.18,107.95,105.01,107.05,3499893.0
2021-02-02,106.18,107.95,105.01,107.05,3499893.0
2021-02-03,106.18,107.95,105.01,107.05,3499893.0
2021-02-04,106.18,107.95,105.01,107.05,3499893.0
2021-02-05,106.18,107.95,105.01,107.05,3499893.0
2021-02-06,106.18,107.95,105.01,107.05,3499893.0
2021-02-07,106.18,107.95,105.01,107.05,3499893.0
2021-02-08,106.18,107.95,105.01,107.05,3499893.0
2021-02-09,106.18,107.95,105.01,107.05,3499893.0
2021-02-10,106.18,107.95,105.01,107.05,3499893.0
2021-02-11,106.18,107.95,105.01,107.05,3499893.0
2021-02-12,106.18,107.95,105.01,107.05,3499893.0
2021-02-13,106.18,107.95,105.01,107.05,3499893.0
2021-02-14,106.18,107.95,105.01,107.05,3499893.0
2021-02-15,106.18,107.95,105.01,107.05,3499893.0
2021-02-16,106.18,107.95,105.01,107.05,3499893.0
2021-02-17,106.18,107.95,105.01,107.05,3499893.0
2021-02-18,106.18,107.95,105.01,107.05,3499893.0
2021-02-19,106.18,107.95,105.01,107.05,3499893.0
2021-02-20,106.18,107.95,105.01,107.05,3499893.0
2021-02-21,106.18,107.95,105.01,107.05,3499893.0
2021-02-22,106.18,107.95,105.01,107.05,3499893.0
2021-02-23,106.18,107.95,105.01,107.05,3499893.0
2021-02-24,106.18,107.95,105.01,107.05,3499893.0
2021-02-25,106.18,107.95,105.01,107.05,3499893.0
2021-02-26,106.18,107.95,105.01,107.05,3499893.0
2021-02-27,106.18,107.95,105.01,107.05,3499893.0
2021-02-28,106.18,107.95,105.01,107.05,3499893.0
2021-03-01,106.18,107.95,105.01,107.05,3499893.0
2021-03-02,106.18,107.95,105.01,107.05,3499893.0
2021-03-03,106.18,107.95,105.01,107.05,3499893.0
2021-03-04,106.18,107.95,105.01,107.05,3499893.0
2021-03-05,106.18,107.95,105.01,107.05,3499893.0
2021-03-06,106.18,107.95,105.01,107.05,3499893.0
2021-03-07,106.18,107.95,105.01,107.05,3499893.0
2021-03-08,106.18,107.95,105.01,107.05,3499893.0
2021-03-09,106.18,107.95,105.01,107.05,3499893.0
2021-03-10,106.18,107.95,105.01,107.05,3499893.0
2021-03-11,106.18,107.95,105.01,107.05,3499893.0
2021-03-12,106.18,107.95,105.01,107.05,3499893.0
2021-03-13,106.18,107.95,105.01,107.05,3499893.0
2021-03-14,106.18,107.95,105.01,107.05,3499893.0
2021-03-15,106.18,107.95,105.01,107.05,3499893.0
2021-03-16,106.18,107.95,105.01,107.05,3499893.0
2021-03-17,106.18,107.95,105.01,107.05,3499893.0
2021-03-18,106.18,107.95,105.01,107.05,3499893.0
2021-03-19,106.18,107.95,105.01,107.05,3499893.0
2021-03-20,106.18,107.95,105.01,107.05,3499893.0
2021-03-21,106.18,107.95,105.01,107.05,3499893.0
2021-03-22,106.18,107.95,105.01,107.05,3499893.0
2021-03-23,106.18,107.95,105.01,107.05,3499893.0
2021-03-24,106.18,107.95,105.01,107.05,3499893.0
2021-03-25,106.18,107.95,105.01,107.05,3499893.0
2021-03-26,106.18,107.95,105.01,107.05,3499893.0
2021-03-27,106.18,107.95,105.01,107.05,3499893.0
2021-03-28,106.18,107.95,105.01,107.05,3499893.0
2021-03-29,106.18,107.95,105.01,107.05,3499893.0
2021-03-30,106.18,107.95,105.01,107.05,3499893.0
2021-03-31,106.18,107.95,105.01,107.05,3499893.0
2021-04-01,106.18,107.95,105.01,107.05,3499893.0
2021-04-02,106.18,107.95,105.01,107.05,3499893.0
2021-04-03,106.18,107.95,105.01,107.05,3499893.0
2021-04-04,106.18,107.95,105.01,107.05,3499893.0
2021-04-05,106.18,107.95,105.01,107.05,3499893.0
2021-04-06,106.18,107.95,105.01,107.05,3499893.0
2021-04-07,106.18,107.95,105.01,107.05,3499893.0
2021-04-08,106.18,107.95,105.01,107.05,3499893.0
2021-04-09,106.18,107.95,105.01,107.05,3499893.0
2021-04-10,106.18,107.95,105.01,107.05,3499893.0
2021-04-11,106.18,107.95,105.01,107.05,3499893.0
2021-04-12,106.18,107.95,105.01,107.05,3499893.0
2021-04-13,106.18,107.95,105.01,107.05,3499893.0
2021-04-14,106.18,107.95,105.01,107.05,3499893.0
2021-04-15,106.18,107.95,105.01,107.05,3499893.0
2021-04-16,106.18,107.95,105.01,107.05,3499893.0
2021-04-17,106.18,107.95,105.01,107.05,3499893.0
2021-04-18,106.18,107.95,105.01,107.05,3499893.0
2021-04-19,106.18,107.95,105.01,107.05,3499893.0
2021-04-20,106.18,107.95,105.01,107.05,3499893.0
2021-04-21,106.18,107.95,105.01,107.05,3499893.0
2021-04-22,106.18,107.95,105.01,107.05,3499893.0
2021-04-23,106.18,107.95,105.01,107.05,3499893.0
2021-04-24,106.18,107.95,105.01,107.05,3499893.0
2021-04-25,106.18,107.95,105.01,107.05,3499893.0
2021-04-26,106.18,107.95,105.01,107.05,3499893.0
2021-04-27,106.18,107.95,105.01,107.05,3499893.0
2021-04-28,106.18,107.95,105.01,107.05,3499893.0
2021-04-29,106.18,107.95,105.01,107.05,3499893.0
2021-04-30,106.18,107.95,105.01,107.05,3499893.0
2021-05-01,106.18,107.95,105.01,107.05,3499893.0
2021-05-02,106.18,107.95,105.01,107.05,3499893.0
2021-05-03,106.18,107.95,105.01,107.05,3499893.0
2021-05-04,106.18,107.95,105.01,107.05,3499893.0
2021-05-05,106.18,107.95,105.01,107.05,3499893.0
2021-05-06,106.18,107.95,105.01,107.05,3499893.0
2021-05-07,106.18,107.95,105.01,107.05,3499893.0
2021-05-08,106.18,107.95,105.01,107.05,3499893.0
2021-05-09,106.18,107.95,105.01,107.05,3499893.0
2021-05-10,106.18,107.95,105.01,107.05,3499893.0
2021-05-11,106.18,107.95,105.01,107.05,3499893.0
2021-05-12,106.18,107.95,105.01,107.05,3499893.0
2021-05-13,106.18,107.95,105.01,107.05,3499893.0
2021-05-14,106.18,107.95,105.01,107.05,3499893.0
2021-05-15,106.18,107.95,105.01,107.05,3499893.0
2021-05-16,106.18,107.95,105.01,107.05,3499893.0
2021-05-17,106.18,107.95,105.01,107.05,3499893.0
2021-05-18,106.18,107.95,105.01,107.05,3499893.0
2021-05-19,106.18,107.95,105.01,107.05,3499893.0
2021-05-20,106.18,107.95,105.01,107.05,3499893.0
2021-05-21,106.18,107.95,105.01,107.05,3499893.0
2021-05-22,106.18,107.95,105.01,107.05,3499893.0
2021-05-23,106.18,107.95,105.01,107.05,3499893.0
2021-05-24,106.18,107.95,105.01,107.05,3499893.0
2021-05-25,106.18,107.95,105.01,107.05,3499893.0
2021-05-26,106.18,107.95,105.01,107.05,3499893.0
2021-05-27,106.18,107.95,105.01,107.05,3499893.0
2021-05-28,106.18,107.95,105.01,107.05,3499893.0
2021-05-29,106.18,107.95,105.01,107.05,3499893.0
2021-05-30,106.18,107.95,105.01,107.05,3499893.0
2021-05-31,106.18,107.95,105.01,107.05,3499893.0
2021-06-01,106.18,107.95,105.01,107.05,3499893.0
2021-06-02,106.18,107.95,105.01,107.05,3499893.0
2021-06-03,106.18,107.95,105.01,107.05,3499893.0
2021-06-04,106.18,107.95,105.01,107.05,3499893.0
2021-06-05,106.18,107.95,105.01,107.05,3499893.0
2021-06-06,106.18,107.95,105.01,107.05,3499893.0
2021-06-07,106.18,107.95,105.01,107.05,3499893.0
2021-06-08,106.18,107.95,105.01,107.05,3499893.0
2021-06-09,106.18,107.95,105.01,107.05,3499893.0
2021-06-10,106.18,107.95,105.01,107.05,3499893.0
2021-06-11,106.18,107.95,105.01,107.05,3499893.0
2021-06-12,106.18,107.95,105.01,107.05,3499893.0
2021-06-13,106.18,107.95,105.01,107.05,3499893.0
2021-06-14,106.18,107.95,105.01,107.05,3499893.0
2021-06-15,106.18,107.95,105.01,107.05,3499893.0
2021-06-16,106.18,107.95,105.01,107.05,3499893.0
2021-06-17,106.18,107.95,105.01,107.05,3499893.0
2021-06-18,106.18,107.95,105.01,107.05,3499893.0
2021-06-19,106.18,107.95,105.01,107.05,3499893.0
2021-06-20,106.18,107.95,105.01,107.05,3499893.0
2021-06-21,106.18,107.95,105.01,107.05,3499893.0
2021-06-22,106.18,107.95,105.01,107.05,3499893.0
2021-06-23,106.18,107.95,105.01,107.05,3499893.0
2021-06-24,106.18,107.95,105.01,107.05,3499893.0
2021-06-25,106.18,107.95,105.01,107.05,3499893.0
2021-06-26,106.18,107.95,105.01,107.05,3499893.0
2021-06-27,106.18,107.95,105.01,107.05,3499893.0
2021-06-28,106.18,107.95,105.01,107.05,3499893.0
2021-06-29,106.18,107.95,105.01,107.05,3499893.0
2021-06-30,106.18,107.95,105.01,107.05,3499893.0
2021-07-01,106.18,107.95,105.01,107.05,3499893.0
2021-07-02,106.18,107.95,105.01,107.05,3499893.0
2021-07-03,106.18,107.95,105.01,107.05,3499893.0
2021-07-04,106.18,107.95,105.01,107.05,3499893.0
2021-07-05,106.18,107.95,105.01,107.05,3499893.0
2021-07-06,106.18,107.95,105.01,107.05,3499893.0
2021-07-07,106.18,107.95,105.01,107.05,3499893.0
2021-07-08,106.18,107.95,105.01,107.05,3499893.0
2021-07-09,106.18,107.95,105.01,107.05,3499893.0
2021-07-10,106.18,107.95,105.01,107.05,3499893.0
2021-07-11,106.18,107.95,105.01,107.05,3499893.0
2021-07-12,106.18,107.95,105.01,107.05,3499893.0
2021-07-13,106.18,107.95,105.01,107.05,3499893.0
2021-07-14,106.18,107.95,105.01,107.05,3499893.0
2021-07-15,106.18,107.95,105.01,107.05,3499893.0
2021-07-16,106.18,107.95,105.01,107.05,3499893.0
2021-07-17,106.18,107.95,105.01,107.05,3499893.0
2021-07-18,106.18,107.95,105.01,107.05,3499893.0
2021-07-19,106.18,107.95,105.01,107.05,3499893.0
2021-07-20,106.18,107.95,105.01,107.05,3499893.0
2021-07-21,106.18,107.95,105.01,107.05,3499893.0
2021-07-22,106.18,107.95,105.01,107.05,3499893.0
2021-07-23,106.18,107.95,105.01,107.05,3499893.0
2021-07-24,106.18,107.95,105.01,107.05,3499893.0
2021-07-25,106.18,107.95,105.01,107.05,3499893.0
2021-07-26,106.18,107.95,105.01,107.05,3499893.0
2021-07-27,106.18,107.95,105.01,107.05,3499893.0
2021-07-28,106.18,107.95,105.01,107.05,3499893.0
2021-07-29,106.18,107.95,105.01,107.05,3499893.0
2021-07-30,106.18,107.95,105.01,107.05,3499893.0
2021-07-31,106.18,107.95,105.01,107.05,3499893.0
2021-08-01,106.18,107.95,105.01,107.05,3499893.0
2021-08-02,106.18,107.95,105.01,107.05,3499893.0
2021-08-03,106.18,107.95,105.01,107.05,3499893.0
2021-08-04,106.18,107.95,105.01,107.05,3499893.0
2021-08-05,106.18,107.95,105.01,107.05,3499893.0
2021-08-06,106.18,107.95,105.01,107.05,3499893.0
2021-08-07,106.18,107.95,105.01,107.05,3499893.0
2021-08-08,106.18,107.95,105.01,107.05,3499893.0
2021-08-09,106.18,107.95,105.01,107.05,3499893.0
2021-08-10,106.18,107.95,105.01,107.05,3499893.0
2021-08-11,106.18,107.95,105.01,107.05,3499893.0
2021-08-12,106.18,107.95,105.01,107.05,3499893.0
2021-08-13,106.18,107.95,105.01,107.05,3499893.0
2021-08-14,106.18,107.95,105.01,107.05,3499893.0
2021-08-15,106.18,107.95,105.01,107.05,3499893.0
2021-08-16,106.18,107.95,105.01,107.05,3499893.0
