,NUE US Equity,NUE US Equity,NUE US Equity,NUE US Equity,NUE US Equity
2023-07-05,162.4536,163.8885,158.5196,158.9953,2577792.0
2023-07-06,157.4494,160.5213,155.2595,158.6683,1913693.0
2023-07-07,159.0052,163.4743,158.6187,160.4817,1560635.0
2023-07-08,159.0052,163.4743,158.6187,160.4817,1560635.0
2023-07-09,159.0052,163.4743,158.6187,160.4817,1560635.0
2023-07-10,159.5007,162.9392,159.1538,162.6716,979524.0
2023-07-11,163.5635,167.0218,162.8302,166.8137,1240668.0
2023-07-12,168.4587,170.7378,167.9385,168.1317,1134806.0
2023-07-13,169.3208,169.4694,167.4281,167.7254,904248.0
2023-07-14,168.1119,168.1119,162.9689,165.258,1153340.0
2023-07-15,168.1119,168.1119,162.9689,165.258,1153340.0
2023-07-16,168.1119,168.1119,162.9689,165.258,1153340.0
2023-07-17,164.1977,166.2489,163.5338,165.912,787554.0
2023-07-18,165.5255,170.2226,165.3075,169.7271,1333372.0
2023-07-19,168.4686,168.5479,164.5594,165.6048,1085248.0
2023-07-20,166.3777,166.566,163.3455,164.5148,1164931.0
2023-07-21,164.9111,165.1688,161.8789,162.3446,1178381.0
2023-07-22,164.9111,165.1688,161.8789,162.3446,1178381.0
2023-07-23,164.9111,165.1688,161.8789,162.3446,1178381.0
2023-07-24,163.286,166.239,162.191,165.1391,1295502.0
2023-07-25,162.4834,172.6702,161.9979,171.3126,1861878.0
2023-07-26,168.4191,170.4604,165.2332,167.3786,1327454.0
2023-07-27,166.6651,168.3893,165.8426,166.9029,1246301.0
2023-07-28,167.4678,169.0632,164.8368,167.4083,979860.0
2023-07-29,167.4678,169.0632,164.8368,167.4083,979860.0
2023-07-30,167.4678,169.0632,164.8368,167.4083,979860.0
2023-07-31,169.1722,171.8972,168.538,170.5297,1719886.0
2023-08-01,168.102,172.0062,167.4083,171.4315,1269070.0
2023-08-02,169.3406,171.0945,167.6461,168.0524,1726046.0
2023-08-03,168.4587,173.1458,167.8839,170.2226,1468208.0
2023-08-04,170.3018,171.2432,165.9516,166.239,1299782.0
2023-08-05,170.3018,171.2432,165.9516,166.239,1299782.0
2023-08-06,170.3018,171.2432,165.9516,166.239,1299782.0
2023-08-07,167.2398,169.3406,166.6453,167.7254,949409.0
2023-08-08,165.3075,168.9839,163.3108,168.3695,1120454.0
2023-08-09,169.1722,170.0145,167.4777,167.8443,1104599.0
2023-08-10,168.4587,169.2217,162.8401,164.7526,1270642.0
2023-08-11,164.1679,165.9714,163.7716,165.0102,1053534.0
2023-08-12,164.1679,165.9714,163.7716,165.0102,1053534.0
2023-08-13,164.1679,165.9714,163.7716,165.0102,1053534.0
2023-08-14,168.8947,172.9179,165.9714,170.4802,2145201.0
2023-08-15,168.8452,169.3109,166.6849,167.7155,1208305.0
2023-08-16,167.2795,169.4595,166.9327,166.9525,895736.0
2023-08-17,168.4785,170.7378,165.7039,166.4075,1174271.0
2023-08-18,164.6535,167.5569,164.4428,166.8137,1051039.0
2023-08-19,164.6535,167.5569,164.4428,166.8137,1051039.0
2023-08-20,164.6535,167.5569,164.4428,166.8137,1051039.0
2023-08-21,167.0912,167.6461,164.9671,166.1399,715059.0
2023-08-22,167.656,168.9368,166.5264,166.893,1035732.0
2023-08-23,166.3777,167.3687,165.1589,165.4958,1338577.0
2023-08-24,163.5833,165.3075,161.5915,163.5238,1213925.0
2023-08-25,164.6634,165.149,161.6411,163.9004,1017902.0
2023-08-26,164.6634,165.149,161.6411,163.9004,1017902.0
2023-08-27,164.6634,165.149,161.6411,163.9004,1017902.0
2023-08-28,163.9202,166.7592,163.6229,165.4264,942863.0
2023-08-29,165.0697,170.282,164.6733,170.1631,1047467.0
2023-08-30,170.0739,170.1235,168.4191,168.7163,647094.0
2023-08-31,169.1127,170.8865,168.2308,170.5397,1264806.0
2023-09-01,172.4125,173.3341,169.7667,171.0153,977514.0
2023-09-02,172.4125,173.3341,169.7667,171.0153,977514.0
2023-09-03,172.4125,173.3341,169.7667,171.0153,977514.0
2023-09-04,172.4125,173.3341,169.7667,171.0153,977514.0
2023-09-05,170.609,170.609,167.3092,168.6965,1446688.0
2023-09-06,168.3992,170.3514,164.3473,167.0714,1443498.0
2023-09-07,165.5057,168.092,165.1192,167.3687,1554402.0
2023-09-08,166.3975,167.1903,163.0383,163.4446,1425495.0
2023-09-09,166.3975,167.1903,163.0383,163.4446,1425495.0
2023-09-10,166.3975,167.1903,163.0383,163.4446,1425495.0
2023-09-11,165.9814,167.0516,160.5709,161.6906,1397965.0
2023-09-12,160.7492,163.6031,159.4412,161.542,1075031.0
2023-09-13,161.5222,161.6411,158.6534,159.6691,1110220.0
2023-09-14,162.6815,164.376,161.2249,164.0292,1575456.0
2023-09-15,160.7591,161.2645,153.4956,154.0109,4859158.0
2023-09-16,160.7591,161.2645,153.4956,154.0109,4859158.0
2023-09-17,160.7591,161.2645,153.4956,154.0109,4859158.0
2023-09-18,154.0109,155.854,152.8416,153.2677,1643915.0
2023-09-19,153.7929,157.4246,153.7731,156.7558,1486938.0
2023-09-20,158.0935,158.6782,153.8127,153.9812,1053549.0
2023-09-21,152.4155,153.2578,150.0075,150.1661,1205085.0
2023-09-22,150.7309,153.7136,150.4931,151.7416,1156423.0
2023-09-23,150.7309,153.7136,150.4931,151.7416,1156423.0
2023-09-24,150.7309,153.7136,150.4931,151.7416,1156423.0
2023-09-25,151.484,154.3478,151.0084,153.8424,1248083.0
2023-09-26,153.0299,154.0802,150.1264,150.3642,1270599.0
2023-09-27,152.1777,155.9036,151.2065,154.2983,1869931.0
2023-09-28,154.7754,158.0165,154.4871,156.8433,1232294.0
2023-09-29,158.0463,158.8069,154.8897,155.4415,1213771.0
2023-09-30,158.0463,158.8069,154.8897,155.4415,1213771.0
2023-10-01,158.0463,158.8069,154.8897,155.4415,1213771.0
2023-10-02,155.5509,156.9726,152.9163,153.8806,1460426.0
2023-10-03,152.5981,155.6801,152.5126,155.0637,1487965.0
2023-10-04,155.4614,157.3106,154.2682,156.0182,1458337.0
2023-10-05,155.3322,156.8036,154.4274,155.5211,1215845.0
2023-10-06,155.6503,157.8972,153.2394,156.3164,1539195.0
2023-10-07,155.6503,157.8972,153.2394,156.3164,1539195.0
2023-10-08,155.6503,157.8972,153.2394,156.3164,1539195.0
2023-10-09,156.3164,156.8732,153.1847,154.7555,1025111.0
2023-10-10,155.8293,157.931,154.8848,154.9941,1264179.0
2023-10-11,155.3918,156.7936,152.449,153.9602,1258840.0
2023-10-12,152.5087,152.5186,145.5394,146.6927,2089438.0
2023-10-13,145.8277,148.1342,143.9735,146.2055,1534799.0
2023-10-14,145.8277,148.1342,143.9735,146.2055,1534799.0
2023-10-15,145.8277,148.1342,143.9735,146.2055,1534799.0
2023-10-16,148.681,149.1916,147.1202,148.1342,879225.0
2023-10-17,146.116,149.5808,145.7283,148.691,1097207.0
2023-10-18,147.14,147.7813,144.1972,144.2668,1575028.0
2023-10-19,144.3464,146.981,142.5966,142.9147,1762294.0
2023-10-20,143.1633,144.1177,140.3298,140.5386,1570715.0
2023-10-21,143.1633,144.1177,140.3298,140.5386,1570715.0
2023-10-22,143.1633,144.1177,140.3298,140.5386,1570715.0
2023-10-23,140.0216,141.6322,139.2611,139.6737,1807173.0
2023-10-24,142.3978,147.9503,141.3439,146.3149,2139531.0
2023-10-25,146.6628,147.1997,142.4574,143.7598,1565074.0
2023-10-26,145.0324,149.6056,145.0324,147.4482,1891492.0
2023-10-27,147.7067,148.2933,145.5195,147.2494,1491326.0
2023-10-28,147.7067,148.2933,145.5195,147.2494,1491326.0
2023-10-29,147.7067,148.2933,145.5195,147.2494,1491326.0
2023-10-30,148.6015,149.1284,146.1458,148.0845,1201107.0
2023-10-31,147.5377,148.7705,146.2055,146.9313,1454364.0
2023-11-01,146.9313,147.319,144.5054,147.1301,1724825.0
2023-11-02,148.7407,151.2361,148.5468,150.3811,899810.0
2023-11-03,152.1209,154.2485,151.4051,151.425,1174809.0
2023-11-04,152.1209,154.2485,151.4051,151.425,1174809.0
2023-11-05,152.1209,154.2485,151.4051,151.425,1174809.0
2023-11-06,152.5484,154.328,151.4121,152.2402,1007255.0
2023-11-07,150.9577,151.9221,150.222,150.5601,1116170.0
2023-11-08,150.1723,153.2742,150.1723,152.0712,1184128.0
2023-11-09,153.6222,153.6222,149.7349,150.2817,1026613.0
2023-11-10,150.7092,152.101,149.3372,151.7332,916528.0
2023-11-11,150.7092,152.101,149.3372,151.7332,916528.0
2023-11-12,150.7092,152.101,149.3372,151.7332,916528.0
2023-11-13,151.3852,152.4888,150.1624,152.0513,733184.0
2023-11-14,154.0994,155.3918,153.1052,154.0795,1239698.0
2023-11-15,154.5865,156.4158,154.4871,155.6602,820161.0
2023-11-16,155.1134,156.1772,151.7431,154.0397,1334827.0
2023-11-17,155.4813,156.3661,154.6661,155.8491,983204.0
2023-11-18,155.4813,156.3661,154.6661,155.8491,983204.0
2023-11-19,155.4813,156.3661,154.6661,155.8491,983204.0
2023-11-20,156.0082,157.8176,155.9308,156.1375,856620.0
2023-11-21,155.9287,158.3098,155.1532,156.8732,1021843.0
2023-11-22,156.7837,157.1217,155.0041,156.4854,695023.0
2023-11-23,156.7837,157.1217,155.0041,156.4854,695023.0
2023-11-24,156.6644,157.0719,154.8152,156.2468,435064.0
2023-11-25,156.6644,157.0719,154.8152,156.2468,435064.0
2023-11-26,156.6644,157.0719,154.8152,156.2468,435064.0
2023-11-27,155.9088,160.8002,155.4713,160.2932,1349417.0
2023-11-28,160.1043,162.5003,159.3686,160.2236,1472523.0
2023-11-29,160.6113,162.9079,160.1888,162.8283,1252588.0
2023-11-30,163.6933,169.7877,163.226,168.9824,5483685.0
2023-12-01,170.4737,171.8059,168.7835,169.4198,2038868.0
2023-12-02,170.4737,171.8059,168.7835,169.4198,2038868.0
2023-12-03,170.4737,171.8059,168.7835,169.4198,2038868.0
2023-12-04,168.018,169.3105,166.3577,166.4273,1580645.0
2023-12-05,165.8606,165.8606,162.5918,164.7968,1476724.0
2023-12-06,164.1606,165.8839,161.0587,161.2973,1532140.0
2023-12-07,161.8739,163.2956,160.5666,162.2716,1228065.0
2023-12-08,161.6651,164.1009,160.9096,161.1482,928537.0
2023-12-09,161.6651,164.1009,160.9096,161.1482,928537.0
2023-12-10,161.6651,164.1009,160.9096,161.1482,928537.0
2023-12-11,159.6469,163.8225,158.096,163.6237,1321419.0
2023-12-12,164.0711,165.3635,161.3967,162.8085,1063441.0
2023-12-13,162.8085,166.7156,160.9642,165.7513,1469848.0
2023-12-14,163.6436,170.2351,161.9932,169.8573,2399631.0
2023-12-15,170.3444,174.5101,168.5151,171.8158,3915643.0
2023-12-16,170.3444,174.5101,168.5151,171.8158,3915643.0
2023-12-17,170.3444,174.5101,168.5151,171.8158,3915643.0
2023-12-18,174.699,177.1338,172.5316,173.2077,1994764.0
2023-12-19,173.7644,177.1248,172.2135,176.8265,1718349.0
2023-12-20,175.8025,178.2482,174.6393,174.6691,1543562.0
2023-12-21,176.4189,177.1447,174.9773,175.5937,955957.0
2023-12-22,175.9715,177.8704,175.9467,177.0254,927447.0
2023-12-23,175.9715,177.8704,175.9467,177.0254,927447.0
2023-12-24,175.9715,177.8704,175.9467,177.0254,927447.0
2023-12-25,175.9715,177.8704,175.9467,177.0254,927447.0
2023-12-26,177.0353,178.1289,176.7221,177.2143,477004.0
2023-12-27,177.085,177.8207,176.2499,176.8365,855795.0
2023-12-28,176.0287,176.6868,174.4531,174.7024,1002351.0
2023-12-29,174.513,174.9418,173.0371,173.5556,903590.0
2023-12-30,174.513,174.9418,173.0371,173.5556,903590.0
2023-12-31,174.513,174.9418,173.0371,173.5556,903590.0
2024-01-01,174.513,174.9418,173.0371,173.5556,903590.0
2024-01-02,173.2066,176.0387,172.8576,174.9418,1208005.0
2024-01-03,172.5185,177.5445,171.9601,176.0786,1624206.0
2024-01-04,176.0387,177.1257,171.4615,171.5911,1809298.0
2024-01-05,170.9629,172.1396,169.3973,170.0953,1489841.0
2024-01-06,170.9629,172.1396,169.3973,170.0953,1489841.0
2024-01-07,170.9629,172.1396,169.3973,170.0953,1489841.0
2024-01-08,169.5967,172.3939,166.8145,172.2692,1274777.0
2024-01-09,170.7236,171.4017,166.4654,166.6449,2199096.0
2024-01-10,166.6449,168.6444,166.2161,168.3901,1203384.0
2024-01-11,168.3901,169.1579,166.2161,167.7219,823978.0
2024-01-12,167.9613,169.7562,167.0538,168.42,774087.0
2024-01-13,167.9613,169.7562,167.0538,168.42,774087.0
2024-01-14,167.9613,169.7562,167.0538,168.42,774087.0
2024-01-15,167.9613,169.7562,167.0538,168.42,774087.0
2024-01-16,168.42,170.6126,167.1336,170.3247,1534714.0
2024-01-17,168.8687,171.2022,168.1009,168.5795,1632918.0
2024-01-18,169.9856,170.3147,165.4483,165.9369,2470109.0
2024-01-19,165.917,167.7419,164.83,166.3258,1219467.0
2024-01-20,165.917,167.7419,164.83,166.3258,1219467.0
2024-01-21,165.917,167.7419,164.83,166.3258,1219467.0
2024-01-22,165.6078,170.2947,165.5779,169.9657,1642923.0
2024-01-23,171.5911,173.8349,171.2321,171.262,1479573.0
2024-01-24,172.3191,173.2465,170.8233,172.1496,1379580.0
2024-01-25,173.4858,175.1412,172.1097,174.2138,1624387.0
2024-01-26,174.7124,176.7467,173.6304,174.6127,1370575.0
2024-01-27,174.7124,176.7467,173.6304,174.6127,1370575.0
2024-01-28,174.7124,176.7467,173.6304,174.6127,1370575.0
2024-01-29,175.0116,176.5972,172.6482,176.1484,2203685.0
2024-01-30,177.5046,190.2092,176.3877,188.3743,3647840.0
2024-01-31,188.3743,190.4286,186.0408,186.4098,3037408.0
2024-02-01,187.417,189.3416,184.6946,185.1034,2250285.0
2024-02-02,185.0835,185.0835,182.3212,182.8796,2097256.0
2024-02-03,185.0835,185.0835,182.3212,182.8796,2097256.0
2024-02-04,185.0835,185.0835,182.3212,182.8796,2097256.0
2024-02-05,181.6132,182.7251,180.7256,181.8026,1508849.0
2024-02-06,181.7229,182.8098,180.5661,180.8453,1264945.0
2024-02-07,181.8425,187.2973,181.8425,185.6918,1663730.0
2024-02-08,185.4026,186.8731,184.0464,185.7716,1003892.0
2024-02-09,186.0408,186.5793,184.6447,186.0209,1198707.0
2024-02-10,186.0408,186.5793,184.6447,186.0209,1198707.0
2024-02-11,186.0408,186.5793,184.6447,186.0209,1198707.0
2024-02-12,186.0807,187.4668,185.0635,185.5821,1171899.0
2024-02-13,182.9494,183.1987,177.724,178.9805,1530701.0
2024-02-14,179.7284,182.2015,179.1899,180.5561,1357919.0
2024-02-15,180.9151,186.4796,180.2669,185.8414,1194012.0
2024-02-16,186.2901,189.0524,184.1162,185.0635,1908085.0
2024-02-17,186.2901,189.0524,184.1162,185.0635,1908085.0
2024-02-18,186.2901,189.0524,184.1162,185.0635,1908085.0
2024-02-19,186.2901,189.0524,184.1162,185.0635,1908085.0
2024-02-20,183.109,184.7195,182.1716,183.478,1421622.0
2024-02-21,183.478,184.0464,182.3012,183.8469,885367.0
2024-02-22,184.1561,187.4768,184.1561,186.1306,1259366.0
2024-02-23,186.6391,190.3189,185.6818,189.4613,1095625.0
2024-02-24,186.6391,190.3189,185.6818,189.4613,1095625.0
2024-02-25,186.6391,190.3189,185.6818,189.4613,1095625.0
2024-02-26,188.9228,192.3233,188.7233,191.0568,1298064.0
2024-02-27,191.4856,193.3703,190.7016,192.5825,1234147.0
2024-02-28,191.1466,193.3403,190.4684,191.6551,963284.0
2024-02-29,192.0939,192.772,190.618,191.7648,1998505.0
2024-03-01,191.9044,194.4573,188.5837,190.1693,1420186.0
2024-03-02,191.9044,194.4573,188.5837,190.1693,1420186.0
2024-03-03,191.9044,194.4573,188.5837,190.1693,1420186.0
2024-03-04,190.4684,192.2186,185.8214,186.6391,1306613.0
2024-03-05,185.0835,186.1904,182.5904,184.2857,1348139.0
2024-03-06,185.6619,187.407,183.9267,184.1361,1038226.0
2024-03-07,185.8314,188.4242,185.0934,185.8912,945447.0
2024-03-08,186.7987,189.3068,184.726,185.3029,1210595.0
2024-03-09,186.7987,189.3068,184.726,185.3029,1210595.0
2024-03-10,186.7987,189.3068,184.726,185.3029,1210595.0
2024-03-11,183.7671,184.7045,180.0974,184.3056,1169927.0
2024-03-12,185.4126,185.7516,181.1943,182.381,1073406.0
2024-03-13,183.9367,185.1234,181.1745,183.5876,1825633.0
2024-03-14,182.6203,183.6475,180.0276,181.5832,1487480.0
2024-03-15,181.6929,188.4042,180.3966,187.9555,3369729.0
2024-03-16,181.6929,188.4042,180.3966,187.9555,3369729.0
2024-03-17,181.6929,188.4042,180.3966,187.9555,3369729.0
2024-03-18,189.3416,191.3909,187.7694,189.2718,1083094.0
2024-03-19,189.7305,191.705,188.7433,190.4186,1094881.0
2024-03-20,190.3986,194.1083,189.2518,192.9615,1090191.0
2024-03-21,194.4573,196.6811,192.6823,195.8335,1591537.0
2024-03-22,196.3919,197.429,193.6709,193.8989,873323.0
2024-03-23,196.3919,197.429,193.6709,193.8989,873323.0
2024-03-24,196.3919,197.429,193.6709,193.8989,873323.0
2024-03-25,195.1953,198.0573,194.7076,194.936,951106.0
2024-03-26,195.1155,196.3321,193.2806,193.5199,1015550.0
2024-03-27,195.0,198.63,194.58,198.56,859030.0
2024-03-28,198.7,199.0,196.5,197.9,1051990.0
2024-03-29,198.7,199.0,196.5,197.9,1051990.0
2024-03-30,198.7,199.0,196.5,197.9,1051990.0
2024-03-31,198.7,199.0,196.5,197.9,1051990.0
2024-04-01,199.72,201.518,197.89,200.0,907271.0
2024-04-02,199.85,199.96,196.28,198.37,1012057.0
2024-04-03,198.68,202.8898,197.3101,200.15,1308717.0
2024-04-04,201.1,202.415,198.28,199.1,819939.0
2024-04-05,198.73,201.465,197.96,200.97,563712.0
2024-04-06,198.73,201.465,197.96,200.97,563712.0
2024-04-07,198.73,201.465,197.96,200.97,563712.0
2024-04-08,202.08,202.45,199.72,200.88,912480.0
