,BBY US Equity,BBY US Equity,BBY US Equity,BBY US Equity,BBY US Equity
2021-05-04,103.5732,103.997,102.5403,103.9352,1330307.0
2021-05-05,104.4825,104.6061,102.4697,102.7433,1270024.0
2021-05-06,103.7056,106.1334,103.1936,105.9745,2293554.0
2021-05-07,105.9657,108.2257,105.5507,108.005,1764030.0
2021-05-08,105.9657,108.2257,105.5507,108.005,1764030.0
2021-05-09,105.9657,108.2257,105.5507,108.005,1764030.0
2021-05-10,108.1992,113.5094,107.7313,111.0507,3980393.0
2021-05-11,109.4263,109.4352,105.948,107.4135,2044846.0
2021-05-12,106.8308,106.9986,102.1165,102.5403,2158221.0
2021-05-13,103.3437,105.6302,103.3437,105.0563,1706262.0
2021-05-14,105.586,106.7381,105.0299,106.2835,1691293.0
2021-05-15,105.586,106.7381,105.0299,106.2835,1691293.0
2021-05-16,105.586,106.7381,105.0299,106.2835,1691293.0
2021-05-17,106.46,107.3164,105.0828,106.0363,1403762.0
2021-05-18,105.5066,106.0672,103.0965,103.2201,1982562.0
2021-05-19,101.7987,102.0459,99.4636,100.3685,2555674.0
2021-05-20,100.4127,101.5427,99.3577,101.1013,2063838.0
2021-05-21,102.0636,102.9331,101.1896,101.4632,2549052.0
2021-05-22,102.0636,102.9331,101.1896,101.4632,2549052.0
2021-05-23,102.0636,102.9331,101.1896,101.4632,2549052.0
2021-05-24,102.7345,103.4849,101.1278,101.2602,2145751.0
2021-05-25,101.3308,102.0018,100.6422,101.013,1907332.0
2021-05-26,102.4079,104.5178,101.7193,103.2554,2969367.0
2021-05-27,106.822,108.4287,102.964,104.2971,7719442.0
2021-05-28,106.4247,106.4247,100.757,102.6197,4573422.0
2021-05-29,106.4247,106.4247,100.757,102.6197,4573422.0
2021-05-30,106.4247,106.4247,100.757,102.6197,4573422.0
2021-05-31,106.4247,106.4247,100.757,102.6197,4573422.0
2021-06-01,103.582,103.6085,100.9071,101.4368,2818757.0
2021-06-02,101.4897,105.5684,101.0307,104.4825,3302812.0
2021-06-03,103.8469,104.1559,101.2955,102.0194,2476095.0
2021-06-04,101.9665,102.5579,101.6928,102.399,1641216.0
2021-06-05,101.9665,102.5579,101.6928,102.399,1641216.0
2021-06-06,101.9665,102.5579,101.6928,102.399,1641216.0
2021-06-07,102.4873,103.6041,101.9929,103.379,1502981.0
2021-06-08,103.8557,105.0387,102.9994,104.3677,1537433.0
2021-06-09,104.5267,104.5267,101.5074,101.5162,2195403.0
2021-06-10,102.3372,103.0082,98.6382,99.3533,3373290.0
2021-06-11,99.3709,101.5623,99.3268,101.0395,2364358.0
2021-06-12,99.3709,101.5623,99.3268,101.0395,2364358.0
2021-06-13,99.3709,101.5623,99.3268,101.0395,2364358.0
2021-06-14,101.1278,101.2955,99.5608,100.6687,1805432.0
2021-06-15,100.5539,100.9865,99.2297,99.9889,1949628.0
2021-06-16,99.829,99.9003,96.5244,97.626,2944314.0
2021-06-17,97.4216,98.0124,95.6983,97.2706,2338472.0
2021-06-18,95.8404,96.6222,94.7478,95.6095,4255079.0
2021-06-19,95.8404,96.6222,94.7478,95.6095,4255079.0
2021-06-20,95.8404,96.6222,94.7478,95.6095,4255079.0
2021-06-21,96.2046,98.1945,96.027,96.5422,2020351.0
2021-06-22,96.7909,99.0828,96.1958,98.6386,2477784.0
2021-06-23,99.5358,99.5358,98.0968,98.8252,1554561.0
2021-06-24,99.7224,99.94,98.612,98.9407,1660066.0
2021-06-25,99.4914,100.8905,99.0473,100.4241,2592653.0
2021-06-26,99.4914,100.8905,99.0473,100.4241,2592653.0
2021-06-27,99.4914,100.8905,99.0473,100.4241,2592653.0
2021-06-28,100.9927,102.4717,100.2687,102.0054,1942960.0
2021-06-29,102.3163,103.8442,101.7699,102.1297,1890779.0
2021-06-30,101.9965,103.2668,101.9743,102.1386,1879200.0
2021-07-01,102.6982,103.7642,102.0054,103.3734,1554541.0
2021-07-02,103.6843,103.6843,102.1208,102.7338,1634550.0
2021-07-03,103.6843,103.6843,102.1208,102.7338,1634550.0
2021-07-04,103.6843,103.6843,102.1208,102.7338,1634550.0
2021-07-05,103.6843,103.6843,102.1208,102.7338,1634550.0
2021-07-06,102.5561,102.5606,98.0701,98.2034,2952219.0
2021-07-07,98.0079,98.9051,97.3417,97.4927,2079127.0
2021-07-08,96.2757,96.8087,95.2275,96.0803,2010459.0
2021-07-09,96.6843,98.7363,96.6843,98.4787,2096759.0
2021-07-10,96.6843,98.7363,96.6843,98.4787,2096759.0
2021-07-11,96.6843,98.7363,96.6843,98.4787,2096759.0
2021-07-12,98.3988,99.4737,97.7414,98.8252,1704077.0
2021-07-13,98.7008,99.1094,97.093,97.5993,2306958.0
2021-07-14,97.9457,98.5498,97.2795,97.6348,1334112.0
2021-07-15,96.8354,100.473,96.7643,99.4914,2742161.0
2021-07-16,99.6247,101.0193,98.2034,98.2389,1844356.0
2021-07-17,99.6247,101.0193,98.2034,98.2389,1844356.0
2021-07-18,99.6247,101.0193,98.2034,98.2389,1844356.0
2021-07-19,96.7376,97.1463,95.1031,96.3645,2527945.0
2021-07-20,96.7909,99.0606,96.1336,98.2567,1784226.0
2021-07-21,98.9229,99.2782,97.777,98.4077,1659874.0
2021-07-22,98.5143,98.6653,95.9382,97.697,1819944.0
2021-07-23,98.9584,100.9394,98.8607,100.6285,1620079.0
2021-07-24,98.9584,100.9394,98.8607,100.6285,1620079.0
2021-07-25,98.9584,100.9394,98.8607,100.6285,1620079.0
2021-07-26,100.5307,102.6627,100.4064,102.0054,1767492.0
2021-07-27,101.7389,101.9787,100.5219,101.5878,1423245.0
2021-07-28,101.5878,101.7833,99.5536,100.433,1404397.0
2021-07-29,101.2414,101.9698,100.5307,101.499,1386704.0
2021-07-30,100.7084,102.0764,99.6558,99.8023,1752991.0
2021-07-31,100.7084,102.0764,99.6558,99.8023,1752991.0
2021-08-01,100.7084,102.0764,99.6558,99.8023,1752991.0
2021-08-02,100.4597,100.8239,99.8023,99.9267,1302763.0
2021-08-03,100.3797,102.3074,100.0511,101.8455,1265655.0
2021-08-04,101.2592,101.9609,100.3797,100.6196,1134253.0
2021-08-05,101.2681,103.3822,101.1437,102.485,1907251.0
2021-08-06,102.2008,103.4247,101.9876,102.0142,1699609.0
2021-08-07,102.2008,103.4247,101.9876,102.0142,1699609.0
2021-08-08,102.2008,103.4247,101.9876,102.0142,1699609.0
2021-08-09,101.8543,101.8543,99.1361,99.9711,1346934.0
2021-08-10,99.9089,102.2541,99.3671,102.1741,1315600.0
2021-08-11,102.7604,105.8429,102.263,104.8746,2565561.0
2021-08-12,105.6119,105.9752,104.1284,104.9368,1248620.0
2021-08-13,104.7947,104.7947,100.7884,101.0726,2293423.0
2021-08-14,104.7947,104.7947,100.7884,101.0726,2293423.0
2021-08-15,104.7947,104.7947,100.7884,101.0726,2293423.0
2021-08-16,100.5929,102.9647,99.6957,102.4762,1833084.0
2021-08-17,101.1259,101.3436,97.4572,98.381,2212558.0
2021-08-18,98.381,101.3569,97.7503,97.8036,2079348.0
2021-08-19,96.8265,98.4787,96.5777,97.5016,1954927.0
2021-08-20,97.6881,100.8328,97.2795,100.0511,2131117.0
2021-08-21,97.6881,100.8328,97.2795,100.0511,2131117.0
2021-08-22,97.6881,100.8328,97.2795,100.0511,2131117.0
2021-08-23,100.3797,101.7833,99.5358,99.6335,3630776.0
2021-08-24,104.1551,110.1823,103.3734,107.9215,11896879.0
2021-08-25,108.7654,110.9596,106.7387,108.2769,3685333.0
2021-08-26,108.2236,108.2413,104.7591,104.9013,2700206.0
2021-08-27,105.0612,105.6208,104.1107,104.3772,2013209.0
2021-08-28,105.0612,105.6208,104.1107,104.3772,2013209.0
2021-08-29,105.0612,105.6208,104.1107,104.3772,2013209.0
2021-08-30,104.8391,106.1005,104.315,105.1322,1722810.0
2021-08-31,105.8606,105.8606,103.2223,103.4977,2877251.0
2021-09-01,103.5244,104.2173,101.4457,103.7376,2709506.0
2021-09-02,103.933,104.315,102.8848,103.2756,1788091.0
2021-09-03,102.6449,102.9114,101.1526,101.2858,1762613.0
2021-09-04,102.6449,102.9114,101.1526,101.2858,1762613.0
2021-09-05,102.6449,102.9114,101.1526,101.2858,1762613.0
2021-09-06,102.6449,102.9114,101.1526,101.2858,1762613.0
2021-09-07,101.117,101.7033,98.7985,99.0473,2426490.0
2021-09-08,98.8874,99.0206,97.6615,98.5942,2558765.0
2021-09-09,98.1589,100.4378,97.8252,99.8379,2211869.0
2021-09-10,100.0599,100.966,98.7808,98.914,1728852.0
2021-09-11,100.0599,100.966,98.7808,98.914,1728852.0
2021-09-12,100.0599,100.966,98.7808,98.914,1728852.0
2021-09-13,99.9241,100.8359,98.6547,100.1834,1592684.0
2021-09-14,100.6035,100.6035,98.3508,98.4849,1564810.0
2021-09-15,98.2167,98.4089,97.135,97.6803,2068826.0
2021-09-16,97.2781,98.4849,97.1619,97.9396,1511146.0
2021-09-17,97.7876,99.3252,97.5999,97.9932,2946200.0
2021-09-18,97.7876,99.3252,97.5999,97.9932,2946200.0
2021-09-19,97.7876,99.3252,97.5999,97.9932,2946200.0
2021-09-20,96.6344,97.725,94.1582,95.3561,2101635.0
2021-09-21,95.6511,96.6791,94.6678,95.5528,2240898.0
2021-09-22,96.3037,97.0546,95.2041,95.4723,1500742.0
2021-09-23,96.0981,96.5092,94.8466,94.9091,2053877.0
2021-09-24,94.8197,94.927,93.1576,93.6308,3377751.0
2021-09-25,94.8197,94.927,93.1576,93.6308,3377751.0
2021-09-26,94.8197,94.927,93.1576,93.6308,3377751.0
2021-09-27,94.1314,99.1017,94.1314,98.4938,4675022.0
2021-09-28,99.3341,99.942,95.9836,97.7876,2933793.0
2021-09-29,98.1094,98.5921,96.6165,97.8234,1771138.0
2021-09-30,96.6791,97.1261,94.1761,94.4979,3692936.0
2021-10-01,95.365,95.5259,92.4508,94.1403,2134120.0
2021-10-02,95.365,95.5259,92.4508,94.1403,2134120.0
2021-10-03,95.365,95.5259,92.4508,94.1403,2134120.0
2021-10-04,93.9526,95.5885,93.7202,94.3013,1739025.0
2021-10-05,94.5069,96.3126,94.3549,95.0879,2050116.0
2021-10-06,94.4622,95.5081,93.6576,94.5516,1808955.0
2021-10-07,95.8299,97.6401,95.5975,96.1785,2188169.0
2021-10-08,96.545,98.6716,95.7226,95.8746,1729191.0
2021-10-09,96.545,98.6716,95.7226,95.8746,1729191.0
2021-10-10,96.545,98.6716,95.7226,95.8746,1729191.0
2021-10-11,96.2322,98.2078,95.8791,97.3317,1790484.0
2021-10-12,97.9128,98.9497,97.2512,97.725,1604964.0
2021-10-13,97.8949,99.5844,96.6255,99.0302,2069164.0
2021-10-14,99.5576,101.1041,98.4893,100.7108,2140630.0
2021-10-15,101.5153,102.5255,101.1041,101.5868,2133544.0
2021-10-16,101.5153,102.5255,101.1041,101.5868,2133544.0
2021-10-17,101.5153,102.5255,101.1041,101.5868,2133544.0
2021-10-18,100.818,104.0362,100.7739,103.3479,2392933.0
2021-10-19,103.9111,104.2776,101.8103,101.855,2087847.0
2021-10-20,101.7924,103.1512,101.7924,102.3824,1588751.0
2021-10-21,102.2752,105.1894,102.2752,105.1268,1756052.0
2021-10-22,105.0821,105.99,104.5011,105.833,1736185.0
2021-10-23,105.0821,105.99,104.5011,105.833,1736185.0
2021-10-24,105.0821,105.99,104.5011,105.833,1736185.0
2021-10-25,106.0923,108.6847,105.6542,107.7014,2225992.0
2021-10-26,108.4612,110.5977,108.2824,108.3718,2605774.0
2021-10-27,108.3807,109.2836,106.0744,106.1548,2172988.0
2021-10-28,106.9773,108.5506,106.5405,108.2735,1646300.0
2021-10-29,107.8533,110.3653,107.7237,109.2747,2283773.0
2021-10-30,107.8533,110.3653,107.7237,109.2747,2283773.0
2021-10-31,107.8533,110.3653,107.7237,109.2747,2283773.0
2021-11-01,109.9541,111.0357,109.6859,110.7675,1901377.0
2021-11-02,110.696,111.3933,109.9362,110.696,1794293.0
2021-11-03,110.9374,112.7163,110.5798,111.8313,2224933.0
2021-11-04,112.6359,115.1478,112.1263,114.969,2952510.0
2021-11-05,116.1669,116.7033,114.7366,115.3803,2217390.0
2021-11-06,116.1669,116.7033,114.7366,115.3803,2217390.0
2021-11-07,116.1669,116.7033,114.7366,115.3803,2217390.0
2021-11-08,115.3177,116.5603,114.7098,116.2921,2595198.0
2021-11-09,115.9166,119.1348,115.8719,118.8398,2025453.0
2021-11-10,118.3034,119.2689,117.2486,117.329,1924623.0
2021-11-11,117.4363,119.3851,117.3916,118.804,1843348.0
2021-11-12,119.2018,122.2367,118.9381,121.2445,2313531.0
2021-11-13,119.2018,122.2367,118.9381,121.2445,2313531.0
2021-11-14,119.2018,122.2367,118.9381,121.2445,2313531.0
2021-11-15,122.2367,122.2716,117.8296,118.3213,2681913.0
2021-11-16,118.5269,121.2185,118.2498,120.6187,2232033.0
2021-11-17,120.0824,120.9137,118.223,118.7683,1928459.0
2021-11-18,120.2254,121.6825,119.5996,121.2266,2357754.0
2021-11-19,121.7361,122.9775,120.6768,121.6914,1955641.0
2021-11-20,121.7361,122.9775,120.6768,121.6914,1955641.0
2021-11-21,121.7361,122.9775,120.6768,121.6914,1955641.0
2021-11-22,122.6658,126.912,122.6658,123.3631,5417609.0
2021-11-23,103.6965,108.5595,102.8026,108.1751,15941013.0
2021-11-24,107.469,108.9439,103.6071,104.3133,5990012.0
2021-11-25,107.469,108.9439,103.6071,104.3133,5990012.0
2021-11-26,102.445,103.8932,101.8014,102.597,2345969.0
2021-11-27,102.445,103.8932,101.8014,102.597,2345969.0
2021-11-28,102.445,103.8932,101.8014,102.597,2345969.0
2021-11-29,103.5177,103.6965,98.6011,99.1821,4595728.0
2021-11-30,98.3418,99.8079,94.9985,95.5259,5747856.0
2021-12-01,96.6702,96.9115,91.387,91.4049,4550237.0
2021-12-02,93.1838,94.5963,91.7401,92.8978,4235756.0
2021-12-03,93.452,94.8019,92.6564,94.641,4048764.0
2021-12-04,93.452,94.8019,92.6564,94.641,4048764.0
2021-12-05,93.452,94.8019,92.6564,94.641,4048764.0
2021-12-06,95.8656,97.43,92.7905,93.5593,4489385.0
2021-12-07,95.3025,96.7685,95.0432,95.365,3097468.0
2021-12-08,94.5247,95.8746,94.4353,95.5885,2525590.0
2021-12-09,95.4813,95.9193,92.8191,93.309,2934177.0
2021-12-10,93.2822,93.5638,91.3155,92.8084,3169509.0
2021-12-11,93.2822,93.5638,91.3155,92.8084,3169509.0
2021-12-12,93.2822,93.5638,91.3155,92.8084,3169509.0
2021-12-13,92.7003,93.0693,88.8303,90.2163,4043454.0
2021-12-14,89.3163,92.6553,89.0733,91.2333,3924362.0
2021-12-15,90.7113,92.3538,90.3153,92.2413,3237997.0
2021-12-16,92.0613,92.8128,90.0633,90.1983,3600455.0
2021-12-17,90.2793,91.1163,89.26,90.0273,5112548.0
2021-12-18,90.2793,91.1163,89.26,90.0273,5112548.0
2021-12-19,90.2793,91.1163,89.26,90.0273,5112548.0
2021-12-20,88.2093,88.8303,85.0863,86.1933,4640172.0
2021-12-21,86.8413,88.5153,86.8413,87.7323,2887938.0
2021-12-22,88.1013,89.1093,87.0303,87.6333,2331398.0
2021-12-23,87.9483,88.6953,86.4993,88.2723,2488242.0
2021-12-24,87.9483,88.6953,86.4993,88.2723,2488242.0
2021-12-25,87.9483,88.6953,86.4993,88.2723,2488242.0
2021-12-26,87.9483,88.6953,86.4993,88.2723,2488242.0
2021-12-27,88.9923,89.5323,87.5433,89.1723,2511627.0
2021-12-28,89.1003,90.5673,88.9923,89.5683,2148905.0
2021-12-29,89.5233,91.4673,89.5233,90.7743,2599871.0
2021-12-30,90.7923,92.4933,90.7833,91.3953,2258391.0
2021-12-31,91.2333,92.0433,90.6933,91.4403,2037955.0
2022-01-01,91.2333,92.0433,90.6933,91.4403,2037955.0
2022-01-02,91.2333,92.0433,90.6933,91.4403,2037955.0
2022-01-03,92.1873,93.2223,91.3053,91.9083,2829004.0
2022-01-04,92.7273,95.7154,92.5023,94.6264,4085528.0
2022-01-05,94.7704,95.7154,92.6193,92.7003,2818191.0
2022-01-06,92.7273,93.0963,90.0183,92.5923,3565519.0
2022-01-07,92.7183,94.3473,91.7238,92.2503,3137122.0
2022-01-08,92.7183,94.3473,91.7238,92.2503,3137122.0
2022-01-09,92.7183,94.3473,91.7238,92.2503,3137122.0
2022-01-10,91.5663,92.6643,88.3983,92.4753,5354128.0
2022-01-11,92.3403,94.4103,91.7643,93.6813,2524595.0
2022-01-12,93.7083,94.6156,90.7507,92.4123,3009007.0
2022-01-13,91.9893,93.6353,91.4404,92.3403,2298061.0
2022-01-14,90.9993,92.7003,89.0193,90.0363,3728107.0
2022-01-15,90.9993,92.7003,89.0193,90.0363,3728107.0
2022-01-16,90.9993,92.7003,89.0193,90.0363,3728107.0
2022-01-17,90.9993,92.7003,89.0193,90.0363,3728107.0
2022-01-18,88.9293,88.9968,86.7063,88.7763,3696132.0
2022-01-19,89.3073,91.5888,88.9203,89.4153,2609551.0
2022-01-20,90.0273,90.9723,85.2123,85.4103,3846069.0
2022-01-21,85.2573,88.4343,84.9784,86.8053,3406534.0
2022-01-22,85.2573,88.4343,84.9784,86.8053,3406534.0
2022-01-23,85.2573,88.4343,84.9784,86.8053,3406534.0
2022-01-24,85.3293,91.3323,83.6373,91.2423,5150383.0
2022-01-25,88.7763,89.6853,86.0133,88.2273,3751376.0
2022-01-26,89.1543,90.2973,86.6343,87.2283,2788506.0
2022-01-27,89.0013,89.9373,85.9953,86.4903,2213632.0
2022-01-28,86.6883,87.9033,85.0143,87.8763,1904319.0
2022-01-29,86.6883,87.9033,85.0143,87.8763,1904319.0
2022-01-30,86.6883,87.9033,85.0143,87.8763,1904319.0
2022-01-31,87.2733,89.4603,87.2643,89.3523,2362451.0
2022-02-01,89.3703,90.6123,87.9663,90.4053,1763695.0
2022-02-02,90.2163,90.4503,87.3993,89.1453,2408002.0
2022-02-03,88.4883,89.3253,87.1023,87.3903,1878554.0
2022-02-04,87.5343,88.1373,85.7073,87.1473,2132920.0
2022-02-05,87.5343,88.1373,85.7073,87.1473,2132920.0
2022-02-06,87.5343,88.1373,85.7073,87.1473,2132920.0
2022-02-07,87.9303,88.3443,86.4003,87.8223,1474020.0
2022-02-08,88.0563,90.1263,87.5253,89.5143,1780977.0
2022-02-09,90.5763,92.1198,90.1533,91.9983,1761884.0
2022-02-10,90.7563,92.4831,90.0813,90.4233,2283266.0
2022-02-11,90.2613,92.7813,89.4243,90.5133,3466953.0
2022-02-12,90.2613,92.7813,89.4243,90.5133,3466953.0
2022-02-13,90.2613,92.7813,89.4243,90.5133,3466953.0
2022-02-14,90.0543,91.7913,88.9653,90.5763,2315287.0
2022-02-15,91.7913,92.6013,91.2963,91.9713,1660134.0
2022-02-16,91.3593,91.3593,88.2903,89.6673,2288952.0
2022-02-17,88.8843,90.1709,88.2903,88.7673,1408092.0
2022-02-18,88.4163,89.3478,86.887,87.9393,1853092.0
2022-02-19,88.4163,89.3478,86.887,87.9393,1853092.0
2022-02-20,88.4163,89.3478,86.887,87.9393,1853092.0
2022-02-21,88.4163,89.3478,86.887,87.9393,1853092.0
2022-02-22,86.7963,87.1158,80.4931,81.4953,5404710.0
2022-02-23,82.2963,82.2963,79.0563,79.7673,3588988.0
2022-02-24,77.3913,82.6653,77.0223,82.4223,2908729.0
2022-02-25,83.3583,86.4363,82.2963,86.2473,2929385.0
2022-02-26,83.3583,86.4363,82.2963,86.2473,2929385.0
2022-02-27,83.3583,86.4363,82.2963,86.2473,2929385.0
2022-02-28,84.7173,87.3903,84.7173,86.9763,3390555.0
2022-03-01,86.1573,88.7043,85.9053,87.4623,2629093.0
2022-03-02,87.1473,91.7463,86.9044,90.7563,6182676.0
2022-03-03,95.4004,101.6644,94.3743,99.1264,18352707.0
2022-03-04,97.1239,98.3524,91.4538,95.4904,7700709.0
2022-03-05,97.1239,98.3524,91.4538,95.4904,7700709.0
2022-03-06,97.1239,98.3524,91.4538,95.4904,7700709.0
2022-03-07,94.9864,98.2174,92.9523,94.2393,4679535.0
2022-03-08,93.5463,95.3509,90.9498,91.0173,3764319.0
2022-03-09,92.8173,93.3843,90.5583,91.5663,2980681.0
2022-03-10,91.0308,91.0308,87.8223,88.7943,2966583.0
2022-03-11,89.1003,89.8293,85.0503,85.1313,3159064.0
2022-03-12,89.1003,89.8293,85.0503,85.1313,3159064.0
2022-03-13,89.1003,89.8293,85.0503,85.1313,3159064.0
2022-03-14,85.1943,87.4353,83.8713,85.1763,2350412.0
2022-03-15,85.5093,89.6223,85.3743,89.1543,2971483.0
2022-03-16,89.8023,90.7833,85.9413,88.9563,2438711.0
2022-03-17,88.8213,89.9553,88.0023,89.3613,1990575.0
2022-03-18,88.4073,92.1333,88.1193,91.6563,4606242.0
2022-03-19,88.4073,92.1333,88.1193,91.6563,4606242.0
2022-03-20,88.4073,92.1333,88.1193,91.6563,4606242.0
2022-03-21,91.6383,92.9073,88.1013,89.1363,2393374.0
2022-03-22,89.9643,90.4683,88.2183,89.3703,2957037.0
2022-03-23,88.8891,89.4248,86.9141,87.7086,1747576.0
2022-03-24,87.9356,88.6076,86.5009,87.8176,1849065.0
2022-03-25,88.2625,88.426,86.1558,87.4453,1679729.0
2022-03-26,88.2625,88.426,86.1558,87.4453,1679729.0
2022-03-27,88.2625,88.426,86.1558,87.4453,1679729.0
2022-03-28,87.5905,88.0173,86.4282,87.8357,2027084.0
2022-03-29,89.1796,91.6495,88.4169,91.4861,2565442.0
2022-03-30,90.1603,90.4736,87.2637,87.5633,2160918.0
2022-03-31,84.3488,84.5844,81.325,82.5418,5580839.0
2022-04-01,83.8312,83.9311,81.4067,82.0696,2939654.0
2022-04-02,83.8312,83.9311,81.4067,82.0696,2939654.0
2022-04-03,83.8312,83.9311,81.4067,82.0696,2939654.0
2022-04-04,82.8687,85.8925,82.4056,85.6655,2633729.0
2022-04-05,85.3931,86.0523,83.586,84.0128,2381667.0
2022-04-06,82.6235,83.1532,80.3715,82.6871,2647804.0
2022-04-07,82.6598,84.2762,81.8517,83.6042,2398094.0
2022-04-08,81.5339,87.0911,80.8165,84.7756,3967273.0
2022-04-09,81.5339,87.0911,80.8165,84.7756,3967273.0
2022-04-10,81.5339,87.0911,80.8165,84.7756,3967273.0
2022-04-11,84.1944,87.1075,84.1218,85.502,1988140.0
2022-04-12,86.964,88.6439,84.4033,84.6575,3146778.0
2022-04-13,84.4033,86.9449,83.7858,86.4736,1874199.0
2022-04-14,86.7188,87.872,84.9027,85.2115,2019552.0
2022-04-15,86.7188,87.872,84.9027,85.2115,2019552.0
2022-04-16,86.7188,87.872,84.9027,85.2115,2019552.0
2022-04-17,86.7188,87.872,84.9027,85.2115,2019552.0
2022-04-18,85.0752,85.8199,83.5043,84.8846,1628040.0
2022-04-19,84.7302,87.2909,84.2489,86.7824,1809352.0
2022-04-20,87.2001,87.3363,85.3295,85.72,1340284.0
2022-04-21,86.9822,87.8539,84.6575,85.0298,1643123.0
2022-04-22,84.5849,84.6666,82.2331,82.8868,1956037.0
2022-04-23,84.5849,84.6666,82.2331,82.8868,1956037.0
2022-04-24,84.5849,84.6666,82.2331,82.8868,1956037.0
2022-04-25,82.224,84.6757,81.0889,84.5123,1648726.0
2022-04-26,84.2489,85.8471,83.0185,84.2943,2719341.0
2022-04-27,84.7847,86.0832,82.9958,84.4759,2296149.0
2022-04-28,84.9754,85.729,83.3136,84.9754,1442072.0
2022-04-29,84.4941,84.9663,81.3886,81.661,2125960.0
2022-04-30,84.4941,84.9663,81.3886,81.661,2125960.0
2022-05-01,84.4941,84.9663,81.3886,81.661,2125960.0
2022-05-02,81.7245,85.2569,80.7075,85.1842,2066794.0
2022-05-03,84.8028,86.8096,84.0492,85.947,2029453.0
2022-05-04,85.5928,89.1524,85.275,88.7983,2336431.0
2022-05-05,87.4271,87.4271,82.6417,83.7313,2258815.0
2022-05-06,83.2591,84.9935,80.8256,83.0049,1977005.0
2022-05-07,83.2591,84.9935,80.8256,83.0049,1977005.0
2022-05-08,83.2591,84.9935,80.8256,83.0049,1977005.0
2022-05-09,81.5611,83.6769,81.3795,82.7052,2681544.0
2022-05-10,83.2228,84.2308,79.2592,80.5804,2847614.0
2022-05-11,80.7983,81.6973,75.7132,76.0855,3045405.0
2022-05-12,76.1764,81.3432,76.1764,79.3273,3235751.0
2022-05-13,79.073,80.199,77.266,78.4192,3076335.0
2022-05-14,79.073,80.199,77.266,78.4192,3076335.0
2022-05-15,79.073,80.199,77.266,78.4192,3076335.0
2022-05-16,77.8199,78.501,74.4765,76.9754,3024621.0
2022-05-17,78.0923,78.8369,74.2694,76.7303,4333070.0
2022-05-18,71.4999,72.2536,67.2411,68.6668,9388976.0
2022-05-19,67.1867,69.3932,65.7065,66.5783,5333310.0
2022-05-20,67.1957,67.2593,62.719,65.7065,4858606.0
2022-05-21,67.1957,67.2593,62.719,65.7065,4858606.0
2022-05-22,67.1957,67.2593,62.719,65.7065,4858606.0
2022-05-23,65.7065,66.4148,62.9824,65.9154,7655031.0
2022-05-24,66.2695,68.9165,64.9074,66.7145,14827775.0
2022-05-25,64.4807,73.2615,64.3172,72.6985,10136608.0
2022-05-26,73.77,76.6395,73.6611,74.5055,4552300.0
2022-05-27,74.669,77.0572,74.6236,76.2672,3316716.0
2022-05-28,74.669,77.0572,74.6236,76.2672,3316716.0
2022-05-29,74.669,77.0572,74.6236,76.2672,3316716.0
2022-05-30,74.669,77.0572,74.6236,76.2672,3316716.0
2022-05-31,76.0674,77.4567,73.9153,74.5146,4922963.0
2022-06-01,75.0322,75.2865,72.299,72.7167,3363787.0
2022-06-02,73.1525,73.8245,71.9176,73.7882,2228354.0
2022-06-03,73.1162,74.1151,72.7868,72.9982,2295953.0
2022-06-04,73.1162,74.1151,72.7868,72.9982,2295953.0
2022-06-05,73.1162,74.1151,72.7868,72.9982,2295953.0
2022-06-06,73.2161,73.2161,71.7451,71.9812,2568588.0
2022-06-07,69.6202,71.3818,68.6486,71.1458,3447085.0
2022-06-08,70.6282,71.6997,69.1934,70.0289,2775436.0
2022-06-09,69.5839,70.2913,68.0402,68.0402,3138750.0
2022-06-10,66.5783,67.568,65.4023,65.9245,3738865.0
2022-06-11,66.5783,67.568,65.4023,65.9245,3738865.0
2022-06-12,66.5783,67.568,65.4023,65.9245,3738865.0
2022-06-13,64.7203,65.1799,63.075,63.8379,4405216.0
2022-06-14,64.3434,65.7774,63.7945,64.8858,4571646.0
2022-06-15,65.1156,66.8069,64.6927,65.9612,3347757.0
2022-06-16,63.9298,64.5732,62.1925,62.9463,3848810.0
2022-06-17,62.5234,65.6487,62.5051,64.8122,8384719.0
2022-06-18,62.5234,65.6487,62.5051,64.8122,8384719.0
2022-06-19,62.5234,65.6487,62.5051,64.8122,8384719.0
2022-06-20,62.5234,65.6487,62.5051,64.8122,8384719.0
2022-06-21,66.2462,66.4392,64.4262,64.7755,3271629.0
2022-06-22,64.6376,65.3362,63.9022,64.2331,2729181.0
2022-06-23,64.4537,65.9888,64.371,65.5292,2421943.0
2022-06-24,66.2737,68.7004,65.6487,68.6545,5060878.0
2022-06-25,66.2737,68.7004,65.6487,68.6545,5060878.0
2022-06-26,66.2737,68.7004,65.6487,68.6545,5060878.0
2022-06-27,68.921,69.353,66.0348,66.3105,2562427.0
2022-06-28,65.9245,66.1818,63.1209,63.2864,2591633.0
2022-06-29,62.7716,63.0658,61.2182,61.7237,3337193.0
2022-06-30,60.492,60.8965,59.0949,59.9221,3485479.0
2022-07-01,60.4736,61.4572,59.7567,61.3744,2866441.0
2022-07-02,60.4736,61.4572,59.7567,61.3744,2866441.0
2022-07-03,60.4736,61.4572,59.7567,61.3744,2866441.0
2022-07-04,60.4736,61.4572,59.7567,61.3744,2866441.0
