,TROW US Equity,TROW US Equity,TROW US Equity,TROW US Equity,TROW US Equity
2021-05-12,162.8485,166.2872,161.9251,162.3121,1457021.0
2021-05-13,162.1977,166.8237,161.8811,166.0498,918618.0
2021-05-14,166.4807,168.5914,166.3048,168.0373,679365.0
2021-05-15,166.4807,168.5914,166.3048,168.0373,679365.0
2021-05-16,166.4807,168.5914,166.3048,168.0373,679365.0
2021-05-17,168.6969,168.9607,165.8783,168.3891,882892.0
2021-05-18,167.967,168.3979,165.8387,165.8827,615484.0
2021-05-19,162.9629,166.1377,160.8522,165.1879,1957920.0
2021-05-20,165.8563,168.3891,164.2425,167.0172,951387.0
2021-05-21,166.9732,169.9633,166.6654,169.0047,705018.0
2021-05-22,166.9732,169.9633,166.6654,169.0047,705018.0
2021-05-23,166.9732,169.9633,166.6654,169.0047,705018.0
2021-05-24,169.6555,169.6555,162.5231,165.2319,1436197.0
2021-05-25,165.1791,166.1113,164.0275,164.8273,850626.0
2021-05-26,165.7859,165.7859,163.5785,164.9153,859695.0
2021-05-27,165.8563,167.624,165.2407,167.281,1224001.0
2021-05-28,167.1842,169.1894,167.0611,168.2836,1105089.0
2021-05-29,167.1842,169.1894,167.0611,168.2836,1105089.0
2021-05-30,167.1842,169.1894,167.0611,168.2836,1105089.0
2021-05-31,167.1842,169.1894,167.0611,168.2836,1105089.0
2021-06-01,170.403,170.4294,167.0084,168.0813,685221.0
2021-06-02,168.4595,169.9193,167.1755,169.6115,831799.0
2021-06-03,168.9256,170.1392,167.8878,168.4243,1001606.0
2021-06-04,168.8728,171.2034,168.1912,171.0275,700309.0
2021-06-05,168.8728,171.2034,168.1912,171.0275,700309.0
2021-06-06,168.8728,171.2034,168.1912,171.0275,700309.0
2021-06-07,171.0363,172.461,170.4382,171.8805,1051138.0
2021-06-08,171.8805,173.015,170.2272,172.3378,826666.0
2021-06-09,172.1708,172.76,170.7065,171.0363,662858.0
2021-06-10,171.3353,171.8454,168.2396,168.6178,842712.0
2021-06-11,169.3917,170.7812,169.0795,170.5701,746531.0
2021-06-12,169.3917,170.7812,169.0795,170.5701,746531.0
2021-06-13,169.3917,170.7812,169.0795,170.5701,746531.0
2021-06-14,170.2871,170.4639,169.4292,170.3578,653142.0
2021-06-15,170.8089,173.4001,170.5082,172.6749,1370308.0
2021-06-16,172.0558,173.4001,170.8752,173.2232,1278029.0
2021-06-17,173.4797,174.479,169.102,170.6408,1331376.0
2021-06-18,168.7394,170.0394,166.838,168.0496,2048941.0
2021-06-19,168.7394,170.0394,166.838,168.0496,2048941.0
2021-06-20,168.7394,170.0394,166.838,168.0496,2048941.0
2021-06-21,167.1475,172.498,166.7053,172.4273,810059.0
2021-06-22,172.7722,173.7185,170.8885,173.347,776547.0
2021-06-23,173.8157,174.793,172.9933,173.8157,1157227.0
2021-06-24,175.0012,175.6388,172.0196,175.2527,908708.0
2021-06-25,176.1687,177.2374,175.4053,176.6627,1072199.0
2021-06-26,176.1687,177.2374,175.4053,176.6627,1072199.0
2021-06-27,176.1687,177.2374,175.4053,176.6627,1072199.0
2021-06-28,176.9231,177.8212,175.0281,177.1476,1103794.0
2021-06-29,178.1714,178.6385,176.5459,177.6326,581439.0
2021-06-30,177.3811,178.2613,176.7525,177.7943,726052.0
2021-07-01,178.8001,179.8329,177.462,179.5635,694466.0
2021-07-02,180.0574,183.2501,179.4288,182.8146,1061623.0
2021-07-03,180.0574,183.2501,179.4288,182.8146,1061623.0
2021-07-04,180.0574,183.2501,179.4288,182.8146,1061623.0
2021-07-05,180.0574,183.2501,179.4288,182.8146,1061623.0
2021-07-06,182.4284,183.3804,181.278,182.8774,756880.0
2021-07-07,183.9102,184.2066,181.4797,184.009,833978.0
2021-07-08,181.2609,181.2609,178.2882,179.0785,1084880.0
2021-07-09,181.1262,184.6826,180.3448,184.2874,1119783.0
2021-07-10,181.1262,184.6826,180.3448,184.2874,1119783.0
2021-07-11,181.1262,184.6826,180.3448,184.2874,1119783.0
2021-07-12,184.5748,190.7626,184.3233,189.5861,1408780.0
2021-07-13,189.3167,189.631,182.8235,184.494,1589128.0
2021-07-14,184.8532,185.2933,181.0812,182.9313,713507.0
2021-07-15,181.9704,184.5838,181.8626,183.5959,859661.0
2021-07-16,184.1707,184.4042,182.2353,182.6798,1843255.0
2021-07-17,184.1707,184.4042,182.2353,182.6798,1843255.0
2021-07-18,184.1707,184.4042,182.2353,182.6798,1843255.0
2021-07-19,180.0934,180.7579,175.9128,177.3183,1246997.0
2021-07-20,178.1625,183.8833,177.6236,183.4612,786659.0
2021-07-21,185.1406,187.1882,184.8263,186.2273,729689.0
2021-07-22,186.2093,186.2093,183.4342,184.4401,743795.0
2021-07-23,185.7513,187.305,184.6422,186.2183,546458.0
2021-07-24,185.7513,187.305,184.6422,186.2183,546458.0
2021-07-25,185.7513,187.305,184.6422,186.2183,546458.0
2021-07-26,185.3741,187.2466,183.6857,185.2124,915749.0
2021-07-27,184.3144,184.6556,181.1441,182.6619,890401.0
2021-07-28,183.3265,183.3265,180.7669,182.1769,996544.0
2021-07-29,181.3776,183.4432,176.034,183.1648,1286862.0
2021-07-30,183.0391,184.6826,181.7009,183.3534,1492197.0
2021-07-31,183.0391,184.6826,181.7009,183.3534,1492197.0
2021-08-01,183.0391,184.6826,181.7009,183.3534,1492197.0
2021-08-02,184.5928,186.9143,183.9551,185.2214,835955.0
2021-08-03,185.6435,188.7509,184.1976,188.2929,722914.0
2021-08-04,187.296,189.5816,185.3202,188.4456,673609.0
2021-08-05,189.8466,190.8704,189.1506,190.6369,572292.0
2021-08-06,191.5709,192.7474,190.6459,192.1906,621238.0
2021-08-07,191.5709,192.7474,190.6459,192.1906,621238.0
2021-08-08,191.5709,192.7474,190.6459,192.1906,621238.0
2021-08-09,192.3971,194.2382,191.1668,193.6006,593064.0
2021-08-10,193.9868,196.6092,193.3401,195.1453,713090.0
2021-08-11,195.1273,197.1121,194.5615,195.0555,576956.0
2021-08-12,194.6783,194.6783,192.2849,193.6185,615078.0
2021-08-13,193.3222,194.0406,191.3105,192.954,514632.0
2021-08-14,193.3222,194.0406,191.3105,192.954,514632.0
2021-08-15,193.3222,194.0406,191.3105,192.954,514632.0
2021-08-16,192.7743,194.0945,190.4663,194.0855,489524.0
2021-08-17,191.8583,193.394,189.9903,191.1398,644319.0
2021-08-18,192.3028,192.3028,188.6611,188.7868,694180.0
2021-08-19,187.0445,191.1039,186.2183,190.8165,679781.0
2021-08-20,191.3194,193.7712,190.9288,193.5108,500893.0
2021-08-21,191.3194,193.7712,190.9288,193.5108,500893.0
2021-08-22,191.3194,193.7712,190.9288,193.5108,500893.0
2021-08-23,194.319,195.6213,193.297,193.6814,646320.0
2021-08-24,193.7712,195.4461,193.7263,194.8848,445809.0
2021-08-25,195.8189,198.3874,195.2352,196.9684,583759.0
2021-08-26,196.699,197.6329,195.6617,196.2679,595593.0
2021-08-27,196.5373,200.0488,196.4789,199.959,612869.0
2021-08-28,196.5373,200.0488,196.4789,199.959,612869.0
2021-08-29,196.5373,200.0488,196.4789,199.959,612869.0
2021-08-30,201.6699,201.6699,199.4202,199.4741,469040.0
2021-08-31,199.8333,201.2074,196.4565,201.0547,974064.0
2021-09-01,200.8571,200.9065,197.4908,198.4772,1015020.0
2021-09-02,199.7704,200.2105,198.1808,198.8454,742779.0
2021-09-03,199.0789,199.6627,196.1422,196.2948,1261837.0
2021-09-04,199.0789,199.6627,196.1422,196.2948,1261837.0
2021-09-05,199.0789,199.6627,196.1422,196.2948,1261837.0
2021-09-06,199.0789,199.6627,196.1422,196.2948,1261837.0
2021-09-07,196.232,196.2769,191.6966,193.1246,798566.0
2021-09-08,193.0258,195.0914,191.9571,194.9747,581818.0
2021-09-09,194.4987,196.6361,193.8341,195.0734,529158.0
2021-09-10,196.681,197.191,194.1125,194.5256,871954.0
2021-09-11,196.681,197.191,194.1125,194.5256,871954.0
2021-09-12,196.681,197.191,194.1125,194.5256,871954.0
2021-09-13,195.8458,197.1121,192.7384,194.6424,821767.0
2021-09-14,195.229,196.0323,191.7992,192.1422,785557.0
2021-09-15,192.1512,195.59,191.375,194.1549,910730.0
2021-09-16,194.6784,194.9131,192.5123,194.0827,707539.0
2021-09-17,193.2162,195.59,191.3479,192.7108,1678469.0
2021-09-18,193.2162,195.59,191.3479,192.7108,1678469.0
2021-09-19,193.2162,195.59,191.3479,192.7108,1678469.0
2021-09-20,188.8297,188.9606,182.9539,185.5082,1444488.0
2021-09-21,186.6364,187.4036,183.3059,183.7662,1222386.0
2021-09-22,186.149,188.0715,184.6327,186.7718,961099.0
2021-09-23,187.8368,192.2911,187.178,191.4021,931207.0
2021-09-24,190.5717,191.9707,189.8947,190.6439,548171.0
2021-09-25,190.5717,191.9707,189.8947,190.6439,548171.0
2021-09-26,190.5717,191.9707,189.8947,190.6439,548171.0
2021-09-27,190.4092,191.736,189.6962,191.2396,787297.0
2021-09-28,189.8406,190.6439,181.8799,182.295,1473019.0
2021-09-29,183.6218,184.3529,181.0855,182.2318,1167513.0
2021-09-30,182.9358,183.101,175.6881,177.5384,2137860.0
2021-10-01,177.6737,180.7425,176.3469,179.1991,1316752.0
2021-10-02,177.6737,180.7425,176.3469,179.1991,1316752.0
2021-10-03,177.6737,180.7425,176.3469,179.1991,1316752.0
2021-10-04,177.9265,178.8922,173.4858,174.7313,1840524.0
2021-10-05,175.8866,177.7821,174.4515,176.0671,1053986.0
2021-10-06,173.928,175.5704,171.8791,174.9028,1104938.0
2021-10-07,176.6899,178.9013,175.336,175.6249,1015449.0
2021-10-08,175.5166,177.7369,174.4696,176.3289,991474.0
2021-10-09,175.5166,177.7369,174.4696,176.3289,991474.0
2021-10-10,175.5166,177.7369,174.4696,176.3289,991474.0
2021-10-11,176.5906,179.145,175.8595,175.8866,1165862.0
2021-10-12,175.3812,175.8054,169.731,170.1372,1874777.0
2021-10-13,170.5794,173.2511,169.7129,172.7005,1416579.0
2021-10-14,175.4985,178.2694,174.0634,178.1792,1547641.0
2021-10-15,179.3255,181.7409,179.0727,180.3003,2705514.0
2021-10-16,179.3255,181.7409,179.0727,180.3003,2705514.0
2021-10-17,179.3255,181.7409,179.0727,180.3003,2705514.0
2021-10-18,178.4274,182.0513,178.4274,180.6432,785407.0
2021-10-19,182.0152,183.4909,181.4556,182.9539,897980.0
2021-10-20,182.8456,185.084,182.7643,184.6778,806049.0
2021-10-21,184.416,185.0027,183.4593,184.6868,818720.0
2021-10-22,183.6759,187.2863,183.2517,186.6454,805680.0
2021-10-23,183.6759,187.2863,183.2517,186.6454,805680.0
2021-10-24,183.6759,187.2863,183.2517,186.6454,805680.0
2021-10-25,186.0858,187.7466,185.0749,186.5552,744809.0
2021-10-26,187.7015,190.0572,187.5209,188.7394,701379.0
2021-10-27,187.9993,189.0463,183.7572,183.9016,1079070.0
2021-10-28,183.0622,194.9853,182.3221,194.3174,1890013.0
2021-10-29,193.812,199.8863,192.9274,195.7525,1744298.0
2021-10-30,193.812,199.8863,192.9274,195.7525,1744298.0
2021-10-31,193.812,199.8863,192.9274,195.7525,1744298.0
2021-11-01,196.9529,198.9296,190.8334,194.8319,1174127.0
2021-11-02,195.4998,197.6308,194.5024,195.7074,945917.0
2021-11-03,190.0391,198.4242,190.003,198.0902,868238.0
2021-11-04,198.8303,200.1481,195.572,198.2346,746952.0
2021-11-05,199.9586,201.6013,198.7762,199.5343,865440.0
2021-11-06,199.9586,201.6013,198.7762,199.5343,865440.0
2021-11-07,199.9586,201.6013,198.7762,199.5343,865440.0
2021-11-08,200.807,201.0281,198.4709,199.7329,717975.0
2021-11-09,199.5434,200.825,196.5739,198.2617,596049.0
2021-11-10,196.7634,197.3772,191.2306,192.3046,1157149.0
2021-11-11,193.8842,194.5972,192.1602,193.2162,636247.0
2021-11-12,193.8571,196.2625,193.2794,195.8428,676632.0
2021-11-13,193.8571,196.2625,193.2794,195.8428,676632.0
2021-11-14,193.8571,196.2625,193.2794,195.8428,676632.0
2021-11-15,196.1226,197.1425,194.4077,194.877,487368.0
2021-11-16,194.7687,196.0774,193.5231,194.182,597406.0
2021-11-17,193.6585,194.0647,190.1475,190.5265,679578.0
2021-11-18,191.2667,192.4761,188.8477,189.5156,596172.0
2021-11-19,189.7052,192.079,186.7808,190.0301,993451.0
2021-11-20,189.7052,192.079,186.7808,190.0301,993451.0
2021-11-21,189.7052,192.079,186.7808,190.0301,993451.0
2021-11-22,190.7161,192.1557,186.8891,186.9974,919263.0
2021-11-23,187.6744,189.8857,185.8151,188.0715,964157.0
2021-11-24,186.6184,188.3197,184.2807,187.4668,1039667.0
2021-11-25,186.6184,188.3197,184.2807,187.4668,1039667.0
2021-11-26,181.9249,185.0569,180.0205,182.8997,862848.0
2021-11-27,181.9249,185.0569,180.0205,182.8997,862848.0
2021-11-28,181.9249,185.0569,180.0205,182.8997,862848.0
2021-11-29,185.8241,188.0083,184.1904,186.853,915442.0
2021-11-30,184.8583,186.8621,179.4157,180.4718,2093078.0
2021-12-01,183.5857,184.6597,176.7982,176.9336,1116037.0
2021-12-02,176.9336,183.3149,176.9336,182.0693,1002471.0
2021-12-03,182.4123,182.638,174.3342,176.5455,1402746.0
2021-12-04,182.4123,182.638,174.3342,176.5455,1402746.0
2021-12-05,182.4123,182.638,174.3342,176.5455,1402746.0
2021-12-06,178.5492,179.5737,175.9318,178.107,1048009.0
2021-12-07,180.896,184.6688,180.6432,184.3258,945924.0
2021-12-08,184.6236,184.741,182.3762,183.8294,792323.0
2021-12-09,183.2246,183.2246,179.0998,179.9844,1149965.0
2021-12-10,181.1397,181.3292,175.0022,177.06,1652076.0
2021-12-11,181.1397,181.3292,175.0022,177.06,1652076.0
2021-12-12,181.1397,181.3292,175.0022,177.06,1652076.0
2021-12-13,176.9065,177.1051,172.9171,175.2097,1028216.0
2021-12-14,173.3684,174.2349,170.3538,171.5091,1460425.0
2021-12-15,171.6816,176.4382,170.2746,175.8209,1301621.0
2021-12-16,178.4988,178.6894,172.9434,173.0342,1564180.0
2021-12-17,175.0857,177.5003,171.2278,175.5214,2542702.0
2021-12-18,175.0857,177.5003,171.2278,175.5214,2542702.0
2021-12-19,175.0857,177.5003,171.2278,175.5214,2542702.0
2021-12-20,172.6257,173.7785,169.5666,171.4184,1042976.0
2021-12-21,175.2222,175.2222,171.8995,172.9979,951680.0
2021-12-22,173.4427,174.6953,172.081,174.3322,632211.0
2021-12-23,175.0221,178.3263,174.7861,177.2733,701318.0
2021-12-24,175.0221,178.3263,174.7861,177.2733,701318.0
2021-12-25,175.0221,178.3263,174.7861,177.2733,701318.0
2021-12-26,175.0221,178.3263,174.7861,177.2733,701318.0
2021-12-27,178.0177,181.0223,177.8815,180.9315,528631.0
2021-12-28,181.2674,182.2932,179.8059,181.0132,629750.0
2021-12-29,180.8771,182.3658,178.7893,179.3158,683388.0
2021-12-30,179.8059,181.3945,179.1524,179.8604,542698.0
2021-12-31,179.7515,180.8317,178.3717,178.4988,555621.0
2022-01-01,179.7515,180.8317,178.3717,178.4988,555621.0
2022-01-02,179.7515,180.8317,178.3717,178.4988,555621.0
2022-01-03,179.0434,180.5231,175.7574,176.6288,933628.0
2022-01-04,174.3413,178.6349,174.3141,177.119,1082420.0
2022-01-05,178.4988,179.6153,169.8934,170.1839,1421537.0
2022-01-06,172.0175,173.2747,169.9478,172.4895,1077666.0
2022-01-07,172.9252,174.5773,170.6014,173.9056,975535.0
2022-01-08,172.9252,174.5773,170.6014,173.9056,975535.0
2022-01-09,172.9252,174.5773,170.6014,173.9056,975535.0
2022-01-10,172.7346,173.2429,168.1323,171.7542,1170742.0
2022-01-11,172.2444,175.9389,170.1112,175.8119,865894.0
2022-01-12,175.1946,175.1946,163.8024,164.1474,2838669.0
2022-01-13,164.7102,165.4772,160.5436,160.9521,1890395.0
2022-01-14,159.9627,160.1533,157.2848,158.828,1766818.0
2022-01-15,159.9627,160.1533,157.2848,158.828,1766818.0
2022-01-16,159.9627,160.1533,157.2848,158.828,1766818.0
2022-01-17,159.9627,160.1533,157.2848,158.828,1766818.0
2022-01-18,157.303,157.7523,153.6538,155.0064,2478809.0
2022-01-19,156.3963,156.9362,152.1742,152.3104,1560948.0
2022-01-20,154.2348,155.7144,149.0425,149.5871,1371922.0
2022-01-21,147.6083,148.4071,144.7579,144.9486,1978276.0
2022-01-22,147.6083,148.4071,144.7579,144.9486,1978276.0
2022-01-23,147.6083,148.4071,144.7579,144.9486,1978276.0
2022-01-24,140.9182,145.1846,136.7879,144.6218,3065247.0
2022-01-25,141.5808,145.239,138.8213,143.1058,1607502.0
2022-01-26,145.3752,147.7898,140.8592,142.1709,2308088.0
2022-01-27,141.9848,142.0619,132.3432,136.0254,3511505.0
2022-01-28,135.6805,136.2251,130.3884,135.9891,2642632.0
2022-01-29,135.6805,136.2251,130.3884,135.9891,2642632.0
2022-01-30,135.6805,136.2251,130.3884,135.9891,2642632.0
2022-01-31,135.9891,140.3872,135.9476,140.1829,3252262.0
2022-02-01,140.0104,141.9861,138.3856,141.3811,2150015.0
2022-02-02,141.835,142.8789,140.1103,142.3797,1625829.0
2022-02-03,138.7941,139.956,134.0556,134.3189,2111207.0
2022-02-04,135.39,136.5701,133.4656,134.9815,2079996.0
2022-02-05,135.39,136.5701,133.4656,134.9815,2079996.0
2022-02-06,135.39,136.5701,133.4656,134.9815,2079996.0
2022-02-07,135.6987,140.0104,134.5912,137.8319,3357359.0
2022-02-08,137.8137,138.5554,135.3991,137.3235,2694713.0
2022-02-09,139.5475,141.6081,138.8304,139.1209,2270749.0
2022-02-10,137.1147,140.0014,133.5655,134.1918,2720092.0
2022-02-11,135.0542,135.6805,130.2068,130.9421,2244491.0
2022-02-12,135.0542,135.6805,130.2068,130.9421,2244491.0
2022-02-13,135.0542,135.6805,130.2068,130.9421,2244491.0
2022-02-14,130.9965,132.4489,129.6349,130.8422,2057204.0
2022-02-15,133.2568,134.9815,132.4762,133.0571,1849518.0
2022-02-16,131.986,133.511,131.759,132.6668,1423481.0
2022-02-17,131.1872,132.5396,129.644,130.1886,2244140.0
2022-02-18,129.8165,131.1935,128.473,130.234,1785424.0
2022-02-19,129.8165,131.1935,128.473,130.234,1785424.0
2022-02-20,129.8165,131.1935,128.473,130.234,1785424.0
2022-02-21,129.8165,131.1935,128.473,130.234,1785424.0
2022-02-22,129.5714,131.7817,128.2461,129.0903,1428012.0
2022-02-23,130.4428,131.7318,126.4215,126.8028,1659517.0
2022-02-24,122.9539,130.2613,121.7557,129.5714,2896801.0
2022-02-25,131.0782,132.2492,129.7529,131.8589,1790363.0
2022-02-26,131.0782,132.2492,129.7529,131.8589,1790363.0
2022-02-27,131.0782,132.2492,129.7529,131.8589,1790363.0
2022-02-28,129.3853,131.7227,128.6727,131.2235,1551907.0
2022-03-01,130.4973,131.169,125.9586,126.6848,1934726.0
2022-03-02,128.3369,130.6879,127.3656,129.7892,1234188.0
2022-03-03,130.7968,131.0147,127.2884,129.7348,1319391.0
2022-03-04,128.5093,128.718,125.0508,125.9495,2047276.0
2022-03-05,128.5093,128.718,125.0508,125.9495,2047276.0
2022-03-06,128.5093,128.718,125.0508,125.9495,2047276.0
2022-03-07,126.1946,126.6031,121.792,122.0553,1962989.0
2022-03-08,121.9917,126.0312,120.7935,122.4365,1732721.0
2022-03-09,125.8587,127.6243,125.6045,126.0675,1653529.0
2022-03-10,124.2792,126.1764,122.6362,125.7952,1653330.0
2022-03-11,126.7574,127.184,123.6529,123.7527,1238063.0
2022-03-12,126.7574,127.184,123.6529,123.7527,1238063.0
2022-03-13,126.7574,127.184,123.6529,123.7527,1238063.0
2022-03-14,125.1264,127.2145,124.1383,125.4103,1666043.0
2022-03-15,126.4086,128.698,125.7034,127.6541,1774266.0
2022-03-16,129.9436,134.5317,129.1239,132.9291,2115089.0
2022-03-17,131.9583,134.953,131.6378,134.6142,1977028.0
2022-03-18,134.4127,135.5346,133.0115,134.3944,5104662.0
2022-03-19,134.4127,135.5346,133.0115,134.3944,5104662.0
2022-03-20,134.4127,135.5346,133.0115,134.3944,5104662.0
2022-03-21,134.4218,135.4384,132.1964,133.4053,1252247.0
2022-03-22,134.3761,137.1509,133.8128,136.8579,1452611.0
2022-03-23,135.9512,136.1343,133.8541,134.1013,1089861.0
2022-03-24,134.9622,136.4183,133.4328,136.2443,936861.0
2022-03-25,136.748,137.9706,135.4292,136.3817,973215.0
2022-03-26,136.748,137.9706,135.4292,136.3817,973215.0
2022-03-27,136.748,137.9706,135.4292,136.3817,973215.0
2022-03-28,135.5391,137.6821,135.1453,137.618,1053566.0
2022-03-29,139.88,142.5084,139.3855,141.9498,1261203.0
2022-03-30,142.0871,142.8289,139.4176,140.2097,1103167.0
2022-03-31,140.7317,141.4552,138.3781,138.4605,1752155.0
2022-04-01,139.5687,140.6127,138.8956,139.9899,1207714.0
2022-04-02,139.5687,140.6127,138.8956,139.9899,1207714.0
2022-04-03,139.5687,140.6127,138.8956,139.9899,1207714.0
2022-04-04,140.1182,144.4865,139.935,142.6458,1553120.0
2022-04-05,142.0413,143.0029,140.8142,141.8124,1852618.0
2022-04-06,139.6419,140.1273,135.2964,135.8871,1897239.0
2022-04-07,135.0721,135.7864,132.2056,134.1654,1737799.0
2022-04-08,134.0097,135.704,132.7688,133.8449,1116970.0
2022-04-09,134.0097,135.704,132.7688,133.8449,1116970.0
2022-04-10,134.0097,135.704,132.7688,133.8449,1116970.0
2022-04-11,133.1672,133.6526,130.8685,131.0242,1284140.0
2022-04-12,131.2257,136.4046,131.0792,131.7569,1465143.0
2022-04-13,131.3356,131.7569,129.6413,131.4913,1222705.0
2022-04-14,132.3613,132.7185,127.0405,127.2603,1020670.0
2022-04-15,132.3613,132.7185,127.0405,127.2603,1020670.0
2022-04-16,132.3613,132.7185,127.0405,127.2603,1020670.0
2022-04-17,132.3613,132.7185,127.0405,127.2603,1020670.0
2022-04-18,126.8939,128.0433,125.8682,127.5808,933192.0
2022-04-19,127.8281,133.0756,127.8281,132.9016,1012916.0
2022-04-20,133.3961,133.5793,130.6945,131.3264,1445473.0
2022-04-21,132.9199,133.7442,126.9764,127.8281,1410689.0
2022-04-22,127.5625,127.9471,122.8186,122.9468,1836492.0
2022-04-23,127.5625,127.9471,122.8186,122.9468,1836492.0
2022-04-24,127.5625,127.9471,122.8186,122.9468,1836492.0
2022-04-25,122.7179,125.7217,120.5932,125.6393,1665519.0
2022-04-26,124.3755,124.6456,120.3642,120.3826,1603357.0
2022-04-27,120.3917,122.1317,119.6499,120.0254,1719626.0
2022-04-28,119.9704,121.2617,116.2523,118.4685,2880670.0
2022-04-29,117.104,118.7982,112.3143,112.6806,4000186.0
2022-04-30,117.104,118.7982,112.3143,112.6806,4000186.0
2022-05-01,117.104,118.7982,112.3143,112.6806,4000186.0
2022-05-02,113.8346,115.1066,111.9297,114.732,1990194.0
2022-05-03,115.0984,119.8743,114.9427,117.7817,1828118.0
2022-05-04,117.5802,123.9908,116.875,123.4139,1761194.0
2022-05-05,121.3625,121.7929,115.4006,116.6278,2018339.0
2022-05-06,116.6278,117.1315,113.0607,115.2357,1493898.0
2022-05-07,116.6278,117.1315,113.0607,115.2357,1493898.0
2022-05-08,116.6278,117.1315,113.0607,115.2357,1493898.0
2022-05-09,113.2576,115.4738,111.7832,112.1312,1761631.0
2022-05-10,114.2192,115.2449,110.8307,112.5524,1580076.0
2022-05-11,111.1696,111.9908,105.0062,105.1161,2857167.0
2022-05-12,104.3193,109.7134,103.1654,109.2006,2407614.0
2022-05-13,111.1604,113.0744,110.2629,111.6916,1705670.0
2022-05-14,111.1604,113.0744,110.2629,111.6916,1705670.0
2022-05-15,111.1604,113.0744,110.2629,111.6916,1705670.0
2022-05-16,111.426,112.3693,108.9167,110.8948,1267650.0
2022-05-17,113.5415,115.5471,111.7648,115.0892,1769589.0
2022-05-18,113.4591,114.1185,110.7758,111.0963,1570454.0
2022-05-19,109.8966,111.4718,109.2097,110.0156,2105756.0
2022-05-20,110.9315,113.6514,108.9808,111.5267,1880484.0
2022-05-21,110.9315,113.6514,108.9808,111.5267,1880484.0
2022-05-22,110.9315,113.6514,108.9808,111.5267,1880484.0
2022-05-23,113.1019,113.2393,110.4049,111.0963,1676899.0
2022-05-24,110.5102,110.6933,106.1052,110.208,1906898.0
2022-05-25,109.9058,112.9187,109.4478,112.6349,1606405.0
2022-05-26,113.1477,117.3604,113.1477,116.9758,1795837.0
2022-05-27,117.9099,120.3139,117.3146,118.9539,1570312.0
2022-05-28,117.9099,120.3139,117.3146,118.9539,1570312.0
2022-05-29,117.9099,120.3139,117.3146,118.9539,1570312.0
2022-05-30,117.9099,120.3139,117.3146,118.9539,1570312.0
2022-05-31,118.2029,118.3953,114.5123,116.3897,2412919.0
2022-06-01,117.104,117.4428,112.6165,113.4591,1442062.0
2022-06-02,113.4865,116.408,112.9829,116.3897,1263950.0
2022-06-03,114.5397,115.4097,114.0131,114.5214,987109.0
2022-06-04,114.5397,115.4097,114.0131,114.5214,987109.0
2022-06-05,114.5397,115.4097,114.0131,114.5214,987109.0
2022-06-06,116.0874,117.1406,114.5489,114.7687,974903.0
2022-06-07,113.8437,115.7577,112.992,115.4922,1074377.0
2022-06-08,114.6221,114.9747,112.4059,112.7814,865132.0
2022-06-09,112.7814,113.917,110.9864,111.0047,1012712.0
2022-06-10,108.2298,109.3746,105.0245,105.1802,2461583.0
2022-06-11,108.2298,109.3746,105.0245,105.1802,2461583.0
2022-06-12,108.2298,109.3746,105.0245,105.1802,2461583.0
2022-06-13,101.1964,101.4437,97.6614,98.8154,3030615.0
2022-06-14,99.5469,101.4084,98.732,99.7229,1615797.0
2022-06-15,100.9083,103.7329,100.1304,101.9363,1991370.0
2022-06-16,99.2969,99.5006,96.9816,98.2504,2141199.0
2022-06-17,98.2504,100.5147,97.5558,98.7968,3052892.0
2022-06-18,98.2504,100.5147,97.5558,98.7968,3052892.0
2022-06-19,98.2504,100.5147,97.5558,98.7968,3052892.0
2022-06-20,98.2504,100.5147,97.5558,98.7968,3052892.0
2022-06-21,101.3251,102.3123,100.9731,101.7696,1488047.0
2022-06-22,100.8064,103.8904,100.4453,103.1032,1621060.0
2022-06-23,103.2699,106.5112,103.2699,106.502,1719881.0
2022-06-24,107.4836,112.5494,107.1317,112.5217,4002598.0
2022-06-25,107.4836,112.5494,107.1317,112.5217,4002598.0
2022-06-26,107.4836,112.5494,107.1317,112.5217,4002598.0
2022-06-27,112.9847,113.5311,111.1881,111.6048,1664827.0
2022-06-28,112.3272,113.6307,108.6181,109.1599,1817782.0
2022-06-29,107.3355,108.6876,106.0239,106.965,1850906.0
2022-06-30,104.9739,106.6965,102.2975,105.2147,1883981.0
2022-07-01,105.224,107.1271,104.7748,106.7891,1310726.0
2022-07-02,105.224,107.1271,104.7748,106.7891,1310726.0
2022-07-03,105.224,107.1271,104.7748,106.7891,1310726.0
2022-07-04,105.224,107.1271,104.7748,106.7891,1310726.0
2022-07-05,104.9276,108.4653,104.02,108.4283,1113455.0
2022-07-06,108.4561,109.4007,107.4466,108.1875,1184762.0
2022-07-07,108.8358,110.299,107.7522,110.1323,1546636.0
2022-07-08,109.9934,111.1325,107.1132,107.391,1229788.0
2022-07-09,109.9934,111.1325,107.1132,107.391,1229788.0
2022-07-10,109.9934,111.1325,107.1132,107.391,1229788.0
2022-07-11,105.5296,106.289,104.0293,104.7424,1536524.0
2022-07-12,105.3258,108.2245,104.8906,105.3629,1211761.0
2022-07-13,103.2328,103.8868,100.7416,103.2884,1968629.0
2022-07-14,101.9919,103.594,100.2508,103.381,1544118.0
2022-07-15,105.0573,107.4559,103.9552,106.8539,1472016.0
2022-07-16,105.0573,107.4559,103.9552,106.8539,1472016.0
2022-07-17,105.0573,107.4559,103.9552,106.8539,1472016.0
