,FHI US Equity,FHI US Equity,FHI US Equity,FHI US Equity,FHI US Equity
2021-05-25,28.2759,28.5135,27.8448,27.8536,735640.0
2021-05-26,27.9592,28.1263,27.7129,27.7305,708588.0
2021-05-27,28.012,28.3375,27.9592,28.2671,905246.0
2021-05-28,28.2407,28.2407,27.8272,27.9768,564993.0
2021-05-29,28.2407,28.2407,27.8272,27.9768,564993.0
2021-05-30,28.2407,28.2407,27.8272,27.9768,564993.0
2021-05-31,28.2407,28.2407,27.8272,27.9768,564993.0
2021-06-01,28.3639,28.5047,27.968,28.1703,577988.0
2021-06-02,28.2759,28.2935,27.7568,27.7656,889670.0
2021-06-03,27.5721,28.1176,27.5017,28.0296,840156.0
2021-06-04,28.0736,28.7686,27.8448,28.6982,854689.0
2021-06-05,28.0736,28.7686,27.8448,28.6982,854689.0
2021-06-06,28.0736,28.7686,27.8448,28.6982,854689.0
2021-06-07,28.9093,28.9885,28.4827,28.619,691697.0
2021-06-08,28.5486,28.5838,28.1263,28.4519,788869.0
2021-06-09,28.4079,28.751,28.2847,28.4255,874092.0
2021-06-10,28.751,28.8654,28.2319,28.2495,495317.0
2021-06-11,28.3815,28.6542,28.3287,28.6454,718572.0
2021-06-12,28.3815,28.6542,28.3287,28.6454,718572.0
2021-06-13,28.3815,28.6542,28.3287,28.6454,718572.0
2021-06-14,28.5838,28.7483,28.0648,28.3111,676949.0
2021-06-15,28.3287,28.9709,28.1351,28.6542,955875.0
2021-06-16,28.4431,30.4006,28.3903,30.0091,1578454.0
2021-06-17,29.8243,30.1938,29.1909,29.4196,1112812.0
2021-06-18,29.446,29.446,28.575,28.8038,1679939.0
2021-06-19,29.446,29.446,28.575,28.8038,1679939.0
2021-06-20,29.446,29.446,28.575,28.8038,1679939.0
2021-06-21,28.9709,29.7187,28.883,29.5164,718859.0
2021-06-22,29.4196,29.4196,28.8126,29.314,566503.0
2021-06-23,29.2701,29.5428,29.1645,29.3932,531026.0
2021-06-24,29.622,29.9387,29.2701,29.8683,650973.0
2021-06-25,29.8419,30.4753,29.7539,30.4577,3063262.0
2021-06-26,29.8419,30.4753,29.7539,30.4577,3063262.0
2021-06-27,29.8419,30.4753,29.7539,30.4577,3063262.0
2021-06-28,30.3522,30.3522,29.2613,29.622,643862.0
2021-06-29,29.9035,30.0003,29.5516,29.5868,497874.0
2021-06-30,29.4636,29.9651,29.3492,29.8331,534593.0
2021-07-01,29.9651,30.3874,29.7891,30.2114,780229.0
2021-07-02,30.2202,30.2378,29.9739,30.185,277004.0
2021-07-03,30.2202,30.2378,29.9739,30.185,277004.0
2021-07-04,30.2202,30.2378,29.9739,30.185,277004.0
2021-07-05,30.2202,30.2378,29.9739,30.185,277004.0
2021-07-06,30.0531,30.0531,29.0324,29.402,520138.0
2021-07-07,29.1997,29.622,29.0853,29.402,483990.0
2021-07-08,28.8918,29.1205,28.3023,28.6806,525868.0
2021-07-09,29.2525,29.4284,29.1381,29.4108,819136.0
2021-07-10,29.2525,29.4284,29.1381,29.4108,819136.0
2021-07-11,29.2525,29.4284,29.1381,29.4108,819136.0
2021-07-12,29.3756,30.361,29.2789,30.1322,828577.0
2021-07-13,30.1762,30.1762,29.6132,29.7539,530235.0
2021-07-14,29.6748,29.8287,29.0237,29.1469,645553.0
2021-07-15,28.7246,29.5252,28.7246,29.2525,681295.0
2021-07-16,29.578,29.7451,29.1557,29.2701,775108.0
2021-07-17,29.578,29.7451,29.1557,29.2701,775108.0
2021-07-18,29.578,29.7451,29.1557,29.2701,775108.0
2021-07-19,28.4871,28.7245,27.5369,27.8536,835920.0
2021-07-20,27.9768,28.839,27.6997,28.5574,782676.0
2021-07-21,28.9973,29.4196,28.7598,28.9445,700976.0
2021-07-22,28.7774,28.7774,28.056,28.2143,374152.0
2021-07-23,28.6014,28.6322,28.1879,28.4343,239117.0
2021-07-24,28.6014,28.6322,28.1879,28.4343,239117.0
2021-07-25,28.6014,28.6322,28.1879,28.4343,239117.0
2021-07-26,28.5926,28.9709,28.5266,28.7158,252505.0
2021-07-27,28.3199,28.8302,28.0868,28.3287,618408.0
2021-07-28,28.4783,28.751,28.0912,28.4959,371828.0
2021-07-29,28.707,29.2525,28.5838,29.1381,544087.0
2021-07-30,28.575,29.0061,28.0032,28.5398,889924.0
2021-07-31,28.575,29.0061,28.0032,28.5398,889924.0
2021-08-01,28.575,29.0061,28.0032,28.5398,889924.0
2021-08-02,28.8302,29.2701,28.2407,28.2583,523638.0
2021-08-03,28.2847,28.5398,27.7568,28.4607,447908.0
2021-08-04,28.1088,28.4167,27.8228,27.8448,293703.0
2021-08-05,27.9158,28.2796,27.8981,28.2619,404179.0
2021-08-06,28.5547,28.954,28.2974,28.9274,643883.0
2021-08-07,28.5547,28.954,28.2974,28.9274,643883.0
2021-08-08,28.5547,28.954,28.2974,28.9274,643883.0
2021-08-09,28.8653,29.3888,28.6434,29.0694,329910.0
2021-08-10,28.9629,29.584,28.8741,29.5663,403951.0
2021-08-11,29.9035,30.2229,29.6373,30.1608,431295.0
2021-08-12,30.0632,30.2584,29.655,30.0987,307213.0
2021-08-13,30.143,30.143,29.8413,29.9478,184337.0
2021-08-14,30.143,30.143,29.8413,29.9478,184337.0
2021-08-15,30.143,30.143,29.8413,29.9478,184337.0
2021-08-16,29.6106,29.8768,29.3267,29.8325,160805.0
2021-08-17,29.4953,29.6062,29.0765,29.3444,243973.0
2021-08-18,29.2113,29.7082,29.0605,29.1403,482327.0
2021-08-19,28.9096,29.1049,28.5991,28.9895,306001.0
2021-08-20,28.9806,29.7615,28.954,29.7437,333808.0
2021-08-21,28.9806,29.7615,28.954,29.7437,333808.0
2021-08-22,28.9806,29.7615,28.954,29.7437,333808.0
2021-08-23,29.939,30.2052,29.8768,29.9567,298597.0
2021-08-24,30.143,30.3826,29.9478,30.1785,300390.0
2021-08-25,30.3471,30.8298,30.1253,30.5778,370653.0
2021-08-26,30.6222,30.6222,29.868,29.8946,292616.0
2021-08-27,30.0721,30.7864,30.0011,30.6577,407161.0
2021-08-28,30.0721,30.7864,30.0011,30.6577,407161.0
2021-08-29,30.0721,30.7864,30.0011,30.6577,407161.0
2021-08-30,30.6577,30.7109,29.9123,29.9301,283862.0
2021-08-31,30.0188,30.2407,29.8147,30.0188,454103.0
2021-09-01,30.143,30.1874,29.4509,29.4687,328343.0
2021-09-02,29.5042,29.6905,29.1537,29.2291,335659.0
2021-09-03,29.1226,29.3799,28.8653,28.9274,334489.0
2021-09-04,29.1226,29.3799,28.8653,28.9274,334489.0
2021-09-05,29.1226,29.3799,28.8653,28.9274,334489.0
2021-09-06,29.1226,29.3799,28.8653,28.9274,334489.0
2021-09-07,28.8032,28.8741,28.0933,28.1022,414733.0
2021-09-08,27.9424,28.2264,27.8803,28.04,353597.0
2021-09-09,28.1377,28.812,28.0134,28.3506,453509.0
2021-09-10,28.6346,28.6346,27.9868,28.0134,318779.0
2021-09-11,28.6346,28.6346,27.9868,28.0134,318779.0
2021-09-12,28.6346,28.6346,27.9868,28.0134,318779.0
2021-09-13,28.2885,28.568,28.0933,28.2796,226204.0
2021-09-14,28.4571,28.4571,27.6052,27.7117,329774.0
2021-09-15,27.5875,28.1998,27.5698,28.0755,363847.0
2021-09-16,28.2264,28.2353,27.3479,27.3745,464575.0
2021-09-17,27.5076,27.7206,27.1704,27.4721,1156146.0
2021-09-18,27.5076,27.7206,27.1704,27.4721,1156146.0
2021-09-19,27.5076,27.7206,27.1704,27.4721,1156146.0
2021-09-20,26.638,26.8244,25.7241,26.3896,638156.0
2021-09-21,26.6824,26.7056,26.0613,26.1944,408424.0
2021-09-22,26.4961,26.9752,26.3896,26.7179,411172.0
2021-09-23,26.993,27.7383,26.993,27.4189,344005.0
2021-09-24,27.339,27.8005,27.1882,27.6319,331643.0
2021-09-25,27.339,27.8005,27.1882,27.6319,331643.0
2021-09-26,27.339,27.8005,27.1882,27.6319,331643.0
2021-09-27,27.9424,28.7677,27.796,28.4837,419060.0
2021-09-28,28.5103,28.7233,28.1643,28.2619,1040773.0
2021-09-29,28.3772,28.6701,27.8803,28.5991,724450.0
2021-09-30,28.7765,29.238,28.7233,28.8387,692642.0
2021-10-01,28.8653,29.2956,28.2619,28.954,511150.0
2021-10-02,28.8653,29.2956,28.2619,28.954,511150.0
2021-10-03,28.8653,29.2956,28.2619,28.954,511150.0
2021-10-04,29.0161,29.2025,28.4837,28.7322,387405.0
2021-10-05,28.8475,29.4908,28.6168,29.2202,312946.0
2021-10-06,28.9363,29.2557,28.3329,28.7233,400355.0
2021-10-07,29.1137,29.8591,28.9806,29.3267,724180.0
2021-10-08,29.1492,29.8325,28.8741,29.7526,376763.0
2021-10-09,29.1492,29.8325,28.8741,29.7526,376763.0
2021-10-10,29.1492,29.8325,28.8741,29.7526,376763.0
2021-10-11,29.6195,30.3028,28.8209,29.0161,674680.0
2021-10-12,28.812,28.9806,27.6674,28.0045,591490.0
2021-10-13,28.0844,28.7499,27.8187,28.5902,628933.0
2021-10-14,29.0694,29.1758,28.5902,29.167,331139.0
2021-10-15,29.6284,29.7349,29.3001,29.3001,439752.0
2021-10-16,29.6284,29.7349,29.3001,29.3001,439752.0
2021-10-17,29.6284,29.7349,29.3001,29.3001,439752.0
2021-10-18,29.0605,29.3888,28.9806,28.9895,400554.0
2021-10-19,28.954,29.0605,28.3684,28.9895,786352.0
2021-10-20,29.0782,29.8147,28.9141,29.6728,517133.0
2021-10-21,29.6994,29.9567,29.3089,29.4243,324767.0
2021-10-22,29.5485,29.7526,29.238,29.3977,312329.0
2021-10-23,29.5485,29.7526,29.238,29.3977,312329.0
2021-10-24,29.5485,29.7526,29.238,29.3977,312329.0
2021-10-25,29.442,29.6018,29.2823,29.5219,251158.0
2021-10-26,29.6018,29.8502,29.442,29.5308,206351.0
2021-10-27,29.3089,29.3799,28.4837,28.5103,393130.0
2021-10-28,28.6346,28.9363,28.3417,28.3772,795580.0
2021-10-29,28.9451,29.7695,28.4571,29.5574,795248.0
2021-10-30,28.9451,29.7695,28.4571,29.5574,795248.0
2021-10-31,28.9451,29.7695,28.4571,29.5574,795248.0
2021-11-01,29.6905,30.8174,29.6905,30.6222,487814.0
2021-11-02,30.7198,30.8086,30.356,30.4714,359038.0
2021-11-03,30.3294,31.1901,30.2052,30.844,578413.0
2021-11-04,30.8352,30.915,29.9035,30.3383,633897.0
2021-11-05,30.6334,31.34,30.6334,30.9554,501581.0
2021-11-06,30.6334,31.34,30.6334,30.9554,501581.0
2021-11-07,30.6334,31.34,30.6334,30.9554,501581.0
2021-11-08,31.2774,31.2774,30.6602,30.866,325301.0
2021-11-09,30.6692,30.9643,30.4948,30.8749,643985.0
2021-11-10,30.857,31.4384,30.7229,31.4026,448199.0
2021-11-11,31.4563,32.0466,31.4115,31.8766,460450.0
2021-11-12,31.8051,32.145,31.6888,31.975,393911.0
2021-11-13,31.8051,32.145,31.6888,31.975,393911.0
2021-11-14,31.8051,32.145,31.6888,31.975,393911.0
2021-11-15,32.1628,32.2076,31.653,31.9392,510377.0
2021-11-16,31.9035,32.4267,31.9035,32.1002,582135.0
2021-11-17,31.8319,31.8409,31.0001,31.3132,616622.0
2021-11-18,31.3221,31.501,30.8838,31.0091,350852.0
2021-11-19,30.5619,31.0896,30.5484,30.9912,493292.0
2021-11-20,30.5619,31.0896,30.5484,30.9912,493292.0
2021-11-21,30.5619,31.0896,30.5484,30.9912,493292.0
2021-11-22,31.4384,31.8766,31.1522,31.2774,524173.0
2021-11-23,31.2416,32.136,31.0091,31.9661,613852.0
2021-11-24,31.6888,32.2255,31.6351,31.8766,369025.0
2021-11-25,31.6888,32.2255,31.6351,31.8766,369025.0
2021-11-26,30.7586,30.9286,30.0968,30.6066,483938.0
2021-11-27,30.7586,30.9286,30.0968,30.6066,483938.0
2021-11-28,30.7586,30.9286,30.0968,30.6066,483938.0
2021-11-29,31.1164,31.1432,30.383,30.8034,548162.0
2021-11-30,30.3651,30.4814,29.578,30.1504,975695.0
2021-12-01,30.9554,31.3311,30.1236,30.1236,1162489.0
2021-12-02,30.3561,31.5904,30.1862,31.2506,691355.0
2021-12-03,31.4294,31.5412,30.4545,30.8391,521049.0
2021-12-04,31.4294,31.5412,30.4545,30.8391,521049.0
2021-12-05,31.4294,31.5412,30.4545,30.8391,521049.0
2021-12-06,31.4026,31.8856,30.9375,31.3489,561063.0
2021-12-07,31.5189,32.0824,31.2237,31.9124,770494.0
2021-12-08,31.9035,32.6816,31.7559,32.3596,794220.0
2021-12-09,31.8766,32.3865,31.7425,32.0734,563594.0
2021-12-10,32.2612,32.3104,31.7648,32.0376,573528.0
2021-12-11,32.2612,32.3104,31.7648,32.0376,573528.0
2021-12-12,32.2612,32.3104,31.7648,32.0376,573528.0
2021-12-13,31.8677,31.9392,31.2595,31.6083,812101.0
2021-12-14,31.3579,32.0108,31.3579,31.7514,920263.0
2021-12-15,31.9124,32.2702,31.3937,32.0555,773472.0
2021-12-16,32.3865,33.0662,32.2433,32.6637,752641.0
2021-12-17,32.8694,34.1484,32.5385,33.6565,2120758.0
2021-12-18,32.8694,34.1484,32.5385,33.6565,2120758.0
2021-12-19,32.8694,34.1484,32.5385,33.6565,2120758.0
2021-12-20,33.1199,33.2451,31.814,32.3954,864386.0
2021-12-21,32.6905,33.2272,32.4401,33.0841,769389.0
2021-12-22,32.8426,33.4374,32.7621,33.2093,565661.0
2021-12-23,33.3166,33.6655,33.2898,33.424,500646.0
2021-12-24,33.3166,33.6655,33.2898,33.424,500646.0
2021-12-25,33.3166,33.6655,33.2898,33.424,500646.0
2021-12-26,33.3166,33.6655,33.2898,33.424,500646.0
2021-12-27,33.5313,33.8801,33.2182,33.8712,533283.0
2021-12-28,33.6476,34.0411,33.6207,33.7817,400089.0
2021-12-29,33.898,34.0053,33.5671,33.7191,523023.0
2021-12-30,33.8264,34.1753,33.7459,33.7549,571475.0
2021-12-31,33.6655,33.983,33.4061,33.6118,454267.0
2022-01-01,33.6655,33.983,33.4061,33.6118,454267.0
2022-01-02,33.6655,33.983,33.4061,33.6118,454267.0
2022-01-03,33.7996,34.3094,33.6923,34.059,588096.0
2022-01-04,34.3899,35.2655,34.3631,34.7656,796899.0
2022-01-05,34.8103,35.2843,34.2021,34.22,693621.0
2022-01-06,34.381,34.8729,34.1663,34.864,669748.0
2022-01-07,34.7835,35.0697,34.6225,35.0249,462797.0
2022-01-08,34.7835,35.0697,34.6225,35.0249,462797.0
2022-01-09,34.7835,35.0697,34.6225,35.0249,462797.0
2022-01-10,35.6153,35.6153,34.3452,34.6314,801781.0
2022-01-11,34.6046,34.7119,34.05,34.4972,544403.0
2022-01-12,34.6404,34.855,33.4955,33.7549,1039885.0
2022-01-13,33.8086,34.7209,33.7728,34.0232,825653.0
2022-01-14,33.5671,34.2379,33.5402,34.0322,838989.0
2022-01-15,33.5671,34.2379,33.5402,34.0322,838989.0
2022-01-16,33.5671,34.2379,33.5402,34.0322,838989.0
2022-01-17,33.5671,34.2379,33.5402,34.0322,838989.0
2022-01-18,34.0411,34.0858,32.8963,32.9857,674864.0
2022-01-19,33.263,33.5492,31.9884,32.0019,644782.0
2022-01-20,32.0197,32.3328,30.8212,30.8391,720687.0
2022-01-21,30.7139,30.8034,29.5378,29.739,1182882.0
2022-01-22,30.7139,30.8034,29.5378,29.739,1182882.0
2022-01-23,30.7139,30.8034,29.5378,29.739,1182882.0
2022-01-24,29.1666,29.7569,28.5584,29.6317,1054771.0
2022-01-25,29.0056,29.6138,27.9591,29.2203,1135446.0
2022-01-26,29.417,30.4366,29.3991,29.5601,1077278.0
2022-01-27,29.9089,30.1147,28.621,28.6478,877822.0
2022-01-28,28.5494,29.4707,27.7892,29.4617,1967428.0
2022-01-29,28.5494,29.4707,27.7892,29.4617,1967428.0
2022-01-30,28.5494,29.4707,27.7892,29.4617,1967428.0
2022-01-31,29.0593,29.6585,28.8983,29.6138,718872.0
2022-02-01,29.5959,29.8955,29.2829,29.3365,816636.0
2022-02-02,29.2203,29.417,28.4958,28.9788,1177967.0
2022-02-03,28.9788,29.4439,28.7104,29.0235,963558.0
2022-02-04,28.9519,29.748,28.8267,29.4528,599795.0
2022-02-05,28.9519,29.748,28.8267,29.4528,599795.0
2022-02-06,28.9519,29.748,28.8267,29.4528,599795.0
2022-02-07,29.2905,30.1382,29.2815,29.8947,912956.0
2022-02-08,30.0299,30.544,29.9578,30.3275,895431.0
2022-02-09,30.4087,30.7333,30.3005,30.6071,809609.0
2022-02-10,30.3816,31.3646,30.3366,30.4899,839589.0
2022-02-11,30.2374,30.8506,29.6782,29.9488,652214.0
2022-02-12,30.2374,30.8506,29.6782,29.9488,652214.0
2022-02-13,30.2374,30.8506,29.6782,29.9488,652214.0
2022-02-14,29.9668,30.3275,29.6782,30.0119,798525.0
2022-02-15,30.4448,31.2113,30.2464,30.8686,764347.0
2022-02-16,30.562,31.2564,30.4808,31.076,520755.0
2022-02-17,30.6883,30.7063,29.9127,29.9578,509640.0
2022-02-18,29.7053,30.5079,29.3987,30.2103,673900.0
2022-02-19,29.7053,30.5079,29.3987,30.2103,673900.0
2022-02-20,29.7053,30.5079,29.3987,30.2103,673900.0
2022-02-21,29.7053,30.5079,29.3987,30.2103,673900.0
2022-02-22,30.048,30.3275,29.543,29.8676,605932.0
2022-02-23,30.1382,30.2374,28.9117,29.0019,652860.0
2022-02-24,27.9648,29.1462,27.6041,29.047,799999.0
2022-02-25,29.1372,29.9578,29.1372,29.8947,484529.0
2022-02-26,29.1372,29.9578,29.1372,29.8947,484529.0
2022-02-27,29.1372,29.9578,29.1372,29.8947,484529.0
2022-02-28,29.1011,29.8586,29.1011,29.4618,655970.0
2022-03-01,29.1011,29.2724,27.8476,28.2263,993066.0
2022-03-02,28.6051,29.7865,28.6051,29.552,564033.0
2022-03-03,29.7233,29.8676,29.2905,29.5971,444331.0
2022-03-04,28.8756,29.1823,28.6051,28.8396,637982.0
2022-03-05,28.8756,29.1823,28.6051,28.8396,637982.0
2022-03-06,28.8756,29.1823,28.6051,28.8396,637982.0
2022-03-07,28.6863,28.7674,27.4508,27.4598,1380833.0
2022-03-08,27.568,28.2507,27.1983,27.2434,950384.0
2022-03-09,27.9378,28.1362,27.3245,27.9017,735022.0
2022-03-10,27.2975,28.2714,27.2975,28.2263,549798.0
2022-03-11,28.5149,28.8306,28.3902,28.5059,533290.0
2022-03-12,28.5149,28.8306,28.3902,28.5059,533290.0
2022-03-13,28.5149,28.8306,28.3902,28.5059,533290.0
2022-03-14,28.9207,29.4438,28.8035,29.1281,486390.0
2022-03-15,29.3536,29.7143,29.1462,29.57,714683.0
2022-03-16,29.9217,31.1752,29.9127,31.1392,809089.0
2022-03-17,30.7153,31.3195,30.6342,31.1392,645376.0
2022-03-18,31.2023,31.2023,30.2374,30.2554,1738272.0
2022-03-19,31.2023,31.2023,30.2374,30.2554,1738272.0
2022-03-20,31.2023,31.2023,30.2374,30.2554,1738272.0
2022-03-21,30.2554,30.7288,30.048,30.4358,488952.0
2022-03-22,30.7333,31.049,30.3185,30.4899,378459.0
2022-03-23,30.1291,30.6702,30.0029,30.0209,525615.0
2022-03-24,30.2013,30.5891,29.8045,30.544,401401.0
2022-03-25,30.7063,31.0309,30.535,30.8776,624478.0
2022-03-26,30.7063,31.0309,30.535,30.8776,624478.0
2022-03-27,30.7063,31.0309,30.535,30.8776,624478.0
2022-03-28,30.8596,31.076,30.2824,30.7875,353893.0
2022-03-29,31.2744,31.4368,31.0039,31.3826,362474.0
2022-03-30,31.4458,31.5314,30.6792,30.9317,426922.0
2022-03-31,30.8416,31.3105,30.6883,30.7153,554289.0
2022-04-01,30.8235,31.0851,30.3907,31.067,617168.0
2022-04-02,30.8235,31.0851,30.3907,31.067,617168.0
2022-04-03,30.8235,31.0851,30.3907,31.067,617168.0
2022-04-04,31.0039,31.0039,30.4763,30.6342,354638.0
2022-04-05,30.5891,30.7965,30.1833,30.5079,632433.0
2022-04-06,30.2103,30.5169,29.6422,29.6963,454443.0
2022-04-07,29.4348,29.5159,28.6863,28.9839,632185.0
2022-04-08,28.9658,29.534,28.8576,29.2093,724104.0
2022-04-09,28.9658,29.534,28.8576,29.2093,724104.0
2022-04-10,28.9658,29.534,28.8576,29.2093,724104.0
2022-04-11,29.3897,29.8947,29.2183,29.3897,429360.0
2022-04-12,28.4518,29.6467,28.2624,28.8486,828113.0
2022-04-13,28.7314,29.065,28.5149,29.0289,401702.0
2022-04-14,29.1552,29.2724,28.4338,28.4608,347155.0
2022-04-15,29.1552,29.2724,28.4338,28.4608,347155.0
2022-04-16,29.1552,29.2724,28.4338,28.4608,347155.0
2022-04-17,29.1552,29.2724,28.4338,28.4608,347155.0
2022-04-18,28.3797,28.551,27.9648,28.1632,571545.0
2022-04-19,28.3255,29.2273,28.3255,29.1732,651806.0
2022-04-20,29.5159,29.6602,29.1642,29.2003,465168.0
2022-04-21,29.3987,29.4573,28.1903,28.2624,491553.0
2022-04-22,28.2624,28.3661,27.6041,27.6221,923033.0
2022-04-23,28.2624,28.3661,27.6041,27.6221,923033.0
2022-04-24,28.2624,28.3661,27.6041,27.6221,923033.0
2022-04-25,27.4147,27.6221,26.8105,27.568,838063.0
2022-04-26,27.3696,27.541,26.6392,26.6572,773314.0
2022-04-27,26.5851,26.7564,26.1612,26.2063,923941.0
2022-04-28,26.4588,26.7023,25.8952,26.549,1075983.0
2022-04-29,26.1973,26.7203,25.6472,25.6833,1200049.0
2022-04-30,26.1973,26.7203,25.6472,25.6833,1200049.0
2022-05-01,26.1973,26.7203,25.6472,25.6833,1200049.0
2022-05-02,25.4488,25.9177,25.1422,25.5931,936454.0
2022-05-03,25.566,26.7339,25.4127,26.3055,818321.0
2022-05-04,26.3506,27.2524,25.9358,27.2163,835166.0
2022-05-05,26.825,26.8796,26.1135,26.4793,1083836.0
2022-05-06,26.3428,26.8417,25.8605,26.6522,810385.0
2022-05-07,26.3428,26.8417,25.8605,26.6522,810385.0
2022-05-08,26.3428,26.8417,25.8605,26.6522,810385.0
2022-05-09,26.2973,27.2072,26.2973,27.007,863944.0
2022-05-10,27.3983,27.4984,26.4019,26.9706,1114008.0
2022-05-11,27.2163,27.9625,26.9524,27.7441,1329349.0
2022-05-12,27.6167,28.3901,27.462,28.2446,1363607.0
2022-05-13,28.4629,28.8087,28.19,28.472,1076220.0
2022-05-14,28.4629,28.8087,28.19,28.472,1076220.0
2022-05-15,28.4629,28.8087,28.19,28.472,1076220.0
2022-05-16,28.2446,29.2273,27.9488,28.9088,993430.0
2022-05-17,29.5094,30.0189,29.3683,29.9825,741977.0
2022-05-18,29.5367,29.6277,28.9088,28.9998,940942.0
2022-05-19,28.8906,29.6277,28.7814,29.2364,1035387.0
2022-05-20,29.4275,29.5731,28.6722,29.5549,853816.0
2022-05-21,29.4275,29.5731,28.6722,29.5549,853816.0
2022-05-22,29.4275,29.5731,28.6722,29.5549,853816.0
2022-05-23,30.028,30.1918,29.5367,29.655,606376.0
2022-05-24,29.382,29.8642,28.8406,29.8551,797609.0
2022-05-25,29.7824,30.3646,29.7005,30.1281,575331.0
2022-05-26,30.1736,30.8015,30.0371,30.6741,397855.0
2022-05-27,30.7742,31.2656,30.6104,31.2383,408305.0
2022-05-28,30.7742,31.2656,30.6104,31.2383,408305.0
2022-05-29,30.7742,31.2656,30.6104,31.2383,408305.0
2022-05-30,30.7742,31.2656,30.6104,31.2383,408305.0
2022-05-31,30.8379,31.2474,30.6058,30.9107,740850.0
2022-06-01,30.8197,31.3474,30.7287,31.12,599652.0
2022-06-02,31.2656,31.8252,30.6058,31.766,569070.0
2022-06-03,31.5021,31.5021,30.9107,31.0108,542873.0
2022-06-04,31.5021,31.5021,30.9107,31.0108,542873.0
2022-06-05,31.5021,31.5021,30.9107,31.0108,542873.0
2022-06-06,31.3565,31.402,30.8652,31.0472,754050.0
2022-06-07,30.7924,31.5749,30.7287,31.5021,458647.0
2022-06-08,31.4475,31.4657,30.7014,30.8106,475069.0
2022-06-09,30.6832,30.9516,30.3374,30.3556,454700.0
2022-06-10,29.7733,29.8642,29.4548,29.4821,540215.0
2022-06-11,29.7733,29.8642,29.4548,29.4821,540215.0
2022-06-12,29.7733,29.8642,29.4548,29.4821,540215.0
2022-06-13,28.6904,28.7996,27.9079,28.0808,793648.0
2022-06-14,27.9352,28.2946,27.462,27.917,950155.0
2022-06-15,28.1536,28.2173,27.4802,27.6804,985218.0
2022-06-16,27.2345,27.2345,26.1062,26.4702,1038753.0
2022-06-17,26.825,26.9069,26.2518,26.6158,1954974.0
2022-06-18,26.825,26.9069,26.2518,26.6158,1954974.0
2022-06-19,26.825,26.9069,26.2518,26.6158,1954974.0
2022-06-20,26.825,26.9069,26.2518,26.6158,1954974.0
2022-06-21,27.1708,27.5257,26.7977,27.4074,883582.0
2022-06-22,27.007,27.2209,26.8341,27.0252,932775.0
2022-06-23,27.007,27.2163,26.5885,27.1799,586036.0
2022-06-24,27.28,29.2637,27.28,29.2546,3762356.0
2022-06-25,27.28,29.2637,27.28,29.2546,3762356.0
2022-06-26,27.28,29.2637,27.28,29.2546,3762356.0
2022-06-27,29.4912,29.4912,28.6631,29.1181,716580.0
2022-06-28,29.4184,29.4639,28.9816,29.0271,479336.0
2022-06-29,30.0098,30.0098,28.8997,28.9634,886875.0
2022-06-30,28.4629,29.6914,28.1445,28.927,1027460.0
2022-07-01,28.6631,29.3046,28.4629,29.2273,589897.0
2022-07-02,28.6631,29.3046,28.4629,29.2273,589897.0
2022-07-03,28.6631,29.3046,28.4629,29.2273,589897.0
2022-07-04,28.6631,29.3046,28.4629,29.2273,589897.0
2022-07-05,28.6631,29.3638,28.3355,29.3638,825063.0
2022-07-06,29.2091,29.7551,29.0544,29.5094,639668.0
2022-07-07,29.8824,30.2874,29.7551,30.21,483832.0
2022-07-08,30.3465,30.3465,29.8187,29.8915,437592.0
2022-07-09,30.3465,30.3465,29.8187,29.8915,437592.0
2022-07-10,30.3465,30.3465,29.8187,29.8915,437592.0
2022-07-11,29.6368,29.937,29.5549,29.6732,372343.0
2022-07-12,29.4639,30.2245,29.4639,29.8005,438612.0
2022-07-13,29.3456,29.5913,29.0453,29.3911,521364.0
2022-07-14,28.9543,30.069,28.9316,30.0371,609674.0
2022-07-15,30.5103,31.0199,29.9643,30.8106,716573.0
2022-07-16,30.5103,31.0199,29.9643,30.8106,716573.0
2022-07-17,30.5103,31.0199,29.9643,30.8106,716573.0
2022-07-18,31.1564,31.3383,30.0735,30.1645,568290.0
2022-07-19,30.3829,31.0108,30.3465,30.8015,630422.0
2022-07-20,30.6832,30.9926,30.4648,30.8652,349911.0
2022-07-21,30.6923,31.3202,30.5558,31.3202,401901.0
2022-07-22,31.3747,31.6204,31.1063,31.2929,345590.0
2022-07-23,31.3747,31.6204,31.1063,31.2929,345590.0
2022-07-24,31.3747,31.6204,31.1063,31.2929,345590.0
2022-07-25,31.5658,31.7296,31.2747,31.6659,344920.0
2022-07-26,31.2747,31.6432,31.0836,31.3929,356771.0
2022-07-27,31.4657,31.7251,31.0563,31.402,728003.0
2022-07-28,31.7296,32.0117,31.1518,31.8661,1140442.0
2022-07-29,31.4657,31.948,30.5649,31.0381,1061145.0
2022-07-30,31.4657,31.948,30.5649,31.0381,1061145.0
2022-07-31,31.4657,31.948,30.5649,31.0381,1061145.0
2022-08-01,30.9653,31.5749,30.4921,31.402,772865.0
2022-08-02,31.1746,31.3111,30.7651,30.8561,604568.0
2022-08-03,30.847,31.2838,30.4921,31.2201,431756.0
2022-08-04,31.2656,31.4748,31.029,31.1018,378698.0
2022-08-05,30.8083,31.6062,30.8083,31.221,363015.0
2022-08-06,30.8083,31.6062,30.8083,31.221,363015.0
2022-08-07,30.8083,31.6062,30.8083,31.221,363015.0
