,HBI US Equity,HBI US Equity,HBI US Equity,HBI US Equity,HBI US Equity
2020-03-01,10.9349,11.6277,10.9349,11.6102,16157259.0
2020-03-02,11.5839,11.7329,11.0928,11.7154,8246733.0
2020-03-03,11.4699,11.5839,10.764,10.8297,17395614.0
2020-03-04,10.9437,11.2287,10.8604,11.2156,7929982.0
2020-03-05,10.9437,11.141,10.7596,10.8736,5218449.0
2020-03-06,10.5842,11.0051,10.5272,10.5403,12445652.0
2020-03-07,10.5842,11.0051,10.5272,10.5403,12445652.0
2020-03-08,10.5842,11.0051,10.5272,10.5403,12445652.0
2020-03-09,9.8125,10.1457,9.4793,9.8739,7850569.0
2020-03-10,10.2334,10.3123,9.5626,9.9265,9166601.0
2020-03-11,9.6897,9.6897,8.769,8.9181,12277086.0
2020-03-12,8.4182,8.5059,7.8571,8.1552,13302346.0
2020-03-13,8.6901,8.7076,7.5676,8.4884,10841481.0
2020-03-14,8.6901,8.7076,7.5676,8.4884,10841481.0
2020-03-15,8.6901,8.7076,7.5676,8.4884,10841481.0
2020-03-16,7.5676,8.0324,7.1073,7.3484,9935163.0
2020-03-17,7.4712,8.6375,6.9196,8.5936,11559398.0
2020-03-18,7.8483,8.1289,7.287,7.8483,11320492.0
2020-03-19,7.7343,8.1552,7.0152,8.0587,10920168.0
2020-03-20,8.1902,8.7778,7.7781,7.8746,10508691.0
2020-03-21,8.1902,8.7778,7.7781,7.8746,10508691.0
2020-03-22,8.1902,8.7778,7.7781,7.8746,10508691.0
2020-03-23,9.2075,9.2075,7.4624,7.8746,15731499.0
2020-03-24,8.2779,8.5936,7.708,7.8921,9359847.0
2020-03-25,8.1552,8.1727,7.1467,7.822,15613822.0
2020-03-26,7.9184,8.0561,7.4843,7.8483,12653197.0
2020-03-27,7.5501,7.7343,6.7521,7.1818,12897672.0
2020-03-28,7.5501,7.7343,6.7521,7.1818,12897672.0
2020-03-29,7.5501,7.7343,6.7521,7.1818,12897672.0
2020-03-30,7.2344,7.252,6.6557,7.0678,10015808.0
2020-03-31,7.0327,7.2695,6.8661,6.9012,7313899.0
2020-04-01,6.5768,6.6732,6.2523,6.4803,9043281.0
2020-04-02,6.4364,6.7872,6.1909,6.3575,10385333.0
2020-04-03,6.2874,6.5154,6.1032,6.2874,10551373.0
2020-04-04,6.2874,6.5154,6.1032,6.2874,10551373.0
2020-04-05,6.2874,6.5154,6.1032,6.2874,10551373.0
2020-04-06,6.6381,7.3616,6.5066,7.059,13402716.0
2020-04-07,7.6378,8.1069,7.3133,7.3309,16392918.0
2020-04-08,7.5326,8.3876,7.5019,8.0763,13286013.0
2020-04-09,8.5936,8.9795,8.2166,8.3919,10998486.0
2020-04-10,8.5936,8.9795,8.2166,8.3919,10998486.0
2020-04-11,8.5936,8.9795,8.2166,8.3919,10998486.0
2020-04-12,8.5936,8.9795,8.2166,8.3919,10998486.0
2020-04-13,8.427,8.4621,7.9272,8.199,5490411.0
2020-04-14,8.3218,8.5717,8.0675,8.3042,6814931.0
2020-04-15,7.9973,8.005,7.5852,7.7956,6465664.0
2020-04-16,7.8921,7.8921,7.4756,7.6115,6040034.0
2020-04-17,8.0149,8.3744,7.9447,8.0763,7401260.0
2020-04-18,8.0149,8.3744,7.9447,8.0763,7401260.0
2020-04-19,8.0149,8.3744,7.9447,8.0763,7401260.0
2020-04-20,7.8833,8.0499,7.6203,7.708,4031024.0
2020-04-21,7.5238,7.7693,7.4361,7.6115,5509483.0
2020-04-22,7.7255,7.8132,7.3309,7.3397,5377869.0
2020-04-23,7.3923,7.594,7.1643,7.2695,8797182.0
2020-04-24,7.2958,7.5326,7.1994,7.401,7388881.0
2020-04-25,7.2958,7.5326,7.1994,7.401,7388881.0
2020-04-26,7.2958,7.5326,7.1994,7.401,7388881.0
2020-04-27,7.5589,8.2297,7.4624,8.0499,6861671.0
2020-04-28,8.3306,8.6287,8.199,8.5498,8555932.0
2020-04-29,8.8041,9.1987,8.7953,9.111,10965237.0
2020-04-30,9.0584,9.1022,8.4621,8.7164,13618684.0
2020-05-01,8.3656,8.4928,8.1902,8.4007,9570493.0
2020-05-02,8.3656,8.4928,8.1902,8.4007,9570493.0
2020-05-03,8.3656,8.4928,8.1902,8.4007,9570493.0
2020-05-04,8.1026,8.4267,7.9446,8.3393,10642692.0
2020-05-05,8.5059,9.1358,8.4884,8.8128,14428880.0
2020-05-06,8.8128,8.9532,8.2166,8.4182,6437819.0
2020-05-07,8.4972,8.7076,8.1596,8.1639,5573061.0
2020-05-08,8.2867,8.4533,8.1902,8.3042,6021554.0
2020-05-09,8.2867,8.4533,8.1902,8.3042,6021554.0
2020-05-10,8.2867,8.4533,8.1902,8.3042,6021554.0
2020-05-11,8.1815,8.1815,7.7167,7.8658,8939389.0
2020-05-12,7.9009,8.1113,7.5764,7.5852,6528510.0
2020-05-13,7.5063,7.5326,7.1073,7.2344,9759808.0
2020-05-14,7.0415,7.4975,6.7609,7.48,9077308.0
2020-05-15,7.3309,7.6203,7.2783,7.4712,6164014.0
2020-05-16,7.3309,7.6203,7.2783,7.4712,6164014.0
2020-05-17,7.3309,7.6203,7.2783,7.4712,6164014.0
2020-05-18,7.8996,8.4129,7.8639,8.3192,5471069.0
2020-05-19,8.2388,8.5513,7.9621,8.2656,6943585.0
2020-05-20,8.3727,8.6227,8.3103,8.5423,8884311.0
2020-05-21,8.4709,8.7744,8.3727,8.7566,5449958.0
2020-05-22,8.8101,8.9886,8.4308,8.5602,6856468.0
2020-05-23,8.8101,8.9886,8.4308,8.5602,6856468.0
2020-05-24,8.8101,8.9886,8.4308,8.5602,6856468.0
2020-05-25,8.8101,8.9886,8.4308,8.5602,6856468.0
2020-05-26,9.0333,9.6224,8.944,9.5421,9703822.0
2020-05-27,9.908,10.1847,9.6179,10.0866,12121246.0
2020-05-28,10.0955,10.1312,9.06,9.1136,8444363.0
2020-05-29,8.9619,9.0065,8.6137,8.8012,24388343.0
2020-05-30,8.9619,9.0065,8.6137,8.8012,24388343.0
2020-05-31,8.9619,9.0065,8.6137,8.8012,24388343.0
2020-06-01,8.828,9.3457,8.8012,9.185,6243263.0
2020-06-02,9.3457,9.676,9.2207,9.5688,6724021.0
2020-06-03,9.8991,10.8007,9.8813,10.7471,12221666.0
2020-06-04,10.6578,10.7649,10.3811,10.6578,10650459.0
2020-06-05,11.3005,11.8405,11.2916,11.5326,15153123.0
2020-06-06,11.3005,11.8405,11.2916,11.5326,15153123.0
2020-06-07,11.3005,11.8405,11.2916,11.5326,15153123.0
2020-06-08,11.7736,11.9298,11.2871,11.7915,6992437.0
2020-06-09,12.5055,12.5055,11.6308,11.6933,9687951.0
2020-06-10,11.5862,11.6363,11.2023,11.2291,6569688.0
2020-06-11,10.399,10.6891,9.8991,9.9973,10763053.0
2020-06-12,10.4615,10.5998,10.0642,10.4615,8609726.0
2020-06-13,10.4615,10.5998,10.0642,10.4615,8609726.0
2020-06-14,10.4615,10.5998,10.0642,10.4615,8609726.0
2020-06-15,10.0419,10.4972,9.8456,10.4079,9867440.0
2020-06-16,10.9256,11.1041,10.5418,10.8007,6034412.0
2020-06-17,10.7739,10.8453,10.5239,10.5775,5492011.0
2020-06-18,10.4347,10.7292,10.3106,10.5418,4733911.0
2020-06-19,10.7292,10.8364,10.1044,10.1312,13977081.0
2020-06-20,10.7292,10.8364,10.1044,10.1312,13977081.0
2020-06-21,10.7292,10.8364,10.1044,10.1312,13977081.0
2020-06-22,10.0419,10.1847,9.8813,10.0241,6924045.0
2020-06-23,10.2115,10.3276,9.9348,10.0598,6638713.0
2020-06-24,9.8723,9.8902,9.4126,9.5599,7691182.0
2020-06-25,9.4617,9.6224,9.3144,9.6045,4935528.0
2020-06-26,9.5064,9.6402,9.1716,9.3368,11109537.0
2020-06-27,9.5064,9.6402,9.1716,9.3368,11109537.0
2020-06-28,9.5064,9.6402,9.1716,9.3368,11109537.0
2020-06-29,9.4171,10.0062,9.3725,9.9527,5775065.0
2020-06-30,9.9705,10.2919,9.8366,10.0776,8005905.0
2020-07-01,10.0955,10.274,9.8545,9.8723,7694059.0
2020-07-02,10.149,10.6043,10.1133,10.2294,7614406.0
2020-07-03,10.149,10.6043,10.1133,10.2294,7614406.0
2020-07-04,10.149,10.6043,10.1133,10.2294,7614406.0
2020-07-05,10.149,10.6043,10.1133,10.2294,7614406.0
2020-07-06,10.4882,10.5418,10.0241,10.158,8124084.0
2020-07-07,10.0241,10.1446,9.908,9.9527,6344696.0
2020-07-08,9.9527,10.1847,9.7652,10.149,6190503.0
2020-07-09,10.1133,10.149,9.5688,9.6135,8225587.0
2020-07-10,9.6938,10.2205,9.6849,10.2026,5833116.0
2020-07-11,9.6938,10.2205,9.6849,10.2026,5833116.0
2020-07-12,9.6938,10.2205,9.6849,10.2026,5833116.0
2020-07-13,10.2472,10.4168,9.8634,10.2294,5628048.0
2020-07-14,11.1398,11.2254,10.4704,11.2023,22495953.0
2020-07-15,11.8272,12.9652,11.7557,12.8001,26893142.0
2020-07-16,12.6394,12.9161,12.452,12.7287,7271646.0
2020-07-17,12.8001,12.8001,12.4118,12.5145,6907366.0
2020-07-18,12.8001,12.8001,12.4118,12.5145,6907366.0
2020-07-19,12.8001,12.8001,12.4118,12.5145,6907366.0
2020-07-20,12.5145,12.6082,12.2199,12.4788,6134855.0
2020-07-21,12.4966,12.7332,12.3449,12.3895,5282932.0
2020-07-22,12.4074,12.6897,12.3092,12.5413,5251395.0
2020-07-23,12.5055,12.8001,12.4475,12.568,5310175.0
2020-07-24,12.5859,12.7555,12.4565,12.4698,5184211.0
2020-07-25,12.5859,12.7555,12.4565,12.4698,5184211.0
2020-07-26,12.5859,12.7555,12.4565,12.4698,5184211.0
2020-07-27,12.4609,12.693,12.394,12.6394,5480112.0
2020-07-28,12.577,12.9072,12.5234,12.6841,5926555.0
2020-07-29,12.7733,13.175,12.7146,13.0679,6063571.0
2020-07-30,13.4339,13.9248,12.5055,12.7287,16741645.0
2020-07-31,12.8537,12.9965,12.3717,12.6127,19984108.0
2020-08-01,12.8537,12.9965,12.3717,12.6127,19984108.0
2020-08-02,12.8537,12.9965,12.3717,12.6127,19984108.0
2020-08-03,12.7019,12.9608,12.6037,12.7823,8092522.0
2020-08-04,12.7644,13.0411,12.6171,12.7287,6068182.0
2020-08-05,12.809,13.1929,12.809,13.1572,4792337.0
2020-08-06,13.2018,13.2464,12.7108,12.7376,6645695.0
2020-08-07,12.7376,13.4339,12.6417,13.4249,7000616.0
2020-08-08,12.7376,13.4339,12.6417,13.4249,7000616.0
2020-08-09,12.7376,13.4339,12.6417,13.4249,7000616.0
2020-08-10,13.5241,14.4483,13.461,14.2274,10471962.0
2020-08-11,14.9306,15.1064,14.3401,14.3806,6786633.0
2020-08-12,14.5339,14.588,14.1011,14.3987,5509732.0
2020-08-13,14.2995,14.3085,13.9298,14.0651,5504266.0
2020-08-14,14.047,14.3311,13.9298,14.2183,3102350.0
2020-08-15,14.047,14.3311,13.9298,14.2183,3102350.0
2020-08-16,14.047,14.3311,13.9298,14.2183,3102350.0
2020-08-17,14.2274,14.3356,14.0561,14.2815,4210598.0
2020-08-18,14.2183,14.322,13.9389,14.2093,3792560.0
2020-08-19,14.1552,14.5159,14.1192,14.2274,4755923.0
2020-08-20,14.1552,14.2905,14.02,14.1102,3107719.0
2020-08-21,14.1913,14.3716,13.9839,14.1372,3514450.0
2020-08-22,14.1913,14.3716,13.9839,14.1372,3514450.0
2020-08-23,14.1913,14.3716,13.9839,14.1372,3514450.0
2020-08-24,14.1733,14.4798,14.0831,14.4618,4925959.0
2020-08-25,14.588,14.6782,14.286,14.4347,4519137.0
2020-08-26,14.3085,14.4167,14.029,14.038,4704803.0
2020-08-27,14.1913,14.4257,14.1372,14.1823,3340231.0
2020-08-28,14.2544,14.3311,13.9389,14.1733,3097849.0
2020-08-29,14.2544,14.3311,13.9389,14.1733,3097849.0
2020-08-30,14.2544,14.3311,13.9389,14.1733,3097849.0
2020-08-31,14.1552,14.1552,13.6954,13.7856,4902336.0
2020-09-01,13.7405,14.0651,13.6413,14.011,4703154.0
2020-09-02,14.1552,14.4167,14.047,14.3536,4859563.0
2020-09-03,14.3716,14.5565,13.9028,13.9839,3791460.0
2020-09-04,14.1552,14.2454,13.7405,13.8938,5482516.0
2020-09-05,14.1552,14.2454,13.7405,13.8938,5482516.0
2020-09-06,14.1552,14.2454,13.7405,13.8938,5482516.0
2020-09-07,14.1552,14.2454,13.7405,13.8938,5482516.0
2020-09-08,13.7495,14.1462,13.6954,13.9929,4169453.0
2020-09-09,14.011,14.011,13.6503,13.8667,3071429.0
2020-09-10,13.9929,14.1147,13.7225,13.7766,2629709.0
2020-09-11,13.9479,14.002,13.7044,13.8757,3955836.0
2020-09-12,13.9479,14.002,13.7044,13.8757,3955836.0
2020-09-13,13.9479,14.002,13.7044,13.8757,3955836.0
2020-09-14,14.02,14.2815,13.8757,14.2274,4137077.0
2020-09-15,14.3536,14.5339,14.047,14.1643,6808307.0
2020-09-16,14.2544,14.8224,14.1958,14.6151,6592931.0
2020-09-17,14.3716,14.5114,14.02,14.2454,6030695.0
2020-09-18,14.2183,14.313,13.9794,14.1282,14116529.0
2020-09-19,14.2183,14.313,13.9794,14.1282,14116529.0
2020-09-20,14.2183,14.313,13.9794,14.1282,14116529.0
2020-09-21,13.8397,13.9163,13.6413,13.7856,5156511.0
2020-09-22,13.8307,14.1372,13.8126,14.1011,3184104.0
2020-09-23,14.2905,14.6511,14.2679,14.4257,6030069.0
2020-09-24,14.3356,14.343,13.7946,14.047,3502440.0
2020-09-25,13.9389,14.0651,13.6954,13.9839,6205621.0
2020-09-26,13.9389,14.0651,13.6954,13.9839,6205621.0
2020-09-27,13.9389,14.0651,13.6954,13.9839,6205621.0
2020-09-28,14.2634,14.3987,14.0921,14.2364,3781148.0
2020-09-29,14.2364,14.2364,13.8081,13.9208,3652182.0
2020-09-30,13.9479,14.3175,13.9479,14.2003,5010609.0
2020-10-01,14.2905,14.5429,13.9975,14.3806,4368822.0
2020-10-02,13.9749,14.5835,13.7856,14.561,3537224.0
2020-10-03,13.9749,14.5835,13.7856,14.561,3537224.0
2020-10-04,13.9749,14.5835,13.7856,14.561,3537224.0
2020-10-05,14.6601,15.1109,14.5249,15.0929,6212702.0
2020-10-06,15.165,15.4851,14.9757,14.9757,6874212.0
2020-10-07,15.2822,15.6249,15.12,15.147,5555175.0
2020-10-08,15.165,15.3904,15.0749,15.3003,3639134.0
2020-10-09,15.3634,15.5527,15.1876,15.5167,4469112.0
2020-10-10,15.3634,15.5527,15.1876,15.5167,4469112.0
2020-10-11,15.3634,15.5527,15.1876,15.5167,4469112.0
2020-10-12,15.5527,15.6158,15.4085,15.5708,2999956.0
2020-10-13,15.5167,15.6429,15.2642,15.3454,2419717.0
2020-10-14,15.2732,15.4851,15.2372,15.3454,2791840.0
2020-10-15,15.147,15.6609,15.1109,15.6339,2557053.0
2020-10-16,15.724,15.7691,15.4986,15.5076,3931007.0
2020-10-17,15.724,15.7691,15.4986,15.5076,3931007.0
2020-10-18,15.724,15.7691,15.4986,15.5076,3931007.0
2020-10-19,15.4986,15.5708,14.9847,15.0839,4369807.0
2020-10-20,15.3454,15.8007,15.2101,15.4265,4486943.0
2020-10-21,15.3273,15.688,15.2732,15.5617,3006547.0
2020-10-22,15.5798,15.963,15.4355,15.8863,3379818.0
2020-10-23,15.9855,15.99,15.7105,15.8503,2478580.0
2020-10-24,15.9855,15.99,15.7105,15.8503,2478580.0
2020-10-25,15.9855,15.99,15.7105,15.8503,2478580.0
2020-10-26,15.679,15.7511,15.4355,15.7511,3861330.0
2020-10-27,15.7601,15.8638,15.5978,15.7781,3114709.0
2020-10-28,15.4445,15.5527,14.8134,14.8946,3708495.0
2020-10-29,14.9757,14.9757,14.6151,14.8855,5454225.0
2020-10-30,14.9126,14.9937,14.313,14.4888,3381435.0
2020-10-31,14.9126,14.9937,14.313,14.4888,3381435.0
2020-11-01,14.9126,14.9937,14.313,14.4888,3381435.0
2020-11-02,14.6962,15.0974,14.6151,14.9577,3412433.0
2020-11-03,15.1831,15.2552,14.9306,15.165,3319192.0
2020-11-04,15.129,15.2281,14.7052,14.7593,4347667.0
2020-11-05,12.6225,12.9831,11.5857,12.0184,30430262.0
2020-11-06,12.0004,12.3971,11.4865,11.5857,14479979.0
2020-11-07,12.0004,12.3971,11.4865,11.5857,14479979.0
2020-11-08,12.0004,12.3971,11.4865,11.5857,14479979.0
2020-11-09,11.9506,12.2379,11.4397,11.686,16176423.0
2020-11-10,11.6951,11.8958,11.6039,11.8411,10399432.0
2020-11-11,12.0691,12.1148,11.759,11.7864,5657568.0
2020-11-12,11.686,11.759,11.2025,11.3576,8206889.0
2020-11-13,11.5583,11.8958,11.5127,11.8137,4634520.0
2020-11-14,11.5583,11.8958,11.5127,11.8137,4634520.0
2020-11-15,11.5583,11.8958,11.5127,11.8137,4634520.0
2020-11-16,12.0691,12.1877,11.8776,12.1513,7543226.0
2020-11-17,12.0691,12.4432,11.8776,12.3428,5697294.0
2020-11-18,12.3702,12.5709,12.2242,12.2334,4735441.0
2020-11-19,12.3063,12.4249,12.1649,12.3702,4104497.0
2020-11-20,12.3337,12.4979,12.1897,12.4341,3315935.0
2020-11-21,12.3337,12.4979,12.1897,12.4341,3315935.0
2020-11-22,12.3337,12.4979,12.1897,12.4341,3315935.0
2020-11-23,12.5253,12.9267,12.4477,12.7807,4092340.0
2020-11-24,12.9267,13.5835,12.9175,13.5196,5582546.0
2020-11-25,13.0818,13.2688,12.9186,13.2277,4303258.0
2020-11-26,13.0818,13.2688,12.9186,13.2277,4303258.0
2020-11-27,13.4375,13.474,13.1274,13.1639,2805372.0
2020-11-28,13.4375,13.474,13.1274,13.1639,2805372.0
2020-11-29,13.4375,13.474,13.1274,13.1639,2805372.0
2020-11-30,13.1365,13.1821,12.7716,12.954,4904658.0
2020-12-01,13.2003,13.3007,12.7807,12.8993,4660136.0
2020-12-02,12.8993,12.9495,12.7807,12.8263,2855173.0
2020-12-03,12.7898,13.3463,12.7898,13.1274,4076291.0
2020-12-04,13.1274,13.2277,12.7442,12.8537,5613033.0
2020-12-05,13.1274,13.2277,12.7442,12.8537,5613033.0
2020-12-06,13.1274,13.2277,12.7442,12.8537,5613033.0
2020-12-07,12.7807,12.8993,12.6074,12.726,4666726.0
2020-12-08,12.7077,12.8491,12.653,12.7807,4601848.0
2020-12-09,12.799,12.9905,12.7351,12.9267,4981010.0
2020-12-10,12.8719,12.8856,12.5618,12.7807,6186665.0
2020-12-11,12.799,13.0225,12.6256,12.7351,4593246.0
2020-12-12,12.799,13.0225,12.6256,12.7351,4593246.0
2020-12-13,12.799,13.0225,12.6256,12.7351,4593246.0
2020-12-14,12.6256,12.7533,12.4615,12.5526,9099959.0
2020-12-15,12.6712,12.9449,12.5344,12.8993,7525059.0
2020-12-16,12.954,12.9997,12.7169,12.7442,5396265.0
2020-12-17,12.7625,13.0498,12.6712,12.9267,5113458.0
2020-12-18,12.8354,13.2368,12.7169,13.1639,12154665.0
2020-12-19,12.8354,13.2368,12.7169,13.1639,12154665.0
2020-12-20,12.8354,13.2368,12.7169,13.1639,12154665.0
2020-12-21,12.9632,13.1958,12.7716,13.1547,5815311.0
2020-12-22,13.2003,13.2733,12.8354,12.8354,3731823.0
2020-12-23,12.8719,13.5424,12.8446,13.4375,5865709.0
2020-12-24,13.4923,13.5014,13.1091,13.3098,2241452.0
2020-12-25,13.4923,13.5014,13.1091,13.3098,2241452.0
2020-12-26,13.4923,13.5014,13.1091,13.3098,2241452.0
2020-12-27,13.4923,13.5014,13.1091,13.3098,2241452.0
2020-12-28,13.4102,13.6747,13.3007,13.3281,7031323.0
2020-12-29,13.3463,13.4102,13.0863,13.173,6904248.0
2020-12-30,13.2277,13.4831,13.2049,13.3828,2710743.0
2020-12-31,13.3554,13.4467,13.2003,13.3007,2880050.0
2021-01-01,13.3554,13.4467,13.2003,13.3007,2880050.0
2021-01-02,13.3554,13.4467,13.2003,13.3007,2880050.0
2021-01-03,13.3554,13.4467,13.2003,13.3007,2880050.0
2021-01-04,13.3919,13.3919,13.0453,13.1821,5999238.0
2021-01-05,13.1456,13.3646,12.9632,13.1365,8992621.0
2021-01-06,13.2277,14.1308,13.2277,13.9393,6457921.0
2021-01-07,14.0305,14.4136,13.9502,14.1126,5749681.0
2021-01-08,14.1856,14.3233,13.8526,14.0123,3272339.0
2021-01-09,14.1856,14.3233,13.8526,14.0123,3272339.0
2021-01-10,14.1856,14.3233,13.8526,14.0123,3272339.0
2021-01-11,13.9119,14.1856,13.7934,13.9758,3318560.0
2021-01-12,13.9758,14.6326,13.9393,14.5961,3461045.0
2021-01-13,14.4775,14.5779,14.2038,14.2677,2784166.0
2021-01-14,14.4136,14.5961,14.3087,14.4136,3278036.0
2021-01-15,14.2677,14.4228,14.0761,14.3407,3285590.0
2021-01-16,14.2677,14.4228,14.0761,14.3407,3285590.0
2021-01-17,14.2677,14.4228,14.0761,14.3407,3285590.0
2021-01-18,14.2677,14.4228,14.0761,14.3407,3285590.0
2021-01-19,14.3589,14.5505,14.0214,14.067,4293554.0
2021-01-20,14.0944,14.2859,14.0579,14.1673,3217893.0
2021-01-21,14.1856,14.3133,14.1308,14.2312,2333560.0
2021-01-22,14.1308,14.2494,13.9666,14.213,3126310.0
2021-01-23,14.1308,14.2494,13.9666,14.213,3126310.0
2021-01-24,14.1308,14.2494,13.9666,14.213,3126310.0
2021-01-25,14.1126,14.6554,14.0579,14.14,5151884.0
2021-01-26,14.3315,14.3407,13.9621,14.2494,5835122.0
2021-01-27,14.0214,14.6691,13.9575,14.6326,7823214.0
2021-01-28,14.6417,15.2027,14.0305,14.0487,8284707.0
2021-01-29,14.1035,14.3863,13.7659,13.9484,7532555.0
2021-01-30,14.1035,14.3863,13.7659,13.9484,7532555.0
2021-01-31,14.1035,14.3863,13.7659,13.9484,7532555.0
2021-02-01,14.0214,14.1217,13.5333,13.9119,6664236.0
2021-02-02,14.0305,14.0852,13.5926,13.8937,4002993.0
2021-02-03,13.9575,14.0761,13.7751,13.9393,3951558.0
2021-02-04,14.1217,14.3954,13.9575,14.3863,3722147.0
2021-02-05,14.514,14.587,14.2358,14.4775,2862840.0
2021-02-06,14.514,14.587,14.2358,14.4775,2862840.0
2021-02-07,14.514,14.587,14.2358,14.4775,2862840.0
2021-02-08,14.5961,14.7238,14.4501,14.5779,5180334.0
2021-02-09,15.7638,18.2451,15.7273,18.2086,28871208.0
2021-02-10,18.2451,18.2451,16.8174,17.0866,13883792.0
2021-02-11,17.1595,17.5518,16.5774,16.8494,4986829.0
2021-02-12,16.7034,17.1504,16.6396,16.8859,4723092.0
2021-02-13,16.7034,17.1504,16.6396,16.8859,4723092.0
2021-02-14,16.7034,17.1504,16.6396,16.8859,4723092.0
2021-02-15,16.7034,17.1504,16.6396,16.8859,4723092.0
2021-02-16,16.9315,17.0501,16.1241,16.4389,5994693.0
2021-02-17,16.4206,16.5118,15.8869,16.302,3352696.0
2021-02-18,16.2192,16.5412,16.1088,16.486,4286059.0
2021-02-19,16.4952,16.5596,16.1548,16.4308,5629760.0
2021-02-20,16.4952,16.5596,16.1548,16.4308,5629760.0
2021-02-21,16.4952,16.5596,16.1548,16.4308,5629760.0
2021-02-22,16.4032,16.8908,16.348,16.716,4194034.0
2021-02-23,16.5688,16.7252,16.164,16.5596,3424456.0
2021-02-24,16.6056,16.9644,16.4869,16.7896,6041492.0
2021-02-25,16.8816,17.0271,16.256,16.3388,4177749.0
2021-02-26,16.2836,16.44,16.0076,16.2744,5095077.0
2021-02-27,16.2836,16.44,16.0076,16.2744,5095077.0
2021-02-28,16.2836,16.44,16.0076,16.2744,5095077.0
2021-03-01,16.5412,16.9184,16.4216,16.6792,3688484.0
2021-03-02,16.6976,17.0288,16.5826,16.8264,4190890.0
2021-03-03,17.2404,17.544,16.9276,17.2772,7375049.0
2021-03-04,17.2128,17.42,16.5044,16.9736,4584139.0
2021-03-05,17.0472,17.7096,16.8264,17.6728,4989351.0
2021-03-06,17.0472,17.7096,16.8264,17.6728,4989351.0
2021-03-07,17.0472,17.7096,16.8264,17.6728,4989351.0
2021-03-08,17.8752,19.5403,17.7464,19.2092,12933435.0
2021-03-09,19.0712,19.1816,18.1788,18.2064,5400145.0
2021-03-10,18.2984,18.3904,18.0592,18.2708,3035400.0
2021-03-11,18.326,18.5376,18.1052,18.5284,3091728.0
2021-03-12,18.6388,18.8964,18.4364,18.8412,3150533.0
2021-03-13,18.6388,18.8964,18.4364,18.8412,3150533.0
2021-03-14,18.6388,18.8964,18.4364,18.8412,3150533.0
2021-03-15,18.7768,19.2368,18.7676,18.9608,3365550.0
2021-03-16,18.8872,18.9225,18.4548,18.8044,2999463.0
2021-03-17,18.8228,18.9608,18.4456,18.602,4935458.0
2021-03-18,18.7584,19.2827,18.6342,18.7492,4545920.0
2021-03-19,18.602,19.3149,18.602,19.1356,8189597.0
2021-03-20,18.602,19.3149,18.602,19.1356,8189597.0
2021-03-21,18.602,19.3149,18.602,19.1356,8189597.0
2021-03-22,19.1356,19.1816,18.4042,18.8228,4047959.0
2021-03-23,18.6388,18.7216,17.5808,17.7004,3374882.0
2021-03-24,17.8568,18.234,17.6912,17.7004,3530247.0
2021-03-25,17.6636,18.5192,17.5747,18.4456,3314421.0
2021-03-26,18.6112,19.0114,18.51,18.9056,3296228.0
2021-03-27,18.6112,19.0114,18.51,18.9056,3296228.0
2021-03-28,18.6112,19.0114,18.51,18.9056,3296228.0
2021-03-29,18.8044,19.0436,18.0362,18.1236,3449087.0
2021-03-30,18.2432,18.51,17.9994,18.3996,4084794.0
2021-03-31,18.3536,18.4916,17.9534,18.096,3506695.0
2021-04-01,18.0776,18.28,17.5624,17.82,7040638.0
2021-04-02,18.0776,18.28,17.5624,17.82,7040638.0
2021-04-03,18.0776,18.28,17.5624,17.82,7040638.0
2021-04-04,18.0776,18.28,17.5624,17.82,7040638.0
2021-04-05,17.9396,18.3168,17.5946,18.2892,4382886.0
2021-04-06,18.234,18.464,18.0224,18.3444,6772228.0
2021-04-07,18.464,18.5514,18.096,18.326,2973115.0
2021-04-08,18.096,18.372,17.889,18.3352,2677068.0
2021-04-09,18.5008,18.7676,18.395,18.7308,2877509.0
2021-04-10,18.5008,18.7676,18.395,18.7308,2877509.0
2021-04-11,18.5008,18.7676,18.395,18.7308,2877509.0
2021-04-12,18.7952,18.947,18.7032,18.9056,2055692.0
2021-04-13,18.5836,18.7032,18.1742,18.4456,3101029.0
2021-04-14,18.3812,18.6848,18.3168,18.4732,2588119.0
2021-04-15,18.6756,18.6848,18.3628,18.4364,3050250.0
2021-04-16,18.5652,18.7676,18.3628,18.6388,4152233.0
2021-04-17,18.5652,18.7676,18.3628,18.6388,4152233.0
2021-04-18,18.5652,18.7676,18.3628,18.6388,4152233.0
2021-04-19,18.694,18.7124,18.3076,18.4824,3358467.0
2021-04-20,18.5008,18.5468,17.9626,18.1788,3701565.0
2021-04-21,18.1236,19.0528,18.0224,18.9424,4584100.0
2021-04-22,19.0988,19.3287,18.924,18.9884,5442704.0
2021-04-23,19.1264,19.3655,18.7538,19.2552,4144180.0
2021-04-24,19.1264,19.3655,18.7538,19.2552,4144180.0
2021-04-25,19.1264,19.3655,18.7538,19.2552,4144180.0
2021-04-26,19.3195,19.6231,19.0068,19.1908,2910549.0
2021-04-27,19.3195,19.7657,19.2644,19.4667,3756767.0
2021-04-28,19.4207,19.6231,19.3747,19.4115,2051748.0
2021-04-29,19.5955,19.7611,19.3425,19.4299,5603494.0
2021-04-30,19.5679,19.7335,19.2092,19.3747,7403332.0
2021-05-01,19.5679,19.7335,19.2092,19.3747,7403332.0
2021-05-02,19.5679,19.7335,19.2092,19.3747,7403332.0
