,SAVE US Equity,SAVE US Equity,SAVE US Equity,SAVE US Equity,SAVE US Equity
2021-05-09,31.3376,32.1022,31.1566,31.79,2439159.0
2021-05-10,31.7267,32.1249,31.1204,31.1566,2623805.0
2021-05-11,30.0435,30.8761,29.6816,30.2969,3276898.0
2021-05-12,30.0345,30.6297,29.3558,29.5458,2923559.0
2021-05-13,29.8445,30.5774,28.9848,29.8535,3823447.0
2021-05-14,30.5231,31.8262,30.4236,31.6453,3623068.0
2021-05-15,30.5231,31.8262,30.4236,31.6453,3623068.0
2021-05-16,30.5231,31.8262,30.4236,31.6453,3623068.0
2021-05-17,31.1475,32.3511,30.9847,32.2787,2704007.0
2021-05-18,32.4325,33.075,32.0615,32.3149,2908158.0
2021-05-19,31.5683,32.5864,31.3828,32.2244,3294327.0
2021-05-20,32.3873,32.4235,31.3376,31.8081,2839623.0
2021-05-21,32.0977,32.2787,31.3828,31.4009,2439673.0
2021-05-22,32.0977,32.2787,31.3828,31.4009,2439673.0
2021-05-23,32.0977,32.2787,31.3828,31.4009,2439673.0
2021-05-24,31.6996,32.143,31.1566,32.0072,2458680.0
2021-05-25,32.3963,33.2832,31.7719,31.8081,3584040.0
2021-05-26,32.0887,32.3692,31.8081,32.2968,2584016.0
2021-05-27,32.6497,32.7945,32.0705,32.5954,2191042.0
2021-05-28,32.5773,32.7023,32.1611,32.3149,2499823.0
2021-05-29,32.5773,32.7023,32.1611,32.3149,2499823.0
2021-05-30,32.5773,32.7023,32.1611,32.3149,2499823.0
2021-05-31,32.5773,32.7023,32.1611,32.3149,2499823.0
2021-06-01,32.5321,33.5818,32.4868,33.4461,3918465.0
2021-06-02,33.6542,33.6542,32.8941,32.9755,2928239.0
2021-06-03,32.7312,32.8398,31.8986,32.342,2446492.0
2021-06-04,32.4687,32.5532,31.7463,31.971,2045514.0
2021-06-05,32.4687,32.5532,31.7463,31.971,2045514.0
2021-06-06,32.4687,32.5532,31.7463,31.971,2045514.0
2021-06-07,32.1068,32.4778,31.8624,32.0887,1509703.0
2021-06-08,32.2516,32.4054,31.9529,32.0977,2803645.0
2021-06-09,32.333,32.4622,31.3738,31.4914,2507204.0
2021-06-10,31.9258,32.1701,30.8218,30.858,2952418.0
2021-06-11,30.9666,31.315,30.858,31.0842,4541765.0
2021-06-12,30.9666,31.315,30.858,31.0842,4541765.0
2021-06-13,30.9666,31.315,30.858,31.0842,4541765.0
2021-06-14,31.1023,31.3104,30.6498,30.7675,2431800.0
2021-06-15,31.6634,31.8599,30.4779,30.7584,4655444.0
2021-06-16,30.7675,31.1294,30.4763,30.9666,3425508.0
2021-06-17,30.9213,31.3376,29.6794,30.1974,4098737.0
2021-06-18,29.8626,30.4235,29.6363,29.9983,4179036.0
2021-06-19,29.8626,30.4235,29.6363,29.9983,4179036.0
2021-06-20,29.8626,30.4235,29.6363,29.9983,4179036.0
2021-06-21,30.134,30.9937,30.0888,30.8399,3365557.0
2021-06-22,30.7946,30.7946,29.9259,30.3603,2746689.0
2021-06-23,30.3603,30.5865,29.7992,29.8264,3168658.0
2021-06-24,30.0073,30.0888,29.5277,29.6544,3048492.0
2021-06-25,29.6906,29.7721,28.9576,28.9667,4359100.0
2021-06-26,29.6906,29.7721,28.9576,28.9667,4359100.0
2021-06-27,29.6906,29.7721,28.9576,28.9667,4359100.0
2021-06-28,28.9667,28.9667,27.6998,28.3966,5283871.0
2021-06-29,28.1432,28.3519,27.7269,27.7631,3899346.0
2021-06-30,27.7179,28.107,27.4826,27.5459,3118010.0
2021-07-01,27.8536,28.478,27.7993,28.3151,2536445.0
2021-07-02,28.3061,28.3693,27.9079,28.0165,1976824.0
2021-07-03,28.3061,28.3693,27.9079,28.0165,1976824.0
2021-07-04,28.3061,28.3693,27.9079,28.0165,1976824.0
2021-07-05,28.3061,28.3693,27.9079,28.0165,1976824.0
2021-07-06,28.1884,28.383,27.2112,27.4012,2834734.0
2021-07-07,27.1478,27.6002,26.2067,26.2971,4449844.0
2021-07-08,25.4827,26.6501,25.1117,25.8447,4742984.0
2021-07-09,26.3062,26.9668,26.0619,26.7858,2695250.0
2021-07-10,26.3062,26.9668,26.0619,26.7858,2695250.0
2021-07-11,26.3062,26.9668,26.0619,26.7858,2695250.0
2021-07-12,26.4691,26.8401,25.9352,26.6229,2444560.0
2021-07-13,26.4193,26.4193,25.6184,25.6908,3472424.0
2021-07-14,26.1614,26.5815,25.1569,25.2927,3498442.0
2021-07-15,25.1298,25.7541,24.4963,25.2203,4401833.0
2021-07-16,25.4194,25.528,23.6186,23.8538,4769567.0
2021-07-17,25.4194,25.528,23.6186,23.8538,4769567.0
2021-07-18,25.4194,25.528,23.6186,23.8538,4769567.0
2021-07-19,22.6865,23.4104,22.2827,23.0032,7569934.0
2021-07-20,23.3561,24.6411,23.0394,24.433,6162479.0
2021-07-21,24.8312,25.9533,24.804,25.6637,4960606.0
2021-07-22,25.3379,25.6456,24.6955,25.3832,3835923.0
2021-07-23,25.6004,25.7497,24.9941,25.1479,3030388.0
2021-07-24,25.6004,25.7497,24.9941,25.1479,3030388.0
2021-07-25,25.6004,25.7497,24.9941,25.1479,3030388.0
2021-07-26,24.9941,26.2595,24.9941,26.1886,2983510.0
2021-07-27,26.1524,26.1614,24.9941,25.3651,3955534.0
2021-07-28,25.6727,26.0121,24.9488,25.7994,3793521.0
2021-07-29,25.8447,26.2148,25.356,25.6456,3857113.0
2021-07-30,25.1841,25.5189,24.1434,24.4149,4694997.0
2021-07-31,25.1841,25.5189,24.1434,24.4149,4694997.0
2021-08-01,25.1841,25.5189,24.1434,24.4149,4694997.0
2021-08-02,24.5868,25.4918,24.1615,24.2611,3115592.0
2021-08-03,24.2611,24.4511,23.5009,24.2249,5103896.0
2021-08-04,23.9715,24.1887,23.0032,23.3018,5472293.0
2021-08-05,23.3018,24.6592,23.2928,24.4692,3708215.0
2021-08-06,24.6049,24.8583,23.3154,23.4647,9036924.0
2021-08-07,24.6049,24.8583,23.3154,23.4647,9036924.0
2021-08-08,24.6049,24.8583,23.3154,23.4647,9036924.0
2021-08-09,23.2928,23.3923,22.7951,23.1571,5208148.0
2021-08-10,23.2566,23.7521,23.0304,23.4647,6039841.0
2021-08-11,23.1209,23.7634,22.79,23.7091,5033833.0
2021-08-12,23.4828,23.5733,22.7815,23.0485,4433445.0
2021-08-13,23.0032,23.0643,22.3155,22.3788,3584015.0
2021-08-14,23.0032,23.0643,22.3155,22.3788,3584015.0
2021-08-15,23.0032,23.0643,22.3155,22.3788,3584015.0
2021-08-16,22.1435,22.3336,21.6277,21.9625,5104993.0
2021-08-17,21.13,22.3788,21.0214,21.9987,6755206.0
2021-08-18,21.7092,22.2883,21.4965,21.5191,4005059.0
2021-08-19,21.4286,21.5282,20.5373,20.7138,6072757.0
2021-08-20,20.7318,20.9309,20.569,20.759,3727701.0
2021-08-21,20.7318,20.9309,20.569,20.759,3727701.0
2021-08-22,20.7318,20.9309,20.569,20.759,3727701.0
2021-08-23,21.2567,21.8362,21.1572,21.6096,4404852.0
2021-08-24,21.9987,22.7317,21.9716,22.5779,4648038.0
2021-08-25,22.5417,22.8222,22.1797,22.415,3523231.0
2021-08-26,22.3426,22.6865,21.8811,22.1526,3524204.0
2021-08-27,22.1616,22.8675,22.1435,22.4965,2610612.0
2021-08-28,22.1616,22.8675,22.1435,22.4965,2610612.0
2021-08-29,22.1616,22.8675,22.1435,22.4965,2610612.0
2021-08-30,22.6231,22.6277,21.673,21.7635,3706620.0
2021-08-31,21.6639,22.406,21.6277,22.1978,3338976.0
2021-09-01,22.3698,22.51,21.9897,22.1707,2573474.0
2021-09-02,22.3155,22.7589,22.044,22.3879,3401101.0
2021-09-03,22.3336,22.5779,22.0892,22.2431,2766618.0
2021-09-04,22.3336,22.5779,22.0892,22.2431,2766618.0
2021-09-05,22.3336,22.5779,22.0892,22.2431,2766618.0
2021-09-06,22.3336,22.5779,22.0892,22.2431,2766618.0
2021-09-07,22.1435,22.8946,22.0711,22.8222,3312447.0
2021-09-08,22.8946,23.139,22.1978,22.2702,3918162.0
2021-09-09,22.0802,23.3607,22.0711,22.6503,4017506.0
2021-09-10,22.7589,22.9218,21.7182,21.8178,5848875.0
2021-09-11,22.7589,22.9218,21.7182,21.8178,5848875.0
2021-09-12,22.7589,22.9218,21.7182,21.8178,5848875.0
2021-09-13,21.9897,22.5236,21.5282,22.3698,3586917.0
2021-09-14,22.3698,22.4965,21.9173,22.1345,2814902.0
2021-09-15,22.0621,22.4648,21.8449,22.406,2885863.0
2021-09-16,22.4331,22.8765,22.3698,22.415,3103158.0
2021-09-17,22.596,23.1163,22.2707,22.6322,3825901.0
2021-09-18,22.596,23.1163,22.2707,22.6322,3825901.0
2021-09-19,22.596,23.1163,22.2707,22.6322,3825901.0
2021-09-20,22.2883,22.6865,21.835,22.6774,4735834.0
2021-09-21,22.8222,23.1118,22.0621,22.2974,3848125.0
2021-09-22,22.4241,23.2385,22.3518,22.8584,4030642.0
2021-09-23,23.0756,24.0891,22.967,23.7995,4724477.0
2021-09-24,23.7724,24.4149,23.7543,24.1796,3490319.0
2021-09-25,23.7724,24.4149,23.7543,24.1796,3490319.0
2021-09-26,23.7724,24.4149,23.7543,24.1796,3490319.0
2021-09-27,24.7135,25.1749,24.4782,24.5144,4184459.0
2021-09-28,24.614,24.804,24.0982,24.1796,3446893.0
2021-09-29,24.5687,24.6411,23.89,24.0529,3684535.0
2021-09-30,23.9986,23.9986,23.2747,23.4738,3632311.0
2021-10-01,23.89,24.6321,23.7905,24.3878,5548267.0
2021-10-02,23.89,24.6321,23.7905,24.3878,5548267.0
2021-10-03,23.89,24.6321,23.7905,24.3878,5548267.0
2021-10-04,24.5235,24.7407,24.0801,24.4058,4083604.0
2021-10-05,24.6049,24.9669,24.1615,24.442,3127787.0
2021-10-06,23.8448,23.9896,23.0032,23.8176,5105010.0
2021-10-07,24.0348,24.1932,23.3833,23.4285,4546398.0
2021-10-08,23.4285,23.8176,23.2837,23.5462,2481715.0
2021-10-09,23.4285,23.8176,23.2837,23.5462,2481715.0
2021-10-10,23.4285,23.8176,23.2837,23.5462,2481715.0
2021-10-11,23.3742,23.7679,23.1118,23.2385,2255486.0
2021-10-12,23.1571,23.5643,23.0213,23.4014,3047801.0
2021-10-13,23.1571,23.2113,22.1878,22.3426,5742896.0
2021-10-14,22.4965,22.6955,22.1164,22.1616,4506968.0
2021-10-15,22.6141,22.8403,21.7001,21.7273,6297006.0
2021-10-16,22.6141,22.8403,21.7001,21.7273,6297006.0
2021-10-17,22.6141,22.8403,21.7001,21.7273,6297006.0
2021-10-18,21.3924,21.6911,21.2024,21.2839,4517291.0
2021-10-19,21.2748,21.406,21.0848,21.1481,4280729.0
2021-10-20,21.1662,21.6056,20.8042,20.9762,5407931.0
2021-10-21,20.9943,21.2612,20.8585,20.9943,4383598.0
2021-10-22,20.8676,21.0621,20.6142,20.8133,3704939.0
2021-10-23,20.8676,21.0621,20.6142,20.8133,3704939.0
2021-10-24,20.8676,21.0621,20.6142,20.8133,3704939.0
2021-10-25,20.7861,20.949,20.5056,20.768,3356493.0
2021-10-26,21.0395,21.0938,20.4151,20.6142,4846077.0
2021-10-27,20.7228,20.8902,20.0441,20.0622,5999311.0
2021-10-28,20.5554,20.5871,19.7364,20.4061,8088030.0
2021-10-29,20.3156,20.7047,19.7183,19.7726,5322037.0
2021-10-30,20.3156,20.7047,19.7183,19.7726,5322037.0
2021-10-31,20.3156,20.7047,19.7183,19.7726,5322037.0
2021-11-01,19.8088,20.6866,19.5057,20.6866,4662889.0
2021-11-02,20.5328,20.7047,20.3517,20.6504,5197529.0
2021-11-03,20.5871,21.7408,20.3201,21.673,5857972.0
2021-11-04,21.7816,21.9497,21.0305,21.2658,4584894.0
2021-11-05,22.2386,22.786,22.0441,22.6412,8166796.0
2021-11-06,22.2386,22.786,22.0441,22.6412,8166796.0
2021-11-07,22.2386,22.786,22.0441,22.6412,8166796.0
2021-11-08,22.8765,22.967,22.3607,22.6322,5288014.0
2021-11-09,22.5779,22.7679,22.13,22.4241,3288797.0
2021-11-10,21.9716,22.4693,21.7454,21.863,3564727.0
2021-11-11,21.9083,22.0349,21.6458,21.6639,2658260.0
2021-11-12,21.5734,21.7363,21.035,21.3291,3773151.0
2021-11-13,21.5734,21.7363,21.035,21.3291,3773151.0
2021-11-14,21.5734,21.7363,21.035,21.3291,3773151.0
2021-11-15,21.5372,21.8992,21.4784,21.5915,2680669.0
2021-11-16,21.492,21.492,20.6595,20.8495,4946171.0
2021-11-17,20.6776,21.0486,20.4604,20.768,3049557.0
2021-11-18,20.7952,20.8318,20.1075,20.5599,4208981.0
2021-11-19,20.207,20.3654,19.7726,20.2341,4698370.0
2021-11-20,20.207,20.3654,19.7726,20.2341,4698370.0
2021-11-21,20.207,20.3654,19.7726,20.2341,4698370.0
2021-11-22,20.3699,20.6821,20.0884,20.4151,3534830.0
2021-11-23,20.8676,20.9219,20.026,20.1255,4048549.0
2021-11-24,20.0351,20.3608,19.8993,20.2522,3217016.0
2021-11-25,20.0351,20.3608,19.8993,20.2522,3217016.0
2021-11-26,18.5962,18.8496,17.6642,18.6415,9926767.0
2021-11-27,18.5962,18.8496,17.6642,18.6415,9926767.0
2021-11-28,18.5962,18.8496,17.6642,18.6415,9926767.0
2021-11-29,19.0849,19.3926,18.5971,19.2568,6973057.0
2021-11-30,18.8315,19.1935,18.4875,18.922,6620395.0
2021-12-01,19.6007,19.8269,18.1121,18.1347,8304160.0
2021-12-02,18.56,19.8948,18.2886,19.8179,6130235.0
2021-12-03,19.6369,19.9989,19.0668,19.4469,5991059.0
2021-12-04,19.6369,19.9989,19.0668,19.4469,5991059.0
2021-12-05,19.6369,19.9989,19.0668,19.4469,5991059.0
2021-12-06,20.1979,21.4286,19.9446,20.6323,7988771.0
2021-12-07,21.0214,21.2567,20.4625,20.5961,6005141.0
2021-12-08,20.7861,21.9625,20.6504,21.3653,6174962.0
2021-12-09,20.8314,21.3653,20.8223,21.1843,3307155.0
2021-12-10,21.1119,21.1481,20.3962,20.8042,4048660.0
2021-12-11,21.1119,21.1481,20.3962,20.8042,4048660.0
2021-12-12,21.1119,21.1481,20.3962,20.8042,4048660.0
2021-12-13,20.6866,20.8857,20.1798,20.4423,4165599.0
2021-12-14,20.2794,20.9852,20.2075,20.2251,3523974.0
2021-12-15,20.216,20.2296,19.4559,20.0984,5563715.0
2021-12-16,20.4242,20.5604,19.3111,19.3202,5073041.0
2021-12-17,19.3654,19.9717,18.9853,19.664,6373712.0
2021-12-18,19.3654,19.9717,18.9853,19.664,6373712.0
2021-12-19,19.3654,19.9717,18.9853,19.664,6373712.0
2021-12-20,19.0577,19.6821,18.732,19.3835,6901032.0
2021-12-21,19.6007,20.759,19.5645,20.4332,5940831.0
2021-12-22,20.5056,20.759,20.2522,20.5871,4040891.0
2021-12-23,20.94,21.0214,20.4694,20.6595,3553467.0
2021-12-24,20.94,21.0214,20.4694,20.6595,3553467.0
2021-12-25,20.94,21.0214,20.4694,20.6595,3553467.0
2021-12-26,20.94,21.0214,20.4694,20.6595,3553467.0
2021-12-27,19.9989,20.4604,19.8813,20.3518,3286520.0
2021-12-28,20.1979,20.7138,20.0984,20.388,2923303.0
2021-12-29,20.207,20.2703,19.8179,19.8903,3207072.0
2021-12-30,19.7998,20.2613,19.7274,19.9989,3907443.0
2021-12-31,19.9265,20.207,19.7183,19.7726,3480355.0
2022-01-01,19.9265,20.207,19.7183,19.7726,3480355.0
2022-01-02,19.9265,20.207,19.7183,19.7726,3480355.0
2022-01-03,19.9084,20.7183,19.8631,20.3427,4180023.0
2022-01-04,20.7138,21.2658,20.7047,21.2205,5199820.0
2022-01-05,21.3653,21.6413,20.7771,20.8404,5962980.0
2022-01-06,21.0757,21.3834,20.5056,20.6957,2969218.0
2022-01-07,20.7952,21.673,20.7409,21.3653,4369040.0
2022-01-08,20.7952,21.673,20.7409,21.3653,4369040.0
2022-01-09,20.7952,21.673,20.7409,21.3653,4369040.0
2022-01-10,21.587,21.7001,20.4332,20.5418,4774724.0
2022-01-11,20.4061,20.9309,20.2884,20.6323,4063678.0
2022-01-12,20.6866,20.949,20.3654,20.4785,4623846.0
2022-01-13,20.5961,21.7906,20.4242,21.5191,8104562.0
2022-01-14,21.2477,21.3291,20.7228,21.0757,3941353.0
2022-01-15,21.2477,21.3291,20.7228,21.0757,3941353.0
2022-01-16,21.2477,21.3291,20.7228,21.0757,3941353.0
2022-01-17,21.2477,21.3291,20.7228,21.0757,3941353.0
2022-01-18,20.8133,21.4286,20.7138,20.8042,4858134.0
2022-01-19,20.7499,21.0305,20.4785,20.5237,5351997.0
2022-01-20,20.5961,21.8268,20.3427,20.8676,8281022.0
2022-01-21,20.759,20.8676,19.5328,19.5554,7435157.0
2022-01-22,20.759,20.8676,19.5328,19.5554,7435157.0
2022-01-23,20.759,20.8676,19.5328,19.5554,7435157.0
2022-01-24,18.7591,19.5554,17.999,19.4921,9032338.0
2022-01-25,19.1482,19.7998,18.8587,19.655,5198699.0
2022-01-26,20.1346,20.3382,19.1663,19.3654,5199630.0
2022-01-27,19.741,20.0532,18.6777,18.7682,5746520.0
2022-01-28,18.5872,18.6777,17.5556,18.3609,8355456.0
2022-01-29,18.5872,18.6777,17.5556,18.3609,8355456.0
2022-01-30,18.5872,18.6777,17.5556,18.3609,8355456.0
2022-01-31,18.0533,19.4378,17.836,19.4288,7168165.0
2022-02-01,19.4559,20.293,19.4468,20.2794,5174596.0
2022-02-02,20.1527,20.6052,19.7726,20.0803,5977492.0
2022-02-03,19.8179,20.3337,19.6007,19.6278,4636224.0
2022-02-04,19.4107,19.7817,19.0215,19.664,4678438.0
2022-02-05,19.4107,19.7817,19.0215,19.664,4678438.0
2022-02-06,19.4107,19.7817,19.0215,19.664,4678438.0
2022-02-07,22.5688,23.3471,21.7454,23.0394,40345945.0
2022-02-08,23.0123,23.8448,22.5417,23.329,11940514.0
2022-02-09,23.6638,25.3334,23.5824,24.9126,11424932.0
2022-02-10,24.7271,25.6094,24.5235,24.6773,6897534.0
2022-02-11,24.6954,25.2293,23.5643,23.881,6424008.0
2022-02-12,24.6954,25.2293,23.5643,23.881,6424008.0
2022-02-13,24.6954,25.2293,23.5643,23.881,6424008.0
2022-02-14,24.071,24.5868,23.4738,23.51,4348829.0
2022-02-15,24.3516,25.3289,24.3425,24.5687,4379827.0
2022-02-16,24.071,25.0212,24.062,24.1072,3684299.0
2022-02-17,23.7724,23.9534,22.8584,23.1661,3713976.0
2022-02-18,22.7227,23.2792,22.406,22.4331,3899696.0
2022-02-19,22.7227,23.2792,22.406,22.4331,3899696.0
2022-02-20,22.7227,23.2792,22.406,22.4331,3899696.0
2022-02-21,22.7227,23.2792,22.406,22.4331,3899696.0
2022-02-22,21.9264,22.6774,21.8811,21.9806,3798335.0
2022-02-23,22.1345,22.3788,21.4105,21.5282,4289314.0
2022-02-24,20.1798,22.5327,19.9265,22.5236,6020408.0
2022-02-25,22.7951,23.1118,22.3607,22.5236,3827250.0
2022-02-26,22.7951,23.1118,22.3607,22.5236,3827250.0
2022-02-27,22.7951,23.1118,22.3607,22.5236,3827250.0
2022-02-28,22.0621,22.8132,21.777,22.6955,6127649.0
2022-03-01,22.3698,22.5174,21.3743,21.8449,4706294.0
2022-03-02,22.1254,22.7408,22.0259,22.1073,4235670.0
2022-03-03,22.2793,22.5508,21.1391,21.5553,3965046.0
2022-03-04,21.0667,21.2477,19.8812,20.1979,4061690.0
2022-03-05,21.0667,21.2477,19.8812,20.1979,4061690.0
2022-03-06,21.0667,21.2477,19.8812,20.1979,4061690.0
2022-03-07,19.8993,20.0622,16.7864,16.8226,7462717.0
2022-03-08,17.1755,18.1709,16.5239,17.4108,6384506.0
2022-03-09,18.2524,19.2025,17.8994,19.1392,7600047.0
2022-03-10,18.4876,19.5301,18.4062,18.7772,4812847.0
2022-03-11,19.2116,19.3654,17.9356,17.9809,6677893.0
2022-03-12,19.2116,19.3654,17.9356,17.9809,6677893.0
2022-03-13,19.2116,19.3654,17.9356,17.9809,6677893.0
2022-03-14,17.9899,18.379,17.275,17.7094,4937509.0
2022-03-15,18.37,19.5283,18.3519,19.0758,5451772.0
2022-03-16,19.3292,20.2432,19.2478,20.1979,5724591.0
2022-03-17,19.5012,20.1165,19.2673,19.7636,4144039.0
2022-03-18,19.4559,20.4061,19.3021,19.6278,4684253.0
2022-03-19,19.4559,20.4061,19.3021,19.6278,4684253.0
2022-03-20,19.4559,20.4061,19.3021,19.6278,4684253.0
2022-03-21,19.3202,19.5554,18.8632,19.112,4674622.0
2022-03-22,19.284,20.0617,19.2116,19.7636,6162877.0
2022-03-23,19.7274,19.8552,19.3971,19.4016,3049773.0
2022-03-24,19.5012,19.7998,19.1211,19.6097,3738183.0
2022-03-25,19.664,20.1527,19.4639,19.7274,4255913.0
2022-03-26,19.664,20.1527,19.4639,19.7274,4255913.0
2022-03-27,19.664,20.1527,19.4639,19.7274,4255913.0
2022-03-28,19.8812,20.1889,19.5826,19.845,2749810.0
2022-03-29,20.5418,20.94,20.2522,20.2613,3711353.0
2022-03-30,20.1255,20.397,19.8179,19.9265,3049206.0
2022-03-31,19.9355,20.3654,19.6957,19.7907,3436406.0
2022-04-01,19.9174,20.0351,19.4197,19.9265,3999222.0
2022-04-02,19.9174,20.0351,19.4197,19.9265,3999222.0
2022-04-03,19.9174,20.0351,19.4197,19.9265,3999222.0
2022-04-04,19.7274,20.0984,19.5192,19.8993,2439574.0
2022-04-05,19.9627,25.2293,18.9627,24.3606,13226520.0
2022-04-06,23.0213,24.5506,22.8494,23.7814,27316759.0
2022-04-07,23.7905,24.1072,23.3018,23.9896,6088649.0
2022-04-08,24.3335,24.433,23.5733,23.7543,5660587.0
2022-04-09,24.3335,24.433,23.5733,23.7543,5660587.0
2022-04-10,24.3335,24.433,23.5733,23.7543,5660587.0
2022-04-11,23.8991,24.2043,22.958,23.0485,3742568.0
2022-04-12,23.0304,23.3742,22.7046,22.958,2820635.0
2022-04-13,23.519,23.6095,22.8765,22.9851,3318375.0
2022-04-14,23.2566,23.5552,22.7046,22.7317,1869453.0
2022-04-15,23.2566,23.5552,22.7046,22.7317,1869453.0
2022-04-16,23.2566,23.5552,22.7046,22.7317,1869453.0
2022-04-17,23.2566,23.5552,22.7046,22.7317,1869453.0
2022-04-18,22.6231,22.8765,22.4422,22.6684,1716893.0
2022-04-19,22.8856,23.5552,22.8765,23.148,1980719.0
2022-04-20,23.2837,23.4104,22.8856,22.9399,1798895.0
2022-04-21,23.6367,23.881,23.0032,23.0032,3357935.0
2022-04-22,23.0937,23.6548,23.0575,23.5643,2841055.0
2022-04-23,23.0937,23.6548,23.0575,23.5643,2841055.0
2022-04-24,23.0937,23.6548,23.0575,23.5643,2841055.0
2022-04-25,23.3471,23.4285,23.0032,23.3109,2375857.0
2022-04-26,23.1209,23.1751,22.5417,22.6231,4381225.0
2022-04-27,22.7046,22.7408,22.1888,22.6955,2830395.0
2022-04-28,22.8946,22.967,21.9987,22.1073,2759726.0
2022-04-29,22.0259,22.4467,21.3382,21.3653,1680699.0
2022-04-30,22.0259,22.4467,21.3382,21.3653,1680699.0
2022-05-01,22.0259,22.4467,21.3382,21.3653,1680699.0
2022-05-02,19.845,19.9084,19.0577,19.3654,9749524.0
2022-05-03,19.5645,19.9023,19.3202,19.5826,3015730.0
2022-05-04,19.4469,20.6233,19.2478,19.6821,3210212.0
2022-05-05,19.3111,19.6007,18.6369,18.7229,3692977.0
2022-05-06,18.5329,18.6867,17.447,17.8632,4121627.0
2022-05-07,18.5329,18.6867,17.447,17.8632,4121627.0
2022-05-08,18.5329,18.6867,17.447,17.8632,4121627.0
2022-05-09,17.5013,17.5646,14.7774,15.2118,6399437.0
2022-05-10,15.6643,16.0352,14.9946,15.7819,3674837.0
2022-05-11,15.5647,16.3249,15.3656,15.4018,2689746.0
2022-05-12,14.9584,15.058,14.4064,14.7955,5156706.0
2022-05-13,15.2932,15.6371,14.9584,15.3656,3554742.0
2022-05-14,15.2932,15.6371,14.9584,15.3656,3554742.0
2022-05-15,15.2932,15.6371,14.9584,15.3656,3554742.0
2022-05-16,16.6506,17.9175,16.3068,17.4379,27053782.0
2022-05-17,17.6008,18.7229,17.4832,18.6777,7627573.0
2022-05-18,18.4152,18.6415,17.3655,17.5737,5171695.0
2022-05-19,17.1936,17.9311,17.1031,17.275,3864618.0
2022-05-20,17.4289,17.456,16.6054,17.1845,3008220.0
2022-05-21,17.4289,17.456,16.6054,17.1845,3008220.0
2022-05-22,17.4289,17.456,16.6054,17.1845,3008220.0
2022-05-23,17.3565,17.5465,16.895,17.5194,2721924.0
2022-05-24,17.1393,17.1393,16.3927,16.6054,2409640.0
2022-05-25,16.5782,17.2343,16.4696,17.0759,2292633.0
2022-05-26,17.2841,18.2343,17.2298,17.9718,4115398.0
2022-05-27,18.18,18.827,18.0985,18.551,3376682.0
2022-05-28,18.18,18.827,18.0985,18.551,3376682.0
2022-05-29,18.18,18.827,18.0985,18.551,3376682.0
2022-05-30,18.18,18.827,18.0985,18.551,3376682.0
2022-05-31,18.4243,19.2297,18.1076,18.9582,5171810.0
2022-06-01,18.9582,19.1844,18.1528,18.37,2906404.0
2022-06-02,18.379,19.112,18.37,19.103,2321134.0
2022-06-03,18.9582,18.9582,18.2976,18.7682,2853757.0
2022-06-04,18.9582,18.9582,18.2976,18.7682,2853757.0
2022-06-05,18.9582,18.9582,18.2976,18.7682,2853757.0
2022-06-06,19.8088,20.1255,18.9672,20.0894,6715340.0
2022-06-07,19.8631,20.6414,19.845,20.5147,3995638.0
2022-06-08,20.5418,20.7952,19.8722,20.0532,3294492.0
2022-06-09,20.0894,20.4319,19.7636,20.1708,2562124.0
2022-06-10,20.4332,20.9581,20.1527,20.1617,6284530.0
2022-06-11,20.4332,20.9581,20.1527,20.1617,6284530.0
2022-06-12,20.4332,20.9581,20.1527,20.1617,6284530.0
2022-06-13,19.3835,19.5102,18.6777,19.2206,3959655.0
2022-06-14,19.474,19.9174,19.112,19.8812,3190304.0
2022-06-15,19.9989,20.1165,19.3654,19.6007,2553330.0
2022-06-16,19.0939,19.3473,18.7229,18.8587,2861416.0
2022-06-17,18.8134,19.3699,18.4198,19.2568,2812382.0
2022-06-18,18.8134,19.3699,18.4198,19.2568,2812382.0
2022-06-19,18.8134,19.3699,18.4198,19.2568,2812382.0
2022-06-20,18.8134,19.3699,18.4198,19.2568,2812382.0
2022-06-21,20.8495,21.2567,20.0894,20.7861,6500799.0
2022-06-22,20.6685,21.6911,20.5871,21.311,3646918.0
2022-06-23,21.3562,21.6911,20.9943,21.5644,2611187.0
2022-06-24,21.5734,22.3426,21.3753,22.1888,5427451.0
2022-06-25,21.5734,22.3426,21.3753,22.1888,5427451.0
2022-06-26,21.5734,22.3426,21.3753,22.1888,5427451.0
2022-06-27,21.0848,21.1662,20.1979,20.4242,8064313.0
2022-06-28,21.2296,21.2929,20.3246,20.6504,5157010.0
2022-06-29,20.3608,20.4513,19.8269,20.2794,3188034.0
2022-06-30,20.6323,21.5825,20.4604,21.5734,5102406.0
2022-07-01,21.4829,22.3245,21.2296,22.2159,2771509.0
2022-07-02,21.4829,22.3245,21.2296,22.2159,2771509.0
2022-07-03,21.4829,22.3245,21.2296,22.2159,2771509.0
2022-07-04,21.4829,22.3245,21.2296,22.2159,2771509.0
2022-07-05,21.7273,22.0802,21.1934,21.8449,2238838.0
2022-07-06,21.7182,22.2702,21.4467,22.044,2375052.0
2022-07-07,22.0078,22.139,21.5734,21.6187,1900770.0
2022-07-08,21.9716,22.7256,21.9716,22.5327,3026181.0
2022-07-09,21.9716,22.7256,21.9716,22.5327,3026181.0
2022-07-10,21.9716,22.7256,21.9716,22.5327,3026181.0
