,PNM US Equity,PNM US Equity,PNM US Equity,PNM US Equity,PNM US Equity
2022-05-25,44.002,44.8143,44.002,44.8143,395373.0
2022-05-26,45.0409,45.0409,44.6254,44.7387,234363.0
2022-05-27,44.8143,44.9465,44.5758,44.8615,223166.0
2022-05-28,44.8143,44.9465,44.5758,44.8615,223166.0
2022-05-29,44.8143,44.9465,44.5758,44.8615,223166.0
2022-05-30,44.8143,44.9465,44.5758,44.8615,223166.0
2022-05-31,44.5593,44.9087,44.3326,44.8898,395723.0
2022-06-01,44.9559,44.9559,44.2193,44.8048,254926.0
2022-06-02,44.852,44.8615,44.3137,44.852,205206.0
2022-06-03,44.5781,44.8945,44.5026,44.7009,222974.0
2022-06-04,44.5781,44.8945,44.5026,44.7009,222974.0
2022-06-05,44.5781,44.8945,44.5026,44.7009,222974.0
2022-06-06,44.937,44.9559,44.4743,44.6254,603499.0
2022-06-07,44.6348,45.0362,44.3987,44.9087,985755.0
2022-06-08,44.9465,45.0315,44.002,44.2004,346333.0
2022-06-09,44.1437,44.3137,43.8415,43.9265,430770.0
2022-06-10,43.7376,43.7659,43.237,43.3031,371700.0
2022-06-11,43.7376,43.7659,43.237,43.3031,371700.0
2022-06-12,43.7376,43.7659,43.237,43.3031,371700.0
2022-06-13,42.9915,43.0292,41.9526,42.3776,1126230.0
2022-06-14,42.1792,42.557,41.0176,42.2265,1209732.0
2022-06-15,42.4909,42.727,42.0565,42.2642,706369.0
2022-06-16,42.0281,42.0848,41.5653,41.8676,597586.0
2022-06-17,42.1415,42.5665,41.5276,42.3304,779544.0
2022-06-18,42.1415,42.5665,41.5276,42.3304,779544.0
2022-06-19,42.1415,42.5665,41.5276,42.3304,779544.0
2022-06-20,42.1415,42.5665,41.5276,42.3304,779544.0
2022-06-21,42.3681,42.727,41.707,42.3965,826427.0
2022-06-22,42.8781,43.5204,42.6231,43.2654,1189002.0
2022-06-23,43.3126,44.3326,43.3126,44.0776,856645.0
2022-06-24,44.2476,45.2015,44.2476,45.0315,1327011.0
2022-06-25,44.2476,45.2015,44.2476,45.0315,1327011.0
2022-06-26,44.2476,45.2015,44.2476,45.0315,1327011.0
2022-06-27,45.1354,45.2393,44.6065,44.6065,665040.0
2022-06-28,44.8048,45.1826,44.6537,44.6537,497922.0
2022-06-29,44.5593,45.1897,44.5404,44.8993,368832.0
2022-06-30,44.7954,45.1448,44.5781,45.1259,511476.0
2022-07-01,45.2865,46.0043,44.9134,45.872,1164017.0
2022-07-02,45.2865,46.0043,44.9134,45.872,1164017.0
2022-07-03,45.2865,46.0043,44.9134,45.872,1164017.0
2022-07-04,45.2865,46.0043,44.9134,45.872,1164017.0
2022-07-05,45.6454,45.7445,44.8568,44.9654,635157.0
2022-07-06,44.9087,45.3148,44.7198,44.8426,329349.0
2022-07-07,44.9276,45.277,44.7245,44.7387,574850.0
2022-07-08,44.767,44.8804,44.5215,44.5876,323936.0
2022-07-09,44.767,44.8804,44.5215,44.5876,323936.0
2022-07-10,44.767,44.8804,44.5215,44.5876,323936.0
2022-07-11,44.5781,44.9843,44.4176,44.9276,412827.0
2022-07-12,44.852,45.0315,44.7151,44.8143,1080847.0
2022-07-13,44.512,44.8898,44.512,44.6348,632521.0
2022-07-14,44.1059,44.9087,44.1059,44.5876,263902.0
2022-07-15,44.937,44.937,44.3137,44.5593,304552.0
2022-07-16,44.937,44.937,44.3137,44.5593,304552.0
2022-07-17,44.937,44.937,44.3137,44.5593,304552.0
2022-07-18,44.4931,44.7198,44.427,44.5593,364272.0
2022-07-19,44.7954,44.8804,44.5687,44.7576,296457.0
2022-07-20,44.6726,44.6726,44.2665,44.3231,928973.0
2022-07-21,44.1343,44.2193,43.7943,44.1343,315252.0
2022-07-22,43.9548,44.3704,43.9265,44.3704,290790.0
2022-07-23,43.9548,44.3704,43.9265,44.3704,290790.0
2022-07-24,43.9548,44.3704,43.9265,44.3704,290790.0
2022-07-25,44.3043,44.8426,44.0398,44.8426,298363.0
2022-07-26,44.8615,44.8922,44.5876,44.8615,354890.0
2022-07-27,44.7198,44.9748,44.512,44.8898,324054.0
2022-07-28,44.9748,45.7587,44.6726,45.7587,514185.0
2022-07-29,45.5698,45.8532,45.4659,45.5887,430117.0
2022-07-30,45.5698,45.8532,45.4659,45.5887,430117.0
2022-07-31,45.5698,45.8532,45.4659,45.5887,430117.0
2022-08-01,45.4376,45.6359,45.1968,45.5793,262295.0
2022-08-02,45.6076,45.8532,45.2393,45.3998,494757.0
2022-08-03,45.4282,45.8059,45.192,45.7965,378120.0
2022-08-04,45.787,45.787,45.2204,45.5226,557234.0
2022-08-05,45.2582,45.5793,45.0976,45.4282,337230.0
2022-08-06,45.2582,45.5793,45.0976,45.4282,337230.0
2022-08-07,45.2582,45.5793,45.0976,45.4282,337230.0
2022-08-08,45.447,45.7209,45.2204,45.4093,202847.0
2022-08-09,45.4848,45.6643,45.1637,45.5698,492438.0
2022-08-10,45.7304,46.0798,45.6359,45.9004,350518.0
2022-08-11,45.9476,46.0987,45.3243,45.3243,383311.0
2022-08-12,45.2582,45.9098,45.2582,45.9098,542874.0
2022-08-13,45.2582,45.9098,45.2582,45.9098,542874.0
2022-08-14,45.2582,45.9098,45.2582,45.9098,542874.0
2022-08-15,45.8248,46.0232,45.6737,45.9759,376920.0
2022-08-16,45.8023,46.2874,45.7548,45.945,360290.0
2022-08-17,45.9355,46.0877,45.8499,45.9355,238425.0
2022-08-18,46.0211,46.2018,45.8309,46.0116,257840.0
2022-08-19,45.9926,46.1543,45.7262,45.7262,353340.0
2022-08-20,45.9926,46.1543,45.7262,45.7262,353340.0
2022-08-21,45.9926,46.1543,45.7262,45.7262,353340.0
2022-08-22,45.5835,45.945,45.1222,45.5169,335640.0
2022-08-23,45.3172,45.5455,45.184,45.3077,190054.0
2022-08-24,45.2601,45.5074,45.1745,45.3743,214848.0
2022-08-25,45.2791,45.5265,45.184,45.5265,131513.0
2022-08-26,45.4884,45.6216,45.2411,45.2886,241778.0
2022-08-27,45.4884,45.6216,45.2411,45.2886,241778.0
2022-08-28,45.4884,45.6216,45.2411,45.2886,241778.0
2022-08-29,45.2316,45.3267,45.0508,45.2886,397567.0
2022-08-30,45.1745,45.3172,45.0223,45.1555,606909.0
2022-08-31,45.1555,45.3647,45.0889,45.1174,436820.0
2022-09-01,45.1364,45.8499,45.0889,45.6026,533542.0
2022-09-02,45.7262,45.7262,45.2125,45.3172,493054.0
2022-09-03,45.7262,45.7262,45.2125,45.3172,493054.0
2022-09-04,45.7262,45.7262,45.2125,45.3172,493054.0
2022-09-05,45.7262,45.7262,45.2125,45.3172,493054.0
2022-09-06,45.3457,45.6121,45.0413,45.1269,374931.0
2022-09-07,45.3743,45.6311,45.2411,45.4979,1114276.0
2022-09-08,45.3838,45.555,44.8986,45.2601,981311.0
2022-09-09,45.4028,45.4028,44.9177,45.0413,500167.0
2022-09-10,45.4028,45.4028,44.9177,45.0413,500167.0
2022-09-11,45.4028,45.4028,44.9177,45.0413,500167.0
2022-09-12,45.2791,45.2791,44.8986,45.0603,2272733.0
2022-09-13,45.0413,45.0699,44.5467,44.832,737310.0
2022-09-14,44.794,45.0699,44.6608,45.0033,824834.0
2022-09-15,44.9557,45.0413,44.7655,44.9747,425606.0
2022-09-16,44.9081,45.2886,44.8035,45.1935,848199.0
2022-09-17,44.9081,45.2886,44.8035,45.1935,848199.0
2022-09-18,44.9081,45.2886,44.8035,45.1935,848199.0
2022-09-19,45.1364,45.4789,44.9557,45.4789,370719.0
2022-09-20,45.1745,45.2791,44.832,45.1269,614004.0
2022-09-21,45.2982,45.4028,44.8986,44.8986,478345.0
2022-09-22,44.8986,45.0794,44.6798,44.8891,914982.0
2022-09-23,44.5657,44.7084,44.1139,44.4706,943976.0
2022-09-24,44.5657,44.7084,44.1139,44.4706,943976.0
2022-09-25,44.5657,44.7084,44.1139,44.4706,943976.0
2022-09-26,44.2708,44.5847,43.9189,44.2994,941547.0
2022-09-27,44.3374,44.4896,43.643,43.9759,1068900.0
2022-09-28,44.1947,44.7084,43.662,44.2898,793234.0
2022-09-29,44.1947,44.2233,43.6145,43.7571,1338892.0
2022-09-30,43.8998,44.0425,43.5003,43.5003,1005147.0
2022-10-01,43.8998,44.0425,43.5003,43.5003,1005147.0
2022-10-02,43.8998,44.0425,43.5003,43.5003,1005147.0
2022-10-03,43.7286,44.3659,43.5574,43.8808,855874.0
2022-10-04,43.995,44.5752,43.9926,44.4706,771199.0
2022-10-05,44.2613,44.7179,43.9093,44.5657,863018.0
2022-10-06,44.5467,44.5467,43.9379,43.9474,1053438.0
2022-10-07,43.8618,44.2042,43.8332,43.8428,1159999.0
2022-10-08,43.8618,44.2042,43.8332,43.8428,1159999.0
2022-10-09,43.8618,44.2042,43.8332,43.8428,1159999.0
2022-10-10,43.8332,44.3588,43.8332,43.8998,896993.0
2022-10-11,43.995,44.2708,43.6525,43.662,1127197.0
2022-10-12,43.7381,44.0378,43.4242,43.9189,3053797.0
2022-10-13,43.7096,44.1091,43.5193,44.014,1384328.0
2022-10-14,44.1947,44.1947,43.4242,43.4813,877595.0
2022-10-15,44.1947,44.1947,43.4242,43.4813,877595.0
2022-10-16,44.1947,44.1947,43.4242,43.4813,877595.0
2022-10-17,43.7001,43.9379,43.6145,43.8237,566044.0
2022-10-18,44.0235,44.2613,43.7714,43.8808,763776.0
2022-10-19,43.7001,44.1662,43.7001,44.052,538433.0
2022-10-20,43.7381,44.2233,43.5574,43.5669,1095008.0
2022-10-21,43.7286,43.9569,43.5146,43.8237,600434.0
2022-10-22,43.7286,43.9569,43.5146,43.8237,600434.0
2022-10-23,43.7286,43.9569,43.5146,43.8237,600434.0
2022-10-24,43.9379,44.1995,43.7476,44.1376,398297.0
2022-10-25,44.2137,44.4563,44.0615,44.1567,850770.0
2022-10-26,44.4418,44.4897,44.0393,44.0393,750523.0
2022-10-27,44.1351,44.3651,44.0393,44.0393,601186.0
2022-10-28,44.2214,44.5472,44.183,44.413,1011895.0
2022-10-29,44.2214,44.5472,44.183,44.413,1011895.0
2022-10-30,44.2214,44.5472,44.183,44.413,1011895.0
2022-10-31,44.3939,44.6431,44.2693,44.5376,490268.0
2022-11-01,44.5568,44.806,44.4322,44.7006,437804.0
2022-11-02,44.7293,44.9018,44.3747,44.7197,584974.0
2022-11-03,44.4035,44.921,44.4035,44.7581,372268.0
2022-11-04,44.9306,45.0456,44.7581,44.9689,544510.0
2022-11-05,44.9306,45.0456,44.7581,44.9689,544510.0
2022-11-06,44.9306,45.0456,44.7581,44.9689,544510.0
2022-11-07,44.9306,45.0935,44.806,44.8156,633526.0
2022-11-08,44.9689,45.3715,44.806,45.1031,554035.0
2022-11-09,45.0935,45.4481,45.0408,45.266,932510.0
2022-11-10,45.774,46.1669,45.1894,45.3235,1275900.0
2022-11-11,45.0648,45.3763,45.0408,45.3619,521259.0
2022-11-12,45.0648,45.3763,45.0408,45.3619,521259.0
2022-11-13,45.0648,45.3763,45.0408,45.3619,521259.0
2022-11-14,45.3906,45.8123,45.151,45.2852,621037.0
2022-11-15,45.4481,45.9561,45.4194,45.9082,382475.0
2022-11-16,45.9561,46.1669,45.8219,45.8315,721456.0
2022-11-17,45.6302,46.004,45.5536,45.9753,549045.0
2022-11-18,46.1286,46.2915,45.8603,46.2915,401767.0
2022-11-19,46.1286,46.2915,45.8603,46.2915,401767.0
2022-11-20,46.1286,46.2915,45.8603,46.2915,401767.0
2022-11-21,46.2436,46.4353,46.1094,46.3682,358011.0
2022-11-22,46.4161,46.5503,46.2292,46.4161,469099.0
2022-11-23,46.3395,46.5695,46.282,46.5311,713444.0
2022-11-24,46.3395,46.5695,46.282,46.5311,713444.0
2022-11-25,46.5311,46.7324,46.3874,46.7324,258861.0
2022-11-26,46.5311,46.7324,46.3874,46.7324,258861.0
2022-11-27,46.5311,46.7324,46.3874,46.7324,258861.0
2022-11-28,46.5886,46.8091,46.4449,46.6941,842844.0
2022-11-29,46.4832,46.7707,46.4832,46.7228,634038.0
2022-11-30,46.5503,46.9624,46.4832,46.9624,1136035.0
2022-12-01,47.0295,47.2547,46.627,46.627,911135.0
2022-12-02,46.3874,46.857,46.3778,46.7995,556059.0
2022-12-03,46.3874,46.857,46.3778,46.7995,556059.0
2022-12-04,46.3874,46.857,46.3778,46.7995,556059.0
2022-12-05,46.6845,46.881,46.5886,46.7612,593455.0
2022-12-06,46.7324,46.9624,46.6845,46.9624,545013.0
2022-12-07,46.9528,46.9912,46.7612,46.9433,768286.0
2022-12-08,46.8858,46.9624,46.8005,46.9337,456670.0
2022-12-09,46.9241,46.9433,46.7228,46.8666,403063.0
2022-12-10,46.9241,46.9433,46.7228,46.8666,403063.0
2022-12-11,46.9241,46.9433,46.7228,46.8666,403063.0
2022-12-12,46.9816,47.0391,46.8953,47.0104,647580.0
2022-12-13,47.0391,47.202,46.8378,46.8666,1098273.0
2022-12-14,46.8666,47.1733,46.8187,46.9433,506038.0
2022-12-15,47.0295,47.0631,46.8283,46.9624,497138.0
2022-12-16,46.7516,47.0295,46.6653,46.972,1590240.0
2022-12-17,46.7516,47.0295,46.6653,46.972,1590240.0
2022-12-18,46.7516,47.0295,46.6653,46.972,1590240.0
2022-12-19,46.8474,47.0295,46.7228,46.8474,331862.0
2022-12-20,46.9145,46.9241,46.6845,46.7899,618025.0
2022-12-21,46.9433,47.0199,46.6653,46.7899,382650.0
2022-12-22,46.7707,46.8235,46.5791,46.5791,517183.0
2022-12-23,46.5791,46.9193,46.5791,46.7132,322310.0
2022-12-24,46.5791,46.9193,46.5791,46.7132,322310.0
2022-12-25,46.5791,46.9193,46.5791,46.7132,322310.0
2022-12-26,46.5791,46.9193,46.5791,46.7132,322310.0
2022-12-27,46.7995,46.8283,46.6749,46.7899,244841.0
2022-12-28,46.8187,46.9145,46.742,46.8666,279111.0
2022-12-29,46.9528,47.0104,46.6749,47.0104,432910.0
2022-12-30,46.9145,46.9624,46.7612,46.7612,433210.0
2022-12-31,46.9145,46.9624,46.7612,46.7612,433210.0
2023-01-01,46.9145,46.9624,46.7612,46.7612,433210.0
2023-01-02,46.9145,46.9624,46.7612,46.7612,433210.0
2023-01-03,46.8666,47.0966,46.742,46.9624,538070.0
2023-01-04,47.0391,47.1062,46.7707,46.972,525872.0
2023-01-05,46.8762,47.0774,46.7995,46.8762,447594.0
2023-01-06,47.0487,47.1158,46.8187,46.9816,672286.0
2023-01-07,47.0487,47.1158,46.8187,46.9816,672286.0
2023-01-08,47.0487,47.1158,46.8187,46.9816,672286.0
2023-01-09,46.9241,47.0679,46.8187,47.0104,776698.0
2023-01-10,47.0966,47.0966,46.9145,46.9912,682295.0
2023-01-11,47.0391,47.0966,46.9624,47.0104,1029385.0
2023-01-12,47.0679,47.1925,47.0017,47.0679,721252.0
2023-01-13,47.1158,47.2116,47.0583,47.1349,931471.0
2023-01-14,47.1158,47.2116,47.0583,47.1349,931471.0
2023-01-15,47.1158,47.2116,47.0583,47.1349,931471.0
2023-01-16,47.1158,47.2116,47.0583,47.1349,931471.0
2023-01-17,47.2308,47.4512,47.1397,47.4129,713797.0
2023-01-18,47.4321,47.5327,47.202,47.2116,640741.0
2023-01-19,47.3075,47.4225,47.25,47.3362,571618.0
2023-01-20,47.4416,47.4512,47.2787,47.4512,652433.0
2023-01-21,47.4416,47.4512,47.2787,47.4512,652433.0
2023-01-22,47.4416,47.4512,47.2787,47.4512,652433.0
2023-01-23,47.2595,47.4416,47.25,47.4416,568007.0
2023-01-24,47.3746,47.4416,47.2404,47.25,696047.0
2023-01-25,47.202,47.3746,47.1925,47.2308,767674.0
2023-01-26,47.2212,47.317,47.1541,47.2691,331353.0
2023-01-27,47.1637,47.317,47.1637,47.2404,501700.0
2023-01-28,47.1637,47.317,47.1637,47.2404,501700.0
2023-01-29,47.1637,47.317,47.1637,47.2404,501700.0
2023-01-30,47.1925,47.2357,47.1158,47.1254,508901.0
2023-01-31,47.1829,47.4225,47.087,47.4225,717176.0
2023-02-01,47.2212,47.3667,47.1014,47.202,1376029.0
2023-02-02,47.3155,47.4072,46.9775,47.3541,1321285.0
2023-02-03,47.3252,47.4121,47.1513,47.3348,399937.0
2023-02-04,47.3252,47.4121,47.1513,47.3348,399937.0
2023-02-05,47.3252,47.4121,47.1513,47.3348,399937.0
2023-02-06,47.3541,47.47,47.2093,47.47,406021.0
2023-02-07,47.2769,47.4603,47.2769,47.3638,500608.0
2023-02-08,47.2672,47.4603,47.2672,47.4603,678996.0
2023-02-09,47.4217,47.4603,47.3058,47.4507,382533.0
2023-02-10,47.4507,47.5859,47.4314,47.5472,518069.0
2023-02-11,47.4507,47.5859,47.4314,47.5472,518069.0
2023-02-12,47.4507,47.5859,47.4314,47.5472,518069.0
2023-02-13,47.5472,47.7693,47.4603,47.7693,474398.0
2023-02-14,47.7017,47.7404,47.5376,47.6052,459553.0
2023-02-15,47.6535,47.668,47.5472,47.5762,391074.0
2023-02-16,47.4217,47.6052,47.4217,47.47,734402.0
2023-02-17,47.7211,47.7211,47.4603,47.5376,513548.0
2023-02-18,47.7211,47.7211,47.4603,47.5376,513548.0
2023-02-19,47.7211,47.7211,47.4603,47.5376,513548.0
2023-02-20,47.7211,47.7211,47.4603,47.5376,513548.0
2023-02-21,47.4024,47.639,47.3252,47.5762,304066.0
2023-02-22,47.5859,47.7693,47.5231,47.7404,565474.0
2023-02-23,47.6148,47.7307,47.47,47.5569,819353.0
2023-02-24,47.4121,47.6728,47.4121,47.5762,308665.0
2023-02-25,47.4121,47.6728,47.4121,47.5762,308665.0
2023-02-26,47.4121,47.6728,47.4121,47.5762,308665.0
2023-02-27,47.6148,47.6148,47.3541,47.4314,495383.0
2023-02-28,47.3348,47.5328,47.3107,47.3155,433329.0
2023-03-01,47.2189,47.4603,46.8906,46.9968,908523.0
2023-03-02,46.9099,47.2769,46.8713,47.2576,365708.0
2023-03-03,47.2962,47.3541,47.0934,47.2382,301794.0
2023-03-04,47.2962,47.3541,47.0934,47.2382,301794.0
2023-03-05,47.2962,47.3541,47.0934,47.2382,301794.0
2023-03-06,47.1996,47.4072,47.1417,47.3927,287633.0
2023-03-07,47.4603,47.4603,47.0644,47.1224,446890.0
2023-03-08,47.0838,47.4893,47.0403,47.47,661652.0
2023-03-09,47.5762,47.5762,47.3831,47.4024,1028553.0
2023-03-10,47.4024,47.4893,47.1079,47.3155,945878.0
2023-03-11,47.4024,47.4893,47.1079,47.3155,945878.0
2023-03-12,47.4024,47.4893,47.1079,47.3155,945878.0
2023-03-13,47.0934,47.441,47.0934,47.1417,942133.0
2023-03-14,47.3638,47.4314,47.161,47.2672,685918.0
2023-03-15,47.2189,47.3831,47.132,47.2479,597269.0
2023-03-16,47.1707,47.272,47.0934,47.2286,872591.0
2023-03-17,47.0162,47.19,46.9003,46.9872,1757216.0
2023-03-18,47.0162,47.19,46.9003,46.9872,1757216.0
2023-03-19,47.0162,47.19,46.9003,46.9872,1757216.0
2023-03-20,47.1707,47.4217,47.132,47.3348,504571.0
2023-03-21,47.4507,47.4507,47.0258,47.2576,612944.0
2023-03-22,47.1513,47.2093,47.0065,47.0065,725258.0
2023-03-23,47.0065,47.2286,46.6975,46.7941,937443.0
2023-03-24,46.8906,47.0741,46.8568,46.9582,363167.0
2023-03-25,46.8906,47.0741,46.8568,46.9582,363167.0
2023-03-26,46.8906,47.0741,46.8568,46.9582,363167.0
2023-03-27,47.1707,47.1707,46.8423,46.9679,451897.0
2023-03-28,46.7844,47.1369,46.7844,46.9389,458840.0
2023-03-29,46.9775,47.132,46.8906,46.9099,981878.0
2023-03-30,46.9389,47.132,46.7651,47.1224,521773.0
2023-03-31,47.1127,47.2479,46.9872,47.0065,831349.0
2023-04-01,47.1127,47.2479,46.9872,47.0065,831349.0
2023-04-02,47.1127,47.2479,46.9872,47.0065,831349.0
2023-04-03,46.9968,47.1031,46.8037,46.8327,601594.0
2023-04-04,46.9099,47.1031,46.9099,47.0741,617311.0
2023-04-05,47.0934,47.2286,47.0449,47.2189,482307.0
2023-04-06,47.3058,47.3155,47.0934,47.1224,376508.0
2023-04-07,47.3058,47.3155,47.0934,47.1224,376508.0
2023-04-08,47.3058,47.3155,47.0934,47.1224,376508.0
2023-04-09,47.3058,47.3155,47.0934,47.1224,376508.0
2023-04-10,47.0838,47.3155,47.0548,47.2962,523963.0
2023-04-11,47.2769,47.3155,46.9775,47.0355,312192.0
2023-04-12,47.0838,47.1996,47.0065,47.1031,244561.0
2023-04-13,47.0451,47.3058,47.0451,47.2093,623665.0
2023-04-14,47.0838,47.1224,46.992,47.1127,233544.0
2023-04-15,47.0838,47.1224,46.992,47.1127,233544.0
2023-04-16,47.0838,47.1224,46.992,47.1127,233544.0
2023-04-17,47.2189,47.3493,47.1417,47.2576,734221.0
2023-04-18,47.3058,47.3203,47.1707,47.2962,535308.0
2023-04-19,47.3252,47.3927,47.2769,47.3734,493561.0
2023-04-20,47.3155,47.3252,47.0162,47.2189,1560869.0
2023-04-21,47.3831,47.3831,47.0838,47.161,831234.0
2023-04-22,47.3831,47.3831,47.0838,47.161,831234.0
2023-04-23,47.3831,47.3831,47.0838,47.161,831234.0
2023-04-24,47.19,47.2045,47.0451,47.132,251460.0
2023-04-25,47.0162,47.2093,47.0162,47.0934,334766.0
2023-04-26,47.0451,47.2431,46.9003,46.9775,520559.0
2023-04-27,47.2475,47.3448,46.8875,46.9946,436344.0
2023-04-28,46.8973,47.1551,46.654,46.8292,390039.0
2023-04-29,46.8973,47.1551,46.654,46.8292,390039.0
2023-04-30,46.8973,47.1551,46.654,46.8292,390039.0
2023-05-01,46.7221,46.8292,46.654,46.7319,300851.0
2023-05-02,46.6638,46.7708,46.4983,46.7513,512214.0
2023-05-03,46.7416,47.0627,46.7027,46.7124,672067.0
2023-05-04,46.7027,46.8,46.4886,46.5275,410356.0
2023-05-05,47.3935,47.3935,46.7027,47.0821,783598.0
2023-05-06,47.3935,47.3935,46.7027,47.0821,783598.0
2023-05-07,47.3935,47.3935,46.7027,47.0821,783598.0
2023-05-08,46.7805,47.0919,46.6832,47.0919,769705.0
2023-05-09,47.0432,47.1308,46.7902,46.8486,347491.0
2023-05-10,47.0043,47.1697,46.4789,46.7221,498495.0
2023-05-11,46.6054,46.8194,46.4789,46.5178,540079.0
2023-05-12,46.6346,46.7221,46.3621,46.4692,425892.0
2023-05-13,46.6346,46.7221,46.3621,46.4692,425892.0
2023-05-14,46.6346,46.7221,46.3621,46.4692,425892.0
2023-05-15,46.4886,46.4886,43.1513,43.9005,3080486.0
2023-05-16,44.2508,44.7567,43.5502,43.9783,2856875.0
2023-05-17,44.0075,44.6983,43.881,44.6692,778147.0
2023-05-18,44.4843,44.6983,44.241,44.6497,712459.0
2023-05-19,44.747,44.747,44.0708,44.3092,546100.0
2023-05-20,44.747,44.747,44.0708,44.3092,546100.0
2023-05-21,44.747,44.747,44.0708,44.3092,546100.0
2023-05-22,44.4648,44.5524,44.1486,44.4259,403786.0
2023-05-23,44.3675,44.64,44.2216,44.5135,376954.0
2023-05-24,44.5232,44.674,44.3675,44.387,709035.0
2023-05-25,44.2216,44.3821,44.0075,44.1438,453487.0
2023-05-26,43.9686,44.1924,43.92,43.9589,396758.0
2023-05-27,43.9686,44.1924,43.92,43.9589,396758.0
2023-05-28,43.9686,44.1924,43.92,43.9589,396758.0
2023-05-29,43.9686,44.1924,43.92,43.9589,396758.0
2023-05-30,43.8908,44.4843,43.8519,44.3092,274972.0
2023-05-31,44.3773,44.7275,44.2508,44.6789,653358.0
2023-06-01,44.6983,44.8054,44.4405,44.5816,561658.0
2023-06-02,44.3773,45.4281,44.3773,45.3794,588031.0
2023-06-03,44.3773,45.4281,44.3773,45.3794,588031.0
2023-06-04,44.3773,45.4281,44.3773,45.3794,588031.0
2023-06-05,45.0973,45.6519,45.0486,45.1946,285193.0
2023-06-06,45.2238,45.4865,45.1654,45.2919,370282.0
2023-06-07,45.2529,45.6713,45.2286,45.3989,552325.0
2023-06-08,45.2335,45.4767,45.1654,45.1946,197264.0
2023-06-09,45.2627,45.5643,44.854,45.0681,276132.0
2023-06-10,45.2627,45.5643,44.854,45.0681,276132.0
2023-06-11,45.2627,45.5643,44.854,45.0681,276132.0
2023-06-12,45.2919,45.4086,45.1362,45.3794,221828.0
2023-06-13,45.214,45.4475,45.1848,45.2919,344200.0
2023-06-14,45.3502,45.4865,44.9902,45.0389,362192.0
2023-06-15,45.0194,45.4378,45.0194,45.1556,442236.0
2023-06-16,45.2919,45.3016,44.8783,44.9124,725922.0
2023-06-17,45.2919,45.3016,44.8783,44.9124,725922.0
2023-06-18,45.2919,45.3016,44.8783,44.9124,725922.0
2023-06-19,45.2919,45.3016,44.8783,44.9124,725922.0
2023-06-20,45.0583,45.214,44.5427,44.5621,600565.0
2023-06-21,44.5135,44.8297,44.5135,44.5524,703775.0
2023-06-22,44.5135,44.601,44.2508,44.2702,1005900.0
2023-06-23,44.1146,44.28,43.7254,43.7643,1464286.0
2023-06-24,44.1146,44.28,43.7254,43.7643,1464286.0
2023-06-25,44.1146,44.28,43.7254,43.7643,1464286.0
2023-06-26,43.7351,43.8908,43.6183,43.7059,614900.0
2023-06-27,43.7448,44.0173,43.7448,43.9394,874565.0
2023-06-28,43.9394,43.9589,43.7643,43.8227,395676.0
2023-06-29,43.7546,44.0465,43.5892,43.9492,252291.0
2023-06-30,43.9978,44.134,43.8713,43.881,553075.0
2023-07-01,43.9978,44.134,43.8713,43.881,553075.0
2023-07-02,43.9978,44.134,43.8713,43.881,553075.0
2023-07-03,43.7351,44.2605,43.667,44.1535,194666.0
2023-07-04,43.7351,44.2605,43.667,44.1535,194666.0
2023-07-05,44.0367,44.5913,43.9492,44.4454,328214.0
2023-07-06,44.2508,44.3383,44.1,44.3189,319315.0
2023-07-07,44.1632,44.3286,44.0416,44.1535,352017.0
2023-07-08,44.1632,44.3286,44.0416,44.1535,352017.0
2023-07-09,44.1632,44.3286,44.0416,44.1535,352017.0
2023-07-10,44.0951,44.241,43.9881,44.0756,238302.0
2023-07-11,44.0465,44.3286,44.027,44.0854,381244.0
2023-07-12,44.1729,44.6789,44.1048,44.4648,402513.0
2023-07-13,44.387,44.6935,44.2994,44.5621,434836.0
2023-07-14,44.5621,44.6692,44.3481,44.5816,366338.0
2023-07-15,44.5621,44.6692,44.3481,44.5816,366338.0
2023-07-16,44.5621,44.6692,44.3481,44.5816,366338.0
2023-07-17,44.4065,44.6692,44.2897,44.5524,249776.0
2023-07-18,44.5329,44.6205,44.0659,44.0854,310311.0
2023-07-19,44.0756,44.4113,44.0367,44.1243,203605.0
2023-07-20,44.4454,44.4454,44.0756,44.3675,343361.0
2023-07-21,44.5135,44.6205,44.3286,44.5621,610129.0
2023-07-22,44.5135,44.6205,44.3286,44.5621,610129.0
2023-07-23,44.5135,44.6205,44.3286,44.5621,610129.0
2023-07-24,44.5135,44.5378,44.2313,44.3675,305169.0
2023-07-25,44.2216,44.3092,43.9005,44.0465,363629.0
2023-07-26,43.9394,44.2605,43.9394,44.1729,357929.0
2023-07-27,44.0854,44.2021,43.5892,43.7254,393425.0
2023-07-28,43.8519,44.0465,43.5405,43.6865,385760.0
2023-07-29,43.8519,44.0465,43.5405,43.6865,385760.0
2023-07-30,43.8519,44.0465,43.5405,43.6865,385760.0
2023-07-31,43.6281,43.7156,43.5551,43.6086,221780.0
2023-08-01,43.667,43.7351,43.2243,43.3167,337666.0
2023-08-02,43.1513,43.3265,42.84,43.054,525742.0
2023-08-03,43.2,43.414,43.0929,43.3362,619912.0
2023-08-04,42.9665,43.2583,42.9373,43.1319,320012.0
2023-08-05,42.9665,43.2583,42.9373,43.1319,320012.0
2023-08-06,42.9665,43.2583,42.9373,43.1319,320012.0
