,ULH US Equity,ULH US Equity,ULH US Equity,ULH US Equity,ULH US Equity
2021-05-31,24.1881,24.1881,23.5633,23.8353,42727.0
2021-06-01,24.0832,24.8841,23.9783,24.865,61835.0
2021-06-02,24.9127,24.9897,23.7686,23.8258,27282.0
2021-06-03,23.8258,24.1875,23.597,24.0737,20692.0
2021-06-04,24.1167,24.4135,23.8056,24.0784,29195.0
2021-06-05,24.1167,24.4135,23.8056,24.0784,29195.0
2021-06-06,24.1167,24.4135,23.8056,24.0784,29195.0
2021-06-07,24.0401,24.8348,23.954,24.3752,42510.0
2021-06-08,24.3752,24.9592,24.1455,24.404,28088.0
2021-06-09,24.3369,24.5188,23.7912,24.2125,38300.0
2021-06-10,24.4135,24.6625,23.6189,23.9348,25199.0
2021-06-11,24.0689,24.1694,23.4657,23.6476,25778.0
2021-06-12,24.0689,24.1694,23.4657,23.6476,25778.0
2021-06-13,24.0689,24.1694,23.4657,23.6476,25778.0
2021-06-14,23.5806,23.78,23.1417,23.2551,51239.0
2021-06-15,23.2742,23.8487,23.1402,23.4561,107037.0
2021-06-16,23.4178,23.4609,22.6902,22.6902,42369.0
2021-06-17,22.6902,22.786,21.9435,22.0871,77242.0
2021-06-18,21.7137,22.0105,20.584,20.584,157029.0
2021-06-19,21.7137,22.0105,20.584,20.584,157029.0
2021-06-20,21.7137,22.0105,20.584,20.584,157029.0
2021-06-21,20.8233,21.5318,20.8233,21.2733,71923.0
2021-06-22,21.2637,21.6562,21.0053,21.4265,77141.0
2021-06-23,21.9722,22.47,21.7137,21.9818,154423.0
2021-06-24,22.1158,22.4509,21.8764,22.0679,29271.0
2021-06-25,22.0583,22.3611,21.5701,21.6084,154710.0
2021-06-26,22.0583,22.3611,21.5701,21.6084,154710.0
2021-06-27,22.0583,22.3611,21.5701,21.6084,154710.0
2021-06-28,21.5988,22.0871,21.0914,21.5701,68680.0
2021-06-29,21.6562,22.1637,21.4265,21.8956,49748.0
2021-06-30,21.819,22.4796,21.8094,22.3073,49496.0
2021-07-01,22.4892,22.9008,22.1542,22.6615,44420.0
2021-07-02,22.6902,23.0732,22.1062,22.3456,33790.0
2021-07-03,22.6902,23.0732,22.1062,22.3456,33790.0
2021-07-04,22.6902,23.0732,22.1062,22.3456,33790.0
2021-07-05,22.6902,23.0732,22.1062,22.3456,33790.0
2021-07-06,22.403,22.4126,21.4648,22.0871,29959.0
2021-07-07,21.953,22.2816,21.5031,22.0009,22987.0
2021-07-08,21.4648,21.9243,21.4552,21.7041,46462.0
2021-07-09,22.0679,22.2498,21.9626,22.2211,32525.0
2021-07-10,22.0679,22.2498,21.9626,22.2211,32525.0
2021-07-11,22.0679,22.2498,21.9626,22.2211,32525.0
2021-07-12,22.4987,22.8338,21.9435,22.1828,31550.0
2021-07-13,22.02,22.3743,22.02,22.1158,29972.0
2021-07-14,22.3264,22.4796,22.1924,22.3168,50089.0
2021-07-15,22.2307,22.4987,21.9435,22.3647,36258.0
2021-07-16,22.4892,22.4892,21.5796,21.7424,34150.0
2021-07-17,22.4892,22.4892,21.5796,21.7424,34150.0
2021-07-18,22.4892,22.4892,21.5796,21.7424,34150.0
2021-07-19,21.2254,21.5141,20.5552,20.8042,45534.0
2021-07-20,20.8903,21.6371,20.8903,21.0914,47048.0
2021-07-21,21.3212,21.7903,21.2829,21.3882,16146.0
2021-07-22,21.3547,21.6179,20.4403,20.7084,27815.0
2021-07-23,20.919,21.2541,20.7084,21.2254,19955.0
2021-07-24,20.919,21.2541,20.7084,21.2254,19955.0
2021-07-25,20.919,21.2541,20.7084,21.2254,19955.0
2021-07-26,21.1584,22.2594,20.7084,21.1392,22318.0
2021-07-27,21.0244,21.3164,20.7802,21.0148,17100.0
2021-07-28,21.0435,21.3882,20.6031,21.3594,24221.0
2021-07-29,21.6084,22.0871,20.9573,21.9147,43884.0
2021-07-30,22.202,22.3073,20.718,22.0679,47021.0
2021-07-31,22.202,22.3073,20.718,22.0679,47021.0
2021-08-01,22.202,22.3073,20.718,22.0679,47021.0
2021-08-02,22.1062,22.5903,21.3403,21.4073,29867.0
2021-08-03,21.4456,21.6371,21.168,21.4169,27734.0
2021-08-04,21.235,21.235,20.4499,20.6031,25752.0
2021-08-05,20.584,21.0627,20.3446,20.4786,19161.0
2021-08-06,20.6893,21.0435,20.3733,20.6797,17059.0
2021-08-07,20.6893,21.0435,20.3733,20.6797,17059.0
2021-08-08,20.6893,21.0435,20.3733,20.6797,17059.0
2021-08-09,20.6031,20.9904,20.1053,20.335,31097.0
2021-08-10,20.3255,20.785,20.3255,20.6031,13823.0
2021-08-11,20.6127,20.8999,20.2393,20.8999,44794.0
2021-08-12,20.8329,21.302,20.7754,21.0531,27043.0
2021-08-13,21.2275,21.2829,20.718,20.8903,10810.0
2021-08-14,21.2275,21.2829,20.718,20.8903,10810.0
2021-08-15,21.2275,21.2829,20.718,20.8903,10810.0
2021-08-16,20.785,21.0627,20.3542,20.852,51488.0
2021-08-17,20.8916,20.8916,20.2649,20.651,25762.0
2021-08-18,20.651,21.3499,20.651,20.785,32165.0
2021-08-19,20.7563,20.9475,20.134,20.3638,27749.0
2021-08-20,20.2297,20.7946,20.2297,20.4691,92409.0
2021-08-21,20.2297,20.7946,20.2297,20.4691,92409.0
2021-08-22,20.2297,20.7946,20.2297,20.4691,92409.0
2021-08-23,20.6127,20.8807,20.2776,20.6893,201062.0
2021-08-24,20.9669,21.4677,20.9286,21.0148,31614.0
2021-08-25,20.9095,21.9052,20.9095,21.5126,135488.0
2021-08-26,21.4456,21.5126,20.6605,20.7754,37243.0
2021-08-27,20.7802,21.4743,20.7802,21.2541,29751.0
2021-08-28,20.7802,21.4743,20.7802,21.2541,29751.0
2021-08-29,20.7802,21.4743,20.7802,21.2541,29751.0
2021-08-30,21.3116,21.3116,20.718,20.8616,15995.0
2021-08-31,21.1201,21.2721,20.8932,20.9382,34935.0
2021-09-01,20.9286,21.1488,20.7467,21.1105,16984.0
2021-09-02,21.1153,21.3847,20.9422,21.0672,27022.0
2021-09-03,20.6056,20.8075,20.6056,20.7305,10411.0
2021-09-04,20.6056,20.8075,20.6056,20.7305,10411.0
2021-09-05,20.6056,20.8075,20.6056,20.7305,10411.0
2021-09-06,20.6056,20.8075,20.6056,20.7305,10411.0
2021-09-07,20.6343,20.7786,20.2303,20.5862,57915.0
2021-09-08,20.4612,20.5862,20.1486,20.2688,19946.0
2021-09-09,20.5141,20.5141,19.682,19.682,27520.0
2021-09-10,20.009,20.0572,19.4607,19.8648,37457.0
2021-09-11,20.009,20.0572,19.4607,19.8648,37457.0
2021-09-12,20.009,20.0572,19.4607,19.8648,37457.0
2021-09-13,19.961,20.2977,19.8359,20.0283,37626.0
2021-09-14,20.1822,20.1822,19.6243,19.6628,23685.0
2021-09-15,19.7397,20.1341,19.6531,19.7012,102555.0
2021-09-16,19.8263,20.2303,19.3838,19.4896,90520.0
2021-09-17,19.4704,20.1461,18.7874,18.8066,210022.0
2021-09-18,19.4704,20.1461,18.7874,18.8066,210022.0
2021-09-19,19.4704,20.1461,18.7874,18.8066,210022.0
2021-09-20,18.6431,19.0663,18.3256,18.3256,153565.0
2021-09-21,18.5565,19.2972,18.5565,18.9413,202432.0
2021-09-22,18.9605,19.7109,18.9605,19.3645,109644.0
2021-09-23,19.5473,19.6435,19.0375,19.1818,32271.0
2021-09-24,19.0952,19.2972,18.8355,18.922,29806.0
2021-09-25,19.0952,19.2972,18.8355,18.922,29806.0
2021-09-26,19.0952,19.2972,18.8355,18.922,29806.0
2021-09-27,18.9413,19.5088,18.9413,19.2683,29719.0
2021-09-28,19.124,19.4326,18.8066,18.8932,37548.0
2021-09-29,18.8547,19.4896,18.8451,18.9894,28467.0
2021-09-30,18.999,19.5858,18.7585,19.3164,53149.0
2021-10-01,19.2876,19.6531,18.999,19.4992,34000.0
2021-10-02,19.2876,19.6531,18.999,19.4992,34000.0
2021-10-03,19.2876,19.6531,18.999,19.4992,34000.0
2021-10-04,19.5281,19.7569,19.1721,19.4223,33278.0
2021-10-05,19.4223,19.6147,19.1914,19.4992,117285.0
2021-10-06,19.278,19.6147,18.999,19.3934,35947.0
2021-10-07,19.5088,19.8551,19.2395,19.278,17787.0
2021-10-08,19.2972,19.2972,18.7489,19.0375,18029.0
2021-10-09,19.2972,19.2972,18.7489,19.0375,18029.0
2021-10-10,19.2972,19.2972,18.7489,19.0375,18029.0
2021-10-11,19.302,19.4607,18.7296,19.1914,40432.0
2021-10-12,19.2876,19.2972,18.8739,19.0663,32798.0
2021-10-13,19.2299,19.3934,18.8129,19.0856,21301.0
2021-10-14,19.3525,19.5569,19.0471,19.4992,38379.0
2021-10-15,19.759,20.2015,19.605,20.0283,40484.0
2021-10-16,19.759,20.2015,19.605,20.0283,40484.0
2021-10-17,19.759,20.2015,19.605,20.0283,40484.0
2021-10-18,20.0379,20.2784,19.5569,20.1245,37373.0
2021-10-19,20.1822,20.2303,19.8263,20.1437,21152.0
2021-10-20,20.163,21.1442,20.163,21.1153,52515.0
2021-10-21,21.1538,21.1538,20.6728,20.7979,39420.0
2021-10-22,20.8748,21.1634,20.8748,21.0288,28102.0
2021-10-23,20.8748,21.1634,20.8748,21.0288,28102.0
2021-10-24,20.8748,21.1634,20.8748,21.0288,28102.0
2021-10-25,21.0769,21.5867,20.9855,21.5097,61316.0
2021-10-26,21.6252,21.6444,21.2115,21.2789,37560.0
2021-10-27,21.2404,21.2596,20.5752,20.7017,20008.0
2021-10-28,20.8941,21.1057,20.7883,20.9133,26566.0
2021-10-29,20.4901,20.5482,20.1341,20.2784,47556.0
2021-10-30,20.4901,20.5482,20.1341,20.2784,47556.0
2021-10-31,20.4901,20.5482,20.1341,20.2784,47556.0
2021-11-01,20.2207,20.4612,19.6243,19.6339,46132.0
2021-11-02,19.7205,20.1726,19.4944,20.1245,41592.0
2021-11-03,20.0187,20.2784,19.8311,20.163,25262.0
2021-11-04,20.1437,20.2592,20.0379,20.086,23498.0
2021-11-05,20.2977,20.7113,20.1486,20.644,37779.0
2021-11-06,20.2977,20.7113,20.1486,20.644,37779.0
2021-11-07,20.2977,20.7113,20.1486,20.644,37779.0
2021-11-08,20.846,20.8941,20.3746,20.7883,31302.0
2021-11-09,20.7786,21.1346,20.4131,20.5766,33841.0
2021-11-10,20.846,20.846,20.288,20.4708,14359.0
2021-11-11,20.5574,20.8873,20.288,20.6151,33408.0
2021-11-12,20.3746,20.6824,20.2496,20.2977,28364.0
2021-11-13,20.3746,20.6824,20.2496,20.2977,28364.0
2021-11-14,20.3746,20.6824,20.2496,20.2977,28364.0
2021-11-15,20.3842,20.3842,20.1822,20.2977,24646.0
2021-11-16,20.2015,20.2784,19.884,20.2111,28261.0
2021-11-17,20.2015,20.2015,19.5954,19.6724,13256.0
2021-11-18,19.5773,19.5773,18.8836,19.0471,36362.0
2021-11-19,18.8739,19.4415,18.5276,19.2972,34307.0
2021-11-20,18.8739,19.4415,18.5276,19.2972,34307.0
2021-11-21,18.8739,19.4415,18.5276,19.2972,34307.0
2021-11-22,19.4992,20.0187,19.2106,19.5666,96335.0
2021-11-23,19.5858,20.163,19.5858,19.8071,60551.0
2021-11-24,19.6339,20.1149,19.0428,19.7301,21659.0
2021-11-25,19.6339,20.1149,19.0428,19.7301,21659.0
2021-11-26,19.2395,19.3261,18.6238,18.6719,14910.0
2021-11-27,19.2395,19.3261,18.6238,18.6719,14910.0
2021-11-28,19.2395,19.3261,18.6238,18.6719,14910.0
2021-11-29,18.9605,19.2154,18.3257,18.3448,31826.0
2021-11-30,18.72,18.72,17.5201,17.8831,52089.0
2021-12-01,18.0563,18.3737,17.5368,17.6234,38921.0
2021-12-02,17.8831,18.1669,17.7292,18.1332,52844.0
2021-12-03,18.109,18.3364,17.3448,17.635,27108.0
2021-12-04,18.109,18.3364,17.3448,17.635,27108.0
2021-12-05,18.109,18.3364,17.3448,17.635,27108.0
2021-12-06,17.7027,18.051,17.1804,17.2287,28484.0
2021-12-07,17.5334,17.6447,17.19,17.2384,33446.0
2021-12-08,17.4512,17.8478,17.3593,17.4996,34676.0
2021-12-09,17.3642,17.4996,17.1707,17.3061,38547.0
2021-12-10,17.3158,17.3738,16.9047,16.9675,95097.0
2021-12-11,17.3158,17.3738,16.9047,16.9675,95097.0
2021-12-12,17.3158,17.3738,16.9047,16.9675,95097.0
2021-12-13,17.0449,17.1223,16.7354,17.1223,103321.0
2021-12-14,17.0353,17.4125,16.6773,16.9482,112280.0
2021-12-15,16.9482,17.2868,16.6773,16.8321,132419.0
2021-12-16,17.2336,17.3738,16.6725,16.8515,113951.0
2021-12-17,16.8418,17.161,16.5419,16.9192,149386.0
2021-12-18,16.8418,17.161,16.5419,16.9192,149386.0
2021-12-19,16.8418,17.161,16.5419,16.9192,149386.0
2021-12-20,16.6967,16.8805,16.0776,16.8321,65256.0
2021-12-21,16.9288,17.4427,16.6949,17.0933,31894.0
2021-12-22,16.9966,17.3642,16.9966,17.2674,21732.0
2021-12-23,17.2094,17.5565,17.2094,17.4029,23639.0
2021-12-24,17.2094,17.5565,17.2094,17.4029,23639.0
2021-12-25,17.2094,17.5565,17.2094,17.4029,23639.0
2021-12-26,17.2094,17.5565,17.2094,17.4029,23639.0
2021-12-27,17.3932,17.7124,17.0449,17.5963,23580.0
2021-12-28,17.5093,18.6121,17.5093,18.5056,76673.0
2021-12-29,18.525,18.7572,18.2348,18.4186,44205.0
2021-12-30,18.4766,18.5637,17.8672,18.0703,48594.0
2021-12-31,18.1574,18.3025,17.7995,18.2445,18610.0
2022-01-01,18.1574,18.3025,17.7995,18.2445,18610.0
2022-01-02,18.1574,18.3025,17.7995,18.2445,18610.0
2022-01-03,18.2348,18.6507,18.0123,18.0994,18970.0
2022-01-04,18.2058,18.7959,18.138,18.4379,17487.0
2022-01-05,18.7281,18.8488,18.0316,18.0316,31259.0
2022-01-06,18.1574,18.1961,17.8091,18.0897,15305.0
2022-01-07,17.8234,18.1836,17.7511,18.0703,15494.0
2022-01-08,17.8234,18.1836,17.7511,18.0703,15494.0
2022-01-09,17.8234,18.1836,17.7511,18.0703,15494.0
2022-01-10,18.109,18.109,17.7511,17.9156,14844.0
2022-01-11,17.8382,18.0607,17.577,18.0123,35322.0
2022-01-12,17.9736,18.1816,17.7845,17.8382,27716.0
2022-01-13,17.9542,18.1671,17.9059,18.0413,14019.0
2022-01-14,17.8575,17.872,17.6336,17.7221,21185.0
2022-01-15,17.8575,17.872,17.6336,17.7221,21185.0
2022-01-16,17.8575,17.872,17.6336,17.7221,21185.0
2022-01-17,17.8575,17.872,17.6336,17.7221,21185.0
2022-01-18,17.5963,17.7124,16.9579,17.4415,22794.0
2022-01-19,17.7511,17.7995,17.0933,17.1997,52652.0
2022-01-20,17.6979,17.6979,16.5419,16.658,44861.0
2022-01-21,16.5129,17.0159,16.1066,16.5516,432541.0
2022-01-22,16.5129,17.0159,16.1066,16.5516,432541.0
2022-01-23,16.5129,17.0159,16.1066,16.5516,432541.0
2022-01-24,16.4355,16.8128,16.185,16.6386,131901.0
2022-01-25,16.5419,17.3545,16.2275,16.9772,105914.0
2022-01-26,17.1707,17.4609,16.5129,16.7837,78077.0
2022-01-27,16.8708,17.0159,15.6519,15.768,88660.0
2022-01-28,15.768,16.2033,15.3401,16.0098,90123.0
2022-01-29,15.768,16.2033,15.3401,16.0098,90123.0
2022-01-30,15.768,16.2033,15.3401,16.0098,90123.0
2022-01-31,15.9615,16.4839,15.8261,16.4742,35301.0
2022-02-01,16.3581,17.9833,16.3581,17.0159,59747.0
2022-02-02,17.1223,17.5189,16.7644,17.3932,42042.0
2022-02-03,17.3448,17.6107,16.9966,17.1707,44961.0
2022-02-04,17.1707,17.1707,16.4935,16.5322,30655.0
2022-02-05,17.1707,17.1707,16.4935,16.5322,30655.0
2022-02-06,17.1707,17.1707,16.4935,16.5322,30655.0
2022-02-07,16.4935,16.4935,15.8841,16.0195,40539.0
2022-02-08,16.0582,16.184,15.768,15.8164,35625.0
2022-02-09,15.8938,16.4452,15.7382,16.242,37601.0
2022-02-10,16.1743,16.7257,16.155,16.184,74659.0
2022-02-11,17.5383,17.7995,16.9772,17.4319,51917.0
2022-02-12,17.5383,17.7995,16.9772,17.4319,51917.0
2022-02-13,17.5383,17.7995,16.9772,17.4319,51917.0
2022-02-14,17.5189,17.5189,17.2191,17.3932,19476.0
2022-02-15,17.6253,17.7221,17.1223,17.4802,20365.0
2022-02-16,17.3932,17.8574,16.9385,17.5383,24263.0
2022-02-17,17.3448,17.7971,17.161,17.2771,23404.0
2022-02-18,17.3738,17.3738,16.9482,17.19,23878.0
2022-02-19,17.3738,17.3738,16.9482,17.19,23878.0
2022-02-20,17.3738,17.3738,16.9482,17.19,23878.0
2022-02-21,17.3738,17.3738,16.9482,17.19,23878.0
2022-02-22,17.0546,17.5963,16.9288,17.2964,127130.0
2022-02-23,17.4706,18.08,17.3448,17.8285,40641.0
2022-02-24,17.5189,18.2445,17.2287,18.109,35871.0
2022-02-25,18.1574,19.2118,18.1574,18.8249,43987.0
2022-02-26,18.1574,19.2118,18.1574,18.8249,43987.0
2022-02-27,18.1574,19.2118,18.1574,18.8249,43987.0
2022-02-28,18.7572,18.7572,18.0493,18.5056,27718.0
2022-03-01,18.3605,18.467,17.7027,17.9639,35855.0
2022-03-02,18.0994,18.7088,18.0994,18.3896,25898.0
2022-03-03,18.3992,18.7281,18.0202,18.4186,28253.0
2022-03-04,18.3845,18.618,18.1316,18.4624,44012.0
2022-03-05,18.3845,18.618,18.1316,18.4624,44012.0
2022-03-06,18.3845,18.618,18.1316,18.4624,44012.0
2022-03-07,18.5499,18.8223,18.2775,18.297,27577.0
2022-03-08,18.4915,19.2114,18.4332,18.8028,134051.0
2022-03-09,19.0265,19.3962,19.0265,19.1822,31877.0
2022-03-10,19.2795,19.6199,19.1433,19.4643,17267.0
2022-03-11,19.4351,20.1452,19.4351,19.7853,40198.0
2022-03-12,19.4351,20.1452,19.4351,19.7853,40198.0
2022-03-13,19.4351,20.1452,19.4351,19.7853,40198.0
2022-03-14,20.116,20.865,20.116,20.7872,47770.0
2022-03-15,20.7775,21.1957,20.1528,20.5732,61440.0
2022-03-16,20.544,21.5167,20.544,21.4486,40299.0
2022-03-17,21.4195,21.9204,21.4195,21.7988,24326.0
2022-03-18,21.7113,22.1198,21.5265,22.0809,69762.0
2022-03-19,21.7113,22.1198,21.5265,22.0809,69762.0
2022-03-20,21.7113,22.1198,21.5265,22.0809,69762.0
2022-03-21,21.9659,22.5965,21.935,22.3046,55821.0
2022-03-22,22.4408,22.8299,22.0906,22.2074,78729.0
2022-03-23,22.0323,22.0323,20.33,20.3786,54570.0
2022-03-24,20.6024,20.651,20.33,20.4078,21115.0
2022-03-25,20.4078,20.5829,20.2814,20.3786,21227.0
2022-03-26,20.4078,20.5829,20.2814,20.3786,21227.0
2022-03-27,20.4078,20.5829,20.2814,20.3786,21227.0
2022-03-28,20.3786,20.4564,20.2425,20.3981,12226.0
2022-03-29,20.4175,20.8504,20.4078,20.7191,32195.0
2022-03-30,20.3786,20.8747,20.2327,20.2814,31774.0
2022-03-31,20.2327,20.3786,19.2503,19.6005,58256.0
2022-04-01,19.7464,19.7658,18.9001,19.0168,59340.0
2022-04-02,19.7464,19.7658,18.9001,19.0168,59340.0
2022-04-03,19.7464,19.7658,18.9001,19.0168,59340.0
2022-04-04,19.2114,19.2114,18.4526,18.4624,39014.0
2022-04-05,18.4818,18.6375,17.3778,17.4799,60661.0
2022-04-06,17.334,17.6074,17.2756,17.3437,52523.0
2022-04-07,17.4215,17.7036,17.2367,17.4799,58142.0
2022-04-08,17.3826,17.9176,17.3437,17.7328,33555.0
2022-04-09,17.3826,17.9176,17.3437,17.7328,33555.0
2022-04-10,17.3826,17.9176,17.3437,17.7328,33555.0
2022-04-11,17.976,18.1608,17.6258,17.6745,40438.0
2022-04-12,17.9079,18.404,17.5188,17.6258,48647.0
2022-04-13,17.6064,17.9176,17.5675,17.8495,16772.0
2022-04-14,17.8982,18.1219,17.8106,18.0538,22582.0
2022-04-15,17.8982,18.1219,17.8106,18.0538,22582.0
2022-04-16,17.8982,18.1219,17.8106,18.0538,22582.0
2022-04-17,17.8982,18.1219,17.8106,18.0538,22582.0
2022-04-18,18.1219,18.1803,17.9176,18.0733,15287.0
2022-04-19,17.9274,18.3262,17.9274,18.0635,25988.0
2022-04-20,18.297,18.7153,18.297,18.5596,20163.0
2022-04-21,18.5499,18.9487,17.976,18.0441,62090.0
2022-04-22,18.0344,18.3602,17.5091,17.7523,99673.0
2022-04-23,18.0344,18.3602,17.5091,17.7523,99673.0
2022-04-24,18.0344,18.3602,17.5091,17.7523,99673.0
2022-04-25,17.8204,18.2581,17.4021,17.9663,120183.0
2022-04-26,17.7425,18.8974,17.7425,18.7347,101903.0
2022-04-27,18.8806,19.2892,18.7055,18.9195,63701.0
2022-04-28,19.1725,20.2035,18.9876,20.0771,63835.0
2022-04-29,20.0674,20.4467,19.6102,19.7269,51580.0
2022-04-30,20.0674,20.4467,19.6102,19.7269,51580.0
2022-05-01,20.0674,20.4467,19.6102,19.7269,51580.0
2022-05-02,19.7269,20.2133,19.7075,19.7755,86916.0
2022-05-03,19.8242,20.6583,19.8145,20.5926,37874.0
2022-05-04,20.2814,21.7405,20.2814,21.4973,58366.0
2022-05-05,21.5556,21.5556,20.7872,20.9817,46009.0
2022-05-06,22.8105,23.4738,21.935,22.8688,65988.0
2022-05-07,22.8105,23.4738,21.935,22.8688,65988.0
2022-05-08,22.8105,23.4738,21.935,22.8688,65988.0
2022-05-09,22.9564,23.1801,22.3825,22.5381,64919.0
2022-05-10,22.6645,22.8202,21.7502,22.3727,69846.0
2022-05-11,22.363,22.6451,20.3495,22.5381,58265.0
2022-05-12,22.3727,23.2871,22.1976,22.7521,44473.0
2022-05-13,24.3279,24.3279,23.2676,23.9291,51199.0
2022-05-14,24.3279,24.3279,23.2676,23.9291,51199.0
2022-05-15,24.3279,24.3279,23.2676,23.9291,51199.0
2022-05-16,24.1431,25.9232,24.1431,24.8143,122950.0
2022-05-17,25.1742,25.68,24.8824,25.1644,107438.0
2022-05-18,25.2909,25.2909,24.182,24.61,77277.0
2022-05-19,24.3279,24.5127,23.2482,23.9485,84259.0
2022-05-20,24.3182,24.3182,23.1704,23.4135,100544.0
2022-05-21,24.3182,24.3182,23.1704,23.4135,100544.0
2022-05-22,24.3182,24.3182,23.1704,23.4135,100544.0
2022-05-23,23.8902,24.9894,23.7151,24.075,238746.0
2022-05-24,24.0847,25.2909,23.8367,25.1158,102186.0
2022-05-25,25.2617,26.7111,25.0964,26.0204,108251.0
2022-05-26,26.2636,27.071,26.0399,26.4971,87080.0
2022-05-27,26.4971,26.9008,26.3025,26.7792,71475.0
2022-05-28,26.4971,26.9008,26.3025,26.7792,71475.0
2022-05-29,26.4971,26.9008,26.3025,26.7792,71475.0
2022-05-30,26.4971,26.9008,26.3025,26.7792,71475.0
2022-05-31,26.6479,27.5963,26.2221,27.1294,146548.0
2022-06-01,27.4406,27.7422,26.536,27.5574,109997.0
2022-06-02,27.6644,28.6176,27.4212,28.3744,66510.0
2022-06-03,28.311,28.7113,28.0474,28.3012,45788.0
2022-06-04,28.311,28.7113,28.0474,28.3012,45788.0
2022-06-05,28.311,28.7113,28.0474,28.3012,45788.0
2022-06-06,28.4672,29.9511,28.2524,29.9316,90045.0
2022-06-07,29.5215,29.8828,28.9846,29.0432,103518.0
2022-06-08,28.8968,29.1018,28.3598,28.926,61834.0
2022-06-09,28.7894,29.3312,28.6625,28.9651,45104.0
2022-06-10,28.6234,29.0529,28.4086,28.477,55636.0
2022-06-11,28.6234,29.0529,28.4086,28.477,55636.0
2022-06-12,28.6234,29.0529,28.4086,28.477,55636.0
2022-06-13,27.735,27.735,26.5147,26.6612,78190.0
2022-06-14,26.954,27.5788,26.4664,27.2567,62543.0
2022-06-15,27.2469,27.8131,26.7295,27.0809,68119.0
2022-06-16,26.4952,26.7588,25.2066,25.6263,177593.0
2022-06-17,25.6947,26.6709,24.9625,25.6849,116564.0
2022-06-18,25.6947,26.6709,24.9625,25.6849,116564.0
2022-06-19,25.6947,26.6709,24.9625,25.6849,116564.0
2022-06-20,25.6947,26.6709,24.9625,25.6849,116564.0
2022-06-21,26.1145,26.5634,25.4799,26.2902,47454.0
2022-06-22,26.0559,26.7295,25.646,25.8411,97221.0
2022-06-23,25.6849,26.0071,25.0015,25.3628,45128.0
2022-06-24,25.4409,27.7838,25.4409,27.6472,196536.0
2022-06-25,25.4409,27.7838,25.4409,27.6472,196536.0
2022-06-26,25.4409,27.7838,25.4409,27.6472,196536.0
2022-06-27,27.9205,28.2964,27.2079,27.4714,120970.0
2022-06-28,27.4812,28.1515,27.3445,27.5105,58283.0
2022-06-29,27.4714,27.4714,26.544,26.6807,33336.0
2022-06-30,26.2707,26.8369,25.8816,26.6612,28877.0
2022-07-01,26.2902,27.0608,25.8802,26.5245,32425.0
2022-07-02,26.2902,27.0608,25.8802,26.5245,32425.0
2022-07-03,26.2902,27.0608,25.8802,26.5245,32425.0
2022-07-04,26.2902,27.0608,25.8802,26.5245,32425.0
2022-07-05,26.0071,26.1145,25.1578,25.8509,62139.0
2022-07-06,25.8899,25.8899,24.9153,25.5287,38771.0
2022-07-07,25.8021,26.6709,25.8021,26.3683,46991.0
2022-07-08,26.5928,26.7685,26.0178,26.5538,29730.0
2022-07-09,26.5928,26.7685,26.0178,26.5538,29730.0
2022-07-10,26.5928,26.7685,26.0178,26.5538,29730.0
2022-07-11,26.2023,26.9638,26.0291,26.1437,39957.0
2022-07-12,25.968,26.4073,25.1968,25.9485,37597.0
2022-07-13,25.558,25.558,24.777,25.1089,110325.0
2022-07-14,24.6403,24.6403,23.8496,24.3963,107934.0
2022-07-15,24.8649,25.3098,23.8692,24.9234,61343.0
2022-07-16,24.8649,25.3098,23.8692,24.9234,61343.0
2022-07-17,24.8649,25.3098,23.8692,24.9234,61343.0
2022-07-18,24.9234,25.5971,24.9039,24.9234,47995.0
2022-07-19,25.1187,26.4659,25.1187,26.3585,48813.0
2022-07-20,26.2023,26.9687,25.8704,26.8369,48147.0
2022-07-21,26.6904,26.9247,26.134,26.71,35955.0
2022-07-22,26.8466,26.8466,25.9973,26.4366,36976.0
2022-07-23,26.8466,26.8466,25.9973,26.4366,36976.0
2022-07-24,26.8466,26.8466,25.9973,26.4366,36976.0
2022-07-25,26.8271,27.4617,26.666,27.2469,46294.0
2022-07-26,27.0809,27.7057,26.8857,27.7057,62004.0
2022-07-27,27.94,28.3012,27.5105,28.0865,43916.0
2022-07-28,28.1939,28.3208,27.735,27.9107,51006.0
2022-07-29,28.4574,29.4727,28.4184,29.3361,68907.0
2022-07-30,28.4574,29.4727,28.4184,29.3361,68907.0
2022-07-31,28.4574,29.4727,28.4184,29.3361,68907.0
2022-08-01,29.5899,33.3484,29.3458,33.2508,207135.0
2022-08-02,33.4167,33.5437,32.6264,33.1239,95144.0
2022-08-03,33.446,35.0531,33.241,34.8128,107746.0
2022-08-04,35.0764,35.9452,34.7542,35.1447,136884.0
2022-08-05,35.1447,35.4669,33.6413,34.1685,71920.0
2022-08-06,35.1447,35.4669,33.6413,34.1685,71920.0
2022-08-07,35.1447,35.4669,33.6413,34.1685,71920.0
2022-08-08,34.6566,36.9312,34.188,36.4333,147128.0
2022-08-09,36.6579,37.9514,36.365,37.185,93757.0
2022-08-10,37.5853,39.7916,37.5365,38.3761,126509.0
2022-08-11,38.8544,38.9032,37.8684,38.4053,53891.0
2022-08-12,38.747,38.747,38.1197,38.2882,46922.0
2022-08-13,38.747,38.747,38.1197,38.2882,46922.0
2022-08-14,38.747,38.747,38.1197,38.2882,46922.0
2022-08-15,37.6243,38.7177,37.1461,38.6592,60455.0
