,FNF US Equity,FNF US Equity,FNF US Equity,FNF US Equity,FNF US Equity
2022-05-06,35.6905,35.9887,35.2519,35.7343,2698611.0
2022-05-07,35.6905,35.9887,35.2519,35.7343,2698611.0
2022-05-08,35.6905,35.9887,35.2519,35.7343,2698611.0
2022-05-09,35.3747,35.9009,35.2782,35.4098,3565151.0
2022-05-10,35.6817,35.9448,34.0941,34.7783,5548383.0
2022-05-11,34.9011,35.6817,34.4449,34.8309,1951951.0
2022-05-12,34.8309,34.8835,34.1204,34.8046,1788116.0
2022-05-13,35.0765,36.3834,35.0589,35.822,1808741.0
2022-05-14,35.0765,36.3834,35.0589,35.822,1808741.0
2022-05-15,35.0765,36.3834,35.0589,35.822,1808741.0
2022-05-16,36.0413,36.2071,35.3221,35.9273,2072602.0
2022-05-17,36.5852,37.0939,36.5501,37.0588,1634932.0
2022-05-18,36.6816,36.8395,35.7519,35.901,1496153.0
2022-05-19,35.4887,35.901,35.287,35.4273,1605161.0
2022-05-20,35.6905,35.7633,34.2871,35.1203,1743095.0
2022-05-21,35.6905,35.7633,34.2871,35.1203,1743095.0
2022-05-22,35.6905,35.7633,34.2871,35.1203,1743095.0
2022-05-23,35.594,35.958,35.1642,35.6203,1104092.0
2022-05-24,35.5238,35.6766,34.559,35.48,1957839.0
2022-05-25,35.3572,35.8484,35.1028,35.7256,1889891.0
2022-05-26,35.8133,36.6465,35.8133,36.4974,1399361.0
2022-05-27,36.6553,37.0939,36.6553,37.0939,1276487.0
2022-05-28,36.6553,37.0939,36.6553,37.0939,1276487.0
2022-05-29,36.6553,37.0939,36.6553,37.0939,1276487.0
2022-05-30,36.6553,37.0939,36.6553,37.0939,1276487.0
2022-05-31,36.6904,37.3921,36.4112,37.1027,2436969.0
2022-06-01,37.2693,37.5149,36.4536,37.1202,1528133.0
2022-06-02,37.129,37.3044,36.7079,37.2869,1195542.0
2022-06-03,37.0676,37.3307,36.7079,37.1114,1012381.0
2022-06-04,37.0676,37.3307,36.7079,37.1114,1012381.0
2022-06-05,37.0676,37.3307,36.7079,37.1114,1012381.0
2022-06-06,37.4623,37.9359,37.05,37.1991,2867098.0
2022-06-07,36.7957,37.55,36.7167,37.3746,1534520.0
2022-06-08,37.129,37.2693,36.629,36.7606,968147.0
2022-06-09,36.5852,36.8307,35.787,35.7957,1084810.0
2022-06-10,35.1379,35.3309,34.138,34.1643,1682088.0
2022-06-11,35.1379,35.3309,34.138,34.1643,1682088.0
2022-06-12,35.1379,35.3309,34.138,34.1643,1682088.0
2022-06-13,33.3047,33.5064,32.3486,32.5679,2128709.0
2022-06-14,32.5328,33.0679,32.3837,32.7872,1910911.0
2022-06-15,33.0712,33.4262,32.1215,32.6097,1749479.0
2022-06-16,31.9262,31.9706,30.7014,30.9144,2218773.0
2022-06-17,30.9676,31.4904,30.7812,31.154,3818040.0
2022-06-18,30.9676,31.4904,30.7812,31.154,3818040.0
2022-06-19,30.9676,31.4904,30.7812,31.154,3818040.0
2022-06-20,30.9676,31.4904,30.7812,31.154,3818040.0
2022-06-21,31.6333,32.1392,31.4514,31.9617,2041420.0
2022-06-22,31.6599,32.0771,31.5179,31.8996,1437030.0
2022-06-23,31.9085,32.1037,31.4736,32.0594,1421695.0
2022-06-24,32.228,33.657,32.228,33.3641,2752208.0
2022-06-25,32.228,33.657,32.228,33.3641,2752208.0
2022-06-26,32.228,33.657,32.228,33.3641,2752208.0
2022-06-27,33.3463,33.657,33.0712,33.1511,1178838.0
2022-06-28,33.586,33.8611,32.6141,32.6895,2156786.0
2022-06-29,32.8138,32.8759,32.4632,32.6718,1928034.0
2022-06-30,32.3523,33.1955,32.2102,32.8049,1852200.0
2022-07-01,32.9114,33.5949,32.7783,33.4529,2326878.0
2022-07-02,32.9114,33.5949,32.7783,33.4529,2326878.0
2022-07-03,32.9114,33.5949,32.7783,33.4529,2326878.0
2022-07-04,32.9114,33.5949,32.7783,33.4529,2326878.0
2022-07-05,32.8759,33.5594,32.5742,33.5327,1780870.0
2022-07-06,33.4262,33.5771,32.3789,32.8316,1780846.0
2022-07-07,33.1333,33.4839,33.0756,33.2487,1429669.0
2022-07-08,33.2931,33.2931,32.855,32.9469,1411776.0
2022-07-09,33.2931,33.2931,32.855,32.9469,1411776.0
2022-07-10,33.2931,33.2931,32.855,32.9469,1411776.0
2022-07-11,32.796,33.2753,32.796,33.1777,1943162.0
2022-07-12,33.1777,34.1274,32.9824,33.5239,1234339.0
2022-07-13,33.1511,33.2265,32.5076,32.9203,1044367.0
2022-07-14,32.228,32.3878,31.8463,32.157,872534.0
2022-07-15,32.5653,32.7339,32.0771,32.583,942817.0
2022-07-16,32.5653,32.7339,32.0771,32.583,942817.0
2022-07-17,32.5653,32.7339,32.0771,32.583,942817.0
2022-07-18,32.7339,32.9913,32.4233,32.5209,928777.0
2022-07-19,32.9558,33.7369,32.9558,33.6304,801734.0
2022-07-20,33.4795,33.6836,33.1422,33.5949,1122846.0
2022-07-21,33.5505,33.9144,33.2887,33.9055,895504.0
2022-07-22,34.083,34.1363,33.373,33.6304,784949.0
2022-07-23,34.083,34.1363,33.373,33.6304,784949.0
2022-07-24,34.083,34.1363,33.373,33.6304,784949.0
2022-07-25,33.7635,34.1776,33.5771,33.9233,715245.0
2022-07-26,33.7191,33.8966,33.3463,33.8168,1230395.0
2022-07-27,34.2783,34.7088,34.0298,34.6156,1287113.0
2022-07-28,34.6688,35.0461,34.5268,34.9529,1112498.0
2022-07-29,35.0594,35.7428,35.0239,35.4677,1568721.0
2022-07-30,35.0594,35.7428,35.0239,35.4677,1568721.0
2022-07-31,35.0594,35.7428,35.0239,35.4677,1568721.0
2022-08-01,35.1659,35.3353,34.8641,35.1304,1851427.0
2022-08-02,34.9617,35.0594,34.4159,34.5535,1546033.0
2022-08-03,34.1718,34.438,33.3286,33.8789,1738799.0
2022-08-04,34.0653,34.691,33.7635,34.3404,1508437.0
2022-08-05,34.1008,34.518,33.9865,34.3671,955110.0
2022-08-06,34.1008,34.518,33.9865,34.3671,955110.0
2022-08-07,34.1008,34.518,33.9865,34.3671,955110.0
2022-08-08,34.518,35.1659,34.0919,34.1008,1219866.0
2022-08-09,34.1718,34.3582,33.9943,34.3493,1255405.0
2022-08-10,34.873,35.6807,34.8464,35.3256,1062713.0
2022-08-11,35.4677,36.0623,35.3523,35.7961,1220403.0
2022-08-12,36.018,36.4795,35.7606,36.3907,888785.0
2022-08-13,36.018,36.4795,35.7606,36.3907,888785.0
2022-08-14,36.018,36.4795,35.7606,36.3907,888785.0
2022-08-15,35.9913,36.2399,35.8727,36.16,904305.0
2022-08-16,35.9736,36.4529,35.947,36.231,1205067.0
2022-08-17,35.8582,36.3286,35.7259,36.018,842552.0
2022-08-18,36.1955,36.6304,35.9825,36.5061,1211842.0
2022-08-19,36.3819,36.5328,36.1245,36.1955,1068507.0
2022-08-20,36.3819,36.5328,36.1245,36.1955,1068507.0
2022-08-21,36.3819,36.5328,36.1245,36.1955,1068507.0
2022-08-22,35.5032,35.7694,35.2413,35.3967,1539229.0
2022-08-23,35.4233,35.6896,35.1836,35.2546,1349850.0
2022-08-24,35.1393,35.3523,34.8819,34.9617,824189.0
2022-08-25,35.1126,36.2576,34.9972,36.2399,1496826.0
2022-08-26,36.4973,36.5061,35.5919,35.7428,1926389.0
2022-08-27,36.4973,36.5061,35.5919,35.7428,1926389.0
2022-08-28,36.4973,36.5061,35.5919,35.7428,1926389.0
2022-08-29,35.4144,35.6008,35.0549,35.3168,1681973.0
2022-08-30,35.4765,35.4943,35.0061,35.1836,1594683.0
2022-08-31,35.3256,35.4144,34.5446,34.7043,2492136.0
2022-09-01,34.6156,35.0549,34.2162,35.0061,1853633.0
2022-09-02,35.3967,36.1333,35.015,35.1836,1575216.0
2022-09-03,35.3967,36.1333,35.015,35.1836,1575216.0
2022-09-04,35.3967,36.1333,35.015,35.1836,1575216.0
2022-09-05,35.3967,36.1333,35.015,35.1836,1575216.0
2022-09-06,35.2635,35.3878,34.7221,34.8907,1977484.0
2022-09-07,34.8641,35.6363,34.7576,35.5032,1808062.0
2022-09-08,35.2901,35.9381,34.9706,35.9292,1627739.0
2022-09-09,36.1777,37.1008,36.0916,37.0742,1528174.0
2022-09-10,36.1777,37.1008,36.0916,37.0742,1528174.0
2022-09-11,36.1777,37.1008,36.0916,37.0742,1528174.0
2022-09-12,37.3227,37.7665,37.1452,37.3138,2176674.0
2022-09-13,36.728,36.941,35.9647,36.1511,2123580.0
2022-09-14,36.231,36.4174,34.802,35.1126,2324869.0
2022-09-15,35.2113,36.161,35.1799,35.723,1299712.0
2022-09-16,35.3909,36.091,35.0677,36.0192,3443493.0
2022-09-17,35.3909,36.091,35.0677,36.0192,3443493.0
2022-09-18,35.3909,36.091,35.0677,36.0192,3443493.0
2022-09-19,35.6871,36.441,35.6197,36.4051,1406625.0
2022-09-20,36.091,36.1089,35.2607,35.7948,1678585.0
2022-09-21,36.0192,36.4679,35.5883,35.6063,1547910.0
2022-09-22,35.6512,35.6601,33.3444,33.5688,3151228.0
2022-09-23,33.2098,33.2771,31.7737,32.77,2548949.0
2022-09-24,33.2098,33.2771,31.7737,32.77,2548949.0
2022-09-25,33.2098,33.2771,31.7737,32.77,2548949.0
2022-09-26,32.2853,32.5097,31.2989,31.3698,2317851.0
2022-09-27,31.6839,31.9263,30.9704,31.1992,2206368.0
2022-09-28,31.4595,32.7797,31.1992,32.5366,2256554.0
2022-09-29,32.1955,32.761,31.6121,32.5456,1800481.0
2022-09-30,32.77,33.2098,32.4648,32.4917,2071147.0
2022-10-01,32.77,33.2098,32.4648,32.4917,2071147.0
2022-10-02,32.77,33.2098,32.4648,32.4917,2071147.0
2022-10-03,32.9495,33.7081,32.0968,33.5688,1996237.0
2022-10-04,33.9458,35.328,33.9458,35.328,1914466.0
2022-10-05,34.8344,35.328,34.6818,35.1126,1117233.0
2022-10-06,35.0049,35.6063,34.6369,35.4447,1452797.0
2022-10-07,35.0947,35.1934,34.5202,34.619,1967432.0
2022-10-08,35.0947,35.1934,34.5202,34.619,1967432.0
2022-10-09,35.0947,35.1934,34.5202,34.619,1967432.0
2022-10-10,34.9511,35.1126,34.6818,34.6997,1257668.0
2022-10-11,34.5651,34.7805,33.9996,34.3228,2197954.0
2022-10-12,34.3228,34.7446,33.9996,34.3228,1184666.0
2022-10-13,33.6586,35.3774,33.2547,34.8882,1130560.0
2022-10-14,35.1575,35.2876,33.9548,34.0266,1447557.0
2022-10-15,35.1575,35.2876,33.9548,34.0266,1447557.0
2022-10-16,35.1575,35.2876,33.9548,34.0266,1447557.0
2022-10-17,34.7267,35.0408,34.0984,34.3317,1686836.0
2022-10-18,35.0677,35.346,34.0535,34.4125,1494709.0
2022-10-19,34.1073,34.3317,32.4558,33.12,1772475.0
2022-10-20,32.9136,33.874,32.6174,32.8508,1608367.0
2022-10-21,32.9854,33.2367,32.2853,32.7431,1197891.0
2022-10-22,32.9854,33.2367,32.2853,32.7431,1197891.0
2022-10-23,32.9854,33.2367,32.2853,32.7431,1197891.0
2022-10-24,32.9764,33.3354,32.6264,33.2277,1266806.0
2022-10-25,32.9405,34.3048,32.7969,34.1881,1352224.0
2022-10-26,34.2869,34.7536,34.1614,34.4125,1483820.0
2022-10-27,34.61,35.4986,34.2151,35.0049,1299631.0
2022-10-28,35.0049,35.8396,34.8613,35.7409,1905170.0
2022-10-29,35.0049,35.8396,34.8613,35.7409,1905170.0
2022-10-30,35.0049,35.8396,34.8613,35.7409,1905170.0
2022-10-31,35.5255,35.7932,35.2203,35.346,1194811.0
2022-11-01,35.6242,36.082,35.4178,36.0281,1931245.0
2022-11-02,35.8127,36.1538,34.8344,34.9959,1233683.0
2022-11-03,34.4215,34.7715,33.9996,34.4843,744647.0
2022-11-04,35.1754,35.8486,34.8344,35.4537,1395075.0
2022-11-05,35.1754,35.8486,34.8344,35.4537,1395075.0
2022-11-06,35.1754,35.8486,34.8344,35.4537,1395075.0
2022-11-07,35.696,35.7857,35.0677,35.5614,1637939.0
2022-11-08,35.4088,35.8845,34.7446,35.6242,1592061.0
2022-11-09,35.1934,35.6063,34.4933,34.7356,1127661.0
2022-11-10,35.8486,37.0513,35.5075,36.6474,1809635.0
2022-11-11,36.9975,38.2182,36.6295,38.1733,1519386.0
2022-11-12,36.9975,38.2182,36.6295,38.1733,1519386.0
2022-11-13,36.9975,38.2182,36.6295,38.1733,1519386.0
2022-11-14,37.7335,37.931,36.1538,36.2166,2155098.0
2022-11-15,36.6115,37.1501,35.8486,36.2346,1256600.0
2022-11-16,36.1089,36.2884,35.5524,35.7678,1069349.0
2022-11-17,35.1126,35.5793,34.6288,35.3909,861190.0
2022-11-18,35.8576,35.9922,35.3011,35.6332,1796363.0
2022-11-19,35.8576,35.9922,35.3011,35.6332,1796363.0
2022-11-20,35.8576,35.9922,35.3011,35.6332,1796363.0
2022-11-21,35.4447,35.6512,34.7805,35.0588,1620670.0
2022-11-22,35.2832,36.0012,35.1395,35.9294,1936528.0
2022-11-23,35.9473,36.091,35.6422,35.8755,928976.0
2022-11-24,35.9473,36.091,35.6422,35.8755,928976.0
2022-11-25,35.9025,36.5667,35.9025,36.5308,529087.0
2022-11-26,35.9025,36.5667,35.9025,36.5308,529087.0
2022-11-27,35.9025,36.5667,35.9025,36.5308,529087.0
2022-11-28,36.1807,36.2076,35.3864,35.4178,1015344.0
2022-11-29,35.2562,35.6422,35.1395,35.5165,1013712.0
2022-11-30,35.1306,36.2346,34.2644,36.2256,2235672.0
2022-12-01,36.6022,36.6769,35.6965,35.9859,2171409.0
2022-12-02,35.519,35.9486,34.8934,34.9401,2330930.0
2022-12-03,35.519,35.9486,34.8934,34.9401,2330930.0
2022-12-04,35.519,35.9486,34.8934,34.9401,2330930.0
2022-12-05,34.6133,35.0522,34.5106,34.9775,1513887.0
2022-12-06,34.9775,35.0615,33.9644,34.3706,2010169.0
2022-12-07,34.2398,35.323,34.0718,34.9121,1493337.0
2022-12-08,35.0615,35.1922,34.4172,34.7814,1369769.0
2022-12-09,34.6133,35.2016,34.4453,34.8561,1380934.0
2022-12-10,34.6133,35.2016,34.4453,34.8561,1380934.0
2022-12-11,34.6133,35.2016,34.4453,34.8561,1380934.0
2022-12-12,34.7347,35.5751,34.6507,35.5564,1160009.0
2022-12-13,36.4808,36.7889,35.6965,35.7805,2270840.0
2022-12-14,35.8739,36.3127,35.379,35.4724,1692324.0
2022-12-15,34.8959,35.0849,34.3668,34.8109,2049267.0
2022-12-16,34.3479,34.9243,34.2156,34.8582,3990712.0
2022-12-17,34.3479,34.9243,34.2156,34.8582,3990712.0
2022-12-18,34.3479,34.9243,34.2156,34.8582,3990712.0
2022-12-19,34.8109,35.1227,34.2203,34.3951,1622950.0
2022-12-20,34.5369,34.6881,34.2345,34.4424,1220409.0
2022-12-21,34.8487,35.6613,34.6786,35.5574,1023528.0
2022-12-22,35.2739,35.3212,34.5463,35.2361,1039521.0
2022-12-23,35.2456,35.7086,34.9621,35.6991,763838.0
2022-12-24,35.2456,35.7086,34.9621,35.6991,763838.0
2022-12-25,35.2456,35.7086,34.9621,35.6991,763838.0
2022-12-26,35.2456,35.7086,34.9621,35.6991,763838.0
2022-12-27,35.6046,35.7558,35.3684,35.6519,1014812.0
2022-12-28,35.7558,35.822,34.7353,34.7637,765976.0
2022-12-29,34.9621,35.9637,34.9621,35.8787,601009.0
2022-12-30,35.5101,35.8031,35.066,35.5479,839713.0
2022-12-31,35.5101,35.8031,35.066,35.5479,839713.0
2023-01-01,35.5101,35.8031,35.066,35.5479,839713.0
2023-01-02,35.5101,35.8031,35.066,35.5479,839713.0
2023-01-03,35.6802,36.2944,35.4818,35.7275,1140038.0
2023-01-04,36.1999,36.6724,36.0015,36.4267,1495459.0
2023-01-05,36.3133,36.3133,35.5857,36.0488,1066165.0
2023-01-06,36.7102,37.8441,36.6913,37.7118,1779558.0
2023-01-07,36.7102,37.8441,36.6913,37.7118,1779558.0
2023-01-08,36.7102,37.8441,36.6913,37.7118,1779558.0
2023-01-09,37.6173,37.9858,37.2771,37.2866,1412720.0
2023-01-10,37.3433,37.8725,37.3244,37.8347,1380843.0
2023-01-11,38.0236,38.8079,38.0236,38.6,1974091.0
2023-01-12,38.9213,39.2048,38.3874,38.9213,1869855.0
2023-01-13,38.5906,39.1575,38.567,39.0253,1033587.0
2023-01-14,38.5906,39.1575,38.567,39.0253,1033587.0
2023-01-15,38.5906,39.1575,38.567,39.0253,1033587.0
2023-01-16,38.5906,39.1575,38.567,39.0253,1033587.0
2023-01-17,39.0253,39.1953,38.4678,38.6662,1236235.0
2023-01-18,38.5622,39.4787,38.5202,38.8457,1652507.0
2023-01-19,38.4583,39.1103,38.2693,38.9591,2432869.0
2023-01-20,38.9402,39.7434,38.6945,39.6867,1355583.0
2023-01-21,38.9402,39.7434,38.6945,39.6867,1355583.0
2023-01-22,38.9402,39.7434,38.6945,39.6867,1355583.0
2023-01-23,39.7056,40.282,39.5828,40.2348,1050725.0
2023-01-24,39.8757,40.7639,39.6867,40.5088,1728718.0
2023-01-25,40.3859,40.8867,40.1781,40.8679,1212035.0
2023-01-26,41.1513,41.4726,41.0768,41.3403,1107026.0
2023-01-27,41.2175,41.4158,41.019,41.123,915941.0
2023-01-28,41.2175,41.4158,41.019,41.123,915941.0
2023-01-29,41.2175,41.4158,41.019,41.123,915941.0
2023-01-30,40.7828,41.2742,40.5371,40.5371,962016.0
2023-01-31,40.5371,41.6049,40.4899,41.6049,1647411.0
2023-02-01,41.2931,41.7183,40.6316,41.3687,1357595.0
2023-02-02,41.6616,43.0034,41.5765,42.2758,1292129.0
2023-02-03,41.7939,42.6821,41.7939,42.0018,1078754.0
2023-02-04,41.7939,42.6821,41.7939,42.0018,1078754.0
2023-02-05,41.7939,42.6821,41.7939,42.0018,1078754.0
2023-02-06,41.6805,41.8789,41.3309,41.5387,802412.0
2023-02-07,41.2175,41.7514,40.8301,41.6049,810827.0
2023-02-08,41.3025,41.7655,41.208,41.3309,832269.0
2023-02-09,41.5765,41.7277,39.6604,39.9796,1281623.0
2023-02-10,39.9607,40.7167,39.819,40.6789,977792.0
2023-02-11,39.9607,40.7167,39.819,40.6789,977792.0
2023-02-12,39.9607,40.7167,39.819,40.6789,977792.0
2023-02-13,40.6127,41.4443,40.6046,41.3309,797594.0
2023-02-14,41.1986,41.4396,40.8679,41.1891,646464.0
2023-02-15,41.123,41.3025,40.7734,41.2836,655562.0
2023-02-16,40.7261,41.123,40.5371,40.5749,727758.0
2023-02-17,40.5466,40.66,39.8946,40.5844,896310.0
2023-02-18,40.5466,40.66,39.8946,40.5844,896310.0
2023-02-19,40.5466,40.66,39.8946,40.5844,896310.0
2023-02-20,40.5466,40.66,39.8946,40.5844,896310.0
2023-02-21,40.1686,40.4899,39.2804,39.6773,1285677.0
2023-02-22,39.8001,40.0458,39.4883,39.6489,1028413.0
2023-02-23,39.2142,39.4032,36.0488,37.3811,2742859.0
2023-02-24,36.9464,37.4567,36.5968,37.3149,1320814.0
2023-02-25,36.9464,37.4567,36.5968,37.3149,1320814.0
2023-02-26,36.9464,37.4567,36.5968,37.3149,1320814.0
2023-02-27,37.5606,38.0473,37.3244,37.485,1637122.0
2023-02-28,37.589,37.863,37.5417,37.6646,1972592.0
2023-03-01,37.7307,37.7307,36.3417,36.6535,2372649.0
2023-03-02,36.2472,36.4551,35.7097,36.0677,1123483.0
2023-03-03,36.0582,36.181,35.8692,36.011,1814026.0
2023-03-04,36.0582,36.181,35.8692,36.011,1814026.0
2023-03-05,36.0582,36.181,35.8692,36.011,1814026.0
2023-03-06,36.096,36.2566,35.5196,35.529,2537061.0
2023-03-07,35.4251,35.5007,34.7778,34.9148,2700339.0
2023-03-08,34.9337,35.444,34.8298,35.0755,1474528.0
2023-03-09,35.0944,35.1416,34.3951,34.414,1411626.0
2023-03-10,34.1306,34.4329,33.1006,33.3463,1727893.0
2023-03-11,34.1306,34.4329,33.1006,33.3463,1727893.0
2023-03-12,34.1306,34.4329,33.1006,33.3463,1727893.0
2023-03-13,32.3825,32.5336,31.4186,31.9194,2739815.0
2023-03-14,33.0722,33.0817,31.6832,32.099,2601451.0
2023-03-15,31.4612,32.1273,30.9556,31.6738,3975851.0
2023-03-16,31.4056,32.1862,30.8692,31.6163,2988936.0
2023-03-17,31.4535,31.5493,30.4957,30.7543,10417118.0
2023-03-18,31.4535,31.5493,30.4957,30.7543,10417118.0
2023-03-19,31.4535,31.5493,30.4957,30.7543,10417118.0
2023-03-20,31.1757,32.2484,31.1757,32.2197,1764191.0
2023-03-21,32.7752,33.1296,32.6124,33.0626,1772057.0
2023-03-22,33.0626,33.3595,32.5262,32.5358,2185166.0
2023-03-23,32.5549,32.6459,31.6259,31.6355,2098099.0
2023-03-24,31.3194,32.0377,30.9554,31.9132,1371986.0
2023-03-25,31.3194,32.0377,30.9554,31.9132,1371986.0
2023-03-26,31.3194,32.0377,30.9554,31.9132,1371986.0
2023-03-27,32.4687,32.7369,32.1335,32.4975,2106836.0
2023-03-28,32.5454,32.6747,32.2963,32.6603,1017749.0
2023-03-29,33.0434,33.1871,32.5597,32.6316,1229162.0
2023-03-30,32.9189,33.0817,32.622,32.8997,817386.0
2023-03-31,33.0721,33.484,32.9764,33.4552,1074214.0
2023-04-01,33.0721,33.484,32.9764,33.4552,1074214.0
2023-04-02,33.0721,33.484,32.9764,33.4552,1074214.0
2023-04-03,33.4265,33.7138,33.12,33.2254,1574419.0
2023-04-04,33.4936,33.5223,32.4496,32.7082,1285179.0
2023-04-05,32.3442,33.3882,32.3346,33.1679,1867276.0
2023-04-06,33.235,33.2828,32.871,33.1488,1195763.0
2023-04-07,33.235,33.2828,32.871,33.1488,1195763.0
2023-04-08,33.235,33.2828,32.871,33.1488,1195763.0
2023-04-09,33.235,33.2828,32.871,33.1488,1195763.0
2023-04-10,33.1488,33.5989,33.0913,33.3499,731087.0
2023-04-11,33.5271,34.2023,33.4265,33.8767,808134.0
2023-04-12,34.3077,34.3556,33.7522,34.0108,1114830.0
2023-04-13,33.8862,34.3077,33.6276,34.1927,1182099.0
2023-04-14,34.3364,34.5615,33.7713,33.9246,811626.0
2023-04-15,34.3364,34.5615,33.7713,33.9246,811626.0
2023-04-16,34.3364,34.5615,33.7713,33.9246,811626.0
2023-04-17,33.8479,34.4418,33.7809,34.3747,839992.0
2023-04-18,34.4992,34.528,34.0299,34.1257,778447.0
2023-04-19,34.2119,34.4609,34.0012,34.3556,738206.0
2023-04-20,34.2502,34.3268,33.9054,33.9916,1650761.0
2023-04-21,34.097,34.1448,33.4744,33.9916,783301.0
2023-04-22,34.097,34.1448,33.4744,33.9916,783301.0
2023-04-23,34.097,34.1448,33.4744,33.9916,783301.0
2023-04-24,34.0012,34.0222,33.6372,33.7234,676803.0
2023-04-25,33.4361,33.5702,32.8614,32.9189,1480914.0
2023-04-26,32.804,33.1966,32.44,32.6986,1150172.0
2023-04-27,32.7656,33.2733,31.7983,33.1104,1761149.0
2023-04-28,33.1392,34.1401,33.0626,33.9916,981027.0
2023-04-29,33.1392,34.1401,33.0626,33.9916,981027.0
2023-04-30,33.1392,34.1401,33.0626,33.9916,981027.0
2023-05-01,33.8384,34.3843,33.7282,33.8384,1378306.0
2023-05-02,33.7426,33.8862,32.7273,33.2637,1519528.0
2023-05-03,33.551,34.2694,33.3499,33.4744,1531578.0
2023-05-04,31.4247,32.4687,30.6681,31.8845,2424793.0
2023-05-05,32.5262,32.9093,32.1814,32.6986,1335255.0
2023-05-06,32.5262,32.9093,32.1814,32.6986,1335255.0
2023-05-07,32.5262,32.9093,32.1814,32.6986,1335255.0
2023-05-08,32.6316,33.1488,32.5265,32.8327,1752544.0
2023-05-09,32.6028,33.1857,32.5262,32.7944,1314978.0
2023-05-10,33.1871,33.1871,32.2724,32.7082,1065647.0
2023-05-11,32.3538,33.0434,32.3346,33.0051,1308546.0
2023-05-12,33.2254,33.2733,32.5262,32.9285,1057055.0
2023-05-13,33.2254,33.2733,32.5262,32.9285,1057055.0
2023-05-14,33.2254,33.2733,32.5262,32.9285,1057055.0
2023-05-15,33.0242,33.1488,32.8135,32.9668,921447.0
2023-05-16,32.8806,32.8806,32.3346,32.6028,1001706.0
2023-05-17,32.8183,33.2158,32.6507,33.0817,801246.0
2023-05-18,33.0721,33.7474,32.9516,33.666,769262.0
2023-05-19,33.9341,34.0108,33.2637,33.2828,824761.0
2023-05-20,33.9341,34.0108,33.2637,33.2828,824761.0
2023-05-21,33.9341,34.0108,33.2637,33.2828,824761.0
2023-05-22,33.2733,33.3978,32.8614,33.3403,972894.0
2023-05-23,33.3499,33.7924,33.1583,33.3116,1063180.0
2023-05-24,33.0338,33.1679,32.44,32.9859,976134.0
2023-05-25,32.9572,33.0338,32.4879,33.0051,969508.0
2023-05-26,33.1392,33.4169,32.5645,33.2637,1362200.0
2023-05-27,33.1392,33.4169,32.5645,33.2637,1362200.0
2023-05-28,33.1392,33.4169,32.5645,33.2637,1362200.0
2023-05-29,33.1392,33.4169,32.5645,33.2637,1362200.0
2023-05-30,33.2828,33.369,32.804,33.2733,1642430.0
2023-05-31,32.9955,33.1679,32.5262,32.6986,4095534.0
2023-06-01,32.6603,33.1248,32.4783,33.0147,1647538.0
2023-06-02,33.3786,33.9341,33.2924,33.6564,1684534.0
2023-06-03,33.3786,33.9341,33.2924,33.6564,1684534.0
2023-06-04,33.3786,33.9341,33.2924,33.6564,1684534.0
2023-06-05,33.6276,33.6276,32.8423,33.4074,1038693.0
2023-06-06,33.4744,34.0586,33.4547,34.0012,1959686.0
2023-06-07,34.1736,34.6142,33.9437,34.3172,1864065.0
2023-06-08,34.3172,34.4471,33.6276,33.8767,1097197.0
2023-06-09,33.7043,34.0108,33.5079,33.9054,1077710.0
2023-06-10,33.7043,34.0108,33.5079,33.9054,1077710.0
2023-06-11,33.7043,34.0108,33.5079,33.9054,1077710.0
2023-06-12,33.9054,34.0491,33.6755,33.8096,912808.0
2023-06-13,33.8384,34.3747,33.733,34.0108,1234145.0
2023-06-14,34.0012,34.2981,33.0817,33.1871,1246231.0
2023-06-15,33.0706,33.9246,32.993,33.8954,1626773.0
2023-06-16,33.8809,34.0701,33.6625,33.7305,1755852.0
2023-06-17,33.8809,34.0701,33.6625,33.7305,1755852.0
2023-06-18,33.8809,34.0701,33.6625,33.7305,1755852.0
2023-06-19,33.8809,34.0701,33.6625,33.7305,1755852.0
2023-06-20,33.5461,33.5752,33.0609,33.4297,1146219.0
2023-06-21,33.4685,33.8275,33.2647,33.7402,1020601.0
2023-06-22,33.7305,33.7305,33.4103,33.4782,1610524.0
2023-06-23,33.3326,33.4297,32.6145,32.7213,1954164.0
2023-06-24,33.3326,33.4297,32.6145,32.7213,1954164.0
2023-06-25,33.3326,33.4297,32.6145,32.7213,1954164.0
2023-06-26,32.8086,33.6334,32.8086,33.3229,951956.0
2023-06-27,33.6237,34.4486,33.158,34.3709,1901603.0
2023-06-28,34.2545,34.6717,34.0895,34.4874,1392718.0
2023-06-29,34.6329,35.0793,34.5602,34.9726,1077774.0
2023-06-30,35.1958,35.2264,34.827,34.9338,845197.0
2023-07-01,35.1958,35.2264,34.827,34.9338,845197.0
2023-07-02,35.1958,35.2264,34.827,34.9338,845197.0
2023-07-03,34.8076,35.0308,34.7115,34.8173,430000.0
2023-07-04,34.8076,35.0308,34.7115,34.8173,430000.0
2023-07-05,34.3709,34.6669,34.2351,34.6329,882872.0
2023-07-06,34.2642,34.4486,33.9246,34.3806,1941039.0
2023-07-07,34.4486,35.1909,34.3224,34.7009,2555466.0
2023-07-08,34.4486,35.1909,34.3224,34.7009,2555466.0
2023-07-09,34.4486,35.1909,34.3224,34.7009,2555466.0
2023-07-10,34.8755,35.3947,34.7785,34.992,1172049.0
