,ED US Equity,ED US Equity,ED US Equity,ED US Equity,ED US Equity
2022-05-04,86.6292,87.3286,86.1209,87.1981,1859838.0
2022-05-05,86.8903,87.5898,85.967,86.4147,1606064.0
2022-05-06,85.4261,88.1027,84.8666,87.6457,1747179.0
2022-05-07,85.4261,88.1027,84.8666,87.6457,1747179.0
2022-05-08,85.4261,88.1027,84.8666,87.6457,1747179.0
2022-05-09,87.0955,89.0316,85.995,88.0188,2088851.0
2022-05-10,88.1027,89.5482,85.7898,86.4054,2107370.0
2022-05-11,86.7597,89.1565,86.4706,87.9255,1662367.0
2022-05-12,87.9814,88.5317,86.6851,87.9908,2167709.0
2022-05-13,88.6063,89.0306,87.4312,88.97,1735572.0
2022-05-14,88.6063,89.0306,87.4312,88.97,1735572.0
2022-05-15,88.6063,89.0306,87.4312,88.97,1735572.0
2022-05-16,89.2498,89.6508,88.4617,88.6343,1639638.0
2022-05-17,89.2361,89.9696,87.5151,89.8098,1589615.0
2022-05-18,90.1389,90.6561,89.3584,89.5464,2151123.0
2022-05-19,89.3113,89.3301,87.7691,89.1703,1991592.0
2022-05-20,89.3866,90.3082,88.7574,90.1013,2400453.0
2022-05-21,89.3866,90.3082,88.7574,90.1013,2400453.0
2022-05-22,89.3866,90.3082,88.7574,90.1013,2400453.0
2022-05-23,91.6436,92.9508,90.7502,91.8599,2778345.0
2022-05-24,91.9633,94.493,91.3614,94.4084,1853187.0
2022-05-25,94.4084,94.7563,93.7689,94.3426,1878031.0
2022-05-26,94.888,95.0925,93.8159,93.9194,1480271.0
2022-05-27,93.4304,94.667,93.3363,94.5871,1321799.0
2022-05-28,93.4304,94.667,93.3363,94.5871,1321799.0
2022-05-29,93.4304,94.667,93.3363,94.5871,1321799.0
2022-05-30,93.4304,94.667,93.3363,94.5871,1321799.0
2022-05-31,93.8347,94.3802,92.9413,93.3457,3889638.0
2022-06-01,93.4116,93.4774,91.6718,92.7533,1970838.0
2022-06-02,93.0542,93.0918,91.0135,92.7062,1487737.0
2022-06-03,92.5652,92.8097,91.9727,92.0762,1093831.0
2022-06-04,92.5652,92.8097,91.9727,92.0762,1093831.0
2022-06-05,92.5652,92.8097,91.9727,92.0762,1093831.0
2022-06-06,92.537,93.3222,91.8505,92.2548,983886.0
2022-06-07,91.9821,92.7533,91.0323,92.6122,1810885.0
2022-06-08,92.2548,92.4053,91.0699,91.258,1054802.0
2022-06-09,91.2392,91.5072,88.7753,88.8787,1270756.0
2022-06-10,87.9948,90.1671,87.4775,89.4806,1946355.0
2022-06-11,87.9948,90.1671,87.4775,89.4806,1946355.0
2022-06-12,87.9948,90.1671,87.4775,89.4806,1946355.0
2022-06-13,88.6248,89.1468,85.2393,85.7189,2157381.0
2022-06-14,85.8036,86.2174,82.3617,83.4902,1922313.0
2022-06-15,83.9792,84.487,81.9855,82.9917,1924766.0
2022-06-16,82.2206,84.1296,81.1203,82.4463,2640691.0
2022-06-17,82.6814,83.02,80.9604,81.7034,4185862.0
2022-06-18,82.6814,83.02,80.9604,81.7034,4185862.0
2022-06-19,82.6814,83.02,80.9604,81.7034,4185862.0
2022-06-20,82.6814,83.02,80.9604,81.7034,4185862.0
2022-06-21,81.7034,83.2268,81.4871,82.9541,2130840.0
2022-06-22,82.578,84.2425,82.5062,83.603,1732667.0
2022-06-23,83.7723,86.1798,83.7112,85.8694,1800900.0
2022-06-24,86.1798,87.628,85.9258,87.3929,1666975.0
2022-06-25,86.1798,87.628,85.9258,87.3929,1666975.0
2022-06-26,86.1798,87.628,85.9258,87.3929,1666975.0
2022-06-27,87.0731,88.4146,86.7496,87.9854,1350624.0
2022-06-28,88.3803,89.1233,88.2252,88.512,1575113.0
2022-06-29,88.6154,89.443,88.6154,89.0762,1257170.0
2022-06-30,88.6719,90.4022,88.512,89.4336,2282078.0
2022-07-01,89.8662,91.7,89.1609,91.4461,2030185.0
2022-07-02,89.8662,91.7,89.1609,91.4461,2030185.0
2022-07-03,89.8662,91.7,89.1609,91.4461,2030185.0
2022-07-04,89.8662,91.7,89.1609,91.4461,2030185.0
2022-07-05,91.4085,91.4978,85.4462,87.1672,2973357.0
2022-07-06,87.4775,88.6342,86.697,87.5528,1835509.0
2022-07-07,87.5716,88.1452,86.5507,86.8004,1581041.0
2022-07-08,87.1672,87.2988,86.255,86.4901,1375341.0
2022-07-09,87.1672,87.2988,86.255,86.4901,1375341.0
2022-07-10,87.1672,87.2988,86.255,86.4901,1375341.0
2022-07-11,86.0387,87.4681,86.0011,87.3929,1602289.0
2022-07-12,87.0261,88.3239,86.7722,87.2894,1507634.0
2022-07-13,86.6876,87.7832,86.302,87.0167,1230098.0
2022-07-14,85.4274,87.5151,85.3061,87.3083,1184706.0
2022-07-15,88.023,88.0324,86.7111,87.8349,2464014.0
2022-07-16,88.023,88.0324,86.7111,87.8349,2464014.0
2022-07-17,88.023,88.0324,86.7111,87.8349,2464014.0
2022-07-18,87.4587,87.755,86.0951,86.1703,1403884.0
2022-07-19,86.5371,87.2612,86.2174,86.7252,1047381.0
2022-07-20,86.6406,86.65,85.1923,85.2393,1427983.0
2022-07-21,85.023,85.5215,84.44,85.4086,1302118.0
2022-07-22,85.8506,86.9697,85.4415,86.9321,1098152.0
2022-07-23,85.8506,86.9697,85.4415,86.9321,1098152.0
2022-07-24,85.8506,86.9697,85.4415,86.9321,1098152.0
2022-07-25,86.6312,88.5402,86.4713,88.4838,1159155.0
2022-07-26,88.3709,89.6875,88.3145,89.6781,1484333.0
2022-07-27,89.3396,90.1671,88.9352,89.9884,1457787.0
2022-07-28,90.7784,92.7533,90.5527,92.6122,1455699.0
2022-07-29,92.5276,93.8159,92.5088,93.3551,3687132.0
2022-07-30,92.5276,93.8159,92.5088,93.3551,3687132.0
2022-07-31,92.5276,93.8159,92.5088,93.3551,3687132.0
2022-08-01,93.1294,93.562,91.7564,92.4711,3333031.0
2022-08-02,93.1388,93.2705,92.0291,92.2078,1662243.0
2022-08-03,91.7376,92.4335,90.1154,92.2548,1833829.0
2022-08-04,92.4147,92.8661,91.5871,91.6248,1820410.0
2022-08-05,91.5495,91.8599,89.7345,91.3991,1669136.0
2022-08-06,91.5495,91.8599,89.7345,91.3991,1669136.0
2022-08-07,91.5495,91.8599,89.7345,91.3991,1669136.0
2022-08-08,91.9257,93.1953,91.8787,92.631,1200351.0
2022-08-09,93.1859,93.5902,92.7956,93.0166,964058.0
2022-08-10,93.3175,93.4868,92.2078,93.0918,989919.0
2022-08-11,92.9978,93.7783,92.5088,92.6122,1199824.0
2022-08-12,93.0636,93.6467,92.8003,93.2047,1955194.0
2022-08-13,93.0636,93.6467,92.8003,93.2047,1955194.0
2022-08-14,93.0636,93.6467,92.8003,93.2047,1955194.0
2022-08-15,93.2987,94.4178,92.9978,94.3144,1055621.0
2022-08-16,94.2385,95.158,94.0015,94.8072,1155363.0
2022-08-17,94.447,95.6035,94.3996,95.3381,1002040.0
2022-08-18,95.5371,96.03,95.2622,95.6698,950797.0
2022-08-19,95.9542,96.2765,95.0821,95.3096,1179186.0
2022-08-20,95.9542,96.2765,95.0821,95.3096,1179186.0
2022-08-21,95.9542,96.2765,95.0821,95.3096,1179186.0
2022-08-22,95.0253,95.357,94.03,94.229,1597895.0
2022-08-23,94.3807,94.5513,93.2148,93.6129,930396.0
2022-08-24,93.4233,93.8025,92.8356,93.7267,1007928.0
2022-08-25,93.7361,94.3617,93.1105,94.2764,1109714.0
2022-08-26,94.2764,94.5039,93.2053,93.3949,1098603.0
2022-08-27,94.2764,94.5039,93.2053,93.3949,1098603.0
2022-08-28,94.2764,94.5039,93.2053,93.3949,1098603.0
2022-08-29,93.0726,94.6082,92.3617,94.0395,1017863.0
2022-08-30,93.8878,94.2764,92.8072,93.1769,1185403.0
2022-08-31,93.2338,94.1816,92.6366,92.6461,1962953.0
2022-09-01,92.684,94.4281,92.4944,94.2575,1234781.0
2022-09-02,94.6366,95.357,93.0821,93.3475,1178265.0
2022-09-03,94.6366,95.357,93.0821,93.3475,1178265.0
2022-09-04,94.6366,95.357,93.0821,93.3475,1178265.0
2022-09-05,94.6366,95.357,93.0821,93.3475,1178265.0
2022-09-06,93.4423,94.1153,92.4186,92.6555,1264309.0
2022-09-07,93.1958,96.1627,93.1058,95.9542,1685798.0
2022-09-08,95.7362,96.2101,95.0537,95.4139,1252635.0
2022-09-09,95.9447,96.1817,94.7693,95.594,1146393.0
2022-09-10,95.9447,96.1817,94.7693,95.594,1146393.0
2022-09-11,95.9447,96.1817,94.7693,95.594,1146393.0
2022-09-12,95.7077,96.8831,95.3475,96.6082,1387804.0
2022-09-13,95.8499,96.1058,93.2053,93.6698,1562606.0
2022-09-14,93.6319,95.5087,93.6034,94.7598,1476724.0
2022-09-15,94.3996,94.3996,92.2385,92.5513,1302298.0
2022-09-16,92.7788,93.2464,92.1721,92.3333,2872301.0
2022-09-17,92.7788,93.2464,92.1721,92.3333,2872301.0
2022-09-18,92.7788,93.2464,92.1721,92.3333,2872301.0
2022-09-19,92.0868,93.3854,91.6129,93.338,951819.0
2022-09-20,92.7314,92.7409,91.4517,92.2954,865771.0
2022-09-21,92.883,93.9068,91.1863,91.2242,955661.0
2022-09-22,91.0157,91.8783,90.2669,91.3949,871701.0
2022-09-23,90.4849,91.0631,89.3569,90.4944,1206334.0
2022-09-24,90.4849,91.0631,89.3569,90.4944,1206334.0
2022-09-25,90.4849,91.0631,89.3569,90.4944,1206334.0
2022-09-26,90.1531,90.3143,87.4706,88.3142,1652474.0
2022-09-27,88.6839,88.9256,85.8877,86.0393,2319304.0
2022-09-28,87.0915,87.0915,85.5749,86.0867,2224452.0
2022-09-29,85.6981,85.8403,82.6554,83.0914,2057785.0
2022-09-30,83.5559,83.9255,80.9918,81.2904,3118382.0
2022-10-01,83.5559,83.9255,80.9918,81.2904,3118382.0
2022-10-02,83.5559,83.9255,80.9918,81.2904,3118382.0
2022-10-03,82.7123,84.7597,82.39,83.0914,2289773.0
2022-10-04,83.1957,84.5464,82.6459,84.4658,1768003.0
2022-10-05,83.4326,83.4611,81.0724,81.8023,1808903.0
2022-10-06,81.4421,81.6791,79.4041,79.6222,1887183.0
2022-10-07,79.7549,79.897,76.9491,77.3283,1855832.0
2022-10-08,79.7549,79.897,76.9491,77.3283,1855832.0
2022-10-09,79.7549,79.897,76.9491,77.3283,1855832.0
2022-10-10,77.3283,78.3141,77.0534,77.243,1458393.0
2022-10-11,77.2335,78.134,76.8259,77.3472,1955992.0
2022-10-12,76.987,77.1529,75.2714,75.3282,1999152.0
2022-10-13,74.6553,78.0961,74.0296,77.8686,1948960.0
2022-10-14,78.9112,78.9207,77.0344,77.6411,3156458.0
2022-10-15,78.9112,78.9207,77.0344,77.6411,3156458.0
2022-10-16,78.9112,78.9207,77.0344,77.6411,3156458.0
2022-10-17,78.7027,80.0866,78.5037,78.6932,1667961.0
2022-10-18,79.6885,80.6411,79.4515,80.57,1647613.0
2022-10-19,79.5937,80.371,78.9586,80.134,1455921.0
2022-10-20,79.9539,80.0582,78.6932,79.0724,2384584.0
2022-10-21,79.4041,80.9587,78.3994,80.4468,2417690.0
2022-10-22,79.4041,80.9587,78.3994,80.4468,2417690.0
2022-10-23,79.4041,80.9587,78.3994,80.4468,2417690.0
2022-10-24,81.0155,81.6317,79.9397,80.2762,1595862.0
2022-10-25,80.3046,81.6222,80.1151,81.3757,1535397.0
2022-10-26,81.8781,82.3521,81.0345,81.2715,1941216.0
2022-10-27,81.8497,83.0345,81.5653,81.916,1586752.0
2022-10-28,82.2383,83.8782,82.2383,83.8402,1605174.0
2022-10-29,82.2383,83.8782,82.2383,83.8402,1605174.0
2022-10-30,82.2383,83.8782,82.2383,83.8402,1605174.0
2022-10-31,83.8402,84.2715,83.063,83.3758,2381395.0
2022-11-01,83.4326,83.7265,82.4279,83.4326,1261693.0
2022-11-02,83.281,85.3095,83.2336,83.6127,1689289.0
2022-11-03,83.2431,84.6839,82.4184,84.1056,1583275.0
2022-11-04,83.9161,85.4327,83.1341,85.3474,1969655.0
2022-11-05,83.9161,85.4327,83.1341,85.3474,1969655.0
2022-11-06,83.9161,85.4327,83.1341,85.3474,1969655.0
2022-11-07,85.2621,85.3379,82.4563,83.0819,1600268.0
2022-11-08,83.5559,84.4848,83.1862,83.6886,1277066.0
2022-11-09,83.6696,84.4564,82.8734,83.1009,1624017.0
2022-11-10,85.1104,86.4185,83.8592,86.2099,1711882.0
2022-11-11,86.0867,86.2668,83.5559,84.4753,2556788.0
2022-11-12,86.0867,86.2668,83.5559,84.4753,2556788.0
2022-11-13,86.0867,86.2668,83.5559,84.4753,2556788.0
2022-11-14,84.7597,86.2858,84.6744,84.6744,1845517.0
2022-11-15,85.1048,86.0037,84.9517,85.7838,2197243.0
2022-11-16,86.0707,88.4902,86.0707,87.3522,3049295.0
2022-11-17,86.6349,87.2565,86.2046,86.8453,1752089.0
2022-11-18,87.6582,89.4848,87.6582,89.4465,1959767.0
2022-11-19,87.6582,89.4848,87.6582,89.4465,1959767.0
2022-11-20,87.6582,89.4848,87.6582,89.4465,1959767.0
2022-11-21,89.6378,90.6611,89.4465,90.0395,1171989.0
2022-11-22,90.3933,91.627,90.2212,91.0628,2231613.0
2022-11-23,90.9097,92.612,90.6133,92.4495,1957878.0
2022-11-24,90.9097,92.612,90.6133,92.4495,1957878.0
2022-11-25,92.7937,93.3802,92.4495,93.2432,830009.0
2022-11-26,92.7937,93.3802,92.4495,93.2432,830009.0
2022-11-27,92.7937,93.3802,92.4495,93.2432,830009.0
2022-11-28,92.7746,93.2432,91.7322,92.3251,1596888.0
2022-11-29,91.9139,92.1817,91.254,92.0956,1342073.0
2022-11-30,91.9904,94.2282,91.5983,93.7596,4302722.0
2022-12-01,94.2952,95.242,93.3484,93.5779,1850468.0
2022-12-02,93.0137,93.444,92.4781,93.0998,1719742.0
2022-12-03,93.0137,93.444,92.4781,93.0998,1719742.0
2022-12-04,93.0137,93.444,92.4781,93.0998,1719742.0
2022-12-05,92.3156,93.3867,92.1912,93.1189,1521585.0
2022-12-06,93.1858,93.7118,92.3395,93.3006,1600929.0
2022-12-07,93.0902,94.0944,92.2008,92.3729,1368265.0
2022-12-08,92.2964,93.3771,92.1052,93.3293,1005855.0
2022-12-09,92.7746,93.3436,92.2295,92.3156,1485369.0
2022-12-10,92.7746,93.3436,92.2295,92.3156,1485369.0
2022-12-11,92.7746,93.3436,92.2295,92.3156,1485369.0
2022-12-12,92.9372,94.0609,92.3347,94.0561,1225465.0
2022-12-13,95.1463,95.4237,93.1763,94.2091,1396347.0
2022-12-14,94.2282,95.6054,93.4823,94.1422,1983823.0
2022-12-15,93.6353,94.1516,92.3443,92.7459,1865509.0
2022-12-16,91.8278,92.4399,90.1255,91.0149,3946595.0
2022-12-17,91.8278,92.4399,90.1255,91.0149,3946595.0
2022-12-18,91.8278,92.4399,90.1255,91.0149,3946595.0
2022-12-19,90.9576,92.1243,90.2499,90.7089,1347972.0
2022-12-20,90.6898,91.3497,89.963,90.4603,1846802.0
2022-12-21,90.8524,91.5601,90.5176,91.5409,1521070.0
2022-12-22,91.4549,91.4549,89.6783,91.0054,1050025.0
2022-12-23,90.9289,91.8183,90.9289,91.6653,1278545.0
2022-12-24,90.9289,91.8183,90.9289,91.6653,1278545.0
2022-12-25,90.9289,91.8183,90.9289,91.6653,1278545.0
2022-12-26,90.9289,91.8183,90.9289,91.6653,1278545.0
2022-12-27,91.847,92.612,91.5983,92.3347,1352000.0
2022-12-28,92.5833,92.7842,91.6366,91.78,1318181.0
2022-12-29,92.2678,93.0137,91.9187,92.2773,1193906.0
2022-12-30,92.4016,92.526,90.4172,91.1488,1224392.0
2022-12-31,92.4016,92.526,90.4172,91.1488,1224392.0
2023-01-01,92.4016,92.526,90.4172,91.1488,1224392.0
2023-01-02,92.4016,92.526,90.4172,91.1488,1224392.0
2023-01-03,91.2923,92.1626,89.8291,91.5792,2098422.0
2023-01-04,92.0382,93.1811,91.7542,92.3729,1878466.0
2023-01-05,91.7035,92.1745,90.3073,91.1297,1891605.0
2023-01-06,92.0669,93.7883,91.8278,93.5588,1414461.0
2023-01-07,92.0669,93.7883,91.8278,93.5588,1414461.0
2023-01-08,92.0669,93.7883,91.8278,93.5588,1414461.0
2023-01-09,92.5833,94.343,92.0885,93.4536,1471365.0
2023-01-10,93.7118,94.0083,92.8272,93.8075,1259940.0
2023-01-11,93.8553,94.7351,93.7883,94.3048,1612051.0
2023-01-12,94.4769,94.6203,93.1476,93.2719,1236961.0
2023-01-13,92.7077,92.7459,91.9043,92.2773,1236329.0
2023-01-14,92.7077,92.7459,91.9043,92.2773,1236329.0
2023-01-15,92.7077,92.7459,91.9043,92.2773,1236329.0
2023-01-16,92.7077,92.7459,91.9043,92.2773,1236329.0
2023-01-17,92.3538,92.6407,91.1297,91.321,2496205.0
2023-01-18,91.4836,91.7609,88.9971,89.2648,1808409.0
2023-01-19,89.3222,89.4083,88.1459,88.4424,1416862.0
2023-01-20,88.5189,89.743,87.4095,89.6952,2507506.0
2023-01-21,88.5189,89.743,87.4095,89.6952,2507506.0
2023-01-22,88.5189,89.743,87.4095,89.6952,2507506.0
2023-01-23,89.5422,90.4794,88.8929,89.4657,1440539.0
2023-01-24,89.4179,90.269,88.6815,89.9438,1176244.0
2023-01-25,89.3892,90.3455,88.845,90.3264,1190063.0
2023-01-26,90.1064,90.7663,89.743,90.7376,1276147.0
2023-01-27,90.6515,91.2062,90.116,90.7663,952273.0
2023-01-28,90.6515,91.2062,90.116,90.7663,952273.0
2023-01-29,90.6515,91.2062,90.116,90.7663,952273.0
2023-01-30,90.7663,91.8087,90.5942,90.9002,1161669.0
2023-01-31,91.1488,91.3114,89.8386,91.1488,3663630.0
2023-02-01,90.7567,91.8087,90.3814,91.2827,1557633.0
2023-02-02,91.1488,91.9617,90.3742,91.0054,1625642.0
2023-02-03,90.7567,90.8237,87.8781,88.8727,1741844.0
2023-02-04,90.7567,90.8237,87.8781,88.8727,1741844.0
2023-02-05,90.7567,90.8237,87.8781,88.8727,1741844.0
2023-02-06,88.6145,89.5709,88.3276,89.4657,1370371.0
2023-02-07,88.9492,89.3987,88.3659,89.1788,1388635.0
2023-02-08,88.8536,88.8727,87.1131,87.7634,1407745.0
2023-02-09,87.9547,88.3085,86.1472,86.2524,1489720.0
2023-02-10,86.5201,88.452,86.3958,88.3276,1373812.0
2023-02-11,86.5201,88.452,86.3958,88.3276,1373812.0
2023-02-12,86.5201,88.452,86.3958,88.3276,1373812.0
2023-02-13,88.3563,88.8536,88.165,88.7484,1300625.0
2023-02-14,88.7194,89.1536,87.8222,87.8897,1047616.0
2023-02-15,87.5521,88.0537,87.2144,87.9862,1141843.0
2023-02-16,87.2433,88.951,86.3892,88.43,3701442.0
2023-02-17,88.3432,90.0315,87.4556,89.964,3654846.0
2023-02-18,88.3432,90.0315,87.4556,89.964,3654846.0
2023-02-19,88.3432,90.0315,87.4556,89.964,3654846.0
2023-02-20,88.3432,90.0315,87.4556,89.964,3654846.0
2023-02-21,89.6263,90.099,88.951,89.4623,2197961.0
2023-02-22,89.7035,90.2534,88.8545,89.1536,1740056.0
2023-02-23,89.5588,89.7421,88.0152,88.3528,1848815.0
2023-02-24,87.7354,88.3625,87.0311,88.0441,1886038.0
2023-02-25,87.7354,88.3625,87.0311,88.0441,1886038.0
2023-02-26,87.7354,88.3625,87.0311,88.0441,1886038.0
2023-02-27,88.6808,89.3851,87.61,87.6485,1928666.0
2023-02-28,87.2819,87.7836,86.1725,86.2014,2705126.0
2023-03-01,85.883,86.1532,83.9632,85.0437,1969275.0
2023-03-02,85.0919,86.6163,84.2984,86.4522,1415041.0
2023-03-03,86.6934,87.5231,85.6997,87.4942,1497708.0
2023-03-04,86.6934,87.5231,85.6997,87.4942,1497708.0
2023-03-05,86.6934,87.5231,85.6997,87.4942,1497708.0
2023-03-06,87.5521,88.5747,87.5328,88.4011,1592437.0
2023-03-07,89.2404,89.4719,87.0504,87.4652,2278563.0
2023-03-08,87.417,89.1053,87.3977,88.4589,1839837.0
2023-03-09,88.7773,89.7903,87.9202,88.073,1902313.0
2023-03-10,88.4204,88.7966,87.1372,87.4267,1969139.0
2023-03-11,88.4204,88.7966,87.1372,87.4267,1969139.0
2023-03-12,88.4204,88.7966,87.1372,87.4267,1969139.0
2023-03-13,87.4749,92.301,87.3688,89.5202,2773891.0
2023-03-14,89.9157,91.5848,89.8771,90.6972,1936029.0
2023-03-15,90.6683,92.7618,90.1955,92.2698,2828048.0
2023-03-16,92.1926,93.8037,91.8742,92.9065,2182249.0
2023-03-17,92.5495,93.0753,91.6813,92.2601,3638364.0
2023-03-18,92.5495,93.0753,91.6813,92.2601,3638364.0
2023-03-19,92.5495,93.0753,91.6813,92.2601,3638364.0
2023-03-20,92.5495,93.8954,92.4338,93.495,1735316.0
2023-03-21,93.167,93.5625,88.9124,89.9061,2627690.0
2023-03-22,90.3306,90.7165,88.7773,88.8545,2537003.0
2023-03-23,88.5072,89.6938,87.8511,88.4975,2373079.0
2023-03-24,88.8545,91.7584,88.594,91.7198,1643578.0
2023-03-25,88.8545,91.7584,88.594,91.7198,1643578.0
2023-03-26,88.8545,91.7584,88.594,91.7198,1643578.0
2023-03-27,92.0575,92.4338,91.1313,91.2375,1896535.0
2023-03-28,90.977,92.3575,90.7551,91.0638,1762380.0
2023-03-29,91.4497,92.2601,91.4401,91.7584,1635905.0
2023-03-30,91.8646,92.3276,91.2857,91.3822,2108224.0
2023-03-31,91.3436,92.3373,91.2085,92.2987,2099903.0
2023-04-01,91.3436,92.3373,91.2085,92.2987,2099903.0
2023-04-02,91.3436,92.3373,91.2085,92.2987,2099903.0
2023-04-03,91.8839,92.4145,91.0831,91.7391,2235281.0
2023-04-04,91.8935,92.974,91.7517,92.6364,1560914.0
2023-04-05,93.3985,95.2798,93.2924,95.0386,2040570.0
2023-04-06,95.4342,95.849,94.1317,95.4824,1578628.0
2023-04-07,95.4342,95.849,94.1317,95.4824,1578628.0
2023-04-08,95.4342,95.849,94.1317,95.4824,1578628.0
2023-04-09,95.4342,95.849,94.1317,95.4824,1578628.0
2023-04-10,95.2702,95.7525,94.4598,95.714,1355614.0
2023-04-11,95.6657,96.0323,94.8167,95.6175,1338758.0
2023-04-12,95.6078,96.2156,94.8264,95.2123,1185321.0
2023-04-13,94.6913,95.3956,93.1573,94.6238,1335233.0
2023-04-14,93.7941,94.2089,93.0898,93.2731,1826956.0
2023-04-15,93.7941,94.2089,93.0898,93.2731,1826956.0
2023-04-16,93.7941,94.2089,93.0898,93.2731,1826956.0
2023-04-17,93.6783,94.4984,93.4371,94.4212,1520119.0
2023-04-18,94.3536,94.508,93.5529,94.0835,997245.0
2023-04-19,94.3343,95.328,94.2379,94.6817,1158326.0
2023-04-20,95.0579,95.2316,94.2958,95.1833,1215900.0
2023-04-21,96.0516,96.2349,95.0483,95.5499,1875080.0
2023-04-22,96.0516,96.2349,95.0483,95.5499,1875080.0
2023-04-23,96.0516,96.2349,95.0483,95.5499,1875080.0
2023-04-24,95.7043,96.37,95.1544,96.3218,1110675.0
2023-04-25,96.4761,97.3637,96.1433,96.862,1404110.0
2023-04-26,95.7911,96.891,95.3763,95.6464,1378572.0
2023-04-27,95.5499,96.0709,94.7492,95.685,1713551.0
2023-04-28,95.5885,96.1481,94.4405,95.0,2315983.0
2023-04-29,95.5885,96.1481,94.4405,95.0,2315983.0
2023-04-30,95.5885,96.1481,94.4405,95.0,2315983.0
2023-05-01,94.9614,96.5967,94.8264,95.6175,1834811.0
2023-05-02,95.5306,96.0806,94.6238,95.0965,1425175.0
2023-05-03,95.8876,95.9166,94.5273,94.5852,1202993.0
2023-05-04,94.7685,95.7236,94.2765,95.0483,1648058.0
2023-05-05,95.3184,96.9006,94.3536,95.9841,2218632.0
2023-05-06,95.3184,96.9006,94.3536,95.9841,2218632.0
2023-05-07,95.3184,96.9006,94.3536,95.9841,2218632.0
2023-05-08,95.8394,96.7848,94.7878,95.521,1524887.0
2023-05-09,95.6561,95.7622,94.9132,95.2895,1469868.0
2023-05-10,95.8394,96.4665,95.1254,95.9069,1504359.0
2023-05-11,95.9358,96.2446,95.0772,95.4728,1628885.0
2023-05-12,95.9455,96.5533,95.3666,96.013,1624590.0
2023-05-13,95.9455,96.5533,95.3666,96.013,1624590.0
2023-05-14,95.9455,96.5533,95.3666,96.013,1624590.0
2023-05-15,96.3218,96.4761,94.2089,95.0097,1838147.0
2023-05-16,94.8151,95.1573,93.7743,93.8715,2261204.0
2023-05-17,94.0369,94.105,93.0641,93.2879,1742485.0
2023-05-18,92.714,93.1712,92.2276,92.7626,1806376.0
2023-05-19,93.2392,93.5505,92.2957,92.5972,2209829.0
2023-05-20,93.2392,93.5505,92.2957,92.5972,2209829.0
2023-05-21,93.2392,93.5505,92.2957,92.5972,2209829.0
2023-05-22,92.7529,93.356,91.8579,92.0719,1906990.0
2023-05-23,91.7315,92.1984,91.1478,91.3229,4775095.0
2023-05-24,91.6245,91.9357,90.7295,90.9533,1578244.0
2023-05-25,90.7392,91.2694,89.8346,90.6809,3679284.0
2023-05-26,90.5933,90.6031,89.7081,90.1653,2210729.0
2023-05-27,90.5933,90.6031,89.7081,90.1653,2210729.0
2023-05-28,90.5933,90.6031,89.7081,90.1653,2210729.0
2023-05-29,90.5933,90.6031,89.7081,90.1653,2210729.0
2023-05-30,90.0583,90.9678,89.7276,90.0389,1939119.0
2023-05-31,90.2529,91.1089,89.8054,90.7587,3277278.0
2023-06-01,91.1575,91.1867,89.0856,89.319,2937086.0
2023-06-02,89.1245,90.175,88.0496,89.2607,2244757.0
2023-06-03,89.1245,90.175,88.0496,89.2607,2244757.0
2023-06-04,89.1245,90.175,88.0496,89.2607,2244757.0
2023-06-05,89.319,91.2743,89.319,90.4182,2075802.0
2023-06-06,90.9435,91.0213,89.6887,89.8929,1543190.0
2023-06-07,89.9027,91.3229,88.6682,90.9922,1847129.0
2023-06-08,89.8638,91.6828,89.8054,91.4396,1416360.0
2023-06-09,91.4396,91.6245,90.8268,90.9435,1264860.0
2023-06-10,91.4396,91.6245,90.8268,90.9435,1264860.0
2023-06-11,91.4396,91.6245,90.8268,90.9435,1264860.0
2023-06-12,91.1478,91.1478,89.5428,90.107,2020876.0
2023-06-13,89.6789,89.9999,89.0184,89.5233,1728880.0
2023-06-14,89.7957,91.0019,89.3482,89.8735,1678002.0
2023-06-15,90.4766,91.1381,89.9416,90.4863,1997569.0
2023-06-16,90.8365,91.5856,90.1848,90.4377,4678720.0
2023-06-17,90.8365,91.5856,90.1848,90.4377,4678720.0
2023-06-18,90.8365,91.5856,90.1848,90.4377,4678720.0
2023-06-19,90.8365,91.5856,90.1848,90.4377,4678720.0
2023-06-20,90.5642,90.7003,89.4455,89.5136,1939650.0
2023-06-21,89.4163,90.4182,88.5408,90.3891,1907134.0
2023-06-22,90.7684,91.0116,89.4455,89.6108,1914026.0
2023-06-23,90.068,90.107,87.9487,88.2684,1994122.0
2023-06-24,90.068,90.107,87.9487,88.2684,1994122.0
2023-06-25,90.068,90.107,87.9487,88.2684,1994122.0
2023-06-26,88.5505,89.3385,87.8793,89.1828,1242591.0
2023-06-27,89.4163,89.8249,89.1254,89.4747,1263083.0
2023-06-28,89.4747,89.4747,87.4221,87.6556,1490468.0
2023-06-29,86.9649,87.8786,86.8867,87.1303,1545043.0
2023-06-30,87.3735,87.9863,87.033,87.9377,1552125.0
2023-07-01,87.3735,87.9863,87.033,87.9377,1552125.0
2023-07-02,87.3735,87.9863,87.033,87.9377,1552125.0
2023-07-03,87.7431,88.5797,87.3929,88.57,707013.0
2023-07-04,87.7431,88.5797,87.3929,88.57,707013.0
2023-07-05,88.2782,90.9046,88.2101,90.321,2334745.0
