,VZ US Equity,VZ US Equity,VZ US Equity,VZ US Equity,VZ US Equity
2021-05-04,48.435,48.9947,48.4099,48.9529,22067723.0
2021-05-05,48.978,49.3372,48.9111,49.0281,17882203.0
2021-05-06,49.2119,49.5961,49.0239,49.5293,14593094.0
2021-05-07,49.12,49.3455,48.9529,49.0531,15678645.0
2021-05-08,49.12,49.3455,48.9529,49.0531,15678645.0
2021-05-09,49.12,49.3455,48.9529,49.0531,15678645.0
2021-05-10,49.3539,49.9971,49.3038,49.7214,22562999.0
2021-05-11,49.947,49.947,48.6977,48.9028,17971888.0
2021-05-12,48.6605,49.2035,48.577,48.7942,14718588.0
2021-05-13,48.4517,49.4458,48.4183,49.1283,13307891.0
2021-05-14,49.2954,49.5006,49.0114,49.0281,13770302.0
2021-05-15,49.2954,49.5006,49.0114,49.0281,13770302.0
2021-05-16,49.2954,49.5006,49.0114,49.0281,13770302.0
2021-05-17,49.1952,49.3455,48.3431,48.4016,22386982.0
2021-05-18,48.034,48.034,47.3156,47.7667,26578952.0
2021-05-19,47.2153,47.5662,47.0733,47.5495,20213485.0
2021-05-20,47.5411,47.8251,47.4075,47.4409,20768855.0
2021-05-21,47.6664,47.8669,47.3991,47.5411,15474382.0
2021-05-22,47.6664,47.8669,47.3991,47.5411,15474382.0
2021-05-23,47.6664,47.8669,47.3991,47.5411,15474382.0
2021-05-24,47.6915,47.8669,47.4325,47.5996,12970736.0
2021-05-25,47.6163,47.6414,47.0232,47.1819,15935074.0
2021-05-26,47.1736,47.2487,47.0065,47.0817,14045237.0
2021-05-27,47.0482,47.2404,46.7976,47.0232,30754268.0
2021-05-28,47.0733,47.3156,47.0232,47.1903,14027803.0
2021-05-29,47.0733,47.3156,47.0232,47.1903,14027803.0
2021-05-30,47.0733,47.3156,47.0232,47.1903,14027803.0
2021-05-31,47.0733,47.3156,47.0232,47.1903,14027803.0
2021-06-01,47.4075,47.4993,46.9814,47.0984,14922777.0
2021-06-02,47.0399,47.4826,46.9229,47.3239,13681114.0
2021-06-03,47.3657,47.8001,47.2654,47.5996,14212510.0
2021-06-04,47.5495,47.9254,47.5328,47.8669,11868076.0
2021-06-05,47.5495,47.9254,47.5328,47.8669,11868076.0
2021-06-06,47.5495,47.9254,47.5328,47.8669,11868076.0
2021-06-07,47.8084,47.892,47.6748,47.7834,11144118.0
2021-06-08,47.8168,47.8251,47.4409,47.7416,15858377.0
2021-06-09,47.7416,48.0549,47.6247,47.6581,14705149.0
2021-06-10,47.892,48.1259,47.8001,47.9003,12013567.0
2021-06-11,48.0256,48.0758,47.6247,47.892,12928963.0
2021-06-12,48.0256,48.0758,47.6247,47.892,12928963.0
2021-06-13,48.0256,48.0758,47.6247,47.892,12928963.0
2021-06-14,47.775,47.8419,47.491,47.7667,11907642.0
2021-06-15,47.7667,47.988,47.75,47.8586,12602705.0
2021-06-16,47.9254,47.9421,47.3072,47.3156,15678399.0
2021-06-17,47.3239,47.5493,47.1986,47.2237,14761103.0
2021-06-18,47.0399,47.0399,46.4217,46.6306,38210482.0
2021-06-19,47.0399,47.0399,46.4217,46.6306,38210482.0
2021-06-20,47.0399,47.0399,46.4217,46.6306,38210482.0
2021-06-21,46.8394,47.1903,46.7642,47.1067,13628223.0
2021-06-22,47.3573,47.4325,47.0148,47.09,13866624.0
2021-06-23,47.1568,47.4075,46.8227,46.8394,16524474.0
2021-06-24,46.9146,47.1234,46.8311,47.09,15386225.0
2021-06-25,47.0065,47.2153,46.9396,47.0984,14540333.0
2021-06-26,47.0065,47.2153,46.9396,47.0984,14540333.0
2021-06-27,47.0065,47.2153,46.9396,47.0984,14540333.0
2021-06-28,47.0984,47.1986,46.9229,46.9313,13754941.0
2021-06-29,46.948,47.0871,46.6306,46.6473,15313027.0
2021-06-30,46.5804,46.8979,46.5804,46.806,14559686.0
2021-07-01,46.9313,47.1401,46.7976,47.0232,11672240.0
2021-07-02,47.0984,47.2571,46.9998,47.1485,11392803.0
2021-07-03,47.0984,47.2571,46.9998,47.1485,11392803.0
2021-07-04,47.0984,47.2571,46.9998,47.1485,11392803.0
2021-07-05,47.0984,47.2571,46.9998,47.1485,11392803.0
2021-07-06,47.1819,47.207,46.7809,47.1234,13815931.0
2021-07-07,47.0733,47.2613,46.9522,47.2237,14393314.0
2021-07-08,47.0948,47.2891,46.9259,47.0357,18384000.0
2021-07-09,47.0526,47.5003,46.9852,47.3652,13756985.0
2021-07-10,47.0526,47.5003,46.9852,47.3652,13756985.0
2021-07-11,47.0526,47.5003,46.9852,47.3652,13756985.0
2021-07-12,47.2976,47.6059,47.204,47.4327,13451460.0
2021-07-13,47.5341,47.7115,47.306,47.3821,12511851.0
2021-07-14,47.3821,47.6693,47.3314,47.5763,14821708.0
2021-07-15,47.5763,47.8087,47.5088,47.7706,12813947.0
2021-07-16,47.8805,47.9734,47.6524,47.6946,11637936.0
2021-07-17,47.8805,47.9734,47.6524,47.6946,11637936.0
2021-07-18,47.8805,47.9734,47.6524,47.6946,11637936.0
2021-07-19,47.4496,47.6777,46.7231,47.1709,21958548.0
2021-07-20,47.2638,47.9565,46.9132,46.9512,20258935.0
2021-07-21,47.7622,48.0241,47.2384,47.2638,25264052.0
2021-07-22,47.4327,47.5426,46.985,47.2638,16231404.0
2021-07-23,47.1624,47.3314,47.0019,47.2047,14894333.0
2021-07-24,47.1624,47.3314,47.0019,47.2047,14894333.0
2021-07-25,47.1624,47.3314,47.0019,47.2047,14894333.0
2021-07-26,47.2047,47.2511,46.9217,47.1202,15330451.0
2021-07-27,47.0273,47.589,46.8625,47.475,15225787.0
2021-07-28,47.5088,47.5763,47.0442,47.0695,14595869.0
2021-07-29,47.2131,47.4581,47.2047,47.2891,12841865.0
2021-07-30,47.3314,47.4581,47.1033,47.1202,13856886.0
2021-07-31,47.3314,47.4581,47.1033,47.1202,13856886.0
2021-08-01,47.3314,47.4581,47.1033,47.1202,13856886.0
2021-08-02,47.3567,47.5214,47.0357,47.1033,13833356.0
2021-08-03,47.1033,47.2638,46.9428,47.0779,12573078.0
2021-08-04,46.9681,47.061,46.6978,46.7738,16446094.0
2021-08-05,46.8076,46.8836,46.6725,46.7147,12776588.0
2021-08-06,46.74,46.9597,46.6387,46.6471,12660268.0
2021-08-07,46.74,46.9597,46.6387,46.6471,12660268.0
2021-08-08,46.74,46.9597,46.6387,46.6471,12660268.0
2021-08-09,46.6978,46.8161,46.5542,46.5626,13452449.0
2021-08-10,46.5457,46.9052,46.4613,46.8668,11756923.0
2021-08-11,46.9766,47.1751,46.9005,46.9428,11727288.0
2021-08-12,46.985,47.1371,46.909,47.0019,10748448.0
2021-08-13,47.0526,47.2891,47.0357,47.1962,8384635.0
2021-08-14,47.0526,47.2891,47.0357,47.1962,8384635.0
2021-08-15,47.0526,47.2891,47.0357,47.1962,8384635.0
2021-08-16,47.2384,47.3652,46.9512,47.2891,12977101.0
2021-08-17,47.1962,47.475,47.1126,47.4581,11847558.0
2021-08-18,47.3483,47.3652,46.8414,46.8583,15093536.0
2021-08-19,46.7147,47.0188,46.6218,46.7738,12679926.0
2021-08-20,46.74,47.0584,46.6302,46.9005,10645068.0
2021-08-21,46.74,47.0584,46.6302,46.9005,10645068.0
2021-08-22,46.74,47.0584,46.6302,46.9005,10645068.0
2021-08-23,46.9259,47.061,46.8076,46.8161,11963684.0
2021-08-24,46.8076,46.8161,46.4613,46.4697,15478362.0
2021-08-25,46.4782,46.5289,46.3022,46.4021,14666267.0
2021-08-26,46.3852,46.5077,46.098,46.1234,15256166.0
2021-08-27,46.1656,46.3177,46.0642,46.267,13213772.0
2021-08-28,46.1656,46.3177,46.0642,46.267,13213772.0
2021-08-29,46.1656,46.3177,46.0642,46.267,13213772.0
2021-08-30,46.2416,46.4275,46.191,46.267,11621177.0
2021-08-31,46.2163,46.5795,46.1065,46.4613,18405561.0
2021-09-01,46.4613,46.588,46.2923,46.4106,12647346.0
2021-09-02,46.4021,46.7231,46.3726,46.7063,12879819.0
2021-09-03,46.664,46.8836,46.6049,46.8245,11008648.0
2021-09-04,46.664,46.8836,46.6049,46.8245,11008648.0
2021-09-05,46.664,46.8836,46.6049,46.8245,11008648.0
2021-09-06,46.664,46.8836,46.6049,46.8245,11008648.0
2021-09-07,46.7823,46.8836,46.2923,46.3092,15500872.0
2021-09-08,46.2839,46.5351,46.2839,46.3852,11835908.0
2021-09-09,46.3177,46.3515,45.9798,45.9882,19403341.0
2021-09-10,46.0896,46.1783,45.8024,45.8108,15944099.0
2021-09-11,46.0896,46.1783,45.8024,45.8108,15944099.0
2021-09-12,46.0896,46.1783,45.8024,45.8108,15944099.0
2021-09-13,45.9544,46.4411,45.9544,46.1403,20749005.0
2021-09-14,46.1656,46.267,45.8531,45.9629,16937519.0
2021-09-15,45.8784,46.1704,45.8784,46.098,15330011.0
2021-09-16,46.1403,46.2839,45.9122,45.9798,14431366.0
2021-09-17,45.7348,46.0051,45.6672,45.8531,30800323.0
2021-09-18,45.7348,46.0051,45.6672,45.8531,30800323.0
2021-09-19,45.7348,46.0051,45.6672,45.8531,30800323.0
2021-09-20,45.6672,46.1065,45.625,45.8362,20440542.0
2021-09-21,45.8615,46.1572,45.625,45.6419,16906851.0
2021-09-22,45.7348,45.946,45.6334,45.6672,15907948.0
2021-09-23,45.7855,46.1318,45.625,45.9713,14714106.0
2021-09-24,45.9206,46.098,45.8235,45.9291,12663947.0
2021-09-25,45.9206,46.098,45.8235,45.9291,12663947.0
2021-09-26,45.9206,46.098,45.8235,45.9291,12663947.0
2021-09-27,45.9967,46.1656,45.9375,46.0136,13118246.0
2021-09-28,45.9967,46.1994,45.6419,45.7517,19528245.0
2021-09-29,45.6926,46.1698,45.6926,45.9375,14822974.0
2021-09-30,46.0389,46.0473,45.6165,45.625,18744165.0
2021-10-01,45.6334,46.0896,45.5489,45.8699,18618425.0
2021-10-02,45.6334,46.0896,45.5489,45.8699,18618425.0
2021-10-03,45.6334,46.0896,45.5489,45.8699,18618425.0
2021-10-04,45.9967,46.3314,45.8488,46.0389,18159210.0
2021-10-05,46.1572,46.2979,45.8868,46.0473,13218161.0
2021-10-06,45.9037,46.1149,45.625,46.0642,21339786.0
2021-10-07,46.1925,46.4575,46.0087,46.0728,18069588.0
2021-10-08,46.0472,46.1326,45.4916,45.5086,21384637.0
2021-10-09,46.0472,46.1326,45.4916,45.5086,21384637.0
2021-10-10,46.0472,46.1326,45.4916,45.5086,21384637.0
2021-10-11,45.5257,45.5514,44.4316,44.6026,32088448.0
2021-10-12,44.6026,44.6026,43.688,43.876,42153950.0
2021-10-13,43.7734,43.9444,43.4743,43.8931,27246867.0
2021-10-14,43.8247,44.4359,43.7307,44.3803,27764853.0
2021-10-15,44.5171,45.1411,44.4615,44.6795,27005543.0
2021-10-16,44.5171,45.1411,44.4615,44.6795,27005543.0
2021-10-17,44.5171,45.1411,44.4615,44.6795,27005543.0
2021-10-18,44.5855,44.7222,44.141,44.3718,20853519.0
2021-10-19,44.4487,44.8077,44.3803,44.7479,16094796.0
2021-10-20,45.1197,45.936,45.0642,45.8249,30659508.0
2021-10-21,45.9617,46.095,45.3633,45.6369,17771134.0
2021-10-22,45.6625,45.6625,45.2009,45.2437,16074022.0
2021-10-23,45.6625,45.6625,45.2009,45.2437,16074022.0
2021-10-24,45.6625,45.6625,45.2009,45.2437,16074022.0
2021-10-25,45.2779,45.389,44.8419,44.9445,15987353.0
2021-10-26,45.0471,45.4488,44.9274,45.3719,15185173.0
2021-10-27,45.4488,45.4745,44.8505,44.9872,15007369.0
2021-10-28,45.0898,45.4317,44.9787,45.1325,18374710.0
2021-10-29,44.8761,45.3462,44.7992,45.295,17763234.0
2021-10-30,44.8761,45.3462,44.7992,45.295,17763234.0
2021-10-31,44.8761,45.3462,44.7992,45.295,17763234.0
2021-11-01,45.5086,45.6198,45.1924,45.2608,14177720.0
2021-11-02,45.3462,45.3804,44.8804,44.9359,16913830.0
2021-11-03,44.953,45.3633,44.8932,45.2522,12240049.0
2021-11-04,45.2266,45.2266,43.7649,44.3205,30807502.0
2021-11-05,44.4658,45.1325,44.4658,44.6539,17442839.0
2021-11-06,44.4658,45.1325,44.4658,44.6539,17442839.0
2021-11-07,44.4658,45.1325,44.4658,44.6539,17442839.0
2021-11-08,44.7052,44.8035,44.3718,44.7308,15985225.0
2021-11-09,44.7052,44.765,44.4402,44.6539,16014149.0
2021-11-10,44.8077,45.0941,44.6282,44.9616,16261059.0
2021-11-11,45.0813,45.0813,44.7564,44.8334,10983690.0
2021-11-12,44.8847,44.8932,44.6966,44.7393,14378452.0
2021-11-13,44.8847,44.8932,44.6966,44.7393,14378452.0
2021-11-14,44.8847,44.8932,44.6966,44.7393,14378452.0
2021-11-15,44.8248,44.9103,44.5086,44.7906,14282661.0
2021-11-16,44.8847,44.9787,44.4829,44.5,15876077.0
2021-11-17,44.4573,44.5,44.1154,44.2179,17679163.0
2021-11-18,44.0213,44.1453,43.7008,43.7991,19490330.0
2021-11-19,43.8333,43.8632,43.3119,43.4743,21105212.0
2021-11-20,43.8333,43.8632,43.3119,43.4743,21105212.0
2021-11-21,43.8333,43.8632,43.3119,43.4743,21105212.0
2021-11-22,43.4657,44.4701,43.2948,44.0555,22756776.0
2021-11-23,44.0726,44.5727,44.0726,44.235,21507620.0
2021-11-24,44.1324,44.5427,44.0983,44.1581,15474541.0
2021-11-25,44.1324,44.5427,44.0983,44.1581,15474541.0
2021-11-26,43.7222,44.6197,43.6794,44.2778,17048135.0
2021-11-27,43.7222,44.6197,43.6794,44.2778,17048135.0
2021-11-28,43.7222,44.6197,43.6794,44.2778,17048135.0
2021-11-29,44.1154,44.3205,43.8717,44.1581,18652478.0
2021-11-30,43.8162,43.9017,42.7733,42.9699,47766178.0
2021-12-01,43.1665,43.5233,42.5169,42.5426,26305106.0
2021-12-02,42.5938,43.7392,42.5511,43.3631,27364374.0
2021-12-03,43.2435,44.0094,43.1836,43.9529,24711728.0
2021-12-04,43.2435,44.0094,43.1836,43.9529,24711728.0
2021-12-05,43.2435,44.0094,43.1836,43.9529,24711728.0
2021-12-06,44.141,44.3889,43.5597,43.6538,22433138.0
2021-12-07,43.5939,43.6025,42.8503,43.4144,27754713.0
2021-12-08,43.3546,43.4657,42.8674,43.158,20452740.0
2021-12-09,43.0811,43.0811,42.6238,42.8759,23628308.0
2021-12-10,43.0212,43.0212,42.7306,42.9016,18498734.0
2021-12-11,43.0212,43.0212,42.7306,42.9016,18498734.0
2021-12-12,43.0212,43.0212,42.7306,42.9016,18498734.0
2021-12-13,42.8246,43.1999,42.4699,42.9785,27618838.0
2021-12-14,43.0554,43.7179,42.893,43.2948,31555920.0
2021-12-15,43.4486,43.6281,43.1494,43.2093,24115729.0
2021-12-16,43.3033,45.2308,43.2093,45.0898,40091269.0
2021-12-17,45.3462,45.4916,44.7568,45.4488,54604897.0
2021-12-18,45.3462,45.4916,44.7568,45.4488,54604897.0
2021-12-19,45.3462,45.4916,44.7568,45.4488,54604897.0
2021-12-20,45.0727,45.5941,45.0342,45.3804,23418013.0
2021-12-21,45.5257,45.5856,45.0043,45.1154,23905322.0
2021-12-22,44.9445,45.218,44.4957,45.1069,16486472.0
2021-12-23,45.1753,45.3804,45.0214,45.03,14921402.0
2021-12-24,45.1753,45.3804,45.0214,45.03,14921402.0
2021-12-25,45.1753,45.3804,45.0214,45.03,14921402.0
2021-12-26,45.1753,45.3804,45.0214,45.03,14921402.0
2021-12-27,45.0385,45.1505,44.8334,45.03,19710754.0
2021-12-28,44.9872,45.3817,44.9701,45.0642,12129051.0
2021-12-29,45.1069,45.1967,44.7393,44.7564,15109501.0
2021-12-30,44.7735,44.9359,44.5171,44.6624,15615508.0
2021-12-31,44.6197,44.7137,44.3462,44.4145,15911385.0
2022-01-01,44.6197,44.7137,44.3462,44.4145,15911385.0
2022-01-02,44.6197,44.7137,44.3462,44.4145,15911385.0
2022-01-03,44.5086,44.9274,44.4316,44.8248,18243160.0
2022-01-04,44.9958,45.9104,44.9188,45.7052,26376763.0
2022-01-05,46.0215,46.7053,45.7394,46.1754,28697297.0
2022-01-06,46.5686,46.6284,45.8677,45.9531,21563764.0
2022-01-07,46.0743,47.0258,46.0743,46.922,26512543.0
2022-01-08,46.0743,47.0258,46.0743,46.922,26512543.0
2022-01-09,46.0743,47.0258,46.0743,46.922,26512543.0
2022-01-10,47.1383,47.4324,46.5501,46.602,24929413.0
2022-01-11,46.6452,46.7836,45.9877,46.3597,18598497.0
2022-01-12,46.1867,46.4203,45.9272,46.2386,12778494.0
2022-01-13,46.2949,46.7404,46.0007,46.2992,18178175.0
2022-01-14,46.3597,46.4549,45.9142,46.0916,18695777.0
2022-01-15,46.3597,46.4549,45.9142,46.0916,18695777.0
2022-01-16,46.3597,46.4549,45.9142,46.0916,18695777.0
2022-01-17,46.3597,46.4549,45.9142,46.0916,18695777.0
2022-01-18,45.9358,46.3424,45.486,46.2213,21572442.0
2022-01-19,46.2559,46.4376,45.7369,46.2819,18374190.0
2022-01-20,46.2732,46.6625,45.9185,46.1954,24297090.0
2022-01-21,46.4808,46.6279,45.9099,45.9877,25294818.0
2022-01-22,46.4808,46.6279,45.9099,45.9877,25294818.0
2022-01-23,46.4808,46.6279,45.9099,45.9877,25294818.0
2022-01-24,45.9445,46.4635,45.1573,45.8147,32535047.0
2022-01-25,45.9618,46.5847,45.2108,45.7628,32075942.0
2022-01-26,45.5206,45.7282,43.9548,44.1365,41504688.0
2022-01-27,44.0413,45.0448,43.9548,44.2835,35346510.0
2022-01-28,44.4998,45.7888,44.2792,45.7628,29490769.0
2022-01-29,44.4998,45.7888,44.2792,45.7628,29490769.0
2022-01-30,44.4998,45.7888,44.2792,45.7628,29490769.0
2022-01-31,45.4341,46.1262,45.1659,46.0483,25182366.0
2022-02-01,46.1954,46.3684,45.1659,46.0224,33045578.0
2022-02-02,46.3338,46.9566,46.1089,46.5414,24160192.0
2022-02-03,46.7144,47.2075,46.4549,46.5328,21219829.0
2022-02-04,46.2992,46.5674,46.044,46.1175,16199779.0
2022-02-05,46.2992,46.5674,46.044,46.1175,16199779.0
2022-02-06,46.2992,46.5674,46.044,46.1175,16199779.0
2022-02-07,46.0483,46.1608,45.4254,45.8493,15438918.0
2022-02-08,45.858,45.9964,45.4817,45.6936,13911675.0
2022-02-09,45.9791,46.4203,45.7455,46.2819,16449312.0
2022-02-10,46.1435,46.3165,45.7628,45.8839,18644434.0
2022-02-11,45.8061,46.2473,45.5898,46.1262,18833145.0
2022-02-12,45.8061,46.2473,45.5898,46.1262,18833145.0
2022-02-13,45.8061,46.2473,45.5898,46.1262,18833145.0
2022-02-14,46.0656,46.2386,45.4168,46.0829,16081702.0
2022-02-15,46.1089,46.3597,45.9791,46.1608,12827961.0
2022-02-16,46.0137,46.5392,45.9272,46.1954,17277878.0
2022-02-17,45.9358,46.3597,45.659,46.3511,17462469.0
2022-02-18,46.3338,46.6798,46.0916,46.5674,20298509.0
2022-02-19,46.3338,46.6798,46.0916,46.5674,20298509.0
2022-02-20,46.3338,46.6798,46.0916,46.5674,20298509.0
2022-02-21,46.3338,46.6798,46.0916,46.5674,20298509.0
2022-02-22,46.7144,46.7404,46.3597,46.6279,19858388.0
2022-02-23,46.6279,46.6539,46.057,46.204,17841857.0
2022-02-24,45.8234,45.9877,44.7334,45.4947,30079681.0
2022-02-25,45.9185,47.1816,45.9185,46.8182,31444247.0
2022-02-26,45.9185,47.1816,45.9185,46.8182,31444247.0
2022-02-27,45.9185,47.1816,45.9185,46.8182,31444247.0
2022-02-28,46.5414,46.8009,46.1954,46.4289,30593850.0
2022-03-01,46.2819,46.8788,46.0743,46.377,24693080.0
2022-03-02,46.4289,47.0691,46.3078,46.8355,20712857.0
2022-03-03,47.0431,47.7049,46.8658,47.2854,27577668.0
2022-03-04,47.0864,47.9169,46.935,47.6747,26917793.0
2022-03-05,47.0864,47.9169,46.935,47.6747,26917793.0
2022-03-06,47.0864,47.9169,46.935,47.6747,26917793.0
2022-03-07,47.3632,47.7871,47.147,47.3027,24962848.0
2022-03-08,47.5449,47.8735,46.0137,46.0656,36526713.0
2022-03-09,46.4721,46.5501,45.858,45.9185,23049826.0
2022-03-10,45.8493,46.1435,45.659,46.0483,17501823.0
2022-03-11,46.1608,46.3511,45.858,45.8839,20838503.0
2022-03-12,46.1608,46.3511,45.858,45.8839,20838503.0
2022-03-13,46.1608,46.3511,45.858,45.8839,20838503.0
2022-03-14,46.2213,46.4289,45.365,45.4168,23124135.0
2022-03-15,45.5812,45.8493,45.1659,45.6417,20477588.0
2022-03-16,45.7369,45.8493,44.941,45.4081,28500737.0
2022-03-17,45.3995,45.4514,44.9799,45.2957,22931522.0
2022-03-18,45.0881,45.2351,43.9462,43.9462,70390620.0
2022-03-19,45.0881,45.2351,43.9462,43.9462,70390620.0
2022-03-20,45.0881,45.2351,43.9462,43.9462,70390620.0
2022-03-21,44.4393,44.8199,44.0932,44.2057,39892825.0
2022-03-22,44.2835,44.5169,44.0759,44.1192,28676576.0
2022-03-23,44.1624,44.5139,44.0846,44.0932,25988810.0
2022-03-24,44.1538,44.2835,44.0546,44.1192,21087318.0
2022-03-25,44.1711,44.5151,44.0932,44.3614,18771989.0
2022-03-26,44.1711,44.5151,44.0932,44.3614,18771989.0
2022-03-27,44.1711,44.5151,44.0932,44.3614,18771989.0
2022-03-28,44.4306,44.4566,44.0759,44.2662,21688601.0
2022-03-29,44.396,44.4133,44.0846,44.3354,28193434.0
2022-03-30,44.3095,44.6642,44.1884,44.6469,23821190.0
2022-03-31,44.6901,44.7673,44.0586,44.0673,31027613.0
2022-04-01,44.1365,45.1443,43.9591,45.0881,30550316.0
2022-04-02,44.1365,45.1443,43.9591,45.0881,30550316.0
2022-04-03,44.1365,45.1443,43.9591,45.0881,30550316.0
2022-04-04,45.0016,45.4168,44.6685,45.3822,25800850.0
2022-04-05,45.1573,45.7628,45.0967,45.659,23150622.0
2022-04-06,45.685,46.2213,45.473,46.0224,28661721.0
2022-04-07,45.926,46.3901,45.567,46.1187,22790553.0
2022-04-08,46.1712,47.003,45.9698,46.8717,24852226.0
2022-04-09,46.1712,47.003,45.9698,46.8717,24852226.0
2022-04-10,46.1712,47.003,45.9698,46.8717,24852226.0
2022-04-11,47.1694,47.8962,47.0293,47.1957,33614948.0
2022-04-12,47.1694,47.327,46.7773,46.9943,21136405.0
2022-04-13,46.9242,47.6072,46.9242,47.4058,19797976.0
2022-04-14,47.2832,47.4496,47.0906,47.1344,16915086.0
2022-04-15,47.2832,47.4496,47.0906,47.1344,16915086.0
2022-04-16,47.2832,47.4496,47.0906,47.1344,16915086.0
2022-04-17,47.2832,47.4496,47.0906,47.1344,16915086.0
2022-04-18,47.0731,47.5284,46.6003,46.7491,14394308.0
2022-04-19,46.9155,47.2001,46.8104,47.0643,12890021.0
2022-04-20,47.0731,47.7123,47.0206,47.6422,19563375.0
2022-04-21,47.8174,48.6054,47.6948,48.1676,32821141.0
2022-04-22,46.7929,46.8805,45.0592,45.4532,44958419.0
2022-04-23,46.7929,46.8805,45.0592,45.4532,44958419.0
2022-04-24,46.7929,46.8805,45.0592,45.4532,44958419.0
2022-04-25,44.9541,45.0417,43.378,44.0259,46028356.0
2022-04-26,44.0084,44.3499,43.2291,43.2642,29507712.0
2022-04-27,43.3517,43.3517,42.3973,42.4323,30582042.0
2022-04-28,42.6337,43.054,42.2922,42.3798,33011684.0
2022-04-29,42.1696,42.2047,40.4272,40.541,41014204.0
2022-04-30,42.1696,42.2047,40.4272,40.541,41014204.0
2022-05-01,42.1696,42.2047,40.4272,40.541,41014204.0
2022-05-02,40.7249,41.2021,39.8833,40.4797,33309413.0
2022-05-03,40.6198,41.5129,40.3308,41.3028,33263055.0
2022-05-04,41.3641,42.3929,41.1539,42.3535,29564575.0
2022-05-05,42.0558,42.3185,41.5129,41.8894,20664334.0
2022-05-06,41.6793,42.4148,41.6101,42.266,19322025.0
2022-05-07,41.6793,42.4148,41.6101,42.266,19322025.0
2022-05-08,41.6793,42.4148,41.6101,42.266,19322025.0
2022-05-09,42.1434,42.7826,41.8106,42.5724,24391312.0
2022-05-10,42.8176,43.2904,41.8282,42.1434,23007257.0
2022-05-11,42.1872,42.4849,41.6976,41.9245,20133179.0
2022-05-12,41.8632,42.1872,41.5129,42.0821,21623918.0
2022-05-13,42.2484,42.4236,41.6881,42.1872,21080475.0
2022-05-14,42.2484,42.4236,41.6881,42.1872,21080475.0
2022-05-15,42.2484,42.4236,41.6881,42.1872,21080475.0
2022-05-16,42.012,43.0803,41.8194,42.9402,22754651.0
2022-05-17,42.8614,43.0847,42.4936,42.8526,22043063.0
2022-05-18,42.8614,43.3079,42.5812,42.8088,22365076.0
2022-05-19,42.4323,43.0628,42.1434,42.9927,23186392.0
2022-05-20,42.9402,43.4305,42.8351,43.3692,24181815.0
2022-05-21,42.9402,43.4305,42.8351,43.3692,24181815.0
2022-05-22,42.9402,43.4305,42.8351,43.3692,24181815.0
2022-05-23,43.5969,44.0172,43.3386,43.4918,16761784.0
2022-05-24,43.5093,44.4988,42.7826,44.3762,25414668.0
2022-05-25,44.2186,44.8928,44.1223,44.8665,19831483.0
2022-05-26,44.9278,45.1861,44.5775,44.6476,15500359.0
2022-05-27,44.4375,45.0329,44.2449,45.0066,13347346.0
2022-05-28,44.4375,45.0329,44.2449,45.0066,13347346.0
2022-05-29,44.4375,45.0329,44.2449,45.0066,13347346.0
2022-05-30,44.4375,45.0329,44.2449,45.0066,13347346.0
2022-05-31,44.884,45.1467,44.5259,44.9103,25016558.0
2022-06-01,45.0417,45.208,44.6958,45.0066,15358128.0
2022-06-02,45.138,45.173,44.1223,44.9103,13527847.0
2022-06-03,44.6039,44.8753,44.3849,44.49,10819821.0
2022-06-04,44.6039,44.8753,44.3849,44.49,10819821.0
2022-06-05,44.6039,44.8753,44.3849,44.49,10819821.0
2022-06-06,44.5951,44.9628,44.4068,44.8665,12898057.0
2022-06-07,44.7877,45.2693,44.5951,45.2255,15382978.0
2022-06-08,45.2956,45.497,45.0423,45.138,13249737.0
2022-06-09,45.1993,45.3306,44.5863,44.6039,12079268.0
2022-06-10,44.3499,45.0066,44.1923,44.4988,19871436.0
2022-06-11,44.3499,45.0066,44.1923,44.4988,19871436.0
2022-06-12,44.3499,45.0066,44.1923,44.4988,19871436.0
2022-06-13,44.3237,44.4725,43.2554,43.4218,23762461.0
2022-06-14,43.4218,43.6363,42.8132,43.0453,20278711.0
2022-06-15,43.1065,43.6319,42.5505,43.0365,22005586.0
2022-06-16,42.4849,42.8789,42.0383,42.7651,22029325.0
2022-06-17,42.5637,43.3298,42.4936,42.9314,36469517.0
2022-06-18,42.5637,43.3298,42.4936,42.9314,36469517.0
2022-06-19,42.5637,43.3298,42.4936,42.9314,36469517.0
2022-06-20,42.5637,43.3298,42.4936,42.9314,36469517.0
2022-06-21,43.1766,44.5776,43.0978,44.3499,34258506.0
2022-06-22,44.0084,44.8052,43.9647,44.4725,23651571.0
2022-06-23,44.6827,45.6896,44.6827,45.6108,21736425.0
2022-06-24,45.5583,45.6633,44.2799,44.6214,28490736.0
2022-06-25,45.5583,45.6633,44.2799,44.6214,28490736.0
2022-06-26,45.5583,45.6633,44.2799,44.6214,28490736.0
2022-06-27,44.9103,45.0854,44.3528,44.6214,16974912.0
2022-06-28,44.7177,44.9191,44.1573,44.1836,16616610.0
2022-06-29,44.2011,44.6564,44.061,44.6039,13901445.0
2022-06-30,44.3674,44.8446,44.1836,44.4375,18880496.0
2022-07-01,44.6214,45.3306,44.2886,45.2168,14189318.0
2022-07-02,44.6214,45.3306,44.2886,45.2168,14189318.0
2022-07-03,44.6214,45.3306,44.2886,45.2168,14189318.0
2022-07-04,44.6214,45.3306,44.2886,45.2168,14189318.0
