,OXY US Equity,OXY US Equity,OXY US Equity,OXY US Equity,OXY US Equity
2022-05-04,59.337,60.5507,57.624,60.2669,27975499.0
2022-05-05,62.2148,63.1349,59.1579,60.9716,42153578.0
2022-05-06,61.8918,63.6047,60.1494,63.5656,30897863.0
2022-05-07,61.8918,63.6047,60.1494,63.5656,30897863.0
2022-05-08,61.8918,63.6047,60.1494,63.5656,30897863.0
2022-05-09,61.7743,61.9211,55.8817,56.6158,40093511.0
2022-05-10,58.0449,58.9504,55.7055,58.1526,30590159.0
2022-05-11,58.6714,62.0875,57.7023,58.828,36357072.0
2022-05-12,58.8672,58.9552,55.8523,57.9666,23862877.0
2022-05-13,59.4838,63.1055,59.4642,62.7238,35184864.0
2022-05-14,59.4838,63.1055,59.4642,62.7238,35184864.0
2022-05-15,59.4838,63.1055,59.4642,62.7238,35184864.0
2022-05-16,63.2719,67.2753,63.1447,66.2867,38650675.0
2022-05-17,67.4124,67.706,65.6994,66.5021,28834803.0
2022-05-18,67.0502,67.246,61.8918,62.9391,28649823.0
2022-05-19,61.696,64.3388,61.5002,62.6063,27147556.0
2022-05-20,63.0468,63.9962,60.169,61.9211,23803391.0
2022-05-21,63.0468,63.9962,60.169,61.9211,23803391.0
2022-05-22,63.0468,63.9962,60.169,61.9211,23803391.0
2022-05-23,62.2246,64.3633,61.4709,64.0354,24517338.0
2022-05-24,62.9391,65.0681,61.4904,63.6928,19892932.0
2022-05-25,64.2116,65.2296,63.6634,64.9849,18245005.0
2022-05-26,65.3666,67.941,65.3177,67.2068,22548615.0
2022-05-27,67.1285,69.7714,66.3063,69.3603,20843906.0
2022-05-28,67.1285,69.7714,66.3063,69.3603,20843906.0
2022-05-29,67.1285,69.7714,66.3063,69.3603,20843906.0
2022-05-30,67.1285,69.7714,66.3063,69.3603,20843906.0
2022-05-31,71.5235,72.473,67.5396,67.8431,41019492.0
2022-06-01,69.1351,69.585,66.737,68.9296,28856914.0
2022-06-02,68.1269,69.2883,67.2998,67.8333,23447614.0
2022-06-03,67.9703,69.8007,67.9116,68.8023,23397785.0
2022-06-04,67.9703,69.8007,67.9116,68.8023,23397785.0
2022-06-05,67.9703,69.8007,67.9116,68.8023,23397785.0
2022-06-06,68.6163,69.233,67.0257,68.1367,25654112.0
2022-06-07,67.1481,69.9574,66.7761,69.0568,25630471.0
2022-06-08,69.0862,69.4875,66.9098,67.569,29262712.0
2022-06-09,66.6864,67.5101,63.8914,63.9208,25166623.0
2022-06-10,63.5678,64.8427,61.6849,62.6362,27441946.0
2022-06-11,63.5678,64.8427,61.6849,62.6362,27441946.0
2022-06-12,63.5678,64.8427,61.6849,62.6362,27441946.0
2022-06-13,60.1844,60.6061,57.311,58.6742,34448407.0
2022-06-14,60.5865,62.8812,59.7235,60.8905,31328407.0
2022-06-15,59.9883,60.7858,58.0956,59.1155,29608916.0
2022-06-16,57.6347,58.4192,54.8054,55.7125,40604250.0
2022-06-17,55.3595,56.0842,53.3001,54.6044,51530833.0
2022-06-18,55.3595,56.0842,53.3001,54.6044,51530833.0
2022-06-19,55.3595,56.0842,53.3001,54.6044,51530833.0
2022-06-20,55.3595,56.0842,53.3001,54.6044,51530833.0
2022-06-21,56.7913,57.6053,55.3496,56.7521,31096551.0
2022-06-22,53.9571,55.8694,53.2555,54.6926,37845610.0
2022-06-23,57.0462,57.1639,53.8689,55.0064,36861532.0
2022-06-24,56.703,58.7723,55.7027,56.4088,45335599.0
2022-06-25,56.703,58.7723,55.7027,56.4088,45335599.0
2022-06-26,56.703,58.7723,55.7027,56.4088,45335599.0
2022-06-27,57.0855,58.9881,57.0365,57.7622,26793472.0
2022-06-28,59.7922,61.7535,58.9978,60.5179,39137647.0
2022-06-29,60.92,61.5672,57.3307,57.9583,31710746.0
2022-06-30,56.8305,58.6546,56.3696,57.7425,27244414.0
2022-07-01,58.2623,59.4931,55.9773,59.2724,28036794.0
2022-07-02,58.2623,59.4931,55.9773,59.2724,28036794.0
2022-07-03,58.2623,59.4931,55.9773,59.2724,28036794.0
2022-07-04,58.2623,59.4931,55.9773,59.2724,28036794.0
2022-07-05,57.9191,58.3996,55.6243,57.9681,40025176.0
2022-07-06,57.4483,58.8801,55.5949,57.9681,30682695.0
2022-07-07,59.6745,60.9396,59.6745,60.2825,25249707.0
2022-07-08,61.9595,62.0085,59.2822,59.498,25463679.0
2022-07-09,61.9595,62.0085,59.2822,59.498,25463679.0
2022-07-10,61.9595,62.0085,59.2822,59.498,25463679.0
2022-07-11,58.429,58.8311,57.5464,58.3702,17906524.0
2022-07-12,56.3108,56.9286,54.8496,56.2617,25927818.0
2022-07-13,55.7812,58.0662,55.6733,56.8894,19295492.0
2022-07-14,55.5164,56.605,54.83,56.1244,24478753.0
2022-07-15,56.9286,57.6445,55.992,57.5758,18944543.0
2022-07-16,56.9286,57.6445,55.992,57.5758,18944543.0
2022-07-17,56.9286,57.6445,55.992,57.5758,18944543.0
2022-07-18,58.8899,60.6552,58.4328,58.8899,20112548.0
2022-07-19,58.9586,61.7025,58.8027,61.6064,21616369.0
2022-07-20,60.1158,62.5332,60.0177,62.3223,17643134.0
2022-07-21,60.5081,60.8708,59.0567,60.8023,16640469.0
2022-07-22,60.8023,61.783,59.243,59.8804,14198421.0
2022-07-23,60.8023,61.783,59.243,59.8804,14198421.0
2022-07-24,60.8023,61.783,59.243,59.8804,14198421.0
2022-07-25,60.6454,63.2148,59.9197,63.1657,19564448.0
2022-07-26,64.5191,64.774,60.5865,60.8709,20190773.0
2022-07-27,61.4201,61.783,60.3315,61.5672,16625128.0
2022-07-28,62.087,63.3503,60.41,61.4299,14559448.0
2022-07-29,62.7636,64.6269,62.6656,64.4798,19570669.0
2022-07-30,62.7636,64.6269,62.6656,64.4798,19570669.0
2022-07-31,62.7636,64.6269,62.6656,64.4798,19570669.0
2022-08-01,63.911,64.47,62.342,63.9699,16725731.0
2022-08-02,64.0483,64.5387,62.7146,63.8032,16296754.0
2022-08-03,63.4207,63.7443,59.3411,59.8118,32476605.0
2022-08-04,58.8507,59.5274,56.1538,56.35,37999109.0
2022-08-05,55.8204,58.5466,55.7321,57.87,20987457.0
2022-08-06,55.8204,58.5466,55.7321,57.87,20987457.0
2022-08-07,55.8204,58.5466,55.7321,57.87,20987457.0
2022-08-08,57.213,59.4293,57.213,58.8801,18199195.0
2022-08-09,60.4688,62.288,60.2238,61.2044,22286792.0
2022-08-10,60.7778,62.1654,60.1158,61.6457,14200071.0
2022-08-11,62.9598,64.8819,62.9205,64.421,21762333.0
2022-08-12,63.7934,64.7937,63.5384,64.4602,11746074.0
2022-08-13,63.7934,64.7937,63.5384,64.4602,11746074.0
2022-08-14,63.7934,64.7937,63.5384,64.4602,11746074.0
2022-08-15,62.185,63.9503,61.2534,63.0971,16684691.0
2022-08-16,63.5286,64.421,61.8109,62.2831,16662241.0
2022-08-17,62.2047,63.558,61.577,61.7535,14889808.0
2022-08-18,62.3714,64.0189,62.337,63.6266,16817996.0
2022-08-19,62.8813,71.0896,62.6045,69.9128,79948146.0
2022-08-20,62.8813,71.0896,62.6045,69.9128,79948146.0
2022-08-21,62.8813,71.0896,62.6045,69.9128,79948146.0
2022-08-22,67.2748,69.0204,65.9705,67.6965,47928809.0
2022-08-23,69.4029,73.3942,69.1087,72.3645,59618731.0
2022-08-24,72.7176,74.2278,71.6682,73.4629,39632291.0
2022-08-25,74.0415,74.6299,72.1095,73.0412,22784634.0
2022-08-26,72.9529,73.9042,71.7075,72.1292,20581076.0
2022-08-27,72.9529,73.9042,71.7075,72.1292,20581076.0
2022-08-28,72.9529,73.9042,71.7075,72.1292,20581076.0
2022-08-29,71.7859,75.6399,71.4133,73.8061,29995009.0
2022-08-30,72.0801,72.433,69.8,70.6189,26152885.0
2022-08-31,68.9812,71.0014,68.2064,69.6284,21579096.0
2022-09-01,67.9024,68.5791,66.5295,67.0786,21504253.0
2022-09-02,69.2459,69.5303,66.9512,67.4415,22793013.0
2022-09-03,69.2459,69.5303,66.9512,67.4415,22793013.0
2022-09-04,69.2459,69.5303,66.9512,67.4415,22793013.0
2022-09-05,69.2459,69.5303,66.9512,67.4415,22793013.0
2022-09-06,67.6572,68.1655,65.2938,65.588,21676426.0
2022-09-07,64.0385,64.7348,63.1559,64.166,22488441.0
2022-09-08,64.725,64.9211,62.7931,63.3619,22052684.0
2022-09-09,64.4133,64.7376,63.1751,64.4723,21877168.0
2022-09-10,64.4133,64.7376,63.1751,64.4723,21877168.0
2022-09-11,64.4133,64.7376,63.1751,64.4723,21877168.0
2022-09-12,65.8382,66.6292,64.541,65.6416,26349103.0
2022-09-13,64.4919,65.622,63.4012,64.2069,25446407.0
2022-09-14,65.0717,66.6145,64.6197,66.0347,28406986.0
2022-09-15,64.659,64.9936,63.8777,63.9613,24382065.0
2022-09-16,63.8728,63.9121,61.9173,63.2931,57451410.0
2022-09-17,63.8728,63.9121,61.9173,63.2931,57451410.0
2022-09-18,63.8728,63.9121,61.9173,63.2931,57451410.0
2022-09-19,61.5145,63.8139,61.3474,63.5584,19677385.0
2022-09-20,62.9884,63.694,62.1532,63.1653,20264249.0
2022-09-21,64.4919,64.8162,61.2393,61.5931,18597218.0
2022-09-22,62.0942,63.1555,60.6792,60.8069,20343176.0
2022-09-23,58.6549,59.0283,57.0335,57.7116,29654880.0
2022-09-24,58.6549,59.0283,57.0335,57.7116,29654880.0
2022-09-25,58.6549,59.0283,57.0335,57.7116,29654880.0
2022-09-26,57.2988,58.2029,56.4341,56.8763,25390733.0
2022-09-27,57.859,58.4387,56.6699,57.515,28187470.0
2022-09-28,57.9376,60.5269,57.6133,60.3451,22343938.0
2022-09-29,60.1584,62.0254,59.5,61.0329,30091449.0
2022-09-30,59.7457,61.141,59.3624,60.3844,19494875.0
2022-10-01,59.7457,61.141,59.3624,60.3844,19494875.0
2022-10-02,59.7457,61.141,59.3624,60.3844,19494875.0
2022-10-03,62.615,63.9023,62.3006,62.9491,25451447.0
2022-10-04,64.0301,65.9757,63.6075,65.0225,25152307.0
2022-10-05,64.9243,66.978,64.5017,66.5653,25491395.0
2022-10-06,66.4277,69.6017,66.3393,69.2775,23475268.0
2022-10-07,69.6312,70.7908,67.8624,68.5896,29084976.0
2022-10-08,69.6312,70.7908,67.8624,68.5896,29084976.0
2022-10-09,69.6312,70.7908,67.8624,68.5896,29084976.0
2022-10-10,67.9017,69.0613,64.4526,64.4919,24069232.0
2022-10-11,63.0474,64.315,61.645,62.9197,22465481.0
2022-10-12,62.5561,64.7179,61.6834,63.9809,17647073.0
2022-10-13,62.5561,67.3023,62.5561,66.8208,22618706.0
2022-10-14,66.2312,67.8624,65.0324,65.5237,17851348.0
2022-10-15,66.2312,67.8624,65.0324,65.5237,17851348.0
2022-10-16,66.2312,67.8624,65.0324,65.5237,17851348.0
2022-10-17,66.8994,68.1965,66.1035,66.1919,14839439.0
2022-10-18,66.5751,67.0761,64.7179,66.6046,15683799.0
2022-10-19,66.4277,67.7838,66.2558,67.2728,17116042.0
2022-10-20,68.2457,69.2578,67.0975,67.6561,15403015.0
2022-10-21,68.6191,70.4173,67.9633,70.0243,16715977.0
2022-10-22,68.6191,70.4173,67.9633,70.0243,16715977.0
2022-10-23,68.6191,70.4173,67.9633,70.0243,16715977.0
2022-10-24,69.5821,70.889,69.0809,69.6017,12902807.0
2022-10-25,69.5919,70.324,68.9925,69.8572,12413528.0
2022-10-26,70.3584,72.0191,70.2601,71.2624,12731322.0
2022-10-27,72.3139,72.8838,70.5156,70.6237,12754058.0
2022-10-28,71.2329,72.0092,68.6387,70.5942,13814351.0
2022-10-29,71.2329,72.0092,68.6387,70.5942,13814351.0
2022-10-30,71.2329,72.0092,68.6387,70.5942,13814351.0
2022-10-31,69.9653,72.8445,69.8671,71.341,13646426.0
2022-11-01,72.7364,73.1983,71.8913,72.5202,13011795.0
2022-11-02,72.1272,72.2647,69.7295,69.8671,16178365.0
2022-11-03,69.2676,71.341,68.6879,70.9087,12815265.0
2022-11-04,73.1786,74.4462,71.3509,71.9994,16034390.0
2022-11-05,73.1786,74.4462,71.3509,71.9994,16034390.0
2022-11-06,73.1786,74.4462,71.3509,71.9994,16034390.0
2022-11-07,72.7659,74.7902,72.5399,74.6526,17469150.0
2022-11-08,74.4364,74.4364,72.7364,73.5324,16029726.0
2022-11-09,71.3902,71.7636,65.9757,66.752,24783398.0
2022-11-10,68.3046,69.3069,66.3786,69.2578,18619542.0
2022-11-11,69.926,73.4194,69.8179,73.041,20663590.0
2022-11-12,69.926,73.4194,69.8179,73.041,20663590.0
2022-11-13,69.926,73.4194,69.8179,73.041,20663590.0
2022-11-14,72.4711,74.4659,71.9552,72.0092,15576233.0
2022-11-15,72.2353,73.5422,70.8104,73.1393,17099085.0
2022-11-16,71.911,72.7168,70.6728,70.6827,13154985.0
2022-11-17,69.5329,70.2503,68.5601,70.2208,11624416.0
2022-11-18,67.8428,70.1422,67.3318,70.0145,16252765.0
2022-11-19,67.8428,70.1422,67.3318,70.0145,16252765.0
2022-11-20,67.8428,70.1422,67.3318,70.0145,16252765.0
2022-11-21,67.9116,68.7714,65.6121,68.3832,21672988.0
2022-11-22,69.3462,71.6162,68.8844,71.5081,15944418.0
2022-11-23,70.0145,70.9873,68.8942,69.8867,12375459.0
2022-11-24,70.0145,70.9873,68.8942,69.8867,12375459.0
2022-11-25,69.9457,70.0439,68.9237,69.0613,5426469.0
2022-11-26,69.9457,70.0439,68.9237,69.0613,5426469.0
2022-11-27,69.9457,70.0439,68.9237,69.0613,5426469.0
2022-11-28,66.9682,68.226,66.1723,67.0468,13377989.0
2022-11-29,68.1965,68.7763,67.4301,67.9116,12701719.0
2022-11-30,69.1792,69.3069,67.4595,68.285,13850033.0
2022-12-01,69.0809,69.1301,67.5824,67.6069,9247442.0
2022-12-02,67.1156,68.0098,66.6538,67.0272,9092364.0
2022-12-03,67.1156,68.0098,66.6538,67.0272,9092364.0
2022-12-04,67.1156,68.0098,66.6538,67.0272,9092364.0
2022-12-05,68.0197,69.0318,64.7769,65.2092,15275518.0
2022-12-06,64.9832,66.0543,62.6347,63.0277,13006936.0
2022-12-07,63.0965,64.0399,62.4283,62.841,11757827.0
2022-12-08,64.4133,64.8162,61.9665,62.6052,13268577.0
2022-12-09,62.6052,63.0483,61.5614,61.6402,11979515.0
2022-12-10,62.6052,63.0483,61.5614,61.6402,11979515.0
2022-12-11,62.6052,63.0483,61.5614,61.6402,11979515.0
2022-12-12,61.9356,63.6489,61.6402,63.0483,12659472.0
2022-12-13,64.3677,64.7517,62.871,63.2944,13408936.0
2022-12-14,63.8459,64.1708,61.8617,62.7036,13390417.0
2022-12-15,62.0242,62.3196,61.1479,62.1916,10746767.0
2022-12-16,61.0002,61.8371,60.3306,61.5713,19373092.0
2022-12-17,61.0002,61.8371,60.3306,61.5713,19373092.0
2022-12-18,61.0002,61.8371,60.3306,61.5713,19373092.0
2022-12-19,62.0341,62.2704,60.7835,61.4531,10057664.0
2022-12-20,61.2857,62.2704,61.079,61.4137,9925579.0
2022-12-21,62.6544,62.94,61.5023,62.7529,11611925.0
2022-12-22,62.7529,62.871,59.6807,60.8525,12991203.0
2022-12-23,61.5614,62.999,61.4186,62.9695,11828842.0
2022-12-24,61.5614,62.999,61.4186,62.9695,11828842.0
2022-12-25,61.5614,62.999,61.4186,62.9695,11828842.0
2022-12-26,61.5614,62.999,61.4186,62.9695,11828842.0
2022-12-27,63.324,63.836,62.9006,63.3437,9026070.0
2022-12-28,62.9104,62.9104,60.8032,61.1282,10346961.0
2022-12-29,60.6358,61.7485,60.3503,61.3251,7338684.0
2022-12-30,61.0494,62.0242,60.9706,62.0242,8181967.0
2022-12-31,61.0494,62.0242,60.9706,62.0242,8181967.0
2023-01-01,61.0494,62.0242,60.9706,62.0242,8181967.0
2023-01-02,61.0494,62.0242,60.9706,62.0242,8181967.0
2023-01-03,61.3448,61.9845,59.1884,60.114,13104045.0
2023-01-04,59.021,60.8918,58.7847,60.173,12238012.0
2023-01-05,60.1829,61.7682,59.8186,61.266,10692848.0
2023-01-06,62.4378,63.6391,61.975,62.7726,9832734.0
2023-01-07,62.4378,63.6391,61.975,62.7726,9832734.0
2023-01-08,62.4378,63.6391,61.975,62.7726,9832734.0
2023-01-09,63.8754,65.5641,62.999,63.0975,12519803.0
2023-01-10,63.2747,63.5997,62.1522,63.1664,6613497.0
2023-01-11,64.0034,64.0034,62.6544,63.1074,7613870.0
2023-01-12,63.5111,65.4584,63.2649,64.7321,12351895.0
2023-01-13,64.7419,65.1161,63.6785,64.3086,7200106.0
2023-01-14,64.7419,65.1161,63.6785,64.3086,7200106.0
2023-01-15,64.7419,65.1161,63.6785,64.3086,7200106.0
2023-01-16,64.7419,65.1161,63.6785,64.3086,7200106.0
2023-01-17,64.417,64.9782,63.5652,63.7277,7503266.0
2023-01-18,64.2003,66.022,63.2944,63.4323,13922533.0
2023-01-19,63.0581,65.0028,62.8021,64.6631,10038390.0
2023-01-20,65.1062,66.081,64.4219,65.8841,12439933.0
2023-01-21,65.1062,66.081,64.4219,65.8841,12439933.0
2023-01-22,65.1062,66.081,64.4219,65.8841,12439933.0
2023-01-23,66.278,66.6718,65.3131,65.4804,9891476.0
2023-01-24,63.3722,66.4257,63.2629,63.4421,8519089.0
2023-01-25,62.8809,63.5505,61.3546,63.5308,10053332.0
2023-01-26,64.3776,66.0958,63.7622,66.0614,12564353.0
2023-01-27,66.1204,66.8885,65.4902,65.5198,8760981.0
2023-01-28,66.1204,66.8885,65.4902,65.5198,8760981.0
2023-01-29,66.1204,66.8885,65.4902,65.5198,8760981.0
2023-01-30,64.8108,64.9487,63.0877,63.1467,9515124.0
2023-01-31,63.2157,63.7966,62.6543,63.7966,10315326.0
2023-02-01,63.2747,63.5212,61.335,62.5264,12694989.0
2023-02-02,62.2507,62.418,60.5866,61.5122,13098464.0
2023-02-03,61.7288,63.0385,60.0746,60.301,17851494.0
2023-02-04,61.7288,63.0385,60.0746,60.301,17851494.0
2023-02-05,61.7288,63.0385,60.0746,60.301,17851494.0
2023-02-06,60.5571,60.9017,59.2868,60.6063,11803105.0
2023-02-07,61.0494,63.6982,60.8525,63.6095,12969313.0
2023-02-08,63.5111,64.0132,62.7337,62.9498,7668332.0
2023-02-09,63.0089,63.3634,62.0439,62.231,6738819.0
2023-02-10,63.1664,64.7616,63.0384,64.6237,13530656.0
2023-02-11,63.1664,64.7616,63.0384,64.6237,13530656.0
2023-02-12,63.1664,64.7616,63.0384,64.6237,13530656.0
2023-02-13,64.0132,64.4563,63.324,63.7671,7835073.0
2023-02-14,64.0526,65.9629,63.4618,65.3229,12410307.0
2023-02-15,64.348,64.3923,61.719,61.9356,17806883.0
2023-02-16,61.5516,62.876,61.4556,61.5417,12173934.0
2023-02-17,60.3601,60.6752,59.1293,59.7989,20380359.0
2023-02-18,60.3601,60.6752,59.1293,59.7989,20380359.0
2023-02-19,60.3601,60.6752,59.1293,59.7989,20380359.0
2023-02-20,60.3601,60.6752,59.1293,59.7989,20380359.0
2023-02-21,59.6118,60.3404,58.7354,58.9028,11314556.0
2023-02-22,58.3317,58.9668,57.0713,57.5243,17198707.0
2023-02-23,58.637,58.9521,57.6523,58.312,12734634.0
2023-02-24,57.8492,58.3613,57.1206,58.0757,13116321.0
2023-02-25,57.8492,58.3613,57.1206,58.0757,13116321.0
2023-02-26,57.8492,58.3613,57.1206,58.0757,13116321.0
2023-02-27,58.3613,58.7353,57.4751,58.056,17984637.0
2023-02-28,58.8142,59.6315,57.6031,57.6621,34364431.0
2023-03-01,57.6129,59.1669,57.5046,58.7945,14414245.0
2023-03-02,58.4893,59.6118,58.3416,59.3459,13870725.0
2023-03-03,58.568,60.754,58.4021,60.3109,17088921.0
2023-03-04,58.568,60.754,58.4021,60.3109,17088921.0
2023-03-05,58.568,60.754,58.4021,60.3109,17088921.0
2023-03-06,60.1238,61.0199,59.917,60.7343,12890792.0
2023-03-07,60.3749,60.7048,59.5724,59.917,12547298.0
2023-03-08,61.0494,62.6002,60.114,61.1971,22946978.0
2023-03-09,61.4143,62.4117,59.6186,59.8047,13331019.0
2023-03-10,59.5775,60.3083,58.6888,59.1134,14715758.0
2023-03-11,59.5775,60.3083,58.6888,59.1134,14715758.0
2023-03-12,59.5775,60.3083,58.6888,59.1134,14715758.0
2023-03-13,57.6321,59.3948,56.5656,58.4123,19574477.0
2023-03-14,58.7085,60.861,58.2691,59.4393,16825685.0
2023-03-15,57.4247,57.6222,54.8177,56.0916,30722098.0
2023-03-16,55.8941,58.3382,55.2225,58.3036,22759008.0
2023-03-17,58.2444,58.7677,57.1877,57.7506,21005650.0
2023-03-18,58.2444,58.7677,57.1877,57.7506,21005650.0
2023-03-19,58.2444,58.7677,57.1877,57.7506,21005650.0
2023-03-20,57.7802,58.7875,57.5037,58.2444,14579660.0
2023-03-21,59.1825,59.9923,58.7579,59.4887,16959118.0
2023-03-22,59.538,59.6692,57.879,57.9481,13936202.0
2023-03-23,58.3135,58.8171,56.9655,57.7506,15059304.0
2023-03-24,57.1532,57.8691,56.3175,57.4544,13613232.0
2023-03-25,57.1532,57.8691,56.3175,57.4544,13613232.0
2023-03-26,57.1532,57.8691,56.3175,57.4544,13613232.0
2023-03-27,57.9679,59.1134,57.3062,58.906,14419720.0
2023-03-28,59.8935,61.5723,59.8047,61.4341,21795482.0
2023-03-29,61.9081,62.155,60.9305,61.3156,13107142.0
2023-03-30,61.9575,62.0464,60.9403,61.5427,8311737.0
2023-03-31,61.6118,62.1945,61.3847,61.6513,9618819.0
2023-04-01,61.6118,62.1945,61.3847,61.6513,9618819.0
2023-04-02,61.6118,62.1945,61.3847,61.6513,9618819.0
2023-04-03,64.9201,65.6409,63.8832,64.367,24486512.0
2023-04-04,65.0089,65.0583,63.1122,64.0214,16176388.0
2023-04-05,63.5671,64.367,62.7919,63.7647,12056140.0
2023-04-06,63.2511,63.339,62.1846,62.2537,10480902.0
2023-04-07,63.2511,63.339,62.1846,62.2537,10480902.0
2023-04-08,63.2511,63.339,62.1846,62.2537,10480902.0
2023-04-09,63.2511,63.339,62.1846,62.2537,10480902.0
2023-04-10,62.4117,63.661,62.3821,63.2906,11531362.0
2023-04-11,63.5869,64.0807,63.1129,63.5671,8979018.0
2023-04-12,63.9918,64.3967,63.4486,64.0313,9185428.0
2023-04-13,63.9424,64.367,63.7131,63.9622,7697011.0
2023-04-14,63.9325,64.1796,63.2413,63.6758,6763377.0
2023-04-15,63.9325,64.1796,63.2413,63.6758,6763377.0
2023-04-16,63.9325,64.1796,63.2413,63.6758,6763377.0
2023-04-17,63.577,63.6067,62.0661,62.155,8514691.0
2023-04-18,61.997,62.3746,61.4736,62.2142,7936570.0
2023-04-19,61.2267,61.8143,60.6194,61.6908,7742200.0
2023-04-20,60.7823,61.4884,60.7329,61.2563,7769038.0
2023-04-21,61.3748,61.6513,60.6738,61.0983,7825206.0
2023-04-22,61.3748,61.6513,60.6738,61.0983,7825206.0
2023-04-23,61.3748,61.6513,60.6738,61.0983,7825206.0
2023-04-24,61.0983,62.2834,60.9996,61.9772,7560166.0
2023-04-25,61.0983,61.2465,59.8639,60.5651,9709715.0
2023-04-26,60.5552,60.5749,59.1727,59.5084,8470870.0
2023-04-27,59.5479,60.0614,59.222,59.8244,8172103.0
2023-04-28,59.9429,61.3946,59.5973,60.7626,9727709.0
2023-04-29,59.9429,61.3946,59.5973,60.7626,9727709.0
2023-04-30,59.9429,61.3946,59.5973,60.7626,9727709.0
2023-05-01,60.2194,61.1033,60.0022,60.4071,7337710.0
2023-05-02,59.7948,59.7948,58.3431,59.2912,12442895.0
2023-05-03,58.511,59.3504,58.1999,58.2345,11639225.0
2023-05-04,58.3036,59.0936,57.5482,57.9679,11201972.0
2023-05-05,59.3702,60.3182,59.0048,59.933,11275998.0
2023-05-06,59.3702,60.3182,59.0048,59.933,11275998.0
2023-05-07,59.3702,60.3182,59.0048,59.933,11275998.0
2023-05-08,59.8639,60.3873,58.195,58.2246,17632070.0
2023-05-09,57.9185,58.906,57.8494,58.2246,13373173.0
2023-05-10,57.5432,58.1555,55.7657,56.1409,21378565.0
2023-05-11,55.6966,57.2766,55.6077,57.2075,14178084.0
2023-05-12,57.3556,57.6618,57.0198,57.3655,9463707.0
2023-05-13,57.3556,57.6618,57.0198,57.3655,9463707.0
2023-05-14,57.3556,57.6618,57.0198,57.3655,9463707.0
2023-05-15,57.6716,58.1456,57.4346,57.7901,9155550.0
2023-05-16,58.037,58.1357,57.2865,57.4149,10515960.0
2023-05-17,57.9679,58.4271,57.4494,58.1851,9549054.0
2023-05-18,58.0864,58.1183,57.0523,57.5235,11296754.0
2023-05-19,58.3234,59.4788,58.2345,58.3925,16016627.0
2023-05-20,58.3234,59.4788,58.2345,58.3925,16016627.0
2023-05-21,58.3234,59.4788,58.2345,58.3925,16016627.0
2023-05-22,58.3629,58.7875,57.9777,58.3036,9445236.0
2023-05-23,58.906,59.5586,58.511,58.9356,9639209.0
2023-05-24,59.4195,59.5973,58.3841,58.6493,10665832.0
2023-05-25,57.879,58.3579,57.5432,58.0765,10362940.0
2023-05-26,58.3826,58.4913,57.8296,58.2049,9946041.0
2023-05-27,58.3826,58.4913,57.8296,58.2049,9946041.0
2023-05-28,58.3826,58.4913,57.8296,58.2049,9946041.0
2023-05-29,58.3826,58.4913,57.8296,58.2049,9946041.0
2023-05-30,57.3852,58.0666,57.1778,57.8592,12529436.0
2023-05-31,57.6222,57.7802,56.8026,56.9408,15280294.0
2023-06-01,56.9705,58.3086,56.8075,57.3951,10189832.0
2023-06-02,58.2839,59.2418,57.9777,58.9455,14473193.0
2023-06-03,58.2839,59.2418,57.9777,58.9455,14473193.0
2023-06-04,58.2839,59.2418,57.9777,58.9455,14473193.0
2023-06-05,60.0318,60.1602,58.6493,58.6591,10529637.0
2023-06-06,57.9382,58.8418,57.7605,58.6986,8616502.0
2023-06-07,58.985,59.9429,58.9455,59.2912,9055604.0
2023-06-08,59.2713,59.5675,57.9639,59.1426,11015402.0
2023-06-09,59.1723,59.4986,58.5379,58.7563,7404291.0
2023-06-10,59.1723,59.4986,58.5379,58.7563,7404291.0
2023-06-11,59.1723,59.4986,58.5379,58.7563,7404291.0
2023-06-12,58.1026,58.8454,58.0233,58.6275,8323054.0
2023-06-13,59.0237,59.5388,58.2016,58.2115,11501269.0
2023-06-14,58.786,59.1723,57.5182,57.9144,11289200.0
2023-06-15,57.9342,58.4591,57.7757,57.8648,10699707.0
2023-06-16,58.1422,58.2412,57.4191,57.5974,13741451.0
2023-06-17,58.1422,58.2412,57.4191,57.5974,13741451.0
2023-06-18,58.1422,58.2412,57.4191,57.5974,13741451.0
2023-06-19,58.1422,58.2412,57.4191,57.5974,13741451.0
2023-06-20,57.5974,57.5974,56.3296,56.6861,12586120.0
2023-06-21,56.488,57.2904,56.4385,56.9239,9013200.0
2023-06-22,56.384,56.5772,55.973,55.9829,10322006.0
2023-06-23,55.4876,55.765,55.3589,55.5372,21395567.0
2023-06-24,55.4876,55.765,55.3589,55.5372,21395567.0
2023-06-25,55.4876,55.765,55.3589,55.5372,21395567.0
2023-06-26,55.6164,57.0031,55.5669,56.706,11174939.0
2023-06-27,56.706,57.1121,56.3593,56.5871,9013530.0
2023-06-28,56.6861,57.3448,56.2305,56.914,8867352.0
2023-06-29,57.6469,57.9738,57.122,57.9639,10982586.0
2023-06-30,58.4393,58.8851,58.1521,58.2412,11629496.0
2023-07-01,58.4393,58.8851,58.1521,58.2412,11629496.0
2023-07-02,58.4393,58.8851,58.1521,58.2412,11629496.0
2023-07-03,58.3898,58.8933,58.0976,58.6473,4541219.0
2023-07-04,58.3898,58.8933,58.0976,58.6473,4541219.0
2023-07-05,58.9346,59.0138,58.0927,58.3304,8018826.0
