,SEIC US Equity,SEIC US Equity,SEIC US Equity,SEIC US Equity,SEIC US Equity
2021-05-27,60.9027,61.1138,60.6341,60.8068,723398.0
2021-05-28,60.8835,61.0178,60.3558,60.8643,683404.0
2021-05-29,60.8835,61.0178,60.3558,60.8643,683404.0
2021-05-30,60.8835,61.0178,60.3558,60.8643,683404.0
2021-05-31,60.8835,61.0178,60.3558,60.8643,683404.0
2021-06-01,61.4016,61.9676,60.5381,60.8451,388810.0
2021-06-02,60.8068,60.9315,60.2695,60.4997,368521.0
2021-06-03,60.5669,61.3344,60.2215,61.3152,726119.0
2021-06-04,61.296,61.8813,61.0274,61.8333,231197.0
2021-06-05,61.296,61.8813,61.0274,61.8333,231197.0
2021-06-06,61.296,61.8813,61.0274,61.8333,231197.0
2021-06-07,62.0732,62.1499,61.2001,61.5839,372990.0
2021-06-08,61.5167,61.5359,60.778,60.9027,434852.0
2021-06-09,60.8259,61.0946,60.3846,60.6149,404035.0
2021-06-10,60.7684,60.8835,59.8953,59.9337,484924.0
2021-06-11,60.0978,60.5803,60.0978,60.4742,360201.0
2021-06-12,60.0978,60.5803,60.0978,60.4742,360201.0
2021-06-13,60.0978,60.5803,60.0978,60.4742,360201.0
2021-06-14,60.4645,60.5128,60.0688,60.175,442176.0
2021-06-15,60.2039,61.1047,60.0785,60.8988,418193.0
2021-06-16,60.2908,60.9953,59.9144,60.6865,367265.0
2021-06-17,61.0339,61.0339,59.6104,59.7986,462970.0
2021-06-18,59.0265,59.6731,58.4474,58.5246,1019907.0
2021-06-19,59.0265,59.6731,58.4474,58.5246,1019907.0
2021-06-20,59.0265,59.6731,58.4474,58.5246,1019907.0
2021-06-21,59.1134,59.5863,58.6887,59.5284,316939.0
2021-06-22,59.4801,59.731,58.9107,59.5091,484566.0
2021-06-23,59.7793,59.7793,59.1906,59.2388,336592.0
2021-06-24,59.6056,59.7503,58.8817,59.2292,732771.0
2021-06-25,59.6731,60.4645,59.3257,60.3391,1020490.0
2021-06-26,59.6731,60.4645,59.3257,60.3391,1020490.0
2021-06-27,59.6731,60.4645,59.3257,60.3391,1020490.0
2021-06-28,60.1557,60.6479,59.5139,60.3873,575414.0
2021-06-29,61.0002,61.0002,59.76,59.8565,451732.0
2021-06-30,59.5766,60.146,59.3836,59.8082,409124.0
2021-07-01,60.1846,60.7444,59.982,60.2715,663860.0
2021-07-02,60.561,60.5707,60.1364,60.5128,432865.0
2021-07-03,60.561,60.5707,60.1364,60.5128,432865.0
2021-07-04,60.561,60.5707,60.1364,60.5128,432865.0
2021-07-05,60.561,60.5707,60.1364,60.5128,432865.0
2021-07-06,60.4066,60.4163,58.9107,59.3353,570042.0
2021-07-07,59.7636,59.7636,58.9782,59.4898,629813.0
2021-07-08,58.901,59.1713,58.3654,58.6598,522886.0
2021-07-09,59.1906,59.9723,58.9975,59.953,575982.0
2021-07-10,59.1906,59.9723,58.9975,59.953,575982.0
2021-07-11,59.1906,59.9723,58.9975,59.953,575982.0
2021-07-12,59.8855,60.3246,59.567,60.146,423976.0
2021-07-13,60.2039,60.3101,59.1568,59.2388,450909.0
2021-07-14,59.123,59.9916,59.0168,59.7793,445708.0
2021-07-15,59.3643,60.1364,59.1713,59.5959,362516.0
2021-07-16,59.7214,60.0978,59.4029,59.4125,364541.0
2021-07-17,59.7214,60.0978,59.4029,59.4125,364541.0
2021-07-18,59.7214,60.0978,59.4029,59.4125,364541.0
2021-07-19,58.708,58.8335,57.2796,57.878,486139.0
2021-07-20,58.0517,60.2618,57.9359,59.7986,737262.0
2021-07-21,60.1943,60.9278,60.1074,60.5996,758815.0
2021-07-22,60.7444,60.7444,58.0614,58.293,646617.0
2021-07-23,58.8528,59.3402,58.4378,58.6791,449554.0
2021-07-24,58.8528,59.3402,58.4378,58.6791,449554.0
2021-07-25,58.8528,59.3402,58.4378,58.6791,449554.0
2021-07-26,58.4378,59.1134,58.3799,58.4571,632854.0
2021-07-27,58.1,59.0168,57.7911,58.7273,462098.0
2021-07-28,58.7563,59.0651,58.3027,58.5632,387848.0
2021-07-29,58.901,59.3064,58.6791,59.0555,234419.0
2021-07-30,58.6887,59.1809,58.293,58.6791,654286.0
2021-07-31,58.6887,59.1809,58.293,58.6791,654286.0
2021-08-01,58.6887,59.1809,58.293,58.6791,654286.0
2021-08-02,59.2774,59.7503,58.7177,58.9396,303563.0
2021-08-03,59.1616,59.3643,58.3027,59.0748,430463.0
2021-08-04,58.7852,59.0458,58.3606,58.3799,302573.0
2021-08-05,58.7563,59.2967,58.7563,59.2774,250307.0
2021-08-06,59.8372,60.1074,59.2678,59.567,255512.0
2021-08-07,59.8372,60.1074,59.2678,59.567,255512.0
2021-08-08,59.8372,60.1074,59.2678,59.567,255512.0
2021-08-09,59.4029,59.8227,59.3263,59.6538,241843.0
2021-08-10,59.6635,60.368,59.6249,59.9916,319628.0
2021-08-11,60.1557,60.3101,59.7117,60.0206,266623.0
2021-08-12,59.982,60.3005,59.7022,59.8758,259163.0
2021-08-13,59.8372,59.8903,59.2581,59.3739,224123.0
2021-08-14,59.8372,59.8903,59.2581,59.3739,224123.0
2021-08-15,59.8372,59.8903,59.2581,59.3739,224123.0
2021-08-16,59.1713,59.7793,58.5922,59.6924,255428.0
2021-08-17,59.3643,59.5476,58.9734,59.2871,205985.0
2021-08-18,59.0651,59.4415,58.2544,58.2834,193620.0
2021-08-19,57.7718,58.6211,57.685,58.4088,290491.0
2021-08-20,58.6018,59.152,58.3799,59.0168,278946.0
2021-08-21,58.6018,59.152,58.3799,59.0168,278946.0
2021-08-22,58.6018,59.152,58.3799,59.0168,278946.0
2021-08-23,59.1423,59.5959,59.0265,59.2195,283993.0
2021-08-24,59.4029,60.0109,59.2967,59.6538,219555.0
2021-08-25,59.7214,60.5794,59.4608,60.3391,330279.0
2021-08-26,60.3005,60.4935,59.8855,59.953,277038.0
2021-08-27,59.8855,61.0822,59.6442,60.9471,408295.0
2021-08-28,59.8855,61.0822,59.6442,60.9471,408295.0
2021-08-29,59.8855,61.0822,59.6442,60.9471,408295.0
2021-08-30,61.1208,61.2849,60.5031,60.5514,241331.0
2021-08-31,60.6189,60.9471,60.3005,60.6189,453258.0
2021-09-01,60.7734,60.976,59.8855,60.4066,262605.0
2021-09-02,60.6479,60.783,59.9723,60.2522,314598.0
2021-09-03,60.4259,60.4935,59.8275,59.8758,230543.0
2021-09-04,60.4259,60.4935,59.8275,59.8758,230543.0
2021-09-05,60.4259,60.4935,59.8275,59.8758,230543.0
2021-09-06,60.4259,60.4935,59.8275,59.8758,230543.0
2021-09-07,59.7889,59.7986,57.2989,57.3761,907262.0
2021-09-08,57.2893,57.8587,56.5075,57.8105,623335.0
2021-09-09,57.8298,58.5053,56.9611,58.0517,505836.0
2021-09-10,58.2255,58.3799,57.0866,57.3182,407205.0
2021-09-11,58.2255,58.3799,57.0866,57.3182,407205.0
2021-09-12,58.2255,58.3799,57.0866,57.3182,407205.0
2021-09-13,57.7332,58.0903,57.0866,57.6367,436380.0
2021-09-14,57.8877,58.1,56.9708,57.1445,414524.0
2021-09-15,57.2507,57.907,56.9129,57.7815,480419.0
2021-09-16,57.9649,57.9938,57.0191,57.3955,494636.0
2021-09-17,57.3955,57.685,56.8116,57.5499,3727214.0
2021-09-18,57.3955,57.685,56.8116,57.5499,3727214.0
2021-09-19,57.3955,57.685,56.8116,57.5499,3727214.0
2021-09-20,56.5268,56.9998,55.0695,56.0153,837325.0
2021-09-21,56.3145,56.3628,55.2818,55.7934,554216.0
2021-09-22,56.3917,56.6427,55.8802,56.411,295325.0
2021-09-23,56.633,57.7429,56.633,57.2796,266920.0
2021-09-24,57.1831,58.3654,57.0963,58.2641,445066.0
2021-09-25,57.1831,58.3654,57.0963,58.2641,445066.0
2021-09-26,57.1831,58.3654,57.0963,58.2641,445066.0
2021-09-27,58.3509,59.152,58.3509,58.8335,429345.0
2021-09-28,58.6501,59.1857,57.8684,57.9552,404122.0
2021-09-29,57.907,58.2544,57.4196,57.9166,335043.0
2021-09-30,58.2834,58.5922,57.2314,57.2314,475549.0
2021-10-01,57.2989,58.071,56.8164,57.6753,393522.0
2021-10-02,57.2989,58.071,56.8164,57.6753,393522.0
2021-10-03,57.2989,58.071,56.8164,57.6753,393522.0
2021-10-04,57.3761,58.8335,56.7006,56.9225,373006.0
2021-10-05,57.1928,58.486,56.8936,58.2351,526086.0
2021-10-06,57.6657,58.0324,56.7681,57.2893,353981.0
2021-10-07,57.8491,58.6067,57.492,57.6946,405305.0
2021-10-08,57.7429,58.4764,57.6657,57.8587,195866.0
2021-10-09,57.7429,58.4764,57.6657,57.8587,195866.0
2021-10-10,57.7429,58.4764,57.6657,57.8587,195866.0
2021-10-11,57.9938,58.3316,57.0287,57.0673,225824.0
2021-10-12,57.077,57.7718,56.9708,57.3858,325779.0
2021-10-13,57.5209,58.1965,56.9611,57.5788,333349.0
2021-10-14,58.2351,59.1713,58.0131,59.1327,355406.0
2021-10-15,59.6731,60.0302,59.4318,59.4511,427757.0
2021-10-16,59.6731,60.0302,59.4318,59.4511,427757.0
2021-10-17,59.6731,60.0302,59.4318,59.4511,427757.0
2021-10-18,59.1713,59.6924,58.9879,59.3836,311514.0
2021-10-19,59.6924,60.4163,59.4898,60.2908,372480.0
2021-10-20,60.4742,61.005,60.175,60.8409,380750.0
2021-10-21,61.1498,62.5492,61.1208,61.3235,633513.0
2021-10-22,61.4586,62.1631,61.3621,62.028,343018.0
2021-10-23,61.4586,62.1631,61.3621,62.028,343018.0
2021-10-24,61.4586,62.1631,61.3621,62.028,343018.0
2021-10-25,62.0377,62.221,61.5503,61.7578,348594.0
2021-10-26,62.1052,62.5202,61.6613,61.6613,440884.0
2021-10-27,61.3428,61.6587,59.953,60.0495,438774.0
2021-10-28,60.0978,60.8216,59.9241,60.3777,414156.0
2021-10-29,60.2908,61.4007,60.0785,60.8409,592823.0
2021-10-30,60.2908,61.4007,60.0785,60.8409,592823.0
2021-10-31,60.2908,61.4007,60.0785,60.8409,592823.0
2021-11-01,61.227,62.1342,61.0339,62.1342,321894.0
2021-11-02,61.8543,62.3079,60.146,60.3294,451653.0
2021-11-03,60.3198,61.2559,60.2329,60.9664,304017.0
2021-11-04,61.0243,61.2897,60.4163,61.1305,474315.0
2021-11-05,61.5551,62.472,61.5455,62.0859,380882.0
2021-11-06,61.5551,62.472,61.5455,62.0859,380882.0
2021-11-07,61.5551,62.472,61.5455,62.0859,380882.0
2021-11-08,62.221,62.4237,61.6748,62.2693,307228.0
2021-11-09,62.1535,62.3948,61.1305,62.0473,370643.0
2021-11-10,61.9991,62.3175,61.7771,62.1438,284070.0
2021-11-11,62.4237,62.5395,61.9894,62.0473,269038.0
2021-11-12,62.1728,62.472,61.9605,62.4237,215148.0
2021-11-13,62.1728,62.472,61.9605,62.4237,215148.0
2021-11-14,62.1728,62.472,61.9605,62.4237,215148.0
2021-11-15,62.3948,62.5106,61.6516,61.8929,369052.0
2021-11-16,61.8253,62.9449,61.7578,62.6264,536012.0
2021-11-17,62.7325,62.9256,61.5551,62.4913,637985.0
2021-11-18,62.7132,62.7132,61.5841,62.1052,425717.0
2021-11-19,61.9218,62.11,61.0822,61.198,359011.0
2021-11-20,61.9218,62.11,61.0822,61.198,359011.0
2021-11-21,61.9218,62.11,61.0822,61.198,359011.0
2021-11-22,61.3717,61.9411,60.7734,61.1498,345499.0
2021-11-23,60.8988,61.8913,60.4259,61.7481,410046.0
2021-11-24,61.5068,61.6999,61.0436,61.3621,347699.0
2021-11-25,61.5068,61.6999,61.0436,61.3621,347699.0
2021-11-26,59.9723,60.0254,58.5729,58.7949,360010.0
2021-11-27,59.9723,60.0254,58.5729,58.7949,360010.0
2021-11-28,59.9723,60.0254,58.5729,58.7949,360010.0
2021-11-29,59.3064,59.5959,58.6598,59.3739,656332.0
2021-11-30,58.7852,59.2292,57.27,57.5499,969109.0
2021-12-01,58.6308,59.0651,56.4689,56.4689,473838.0
2021-12-02,56.633,58.9782,56.633,58.6598,509853.0
2021-12-03,58.6501,58.8238,57.1349,57.8105,571864.0
2021-12-04,58.6501,58.8238,57.1349,57.8105,571864.0
2021-12-05,58.6501,58.8238,57.1349,57.8105,571864.0
2021-12-06,58.6211,59.4898,57.9938,59.0168,625474.0
2021-12-07,59.2967,60.1846,59.012,59.2967,423333.0
2021-12-08,59.5284,59.8082,58.901,59.6538,366729.0
2021-12-09,59.2292,59.5284,58.6308,58.8238,503234.0
2021-12-10,59.1037,59.5573,57.5692,58.3509,629233.0
2021-12-11,59.1037,59.5573,57.5692,58.3509,629233.0
2021-12-12,59.1037,59.5573,57.5692,58.3509,629233.0
2021-12-13,58.7466,59.8883,58.3654,58.8914,679939.0
2021-12-14,58.6211,60.0447,58.2544,59.6635,646167.0
2021-12-15,59.7117,60.5707,59.0168,60.175,1160731.0
2021-12-16,60.6189,61.0918,60.1171,60.1846,1146716.0
2021-12-17,59.8372,61.0629,58.1772,58.2158,2056750.0
2021-12-18,59.8372,61.0629,58.1772,58.2158,2056750.0
2021-12-19,59.8372,61.0629,58.1772,58.2158,2056750.0
2021-12-20,57.1471,57.3511,56.0784,56.6516,1120165.0
2021-12-21,57.2054,59.1679,56.5836,58.6627,1437926.0
2021-12-22,58.7501,59.2651,58.4587,58.721,418329.0
2021-12-23,59.2068,59.8189,58.9833,59.0513,397742.0
2021-12-24,59.2068,59.8189,58.9833,59.0513,397742.0
2021-12-25,59.2068,59.8189,58.9833,59.0513,397742.0
2021-12-26,59.2068,59.8189,58.9833,59.0513,397742.0
2021-12-27,59.1485,60.2561,59.1193,60.2366,368924.0
2021-12-28,60.3532,61.6357,60.2463,61.3636,675212.0
2021-12-29,60.6738,61.1693,59.7314,59.9354,2411276.0
2021-12-30,59.984,60.4504,59.5274,59.5857,748884.0
2021-12-31,59.5857,59.9937,59.1485,59.2068,600694.0
2022-01-01,59.5857,59.9937,59.1485,59.2068,600694.0
2022-01-02,59.5857,59.9937,59.1485,59.2068,600694.0
2022-01-03,59.5565,59.8286,58.993,59.4108,435370.0
2022-01-04,60.1978,61.4316,60.1978,61.1305,608070.0
2022-01-05,61.7134,62.1872,60.4989,60.5864,478368.0
2022-01-06,61.0139,61.6551,60.7232,61.4705,479920.0
2022-01-07,61.6551,61.8883,60.7807,61.5288,437897.0
2022-01-08,61.6551,61.8883,60.7807,61.5288,437897.0
2022-01-09,61.6551,61.8883,60.7807,61.5288,437897.0
2022-01-10,61.6454,61.6454,60.2852,61.2956,550997.0
2022-01-11,61.3539,61.9611,60.9653,61.7814,454570.0
2022-01-12,61.6648,62.0534,60.8293,61.626,394032.0
2022-01-13,61.9466,62.4615,61.1985,61.3151,499472.0
2022-01-14,60.5184,60.8876,59.9646,60.8681,401932.0
2022-01-15,60.5184,60.8876,59.9646,60.8681,401932.0
2022-01-16,60.5184,60.8876,59.9646,60.8681,401932.0
2022-01-17,60.5184,60.8876,59.9646,60.8681,401932.0
2022-01-18,60.2269,60.2512,59.3428,59.5468,339163.0
2022-01-19,59.984,59.984,58.1769,58.2158,338574.0
2022-01-20,58.5364,59.1873,57.4774,57.6231,584875.0
2022-01-21,57.2928,57.39,56.0103,56.0881,445788.0
2022-01-22,57.2928,57.39,56.0103,56.0881,445788.0
2022-01-23,57.2928,57.39,56.0103,56.0881,445788.0
2022-01-24,54.9999,56.9139,54.2664,56.8167,719932.0
2022-01-25,56.2338,57.0111,54.8931,56.2047,730668.0
2022-01-26,56.807,57.4871,55.3497,55.816,923915.0
2022-01-27,52.4933,55.5926,52.4933,54.1838,990073.0
2022-01-28,53.8826,56.0103,53.7952,55.9618,872731.0
2022-01-29,53.8826,56.0103,53.7952,55.9618,872731.0
2022-01-30,53.8826,56.0103,53.7952,55.9618,872731.0
2022-01-31,55.7869,57.0791,55.7298,56.943,1238769.0
2022-02-01,56.7779,57.526,56.3795,57.39,572864.0
2022-02-02,57.3997,57.9146,56.6807,57.8272,518438.0
2022-02-03,57.6426,57.8029,57.1762,57.3219,486988.0
2022-02-04,57.1956,58.449,57.0645,57.866,593846.0
2022-02-05,57.1956,58.449,57.0645,57.866,593846.0
2022-02-06,57.1956,58.449,57.0645,57.866,593846.0
2022-02-07,57.9049,58.4392,57.5843,58.0895,607412.0
2022-02-08,58.2741,59.4885,58.2255,59.0222,618053.0
2022-02-09,59.5565,59.7508,58.789,58.9056,551023.0
2022-02-10,58.517,59.7606,57.8882,58.1283,446753.0
2022-02-11,58.0798,58.7113,56.8654,57.6717,532486.0
2022-02-12,58.0798,58.7113,56.8654,57.6717,532486.0
2022-02-13,58.0798,58.7113,56.8654,57.6717,532486.0
2022-02-14,57.6814,58.449,57.1956,57.7106,877945.0
2022-02-15,58.1769,58.8279,57.6911,58.2449,578544.0
2022-02-16,58.1478,58.993,58.1478,58.8279,517112.0
2022-02-17,58.2061,58.4295,57.2248,57.2637,654099.0
2022-02-18,57.2928,57.8201,57.0888,57.39,831998.0
2022-02-19,57.2928,57.8201,57.0888,57.39,831998.0
2022-02-20,57.2928,57.8201,57.0888,57.39,831998.0
2022-02-21,57.2928,57.8201,57.0888,57.39,831998.0
2022-02-22,57.0305,57.4677,56.2047,56.7293,621117.0
2022-02-23,57.0402,57.2831,55.0388,55.2234,930325.0
2022-02-24,53.426,55.8452,52.9014,55.5926,2441941.0
2022-02-25,55.884,57.1374,55.5246,57.1179,785540.0
2022-02-26,55.884,57.1374,55.5246,57.1179,785540.0
2022-02-27,55.884,57.1374,55.5246,57.1179,785540.0
2022-02-28,56.1561,57.0596,56.0881,56.9139,694564.0
2022-03-01,56.3504,56.6516,55.0096,55.3788,680743.0
2022-03-02,55.612,56.4475,55.4857,56.0103,537027.0
2022-03-03,56.4378,57.4288,56.0006,57.0985,596666.0
2022-03-04,56.331,56.8362,55.8212,56.331,596975.0
2022-03-05,56.331,56.8362,55.8212,56.331,596975.0
2022-03-06,56.331,56.8362,55.8212,56.331,596975.0
2022-03-07,56.2144,56.2435,54.2032,54.2615,624256.0
2022-03-08,54.6113,55.408,53.8049,53.8146,661601.0
2022-03-09,55.2137,55.85,54.8979,55.5051,558209.0
2022-03-10,54.5336,55.6314,54.2518,54.7862,518680.0
2022-03-11,55.1457,55.612,54.1547,54.1935,535100.0
2022-03-12,55.1457,55.612,54.1547,54.1935,535100.0
2022-03-13,55.1457,55.612,54.1547,54.1935,535100.0
2022-03-14,54.6307,55.4274,54.5967,55.34,518466.0
2022-03-15,55.5634,56.3893,55.4566,56.2435,521911.0
2022-03-16,56.7196,57.8757,56.501,57.5746,686471.0
2022-03-17,57.3414,57.5163,56.7002,57.3219,480432.0
2022-03-18,57.2054,58.6627,56.6127,58.3809,917038.0
2022-03-19,57.2054,58.6627,56.6127,58.3809,917038.0
2022-03-20,57.2054,58.6627,56.6127,58.3809,917038.0
2022-03-21,58.4101,58.9542,58.07,58.4392,754651.0
2022-03-22,59.1776,60.3629,58.5947,59.0805,1158664.0
2022-03-23,58.8959,59.0853,57.4968,57.5648,2107675.0
2022-03-24,57.7203,58.6724,57.2928,58.5655,524688.0
2022-03-25,58.2158,58.8084,57.0499,58.7696,818190.0
2022-03-26,58.2158,58.8084,57.0499,58.7696,818190.0
2022-03-27,58.2158,58.8084,57.0499,58.7696,818190.0
2022-03-28,58.0895,59.0513,57.8369,58.9153,505625.0
2022-03-29,59.6537,59.9354,58.8667,59.8771,510849.0
2022-03-30,59.78,60.1783,59.1776,59.5468,407859.0
2022-03-31,59.5565,59.8869,58.4975,58.4975,569302.0
2022-04-01,59.0319,59.5857,58.8522,59.4399,577600.0
2022-04-02,59.0319,59.5857,58.8522,59.4399,577600.0
2022-04-03,59.0319,59.5857,58.8522,59.4399,577600.0
2022-04-04,59.2748,59.6829,58.6336,59.1096,358168.0
2022-04-05,58.8959,59.0222,57.3414,57.9632,660441.0
2022-04-06,57.5843,59.3428,56.4184,56.7002,786257.0
2022-04-07,56.5836,57.3219,55.8957,56.535,571335.0
2022-04-08,56.8945,57.2637,56.0395,56.875,394598.0
2022-04-09,56.8945,57.2637,56.0395,56.875,394598.0
2022-04-10,56.8945,57.2637,56.0395,56.875,394598.0
2022-04-11,56.6127,57.3414,56.3601,56.6516,432740.0
2022-04-12,56.7876,57.6426,56.1075,56.2824,488114.0
2022-04-13,55.9423,56.5641,55.6703,56.2144,445472.0
2022-04-14,56.1172,56.5253,55.7577,55.9715,503560.0
2022-04-15,56.1172,56.5253,55.7577,55.9715,503560.0
2022-04-16,56.1172,56.5253,55.7577,55.9715,503560.0
2022-04-17,56.1172,56.5253,55.7577,55.9715,503560.0
2022-04-18,55.6023,56.0739,55.442,55.8938,522379.0
2022-04-19,56.1172,57.4871,55.9423,57.4385,480952.0
2022-04-20,57.7786,58.2255,57.4774,57.5648,503369.0
2022-04-21,57.73,58.1672,55.1699,55.4177,764222.0
2022-04-22,55.0971,56.1512,54.8833,55.2428,910785.0
2022-04-23,55.0971,56.1512,54.8833,55.2428,910785.0
2022-04-24,55.0971,56.1512,54.8833,55.2428,910785.0
2022-04-25,54.8833,55.3497,53.8049,55.2817,876352.0
2022-04-26,54.9708,55.8938,54.6514,55.272,760369.0
2022-04-27,55.4274,56.0249,54.4461,55.3303,630608.0
2022-04-28,55.884,56.2338,55.0679,56.1561,538199.0
2022-04-29,55.7189,56.0784,53.9992,54.1352,1005781.0
2022-04-30,55.7189,56.0784,53.9992,54.1352,1005781.0
2022-05-01,55.7189,56.0784,53.9992,54.1352,1005781.0
2022-05-02,54.3781,54.9125,53.256,54.6696,928970.0
2022-05-03,54.5336,55.7529,54.2615,55.1651,877688.0
2022-05-04,55.3011,56.2241,54.3781,56.2241,570893.0
2022-05-05,55.8743,55.9715,54.1352,54.5919,557448.0
2022-05-06,54.349,54.8056,53.562,53.9118,665647.0
2022-05-07,54.349,54.8056,53.562,53.9118,665647.0
2022-05-08,54.349,54.8056,53.562,53.9118,665647.0
2022-05-09,53.2706,53.8341,52.8333,53.2997,863355.0
2022-05-10,53.9604,54.4073,52.367,53.1151,787402.0
2022-05-11,52.7556,54.2227,51.8326,51.9007,571430.0
2022-05-12,51.9687,52.8431,51.3371,52.3573,758358.0
2022-05-13,52.8042,53.7272,52.4642,53.2803,416945.0
2022-05-14,52.8042,53.7272,52.4642,53.2803,416945.0
2022-05-15,52.8042,53.7272,52.4642,53.2803,416945.0
2022-05-16,53.2414,53.4649,52.2116,53.0665,639062.0
2022-05-17,53.7272,54.6696,52.3379,54.6404,531241.0
2022-05-18,54.1644,54.4073,53.3774,53.5426,558510.0
2022-05-19,53.0277,53.8341,52.7168,53.5912,732083.0
2022-05-20,54.145,54.4656,52.5613,53.5037,1802451.0
2022-05-21,54.145,54.4656,52.5613,53.5037,1802451.0
2022-05-22,54.145,54.4656,52.5613,53.5037,1802451.0
2022-05-23,54.0575,54.6162,53.6397,53.8632,1011972.0
2022-05-24,53.4649,54.8833,52.9247,54.5239,1099411.0
2022-05-25,53.9992,54.4656,52.6099,54.3587,2803792.0
2022-05-26,54.8833,56.0006,54.4656,55.7092,498474.0
2022-05-27,55.8355,56.8167,55.8355,56.7876,359173.0
2022-05-28,55.8355,56.8167,55.8355,56.7876,359173.0
2022-05-29,55.8355,56.8167,55.8355,56.7876,359173.0
2022-05-30,55.8355,56.8167,55.8355,56.7876,359173.0
2022-05-31,56.6127,57.0402,55.9132,56.7682,1030760.0
2022-06-01,56.8459,56.8945,55.1554,56.0006,557080.0
2022-06-02,56.0103,56.9236,55.7383,56.8945,415268.0
2022-06-03,56.4378,56.705,56.1318,56.2532,712579.0
2022-06-04,56.4378,56.705,56.1318,56.2532,712579.0
2022-06-05,56.4378,56.705,56.1318,56.2532,712579.0
2022-06-06,56.6807,56.9139,55.9326,55.9618,328741.0
2022-06-07,55.4371,56.6419,55.4371,56.6321,595013.0
2022-06-08,56.4378,56.5204,55.4663,55.816,604353.0
2022-06-09,55.7189,55.9035,54.8833,54.8931,378270.0
2022-06-10,54.2081,54.5261,53.4449,53.807,741270.0
2022-06-11,54.2081,54.5261,53.4449,53.807,741270.0
2022-06-12,54.2081,54.5261,53.4449,53.807,741270.0
2022-06-13,52.7404,53.5036,51.4879,51.8304,967044.0
2022-06-14,51.9478,52.3686,51.3363,51.7228,795019.0
2022-06-15,52.1729,52.6871,51.2433,51.7521,624815.0
2022-06-16,51.2629,51.7521,50.2355,50.6171,712053.0
2022-06-17,51.0672,51.4977,50.4116,50.9889,1121581.0
2022-06-18,51.0672,51.4977,50.4116,50.9889,1121581.0
2022-06-19,51.0672,51.4977,50.4116,50.9889,1121581.0
2022-06-20,51.0672,51.4977,50.4116,50.9889,1121581.0
2022-06-21,51.7228,51.9772,50.8519,51.6641,758747.0
2022-06-22,51.2531,51.8304,51.1063,51.5369,542572.0
2022-06-23,51.6543,52.4077,51.4097,52.1827,595920.0
2022-06-24,52.7306,54.2179,52.5838,54.1886,718758.0
2022-06-25,52.7306,54.2179,52.5838,54.1886,718758.0
2022-06-26,52.7306,54.2179,52.5838,54.1886,718758.0
2022-06-27,54.2571,54.4821,53.8265,54.1299,593828.0
2022-06-28,54.4625,54.7169,53.2443,53.3862,558391.0
2022-06-29,53.5036,53.7091,52.8774,53.2394,507063.0
2022-06-30,52.7893,53.4645,51.9674,52.8578,695590.0
2022-07-01,52.4273,53.4253,51.9576,53.1416,490808.0
2022-07-02,52.4273,53.4253,51.9576,53.1416,490808.0
2022-07-03,52.4273,53.4253,51.9576,53.1416,490808.0
2022-07-04,52.4273,53.4253,51.9576,53.1416,490808.0
2022-07-05,52.3294,53.3764,51.8402,53.3666,462572.0
2022-07-06,53.2003,53.4743,52.2609,52.6328,662411.0
2022-07-07,53.0731,53.6279,53.0731,53.3862,521620.0
2022-07-08,53.3275,53.758,53.0291,53.4645,419457.0
2022-07-09,53.3275,53.758,53.0291,53.4645,419457.0
2022-07-10,53.3275,53.758,53.0291,53.4645,419457.0
2022-07-11,53.1807,53.3666,52.5398,52.7698,360463.0
2022-07-12,52.124,53.2893,51.9087,52.0848,623595.0
2022-07-13,51.5271,51.6151,50.9596,51.1846,390453.0
2022-07-14,50.5975,50.6954,49.9713,50.4507,650638.0
2022-07-15,50.803,52.0506,50.6954,51.85,682548.0
2022-07-16,50.803,52.0506,50.6954,51.85,682548.0
2022-07-17,50.803,52.0506,50.6954,51.85,682548.0
2022-07-18,52.1925,52.5545,51.1161,51.3216,403632.0
2022-07-19,52.0652,52.9459,52.0652,52.8578,456552.0
2022-07-20,53.0339,53.3862,52.2609,53.2003,629055.0
2022-07-21,51.8891,53.758,51.2929,53.7189,1006144.0
2022-07-22,54.0614,54.5017,52.5447,53.2199,569377.0
2022-07-23,54.0614,54.5017,52.5447,53.2199,569377.0
2022-07-24,54.0614,54.5017,52.5447,53.2199,569377.0
2022-07-25,53.3079,53.758,52.6719,53.0731,569286.0
2022-07-26,52.9361,53.2199,52.1337,52.5056,517488.0
2022-07-27,52.76,53.0193,52.0946,52.7404,494534.0
2022-07-28,52.7013,53.533,52.1044,53.259,431667.0
2022-07-29,53.3666,54.3549,53.3666,54.169,783771.0
2022-07-30,53.3666,54.3549,53.3666,54.169,783771.0
2022-07-31,53.3666,54.3549,53.3666,54.169,783771.0
2022-08-01,53.8754,54.2375,53.4645,53.9929,418745.0
2022-08-02,53.5623,54.394,53.1758,53.8657,522468.0
2022-08-03,54.2081,55.0301,54.1005,54.8148,498233.0
2022-08-04,54.6876,54.9714,54.2081,54.4332,458908.0
2022-08-05,54.2081,54.6191,53.5235,54.4332,426431.0
2022-08-06,54.2081,54.6191,53.5235,54.4332,426431.0
2022-08-07,54.2081,54.6191,53.5235,54.4332,426431.0
2022-08-08,54.7952,55.0986,54.531,54.6876,339472.0
2022-08-09,54.6191,54.6827,54.1005,54.5017,393180.0
