,VRTS US Equity,VRTS US Equity,VRTS US Equity,VRTS US Equity,VRTS US Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2021-05-13,229.8464,238.3697,229.8464,237.0465,60058.0
2021-05-14,239.6108,250.2147,235.486,244.6025,72785.0
2021-05-15,239.6108,250.2147,235.486,244.6025,72785.0
2021-05-16,239.6108,250.2147,235.486,244.6025,72785.0
2021-05-17,241.3811,251.2185,239.0906,249.6307,83064.0
2021-05-18,250.7349,260.0795,250.7349,252.3318,97289.0
2021-05-19,246.9842,252.9159,242.3302,246.8382,51629.0
2021-05-20,247.039,255.179,245.6336,253.6916,53273.0
2021-05-21,257.3144,260.9099,252.8702,253.2079,47357.0
2021-05-22,257.3144,260.9099,252.8702,253.2079,47357.0
2021-05-23,257.3144,260.9099,252.8702,253.2079,47357.0
2021-05-24,254.5402,256.7395,251.4832,254.1843,30578.0
2021-05-25,256.2193,259.7874,247.4953,249.1379,48646.0
2021-05-26,249.4664,254.8414,247.039,252.4231,52353.0
2021-05-27,254.1296,255.9273,253.0254,253.9653,54139.0
2021-05-28,255.0421,257.5334,250.6711,256.6391,43590.0
2021-05-29,255.0421,257.5334,250.6711,256.6391,43590.0
2021-05-30,255.0421,257.5334,250.6711,256.6391,43590.0
2021-05-31,255.0421,257.5334,250.6711,256.6391,43590.0
2021-06-01,259.6232,263.8757,259.2582,262.0141,62384.0
2021-06-02,262.0871,274.2561,258.2543,269.8165,109463.0
2021-06-03,266.7229,273.1793,260.0017,272.0979,47046.0
2021-06-04,272.8553,272.9009,266.513,268.5206,41473.0
2021-06-05,272.8553,272.9009,266.513,268.5206,41473.0
2021-06-06,272.8553,272.9009,266.513,268.5206,41473.0
2021-06-07,270.8385,272.6956,265.5001,265.5001,46578.0
2021-06-08,265.1715,271.669,263.6293,270.4644,35530.0
2021-06-09,270.3823,270.3823,263.9396,263.9396,32645.0
2021-06-10,267.9366,268.913,263.748,266.2484,42221.0
2021-06-11,265.9016,269.7891,264.2042,268.0552,38413.0
2021-06-12,265.9016,269.7891,264.2042,268.0552,38413.0
2021-06-13,265.9016,269.7891,264.2042,268.0552,38413.0
2021-06-14,267.2431,269.8804,263.7388,264.6423,40017.0
2021-06-15,265.7373,266.3305,261.5122,263.3464,42017.0
2021-06-16,261.786,263.4286,258.592,260.189,40248.0
2021-06-17,259.7509,260.8415,249.804,252.4778,47374.0
2021-06-18,247.5774,249.001,239.8754,240.5598,64930.0
2021-06-19,247.5774,249.001,239.8754,240.5598,64930.0
2021-06-20,247.5774,249.001,239.8754,240.5598,64930.0
2021-06-21,242.175,247.6048,242.175,247.0937,34461.0
2021-06-22,248.2162,250.0778,244.3469,250.0778,43466.0
2021-06-23,250.1052,252.4961,248.3622,250.2877,34942.0
2021-06-24,252.9067,257.4559,247.3949,250.3151,34443.0
2021-06-25,249.5485,255.5075,249.4025,250.7714,353680.0
2021-06-26,249.5485,255.5075,249.4025,250.7714,353680.0
2021-06-27,249.5485,255.5075,249.4025,250.7714,353680.0
2021-06-28,252.5965,255.5258,246.4869,250.8626,69602.0
2021-06-29,251.4102,254.7592,247.696,247.696,32897.0
2021-06-30,248.5995,254.2665,244.7348,253.4817,57810.0
2021-07-01,255.4163,255.6536,250.306,252.5417,23183.0
2021-07-02,252.4596,254.0748,249.7402,250.5523,26162.0
2021-07-03,252.4596,254.0748,249.7402,250.5523,26162.0
2021-07-04,252.4596,254.0748,249.7402,250.5523,26162.0
2021-07-05,252.4596,254.0748,249.7402,250.5523,26162.0
2021-07-06,250.1052,250.525,246.5508,248.1249,48880.0
2021-07-07,247.5044,251.2733,243.8542,248.7637,40922.0
2021-07-08,243.5895,247.6413,239.2947,242.8138,44443.0
2021-07-09,246.9477,252.195,243.2519,252.1037,35577.0
2021-07-10,246.9477,252.195,243.2519,252.1037,35577.0
2021-07-11,246.9477,252.195,243.2519,252.1037,35577.0
2021-07-12,251.547,257.7524,250.525,257.0589,25435.0
2021-07-13,257.2505,262.443,250.963,252.5874,50626.0
2021-07-14,253.509,253.509,240.8021,245.0405,60534.0
2021-07-15,242.6678,245.6063,238.4062,241.8192,30955.0
2021-07-16,242.8321,242.8321,237.521,238.9355,42066.0
2021-07-17,242.8321,242.8321,237.521,238.9355,42066.0
2021-07-18,242.8321,242.8321,237.521,238.9355,42066.0
2021-07-19,232.7118,233.1772,226.7324,228.5962,40166.0
2021-07-20,228.1125,238.4381,224.1794,235.632,54252.0
2021-07-21,238.3058,243.0747,237.2107,241.3446,36061.0
2021-07-22,240.8062,241.8283,235.5681,239.4009,37025.0
2021-07-23,240.2952,242.1796,236.7453,241.8283,35060.0
2021-07-24,240.2952,242.1796,236.7453,241.8283,35060.0
2021-07-25,240.2952,242.1796,236.7453,241.8283,35060.0
2021-07-26,244.4473,244.566,240.4412,242.9872,25139.0
2021-07-27,240.7332,242.5036,238.137,239.8206,39792.0
2021-07-28,243.3523,247.5135,235.1757,245.4968,48122.0
2021-07-29,249.8721,252.7692,248.4945,250.8607,28061.0
2021-07-30,248.3984,255.6388,248.3984,252.7555,33546.0
2021-07-31,248.3984,255.6388,248.3984,252.7555,33546.0
2021-08-01,248.3984,255.6388,248.3984,252.7555,33546.0
2021-08-02,254.4397,261.8449,252.4259,254.1285,41456.0
2021-08-03,255.9958,260.7117,253.5244,257.7716,51416.0
2021-08-04,254.6777,261.6295,252.0164,260.838,45843.0
2021-08-05,287.4106,287.4106,272.7009,283.319,147139.0
2021-08-06,287.0994,289.9919,277.1678,286.2115,74311.0
2021-08-07,287.0994,289.9919,277.1678,286.2115,74311.0
2021-08-08,287.0994,289.9919,277.1678,286.2115,74311.0
2021-08-09,288.1612,288.3443,282.4906,286.2298,48155.0
2021-08-10,286.4495,288.9026,282.8888,284.6829,45603.0
2021-08-11,284.4082,285.0765,280.0237,284.4632,23353.0
2021-08-12,285.525,287.7374,280.5273,285.882,18974.0
2021-08-13,285.5524,288.6729,284.3716,286.5868,30690.0
2021-08-14,285.5524,288.6729,284.3716,286.5868,30690.0
2021-08-15,285.5524,288.6729,284.3716,286.5868,30690.0
2021-08-16,283.8407,287.4564,282.898,286.3946,23536.0
2021-08-17,282.7332,287.2092,282.7332,287.1085,53303.0
2021-08-18,287.2184,288.8935,278.6232,279.2731,36577.0
2021-08-19,278.907,278.907,267.2821,274.1106,79634.0
2021-08-20,272.7925,277.6072,269.7993,273.6163,43397.0
2021-08-21,272.7925,277.6072,269.7993,273.6163,43397.0
2021-08-22,272.7925,277.6072,269.7993,273.6163,43397.0
2021-08-23,275.0991,281.0855,274.6049,280.0146,23438.0
2021-08-24,281.5981,283.9689,277.4516,282.5592,30997.0
2021-08-25,284.3259,288.3443,283.9231,285.406,37270.0
2021-08-26,285.406,285.406,275.2731,278.0923,44428.0
2021-08-27,279.6942,290.9072,279.026,290.1841,44285.0
2021-08-28,279.6942,290.9072,279.026,290.1841,44285.0
2021-08-29,279.6942,290.9072,279.026,290.1841,44285.0
2021-08-30,292.088,292.088,284.1611,284.8385,25088.0
2021-08-31,286.6051,289.1498,282.9712,286.2298,45493.0
2021-09-01,286.0742,288.4357,283.4471,287.9781,42051.0
2021-09-02,290.056,294.3306,289.4976,291.8134,58447.0
2021-09-03,292.5091,294.9714,286.9255,290.1566,26022.0
2021-09-04,292.5091,294.9714,286.9255,290.1566,26022.0
2021-09-05,292.5091,294.9714,286.9255,290.1566,26022.0
2021-09-06,292.5091,294.9714,286.9255,290.1566,26022.0
2021-09-07,288.6372,290.0422,287.1635,287.2916,26438.0
2021-09-08,285.2412,287.7172,283.5295,286.6417,31626.0
2021-09-09,287.2275,292.4908,286.2618,289.58,40738.0
2021-09-10,291.9599,291.9599,285.3511,286.2115,28952.0
2021-09-11,291.9599,291.9599,285.3511,286.2115,28952.0
2021-09-12,291.9599,291.9599,285.3511,286.2115,28952.0
2021-09-13,286.9895,290.3306,286.9895,290.0743,29990.0
2021-09-14,292.2894,294.7425,287.0298,288.8202,73275.0
2021-09-15,287.9873,296.7929,287.9873,295.7952,24745.0
2021-09-16,297.2872,298.4039,292.8478,297.8181,33739.0
2021-09-17,298.5779,299.2804,287.5296,294.3947,96577.0
2021-09-18,298.5779,299.2804,287.5296,294.3947,96577.0
2021-09-19,298.5779,299.2804,287.5296,294.3947,96577.0
2021-09-20,287.5113,288.1612,271.7215,277.9733,53301.0
2021-09-21,282.7423,282.843,277.5614,278.0649,28916.0
2021-09-22,281.3327,290.0651,281.3327,285.2687,35987.0
2021-09-23,287.6669,298.2209,287.6669,294.7609,48508.0
2021-09-24,292.564,298.6236,292.564,296.2895,25915.0
2021-09-25,292.564,298.6236,292.564,296.2895,25915.0
2021-09-26,292.564,298.6236,292.564,296.2895,25915.0
2021-09-27,296.7105,304.8389,295.6213,296.3261,43910.0
2021-09-28,293.3329,293.5984,282.4586,286.4861,33335.0
2021-09-29,288.4358,288.4953,282.3945,285.4426,28563.0
2021-09-30,286.4586,290.1132,283.7675,284.0513,55175.0
2021-10-01,286.7515,288.4449,281.5249,288.152,39484.0
2021-10-02,286.7515,288.4449,281.5249,288.152,39484.0
2021-10-03,286.7515,288.4449,281.5249,288.152,39484.0
2021-10-04,288.3351,290.3763,282.0924,288.7562,54377.0
2021-10-05,289.58,298.3948,289.58,294.294,34080.0
2021-10-06,292.7929,293.5068,286.9255,292.0972,27496.0
2021-10-07,296.6007,298.944,294.3947,294.3947,27281.0
2021-10-08,297.0309,301.6403,295.1545,297.4886,33168.0
2021-10-09,297.0309,301.6403,295.1545,297.4886,33168.0
2021-10-10,297.0309,301.6403,295.1545,297.4886,33168.0
2021-10-11,296.3719,298.6236,290.5045,290.5319,19281.0
2021-10-12,289.8912,291.0811,282.3304,284.1245,30884.0
2021-10-13,286.7515,286.7515,280.8018,283.7584,25079.0
2021-10-14,291.0628,294.9119,287.7493,293.278,36522.0
2021-10-15,299.841,302.7885,293.1132,294.4222,43075.0
2021-10-16,299.841,302.7885,293.1132,294.4222,43075.0
2021-10-17,299.841,302.7885,293.1132,294.4222,43075.0
2021-10-18,291.9416,294.1293,289.6802,291.2093,29905.0
2021-10-19,292.3901,297.9097,291.2184,297.9097,25152.0
2021-10-20,297.9097,303.7313,293.9233,295.603,31815.0
2021-10-21,297.3147,300.7106,290.7562,294.0194,52166.0
2021-10-22,295.6579,298.8616,294.4954,297.571,20258.0
2021-10-23,295.6579,298.8616,294.4954,297.571,20258.0
2021-10-24,295.6579,298.8616,294.4954,297.571,20258.0
2021-10-25,299.4383,305.1867,299.0584,304.7656,36105.0
2021-10-26,306.5506,310.1204,302.3216,303.9052,40309.0
2021-10-27,287.9598,296.3169,281.772,283.1451,63410.0
2021-10-28,284.2212,291.782,279.9349,286.2448,64730.0
2021-10-29,286.2448,296.2799,286.2448,294.3391,52914.0
2021-10-30,286.2448,296.2799,286.2448,294.3391,52914.0
2021-10-31,286.2448,296.2799,286.2448,294.3391,52914.0
2021-11-01,296.9146,297.2917,292.1959,296.7214,38619.0
2021-11-02,298.4874,304.6778,294.0815,296.887,48597.0
2021-11-03,298.0367,304.8249,298.0367,302.1023,51082.0
2021-11-04,301.9735,304.9169,298.2483,300.2903,43552.0
2021-11-05,303.6292,308.1362,301.3297,302.6358,40532.0
2021-11-06,303.6292,308.1362,301.3297,302.6358,40532.0
2021-11-07,303.6292,308.1362,301.3297,302.6358,40532.0
2021-11-08,306.7749,306.7749,300.9525,301.1549,31092.0
2021-11-09,301.808,301.808,290.6369,291.9384,59185.0
2021-11-10,292.3891,295.6084,289.74,291.5889,43715.0
2021-11-11,293.2445,301.3205,292.9686,298.9473,36752.0
2021-11-12,303.9511,308.3984,302.691,306.7197,43261.0
2021-11-13,303.9511,308.3984,302.691,306.7197,43261.0
2021-11-14,303.9511,308.3984,302.691,306.7197,43261.0
2021-11-15,309.7735,309.7735,302.4426,304.3834,51090.0
2021-11-16,303.3808,303.3808,299.8028,300.7134,31723.0
2021-11-17,300.6306,300.6306,295.912,296.6754,64451.0
2021-11-18,297.7884,300.2075,292.4995,295.544,47861.0
2021-11-19,292.9134,299.0623,288.8202,290.8898,57901.0
2021-11-20,292.9134,299.0623,288.8202,290.8898,57901.0
2021-11-21,292.9134,299.0623,288.8202,290.8898,57901.0
2021-11-22,294.7254,296.726,287.928,288.7007,50533.0
2021-11-23,289.8044,293.3549,286.6035,289.9148,41069.0
2021-11-24,289.225,292.7018,286.2908,290.6599,33117.0
2021-11-25,289.225,292.7018,286.2908,290.6599,33117.0
2021-11-26,282.1056,283.1266,274.1953,280.0453,25697.0
2021-11-27,282.1056,283.1266,274.1953,280.0453,25697.0
2021-11-28,282.1056,283.1266,274.1953,280.0453,25697.0
2021-11-29,282.1056,283.3198,275.5164,279.0427,70162.0
2021-11-30,275.9889,279.153,269.2099,273.533,74303.0
2021-12-01,275.2163,284.6811,263.6818,264.9788,84063.0
2021-12-02,265.3191,279.13,265.3191,278.2884,49886.0
2021-12-03,278.2332,278.2332,264.7304,268.3361,97561.0
2021-12-04,278.2332,278.2332,264.7304,268.3361,97561.0
2021-12-05,278.2332,278.2332,264.7304,268.3361,97561.0
2021-12-06,272.4016,272.696,268.658,269.7802,37947.0
2021-12-07,273.9653,281.7653,273.4502,275.9061,53358.0
2021-12-08,276.4764,279.1346,274.5632,276.4856,32725.0
2021-12-09,274.9587,274.9587,268.9799,270.9483,47314.0
2021-12-10,273.9285,274.5908,269.2835,270.1849,28797.0
2021-12-11,273.9285,274.5908,269.2835,270.1849,28797.0
2021-12-12,273.9285,274.5908,269.2835,270.1849,28797.0
2021-12-13,270.7552,277.5066,261.7778,262.6057,48150.0
2021-12-14,260.8764,266.1377,257.5467,261.9986,106321.0
2021-12-15,263.1851,266.7264,259.23,260.7201,102551.0
2021-12-16,264.9512,272.2545,264.9512,266.6896,55581.0
2021-12-17,264.2797,267.8026,256.9856,266.4965,134446.0
2021-12-18,264.2797,267.8026,256.9856,266.4965,134446.0
2021-12-19,264.2797,267.8026,256.9856,266.4965,134446.0
2021-12-20,261.4559,261.4559,251.1678,256.4613,71942.0
2021-12-21,260.7568,268.1245,260.7568,266.0458,40609.0
2021-12-22,266.4505,268.7638,265.8276,267.7474,37777.0
2021-12-23,269.9917,275.5014,269.9917,272.6868,30161.0
2021-12-24,269.9917,275.5014,269.9917,272.6868,30161.0
2021-12-25,269.9917,275.5014,269.9917,272.6868,30161.0
2021-12-26,269.9917,275.5014,269.9917,272.6868,30161.0
2021-12-27,274.8391,275.9889,271.491,273.9377,36821.0
2021-12-28,274.5908,277.9113,273.7354,274.3056,30652.0
2021-12-29,274.2964,275.5566,271.0035,272.9259,26333.0
2021-12-30,274.1401,277.9297,272.7236,273.579,25363.0
2021-12-31,273.1651,275.6578,270.7966,273.2755,30889.0
2022-01-01,273.1651,275.6578,270.7966,273.2755,30889.0
2022-01-02,273.1651,275.6578,270.7966,273.2755,30889.0
2022-01-03,275.9521,278.615,263.2403,266.8184,103986.0
2022-01-04,269.0995,274.8115,269.0995,272.7236,43459.0
2022-01-05,273.3766,273.3766,261.7962,263.2955,61543.0
2022-01-06,263.9946,263.9946,256.4061,261.4283,40946.0
2022-01-07,262.8264,269.3019,261.4007,266.754,70720.0
2022-01-08,262.8264,269.3019,261.4007,266.754,70720.0
2022-01-09,262.8264,269.3019,261.4007,266.754,70720.0
2022-01-10,266.0549,266.0549,257.234,263.9854,61018.0
2022-01-11,264.758,268.4649,261.4467,268.2165,41882.0
2022-01-12,270.7276,271.721,268.2349,269.495,61215.0
2022-01-13,271.5278,271.5278,262.155,262.155,36913.0
2022-01-14,258.5125,262.3481,254.171,261.5019,45621.0
2022-01-15,258.5125,262.3481,254.171,261.5019,45621.0
2022-01-16,258.5125,262.3481,254.171,261.5019,45621.0
2022-01-17,258.5125,262.3481,254.171,261.5019,45621.0
2022-01-18,258.8804,262.854,257.0316,260.6097,80210.0
2022-01-19,262.8356,262.8356,253.7663,254.7689,96142.0
2022-01-20,257.1328,261.2443,250.2719,251.9175,86408.0
2022-01-21,248.1922,249.2316,240.2974,240.5394,98476.0
2022-01-22,248.1922,249.2316,240.2974,240.5394,98476.0
2022-01-23,248.1922,249.2316,240.2974,240.5394,98476.0
2022-01-24,235.2689,242.6734,226.31,241.3765,89592.0
2022-01-25,237.734,242.3469,230.003,231.838,76784.0
2022-01-26,235.646,239.0355,226.6294,229.8052,87038.0
2022-01-27,231.508,235.7554,225.4931,227.0847,57139.0
2022-01-28,228.0563,229.3426,221.1346,229.3426,67478.0
2022-01-29,228.0563,229.3426,221.1346,229.3426,67478.0
2022-01-30,228.0563,229.3426,221.1346,229.3426,67478.0
2022-01-31,229.065,242.1589,229.065,242.1497,66490.0
2022-02-01,243.2879,244.2873,236.8473,242.4365,96391.0
2022-02-02,241.2891,241.2891,236.135,239.207,64075.0
2022-02-03,235.5055,238.934,230.6474,231.7486,63713.0
2022-02-04,248.2571,252.6526,236.1255,249.386,73269.0
2022-02-05,248.2571,252.6526,236.1255,249.386,73269.0
2022-02-06,248.2571,252.6526,236.1255,249.386,73269.0
2022-02-07,248.0165,251.283,239.3597,241.3261,54612.0
2022-02-08,241.9276,246.1195,241.9276,243.2601,34081.0
2022-02-09,246.9616,250.589,243.51,249.858,56470.0
2022-02-10,246.0084,250.39,237.4673,239.5586,76234.0
2022-02-11,241.0577,245.2219,235.5703,237.1157,47305.0
2022-02-12,241.0577,245.2219,235.5703,237.1157,47305.0
2022-02-13,241.0577,245.2219,235.5703,237.1157,47305.0
2022-02-14,236.9861,238.6518,231.9244,234.4691,58064.0
2022-02-15,238.7906,244.9813,237.9948,242.4735,38141.0
2022-02-16,242.4458,244.9813,240.9374,244.2595,30411.0
2022-02-17,240.7153,242.6586,231.8781,232.2112,38259.0
2022-02-18,231.8318,236.7825,230.7584,233.59,35631.0
2022-02-19,231.8318,236.7825,230.7584,233.59,35631.0
2022-02-20,231.8318,236.7825,230.7584,233.59,35631.0
2022-02-21,231.8318,236.7825,230.7584,233.59,35631.0
2022-02-22,232.7665,236.2505,226.2796,231.4987,46510.0
2022-02-23,232.202,234.7421,221.7639,221.8471,57085.0
2022-02-24,214.1759,224.7065,212.9636,223.3185,74684.0
2022-02-25,225.4931,230.4253,224.9986,229.722,39528.0
2022-02-26,225.4931,230.4253,224.9986,229.722,39528.0
2022-02-27,225.4931,230.4253,224.9986,229.722,39528.0
2022-02-28,226.7516,228.3247,218.923,222.6615,92718.0
2022-03-01,220.931,223.8737,210.7705,214.1296,61650.0
2022-03-02,216.7854,224.0588,215.7767,222.171,44797.0
2022-03-03,224.4659,224.5029,215.3511,217.1833,48135.0
2022-03-04,214.2036,214.2036,201.5724,203.9321,69450.0
2022-03-05,214.2036,214.2036,201.5724,203.9321,69450.0
2022-03-06,214.2036,214.2036,201.5724,203.9321,69450.0
2022-03-07,202.9419,205.1721,191.3008,191.3008,80108.0
2022-03-08,193.8918,197.5933,188.5525,190.6716,80007.0
2022-03-09,197.0196,203.4786,196.0942,200.8506,44524.0
2022-03-10,197.6766,200.4619,193.022,196.8067,48941.0
2022-03-11,200.2491,201.5539,195.0486,195.8444,35075.0
2022-03-12,200.2491,201.5539,195.0486,195.8444,35075.0
2022-03-13,200.2491,201.5539,195.0486,195.8444,35075.0
2022-03-14,198.0282,203.9413,196.2793,197.7044,42231.0
2022-03-15,198.2688,203.7007,198.2688,201.9148,58217.0
2022-03-16,206.1437,216.9242,202.1597,214.0833,58375.0
2022-03-17,213.5744,219.8113,206.7729,219.0896,44135.0
2022-03-18,218.5158,221.1161,214.8421,220.7089,101995.0
2022-03-19,218.5158,221.1161,214.8421,220.7089,101995.0
2022-03-20,218.5158,221.1161,214.8421,220.7089,101995.0
2022-03-21,224.2531,226.3167,220.3342,221.9674,71821.0
2022-03-22,224.2901,229.8981,223.9246,225.0304,45689.0
2022-03-23,223.6794,225.5162,218.8212,220.2092,35239.0
2022-03-24,222.5134,225.1183,220.6349,223.6424,27807.0
2022-03-25,225.4283,226.511,224.4197,226.2796,30168.0
2022-03-26,225.4283,226.511,224.4197,226.2796,30168.0
2022-03-27,225.4283,226.511,224.4197,226.2796,30168.0
2022-03-28,225.5301,225.5301,219.9131,222.3006,23912.0
2022-03-29,225.5208,230.7538,225.5208,228.9077,44062.0
2022-03-30,228.0008,228.991,223.5221,224.4289,29543.0
2022-03-31,224.9379,227.4641,221.8471,222.0785,30987.0
2022-04-01,224.0588,226.6405,220.348,221.8379,38162.0
2022-04-02,224.0588,226.6405,220.348,221.8379,38162.0
2022-04-03,224.0588,226.6405,220.348,221.8379,38162.0
2022-04-04,222.2543,224.2068,219.5707,219.8946,34965.0
2022-04-05,220.4406,222.0322,214.0741,214.7403,39574.0
2022-04-06,214.2869,214.2869,204.6446,204.6446,31253.0
2022-04-07,205.8106,206.0234,197.5933,202.0258,65705.0
2022-04-08,192.5871,197.3712,182.5839,188.5895,112236.0
2022-04-09,192.5871,197.3712,182.5839,188.5895,112236.0
2022-04-10,192.5871,197.3712,182.5839,188.5895,112236.0
2022-04-11,188.5895,192.6148,183.3982,184.046,57590.0
2022-04-12,185.2952,187.3865,182.5191,183.4815,48623.0
2022-04-13,183.6573,192.1475,183.6573,191.5599,40243.0
2022-04-14,191.5507,192.4667,187.8492,187.8492,34675.0
2022-04-15,191.5507,192.4667,187.8492,187.8492,34675.0
2022-04-16,191.5507,192.4667,187.8492,187.8492,34675.0
2022-04-17,191.5507,192.4667,187.8492,187.8492,34675.0
2022-04-18,185.9985,186.6555,183.2224,183.7961,33570.0
2022-04-19,184.3791,194.4239,184.3791,193.9566,38756.0
2022-04-20,196.8067,197.5563,193.0822,194.0862,30637.0
2022-04-21,197.8154,197.8154,187.2385,188.3119,26607.0
2022-04-22,186.9238,188.7838,181.1681,181.9639,84277.0
2022-04-23,186.9238,188.7838,181.1681,181.9639,84277.0
2022-04-24,186.9238,188.7838,181.1681,181.9639,84277.0
2022-04-25,180.6129,183.3334,176.532,182.6857,67170.0
2022-04-26,181.8713,181.8713,170.0961,171.2204,68172.0
2022-04-27,171.2296,174.2986,168.0603,168.8144,64050.0
2022-04-28,172.9477,172.9477,164.2985,171.6788,62470.0
2022-04-29,176.4839,176.7919,164.5224,165.2968,58160.0
2022-04-30,176.4839,176.7919,164.5224,165.2968,58160.0
2022-05-01,176.4839,176.7919,164.5224,165.2968,58160.0
2022-05-02,166.0806,169.3229,163.4028,167.816,75465.0
2022-05-03,166.7244,169.3369,162.2178,165.9033,150293.0
2022-05-04,167.1909,172.6305,162.815,171.5575,69251.0
2022-05-05,168.6464,171.9494,160.9862,164.4011,50675.0
2022-05-06,163.9999,165.4368,158.6163,163.0762,102774.0
2022-05-07,163.9999,165.4368,158.6163,163.0762,102774.0
2022-05-08,163.9999,165.4368,158.6163,163.0762,102774.0
2022-05-09,161.1728,161.4154,154.2917,158.7936,80601.0
2022-05-10,162.8989,162.8989,155.248,159.9319,56589.0
2022-05-11,158.8495,161.686,153.9324,154.3523,59220.0
2022-05-12,152.5236,158.9988,150.5035,158.3084,67112.0
2022-05-13,161.686,165.4788,159.7919,161.3314,74005.0
2022-05-14,161.686,165.4788,159.7919,161.3314,74005.0
2022-05-15,161.686,165.4788,159.7919,161.3314,74005.0
2022-05-16,159.7359,162.2878,156.5543,159.8199,71560.0
2022-05-17,164.9516,169.4582,164.4944,168.9263,83714.0
2022-05-18,165.0263,166.4071,161.8819,163.2815,103461.0
2022-05-19,162.647,168.8984,162.647,165.5581,76202.0
2022-05-20,169.2436,171.5257,166.2019,171.2589,53074.0
2022-05-21,169.2436,171.5257,166.2019,171.2589,53074.0
2022-05-22,169.2436,171.5257,166.2019,171.2589,53074.0
2022-05-23,173.8994,174.086,170.046,170.2139,48251.0
2022-05-24,168.4505,169.8034,163.5334,169.1503,59880.0
2022-05-25,169.3649,174.1047,168.3385,172.0054,45618.0
2022-05-26,173.3769,180.3607,173.3769,178.9098,34455.0
2022-05-27,180.2348,182.0355,178.8958,180.9719,43293.0
2022-05-28,180.2348,182.0355,178.8958,180.9719,43293.0
2022-05-29,180.2348,182.0355,178.8958,180.9719,43293.0
2022-05-30,180.2348,182.0355,178.8958,180.9719,43293.0
2022-05-31,179.5163,181.9422,177.4916,179.7589,47951.0
2022-06-01,179.7682,179.832,173.7408,176.8105,49366.0
2022-06-02,176.4746,182.3901,175.9241,182.0262,48517.0
2022-06-03,179.619,181.9236,178.0701,179.7123,40218.0
2022-06-04,179.619,181.9236,178.0701,179.7123,40218.0
2022-06-05,179.619,181.9236,178.0701,179.7123,40218.0
2022-06-06,181.1025,185.4971,181.1025,184.1815,40031.0
2022-06-07,181.6063,183.5937,180.1601,181.625,33485.0
2022-06-08,179.4137,180.8506,177.5663,178.378,29521.0
2022-06-09,176.4653,179.8802,174.338,175.299,40515.0
2022-06-10,171.3989,171.8001,163.2815,169.8127,39324.0
2022-06-11,171.3989,171.8001,163.2815,169.8127,39324.0
2022-06-12,171.3989,171.8001,163.2815,169.8127,39324.0
2022-06-13,163.9439,165.3248,158.7376,160.529,69543.0
2022-06-14,162.2925,165.3995,159.6286,164.5504,56977.0
2022-06-15,165.7167,169.7381,163.3375,166.6404,51076.0
2022-06-16,160.8276,160.8276,155.1594,157.1608,61136.0
2022-06-17,157.6179,162.0125,157.6179,159.2228,90889.0
2022-06-18,157.6179,162.0125,157.6179,159.2228,90889.0
2022-06-19,157.6179,162.0125,157.6179,159.2228,90889.0
2022-06-20,157.6179,162.0125,157.6179,159.2228,90889.0
2022-06-21,163.2535,164.6997,162.7776,164.0186,41527.0
2022-06-22,161.5554,165.8287,161.5554,163.4867,44192.0
2022-06-23,163.2908,170.6711,163.2908,170.6711,66677.0
2022-06-24,172.276,180.3187,170.7784,177.5196,210808.0
2022-06-25,172.276,180.3187,170.7784,177.5196,210808.0
2022-06-26,172.276,180.3187,170.7784,177.5196,210808.0
2022-06-27,178.9192,178.9192,173.0457,175.2243,51409.0
2022-06-28,177.1837,179.0498,171.5575,172.3693,49902.0
2022-06-29,173.6848,173.6848,166.5844,167.8907,39979.0
2022-06-30,163.9719,163.9719,155.0614,159.568,87853.0
2022-07-01,158.355,163.4494,155.9851,162.1152,59772.0
2022-07-02,158.355,163.4494,155.9851,162.1152,59772.0
2022-07-03,158.355,163.4494,155.9851,162.1152,59772.0
2022-07-04,158.355,163.4494,155.9851,162.1152,59772.0
2022-07-05,160.1278,167.5081,156.9555,167.2655,62361.0
2022-07-06,166.8737,166.8737,162.1338,163.5241,51990.0
2022-07-07,165.6047,168.833,165.4555,168.012,37788.0
2022-07-08,168.5065,168.5065,162.647,163.2348,52647.0
2022-07-09,168.5065,168.5065,162.647,163.2348,52647.0
2022-07-10,168.5065,168.5065,162.647,163.2348,52647.0
2022-07-11,160.8556,160.8556,155.304,156.2744,51613.0
2022-07-12,156.4703,161.9566,156.4703,160.9955,66028.0
2022-07-13,157.4407,162.1618,156.4703,161.6906,74389.0
2022-07-14,159.7826,164.9703,156.7129,164.4291,66753.0
2022-07-15,167.4242,169.4582,161.4154,168.4318,109688.0
2022-07-16,167.4242,169.4582,161.4154,168.4318,109688.0
2022-07-17,167.4242,169.4582,161.4154,168.4318,109688.0
2022-07-18,169.5142,170.5965,165.4928,165.922,51894.0
2022-07-19,168.6838,174.327,168.6838,172.3039,59311.0
2022-07-20,172.5652,177.0624,172.5652,176.8012,45817.0
2022-07-21,177.1277,179.7589,175.8775,178.7606,57777.0
2022-07-22,178.5646,181.0092,175.2523,177.445,34943.0
2022-07-23,178.5646,181.0092,175.2523,177.445,34943.0
2022-07-24,178.5646,181.0092,175.2523,177.445,34943.0
2022-07-25,179.1804,180.3281,177.3237,180.3094,32466.0
2022-07-26,179.0871,180.9905,177.2957,178.1168,39579.0
