,MXIM US Equity,MXIM US Equity,MXIM US Equity,MXIM US Equity,MXIM US Equity
2021-06-03,100.72,101.29,99.59,100.19,1571639.0
2021-06-04,101.46,102.83,101.24,102.43,2239626.0
2021-06-05,101.46,102.83,101.24,102.43,2239626.0
2021-06-06,101.46,102.83,101.24,102.43,2239626.0
2021-06-07,102.14,102.51,101.49,101.5,1925500.0
2021-06-08,102.4,102.77,100.855,102.05,2085379.0
2021-06-09,102.35,103.2,102.18,102.98,2155736.0
2021-06-10,103.45,103.94,101.92,103.6,1643049.0
2021-06-11,103.66,103.83,102.93,103.63,1670434.0
2021-06-12,103.66,103.83,102.93,103.63,1670434.0
2021-06-13,103.66,103.83,102.93,103.63,1670434.0
2021-06-14,103.52,104.14,102.46,104.13,1436269.0
2021-06-15,103.72,104.5,103.39,103.65,1460024.0
2021-06-16,104.07,104.14,101.61,102.59,1360733.0
2021-06-17,102.29,103.86,101.83,102.58,1464150.0
2021-06-18,101.72,101.94,99.39,99.9,4637091.0
2021-06-19,101.72,101.94,99.39,99.9,4637091.0
2021-06-20,101.72,101.94,99.39,99.9,4637091.0
2021-06-21,100.26,101.13,99.89,100.48,4476557.0
2021-06-22,100.58,100.73,99.58,100.36,1961282.0
2021-06-23,99.7239,101.13,99.7239,100.3,1156717.0
2021-06-24,101.22,102.65,101.22,102.53,1343319.0
2021-06-25,102.77,103.97,101.81,102.66,5321615.0
2021-06-26,102.77,103.97,101.81,102.66,5321615.0
2021-06-27,102.77,103.97,101.81,102.66,5321615.0
2021-06-28,103.5,104.97,103.16,104.6,1063551.0
2021-06-29,104.45,105.2983,104.18,104.96,1047511.0
2021-06-30,104.92,105.49,104.22,105.36,1639166.0
2021-07-01,105.0,105.23,103.05,103.19,1799798.0
2021-07-02,104.14,104.51,103.585,104.03,1048119.0
2021-07-03,104.14,104.51,103.585,104.03,1048119.0
2021-07-04,104.14,104.51,103.585,104.03,1048119.0
2021-07-05,104.14,104.51,103.585,104.03,1048119.0
2021-07-06,104.22,104.51,101.68,102.56,1660634.0
2021-07-07,102.85,103.155,98.822,100.04,4642602.0
2021-07-08,97.835,98.67,96.1,98.39,3338743.0
2021-07-09,98.4,100.35,97.08,100.03,2087702.0
2021-07-10,98.4,100.35,97.08,100.03,2087702.0
2021-07-11,98.4,100.35,97.08,100.03,2087702.0
2021-07-12,100.1,100.85,99.41,100.79,2196017.0
2021-07-13,100.46,101.18,99.75,100.61,2730211.0
2021-07-14,101.45,102.55,99.85,100.08,1261818.0
2021-07-15,99.88,100.335,98.05,98.79,2305080.0
2021-07-16,99.1,99.67,97.04,97.1,1541418.0
2021-07-17,99.1,99.67,97.04,97.1,1541418.0
2021-07-18,99.1,99.67,97.04,97.1,1541418.0
2021-07-19,96.5,96.58,94.67,96.12,1536465.0
2021-07-20,96.04,98.05,95.58,97.52,1262521.0
2021-07-21,97.56,100.08,97.56,100.07,1352248.0
2021-07-22,99.09,99.29,97.51,98.12,1087076.0
2021-07-23,99.22,99.35,97.95,99.28,1239873.0
2021-07-24,99.22,99.35,97.95,99.28,1239873.0
2021-07-25,99.22,99.35,97.95,99.28,1239873.0
2021-07-26,98.29,99.47,98.29,99.22,1149630.0
2021-07-27,99.22,99.23,94.79,96.81,3231760.0
2021-07-28,98.07,99.29,96.89,97.45,2329174.0
2021-07-29,98.23,99.9,97.93,99.46,1950178.0
2021-07-30,98.79,100.85,98.49,99.91,1416541.0
2021-07-31,98.79,100.85,98.49,99.91,1416541.0
2021-08-01,98.79,100.85,98.49,99.91,1416541.0
2021-08-02,101.06,102.5,99.51,99.71,2533666.0
2021-08-03,100.03,100.28,97.2,98.75,3296137.0
2021-08-04,99.19,101.77,93.33,101.05,7138446.0
2021-08-05,101.33,101.935,99.46,100.46,2266289.0
2021-08-06,98.86,101.41,98.56,100.68,2299221.0
2021-08-07,98.86,101.41,98.56,100.68,2299221.0
2021-08-08,98.86,101.41,98.56,100.68,2299221.0
2021-08-09,100.53,100.905,99.0,100.47,2561150.0
2021-08-10,100.7,100.7,98.71,100.1,1780438.0
2021-08-11,100.44,100.54,98.79,99.94,1250957.0
2021-08-12,99.43,99.75,97.37,98.46,1505396.0
2021-08-13,98.4,99.76,97.94,99.73,968868.0
2021-08-14,98.4,99.76,97.94,99.73,968868.0
2021-08-15,98.4,99.76,97.94,99.73,968868.0
2021-08-16,99.9765,100.52,99.25,100.01,2387294.0
2021-08-17,99.03,101.18,97.81,99.8,3546507.0
2021-08-18,98.45,102.11,97.71,100.94,3433405.0
2021-08-19,100.7,102.01,99.33,101.81,3834986.0
2021-08-20,101.99,102.67,100.77,101.65,2892380.0
2021-08-21,101.99,102.67,100.77,101.65,2892380.0
2021-08-22,101.99,102.67,100.77,101.65,2892380.0
2021-08-23,106.95,108.61,104.42,106.63,13458985.0
2021-08-24,106.55,107.14,103.64,104.37,12486666.0
2021-08-25,104.58,105.58,102.59,103.14,45804563.0
2021-08-26,104.58,105.58,102.59,103.14,74.0
2021-08-27,104.58,105.58,102.59,103.14,74.0
2021-08-28,104.58,105.58,102.59,103.14,74.0
2021-08-29,104.58,105.58,102.59,103.14,74.0
2021-08-30,104.58,105.58,102.59,103.14,74.0
2021-08-31,104.58,105.58,102.59,103.14,74.0
2021-09-01,104.58,105.58,102.59,103.14,74.0
2021-09-02,104.58,105.58,102.59,103.14,74.0
2021-09-03,104.58,105.58,102.59,103.14,74.0
2021-09-04,104.58,105.58,102.59,103.14,74.0
2021-09-05,104.58,105.58,102.59,103.14,74.0
2021-09-06,104.58,105.58,102.59,103.14,74.0
2021-09-07,104.58,105.58,102.59,103.14,74.0
2021-09-08,104.58,105.58,102.59,103.14,74.0
2021-09-09,104.58,105.58,102.59,103.14,74.0
2021-09-10,104.58,105.58,102.59,103.14,74.0
2021-09-11,104.58,105.58,102.59,103.14,74.0
2021-09-12,104.58,105.58,102.59,103.14,74.0
2021-09-13,104.58,105.58,102.59,103.14,74.0
2021-09-14,104.58,105.58,102.59,103.14,74.0
2021-09-15,104.58,105.58,102.59,103.14,74.0
2021-09-16,104.58,105.58,102.59,103.14,74.0
2021-09-17,104.58,105.58,102.59,103.14,74.0
2021-09-18,104.58,105.58,102.59,103.14,74.0
2021-09-19,104.58,105.58,102.59,103.14,74.0
2021-09-20,104.58,105.58,102.59,103.14,74.0
2021-09-21,104.58,105.58,102.59,103.14,74.0
2021-09-22,104.58,105.58,102.59,103.14,74.0
2021-09-23,104.58,105.58,102.59,103.14,74.0
2021-09-24,104.58,105.58,102.59,103.14,74.0
2021-09-25,104.58,105.58,102.59,103.14,74.0
2021-09-26,104.58,105.58,102.59,103.14,74.0
2021-09-27,104.58,105.58,102.59,103.14,74.0
2021-09-28,104.58,105.58,102.59,103.14,74.0
2021-09-29,104.58,105.58,102.59,103.14,74.0
2021-09-30,104.58,105.58,102.59,103.14,74.0
2021-10-01,104.58,105.58,102.59,103.14,74.0
2021-10-02,104.58,105.58,102.59,103.14,74.0
2021-10-03,104.58,105.58,102.59,103.14,74.0
2021-10-04,104.58,105.58,102.59,103.14,74.0
2021-10-05,104.58,105.58,102.59,103.14,74.0
2021-10-06,104.58,105.58,102.59,103.14,74.0
2021-10-07,104.58,105.58,102.59,103.14,74.0
2021-10-08,104.58,105.58,102.59,103.14,74.0
2021-10-09,104.58,105.58,102.59,103.14,74.0
2021-10-10,104.58,105.58,102.59,103.14,74.0
2021-10-11,104.58,105.58,102.59,103.14,74.0
2021-10-12,104.58,105.58,102.59,103.14,74.0
2021-10-13,104.58,105.58,102.59,103.14,74.0
2021-10-14,104.58,105.58,102.59,103.14,74.0
2021-10-15,104.58,105.58,102.59,103.14,74.0
2021-10-16,104.58,105.58,102.59,103.14,74.0
2021-10-17,104.58,105.58,102.59,103.14,74.0
2021-10-18,104.58,105.58,102.59,103.14,74.0
2021-10-19,104.58,105.58,102.59,103.14,74.0
2021-10-20,104.58,105.58,102.59,103.14,74.0
2021-10-21,104.58,105.58,102.59,103.14,74.0
2021-10-22,104.58,105.58,102.59,103.14,74.0
2021-10-23,104.58,105.58,102.59,103.14,74.0
2021-10-24,104.58,105.58,102.59,103.14,74.0
2021-10-25,104.58,105.58,102.59,103.14,74.0
2021-10-26,104.58,105.58,102.59,103.14,74.0
2021-10-27,104.58,105.58,102.59,103.14,74.0
2021-10-28,104.58,105.58,102.59,103.14,74.0
2021-10-29,104.58,105.58,102.59,103.14,74.0
2021-10-30,104.58,105.58,102.59,103.14,74.0
2021-10-31,104.58,105.58,102.59,103.14,74.0
2021-11-01,104.58,105.58,102.59,103.14,74.0
2021-11-02,104.58,105.58,102.59,103.14,74.0
2021-11-03,104.58,105.58,102.59,103.14,74.0
2021-11-04,104.58,105.58,102.59,103.14,74.0
2021-11-05,104.58,105.58,102.59,103.14,74.0
2021-11-06,104.58,105.58,102.59,103.14,74.0
2021-11-07,104.58,105.58,102.59,103.14,74.0
2021-11-08,104.58,105.58,102.59,103.14,74.0
2021-11-09,104.58,105.58,102.59,103.14,74.0
2021-11-10,104.58,105.58,102.59,103.14,74.0
2021-11-11,104.58,105.58,102.59,103.14,74.0
2021-11-12,104.58,105.58,102.59,103.14,74.0
2021-11-13,104.58,105.58,102.59,103.14,74.0
2021-11-14,104.58,105.58,102.59,103.14,74.0
2021-11-15,104.58,105.58,102.59,103.14,74.0
2021-11-16,104.58,105.58,102.59,103.14,74.0
2021-11-17,104.58,105.58,102.59,103.14,74.0
2021-11-18,104.58,105.58,102.59,103.14,74.0
2021-11-19,104.58,105.58,102.59,103.14,74.0
2021-11-20,104.58,105.58,102.59,103.14,74.0
2021-11-21,104.58,105.58,102.59,103.14,74.0
2021-11-22,104.58,105.58,102.59,103.14,74.0
2021-11-23,104.58,105.58,102.59,103.14,74.0
2021-11-24,104.58,105.58,102.59,103.14,74.0
2021-11-25,104.58,105.58,102.59,103.14,74.0
2021-11-26,104.58,105.58,102.59,103.14,74.0
2021-11-27,104.58,105.58,102.59,103.14,74.0
2021-11-28,104.58,105.58,102.59,103.14,74.0
2021-11-29,104.58,105.58,102.59,103.14,74.0
2021-11-30,104.58,105.58,102.59,103.14,74.0
2021-12-01,104.58,105.58,102.59,103.14,74.0
2021-12-02,104.58,105.58,102.59,103.14,74.0
2021-12-03,104.58,105.58,102.59,103.14,74.0
2021-12-04,104.58,105.58,102.59,103.14,74.0
2021-12-05,104.58,105.58,102.59,103.14,74.0
2021-12-06,104.58,105.58,102.59,103.14,74.0
2021-12-07,104.58,105.58,102.59,103.14,74.0
2021-12-08,104.58,105.58,102.59,103.14,74.0
2021-12-09,104.58,105.58,102.59,103.14,74.0
2021-12-10,104.58,105.58,102.59,103.14,74.0
2021-12-11,104.58,105.58,102.59,103.14,74.0
2021-12-12,104.58,105.58,102.59,103.14,74.0
2021-12-13,104.58,105.58,102.59,103.14,74.0
2021-12-14,104.58,105.58,102.59,103.14,74.0
2021-12-15,104.58,105.58,102.59,103.14,74.0
2021-12-16,104.58,105.58,102.59,103.14,74.0
2021-12-17,104.58,105.58,102.59,103.14,74.0
2021-12-18,104.58,105.58,102.59,103.14,74.0
2021-12-19,104.58,105.58,102.59,103.14,74.0
2021-12-20,104.58,105.58,102.59,103.14,74.0
2021-12-21,104.58,105.58,102.59,103.14,74.0
2021-12-22,104.58,105.58,102.59,103.14,74.0
2021-12-23,104.58,105.58,102.59,103.14,74.0
2021-12-24,104.58,105.58,102.59,103.14,74.0
2021-12-25,104.58,105.58,102.59,103.14,74.0
2021-12-26,104.58,105.58,102.59,103.14,74.0
2021-12-27,104.58,105.58,102.59,103.14,74.0
2021-12-28,104.58,105.58,102.59,103.14,74.0
2021-12-29,104.58,105.58,102.59,103.14,74.0
2021-12-30,104.58,105.58,102.59,103.14,74.0
2021-12-31,104.58,105.58,102.59,103.14,74.0
2022-01-01,104.58,105.58,102.59,103.14,74.0
2022-01-02,104.58,105.58,102.59,103.14,74.0
2022-01-03,104.58,105.58,102.59,103.14,74.0
2022-01-04,104.58,105.58,102.59,103.14,74.0
2022-01-05,104.58,105.58,102.59,103.14,74.0
2022-01-06,104.58,105.58,102.59,103.14,74.0
2022-01-07,104.58,105.58,102.59,103.14,74.0
2022-01-08,104.58,105.58,102.59,103.14,74.0
2022-01-09,104.58,105.58,102.59,103.14,74.0
2022-01-10,104.58,105.58,102.59,103.14,74.0
2022-01-11,104.58,105.58,102.59,103.14,74.0
2022-01-12,104.58,105.58,102.59,103.14,74.0
2022-01-13,104.58,105.58,102.59,103.14,74.0
2022-01-14,104.58,105.58,102.59,103.14,74.0
2022-01-15,104.58,105.58,102.59,103.14,74.0
2022-01-16,104.58,105.58,102.59,103.14,74.0
2022-01-17,104.58,105.58,102.59,103.14,74.0
2022-01-18,104.58,105.58,102.59,103.14,74.0
2022-01-19,104.58,105.58,102.59,103.14,74.0
2022-01-20,104.58,105.58,102.59,103.14,74.0
2022-01-21,104.58,105.58,102.59,103.14,74.0
2022-01-22,104.58,105.58,102.59,103.14,74.0
2022-01-23,104.58,105.58,102.59,103.14,74.0
2022-01-24,104.58,105.58,102.59,103.14,74.0
2022-01-25,104.58,105.58,102.59,103.14,74.0
2022-01-26,104.58,105.58,102.59,103.14,74.0
2022-01-27,104.58,105.58,102.59,103.14,74.0
2022-01-28,104.58,105.58,102.59,103.14,74.0
2022-01-29,104.58,105.58,102.59,103.14,74.0
2022-01-30,104.58,105.58,102.59,103.14,74.0
2022-01-31,104.58,105.58,102.59,103.14,74.0
2022-02-01,104.58,105.58,102.59,103.14,74.0
2022-02-02,104.58,105.58,102.59,103.14,74.0
2022-02-03,104.58,105.58,102.59,103.14,74.0
2022-02-04,104.58,105.58,102.59,103.14,74.0
2022-02-05,104.58,105.58,102.59,103.14,74.0
2022-02-06,104.58,105.58,102.59,103.14,74.0
2022-02-07,104.58,105.58,102.59,103.14,74.0
2022-02-08,104.58,105.58,102.59,103.14,74.0
2022-02-09,104.58,105.58,102.59,103.14,74.0
2022-02-10,104.58,105.58,102.59,103.14,74.0
2022-02-11,104.58,105.58,102.59,103.14,74.0
2022-02-12,104.58,105.58,102.59,103.14,74.0
2022-02-13,104.58,105.58,102.59,103.14,74.0
2022-02-14,104.58,105.58,102.59,103.14,74.0
2022-02-15,104.58,105.58,102.59,103.14,74.0
2022-02-16,104.58,105.58,102.59,103.14,74.0
2022-02-17,104.58,105.58,102.59,103.14,74.0
2022-02-18,104.58,105.58,102.59,103.14,74.0
2022-02-19,104.58,105.58,102.59,103.14,74.0
2022-02-20,104.58,105.58,102.59,103.14,74.0
2022-02-21,104.58,105.58,102.59,103.14,74.0
2022-02-22,104.58,105.58,102.59,103.14,74.0
2022-02-23,104.58,105.58,102.59,103.14,74.0
2022-02-24,104.58,105.58,102.59,103.14,74.0
2022-02-25,104.58,105.58,102.59,103.14,74.0
2022-02-26,104.58,105.58,102.59,103.14,74.0
2022-02-27,104.58,105.58,102.59,103.14,74.0
2022-02-28,104.58,105.58,102.59,103.14,74.0
2022-03-01,104.58,105.58,102.59,103.14,74.0
2022-03-02,104.58,105.58,102.59,103.14,74.0
2022-03-03,104.58,105.58,102.59,103.14,74.0
2022-03-04,104.58,105.58,102.59,103.14,74.0
2022-03-05,104.58,105.58,102.59,103.14,74.0
2022-03-06,104.58,105.58,102.59,103.14,74.0
2022-03-07,104.58,105.58,102.59,103.14,74.0
2022-03-08,104.58,105.58,102.59,103.14,74.0
2022-03-09,104.58,105.58,102.59,103.14,74.0
2022-03-10,104.58,105.58,102.59,103.14,74.0
2022-03-11,104.58,105.58,102.59,103.14,74.0
2022-03-12,104.58,105.58,102.59,103.14,74.0
2022-03-13,104.58,105.58,102.59,103.14,74.0
2022-03-14,104.58,105.58,102.59,103.14,74.0
2022-03-15,104.58,105.58,102.59,103.14,74.0
2022-03-16,104.58,105.58,102.59,103.14,74.0
2022-03-17,104.58,105.58,102.59,103.14,74.0
2022-03-18,104.58,105.58,102.59,103.14,74.0
2022-03-19,104.58,105.58,102.59,103.14,74.0
2022-03-20,104.58,105.58,102.59,103.14,74.0
2022-03-21,104.58,105.58,102.59,103.14,74.0
2022-03-22,104.58,105.58,102.59,103.14,74.0
2022-03-23,104.58,105.58,102.59,103.14,74.0
2022-03-24,104.58,105.58,102.59,103.14,74.0
2022-03-25,104.58,105.58,102.59,103.14,74.0
2022-03-26,104.58,105.58,102.59,103.14,74.0
2022-03-27,104.58,105.58,102.59,103.14,74.0
2022-03-28,104.58,105.58,102.59,103.14,74.0
2022-03-29,104.58,105.58,102.59,103.14,74.0
2022-03-30,104.58,105.58,102.59,103.14,74.0
2022-03-31,104.58,105.58,102.59,103.14,74.0
2022-04-01,104.58,105.58,102.59,103.14,74.0
2022-04-02,104.58,105.58,102.59,103.14,74.0
2022-04-03,104.58,105.58,102.59,103.14,74.0
2022-04-04,104.58,105.58,102.59,103.14,74.0
2022-04-05,104.58,105.58,102.59,103.14,74.0
2022-04-06,104.58,105.58,102.59,103.14,74.0
2022-04-07,104.58,105.58,102.59,103.14,74.0
2022-04-08,104.58,105.58,102.59,103.14,74.0
2022-04-09,104.58,105.58,102.59,103.14,74.0
2022-04-10,104.58,105.58,102.59,103.14,74.0
2022-04-11,104.58,105.58,102.59,103.14,74.0
2022-04-12,104.58,105.58,102.59,103.14,74.0
2022-04-13,104.58,105.58,102.59,103.14,74.0
2022-04-14,104.58,105.58,102.59,103.14,74.0
2022-04-15,104.58,105.58,102.59,103.14,74.0
2022-04-16,104.58,105.58,102.59,103.14,74.0
2022-04-17,104.58,105.58,102.59,103.14,74.0
2022-04-18,104.58,105.58,102.59,103.14,74.0
2022-04-19,104.58,105.58,102.59,103.14,74.0
2022-04-20,104.58,105.58,102.59,103.14,74.0
2022-04-21,104.58,105.58,102.59,103.14,74.0
2022-04-22,104.58,105.58,102.59,103.14,74.0
2022-04-23,104.58,105.58,102.59,103.14,74.0
2022-04-24,104.58,105.58,102.59,103.14,74.0
2022-04-25,104.58,105.58,102.59,103.14,74.0
2022-04-26,104.58,105.58,102.59,103.14,74.0
2022-04-27,104.58,105.58,102.59,103.14,74.0
2022-04-28,104.58,105.58,102.59,103.14,74.0
2022-04-29,104.58,105.58,102.59,103.14,74.0
2022-04-30,104.58,105.58,102.59,103.14,74.0
2022-05-01,104.58,105.58,102.59,103.14,74.0
2022-05-02,104.58,105.58,102.59,103.14,74.0
2022-05-03,104.58,105.58,102.59,103.14,74.0
2022-05-04,104.58,105.58,102.59,103.14,74.0
2022-05-05,104.58,105.58,102.59,103.14,74.0
2022-05-06,104.58,105.58,102.59,103.14,74.0
2022-05-07,104.58,105.58,102.59,103.14,74.0
2022-05-08,104.58,105.58,102.59,103.14,74.0
2022-05-09,104.58,105.58,102.59,103.14,74.0
2022-05-10,104.58,105.58,102.59,103.14,74.0
2022-05-11,104.58,105.58,102.59,103.14,74.0
2022-05-12,104.58,105.58,102.59,103.14,74.0
2022-05-13,104.58,105.58,102.59,103.14,74.0
2022-05-14,104.58,105.58,102.59,103.14,74.0
2022-05-15,104.58,105.58,102.59,103.14,74.0
2022-05-16,104.58,105.58,102.59,103.14,74.0
2022-05-17,104.58,105.58,102.59,103.14,74.0
2022-05-18,104.58,105.58,102.59,103.14,74.0
2022-05-19,104.58,105.58,102.59,103.14,74.0
2022-05-20,104.58,105.58,102.59,103.14,74.0
2022-05-21,104.58,105.58,102.59,103.14,74.0
2022-05-22,104.58,105.58,102.59,103.14,74.0
2022-05-23,104.58,105.58,102.59,103.14,74.0
2022-05-24,104.58,105.58,102.59,103.14,74.0
2022-05-25,104.58,105.58,102.59,103.14,74.0
2022-05-26,104.58,105.58,102.59,103.14,74.0
2022-05-27,104.58,105.58,102.59,103.14,74.0
2022-05-28,104.58,105.58,102.59,103.14,74.0
2022-05-29,104.58,105.58,102.59,103.14,74.0
2022-05-30,104.58,105.58,102.59,103.14,74.0
2022-05-31,104.58,105.58,102.59,103.14,74.0
2022-06-01,104.58,105.58,102.59,103.14,74.0
2022-06-02,104.58,105.58,102.59,103.14,74.0
2022-06-03,104.58,105.58,102.59,103.14,74.0
2022-06-04,104.58,105.58,102.59,103.14,74.0
2022-06-05,104.58,105.58,102.59,103.14,74.0
2022-06-06,104.58,105.58,102.59,103.14,74.0
2022-06-07,104.58,105.58,102.59,103.14,74.0
2022-06-08,104.58,105.58,102.59,103.14,74.0
2022-06-09,104.58,105.58,102.59,103.14,74.0
2022-06-10,104.58,105.58,102.59,103.14,74.0
2022-06-11,104.58,105.58,102.59,103.14,74.0
2022-06-12,104.58,105.58,102.59,103.14,74.0
2022-06-13,104.58,105.58,102.59,103.14,74.0
2022-06-14,104.58,105.58,102.59,103.14,74.0
2022-06-15,104.58,105.58,102.59,103.14,74.0
2022-06-16,104.58,105.58,102.59,103.14,74.0
2022-06-17,104.58,105.58,102.59,103.14,74.0
2022-06-18,104.58,105.58,102.59,103.14,74.0
2022-06-19,104.58,105.58,102.59,103.14,74.0
2022-06-20,104.58,105.58,102.59,103.14,74.0
2022-06-21,104.58,105.58,102.59,103.14,74.0
2022-06-22,104.58,105.58,102.59,103.14,74.0
2022-06-23,104.58,105.58,102.59,103.14,74.0
2022-06-24,104.58,105.58,102.59,103.14,74.0
2022-06-25,104.58,105.58,102.59,103.14,74.0
2022-06-26,104.58,105.58,102.59,103.14,74.0
2022-06-27,104.58,105.58,102.59,103.14,74.0
2022-06-28,104.58,105.58,102.59,103.14,74.0
2022-06-29,104.58,105.58,102.59,103.14,74.0
2022-06-30,104.58,105.58,102.59,103.14,74.0
2022-07-01,104.58,105.58,102.59,103.14,74.0
2022-07-02,104.58,105.58,102.59,103.14,74.0
2022-07-03,104.58,105.58,102.59,103.14,74.0
2022-07-04,104.58,105.58,102.59,103.14,74.0
2022-07-05,104.58,105.58,102.59,103.14,74.0
2022-07-06,104.58,105.58,102.59,103.14,74.0
2022-07-07,104.58,105.58,102.59,103.14,74.0
2022-07-08,104.58,105.58,102.59,103.14,74.0
2022-07-09,104.58,105.58,102.59,103.14,74.0
2022-07-10,104.58,105.58,102.59,103.14,74.0
2022-07-11,104.58,105.58,102.59,103.14,74.0
2022-07-12,104.58,105.58,102.59,103.14,74.0
2022-07-13,104.58,105.58,102.59,103.14,74.0
2022-07-14,104.58,105.58,102.59,103.14,74.0
2022-07-15,104.58,105.58,102.59,103.14,74.0
2022-07-16,104.58,105.58,102.59,103.14,74.0
2022-07-17,104.58,105.58,102.59,103.14,74.0
2022-07-18,104.58,105.58,102.59,103.14,74.0
2022-07-19,104.58,105.58,102.59,103.14,74.0
2022-07-20,104.58,105.58,102.59,103.14,74.0
2022-07-21,104.58,105.58,102.59,103.14,74.0
2022-07-22,104.58,105.58,102.59,103.14,74.0
2022-07-23,104.58,105.58,102.59,103.14,74.0
2022-07-24,104.58,105.58,102.59,103.14,74.0
2022-07-25,104.58,105.58,102.59,103.14,74.0
2022-07-26,104.58,105.58,102.59,103.14,74.0
2022-07-27,104.58,105.58,102.59,103.14,74.0
2022-07-28,104.58,105.58,102.59,103.14,74.0
2022-07-29,104.58,105.58,102.59,103.14,74.0
2022-07-30,104.58,105.58,102.59,103.14,74.0
2022-07-31,104.58,105.58,102.59,103.14,74.0
2022-08-01,104.58,105.58,102.59,103.14,74.0
2022-08-02,104.58,105.58,102.59,103.14,74.0
2022-08-03,104.58,105.58,102.59,103.14,74.0
2022-08-04,104.58,105.58,102.59,103.14,74.0
2022-08-05,104.58,105.58,102.59,103.14,74.0
2022-08-06,104.58,105.58,102.59,103.14,74.0
2022-08-07,104.58,105.58,102.59,103.14,74.0
2022-08-08,104.58,105.58,102.59,103.14,74.0
2022-08-09,104.58,105.58,102.59,103.14,74.0
2022-08-10,104.58,105.58,102.59,103.14,74.0
2022-08-11,104.58,105.58,102.59,103.14,74.0
2022-08-12,104.58,105.58,102.59,103.14,74.0
2022-08-13,104.58,105.58,102.59,103.14,74.0
2022-08-14,104.58,105.58,102.59,103.14,74.0
2022-08-15,104.58,105.58,102.59,103.14,74.0
2022-08-16,104.58,105.58,102.59,103.14,74.0
2022-08-17,104.58,105.58,102.59,103.14,74.0
2022-08-18,104.58,105.58,102.59,103.14,74.0
2022-08-19,104.58,105.58,102.59,103.14,74.0
2022-08-20,104.58,105.58,102.59,103.14,74.0
2022-08-21,104.58,105.58,102.59,103.14,74.0
2022-08-22,104.58,105.58,102.59,103.14,74.0
2022-08-23,104.58,105.58,102.59,103.14,74.0
2022-08-24,104.58,105.58,102.59,103.14,74.0
2022-08-25,104.58,105.58,102.59,103.14,74.0
2022-08-26,104.58,105.58,102.59,103.14,74.0
2022-08-27,104.58,105.58,102.59,103.14,74.0
2022-08-28,104.58,105.58,102.59,103.14,74.0
2022-08-29,104.58,105.58,102.59,103.14,74.0
2022-08-30,104.58,105.58,102.59,103.14,74.0
2022-08-31,104.58,105.58,102.59,103.14,74.0
2022-09-01,104.58,105.58,102.59,103.14,74.0
2022-09-02,104.58,105.58,102.59,103.14,74.0
2022-09-03,104.58,105.58,102.59,103.14,74.0
2022-09-04,104.58,105.58,102.59,103.14,74.0
2022-09-05,104.58,105.58,102.59,103.14,74.0
2022-09-06,104.58,105.58,102.59,103.14,74.0
2022-09-07,104.58,105.58,102.59,103.14,74.0
2022-09-08,104.58,105.58,102.59,103.14,74.0
2022-09-09,104.58,105.58,102.59,103.14,74.0
2022-09-10,104.58,105.58,102.59,103.14,74.0
2022-09-11,104.58,105.58,102.59,103.14,74.0
2022-09-12,104.58,105.58,102.59,103.14,74.0
2022-09-13,104.58,105.58,102.59,103.14,74.0
2022-09-14,104.58,105.58,102.59,103.14,74.0
2022-09-15,104.58,105.58,102.59,103.14,74.0
2022-09-16,104.58,105.58,102.59,103.14,74.0
2022-09-17,104.58,105.58,102.59,103.14,74.0
2022-09-18,104.58,105.58,102.59,103.14,74.0
2022-09-19,104.58,105.58,102.59,103.14,74.0
2022-09-20,104.58,105.58,102.59,103.14,74.0
2022-09-21,104.58,105.58,102.59,103.14,74.0
2022-09-22,104.58,105.58,102.59,103.14,74.0
2022-09-23,104.58,105.58,102.59,103.14,74.0
2022-09-24,104.58,105.58,102.59,103.14,74.0
2022-09-25,104.58,105.58,102.59,103.14,74.0
2022-09-26,104.58,105.58,102.59,103.14,74.0
2022-09-27,104.58,105.58,102.59,103.14,74.0
2022-09-28,104.58,105.58,102.59,103.14,74.0
2022-09-29,104.58,105.58,102.59,103.14,74.0
2022-09-30,104.58,105.58,102.59,103.14,74.0
2022-10-01,104.58,105.58,102.59,103.14,74.0
2022-10-02,104.58,105.58,102.59,103.14,74.0
2022-10-03,104.58,105.58,102.59,103.14,74.0
2022-10-04,104.58,105.58,102.59,103.14,74.0
2022-10-05,104.58,105.58,102.59,103.14,74.0
2022-10-06,104.58,105.58,102.59,103.14,74.0
2022-10-07,104.58,105.58,102.59,103.14,74.0
2022-10-08,104.58,105.58,102.59,103.14,74.0
2022-10-09,104.58,105.58,102.59,103.14,74.0
2022-10-10,104.58,105.58,102.59,103.14,74.0
2022-10-11,104.58,105.58,102.59,103.14,74.0
2022-10-12,104.58,105.58,102.59,103.14,74.0
2022-10-13,104.58,105.58,102.59,103.14,74.0
2022-10-14,104.58,105.58,102.59,103.14,74.0
2022-10-15,104.58,105.58,102.59,103.14,74.0
2022-10-16,104.58,105.58,102.59,103.14,74.0
2022-10-17,104.58,105.58,102.59,103.14,74.0
2022-10-18,104.58,105.58,102.59,103.14,74.0
2022-10-19,104.58,105.58,102.59,103.14,74.0
2022-10-20,104.58,105.58,102.59,103.14,74.0
2022-10-21,104.58,105.58,102.59,103.14,74.0
2022-10-22,104.58,105.58,102.59,103.14,74.0
2022-10-23,104.58,105.58,102.59,103.14,74.0
2022-10-24,104.58,105.58,102.59,103.14,74.0
2022-10-25,104.58,105.58,102.59,103.14,74.0
