,CVI US Equity,CVI US Equity,CVI US Equity,CVI US Equity,CVI US Equity
2021-05-25,13.3371,13.386,12.2775,12.3235,1094387.0
2021-05-26,12.3811,12.7036,12.2544,12.5712,758332.0
2021-05-27,12.5827,12.9512,12.4502,12.5942,715562.0
2021-05-28,12.3754,12.4099,11.9006,11.9492,1496013.0
2021-05-29,12.3754,12.4099,11.9006,11.9492,1496013.0
2021-05-30,12.3754,12.4099,11.9006,11.9492,1496013.0
2021-05-31,12.3754,12.4099,11.9006,11.9492,1496013.0
2021-06-01,12.2429,12.6057,12.1824,12.4387,888890.0
2021-06-02,12.6115,13.2046,12.3235,13.0376,839606.0
2021-06-03,12.934,13.1585,12.7612,12.9685,526057.0
2021-06-04,13.1413,13.3774,12.9282,13.2564,531688.0
2021-06-05,13.1413,13.3774,12.9282,13.2564,531688.0
2021-06-06,13.1413,13.3774,12.9282,13.2564,531688.0
2021-06-07,13.2161,13.5962,13.2046,13.3889,515068.0
2021-06-08,13.3313,13.5616,13.0036,13.4119,688166.0
2021-06-09,13.4983,13.7747,13.3486,13.4234,703052.0
2021-06-10,13.7056,13.8201,13.4292,13.4983,671127.0
2021-06-11,13.8687,14.3853,13.6285,13.8687,1559355.0
2021-06-12,13.8687,14.3853,13.6285,13.8687,1559355.0
2021-06-13,13.8687,14.3853,13.6285,13.8687,1559355.0
2021-06-14,13.9924,14.2034,13.5121,13.5849,1168720.0
2021-06-15,13.6431,14.0579,13.4248,13.614,1279756.0
2021-06-16,13.534,14.3921,13.4399,14.2543,899577.0
2021-06-17,14.3125,14.5006,13.2283,13.4612,1063937.0
2021-06-18,13.1265,13.3229,12.4352,12.6171,2706925.0
2021-06-19,13.1265,13.3229,12.4352,12.6171,2706925.0
2021-06-20,13.1265,13.3229,12.4352,12.6171,2706925.0
2021-06-21,12.639,13.6504,12.6244,13.6285,1006213.0
2021-06-22,13.6431,14.0433,13.2647,14.0287,664077.0
2021-06-23,14.1888,14.3271,13.905,13.9414,563910.0
2021-06-24,13.9196,14.1379,13.5412,13.8541,483261.0
2021-06-25,13.8978,14.6254,13.7959,14.5672,1498506.0
2021-06-26,13.8978,14.6254,13.7959,14.5672,1498506.0
2021-06-27,13.8978,14.6254,13.7959,14.5672,1498506.0
2021-06-28,14.4071,14.4726,13.2647,13.3666,1170799.0
2021-06-29,13.5121,13.694,12.9373,12.9446,791770.0
2021-06-30,13.0246,13.2065,12.9155,13.0683,437503.0
2021-07-01,13.4175,13.6067,12.8136,12.8354,924887.0
2021-07-02,12.9664,12.9664,12.5517,12.7336,741053.0
2021-07-03,12.9664,12.9664,12.5517,12.7336,741053.0
2021-07-04,12.9664,12.9664,12.5517,12.7336,741053.0
2021-07-05,12.9664,12.9664,12.5517,12.7336,741053.0
2021-07-06,12.5517,12.7117,12.1442,12.2388,917228.0
2021-07-07,12.1733,12.3261,11.6057,11.9623,674177.0
2021-07-08,11.5985,11.9914,11.5766,11.7294,577073.0
2021-07-09,11.9259,12.1223,11.7367,11.955,1124277.0
2021-07-10,11.9259,12.1223,11.7367,11.955,1124277.0
2021-07-11,11.9259,12.1223,11.7367,11.955,1124277.0
2021-07-12,11.8968,11.9186,11.5111,11.6858,638630.0
2021-07-13,11.5402,11.6639,11.2274,11.4529,848973.0
2021-07-14,11.4311,11.6421,10.9945,11.0309,886870.0
2021-07-15,10.5798,11.0163,10.4852,10.5943,1432457.0
2021-07-16,10.7908,10.8985,9.994,10.0413,1514956.0
2021-07-17,10.7908,10.8985,9.994,10.0413,1514956.0
2021-07-18,10.7908,10.8985,9.994,10.0413,1514956.0
2021-07-19,9.4665,9.7648,9.2692,9.4083,1224984.0
2021-07-20,9.4083,9.7284,9.3137,9.5829,1277550.0
2021-07-21,9.8158,10.2087,9.7721,10.1359,1115428.0
2021-07-22,10.165,10.165,9.5975,9.6484,598904.0
2021-07-23,9.6702,9.6702,9.401,9.5684,696498.0
2021-07-24,9.6702,9.6702,9.401,9.5684,696498.0
2021-07-25,9.6702,9.6702,9.401,9.5684,696498.0
2021-07-26,9.5902,10.2196,9.5902,10.1941,886492.0
2021-07-27,10.0413,10.0767,9.7939,9.8958,448638.0
2021-07-28,10.0559,10.3178,9.8812,10.1214,563674.0
2021-07-29,10.3397,10.4051,10.0559,10.1214,688412.0
2021-07-30,10.0923,10.1796,9.7789,9.9395,816535.0
2021-07-31,10.0923,10.1796,9.7789,9.9395,816535.0
2021-08-01,10.0923,10.1796,9.7789,9.9395,816535.0
2021-08-02,9.9467,10.3833,9.7867,9.8449,1181716.0
2021-08-03,9.8885,10.2596,9.7139,10.1941,1084332.0
2021-08-04,9.9795,9.9795,9.3282,9.3428,1058281.0
2021-08-05,9.4665,9.7685,9.3355,9.3865,613717.0
2021-08-06,9.6047,9.6921,9.2482,9.3719,553989.0
2021-08-07,9.6047,9.6921,9.2482,9.3719,553989.0
2021-08-08,9.6047,9.6921,9.2482,9.3719,553989.0
2021-08-09,9.2045,9.2773,8.9353,9.1463,552824.0
2021-08-10,9.2628,9.4447,9.19,9.321,506931.0
2021-08-11,9.2045,9.5174,9.0481,9.4883,811524.0
2021-08-12,9.4592,9.7394,9.361,9.6993,658528.0
2021-08-13,9.6921,9.9176,9.5393,9.5465,602062.0
2021-08-14,9.6921,9.9176,9.5393,9.5465,602062.0
2021-08-15,9.6921,9.9176,9.5393,9.5465,602062.0
2021-08-16,9.3064,9.3355,8.8771,8.9572,902235.0
2021-08-17,8.8335,9.1682,8.8043,9.0517,882734.0
2021-08-18,9.1318,9.3865,8.9863,9.0154,1417161.0
2021-08-19,8.7752,8.848,8.2805,8.3387,1272920.0
2021-08-20,8.2805,8.8553,8.164,8.6079,1438539.0
2021-08-21,8.2805,8.8553,8.164,8.6079,1438539.0
2021-08-22,8.2805,8.8553,8.164,8.6079,1438539.0
2021-08-23,8.928,9.4301,8.9135,9.3282,997404.0
2021-08-24,9.4083,9.7685,9.401,9.6848,1093156.0
2021-08-25,9.5756,10.0268,9.4829,9.9103,509742.0
2021-08-26,9.4083,9.8376,9.4083,9.6338,1091734.0
2021-08-27,9.7575,10.5216,9.735,10.3833,881830.0
2021-08-28,9.7575,10.5216,9.735,10.3833,881830.0
2021-08-29,9.7575,10.5216,9.735,10.3833,881830.0
2021-08-30,10.5216,10.638,10.2669,10.2814,756031.0
2021-08-31,10.1432,10.6343,10.1432,10.4779,1111433.0
2021-09-01,10.4852,10.5179,9.9576,10.0559,767859.0
2021-09-02,10.1941,10.3433,9.9904,10.1068,847728.0
2021-09-03,10.1359,10.3105,9.8958,9.9977,467841.0
2021-09-04,10.1359,10.3105,9.8958,9.9977,467841.0
2021-09-05,10.1359,10.3105,9.8958,9.9977,467841.0
2021-09-06,10.1359,10.3105,9.8958,9.9977,467841.0
2021-09-07,9.8376,10.3688,9.8376,10.2451,520504.0
2021-09-08,10.3178,10.4124,9.6993,9.7575,601414.0
2021-09-09,9.5975,9.9322,9.4665,9.7357,559816.0
2021-09-10,9.9904,9.9904,9.5247,9.7212,435589.0
2021-09-11,9.9904,9.9904,9.5247,9.7212,435589.0
2021-09-12,9.9904,9.9904,9.5247,9.7212,435589.0
2021-09-13,9.8667,10.2306,9.8376,10.1214,672525.0
2021-09-14,10.3033,10.3469,9.9322,9.9686,682747.0
2021-09-15,10.165,10.4452,10.165,10.3251,577094.0
2021-09-16,10.2669,10.2669,9.994,10.0632,522572.0
2021-09-17,10.0049,10.2523,9.9358,10.1214,1319093.0
2021-09-18,10.0049,10.2523,9.9358,10.1214,1319093.0
2021-09-19,10.0049,10.2523,9.9358,10.1214,1319093.0
2021-09-20,9.612,9.8521,9.3428,9.5465,706810.0
2021-09-21,9.7357,9.7794,9.3428,9.743,588556.0
2021-09-22,9.9176,10.7835,9.9067,10.5216,1088682.0
2021-09-23,10.5798,11.1582,10.4925,11.1546,1103925.0
2021-09-24,11.0018,11.482,10.9218,11.3729,629315.0
2021-09-25,11.0018,11.482,10.9218,11.3729,629315.0
2021-09-26,11.0018,11.482,10.9218,11.3729,629315.0
2021-09-27,11.613,12.2024,11.533,12.1005,890114.0
2021-09-28,12.2897,12.297,11.7949,11.9841,746023.0
2021-09-29,12.1442,12.1733,11.7876,11.9841,750264.0
2021-09-30,11.9404,12.1733,11.664,12.1223,705829.0
2021-10-01,12.1587,12.5262,12.0496,12.2315,953339.0
2021-10-02,12.1587,12.5262,12.0496,12.2315,953339.0
2021-10-03,12.1587,12.5262,12.0496,12.2315,953339.0
2021-10-04,12.3697,12.6899,12.2606,12.5808,848844.0
2021-10-05,12.7772,12.7772,11.9841,12.3406,1019519.0
2021-10-06,12.1151,12.7408,11.8531,12.5298,1027632.0
2021-10-07,12.5953,12.9882,12.4061,12.9373,865136.0
2021-10-08,13.0974,13.7886,13.061,13.6649,571996.0
2021-10-09,13.0974,13.7886,13.061,13.6649,571996.0
2021-10-10,13.0974,13.7886,13.061,13.6649,571996.0
2021-10-11,13.9196,14.64,13.9123,14.3125,1169470.0
2021-10-12,14.1961,14.8437,14.1088,14.7709,867754.0
2021-10-13,14.5599,14.9019,13.9851,14.8146,730841.0
2021-10-14,15.0802,15.2366,14.6691,15.2293,741916.0
2021-10-15,15.4913,15.4913,14.2834,14.6763,1319258.0
2021-10-16,15.4913,15.4913,14.2834,14.6763,1319258.0
2021-10-17,15.4913,15.4913,14.2834,14.6763,1319258.0
2021-10-18,14.9019,15.3693,14.7637,14.9019,788465.0
2021-10-19,14.9819,15.3749,14.8,15.2293,431929.0
2021-10-20,15.062,15.8114,14.7783,15.7314,803693.0
2021-10-21,15.5277,15.7019,15.0911,15.2366,485741.0
2021-10-22,15.3094,15.6368,14.9528,15.5058,531094.0
2021-10-23,15.3094,15.6368,14.9528,15.5058,531094.0
2021-10-24,15.3094,15.6368,14.9528,15.5058,531094.0
2021-10-25,15.695,16.1825,15.6441,16.0079,680797.0
2021-10-26,16.0588,16.1243,15.3749,15.3967,476982.0
2021-10-27,15.0402,15.2366,14.1743,14.3125,798613.0
2021-10-28,14.0942,14.5526,13.7013,14.2034,1063831.0
2021-10-29,14.3198,14.4071,13.7741,13.9487,823344.0
2021-10-30,14.3198,14.4071,13.7741,13.9487,823344.0
2021-10-31,14.3198,14.4071,13.7741,13.9487,823344.0
2021-11-01,14.0651,14.4944,14.0579,14.4289,654841.0
2021-11-02,13.8759,14.1524,12.3334,12.508,1393068.0
2021-11-03,12.377,13.1265,12.3705,12.6826,909069.0
2021-11-04,13.1047,13.3157,12.5153,12.6608,747260.0
2021-11-05,12.981,13.0974,12.7263,12.9373,756264.0
2021-11-06,12.981,13.0974,12.7263,12.9373,756264.0
2021-11-07,12.981,13.0974,12.7263,12.9373,756264.0
2021-11-08,13.0974,13.3812,12.6535,12.8573,617153.0
2021-11-09,12.8282,13.4685,12.6462,13.4612,752872.0
2021-11-10,13.3448,13.614,12.9482,13.061,486318.0
2021-11-11,13.0683,13.3375,12.9227,13.0101,394059.0
2021-11-12,12.8864,13.5412,12.8718,13.534,779631.0
2021-11-13,12.8864,13.5412,12.8718,13.534,779631.0
2021-11-14,12.8864,13.5412,12.8718,13.534,779631.0
2021-11-15,13.4903,13.8105,13.1265,13.6431,447885.0
2021-11-16,13.6213,13.7886,13.2866,13.6431,402283.0
2021-11-17,13.4976,13.5441,12.4061,12.4862,654776.0
2021-11-18,12.4425,12.8645,12.428,12.639,432157.0
2021-11-19,12.0423,12.3479,11.4457,11.6203,787587.0
2021-11-20,12.0423,12.3479,11.4457,11.6203,787587.0
2021-11-21,12.0423,12.3479,11.4457,11.6203,787587.0
2021-11-22,11.5985,12.377,11.5985,11.9041,585880.0
2021-11-23,12.1733,12.588,12.1151,12.4207,442964.0
2021-11-24,12.2679,12.6899,12.2679,12.4789,265091.0
2021-11-25,12.2679,12.6899,12.2679,12.4789,265091.0
2021-11-26,11.3947,11.5621,10.9836,11.4675,591076.0
2021-11-27,11.3947,11.5621,10.9836,11.4675,591076.0
2021-11-28,11.3947,11.5621,10.9836,11.4675,591076.0
2021-11-29,11.9404,12.1301,11.2928,11.5111,473850.0
2021-11-30,11.0746,11.4529,10.849,11.3583,595000.0
2021-12-01,11.8313,11.9623,11.2637,11.3147,802294.0
2021-12-02,11.191,12.0278,11.0673,11.8968,559599.0
2021-12-03,12.1733,12.2897,11.3074,11.5766,572040.0
2021-12-04,12.1733,12.2897,11.3074,11.5766,572040.0
2021-12-05,12.1733,12.2897,11.3074,11.5766,572040.0
2021-12-06,11.9332,12.1369,11.5766,11.8458,490769.0
2021-12-07,12.3188,12.9664,12.2169,12.2606,1153084.0
2021-12-08,12.2752,12.4206,11.9404,12.0059,639388.0
2021-12-09,11.3802,11.6785,11.3802,11.5184,715704.0
2021-12-10,11.7076,11.8313,11.3001,11.7585,320768.0
2021-12-11,11.7076,11.8313,11.3001,11.7585,320768.0
2021-12-12,11.7076,11.8313,11.3001,11.7585,320768.0
2021-12-13,11.4857,11.5621,11.2492,11.3874,494104.0
2021-12-14,11.1037,11.6348,11.0818,11.2055,450498.0
2021-12-15,11.0746,11.4457,10.6998,11.2928,634731.0
2021-12-16,11.4529,11.5766,10.9072,10.9581,710602.0
2021-12-17,10.7981,11.1692,10.6307,11.1473,1093202.0
2021-12-18,10.7981,11.1692,10.6307,11.1473,1093202.0
2021-12-19,10.7981,11.1692,10.6307,11.1473,1093202.0
2021-12-20,10.7326,11.2128,10.5579,11.1837,448773.0
2021-12-21,11.3947,11.8895,11.3438,11.7949,454210.0
2021-12-22,11.9041,12.0569,11.7156,11.8458,382175.0
2021-12-23,11.8822,12.0678,11.7949,11.8022,347451.0
2021-12-24,11.8822,12.0678,11.7949,11.8022,347451.0
2021-12-25,11.8822,12.0678,11.7949,11.8022,347451.0
2021-12-26,11.8822,12.0678,11.7949,11.8022,347451.0
2021-12-27,11.7658,12.166,11.3947,12.166,332649.0
2021-12-28,12.166,12.4425,12.0059,12.2897,270746.0
2021-12-29,12.2897,12.4425,12.0569,12.1951,277036.0
2021-12-30,12.2679,12.428,12.0678,12.1151,459470.0
2021-12-31,12.0059,12.297,11.9841,12.2315,288942.0
2022-01-01,12.0059,12.297,11.9841,12.2315,288942.0
2022-01-02,12.0059,12.297,11.9841,12.2315,288942.0
2022-01-03,12.3697,13.0828,12.2606,12.9518,572886.0
2022-01-04,13.1556,13.5631,13.1556,13.3157,670689.0
2022-01-05,13.4175,13.6358,13.1192,13.1338,427717.0
2022-01-06,13.4976,13.8832,13.0974,13.7814,552355.0
2022-01-07,14.1161,14.6181,14.0178,14.5526,687030.0
2022-01-08,14.1161,14.6181,14.0178,14.5526,687030.0
2022-01-09,14.1161,14.6181,14.0178,14.5526,687030.0
2022-01-10,14.4217,14.7855,14.2689,14.6909,590447.0
2022-01-11,14.9092,15.4185,14.6982,15.2075,585484.0
2022-01-12,15.3094,15.3894,15.062,15.1347,437442.0
2022-01-13,15.3312,15.6586,15.142,15.2512,640392.0
2022-01-14,15.2803,16.168,15.2803,16.168,574471.0
2022-01-15,15.2803,16.168,15.2803,16.168,574471.0
2022-01-16,15.2803,16.168,15.2803,16.168,574471.0
2022-01-17,15.2803,16.168,15.2803,16.168,574471.0
2022-01-18,16.4518,16.7283,16.0443,16.4663,808477.0
2022-01-19,16.6773,16.7355,15.826,15.8405,954310.0
2022-01-20,15.6877,15.877,14.8146,14.8364,613226.0
2022-01-21,14.5308,14.8,14.1815,14.2543,628441.0
2022-01-22,14.5308,14.8,14.1815,14.2543,628441.0
2022-01-23,14.5308,14.8,14.1815,14.2543,628441.0
2022-01-24,13.9123,14.2543,13.483,14.1524,611535.0
2022-01-25,14.0215,15.0547,13.7559,14.9383,592704.0
2022-01-26,15.0911,15.4112,14.0142,14.1815,509275.0
2022-01-27,14.5017,14.8146,13.8832,14.3416,407555.0
2022-01-28,14.3125,14.5745,13.7231,14.2616,342194.0
2022-01-29,14.3125,14.5745,13.7231,14.2616,342194.0
2022-01-30,14.3125,14.5745,13.7231,14.2616,342194.0
2022-01-31,14.2761,14.3489,13.694,14.2107,702128.0
2022-02-01,14.087,15.1493,13.8578,15.0693,678128.0
2022-02-02,15.011,15.3785,14.7709,15.2584,443337.0
2022-02-03,15.2002,15.2221,14.7273,14.8801,358237.0
2022-02-04,14.9965,15.444,14.9383,15.1711,465102.0
2022-02-05,14.9965,15.444,14.9383,15.1711,465102.0
2022-02-06,14.9965,15.444,14.9383,15.1711,465102.0
2022-02-07,14.8801,15.5895,14.8801,15.3894,443548.0
2022-02-08,15.2148,15.2293,14.6327,15.0911,602612.0
2022-02-09,15.1711,15.6877,15.0765,15.4185,692414.0
2022-02-10,15.2366,15.8442,15.011,15.1784,432634.0
2022-02-11,15.3676,16.2735,15.3239,16.1243,595199.0
2022-02-12,15.3676,16.2735,15.3239,16.1243,595199.0
2022-02-13,15.3676,16.2735,15.3239,16.1243,595199.0
2022-02-14,15.9351,16.0297,15.4913,15.9861,561520.0
2022-02-15,15.4622,15.8005,15.1857,15.5713,342267.0
2022-02-16,15.8769,16.0879,15.2657,15.3894,378386.0
2022-02-17,15.3749,15.484,15.0038,15.1202,403816.0
2022-02-18,14.8728,15.4986,14.7054,14.931,786055.0
2022-02-19,14.8728,15.4986,14.7054,14.931,786055.0
2022-02-20,14.8728,15.4986,14.7054,14.931,786055.0
2022-02-21,14.8728,15.4986,14.7054,14.931,786055.0
2022-02-22,15.5204,15.5204,13.4321,13.9633,1057980.0
2022-02-23,14.0287,14.0287,12.9882,13.0537,799200.0
2022-02-24,13.2575,13.6649,12.9737,13.5703,936707.0
2022-02-25,13.6213,13.7303,12.8209,12.9518,594414.0
2022-02-26,13.6213,13.7303,12.8209,12.9518,594414.0
2022-02-27,13.6213,13.7303,12.8209,12.9518,594414.0
2022-02-28,12.8864,13.192,12.4207,12.6535,789835.0
2022-03-01,12.8063,13.4248,12.246,12.377,825658.0
2022-03-02,12.6099,13.0683,12.4716,12.5371,701480.0
2022-03-03,12.4061,12.9009,12.3006,12.4789,871580.0
2022-03-04,12.4716,13.3302,12.3988,13.2065,1325509.0
2022-03-05,12.4716,13.3302,12.3988,13.2065,1325509.0
2022-03-06,12.4716,13.3302,12.3988,13.2065,1325509.0
2022-03-07,13.3229,13.8905,13.0755,13.2793,924292.0
2022-03-08,13.4976,15.0911,13.4466,14.7564,1384947.0
2022-03-09,13.9633,15.142,13.9414,14.6982,1152210.0
2022-03-10,14.8291,17.0521,14.8291,17.0048,2246590.0
2022-03-11,16.7283,17.7106,16.6264,17.6669,1540881.0
2022-03-12,16.7283,17.7106,16.6264,17.6669,1540881.0
2022-03-13,16.7283,17.7106,16.6264,17.6669,1540881.0
2022-03-14,17.4632,17.8561,16.9829,17.3104,2794413.0
2022-03-15,16.4809,16.6773,15.3167,15.3239,1394639.0
2022-03-16,15.4622,15.9497,14.8146,14.9165,1077032.0
2022-03-17,15.3458,15.8697,14.9892,15.6732,870175.0
2022-03-18,15.6295,16.0588,15.3676,15.8769,1313717.0
2022-03-19,15.6295,16.0588,15.3676,15.8769,1313717.0
2022-03-20,15.6295,16.0588,15.3676,15.8769,1313717.0
2022-03-21,16.3208,17.1066,16.0734,16.8229,593936.0
2022-03-22,16.6555,16.9757,15.9606,16.5027,442322.0
2022-03-23,16.9393,17.0775,16.3281,16.6628,407063.0
2022-03-24,16.7064,17.5432,16.7064,17.4413,822563.0
2022-03-25,17.1794,17.907,17.1331,17.6596,498131.0
2022-03-26,17.1794,17.907,17.1331,17.6596,498131.0
2022-03-27,17.1794,17.907,17.1331,17.6596,498131.0
2022-03-28,17.1212,18.2126,16.9029,17.7033,912086.0
2022-03-29,17.2594,18.7001,16.852,18.249,1755311.0
2022-03-30,18.722,19.3972,17.7106,17.7688,1540323.0
2022-03-31,17.5796,19.064,17.405,18.5837,962374.0
2022-04-01,18.4382,18.7984,18.169,18.7584,612175.0
2022-04-02,18.4382,18.7984,18.169,18.7584,612175.0
2022-04-03,18.4382,18.7984,18.169,18.7584,612175.0
2022-04-04,19.1149,19.2531,18.3218,19.1003,609417.0
2022-04-05,19.2822,19.6388,19.0567,19.1586,530596.0
2022-04-06,19.3186,19.4496,18.8457,19.2459,487915.0
2022-04-07,19.3405,19.4678,18.2199,19.0567,419032.0
2022-04-08,19.0349,19.5406,18.9548,19.1513,472468.0
2022-04-09,19.0349,19.5406,18.9548,19.1513,472468.0
2022-04-10,19.0349,19.5406,18.9548,19.1513,472468.0
2022-04-11,18.9257,19.0567,18.2854,18.3363,754314.0
2022-04-12,18.7584,19.3405,18.3654,18.38,412019.0
2022-04-13,18.6638,19.2313,18.3363,19.0712,488169.0
2022-04-14,18.9184,19.3914,18.8457,19.2895,384360.0
2022-04-15,18.9184,19.3914,18.8457,19.2895,384360.0
2022-04-16,18.9184,19.3914,18.8457,19.2895,384360.0
2022-04-17,18.9184,19.3914,18.8457,19.2895,384360.0
2022-04-18,19.5515,20.8467,19.3041,20.8248,750236.0
2022-04-19,20.6065,21.2905,20.4246,20.6866,626743.0
2022-04-20,20.6647,21.1741,20.4683,20.9194,405293.0
2022-04-21,21.2105,21.2687,19.3186,19.4059,575939.0
2022-04-22,19.2677,19.7261,18.3873,18.5255,548718.0
2022-04-23,19.2677,19.7261,18.3873,18.5255,548718.0
2022-04-24,19.2677,19.7261,18.3873,18.5255,548718.0
2022-04-25,17.827,18.1471,17.0994,17.8124,633312.0
2022-04-26,17.8634,18.7001,17.6742,17.9143,571089.0
2022-04-27,18.0016,18.46,17.5796,18.1908,433442.0
2022-04-28,18.2781,19.3841,17.9652,19.1586,561305.0
2022-04-29,19.1586,19.3041,18.1544,18.2417,421393.0
2022-04-30,19.1586,19.3041,18.1544,18.2417,421393.0
2022-05-01,19.1586,19.3041,18.1544,18.2417,421393.0
2022-05-02,17.8852,18.7875,17.7979,18.5255,1266964.0
2022-05-03,19.6461,21.7635,19.6461,21.698,1741653.0
2022-05-04,22.2364,23.8372,21.7853,23.8227,1425515.0
2022-05-05,24.0773,24.6522,22.4911,23.8008,1497157.0
2022-05-06,24.0482,24.1137,22.8513,23.8008,749980.0
2022-05-07,24.0482,24.1137,22.8513,23.8008,749980.0
2022-05-08,24.0482,24.1137,22.8513,23.8008,749980.0
2022-05-09,23.2478,23.4734,20.9922,21.1232,801395.0
2022-05-10,21.6907,22.5602,20.7084,22.0545,837608.0
2022-05-11,22.6294,23.1896,22.1382,22.2801,508022.0
2022-05-12,22.2653,22.516,21.5649,22.1916,550178.0
2022-05-13,22.7372,23.5187,22.6708,23.069,561356.0
2022-05-14,22.7372,23.5187,22.6708,23.069,561356.0
2022-05-15,22.7372,23.5187,22.6708,23.069,561356.0
2022-05-16,23.5187,24.1896,23.3049,23.8136,857857.0
2022-05-17,24.3887,24.3887,23.5925,24.2707,965537.0
2022-05-18,24.3149,24.453,23.2385,23.585,551365.0
2022-05-19,22.8773,23.9758,22.6524,23.5039,1137079.0
2022-05-20,23.7546,23.9537,22.8183,23.4671,400323.0
2022-05-21,23.7546,23.9537,22.8183,23.4671,400323.0
2022-05-22,23.7546,23.9537,22.8183,23.4671,400323.0
2022-05-23,23.7767,23.8947,23.0173,23.4597,534945.0
2022-05-24,22.9879,23.7988,22.8699,23.6661,577915.0
2022-05-25,23.6514,24.9563,23.6514,24.7573,805795.0
2022-05-26,24.8679,25.0669,24.3149,24.7647,525414.0
2022-05-27,24.5803,25.6789,24.4034,25.6789,780043.0
2022-05-28,24.5803,25.6789,24.4034,25.6789,780043.0
2022-05-29,24.5803,25.6789,24.4034,25.6789,780043.0
2022-05-30,24.5803,25.6789,24.4034,25.6789,780043.0
2022-05-31,25.8042,26.136,24.7942,25.384,1416339.0
2022-06-01,25.8263,27.2492,25.4577,26.7626,1161885.0
2022-06-02,26.6299,27.8243,26.6299,27.1092,836726.0
2022-06-03,27.2271,29.1071,27.2271,28.8565,1142536.0
2022-06-04,27.2271,29.1071,27.2271,28.8565,1142536.0
2022-06-05,27.2271,29.1071,27.2271,28.8565,1142536.0
2022-06-06,28.9449,29.4463,28.4547,29.3799,1127568.0
2022-06-07,29.4905,32.152,29.3873,31.7539,1174311.0
2022-06-08,31.9235,32.1299,31.1603,31.518,741976.0
2022-06-09,31.3116,32.0562,30.6701,31.0166,622851.0
2022-06-10,30.5448,31.1788,29.8591,30.5595,631253.0
2022-06-11,30.5448,31.1788,29.8591,30.5595,631253.0
2022-06-12,30.5448,31.1788,29.8591,30.5595,631253.0
2022-06-13,29.144,29.7412,27.9865,28.4952,832911.0
2022-06-14,29.2915,30.6421,28.8344,29.5053,697445.0
2022-06-15,29.4463,29.8002,28.0234,28.709,625565.0
2022-06-16,27.9201,28.3404,26.6373,27.0723,1191053.0
2022-06-17,27.1165,27.2492,24.4048,25.0743,2177107.0
2022-06-18,27.1165,27.2492,24.4048,25.0743,2177107.0
2022-06-19,27.1165,27.2492,24.4048,25.0743,2177107.0
2022-06-20,27.1165,27.2492,24.4048,25.0743,2177107.0
2022-06-21,25.6346,27.463,25.5904,27.0502,1239666.0
2022-06-22,25.6273,26.3866,25.2807,25.5756,950529.0
2022-06-23,25.8632,26.0622,22.8773,23.9168,1254215.0
2022-06-24,24.4108,25.2218,23.3491,25.1628,3393895.0
2022-06-25,24.4108,25.2218,23.3491,25.1628,3393895.0
2022-06-26,24.4108,25.2218,23.3491,25.1628,3393895.0
2022-06-27,25.5978,27.0797,24.6909,26.512,1196170.0
2022-06-28,27.4336,27.8612,26.4604,27.3156,1145888.0
2022-06-29,27.7137,27.7137,25.5167,25.8853,661427.0
2022-06-30,25.1038,25.6789,24.3592,24.6983,912342.0
2022-07-01,25.1775,25.336,23.9316,24.8015,1054323.0
2022-07-02,25.1775,25.336,23.9316,24.8015,1054323.0
2022-07-03,25.1775,25.336,23.9316,24.8015,1054323.0
2022-07-04,25.1775,25.336,23.9316,24.8015,1054323.0
2022-07-05,24.0643,24.3518,21.9409,22.5971,1268407.0
2022-07-06,22.2064,22.7962,20.7393,21.7935,1283010.0
2022-07-07,22.0737,23.5629,21.9926,23.3491,730512.0
2022-07-08,23.7546,23.8652,22.446,22.9879,570947.0
2022-07-09,23.7546,23.8652,22.446,22.9879,570947.0
2022-07-10,23.7546,23.8652,22.446,22.9879,570947.0
2022-07-11,22.634,23.2496,22.3649,23.0984,428846.0
2022-07-12,22.1769,22.9068,21.7861,22.6782,807416.0
2022-07-13,22.3538,23.0538,21.6682,21.8009,761511.0
2022-07-14,21.071,21.5335,20.322,21.506,640077.0
2022-07-15,22.2064,22.3759,21.6976,22.3317,484028.0
2022-07-16,22.2064,22.3759,21.6976,22.3317,484028.0
2022-07-17,22.2064,22.3759,21.6976,22.3317,484028.0
2022-07-18,23.069,23.5187,22.3096,22.457,608294.0
2022-07-19,22.4054,23.0025,22.2358,22.9141,664697.0
2022-07-20,22.6192,22.9141,22.1547,22.7519,584962.0
2022-07-21,22.1105,22.1105,20.319,21.5797,672703.0
2022-07-22,21.7124,22.2285,21.2848,21.3733,435688.0
2022-07-23,21.7124,22.2285,21.2848,21.3733,435688.0
2022-07-24,21.7124,22.2285,21.2848,21.3733,435688.0
2022-07-25,21.7419,23.1574,21.6608,23.1427,502337.0
2022-07-26,23.5261,23.8652,22.7814,23.1574,663613.0
2022-07-27,23.585,24.0716,22.8551,23.9316,811459.0
2022-07-28,24.573,25.0227,23.3712,24.1232,883691.0
2022-07-29,24.6836,24.9342,24.1011,24.7278,523735.0
2022-07-30,24.6836,24.9342,24.1011,24.7278,523735.0
2022-07-31,24.6836,24.9342,24.1011,24.7278,523735.0
2022-08-01,24.3223,24.6541,23.3865,24.3297,956516.0
2022-08-02,25.4356,26.3129,24.7352,25.5388,1378088.0
2022-08-03,25.7526,26.0622,24.6983,25.0817,819868.0
2022-08-04,25.0964,25.4724,22.9879,23.0837,1831951.0
