,DK US Equity,DK US Equity,DK US Equity,DK US Equity,DK US Equity
2022-07-18,22.0884,22.5734,21.7479,22.0045,970325.0
2022-07-19,21.8552,22.6667,21.7713,22.5828,886651.0
2022-07-20,22.2004,22.9466,21.9951,22.9186,937694.0
2022-07-21,22.0977,22.247,20.7172,21.3795,1148238.0
2022-07-22,21.706,21.8832,21.1836,21.3702,948859.0
2022-07-23,21.706,21.8832,21.1836,21.3702,948859.0
2022-07-24,21.706,21.8832,21.1836,21.3702,948859.0
2022-07-25,21.7993,22.6574,21.4168,22.6388,845926.0
2022-07-26,23.0212,23.3197,22.3403,22.6947,845494.0
2022-07-27,23.0399,24.1312,22.9093,23.7954,862611.0
2022-07-28,24.3178,24.7375,23.4223,23.8327,676744.0
2022-07-29,24.3458,25.036,24.1685,24.8681,1497492.0
2022-07-30,24.3458,25.036,24.1685,24.8681,1497492.0
2022-07-31,24.3458,25.036,24.1685,24.8681,1497492.0
2022-08-01,24.0753,24.3551,23.6368,24.2432,1256839.0
2022-08-02,24.6443,25.5957,24.3458,25.3998,2514331.0
2022-08-03,25.3905,26.3233,24.8215,24.9987,1731587.0
2022-08-04,24.8868,26.286,22.5641,22.6574,2620336.0
2022-08-05,22.6854,23.5529,22.3869,22.6201,1602608.0
2022-08-06,22.6854,23.5529,22.3869,22.6201,1602608.0
2022-08-07,22.6854,23.5529,22.3869,22.6201,1602608.0
2022-08-08,22.816,23.0678,22.3496,22.6201,1275422.0
2022-08-09,22.9652,24.439,22.9652,24.0286,1831410.0
2022-08-10,24.1032,24.6769,23.5529,24.2711,2213692.0
2022-08-11,24.7096,26.2766,24.7096,26.1367,1581615.0
2022-08-12,25.8102,26.7244,25.7356,26.4912,1027490.0
2022-08-13,25.8102,26.7244,25.7356,26.4912,1027490.0
2022-08-14,25.8102,26.7244,25.7356,26.4912,1027490.0
2022-08-15,25.1853,25.7543,24.2058,25.3065,924502.0
2022-08-16,25.605,25.9781,25.0454,25.3625,740114.0
2022-08-17,25.1386,26.4912,25.1013,26.3326,1003112.0
2022-08-18,26.8456,27.6198,26.8456,27.2561,892837.0
2022-08-19,27.1246,27.397,26.7066,27.0401,1011084.0
2022-08-20,27.1246,27.397,26.7066,27.0401,1011084.0
2022-08-21,27.1246,27.397,26.7066,27.0401,1011084.0
2022-08-22,26.9273,27.5378,26.0727,27.1903,977057.0
2022-08-23,27.7069,28.4678,27.2373,27.9605,1359429.0
2022-08-24,27.9699,28.4301,27.6036,27.7069,1131204.0
2022-08-25,27.7257,28.2986,27.5566,28.2986,1792452.0
2022-08-26,28.4864,28.7881,27.7632,27.876,732835.0
2022-08-27,28.4864,28.7881,27.7632,27.876,732835.0
2022-08-28,28.4864,28.7881,27.7632,27.876,732835.0
2022-08-29,27.876,28.7025,27.5378,28.5052,1159142.0
2022-08-30,27.7163,27.8807,26.6174,26.6268,1479997.0
2022-08-31,25.8942,26.8522,25.6406,26.5329,1641820.0
2022-09-01,25.7533,25.9506,24.4854,24.8423,1352993.0
2022-09-02,25.7064,26.2887,25.1616,26.129,954443.0
2022-09-03,25.7064,26.2887,25.1616,26.129,954443.0
2022-09-04,25.7064,26.2887,25.1616,26.129,954443.0
2022-09-05,25.7064,26.2887,25.1616,26.129,954443.0
2022-09-06,26.5141,28.1108,26.1572,27.134,2553000.0
2022-09-07,26.5517,27.3594,25.8097,27.1152,1512320.0
2022-09-08,27.3688,27.5191,26.608,26.9367,1029446.0
2022-09-09,27.7914,28.0356,27.3594,27.7539,978038.0
2022-09-10,27.7914,28.0356,27.3594,27.7539,978038.0
2022-09-11,27.7914,28.0356,27.3594,27.7539,978038.0
2022-09-12,28.1765,28.3643,27.0682,27.4157,1039617.0
2022-09-13,26.9555,27.6599,26.6268,26.6456,1147327.0
2022-09-14,26.918,27.8196,25.8848,26.1854,1439278.0
2022-09-15,25.9224,26.0257,24.0346,25.0771,2426095.0
2022-09-16,24.8986,24.8986,23.9688,24.3069,2833388.0
2022-09-17,24.8986,24.8986,23.9688,24.3069,2833388.0
2022-09-18,24.8986,24.8986,23.9688,24.3069,2833388.0
2022-09-19,23.3395,24.7953,23.2928,24.6357,788753.0
2022-09-20,24.2975,25.6312,24.1754,25.4622,1150099.0
2022-09-21,25.866,26.1478,24.6638,24.7296,984891.0
2022-09-22,25.3401,26.3826,24.955,25.697,1629354.0
2022-09-23,24.429,24.537,22.8887,23.1235,1950830.0
2022-09-24,24.429,24.537,22.8887,23.1235,1950830.0
2022-09-25,24.429,24.537,22.8887,23.1235,1950830.0
2022-09-26,22.8136,23.8279,22.5318,22.6821,1023554.0
2022-09-27,23.3583,24.5323,23.2456,24.3351,1230721.0
2022-09-28,24.6357,26.4014,24.5543,26.2229,1139784.0
2022-09-29,25.7909,25.9036,24.8705,25.3213,964050.0
2022-09-30,24.9456,26.2699,24.8517,25.4903,1631260.0
2022-10-01,24.9456,26.2699,24.8517,25.4903,1631260.0
2022-10-02,24.9456,26.2699,24.8517,25.4903,1631260.0
2022-10-03,26.7583,27.3359,26.0304,26.8804,1388245.0
2022-10-04,27.5942,28.6273,27.4533,28.3643,1387415.0
2022-10-05,28.0262,28.5427,27.1903,27.829,1235771.0
2022-10-06,27.6318,28.6733,27.2373,28.6555,899236.0
2022-10-07,28.9091,28.9936,27.7351,28.1295,1151826.0
2022-10-08,28.9091,28.9936,27.7351,28.1295,1151826.0
2022-10-09,28.9091,28.9936,27.7351,28.1295,1151826.0
2022-10-10,28.1671,28.3381,27.1528,27.5003,764456.0
2022-10-11,27.1246,27.35,26.2511,26.4483,1613858.0
2022-10-12,26.1102,26.6174,24.8892,26.3356,2176095.0
2022-10-13,25.9318,27.5294,25.4152,26.6644,1508959.0
2022-10-14,26.2981,26.4108,24.4478,24.6638,1982145.0
2022-10-15,26.2981,26.4108,24.4478,24.6638,1982145.0
2022-10-16,26.2981,26.4108,24.4478,24.6638,1982145.0
2022-10-17,25.2086,25.866,25.0771,25.2555,1551373.0
2022-10-18,25.2368,26.2793,25.2368,25.65,1517800.0
2022-10-19,25.7345,27.6271,25.7345,26.9649,1861712.0
2022-10-20,27.3406,28.1577,26.4202,26.6456,1077150.0
2022-10-21,27.087,27.6529,26.4296,27.3594,866092.0
2022-10-22,27.087,27.6529,26.4296,27.3594,866092.0
2022-10-23,27.087,27.6529,26.4296,27.3594,866092.0
2022-10-24,27.303,27.9698,26.9367,27.3312,932493.0
2022-10-25,27.1058,27.3124,26.5704,26.9273,900883.0
2022-10-26,27.1434,27.8102,26.8146,27.4251,682971.0
2022-10-27,27.9981,29.3693,27.6505,27.7914,1369520.0
2022-10-28,28.0732,28.5052,27.1809,27.6036,721643.0
2022-10-29,28.0732,28.5052,27.1809,27.6036,721643.0
2022-10-30,28.0732,28.5052,27.1809,27.6036,721643.0
2022-10-31,27.2936,28.1295,26.871,27.8572,1078533.0
2022-11-01,28.1202,29.2848,27.3406,28.6461,1449266.0
2022-11-02,29.0312,29.0312,27.35,27.6787,1174646.0
2022-11-03,27.2373,29.1956,27.0401,28.8903,1464878.0
2022-11-04,29.5853,30.5245,28.8527,29.3505,1891970.0
2022-11-05,29.5853,30.5245,28.8527,29.3505,1891970.0
2022-11-06,29.5853,30.5245,28.8527,29.3505,1891970.0
2022-11-07,29.2942,31.6516,29.2942,31.5765,2028283.0
2022-11-08,31.8864,32.1212,30.5433,31.398,1592407.0
2022-11-09,30.9096,31.4466,30.2522,30.3179,1508308.0
2022-11-10,30.9942,32.0085,30.5809,30.9472,1572904.0
2022-11-11,31.7549,32.9853,31.3511,31.614,1688239.0
2022-11-12,31.7549,32.9853,31.3511,31.614,1688239.0
2022-11-13,31.7549,32.9853,31.3511,31.614,1688239.0
2022-11-14,31.4919,32.2997,31.0693,31.0881,1449101.0
2022-11-15,31.135,31.9146,30.6373,31.8301,1601775.0
2022-11-16,31.445,32.4593,31.3464,32.2433,1081260.0
2022-11-17,31.5913,32.9804,31.2038,32.9426,1249205.0
2022-11-18,32.3095,32.3756,31.0857,32.1677,986462.0
2022-11-19,32.3095,32.3756,31.0857,32.1677,986462.0
2022-11-20,32.3095,32.3756,31.0857,32.1677,986462.0
2022-11-21,31.4968,32.1016,30.2872,32.0732,1216463.0
2022-11-22,32.6969,33.5002,32.1394,32.8576,995218.0
2022-11-23,32.215,32.6308,31.837,31.9693,875345.0
2022-11-24,32.215,32.6308,31.837,31.9693,875345.0
2022-11-25,31.9598,32.8009,31.8559,31.922,505411.0
2022-11-26,31.9598,32.8009,31.8559,31.922,505411.0
2022-11-27,31.9598,32.8009,31.8559,31.922,505411.0
2022-11-28,30.9109,31.6763,30.6085,30.6274,1089165.0
2022-11-29,30.9959,31.4401,29.7759,29.9564,1374619.0
2022-11-30,30.3722,30.4384,29.0303,29.276,2145652.0
2022-12-01,29.758,30.1171,28.1231,28.1515,1154899.0
2022-12-02,27.8774,28.3783,27.2915,27.3388,1302215.0
2022-12-03,27.8774,28.3783,27.2915,27.3388,1302215.0
2022-12-04,27.8774,28.3783,27.2915,27.3388,1302215.0
2022-12-05,27.5939,27.8869,25.685,25.789,1540885.0
2022-12-06,25.5622,26.3985,25.0897,25.4393,1080680.0
2022-12-07,25.3921,25.5244,24.5227,25.0708,975973.0
2022-12-08,25.685,25.7606,24.4565,24.5888,1290916.0
2022-12-09,24.6361,24.896,24.2959,24.5227,1379492.0
2022-12-10,24.6361,24.896,24.2959,24.5227,1379492.0
2022-12-11,24.6361,24.896,24.2959,24.5227,1379492.0
2022-12-12,24.466,25.978,24.3998,25.6472,1551202.0
2022-12-13,26.2142,26.5261,25.1275,25.4299,1435570.0
2022-12-14,25.6378,25.8315,24.4235,24.5699,1445171.0
2022-12-15,24.4565,25.0424,24.2014,24.9385,1014828.0
2022-12-16,24.2486,24.8534,24.0502,24.8345,1673849.0
2022-12-17,24.2486,24.8534,24.0502,24.8345,1673849.0
2022-12-18,24.2486,24.8534,24.0502,24.8345,1673849.0
2022-12-19,24.9574,25.2406,24.0974,24.4849,809146.0
2022-12-20,24.5227,25.222,24.2297,24.8912,1122511.0
2022-12-21,25.0141,25.2078,24.3526,25.0991,984572.0
2022-12-22,25.0708,25.1558,24.0143,24.5794,1074835.0
2022-12-23,24.8345,26.2237,24.76,26.1008,1089990.0
2022-12-24,24.8345,26.2237,24.76,26.1008,1089990.0
2022-12-25,24.8345,26.2237,24.76,26.1008,1089990.0
2022-12-26,24.8345,26.2237,24.76,26.1008,1089990.0
2022-12-27,26.1481,26.3843,25.7795,26.063,764136.0
2022-12-28,25.9874,25.9874,24.7589,24.9385,953693.0
2022-12-29,24.8345,25.789,24.7778,25.6378,905602.0
2022-12-30,25.4677,25.8835,25.085,25.5149,1181082.0
2022-12-31,25.4677,25.8835,25.085,25.5149,1181082.0
2023-01-01,25.4677,25.8835,25.085,25.5149,1181082.0
2023-01-02,25.4677,25.8835,25.085,25.5149,1181082.0
2023-01-03,25.3259,25.6756,24.0077,24.362,1791721.0
2023-01-04,23.8612,24.7022,23.7005,24.2297,1438607.0
2023-01-05,23.2753,23.9368,22.5571,23.5304,2136212.0
2023-01-06,23.7856,24.0974,22.7839,23.0107,1889207.0
2023-01-07,23.7856,24.0974,22.7839,23.0107,1889207.0
2023-01-08,23.7856,24.0974,22.7839,23.0107,1889207.0
2023-01-09,23.4832,23.9557,22.8878,23.0579,1642248.0
2023-01-10,22.8311,23.1052,22.1082,23.0012,1393042.0
2023-01-11,23.2564,23.3509,22.6138,23.1619,1346388.0
2023-01-12,23.1713,24.1352,23.0485,23.6155,1583686.0
2023-01-13,23.6249,24.0596,23.1241,23.6816,1434972.0
2023-01-14,23.6249,24.0596,23.1241,23.6816,1434972.0
2023-01-15,23.6249,24.0596,23.1241,23.6816,1434972.0
2023-01-16,23.6249,24.0596,23.1241,23.6816,1434972.0
2023-01-17,23.9179,24.7495,23.9179,24.6739,1352480.0
2023-01-18,24.8345,25.5338,24.3526,24.4093,1315110.0
2023-01-19,24.2486,25.3259,24.2486,25.2598,1192525.0
2023-01-20,25.1747,25.4441,24.362,24.8912,2193711.0
2023-01-21,25.1747,25.4441,24.362,24.8912,2193711.0
2023-01-22,25.1747,25.4441,24.362,24.8912,2193711.0
2023-01-23,25.2314,26.252,24.8629,25.4677,1890534.0
2023-01-24,25.3826,25.8835,24.9574,25.7606,1097410.0
2023-01-25,25.6661,25.8646,24.7306,25.3259,2055479.0
2023-01-26,25.6378,26.1481,25.1086,25.9591,1110989.0
2023-01-27,25.9307,26.0725,25.0613,25.0708,947161.0
2023-01-28,25.9307,26.0725,25.0613,25.0708,947161.0
2023-01-29,25.9307,26.0725,25.0613,25.0708,947161.0
2023-01-30,24.8723,25.2031,24.655,24.6833,1721723.0
2023-01-31,24.5699,25.2976,24.5038,25.2881,1728509.0
2023-02-01,25.0424,25.2976,24.2392,24.9668,1667194.0
2023-02-02,24.8534,24.8919,23.9557,24.5983,1450433.0
2023-02-03,24.74,25.1747,24.2675,24.2959,1090843.0
2023-02-04,24.74,25.1747,24.2675,24.2959,1090843.0
2023-02-05,24.74,25.1747,24.2675,24.2959,1090843.0
2023-02-06,24.4849,24.6644,23.5399,23.9462,1210279.0
2023-02-07,24.0785,24.5605,23.899,24.5132,1845429.0
2023-02-08,24.5038,24.5983,23.4076,24.1069,1467658.0
2023-02-09,23.9651,24.0596,23.5021,23.8517,1166438.0
2023-02-10,24.277,25.3921,24.2486,25.3826,1171500.0
2023-02-11,24.277,25.3921,24.2486,25.3826,1171500.0
2023-02-12,24.277,25.3921,24.2486,25.3826,1171500.0
2023-02-13,25.1558,25.5055,24.9857,25.1842,820414.0
2023-02-14,24.9196,25.5905,24.8156,25.4582,1214784.0
2023-02-15,25.1275,25.5197,24.7401,25.3259,1002921.0
2023-02-16,25.2031,25.6378,24.7448,24.7873,977985.0
2023-02-17,24.6172,24.8015,23.9084,24.7022,1165972.0
2023-02-18,24.6172,24.8015,23.9084,24.7022,1165972.0
2023-02-19,24.6172,24.8015,23.9084,24.7022,1165972.0
2023-02-20,24.6172,24.8015,23.9084,24.7022,1165972.0
2023-02-21,24.5983,25.2787,24.5983,25.0424,1250755.0
2023-02-22,25.118,25.3826,24.6172,24.6928,1512928.0
2023-02-23,25.2503,25.5716,24.7589,25.3259,1145474.0
2023-02-24,25.4866,25.4866,24.3148,25.4488,1797369.0
2023-02-25,25.4866,25.4866,24.3148,25.4488,1797369.0
2023-02-26,25.4866,25.4866,24.3148,25.4488,1797369.0
2023-02-27,25.5433,25.9874,25.2787,25.7228,1946292.0
2023-02-28,25.7228,25.9307,23.7289,23.7856,5000503.0
2023-03-01,23.6249,24.551,23.2375,24.3809,3515744.0
2023-03-02,24.1541,24.7542,23.8139,24.0218,2782220.0
2023-03-03,23.9179,24.6172,23.2847,24.3242,1585089.0
2023-03-04,23.9179,24.6172,23.2847,24.3242,1585089.0
2023-03-05,23.9179,24.6172,23.2847,24.3242,1585089.0
2023-03-06,24.1352,24.5038,23.8612,24.2203,1537397.0
2023-03-07,24.2014,24.3431,23.7761,23.9368,1555716.0
2023-03-08,23.9179,24.2581,23.0107,23.1902,1510308.0
2023-03-09,23.2284,23.5717,22.4274,22.4941,1720646.0
2023-03-10,22.3893,22.9614,22.1699,22.2272,1412931.0
2023-03-11,22.3893,22.9614,22.1699,22.2272,1412931.0
2023-03-12,22.3893,22.9614,22.1699,22.2272,1412931.0
2023-03-13,21.4071,22.1032,20.978,21.1115,1438360.0
2023-03-14,21.3594,22.1366,21.0924,21.3213,2198785.0
2023-03-15,20.5012,20.6919,19.7193,20.158,1991333.0
2023-03-16,19.7861,21.2259,19.6717,21.2069,2327630.0
2023-03-17,21.0924,21.5883,20.8922,21.1496,3215000.0
2023-03-18,21.0924,21.5883,20.8922,21.1496,3215000.0
2023-03-19,21.0924,21.5883,20.8922,21.1496,3215000.0
2023-03-20,21.512,21.8362,21.1592,21.5692,1451633.0
2023-03-21,22.1223,22.1985,21.5311,21.6932,1595111.0
2023-03-22,21.5501,22.6038,21.4267,21.4548,2155613.0
2023-03-23,21.655,22.2558,21.1401,21.1973,2296675.0
2023-03-24,20.5012,21.0638,19.9863,20.854,1738791.0
2023-03-25,20.5012,21.0638,19.9863,20.854,1738791.0
2023-03-26,20.5012,21.0638,19.9863,20.854,1738791.0
2023-03-27,21.2259,22.0889,20.9113,21.9411,1337940.0
2023-03-28,21.7408,22.4846,21.6073,22.3988,1630637.0
2023-03-29,22.2796,22.4465,21.8648,22.0651,2073566.0
2023-03-30,22.456,22.456,21.6169,21.8553,969035.0
2023-03-31,21.8934,21.9506,21.5597,21.8839,1311178.0
2023-04-01,21.8934,21.9506,21.5597,21.8839,1311178.0
2023-04-02,21.8934,21.9506,21.5597,21.8839,1311178.0
2023-04-03,22.599,22.8374,21.8267,22.1699,1675534.0
2023-04-04,22.0651,22.3416,21.0066,21.4548,1989895.0
2023-04-05,21.3404,22.8756,21.3404,22.6944,2109438.0
2023-04-06,22.5132,22.866,22.0937,22.332,1397621.0
2023-04-07,22.5132,22.866,22.0937,22.332,1397621.0
2023-04-08,22.5132,22.866,22.0937,22.332,1397621.0
2023-04-09,22.5132,22.866,22.0937,22.332,1397621.0
2023-04-10,22.332,23.2468,22.332,22.99,1588629.0
2023-04-11,23.1044,23.9054,23.1044,23.7052,1651871.0
2023-04-12,23.8291,23.9912,22.7993,22.8374,1065378.0
2023-04-13,22.5037,22.7421,22.0746,22.4751,1111639.0
2023-04-14,22.599,22.7754,22.0269,22.3988,1219449.0
2023-04-15,22.599,22.7754,22.0269,22.3988,1219449.0
2023-04-16,22.599,22.7754,22.0269,22.3988,1219449.0
2023-04-17,22.4369,22.5228,21.6169,21.922,1225015.0
2023-04-18,21.5215,21.7504,21.1544,21.512,1003662.0
2023-04-19,21.2355,21.369,20.7396,21.3022,1613325.0
2023-04-20,21.0162,21.2831,20.9208,21.2164,1122295.0
2023-04-21,21.2545,21.2927,20.6729,20.8445,1145751.0
2023-04-22,21.2545,21.2927,20.6729,20.8445,1145751.0
2023-04-23,21.2545,21.2927,20.6729,20.8445,1145751.0
2023-04-24,20.7206,21.3928,20.6347,21.1973,1218061.0
2023-04-25,21.0162,21.1067,20.3773,20.4726,1548760.0
2023-04-26,20.3582,20.7492,20.0531,20.425,1307008.0
2023-04-27,20.4154,20.5871,19.91,20.4917,1851644.0
2023-04-28,20.5108,20.9494,20.4154,20.7396,1125535.0
2023-04-29,20.5108,20.9494,20.4154,20.7396,1125535.0
2023-04-30,20.5108,20.9494,20.4154,20.7396,1125535.0
2023-05-01,20.6443,21.0543,20.444,20.5966,1369572.0
2023-05-02,20.3391,20.4059,19.2902,19.4809,2374438.0
2023-05-03,19.3188,19.6764,18.4988,18.8897,2711963.0
2023-05-04,18.7372,19.233,18.4893,18.7086,1998341.0
2023-05-05,19.3474,20.0721,19.2378,19.8624,1962525.0
2023-05-06,19.3474,20.0721,19.2378,19.8624,1962525.0
2023-05-07,19.3474,20.0721,19.2378,19.8624,1962525.0
2023-05-08,21.2259,22.127,20.1007,20.4345,4026156.0
2023-05-09,20.0245,21.0543,19.9196,20.8064,2662821.0
2023-05-10,21.0066,21.8267,20.8254,21.1973,2579765.0
2023-05-11,20.854,21.2784,20.854,21.1592,1414060.0
2023-05-12,21.3519,21.5735,20.9857,21.2941,1214289.0
2023-05-13,21.3519,21.5735,20.9857,21.2941,1214289.0
2023-05-14,21.3519,21.5735,20.9857,21.2941,1214289.0
2023-05-15,21.5253,21.8963,21.323,21.6795,1639901.0
2023-05-16,21.4579,21.6217,20.4847,20.5811,1787604.0
2023-05-17,20.8605,21.4704,20.4847,21.3326,2227784.0
2023-05-18,21.0821,21.8915,20.9568,21.8722,865455.0
2023-05-19,22.0071,22.1902,21.2555,21.5446,1313226.0
2023-05-20,22.0071,22.1902,21.2555,21.5446,1313226.0
2023-05-21,22.0071,22.1902,21.2555,21.5446,1313226.0
2023-05-22,21.6506,22.431,21.6506,22.1998,1035274.0
2023-05-23,22.2962,22.5467,21.9878,22.0167,736603.0
2023-05-24,22.2576,22.7683,21.9975,22.6623,858524.0
2023-05-25,22.1709,22.5563,21.8818,22.3636,1219382.0
2023-05-26,22.431,22.6623,22.2769,22.3443,940720.0
2023-05-27,22.431,22.6623,22.2769,22.3443,940720.0
2023-05-28,22.431,22.6623,22.2769,22.3443,940720.0
2023-05-29,22.431,22.6623,22.2769,22.3443,940720.0
2023-05-30,22.0071,22.0071,21.4145,21.6409,911252.0
2023-05-31,21.2941,21.5639,20.9279,21.217,1363521.0
2023-06-01,21.3519,21.4338,20.61,20.6485,1050359.0
2023-06-02,21.217,22.1227,21.0917,21.93,1230807.0
2023-06-03,21.217,22.1227,21.0917,21.93,1230807.0
2023-06-04,21.217,22.1227,21.0917,21.93,1230807.0
2023-06-05,22.1227,22.1227,21.3519,21.6409,851748.0
2023-06-06,21.2652,22.5274,21.2652,22.4696,1007235.0
2023-06-07,22.5659,23.8908,22.4503,23.7125,2173208.0
2023-06-08,23.6644,23.8474,22.9947,23.1922,1250806.0
2023-06-09,22.9995,23.2327,22.6719,23.1537,1162863.0
2023-06-10,22.9995,23.2327,22.6719,23.1537,1162863.0
2023-06-11,22.9995,23.2327,22.6719,23.1537,1162863.0
2023-06-12,22.7105,23.0766,22.4985,22.6719,880874.0
2023-06-13,23.0959,23.4909,22.4407,22.4407,1113072.0
2023-06-14,22.6816,22.8839,21.8577,22.2383,1081296.0
2023-06-15,22.3058,22.8068,22.2287,22.7779,1149206.0
2023-06-16,22.908,23.0284,22.5081,22.7394,1474636.0
2023-06-17,22.908,23.0284,22.5081,22.7394,1474636.0
2023-06-18,22.908,23.0284,22.5081,22.7394,1474636.0
2023-06-19,22.908,23.0284,22.5081,22.7394,1474636.0
2023-06-20,22.6912,22.7105,22.1131,22.4118,910453.0
2023-06-21,22.2383,23.0381,21.8818,22.8743,1177803.0
2023-06-22,22.5081,22.7779,21.8529,22.2865,1119706.0
2023-06-23,21.9589,22.6286,21.8966,22.3058,3921211.0
2023-06-24,21.9589,22.6286,21.8966,22.3058,3921211.0
2023-06-25,21.9589,22.6286,21.8966,22.3058,3921211.0
2023-06-26,22.3058,22.7586,21.9204,22.5948,987585.0
2023-06-27,22.6527,23.0564,22.1613,22.9321,1049262.0
2023-06-28,22.8068,22.9032,22.46,22.7105,1421884.0
2023-06-29,22.7201,23.067,22.5274,22.8743,1114358.0
2023-06-30,23.1537,23.1537,22.6527,23.0766,871052.0
2023-07-01,23.1537,23.1537,22.6527,23.0766,871052.0
2023-07-02,23.1537,23.1537,22.6527,23.0766,871052.0
2023-07-03,23.2211,23.3464,22.9032,23.0573,426464.0
2023-07-04,23.2211,23.3464,22.9032,23.0573,426464.0
2023-07-05,23.1441,23.1441,21.8722,21.8915,2382609.0
2023-07-06,21.5157,21.8481,20.8894,21.3808,1389458.0
2023-07-07,21.2748,22.3925,21.2363,22.1805,1163232.0
2023-07-08,21.2748,22.3925,21.2363,22.1805,1163232.0
2023-07-09,21.2748,22.3925,21.2363,22.1805,1163232.0
2023-07-10,22.2094,22.3154,21.9011,22.1034,1023481.0
2023-07-11,22.2287,23.0959,22.0167,23.0284,1255060.0
2023-07-12,23.2886,23.674,22.6816,22.7008,1362733.0
2023-07-13,22.7876,23.3079,22.5756,22.6623,949571.0
2023-07-14,22.5274,22.5274,22.0312,22.248,877075.0
2023-07-15,22.5274,22.5274,22.0312,22.248,877075.0
2023-07-16,22.5274,22.5274,22.0312,22.248,877075.0
2023-07-17,22.1324,22.961,22.1324,22.6816,1523708.0
2023-07-18,22.5756,23.6547,22.5467,23.1441,806223.0
2023-07-19,23.4909,23.7415,22.9899,23.5102,1222486.0
2023-07-20,23.8763,24.0883,23.5198,24.0787,847372.0
2023-07-21,24.1847,24.6568,23.8378,24.6472,1383583.0
2023-07-22,24.1847,24.6568,23.8378,24.6472,1383583.0
2023-07-23,24.1847,24.6568,23.8378,24.6472,1383583.0
2023-07-24,24.8784,25.418,24.7676,24.9362,959689.0
2023-07-25,24.9459,25.1386,24.5797,24.6086,1008905.0
2023-07-26,24.4159,25.3891,24.2618,25.312,695928.0
2023-07-27,25.418,25.8516,25.1916,25.5818,992809.0
2023-07-28,25.7649,26.1888,25.5818,26.1503,937820.0
2023-07-29,25.7649,26.1888,25.5818,26.1503,937820.0
2023-07-30,25.7649,26.1888,25.5818,26.1503,937820.0
2023-07-31,26.4393,26.7862,26.4073,26.5839,1424577.0
2023-08-01,26.5164,26.9018,26.3912,26.6417,1381178.0
2023-08-02,26.6995,27.0175,26.1696,26.9307,1446544.0
2023-08-03,26.8055,26.8729,26.1117,26.661,1955081.0
2023-08-04,26.8922,27.0656,26.3815,26.5261,1523899.0
2023-08-05,26.8922,27.0656,26.3815,26.5261,1523899.0
2023-08-06,26.8922,27.0656,26.3815,26.5261,1523899.0
2023-08-07,26.4008,26.8151,25.4468,26.7477,2903604.0
2023-08-08,26.2755,26.4297,25.3819,26.3912,1403731.0
2023-08-09,26.5453,27.61,26.3815,27.1138,1679305.0
2023-08-10,27.162,27.5474,26.5261,26.7766,1106108.0
2023-08-11,26.9466,27.6754,26.6551,27.4811,1022460.0
2023-08-12,26.9466,27.6754,26.6551,27.4811,1022460.0
2023-08-13,26.9466,27.6754,26.6551,27.4811,1022460.0
2023-08-14,27.277,27.5491,26.9369,27.3839,829348.0
2023-08-15,27.1118,27.1215,25.9949,26.4996,1494039.0
2023-08-16,26.4899,26.8883,26.004,26.0818,1233632.0
2023-08-17,26.383,26.6648,26.0283,26.2081,1038239.0
2023-08-18,25.9749,27.1896,25.9749,27.141,1623764.0
2023-08-19,25.9749,27.1896,25.9749,27.141,1623764.0
2023-08-20,25.9749,27.1896,25.9749,27.141,1623764.0
2023-08-21,27.2479,27.3888,25.9943,26.0429,1121266.0
2023-08-22,26.1401,26.3053,25.7319,25.8874,812061.0
2023-08-23,25.6348,25.6744,24.8671,25.0809,777182.0
2023-08-24,24.906,25.5376,24.8282,25.3724,808921.0
2023-08-25,25.421,26.3927,25.3627,26.0721,1329773.0
2023-08-26,25.421,26.3927,25.3627,26.0721,1329773.0
2023-08-27,25.421,26.3927,25.3627,26.0721,1329773.0
2023-08-28,26.0137,26.247,25.4501,26.1401,840327.0
2023-08-29,26.004,26.004,25.5667,25.7708,1620260.0
2023-08-30,25.7902,25.868,25.489,25.6834,612779.0
2023-08-31,25.8291,25.8291,24.9886,25.0226,1060530.0
2023-09-01,25.4987,26.4219,25.4307,26.2081,884187.0
2023-09-02,25.4987,26.4219,25.4307,26.2081,884187.0
2023-09-03,25.4987,26.4219,25.4307,26.2081,884187.0
2023-09-04,25.4987,26.4219,25.4307,26.2081,884187.0
2023-09-05,26.2081,26.7426,26.1984,26.5288,1282672.0
2023-09-06,26.5482,27.0535,26.4705,26.8786,1046481.0
2023-09-07,26.9466,28.1322,26.8699,28.0836,1547559.0
2023-09-08,28.6083,30.1243,28.3168,29.8424,2013381.0
2023-09-09,28.6083,30.1243,28.3168,29.8424,2013381.0
2023-09-10,28.6083,30.1243,28.3168,29.8424,2013381.0
2023-09-11,30.0076,30.3332,29.3857,29.4246,1993890.0
2023-09-12,29.5023,29.7064,28.8124,29.5023,1256968.0
2023-09-13,29.5704,29.5704,28.7735,29.0262,1191317.0
2023-09-14,29.3906,29.9412,29.1088,29.4149,1885792.0
2023-09-15,28.997,29.4052,28.7249,28.9193,3475043.0
2023-09-16,28.997,29.4052,28.7249,28.9193,3475043.0
2023-09-17,28.997,29.4052,28.7249,28.9193,3475043.0
2023-09-18,29.5995,30.1243,29.0407,29.3469,1294730.0
2023-09-19,29.6772,29.6772,28.6375,28.8513,1550234.0
2023-09-20,28.6861,29.2205,28.5597,28.5792,919298.0
2023-09-21,29.1136,29.4246,28.4917,28.861,994038.0
