,AEO US Equity,AEO US Equity,AEO US Equity,AEO US Equity,AEO US Equity
2021-05-02,32.4484,32.7722,31.8192,31.9858,3241248.0
2021-05-03,32.4114,33.7067,32.1616,33.5865,3189019.0
2021-05-04,33.1701,33.5763,32.6381,33.3181,2124968.0
2021-05-05,33.4292,33.5402,32.8,33.1701,1886871.0
2021-05-06,33.2256,33.5402,32.837,33.4754,1677749.0
2021-05-07,33.3274,34.0768,33.1423,34.0491,1525801.0
2021-05-08,33.3274,34.0768,33.1423,34.0491,1525801.0
2021-05-09,33.3274,34.0768,33.1423,34.0491,1525801.0
2021-05-10,34.484,35.1871,33.9103,33.9658,2360668.0
2021-05-11,33.1979,33.4569,31.9858,32.9851,3161809.0
2021-05-12,32.8185,33.4107,31.2919,31.3844,3495956.0
2021-05-13,31.699,32.7075,31.0976,31.9765,3579469.0
2021-05-14,32.2078,33.9473,32.0644,33.827,2911008.0
2021-05-15,32.2078,33.9473,32.0644,33.827,2911008.0
2021-05-16,32.2078,33.9473,32.0644,33.827,2911008.0
2021-05-17,33.7253,34.5025,33.2164,34.4377,2290238.0
2021-05-18,35.0391,35.0854,32.5039,33.0868,5027435.0
2021-05-19,32.1801,32.1801,31.079,32.1338,3613638.0
2021-05-20,32.2078,32.2819,30.2463,30.3296,7889634.0
2021-05-21,30.857,31.1854,30.0983,30.3018,3930925.0
2021-05-22,30.857,31.1854,30.0983,30.3018,3930925.0
2021-05-23,30.857,31.1854,30.0983,30.3018,3930925.0
2021-05-24,30.3574,30.8847,29.793,30.2556,3240867.0
2021-05-25,30.5146,31.0698,30.3388,30.7737,2680689.0
2021-05-26,31.8655,32.874,31.6249,32.5409,7431145.0
2021-05-27,32.2264,33.531,30.9958,33.2811,7900820.0
2021-05-28,33.5124,33.6188,31.958,32.7815,4128484.0
2021-05-29,33.5124,33.6188,31.958,32.7815,4128484.0
2021-05-30,33.5124,33.6188,31.958,32.7815,4128484.0
2021-05-31,33.5124,33.6188,31.958,32.7815,4128484.0
2021-06-01,33.1701,33.2164,31.5417,31.8563,4502467.0
2021-06-02,31.736,31.884,30.5609,31.1531,4600905.0
2021-06-03,30.931,31.7591,30.3574,30.9032,4475733.0
2021-06-04,31.1716,31.1716,29.6634,31.0698,6274863.0
2021-06-05,31.1716,31.1716,29.6634,31.0698,6274863.0
2021-06-06,31.1716,31.1716,29.6634,31.0698,6274863.0
2021-06-07,30.9865,31.4862,30.5146,30.6719,5005487.0
2021-06-08,30.8107,31.8192,30.6257,31.5602,2927081.0
2021-06-09,31.8933,31.9303,30.9449,31.1623,2565248.0
2021-06-10,31.079,31.4676,30.325,30.8107,3030030.0
2021-06-11,31.0235,31.7545,31.0235,31.7545,1586653.0
2021-06-12,31.0235,31.7545,31.0235,31.7545,1586653.0
2021-06-13,31.0235,31.7545,31.0235,31.7545,1586653.0
2021-06-14,31.736,32.5872,31.6453,32.1616,3013850.0
2021-06-15,31.921,32.0506,31.1808,31.6527,2512641.0
2021-06-16,31.5232,32.1801,31.0698,32.1431,2489956.0
2021-06-17,31.958,32.3836,31.0328,31.5509,3980095.0
2021-06-18,30.9403,31.4399,30.4776,30.6349,4626504.0
2021-06-19,30.9403,31.4399,30.4776,30.6349,4626504.0
2021-06-20,30.9403,31.4399,30.4776,30.6349,4626504.0
2021-06-21,31.1253,32.1431,30.8755,31.8655,2579390.0
2021-06-22,31.7637,33.7715,31.5139,33.2256,7179470.0
2021-06-23,34.0583,34.359,33.0868,34.0676,5208886.0
2021-06-24,34.4655,35.2658,34.0583,34.9188,3983749.0
2021-06-25,35.3444,36.0754,34.7708,34.78,14976341.0
2021-06-26,35.3444,36.0754,34.7708,34.78,14976341.0
2021-06-27,35.3444,36.0754,34.7708,34.78,14976341.0
2021-06-28,35.0484,35.1852,33.3366,33.9288,4900864.0
2021-06-29,34.2156,34.6227,33.6975,34.3637,2974803.0
2021-06-30,34.2249,34.78,33.901,34.7245,2725427.0
2021-07-01,34.8726,35.2056,34.5302,34.7985,2377821.0
2021-07-02,35.0113,35.1686,34.5533,34.6412,1587331.0
2021-07-03,35.0113,35.1686,34.5533,34.6412,1587331.0
2021-07-04,35.0113,35.1686,34.5533,34.6412,1587331.0
2021-07-05,35.0113,35.1686,34.5533,34.6412,1587331.0
2021-07-06,34.4099,34.6042,33.0868,34.2897,4613442.0
2021-07-07,34.1046,34.4469,32.4947,32.615,5118922.0
2021-07-08,31.9174,32.8753,30.9875,32.494,7943110.0
2021-07-09,33.0148,33.9169,32.8753,33.9169,3786809.0
2021-07-10,33.0148,33.9169,32.8753,33.9169,3786809.0
2021-07-11,33.0148,33.9169,32.8753,33.9169,3786809.0
2021-07-12,33.5821,34.6795,33.4055,34.5307,3476468.0
2021-07-13,34.4749,34.54,33.4054,33.8518,2344800.0
2021-07-14,34.2052,34.912,33.7681,33.8425,3509549.0
2021-07-15,33.6472,33.6658,31.3129,31.9825,7619865.0
2021-07-16,32.0011,32.4894,31.1037,31.2107,4933758.0
2021-07-17,32.0011,32.4894,31.1037,31.2107,4933758.0
2021-07-18,32.0011,32.4894,31.1037,31.2107,4933758.0
2021-07-19,30.4388,31.9732,30.0668,31.1084,4766971.0
2021-07-20,31.0898,32.3406,30.8387,32.1685,2529095.0
2021-07-21,32.6893,33.5728,32.5498,32.7637,3463720.0
2021-07-22,32.9218,32.9869,31.7221,32.2429,2647047.0
2021-07-23,32.5963,32.68,31.75,32.1499,1996458.0
2021-07-24,32.5963,32.68,31.75,32.1499,1996458.0
2021-07-25,32.5963,32.68,31.75,32.1499,1996458.0
2021-07-26,32.0848,32.9683,32.0848,32.7637,2372867.0
2021-07-27,32.3731,32.5498,31.4245,32.3917,3506145.0
2021-07-28,32.5498,32.7636,31.7407,31.936,2533902.0
2021-07-29,32.2336,32.669,31.8616,31.9918,2450276.0
2021-07-30,31.8058,33.1264,31.8058,32.0569,4112275.0
2021-07-31,31.8058,33.1264,31.8058,32.0569,4112275.0
2021-08-01,31.8058,33.1264,31.8058,32.0569,4112275.0
2021-08-02,32.0476,32.6963,31.8012,32.2894,4570273.0
2021-08-03,32.6428,32.6428,31.0433,31.9639,4174124.0
2021-08-04,31.6198,32.2987,30.3132,30.3737,6001287.0
2021-08-05,30.6062,31.5547,30.4667,31.2107,3224885.0
2021-08-06,31.6198,32.2522,31.5919,32.0941,2697440.0
2021-08-07,31.6198,32.2522,31.5919,32.0941,2697440.0
2021-08-08,31.6198,32.2522,31.5919,32.0941,2697440.0
2021-08-09,31.9081,32.1778,30.9782,31.3501,3598277.0
2021-08-10,31.3315,33.002,31.2943,32.7358,4060675.0
2021-08-11,32.8846,33.1227,32.5033,33.0241,2497978.0
2021-08-12,32.5824,32.8846,31.3129,31.4431,5105240.0
2021-08-13,31.2386,31.7128,30.6107,30.9224,2525577.0
2021-08-14,31.2386,31.7128,30.6107,30.9224,2525577.0
2021-08-15,31.2386,31.7128,30.6107,30.9224,2525577.0
2021-08-16,30.5783,30.5969,29.5274,29.8994,3616675.0
2021-08-17,29.5646,29.6343,28.4672,28.7369,4900541.0
2021-08-18,28.5695,29.4855,28.4021,29.0903,3185270.0
2021-08-19,28.3974,29.9273,28.337,29.5832,3391131.0
2021-08-20,29.4344,30.1598,29.3507,30.104,3117331.0
2021-08-21,29.4344,30.1598,29.3507,30.104,3117331.0
2021-08-22,29.4344,30.1598,29.3507,30.104,3117331.0
2021-08-23,30.4574,30.9224,30.1691,30.4574,2880194.0
2021-08-24,30.7271,31.8244,30.6434,31.4524,3033645.0
2021-08-25,31.1177,31.1177,29.2112,29.5274,4954115.0
2021-08-26,28.7927,29.267,27.4535,28.9229,10626217.0
2021-08-27,29.1461,30.4481,29.0531,30.2714,5455232.0
2021-08-28,29.1461,30.4481,29.0531,30.2714,5455232.0
2021-08-29,29.1461,30.4481,29.0531,30.2714,5455232.0
2021-08-30,30.2621,30.2946,29.2205,29.4251,5212701.0
2021-08-31,29.4809,29.5925,28.1417,28.3835,5818204.0
2021-09-01,28.7276,28.8671,27.8255,27.9464,5289517.0
2021-09-02,24.6914,26.384,24.5426,25.1099,21104452.0
2021-09-03,25.3424,25.919,24.7751,25.0169,8510028.0
2021-09-04,25.3424,25.919,24.7751,25.0169,8510028.0
2021-09-05,25.3424,25.919,24.7751,25.0169,8510028.0
2021-09-06,25.3424,25.919,24.7751,25.0169,8510028.0
2021-09-07,25.0076,25.4261,24.6077,24.6263,5435763.0
2021-09-08,24.5519,24.6681,23.9288,24.617,6557379.0
2021-09-09,24.6449,25.3889,24.524,25.0169,5524649.0
2021-09-10,24.9704,25.4447,24.9518,25.1378,5032521.0
2021-09-11,24.9704,25.4447,24.9518,25.1378,5032521.0
2021-09-12,24.9704,25.4447,24.9518,25.1378,5032521.0
2021-09-13,25.0448,25.454,24.7193,25.1192,4964581.0
2021-09-14,25.1006,25.1006,24.2852,24.3101,4074658.0
2021-09-15,24.3194,24.5519,24.0776,24.4403,2651592.0
2021-09-16,24.5333,25.1378,24.5333,24.9146,3798366.0
2021-09-17,24.9378,25.5284,24.5891,24.8309,4758550.0
2021-09-18,24.9378,25.5284,24.5891,24.8309,4758550.0
2021-09-19,24.9378,25.5284,24.5891,24.8309,4758550.0
2021-09-20,24.0869,24.7007,23.7707,24.3845,5755242.0
2021-09-21,24.5519,24.989,24.2636,24.5426,3098467.0
2021-09-22,24.5705,25.3238,24.524,24.8402,3114368.0
2021-09-23,25.2959,26.3468,25.2386,25.6772,4613431.0
2021-09-24,25.361,26.1236,25.2029,26.0399,3490666.0
2021-09-25,25.361,26.1236,25.2029,26.0399,3490666.0
2021-09-26,25.361,26.1236,25.2029,26.0399,3490666.0
2021-09-27,26.1329,26.7374,25.7934,25.8632,3522994.0
2021-09-28,25.6865,26.0399,25.4075,25.8446,3470225.0
2021-09-29,26.2259,26.2631,25.2959,25.5191,2443079.0
2021-09-30,25.2029,25.2121,23.9846,23.9939,5592529.0
2021-10-01,24.1892,24.5844,23.5568,24.3101,7958325.0
2021-10-02,24.1892,24.5844,23.5568,24.3101,7958325.0
2021-10-03,24.1892,24.5844,23.5568,24.3101,7958325.0
2021-10-04,24.2078,24.803,23.7893,23.9381,4370966.0
2021-10-05,24.0032,24.3287,21.9618,22.9709,15597948.0
2021-10-06,22.4687,22.9058,22.0595,22.4594,7314429.0
2021-10-07,22.7217,23.6072,22.6843,23.5369,8043653.0
2021-10-08,23.8367,24.0616,23.2464,23.3214,3877669.0
2021-10-09,23.8367,24.0616,23.2464,23.3214,3877669.0
2021-10-10,23.8367,24.0616,23.2464,23.3214,3877669.0
2021-10-11,23.3308,23.5931,22.4125,22.4594,4232234.0
2021-10-12,22.6093,23.0169,22.4125,22.8717,3245719.0
2021-10-13,23.0497,23.312,22.5531,22.6187,3159996.0
2021-10-14,22.7217,22.8435,22.5062,22.778,3577171.0
2021-10-15,23.2371,23.5088,22.9372,22.9372,2639560.0
2021-10-16,23.2371,23.5088,22.9372,22.9372,2639560.0
2021-10-17,23.2371,23.5088,22.9372,22.9372,2639560.0
2021-10-18,22.9747,23.9211,22.4406,23.8836,4463160.0
2021-10-19,23.893,23.9679,23.3214,23.7149,5496688.0
2021-10-20,23.6119,24.1319,23.3964,23.4338,2603462.0
2021-10-21,23.5556,23.9304,23.0684,23.1715,3615259.0
2021-10-22,23.0403,23.1153,22.7311,22.8529,2220358.0
2021-10-23,23.0403,23.1153,22.7311,22.8529,2220358.0
2021-10-24,23.0403,23.1153,22.7311,22.8529,2220358.0
2021-10-25,23.0309,23.2746,22.8061,23.0778,3109552.0
2021-10-26,23.2464,23.5182,22.8435,23.0684,4166700.0
2021-10-27,23.1434,23.1434,22.4406,22.5343,3314722.0
2021-10-28,22.628,22.8763,22.4875,22.6749,2333733.0
2021-10-29,22.5343,22.6327,22.0003,22.2439,5202580.0
2021-10-30,22.5343,22.6327,22.0003,22.2439,5202580.0
2021-10-31,22.5343,22.6327,22.0003,22.2439,5202580.0
2021-11-01,22.3938,23.7712,22.3938,23.7243,6268291.0
2021-11-02,24.1272,24.4177,23.2558,23.4807,4211384.0
2021-11-03,23.3776,25.2235,23.3776,24.8487,5622230.0
2021-11-04,24.9799,25.1017,24.3052,24.8206,3909729.0
2021-11-05,25.542,26.4697,24.68,24.9049,3756733.0
2021-11-06,25.542,26.4697,24.68,24.9049,3756733.0
2021-11-07,25.542,26.4697,24.68,24.9049,3756733.0
2021-11-08,24.8768,25.1063,24.4739,24.6144,2751525.0
2021-11-09,24.5957,25.364,24.5957,25.1579,2802804.0
2021-11-10,25.0548,25.2422,24.3146,24.3333,2606971.0
2021-11-11,24.5301,24.933,24.2865,24.7644,2150593.0
2021-11-12,25.0548,25.2328,24.7222,25.1954,2643647.0
2021-11-13,25.0548,25.2328,24.7222,25.1954,2643647.0
2021-11-14,25.0548,25.2328,24.7222,25.1954,2643647.0
2021-11-15,25.4577,25.8981,25.2984,25.4577,3343490.0
2021-11-16,25.5139,26.0246,25.3453,25.9637,3546813.0
2021-11-17,26.0668,26.2167,24.9836,25.0361,3377766.0
2021-11-18,26.9007,26.91,25.7013,26.4322,7383198.0
2021-11-19,25.9543,26.2073,25.186,25.2328,4614413.0
2021-11-20,25.9543,26.2073,25.186,25.2328,4614413.0
2021-11-21,25.9543,26.2073,25.186,25.2328,4614413.0
2021-11-22,25.5327,26.3666,25.2422,25.7294,6708266.0
2021-11-23,25.2047,27.3504,24.9236,26.9756,11668845.0
2021-11-24,26.0105,26.8163,25.3546,26.4134,8728246.0
2021-11-25,26.0105,26.8163,25.3546,26.4134,8728246.0
2021-11-26,25.4858,25.4952,24.4551,25.1204,4128979.0
2021-11-27,25.4858,25.4952,24.4551,25.1204,4128979.0
2021-11-28,25.4858,25.4952,24.4551,25.1204,4128979.0
2021-11-29,25.7669,26.0855,24.6605,25.2328,4106147.0
2021-11-30,24.9517,24.9517,24.0148,24.2584,5088765.0
2021-12-01,25.2141,25.7857,24.1834,24.2022,4536328.0
2021-12-02,24.3614,24.8206,24.0148,24.6051,9676561.0
2021-12-03,24.6144,25.3172,24.2959,24.6613,25437094.0
2021-12-04,24.6144,25.3172,24.2959,24.6613,25437094.0
2021-12-05,24.6144,25.3172,24.2959,24.6613,25437094.0
2021-12-06,25.1579,26.0668,24.9236,25.5608,4017052.0
2021-12-07,26.0995,26.6196,25.8044,26.0949,3073919.0
2021-12-08,26.123,26.3853,25.8794,25.9543,2260036.0
2021-12-09,26.0015,26.0203,25.2847,25.4356,4176280.0
2021-12-10,25.5299,25.6525,24.1813,24.6057,3117212.0
2021-12-11,25.5299,25.6525,24.1813,24.6057,3117212.0
2021-12-12,25.5299,25.6525,24.1813,24.6057,3117212.0
2021-12-13,24.5114,24.5208,22.1253,22.2196,6823718.0
2021-12-14,21.6915,22.7525,21.6066,22.4648,3753391.0
2021-12-15,22.097,22.7195,21.3237,22.512,7211636.0
2021-12-16,22.8609,23.1133,21.4085,21.4274,4481479.0
2021-12-17,21.2954,21.965,20.6446,21.7386,6660668.0
2021-12-18,21.2954,21.965,20.6446,21.7386,6660668.0
2021-12-19,21.2954,21.965,20.6446,21.7386,6660668.0
2021-12-20,20.937,21.2906,20.588,20.8615,5234189.0
2021-12-21,21.3614,21.8094,21.1728,21.7481,2955980.0
2021-12-22,21.7198,21.9169,21.517,21.7292,2309875.0
2021-12-23,21.8424,22.0876,21.4651,21.9272,2558451.0
2021-12-24,21.8424,22.0876,21.4651,21.9272,2558451.0
2021-12-25,21.8424,22.0876,21.4651,21.9272,2558451.0
2021-12-26,21.8424,22.0876,21.4651,21.9272,2558451.0
2021-12-27,21.9272,22.8515,21.8518,22.6912,3249402.0
2021-12-28,22.5308,23.2665,22.4177,22.9647,5842273.0
2021-12-29,23.3419,24.3416,23.2099,24.3416,5312493.0
2021-12-30,23.9738,24.832,23.9078,24.3039,4217062.0
2021-12-31,24.1718,24.3887,23.705,23.8795,3173221.0
2022-01-01,24.1718,24.3887,23.705,23.8795,3173221.0
2022-01-02,24.1718,24.3887,23.705,23.8795,3173221.0
2022-01-03,23.9832,24.5962,23.672,23.8323,4284158.0
2022-01-04,24.1435,24.3133,23.4598,24.0304,3840628.0
2022-01-05,24.1058,24.4265,23.0967,23.125,3673908.0
2022-01-06,23.4456,23.4456,22.3622,22.9835,3826887.0
2022-01-07,22.4271,22.8043,22.2385,22.5874,4458032.0
2022-01-08,22.4271,22.8043,22.2385,22.5874,4458032.0
2022-01-09,22.4271,22.8043,22.2385,22.5874,4458032.0
2022-01-10,22.1724,22.2385,20.7389,22.1724,5740195.0
2022-01-11,22.2573,23.2665,21.8612,22.7477,8673711.0
2022-01-12,22.9175,23.5682,21.8141,22.0404,6671646.0
2022-01-13,22.3233,23.0967,22.2055,22.5874,6350911.0
2022-01-14,22.2007,22.9175,21.6915,22.3988,5029969.0
2022-01-15,22.2007,22.9175,21.6915,22.3988,5029969.0
2022-01-16,22.2007,22.9175,21.6915,22.3988,5029969.0
2022-01-17,22.2007,22.9175,21.6915,22.3988,5029969.0
2022-01-18,22.097,22.5497,21.5783,21.8518,4209271.0
2022-01-19,22.0027,22.4082,21.5972,21.616,2554924.0
2022-01-20,21.7386,21.9791,20.0505,20.1259,6588007.0
2022-01-21,19.8524,20.4749,19.3526,20.0222,7049348.0
2022-01-22,19.8524,20.4749,19.3526,20.0222,7049348.0
2022-01-23,19.8524,20.4749,19.3526,20.0222,7049348.0
2022-01-24,19.5412,21.8989,19.428,21.8612,9640865.0
2022-01-25,21.3048,22.7006,21.2199,22.3045,6766271.0
2022-01-26,22.644,23.0024,21.2293,21.3425,5532643.0
2022-01-27,21.8754,22.5214,21.3425,21.5123,4679408.0
2022-01-28,21.6443,21.682,20.2061,21.1256,4619121.0
2022-01-29,21.6443,21.682,20.2061,21.1256,4619121.0
2022-01-30,21.6443,21.682,20.2061,21.1256,4619121.0
2022-01-31,20.9841,21.5311,20.7767,21.5311,3662081.0
2022-02-01,21.5311,21.9838,21.2859,21.9272,5072292.0
2022-02-02,22.1442,22.2668,21.2388,21.6443,4617641.0
2022-02-03,21.4274,21.9838,21.0314,21.0973,3753146.0
2022-02-04,20.9841,21.3567,20.3617,21.1822,3480019.0
2022-02-05,20.9841,21.3567,20.3617,21.1822,3480019.0
2022-02-06,20.9841,21.3567,20.3617,21.1822,3480019.0
2022-02-07,21.1822,21.6207,20.9841,21.3802,3250647.0
2022-02-08,21.3519,22.2951,21.1916,22.1724,2396060.0
2022-02-09,22.4931,22.6817,22.1017,22.3328,3364657.0
2022-02-10,21.9744,23.1061,21.9744,22.3705,2948165.0
2022-02-11,22.4365,22.4554,21.2105,21.3708,5140118.0
2022-02-12,22.4365,22.4554,21.2105,21.3708,5140118.0
2022-02-13,22.4365,22.4554,21.2105,21.3708,5140118.0
2022-02-14,21.55,21.682,21.1162,21.3802,2870342.0
2022-02-15,21.6254,21.7952,21.2388,21.5406,6824123.0
2022-02-16,21.5028,21.9461,21.135,21.4368,3721497.0
2022-02-17,21.1633,21.3897,20.324,20.3334,2969595.0
2022-02-18,20.1448,20.6823,20.008,20.0788,3904772.0
2022-02-19,20.1448,20.6823,20.008,20.0788,3904772.0
2022-02-20,20.1448,20.6823,20.008,20.0788,3904772.0
2022-02-21,20.1448,20.6823,20.008,20.0788,3904772.0
2022-02-22,19.8713,20.5126,19.3809,19.5978,17556273.0
2022-02-23,19.5695,19.5695,18.6924,18.881,5227558.0
2022-02-24,18.2774,19.7675,18.1265,19.7298,4128682.0
2022-02-25,19.7109,20.1542,19.4186,20.1448,4127283.0
2022-02-26,19.7109,20.1542,19.4186,20.1448,4127283.0
2022-02-27,19.7109,20.1542,19.4186,20.1448,4127283.0
2022-02-28,19.7298,20.0693,19.4799,19.8807,4923277.0
2022-03-01,19.8524,20.0222,18.9187,19.3243,5847912.0
2022-03-02,19.2865,20.3428,18.9282,20.1165,8786768.0
2022-03-03,18.8244,18.9187,17.2777,18.2397,15976317.0
2022-03-04,18.1171,18.3434,16.9288,17.0514,11140648.0
2022-03-05,18.1171,18.3434,16.9288,17.0514,11140648.0
2022-03-06,18.1171,18.3434,16.9288,17.0514,11140648.0
2022-03-07,17.108,17.2494,15.5613,15.5707,10004575.0
2022-03-08,15.9008,17.2118,15.7688,16.5704,6638119.0
2022-03-09,17.1363,17.6314,16.9476,17.174,6776817.0
2022-03-10,16.6596,17.6788,16.6215,17.2597,4657837.0
2022-03-11,17.6121,17.7931,16.5929,16.631,5164337.0
2022-03-12,17.6121,17.7931,16.5929,16.631,5164337.0
2022-03-13,17.6121,17.7931,16.5929,16.631,5164337.0
2022-03-14,16.9073,17.1787,16.5263,16.9644,5786562.0
2022-03-15,17.0311,17.6502,16.7549,17.2026,5300222.0
2022-03-16,17.4407,18.0884,17.2788,17.8598,4615742.0
2022-03-17,17.6788,18.1741,17.5074,18.1741,2786862.0
2022-03-18,18.1075,18.5409,17.936,18.5075,10146834.0
2022-03-19,18.1075,18.5409,17.936,18.5075,10146834.0
2022-03-20,18.1075,18.5409,17.936,18.5075,10146834.0
2022-03-21,18.4694,18.4694,17.193,17.2883,4687748.0
2022-03-22,17.4978,17.9408,17.2026,17.4788,4107284.0
2022-03-23,17.2311,17.3645,16.6072,16.6787,4304455.0
2022-03-24,16.6882,16.8406,16.4977,16.7263,4656722.0
2022-03-25,16.8406,16.8787,16.4977,16.6215,4247955.0
2022-03-26,16.8406,16.8787,16.4977,16.6215,4247955.0
2022-03-27,16.8406,16.8787,16.4977,16.6215,4247955.0
2022-03-28,16.5644,16.7215,16.1738,16.6882,4648537.0
2022-03-29,17.1359,17.6121,17.0978,17.4978,4389297.0
2022-03-30,17.2978,17.4121,16.3643,16.4215,3636263.0
2022-03-31,16.2405,16.412,15.8833,16.0024,5691402.0
2022-04-01,15.9262,16.0562,15.1451,15.288,7299577.0
2022-04-02,15.9262,16.0562,15.1451,15.288,7299577.0
2022-04-03,15.9262,16.0562,15.1451,15.288,7299577.0
2022-04-04,15.3261,15.6928,15.2213,15.5928,5726495.0
2022-04-05,15.5928,15.6214,15.0499,15.2118,5582456.0
2022-04-06,14.9641,15.0546,14.4527,14.9737,7691387.0
2022-04-07,14.8784,15.2166,14.4021,15.107,7980263.0
2022-04-08,15.0594,15.8833,14.7984,15.4404,6918930.0
2022-04-09,15.0594,15.8833,14.7984,15.4404,6918930.0
2022-04-10,15.0594,15.8833,14.7984,15.4404,6918930.0
2022-04-11,15.4975,16.2596,15.3928,15.7262,6957950.0
2022-04-12,16.0405,16.4501,15.7262,15.8405,5295255.0
2022-04-13,16.0976,16.7311,16.0119,16.6406,6544834.0
2022-04-14,16.6215,17.0978,16.612,16.6691,5080020.0
2022-04-15,16.6215,17.0978,16.612,16.6691,5080020.0
2022-04-16,16.6215,17.0978,16.612,16.6691,5080020.0
2022-04-17,16.6215,17.0978,16.612,16.6691,5080020.0
2022-04-18,16.5739,16.9644,16.4882,16.8216,4515394.0
2022-04-19,16.8597,17.3264,16.8406,16.9359,4867704.0
2022-04-20,17.0597,17.154,16.5167,16.8501,7904618.0
2022-04-21,17.1359,17.2883,16.0262,16.1929,6160140.0
2022-04-22,15.2404,15.4881,14.526,14.7165,13505152.0
2022-04-23,15.2404,15.4881,14.526,14.7165,13505152.0
2022-04-24,15.2404,15.4881,14.526,14.7165,13505152.0
2022-04-25,14.6022,15.1615,14.5355,15.0308,5929370.0
2022-04-26,14.7641,14.9117,14.2878,14.4212,5703342.0
2022-04-27,14.4593,14.5926,14.0402,14.164,7655648.0
2022-04-28,14.4593,14.9546,14.2402,14.7832,5930374.0
2022-04-29,14.6689,14.8498,14.3069,14.3926,4194585.0
2022-04-30,14.6689,14.8498,14.3069,14.3926,4194585.0
2022-05-01,14.6689,14.8498,14.3069,14.3926,4194585.0
2022-05-02,14.4783,14.9165,14.2212,14.8879,4447021.0
2022-05-03,14.9165,15.0689,14.3831,14.5641,3993423.0
2022-05-04,14.5355,15.1165,14.1735,15.107,5015473.0
2022-05-05,14.7355,14.8736,14.1926,14.3736,5041111.0
2022-05-06,14.3164,14.4021,13.583,13.7449,6218200.0
2022-05-07,14.3164,14.4021,13.583,13.7449,6218200.0
2022-05-08,14.3164,14.4021,13.583,13.7449,6218200.0
2022-05-09,13.5353,14.1926,13.2925,13.3639,8113240.0
2022-05-10,13.5449,13.6874,12.8686,13.5163,6346838.0
2022-05-11,13.5544,13.7973,12.821,12.8591,6883331.0
2022-05-12,12.7924,13.7306,12.7305,13.5449,8515695.0
2022-05-13,13.7449,14.2688,13.5782,13.6687,5583573.0
2022-05-14,13.7449,14.2688,13.5782,13.6687,5583573.0
2022-05-15,13.7449,14.2688,13.5782,13.6687,5583573.0
2022-05-16,13.4687,13.6401,13.0686,13.4401,6043777.0
2022-05-17,13.6211,14.1307,13.4163,13.964,4888943.0
2022-05-18,13.3353,13.7068,12.6971,12.84,14856525.0
2022-05-19,12.6019,13.221,12.4304,12.7924,10794812.0
2022-05-20,12.9162,12.9734,12.259,12.6876,6335120.0
2022-05-21,12.9162,12.9734,12.259,12.6876,6335120.0
2022-05-22,12.9162,12.9734,12.259,12.6876,6335120.0
2022-05-23,12.3066,12.6686,11.9827,12.3161,9039950.0
2022-05-24,11.5827,11.7732,11.0588,11.5351,15694005.0
2022-05-25,11.4874,13.0781,11.4493,12.9162,9601273.0
2022-05-26,13.2591,13.6449,13.221,13.3544,12485360.0
2022-05-27,12.0304,13.021,11.897,12.4685,22648356.0
2022-05-28,12.0304,13.021,11.897,12.4685,22648356.0
2022-05-29,12.0304,13.021,11.897,12.4685,22648356.0
2022-05-30,12.0304,13.021,11.897,12.4685,22648356.0
2022-05-31,11.7446,11.8303,11.2142,11.5351,12866357.0
2022-06-01,11.5446,11.7541,11.316,11.5255,8976730.0
2022-06-02,11.6494,11.6589,11.3255,11.4112,6823532.0
2022-06-03,11.7351,12.2447,11.6113,12.1828,12877999.0
2022-06-04,11.7351,12.2447,11.6113,12.1828,12877999.0
2022-06-05,11.7351,12.2447,11.6113,12.1828,12877999.0
2022-06-06,12.2018,12.2685,11.5922,11.8399,11307218.0
2022-06-07,11.6303,12.2256,11.5351,11.9827,6491993.0
2022-06-08,11.9732,12.478,11.7446,12.2685,9388686.0
2022-06-09,12.1828,12.3923,11.8399,11.8589,6339850.0
2022-06-10,11.6684,11.8684,11.2875,11.3541,7130454.0
2022-06-11,11.6684,11.8684,11.2875,11.3541,7130454.0
2022-06-12,11.6684,11.8684,11.2875,11.3541,7130454.0
2022-06-13,11.3541,11.5636,11.1159,11.3064,11093860.0
2022-06-14,11.2017,11.4588,10.8873,11.0302,6136919.0
2022-06-15,11.3541,11.6875,11.1445,11.497,8020665.0
2022-06-16,11.0683,11.3493,10.9921,11.2969,7063773.0
2022-06-17,11.2779,11.4303,10.9493,11.2779,10807882.0
2022-06-18,11.2779,11.4303,10.9493,11.2779,10807882.0
2022-06-19,11.2779,11.4303,10.9493,11.2779,10807882.0
2022-06-20,11.2779,11.4303,10.9493,11.2779,10807882.0
2022-06-21,11.5255,11.6303,11.1207,11.2017,8270692.0
2022-06-22,11.2017,11.5589,11.0683,11.3445,4745210.0
2022-06-23,11.335,11.4398,10.954,11.3255,6308185.0
2022-06-24,11.497,12.3733,11.4779,12.3066,11274162.0
2022-06-25,11.497,12.3733,11.4779,12.3066,11274162.0
2022-06-26,11.497,12.3733,11.4779,12.3066,11274162.0
2022-06-27,12.3828,12.5447,12.0494,12.1351,5625637.0
2022-06-28,12.3066,12.3447,11.6541,11.6684,6015498.0
2022-06-29,11.6208,11.6208,11.1064,11.1731,5211598.0
2022-06-30,11.0588,11.1017,10.573,10.6492,11222554.0
2022-07-01,10.573,10.9159,10.4587,10.8873,5539655.0
2022-07-02,10.573,10.9159,10.4587,10.8873,5539655.0
2022-07-03,10.573,10.9159,10.4587,10.8873,5539655.0
