,BMY US Equity,BMY US Equity,BMY US Equity,BMY US Equity,BMY US Equity
2021-05-05,57.5776,58.4336,57.5415,58.2804,12772418.0
2021-05-06,58.2083,58.3164,57.7127,58.0821,11097806.0
2021-05-07,58.2984,58.9201,57.8389,58.0641,7847026.0
2021-05-08,58.2984,58.9201,57.8389,58.0641,7847026.0
2021-05-09,58.2984,58.9201,57.8389,58.0641,7847026.0
2021-05-10,58.2443,58.83,58.1993,58.2984,10312257.0
2021-05-11,58.0551,58.4786,57.7127,57.9019,9508829.0
2021-05-12,58.0551,58.776,57.8929,58.1452,10640891.0
2021-05-13,58.0641,58.8751,58.0641,58.6048,8611631.0
2021-05-14,58.7489,58.83,58.2218,58.4606,7555502.0
2021-05-15,58.7489,58.83,58.2218,58.4606,7555502.0
2021-05-16,58.7489,58.83,58.2218,58.4606,7555502.0
2021-05-17,58.4245,59.3256,58.4245,58.9832,9173401.0
2021-05-18,58.9472,59.2896,58.6859,59.1093,6668342.0
2021-05-19,58.8571,59.0913,58.1993,59.0643,7622984.0
2021-05-20,58.8571,60.5781,58.803,60.3708,13165041.0
2021-05-21,60.5871,61.1998,60.3483,60.4159,9442092.0
2021-05-22,60.5871,61.1998,60.3483,60.4159,9442092.0
2021-05-23,60.5871,61.1998,60.3483,60.4159,9442092.0
2021-05-24,60.6141,61.2358,60.56,60.6321,8441759.0
2021-05-25,60.6772,60.8754,60.0735,60.1546,9349798.0
2021-05-26,60.1185,60.1906,59.4608,59.5869,8504119.0
2021-05-27,59.7401,60.0555,59.0913,59.2085,12255355.0
2021-05-28,59.1634,59.659,59.1093,59.2175,6356983.0
2021-05-29,59.1634,59.659,59.1093,59.2175,6356983.0
2021-05-30,59.1634,59.659,59.1093,59.2175,6356983.0
2021-05-31,59.1634,59.659,59.1093,59.2175,6356983.0
2021-06-01,59.8302,59.8302,58.5957,58.6588,8796596.0
2021-06-02,58.785,58.9472,58.1497,58.2894,7517295.0
2021-06-03,58.0912,58.6453,57.9245,58.3885,7819427.0
2021-06-04,58.5507,58.776,58.4426,58.5147,8046020.0
2021-06-05,58.5507,58.776,58.4426,58.5147,8046020.0
2021-06-06,58.5507,58.776,58.4426,58.5147,8046020.0
2021-06-07,58.5957,58.9381,58.3254,58.3615,7974104.0
2021-06-08,58.3975,58.4696,56.9648,57.3973,14421168.0
2021-06-09,57.6857,59.0643,57.5956,58.9291,13693770.0
2021-06-10,59.0643,61.0016,58.9472,60.7222,15019347.0
2021-06-11,61.1728,61.2178,60.1726,60.6772,9541745.0
2021-06-12,61.1728,61.2178,60.1726,60.6772,9541745.0
2021-06-13,61.1728,61.2178,60.1726,60.6772,9541745.0
2021-06-14,60.6592,60.7763,60.0555,60.6321,5426846.0
2021-06-15,60.8214,60.8843,60.2951,60.7493,6247883.0
2021-06-16,60.7493,61.1457,60.2248,60.2987,10795510.0
2021-06-17,60.3979,60.524,59.677,60.1636,8841491.0
2021-06-18,59.8302,60.1275,59.2715,59.8933,15038504.0
2021-06-19,59.8302,60.1275,59.2715,59.8933,15038504.0
2021-06-20,59.8302,60.1275,59.2715,59.8933,15038504.0
2021-06-21,60.0194,60.515,59.9023,60.2176,10195528.0
2021-06-22,60.1456,60.1816,59.2085,59.4157,9458979.0
2021-06-23,59.6049,59.668,58.785,58.803,7473095.0
2021-06-24,58.9832,59.659,58.9381,59.3346,6742227.0
2021-06-25,59.4067,60.4519,59.2085,60.1366,22602671.0
2021-06-26,59.4067,60.4519,59.2085,60.1366,22602671.0
2021-06-27,59.4067,60.4519,59.2085,60.1366,22602671.0
2021-06-28,60.1185,60.3618,59.5779,59.8302,8769894.0
2021-06-29,59.8302,60.0194,59.5509,59.7131,5328301.0
2021-06-30,59.7491,60.515,59.641,60.2086,10120077.0
2021-07-01,60.2903,60.5774,60.136,60.4174,8425573.0
2021-07-02,60.5989,60.7986,60.2132,60.7714,6884442.0
2021-07-03,60.5989,60.7986,60.2132,60.7714,6884442.0
2021-07-04,60.5989,60.7986,60.2132,60.7714,6884442.0
2021-07-05,60.5989,60.7986,60.2132,60.7714,6884442.0
2021-07-06,60.5263,60.6443,59.9545,60.4991,9573154.0
2021-07-07,60.608,60.9893,60.1088,60.9439,7936407.0
2021-07-08,60.4991,60.6346,59.9681,60.5354,11435039.0
2021-07-09,60.5445,61.3342,60.5445,60.962,8895464.0
2021-07-10,60.5445,61.3342,60.5445,60.962,8895464.0
2021-07-11,60.5445,61.3342,60.5445,60.962,8895464.0
2021-07-12,60.8713,61.5974,60.8168,61.2707,7978918.0
2021-07-13,61.0165,61.3705,60.8259,61.2162,5535671.0
2021-07-14,61.2979,61.7154,60.9983,61.6156,7133198.0
2021-07-15,61.4068,61.67,60.9257,61.2071,7473042.0
2021-07-16,61.2162,61.3387,60.6534,61.0891,6381583.0
2021-07-17,61.2162,61.3387,60.6534,61.0891,6381583.0
2021-07-18,61.2162,61.3387,60.6534,61.0891,6381583.0
2021-07-19,60.6353,61.0528,59.7094,60.2359,11138050.0
2021-07-20,60.3629,61.425,60.3085,60.5626,8710290.0
2021-07-21,60.9166,61.0346,60.4174,60.962,5796423.0
2021-07-22,60.9439,61.7245,60.7533,61.6882,11068392.0
2021-07-23,61.7245,62.2056,61.543,62.0331,7092295.0
2021-07-24,61.7245,62.2056,61.543,62.0331,7092295.0
2021-07-25,61.7245,62.2056,61.543,62.0331,7092295.0
2021-07-26,61.9242,62.0313,61.2616,61.4431,8306010.0
2021-07-27,61.0528,61.4704,60.8622,61.2616,11190403.0
2021-07-28,61.3614,62.6231,60.8259,62.3871,11626237.0
2021-07-29,62.6322,62.8773,61.7699,61.8607,8963714.0
2021-07-30,61.8607,62.192,61.2616,61.6065,10007965.0
2021-07-31,61.8607,62.192,61.2616,61.6065,10007965.0
2021-08-01,61.8607,62.192,61.2616,61.6065,10007965.0
2021-08-02,61.9061,62.3599,61.6882,61.7427,6562338.0
2021-08-03,61.9968,62.9318,61.7245,62.9136,8780184.0
2021-08-04,62.5687,62.9408,62.133,62.1693,5857259.0
2021-08-05,62.3327,62.4144,61.6973,62.1058,5484420.0
2021-08-06,62.0785,62.0876,61.5021,61.8334,6632924.0
2021-08-07,62.0785,62.0876,61.5021,61.8334,6632924.0
2021-08-08,62.0785,62.0876,61.5021,61.8334,6632924.0
2021-08-09,61.9061,62.0285,61.0165,61.1617,8154284.0
2021-08-10,61.2162,61.3297,60.608,61.1617,7415301.0
2021-08-11,61.2979,61.4794,60.5899,60.6988,5768895.0
2021-08-12,60.608,61.012,60.4537,60.7714,5723777.0
2021-08-13,60.8259,61.5702,60.7986,61.2797,4901060.0
2021-08-14,60.8259,61.5702,60.7986,61.2797,4901060.0
2021-08-15,60.8259,61.5702,60.7986,61.2797,4901060.0
2021-08-16,61.2797,62.3599,61.2707,62.3418,6754383.0
2021-08-17,62.3418,62.7775,61.9151,62.5959,7560505.0
2021-08-18,62.6231,62.6912,61.5974,61.661,6863806.0
2021-08-19,61.4068,62.7321,61.3251,62.1874,11707421.0
2021-08-20,62.369,62.9454,61.9968,62.8138,9053384.0
2021-08-21,62.369,62.9454,61.9968,62.8138,9053384.0
2021-08-22,62.369,62.9454,61.9968,62.8138,9053384.0
2021-08-23,62.8682,63.313,62.5233,62.5778,7988781.0
2021-08-24,62.487,62.4961,61.897,62.1965,5125210.0
2021-08-25,61.9605,62.0059,61.0891,61.3614,7639728.0
2021-08-26,61.2071,61.5067,60.7714,60.8077,4697743.0
2021-08-27,60.8894,61.0165,60.4356,60.4537,6863365.0
2021-08-28,60.8894,61.0165,60.4356,60.4537,6863365.0
2021-08-29,60.8894,61.0165,60.4356,60.4537,6863365.0
2021-08-30,60.5536,61.2525,60.372,61.0074,4257408.0
2021-08-31,60.8622,61.4068,60.605,60.6897,8502980.0
2021-09-01,61.08,61.08,59.4008,59.7366,10320360.0
2021-09-02,59.8819,60.018,59.4507,60.018,7064746.0
2021-09-03,59.8819,59.8819,59.2646,59.5551,7772465.0
2021-09-04,59.8819,59.8819,59.2646,59.5551,7772465.0
2021-09-05,59.8819,59.8819,59.2646,59.5551,7772465.0
2021-09-06,59.8819,59.8819,59.2646,59.5551,7772465.0
2021-09-07,59.4008,59.5097,58.6837,59.1738,8789056.0
2021-09-08,58.6474,59.1285,58.1118,58.9288,12231581.0
2021-09-09,58.4931,58.7824,57.5944,57.7124,11245981.0
2021-09-10,57.8395,57.9789,57.1451,57.3039,10017217.0
2021-09-11,57.8395,57.9789,57.1451,57.3039,10017217.0
2021-09-12,57.8395,57.9789,57.1451,57.3039,10017217.0
2021-09-13,57.6126,57.6489,56.7904,57.0407,9031468.0
2021-09-14,57.2404,57.2631,56.251,56.3781,8009689.0
2021-09-15,56.2601,56.7003,56.1058,56.2782,7981363.0
2021-09-16,56.1512,56.3236,55.0619,55.5793,13621881.0
2021-09-17,54.9257,55.7472,54.7896,55.6519,20450495.0
2021-09-18,54.9257,55.7472,54.7896,55.6519,20450495.0
2021-09-19,54.9257,55.7472,54.7896,55.6519,20450495.0
2021-09-20,55.0437,55.7154,54.6035,54.9167,15426767.0
2021-09-21,54.953,55.4885,54.7441,54.7623,10157710.0
2021-09-22,54.9167,55.0619,54.5082,54.599,9661257.0
2021-09-23,54.8259,55.6746,54.6625,55.0347,9393688.0
2021-09-24,54.9167,55.4613,54.6171,54.6716,9541676.0
2021-09-25,54.9167,55.4613,54.6171,54.6716,9541676.0
2021-09-26,54.9167,55.4613,54.6171,54.6716,9541676.0
2021-09-27,54.5627,55.1118,54.2705,54.3176,8231795.0
2021-09-28,54.3539,54.6716,53.8955,54.3176,10812462.0
2021-09-29,54.372,55.3161,54.372,55.0256,9043339.0
2021-09-30,55.0713,55.4282,54.1288,54.1471,11996910.0
2021-10-01,54.3301,54.6852,53.6712,54.4582,11187980.0
2021-10-02,54.3301,54.6852,53.6712,54.4582,11187980.0
2021-10-03,54.3301,54.6852,53.6712,54.4582,11187980.0
2021-10-04,54.3575,54.9295,53.8542,53.9274,12532840.0
2021-10-05,53.8634,54.6138,53.8359,54.1288,11406467.0
2021-10-06,54.0922,54.202,53.6255,54.1654,9283426.0
2021-10-07,53.7627,54.3072,53.415,54.0007,13798239.0
2021-10-08,53.8725,53.9824,51.9828,52.3992,27249584.0
2021-10-09,53.8725,53.9824,51.9828,52.3992,27249584.0
2021-10-10,53.8725,53.9824,51.9828,52.3992,27249584.0
2021-10-11,52.4541,52.8659,52.1704,52.5456,10741680.0
2021-10-12,52.6371,53.8451,51.9966,52.2162,11736296.0
2021-10-13,52.2162,52.5182,51.8501,52.2253,9881931.0
2021-10-14,52.2253,53.2274,52.1704,52.8019,9028565.0
2021-10-15,53.1771,53.7078,52.994,53.4058,9445535.0
2021-10-16,53.1771,53.7078,52.994,53.4058,9445535.0
2021-10-17,53.1771,53.7078,52.994,53.4058,9445535.0
2021-10-18,53.0855,53.2137,52.0881,52.1064,13320593.0
2021-10-19,52.326,52.747,52.1805,52.7012,9390163.0
2021-10-20,52.994,53.6221,52.9849,53.1405,9010325.0
2021-10-21,53.1588,53.1679,52.4999,52.9025,7158963.0
2021-10-22,52.9025,53.9915,52.5548,52.7103,6884484.0
2021-10-23,52.9025,53.9915,52.5548,52.7103,6884484.0
2021-10-24,52.9025,53.9915,52.5548,52.7103,6884484.0
2021-10-25,52.8156,53.2228,52.6371,52.9025,9716081.0
2021-10-26,52.9849,53.3967,52.7287,53.296,9984561.0
2021-10-27,53.3967,53.4607,51.3468,51.6946,18773668.0
2021-10-28,51.7312,52.8476,51.5665,52.2802,16380800.0
2021-10-29,52.3901,53.598,52.2871,53.4424,17066964.0
2021-10-30,52.3901,53.598,52.2871,53.4424,17066964.0
2021-10-31,52.3901,53.598,52.2871,53.4424,17066964.0
2021-11-01,53.3509,54.1928,53.3418,53.6987,13216828.0
2021-11-02,53.7856,54.5651,53.3418,53.6529,13462730.0
2021-11-03,53.5797,54.4216,53.4516,54.3209,12305773.0
2021-11-04,54.3942,54.6229,53.63,54.2203,9831027.0
2021-11-05,54.0647,54.7785,53.7765,54.4033,10625194.0
2021-11-06,54.0647,54.7785,53.7765,54.4033,10625194.0
2021-11-07,54.0647,54.7785,53.7765,54.4033,10625194.0
2021-11-08,54.7236,55.0896,54.0464,54.3667,10294233.0
2021-11-09,54.3667,54.5863,54.1745,54.4125,9128770.0
2021-11-10,54.266,54.8563,54.266,54.3484,11005208.0
2021-11-11,54.3575,54.6229,54.1225,54.1654,8148741.0
2021-11-12,53.8268,54.6321,53.7673,54.385,9278273.0
2021-11-13,53.8268,54.6321,53.7673,54.385,9278273.0
2021-11-14,53.8268,54.6321,53.7673,54.385,9278273.0
2021-11-15,54.7236,54.9615,54.4399,54.5589,10543303.0
2021-11-16,54.4491,54.8517,53.8555,54.083,9320328.0
2021-11-17,53.9915,54.6778,53.3967,54.3942,12324544.0
2021-11-18,54.4033,54.6321,53.7536,54.0281,9816342.0
2021-11-19,54.1105,54.3758,52.8934,52.9208,13881067.0
2021-11-20,54.1105,54.3758,52.8934,52.9208,13881067.0
2021-11-21,54.1105,54.3758,52.8934,52.9208,13881067.0
2021-11-22,52.9025,53.3692,52.1796,52.1979,14186887.0
2021-11-23,52.4267,53.0352,52.3443,52.5731,14466276.0
2021-11-24,52.5456,52.8202,51.7586,51.9874,17685249.0
2021-11-25,52.5456,52.8202,51.7586,51.9874,17685249.0
2021-11-26,51.5299,51.9142,51.0815,51.7312,15832297.0
2021-11-27,51.5299,51.9142,51.0815,51.7312,15832297.0
2021-11-28,51.5299,51.9142,51.0815,51.7312,15832297.0
2021-11-29,51.0998,51.5207,49.965,50.0016,22025041.0
2021-11-30,49.5624,49.7362,48.7022,49.0774,25407168.0
2021-12-01,49.361,51.2096,49.3336,50.2853,20203716.0
2021-12-02,50.3219,51.1364,50.0291,50.7063,17193718.0
2021-12-03,51.0265,51.8776,51.0265,51.539,18445586.0
2021-12-04,51.0265,51.8776,51.0265,51.539,18445586.0
2021-12-05,51.0265,51.8776,51.0265,51.539,18445586.0
2021-12-06,51.722,52.6554,51.658,52.0057,18988276.0
2021-12-07,52.207,52.8568,52.1064,52.2802,13037755.0
2021-12-08,52.5182,52.9643,52.2985,52.7103,11391695.0
2021-12-09,52.3809,52.8934,52.0789,52.6554,13622749.0
2021-12-10,52.7195,52.8934,51.3468,51.5756,14467212.0
2021-12-11,52.7195,52.8934,51.3468,51.5756,14467212.0
2021-12-12,52.7195,52.8934,51.3468,51.5756,14467212.0
2021-12-13,52.3992,54.3301,52.2619,54.0373,18908352.0
2021-12-14,53.8085,55.3001,53.6255,54.4582,21215255.0
2021-12-15,54.5589,55.7119,54.5406,55.4648,18498209.0
2021-12-16,55.8217,57.35,55.6296,56.8924,17947175.0
2021-12-17,57.0114,57.2584,56.1512,56.3342,24454223.0
2021-12-18,57.0114,57.2584,56.1512,56.3342,24454223.0
2021-12-19,57.0114,57.2584,56.1512,56.3342,24454223.0
2021-12-20,56.2244,56.7734,55.7119,56.4806,10894348.0
2021-12-21,56.7368,56.9565,56.0505,56.2335,8669723.0
2021-12-22,56.1512,56.9931,55.7577,56.8283,15119666.0
2021-12-23,57.112,57.2483,56.6037,56.7826,8077302.0
2021-12-24,57.112,57.2483,56.6037,56.7826,8077302.0
2021-12-25,57.112,57.2483,56.6037,56.7826,8077302.0
2021-12-26,57.112,57.2483,56.6037,56.7826,8077302.0
2021-12-27,56.8192,57.0571,56.5218,57.0022,9542659.0
2021-12-28,57.0297,57.3225,56.8375,57.0571,6002478.0
2021-12-29,56.9107,57.1852,56.7643,57.0022,4875381.0
2021-12-30,57.1944,57.8075,57.0663,57.2127,6247985.0
2021-12-31,57.2951,57.6382,57.0525,57.0571,6446215.0
2022-01-01,57.2951,57.6382,57.0525,57.0571,6446215.0
2022-01-02,57.2951,57.6382,57.0525,57.0571,6446215.0
2022-01-03,56.8009,56.9565,56.1283,56.627,12360783.0
2022-01-04,56.2793,57.0205,55.8858,56.8558,11415248.0
2022-01-05,57.1395,57.899,56.8466,56.8833,11074115.0
2022-01-06,56.9755,57.0402,56.1817,56.754,8048874.0
2022-01-07,56.7632,58.1664,56.5048,58.0002,16669963.0
2022-01-08,56.7632,58.1664,56.5048,58.0002,16669963.0
2022-01-09,56.7632,58.1664,56.5048,58.0002,16669963.0
2022-01-10,57.9725,60.2942,57.9356,60.0957,27534132.0
2022-01-11,59.7357,60.7881,59.3665,60.4465,12999474.0
2022-01-12,59.8742,60.3357,59.4311,59.8373,10148203.0
2022-01-13,59.6803,59.9619,58.9538,59.6342,8201804.0
2022-01-14,59.3388,59.9942,59.3065,59.9388,10302187.0
2022-01-15,59.3388,59.9942,59.3065,59.9388,10302187.0
2022-01-16,59.3388,59.9942,59.3065,59.9388,10302187.0
2022-01-17,59.3388,59.9942,59.3065,59.9388,10302187.0
2022-01-18,59.708,60.0311,58.9049,59.9019,13301911.0
2022-01-19,59.8742,60.308,59.4634,59.7449,12569334.0
2022-01-20,59.5603,60.3265,59.2003,59.6157,8523099.0
2022-01-21,59.7634,59.9296,58.4249,58.6556,13273172.0
2022-01-22,59.7634,59.9296,58.4249,58.6556,13273172.0
2022-01-23,59.7634,59.9296,58.4249,58.6556,13273172.0
2022-01-24,58.3233,58.5449,56.4863,57.7971,17673852.0
2022-01-25,57.4556,57.9818,56.7263,57.6587,16752834.0
2022-01-26,57.3817,58.5356,57.1048,57.4556,13664186.0
2022-01-27,57.7048,59.5603,57.5571,58.951,16569453.0
2022-01-28,58.7849,59.9296,58.3787,59.9203,10848383.0
2022-01-29,58.7849,59.9296,58.3787,59.9203,10848383.0
2022-01-30,58.7849,59.9296,58.3787,59.9203,10848383.0
2022-01-31,59.6157,60.0034,59.4403,59.9019,12036686.0
2022-02-01,60.0126,60.2434,59.708,60.1788,12055498.0
2022-02-02,59.8603,59.985,59.108,59.8188,12312348.0
2022-02-03,59.8188,60.0773,58.711,59.1449,13946666.0
2022-02-04,58.291,60.4188,58.0648,59.9942,13193672.0
2022-02-05,58.291,60.4188,58.0648,59.9942,13193672.0
2022-02-06,58.291,60.4188,58.0648,59.9942,13193672.0
2022-02-07,60.3542,61.342,60.0034,61.1019,17537971.0
2022-02-08,61.1573,61.1943,60.5573,60.825,13614086.0
2022-02-09,60.6865,62.0988,60.5758,61.9789,17159902.0
2022-02-10,61.7297,61.942,61.0835,61.3973,21184508.0
2022-02-11,61.3143,62.1774,61.2866,61.7389,15613389.0
2022-02-12,61.3143,62.1774,61.2866,61.7389,15613389.0
2022-02-13,61.3143,62.1774,61.2866,61.7389,15613389.0
2022-02-14,61.7297,61.8681,60.7604,61.6743,14939425.0
2022-02-15,61.6004,62.8282,61.6004,62.5605,24972779.0
2022-02-16,62.5605,63.1328,62.2651,62.4036,14253321.0
2022-02-17,62.3112,62.566,61.6558,62.2097,13456461.0
2022-02-18,62.2005,62.6943,62.0158,62.3574,12278890.0
2022-02-19,62.2005,62.6943,62.0158,62.3574,12278890.0
2022-02-20,62.2005,62.6943,62.0158,62.3574,12278890.0
2022-02-21,62.2005,62.6943,62.0158,62.3574,12278890.0
2022-02-22,62.4682,63.022,61.8995,62.2651,15771214.0
2022-02-23,62.6805,63.0405,62.2743,62.7082,15957764.0
2022-02-24,61.3789,62.0066,61.1019,61.942,18055497.0
2022-02-25,62.4866,63.9913,62.4312,63.5113,15719840.0
2022-02-26,62.4866,63.9913,62.4312,63.5113,15719840.0
2022-02-27,62.4866,63.9913,62.4312,63.5113,15719840.0
2022-02-28,62.4866,63.419,62.1182,63.3913,22480239.0
2022-03-01,62.8836,63.7052,62.7913,63.3544,12418341.0
2022-03-02,63.4744,63.9221,63.2436,63.5575,13004697.0
2022-03-03,63.5575,64.2914,63.3359,63.7975,15731026.0
2022-03-04,63.0128,64.1944,62.9944,64.0283,13076329.0
2022-03-05,63.0128,64.1944,62.9944,64.0283,13076329.0
2022-03-06,63.0128,64.1944,62.9944,64.0283,13076329.0
2022-03-07,63.8898,63.9083,62.9251,63.4836,15714941.0
2022-03-08,62.7082,63.1513,62.1497,62.5328,19223468.0
2022-03-09,63.1236,63.3451,62.7359,62.8928,12430799.0
2022-03-10,62.5605,63.4467,62.5005,63.1605,12817401.0
2022-03-11,62.8559,64.1483,62.7174,63.5759,14023946.0
2022-03-12,62.8559,64.1483,62.7174,63.5759,14023946.0
2022-03-13,62.8559,64.1483,62.7174,63.5759,14023946.0
2022-03-14,63.6313,64.5591,63.4651,63.9175,17475554.0
2022-03-15,64.3144,64.7945,63.9498,64.3883,15977239.0
2022-03-16,64.5544,64.7529,63.7144,64.3052,15734335.0
2022-03-17,64.3329,65.2745,63.9544,65.0991,17191528.0
2022-03-18,64.9791,65.5607,64.5406,65.5607,33020111.0
2022-03-19,64.9791,65.5607,64.5406,65.5607,33020111.0
2022-03-20,64.9791,65.5607,64.5406,65.5607,33020111.0
2022-03-21,65.9853,66.5207,65.1729,65.5883,18288965.0
2022-03-22,65.736,65.9114,64.8683,65.376,14242373.0
2022-03-23,65.533,66.013,65.2099,65.893,13438863.0
2022-03-24,66.1145,67.0192,65.9945,66.8438,12981791.0
2022-03-25,66.9269,67.8085,66.8807,67.6469,12153764.0
2022-03-26,66.9269,67.8085,66.8807,67.6469,12153764.0
2022-03-27,66.9269,67.8085,66.8807,67.6469,12153764.0
2022-03-28,67.5731,68.0716,67.1161,67.49,10629105.0
2022-03-29,67.3515,67.7023,67.0747,67.6008,14833460.0
2022-03-30,67.8685,68.3762,67.5869,68.0531,12146647.0
2022-03-31,68.3135,68.4576,67.8671,67.9136,17143092.0
2022-04-01,68.0624,68.7506,67.8857,68.6483,12528563.0
2022-04-02,68.0624,68.7506,67.8857,68.6483,12528563.0
2022-04-03,68.0624,68.7506,67.8857,68.6483,12528563.0
2022-04-04,68.8157,69.6433,68.3879,68.6204,13542198.0
2022-04-05,68.5925,69.7363,68.4065,69.2155,12224948.0
2022-04-06,68.983,70.192,68.7878,70.0618,15420148.0
2022-04-07,70.099,71.8659,70.0246,71.8473,20655640.0
2022-04-08,71.4381,72.5866,71.3823,72.3215,22333053.0
2022-04-09,71.4381,72.5866,71.3823,72.3215,22333053.0
2022-04-10,71.4381,72.5866,71.3823,72.3215,22333053.0
2022-04-11,72.2564,72.6563,71.1126,71.1405,15560669.0
2022-04-12,70.8801,71.6244,70.2757,71.187,12596406.0
2022-04-13,71.3544,71.7357,71.094,71.4846,9960989.0
2022-04-14,71.6427,72.647,71.4102,72.0797,16730361.0
2022-04-15,71.6427,72.647,71.4102,72.0797,16730361.0
2022-04-16,71.6427,72.647,71.4102,72.0797,16730361.0
2022-04-17,71.6427,72.647,71.4102,72.0797,16730361.0
2022-04-18,71.745,71.8194,71.0103,71.373,13841997.0
2022-04-19,71.4939,71.5032,70.6569,71.0475,12875692.0
2022-04-20,70.8708,72.2471,70.7127,71.8659,9721127.0
2022-04-21,71.8659,72.6935,71.2382,72.1262,11110194.0
2022-04-22,71.5218,71.8752,70.378,70.4431,15110671.0
2022-04-23,71.5218,71.8752,70.378,70.4431,15110671.0
2022-04-24,71.5218,71.8752,70.378,70.4431,15110671.0
2022-04-25,70.4338,70.8987,69.4759,70.722,14944833.0
2022-04-26,70.6569,71.545,70.2664,70.2943,11525707.0
2022-04-27,70.4895,70.9499,69.8293,70.4988,12603746.0
2022-04-28,71.3916,72.2983,70.8755,71.7915,21440121.0
2022-04-29,68.6111,70.6848,68.2112,69.9967,26446511.0
2022-04-30,68.6111,70.6848,68.2112,69.9967,26446511.0
2022-05-01,68.6111,70.6848,68.2112,69.9967,26446511.0
2022-05-02,70.0897,70.6523,69.1179,69.82,20533667.0
2022-05-03,70.4709,70.6662,69.0109,69.7921,14951531.0
2022-05-04,69.7549,71.266,69.5596,70.9638,17112483.0
2022-05-05,71.0382,71.6334,70.2385,70.908,14788074.0
2022-05-06,70.7871,71.466,70.4524,71.2986,15177776.0
2022-05-07,70.7871,71.466,70.4524,71.2986,15177776.0
2022-05-08,70.7871,71.466,70.4524,71.2986,15177776.0
2022-05-09,70.3873,71.8333,69.6154,70.9266,19130728.0
2022-05-10,71.4381,71.6055,70.3315,70.9452,15343534.0
2022-05-11,70.9173,71.9124,70.7406,70.815,13678069.0
2022-05-12,70.7499,70.9917,69.6154,70.9545,16224531.0
2022-05-13,71.0847,71.2242,70.2292,70.4895,13773108.0
2022-05-14,71.0847,71.2242,70.2292,70.4895,13773108.0
2022-05-15,71.0847,71.2242,70.2292,70.4895,13773108.0
2022-05-16,70.9452,71.8333,70.7499,71.5218,13441149.0
2022-05-17,71.5497,72.9353,71.4195,72.74,14509386.0
2022-05-18,72.7865,72.9678,71.4567,71.6241,15026154.0
2022-05-19,70.7592,71.4102,70.3826,70.6383,14858836.0
2022-05-20,71.1405,71.745,70.0618,70.8522,17329678.0
2022-05-21,71.1405,71.745,70.0618,70.8522,17329678.0
2022-05-22,71.1405,71.745,70.0618,70.8522,17329678.0
2022-05-23,71.1498,72.0518,71.1033,71.3265,13539433.0
2022-05-24,71.3265,72.2797,71.0568,71.7264,13242550.0
2022-05-25,71.7264,72.4145,71.2893,71.8287,12508564.0
2022-05-26,72.6377,73.1073,71.9031,72.1541,12028997.0
2022-05-27,71.8938,72.024,70.178,70.8057,16315699.0
2022-05-28,71.8938,72.024,70.178,70.8057,16315699.0
2022-05-29,71.8938,72.024,70.178,70.8057,16315699.0
2022-05-30,71.8938,72.024,70.178,70.8057,16315699.0
2022-05-31,69.82,70.6569,68.5078,70.1641,28617102.0
2022-06-01,70.0618,70.2199,69.1318,69.7084,12280385.0
2022-06-02,70.2106,70.3036,68.4623,69.8107,12805067.0
2022-06-03,69.1411,70.0385,69.0946,69.9037,12188373.0
2022-06-04,69.1411,70.0385,69.0946,69.9037,12188373.0
2022-06-05,69.1411,70.0385,69.0946,69.9037,12188373.0
2022-06-06,70.1641,70.3306,69.462,69.9781,11551280.0
2022-06-07,69.9967,71.3451,69.913,71.2242,13994470.0
2022-06-08,71.1591,71.4334,70.6011,70.8429,7617316.0
2022-06-09,70.7592,71.5869,70.5095,70.6569,11760777.0
2022-06-10,70.1176,70.4198,69.634,69.8293,10964783.0
2022-06-11,70.1176,70.4198,69.634,69.8293,10964783.0
2022-06-12,70.1176,70.4198,69.634,69.8293,10964783.0
2022-06-13,68.6855,69.1225,68.1647,68.4251,13636296.0
2022-06-14,68.3879,68.6157,67.3184,67.7648,14104215.0
2022-06-15,68.0345,68.4437,67.3835,67.9043,14264612.0
2022-06-16,67.3928,67.7044,66.6861,67.5323,14035252.0
2022-06-17,67.616,69.1597,67.5788,68.6018,34761508.0
2022-06-18,67.616,69.1597,67.5788,68.6018,34761508.0
2022-06-19,67.616,69.1597,67.5788,68.6018,34761508.0
2022-06-20,67.616,69.1597,67.5788,68.6018,34761508.0
2022-06-21,69.7456,71.6287,69.2992,71.1126,15534304.0
2022-06-22,71.1126,71.9928,70.8615,71.187,11130236.0
2022-06-23,71.1963,72.3122,71.1963,72.2471,12241262.0
2022-06-24,73.112,73.4654,72.647,73.4282,12372297.0
2022-06-25,73.112,73.4654,72.647,73.4282,12372297.0
2022-06-26,73.112,73.4654,72.647,73.4282,12372297.0
2022-06-27,73.6792,74.944,73.5584,74.3767,10586886.0
2022-06-28,74.2465,74.7673,72.9911,73.1864,8870018.0
2022-06-29,73.1864,73.6235,72.5261,72.7958,8723563.0
2022-06-30,72.1309,72.7115,71.438,72.1028,14219721.0
2022-07-01,72.0841,72.0841,70.9511,71.953,10882707.0
2022-07-02,72.0841,72.0841,70.9511,71.953,10882707.0
2022-07-03,72.0841,72.0841,70.9511,71.953,10882707.0
2022-07-04,72.0841,72.0841,70.9511,71.953,10882707.0
2022-07-05,71.5129,71.7657,69.8789,71.129,12589842.0
2022-07-06,71.4005,72.1918,71.143,71.3725,8618855.0
