,BLKB US Equity,BLKB US Equity,BLKB US Equity,BLKB US Equity,BLKB US Equity
2022-09-08,50.31,50.4,49.36,50.09,575976.0
2022-09-09,50.54,51.39,50.465,50.86,388324.0
2022-09-10,50.54,51.39,50.465,50.86,388324.0
2022-09-11,50.54,51.39,50.465,50.86,388324.0
2022-09-12,51.3,52.752,50.27,51.33,487754.0
2022-09-13,49.6,49.99,47.63,47.68,1378717.0
2022-09-14,47.86,48.055,46.56,47.9,962451.0
2022-09-15,47.56,47.725,46.46,47.07,1012080.0
2022-09-16,46.66,46.8,44.99,46.59,3498539.0
2022-09-17,46.66,46.8,44.99,46.59,3498539.0
2022-09-18,46.66,46.8,44.99,46.59,3498539.0
2022-09-19,46.45,47.07,45.33,45.75,569808.0
2022-09-20,45.55,45.55,44.44,44.86,528304.0
2022-09-21,44.9,45.98,44.2801,44.43,494531.0
2022-09-22,44.0,45.71,43.93,45.29,475298.0
2022-09-23,44.77,45.62,43.84,45.57,638036.0
2022-09-24,44.77,45.62,43.84,45.57,638036.0
2022-09-25,44.77,45.62,43.84,45.57,638036.0
2022-09-26,45.53,46.5,44.74,44.79,331765.0
2022-09-27,45.06,45.47,44.24,44.47,357895.0
2022-09-28,44.5,45.19,44.16,44.83,438799.0
2022-09-29,44.13,45.12,43.54,45.07,390161.0
2022-09-30,45.11,45.505,44.01,44.06,356765.0
2022-10-01,45.11,45.505,44.01,44.06,356765.0
2022-10-02,45.11,45.505,44.01,44.06,356765.0
2022-10-03,44.47,45.32,44.08,45.01,244518.0
2022-10-04,49.25,53.17,49.17,53.13,1694376.0
2022-10-05,52.36,53.17,51.95,52.09,526758.0
2022-10-06,51.85,52.83,51.85,52.24,477665.0
2022-10-07,51.75,51.949,51.38,51.85,495674.0
2022-10-08,51.75,51.949,51.38,51.85,495674.0
2022-10-09,51.75,51.949,51.38,51.85,495674.0
2022-10-10,51.94,52.3,51.045,51.81,504315.0
2022-10-11,51.81,52.41,50.55,51.86,531203.0
2022-10-12,51.85,52.32,50.93,51.24,262585.0
2022-10-13,50.11,53.7878,49.84,53.1,383705.0
2022-10-14,53.2,53.62,52.64,52.72,337733.0
2022-10-15,53.2,53.62,52.64,52.72,337733.0
2022-10-16,53.2,53.62,52.64,52.72,337733.0
2022-10-17,53.51,54.27,52.37,52.56,366986.0
2022-10-18,53.65,54.315,53.35,53.94,262253.0
2022-10-19,53.57,54.0,52.39,52.56,267975.0
2022-10-20,52.7,53.77,51.97,52.22,205280.0
2022-10-21,52.27,52.685,51.18,51.92,321551.0
2022-10-22,52.27,52.685,51.18,51.92,321551.0
2022-10-23,52.27,52.685,51.18,51.92,321551.0
2022-10-24,52.12,52.285,51.44,51.7,265711.0
2022-10-25,51.72,52.905,51.68,52.7,226503.0
2022-10-26,52.69,53.77,51.52,52.49,194135.0
2022-10-27,52.9,53.96,51.895,52.46,209204.0
2022-10-28,52.79,54.1,52.28,53.97,220419.0
2022-10-29,52.79,54.1,52.28,53.97,220419.0
2022-10-30,52.79,54.1,52.28,53.97,220419.0
2022-10-31,53.74,55.24,53.49,54.7,293125.0
2022-11-01,55.23,55.23,53.885,54.41,255809.0
2022-11-02,56.9,57.965,54.98,55.45,554693.0
2022-11-03,55.12,58.43,55.12,57.01,433785.0
2022-11-04,57.15,57.475,55.59,57.35,310480.0
2022-11-05,57.15,57.475,55.59,57.35,310480.0
2022-11-06,57.15,57.475,55.59,57.35,310480.0
2022-11-07,57.33,58.915,56.815,58.79,284046.0
2022-11-08,58.91,58.91,53.02,56.65,296992.0
2022-11-09,56.18,57.37,55.33,56.49,221737.0
2022-11-10,58.18,59.97,58.18,59.46,372472.0
2022-11-11,59.5,60.41,58.23,59.43,255448.0
2022-11-12,59.5,60.41,58.23,59.43,255448.0
2022-11-13,59.5,60.41,58.23,59.43,255448.0
2022-11-14,58.68,59.38,57.89,58.48,200105.0
2022-11-15,59.38,60.65,56.48,59.21,261760.0
2022-11-16,58.86,58.93,57.61,57.61,182048.0
2022-11-17,57.03,58.305,56.34,57.5,150697.0
2022-11-18,58.55,58.55,56.92,57.38,164556.0
2022-11-19,58.55,58.55,56.92,57.38,164556.0
2022-11-20,58.55,58.55,56.92,57.38,164556.0
2022-11-21,57.32,57.3925,56.57,56.71,160711.0
2022-11-22,56.96,58.25,55.07,57.36,226597.0
2022-11-23,57.18,58.35,56.74,57.94,126358.0
2022-11-24,57.18,58.35,56.74,57.94,126358.0
2022-11-25,57.94,58.985,55.1557,58.63,82531.0
2022-11-26,57.94,58.985,55.1557,58.63,82531.0
2022-11-27,57.94,58.985,55.1557,58.63,82531.0
2022-11-28,58.2,58.95,57.975,58.15,154093.0
2022-11-29,58.12,58.519,57.72,58.39,119821.0
2022-11-30,58.02,59.29,57.33,59.27,282216.0
2022-12-01,59.6,61.18,57.7225,60.25,157468.0
2022-12-02,59.49,60.84,58.91,60.15,156485.0
2022-12-03,59.49,60.84,58.91,60.15,156485.0
2022-12-04,59.49,60.84,58.91,60.15,156485.0
2022-12-05,59.59,60.2,58.04,58.86,186973.0
2022-12-06,58.74,59.26,57.53,57.69,140541.0
2022-12-07,57.88,57.98,55.93,56.43,203908.0
2022-12-08,56.77,58.42,56.75,57.27,149862.0
2022-12-09,57.18,57.78,56.56,56.56,133173.0
2022-12-10,57.18,57.78,56.56,56.56,133173.0
2022-12-11,57.18,57.78,56.56,56.56,133173.0
2022-12-12,56.48,57.74,56.48,57.68,194344.0
2022-12-13,59.54,59.95,57.81,57.9,260611.0
2022-12-14,57.7,59.19,57.7,58.6,365881.0
2022-12-15,58.0,58.28,56.8,57.83,280958.0
2022-12-16,57.24,58.05,57.08,57.86,615604.0
2022-12-17,57.24,58.05,57.08,57.86,615604.0
2022-12-18,57.24,58.05,57.08,57.86,615604.0
2022-12-19,57.81,58.26,56.415,56.55,232898.0
2022-12-20,56.63,58.0,56.63,57.42,186023.0
2022-12-21,57.68,58.88,57.14,58.4,212163.0
2022-12-22,58.12,58.6,57.31,58.2,154883.0
2022-12-23,58.17,58.28,57.34,58.28,113818.0
2022-12-24,58.17,58.28,57.34,58.28,113818.0
2022-12-25,58.17,58.28,57.34,58.28,113818.0
2022-12-26,58.17,58.28,57.34,58.28,113818.0
2022-12-27,58.2,58.5,57.465,58.36,115872.0
2022-12-28,58.31,58.91,58.25,58.25,153306.0
2022-12-29,58.42,59.685,58.0194,59.6,168701.0
2022-12-30,59.03,59.635,58.7,58.86,103858.0
2022-12-31,59.03,59.635,58.7,58.86,103858.0
2023-01-01,59.03,59.635,58.7,58.86,103858.0
2023-01-02,59.03,59.635,58.7,58.86,103858.0
2023-01-03,59.37,60.535,59.1,59.87,173909.0
2023-01-04,60.0,61.03,59.9,60.45,177879.0
2023-01-05,59.95,60.0,59.05,59.48,127401.0
2023-01-06,60.02,61.63,59.31,61.61,178160.0
2023-01-07,60.02,61.63,59.31,61.61,178160.0
2023-01-08,60.02,61.63,59.31,61.61,178160.0
2023-01-09,61.8,63.08,61.06,61.11,354219.0
2023-01-10,60.86,61.85,60.73,61.57,195169.0
2023-01-11,61.76,61.945,61.11,61.39,103086.0
2023-01-12,61.63,61.9599,61.07,61.8,204261.0
2023-01-13,61.47,62.1,61.35,61.43,133892.0
2023-01-14,61.47,62.1,61.35,61.43,133892.0
2023-01-15,61.47,62.1,61.35,61.43,133892.0
2023-01-16,61.47,62.1,61.35,61.43,133892.0
2023-01-17,61.48,61.6855,60.87,61.19,143636.0
2023-01-18,61.2,61.715,60.51,60.75,191429.0
2023-01-19,60.35,61.395,59.9,60.5,156282.0
2023-01-20,60.75,61.1799,60.09,61.01,315819.0
2023-01-21,60.75,61.1799,60.09,61.01,315819.0
2023-01-22,60.75,61.1799,60.09,61.01,315819.0
2023-01-23,61.05,62.98,60.98,62.93,112915.0
2023-01-24,62.73,63.93,62.57,63.52,108265.0
2023-01-25,63.25,63.25,62.01,62.18,206660.0
2023-01-26,62.8,63.25,61.62,62.37,147648.0
2023-01-27,62.08,62.92,61.77,61.78,122178.0
2023-01-28,62.08,62.92,61.77,61.78,122178.0
2023-01-29,62.08,62.92,61.77,61.78,122178.0
2023-01-30,61.3,62.27,60.945,61.06,154792.0
2023-01-31,61.32,62.41,60.96,62.21,198120.0
2023-02-01,62.06,64.16,61.645,63.64,252110.0
2023-02-02,63.89,64.83,63.16,63.31,239709.0
2023-02-03,62.6,63.99,61.09,62.8,234766.0
2023-02-04,62.6,63.99,61.09,62.8,234766.0
2023-02-05,62.6,63.99,61.09,62.8,234766.0
2023-02-06,62.35,62.7,61.7,61.91,137436.0
2023-02-07,61.87,63.0,61.16,62.7,159215.0
2023-02-08,62.4,62.43,61.13,61.54,99153.0
2023-02-09,61.96,62.6,61.38,61.64,113102.0
2023-02-10,61.22,61.745,61.01,61.12,118778.0
2023-02-11,61.22,61.745,61.01,61.12,118778.0
2023-02-12,61.22,61.745,61.01,61.12,118778.0
2023-02-13,61.12,62.25,60.8764,61.36,210495.0
2023-02-14,59.99,60.0,56.858,58.07,624833.0
2023-02-15,57.95,60.28,57.64,59.96,263538.0
2023-02-16,58.84,58.91,57.636,57.93,238060.0
2023-02-17,57.99,58.91,57.7557,58.61,265482.0
2023-02-18,57.99,58.91,57.7557,58.61,265482.0
2023-02-19,57.99,58.91,57.7557,58.61,265482.0
2023-02-20,57.99,58.91,57.7557,58.61,265482.0
2023-02-21,57.95,58.25,56.81,58.07,208627.0
2023-02-22,58.24,58.86,57.06,57.79,209705.0
2023-02-23,58.04,58.64,57.58,58.02,163634.0
2023-02-24,57.28,57.98,57.1,57.15,226146.0
2023-02-25,57.28,57.98,57.1,57.15,226146.0
2023-02-26,57.28,57.98,57.1,57.15,226146.0
2023-02-27,57.42,57.715,56.69,57.01,172500.0
2023-02-28,56.35,56.96,55.38,55.69,542902.0
2023-03-01,55.65,56.29,55.62,55.93,360502.0
2023-03-02,55.74,56.69,55.58,56.12,205183.0
2023-03-03,56.18,56.95,56.18,56.6,158251.0
2023-03-04,56.18,56.95,56.18,56.6,158251.0
2023-03-05,56.18,56.95,56.18,56.6,158251.0
2023-03-06,56.43,56.87,55.66,56.13,155002.0
2023-03-07,56.22,56.605,55.59,55.86,185580.0
2023-03-08,55.95,56.185,55.79,56.02,145174.0
2023-03-09,56.01,56.74,55.78,55.97,291951.0
2023-03-10,55.69,56.155,54.95,55.22,541083.0
2023-03-11,55.69,56.155,54.95,55.22,541083.0
2023-03-12,55.69,56.155,54.95,55.22,541083.0
2023-03-13,54.66,54.8,53.39,53.42,372859.0
2023-03-14,54.3,55.92,54.3,55.72,222338.0
2023-03-15,54.89,55.52,54.39,55.18,225727.0
2023-03-16,54.86,58.2744,54.03,57.9,296186.0
2023-03-17,57.87,58.19,56.68,57.14,492761.0
2023-03-18,57.87,58.19,56.68,57.14,492761.0
2023-03-19,57.87,58.19,56.68,57.14,492761.0
2023-03-20,57.37,58.52,57.03,57.83,185858.0
2023-03-21,58.17,58.53,57.14,58.25,210627.0
2023-03-22,58.08,58.4,56.21,56.26,258007.0
2023-03-23,56.41,57.45,56.05,57.06,167683.0
2023-03-24,56.66,57.9,56.4057,57.83,138689.0
2023-03-25,56.66,57.9,56.4057,57.83,138689.0
2023-03-26,56.66,57.9,56.4057,57.83,138689.0
2023-03-27,65.21,66.75,63.82,63.93,1024120.0
2023-03-28,63.56,65.35,63.11,64.88,440092.0
2023-03-29,65.5,67.37,65.5,67.28,505422.0
2023-03-30,67.3,68.6,67.03,68.08,279618.0
2023-03-31,68.15,69.57,68.045,69.3,387342.0
2023-04-01,68.15,69.57,68.045,69.3,387342.0
2023-04-02,68.15,69.57,68.045,69.3,387342.0
2023-04-03,68.8,69.765,68.68,69.61,342031.0
2023-04-04,69.4,69.58,68.52,69.07,273573.0
2023-04-05,69.07,69.07,67.36,67.5,264906.0
2023-04-06,67.55,67.93,66.58,67.89,249826.0
2023-04-07,67.55,67.93,66.58,67.89,249826.0
2023-04-08,67.55,67.93,66.58,67.89,249826.0
2023-04-09,67.55,67.93,66.58,67.89,249826.0
2023-04-10,67.72,68.34,67.14,68.07,201961.0
2023-04-11,67.91,68.51,66.71,67.46,263839.0
2023-04-12,67.78,67.87,66.96,67.11,107356.0
2023-04-13,67.26,69.08,67.165,69.025,162364.0
2023-04-14,69.11,69.28,67.29,68.02,119180.0
2023-04-15,69.11,69.28,67.29,68.02,119180.0
2023-04-16,69.11,69.28,67.29,68.02,119180.0
2023-04-17,67.91,67.91,67.03,67.08,134370.0
2023-04-18,67.17,67.33,66.04,67.0,150935.0
2023-04-19,66.82,66.865,66.48,66.58,74460.0
2023-04-20,66.36,66.6,66.045,66.49,88932.0
2023-04-21,66.54,67.24,66.35,66.8,103131.0
2023-04-22,66.54,67.24,66.35,66.8,103131.0
2023-04-23,66.54,67.24,66.35,66.8,103131.0
2023-04-24,66.58,67.09,66.35,66.99,86059.0
2023-04-25,66.53,66.61,65.91,66.39,98159.0
2023-04-26,66.37,68.18,66.25,68.03,226459.0
2023-04-27,68.24,69.0,67.425,68.83,156379.0
2023-04-28,68.49,69.43,67.73,69.355,178305.0
2023-04-29,68.49,69.43,67.73,69.355,178305.0
2023-04-30,68.49,69.43,67.73,69.355,178305.0
2023-05-01,68.93,69.45,68.51,68.7,255415.0
2023-05-02,68.48,68.48,66.93,67.51,378476.0
2023-05-03,69.0,69.645,67.08,67.33,428363.0
2023-05-04,68.69,70.69,68.01,70.1,413038.0
2023-05-05,70.02,71.37,69.9458,70.0,282717.0
2023-05-06,70.02,71.37,69.9458,70.0,282717.0
2023-05-07,70.02,71.37,69.9458,70.0,282717.0
2023-05-08,69.8,70.305,69.56,70.14,171185.0
2023-05-09,69.65,70.09,69.5273,69.69,135330.0
2023-05-10,70.25,70.73,69.22,70.11,238275.0
2023-05-11,69.95,70.09,69.08,69.79,149228.0
2023-05-12,69.86,70.38,69.3957,70.37,296528.0
2023-05-13,69.86,70.38,69.3957,70.37,296528.0
2023-05-14,69.86,70.38,69.3957,70.37,296528.0
2023-05-15,70.43,71.25,70.19,70.85,238909.0
2023-05-16,70.45,71.45,70.03,71.14,168470.0
2023-05-17,71.14,72.62,71.14,72.4,284220.0
2023-05-18,72.24,73.39,71.975,72.52,203905.0
2023-05-19,73.04,73.04,71.73,71.88,236795.0
2023-05-20,73.04,73.04,71.73,71.88,236795.0
2023-05-21,73.04,73.04,71.73,71.88,236795.0
2023-05-22,71.88,73.01,71.5,72.89,310065.0
2023-05-23,72.46,73.21,71.98,72.06,207636.0
2023-05-24,71.67,72.33,71.5,71.99,165919.0
2023-05-25,72.01,72.945,71.71,72.48,170811.0
2023-05-26,72.4,73.665,71.72,72.88,179536.0
2023-05-27,72.4,73.665,71.72,72.88,179536.0
2023-05-28,72.4,73.665,71.72,72.88,179536.0
2023-05-29,72.4,73.665,71.72,72.88,179536.0
2023-05-30,73.0,73.595,71.95,72.33,108799.0
2023-05-31,72.09,73.7,71.56,73.36,618279.0
2023-06-01,73.04,73.05,71.975,72.49,140131.0
2023-06-02,72.7,74.34,72.46,74.04,239726.0
2023-06-03,72.7,74.34,72.46,74.04,239726.0
2023-06-04,72.7,74.34,72.46,74.04,239726.0
2023-06-05,75.0,75.5,73.88,74.06,244543.0
2023-06-06,73.69,74.07,73.24,73.72,312571.0
2023-06-07,73.86,75.0472,73.0,73.51,275830.0
2023-06-08,73.54,73.54,72.38,73.03,131668.0
2023-06-09,73.3,73.55,72.58,72.91,131512.0
2023-06-10,73.3,73.55,72.58,72.91,131512.0
2023-06-11,73.3,73.55,72.58,72.91,131512.0
2023-06-12,72.87,73.62,72.44,73.48,173475.0
2023-06-13,73.61,74.23,73.53,73.95,147743.0
2023-06-14,73.8,74.07,72.54,72.91,169893.0
2023-06-15,72.62,72.945,72.06,72.73,193503.0
2023-06-16,72.84,73.93,72.16,72.43,520032.0
2023-06-17,72.84,73.93,72.16,72.43,520032.0
2023-06-18,72.84,73.93,72.16,72.43,520032.0
2023-06-19,72.84,73.93,72.16,72.43,520032.0
2023-06-20,72.04,72.18,70.99,71.12,224628.0
2023-06-21,70.92,71.46,70.09,70.18,167033.0
2023-06-22,70.02,70.56,69.3362,70.21,137020.0
2023-06-23,69.62,70.13,68.78,69.3,658936.0
2023-06-24,69.62,70.13,68.78,69.3,658936.0
2023-06-25,69.62,70.13,68.78,69.3,658936.0
2023-06-26,69.12,69.96,68.47,68.53,172472.0
2023-06-27,68.62,69.06,68.22,68.56,122709.0
2023-06-28,68.41,68.94,68.27,68.73,99197.0
2023-06-29,68.96,70.2,68.84,70.17,184171.0
2023-06-30,70.72,71.6,70.5187,71.18,226714.0
2023-07-01,70.72,71.6,70.5187,71.18,226714.0
2023-07-02,70.72,71.6,70.5187,71.18,226714.0
2023-07-03,70.75,71.34,70.7,71.28,49636.0
2023-07-04,70.75,71.34,70.7,71.28,49636.0
2023-07-05,70.66,71.425,70.2725,71.28,152321.0
2023-07-06,70.65,71.29,69.72,71.23,164370.0
2023-07-07,70.98,73.49,70.98,72.99,202651.0
2023-07-08,70.98,73.49,70.98,72.99,202651.0
2023-07-09,70.98,73.49,70.98,72.99,202651.0
2023-07-10,72.72,74.32,72.59,73.77,191526.0
2023-07-11,73.73,74.125,73.08,73.95,130397.0
2023-07-12,74.77,74.92,73.91,74.42,109795.0
2023-07-13,74.68,75.95,74.68,75.83,130556.0
2023-07-14,75.58,76.56,73.79,76.56,175064.0
2023-07-15,75.58,76.56,73.79,76.56,175064.0
2023-07-16,75.58,76.56,73.79,76.56,175064.0
2023-07-17,76.8,78.04,76.37,77.62,165119.0
2023-07-18,77.45,77.85,76.9,77.79,97006.0
2023-07-19,77.87,78.67,77.54,78.47,229585.0
2023-07-20,78.53,78.713,75.76,75.86,193178.0
2023-07-21,76.29,76.64,74.06,74.48,150982.0
2023-07-22,76.29,76.64,74.06,74.48,150982.0
2023-07-23,76.29,76.64,74.06,74.48,150982.0
2023-07-24,74.48,74.59,73.64,73.97,75808.0
2023-07-25,73.87,75.21,73.29,75.14,105257.0
2023-07-26,74.9,75.63,74.2222,75.0,101839.0
2023-07-27,75.67,76.67,73.78,74.16,95722.0
2023-07-28,74.8,75.23,73.64,74.19,118897.0
2023-07-29,74.8,75.23,73.64,74.19,118897.0
2023-07-30,74.8,75.23,73.64,74.19,118897.0
2023-07-31,74.13,75.49,74.13,75.45,89519.0
2023-08-01,75.02,75.5627,74.39,75.07,138727.0
2023-08-02,72.76,74.5,69.7,74.28,257848.0
2023-08-03,74.05,74.592,72.4,74.03,170468.0
2023-08-04,74.25,74.25,72.88,73.55,179139.0
2023-08-05,74.25,74.25,72.88,73.55,179139.0
2023-08-06,74.25,74.25,72.88,73.55,179139.0
2023-08-07,74.04,74.27,73.2,73.95,114862.0
2023-08-08,72.94,73.5,72.31,73.06,148100.0
2023-08-09,72.87,73.39,72.125,73.03,123522.0
2023-08-10,73.26,73.87,72.44,72.61,184562.0
2023-08-11,72.0,73.535,71.9575,73.02,152655.0
2023-08-12,72.0,73.535,71.9575,73.02,152655.0
2023-08-13,72.0,73.535,71.9575,73.02,152655.0
2023-08-14,72.84,74.82,71.54,74.69,93600.0
2023-08-15,74.46,74.7,73.34,73.88,110470.0
2023-08-16,73.84,74.25,73.19,74.17,140084.0
2023-08-17,74.29,74.29,71.57,71.95,168726.0
2023-08-18,71.37,72.52,71.15,71.76,166355.0
2023-08-19,71.37,72.52,71.15,71.76,166355.0
2023-08-20,71.37,72.52,71.15,71.76,166355.0
2023-08-21,71.74,73.27,71.59,72.74,149006.0
2023-08-22,72.85,73.32,72.33,72.81,86531.0
2023-08-23,72.81,73.51,72.02,72.9,150432.0
2023-08-24,72.84,72.84,70.97,71.03,94708.0
2023-08-25,70.89,73.54,70.88,72.6,210390.0
2023-08-26,70.89,73.54,70.88,72.6,210390.0
2023-08-27,70.89,73.54,70.88,72.6,210390.0
2023-08-28,72.86,74.215,72.86,73.69,142120.0
2023-08-29,73.46,74.795,73.4,74.61,99840.0
2023-08-30,74.42,75.29,74.42,74.99,95050.0
2023-08-31,74.89,76.68,74.4975,76.11,301763.0
2023-09-01,76.28,76.89,75.865,76.13,104808.0
2023-09-02,76.28,76.89,75.865,76.13,104808.0
2023-09-03,76.28,76.89,75.865,76.13,104808.0
2023-09-04,76.28,76.89,75.865,76.13,104808.0
2023-09-05,75.63,75.875,74.155,75.02,139214.0
2023-09-06,75.13,75.32,72.7175,73.08,103467.0
2023-09-07,72.48,73.16,72.23,72.63,108492.0
2023-09-08,72.69,73.265,72.42,72.74,74053.0
2023-09-09,72.69,73.265,72.42,72.74,74053.0
2023-09-10,72.69,73.265,72.42,72.74,74053.0
2023-09-11,73.14,73.43,72.62,73.0,116687.0
2023-09-12,72.54,73.365,71.935,73.28,148828.0
2023-09-13,73.2,73.24,72.1,72.86,127418.0
2023-09-14,73.11,74.095,72.42,73.73,141104.0
2023-09-15,73.66,73.79,72.5,72.83,838127.0
2023-09-16,73.66,73.79,72.5,72.83,838127.0
2023-09-17,73.66,73.79,72.5,72.83,838127.0
2023-09-18,73.03,74.36,73.03,73.65,139910.0
2023-09-19,73.55,73.55,72.82,73.17,110505.0
2023-09-20,73.49,74.16,72.94,73.05,94708.0
2023-09-21,72.45,73.14,71.78,72.16,123912.0
2023-09-22,72.09,72.81,71.82,72.12,101371.0
2023-09-23,72.09,72.81,71.82,72.12,101371.0
2023-09-24,72.09,72.81,71.82,72.12,101371.0
2023-09-25,71.74,72.87,71.69,72.26,66302.0
2023-09-26,71.78,72.01,70.805,71.02,129342.0
2023-09-27,71.36,72.38,70.7,70.74,151893.0
2023-09-28,70.72,71.72,70.24,70.53,165065.0
2023-09-29,71.0,71.87,70.0225,70.32,158793.0
2023-09-30,71.0,71.87,70.0225,70.32,158793.0
2023-10-01,71.0,71.87,70.0225,70.32,158793.0
2023-10-02,70.26,70.26,69.0,69.47,81223.0
2023-10-03,69.36,69.42,68.195,68.48,103597.0
2023-10-04,68.15,69.92,68.15,69.6,83547.0
2023-10-05,69.29,70.055,68.28,69.18,184168.0
2023-10-06,68.79,70.59,68.66,69.92,134068.0
2023-10-07,68.79,70.59,68.66,69.92,134068.0
2023-10-08,68.79,70.59,68.66,69.92,134068.0
2023-10-09,69.36,70.22,68.92,69.66,100330.0
2023-10-10,69.8,70.875,69.46,70.11,140924.0
2023-10-11,70.01,70.57,69.35,69.93,152689.0
2023-10-12,70.13,70.98,67.98,69.16,95706.0
2023-10-13,69.04,69.37,68.5,69.16,131697.0
2023-10-14,69.04,69.37,68.5,69.16,131697.0
2023-10-15,69.04,69.37,68.5,69.16,131697.0
2023-10-16,69.76,71.125,69.11,70.58,90141.0
2023-10-17,70.28,71.37,70.28,70.78,163870.0
2023-10-18,70.19,70.19,69.09,69.22,85706.0
2023-10-19,69.1,70.16,68.51,68.93,126541.0
2023-10-20,69.13,69.17,67.82,68.71,120705.0
2023-10-21,69.13,69.17,67.82,68.71,120705.0
2023-10-22,69.13,69.17,67.82,68.71,120705.0
2023-10-23,68.24,68.74,67.97,67.97,78906.0
2023-10-24,68.1,68.8,67.25,68.0,79376.0
2023-10-25,67.6,67.93,66.33,66.51,104946.0
2023-10-26,66.63,67.23,66.16,66.29,98832.0
2023-10-27,66.08,66.16,65.015,65.3,120822.0
2023-10-28,66.08,66.16,65.015,65.3,120822.0
2023-10-29,66.08,66.16,65.015,65.3,120822.0
2023-10-30,65.79,66.065,64.32,65.36,160340.0
2023-10-31,65.3,66.265,64.74,65.4,223531.0
2023-11-01,69.81,72.57,69.46,70.94,375711.0
2023-11-02,71.84,72.31,70.33,71.49,327348.0
2023-11-03,72.24,74.35,71.35,73.13,404721.0
2023-11-04,72.24,74.35,71.35,73.13,404721.0
2023-11-05,72.24,74.35,71.35,73.13,404721.0
2023-11-06,73.13,74.0,72.29,73.39,200474.0
2023-11-07,73.42,74.02,71.4323,72.86,163855.0
2023-11-08,73.04,73.39,72.52,73.1,118592.0
2023-11-09,73.27,73.69,72.33,72.55,95542.0
2023-11-10,72.48,73.1299,72.2,72.63,247033.0
2023-11-11,72.48,73.1299,72.2,72.63,247033.0
2023-11-12,72.48,73.1299,72.2,72.63,247033.0
2023-11-13,72.63,72.79,72.05,72.13,133509.0
2023-11-14,73.98,74.28,73.405,74.0,230973.0
2023-11-15,73.7,74.91,72.905,73.38,229398.0
2023-11-16,73.26,73.83,72.47,72.72,95800.0
2023-11-17,73.2,74.325,73.0,74.08,462356.0
2023-11-18,73.2,74.325,73.0,74.08,462356.0
2023-11-19,73.2,74.325,73.0,74.08,462356.0
2023-11-20,74.13,74.7,73.81,74.54,83349.0
2023-11-21,74.32,74.99,73.81,74.52,97837.0
2023-11-22,75.0,75.975,74.72,75.53,104528.0
2023-11-23,75.0,75.975,74.72,75.53,104528.0
2023-11-24,75.12,75.91,75.1,75.63,56886.0
2023-11-25,75.12,75.91,75.1,75.63,56886.0
2023-11-26,75.12,75.91,75.1,75.63,56886.0
2023-11-27,75.23,76.05,74.59,75.57,84082.0
2023-11-28,75.21,75.65,73.9125,75.44,115707.0
2023-11-29,76.03,76.71,75.2,75.46,99183.0
2023-11-30,75.26,76.49,74.63,75.24,269185.0
2023-12-01,75.24,77.61,75.085,77.47,212631.0
2023-12-02,75.24,77.61,75.085,77.47,212631.0
2023-12-03,75.24,77.61,75.085,77.47,212631.0
2023-12-04,77.33,80.64,77.33,80.49,310323.0
2023-12-05,80.11,83.78,79.845,83.06,421752.0
2023-12-06,83.4,84.18,82.12,82.565,263621.0
2023-12-07,82.61,84.45,82.17,84.12,297041.0
2023-12-08,83.38,86.43,82.915,85.86,215417.0
2023-12-09,83.38,86.43,82.915,85.86,215417.0
2023-12-10,83.38,86.43,82.915,85.86,215417.0
2023-12-11,85.9,86.71,85.18,86.49,208361.0
2023-12-12,86.59,87.97,86.1362,86.64,246446.0
2023-12-13,86.49,87.42,85.09,86.34,256735.0
2023-12-14,87.39,87.99,85.13,86.92,294251.0
2023-12-15,87.33,87.64,85.84,86.54,667053.0
2023-12-16,87.33,87.64,85.84,86.54,667053.0
2023-12-17,87.33,87.64,85.84,86.54,667053.0
2023-12-18,86.71,87.17,86.01,86.71,233827.0
2023-12-19,87.12,88.0429,87.12,87.51,227532.0
2023-12-20,87.67,88.56,86.43,86.44,220224.0
2023-12-21,86.86,87.53,85.47,86.53,152757.0
2023-12-22,86.49,87.71,83.33,86.86,105893.0
2023-12-23,86.49,87.71,83.33,86.86,105893.0
2023-12-24,86.49,87.71,83.33,86.86,105893.0
2023-12-25,86.49,87.71,83.33,86.86,105893.0
2023-12-26,87.02,87.99,86.75,87.56,68947.0
2023-12-27,87.5,88.34,87.215,87.75,90494.0
2023-12-28,87.23,87.68,86.99,87.58,98888.0
2023-12-29,87.68,88.2318,86.65,86.7,155701.0
2023-12-30,87.68,88.2318,86.65,86.7,155701.0
2023-12-31,87.68,88.2318,86.65,86.7,155701.0
2024-01-01,87.68,88.2318,86.65,86.7,155701.0
2024-01-02,85.91,86.36,84.78,85.57,245106.0
2024-01-03,85.33,85.57,83.855,83.91,218791.0
2024-01-04,84.16,84.6454,83.34,83.45,190292.0
2024-01-05,82.82,83.66,80.0201,81.73,255229.0
2024-01-06,82.82,83.66,80.0201,81.73,255229.0
2024-01-07,82.82,83.66,80.0201,81.73,255229.0
2024-01-08,82.01,83.26,82.01,82.59,287869.0
2024-01-09,81.62,82.07,81.12,81.28,147555.0
2024-01-10,81.25,83.225,81.25,82.76,195749.0
2024-01-11,82.7,83.57,82.18,82.56,296461.0
2024-01-12,83.68,83.68,81.3,82.29,215668.0
2024-01-13,83.68,83.68,81.3,82.29,215668.0
2024-01-14,83.68,83.68,81.3,82.29,215668.0
2024-01-15,83.68,83.68,81.3,82.29,215668.0
