,LECO US Equity,LECO US Equity,LECO US Equity,LECO US Equity,LECO US Equity
2021-05-28,123.5134,123.9432,122.606,122.8161,163529.0
2021-05-29,123.5134,123.9432,122.606,122.8161,163529.0
2021-05-30,123.5134,123.9432,122.606,122.8161,163529.0
2021-05-31,123.5134,123.9432,122.606,122.8161,163529.0
2021-06-01,123.9432,125.567,122.3385,125.0703,211294.0
2021-06-02,125.1085,126.2046,123.3128,123.5134,137117.0
2021-06-03,123.542,124.4113,121.689,124.096,142889.0
2021-06-04,124.4113,125.5145,123.8955,124.9079,90858.0
2021-06-05,124.4113,125.5145,123.8955,124.9079,90858.0
2021-06-06,124.4113,125.5145,123.8955,124.9079,90858.0
2021-06-07,124.8506,125.9395,122.8734,123.0931,116407.0
2021-06-08,122.8639,124.6405,121.689,124.5259,147712.0
2021-06-09,124.2107,124.4256,122.6399,123.1122,91890.0
2021-06-10,123.6471,124.0865,122.6537,122.7684,128941.0
2021-06-11,123.3701,123.7713,122.2908,123.1122,119119.0
2021-06-12,123.3701,123.7713,122.2908,123.1122,119119.0
2021-06-13,123.3701,123.7713,122.2908,123.1122,119119.0
2021-06-14,122.9403,122.9403,120.3518,120.9344,224589.0
2021-06-15,120.7816,122.4675,120.6049,122.2526,162160.0
2021-06-16,121.689,121.9374,120.0652,120.2467,133672.0
2021-06-17,120.4568,120.4568,116.2015,117.9352,186103.0
2021-06-18,116.8463,119.5685,116.34,118.0976,646042.0
2021-06-19,116.8463,119.5685,116.34,118.0976,646042.0
2021-06-20,116.8463,119.5685,116.34,118.0976,646042.0
2021-06-21,119.0718,122.1666,118.1358,121.966,318975.0
2021-06-22,123.3892,123.6805,121.4598,123.0358,328726.0
2021-06-23,123.2746,124.8124,122.6728,124.1152,234046.0
2021-06-24,124.8411,126.4362,124.2202,126.0733,282133.0
2021-06-25,126.0828,127.1048,125.5193,126.2356,1045336.0
2021-06-26,126.0828,127.1048,125.5193,126.2356,1045336.0
2021-06-27,126.0828,127.1048,125.5193,126.2356,1045336.0
2021-06-28,126.2356,127.0475,124.7552,126.0733,218455.0
2021-06-29,126.5527,127.0993,125.6897,126.6486,327629.0
2021-06-30,126.1596,126.639,124.7021,126.2938,402842.0
2021-07-01,126.9171,127.6362,126.452,126.8308,392168.0
2021-07-02,126.9171,129.1704,126.4376,128.9883,288745.0
2021-07-03,126.9171,129.1704,126.4376,128.9883,288745.0
2021-07-04,126.9171,129.1704,126.4376,128.9883,288745.0
2021-07-05,126.9171,129.1704,126.4376,128.9883,288745.0
2021-07-06,128.8157,128.8157,127.1664,127.9143,458221.0
2021-07-07,127.4445,129.4389,127.176,128.9978,175364.0
2021-07-08,127.1952,128.4321,125.7281,127.3773,229501.0
2021-07-09,128.5951,129.8294,128.4321,129.1609,178640.0
2021-07-10,128.5951,129.8294,128.4321,129.1609,178640.0
2021-07-11,128.5951,129.8294,128.4321,129.1609,178640.0
2021-07-12,128.528,130.2252,127.9335,130.1677,181058.0
2021-07-13,130.1006,130.2636,128.8061,129.2663,151672.0
2021-07-14,129.7266,130.369,127.9431,129.1225,162754.0
2021-07-15,128.365,130.1869,127.9623,129.5828,142179.0
2021-07-16,130.3978,130.3978,128.4848,128.7677,189843.0
2021-07-17,130.3978,130.3978,128.4848,128.7677,189843.0
2021-07-18,130.3978,130.3978,128.4848,128.7677,189843.0
2021-07-19,126.8787,128.7294,124.5966,125.8527,239201.0
2021-07-20,126.4856,130.1677,126.4856,129.506,266096.0
2021-07-21,130.0143,131.5485,129.1177,130.1485,180450.0
2021-07-22,130.3882,130.58,128.1349,129.0841,139188.0
2021-07-23,129.7745,130.417,128.48,130.3211,188596.0
2021-07-24,129.7745,130.417,128.48,130.3211,188596.0
2021-07-25,129.7745,130.417,128.48,130.3211,188596.0
2021-07-26,130.6567,131.9895,128.8109,131.5964,297947.0
2021-07-27,130.3211,130.5464,127.0609,130.2252,410610.0
2021-07-28,131.2033,131.5772,129.4485,131.1074,254762.0
2021-07-29,132.143,133.8546,131.3567,132.8142,225503.0
2021-07-30,132.1621,134.2429,131.8937,133.6963,529480.0
2021-07-31,132.1621,134.2429,131.8937,133.6963,529480.0
2021-08-01,132.1621,134.2429,131.8937,133.6963,529480.0
2021-08-02,134.4826,135.3121,131.6539,131.7786,284941.0
2021-08-03,132.5457,133.8689,130.6375,133.8498,217969.0
2021-08-04,133.3416,134.1854,131.443,131.5485,131964.0
2021-08-05,132.7183,133.2553,131.7786,133.1018,169669.0
2021-08-06,133.61,134.3676,132.6895,133.7731,209353.0
2021-08-07,133.61,134.3676,132.6895,133.7731,209353.0
2021-08-08,133.61,134.3676,132.6895,133.7731,209353.0
2021-08-09,137.3736,137.3736,132.5745,134.0032,175711.0
2021-08-10,134.5114,137.1962,134.0511,136.1127,233854.0
2021-08-11,136.7552,137.273,135.873,136.736,174588.0
2021-08-12,137.1579,137.3784,136.1511,136.688,148024.0
2021-08-13,136.6305,137.4072,135.9161,136.0168,171011.0
2021-08-14,136.6305,137.4072,135.9161,136.0168,171011.0
2021-08-15,136.6305,137.4072,135.9161,136.0168,171011.0
2021-08-16,135.8059,136.3572,134.847,135.7675,152248.0
2021-08-17,135.0196,135.0675,132.7614,134.3388,134358.0
2021-08-18,133.6772,134.4634,132.0279,132.095,121117.0
2021-08-19,130.58,131.8457,130.0286,130.954,155599.0
2021-08-20,130.9156,131.8015,130.5033,130.743,193678.0
2021-08-21,130.9156,131.8015,130.5033,130.743,193678.0
2021-08-22,130.9156,131.8015,130.5033,130.743,193678.0
2021-08-23,130.5129,131.9243,130.5129,131.2033,193413.0
2021-08-24,131.6252,132.8813,131.3471,132.6416,165293.0
2021-08-25,132.469,134.2189,132.0471,133.0443,160959.0
2021-08-26,133.2936,133.4662,132.1238,132.5073,119689.0
2021-08-27,133.0827,135.0484,132.958,134.5881,197369.0
2021-08-28,133.0827,135.0484,132.958,134.5881,197369.0
2021-08-29,133.0827,135.0484,132.958,134.5881,197369.0
2021-08-30,134.8374,135.8634,134.4347,135.6429,118872.0
2021-08-31,135.6429,135.8059,133.495,133.8689,152276.0
2021-09-01,134.4251,134.4251,130.6375,131.4909,246289.0
2021-09-02,132.1142,132.7279,131.1074,132.1334,144041.0
2021-09-03,131.7786,132.3251,130.5992,130.7718,83288.0
2021-09-04,131.7786,132.3251,130.5992,130.7718,83288.0
2021-09-05,131.7786,132.3251,130.5992,130.7718,83288.0
2021-09-06,131.7786,132.3251,130.5992,130.7718,83288.0
2021-09-07,130.3115,130.3115,127.991,128.5472,185865.0
2021-09-08,128.3937,130.58,128.1588,130.091,264568.0
2021-09-09,129.8225,130.9252,128.0677,128.691,145469.0
2021-09-10,129.4965,130.1053,127.8472,127.8472,169587.0
2021-09-11,129.4965,130.1053,127.8472,127.8472,169587.0
2021-09-12,129.4965,130.1053,127.8472,127.8472,169587.0
2021-09-13,128.9499,128.9499,126.7637,128.6047,159114.0
2021-09-14,129.1513,129.343,125.4692,125.9774,287282.0
2021-09-15,126.15,128.9787,125.8335,128.9211,269443.0
2021-09-16,129.4389,129.7937,127.1184,127.9431,184652.0
2021-09-17,128.3266,128.3266,126.1692,127.0513,625953.0
2021-09-18,128.3266,128.3266,126.1692,127.0513,625953.0
2021-09-19,128.3266,128.3266,126.1692,127.0513,625953.0
2021-09-20,124.8459,125.9294,123.4268,125.7664,261919.0
2021-09-21,126.2363,126.4185,124.4719,125.1527,181903.0
2021-09-22,125.8719,127.5499,125.8719,126.5911,185145.0
2021-09-23,127.2719,128.8444,126.3226,128.1253,304459.0
2021-09-24,127.8472,128.4705,127.5547,127.6746,158221.0
2021-09-25,127.8472,128.4705,127.5547,127.6746,158221.0
2021-09-26,127.8472,128.4705,127.5547,127.6746,158221.0
2021-09-27,127.5595,129.343,127.5595,128.1349,166916.0
2021-09-28,127.9335,128.2499,125.3253,126.3034,198583.0
2021-09-29,126.8714,127.8821,125.2927,127.1986,170891.0
2021-09-30,127.8436,128.7677,123.7333,123.9739,414258.0
2021-10-01,124.229,126.2745,123.1131,125.7547,289600.0
2021-10-02,124.229,126.2745,123.1131,125.7547,289600.0
2021-10-03,124.229,126.2745,123.1131,125.7547,289600.0
2021-10-04,125.6488,127.911,124.9269,127.2949,234057.0
2021-10-05,127.8917,129.7688,126.8328,129.2201,229436.0
2021-10-06,128.373,129.557,126.0531,129.3934,212443.0
2021-10-07,130.125,131.7999,130.125,130.9239,141032.0
2021-10-08,131.1453,131.4726,129.5955,130.6544,155884.0
2021-10-09,131.1453,131.4726,129.5955,130.6544,155884.0
2021-10-10,131.1453,131.4726,129.5955,130.6544,155884.0
2021-10-11,130.356,130.895,128.2383,128.3153,128094.0
2021-10-12,128.373,129.2875,126.7414,126.9002,146417.0
2021-10-13,127.1698,128.2479,126.1975,127.5163,149468.0
2021-10-14,128.3538,131.5977,128.0842,131.2993,135912.0
2021-10-15,132.2138,134.0235,130.4234,133.6192,175756.0
2021-10-16,132.2138,134.0235,130.4234,133.6192,175756.0
2021-10-17,132.2138,134.0235,130.4234,133.6192,175756.0
2021-10-18,133.3208,134.707,132.2619,134.3315,190927.0
2021-10-19,133.9946,135.1883,133.7492,134.8706,114591.0
2021-10-20,135.5348,139.5007,134.7695,139.1638,295896.0
2021-10-21,138.5574,140.2612,137.7295,140.2419,164001.0
2021-10-22,140.9735,141.5318,138.9232,139.1061,145905.0
2021-10-23,140.9735,141.5318,138.9232,139.1061,145905.0
2021-10-24,140.9735,141.5318,138.9232,139.1061,145905.0
2021-10-25,138.6825,140.8195,138.0472,140.1649,214251.0
2021-10-26,140.5692,141.58,139.2986,140.0975,227579.0
2021-10-27,139.8761,140.8724,138.4996,138.5574,303794.0
2021-10-28,138.1916,138.2012,133.2919,135.1498,304392.0
2021-10-29,135.7562,137.8739,134.8802,137.075,354555.0
2021-10-30,135.7562,137.8739,134.8802,137.075,354555.0
2021-10-31,135.7562,137.8739,134.8802,137.075,354555.0
2021-11-01,137.4793,138.9809,135.6696,137.5659,234294.0
2021-11-02,137.5851,139.443,136.4396,138.6536,202504.0
2021-11-03,138.3649,138.6248,134.7262,136.1412,200739.0
2021-11-04,136.5648,138.547,135.9872,136.9691,156289.0
2021-11-05,138.3264,138.9713,137.3156,137.9509,150290.0
2021-11-06,138.3264,138.9713,137.3156,137.9509,150290.0
2021-11-07,138.3264,138.9713,137.3156,137.9509,150290.0
2021-11-08,138.4419,139.0387,137.3541,138.6151,176928.0
2021-11-09,138.644,139.2986,137.1327,138.6248,123968.0
2021-11-10,138.3552,139.197,137.5851,138.0279,93139.0
2021-11-11,138.4707,138.4707,136.9546,137.4889,84316.0
2021-11-12,137.7777,139.0964,136.9113,138.875,82297.0
2021-11-13,137.7777,139.0964,136.9113,138.875,82297.0
2021-11-14,137.7777,139.0964,136.9113,138.875,82297.0
2021-11-15,139.7414,140.3719,138.3264,140.2612,115941.0
2021-11-16,140.396,141.3874,139.3563,139.9628,151975.0
2021-11-17,139.9532,140.3526,138.3264,140.1553,118953.0
2021-11-18,140.1842,141.1468,139.1301,139.2601,153047.0
2021-11-19,139.4333,141.9121,139.4333,140.5788,207622.0
2021-11-20,139.4333,141.9121,139.4333,140.5788,207622.0
2021-11-21,139.4333,141.9121,139.4333,140.5788,207622.0
2021-11-22,141.3393,142.9902,139.8088,140.1649,227332.0
2021-11-23,140.396,141.0216,138.8847,140.2708,143618.0
2021-11-24,139.6644,140.7329,139.0579,139.905,85602.0
2021-11-25,139.6644,140.7329,139.0579,139.905,85602.0
2021-11-26,136.2086,136.5648,134.7647,134.9669,103112.0
2021-11-27,136.2086,136.5648,134.7647,134.9669,103112.0
2021-11-28,136.2086,136.5648,134.7647,134.9669,103112.0
2021-11-29,136.3434,136.3434,133.1572,134.6299,115278.0
2021-11-30,133.4556,133.4556,129.1816,129.9132,218058.0
2021-12-01,131.9924,134.7551,127.035,127.2083,313098.0
2021-12-02,127.9013,131.54,126.9965,130.5485,157550.0
2021-12-03,130.2212,134.6492,128.1324,129.6051,125157.0
2021-12-04,130.2212,134.6492,128.1324,129.6051,125157.0
2021-12-05,130.2212,134.6492,128.1324,129.6051,125157.0
2021-12-06,131.4245,134.6685,130.4041,130.9528,218353.0
2021-12-07,132.079,132.8973,130.5293,130.9239,191881.0
2021-12-08,131.3282,132.8443,130.4426,131.4437,124183.0
2021-12-09,130.51,132.1657,129.8362,130.8277,159518.0
2021-12-10,131.5304,132.9454,130.1538,130.895,119546.0
2021-12-11,131.5304,132.9454,130.1538,130.895,119546.0
2021-12-12,131.5304,132.9454,130.1538,130.895,119546.0
2021-12-13,130.2597,130.9432,128.3634,128.604,239550.0
2021-12-14,127.7473,129.2682,127.189,127.7762,271378.0
2021-12-15,128.296,129.403,126.9869,129.0757,274576.0
2021-12-16,129.2394,130.5004,128.1949,129.6725,344562.0
2021-12-17,128.8062,132.724,128.604,130.125,1157034.0
2021-12-18,128.8062,132.724,128.604,130.125,1157034.0
2021-12-19,128.8062,132.724,128.604,130.125,1157034.0
2021-12-20,128.7581,129.0276,124.7729,126.4959,403415.0
2021-12-21,127.7473,130.717,126.7655,130.1923,179134.0
2021-12-22,130.3079,131.0972,129.3549,130.7121,128146.0
2021-12-23,131.4726,132.8395,131.4726,132.416,122443.0
2021-12-24,131.4726,132.8395,131.4726,132.416,122443.0
2021-12-25,131.4726,132.8395,131.4726,132.416,122443.0
2021-12-26,131.4726,132.8395,131.4726,132.416,122443.0
2021-12-27,132.6759,134.4085,131.8673,134.3219,122207.0
2021-12-28,134.0524,135.5252,134.0524,135.015,97616.0
2021-12-29,134.7166,136.4974,134.7166,135.6696,146456.0
2021-12-30,136.0464,136.5828,134.3648,134.5098,147867.0
2021-12-31,134.4905,135.8338,134.3793,134.7901,123686.0
2022-01-01,134.4905,135.8338,134.3793,134.7901,123686.0
2022-01-02,134.4905,135.8338,134.3793,134.7901,123686.0
2022-01-03,134.4808,135.6599,132.3063,134.4131,205797.0
2022-01-04,134.935,137.1095,133.9492,135.0317,240258.0
2022-01-05,135.5246,137.2931,133.9589,134.1522,141232.0
2022-01-06,136.7906,137.7087,134.9543,135.0897,230536.0
2022-01-07,134.877,137.0032,134.0169,135.0897,173306.0
2022-01-08,134.877,137.0032,134.0169,135.0897,173306.0
2022-01-09,134.877,137.0032,134.0169,135.0897,173306.0
2022-01-10,134.1135,134.7514,132.4947,133.553,185118.0
2022-01-11,133.7076,133.7753,130.8856,133.3984,130531.0
2022-01-12,133.8333,134.7321,132.4706,132.9925,140995.0
2022-01-13,133.0408,134.2488,131.8859,132.5382,216168.0
2022-01-14,131.6201,131.9584,129.8515,131.0499,201440.0
2022-01-15,131.6201,131.9584,129.8515,131.0499,201440.0
2022-01-16,131.6201,131.9584,129.8515,131.0499,201440.0
2022-01-17,131.6201,131.9584,129.8515,131.0499,201440.0
2022-01-18,130.4894,130.4894,128.9011,129.349,173750.0
2022-01-19,129.9578,129.9578,127.764,127.9283,138966.0
2022-01-20,128.2086,128.5806,124.8067,125.1063,156261.0
2022-01-21,125.0483,126.8845,124.0142,124.5554,184111.0
2022-01-22,125.0483,126.8845,124.0142,124.5554,184111.0
2022-01-23,125.0483,126.8845,124.0142,124.5554,184111.0
2022-01-24,123.4633,128.31,122.7868,128.1119,285457.0
2022-01-25,126.5946,127.0198,122.9511,125.5122,253475.0
2022-01-26,126.1017,127.8461,121.917,123.0574,327862.0
2022-01-27,124.0142,125.1256,119.6849,120.6413,276404.0
2022-01-28,120.7573,121.8977,118.4861,121.6657,328573.0
2022-01-29,120.7573,121.8977,118.4861,121.6657,328573.0
2022-01-30,120.7573,121.8977,118.4861,121.6657,328573.0
2022-01-31,120.8056,124.1108,119.6169,123.5503,494018.0
2022-02-01,123.5503,125.0966,122.6322,124.7487,172725.0
2022-02-02,124.5941,124.9227,123.0961,124.1012,160588.0
2022-02-03,123.6373,125.5025,123.0526,123.5503,287358.0
2022-02-04,122.9704,123.8982,120.856,122.4002,131063.0
2022-02-05,122.9704,123.8982,120.856,122.4002,131063.0
2022-02-06,122.9704,123.8982,120.856,122.4002,131063.0
2022-02-07,122.6032,124.5312,121.5111,122.4775,163436.0
2022-02-08,122.6128,125.5025,122.0475,125.2802,219363.0
2022-02-09,126.1597,127.1068,125.058,125.8214,294555.0
2022-02-10,125.7538,125.7538,122.1586,122.6322,320522.0
2022-02-11,123.7726,124.048,120.8539,121.7334,247975.0
2022-02-12,123.7726,124.048,120.8539,121.7334,247975.0
2022-02-13,123.7726,124.048,120.8539,121.7334,247975.0
2022-02-14,122.2166,123.2314,121.0955,122.5065,297938.0
2022-02-15,123.8886,124.913,122.6394,123.1541,252350.0
2022-02-16,122.6128,124.3428,122.0233,123.7339,201368.0
2022-02-17,122.7482,123.5213,122.0233,122.6128,204632.0
2022-02-18,122.5549,125.1643,122.5549,123.1057,339771.0
2022-02-19,122.5549,125.1643,122.5549,123.1057,339771.0
2022-02-20,122.5549,125.1643,122.5549,123.1057,339771.0
2022-02-21,122.5549,125.1643,122.5549,123.1057,339771.0
2022-02-22,123.1927,124.2655,122.3712,123.0091,298731.0
2022-02-23,123.56,123.8209,121.0859,121.3178,233363.0
2022-02-24,119.4526,122.2069,118.4668,121.9073,317953.0
2022-02-25,122.1779,123.7436,121.5498,123.1927,332796.0
2022-02-26,122.1779,123.7436,121.5498,123.1927,332796.0
2022-02-27,122.1779,123.7436,121.5498,123.1927,332796.0
2022-02-28,121.9557,123.531,121.3371,123.1831,385433.0
2022-03-01,123.531,124.1882,119.9261,121.2598,279681.0
2022-03-02,122.2939,125.058,121.6947,124.0722,284461.0
2022-03-03,124.826,126.7154,124.4104,125.7635,295811.0
2022-03-04,124.7197,125.1546,122.9414,124.1108,264110.0
2022-03-05,124.7197,125.1546,122.9414,124.1108,264110.0
2022-03-06,124.7197,125.1546,122.9414,124.1108,264110.0
2022-03-07,124.3524,125.3769,121.2308,121.772,453635.0
2022-03-08,122.5065,126.3916,122.062,122.2553,687316.0
2022-03-09,124.0432,125.0,122.1973,122.7288,415481.0
2022-03-10,121.5691,122.0426,120.5834,121.6754,211300.0
2022-03-11,122.2359,123.5116,121.2888,121.4724,253421.0
2022-03-12,122.2359,123.5116,121.2888,121.4724,253421.0
2022-03-13,122.2359,123.5116,121.2888,121.4724,253421.0
2022-03-14,122.4486,123.5793,121.7237,122.9801,286332.0
2022-03-15,123.1154,125.2996,123.1154,125.0,226947.0
2022-03-16,125.4735,127.7737,124.698,127.3388,364846.0
2022-03-17,127.4257,128.2955,126.5262,128.0636,184886.0
2022-03-18,128.2569,130.3637,126.6047,129.6776,517723.0
2022-03-19,128.2569,130.3637,126.6047,129.6776,517723.0
2022-03-20,128.2569,130.3637,126.6047,129.6776,517723.0
2022-03-21,130.1221,130.5667,128.9817,129.7452,254166.0
2022-03-22,129.8998,130.789,129.3876,130.5764,338993.0
2022-03-23,130.7986,130.9823,128.8368,128.8947,289289.0
2022-03-24,129.6196,130.528,128.6435,128.9817,268829.0
2022-03-25,128.9914,130.1994,128.3825,130.1994,221646.0
2022-03-26,128.9914,130.1994,128.3825,130.1994,221646.0
2022-03-27,128.9914,130.1994,128.3825,130.1994,221646.0
2022-03-28,130.0062,130.8566,129.0542,130.3831,200409.0
2022-03-29,131.1949,135.1476,130.8711,134.7804,447447.0
2022-03-30,134.8482,135.411,133.1016,134.431,279700.0
2022-03-31,134.334,135.5178,132.7096,133.7227,281040.0
2022-04-01,134.1011,135.0326,132.9027,133.3636,379227.0
2022-04-02,134.1011,135.0326,132.9027,133.3636,379227.0
2022-04-03,134.1011,135.0326,132.9027,133.3636,379227.0
2022-04-04,133.3636,133.6906,131.4763,131.7432,409236.0
2022-04-05,131.0639,131.8596,127.6483,127.6677,593278.0
2022-04-06,127.134,127.7551,124.8926,127.1826,357939.0
2022-04-07,126.5906,127.4009,125.2613,126.6101,244422.0
2022-04-08,126.8623,128.1432,125.8629,126.0376,200371.0
2022-04-09,126.8623,128.1432,125.8629,126.0376,200371.0
2022-04-10,126.8623,128.1432,125.8629,126.0376,200371.0
2022-04-11,125.7076,126.6004,123.3594,123.4856,237982.0
2022-04-12,123.5341,125.3486,123.0392,123.7961,296005.0
2022-04-13,123.6117,125.8338,123.6117,125.6882,182286.0
2022-04-14,125.1642,126.4645,124.9702,125.63,204199.0
2022-04-15,125.1642,126.4645,124.9702,125.63,204199.0
2022-04-16,125.1642,126.4645,124.9702,125.63,204199.0
2022-04-17,125.1642,126.4645,124.9702,125.63,204199.0
2022-04-18,125.1837,126.7168,124.8731,125.533,310464.0
2022-04-19,125.4845,128.6769,125.4845,128.6769,201809.0
2022-04-20,129.5211,131.4132,129.0262,129.2979,275306.0
2022-04-21,130.6855,130.899,128.8079,129.2106,233579.0
2022-04-22,128.3373,129.0359,125.6979,126.2025,204674.0
2022-04-23,128.3373,129.0359,125.6979,126.2025,204674.0
2022-04-24,128.3373,129.0359,125.6979,126.2025,204674.0
2022-04-25,125.8823,126.2607,122.8548,126.0764,246622.0
2022-04-26,124.9896,125.8726,123.078,123.1653,225129.0
2022-04-27,123.6117,125.5039,123.0683,124.5432,284351.0
2022-04-28,132.1216,133.4655,129.2009,131.8208,546861.0
2022-04-29,130.9378,134.0332,130.4914,130.734,564379.0
2022-04-30,130.9378,134.0332,130.4914,130.734,564379.0
2022-05-01,130.9378,134.0332,130.4914,130.734,564379.0
2022-05-02,131.2386,131.8887,127.3103,129.1523,364925.0
2022-05-03,129.2009,131.8644,128.4925,131.1707,261087.0
2022-05-04,131.1707,135.4984,130.8456,135.2364,216078.0
2022-05-05,134.955,135.052,130.7922,131.7237,192456.0
2022-05-06,131.2095,132.1022,128.4634,132.0828,300803.0
2022-05-07,131.2095,132.1022,128.4634,132.0828,300803.0
2022-05-08,131.2095,132.1022,128.4634,132.0828,300803.0
2022-05-09,131.6364,134.6639,131.6364,132.6262,405158.0
2022-05-10,134.2175,134.2175,128.1044,130.1033,306296.0
2022-05-11,129.7928,131.9906,129.0068,129.8995,388668.0
2022-05-12,130.2294,130.9184,125.9308,129.2494,532790.0
2022-05-13,129.8316,130.9717,127.5513,129.2979,450126.0
2022-05-14,129.8316,130.9717,127.5513,129.2979,450126.0
2022-05-15,129.8316,130.9717,127.5513,129.2979,450126.0
2022-05-16,129.1912,130.4332,126.7605,129.8607,218162.0
2022-05-17,131.3453,132.3254,129.9189,131.6558,272157.0
2022-05-18,131.1221,132.0731,127.9394,128.2111,286880.0
2022-05-19,127.3669,129.6957,125.9939,128.1432,223262.0
2022-05-20,129.0262,129.1815,124.3007,126.8817,252000.0
2022-05-21,129.0262,129.1815,124.3007,126.8817,252000.0
2022-05-22,129.0262,129.1815,124.3007,126.8817,252000.0
2022-05-23,127.9103,128.6187,126.3772,126.775,302642.0
2022-05-24,125.7076,127.4834,123.6699,126.0764,220017.0
2022-05-25,125.3098,127.3912,124.6742,126.7459,213530.0
2022-05-26,127.2311,130.1421,126.8138,129.4823,164706.0
2022-05-27,129.9965,131.879,129.9965,131.879,165137.0
2022-05-28,129.9965,131.879,129.9965,131.879,165137.0
2022-05-29,129.9965,131.879,129.9965,131.879,165137.0
2022-05-30,129.9965,131.879,129.9965,131.879,165137.0
2022-05-31,131.1415,132.5874,130.0451,131.7917,275556.0
2022-06-01,132.4127,132.7814,129.9092,131.7335,161668.0
2022-06-02,132.5582,134.5571,131.6898,134.4504,173146.0
2022-06-03,133.9458,134.8182,132.8736,133.548,161677.0
2022-06-04,133.9458,134.8182,132.8736,133.548,161677.0
2022-06-05,133.9458,134.8182,132.8736,133.548,161677.0
2022-06-06,134.1205,135.446,133.5577,135.1491,174559.0
2022-06-07,134.169,136.2746,133.3588,136.1679,167989.0
2022-06-08,135.6633,135.6633,133.9788,134.2952,162870.0
2022-06-09,134.596,136.5269,133.7518,134.4504,326796.0
2022-06-10,132.5194,132.5485,130.1492,130.6758,244870.0
2022-06-11,132.5194,132.5485,130.1492,130.6758,244870.0
2022-06-12,132.5194,132.5485,130.1492,130.6758,244870.0
2022-06-13,128.3858,128.6575,125.3486,125.8726,286766.0
2022-06-14,125.7756,127.0855,122.6171,124.0289,341285.0
2022-06-15,124.8926,125.2516,122.6268,123.9028,278487.0
2022-06-16,122.1271,122.3309,118.2263,120.3222,523377.0
2022-06-17,121.1664,121.2004,118.3185,118.6921,656658.0
2022-06-18,121.1664,121.2004,118.3185,118.6921,656658.0
2022-06-19,121.1664,121.2004,118.3185,118.6921,656658.0
2022-06-20,121.1664,121.2004,118.3185,118.6921,656658.0
2022-06-21,119.7303,120.6231,117.4209,120.2737,342450.0
2022-06-22,118.9347,121.1276,118.3622,120.6036,289100.0
2022-06-23,120.0894,121.1956,116.7805,118.1584,307733.0
2022-06-24,119.3713,122.0679,118.857,122.0495,497631.0
2022-06-25,119.3713,122.0679,118.857,122.0495,497631.0
2022-06-26,119.3713,122.0679,118.857,122.0495,497631.0
2022-06-27,122.6025,123.9028,121.3557,123.7767,204848.0
2022-06-28,123.7767,125.0769,120.953,121.2732,458664.0
2022-06-29,121.4974,121.4974,119.0314,119.6649,246955.0
2022-06-30,118.7682,120.6591,118.2614,120.24,315073.0
2022-07-01,120.1133,121.8678,118.7195,121.0978,187265.0
2022-07-02,120.1133,121.8678,118.7195,121.0978,187265.0
2022-07-03,120.1133,121.8678,118.7195,121.0978,187265.0
2022-07-04,120.1133,121.8678,118.7195,121.0978,187265.0
2022-07-05,119.0021,119.3141,115.9416,118.6512,489332.0
2022-07-06,118.7877,119.9184,117.4913,119.0216,320076.0
2022-07-07,120.0938,122.0335,120.0938,121.8385,259686.0
2022-07-08,121.7411,121.8775,120.1815,120.3375,146953.0
2022-07-09,121.7411,121.8775,120.1815,120.3375,146953.0
2022-07-10,121.7411,121.8775,120.1815,120.3375,146953.0
2022-07-11,119.1289,120.6884,119.1289,119.7332,173880.0
2022-07-12,119.7332,121.5364,118.778,119.0899,207009.0
2022-07-13,117.9397,120.3083,116.887,118.0177,171981.0
2022-07-14,116.8578,116.8968,115.1813,116.5751,368954.0
2022-07-15,118.0762,120.6104,116.9455,119.548,584602.0
2022-07-16,118.0762,120.6104,116.9455,119.548,584602.0
2022-07-17,118.0762,120.6104,116.9455,119.548,584602.0
2022-07-18,119.5577,120.5471,118.6902,119.0314,210050.0
2022-07-19,120.357,123.6807,120.2473,123.2909,191597.0
2022-07-20,123.2129,124.4946,122.131,124.0804,184723.0
2022-07-21,124.2851,125.3865,120.9223,125.2988,270420.0
2022-07-22,126.0395,126.215,123.671,124.4313,220129.0
2022-07-23,126.0395,126.215,123.671,124.4313,220129.0
2022-07-24,126.0395,126.215,123.671,124.4313,220129.0
2022-07-25,124.9771,126.2101,123.9195,125.8738,298854.0
2022-07-26,126.0785,127.1605,123.749,126.9168,240779.0
2022-07-27,126.9558,131.069,126.5269,130.3283,353173.0
2022-07-28,131.147,134.1296,130.2308,133.1257,382288.0
2022-07-29,134.6072,138.4086,130.0651,137.8628,449137.0
2022-07-30,134.6072,138.4086,130.0651,137.8628,449137.0
2022-07-31,134.6072,138.4086,130.0651,137.8628,449137.0
2022-08-01,136.7223,138.3501,136.2735,137.161,269879.0
2022-08-02,136.9563,137.122,134.9191,135.2213,186971.0
2022-08-03,135.5722,136.7028,134.2563,136.04,146657.0
2022-08-04,136.0693,138.0674,135.387,137.775,285719.0
2022-08-05,136.6541,139.0129,136.6541,139.0032,209747.0
2022-08-06,136.6541,139.0129,136.6541,139.0032,209747.0
2022-08-07,136.6541,139.0129,136.6541,139.0032,209747.0
2022-08-08,139.1396,140.0656,137.9758,138.3111,195840.0
2022-08-09,138.701,139.0811,135.4162,137.9505,243354.0
2022-08-10,140.2898,141.4009,139.8706,140.358,246386.0
2022-08-11,141.1963,142.478,139.8414,141.1768,186971.0
2022-08-12,141.6739,143.5745,140.0461,143.5745,125470.0
