,CLB US Equity,CLB US Equity,CLB US Equity,CLB US Equity,CLB US Equity
2021-05-28,40.8488,41.5747,40.3019,41.5648,756370.0
2021-05-29,40.8488,41.5747,40.3019,41.5648,756370.0
2021-05-30,40.8488,41.5747,40.3019,41.5648,756370.0
2021-05-31,40.8488,41.5747,40.3019,41.5648,756370.0
2021-06-01,42.2012,43.4242,40.8787,41.2267,796615.0
2021-06-02,41.7139,45.8903,41.2565,45.6119,862339.0
2021-06-03,45.4229,47.362,44.2098,45.6218,696011.0
2021-06-04,46.0593,48.3265,45.4727,47.2924,735496.0
2021-06-05,46.0593,48.3265,45.4727,47.2924,735496.0
2021-06-06,46.0593,48.3265,45.4727,47.2924,735496.0
2021-06-07,47.1333,47.9685,47.0537,47.6205,470081.0
2021-06-08,47.1333,48.416,46.4471,47.3421,393699.0
2021-06-09,47.4614,47.6901,46.3875,46.6659,284581.0
2021-06-10,47.4216,48.5353,46.4365,48.0381,360801.0
2021-06-11,48.1177,49.5893,46.9742,47.5409,353190.0
2021-06-12,48.1177,49.5893,46.9742,47.5409,353190.0
2021-06-13,48.1177,49.5893,46.9742,47.5409,353190.0
2021-06-14,46.4273,47.8492,44.8164,45.2439,722541.0
2021-06-15,45.2439,46.3179,44.2048,45.065,539354.0
2021-06-16,44.5578,45.8107,43.8817,44.8462,409189.0
2021-06-17,44.8263,45.1246,40.2174,42.2111,669549.0
2021-06-18,41.2863,42.9271,40.8985,41.1173,756948.0
2021-06-19,41.2863,42.9271,40.8985,41.1173,756948.0
2021-06-20,41.2863,42.9271,40.8985,41.1173,756948.0
2021-06-21,41.4554,43.8121,41.1173,43.6331,410263.0
2021-06-22,43.285,44.1004,42.5094,42.6685,793224.0
2021-06-23,43.5436,43.9481,41.6692,41.9327,371427.0
2021-06-24,42.41,42.6785,41.8531,42.3304,454468.0
2021-06-25,42.7978,43.0563,41.2863,41.873,520979.0
2021-06-26,42.7978,43.0563,41.2863,41.873,520979.0
2021-06-27,42.7978,43.0563,41.2863,41.873,520979.0
2021-06-28,41.5151,42.0023,38.3927,39.1882,488551.0
2021-06-29,39.765,40.3218,38.7109,38.8402,409496.0
2021-06-30,39.0888,39.7749,38.4226,38.7308,677373.0
2021-07-01,40.0732,40.7394,38.5916,38.8899,598400.0
2021-07-02,38.4027,38.8899,37.9751,38.5419,310740.0
2021-07-03,38.4027,38.8899,37.9751,38.5419,310740.0
2021-07-04,38.4027,38.8899,37.9751,38.5419,310740.0
2021-07-05,38.4027,38.8899,37.9751,38.5419,310740.0
2021-07-06,38.7805,38.7805,36.4835,36.4935,579256.0
2021-07-07,36.1554,37.0702,34.7533,36.5929,1196546.0
2021-07-08,35.688,36.5432,35.1312,35.9068,930245.0
2021-07-09,35.7676,36.7321,35.0616,35.9665,429171.0
2021-07-10,35.7676,36.7321,35.0616,35.9665,429171.0
2021-07-11,35.7676,36.7321,35.0616,35.9665,429171.0
2021-07-12,35.9665,36.4935,34.7931,36.1057,314461.0
2021-07-13,35.9466,37.4133,35.2604,37.1796,586147.0
2021-07-14,37.4282,37.9453,35.9565,36.4935,673439.0
2021-07-15,35.9068,36.9012,34.5843,34.8229,578193.0
2021-07-16,35.3798,35.5488,33.1922,33.5998,340507.0
2021-07-17,35.3798,35.5488,33.1922,33.5998,340507.0
2021-07-18,35.3798,35.5488,33.1922,33.5998,340507.0
2021-07-19,32.1282,33.1325,31.8199,32.5955,402936.0
2021-07-20,32.8043,34.286,32.5259,33.8584,424371.0
2021-07-21,34.8229,35.4792,34.3556,34.6638,328197.0
2021-07-22,34.7533,34.7533,33.212,34.2959,178099.0
2021-07-23,34.6638,34.6638,32.3171,32.9038,369759.0
2021-07-24,34.6638,34.6638,32.3171,32.9038,369759.0
2021-07-25,34.6638,34.6638,32.3171,32.9038,369759.0
2021-07-26,33.1225,34.5445,33.1076,33.8882,205990.0
2021-07-27,33.6297,33.7788,32.7497,33.7391,414668.0
2021-07-28,34.455,35.3997,33.749,34.9621,863697.0
2021-07-29,34.9621,35.7676,32.8242,33.2816,538767.0
2021-07-30,33.0132,33.6695,32.8242,33.1723,389157.0
2021-07-31,33.0132,33.6695,32.8242,33.1723,389157.0
2021-08-01,33.0132,33.6695,32.8242,33.1723,389157.0
2021-08-02,32.8242,34.803,32.6055,32.8839,656517.0
2021-08-03,32.3867,32.9336,31.5614,32.7745,508813.0
2021-08-04,31.8995,31.9293,30.0201,30.0997,539872.0
2021-08-05,30.0997,31.2432,30.0997,30.2886,236085.0
2021-08-06,30.8556,31.3628,30.1493,30.1792,506769.0
2021-08-07,30.8556,31.3628,30.1493,30.1792,506769.0
2021-08-08,30.8556,31.3628,30.1493,30.1792,506769.0
2021-08-09,29.6619,30.0598,29.1646,29.3933,454570.0
2021-08-10,29.9404,30.4079,29.274,29.3436,687752.0
2021-08-11,29.0651,30.209,28.6274,29.3337,709896.0
2021-08-12,29.1447,29.6669,28.717,28.8264,344897.0
2021-08-13,28.8562,29.1248,28.2693,28.3788,388957.0
2021-08-14,28.8562,29.1248,28.2693,28.3788,388957.0
2021-08-15,28.8562,29.1248,28.2693,28.3788,388957.0
2021-08-16,27.951,27.9809,27.1851,27.3045,433572.0
2021-08-17,26.9464,27.3642,26.1407,26.3595,678011.0
2021-08-18,26.7972,27.0707,25.8025,25.8522,521165.0
2021-08-19,25.2355,25.6533,24.2408,24.579,594746.0
2021-08-20,24.2309,24.5293,23.6141,24.3701,1178441.0
2021-08-21,24.2309,24.5293,23.6141,24.3701,1178441.0
2021-08-22,24.2309,24.5293,23.6141,24.3701,1178441.0
2021-08-23,24.947,26.5386,24.947,25.9218,685081.0
2021-08-24,26.27,27.6228,26.27,27.3443,670829.0
2021-08-25,27.394,27.951,26.7673,27.4636,310389.0
2021-08-26,27.016,27.5432,26.5585,26.8469,239868.0
2021-08-27,27.2349,28.9557,27.215,28.7766,515939.0
2021-08-28,27.2349,28.9557,27.215,28.7766,515939.0
2021-08-29,27.2349,28.9557,27.215,28.7766,515939.0
2021-08-30,29.1347,29.1347,27.9809,27.9908,450898.0
2021-08-31,27.762,28.3887,27.3144,27.4139,563122.0
2021-09-01,27.5929,27.643,26.9762,27.3144,270428.0
2021-09-02,27.8814,28.4484,27.573,28.0008,175831.0
2021-09-03,27.8416,28.2097,27.3841,27.762,203160.0
2021-09-04,27.8416,28.2097,27.3841,27.762,203160.0
2021-09-05,27.8416,28.2097,27.3841,27.762,203160.0
2021-09-06,27.8416,28.2097,27.3841,27.762,203160.0
2021-09-07,27.5532,28.145,26.9364,27.2547,387708.0
2021-09-08,27.4537,27.4736,26.26,26.8071,381664.0
2021-09-09,26.5982,27.5134,26.1307,27.1652,499928.0
2021-09-10,27.7024,28.1798,27.2249,27.6725,524082.0
2021-09-11,27.7024,28.1798,27.2249,27.6725,524082.0
2021-09-12,27.7024,28.1798,27.2249,27.6725,524082.0
2021-09-13,28.0803,28.7368,27.8615,28.6374,409364.0
2021-09-14,28.7965,29.0054,27.5631,27.7421,346682.0
2021-09-15,28.329,28.7368,27.7123,28.15,801984.0
2021-09-16,27.951,28.2195,26.9842,27.6128,336246.0
2021-09-17,27.4338,27.6327,27.0956,27.3542,763267.0
2021-09-18,27.4338,27.6327,27.0956,27.3542,763267.0
2021-09-19,27.4338,27.6327,27.0956,27.3542,763267.0
2021-09-20,26.1307,27.3642,25.892,27.3244,639434.0
2021-09-21,27.4238,27.7223,26.9364,26.9464,865633.0
2021-09-22,27.2846,27.9201,26.081,26.0909,409671.0
2021-09-23,26.27,27.026,26.0014,26.8171,830116.0
2021-09-24,26.648,27.4741,26.4391,27.0459,460222.0
2021-09-25,26.648,27.4741,26.4391,27.0459,460222.0
2021-09-26,26.648,27.4741,26.4391,27.0459,460222.0
2021-09-27,27.8516,29.3985,27.6626,28.8662,789197.0
2021-09-28,29.5028,30.2687,28.4583,28.5976,698021.0
2021-09-29,28.4782,28.7567,26.9762,27.1652,571225.0
2021-09-30,27.1354,27.8118,26.4391,27.6029,598596.0
2021-10-01,27.9013,29.1944,27.4835,28.896,433383.0
2021-10-02,27.9013,29.1944,27.4835,28.896,433383.0
2021-10-03,27.9013,29.1944,27.4835,28.896,433383.0
2021-10-04,29.5724,30.0797,29.1745,29.2242,486639.0
2021-10-05,29.453,30.0797,28.7567,28.8363,618005.0
2021-10-06,28.2494,28.2494,27.1851,27.4935,1106911.0
2021-10-07,27.3741,28.8413,27.0757,28.4683,700536.0
2021-10-08,28.9457,30.2687,28.5677,30.1294,507075.0
2021-10-09,28.9457,30.2687,28.5677,30.1294,507075.0
2021-10-10,28.9457,30.2687,28.5677,30.1294,507075.0
2021-10-11,30.6666,31.0346,29.6818,29.7117,345312.0
2021-10-12,29.4132,30.9849,29.264,30.7163,447775.0
2021-10-13,30.5273,30.9451,30.0021,30.8257,270511.0
2021-10-14,31.2733,31.5518,30.6467,31.5419,322046.0
2021-10-15,31.8403,32.0469,31.333,31.3728,284481.0
2021-10-16,31.8403,32.0469,31.333,31.3728,284481.0
2021-10-17,31.8403,32.0469,31.333,31.3728,284481.0
2021-10-18,30.03,31.154,29.5525,29.9703,584957.0
2021-10-19,30.1195,30.1593,29.0054,29.6022,359931.0
2021-10-20,29.2242,29.6933,28.9557,29.3635,296946.0
2021-10-21,29.2143,29.264,27.8615,28.1699,501366.0
2021-10-22,28.3887,28.6173,27.8516,28.0803,418094.0
2021-10-23,28.3887,28.6173,27.8516,28.0803,418094.0
2021-10-24,28.3887,28.6173,27.8516,28.0803,418094.0
2021-10-25,28.3489,28.5976,27.7521,27.8715,1392797.0
2021-10-26,28.0008,28.3489,27.5023,27.5134,564169.0
2021-10-27,27.205,27.3542,25.9368,26.1606,866034.0
2021-10-28,25.5041,25.9865,24.2806,24.9371,1053592.0
2021-10-29,24.8675,26.6281,24.5989,25.8721,1074426.0
2021-10-30,24.8675,26.6281,24.5989,25.8721,1074426.0
2021-10-31,24.8675,26.6281,24.5989,25.8721,1074426.0
2021-11-01,26.081,26.7325,25.8224,26.3695,309796.0
2021-11-02,26.0909,26.1457,25.5538,25.7428,434235.0
2021-11-03,25.6632,27.3144,25.6334,26.7872,472270.0
2021-11-04,27.4437,27.6725,26.643,27.0359,814102.0
2021-11-05,27.2449,27.7325,26.9563,27.5732,519508.0
2021-11-06,27.2449,27.7325,26.9563,27.5732,519508.0
2021-11-07,27.2449,27.7325,26.9563,27.5732,519508.0
2021-11-08,27.9812,28.7076,27.7723,28.3195,385031.0
2021-11-09,28.1902,28.7773,27.5434,28.6081,389363.0
2021-11-10,28.2001,28.2001,27.0857,27.3344,917747.0
2021-11-11,27.1752,27.4638,26.2697,26.3692,337492.0
2021-11-12,25.9413,26.3792,25.8717,26.001,291940.0
2021-11-13,25.9413,26.3792,25.8717,26.001,291940.0
2021-11-14,25.9413,26.3792,25.8717,26.001,291940.0
2021-11-15,25.9413,26.5981,25.6826,26.3593,384713.0
2021-11-16,26.3593,27.2847,25.8916,26.8867,388504.0
2021-11-17,26.4886,26.7274,25.3543,25.7523,468984.0
2021-11-18,25.7423,25.8518,24.6776,25.1751,508479.0
2021-11-19,24.3094,24.5682,23.7522,24.2597,614650.0
2021-11-20,24.3094,24.5682,23.7522,24.2597,614650.0
2021-11-21,24.3094,24.5682,23.7522,24.2597,614650.0
2021-11-22,24.1701,25.3824,24.1701,24.9463,420953.0
2021-11-23,25.5931,26.2299,25.5632,25.6826,359322.0
2021-11-24,25.5632,25.9911,25.5632,25.6826,296134.0
2021-11-25,25.5632,25.9911,25.5632,25.6826,296134.0
2021-11-26,24.2895,24.3691,23.802,24.0209,504784.0
2021-11-27,24.2895,24.3691,23.802,24.0209,504784.0
2021-11-28,24.2895,24.3691,23.802,24.0209,504784.0
2021-11-29,24.8766,25.195,24.3194,24.6378,486122.0
2021-11-30,23.9612,24.3791,22.6377,22.777,1009554.0
2021-12-01,23.5532,23.7024,22.2596,22.2994,641879.0
2021-12-02,22.3094,23.1353,21.7623,22.8865,497466.0
2021-12-03,23.2945,23.7062,22.8865,23.3741,509093.0
2021-12-04,23.2945,23.7062,22.8865,23.3741,509093.0
2021-12-05,23.2945,23.7062,22.8865,23.3741,509093.0
2021-12-06,23.9114,24.8567,23.5432,24.399,462678.0
2021-12-07,24.9562,25.6926,24.7373,24.8766,408470.0
2021-12-08,24.8169,25.2249,24.598,24.6776,334780.0
2021-12-09,24.2298,24.6577,23.8119,24.399,752116.0
2021-12-10,24.9761,25.0458,23.8418,24.5284,376997.0
2021-12-11,24.9761,25.0458,23.8418,24.5284,376997.0
2021-12-12,24.9761,25.0458,23.8418,24.5284,376997.0
2021-12-13,24.1701,24.2249,23.1452,23.5233,468898.0
2021-12-14,23.3044,23.7671,22.588,22.6079,317204.0
2021-12-15,22.4387,22.6029,21.4735,22.4785,414918.0
2021-12-16,22.6477,23.4736,22.1302,22.1999,358492.0
2021-12-17,21.8914,22.5979,20.976,22.3193,990001.0
2021-12-18,21.8914,22.5979,20.976,22.3193,990001.0
2021-12-19,21.8914,22.5979,20.976,22.3193,990001.0
2021-12-20,21.7919,22.245,21.1551,21.9014,256803.0
2021-12-21,22.1601,23.185,22.1601,23.0557,317422.0
2021-12-22,22.996,23.3044,22.7273,23.0756,190964.0
2021-12-23,23.0358,23.3044,22.9163,23.1353,247060.0
2021-12-24,23.0358,23.3044,22.9163,23.1353,247060.0
2021-12-25,23.0358,23.3044,22.9163,23.1353,247060.0
2021-12-26,23.0358,23.3044,22.9163,23.1353,247060.0
2021-12-27,23.2447,23.5432,22.5581,23.3343,176144.0
2021-12-28,23.2447,23.6328,22.7422,22.7969,179516.0
2021-12-29,22.6377,23.195,22.4984,22.787,215257.0
2021-12-30,22.7472,23.0358,22.5206,22.5581,268721.0
2021-12-31,22.4885,22.787,21.8616,22.1999,496880.0
2022-01-01,22.4885,22.787,21.8616,22.1999,496880.0
2022-01-02,22.4885,22.787,21.8616,22.1999,496880.0
2022-01-03,22.4686,24.3492,22.2596,24.3094,532804.0
2022-01-04,24.6478,26.001,24.603,25.5831,372969.0
2022-01-05,25.9513,26.1415,24.4786,24.608,238810.0
2022-01-06,25.3941,25.8219,25.0458,25.2647,284459.0
2022-01-07,25.4836,26.3294,25.4637,26.0508,263579.0
2022-01-08,25.4836,26.3294,25.4637,26.0508,263579.0
2022-01-09,25.4836,26.3294,25.4637,26.0508,263579.0
2022-01-10,26.011,26.419,25.3742,26.3593,282995.0
2022-01-11,26.0408,27.1056,25.7523,26.9066,347377.0
2022-01-12,27.016,27.0427,26.2697,26.3394,309626.0
2022-01-13,26.3095,26.8668,25.9115,26.0608,253530.0
2022-01-14,26.1006,27.2449,26.1006,27.215,317244.0
2022-01-15,26.1006,27.2449,26.1006,27.215,317244.0
2022-01-16,26.1006,27.2449,26.1006,27.215,317244.0
2022-01-17,26.1006,27.2449,26.1006,27.215,317244.0
2022-01-18,27.6429,27.9514,26.5085,26.5682,668279.0
2022-01-19,26.7075,26.7623,25.4339,26.4289,254393.0
2022-01-20,26.1404,27.215,25.6528,25.7125,249056.0
2022-01-21,25.0259,26.409,25.0259,25.7821,367600.0
2022-01-22,25.0259,26.409,25.0259,25.7821,367600.0
2022-01-23,25.0259,26.409,25.0259,25.7821,367600.0
2022-01-24,25.0856,26.7175,24.5383,26.6876,415160.0
2022-01-25,26.4787,27.7325,25.4637,27.5235,502956.0
2022-01-26,27.7623,28.4312,27.0857,27.4638,347757.0
2022-01-27,27.8718,28.1902,25.9762,26.409,305584.0
2022-01-28,26.1802,27.2051,25.812,26.3195,290879.0
2022-01-29,26.1802,27.2051,25.812,26.3195,290879.0
2022-01-30,26.1802,27.2051,25.812,26.3195,290879.0
2022-01-31,26.0807,26.9563,25.4239,26.5384,266886.0
2022-02-01,26.608,28.1504,26.4986,27.5434,364760.0
2022-02-02,27.6728,27.6777,26.5881,26.7971,345652.0
2022-02-03,28.2001,28.2001,24.3293,25.2249,847932.0
2022-02-04,25.4239,27.2797,25.4239,26.8867,911210.0
2022-02-05,25.4239,27.2797,25.4239,26.8867,911210.0
2022-02-06,25.4239,27.2797,25.4239,26.8867,911210.0
2022-02-07,26.7075,26.9364,25.7324,26.2896,917264.0
2022-02-08,26.0309,26.2005,24.5084,25.5135,717056.0
2022-02-09,25.6627,26.7175,25.414,25.8219,637712.0
2022-02-10,25.5035,26.9961,25.5035,25.8518,281543.0
2022-02-11,25.9912,28.1115,25.9912,28.0119,513663.0
2022-02-12,25.9912,28.1115,25.9912,28.0119,513663.0
2022-02-13,25.9912,28.1115,25.9912,28.0119,513663.0
2022-02-14,27.6436,28.5047,26.9667,27.8825,623517.0
2022-02-15,27.1061,27.9721,26.6481,27.2653,458402.0
2022-02-16,27.3947,28.2608,26.8024,27.1359,356348.0
2022-02-17,27.0463,27.2554,26.021,26.7278,340435.0
2022-02-18,26.1405,26.4889,25.364,26.1604,371918.0
2022-02-19,26.1405,26.4889,25.364,26.1604,371918.0
2022-02-20,26.1405,26.4889,25.364,26.1604,371918.0
2022-02-21,26.1405,26.4889,25.364,26.1604,371918.0
2022-02-22,26.8671,26.8671,25.7522,26.0509,387711.0
2022-02-23,26.0608,26.5934,25.4237,25.6228,267452.0
2022-02-24,25.8817,26.3197,24.8862,26.0608,582382.0
2022-02-25,26.0708,26.5785,25.374,26.5187,328011.0
2022-02-26,26.0708,26.5785,25.374,26.5187,328011.0
2022-02-27,26.0708,26.5785,25.374,26.5187,328011.0
2022-02-28,26.6681,27.4346,26.1827,27.4346,446117.0
2022-03-01,27.7531,28.4001,26.9468,27.3848,953276.0
2022-03-02,27.8825,28.3703,27.3549,27.7431,460592.0
2022-03-03,27.4346,27.9422,26.8373,27.0165,546223.0
2022-03-04,26.9368,27.3997,26.3694,27.0165,734300.0
2022-03-05,26.9368,27.3997,26.3694,27.0165,734300.0
2022-03-06,26.9368,27.3997,26.3694,27.0165,734300.0
2022-03-07,27.2952,31.8344,27.1857,30.8489,1176642.0
2022-03-08,31.715,35.6656,31.6005,34.8805,1684217.0
2022-03-09,33.9348,34.9104,32.2127,33.1385,1000495.0
2022-03-10,33.5167,34.0244,32.7254,33.4272,566446.0
2022-03-11,33.0688,33.3475,31.5258,31.6353,549381.0
2022-03-12,33.0688,33.3475,31.5258,31.6353,549381.0
2022-03-13,33.0688,33.3475,31.5258,31.6353,549381.0
2022-03-14,31.3467,31.6254,29.8933,31.5756,758068.0
2022-03-15,30.0128,31.058,29.0571,30.3711,839162.0
2022-03-16,30.3612,30.61,29.0472,30.4109,918601.0
2022-03-17,29.0571,32.3122,29.0074,31.0679,1124354.0
2022-03-18,30.5603,30.6399,28.5495,28.868,961432.0
2022-03-19,30.5603,30.6399,28.5495,28.868,961432.0
2022-03-20,30.5603,30.6399,28.5495,28.868,961432.0
2022-03-21,29.3657,30.6897,28.9277,29.1666,552309.0
2022-03-22,29.2463,30.182,28.6192,29.1069,357259.0
2022-03-23,29.6644,30.0327,28.9576,29.0372,417465.0
2022-03-24,28.9775,30.2417,28.878,30.0426,354650.0
2022-03-25,29.6146,32.0136,29.6146,31.8344,488118.0
2022-03-26,29.6146,32.0136,29.6146,31.8344,488118.0
2022-03-27,29.6146,32.0136,29.6146,31.8344,488118.0
2022-03-28,31.1575,31.7548,30.5802,31.1774,465980.0
2022-03-29,30.6598,31.8942,29.4852,31.7747,562138.0
2022-03-30,32.2227,32.7502,31.3168,31.9539,455534.0
2022-03-31,31.3666,32.3521,31.2869,31.486,338440.0
2022-04-01,31.4562,32.4516,31.1078,32.2824,824540.0
2022-04-02,31.4562,32.4516,31.1078,32.2824,824540.0
2022-04-03,31.4562,32.4516,31.1078,32.2824,824540.0
2022-04-04,32.5113,33.3276,31.6553,32.4815,458170.0
2022-04-05,32.5014,33.248,31.1675,31.4163,499115.0
2022-04-06,31.3765,32.3421,31.2372,31.7448,533641.0
2022-04-07,32.0037,32.6607,30.5005,32.4715,645379.0
2022-04-08,32.4018,33.9249,32.3521,33.467,651333.0
2022-04-09,32.4018,33.9249,32.3521,33.467,651333.0
2022-04-10,32.4018,33.9249,32.3521,33.467,651333.0
2022-04-11,33.2082,33.3077,31.1476,31.6851,739972.0
2022-04-12,32.5312,33.686,32.3521,32.6706,333920.0
2022-04-13,33.1186,33.5864,32.2973,32.8597,285533.0
2022-04-14,32.6806,33.905,32.2828,33.457,281917.0
2022-04-15,32.6806,33.905,32.2828,33.457,281917.0
2022-04-16,32.6806,33.905,32.2828,33.457,281917.0
2022-04-17,32.6806,33.905,32.2828,33.457,281917.0
2022-04-18,32.5113,33.8642,32.5113,33.2679,631675.0
2022-04-19,32.8697,33.3276,31.8942,32.0833,495971.0
2022-04-20,31.9937,32.0733,29.6444,30.6797,634877.0
2022-04-21,31.1376,31.1376,29.0372,29.6245,417025.0
2022-04-22,29.1965,30.2119,28.5992,29.0372,593926.0
2022-04-23,29.1965,30.2119,28.5992,29.0372,593926.0
2022-04-24,29.1965,30.2119,28.5992,29.0372,593926.0
2022-04-25,28.201,28.201,26.5337,27.2852,550585.0
2022-04-26,27.1757,27.783,26.4291,26.907,467133.0
2022-04-27,26.9468,27.2852,26.2599,26.7278,389096.0
2022-04-28,27.4246,27.4246,24.6473,26.0907,687527.0
2022-04-29,25.8418,26.5984,25.4437,25.8817,652966.0
2022-04-30,25.8418,26.5984,25.4437,25.8817,652966.0
2022-05-01,25.8418,26.5984,25.4437,25.8817,652966.0
2022-05-02,25.6627,26.5486,24.7618,25.364,493493.0
2022-05-03,25.1848,25.8219,24.7269,24.9957,583032.0
2022-05-04,25.6328,26.1405,24.7966,25.9712,385560.0
2022-05-05,26.5187,26.5187,24.5079,25.9215,420041.0
2022-05-06,26.3298,27.4252,26.0708,27.3555,434136.0
2022-05-07,26.3298,27.4252,26.0708,27.3555,434136.0
2022-05-08,26.3298,27.4252,26.0708,27.3555,434136.0
2022-05-09,26.6285,26.6285,23.9248,24.0493,544284.0
2022-05-10,24.5472,24.8758,22.3962,23.4319,601131.0
2022-05-11,23.8501,24.8161,23.0834,23.2327,522802.0
2022-05-12,23.0734,23.2078,21.7191,22.8941,907704.0
2022-05-13,23.0634,24.2485,23.0236,23.2626,432969.0
2022-05-14,23.0634,24.2485,23.0236,23.2626,432969.0
2022-05-15,23.0634,24.2485,23.0236,23.2626,432969.0
2022-05-16,23.4518,24.3963,23.4518,23.9099,223126.0
2022-05-17,24.1987,24.8958,24.1688,24.368,263088.0
2022-05-18,24.5572,24.7862,23.7605,24.1887,488438.0
2022-05-19,23.7306,24.8659,23.5315,24.597,269044.0
2022-05-20,24.9456,25.1447,23.8402,24.4178,276064.0
2022-05-21,24.9456,25.1447,23.8402,24.4178,276064.0
2022-05-22,24.9456,25.1447,23.8402,24.4178,276064.0
2022-05-23,24.7364,25.802,24.373,25.7721,293008.0
2022-05-24,25.2244,26.0211,25.0252,25.9115,335096.0
2022-05-25,25.8518,26.3198,25.6825,26.041,335058.0
2022-05-26,26.4791,27.0069,26.3497,26.7779,240461.0
2022-05-27,26.4991,27.933,26.4991,27.465,270894.0
2022-05-28,26.4991,27.933,26.4991,27.465,270894.0
2022-05-29,26.4991,27.933,26.4991,27.465,270894.0
2022-05-30,26.4991,27.933,26.4991,27.465,270894.0
2022-05-31,27.9729,29.0733,27.3355,28.0625,1002524.0
2022-06-01,28.411,28.7596,27.6642,28.6202,476199.0
2022-06-02,28.65,29.2575,28.2119,28.909,575670.0
2022-06-03,29.0285,29.7554,28.5704,29.6558,366854.0
2022-06-04,29.0285,29.7554,28.5704,29.6558,366854.0
2022-06-05,29.0285,29.7554,28.5704,29.6558,366854.0
2022-06-06,29.8749,30.5571,29.5587,30.2035,351362.0
2022-06-07,30.2035,30.9405,29.9027,30.8907,490700.0
2022-06-08,31.289,31.289,29.7753,30.1438,243480.0
2022-06-09,29.5065,29.7106,27.0169,27.0368,512290.0
2022-06-10,26.6683,27.0069,25.085,25.9713,641965.0
2022-06-11,26.6683,27.0069,25.085,25.9713,641965.0
2022-06-12,26.6683,27.0069,25.085,25.9713,641965.0
2022-06-13,25.085,25.2343,23.4319,23.5215,412842.0
2022-06-14,23.9597,23.9796,21.8186,22.3365,344854.0
2022-06-15,22.1971,22.9439,21.6394,22.3962,398622.0
2022-06-16,21.5996,22.0925,20.8627,21.5299,567095.0
2022-06-17,21.4402,21.938,19.9564,20.0062,1032416.0
2022-06-18,21.4402,21.938,19.9564,20.0062,1032416.0
2022-06-19,21.4402,21.938,19.9564,20.0062,1032416.0
2022-06-20,21.4402,21.938,19.9564,20.0062,1032416.0
2022-06-21,20.6436,21.5697,20.3249,20.8328,427227.0
2022-06-22,19.8569,20.4014,19.5581,19.7672,358434.0
2022-06-23,19.7473,19.7473,18.3332,18.5822,503122.0
2022-06-24,18.9208,19.6776,18.5822,19.0502,458800.0
2022-06-25,18.9208,19.6776,18.5822,19.0502,458800.0
2022-06-26,18.9208,19.6776,18.5822,19.0502,458800.0
2022-06-27,19.4784,20.056,19.1697,19.9166,347431.0
2022-06-28,20.4942,20.8328,20.056,20.2452,375181.0
2022-06-29,20.6635,20.7531,19.7672,20.4643,327570.0
2022-06-30,19.8967,20.3448,19.1996,19.7274,351500.0
2022-07-01,19.7772,20.1898,18.5722,19.7473,308190.0
2022-07-02,19.7772,20.1898,18.5722,19.7473,308190.0
2022-07-03,19.7772,20.1898,18.5722,19.7473,308190.0
2022-07-04,19.7772,20.1898,18.5722,19.7473,308190.0
2022-07-05,19.1199,19.1299,17.7756,18.5125,520601.0
2022-07-06,18.383,18.7614,17.2777,18.0644,640206.0
2022-07-07,18.7216,19.4984,18.383,18.6519,564652.0
2022-07-08,19.0303,19.0303,17.8652,18.6519,344578.0
2022-07-09,19.0303,19.0303,17.8652,18.6519,344578.0
2022-07-10,19.0303,19.0303,17.8652,18.6519,344578.0
2022-07-11,18.1142,18.4707,17.6063,17.7756,283631.0
2022-07-12,17.0685,17.447,16.3814,16.6503,507506.0
2022-07-13,16.2619,16.8843,16.1325,16.5806,519785.0
2022-07-14,15.9831,16.1524,15.1565,15.3358,480729.0
2022-07-15,15.6246,15.8337,15.1456,15.8138,353102.0
2022-07-16,15.6246,15.8337,15.1456,15.8138,353102.0
2022-07-17,15.6246,15.8337,15.1456,15.8138,353102.0
2022-07-18,16.4013,16.9092,16.2953,16.6204,312434.0
2022-07-19,16.7399,17.6659,16.7399,17.6063,348772.0
2022-07-20,17.5366,17.6959,17.0287,17.5864,285850.0
2022-07-21,16.9391,16.9391,16.3017,16.8694,341781.0
2022-07-22,17.0586,17.5266,16.9291,17.2378,789908.0
2022-07-23,17.0586,17.5266,16.9291,17.2378,789908.0
2022-07-24,17.0586,17.5266,16.9291,17.2378,789908.0
2022-07-25,17.4868,18.1739,17.3175,17.7955,502555.0
2022-07-26,17.9847,18.2809,17.0187,17.208,572289.0
2022-07-27,17.4569,18.861,17.4171,18.6519,500811.0
2022-07-28,18.0245,18.9108,17.437,18.4627,669233.0
2022-07-29,18.9905,19.339,18.5623,18.861,442568.0
2022-07-30,18.9905,19.339,18.5623,18.861,442568.0
2022-07-31,18.9905,19.339,18.5623,18.861,442568.0
2022-08-01,18.3034,18.3034,17.1781,17.9449,536247.0
2022-08-02,17.8055,18.9407,17.7936,18.3034,711148.0
2022-08-03,18.6718,18.6718,16.9988,17.1681,419833.0
2022-08-04,17.4171,17.4171,16.1623,16.2221,376511.0
2022-08-05,16.1025,16.8299,16.0527,16.2918,567114.0
2022-08-06,16.1025,16.8299,16.0527,16.2918,567114.0
2022-08-07,16.1025,16.8299,16.0527,16.2918,567114.0
2022-08-08,16.3417,16.8,16.1922,16.531,540011.0
2022-08-09,16.7402,17.1886,16.2164,16.3915,462037.0
2022-08-10,16.4513,16.8084,15.8933,16.4413,303751.0
2022-08-11,16.9096,17.3979,16.9096,17.1787,229176.0
