,NVR US Equity,NVR US Equity,NVR US Equity,NVR US Equity,NVR US Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2020-05-28,3365.79,3417.56,3212.62,3220.41,29722.0
2020-05-29,3175.55,3285.76,3163.05,3221.61,71587.0
2020-05-30,3175.55,3285.76,3163.05,3221.61,71587.0
2020-05-31,3175.55,3285.76,3163.05,3221.61,71587.0
2020-06-01,3245.08,3299.2,3185.595,3204.14,19397.0
2020-06-02,3270.0,3290.39,3230.005,3263.4,24024.0
2020-06-03,3294.45,3455.66,3294.45,3423.81,27588.0
2020-06-04,3386.79,3473.97,3378.0,3396.38,27049.0
2020-06-05,3475.0,3506.63,3397.0,3491.07,26707.0
2020-06-06,3475.0,3506.63,3397.0,3491.07,26707.0
2020-06-07,3475.0,3506.63,3397.0,3491.07,26707.0
2020-06-08,3500.0,3619.26,3499.502,3524.75,24384.0
2020-06-09,3497.0,3500.0,3405.27,3428.69,18841.0
2020-06-10,3420.0,3473.0,3309.53,3420.34,19273.0
2020-06-11,3315.2,3339.97,3098.63,3098.63,30767.0
2020-06-12,3207.92,3273.44,3101.05,3175.37,24368.0
2020-06-13,3207.92,3273.44,3101.05,3175.37,24368.0
2020-06-14,3207.92,3273.44,3101.05,3175.37,24368.0
2020-06-15,3050.0,3278.88,3050.0,3236.34,54222.0
2020-06-16,3299.15,3462.505,3299.15,3450.06,47136.0
2020-06-17,3470.0,3510.0,3440.02,3482.1,40915.0
2020-06-18,3431.86,3463.1,3335.0,3360.97,23358.0
2020-06-19,3435.0,3435.0,3255.7,3298.28,30965.0
2020-06-20,3435.0,3435.0,3255.7,3298.28,30965.0
2020-06-21,3435.0,3435.0,3255.7,3298.28,30965.0
2020-06-22,3278.64,3301.12,3240.39,3278.11,28146.0
2020-06-23,3320.0,3320.0,3254.94,3270.74,16313.0
2020-06-24,3240.87,3240.87,3103.24,3186.84,28317.0
2020-06-25,3150.0,3224.0,3120.0,3193.2,24348.0
2020-06-26,3169.75,3187.0,3113.7,3167.64,71890.0
2020-06-27,3169.75,3187.0,3113.7,3167.64,71890.0
2020-06-28,3169.75,3187.0,3113.7,3167.64,71890.0
2020-06-29,3188.0,3210.42,3114.88,3190.77,22778.0
2020-06-30,3194.88,3270.0,3194.88,3258.75,32233.0
2020-07-01,3254.88,3269.47,3175.55,3185.9,21667.0
2020-07-02,3247.8,3274.0,3158.88,3170.0,26362.0
2020-07-03,3247.8,3274.0,3158.88,3170.0,26362.0
2020-07-04,3247.8,3274.0,3158.88,3170.0,26362.0
2020-07-05,3247.8,3274.0,3158.88,3170.0,26362.0
2020-07-06,3224.65,3316.15,3204.985,3306.47,23675.0
2020-07-07,3275.0,3320.0,3221.68,3241.07,16180.0
2020-07-08,3265.0,3339.4,3263.11,3331.42,19318.0
2020-07-09,3330.0,3330.0,3216.6,3244.48,15677.0
2020-07-10,3250.01,3282.95,3230.092,3270.71,12899.0
2020-07-11,3250.01,3282.95,3230.092,3270.71,12899.0
2020-07-12,3250.01,3282.95,3230.092,3270.71,12899.0
2020-07-13,3280.0,3340.0,3205.05,3214.63,15642.0
2020-07-14,3199.53,3306.5,3199.53,3306.49,15300.0
