,MMM US Equity,MMM US Equity,MMM US Equity,MMM US Equity,MMM US Equity
2021-08-17,147.942,147.942,144.72,146.148,2287954.0
2021-08-18,145.43,145.606,143.775,143.922,2116228.0
2021-08-19,142.816,143.717,142.308,143.079,2312780.0
2021-08-20,143.419,144.002,142.699,143.286,2397425.0
2021-08-21,143.419,144.002,142.699,143.286,2397425.0
2021-08-22,143.419,144.002,142.699,143.286,2397425.0
2021-08-23,143.906,144.821,142.932,143.67,1974289.0
2021-08-24,143.773,144.718,143.419,143.721,1392474.0
2021-08-25,143.552,143.943,142.223,143.419,1612601.0
2021-08-26,143.308,144.194,142.917,144.142,1457292.0
2021-08-27,144.644,145.131,143.256,143.943,2146477.0
2021-08-28,144.644,145.131,143.256,143.943,2146477.0
2021-08-29,144.644,145.131,143.256,143.943,2146477.0
2021-08-30,144.039,145.596,143.736,144.769,1264114.0
2021-08-31,144.533,144.637,143.279,143.714,2813878.0
2021-09-01,143.574,143.721,142.386,142.755,1925400.0
2021-09-02,143.22,143.847,142.777,143.825,2094663.0
2021-09-03,143.507,144.353,142.891,143.456,1464566.0
2021-09-04,143.507,144.353,142.891,143.456,1464566.0
2021-09-05,143.507,144.353,142.891,143.456,1464566.0
2021-09-06,143.507,144.353,142.891,143.456,1464566.0
2021-09-07,142.371,143.589,136.939,136.954,5884803.0
2021-09-08,136.995,139.032,136.541,138.659,3657299.0
2021-09-09,138.401,139.116,136.57,137.08,3038635.0
2021-09-10,137.899,138.172,136.157,136.194,2231496.0
2021-09-11,137.899,138.172,136.157,136.194,2231496.0
2021-09-12,137.899,138.172,136.157,136.194,2231496.0
2021-09-13,136.748,138.681,135.493,136.696,5046791.0
2021-09-14,137.006,137.264,134.076,134.622,3324124.0
2021-09-15,134.917,136.607,134.556,135.928,2554559.0
2021-09-16,135.899,136.231,134.183,134.799,2553628.0
2021-09-17,133.641,134.799,132.401,133.936,10719870.0
2021-09-18,133.641,134.799,132.401,133.936,10719870.0
2021-09-19,133.641,134.799,132.401,133.936,10719870.0
2021-09-20,131.833,134.12,131.574,133.227,4152261.0
2021-09-21,133.552,133.633,131.139,131.67,2980077.0
2021-09-22,132.327,133.536,132.054,132.718,2220767.0
2021-09-23,132.947,134.939,132.836,133.965,2186632.0
2021-09-24,133.943,134.364,133.29,133.604,2077173.0
2021-09-25,133.943,134.364,133.29,133.604,2077173.0
2021-09-26,133.943,134.364,133.29,133.604,2077173.0
2021-09-27,133.449,135.168,133.434,134.157,2052116.0
2021-09-28,134.179,134.942,132.666,132.873,2290556.0
2021-09-29,132.777,133.863,132.224,133.486,1675015.0
2021-09-30,134.106,134.356,129.419,129.456,3235823.0
2021-10-01,130.069,130.925,128.571,130.386,2419358.0
2021-10-02,130.069,130.925,128.571,130.386,2419358.0
2021-10-03,130.069,130.925,128.571,130.386,2419358.0
2021-10-04,128.519,130.696,128.246,129.914,3010273.0
2021-10-05,130.017,131.81,129.567,131.272,1888308.0
2021-10-06,130.349,131.766,129.53,131.655,2057792.0
2021-10-07,132.836,133.412,131.139,131.213,2878336.0
2021-10-08,131.043,131.434,130.457,130.585,2469608.0
2021-10-09,131.043,131.434,130.457,130.585,2469608.0
2021-10-10,131.043,131.434,130.457,130.585,2469608.0
2021-10-11,131.375,131.803,130.032,130.091,2691224.0
2021-10-12,130.106,130.541,129.242,129.537,2155968.0
2021-10-13,129.596,131.655,129.176,130.748,2030578.0
2021-10-14,131.36,133.131,131.323,133.072,2279245.0
2021-10-15,133.345,135.05,133.338,134.268,2160823.0
2021-10-16,133.345,135.05,133.338,134.268,2160823.0
2021-10-17,133.345,135.05,133.338,134.268,2160823.0
2021-10-18,133.419,134.253,132.349,134.106,1753331.0
2021-10-19,134.637,134.939,134.047,134.541,1394149.0
2021-10-20,134.748,135.183,134.342,134.622,1788540.0
2021-10-21,134.939,135.072,133.22,134.401,1661082.0
2021-10-22,134.733,135.264,133.412,133.427,2630916.0
2021-10-23,134.733,135.264,133.412,133.427,2630916.0
2021-10-24,134.733,135.264,133.412,133.427,2630916.0
2021-10-25,133.205,135.013,132.43,134.607,2705116.0
2021-10-26,133.626,135.655,132.224,134.43,3135751.0
2021-10-27,134.511,134.563,131.419,131.537,2627051.0
2021-10-28,131.545,132.844,131.537,132.74,1944908.0
2021-10-29,132.622,133.508,131.449,131.862,2559518.0
2021-10-30,132.622,133.508,131.449,131.862,2559518.0
2021-10-31,132.622,133.508,131.449,131.862,2559518.0
2021-11-01,131.751,132.644,130.999,132.526,2010771.0
2021-11-02,132.829,134.386,132.548,134.29,2212970.0
2021-11-03,134.157,134.77,132.821,134.482,1983422.0
2021-11-04,134.659,135.021,133.013,133.286,2051411.0
2021-11-05,134.401,135.655,133.537,134.165,1814463.0
2021-11-06,134.401,135.655,133.537,134.165,1814463.0
2021-11-07,134.401,135.655,133.537,134.165,1814463.0
2021-11-08,134.799,135.367,133.035,133.973,1856059.0
2021-11-09,133.847,134.733,133.168,133.818,1782393.0
2021-11-10,133.818,134.932,132.836,134.622,1712450.0
2021-11-11,135.058,135.08,132.475,132.991,1986950.0
2021-11-12,133.537,137.485,133.047,135.537,4405010.0
2021-11-13,133.537,137.485,133.047,135.537,4405010.0
2021-11-14,133.537,137.485,133.047,135.537,4405010.0
2021-11-15,135.855,136.556,134.976,135.279,1463522.0
2021-11-16,135.279,135.936,134.829,135.323,1974979.0
2021-11-17,135.323,135.692,134.039,135.301,2251139.0
2021-11-18,135.487,135.807,132.943,133.002,2534256.0
2021-11-19,133.501,134.52,132.519,133.344,2482658.0
2021-11-20,133.501,134.52,132.519,133.344,2482658.0
2021-11-21,133.501,134.52,132.519,133.344,2482658.0
2021-11-22,133.359,135.613,133.01,133.664,2372025.0
2021-11-23,134.371,134.899,132.913,133.515,1944392.0
2021-11-24,133.151,133.545,132.087,132.154,1488526.0
2021-11-25,133.151,133.545,132.087,132.154,1488526.0
2021-11-26,129.84,131.559,129.005,130.584,1912321.0
2021-11-27,129.84,131.559,129.005,130.584,1912321.0
2021-11-28,129.84,131.559,129.005,130.584,1912321.0
2021-11-29,131.291,131.559,130.182,131.112,2324735.0
2021-11-30,129.974,130.837,126.433,126.507,5340338.0
2021-12-01,128.375,129.937,126.998,127.02,3255617.0
2021-12-02,127.623,128.546,126.381,126.671,3367318.0
2021-12-03,126.403,128.642,125.867,128.404,3019015.0
2021-12-04,126.403,128.642,125.867,128.404,3019015.0
2021-12-05,126.403,128.642,125.867,128.404,3019015.0
2021-12-06,129.84,132.638,129.453,131.834,3418717.0
2021-12-07,131.767,132.682,131.075,131.35,2323026.0
2021-12-08,131.313,131.559,129.773,130.971,1928066.0
2021-12-09,131.306,131.979,130.675,130.897,1758752.0
2021-12-10,132.385,132.385,131.023,131.76,1543643.0
2021-12-11,132.385,132.385,131.023,131.76,1543643.0
2021-12-12,132.385,132.385,131.023,131.76,1543643.0
2021-12-13,131.685,131.959,129.758,129.885,2530053.0
2021-12-14,130.086,131.388,129.639,129.989,2327593.0
2021-12-15,130.257,131.105,129.364,130.778,2139874.0
2021-12-16,131.469,133.129,130.06,132.66,2249979.0
2021-12-17,132.325,132.667,129.706,130.011,4012672.0
2021-12-18,132.325,132.667,129.706,130.011,4012672.0
2021-12-19,132.325,132.667,129.706,130.011,4012672.0
2021-12-20,128.866,129.362,127.192,128.441,1981436.0
2021-12-21,129.037,129.446,128.129,128.65,1994276.0
2021-12-22,128.65,128.88,127.631,128.441,2022000.0
2021-12-23,128.702,130.659,128.546,130.175,1955718.0
2021-12-24,128.702,130.659,128.546,130.175,1955718.0
2021-12-25,128.702,130.659,128.546,130.175,1955718.0
2021-12-26,128.702,130.659,128.546,130.175,1955718.0
2021-12-27,130.309,131.484,130.13,131.462,1182979.0
2021-12-28,131.566,132.801,131.499,132.161,1618894.0
2021-12-29,132.042,133.091,131.856,132.734,1222124.0
2021-12-30,133.077,133.307,132.117,132.161,1067313.0
2021-12-31,132.08,132.688,131.321,132.154,1414557.0
2022-01-01,132.08,132.688,131.321,132.154,1414557.0
2022-01-02,132.08,132.688,131.321,132.154,1414557.0
2022-01-03,132.667,133.24,130.822,132.236,1930957.0
2022-01-04,132.786,134.855,132.448,134.088,2522194.0
2022-01-05,131.782,135.241,131.685,133.538,2952404.0
2022-01-06,134.572,134.87,132.087,132.429,2505540.0
2022-01-07,132.526,134.282,131.849,133.88,2800232.0
2022-01-08,132.526,134.282,131.849,133.88,2800232.0
2022-01-09,132.526,134.282,131.849,133.88,2800232.0
2022-01-10,133.508,133.791,131.522,131.99,2317980.0
2022-01-11,132.429,133.582,131.254,133.158,2264176.0
2022-01-12,133.173,133.925,132.868,133.486,1728455.0
2022-01-13,133.828,134.914,133.196,134.676,2094693.0
2022-01-14,134.557,134.557,132.184,132.98,2286143.0
2022-01-15,134.557,134.557,132.184,132.98,2286143.0
2022-01-16,134.557,134.557,132.184,132.98,2286143.0
2022-01-17,134.557,134.557,132.184,132.98,2286143.0
2022-01-18,132.563,132.838,131.068,132.638,2410655.0
2022-01-19,133.791,134.564,132.154,132.786,1968694.0
2022-01-20,132.861,133.336,128.94,129.133,2817298.0
2022-01-21,129.007,130.956,128.382,128.449,3479056.0
2022-01-22,129.007,130.956,128.382,128.449,3479056.0
2022-01-23,129.007,130.956,128.382,128.449,3479056.0
2022-01-24,127.861,128.866,125.607,128.561,4713659.0
2022-01-25,129.104,129.87,124.997,129.267,5051122.0
2022-01-26,129.662,130.383,125.138,125.957,4409950.0
2022-01-27,125.808,128.055,125.317,126.596,2783567.0
2022-01-28,125.28,125.547,119.437,121.344,6221557.0
2022-01-29,125.28,125.547,119.437,121.344,6221557.0
2022-01-30,125.28,125.547,119.437,121.344,6221557.0
2022-01-31,121.046,123.717,120.22,123.516,5090398.0
2022-02-01,123.196,124.96,122.579,124.565,2988055.0
2022-02-02,124.841,125.919,123.353,123.992,3191335.0
2022-02-03,123.695,124.045,122.088,122.304,2608683.0
2022-02-04,121.857,122.564,119.112,119.581,4046463.0
2022-02-05,121.857,122.564,119.112,119.581,4046463.0
2022-02-06,121.857,122.564,119.112,119.581,4046463.0
2022-02-07,119.596,120.756,119.045,119.908,2441131.0
2022-02-08,120.101,121.351,119.276,120.831,2373928.0
2022-02-09,121.679,122.207,120.473,121.746,2143632.0
2022-02-10,120.533,121.113,118.308,118.844,3633165.0
2022-02-11,119.157,120.228,118.145,118.695,3632727.0
2022-02-12,119.157,120.228,118.145,118.695,3632727.0
2022-02-13,119.157,120.228,118.145,118.695,3632727.0
2022-02-14,118.554,118.732,115.585,117.557,4634377.0
2022-02-15,118.085,118.353,116.248,117.059,3336453.0
2022-02-16,116.806,117.55,114.655,115.786,4470039.0
2022-02-17,113.315,113.781,111.534,111.655,6207686.0
2022-02-18,111.324,112.459,110.603,110.889,5018786.0
2022-02-19,111.324,112.459,110.603,110.889,5018786.0
2022-02-20,111.324,112.459,110.603,110.889,5018786.0
2022-02-21,111.324,112.459,110.603,110.889,5018786.0
2022-02-22,111.324,111.557,109.582,110.235,4509218.0
2022-02-23,110.235,110.671,108.267,108.455,3846644.0
2022-02-24,106.742,108.087,104.969,107.944,6107081.0
2022-02-25,108.477,113.995,108.432,113.06,6732652.0
2022-02-26,108.477,113.995,108.432,113.06,6732652.0
2022-02-27,108.477,113.995,108.432,113.06,6732652.0
2022-02-28,112.143,112.399,110.235,111.662,4215262.0
2022-03-01,111.61,111.94,108.282,108.733,3313911.0
2022-03-02,109.379,111.452,108.86,110.588,3734597.0
2022-03-03,111.565,112.669,110.814,111.399,3804163.0
2022-03-04,109.792,110.941,109.476,110.22,3235378.0
2022-03-05,109.792,110.941,109.476,110.22,3235378.0
2022-03-06,109.792,110.941,109.476,110.22,3235378.0
2022-03-07,109.476,109.476,107.095,107.629,4553995.0
2022-03-08,109.101,112.278,107.614,109.221,4605285.0
2022-03-09,111.069,112.121,110.04,110.122,3337263.0
2022-03-10,109.179,109.642,107.666,108.117,3794041.0
2022-03-11,107.771,108.53,105.788,105.886,4149412.0
2022-03-12,107.771,108.53,105.788,105.886,4149412.0
2022-03-13,107.771,108.53,105.788,105.886,4149412.0
2022-03-14,106.254,109.138,106.254,107.779,3910123.0
2022-03-15,108.823,109.281,107.11,108.402,3337321.0
2022-03-16,108.74,109.874,107.298,109.304,3814018.0
2022-03-17,109.153,110.956,108.282,110.941,2786929.0
2022-03-18,110.475,111.512,109.086,111.414,7882101.0
2022-03-19,110.475,111.512,109.086,111.414,7882101.0
2022-03-20,110.475,111.512,109.086,111.414,7882101.0
2022-03-21,111.692,112.481,110.723,111.61,4514929.0
2022-03-22,112.263,113.307,111.55,112.631,4252001.0
2022-03-23,112.444,112.511,110.844,110.934,2637203.0
2022-03-24,111.264,112.098,110.723,111.91,2028114.0
2022-03-25,112.128,113.563,111.858,113.022,2252038.0
2022-03-26,112.128,113.563,111.858,113.022,2252038.0
2022-03-27,112.128,113.563,111.858,113.022,2252038.0
2022-03-28,112.624,112.774,110.566,112.278,2680123.0
2022-03-29,113.428,114.87,112.706,114.239,2693238.0
2022-03-30,113.675,115.125,113.255,113.751,2395334.0
2022-03-31,113.014,113.615,111.775,111.835,3194048.0
2022-04-01,112.399,112.571,110.31,112.444,2196606.0
2022-04-02,112.399,112.571,110.31,112.444,2196606.0
2022-04-03,112.399,112.571,110.31,112.444,2196606.0
2022-04-04,111.97,112.684,109.732,112.323,2632929.0
2022-04-05,111.662,113.15,111.557,111.85,2148618.0
2022-04-06,110.671,112.969,110.462,112.902,2705516.0
2022-04-07,112.218,113.029,110.844,112.639,2198961.0
2022-04-08,113.428,113.916,112.211,112.534,2790528.0
2022-04-09,113.428,113.916,112.211,112.534,2790528.0
2022-04-10,113.428,113.916,112.211,112.534,2790528.0
2022-04-11,113.014,114.344,112.646,112.767,2478764.0
2022-04-12,113.683,113.826,111.242,111.61,2613072.0
2022-04-13,111.565,112.053,110.851,111.67,1992148.0
2022-04-14,111.659,112.368,110.577,110.708,2331068.0
2022-04-15,111.659,112.368,110.577,110.708,2331068.0
2022-04-16,111.659,112.368,110.577,110.708,2331068.0
2022-04-17,111.659,112.368,110.577,110.708,2331068.0
2022-04-18,110.761,111.422,109.484,109.807,1775838.0
2022-04-19,110.31,113.12,110.31,112.752,2296031.0
2022-04-20,113.285,114.554,113.075,113.12,1979993.0
2022-04-21,114.164,115.005,113.66,114.006,2337396.0
2022-04-22,113.277,113.42,111.351,112.053,3157404.0
2022-04-23,113.277,113.42,111.351,112.053,3157404.0
2022-04-24,113.277,113.42,111.351,112.053,3157404.0
2022-04-25,111.707,111.948,109.582,111.625,3432186.0
2022-04-26,109.229,110.408,107.321,108.335,4840383.0
2022-04-27,108.755,109.732,107.967,108.327,3124401.0
2022-04-28,108.733,110.971,108.26,110.528,2538992.0
2022-04-29,110.648,111.595,108.072,108.335,4152261.0
2022-04-30,110.648,111.595,108.072,108.335,4152261.0
2022-05-01,110.648,111.595,108.072,108.335,4152261.0
2022-05-02,108.552,110.798,108.004,109.604,3717302.0
2022-05-03,109.829,111.813,109.612,111.234,2508713.0
2022-05-04,111.925,116.177,111.084,115.854,3694231.0
2022-05-05,115.058,115.418,111.347,112.271,3315935.0
2022-05-06,112.128,112.504,110.19,112.323,2470297.0
2022-05-07,112.128,112.504,110.19,112.323,2470297.0
2022-05-08,112.128,112.504,110.19,112.323,2470297.0
2022-05-09,111.505,115.508,111.129,114.464,4163133.0
2022-05-10,115.681,115.711,111.275,112.015,3503463.0
2022-05-11,112.669,112.774,109.799,109.98,2748214.0
2022-05-12,110.115,112.391,109.679,112.368,2819049.0
2022-05-13,112.834,112.939,111.152,112.151,2753460.0
2022-05-14,112.834,112.939,111.152,112.151,2753460.0
2022-05-15,112.834,112.939,111.152,112.151,2753460.0
2022-05-16,112.091,113.3,109.901,113.052,2713786.0
2022-05-17,114.171,114.554,113.067,114.434,2106776.0
2022-05-18,113.871,113.961,111.527,111.873,2958657.0
2022-05-19,110.932,112.981,109.346,111.509,2746664.0
2022-05-20,111.949,112.252,107.055,109.134,4195356.0
2022-05-21,111.949,112.252,107.055,109.134,4195356.0
2022-05-22,111.949,112.252,107.055,109.134,4195356.0
2022-05-23,109.703,110.757,109.27,109.551,2836070.0
2022-05-24,109.528,110.947,106.986,110.59,2639024.0
2022-05-25,110.348,110.898,108.921,110.621,1876869.0
2022-05-26,111.342,112.912,111.311,111.569,2127269.0
2022-05-27,112.457,113.451,112.199,113.443,1776677.0
2022-05-28,112.457,113.451,112.199,113.443,1776677.0
2022-05-29,112.457,113.451,112.199,113.443,1776677.0
2022-05-30,112.457,113.451,112.199,113.443,1776677.0
2022-05-31,112.502,113.694,110.727,113.276,4144021.0
2022-06-01,113.307,113.428,110.477,111.099,2410422.0
2022-06-02,111.933,112.518,109.642,112.434,1901516.0
2022-06-03,111.539,111.895,110.264,110.757,1876404.0
2022-06-04,111.539,111.895,110.264,110.757,1876404.0
2022-06-05,111.539,111.895,110.264,110.757,1876404.0
2022-06-06,111.076,111.766,110.515,110.939,1575658.0
2022-06-07,110.355,111.531,109.126,111.44,1805338.0
2022-06-08,110.446,111.243,109.483,110.34,1711433.0
2022-06-09,110.408,111.683,109.369,109.399,2168307.0
2022-06-10,107.745,108.102,104.391,104.444,5884846.0
2022-06-11,107.745,108.102,104.391,104.444,5884846.0
2022-06-12,107.745,108.102,104.391,104.444,5884846.0
2022-06-13,103.746,104.968,102.904,103.473,4115993.0
2022-06-14,103.708,104.976,101.978,102.623,2675159.0
2022-06-15,103.01,103.708,100.962,101.925,3271129.0
2022-06-16,100.575,100.575,98.89,99.353,3728204.0
2022-06-17,99.224,100.066,97.669,98.518,7181134.0
2022-06-18,99.224,100.066,97.669,98.518,7181134.0
2022-06-19,99.224,100.066,97.669,98.518,7181134.0
2022-06-20,99.224,100.066,97.669,98.518,7181134.0
2022-06-21,98.898,99.457,98.086,98.647,3728407.0
2022-06-22,97.707,99.842,97.266,98.943,2901347.0
2022-06-23,98.799,99.452,97.502,98.754,2241021.0
2022-06-24,99.801,102.092,99.581,101.925,3659357.0
2022-06-25,99.801,102.092,99.581,101.925,3659357.0
2022-06-26,99.801,102.092,99.581,101.925,3659357.0
2022-06-27,101.986,102.185,100.377,100.764,2388626.0
2022-06-28,101.569,102.107,98.754,98.89,2411676.0
2022-06-29,98.64,98.898,97.737,98.465,2821141.0
2022-06-30,97.661,98.799,96.59,98.192,3341148.0
2022-07-01,98.192,98.511,96.068,97.494,3720829.0
2022-07-02,98.192,98.511,96.068,97.494,3720829.0
2022-07-03,98.192,98.511,96.068,97.494,3720829.0
2022-07-04,98.192,98.511,96.068,97.494,3720829.0
2022-07-05,96.348,98.215,95.301,98.04,3905522.0
2022-07-06,98.26,99.391,97.092,98.518,3031590.0
2022-07-07,98.738,98.875,96.796,98.678,3449723.0
2022-07-08,98.503,98.761,97.229,97.669,2191302.0
2022-07-09,98.503,98.761,97.229,97.669,2191302.0
2022-07-10,98.503,98.761,97.229,97.669,2191302.0
2022-07-11,97.676,99.027,97.54,97.889,2693366.0
2022-07-12,97.999,100.18,97.927,98.792,2638143.0
2022-07-13,97.122,98.253,96.872,97.403,2490288.0
2022-07-14,96.348,97.532,95.514,97.357,2525645.0
2022-07-15,98.541,98.898,97.312,98.738,2638640.0
2022-07-16,98.541,98.898,97.312,98.738,2638640.0
2022-07-17,98.541,98.898,97.312,98.738,2638640.0
2022-07-18,98.784,99.266,97.517,97.813,2540036.0
2022-07-19,98.943,100.362,98.685,100.256,2812741.0
2022-07-20,100.248,101.275,100.047,100.924,2005433.0
2022-07-21,100.946,101.663,100.438,101.637,1669052.0
2022-07-22,102.168,102.399,101.28,101.766,1760049.0
2022-07-23,102.168,102.399,101.28,101.766,1760049.0
2022-07-24,102.168,102.399,101.28,101.766,1760049.0
2022-07-25,101.675,102.506,101.508,101.766,2354081.0
2022-07-26,108.891,110.552,105.105,106.797,12551208.0
2022-07-27,105.939,106.387,104.384,105.362,5030293.0
2022-07-28,106.152,106.706,104.938,106.508,3094219.0
2022-07-29,106.812,109.05,106.091,108.686,3998306.0
2022-07-30,106.812,109.05,106.091,108.686,3998306.0
2022-07-31,106.812,109.05,106.091,108.686,3998306.0
2022-08-01,107.859,109.308,107.426,108.777,2855911.0
2022-08-02,108.193,108.929,107.464,107.555,2697932.0
2022-08-03,107.669,109.118,107.404,108.876,2735485.0
2022-08-04,108.876,112.548,108.656,112.389,5904863.0
2022-08-05,111.546,112.669,111.076,111.85,4187422.0
2022-08-06,111.546,112.669,111.076,111.85,4187422.0
2022-08-07,111.546,112.669,111.076,111.85,4187422.0
2022-08-08,112.32,113.929,111.979,112.662,3148509.0
2022-08-09,112.533,113.094,111.683,112.176,3033642.0
2022-08-10,113.724,114.278,112.935,113.345,2547090.0
2022-08-11,113.815,114.908,113.337,113.557,2298347.0
2022-08-12,114.096,115.56,113.815,115.515,2347064.0
2022-08-13,114.096,115.56,113.815,115.515,2347064.0
2022-08-14,114.096,115.56,113.815,115.515,2347064.0
2022-08-15,114.87,115.409,114.179,114.9,2338168.0
2022-08-16,114.172,114.806,112.965,114.012,4392501.0
2022-08-17,112.631,112.897,111.592,111.865,4876891.0
2022-08-18,111.842,111.873,110.31,111.296,5654302.0
2022-08-19,110.851,111.649,109.778,111.304,12713248.0
2022-08-20,110.851,111.649,109.778,111.304,12713248.0
2022-08-21,110.851,111.649,109.778,111.304,12713248.0
2022-08-22,109.832,110.139,108.107,108.536,10183357.0
2022-08-23,108.084,109.173,107.862,108.659,15358361.0
2022-08-24,108.015,108.536,107.095,108.115,15430538.0
2022-08-25,108.138,109.824,107.808,109.433,47355610.0
2022-08-26,110.108,110.391,98.64,98.993,38384147.0
2022-08-27,110.108,110.391,98.64,98.993,38384147.0
2022-08-28,110.108,110.391,98.64,98.993,38384147.0
2022-08-29,98.725,98.725,96.026,96.923,50532408.0
2022-08-30,97.268,97.92,94.309,95.712,34478535.0
2022-08-31,95.704,96.938,94.754,95.321,31642145.0
2022-09-01,95.283,96.885,94.8,96.302,31014352.0
2022-09-02,96.609,96.869,92.868,93.251,12321035.0
2022-09-03,96.609,96.869,92.868,93.251,12321035.0
2022-09-04,96.609,96.869,92.868,93.251,12321035.0
2022-09-05,96.609,96.869,92.868,93.251,12321035.0
2022-09-06,93.029,93.136,88.905,89.38,30733640.0
2022-09-07,89.411,92.941,88.936,92.408,37568710.0
2022-09-08,90.752,91.826,89.81,91.427,25741436.0
2022-09-09,92.96,94.505,91.887,94.363,26220314.0
2022-09-10,92.96,94.505,91.887,94.363,26220314.0
2022-09-11,92.96,94.505,91.887,94.363,26220314.0
2022-09-12,95.298,96.984,95.03,95.244,18971902.0
2022-09-13,93.604,95.513,92.159,92.347,7765463.0
2022-09-14,92.435,92.435,89.158,90.093,5670514.0
2022-09-15,90.315,91.021,88.974,89.242,4052770.0
2022-09-16,87.924,89.924,87.472,89.388,7261931.0
2022-09-17,87.924,89.924,87.472,89.388,7261931.0
2022-09-18,87.924,89.924,87.472,89.388,7261931.0
2022-09-19,88.928,89.618,88.368,89.411,3190303.0
2022-09-20,88.384,89.84,87.962,89.319,4155161.0
2022-09-21,89.557,90.476,88.0,88.008,3735821.0
2022-09-22,87.51,88.192,86.95,87.495,3678046.0
2022-09-23,87.18,87.518,85.563,86.613,3683736.0
2022-09-24,87.18,87.518,85.563,86.613,3683736.0
2022-09-25,87.18,87.518,85.563,86.613,3683736.0
2022-09-26,86.437,87.242,86.03,86.621,3598144.0
2022-09-27,87.487,87.487,85.409,86.168,3324265.0
2022-09-28,87.012,87.931,86.667,87.602,3677791.0
2022-09-29,86.59,86.927,85.547,86.084,2315860.0
2022-09-30,85.854,86.736,84.62,84.704,3112788.0
2022-10-01,85.854,86.736,84.62,84.704,3112788.0
2022-10-02,85.854,86.736,84.62,84.704,3112788.0
2022-10-03,85.616,87.403,85.019,86.789,2915965.0
2022-10-04,87.954,88.905,87.916,88.629,2802675.0
2022-10-05,87.648,88.997,86.943,88.284,2560131.0
2022-10-06,87.655,88.108,84.482,85.18,4328135.0
2022-10-07,84.605,84.904,82.086,82.42,4296470.0
2022-10-08,84.605,84.904,82.086,82.42,4296470.0
2022-10-09,84.605,84.904,82.086,82.42,4296470.0
2022-10-10,83.194,83.646,82.167,83.14,2582369.0
2022-10-11,83.167,84.666,82.75,83.432,2895358.0
2022-10-12,83.225,84.091,82.976,83.516,2751148.0
2022-10-13,82.405,88.023,82.075,87.587,4772741.0
2022-10-14,87.587,88.276,86.506,87.104,3460027.0
2022-10-15,87.587,88.276,86.506,87.104,3460027.0
2022-10-16,87.587,88.276,86.506,87.104,3460027.0
2022-10-17,88.391,88.702,86.843,87.28,3003664.0
2022-10-18,88.721,89.227,87.732,88.882,2564178.0
2022-10-19,88.23,88.675,86.805,87.541,2578747.0
2022-10-20,87.372,88.652,86.536,86.705,3142888.0
2022-10-21,86.736,89.641,86.659,89.541,3342468.0
2022-10-22,86.736,89.641,86.659,89.541,3342468.0
2022-10-23,86.736,89.641,86.659,89.541,3342468.0
2022-10-24,90.093,91.327,89.833,90.745,3394104.0
2022-10-25,87.012,90.913,86.736,90.837,5014713.0
2022-10-26,91.672,94.508,91.672,94.056,4629026.0
2022-10-27,94.662,95.398,93.54,94.133,3716587.0
2022-10-28,94.271,97.099,93.911,97.046,3812614.0
2022-10-29,94.271,97.099,93.911,97.046,3812614.0
2022-10-30,94.271,97.099,93.911,97.046,3812614.0
2022-10-31,96.663,96.931,96.095,96.425,4326370.0
2022-11-01,97.176,97.429,95.493,96.049,2131855.0
2022-11-02,95.85,97.207,94.018,94.179,2561872.0
2022-11-03,93.504,95.267,92.845,94.171,2006927.0
2022-11-04,95.405,96.103,94.409,95.697,2320755.0
2022-11-05,95.405,96.103,94.409,95.697,2320755.0
2022-11-06,95.405,96.103,94.409,95.697,2320755.0
2022-11-07,95.536,95.934,94.516,95.574,1914378.0
2022-11-08,96.095,97.076,95.083,96.088,1824829.0
2022-11-09,96.042,96.341,94.838,94.922,1782368.0
2022-11-10,97.858,99.085,97.253,99.0,3159731.0
2022-11-11,99.338,102.327,99.0,101.936,3429332.0
2022-11-12,99.338,102.327,99.0,101.936,3429332.0
2022-11-13,99.338,102.327,99.0,101.936,3429332.0
2022-11-14,101.607,102.649,100.373,100.442,2615354.0
2022-11-15,101.584,102.32,99.476,100.587,2515050.0
2022-11-16,100.76,100.76,98.433,98.686,3208298.0
2022-11-17,97.833,98.663,96.685,98.609,2249472.0
2022-11-18,99.268,99.532,97.639,98.306,3176446.0
2022-11-19,99.268,99.532,97.639,98.306,3176446.0
2022-11-20,99.268,99.532,97.639,98.306,3176446.0
2022-11-21,98.213,99.175,97.895,98.981,2153620.0
2022-11-22,99.384,99.787,98.741,99.733,1757291.0
2022-11-23,99.725,100.136,98.678,99.268,2349904.0
2022-11-24,99.725,100.136,98.678,99.268,2349904.0
2022-11-25,99.95,100.679,99.671,100.074,882383.0
2022-11-26,99.95,100.679,99.671,100.074,882383.0
2022-11-27,99.95,100.679,99.671,100.074,882383.0
2022-11-28,99.353,99.718,96.259,96.662,2774046.0
2022-11-29,96.228,97.981,96.174,97.818,1863156.0
2022-11-30,97.639,97.911,94.118,97.694,5830640.0
2022-12-01,98.725,99.94,97.182,97.709,2638939.0
2022-12-02,96.755,98.686,96.352,98.485,1821877.0
2022-12-03,96.755,98.686,96.352,98.485,1821877.0
2022-12-04,96.755,98.686,96.352,98.485,1821877.0
2022-12-05,96.996,97.298,96.375,96.654,2143071.0
2022-12-06,97.058,97.507,95.631,96.616,1919505.0
2022-12-07,96.422,98.733,96.243,97.988,2701571.0
2022-12-08,98.492,100.385,97.29,97.717,3785398.0
2022-12-09,98.322,98.903,97.461,97.531,2335026.0
2022-12-10,98.322,98.903,97.461,97.531,2335026.0
