,KO US Equity,KO US Equity,KO US Equity,KO US Equity,KO US Equity
2021-05-03,49.5527,50.0321,49.4522,49.7444,10417920.0
2021-05-04,49.8266,49.8723,49.2514,49.434,14151238.0
2021-05-05,49.434,49.5253,49.0441,49.3062,9665703.0
2021-05-06,49.4157,49.8586,49.3518,49.7992,11572695.0
2021-05-07,49.7079,50.0092,49.4522,49.7718,10637483.0
2021-05-08,49.7079,50.0092,49.4522,49.7718,10637483.0
2021-05-09,49.7079,50.0092,49.4522,49.7718,10637483.0
2021-05-10,50.1097,50.6712,50.0649,50.1371,15545823.0
2021-05-11,50.2466,50.3471,49.3472,49.5983,12986733.0
2021-05-12,49.6349,49.8129,49.192,49.3427,15836456.0
2021-05-13,49.2788,50.0138,49.1509,49.7718,15476903.0
2021-05-14,50.1279,50.3105,49.9362,49.9727,11725564.0
2021-05-15,50.1279,50.3105,49.9362,49.9727,11725564.0
2021-05-16,50.1279,50.3105,49.9362,49.9727,11725564.0
2021-05-17,50.0731,50.2375,49.7627,49.8905,12119758.0
2021-05-18,49.6623,49.8174,49.3975,49.6166,13232497.0
2021-05-19,49.4157,49.4705,48.9501,49.4614,15126119.0
2021-05-20,49.4157,50.0366,49.4157,49.8997,10948425.0
2021-05-21,50.0366,50.3242,49.507,49.8723,16033217.0
2021-05-22,50.0366,50.3242,49.507,49.8723,16033217.0
2021-05-23,50.0366,50.3242,49.507,49.8723,16033217.0
2021-05-24,49.8814,50.1553,49.7536,50.0366,10326136.0
2021-05-25,50.0549,50.0549,49.6212,50.0275,11916454.0
2021-05-26,50.201,50.2649,49.8449,50.2466,16064277.0
2021-05-27,50.411,50.7397,50.0138,50.6666,59109570.0
2021-05-28,50.5388,50.8675,50.4018,50.484,17011952.0
2021-05-29,50.5388,50.8675,50.4018,50.484,17011952.0
2021-05-30,50.5388,50.8675,50.4018,50.484,17011952.0
2021-05-31,50.5388,50.8675,50.4018,50.484,17011952.0
2021-06-01,50.5297,50.8127,50.306,50.4749,13304325.0
2021-06-02,50.6758,50.7306,50.4566,50.6758,11328699.0
2021-06-03,50.3836,50.8949,50.3105,50.8036,17364323.0
2021-06-04,51.041,51.5706,50.9314,51.3514,18935060.0
2021-06-05,51.041,51.5706,50.9314,51.3514,18935060.0
2021-06-06,51.041,51.5706,50.9314,51.3514,18935060.0
2021-06-07,51.4154,51.4428,50.9588,51.1688,14011112.0
2021-06-08,51.3606,51.3606,50.7169,50.8127,10968281.0
2021-06-09,50.904,51.0593,50.6575,50.6575,9838835.0
2021-06-10,51.0501,51.2419,50.9132,51.0501,12444369.0
2021-06-11,51.1232,51.3241,50.8173,51.2784,11825803.0
2021-06-12,51.1232,51.3241,50.8173,51.2784,11825803.0
2021-06-13,51.1232,51.3241,50.8173,51.2784,11825803.0
2021-06-14,51.2324,51.2508,50.7816,51.1036,9710829.0
2021-06-15,51.3152,51.3244,50.7724,50.9748,11154217.0
2021-06-16,51.0024,51.0208,50.2665,50.2941,15211721.0
2021-06-17,50.2941,50.7356,50.2711,50.5517,10658390.0
2021-06-18,50.1469,50.2481,49.4201,49.4661,31445555.0
2021-06-19,50.1469,50.2481,49.4201,49.4661,31445555.0
2021-06-20,50.1469,50.2481,49.4201,49.4661,31445555.0
2021-06-21,49.8801,50.0733,49.6777,50.0089,14404310.0
2021-06-22,49.9905,50.4597,49.9123,50.1929,13072841.0
2021-06-23,50.1929,50.2297,49.7789,49.7881,12339159.0
2021-06-24,49.9169,50.0595,49.6777,50.0365,11488442.0
2021-06-25,49.8985,50.1101,49.6869,49.9721,18880340.0
2021-06-26,49.8985,50.1101,49.6869,49.9721,18880340.0
2021-06-27,49.8985,50.1101,49.6869,49.9721,18880340.0
2021-06-28,49.9077,50.0181,49.6777,49.9169,10556912.0
2021-06-29,49.7973,49.9905,49.4201,49.5489,12300924.0
2021-06-30,49.4937,49.8433,49.4477,49.7789,14614195.0
2021-07-01,49.9905,50.1193,49.5443,49.6409,13214702.0
2021-07-02,49.6777,50.0917,49.6777,49.8433,10605054.0
2021-07-03,49.6777,50.0917,49.6777,49.8433,10605054.0
2021-07-04,49.6777,50.0917,49.6777,49.8433,10605054.0
2021-07-05,49.6777,50.0917,49.6777,49.8433,10605054.0
2021-07-06,49.6685,49.7605,49.2637,49.5673,15278172.0
2021-07-07,49.4201,50.0227,49.4201,49.9721,14377872.0
2021-07-08,49.6869,49.8295,49.4339,49.7973,11943918.0
2021-07-09,49.9077,50.1561,49.8433,50.1009,10847005.0
2021-07-10,49.9077,50.1561,49.8433,50.1009,10847005.0
2021-07-11,49.9077,50.1561,49.8433,50.1009,10847005.0
2021-07-12,49.9721,50.2251,49.9261,50.1193,15107579.0
2021-07-13,50.5517,50.869,50.3677,50.6161,15170812.0
2021-07-14,50.6161,51.8395,50.5609,51.7568,22002675.0
2021-07-15,51.7384,51.95,51.4348,51.9224,15068176.0
2021-07-16,51.9408,52.1432,51.7568,51.8856,14860540.0
2021-07-17,51.9408,52.1432,51.7568,51.8856,14860540.0
2021-07-18,51.9408,52.1432,51.7568,51.8856,14860540.0
2021-07-19,51.5912,51.8396,50.7448,51.2692,19526983.0
2021-07-20,51.2692,51.8211,51.076,51.3612,16257890.0
2021-07-21,52.7412,52.9527,51.9086,52.0236,20918157.0
2021-07-22,52.088,52.1984,51.5636,51.95,13402711.0
2021-07-23,52.0604,52.7412,51.9316,52.4468,12143963.0
2021-07-24,52.0604,52.7412,51.9316,52.4468,12143963.0
2021-07-25,52.0604,52.7412,51.9316,52.4468,12143963.0
2021-07-26,52.3364,52.548,52.0328,52.4928,8681136.0
2021-07-27,52.5388,52.9343,52.364,52.6768,12794364.0
2021-07-28,52.4284,52.5848,52.0963,52.1984,9857959.0
2021-07-29,52.502,52.6676,52.3088,52.4836,9599110.0
2021-07-30,52.5756,52.6676,52.3456,52.4652,11727287.0
2021-07-31,52.5756,52.6676,52.3456,52.4652,11727287.0
2021-08-01,52.5756,52.6676,52.3456,52.4652,11727287.0
2021-08-02,52.6216,52.6584,52.1662,52.3272,9777990.0
2021-08-03,52.4376,52.4376,52.203,52.364,8825480.0
2021-08-04,52.2076,52.3916,51.5269,51.6096,11888363.0
2021-08-05,51.9224,52.0604,51.7844,51.9776,9806780.0
2021-08-06,52.0696,52.1984,51.9224,52.1064,10409250.0
2021-08-07,52.0696,52.1984,51.9224,52.1064,10409250.0
2021-08-08,52.0696,52.1984,51.9224,52.1064,10409250.0
2021-08-09,52.249,52.3272,51.9139,52.1156,8859893.0
2021-08-10,52.2904,52.594,52.1202,52.2536,10906922.0
2021-08-11,52.3364,52.6032,52.1708,52.1892,8370669.0
2021-08-12,52.1892,52.4192,52.1892,52.2904,6169450.0
2021-08-13,52.2628,52.7136,52.2269,52.6492,7714175.0
2021-08-14,52.2628,52.7136,52.2269,52.6492,7714175.0
2021-08-15,52.2628,52.7136,52.2269,52.6492,7714175.0
2021-08-16,52.6216,52.8883,52.4652,52.8791,7973528.0
2021-08-17,52.8607,52.9481,52.4468,52.6952,10346446.0
2021-08-18,52.6124,52.6492,51.904,51.9776,13873728.0
2021-08-19,51.5728,52.4192,51.4716,52.3088,9223662.0
2021-08-20,52.2904,52.4651,52.0512,52.1064,10543566.0
2021-08-21,52.2904,52.4651,52.0512,52.1064,10543566.0
2021-08-22,52.2904,52.4651,52.0512,52.1064,10543566.0
2021-08-23,52.134,52.2076,51.8672,51.9224,8912813.0
2021-08-24,52.1064,52.1064,51.4256,51.5268,12067193.0
2021-08-25,51.5728,51.674,51.2692,51.582,11270669.0
2021-08-26,51.4716,51.4992,51.0668,51.0944,10331493.0
2021-08-27,51.2048,51.3198,51.0116,51.1956,8844146.0
2021-08-28,51.2048,51.3198,51.0116,51.1956,8844146.0
2021-08-29,51.2048,51.3198,51.0116,51.1956,8844146.0
2021-08-30,51.2324,51.7016,51.1864,51.6832,10034681.0
2021-08-31,51.6648,51.9914,51.5176,51.8028,14185706.0
2021-09-01,51.8672,52.2536,51.7752,52.1524,9519203.0
2021-09-02,52.226,52.4652,51.8948,52.226,11654234.0
2021-09-03,51.9408,52.2214,51.743,52.1892,13220668.0
2021-09-04,51.9408,52.2214,51.743,52.1892,13220668.0
2021-09-05,51.9408,52.2214,51.743,52.1892,13220668.0
2021-09-06,51.9408,52.2214,51.743,52.1892,13220668.0
2021-09-07,52.0696,52.1524,51.0668,51.214,20037974.0
2021-09-08,51.1588,51.9592,51.1588,51.904,12040068.0
2021-09-09,51.6832,51.904,51.3336,51.3888,12545367.0
2021-09-10,51.5268,51.6372,51.0714,51.1588,10573710.0
2021-09-11,51.5268,51.6372,51.0714,51.1588,10573710.0
2021-09-12,51.5268,51.6372,51.0714,51.1588,10573710.0
2021-09-13,51.2784,51.881,51.2784,51.582,20274271.0
2021-09-14,51.8323,51.8879,51.4893,51.6191,13918852.0
2021-09-15,51.6098,51.9064,51.3688,51.7952,15745981.0
2021-09-16,51.6469,51.8925,50.8127,51.304,17430420.0
2021-09-17,50.9981,51.1594,50.3956,50.4605,33383192.0
2021-09-18,50.9981,51.1594,50.3956,50.4605,33383192.0
2021-09-19,50.9981,51.1594,50.3956,50.4605,33383192.0
2021-09-20,50.1546,50.4234,49.7999,50.1083,27542450.0
2021-09-21,50.4141,50.8127,49.997,50.099,16418161.0
2021-09-22,50.5207,50.5717,50.1104,50.1731,12719723.0
2021-09-23,50.2936,50.625,50.0526,50.0897,13836215.0
2021-09-24,50.0526,50.2751,49.9229,49.9507,9682234.0
2021-09-25,50.0526,50.2751,49.9229,49.9507,9682234.0
2021-09-26,50.0526,50.2751,49.9229,49.9507,9682234.0
2021-09-27,49.9136,50.2797,49.6541,49.6911,12429466.0
2021-09-28,49.5521,49.5521,48.5974,48.7921,19926090.0
2021-09-29,48.7921,49.2694,48.7179,49.0887,13941474.0
2021-09-30,49.2833,49.427,48.5974,48.6345,17674372.0
2021-10-01,48.9218,49.3111,48.7278,49.1443,16277410.0
2021-10-02,48.9218,49.3111,48.7278,49.1443,16277410.0
2021-10-03,48.9218,49.3111,48.7278,49.1443,16277410.0
2021-10-04,49.1814,49.6124,48.5696,49.1165,18973448.0
2021-10-05,49.1443,49.5614,49.0609,49.1999,17173137.0
2021-10-06,48.9126,49.8348,48.6716,49.7838,21284532.0
2021-10-07,50.0434,50.3122,49.8765,49.9414,13774366.0
2021-10-08,50.0526,50.4141,49.9553,50.1639,13786820.0
2021-10-09,50.0526,50.4141,49.9553,50.1639,13786820.0
2021-10-10,50.0526,50.4141,49.9553,50.1639,13786820.0
2021-10-11,50.2473,50.4141,50.0619,50.2658,12378523.0
2021-10-12,50.4419,50.822,50.2566,50.2658,19474368.0
2021-10-13,50.2102,50.4512,49.858,50.2751,12143664.0
2021-10-14,50.4141,50.7988,50.34,50.618,13704288.0
2021-10-15,50.6459,50.8683,50.3168,50.4976,17867141.0
2021-10-16,50.6459,50.8683,50.3168,50.4976,17867141.0
2021-10-17,50.6459,50.8683,50.3168,50.4976,17867141.0
2021-10-18,50.3771,50.4141,49.9229,49.997,15861788.0
2021-10-19,50.0897,50.238,49.8395,50.1917,11068618.0
2021-10-20,50.2195,50.7571,50.1546,50.6366,12474869.0
2021-10-21,50.6088,50.6737,50.2473,50.3771,14388305.0
2021-10-22,50.4141,50.5439,50.1175,50.4697,12828798.0
2021-10-23,50.4141,50.5439,50.1175,50.4697,12828798.0
2021-10-24,50.4141,50.5439,50.1175,50.4697,12828798.0
2021-10-25,50.4049,50.4883,50.0665,50.2658,11855031.0
2021-10-26,50.3492,50.5902,50.27,50.4883,12086749.0
2021-10-27,51.8786,51.9806,51.2252,51.4615,24019827.0
2021-10-28,51.6747,52.0084,51.5542,51.9435,15927963.0
2021-10-29,51.7859,52.3374,51.7025,52.2494,24463737.0
2021-10-30,51.7859,52.3374,51.7025,52.2494,24463737.0
2021-10-31,51.7859,52.3374,51.7025,52.2494,24463737.0
2021-11-01,52.2679,52.2772,51.8137,52.064,11651091.0
2021-11-02,52.3421,52.3699,51.874,51.9991,11498857.0
2021-11-03,51.9064,52.2123,51.6979,52.1752,10788276.0
2021-11-04,52.0084,52.4904,51.9342,52.4626,10820196.0
2021-11-05,52.685,52.9816,52.4533,52.685,12886660.0
2021-11-06,52.685,52.9816,52.4533,52.685,12886660.0
2021-11-07,52.685,52.9816,52.4533,52.685,12886660.0
2021-11-08,52.6016,52.7314,52.0269,52.2123,12827968.0
2021-11-09,52.2865,52.3884,51.9899,52.3606,10155817.0
2021-11-10,52.407,52.7592,52.1752,52.5738,8813611.0
2021-11-11,52.6711,52.7221,52.4348,52.5923,7257681.0
2021-11-12,52.6016,52.8194,52.4116,52.4718,10162510.0
2021-11-13,52.6016,52.8194,52.4116,52.4718,10162510.0
2021-11-14,52.6016,52.8194,52.4116,52.4718,10162510.0
2021-11-15,52.3977,52.5367,52.1567,52.4811,10289188.0
2021-11-16,52.4811,52.7777,52.0779,52.1104,13756461.0
2021-11-17,51.9435,51.9528,51.582,51.823,13288677.0
2021-11-18,51.7489,51.8416,51.1093,51.3596,15380377.0
2021-11-19,51.3874,51.4291,50.8912,51.1,15813660.0
2021-11-20,51.3874,51.4291,50.8912,51.1,15813660.0
2021-11-21,51.3874,51.4291,50.8912,51.1,15813660.0
2021-11-22,51.0722,51.925,51.0537,51.4152,16906227.0
2021-11-23,51.5913,52.0051,51.443,51.7952,13836255.0
2021-11-24,51.6376,51.7535,51.0073,51.3781,12598975.0
2021-11-25,51.6376,51.7535,51.0073,51.3781,12598975.0
2021-11-26,50.5995,50.7478,49.6633,49.8024,14754338.0
2021-11-27,50.5995,50.7478,49.6633,49.8024,14754338.0
2021-11-28,50.5995,50.7478,49.6633,49.8024,14754338.0
2021-11-29,50.0943,50.7293,49.9878,50.5902,22712471.0
2021-11-30,50.0671,50.0905,48.9836,48.9929,30485169.0
2021-12-01,49.488,49.9924,48.8341,48.8528,18724144.0
2021-12-02,49.1331,49.8243,49.0443,49.5721,17074165.0
2021-12-03,49.8149,50.0765,49.488,50.0111,21064353.0
2021-12-04,49.8149,50.0765,49.488,50.0111,21064353.0
2021-12-05,49.8149,50.0765,49.488,50.0111,21064353.0
2021-12-06,50.7303,51.6084,50.5716,51.2908,26624137.0
2021-12-07,51.3936,51.7625,51.2348,51.571,23832724.0
2021-12-08,51.487,51.7018,50.7771,51.3749,18026446.0
2021-12-09,51.1413,51.4963,50.9872,51.2441,13846415.0
2021-12-10,51.6084,52.6079,51.4403,52.5705,23153567.0
2021-12-11,51.6084,52.6079,51.4403,52.5705,23153567.0
2021-12-12,51.6084,52.6079,51.4403,52.5705,23153567.0
2021-12-13,53.2244,54.1117,53.201,53.953,31362827.0
2021-12-14,53.6167,54.3359,53.6167,53.9903,24806569.0
2021-12-15,54.1117,54.4107,53.8502,54.2332,24923791.0
2021-12-16,54.1585,54.9991,54.0837,54.7843,24696859.0
2021-12-17,54.6348,55.0365,53.8969,53.9249,51899377.0
2021-12-18,54.6348,55.0365,53.8969,53.9249,51899377.0
2021-12-19,54.6348,55.0365,53.8969,53.9249,51899377.0
2021-12-20,53.4299,53.9716,53.243,53.7475,20879477.0
2021-12-21,53.8128,54.1444,53.7381,53.9623,15864885.0
2021-12-22,53.9062,54.3546,53.7007,54.3453,12447436.0
2021-12-23,54.6629,54.7469,54.1211,54.3826,11027341.0
2021-12-24,54.6629,54.7469,54.1211,54.3826,11027341.0
2021-12-25,54.6629,54.7469,54.1211,54.3826,11027341.0
2021-12-26,54.6629,54.7469,54.1211,54.3826,11027341.0
2021-12-27,54.1771,54.8217,54.1771,54.7843,9862192.0
2021-12-28,54.5508,55.0552,54.4574,54.9991,8982271.0
2021-12-29,55.0645,55.2,54.7936,55.0645,9996046.0
2021-12-30,55.1673,55.3261,54.887,54.9057,7703896.0
2021-12-31,54.8777,55.4382,54.8263,55.3074,10021251.0
2022-01-01,54.8777,55.4382,54.8263,55.3074,10021251.0
2022-01-02,54.8777,55.4382,54.8263,55.3074,10021251.0
2022-01-03,54.9431,55.4008,54.5274,55.3914,20188377.0
2022-01-04,55.7931,56.545,55.6623,56.3162,26141584.0
2022-01-05,56.1294,57.1615,56.092,56.7832,22507262.0
2022-01-06,56.4797,57.0868,56.4516,56.4843,17902345.0
2022-01-07,56.3022,56.7179,56.1014,56.3536,12307896.0
2022-01-08,56.3022,56.7179,56.1014,56.3536,12307896.0
2022-01-09,56.3022,56.7179,56.1014,56.3536,12307896.0
2022-01-10,56.5591,56.8113,56.2134,56.447,20954345.0
2022-01-11,56.447,56.503,55.8959,56.4657,19369587.0
2022-01-12,56.5404,56.6852,56.2228,56.5497,15753809.0
2022-01-13,56.5497,57.0168,56.4049,56.886,14317992.0
2022-01-14,56.9234,57.3997,56.3816,57.3437,19729632.0
2022-01-15,56.9234,57.3997,56.3816,57.3437,19729632.0
2022-01-16,56.9234,57.3997,56.3816,57.3437,19729632.0
2022-01-17,56.9234,57.3997,56.3816,57.3437,19729632.0
2022-01-18,57.0354,57.1569,56.4657,56.886,21977600.0
2022-01-19,56.6618,57.1475,56.5637,56.9794,18654749.0
2022-01-20,56.9794,57.3904,56.7179,56.7459,23002353.0
2022-01-21,57.0541,57.2596,56.4173,56.4657,26643161.0
2022-01-22,57.0541,57.2596,56.4173,56.4657,26643161.0
2022-01-23,57.0541,57.2596,56.4173,56.4657,26643161.0
2022-01-24,55.9519,56.3722,54.7096,56.0079,30207455.0
2022-01-25,55.4475,56.0873,54.8217,55.8772,19027109.0
2022-01-26,55.8492,56.3676,55.3074,55.6717,19190239.0
2022-01-27,55.9332,56.9093,55.5783,55.7184,18898682.0
2022-01-28,55.4755,56.8766,55.0552,56.8299,19101494.0
2022-01-29,55.4755,56.8766,55.0552,56.8299,19101494.0
2022-01-30,55.4755,56.8766,55.0552,56.8299,19101494.0
2022-01-31,56.3255,57.1102,56.1854,56.9887,22045321.0
2022-02-01,56.8953,57.1102,56.1948,56.5684,20841657.0
2022-02-02,56.6244,57.2316,56.5684,57.1475,20225579.0
2022-02-03,56.9234,57.708,56.5918,57.5492,19440490.0
2022-02-04,57.4371,57.6146,56.5777,56.942,17403729.0
2022-02-05,57.4371,57.6146,56.5777,56.942,17403729.0
2022-02-06,57.4371,57.6146,56.5777,56.942,17403729.0
2022-02-07,57.3344,57.6519,56.8486,57.5399,17846411.0
2022-02-08,57.7547,58.2171,57.6706,57.9135,18771748.0
2022-02-09,58.0723,58.2124,56.886,57.0168,23595558.0
2022-02-10,56.3816,58.1937,56.2321,57.3344,23561530.0
2022-02-11,57.6986,57.8948,56.1854,56.3162,22781387.0
2022-02-12,57.6986,57.8948,56.1854,56.3162,22781387.0
2022-02-13,57.6986,57.8948,56.1854,56.3162,22781387.0
2022-02-14,56.1948,56.7832,55.3728,56.6805,23641310.0
2022-02-15,56.9374,57.708,56.6338,56.8953,13409343.0
2022-02-16,56.8486,57.3484,56.5637,56.886,15484660.0
2022-02-17,56.5591,58.1704,56.4236,58.0256,21468724.0
2022-02-18,58.0256,58.6794,57.9041,58.4179,21975023.0
2022-02-19,58.0256,58.6794,57.9041,58.4179,21975023.0
2022-02-20,58.0256,58.6794,57.9041,58.4179,21975023.0
2022-02-21,58.0256,58.6794,57.9041,58.4179,21975023.0
2022-02-22,58.3151,58.5113,57.6519,58.175,21731388.0
2022-02-23,58.1377,58.2217,57.297,57.5305,19248474.0
2022-02-24,56.0173,56.6244,55.3167,56.5217,27207444.0
2022-02-25,56.9234,58.7495,56.9047,58.7075,21487796.0
2022-02-26,56.9234,58.7495,56.9047,58.7075,21487796.0
2022-02-27,56.9234,58.7495,56.9047,58.7075,21487796.0
2022-02-28,57.5866,58.2264,57.3624,58.1377,25879116.0
2022-03-01,58.0443,58.6141,57.4558,57.8855,15871088.0
2022-03-02,58.1283,58.7355,57.708,58.3151,17319120.0
2022-03-03,58.4833,58.8663,58.1797,58.3525,21262797.0
2022-03-04,57.4091,58.4646,57.1662,58.4459,17164633.0
2022-03-05,57.4091,58.4646,57.1662,58.4459,17164633.0
2022-03-06,57.4091,58.4646,57.1662,58.4459,17164633.0
2022-03-07,57.9228,57.9789,56.7179,57.0541,29151418.0
2022-03-08,57.3997,57.4838,54.7282,54.7936,30242133.0
2022-03-09,55.8772,55.8959,54.7936,55.0739,23022696.0
2022-03-10,54.6255,54.7936,53.7101,54.065,20887284.0
2022-03-11,54.1398,54.9711,54.0464,54.1024,19855646.0
2022-03-12,54.1398,54.9711,54.0464,54.1024,19855646.0
2022-03-13,54.1398,54.9711,54.0464,54.1024,19855646.0
2022-03-14,54.5636,55.5661,54.5636,55.1001,17799380.0
2022-03-15,55.6084,56.3708,55.5143,56.1167,18607191.0
2022-03-16,56.2673,56.4132,55.1613,55.9661,17347253.0
2022-03-17,55.9661,56.6014,55.7496,56.5591,15586228.0
2022-03-18,56.7567,56.7567,56.1967,56.5685,30197775.0
2022-03-19,56.7567,56.7567,56.1967,56.5685,30197775.0
2022-03-20,56.7567,56.7567,56.1967,56.5685,30197775.0
2022-03-21,56.945,57.5097,56.705,57.0203,17440141.0
2022-03-22,57.3497,57.3685,56.5261,57.2273,17559539.0
2022-03-23,57.1803,57.3968,56.4696,56.8508,15529244.0
2022-03-24,57.0767,57.4344,56.9026,57.3968,13151348.0
2022-03-25,57.5285,57.9897,57.4626,57.9144,12260747.0
2022-03-26,57.5285,57.9897,57.4626,57.9144,12260747.0
2022-03-27,57.5285,57.9897,57.4626,57.9144,12260747.0
2022-03-28,57.9144,58.3004,57.6132,58.2815,11485219.0
2022-03-29,58.5545,58.8557,58.1121,58.5074,14720572.0
2022-03-30,58.3662,58.5545,57.938,58.5545,13641002.0
2022-03-31,58.5639,58.9592,58.3568,58.3568,16822902.0
2022-04-01,58.6674,59.251,58.4368,59.1757,12644879.0
2022-04-02,58.6674,59.251,58.4368,59.1757,12644879.0
2022-04-03,58.6674,59.251,58.4368,59.1757,12644879.0
2022-04-04,58.9216,59.0957,58.0933,58.8651,11506554.0
2022-04-05,58.7333,59.5193,58.7051,58.7992,15721234.0
2022-04-06,59.0816,59.5428,58.6392,59.3922,19267420.0
2022-04-07,59.4204,59.9287,59.026,59.7122,13960823.0
2022-04-08,59.7499,60.277,59.4487,60.0793,12703466.0
2022-04-09,59.7499,60.277,59.4487,60.0793,12703466.0
2022-04-10,59.7499,60.277,59.4487,60.0793,12703466.0
2022-04-11,60.1499,60.5217,59.8958,60.0605,12720105.0
2022-04-12,60.597,60.997,60.1358,60.7664,18089907.0
2022-04-13,60.6534,61.0582,60.4558,60.9264,11882991.0
2022-04-14,61.1429,61.717,61.0111,61.1994,16388429.0
2022-04-15,61.1429,61.717,61.0111,61.1994,16388429.0
2022-04-16,61.1429,61.717,61.0111,61.1994,16388429.0
2022-04-17,61.1429,61.717,61.0111,61.1994,16388429.0
2022-04-18,60.9641,61.35,60.4087,60.6534,11679372.0
2022-04-19,60.7099,61.4159,60.6534,61.2464,11993775.0
2022-04-20,61.5947,62.3477,61.557,62.0841,14827073.0
2022-04-21,62.103,63.063,61.8582,62.3194,15120412.0
2022-04-22,62.1971,62.4418,61.35,61.4159,14902199.0
2022-04-23,62.1971,62.4418,61.35,61.4159,14902199.0
2022-04-24,62.1971,62.4418,61.35,61.4159,14902199.0
2022-04-25,63.063,63.2513,60.9735,62.0653,25082000.0
2022-04-26,61.67,62.4672,61.2182,61.2276,21982605.0
2022-04-27,61.1805,62.3853,61.1805,61.7076,16971010.0
2022-04-28,60.8605,62.3853,60.7099,62.3006,22020524.0
2022-04-29,61.9994,62.15,60.7005,60.8135,20137147.0
2022-04-30,61.9994,62.15,60.7005,60.8135,20137147.0
2022-05-01,61.9994,62.15,60.7005,60.8135,20137147.0
2022-05-02,61.4441,61.4723,58.9027,59.7122,24970311.0
2022-05-03,59.9758,60.1828,58.9875,59.3734,21686339.0
2022-05-04,59.2981,61.2935,59.2416,61.2088,19780191.0
2022-05-05,60.8888,61.2088,60.2487,60.7193,20155236.0
2022-05-06,60.4276,61.4723,60.3052,60.9358,18984019.0
2022-05-07,60.4276,61.4723,60.3052,60.9358,18984019.0
2022-05-08,60.4276,61.4723,60.3052,60.9358,18984019.0
2022-05-09,60.6817,61.5241,60.277,60.8135,20055332.0
2022-05-10,60.7099,61.4817,60.0981,60.2487,21322216.0
2022-05-11,60.5499,61.3688,60.2017,60.5311,19648404.0
2022-05-12,60.3899,60.7382,59.491,60.7193,22574724.0
2022-05-13,61.0017,61.9335,60.3523,61.8582,16166956.0
2022-05-14,61.0017,61.9335,60.3523,61.8582,16166956.0
2022-05-15,61.0017,61.9335,60.3523,61.8582,16166956.0
2022-05-16,61.5947,62.4795,61.5947,62.0841,13223177.0
2022-05-17,62.2159,62.2159,61.19,61.9147,21300589.0
2022-05-18,61.5759,61.67,57.3816,57.6038,31437307.0
2022-05-19,57.3779,57.3779,56.1543,56.4743,31493882.0
2022-05-20,56.9356,57.6368,56.1543,57.3968,29133763.0
2022-05-21,56.9356,57.6368,56.1543,57.3968,29133763.0
2022-05-22,56.9356,57.6368,56.1543,57.3968,29133763.0
2022-05-23,58.0274,59.3922,57.9709,59.1663,19406880.0
2022-05-24,59.1851,60.4181,59.0628,60.2581,16154240.0
2022-05-25,60.2393,60.6864,59.8628,60.3052,15360489.0
2022-05-26,60.3052,61.27,60.2017,60.5217,16159829.0
2022-05-27,60.484,61.0205,60.3711,60.8793,17708983.0
2022-05-28,60.484,61.0205,60.3711,60.8793,17708983.0
2022-05-29,60.484,61.0205,60.3711,60.8793,17708983.0
2022-05-30,60.484,61.0205,60.3711,60.8793,17708983.0
2022-05-31,60.3146,60.5358,59.3451,59.6557,43159048.0
2022-06-01,59.6934,59.9381,58.4792,59.364,15408313.0
2022-06-02,59.4675,59.9899,58.4604,59.9852,14585979.0
2022-06-03,59.8346,59.8863,59.1192,59.2698,13539857.0
2022-06-04,59.8346,59.8863,59.1192,59.2698,13539857.0
2022-06-05,59.8346,59.8863,59.1192,59.2698,13539857.0
2022-06-06,59.6087,60.0228,58.978,59.1757,15112806.0
2022-06-07,58.7145,59.6416,58.5639,59.5334,17886319.0
2022-06-08,59.2887,59.4957,58.8792,59.1945,10211450.0
2022-06-09,59.1757,59.6275,58.1498,58.1686,13391880.0
2022-06-10,57.425,58.2486,56.9074,57.8015,14973493.0
2022-06-11,57.425,58.2486,56.9074,57.8015,14973493.0
2022-06-12,57.425,58.2486,56.9074,57.8015,14973493.0
2022-06-13,57.1803,58.6307,57.105,57.7356,23064194.0
2022-06-14,57.5744,57.7261,55.6073,56.1524,24620023.0
2022-06-15,56.8824,57.4844,55.9059,56.5695,19684697.0
2022-06-16,55.593,56.4273,55.2259,56.0007,15053843.0
2022-06-17,56.598,57.0009,56.0576,56.342,34781917.0
2022-06-18,56.598,57.0009,56.0576,56.342,34781917.0
2022-06-19,56.598,57.0009,56.0576,56.342,34781917.0
2022-06-20,56.598,57.0009,56.0576,56.342,34781917.0
2022-06-21,56.3989,57.7166,55.9438,57.546,17705019.0
2022-06-22,57.4512,58.2523,57.181,57.9726,15209869.0
2022-06-23,58.1148,58.6931,58.0449,58.6647,17190869.0
2022-06-24,58.8827,59.7834,58.8827,59.7644,18147070.0
2022-06-25,58.8827,59.7834,58.8827,59.7644,18147070.0
2022-06-26,58.8827,59.7834,58.8827,59.7644,18147070.0
2022-06-27,59.7075,59.9983,59.3757,59.6412,12142112.0
2022-06-28,59.8023,60.447,58.878,59.0439,13181559.0
2022-06-29,59.2904,59.8308,59.1861,59.4705,11795511.0
2022-06-30,59.0818,59.8349,58.9301,59.6412,15514153.0
2022-07-01,59.8402,61.1011,59.5558,61.0348,15143204.0
2022-07-02,59.8402,61.1011,59.5558,61.0348,15143204.0
2022-07-03,59.8402,61.1011,59.5558,61.0348,15143204.0
