,ARCH US Equity,ARCH US Equity,ARCH US Equity,ARCH US Equity,ARCH US Equity
2021-05-28,45.7916,45.8771,43.0477,44.3613,275836.0
2021-05-29,45.7916,45.8771,43.0477,44.3613,275836.0
2021-05-30,45.7916,45.8771,43.0477,44.3613,275836.0
2021-05-31,45.7916,45.8771,43.0477,44.3613,275836.0
2021-06-01,45.4729,47.0042,45.1775,45.8771,340290.0
2021-06-02,46.2502,46.2502,44.8433,45.9315,210198.0
2021-06-03,45.7061,47.8359,44.4235,46.9576,369213.0
2021-06-04,47.0664,47.2763,44.7772,46.6233,209993.0
2021-06-05,47.0664,47.2763,44.7772,46.6233,209993.0
2021-06-06,47.0664,47.2763,44.7772,46.6233,209993.0
2021-06-07,46.6389,47.3229,45.3563,45.5118,206642.0
2021-06-08,45.434,47.2219,44.6334,46.8332,254554.0
2021-06-09,46.6389,47.1626,45.4807,45.8227,234567.0
2021-06-10,46.0248,46.7088,44.7422,44.9055,251058.0
2021-06-11,46.6389,47.4706,44.8977,44.991,297600.0
2021-06-12,46.6389,47.4706,44.8977,44.991,297600.0
2021-06-13,46.6389,47.4706,44.8977,44.991,297600.0
2021-06-14,44.9832,45.368,43.2031,44.4624,413758.0
2021-06-15,44.5712,45.0182,42.1693,43.0321,339498.0
2021-06-16,42.7445,43.996,41.8428,42.4258,266409.0
2021-06-17,42.0605,42.5813,38.5159,42.0061,589650.0
2021-06-18,40.0628,46.0792,39.6741,42.9389,2001245.0
2021-06-19,40.0628,46.0792,39.6741,42.9389,2001245.0
2021-06-20,40.0628,46.0792,39.6741,42.9389,2001245.0
2021-06-21,43.2498,43.6773,41.6952,42.3326,534415.0
2021-06-22,42.146,44.509,41.5619,43.7084,285657.0
2021-06-23,44.1515,45.1464,43.6307,44.5013,253009.0
2021-06-24,45.2863,47.2996,44.7811,46.5922,684953.0
2021-06-25,46.5689,47.9525,45.9937,46.0326,686858.0
2021-06-26,46.5689,47.9525,45.9937,46.0326,686858.0
2021-06-27,46.5689,47.9525,45.9937,46.0326,686858.0
2021-06-28,45.9626,45.9626,43.4752,44.167,446098.0
2021-06-29,44.6878,45.3136,43.3586,43.4519,166681.0
2021-06-30,43.3819,44.4158,43.3742,44.2914,185694.0
2021-07-01,44.3225,45.5662,43.8716,44.9288,200476.0
2021-07-02,45.434,46.4057,45.434,45.6672,292748.0
2021-07-03,45.434,46.4057,45.434,45.6672,292748.0
2021-07-04,45.434,46.4057,45.434,45.6672,292748.0
2021-07-05,45.434,46.4057,45.434,45.6672,292748.0
2021-07-06,45.9704,46.2114,42.1615,43.8872,384558.0
2021-07-07,43.926,48.6055,43.4364,45.2164,718861.0
2021-07-08,43.5607,47.766,43.2187,46.8798,369043.0
2021-07-09,47.4084,48.52,46.2891,47.5794,301341.0
2021-07-10,47.4084,48.52,46.2891,47.5794,301341.0
2021-07-11,47.4084,48.52,46.2891,47.5794,301341.0
2021-07-12,46.942,48.3179,46.6389,47.012,172687.0
2021-07-13,46.2813,47.7686,44.5401,46.5223,215617.0
2021-07-14,47.354,48.6832,46.2424,46.5456,256186.0
2021-07-15,46.7477,47.9214,44.6083,45.8149,441421.0
2021-07-16,46.1725,46.1725,43.5141,44.1204,298945.0
2021-07-17,46.1725,46.1725,43.5141,44.1204,298945.0
2021-07-18,46.1725,46.1725,43.5141,44.1204,298945.0
2021-07-19,42.5735,44.2214,41.5241,43.6229,334076.0
2021-07-20,43.8405,44.9443,43.1487,44.4779,267900.0
2021-07-21,45.3252,46.7477,44.7578,45.8927,251557.0
2021-07-22,46.1647,47.9448,45.3641,47.1597,212650.0
2021-07-23,46.841,47.4472,45.5506,47.1908,275958.0
2021-07-24,46.841,47.4472,45.5506,47.1908,275958.0
2021-07-25,46.841,47.4472,45.5506,47.1908,275958.0
2021-07-26,46.9109,49.857,46.9109,48.5044,323643.0
2021-07-27,48.1935,49.9269,46.9547,49.3439,384893.0
2021-07-28,51.1784,51.5981,49.3595,49.717,419397.0
2021-07-29,50.0668,53.8524,49.8336,53.2072,455258.0
2021-07-30,53.0129,53.0129,50.5177,51.0851,323840.0
2021-07-31,53.0129,53.0129,50.5177,51.0851,323840.0
2021-08-01,53.0129,53.0129,50.5177,51.0851,323840.0
2021-08-02,50.9763,52.5931,50.617,50.9374,792012.0
2021-08-03,50.5021,52.3832,49.6238,51.6059,385788.0
2021-08-04,51.1473,51.8624,50.3467,51.365,527386.0
2021-08-05,51.396,53.1295,51.0929,51.1784,177634.0
2021-08-06,51.6759,52.3599,50.642,51.5126,201682.0
2021-08-07,51.6759,52.3599,50.642,51.5126,201682.0
2021-08-08,51.6759,52.3599,50.642,51.5126,201682.0
2021-08-09,50.883,51.3416,47.7038,48.8853,450127.0
2021-08-10,48.9475,51.4116,48.6599,50.1601,229938.0
2021-08-11,50.7042,54.0156,50.2378,52.4454,350345.0
2021-08-12,52.3832,53.3825,51.2095,52.904,232705.0
2021-08-13,52.8108,53.3549,52.1189,52.7019,167894.0
2021-08-14,52.8108,53.3549,52.1189,52.7019,167894.0
2021-08-15,52.8108,53.3549,52.1189,52.7019,167894.0
2021-08-16,52.5231,55.2282,52.1034,54.6297,326201.0
2021-08-17,54.6297,57.5524,52.0023,52.8807,472580.0
2021-08-18,52.6242,53.7591,49.9736,50.1523,391786.0
2021-08-19,49.0952,50.4944,46.258,47.2219,526321.0
2021-08-20,46.8954,50.8675,46.8954,50.0357,392556.0
2021-08-21,46.8954,50.8675,46.8954,50.0357,392556.0
2021-08-22,46.8954,50.8675,46.8954,50.0357,392556.0
2021-08-23,51.5981,54.7972,51.5981,53.5492,506313.0
2021-08-24,53.9923,57.0199,53.9923,56.8994,586293.0
2021-08-25,56.7129,58.9982,56.3553,57.6223,316703.0
2021-08-26,57.6379,58.9826,57.327,57.5368,228840.0
2021-08-27,57.7856,61.5322,57.6791,60.3196,570047.0
2021-08-28,57.7856,61.5322,57.6791,60.3196,570047.0
2021-08-29,57.7856,61.5322,57.6791,60.3196,570047.0
2021-08-30,60.8637,60.8637,58.0732,58.8583,194521.0
2021-08-31,58.8427,60.0553,57.5135,58.8349,198400.0
2021-09-01,59.3247,61.3534,58.1309,61.3068,365808.0
2021-09-02,63.8642,65.1001,62.0297,63.3978,408765.0
2021-09-03,63.7087,64.5482,62.6827,63.6854,181046.0
2021-09-04,63.7087,64.5482,62.6827,63.6854,181046.0
2021-09-05,63.7087,64.5482,62.6827,63.6854,181046.0
2021-09-06,63.7087,64.5482,62.6827,63.6854,181046.0
2021-09-07,63.8253,66.2194,63.8253,65.1001,309730.0
2021-09-08,64.727,65.9785,62.8459,63.4677,281965.0
2021-09-09,63.3434,65.1778,62.978,64.4472,471689.0
2021-09-10,66.064,68.015,64.8514,66.0484,324301.0
2021-09-11,66.064,68.015,64.8514,66.0484,324301.0
2021-09-12,66.064,68.015,64.8514,66.0484,324301.0
2021-09-13,66.4526,67.2869,63.9264,64.7503,263161.0
2021-09-14,65.0612,65.7764,62.9703,63.802,226425.0
2021-09-15,64.1984,66.9268,64.0196,64.657,406497.0
2021-09-16,64.1362,64.657,61.47,62.2007,410724.0
2021-09-17,61.8898,62.6127,59.861,61.6255,530251.0
2021-09-18,61.8898,62.6127,59.861,61.6255,530251.0
2021-09-19,61.8898,62.6127,59.861,61.6255,530251.0
2021-09-20,59.2547,60.2341,57.2959,59.3557,374913.0
2021-09-21,60.6228,60.6228,57.9877,59.278,200265.0
2021-09-22,61.0114,62.3562,60.273,60.3663,465773.0
2021-09-23,61.3146,62.5633,60.5621,62.535,554553.0
2021-09-24,61.4545,62.4261,60.3118,60.6694,311687.0
2021-09-25,61.4545,62.4261,60.3118,60.6694,311687.0
2021-09-26,61.4545,62.4261,60.3118,60.6694,311687.0
2021-09-27,62.3018,65.6675,61.9364,64.9602,529165.0
2021-09-28,65.2944,67.8673,64.4005,66.577,299830.0
2021-09-29,68.9012,69.1732,65.5195,67.4476,599143.0
2021-09-30,68.7379,73.4446,68.326,72.0959,747927.0
2021-10-01,72.7877,77.0086,72.3905,75.8193,559341.0
2021-10-02,72.7877,77.0086,72.3905,75.8193,559341.0
2021-10-03,72.7877,77.0086,72.3905,75.8193,559341.0
2021-10-04,77.8092,82.0689,76.9541,77.9724,824317.0
2021-10-05,80.3199,80.6464,76.0214,77.3117,594929.0
2021-10-06,75.5628,77.335,73.464,76.5655,570268.0
2021-10-07,75.7493,78.1823,74.1247,74.9331,680991.0
2021-10-08,75.3995,76.64,72.8966,73.2541,447931.0
2021-10-09,75.3995,76.64,72.8966,73.2541,447931.0
2021-10-10,75.3995,76.64,72.8966,73.2541,447931.0
2021-10-11,74.6844,77.4283,73.2774,74.0936,330515.0
2021-10-12,74.4123,77.8519,74.1014,76.3712,813267.0
2021-10-13,76.1846,77.9724,74.212,76.9619,351140.0
2021-10-14,78.4388,78.4388,73.293,74.0703,493719.0
2021-10-15,75.5083,76.9153,73.3241,73.3396,296565.0
2021-10-16,75.5083,76.9153,73.3241,73.3396,296565.0
2021-10-17,75.5083,76.9153,73.3241,73.3396,296565.0
2021-10-18,73.8449,78.1784,73.8449,77.9102,407305.0
2021-10-19,77.8014,77.9406,73.6894,74.4434,516323.0
2021-10-20,73.7672,74.0237,68.2949,71.4741,1030312.0
2021-10-21,70.3703,72.4224,68.7613,72.1659,928928.0
2021-10-22,72.2903,75.3762,72.2903,74.2258,342602.0
2021-10-23,72.2903,75.3762,72.2903,74.2258,342602.0
2021-10-24,72.2903,75.3762,72.2903,74.2258,342602.0
2021-10-25,74.9875,77.7315,74.6922,75.4772,739339.0
2021-10-26,72.3758,78.0813,70.5725,75.2751,1155023.0
2021-10-27,75.5705,80.3891,69.1923,71.2098,1062132.0
2021-10-28,71.2798,74.9331,70.759,71.8394,578595.0
2021-10-29,72.3758,72.6799,67.6419,70.7978,618412.0
2021-10-30,72.3758,72.6799,67.6419,70.7978,618412.0
2021-10-31,72.3758,72.6799,67.6419,70.7978,618412.0
2021-11-01,71.443,73.2619,70.8522,72.5001,329169.0
2021-11-02,71.855,71.9016,66.4759,68.1005,716714.0
2021-11-03,68.1627,72.2903,67.4398,71.1942,471225.0
2021-11-04,72.0726,72.4924,67.6575,69.3676,346026.0
2021-11-05,70.277,71.5907,68.7923,70.6501,415912.0
2021-11-06,70.277,71.5907,68.7923,70.6501,415912.0
2021-11-07,70.277,71.5907,68.7923,70.6501,415912.0
2021-11-08,71.9249,73.4951,68.427,69.3676,351303.0
2021-11-09,69.3831,69.8728,65.7764,68.085,790210.0
2021-11-10,66.9423,67.6575,64.3539,64.4938,1316701.0
2021-11-11,65.9707,68.8312,64.8552,66.7713,552263.0
2021-11-12,65.9396,67.0978,64.7192,66.3593,402323.0
2021-11-13,65.9396,67.0978,64.7192,66.3593,402323.0
2021-11-14,65.9396,67.0978,64.7192,66.3593,402323.0
2021-11-15,66.0717,66.3166,60.7005,63.3511,859340.0
2021-11-16,63.802,64.7892,62.4883,64.0818,378239.0
2021-11-17,63.1335,64.1051,60.6461,60.9726,457617.0
2021-11-18,61.0114,61.9831,58.9904,61.5245,562334.0
2021-11-19,59.7599,61.4079,59.2548,60.4984,638103.0
2021-11-20,59.7599,61.4079,59.2548,60.4984,638103.0
2021-11-21,59.7599,61.4079,59.2548,60.4984,638103.0
2021-11-22,60.6305,63.8486,60.6305,61.9209,539902.0
2021-11-23,63.0091,64.4316,61.8665,63.1024,1066752.0
2021-11-24,62.8925,64.9058,62.7682,64.2373,238425.0
2021-11-25,62.8925,64.9058,62.7682,64.2373,238425.0
2021-11-26,60.4362,62.0297,59.2003,61.7654,283006.0
2021-11-27,60.4362,62.0297,59.2003,61.7654,283006.0
2021-11-28,60.4362,62.0297,59.2003,61.7654,283006.0
2021-11-29,63.3639,63.5628,60.3813,62.0695,325363.0
2021-11-30,61.4535,61.7108,57.3441,60.4242,358874.0
2021-12-01,62.0305,63.0403,59.3559,59.4339,450931.0
2021-12-02,59.8004,62.9662,59.1532,62.3112,270735.0
2021-12-03,63.3171,64.3152,62.1943,64.0345,1328315.0
2021-12-04,63.3171,64.3152,62.1943,64.0345,1328315.0
2021-12-05,63.3171,64.3152,62.1943,64.0345,1328315.0
2021-12-06,64.1437,65.8982,62.514,65.5473,468699.0
2021-12-07,67.3953,68.3155,65.0014,65.2978,302738.0
2021-12-08,65.711,67.4889,64.9235,67.3018,339456.0
2021-12-09,66.7637,67.5928,64.4166,66.4908,450101.0
2021-12-10,67.0522,67.0522,63.3561,66.1789,451119.0
2021-12-11,67.0522,67.0522,63.3561,66.1789,451119.0
2021-12-12,67.0522,67.0522,63.3561,66.1789,451119.0
2021-12-13,65.4927,66.6896,63.2626,65.3211,366046.0
2021-12-14,65.2666,67.1146,64.6116,64.8845,210930.0
2021-12-15,64.3074,68.0815,62.5218,66.7715,482821.0
2021-12-16,68.9081,70.1323,66.5727,67.8476,334345.0
2021-12-17,67.5201,70.2649,67.2083,67.9568,676953.0
2021-12-18,67.5201,70.2649,67.2083,67.9568,676953.0
2021-12-19,67.5201,70.2649,67.2083,67.9568,676953.0
2021-12-20,66.8729,67.7462,65.3679,67.6059,546963.0
2021-12-21,68.7365,71.3254,68.5728,70.452,408284.0
2021-12-22,70.8809,71.6529,69.3837,70.8419,194791.0
2021-12-23,71.3565,71.5593,69.3915,69.4461,644176.0
2021-12-24,71.3565,71.5593,69.3915,69.4461,644176.0
2021-12-25,71.3565,71.5593,69.3915,69.4461,644176.0
2021-12-26,71.3565,71.5593,69.3915,69.4461,644176.0
2021-12-27,69.3993,72.0116,67.4187,71.7698,296970.0
2021-12-28,71.4891,72.3936,70.491,71.7698,190012.0
2021-12-29,71.6373,75.271,71.0524,72.9551,422541.0
2021-12-30,73.0642,74.3548,70.6859,70.8185,251900.0
2021-12-31,70.2649,71.8395,69.5405,71.2084,241328.0
2022-01-01,70.2649,71.8395,69.5405,71.2084,241328.0
2022-01-02,70.2649,71.8395,69.5405,71.2084,241328.0
2022-01-03,71.9414,74.4834,71.1694,71.4891,421106.0
2022-01-04,72.2455,74.1325,70.8809,71.1382,344551.0
2022-01-05,71.8244,73.5477,69.758,71.0446,442493.0
2022-01-06,72.5574,73.0408,69.4383,72.1441,288075.0
2022-01-07,72.1441,74.0,71.1148,71.4267,404293.0
2022-01-08,72.1441,74.0,71.1148,71.4267,404293.0
2022-01-09,72.1441,74.0,71.1148,71.4267,404293.0
2022-01-10,71.3799,73.228,70.6937,72.9785,485761.0
2022-01-11,73.3761,77.5986,72.69,76.5342,498441.0
2022-01-12,77.1658,77.9768,75.4347,77.4465,363746.0
2022-01-13,77.969,79.6065,75.3256,75.5907,363575.0
2022-01-14,75.8948,77.5869,73.8362,75.31,340993.0
2022-01-15,75.8948,77.5869,73.8362,75.31,340993.0
2022-01-16,75.8948,77.5869,73.8362,75.31,340993.0
2022-01-17,75.8948,77.5869,73.8362,75.31,340993.0
2022-01-18,75.9806,77.2438,74.9201,75.8012,448875.0
2022-01-19,77.314,81.6417,77.0722,78.4758,595635.0
2022-01-20,78.008,78.7565,72.0739,73.0253,653634.0
2022-01-21,72.3157,72.7731,70.2961,71.4189,526728.0
2022-01-22,72.3157,72.7731,70.2961,71.4189,526728.0
2022-01-23,72.3157,72.7731,70.2961,71.4189,526728.0
2022-01-24,69.4617,73.2201,67.4499,72.7991,520049.0
2022-01-25,72.5808,74.2573,69.4227,73.5711,430329.0
2022-01-26,74.9981,77.7195,73.4697,74.7096,519648.0
2022-01-27,75.3724,77.197,74.5614,76.7525,598310.0
2022-01-28,76.6434,77.4465,73.072,76.3471,417340.0
2022-01-29,76.6434,77.4465,73.072,76.3471,417340.0
2022-01-30,76.6434,77.4465,73.072,76.3471,417340.0
2022-01-31,76.1443,76.9912,72.7757,73.7972,522027.0
2022-02-01,74.0701,80.9396,73.2748,80.5188,1131913.0
2022-02-02,80.3005,82.4838,79.0373,82.3747,529715.0
2022-02-03,82.3279,87.2014,81.9692,82.3513,745862.0
2022-02-04,83.131,84.8933,80.051,81.8756,754686.0
2022-02-05,83.131,84.8933,80.051,81.8756,754686.0
2022-02-06,83.131,84.8933,80.051,81.8756,754686.0
2022-02-07,82.4994,83.5443,80.4019,80.5344,632750.0
2022-02-08,80.6202,84.558,79.7391,81.86,604276.0
2022-02-09,81.1036,85.1974,81.1036,84.4956,840073.0
2022-02-10,84.6438,88.6908,83.7237,84.7841,569022.0
2022-02-11,85.2286,90.2035,85.2286,89.0729,677385.0
2022-02-12,85.2286,90.2035,85.2286,89.0729,677385.0
2022-02-13,85.2286,90.2035,85.2286,89.0729,677385.0
2022-02-14,89.6733,90.1723,86.6166,88.3165,749001.0
2022-02-15,96.1766,97.6425,87.334,93.0809,1534669.0
2022-02-16,93.7983,97.6642,91.264,91.4434,1018222.0
2022-02-17,91.2328,92.6052,89.2912,90.3439,434352.0
2022-02-18,89.5017,91.1237,88.0436,88.3243,491430.0
2022-02-19,89.5017,91.1237,88.0436,88.3243,491430.0
2022-02-20,89.5017,91.1237,88.0436,88.3243,491430.0
2022-02-21,89.5017,91.1237,88.0436,88.3243,491430.0
2022-02-22,90.0632,91.5291,86.601,88.1527,494837.0
2022-02-23,88.4491,93.268,88.1527,91.997,482611.0
2022-02-24,91.5291,92.574,86.6556,88.8701,786471.0
2022-02-25,88.7529,92.0956,87.7214,91.0818,331062.0
2022-02-26,88.7529,92.0956,87.7214,91.0818,331062.0
2022-02-27,88.7529,92.0956,87.7214,91.0818,331062.0
2022-02-28,91.0818,94.3405,90.5738,93.2855,764380.0
2022-03-01,93.7779,97.0992,93.1371,96.6459,704791.0
2022-03-02,99.4905,109.134,98.2401,107.1803,1648047.0
2022-03-03,105.3047,119.5902,104.3279,116.0345,1653847.0
2022-03-04,115.6594,119.1526,111.4863,119.0901,1171849.0
2022-03-05,115.6594,119.1526,111.4863,119.0901,1171849.0
2022-03-06,115.6594,119.1526,111.4863,119.0901,1171849.0
2022-03-07,120.0279,128.1553,112.2365,116.1439,1534887.0
2022-03-08,117.2302,123.0288,113.7135,117.1598,1052343.0
2022-03-09,113.6275,117.6522,106.1331,111.8379,934707.0
2022-03-10,115.1123,123.3101,115.0655,123.2241,1230794.0
2022-03-11,121.458,125.0215,116.8472,119.5746,873159.0
2022-03-12,121.458,125.0215,116.8472,119.5746,873159.0
2022-03-13,121.458,125.0215,116.8472,119.5746,873159.0
2022-03-14,116.7378,117.2302,104.1521,107.9696,1134258.0
2022-03-15,102.7727,111.244,99.7961,110.5563,919097.0
2022-03-16,109.2434,110.3219,104.3044,110.0249,906684.0
2022-03-17,114.5809,115.5733,109.7045,115.464,506504.0
2022-03-18,115.761,117.2536,112.2209,117.2302,896354.0
2022-03-19,115.761,117.2536,112.2209,117.2302,896354.0
2022-03-20,115.761,117.2536,112.2209,117.2302,896354.0
2022-03-21,120.8094,122.5052,115.3155,117.6912,810370.0
2022-03-22,117.742,119.3871,112.8929,114.7216,872213.0
2022-03-23,117.2224,119.3636,114.8779,117.9022,921662.0
2022-03-24,117.2224,120.3014,112.3459,112.6351,998793.0
2022-03-25,111.9942,117.7225,109.6263,112.5413,968235.0
2022-03-26,111.9942,117.7225,109.6263,112.5413,968235.0
2022-03-27,111.9942,117.7225,109.6263,112.5413,968235.0
2022-03-28,110.6892,112.088,107.2949,110.0718,836130.0
2022-03-29,104.0622,108.2861,102.3742,106.899,1067545.0
2022-03-30,109.4075,112.0255,105.8127,106.4379,379078.0
2022-03-31,105.7658,108.6886,104.9843,107.36,810854.0
2022-04-01,107.0631,110.9392,107.0631,110.1578,676023.0
2022-04-02,107.0631,110.9392,107.0631,110.1578,676023.0
2022-04-03,107.0631,110.9392,107.0631,110.1578,676023.0
2022-04-04,112.0489,112.6819,102.3898,106.5942,1028396.0
2022-04-05,111.6973,114.6083,105.1567,105.4063,956218.0
2022-04-06,106.6645,106.9185,103.3589,104.3123,931729.0
2022-04-07,104.3044,111.8145,102.9056,110.8298,954263.0
2022-04-08,111.9395,117.7303,109.134,114.0495,1101660.0
2022-04-09,111.9395,117.7303,109.134,114.0495,1101660.0
2022-04-10,111.9395,117.7303,109.134,114.0495,1101660.0
2022-04-11,113.4009,115.8157,108.689,110.5641,918069.0
2022-04-12,112.2443,120.0669,111.6504,119.7309,1253897.0
2022-04-13,120.825,126.9284,117.3005,126.7799,999521.0
2022-04-14,126.6001,131.1015,125.045,130.109,810528.0
2022-04-15,126.6001,131.1015,125.045,130.109,810528.0
2022-04-16,126.6001,131.1015,125.045,130.109,810528.0
2022-04-17,126.6001,131.1015,125.045,130.109,810528.0
2022-04-18,131.289,137.5331,131.289,132.7895,1166453.0
2022-04-19,129.4604,130.5466,124.4198,129.4369,892393.0
2022-04-20,128.9446,133.3678,125.8655,131.9064,800270.0
2022-04-21,131.461,132.0588,118.3633,120.4968,766272.0
2022-04-22,120.5671,121.3626,104.0622,104.6796,1344776.0
2022-04-23,120.5671,121.3626,104.0622,104.6796,1344776.0
2022-04-24,120.5671,121.3626,104.0622,104.6796,1344776.0
2022-04-25,101.5927,107.2585,98.076,102.6243,1358466.0
2022-04-26,110.697,125.1153,106.2816,124.1228,3615745.0
2022-04-27,126.6627,137.8144,126.6627,133.7273,1882288.0
2022-04-28,132.8598,137.3846,126.9831,132.1096,992344.0
2022-04-29,132.9614,134.9073,127.6317,130.023,925004.0
2022-04-30,132.9614,134.9073,127.6317,130.023,925004.0
2022-05-01,132.9614,134.9073,127.6317,130.023,925004.0
2022-05-02,129.0774,131.0077,122.2004,128.7336,618362.0
2022-05-03,130.9217,138.8203,129.9371,137.1892,832807.0
2022-05-04,140.2761,143.4255,133.7898,139.1195,581507.0
2022-05-05,139.9869,141.2998,129.0618,137.1111,886164.0
2022-05-06,136.6031,140.2026,132.133,136.1811,802095.0
2022-05-07,136.6031,140.2026,132.133,136.1811,802095.0
2022-05-08,136.6031,140.2026,132.133,136.1811,802095.0
2022-05-09,132.7739,133.2271,119.3714,124.8965,1221343.0
2022-05-10,125.8108,129.8667,121.3251,125.1544,480977.0
2022-05-11,128.1318,133.993,126.3344,128.3038,601107.0
2022-05-12,127.03,127.3816,117.8163,121.4424,777672.0
2022-05-13,123.4742,129.7417,122.7005,125.8499,429830.0
2022-05-14,123.4742,129.7417,122.7005,125.8499,429830.0
2022-05-15,123.4742,129.7417,122.7005,125.8499,429830.0
2022-05-16,127.6786,133.6022,126.2954,127.0221,389535.0
2022-05-17,128.1631,132.0588,124.5527,128.0459,325272.0
2022-05-18,128.3507,128.6242,120.9813,125.1544,559572.0
2022-05-19,127.663,136.1459,127.0065,129.5073,1630728.0
2022-05-20,130.9296,133.7898,123.2945,127.6942,815270.0
2022-05-21,130.9296,133.7898,123.2945,127.6942,815270.0
2022-05-22,130.9296,133.7898,123.2945,127.6942,815270.0
2022-05-23,129.7261,137.1072,128.9748,132.4847,1007066.0
2022-05-24,132.852,135.8216,129.6948,132.727,774145.0
2022-05-25,132.3831,134.2543,123.8806,132.2971,689742.0
2022-05-26,131.289,140.745,130.5896,140.2526,1165592.0
2022-05-27,139.1396,139.7534,132.1909,137.6991,809927.0
2022-05-28,139.1396,139.7534,132.1909,137.6991,809927.0
2022-05-29,139.1396,139.7534,132.1909,137.6991,809927.0
2022-05-30,139.1396,139.7534,132.1909,137.6991,809927.0
2022-05-31,137.4617,138.5339,122.5329,125.0947,1683108.0
2022-06-01,125.6267,129.6781,122.6966,127.7547,645776.0
2022-06-02,127.7792,135.3214,127.28,131.8552,640223.0
2022-06-03,130.9549,131.2238,123.9488,129.498,498014.0
2022-06-04,130.9549,131.2238,123.9488,129.498,498014.0
2022-06-05,130.9549,131.2238,123.9488,129.498,498014.0
2022-06-06,131.0286,131.4951,125.5448,130.8321,523590.0
2022-06-07,134.4661,146.3421,133.4512,145.1144,970674.0
2022-06-08,144.8689,144.8689,138.0756,139.9008,641462.0
2022-06-09,137.8955,141.1039,132.1499,137.4945,685843.0
2022-06-10,134.638,140.3836,132.5918,139.2378,633280.0
2022-06-11,134.638,140.3836,132.5918,139.2378,633280.0
2022-06-12,134.638,140.3836,132.5918,139.2378,633280.0
2022-06-13,133.4103,134.2697,123.6787,128.0984,1046641.0
2022-06-14,129.809,132.256,125.3238,129.7763,617032.0
2022-06-15,128.0493,135.6938,128.0493,132.4772,429622.0
2022-06-16,126.1996,130.1364,125.2993,126.707,474185.0
2022-06-17,127.2391,128.0739,119.6682,127.1408,1265940.0
2022-06-18,127.2391,128.0739,119.6682,127.1408,1265940.0
2022-06-19,127.2391,128.0739,119.6682,127.1408,1265940.0
2022-06-20,127.2391,128.0739,119.6682,127.1408,1265940.0
2022-06-21,132.2235,139.9417,131.3314,134.4252,689109.0
2022-06-22,126.7889,127.681,123.7115,125.864,553120.0
2022-06-23,126.0686,127.2391,112.3226,117.1146,1201583.0
2022-06-24,119.8155,123.2245,117.1146,120.192,906564.0
2022-06-25,119.8155,123.2245,117.1146,120.192,906564.0
2022-06-26,119.8155,123.2245,117.1146,120.192,906564.0
2022-06-27,121.4525,128.3358,120.5522,127.8693,565914.0
2022-06-28,129.7763,131.978,126.396,128.0248,494794.0
2022-06-29,129.3016,130.0389,120.7977,124.1452,322111.0
2022-06-30,120.8059,121.4852,112.4248,117.1146,653542.0
2022-07-01,117.1146,119.6928,113.0223,117.6957,472060.0
2022-07-02,117.1146,119.6928,113.0223,117.6957,472060.0
2022-07-03,117.1146,119.6928,113.0223,117.6957,472060.0
2022-07-04,117.1146,119.6928,113.0223,117.6957,472060.0
2022-07-05,114.5855,114.5855,102.8178,107.0147,948312.0
2022-07-06,106.229,107.6367,99.935,105.7624,774528.0
2022-07-07,108.9872,117.6753,108.9872,114.2418,608654.0
2022-07-08,114.1763,115.3303,110.4195,113.6034,303391.0
2022-07-09,114.1763,115.3303,110.4195,113.6034,303391.0
2022-07-10,114.1763,115.3303,110.4195,113.6034,303391.0
2022-07-11,112.7112,116.7136,112.0974,113.0304,336221.0
2022-07-12,110.0512,116.1406,108.9627,113.1778,342637.0
2022-07-13,111.6882,119.2332,111.6882,116.1324,489305.0
2022-07-14,110.7878,114.4137,105.8279,111.2053,670001.0
2022-07-15,116.2143,116.7217,110.5669,114.6346,494762.0
2022-07-16,116.2143,116.7217,110.5669,114.6346,494762.0
2022-07-17,116.2143,116.7217,110.5669,114.6346,494762.0
2022-07-18,118.2523,120.6095,116.2225,117.7448,407914.0
2022-07-19,118.3096,121.0432,115.8869,119.2835,308066.0
2022-07-20,118.2032,120.4908,115.6394,119.8728,294375.0
2022-07-21,116.1324,117.6712,110.4441,114.2254,406726.0
2022-07-22,114.7083,117.6957,109.9776,111.3198,348624.0
2022-07-23,114.7083,117.6957,109.9776,111.3198,348624.0
2022-07-24,114.7083,117.6957,109.9776,111.3198,348624.0
2022-07-25,113.276,117.352,111.8682,115.9687,382078.0
2022-07-26,118.3177,119.0871,112.6867,113.4888,276797.0
2022-07-27,113.808,119.439,111.1091,118.3341,493939.0
2022-07-28,114.561,116.6235,103.8718,105.2468,2292068.0
2022-07-29,106.54,106.9492,100.9499,105.697,923893.0
2022-07-30,106.54,106.9492,100.9499,105.697,923893.0
2022-07-31,106.54,106.9492,100.9499,105.697,923893.0
2022-08-01,104.1255,104.1255,99.3784,102.9715,814249.0
2022-08-02,102.7177,104.2565,99.6567,101.9402,524174.0
2022-08-03,103.2088,104.6493,100.8435,101.0317,470713.0
2022-08-04,100.6716,103.8606,98.7073,101.4573,561930.0
2022-08-05,100.4997,105.3778,99.9759,102.1694,317342.0
2022-08-06,100.4997,105.3778,99.9759,102.1694,317342.0
2022-08-07,100.4997,105.3778,99.9759,102.1694,317342.0
2022-08-08,102.5213,105.165,101.8993,103.5853,446018.0
2022-08-09,104.7148,107.6416,102.3822,104.1583,490093.0
2022-08-10,105.4432,113.9962,105.4432,113.366,873078.0
