,TX US Equity,TX US Equity,TX US Equity,TX US Equity,TX US Equity
2017-06-30,20.2299,21.2381,20.1105,20.9767,583718.0
2017-07-01,20.2299,21.2381,20.1105,20.9767,583718.0
2017-07-02,20.2299,21.2381,20.1105,20.9767,583718.0
2017-07-03,20.9767,21.2232,20.8572,20.9244,185226.0
2017-07-04,20.9767,21.2232,20.8572,20.9244,185226.0
2017-07-05,20.9917,20.9939,20.3718,20.7826,193038.0
2017-07-06,20.7676,21.1634,20.7527,20.9468,304951.0
2017-07-07,20.9394,21.0402,20.566,20.9319,291816.0
2017-07-08,20.9394,21.0402,20.566,20.9319,291816.0
2017-07-09,20.9394,21.0402,20.566,20.9319,291816.0
2017-07-10,20.8572,21.3501,20.7228,21.253,189238.0
2017-07-11,21.2754,21.6413,21.1858,21.5368,310553.0
2017-07-12,21.7459,21.9027,21.4771,21.8579,278483.0
2017-07-13,21.8803,21.8803,21.4397,21.7832,478035.0
2017-07-14,21.9475,22.1193,21.5443,21.7758,669715.0
2017-07-15,21.9475,22.1193,21.5443,21.7758,669715.0
2017-07-16,21.9475,22.1193,21.5443,21.7758,669715.0
2017-07-17,21.8728,22.2014,21.6264,22.0745,704840.0
2017-07-18,22.067,22.179,21.8728,22.0595,199730.0
2017-07-19,22.2089,22.5225,21.9625,22.3806,486633.0
2017-07-20,22.3657,22.7242,22.291,22.5001,291249.0
2017-07-21,22.5225,22.6793,22.2164,22.4777,319264.0
2017-07-22,22.5225,22.6793,22.2164,22.4777,319264.0
2017-07-23,22.5225,22.6793,22.2164,22.4777,319264.0
2017-07-24,22.5225,23.3962,22.4105,23.1498,464191.0
2017-07-25,23.4485,23.807,23.2917,23.3141,340731.0
2017-07-26,23.4709,23.5083,22.5449,22.7391,424862.0
2017-07-27,22.754,22.9407,22.4628,22.5076,253931.0
2017-07-28,22.5897,22.8175,22.3806,22.6569,292675.0
2017-07-29,22.5897,22.8175,22.3806,22.6569,292675.0
2017-07-30,22.5897,22.8175,22.3806,22.6569,292675.0
2017-07-31,22.7988,23.0751,22.6645,22.8511,350387.0
2017-08-01,22.9258,23.232,22.5673,22.7615,418437.0
2017-08-02,23.9563,24.0011,21.8803,22.5748,431610.0
2017-08-03,22.5375,22.8735,21.9849,22.0521,319801.0
2017-08-04,22.306,22.3732,21.8728,22.2462,299029.0
2017-08-05,22.306,22.3732,21.8728,22.2462,299029.0
2017-08-06,22.306,22.3732,21.8728,22.2462,299029.0
2017-08-07,22.403,23.3589,22.2686,23.0751,592816.0
2017-08-08,22.9855,23.105,22.6271,22.6868,289159.0
2017-08-09,22.4628,22.6047,22.3284,22.4703,168668.0
2017-08-10,22.306,22.4404,22.0453,22.2612,275856.0
2017-08-11,22.067,22.306,21.7758,22.1566,215052.0
2017-08-12,22.067,22.306,21.7758,22.1566,215052.0
2017-08-13,22.067,22.306,21.7758,22.1566,215052.0
2017-08-14,22.2164,22.53,21.955,22.1267,349855.0
2017-08-15,22.1342,22.2126,21.8878,21.9774,159475.0
2017-08-16,22.0521,22.347,22.0312,22.2313,1111031.0
2017-08-17,22.0446,22.2089,21.4546,21.4696,348722.0
2017-08-18,21.5219,21.8803,21.492,21.843,284468.0
2017-08-19,21.5219,21.8803,21.492,21.843,284468.0
2017-08-20,21.5219,21.8803,21.492,21.843,284468.0
2017-08-21,21.8878,22.0147,21.6339,21.716,228364.0
2017-08-22,21.9326,22.5225,21.8654,22.4479,394414.0
2017-08-23,22.4105,22.8212,22.3358,22.5972,534149.0
2017-08-24,22.6793,22.9781,22.5972,22.8362,350834.0
2017-08-25,22.9631,23.1199,22.8847,22.9781,182065.0
2017-08-26,22.9631,23.1199,22.8847,22.9781,182065.0
2017-08-27,22.9631,23.1199,22.8847,22.9781,182065.0
2017-08-28,23.0602,23.1008,22.7764,22.866,92480.0
2017-08-29,22.7018,22.7167,22.403,22.6495,436328.0
2017-08-30,22.6345,22.6644,22.4254,22.6047,178600.0
2017-08-31,22.7914,22.8362,22.5375,22.7242,308584.0
2017-09-01,22.8436,23.5307,22.6793,23.4709,748873.0
2017-09-02,22.8436,23.5307,22.6793,23.4709,748873.0
2017-09-03,22.8436,23.5307,22.6793,23.4709,748873.0
2017-09-04,22.8436,23.5307,22.6793,23.4709,748873.0
2017-09-05,23.5381,24.0235,22.9183,23.2394,343485.0
2017-09-06,23.3664,23.6427,23.344,23.3514,234811.0
2017-09-07,23.456,23.5381,23.2096,23.4859,154249.0
2017-09-08,23.3888,23.5456,23.1573,23.3962,290984.0
2017-09-09,23.3888,23.5456,23.1573,23.3962,290984.0
2017-09-10,23.3888,23.5456,23.1573,23.3962,290984.0
2017-09-11,23.5605,24.2998,23.5605,24.1953,437077.0
2017-09-12,24.2625,24.494,24.1057,24.4119,324578.0
2017-09-13,24.2924,24.5164,24.2401,24.4641,347484.0
2017-09-14,24.3969,24.3969,23.6875,23.7024,432677.0
2017-09-15,23.5755,23.8294,23.5232,23.6128,796355.0
2017-09-16,23.5755,23.8294,23.5232,23.6128,796355.0
2017-09-17,23.5755,23.8294,23.5232,23.6128,796355.0
2017-09-18,23.7323,24.1206,23.6203,23.8816,266717.0
2017-09-19,23.8518,23.8742,23.6128,23.7472,213462.0
2017-09-20,23.6352,23.8966,23.3664,23.5531,250312.0
2017-09-21,23.3888,23.8816,23.2394,23.4037,182191.0
2017-09-22,23.2693,23.5232,23.1946,23.3962,150352.0
2017-09-23,23.2693,23.5232,23.1946,23.3962,150352.0
2017-09-24,23.2693,23.5232,23.1946,23.3962,150352.0
2017-09-25,23.4261,23.4564,22.6569,22.7092,261397.0
2017-09-26,22.7615,22.881,22.4628,22.5076,315612.0
2017-09-27,22.6271,22.7764,22.2388,22.6644,338022.0
2017-09-28,22.642,22.881,22.5076,22.7615,360299.0
2017-09-29,22.8511,23.2618,22.8511,23.0975,1024706.0
2017-09-30,22.8511,23.2618,22.8511,23.0975,1024706.0
2017-10-01,22.8511,23.2618,22.8511,23.0975,1024706.0
2017-10-02,23.1274,23.2544,22.9706,23.0751,340405.0
2017-10-03,23.1647,23.1872,22.4777,22.7316,508280.0
2017-10-04,22.7764,23.329,22.6345,23.1125,316487.0
2017-10-05,23.2917,23.4485,22.9258,23.0453,277762.0
2017-10-06,22.9706,23.1112,22.8466,23.0378,150764.0
2017-10-07,22.9706,23.1112,22.8466,23.0378,150764.0
2017-10-08,22.9706,23.1112,22.8466,23.0378,150764.0
2017-10-09,22.9855,22.9855,22.4852,22.5897,228031.0
2017-10-10,22.7391,22.769,22.5599,22.5748,197175.0
2017-10-11,22.6196,23.0751,22.5375,23.0154,347737.0
2017-10-12,23.0527,23.3664,23.0527,23.2618,496729.0
2017-10-13,23.7099,24.27,23.5531,24.1878,671214.0
2017-10-14,23.7099,24.27,23.5531,24.1878,671214.0
2017-10-15,23.7099,24.27,23.5531,24.1878,671214.0
2017-10-16,24.4791,24.9346,23.5979,23.6427,568603.0
2017-10-17,23.6725,23.7371,22.8959,22.993,382355.0
2017-10-18,23.0005,23.4261,22.9183,23.3216,209464.0
2017-10-19,23.1423,23.2544,22.8362,23.2394,138384.0
2017-10-20,23.4261,23.7846,23.3514,23.7622,195116.0
2017-10-21,23.4261,23.7846,23.3514,23.7622,195116.0
2017-10-22,23.4261,23.7846,23.3514,23.7622,195116.0
2017-10-23,23.7174,23.9265,23.5979,23.6352,172896.0
2017-10-24,23.6352,24.2998,23.4933,24.255,313214.0
2017-10-25,24.2252,24.4865,23.8032,24.2849,406081.0
2017-10-26,24.4268,24.6919,24.1355,24.1579,318406.0
2017-10-27,24.0907,24.3969,23.9414,24.0833,226628.0
2017-10-28,24.0907,24.3969,23.9414,24.0833,226628.0
2017-10-29,24.0907,24.3969,23.9414,24.0833,226628.0
2017-10-30,23.9339,24.0609,23.6427,23.6427,209412.0
2017-10-31,23.4336,23.6576,23.0079,23.1573,391022.0
2017-11-01,23.3813,23.456,21.1335,22.3508,1553521.0
2017-11-02,22.2836,22.8511,22.0297,22.2836,754521.0
2017-11-03,22.403,22.418,21.6563,21.8878,470986.0
2017-11-04,22.403,22.418,21.6563,21.8878,470986.0
2017-11-05,22.403,22.418,21.6563,21.8878,470986.0
2017-11-06,21.9923,22.1193,21.4771,21.6413,421998.0
2017-11-07,21.5293,21.604,21.1746,21.2978,294740.0
2017-11-08,21.1933,21.4621,20.9618,21.3949,318383.0
2017-11-09,21.1186,21.1669,20.7527,20.8124,344749.0
2017-11-10,20.8274,21.2754,20.8274,21.1485,388477.0
2017-11-11,20.8274,21.2754,20.8274,21.1485,388477.0
2017-11-12,20.8274,21.2754,20.8274,21.1485,388477.0
2017-11-13,20.9767,21.2754,20.9095,21.1261,204927.0
2017-11-14,20.9618,20.9618,20.215,20.2822,360653.0
2017-11-15,20.0806,20.439,19.6885,20.2897,480845.0
2017-11-16,20.3569,20.6183,20.3532,20.5959,187138.0
2017-11-17,20.566,20.7303,20.3793,20.6332,193875.0
2017-11-18,20.566,20.7303,20.3793,20.6332,193875.0
2017-11-19,20.566,20.7303,20.3793,20.6332,193875.0
2017-11-20,20.6481,20.8647,20.6033,20.8199,290892.0
2017-11-21,20.9468,21.2904,20.8348,20.8796,140849.0
2017-11-22,21.0439,21.2605,20.7826,20.9991,333702.0
2017-11-23,21.0439,21.2605,20.7826,20.9991,333702.0
2017-11-24,21.1783,21.4024,20.8796,21.2381,239376.0
2017-11-25,21.1783,21.4024,20.8796,21.2381,239376.0
2017-11-26,21.1783,21.4024,20.8796,21.2381,239376.0
2017-11-27,21.3053,21.3053,20.7602,20.7975,352798.0
2017-11-28,20.805,20.8498,20.4726,20.6705,275044.0
2017-11-29,20.7079,21.2493,20.6631,21.1858,447205.0
2017-11-30,21.2157,21.492,21.0589,21.3277,506689.0
2017-12-01,21.365,21.5891,20.8871,21.1111,237753.0
2017-12-02,21.365,21.5891,20.8871,21.1111,237753.0
2017-12-03,21.365,21.5891,20.8871,21.1111,237753.0
2017-12-04,21.38,21.7459,21.2605,21.4845,294127.0
2017-12-05,21.268,21.4322,20.8498,20.902,501809.0
2017-12-06,21.2978,21.7398,21.2306,21.4397,374493.0
2017-12-07,21.4322,21.5741,21.0813,21.5219,297145.0
2017-12-08,21.6861,21.8654,21.4098,21.7982,291057.0
2017-12-09,21.6861,21.8654,21.4098,21.7982,291057.0
2017-12-10,21.6861,21.8654,21.4098,21.7982,291057.0
2017-12-11,21.8952,22.2164,21.7982,21.94,257216.0
2017-12-12,21.9251,22.0819,21.7907,22.0222,302913.0
2017-12-13,22.0969,22.2686,21.9647,22.2462,281868.0
2017-12-14,22.3134,22.5225,21.94,21.9849,503316.0
2017-12-15,22.1342,22.4927,21.9923,22.403,494281.0
2017-12-16,22.1342,22.4927,21.9923,22.403,494281.0
2017-12-17,22.1342,22.4927,21.9923,22.403,494281.0
2017-12-18,22.6793,23.1423,22.6532,22.9855,477241.0
2017-12-19,23.1125,23.2842,22.754,23.2693,318753.0
2017-12-20,23.4859,24.0086,23.2842,23.7248,406711.0
2017-12-21,23.7696,23.8443,23.4933,23.7024,170952.0
2017-12-22,23.7099,23.8966,23.3514,23.4186,224063.0
2017-12-23,23.7099,23.8966,23.3514,23.4186,224063.0
2017-12-24,23.7099,23.8966,23.3514,23.4186,224063.0
2017-12-25,23.7099,23.8966,23.3514,23.4186,224063.0
2017-12-26,23.5307,23.6203,23.3166,23.568,116946.0
2017-12-27,23.6128,23.6277,23.2693,23.4037,157152.0
2017-12-28,23.5605,23.5605,23.3216,23.4709,142458.0
2017-12-29,23.5605,23.6725,23.0602,23.5904,229005.0
2017-12-30,23.5605,23.6725,23.0602,23.5904,229005.0
2017-12-31,23.5605,23.6725,23.0602,23.5904,229005.0
2018-01-01,23.5605,23.6725,23.0602,23.5904,229005.0
2018-01-02,23.6725,24.5388,23.6651,24.4044,308907.0
2018-01-03,24.5537,24.83,24.087,24.6583,299037.0
2018-01-04,24.7628,25.3901,24.6583,25.0615,552035.0
2018-01-05,25.1287,25.4125,24.9943,25.069,544138.0
2018-01-06,25.1287,25.4125,24.9943,25.069,544138.0
2018-01-07,25.1287,25.4125,24.9943,25.069,544138.0
2018-01-08,25.2184,25.2706,24.8636,25.1213,360966.0
2018-01-09,25.1586,25.2184,24.8076,24.8524,425413.0
2018-01-10,24.8823,24.9719,24.3073,24.4716,470183.0
2018-01-11,24.6732,25.0167,24.5985,25.0093,325035.0
2018-01-12,25.1512,25.7336,25.0317,25.6664,473945.0
2018-01-13,25.1512,25.7336,25.0317,25.6664,473945.0
2018-01-14,25.1512,25.7336,25.0317,25.6664,473945.0
2018-01-15,25.1512,25.7336,25.0317,25.6664,473945.0
2018-01-16,25.7187,25.8307,25.0466,25.2706,306233.0
2018-01-17,25.2482,25.8979,25.196,25.8382,411847.0
2018-01-18,25.7635,25.7635,24.9197,24.9794,414639.0
2018-01-19,25.0615,25.181,24.7106,25.0914,271370.0
2018-01-20,25.0615,25.181,24.7106,25.0914,271370.0
2018-01-21,25.0615,25.181,24.7106,25.0914,271370.0
2018-01-22,25.1287,25.1287,24.7031,24.8226,176549.0
2018-01-23,24.7703,24.8193,24.4008,24.6135,213058.0
2018-01-24,24.9794,25.3154,24.8002,24.845,310675.0
2018-01-25,25.1287,25.2856,24.7778,25.0018,237331.0
2018-01-26,25.0765,25.3976,25.0018,25.2632,357328.0
2018-01-27,25.0765,25.3976,25.0018,25.2632,357328.0
2018-01-28,25.0765,25.3976,25.0018,25.2632,357328.0
2018-01-29,25.2408,26.8829,24.9234,25.3378,1439187.0
2018-01-30,25.3229,25.5619,25.2184,25.4275,435009.0
2018-01-31,25.7635,25.9801,25.3154,25.4723,251134.0
2018-02-01,25.4499,26.2937,25.3677,26.0099,469264.0
2018-02-02,25.7486,25.7486,24.9346,25.1287,404115.0
2018-02-03,25.7486,25.7486,24.9346,25.1287,404115.0
2018-02-04,25.7486,25.7486,24.9346,25.1287,404115.0
2018-02-05,24.957,25.3752,24.6019,24.7778,552585.0
2018-02-06,24.4791,26.1369,24.2856,25.3453,741501.0
2018-02-07,25.2408,25.6365,25.0368,25.2482,243030.0
2018-02-08,25.3976,25.7486,24.5873,24.7106,524209.0
2018-02-09,24.9495,25.5618,23.1573,24.6508,667341.0
2018-02-10,24.9495,25.5618,23.1573,24.6508,667341.0
2018-02-11,24.9495,25.5618,23.1573,24.6508,667341.0
2018-02-12,24.8972,25.6515,24.8226,25.4424,290630.0
2018-02-13,25.4125,25.7262,25.1586,25.644,190784.0
2018-02-14,25.5693,26.7969,25.2781,26.6522,485102.0
2018-02-15,26.7791,27.2272,26.7268,26.9135,345320.0
2018-02-16,26.8911,27.6678,26.7119,27.384,430351.0
2018-02-17,26.8911,27.6678,26.7119,27.384,430351.0
2018-02-18,26.8911,27.6678,26.7119,27.384,430351.0
2018-02-19,26.8911,27.6678,26.7119,27.384,430351.0
2018-02-20,26.9807,27.2567,26.3833,26.5849,358637.0
2018-02-21,27.8918,29.4824,27.1899,27.2944,976196.0
2018-02-22,27.3915,28.0225,27.1674,27.3989,452462.0
2018-02-23,27.3915,27.6006,26.9957,27.3915,219051.0
2018-02-24,27.3915,27.6006,26.9957,27.3915,219051.0
2018-02-25,27.3915,27.6006,26.9957,27.3915,219051.0
2018-02-26,27.6304,27.6304,27.0703,27.3317,246776.0
2018-02-27,27.2645,27.3989,26.8239,27.0405,499635.0
2018-02-28,27.0927,27.0927,25.771,25.8232,489354.0
2018-03-01,25.9801,26.275,25.6141,25.8905,482628.0
2018-03-02,25.7262,25.7262,24.2924,25.1287,669171.0
2018-03-03,25.7262,25.7262,24.2924,25.1287,669171.0
2018-03-04,25.7262,25.7262,24.2924,25.1287,669171.0
2018-03-05,24.7927,25.7859,24.4432,25.4051,597511.0
2018-03-06,25.5768,26.0025,25.4275,25.6888,309763.0
2018-03-07,25.4499,25.6554,24.7554,25.2706,289179.0
2018-03-08,25.4275,25.5619,25.0765,25.4947,333884.0
2018-03-09,25.8382,25.8382,25.3005,25.4797,202812.0
2018-03-10,25.8382,25.8382,25.3005,25.4797,202812.0
2018-03-11,25.8382,25.8382,25.3005,25.4797,202812.0
2018-03-12,25.5768,25.5768,25.2408,25.42,326420.0
2018-03-13,25.4424,25.5843,24.9943,25.0765,425544.0
2018-03-14,25.2557,25.3005,24.7852,24.8674,130850.0
2018-03-15,24.83,24.8823,24.3297,24.4567,144544.0
2018-03-16,24.4417,24.8226,24.3073,24.3596,376358.0
2018-03-17,24.4417,24.8226,24.3073,24.3596,376358.0
2018-03-18,24.4417,24.8226,24.3073,24.3596,376358.0
2018-03-19,24.1579,24.255,23.7323,24.0385,303296.0
2018-03-20,24.0758,24.5313,23.8742,24.2924,293354.0
2018-03-21,24.5687,25.3976,24.5314,25.293,291252.0
2018-03-22,24.8226,24.8226,23.7248,23.807,314797.0
2018-03-23,23.9563,24.2625,23.6427,23.6875,190555.0
2018-03-24,23.9563,24.2625,23.6427,23.6875,190555.0
2018-03-25,23.9563,24.2625,23.6427,23.6875,190555.0
2018-03-26,24.0235,24.1131,23.6875,24.0235,136246.0
2018-03-27,24.2177,24.3764,23.6053,23.7771,116536.0
2018-03-28,23.6725,23.6725,23.217,23.456,229758.0
2018-03-29,23.6725,24.4641,23.4896,24.2625,207805.0
2018-03-30,23.6725,24.4641,23.4896,24.2625,207805.0
2018-03-31,23.6725,24.4641,23.4896,24.2625,207805.0
2018-04-01,23.6725,24.4641,23.4896,24.2625,207805.0
2018-04-02,24.2625,24.5687,24.1505,24.3297,241184.0
2018-04-03,24.5687,24.8748,24.4119,24.5761,245704.0
2018-04-04,24.4268,25.1362,24.1281,24.9869,365982.0
2018-04-05,25.2856,25.995,25.2258,25.8531,176986.0
2018-04-06,25.6963,25.771,25.2034,25.5768,270229.0
2018-04-07,25.6963,25.771,25.2034,25.5768,270229.0
2018-04-08,25.6963,25.771,25.2034,25.5768,270229.0
2018-04-09,25.6365,26.0025,25.4499,25.6365,139437.0
2018-04-10,26.1219,26.4879,25.7934,26.4132,171524.0
2018-04-11,26.3908,26.7268,26.2078,26.6671,258127.0
2018-04-12,26.7044,27.3541,26.5999,27.2272,312631.0
2018-04-13,27.4811,27.4811,26.794,26.8762,98329.0
2018-04-14,27.4811,27.4811,26.794,26.8762,98329.0
2018-04-15,27.4811,27.4811,26.794,26.8762,98329.0
2018-04-16,27.0629,27.1973,26.6746,27.0181,107477.0
2018-04-17,27.0927,27.608,26.9658,27.4437,299323.0
2018-04-18,27.8769,28.7058,27.6902,28.3548,325109.0
2018-04-19,28.5639,28.5938,28.071,28.534,281574.0
2018-04-20,28.6535,28.6535,28.1606,28.2652,201900.0
2018-04-21,28.6535,28.6535,28.1606,28.2652,201900.0
2018-04-22,28.6535,28.6535,28.1606,28.2652,201900.0
2018-04-23,28.1382,28.1905,27.7275,28.183,280783.0
2018-04-24,28.3772,28.9298,28.0187,28.3174,274470.0
2018-04-25,28.2502,29.0418,28.1084,28.2204,329611.0
2018-04-26,29.2584,31.6825,29.124,31.5061,851084.0
2018-04-27,31.2896,31.6107,29.8707,30.3785,764445.0
2018-04-28,31.2896,31.6107,29.8707,30.3785,764445.0
2018-04-29,31.2896,31.6107,29.8707,30.3785,764445.0
2018-04-30,30.5428,30.793,29.4003,29.6243,662397.0
2018-05-01,29.3555,30.3785,28.7282,30.2814,402482.0
2018-05-02,30.3113,30.6175,29.4451,29.6318,488128.0
2018-05-03,29.8707,31.0432,29.5347,30.7668,397658.0
2018-05-04,30.6978,31.3154,30.483,30.5367,452521.0
2018-05-05,30.6978,31.3154,30.483,30.5367,452521.0
2018-05-06,30.6978,31.3154,30.483,30.5367,452521.0
2018-05-07,30.6134,30.9587,30.4293,30.5137,206603.0
2018-05-08,30.4753,30.8474,30.0993,30.1837,353404.0
2018-05-09,30.4983,30.5904,30.13,30.3295,231041.0
2018-05-10,30.7131,30.8052,30.4062,30.7668,244653.0
2018-05-11,30.928,31.2119,30.6287,30.6441,110026.0
2018-05-12,30.928,31.2119,30.6287,30.6441,110026.0
2018-05-13,30.928,31.2119,30.6287,30.6441,110026.0
2018-05-14,30.928,31.0354,30.3525,30.4599,270288.0
2018-05-15,30.483,31.3883,30.483,31.0277,1250698.0
2018-05-16,31.0737,31.9561,30.905,31.5955,638297.0
2018-05-17,31.6875,31.9484,31.139,31.3116,211008.0
2018-05-18,31.1581,31.3039,30.4753,30.5443,256421.0
2018-05-19,31.1581,31.3039,30.4753,30.5443,256421.0
2018-05-20,31.1581,31.3039,30.4753,30.5443,256421.0
2018-05-21,30.6901,30.8359,30.3142,30.4216,304688.0
2018-05-22,30.4216,30.6287,30.1914,30.2221,152946.0
2018-05-23,29.9075,30.0303,29.3398,29.8155,293536.0
2018-05-24,29.8538,29.9382,29.286,29.4932,198726.0
2018-05-25,29.3398,29.3398,28.841,28.9561,255764.0
2018-05-26,29.3398,29.3398,28.841,28.9561,255764.0
2018-05-27,29.3398,29.3398,28.841,28.9561,255764.0
2018-05-28,29.3398,29.3398,28.841,28.9561,255764.0
2018-05-29,28.6032,28.7336,27.4523,27.6748,542114.0
2018-05-30,27.928,28.0661,27.6365,27.6595,266424.0
2018-05-31,27.6288,27.9119,26.662,27.4063,610695.0
2018-06-01,27.7746,28.3193,27.6518,28.0738,397646.0
2018-06-02,27.7746,28.3193,27.6518,28.0738,397646.0
2018-06-03,27.7746,28.3193,27.6518,28.0738,397646.0
2018-06-04,28.304,29.1403,28.1122,28.7336,416200.0
2018-06-05,28.749,29.2323,28.749,29.0712,280994.0
2018-06-06,29.2477,30.0533,29.2477,29.7387,328452.0
2018-06-07,29.6543,29.6642,27.6978,28.0508,429545.0
2018-06-08,28.0738,28.3653,27.8827,28.1659,141109.0
2018-06-09,28.0738,28.3653,27.8827,28.1659,141109.0
2018-06-10,28.0738,28.3653,27.8827,28.1659,141109.0
2018-06-11,28.1812,28.6953,28.1812,28.5034,216931.0
2018-06-12,28.5495,28.9024,28.396,28.5418,158349.0
2018-06-13,28.7413,28.7413,28.0124,28.1965,105883.0
2018-06-14,28.3347,28.3347,27.2758,27.6211,209685.0
2018-06-15,27.4523,27.5674,26.9459,27.2375,267217.0
2018-06-16,27.4523,27.5674,26.9459,27.2375,267217.0
2018-06-17,27.4523,27.5674,26.9459,27.2375,267217.0
2018-06-18,26.9459,27.506,26.9459,27.3526,187949.0
2018-06-19,26.8385,27.0303,26.3398,26.9383,231918.0
2018-06-20,27.3142,28.1275,26.9843,27.9664,402085.0
2018-06-21,27.8436,28.3807,27.4523,27.4677,398180.0
2018-06-22,27.5751,27.8743,26.9229,27.7822,223184.0
2018-06-23,27.5751,27.8743,26.9229,27.7822,223184.0
2018-06-24,27.5751,27.8743,26.9229,27.7822,223184.0
2018-06-25,27.5751,27.6434,26.8001,27.1684,200724.0
2018-06-26,27.2221,27.6825,27.1914,27.3833,171892.0
2018-06-27,27.3142,27.4907,26.7004,26.8922,353246.0
2018-06-28,26.9152,26.9152,26.4319,26.57,331594.0
2018-06-29,26.7771,26.9536,26.6851,26.7158,228203.0
2018-06-30,26.7771,26.9536,26.6851,26.7158,228203.0
2018-07-01,26.7771,26.9536,26.6851,26.7158,228203.0
2018-07-02,26.3628,26.7042,26.0943,26.2401,448889.0
2018-07-03,26.5086,26.8845,26.3475,26.5546,247723.0
2018-07-04,26.5086,26.8845,26.3475,26.5546,247723.0
2018-07-05,26.8692,27.3679,26.8001,27.084,469679.0
2018-07-06,27.0073,27.2298,26.7158,27.0457,958301.0
2018-07-07,27.0073,27.2298,26.7158,27.0457,958301.0
2018-07-08,27.0073,27.2298,26.7158,27.0457,958301.0
2018-07-09,27.2758,27.8436,27.0533,27.7899,403889.0
2018-07-10,27.6211,27.9971,27.3526,27.5367,159274.0
2018-07-11,27.084,27.3526,26.8539,27.0303,222828.0
2018-07-12,27.3756,27.3756,26.9229,26.9843,186989.0
2018-07-13,26.8078,27.1301,26.547,26.9613,252078.0
2018-07-14,26.8078,27.1301,26.547,26.9613,252078.0
2018-07-15,26.8078,27.1301,26.547,26.9613,252078.0
2018-07-16,26.9689,26.992,26.6774,26.8385,148590.0
2018-07-17,26.8539,27.226,26.6237,27.1608,343153.0
2018-07-18,27.2068,27.8513,27.0764,27.7132,398480.0
2018-07-19,27.529,27.529,26.8663,26.992,260912.0
2018-07-20,26.9996,27.0533,26.7042,26.7771,217503.0
2018-07-21,26.9996,27.0533,26.7042,26.7771,217503.0
2018-07-22,26.9996,27.0533,26.7042,26.7771,217503.0
2018-07-23,26.8845,27.6671,26.8539,27.5214,526254.0
2018-07-24,28.0508,28.6799,27.8781,28.327,429124.0
2018-07-25,28.5188,28.7336,28.1467,28.6646,342365.0
2018-07-26,28.4958,28.5878,27.905,27.905,418010.0
2018-07-27,28.1352,28.2503,27.7209,27.974,240977.0
2018-07-28,28.1352,28.2503,27.7209,27.974,240977.0
2018-07-29,28.1352,28.2503,27.7209,27.974,240977.0
2018-07-30,27.974,28.0661,27.529,27.8666,306996.0
2018-07-31,27.8666,27.8896,27.5214,27.8129,283895.0
2018-08-01,28.1045,28.2503,27.107,27.7285,565727.0
2018-08-02,27.3909,27.437,26.4242,27.1224,469305.0
2018-08-03,27.1454,27.5444,27.0764,27.3142,379050.0
2018-08-04,27.1454,27.5444,27.0764,27.3142,379050.0
2018-08-05,27.1454,27.5444,27.0764,27.3142,379050.0
2018-08-06,27.1684,27.1684,26.0482,26.0559,562030.0
2018-08-07,26.3782,27.1684,25.8488,25.8948,513821.0
2018-08-08,25.9869,26.1633,25.5802,25.6186,333895.0
2018-08-09,25.5495,25.5649,24.7209,24.8283,320697.0
2018-08-10,24.5521,24.5598,23.547,23.8309,420357.0
2018-08-11,24.5521,24.5598,23.547,23.8309,420357.0
2018-08-12,24.5521,24.5598,23.547,23.8309,420357.0
2018-08-13,23.8079,24.0611,23.2785,23.3782,447553.0
2018-08-14,23.4319,23.6544,22.8104,22.9639,277971.0
2018-08-15,22.5496,22.5496,21.9204,22.3117,313452.0
2018-08-16,22.5035,22.6953,21.6519,21.7593,363846.0
2018-08-17,21.4831,21.7056,21.103,21.6672,465613.0
2018-08-18,21.4831,21.7056,21.103,21.6672,465613.0
2018-08-19,21.4831,21.7056,21.103,21.6672,465613.0
2018-08-20,21.813,22.2427,21.813,21.9281,236469.0
2018-08-21,21.9281,22.4268,21.9281,22.1659,226516.0
2018-08-22,22.1966,22.726,22.1506,22.6109,216176.0
2018-08-23,22.5649,22.5649,21.8667,21.9511,272927.0
2018-08-24,22.3194,22.8948,22.2427,22.6033,341466.0
2018-08-25,22.3194,22.8948,22.2427,22.6033,341466.0
2018-08-26,22.3194,22.8948,22.2427,22.6033,341466.0
2018-08-27,22.6723,23.6007,22.6647,23.3245,456460.0
2018-08-28,23.3782,23.5854,23.0713,23.2631,236132.0
2018-08-29,23.2785,23.2785,22.5189,22.7874,356853.0
2018-08-30,22.7414,22.7414,21.1608,21.2376,675151.0
2018-08-31,21.1378,21.8015,20.9544,21.6365,388121.0
2018-09-01,21.1378,21.8015,20.9544,21.6365,388121.0
2018-09-02,21.1378,21.8015,20.9544,21.6365,388121.0
2018-09-03,21.1378,21.8015,20.9544,21.6365,388121.0
2018-09-04,21.1148,21.1148,20.2325,20.4243,586368.0
2018-09-05,20.3936,20.7235,20.2325,20.3322,445540.0
2018-09-06,20.3629,20.6161,20.2401,20.4319,278109.0
2018-09-07,20.2938,20.9383,20.0493,20.5547,470358.0
2018-09-08,20.2938,20.9383,20.0493,20.5547,470358.0
2018-09-09,20.2938,20.9383,20.0493,20.5547,470358.0
2018-09-10,20.524,20.7849,19.8719,20.0406,529297.0
2018-09-11,19.9486,20.102,19.5803,19.6187,444048.0
2018-09-12,19.657,20.5701,19.6417,20.3399,454260.0
2018-09-13,20.4703,20.7465,20.1481,20.5317,431014.0
