,HOG US Equity,HOG US Equity,HOG US Equity,HOG US Equity,HOG US Equity
2021-05-06,46.9294,47.2812,45.6506,46.5491,1718447.0
2021-05-07,46.5491,47.3382,45.9026,47.2622,1828518.0
2021-05-08,46.5491,47.3382,45.9026,47.2622,1828518.0
2021-05-09,46.5491,47.3382,45.9026,47.2622,1828518.0
2021-05-10,47.3097,47.3953,45.6554,45.6554,2414777.0
2021-05-11,45.0374,45.798,44.7046,44.9613,1960269.0
2021-05-12,44.6856,44.9613,42.7556,42.8602,1942915.0
2021-05-13,43.1169,44.4004,43.0028,43.9726,2110049.0
2021-05-14,44.543,45.3702,44.2055,45.3416,1154526.0
2021-05-15,44.543,45.3702,44.2055,45.3416,1154526.0
2021-05-16,44.543,45.3702,44.2055,45.3416,1154526.0
2021-05-17,45.6459,49.4489,45.6459,49.4014,5261250.0
2021-05-18,49.0496,49.4955,47.6995,47.7185,1839945.0
2021-05-19,46.8914,47.4713,46.2068,46.5491,2189932.0
2021-05-20,46.5776,46.5776,44.6191,45.9026,2986493.0
2021-05-21,46.2829,46.435,45.6174,45.6934,1470975.0
2021-05-22,46.2829,46.435,45.6174,45.6934,1470975.0
2021-05-23,46.2829,46.435,45.6174,45.6934,1470975.0
2021-05-24,45.7124,45.7124,44.8568,45.1895,1696254.0
2021-05-25,45.18,45.8836,44.1057,44.2958,1664082.0
2021-05-26,44.2578,45.9406,44.2578,45.6079,2690914.0
2021-05-27,45.836,46.2068,45.4082,45.9216,1160876.0
2021-05-28,45.9882,46.397,45.5698,46.0832,889154.0
2021-05-29,45.9882,46.397,45.5698,46.0832,889154.0
2021-05-30,45.9882,46.397,45.5698,46.0832,889154.0
2021-05-31,45.9882,46.397,45.5698,46.0832,889154.0
2021-06-01,46.397,46.5206,45.9169,46.0452,1842460.0
2021-06-02,47.5284,47.5379,45.123,46.2259,2407166.0
2021-06-03,46.2829,47.1481,45.8741,46.5681,1509958.0
2021-06-04,47.3763,47.3763,45.4462,45.6839,1469170.0
2021-06-05,47.3763,47.3763,45.4462,45.6839,1469170.0
2021-06-06,47.3763,47.3763,45.4462,45.6839,1469170.0
2021-06-07,45.4462,45.6459,44.486,44.8473,1454477.0
2021-06-08,45.0754,47.1861,44.2483,45.6269,3174753.0
2021-06-09,45.5601,45.7509,45.0737,45.4171,919558.0
2021-06-10,45.4075,45.6202,44.3841,44.3966,1339589.0
2021-06-11,44.6445,45.2168,44.635,45.2072,1314631.0
2021-06-12,44.6445,45.2168,44.635,45.2072,1314631.0
2021-06-13,44.6445,45.2168,44.635,45.2072,1314631.0
2021-06-14,45.2168,45.5029,44.6159,44.8448,1601160.0
2021-06-15,45.1309,45.4648,44.0437,45.4266,1276289.0
2021-06-16,45.4075,45.7032,44.0341,44.2726,1896093.0
2021-06-17,43.9674,44.3298,42.2411,42.5749,2213902.0
2021-06-18,42.0027,42.2697,41.3827,41.7452,2535887.0
2021-06-19,42.0027,42.2697,41.3827,41.7452,2535887.0
2021-06-20,42.0027,42.2697,41.3827,41.7452,2535887.0
2021-06-21,42.203,43.9674,42.1076,43.8243,1800307.0
2021-06-22,43.8911,43.9388,43.0518,43.9102,961173.0
2021-06-23,44.2917,44.4811,43.4524,43.5001,961287.0
2021-06-24,44.12,45.2359,44.0437,44.9116,1551227.0
2021-06-25,45.026,45.2931,44.5969,45.1309,1664667.0
2021-06-26,45.026,45.2931,44.5969,45.1309,1664667.0
2021-06-27,45.026,45.2931,44.5969,45.1309,1664667.0
2021-06-28,44.5206,44.7494,43.748,43.8625,1112067.0
2021-06-29,44.244,44.3775,43.5574,44.0055,1400584.0
2021-06-30,43.7671,44.8925,43.481,43.7003,1584174.0
2021-07-01,43.8148,45.3122,43.6908,44.8162,1250113.0
2021-07-02,44.902,45.0451,44.0437,44.635,806523.0
2021-07-03,44.902,45.0451,44.0437,44.635,806523.0
2021-07-04,44.902,45.0451,44.0437,44.635,806523.0
2021-07-05,44.902,45.0451,44.0437,44.635,806523.0
2021-07-06,44.1486,44.3584,43.1853,43.6908,1758871.0
2021-07-07,43.7766,43.9817,42.6894,43.4428,1414496.0
2021-07-08,42.4223,43.1567,41.9456,42.2697,2189907.0
2021-07-09,42.7847,43.481,42.1744,43.4238,2479410.0
2021-07-10,42.7847,43.481,42.1744,43.4238,2479410.0
2021-07-11,42.7847,43.481,42.1744,43.4238,2479410.0
2021-07-12,43.1281,44.0437,42.7943,43.9674,1402324.0
2021-07-13,43.7099,43.748,42.3889,42.5749,1501192.0
2021-07-14,42.6321,43.2425,42.346,42.4319,909409.0
2021-07-15,41.9836,42.5177,41.502,41.8978,1568348.0
2021-07-16,41.6116,42.2888,40.9917,41.0489,1837759.0
2021-07-17,41.6116,42.2888,40.9917,41.0489,1837759.0
2021-07-18,41.6116,42.2888,40.9917,41.0489,1837759.0
2021-07-19,39.6851,40.5148,39.0747,39.9808,1943016.0
2021-07-20,40.038,41.9931,39.8663,41.7738,2567015.0
2021-07-21,42.0599,42.079,38.2879,38.7695,7932676.0
2021-07-22,38.7504,39.0079,37.9207,38.1782,3456988.0
2021-07-23,38.6264,39.2654,38.3975,38.7314,2529841.0
2021-07-24,38.6264,39.2654,38.3975,38.7314,2529841.0
2021-07-25,38.6264,39.2654,38.3975,38.7314,2529841.0
2021-07-26,38.8649,39.7423,38.6694,38.9316,1857110.0
2021-07-27,38.388,38.5311,37.5964,37.7872,1599770.0
2021-07-28,38.0256,38.2736,37.0432,37.2054,1757073.0
2021-07-29,37.7872,38.5311,37.7681,37.9779,2094218.0
2021-07-30,37.9302,38.6169,37.5249,37.7872,1248061.0
2021-07-31,37.9302,38.6169,37.5249,37.7872,1248061.0
2021-08-01,37.9302,38.6169,37.5249,37.7872,1248061.0
2021-08-02,38.2163,38.9126,37.3866,37.3961,1655320.0
2021-08-03,37.4343,38.4357,36.9383,38.0542,1977060.0
2021-08-04,37.5678,38.0447,37.1863,37.1958,1466459.0
2021-08-05,37.4438,37.7872,37.1768,37.4343,1716504.0
2021-08-06,37.7681,38.1686,37.3866,37.9779,1150219.0
2021-08-07,37.7681,38.1686,37.3866,37.9779,1150219.0
2021-08-08,37.7681,38.1686,37.3866,37.9779,1150219.0
2021-08-09,37.9398,38.2068,37.5916,37.8921,1185952.0
2021-08-10,38.1973,38.6264,37.8348,38.5406,1158330.0
2021-08-11,38.884,40.0666,38.6074,39.9235,2029192.0
2021-08-12,39.8186,39.9643,39.1367,39.6374,834555.0
2021-08-13,39.4753,39.5706,38.9269,39.0079,865912.0
2021-08-14,39.4753,39.5706,38.9269,39.0079,865912.0
2021-08-15,39.4753,39.5706,38.9269,39.0079,865912.0
2021-08-16,38.7981,39.275,38.1072,39.2368,763609.0
2021-08-17,38.8172,38.8172,37.8386,38.512,1133641.0
2021-08-18,38.5025,39.1796,38.2801,38.4452,1553305.0
2021-08-19,38.121,38.4548,37.1768,37.4438,925659.0
2021-08-20,37.3484,37.9207,37.2721,37.7204,899738.0
2021-08-21,37.3484,37.9207,37.2721,37.7204,899738.0
2021-08-22,37.3484,37.9207,37.2721,37.7204,899738.0
2021-08-23,38.1591,38.1868,37.625,37.7013,1159726.0
2021-08-24,38.0447,38.841,37.7109,38.7504,1247827.0
2021-08-25,38.9126,39.2941,38.388,38.3975,962155.0
2021-08-26,38.2259,38.4243,37.1481,37.358,1294400.0
2021-08-27,37.1958,37.8635,37.1672,37.6727,1401236.0
2021-08-28,37.1958,37.8635,37.1672,37.6727,1401236.0
2021-08-29,37.1958,37.8635,37.1672,37.6727,1401236.0
2021-08-30,37.8158,38.2926,37.2626,38.0065,1148756.0
2021-08-31,38.3499,38.4262,37.5592,37.7013,1074735.0
2021-09-01,37.7109,38.1877,37.482,38.016,843781.0
2021-09-02,38.0065,38.1496,37.5392,37.5869,804610.0
2021-09-03,37.3961,37.6629,37.2435,37.3484,633110.0
2021-09-04,37.3961,37.6629,37.2435,37.3484,633110.0
2021-09-05,37.3961,37.6629,37.2435,37.3484,633110.0
2021-09-06,37.3961,37.6629,37.2435,37.3484,633110.0
2021-09-07,37.3866,37.482,36.6093,36.6713,1173668.0
2021-09-08,36.4901,36.4901,35.1806,35.3837,1819796.0
2021-09-09,35.2497,36.0732,35.1443,35.5657,1024499.0
2021-09-10,35.8146,36.2839,35.5082,35.5274,1419599.0
2021-09-11,35.8146,36.2839,35.5082,35.5274,1419599.0
2021-09-12,35.8146,36.2839,35.5082,35.5274,1419599.0
2021-09-13,35.9104,36.2264,35.5082,36.1594,1466415.0
2021-09-14,36.3126,36.3126,35.8003,36.169,1038979.0
2021-09-15,36.3605,37.2989,36.1019,37.1362,1116806.0
2021-09-16,37.0308,37.231,36.5329,36.6478,1205539.0
2021-09-17,36.4371,36.5807,35.9297,36.2264,2455231.0
2021-09-18,36.4371,36.5807,35.9297,36.2264,2455231.0
2021-09-19,36.4371,36.5807,35.9297,36.2264,2455231.0
2021-09-20,35.3358,36.1498,35.0964,35.5752,1916888.0
2021-09-21,35.9296,35.9296,35.0677,35.2784,1453467.0
2021-09-22,35.6519,36.3701,35.422,36.1019,1435989.0
2021-09-23,36.4754,36.8872,36.3656,36.7148,1450854.0
2021-09-24,36.5616,36.5616,36.2935,36.3413,840916.0
2021-09-25,36.5616,36.5616,36.2935,36.3413,840916.0
2021-09-26,36.5616,36.5616,36.2935,36.3413,840916.0
2021-09-27,36.6573,37.0595,36.3988,36.5616,997120.0
2021-09-28,36.7531,37.3468,36.0828,36.2647,1348987.0
2021-09-29,36.5041,36.7435,35.8721,36.0636,822561.0
2021-09-30,35.9966,36.1259,35.0103,35.0581,1543970.0
2021-10-01,35.2592,35.4983,34.6847,35.2688,1402951.0
2021-10-02,35.2592,35.4983,34.6847,35.2688,1402951.0
2021-10-03,35.2592,35.4983,34.6847,35.2688,1402951.0
2021-10-04,35.5178,35.8099,35.1156,35.422,1295449.0
2021-10-05,35.5082,35.8625,34.9576,35.039,2327440.0
2021-10-06,34.5602,34.5985,33.8132,34.474,2093061.0
2021-10-07,34.9145,35.4029,34.7613,34.8475,1352953.0
2021-10-08,34.8953,35.9679,34.7613,35.6423,1258680.0
2021-10-09,34.8953,35.9679,34.7613,35.6423,1258680.0
2021-10-10,34.8953,35.9679,34.7613,35.6423,1258680.0
2021-10-11,35.6997,36.0062,35.3646,35.4029,1289533.0
2021-10-12,35.4699,35.8338,35.0294,35.2497,1509667.0
2021-10-13,35.2018,35.2975,34.5219,34.9241,969639.0
2021-10-14,35.0007,36.7435,34.5123,36.0636,3448050.0
2021-10-15,36.4562,36.6478,35.7093,35.7285,1218092.0
2021-10-16,36.4562,36.6478,35.7093,35.7285,1218092.0
2021-10-17,36.4562,36.6478,35.7093,35.7285,1218092.0
2021-10-18,35.2592,36.2312,35.0773,35.9104,1126419.0
2021-10-19,35.9966,36.0157,34.9624,35.0869,1261389.0
2021-10-20,34.9624,35.5848,34.6655,35.0198,1513093.0
2021-10-21,34.9911,35.288,34.6464,35.2497,1296554.0
2021-10-22,35.3454,35.7189,35.1357,35.3358,1405331.0
2021-10-23,35.3454,35.7189,35.1357,35.3358,1405331.0
2021-10-24,35.3454,35.7189,35.1357,35.3358,1405331.0
2021-10-25,35.6231,35.7668,35.0964,35.3837,1850873.0
2021-10-26,35.4125,35.4172,33.9377,33.9665,2628416.0
2021-10-27,34.6081,37.1534,34.474,35.1731,7026464.0
2021-10-28,35.7859,35.8625,35.0198,35.4316,1698701.0
2021-10-29,35.2784,35.604,34.9145,34.9432,1752663.0
2021-10-30,35.2784,35.604,34.9145,34.9432,1752663.0
2021-10-31,35.2784,35.604,34.9145,34.9432,1752663.0
2021-11-01,38.1704,38.7832,36.9829,38.1129,5748952.0
2021-11-02,38.1704,38.5917,36.6382,36.8106,1857800.0
2021-11-03,36.5424,38.0267,36.485,37.5862,1314056.0
2021-11-04,37.615,37.793,36.0941,36.1881,1322364.0
2021-11-05,36.4562,37.1649,36.3318,36.4946,1253873.0
2021-11-06,36.4562,37.1649,36.3318,36.4946,1253873.0
2021-11-07,36.4562,37.1649,36.3318,36.4946,1253873.0
2021-11-08,36.552,36.7244,36.0684,36.2552,1236153.0
2021-11-09,36.3892,36.7675,35.6997,36.0732,939161.0
2021-11-10,35.8146,36.3509,35.3646,35.5848,915553.0
2021-11-11,35.7189,36.2647,35.4891,36.0924,1775334.0
2021-11-12,36.2168,36.7627,36.1498,36.7627,821967.0
2021-11-13,36.2168,36.7627,36.1498,36.7627,821967.0
2021-11-14,36.2168,36.7627,36.1498,36.7627,821967.0
2021-11-15,37.2128,37.6916,36.9542,37.0308,869885.0
2021-11-16,37.0308,37.1457,36.5041,37.0978,984805.0
2021-11-17,37.2415,37.3756,36.303,36.3701,1604048.0
2021-11-18,36.4946,36.6382,35.762,36.3605,754457.0
2021-11-19,36.169,36.6085,35.5896,35.8051,851993.0
2021-11-20,36.169,36.6085,35.5896,35.8051,851993.0
2021-11-21,36.169,36.6085,35.5896,35.8051,851993.0
2021-11-22,36.0062,37.7299,35.6614,37.5671,1646317.0
2021-11-23,37.6341,38.0602,36.8776,37.6437,1456466.0
2021-11-24,37.2319,37.3085,36.8441,37.1649,977187.0
2021-11-25,37.2319,37.3085,36.8441,37.1649,977187.0
2021-11-26,35.8051,36.1701,35.2404,35.8146,789845.0
2021-11-27,35.8051,36.1701,35.2404,35.8146,789845.0
2021-11-28,35.8051,36.1701,35.2404,35.8146,789845.0
2021-11-29,36.3892,36.504,35.4508,36.0732,918750.0
2021-11-30,35.8242,35.987,34.1005,35.0773,1583865.0
2021-12-01,35.7955,36.4371,35.0486,35.0773,1206154.0
2021-12-02,35.422,36.1307,35.2784,35.7955,1207966.0
2021-12-03,35.738,36.0445,34.7134,34.9624,1090147.0
2021-12-04,35.738,36.0445,34.7134,34.9624,1090147.0
2021-12-05,35.738,36.0445,34.7134,34.9624,1090147.0
2021-12-06,35.288,36.619,35.0103,36.0828,2058906.0
2021-12-07,36.4866,37.0442,36.3328,36.8615,903187.0
2021-12-08,36.9,36.9019,36.2366,36.4577,1016413.0
2021-12-09,35.9001,36.2943,35.4771,35.5925,998829.0
2021-12-10,35.9482,36.0347,34.9098,35.3905,1131353.0
2021-12-11,35.9482,36.0347,34.9098,35.3905,1131353.0
2021-12-12,35.9482,36.0347,34.9098,35.3905,1131353.0
2021-12-13,40.4862,42.2841,36.9385,37.0538,20918924.0
2021-12-14,36.4385,36.9721,35.6791,36.3616,3349714.0
2021-12-15,36.5443,36.8231,35.7944,36.4674,2198596.0
2021-12-16,36.7269,36.8904,35.3617,35.5828,2095259.0
2021-12-17,35.2848,35.6021,34.6118,35.006,2904677.0
2021-12-18,35.2848,35.6021,34.6118,35.006,2904677.0
2021-12-19,35.2848,35.6021,34.6118,35.006,2904677.0
2021-12-20,34.6887,34.8137,33.1216,33.7273,1910503.0
2021-12-21,33.833,34.1215,33.5109,33.8907,1638049.0
2021-12-22,33.8426,34.3618,33.7657,34.0445,1947766.0
2021-12-23,34.1215,35.3329,33.9965,34.8425,2741007.0
2021-12-24,34.1215,35.3329,33.9965,34.8425,2741007.0
2021-12-25,34.1215,35.3329,33.9965,34.8425,2741007.0
2021-12-26,34.1215,35.3329,33.9965,34.8425,2741007.0
2021-12-27,34.9483,35.131,34.4772,34.9964,1164724.0
2021-12-28,35.0348,36.0059,35.006,35.804,4056113.0
2021-12-29,35.7655,36.1309,35.5828,35.9386,920876.0
2021-12-30,35.9386,36.5539,35.9386,36.1982,1189291.0
2021-12-31,36.0347,36.4481,35.6982,36.2366,822264.0
2022-01-01,36.0347,36.4481,35.6982,36.2366,822264.0
2022-01-02,36.0347,36.4481,35.6982,36.2366,822264.0
2022-01-03,36.4193,36.6693,36.1116,36.2462,1148810.0
2022-01-04,36.6116,37.6797,36.6116,37.5249,1457823.0
2022-01-05,37.4961,38.3999,36.8423,36.9577,1842152.0
2022-01-06,37.1884,37.5346,36.4577,37.3615,1593153.0
2022-01-07,37.6115,38.2652,36.8712,38.1787,1762647.0
2022-01-08,37.6115,38.2652,36.8712,38.1787,1762647.0
2022-01-09,37.6115,38.2652,36.8712,38.1787,1762647.0
2022-01-10,37.996,38.0633,36.6212,37.5346,2195864.0
2022-01-11,37.0827,37.3903,36.6056,37.3038,2013131.0
2022-01-12,37.5538,37.6403,36.5539,36.7077,1272712.0
2022-01-13,36.7942,37.3615,36.6596,36.8423,891396.0
2022-01-14,36.4577,36.9096,36.102,36.7077,1156189.0
2022-01-15,36.4577,36.9096,36.102,36.7077,1156189.0
2022-01-16,36.4577,36.9096,36.102,36.7077,1156189.0
2022-01-17,36.4577,36.9096,36.102,36.7077,1156189.0
2022-01-18,36.2943,36.3904,34.2849,34.4868,2304147.0
2022-01-19,34.756,34.9002,34.0638,34.1695,1889532.0
2022-01-20,34.0926,34.4676,32.9004,32.9966,1974879.0
2022-01-21,32.8235,33.0735,32.1217,32.1505,2184054.0
2022-01-22,32.8235,33.0735,32.1217,32.1505,2184054.0
2022-01-23,32.8235,33.0735,32.1217,32.1505,2184054.0
2022-01-24,31.5833,33.2562,30.8862,33.1408,2647330.0
2022-01-25,32.3332,33.4484,31.8525,32.9293,1508709.0
2022-01-26,33.1504,33.7273,32.4774,32.7274,2167078.0
2022-01-27,33.0254,33.4484,31.8332,32.0832,1898126.0
2022-01-28,31.9294,32.5062,31.4102,32.4389,1377442.0
2022-01-29,31.9294,32.5062,31.4102,32.4389,1377442.0
2022-01-30,31.9294,32.5062,31.4102,32.4389,1377442.0
2022-01-31,32.2082,33.285,32.1697,33.2369,1694070.0
2022-02-01,33.9772,34.5445,33.4484,34.5349,1902284.0
2022-02-02,35.054,35.4867,34.2368,34.9675,1621294.0
2022-02-03,34.4195,35.9386,34.0445,34.2272,3562904.0
2022-02-04,33.8907,34.7175,33.583,34.3714,2990778.0
2022-02-05,33.8907,34.7175,33.583,34.3714,2990778.0
2022-02-06,33.8907,34.7175,33.583,34.3714,2990778.0
2022-02-07,34.631,35.5155,34.1311,34.7272,2983260.0
2022-02-08,38.4383,40.1593,37.025,40.1208,9597566.0
2022-02-09,40.4669,42.1302,40.1689,41.6591,4081555.0
2022-02-10,41.0823,42.7456,40.8323,40.938,3224639.0
2022-02-11,40.9957,41.0823,39.6257,40.1112,2249725.0
2022-02-12,40.9957,41.0823,39.6257,40.1112,2249725.0
2022-02-13,40.9957,41.0823,39.6257,40.1112,2249725.0
2022-02-14,40.2074,40.6015,39.169,39.3805,1950972.0
2022-02-15,39.6209,41.0246,39.6209,40.4285,1654745.0
2022-02-16,40.1208,40.9477,40.0487,40.6592,1657015.0
2022-02-17,40.2843,40.8419,40.1016,40.2074,1299609.0
2022-02-18,39.9958,41.1015,39.8997,40.39,1502277.0
2022-02-19,39.9958,41.1015,39.8997,40.39,1502277.0
2022-02-20,39.9958,41.1015,39.8997,40.39,1502277.0
2022-02-21,39.9958,41.1015,39.8997,40.39,1502277.0
2022-02-22,39.7843,40.7025,38.8229,39.1113,2272723.0
2022-02-23,39.717,40.1593,38.9671,39.0152,1904650.0
2022-02-24,37.3903,38.6787,37.2365,38.5825,1604044.0
2022-02-25,38.4836,39.5357,38.445,39.4199,1609429.0
2022-02-26,38.4836,39.5357,38.445,39.4199,1609429.0
2022-02-27,38.4836,39.5357,38.445,39.4199,1609429.0
2022-02-28,39.2751,39.8735,38.8793,39.8639,1808592.0
2022-03-01,39.7094,39.999,38.416,38.6284,1668463.0
2022-03-02,38.6477,40.1534,38.6091,39.8832,1771444.0
2022-03-03,39.806,40.3803,39.3813,39.9507,1321435.0
2022-03-04,39.1593,39.1593,36.862,37.5956,2793681.0
2022-03-05,39.1593,39.1593,36.862,37.5956,2793681.0
2022-03-06,39.1593,39.1593,36.862,37.5956,2793681.0
2022-03-07,37.0647,37.4605,34.8543,35.337,3394507.0
2022-03-08,35.308,37.1323,35.1729,35.9451,2542831.0
2022-03-09,36.9778,38.1168,36.6111,37.7211,1721514.0
2022-03-10,36.8717,37.5956,36.6883,37.4508,1800610.0
2022-03-11,37.8852,38.1844,37.0551,37.1709,1759558.0
2022-03-12,37.8852,38.1844,37.0551,37.1709,1759558.0
2022-03-13,37.8852,38.1844,37.0551,37.1709,1759558.0
2022-03-14,37.5666,38.5319,36.2153,36.6014,2140398.0
2022-03-15,36.64,37.2288,36.3312,36.7172,1147738.0
2022-03-16,37.3832,38.918,37.0454,38.0686,2000807.0
2022-03-17,37.6052,38.3485,37.3736,37.7404,1792586.0
2022-03-18,37.7211,39.3137,37.2481,38.9469,2463025.0
2022-03-19,37.7211,39.3137,37.2481,38.9469,2463025.0
2022-03-20,37.7211,39.3137,37.2481,38.9469,2463025.0
2022-03-21,39.1496,39.4488,37.8079,38.0686,2781190.0
2022-03-22,38.5029,39.0627,38.2761,38.5126,1553012.0
2022-03-23,38.1458,38.2104,36.4663,36.4663,2145023.0
2022-03-24,36.6786,36.9489,36.0898,36.8234,1719147.0
2022-03-25,36.7945,37.2867,36.4084,37.2674,1272850.0
2022-03-26,36.7945,37.2867,36.4084,37.2674,1272850.0
2022-03-27,36.7945,37.2867,36.4084,37.2674,1272850.0
2022-03-28,37.1709,37.7693,36.9489,37.75,999703.0
2022-03-29,38.2906,39.111,38.2278,38.8986,1567622.0
2022-03-30,38.6091,39.0338,38.4546,38.5705,1151825.0
2022-03-31,38.2906,38.8214,37.9913,38.0299,1244919.0
2022-04-01,38.223,38.4643,37.0358,37.4122,1279559.0
2022-04-02,38.223,38.4643,37.0358,37.4122,1279559.0
2022-04-03,38.223,38.4643,37.0358,37.4122,1279559.0
2022-04-04,37.3446,37.5666,36.7365,37.4508,1127575.0
2022-04-05,36.8427,37.3832,35.4817,35.5397,2632032.0
2022-04-06,35.086,35.5204,34.6999,35.1729,2074908.0
2022-04-07,34.9509,36.003,34.531,35.7037,1981770.0
2022-04-08,35.5204,37.1516,35.5204,36.5821,1578511.0
2022-04-09,35.5204,37.1516,35.5204,36.5821,1578511.0
2022-04-10,35.5204,37.1516,35.5204,36.5821,1578511.0
2022-04-11,36.4566,37.779,36.3215,36.891,1438007.0
2022-04-12,37.0937,37.75,36.1284,36.4373,1044185.0
2022-04-13,36.225,37.0937,36.225,36.8717,867433.0
2022-04-14,36.7269,37.3639,36.6497,36.8717,1035727.0
2022-04-15,36.7269,37.3639,36.6497,36.8717,1035727.0
2022-04-16,36.7269,37.3639,36.6497,36.8717,1035727.0
2022-04-17,36.7269,37.3639,36.6497,36.8717,1035727.0
2022-04-18,36.7945,37.2673,36.5724,37.0937,964834.0
2022-04-19,37.4122,39.415,37.4122,39.2847,1976471.0
2022-04-20,39.3813,40.3368,39.2751,39.806,2099368.0
2022-04-21,40.3368,40.7808,37.7404,37.8176,1626189.0
2022-04-22,37.528,37.7693,36.3118,36.5435,1812775.0
2022-04-23,37.528,37.7693,36.3118,36.5435,1812775.0
2022-04-24,37.528,37.7693,36.3118,36.5435,1812775.0
2022-04-25,36.2925,37.0165,35.0265,36.9778,2252879.0
2022-04-26,36.2057,36.7269,35.0329,35.2211,2818473.0
2022-04-27,34.4876,36.2925,33.7829,35.057,3432086.0
2022-04-28,34.7482,36.1815,33.9866,35.7713,1766570.0
2022-04-29,35.7713,36.7558,35.115,35.1825,1789124.0
2022-04-30,35.7713,36.7558,35.115,35.1825,1789124.0
2022-05-01,35.7713,36.7558,35.115,35.1825,1789124.0
2022-05-02,35.057,35.8389,34.7289,35.3756,1542799.0
2022-05-03,35.8485,37.528,35.4431,37.4025,2324730.0
2022-05-04,37.2385,39.7384,36.9585,39.6322,3682394.0
2022-05-05,39.0434,39.2365,35.8196,36.0802,1782756.0
2022-05-06,36.0898,38.0299,35.4721,37.0165,2036027.0
2022-05-07,36.0898,38.0299,35.4721,37.0165,2036027.0
2022-05-08,36.0898,38.0299,35.4721,37.0165,2036027.0
2022-05-09,36.2346,36.6883,35.279,35.3659,1658529.0
2022-05-10,35.752,36.1864,34.4103,35.8582,1854980.0
2022-05-11,35.9837,36.1671,34.4393,34.5648,3203150.0
2022-05-12,34.2656,34.2849,33.1145,34.198,2203510.0
2022-05-13,35.057,36.4663,34.864,36.1864,1479045.0
2022-05-14,35.057,36.4663,34.864,36.1864,1479045.0
2022-05-15,35.057,36.4663,34.864,36.1864,1479045.0
2022-05-16,35.7906,36.003,35.0957,35.337,1442074.0
2022-05-17,36.1671,37.084,35.6072,37.0744,1132151.0
2022-05-18,36.196,36.5242,34.3138,34.5069,1994812.0
2022-05-19,30.7714,32.7502,30.5591,31.3023,5416769.0
2022-05-20,31.6112,31.7715,30.0379,31.2154,2994409.0
2022-05-21,31.6112,31.7715,30.0379,31.2154,2994409.0
2022-05-22,31.6112,31.7715,30.0379,31.2154,2994409.0
2022-05-23,31.254,31.8428,30.8293,31.2058,1643215.0
2022-05-24,30.5012,30.728,29.3622,30.5205,2307321.0
2022-05-25,30.366,32.6343,30.3178,32.4413,1668559.0
2022-05-26,32.9625,34.5069,32.9625,34.1015,1555602.0
2022-05-27,34.3235,35.086,34.1883,35.0763,1201421.0
2022-05-28,34.3235,35.086,34.1883,35.0763,1201421.0
2022-05-29,34.3235,35.086,34.1883,35.0763,1201421.0
2022-05-30,34.3235,35.086,34.1883,35.0763,1201421.0
2022-05-31,35.1343,35.1343,33.532,33.9567,2576976.0
2022-06-01,34.4681,34.4875,32.7326,32.8199,3128210.0
2022-06-02,32.2575,35.2147,32.0345,35.0402,2914108.0
2022-06-03,34.4197,34.5505,33.6052,33.867,2037512.0
2022-06-04,34.4197,34.5505,33.6052,33.867,2037512.0
2022-06-05,34.4197,34.5505,33.6052,33.867,2037512.0
2022-06-06,34.5554,34.7464,33.4792,34.2257,1869094.0
2022-06-07,33.5373,34.0803,33.3434,34.0027,938053.0
2022-06-08,34.0609,34.5118,33.5373,34.1288,1067468.0
2022-06-09,33.7216,34.2345,33.4889,33.9155,1623104.0
2022-06-10,33.1107,33.6343,31.5594,31.6079,1980611.0
2022-06-11,33.1107,33.6343,31.5594,31.6079,1980611.0
2022-06-12,33.1107,33.6343,31.5594,31.6079,1980611.0
2022-06-13,30.3959,30.522,29.567,29.9209,1993840.0
2022-06-14,30.0663,30.6383,29.9306,30.3863,1436696.0
2022-06-15,30.9874,31.7824,30.648,31.2201,1640185.0
2022-06-16,30.1923,30.3863,28.8931,29.3973,1519922.0
2022-06-17,29.6688,30.2699,29.2276,29.853,2673777.0
2022-06-18,29.6688,30.2699,29.2276,29.853,2673777.0
2022-06-19,29.6688,30.2699,29.2276,29.853,2673777.0
2022-06-20,29.6688,30.2699,29.2276,29.853,2673777.0
2022-06-21,31.094,31.094,30.0663,30.4347,1346624.0
2022-06-22,29.9306,30.968,29.8239,30.5705,1143463.0
2022-06-23,30.745,31.1231,29.8045,30.7256,1009951.0
2022-06-24,30.9874,31.9715,30.9292,31.8018,2082392.0
2022-06-25,30.9874,31.9715,30.9292,31.8018,2082392.0
2022-06-26,30.9874,31.9715,30.9292,31.8018,2082392.0
2022-06-27,32.1606,32.2769,31.6564,31.8212,1054316.0
2022-06-28,31.9666,32.529,31.0843,31.1134,718061.0
2022-06-29,30.8613,30.9486,29.9209,30.4832,1102281.0
2022-06-30,30.1148,31.414,29.6882,30.6965,1886087.0
2022-07-01,30.5899,31.6564,30.2214,31.0165,1187396.0
2022-07-02,30.5899,31.6564,30.2214,31.0165,1187396.0
2022-07-03,30.5899,31.6564,30.2214,31.0165,1187396.0
2022-07-04,30.5899,31.6564,30.2214,31.0165,1187396.0
2022-07-05,30.0663,31.5885,29.9209,31.5788,1146500.0
2022-07-06,31.4043,31.9666,30.3329,31.1134,788820.0
2022-07-07,31.2298,31.9376,31.2298,31.6952,849594.0
2022-07-08,31.7243,31.9763,31.2104,31.4431,677917.0
2022-07-09,31.7243,31.9763,31.2104,31.4431,677917.0
