,CBSH US Equity,CBSH US Equity,CBSH US Equity,CBSH US Equity,CBSH US Equity
2022-05-27,59.4969,60.1089,59.2127,60.1089,312981.0
2022-05-28,59.4969,60.1089,59.2127,60.1089,312981.0
2022-05-29,59.4969,60.1089,59.2127,60.1089,312981.0
2022-05-30,59.4969,60.1089,59.2127,60.1089,312981.0
2022-05-31,59.6193,60.7996,59.1821,60.4848,507959.0
2022-06-01,60.3275,60.6947,58.7013,59.5318,361198.0
2022-06-02,59.5581,60.651,58.8411,60.6335,294753.0
2022-06-03,60.3624,60.5723,59.7854,59.9165,260551.0
2022-06-04,60.3624,60.5723,59.7854,59.9165,260551.0
2022-06-05,60.3624,60.5723,59.7854,59.9165,260551.0
2022-06-06,60.0701,60.9215,59.684,60.3247,245059.0
2022-06-07,59.9912,61.0532,59.7322,61.0005,328268.0
2022-06-08,60.5353,60.9303,60.1316,60.4125,344933.0
2022-06-09,60.1228,60.351,58.8238,58.8501,408675.0
2022-06-10,57.5862,58.3235,57.2157,57.6214,426055.0
2022-06-11,57.5862,58.3235,57.2157,57.6214,426055.0
2022-06-12,57.5862,58.3235,57.2157,57.6214,426055.0
2022-06-13,56.6822,57.8408,56.4145,57.0772,592787.0
2022-06-14,57.1562,57.911,56.1293,56.5857,601765.0
2022-06-15,57.6126,57.6565,56.2872,56.6998,457359.0
2022-06-16,55.7782,57.8408,55.1199,55.4973,528140.0
2022-06-17,55.9098,56.5801,55.7694,56.0678,928801.0
2022-06-18,55.9098,56.5801,55.7694,56.0678,928801.0
2022-06-19,55.9098,56.5801,55.7694,56.0678,928801.0
2022-06-20,55.9098,56.5801,55.7694,56.0678,928801.0
2022-06-21,56.7788,57.1386,56.4101,56.8226,522304.0
2022-06-22,56.3136,57.7706,56.3136,57.1562,502231.0
2022-06-23,57.0508,57.2966,55.9072,56.6383,384838.0
2022-06-24,57.0684,58.3191,56.5154,58.0426,648758.0
2022-06-25,57.0684,58.3191,56.5154,58.0426,648758.0
2022-06-26,57.0684,58.3191,56.5154,58.0426,648758.0
2022-06-27,58.306,58.4288,57.9417,58.3674,303927.0
2022-06-28,58.5342,59.2539,57.9461,58.069,342234.0
2022-06-29,58.3147,58.3147,57.3931,57.7267,302786.0
2022-06-30,56.9631,58.2709,56.7085,57.6214,378847.0
2022-07-01,57.5072,58.4288,57.0947,58.3498,241287.0
2022-07-02,57.5072,58.4288,57.0947,58.3498,241287.0
2022-07-03,57.5072,58.4288,57.0947,58.3498,241287.0
2022-07-04,57.5072,58.4288,57.0947,58.3498,241287.0
2022-07-05,57.3317,58.3674,56.7173,58.3323,420229.0
2022-07-06,57.9637,58.8677,57.1386,58.4903,311561.0
2022-07-07,58.6922,59.5655,58.6922,58.9642,320201.0
2022-07-08,59.2188,59.3329,58.6307,58.9291,274988.0
2022-07-09,59.2188,59.3329,58.6307,58.9291,274988.0
2022-07-10,59.2188,59.3329,58.6307,58.9291,274988.0
2022-07-11,58.3323,59.1135,58.3323,58.8414,319856.0
2022-07-12,58.2533,59.1135,57.911,58.1216,359402.0
2022-07-13,57.8232,58.0514,56.9016,57.4283,406775.0
2022-07-14,56.7524,57.1913,56.3487,57.0947,295105.0
2022-07-15,57.8408,58.6483,57.2703,58.2357,513214.0
2022-07-16,57.8408,58.6483,57.2703,58.2357,513214.0
2022-07-17,57.8408,58.6483,57.2703,58.2357,513214.0
2022-07-18,58.7097,59.2802,57.8121,58.0339,357308.0
2022-07-19,58.7097,59.526,58.7097,59.2802,392580.0
2022-07-20,58.8238,59.7366,58.7887,59.5699,450147.0
2022-07-21,59.1398,59.7191,58.5517,59.6664,449392.0
2022-07-22,59.9385,60.114,58.9291,59.1837,330129.0
2022-07-23,59.9385,60.114,58.9291,59.1837,330129.0
2022-07-24,59.9385,60.114,58.9291,59.1837,330129.0
2022-07-25,59.8771,60.8338,59.7278,60.7021,558843.0
2022-07-26,60.5529,61.2287,60.2018,60.351,401984.0
2022-07-27,60.2984,61.2199,60.1316,60.7811,362531.0
2022-07-28,60.667,61.0707,60.0701,60.7021,378481.0
2022-07-29,60.8338,61.5447,60.7504,60.9917,726248.0
2022-07-30,60.8338,61.5447,60.7504,60.9917,726248.0
2022-07-31,60.8338,61.5447,60.7504,60.9917,726248.0
2022-08-01,60.7811,61.9089,60.5441,61.6939,403201.0
2022-08-02,61.6851,62.1766,61.1322,61.3779,327569.0
2022-08-03,61.492,61.9397,61.0268,61.7641,468007.0
2022-08-04,61.65,62.0538,61.4569,61.9748,364634.0
2022-08-05,61.9748,62.6594,61.7992,62.5365,433257.0
2022-08-06,61.9748,62.6594,61.7992,62.5365,433257.0
2022-08-07,61.9748,62.6594,61.7992,62.5365,433257.0
2022-08-08,62.6682,63.0543,62.2205,62.3346,423275.0
2022-08-09,62.4926,62.6594,61.9221,62.6418,291593.0
2022-08-10,63.1948,63.7828,63.1421,63.4756,467240.0
2022-08-11,63.5283,63.9496,63.0982,63.2913,464656.0
2022-08-12,63.6073,63.8267,63.186,63.7653,328842.0
2022-08-13,63.6073,63.8267,63.186,63.7653,328842.0
2022-08-14,63.6073,63.8267,63.186,63.7653,328842.0
2022-08-15,63.502,64.3972,63.1684,64.2919,309837.0
2022-08-16,64.0023,64.9239,64.0023,64.7922,483660.0
2022-08-17,64.4675,64.8712,64.2217,64.5903,236765.0
2022-08-18,64.6781,64.722,64.2875,64.5728,269390.0
2022-08-19,64.5728,64.5728,64.0527,64.4499,376844.0
2022-08-20,64.5728,64.5728,64.0527,64.4499,376844.0
2022-08-21,64.5728,64.5728,64.0527,64.4499,376844.0
2022-08-22,63.9321,63.9321,62.44,62.5892,491002.0
2022-08-23,62.5453,62.9578,62.0713,62.1415,594348.0
2022-08-24,62.0362,62.361,61.6851,61.8782,1694310.0
2022-08-25,62.1854,63.0061,62.045,62.9841,349695.0
2022-08-26,63.2123,63.2826,61.966,62.0011,340222.0
2022-08-27,63.2123,63.2826,61.966,62.0011,340222.0
2022-08-28,63.2123,63.2826,61.966,62.0011,340222.0
2022-08-29,61.7027,61.7027,60.7213,60.9566,271178.0
2022-08-30,61.0444,61.1497,60.4563,60.7109,308805.0
2022-08-31,60.7021,60.9917,60.3247,60.3598,389442.0
2022-09-01,60.5353,60.5353,59.8595,60.3861,328097.0
2022-09-02,60.5968,61.1102,59.8946,60.0263,489710.0
2022-09-03,60.5968,61.1102,59.8946,60.0263,489710.0
2022-09-04,60.5968,61.1102,59.8946,60.0263,489710.0
2022-09-05,60.5968,61.1102,59.8946,60.0263,489710.0
2022-09-06,60.3919,60.3919,59.0879,59.5461,323679.0
2022-09-07,59.6166,61.2026,59.4139,61.1849,411016.0
2022-09-08,60.7796,62.163,60.6827,62.022,359206.0
2022-09-09,62.3128,62.8591,62.0567,62.3392,327563.0
2022-09-10,62.3128,62.8591,62.0567,62.3392,327563.0
2022-09-11,62.3128,62.8591,62.0567,62.3392,327563.0
2022-09-12,62.348,62.9824,62.1366,62.5331,315054.0
2022-09-13,61.881,61.9653,60.9206,61.2378,364188.0
2022-09-14,61.3524,62.0396,61.1585,61.9427,445187.0
2022-09-15,61.8898,62.3745,61.555,61.5814,440116.0
2022-09-16,61.37,61.7136,60.7312,61.229,1172779.0
2022-09-17,61.37,61.7136,60.7312,61.229,1172779.0
2022-09-18,61.37,61.7136,60.7312,61.229,1172779.0
2022-09-19,60.8501,62.3216,60.8501,62.1189,357386.0
2022-09-20,61.9956,62.6124,61.7312,62.4449,405589.0
2022-09-21,62.5771,63.2468,61.7401,61.7401,341287.0
2022-09-22,62.0396,62.0484,60.2686,60.5417,373133.0
2022-09-23,60.0924,60.3743,59.6077,60.3303,382310.0
2022-09-24,60.0924,60.3743,59.6077,60.3303,382310.0
2022-09-25,60.0924,60.3743,59.6077,60.3303,382310.0
2022-09-26,59.784,60.6034,59.6606,59.969,396779.0
2022-09-27,60.2245,60.4096,58.4535,58.7619,390870.0
2022-09-28,58.7707,59.7487,58.5592,59.2289,400866.0
2022-09-29,58.6297,59.0438,58.3742,58.7442,329774.0
2022-09-30,58.9117,59.5813,58.1803,58.2949,572946.0
2022-10-01,58.9117,59.5813,58.1803,58.2949,572946.0
2022-10-02,58.9117,59.5813,58.1803,58.2949,572946.0
2022-10-03,58.7002,59.8721,58.4447,59.784,432246.0
2022-10-04,60.3479,62.6035,60.1893,62.6035,664616.0
2022-10-05,61.7665,62.6564,61.6627,62.4009,547864.0
2022-10-06,62.0044,62.5947,61.7797,62.0661,287092.0
2022-10-07,61.8458,61.8458,60.6651,60.9559,296367.0
2022-10-08,61.8458,61.8458,60.6651,60.9559,296367.0
2022-10-09,61.8458,61.8458,60.6651,60.9559,296367.0
2022-10-10,61.088,61.5726,60.7444,61.0968,194343.0
2022-10-11,60.7884,61.4757,60.3126,60.8325,510639.0
2022-10-12,60.8061,61.0968,60.2686,60.3303,323354.0
2022-10-13,59.8104,62.8679,59.2993,62.7357,341529.0
2022-10-14,63.2468,63.5552,62.1454,62.3921,432016.0
2022-10-15,63.2468,63.5552,62.1454,62.3921,432016.0
2022-10-16,63.2468,63.5552,62.1454,62.3921,432016.0
2022-10-17,63.141,64.1631,62.7216,63.9693,432532.0
2022-10-18,62.7533,64.0926,61.7136,62.163,585012.0
2022-10-19,61.3347,62.4361,60.7973,61.3612,391529.0
2022-10-20,61.3347,61.5374,59.3082,59.7928,363997.0
2022-10-21,59.9514,60.8237,59.4051,60.5417,286486.0
2022-10-22,59.9514,60.8237,59.4051,60.5417,286486.0
2022-10-23,59.9514,60.8237,59.4051,60.5417,286486.0
2022-10-24,61.0087,61.4933,60.0835,60.2245,418425.0
2022-10-25,60.6475,60.8589,60.2113,60.5946,393403.0
2022-10-26,60.8149,61.1409,60.0968,60.621,405547.0
2022-10-27,60.8237,61.0968,60.4977,60.6298,368005.0
2022-10-28,61.1409,62.3745,60.8942,62.348,419765.0
2022-10-29,61.1409,62.3745,60.8942,62.348,419765.0
2022-10-30,61.1409,62.3745,60.8942,62.348,419765.0
2022-10-31,61.7048,62.4978,61.6872,62.4185,885153.0
2022-11-01,62.5947,62.8062,62.1321,62.6388,346031.0
2022-11-02,62.6212,63.1587,61.5462,61.8634,356846.0
2022-11-03,61.5814,61.7136,60.7356,61.1761,375850.0
2022-11-04,61.7224,62.2863,61.4405,62.0044,332475.0
2022-11-05,61.7224,62.2863,61.4405,62.0044,332475.0
2022-11-06,61.7224,62.2863,61.4405,62.0044,332475.0
2022-11-07,62.2687,62.6564,61.8634,62.4361,279456.0
2022-11-08,62.5507,63.2556,62.2014,62.9119,273083.0
2022-11-09,62.3833,62.956,62.2599,62.4009,331267.0
2022-11-10,63.564,64.2777,62.8106,64.2072,479604.0
2022-11-11,64.1191,64.7094,63.0749,63.3966,370594.0
2022-11-12,64.1191,64.7094,63.0749,63.3966,370594.0
2022-11-13,64.1191,64.7094,63.0749,63.3966,370594.0
2022-11-14,63.3349,64.6742,62.9912,64.075,385713.0
2022-11-15,64.6125,65.2029,63.6433,63.8812,340704.0
2022-11-16,64.1455,64.401,63.3084,63.4318,268462.0
2022-11-17,62.8943,63.1322,62.2159,63.0089,337165.0
2022-11-18,64.0133,64.4715,63.4582,64.3834,311516.0
2022-11-19,64.0133,64.4715,63.4582,64.3834,311516.0
2022-11-20,64.0133,64.4715,63.4582,64.3834,311516.0
2022-11-21,64.3834,65.1147,64.3834,65.0971,275504.0
2022-11-22,65.2029,65.8373,65.1059,65.7227,259981.0
2022-11-23,65.5553,66.0663,65.1456,65.3526,234535.0
2022-11-24,65.5553,66.0663,65.1456,65.3526,234535.0
2022-11-25,65.617,66.1368,64.4936,66.0311,158452.0
2022-11-26,65.617,66.1368,64.4936,66.0311,158452.0
2022-11-27,65.617,66.1368,64.4936,66.0311,158452.0
2022-11-28,65.4848,65.8813,64.216,64.4891,331877.0
2022-11-29,64.3658,64.9738,64.1719,64.6301,227920.0
2022-11-30,64.4891,66.269,63.4582,66.0135,576150.0
2022-12-01,66.7284,67.4062,65.28,65.7349,399958.0
2022-12-02,65.0386,65.8835,65.0386,65.5864,306959.0
2022-12-03,65.0386,65.8835,65.0386,65.5864,306959.0
2022-12-04,65.0386,65.8835,65.0386,65.5864,306959.0
2022-12-05,65.2057,65.2057,63.0484,63.5345,304440.0
2022-12-06,63.5809,63.9012,62.7082,62.9403,388035.0
2022-12-07,62.7174,63.0424,62.0443,62.2811,275937.0
2022-12-08,62.4111,62.8753,62.1975,62.5875,256290.0
2022-12-09,62.541,62.9217,62.0304,62.0768,253384.0
2022-12-10,62.541,62.9217,62.0304,62.0768,253384.0
2022-12-11,62.541,62.9217,62.0304,62.0768,253384.0
2022-12-12,62.0675,62.9013,61.8354,62.3461,295485.0
2022-12-13,63.0888,63.6366,61.6497,62.0582,490175.0
2022-12-14,62.2439,62.3637,61.0462,61.3897,427632.0
2022-12-15,60.8791,61.1391,60.2663,60.5634,426276.0
2022-12-16,60.4799,60.8837,59.6675,60.0713,1573799.0
2022-12-17,60.4799,60.8837,59.6675,60.0713,1573799.0
2022-12-18,60.4799,60.8837,59.6675,60.0713,1573799.0
2022-12-19,60.1827,60.7305,59.6999,59.9413,478355.0
2022-12-20,59.5607,60.5495,59.5421,60.2849,323667.0
2022-12-21,60.7398,61.659,60.7398,61.334,487167.0
2022-12-22,61.0926,61.5662,60.452,61.5104,400761.0
2022-12-23,61.6033,62.3553,61.2783,62.0211,237682.0
2022-12-24,61.6033,62.3553,61.2783,62.0211,237682.0
2022-12-25,61.6033,62.3553,61.2783,62.0211,237682.0
2022-12-26,61.6033,62.3553,61.2783,62.0211,237682.0
2022-12-27,62.3739,62.3739,61.6961,62.0954,199323.0
2022-12-28,62.2904,62.7453,61.9793,62.3461,287577.0
2022-12-29,62.4111,63.5902,62.0397,63.4973,332319.0
2022-12-30,63.4045,63.6366,62.7917,63.2002,252273.0
2022-12-31,63.4045,63.6366,62.7917,63.2002,252273.0
2023-01-01,63.4045,63.6366,62.7917,63.2002,252273.0
2023-01-02,63.4045,63.6366,62.7917,63.2002,252273.0
2023-01-03,63.2559,63.5159,62.4203,62.7732,332611.0
2023-01-04,63.2652,63.6923,62.671,62.9867,361438.0
2023-01-05,62.606,63.0145,62.1047,62.8196,296853.0
2023-01-06,63.0331,64.8158,63.0331,64.5279,272088.0
2023-01-07,63.0331,64.8158,63.0331,64.5279,272088.0
2023-01-08,63.0331,64.8158,63.0331,64.5279,272088.0
2023-01-09,64.8808,64.8808,63.3581,63.4695,327987.0
2023-01-10,63.2931,63.6923,62.8289,63.6088,230899.0
2023-01-11,63.6088,64.2308,63.5252,64.073,377348.0
2023-01-12,64.2865,64.9365,63.8316,64.5372,292367.0
2023-01-13,64.008,65.1779,63.2002,65.0479,256174.0
2023-01-14,64.008,65.1779,63.2002,65.0479,256174.0
2023-01-15,64.008,65.1779,63.2002,65.0479,256174.0
2023-01-16,64.008,65.1779,63.2002,65.0479,256174.0
2023-01-17,65.0479,65.1779,64.0637,64.1101,643693.0
2023-01-18,63.748,63.748,61.6869,61.7518,512133.0
2023-01-19,61.7426,62.6571,60.7584,61.1855,704900.0
2023-01-20,61.4547,61.6822,60.5263,60.8791,580143.0
2023-01-21,61.4547,61.6822,60.5263,60.8791,580143.0
2023-01-22,61.4547,61.6822,60.5263,60.8791,580143.0
2023-01-23,60.9255,61.5476,60.7584,61.1205,541890.0
2023-01-24,61.0369,61.4733,60.4706,61.2969,479305.0
2023-01-25,61.0276,61.4176,60.6284,60.9812,364693.0
2023-01-26,60.9534,61.4547,60.3406,60.7213,306368.0
2023-01-27,60.7213,61.0184,60.4149,60.7398,267752.0
2023-01-28,60.7213,61.0184,60.4149,60.7398,267752.0
2023-01-29,60.7213,61.0184,60.4149,60.7398,267752.0
2023-01-30,60.6655,61.3619,60.4381,60.5263,356253.0
2023-01-31,60.8884,61.8261,60.4706,61.7983,746369.0
2023-02-01,61.4269,61.7704,60.777,61.3155,446836.0
2023-02-02,61.4083,62.4668,60.9812,62.4389,467289.0
2023-02-03,62.3368,63.2281,62.2021,62.9496,630427.0
2023-02-04,62.3368,63.2281,62.2021,62.9496,630427.0
2023-02-05,62.3368,63.2281,62.2021,62.9496,630427.0
2023-02-06,62.801,63.1167,62.0304,62.2254,360079.0
2023-02-07,62.0768,62.9774,61.4733,62.8939,402695.0
2023-02-08,62.5782,62.9821,62.0118,62.049,343921.0
2023-02-09,62.4575,62.8381,61.594,61.6219,405879.0
2023-02-10,61.8354,62.0118,61.3712,61.8261,524460.0
2023-02-11,61.8354,62.0118,61.3712,61.8261,524460.0
2023-02-12,61.8354,62.0118,61.3712,61.8261,524460.0
2023-02-13,61.6126,62.2625,61.529,62.1139,298876.0
2023-02-14,61.9283,62.2161,61.1948,61.6776,257442.0
2023-02-15,61.5662,62.1789,61.2783,62.0861,293036.0
2023-02-16,61.529,62.1896,61.4269,61.5569,339200.0
2023-02-17,61.6869,62.5318,61.5476,62.2254,417653.0
2023-02-18,61.6869,62.5318,61.5476,62.2254,417653.0
2023-02-19,61.6869,62.5318,61.5476,62.2254,417653.0
2023-02-20,61.6869,62.5318,61.5476,62.2254,417653.0
2023-02-21,62.1604,62.3507,61.3897,61.594,369963.0
2023-02-22,61.6126,61.854,61.1391,61.2969,485198.0
2023-02-23,61.3155,61.7426,60.8977,61.1576,352245.0
2023-02-24,60.9998,62.0954,60.6841,61.984,476865.0
2023-02-25,60.9998,62.0954,60.6841,61.984,476865.0
2023-02-26,60.9998,62.0954,60.6841,61.984,476865.0
2023-02-27,62.1047,62.5503,61.8261,61.9004,356689.0
2023-02-28,62.0768,62.3971,61.399,61.4176,667239.0
2023-03-01,60.8698,61.2087,60.4799,60.9812,464384.0
2023-03-02,60.7862,60.7955,59.9506,60.6841,496758.0
2023-03-03,60.8698,61.3897,60.2756,61.2969,363837.0
2023-03-04,60.8698,61.3897,60.2756,61.2969,363837.0
2023-03-05,60.8698,61.3897,60.2756,61.2969,363837.0
2023-03-06,60.9613,61.502,60.5977,60.8494,392688.0
2023-03-07,60.5977,60.607,59.2086,59.4417,367288.0
2023-03-08,59.4603,59.9451,59.0688,59.4697,260251.0
2023-03-09,59.0315,59.0688,57.2695,57.4466,708432.0
2023-03-10,56.0389,57.9407,55.5728,56.5237,889125.0
2023-03-11,56.0389,57.9407,55.5728,56.5237,889125.0
2023-03-12,56.0389,57.9407,55.5728,56.5237,889125.0
2023-03-13,54.2769,56.1974,52.0512,54.8736,1671097.0
2023-03-14,57.6704,58.4162,55.2092,55.8058,1007826.0
2023-03-15,54.0811,55.9177,53.6523,55.2278,923501.0
2023-03-16,54.7244,57.8195,54.0345,56.5144,880494.0
2023-03-17,55.9457,55.9457,53.9413,54.2023,1100162.0
2023-03-18,55.9457,55.9457,53.9413,54.2023,1100162.0
2023-03-19,55.9457,55.9457,53.9413,54.2023,1100162.0
2023-03-20,55.0041,56.0948,54.4913,54.8549,584635.0
2023-03-21,56.533,57.8009,55.7313,56.6262,740369.0
2023-03-22,56.3186,56.7008,53.9972,54.0625,505479.0
2023-03-23,54.6032,54.6463,52.4776,52.7666,666624.0
2023-03-24,52.2912,54.0345,51.9462,53.876,534426.0
2023-03-25,52.2912,54.0345,51.9462,53.876,534426.0
2023-03-26,52.2912,54.0345,51.9462,53.876,534426.0
2023-03-27,55.3211,55.4656,54.0811,54.1277,557236.0
2023-03-28,53.9506,54.799,53.7269,54.5566,496761.0
2023-03-29,55.0507,55.405,54.4088,55.349,522689.0
2023-03-30,55.7965,55.7965,54.2396,54.3235,358838.0
2023-03-31,54.9668,55.0787,54.2676,54.3981,1343764.0
2023-04-01,54.9668,55.0787,54.2676,54.3981,1343764.0
2023-04-02,54.9668,55.0787,54.2676,54.3981,1343764.0
2023-04-03,54.6125,54.9761,54.0905,54.8083,554653.0
2023-04-04,54.9575,54.9575,53.6347,54.3049,423021.0
2023-04-05,53.4192,54.2256,52.8319,53.2514,567804.0
2023-04-06,53.037,53.4798,52.2725,52.5336,736777.0
2023-04-07,53.037,53.4798,52.2725,52.5336,736777.0
2023-04-08,53.037,53.4798,52.2725,52.5336,736777.0
2023-04-09,53.037,53.4798,52.2725,52.5336,736777.0
2023-04-10,52.2073,52.9438,51.8731,52.4963,484719.0
2023-04-11,52.5429,52.6734,51.9462,52.0301,496885.0
2023-04-12,52.3191,53.0929,51.3869,51.6852,536902.0
2023-04-13,51.6852,52.459,51.2392,52.1979,638420.0
2023-04-14,52.7293,53.1489,51.0932,51.4055,573075.0
2023-04-15,52.7293,53.1489,51.0932,51.4055,573075.0
2023-04-16,52.7293,53.1489,51.0932,51.4055,573075.0
2023-04-17,51.3682,52.6548,50.958,52.6175,617384.0
2023-04-18,52.9158,52.9531,50.1936,50.6038,737880.0
2023-04-19,50.5571,50.9394,49.5783,50.697,870416.0
2023-04-20,50.3427,51.0512,50.3287,50.6877,516854.0
2023-04-21,50.7902,51.0979,50.2029,50.8741,505702.0
2023-04-22,50.7902,51.0979,50.2029,50.8741,505702.0
2023-04-23,50.7902,51.0979,50.2029,50.8741,505702.0
2023-04-24,50.4453,51.1445,50.3147,50.6317,420449.0
2023-04-25,50.0257,50.4639,48.6724,48.8511,560865.0
2023-04-26,48.8231,49.7834,48.6905,49.6994,739311.0
2023-04-27,49.7647,51.6293,49.7647,51.5174,697443.0
2023-04-28,51.5174,52.72,51.0792,52.0674,2069021.0
2023-04-29,51.5174,52.72,51.0792,52.0674,2069021.0
2023-04-30,51.5174,52.72,51.0792,52.0674,2069021.0
2023-05-01,51.8996,52.1233,51.3216,51.7691,666606.0
2023-05-02,51.5267,51.7644,49.4198,50.0444,939334.0
2023-05-03,50.2402,51.5547,49.182,49.5037,945931.0
2023-05-04,48.618,48.7579,46.9492,47.2103,1334712.0
2023-05-05,49.0469,49.0469,47.6112,48.04,947187.0
2023-05-06,49.0469,49.0469,47.6112,48.04,947187.0
2023-05-07,49.0469,49.0469,47.6112,48.04,947187.0
2023-05-08,48.5061,48.5807,47.0332,47.4713,544657.0
2023-05-09,47.0798,47.462,46.7628,47.0704,457490.0
2023-05-10,47.723,47.723,45.4484,45.9983,636939.0
2023-05-11,45.4483,45.9144,44.9915,45.2432,498024.0
2023-05-12,45.5975,45.7559,44.7584,45.4483,354579.0
2023-05-13,45.5975,45.7559,44.7584,45.4483,354579.0
2023-05-14,45.5975,45.7559,44.7584,45.4483,354579.0
2023-05-15,45.6068,46.6136,45.3644,46.3806,390501.0
2023-05-16,45.4483,45.9797,45.0381,45.0567,484966.0
2023-05-17,45.7186,47.4247,45.4576,46.7721,911808.0
2023-05-18,46.6696,47.0238,45.8212,46.2873,644075.0
2023-05-19,46.7255,47.2103,44.9822,45.3364,707654.0
2023-05-20,46.7255,47.2103,44.9822,45.3364,707654.0
2023-05-21,46.7255,47.2103,44.9822,45.3364,707654.0
2023-05-22,45.8492,46.1195,45.2339,45.7839,565352.0
2023-05-23,45.8026,46.6323,45.4296,45.4669,466457.0
2023-05-24,45.3271,45.3271,44.544,44.7025,571041.0
2023-05-25,44.4041,45.1127,44.1058,45.0288,543983.0
2023-05-26,45.0567,45.3551,44.2923,45.3178,353324.0
2023-05-27,45.0567,45.3551,44.2923,45.3178,353324.0
2023-05-28,45.0567,45.3551,44.2923,45.3178,353324.0
2023-05-29,45.0567,45.3551,44.2923,45.3178,353324.0
2023-05-30,45.4669,45.728,44.791,45.4483,465721.0
2023-05-31,45.1873,45.3737,43.8634,44.7025,1082233.0
2023-06-01,44.9915,45.7093,44.3025,45.3644,428107.0
2023-06-02,45.8706,47.53,45.7394,47.4081,562298.0
2023-06-03,45.8706,47.53,45.7394,47.4081,562298.0
2023-06-04,45.8706,47.53,45.7394,47.4081,562298.0
2023-06-05,46.9019,46.93,44.9707,45.3269,774739.0
2023-06-06,45.5238,47.6425,45.3972,47.3143,589620.0
2023-06-07,47.6706,49.0299,47.3143,48.7862,504676.0
2023-06-08,48.6362,48.6362,47.7362,48.2237,548729.0
2023-06-09,48.0081,48.0549,47.4456,47.8206,379276.0
2023-06-10,48.0081,48.0549,47.4456,47.8206,379276.0
2023-06-11,48.0081,48.0549,47.4456,47.8206,379276.0
2023-06-12,48.2049,48.8143,46.555,47.1268,492155.0
2023-06-13,47.1268,48.3174,47.0425,47.6518,456247.0
2023-06-14,47.6987,48.0456,45.9522,46.0863,738615.0
2023-06-15,45.8613,47.3331,45.8613,47.1175,695877.0
2023-06-16,47.5393,47.5393,46.3206,46.5362,1562416.0
2023-06-17,47.5393,47.5393,46.3206,46.5362,1562416.0
2023-06-18,47.5393,47.5393,46.3206,46.5362,1562416.0
2023-06-19,47.5393,47.5393,46.3206,46.5362,1562416.0
2023-06-20,46.3206,46.4566,45.3081,45.3925,548556.0
2023-06-21,45.2519,45.2519,44.5769,44.6613,509683.0
2023-06-22,44.5488,44.5488,43.2082,43.4801,413792.0
2023-06-23,43.1988,43.5738,42.7022,42.8332,689896.0
2023-06-24,43.1988,43.5738,42.7022,42.8332,689896.0
2023-06-25,43.1988,43.5738,42.7022,42.8332,689896.0
2023-06-26,42.9926,43.9301,42.9926,43.7144,494443.0
2023-06-27,43.8551,44.4925,43.1523,44.1644,425477.0
2023-06-28,44.0051,44.0051,43.4156,43.7801,441067.0
2023-06-29,44.0519,45.0269,43.8832,44.9707,532709.0
2023-06-30,45.2894,46.0206,45.13,45.655,1204006.0
2023-07-01,45.2894,46.0206,45.13,45.655,1204006.0
2023-07-02,45.2894,46.0206,45.13,45.655,1204006.0
2023-07-03,45.5519,46.6394,45.5519,46.18,496937.0
2023-07-04,45.5519,46.6394,45.5519,46.18,496937.0
2023-07-05,45.7581,46.8175,45.7394,45.9644,617595.0
2023-07-06,45.5894,45.6175,44.5769,45.0644,561430.0
2023-07-07,44.8019,45.7675,44.5019,45.5988,1031924.0
2023-07-08,44.8019,45.7675,44.5019,45.5988,1031924.0
2023-07-09,44.8019,45.7675,44.5019,45.5988,1031924.0
2023-07-10,45.5144,46.8456,45.3269,46.1425,475735.0
2023-07-11,46.18,46.4987,45.7675,46.2456,593516.0
2023-07-12,46.855,47.2862,46.3487,46.405,900442.0
2023-07-13,46.63,47.4456,46.5081,46.855,488845.0
2023-07-14,47.3987,47.3987,45.1066,45.8613,687616.0
2023-07-15,47.3987,47.3987,45.1066,45.8613,687616.0
2023-07-16,47.3987,47.3987,45.1066,45.8613,687616.0
2023-07-17,45.9644,46.6956,45.6738,46.4425,600108.0
2023-07-18,46.4425,47.8956,46.2925,47.7737,752343.0
2023-07-19,49.9955,51.5517,47.8206,50.2861,981915.0
2023-07-20,50.5393,50.5393,48.1206,49.2643,1118046.0
2023-07-21,49.5549,49.7893,48.8987,49.283,696185.0
2023-07-22,49.5549,49.7893,48.8987,49.283,696185.0
2023-07-23,49.5549,49.7893,48.8987,49.283,696185.0
2023-07-24,49.1705,50.1736,49.133,50.0236,485164.0
2023-07-25,50.1549,50.6518,49.433,49.5268,918177.0
2023-07-26,50.0986,50.7361,50.0377,50.3236,762516.0
2023-07-27,50.5486,50.6564,48.8143,48.8799,944840.0
2023-07-28,49.2549,50.0049,49.0346,49.7049,530661.0
2023-07-29,49.2549,50.0049,49.0346,49.7049,530661.0
2023-07-30,49.2549,50.0049,49.0346,49.7049,530661.0
2023-07-31,49.808,50.1924,49.4705,49.8549,1664661.0
2023-08-01,49.7143,50.3893,49.0955,50.2393,792086.0
2023-08-02,49.4799,50.2393,49.4799,50.0424,633745.0
2023-08-03,50.033,50.6049,49.6393,50.2393,436173.0
2023-08-04,50.0799,50.7629,49.8549,49.9955,441434.0
2023-08-05,50.0799,50.7629,49.8549,49.9955,441434.0
2023-08-06,50.0799,50.7629,49.8549,49.9955,441434.0
2023-08-07,50.0893,50.5674,49.7705,50.4361,363691.0
2023-08-08,49.2924,50.1549,48.3643,50.0049,404489.0
