,AGCO US Equity,AGCO US Equity,AGCO US Equity,AGCO US Equity,AGCO US Equity
2022-05-27,118.8247,120.6377,118.0316,120.5433,403086.0
2022-05-28,118.8247,120.6377,118.0316,120.5433,403086.0
2022-05-29,118.8247,120.6377,118.0316,120.5433,403086.0
2022-05-30,118.8247,120.6377,118.0316,120.5433,403086.0
2022-05-31,119.8068,123.3383,119.3346,120.9871,840897.0
2022-06-01,121.7142,122.2901,116.7502,119.0891,444879.0
2022-06-02,120.0995,122.6962,119.3252,122.649,274316.0
2022-06-03,121.3837,123.4705,121.1334,122.4223,302722.0
2022-06-04,121.3837,123.4705,121.1334,122.4223,302722.0
2022-06-05,121.3837,123.4705,121.1334,122.4223,302722.0
2022-06-06,122.9889,125.3212,122.7528,124.9907,402738.0
2022-06-07,123.5271,126.0011,123.2816,125.6611,366224.0
2022-06-08,124.4336,124.9435,121.6482,122.0258,352059.0
2022-06-09,120.8454,120.8643,115.3121,115.3877,972484.0
2022-06-10,112.3472,113.9052,109.7221,111.2802,653699.0
2022-06-11,112.3472,113.9052,109.7221,111.2802,653699.0
2022-06-12,112.3472,113.9052,109.7221,111.2802,653699.0
2022-06-13,108.1075,108.471,103.9622,104.7082,782371.0
2022-06-14,104.9065,105.7425,103.961,105.1331,447030.0
2022-06-15,105.7563,108.589,105.3786,107.5126,409039.0
2022-06-16,104.7743,105.1047,100.459,101.5827,655557.0
2022-06-17,102.0737,103.0557,99.8264,101.7999,810875.0
2022-06-18,102.0737,103.0557,99.8264,101.7999,810875.0
2022-06-19,102.0737,103.0557,99.8264,101.7999,810875.0
2022-06-20,102.0737,103.0557,99.8264,101.7999,810875.0
2022-06-21,104.4815,105.728,102.3759,104.4721,381641.0
2022-06-22,101.9793,103.0746,99.9586,100.2702,452391.0
2022-06-23,98.4383,99.5148,91.1393,91.7719,1089604.0
2022-06-24,92.9144,97.1541,92.7775,95.0201,1381410.0
2022-06-25,92.9144,97.1541,92.7775,95.0201,1381410.0
2022-06-26,92.9144,97.1541,92.7775,95.0201,1381410.0
2022-06-27,97.1069,97.4657,94.8407,96.6537,732844.0
2022-06-28,98.0512,98.9577,96.0683,96.7009,511955.0
2022-06-29,96.2099,96.7387,94.548,95.5111,502495.0
2022-06-30,93.651,94.1136,91.6397,93.1977,551729.0
2022-07-01,93.396,95.9833,91.5925,95.0107,471186.0
2022-07-02,93.396,95.9833,91.5925,95.0107,471186.0
2022-07-03,93.396,95.9833,91.5925,95.0107,471186.0
2022-07-04,93.396,95.9833,91.5925,95.0107,471186.0
2022-07-05,92.8767,92.9003,89.789,91.177,785254.0
2022-07-06,90.7332,91.8474,88.5614,89.8928,632490.0
2022-07-07,93.1033,94.0192,91.9796,93.396,697224.0
2022-07-08,93.3394,93.6604,91.4225,91.7341,580768.0
2022-07-09,93.3394,93.6604,91.4225,91.7341,580768.0
2022-07-10,93.3394,93.6604,91.4225,91.7341,580768.0
2022-07-11,89.8834,90.5216,87.8721,88.9203,879097.0
2022-07-12,87.5228,89.8079,86.6698,88.1176,1001372.0
2022-07-13,86.7579,87.1828,85.4076,86.6635,979244.0
2022-07-14,84.5295,85.2471,83.6136,85.2188,648371.0
2022-07-15,86.7107,86.8665,84.3784,86.824,512600.0
2022-07-16,86.7107,86.8665,84.3784,86.824,512600.0
2022-07-17,86.7107,86.8665,84.3784,86.824,512600.0
2022-07-18,88.7786,90.1006,86.5407,86.8335,674161.0
2022-07-19,88.3065,92.2346,87.9854,92.1307,593132.0
2022-07-20,92.2346,93.7171,91.8569,93.6699,615593.0
2022-07-21,93.4243,93.9626,92.0937,93.2638,679041.0
2022-07-22,93.9815,94.5386,91.6586,92.4801,354920.0
2022-07-23,93.9815,94.5386,91.6586,92.4801,354920.0
2022-07-24,93.9815,94.5386,91.6586,92.4801,354920.0
2022-07-25,93.3677,95.1807,92.414,94.9351,478134.0
2022-07-26,94.4253,95.4923,93.481,94.2742,776224.0
2022-07-27,94.3592,98.2684,93.5377,98.0323,650454.0
2022-07-28,97.9379,100.2371,93.9815,97.4563,1060642.0
2022-07-29,99.7414,104.3777,99.3448,102.848,950076.0
2022-07-30,99.7414,104.3777,99.3448,102.848,950076.0
2022-07-31,99.7414,104.3777,99.3448,102.848,950076.0
2022-08-01,101.4033,102.4986,99.9775,101.205,607875.0
2022-08-02,100.4118,101.3844,99.2597,99.562,443535.0
2022-08-03,100.2891,100.6028,99.2693,99.5053,404712.0
2022-08-04,99.3354,101.8471,98.7122,100.3552,449183.0
2022-08-05,98.5422,100.662,98.5422,100.2891,340526.0
2022-08-06,98.5422,100.662,98.5422,100.2891,340526.0
2022-08-07,98.5422,100.662,98.5422,100.2891,340526.0
2022-08-08,100.8839,102.1681,100.4401,101.1672,357437.0
2022-08-09,101.035,101.3938,100.0034,100.6951,741193.0
2022-08-10,101.5355,105.7091,101.3938,104.1511,529394.0
2022-08-11,105.9262,106.8044,104.5571,106.0018,506115.0
2022-08-12,106.4655,107.0238,105.3489,106.6453,390158.0
2022-08-13,106.4655,107.0238,105.3489,106.6453,390158.0
2022-08-14,106.4655,107.0238,105.3489,106.6453,390158.0
2022-08-15,104.8568,106.139,104.4925,105.822,327371.0
2022-08-16,105.9261,107.6956,105.3773,106.9954,323686.0
2022-08-17,105.2259,105.6564,104.1092,104.9987,438502.0
2022-08-18,105.8977,106.5601,105.3489,106.1627,298762.0
2022-08-19,104.6202,105.6375,103.1724,104.9609,473482.0
2022-08-20,104.6202,105.6375,103.1724,104.9609,473482.0
2022-08-21,104.6202,105.6375,103.1724,104.9609,473482.0
2022-08-22,102.8886,103.8159,101.5259,101.7152,522059.0
2022-08-23,101.4597,104.9514,101.4597,104.7433,584218.0
2022-08-24,104.6581,107.4212,104.0525,106.4844,565982.0
2022-08-25,107.1846,109.0677,107.1846,109.0677,384413.0
2022-08-26,109.5976,109.936,104.5114,104.6676,398055.0
2022-08-27,109.5976,109.936,104.5114,104.6676,398055.0
2022-08-28,109.5976,109.936,104.5114,104.6676,398055.0
2022-08-29,103.3049,106.0586,103.2481,105.4151,433484.0
2022-08-30,105.4151,105.7984,101.7057,103.3238,653825.0
2022-08-31,103.797,104.3742,102.3824,102.8696,708494.0
2022-09-01,101.4218,101.8051,98.87,101.0149,628615.0
2022-09-02,103.532,103.6834,100.4377,101.1096,453966.0
2022-09-03,103.532,103.6834,100.4377,101.1096,453966.0
2022-09-04,103.532,103.6834,100.4377,101.1096,453966.0
2022-09-05,103.532,103.6834,100.4377,101.1096,453966.0
2022-09-06,101.8193,102.9075,99.5955,101.0528,441844.0
2022-09-07,100.1917,103.2765,100.0923,103.1251,403042.0
2022-09-08,101.7341,104.2607,100.4472,104.043,682211.0
2022-09-09,105.7747,107.5537,105.7747,107.336,439143.0
2022-09-10,105.7747,107.5537,105.7747,107.336,439143.0
2022-09-11,105.7747,107.5537,105.7747,107.336,439143.0
2022-09-12,108.0836,109.3516,106.7115,108.4527,589160.0
2022-09-13,105.1218,106.5932,102.4485,102.5006,545925.0
2022-09-14,102.6425,102.6425,99.9362,100.9014,577719.0
2022-09-15,100.7216,104.185,100.1444,101.5165,703871.0
2022-09-16,99.3779,99.3779,96.293,98.1193,932801.0
2022-09-17,99.3779,99.3779,96.293,98.1193,932801.0
2022-09-18,99.3779,99.3779,96.293,98.1193,932801.0
2022-09-19,96.6999,101.2893,96.6999,100.8824,413809.0
2022-09-20,99.8132,100.0213,97.8544,98.8385,422187.0
2022-09-21,100.6932,100.9676,98.0815,98.1099,479715.0
2022-09-22,98.6682,98.848,95.5407,95.6117,465941.0
2022-09-23,93.9273,94.1355,90.3883,91.9023,701305.0
2022-09-24,93.9273,94.1355,90.3883,91.9023,701305.0
2022-09-25,93.9273,94.1355,90.3883,91.9023,701305.0
2022-09-26,91.2494,92.5174,89.4988,89.8394,783123.0
2022-09-27,91.2399,92.2903,88.5052,89.3284,745069.0
2022-09-28,90.568,92.7445,89.6312,92.2619,974741.0
2022-09-29,90.6627,91.7036,88.7701,91.4102,680598.0
2022-09-30,91.5143,92.4937,89.3,91.0033,785080.0
2022-10-01,91.5143,92.4937,89.3,91.0033,785080.0
2022-10-02,91.5143,92.4937,89.3,91.0033,785080.0
2022-10-03,92.8486,94.9493,92.4606,94.0977,758362.0
2022-10-04,96.4444,99.9835,96.1842,99.8415,697985.0
2022-10-05,98.5735,103.0589,97.9206,101.4502,736080.0
2022-10-06,100.4093,101.6962,99.8983,100.6837,828155.0
2022-10-07,99.6712,100.5986,97.9017,100.4472,597465.0
2022-10-08,99.6712,100.5986,97.9017,100.4472,597465.0
2022-10-09,99.6712,100.5986,97.9017,100.4472,597465.0
2022-10-10,101.1001,102.827,100.3904,102.2356,655611.0
2022-10-11,101.4124,103.9768,99.4252,102.1315,602337.0
2022-10-12,102.0842,102.3066,100.116,100.6459,696321.0
2022-10-13,99.6239,106.281,98.8006,105.7085,785758.0
2022-10-14,105.7558,106.9954,101.4786,101.7152,507321.0
2022-10-15,105.7558,106.9954,101.4786,101.7152,507321.0
2022-10-16,105.7558,106.9954,101.4786,101.7152,507321.0
2022-10-17,104.0903,105.7842,102.8129,103.3522,365453.0
2022-10-18,105.8031,107.0995,104.1755,106.1154,531247.0
2022-10-19,105.0271,106.3283,104.2796,105.4246,280687.0
2022-10-20,106.2951,107.0427,103.3853,104.5918,582553.0
2022-10-21,104.3364,110.5912,103.9768,109.4936,621311.0
2022-10-22,104.3364,110.5912,103.9768,109.4936,621311.0
2022-10-23,104.3364,110.5912,103.9768,109.4936,621311.0
2022-10-24,108.8312,110.2127,107.1657,109.4746,306039.0
2022-10-25,108.8974,112.3702,108.4053,112.3229,414455.0
2022-10-26,112.673,115.4078,110.8562,112.9191,643789.0
2022-10-27,114.84,116.8934,114.5088,114.7738,485142.0
2022-10-28,114.7643,117.3287,113.5436,117.1773,575064.0
2022-10-29,114.7643,117.3287,113.5436,117.1773,575064.0
2022-10-30,114.7643,117.3287,113.5436,117.1773,575064.0
2022-10-31,116.3635,119.1172,116.168,117.499,729529.0
2022-11-01,115.6633,115.6633,109.4273,110.5818,1377545.0
2022-11-02,110.1181,113.6761,109.4084,109.4273,688770.0
2022-11-03,107.6767,114.0309,107.2603,111.7646,806330.0
2022-11-04,114.4237,115.1215,112.3986,114.4899,448302.0
2022-11-05,114.4237,115.1215,112.3986,114.4899,448302.0
2022-11-06,114.4237,115.1215,112.3986,114.4899,448302.0
2022-11-07,114.7643,116.1364,112.6494,115.5592,408744.0
2022-11-08,116.7042,119.6566,115.7674,117.2341,515975.0
2022-11-09,115.9093,116.373,113.7092,113.9694,473365.0
2022-11-10,118.2182,120.6587,116.4108,120.565,662665.0
2022-11-11,122.079,124.1135,120.5839,120.9719,506534.0
2022-11-12,122.079,124.1135,120.5839,120.9719,506534.0
2022-11-13,122.079,124.1135,120.5839,120.9719,506534.0
2022-11-14,120.1186,120.4883,118.0803,118.2604,541723.0
2022-11-15,119.9953,119.9953,117.3408,117.976,613796.0
2022-11-16,117.3882,118.4595,115.7955,116.7056,442223.0
2022-11-17,114.6483,117.4261,114.1269,117.3313,451114.0
2022-11-18,119.2464,119.2464,116.4022,116.8668,447187.0
2022-11-19,119.2464,119.2464,116.4022,116.8668,447187.0
2022-11-20,119.2464,119.2464,116.4022,116.8668,447187.0
2022-11-21,116.2316,118.9904,115.9471,118.0234,349159.0
2022-11-22,118.6017,121.1235,118.0898,120.9055,849489.0
2022-11-23,122.4792,126.7028,122.3323,123.8255,818038.0
2022-11-24,122.4792,126.7028,122.3323,123.8255,818038.0
2022-11-25,123.598,126.0913,122.8964,125.9112,297915.0
2022-11-26,123.598,126.0913,122.8964,125.9112,297915.0
2022-11-27,123.598,126.0913,122.8964,125.9112,297915.0
2022-11-28,124.0056,125.8164,122.6594,123.3135,490410.0
2022-11-29,123.9298,125.2002,122.6215,123.0007,586803.0
2022-11-30,123.3515,125.8828,121.7018,125.8259,474640.0
2022-12-01,126.4895,127.21,123.1334,124.6787,357873.0
2022-12-02,122.1474,129.2673,121.6355,128.4899,887969.0
2022-12-03,122.1474,129.2673,121.6355,128.4899,887969.0
2022-12-04,122.1474,129.2673,121.6355,128.4899,887969.0
2022-12-05,127.1152,127.5466,124.4796,125.039,423612.0
2022-12-06,125.3234,126.5654,124.7999,126.006,752171.0
2022-12-07,125.1433,128.3098,125.1433,127.6841,492440.0
2022-12-08,128.6795,129.8409,127.4091,128.1012,404820.0
2022-12-09,127.6935,128.5942,125.3519,125.8354,401750.0
2022-12-10,127.6935,128.5942,125.3519,125.8354,401750.0
2022-12-11,127.6935,128.5942,125.3519,125.8354,401750.0
2022-12-12,125.4656,126.9493,124.2047,125.9776,453255.0
2022-12-13,129.8267,129.8836,125.4941,126.6033,561271.0
2022-12-14,127.1437,128.5326,124.5081,125.7595,533117.0
2022-12-15,123.4463,123.8444,120.2252,121.4933,735066.0
2022-12-16,120.6779,125.3613,120.2798,123.2946,2268236.0
2022-12-17,120.6779,125.3613,120.2798,123.2946,2268236.0
2022-12-18,120.6779,125.3613,120.2798,123.2946,2268236.0
2022-12-19,124.2142,125.2665,122.2233,123.5031,701039.0
2022-12-20,123.7686,124.7072,123.2377,123.3041,592156.0
2022-12-21,124.6503,128.2719,123.6643,127.0678,593701.0
2022-12-22,126.8877,127.5419,124.8399,126.9067,487490.0
2022-12-23,127.0489,127.9685,125.5699,127.2006,203632.0
2022-12-24,127.0489,127.9685,125.5699,127.2006,203632.0
2022-12-25,127.0489,127.9685,125.5699,127.2006,203632.0
2022-12-26,127.0489,127.9685,125.5699,127.2006,203632.0
2022-12-27,127.466,129.6513,127.12,127.8832,314347.0
2022-12-28,128.3951,130.7652,127.5987,129.3147,1159980.0
2022-12-29,129.7034,132.6993,128.9924,131.4478,751691.0
2022-12-30,130.5662,131.9029,129.675,131.4858,517276.0
2022-12-31,130.5662,131.9029,129.675,131.4858,517276.0
2023-01-01,130.5662,131.9029,129.675,131.4858,517276.0
2023-01-02,130.5662,131.9029,129.675,131.4858,517276.0
2023-01-03,132.0641,132.7088,128.9355,130.1395,680212.0
2023-01-04,130.4145,131.7417,128.2813,129.3147,764793.0
2023-01-05,129.0398,129.1725,127.1247,127.7315,573191.0
2023-01-06,128.8312,130.1111,127.0109,129.2104,836416.0
2023-01-07,128.8312,130.1111,127.0109,129.2104,836416.0
2023-01-08,128.8312,130.1111,127.0109,129.2104,836416.0
2023-01-09,130.1206,131.8745,128.9355,129.5328,688332.0
2023-01-10,129.1251,133.0975,128.9545,132.595,783342.0
2023-01-11,133.306,133.543,131.1302,131.7702,556956.0
2023-01-12,132.1873,134.4342,130.8127,133.7801,485371.0
2023-01-13,133.0406,134.4153,131.9977,134.0171,334059.0
2023-01-14,133.0406,134.4153,131.9977,134.0171,334059.0
2023-01-15,133.0406,134.4153,131.9977,134.0171,334059.0
2023-01-16,133.0406,134.4153,131.9977,134.0171,334059.0
2023-01-17,133.6379,134.804,132.614,133.6947,411686.0
2023-01-18,135.3159,135.9227,131.2203,131.8745,420279.0
2023-01-19,131.0307,131.8508,127.5134,128.3572,383778.0
2023-01-20,129.0303,130.0068,127.8263,129.9689,384904.0
2023-01-21,129.0303,130.0068,127.8263,129.9689,384904.0
2023-01-22,129.0303,130.0068,127.8263,129.9689,384904.0
2023-01-23,130.2059,130.8428,128.3003,128.9165,458964.0
2023-01-24,129.201,130.6325,126.4516,130.5756,651123.0
2023-01-25,129.7698,131.6849,129.2484,131.2203,484858.0
2023-01-26,132.083,132.6424,128.8976,131.846,507539.0
2023-01-27,131.846,133.1259,131.3056,131.5521,369781.0
2023-01-28,131.846,133.1259,131.3056,131.5521,369781.0
2023-01-29,131.846,133.1259,131.3056,131.5521,369781.0
2023-01-30,130.8695,132.7277,130.1016,130.2154,436626.0
2023-01-31,130.1206,130.9738,128.5764,130.9549,587519.0
2023-02-01,130.405,133.0264,128.5421,131.9882,916696.0
2023-02-02,132.1968,132.6187,123.1429,124.8589,1644858.0
2023-02-03,123.8444,127.9685,123.8444,124.9726,812443.0
2023-02-04,123.8444,127.9685,123.8444,124.9726,812443.0
2023-02-05,123.8444,127.9685,123.8444,124.9726,812443.0
2023-02-06,124.5839,128.0728,124.2331,127.6272,1227228.0
2023-02-07,127.9306,132.9458,123.7544,127.6082,1206944.0
2023-02-08,127.6082,130.0542,126.1577,127.1058,703558.0
2023-02-09,128.4615,129.3384,126.2999,126.8498,690894.0
2023-02-10,126.5938,131.2677,125.4941,131.0023,1033537.0
2023-02-11,126.5938,131.2677,125.4941,131.0023,1033537.0
2023-02-12,126.5938,131.2677,125.4941,131.0023,1033537.0
2023-02-13,131.1919,131.7986,129.5186,131.0023,619482.0
2023-02-14,130.8123,130.8313,126.7081,127.9822,647071.0
2023-02-15,127.3554,130.2235,126.3772,129.3308,681972.0
2023-02-16,128.1627,129.9006,127.8303,128.4761,642984.0
2023-02-17,129.3688,133.7707,129.2168,131.3537,1193879.0
2023-02-18,129.3688,133.7707,129.2168,131.3537,1193879.0
2023-02-19,129.3688,133.7707,129.2168,131.3537,1193879.0
2023-02-20,129.3688,133.7707,129.2168,131.3537,1193879.0
2023-02-21,130.6699,133.1866,130.2995,131.8095,1002895.0
2023-02-22,132.1039,134.5637,130.8693,131.4961,794180.0
2023-02-23,132.9112,134.9151,132.4458,134.6302,936109.0
2023-02-24,132.2179,133.6709,131.2777,132.5788,616083.0
2023-02-25,132.2179,133.6709,131.2777,132.5788,616083.0
2023-02-26,132.2179,133.6709,131.2777,132.5788,616083.0
2023-02-27,133.7279,136.0879,133.4335,134.0698,631355.0
2023-02-28,134.2978,136.0785,133.2056,133.7279,877649.0
2023-03-01,133.9559,135.7793,133.481,135.124,604029.0
2023-03-02,134.5067,136.3111,133.7374,135.5609,503657.0
2023-03-03,135.9218,137.3564,134.4782,136.9854,506180.0
2023-03-04,135.9218,137.3564,134.4782,136.9854,506180.0
2023-03-05,135.9218,137.3564,134.4782,136.9854,506180.0
2023-03-06,137.2703,138.2105,135.1382,135.3234,772115.0
2023-03-07,135.1715,135.784,132.4078,133.1296,566766.0
2023-03-08,133.1771,134.2265,131.781,132.7402,453875.0
2023-03-09,132.9872,133.8894,130.2093,130.404,371609.0
2023-03-10,129.5587,129.5587,122.132,123.3002,745436.0
2023-03-11,129.5587,129.5587,122.132,123.3002,745436.0
2023-03-12,129.5587,129.5587,122.132,123.3002,745436.0
2023-03-13,119.8432,123.1862,119.0265,119.9287,914176.0
2023-03-14,123.0343,124.4161,120.736,121.9516,588974.0
2023-03-15,118.3522,118.8081,112.3691,114.6958,1045372.0
2023-03-16,112.9199,116.695,112.2171,116.0254,779335.0
2023-03-17,114.8478,114.8478,111.3215,113.0149,1053829.0
2023-03-18,114.8478,114.8478,111.3215,113.0149,1053829.0
2023-03-19,114.8478,114.8478,111.3215,113.0149,1053829.0
2023-03-20,114.9808,119.5109,114.4917,118.5232,931894.0
2023-03-21,121.5147,123.3287,120.9544,122.8158,810846.0
2023-03-22,122.6924,122.9298,119.7198,119.8432,641835.0
2023-03-23,120.2231,122.6544,117.8869,119.3019,524943.0
2023-03-24,117.4785,118.884,115.6835,118.4662,496202.0
2023-03-25,117.4785,118.884,115.6835,118.4662,496202.0
2023-03-26,117.4785,118.884,115.6835,118.4662,496202.0
2023-03-27,119.5678,122.5974,118.2003,122.0751,614063.0
2023-03-28,122.246,123.6326,121.4767,122.6829,474492.0
2023-03-29,123.9555,124.4731,122.7683,123.756,390241.0
2023-03-30,125.2186,126.7595,124.6677,126.4057,527748.0
2023-03-31,127.6783,129.8151,127.4836,128.4001,699205.0
2023-04-01,127.6783,129.8151,127.4836,128.4001,699205.0
2023-04-02,127.6783,129.8151,127.4836,128.4001,699205.0
2023-04-03,124.6583,128.4381,123.6896,126.6146,666241.0
2023-04-04,126.928,126.928,118.262,120.2706,701573.0
2023-04-05,119.15,119.4397,110.878,113.3378,1096951.0
2023-04-06,113.5087,113.5135,111.8182,112.9199,678739.0
2023-04-07,113.5087,113.5135,111.8182,112.9199,678739.0
2023-04-08,113.5087,113.5135,111.8182,112.9199,678739.0
2023-04-09,113.5087,113.5135,111.8182,112.9199,678739.0
2023-04-10,113.4707,117.1556,113.4185,116.1964,437613.0
2023-04-11,116.5763,119.9596,116.5763,117.6209,619855.0
2023-04-12,118.4852,119.2203,117.5934,118.5042,569134.0
2023-04-13,119.2544,119.8148,116.3863,118.9885,427308.0
2023-04-14,119.4919,120.9544,118.4758,119.5393,258759.0
2023-04-15,119.4919,120.9544,118.4758,119.5393,258759.0
2023-04-16,119.4919,120.9544,118.4758,119.5393,258759.0
2023-04-17,120.1187,121.1918,119.1927,120.3846,355125.0
2023-04-18,121.8566,123.2052,121.1633,121.8091,333556.0
2023-04-19,121.4293,121.4293,118.96,120.3181,306000.0
2023-04-20,119.1405,120.2944,118.4947,119.7103,382780.0
2023-04-21,119.2924,119.2924,117.2695,118.1528,518386.0
2023-04-22,119.2924,119.2924,117.2695,118.1528,518386.0
2023-04-23,119.2924,119.2924,117.2695,118.1528,518386.0
2023-04-24,118.1813,119.6628,118.1813,119.0265,352352.0
2023-04-25,117.9248,118.1433,115.9495,116.7852,362517.0
2023-04-26,115.5601,117.7539,115.4841,116.3578,616563.0
2023-04-27,115.769,117.7634,114.0216,116.8042,625830.0
2023-04-28,116.2819,117.7871,115.826,117.7064,469009.0
2023-04-29,116.2819,117.7871,115.826,117.7064,469009.0
2023-04-30,116.2819,117.7871,115.826,117.7064,469009.0
2023-05-01,118.1908,119.2782,117.545,118.3617,582051.0
2023-05-02,126.2348,127.2414,115.6218,121.5147,1194270.0
2023-05-03,123.87,125.2661,120.9354,121.0969,1070840.0
2023-05-04,120.6695,121.1521,115.5031,116.0444,694472.0
2023-05-05,117.412,121.0687,117.1556,120.6315,677857.0
2023-05-06,117.412,121.0687,117.1556,120.6315,677857.0
2023-05-07,117.412,121.0687,117.1556,120.6315,677857.0
2023-05-08,122.208,123.6421,119.7103,120.5745,580444.0
2023-05-09,119.4729,121.2013,119.2449,120.8879,404553.0
2023-05-10,122.322,122.5119,118.6751,120.641,542534.0
2023-05-11,118.979,119.15,116.6997,117.3075,652364.0
2023-05-12,118.2309,118.9544,115.9368,116.6222,475921.0
2023-05-13,118.2309,118.9544,115.9368,116.6222,475921.0
2023-05-14,118.2309,118.9544,115.9368,116.6222,475921.0
2023-05-15,116.5936,119.1162,115.9177,117.6217,559182.0
2023-05-16,116.4318,116.7174,113.4332,114.0329,526821.0
2023-05-17,115.2419,117.517,114.1186,116.0891,744908.0
2023-05-18,115.9898,116.1387,112.9473,115.3346,1144956.0
2023-05-19,119.2952,120.2581,112.7836,113.4883,1120358.0
2023-05-20,119.2952,120.2581,112.7836,113.4883,1120358.0
2023-05-21,119.2952,120.2581,112.7836,113.4883,1120358.0
2023-05-22,113.3394,115.0269,112.1681,113.9251,913044.0
2023-05-23,113.1607,116.4563,111.8108,115.2354,740880.0
2023-05-24,113.9251,114.8284,110.6791,111.3244,683430.0
2023-05-25,110.6791,112.9622,109.3788,112.7637,668282.0
2023-05-26,113.5479,114.3246,112.4163,113.5181,492818.0
2023-05-27,113.5479,114.3246,112.4163,113.5181,492818.0
2023-05-28,113.5479,114.3246,112.4163,113.5181,492818.0
2023-05-29,113.5479,114.3246,112.4163,113.5181,492818.0
2023-05-30,113.26,113.806,110.5303,111.9001,627485.0
2023-05-31,110.6791,111.8604,109.4185,109.4681,513907.0
2023-06-01,110.2325,112.2078,109.0016,110.7883,1100705.0
2023-06-02,112.8729,119.0173,111.1358,118.521,904557.0
2023-06-03,112.8729,119.0173,111.1358,118.521,904557.0
2023-06-04,112.8729,119.0173,111.1358,118.521,904557.0
2023-06-05,118.0048,118.7642,114.9276,115.8706,459895.0
2023-06-06,114.9574,120.2383,114.9574,119.7419,639079.0
2023-06-07,120.1291,122.5958,118.7394,121.9952,814577.0
2023-06-08,121.8761,122.3972,120.675,121.8662,407856.0
2023-06-09,121.757,122.3327,120.4666,121.9257,484776.0
2023-06-10,121.757,122.3327,120.4666,121.9257,484776.0
2023-06-11,121.757,122.3327,120.4666,121.9257,484776.0
2023-06-12,122.0548,123.9543,120.7246,123.8018,562020.0
2023-06-13,124.7448,129.2911,124.7448,128.7849,721492.0
2023-06-14,129.5194,131.5543,128.0503,128.904,877575.0
2023-06-15,128.9338,131.0183,128.9338,130.9488,462565.0
2023-06-16,131.4948,131.6834,129.3209,130.8992,795237.0
2023-06-17,131.4948,131.6834,129.3209,130.8992,795237.0
2023-06-18,131.4948,131.6834,129.3209,130.8992,795237.0
2023-06-19,131.4948,131.6834,129.3209,130.8992,795237.0
2023-06-20,129.579,131.5146,128.6757,131.3558,596530.0
2023-06-21,130.6411,134.8151,129.44,133.7381,706351.0
2023-06-22,133.49,134.5918,132.2591,132.6661,473664.0
2023-06-23,131.0084,131.2565,127.9113,128.8146,939818.0
2023-06-24,131.0084,131.2565,127.9113,128.8146,939818.0
2023-06-25,131.0084,131.2565,127.9113,128.8146,939818.0
2023-06-26,128.904,132.413,128.904,130.7801,446072.0
2023-06-27,131.1275,131.6635,127.9262,131.5841,559088.0
2023-06-28,131.2168,131.5146,129.4698,129.6385,460825.0
2023-06-29,129.3904,129.713,126.4323,128.2985,558639.0
2023-06-30,129.5293,131.5543,128.3878,130.4525,520081.0
2023-07-01,129.5293,131.5543,128.3878,130.4525,520081.0
2023-07-02,129.5293,131.5543,128.3878,130.4525,520081.0
2023-07-03,129.9264,131.9018,129.2713,131.7032,204872.0
2023-07-04,129.9264,131.9018,129.2713,131.7032,204872.0
2023-07-05,130.7701,131.1374,128.9437,128.9735,368930.0
2023-07-06,127.8022,129.1919,126.544,128.3283,442787.0
2023-07-07,128.1397,131.3359,128.1199,129.7974,477235.0
2023-07-08,128.1397,131.3359,128.1199,129.7974,477235.0
2023-07-09,128.1397,131.3359,128.1199,129.7974,477235.0
2023-07-10,129.0727,131.5643,128.8146,130.929,506339.0
2023-07-11,132.2293,134.4975,131.4352,133.6289,571469.0
2023-07-12,135.237,135.8673,131.8223,132.6661,500352.0
2023-07-13,132.9937,134.5918,131.3757,133.9764,421095.0
2023-07-14,134.4231,134.4231,132.1698,133.8175,399466.0
2023-07-15,134.4231,134.4231,132.1698,133.8175,399466.0
2023-07-16,134.4231,134.4231,132.1698,133.8175,399466.0
2023-07-17,133.9069,135.6341,133.2517,135.2271,384601.0
2023-07-18,135.5844,137.7782,135.2569,137.7087,418722.0
2023-07-19,137.7782,139.3565,137.2965,138.8502,450718.0
2023-07-20,138.9693,139.3416,137.0734,137.9668,542029.0
2023-07-21,138.076,138.076,135.1477,135.3164,598400.0
2023-07-22,138.076,138.076,135.1477,135.3164,598400.0
2023-07-23,138.076,138.076,135.1477,135.3164,598400.0
2023-07-24,135.5348,137.8477,135.0782,137.0436,519823.0
2023-07-25,136.3289,139.4259,136.1701,138.3241,563618.0
2023-07-26,137.4506,138.7112,134.969,135.8127,702648.0
2023-07-27,134.0061,134.4727,129.4996,131.5643,889490.0
2023-07-28,132.9341,132.9341,130.0455,131.5246,928271.0
2023-07-29,132.9341,132.9341,130.0455,131.5246,928271.0
2023-07-30,132.9341,132.9341,130.0455,131.5246,928271.0
2023-07-31,132.6165,134.2245,131.7429,132.1201,779842.0
2023-08-01,132.5073,135.4196,131.6437,132.3484,504162.0
2023-08-02,131.2962,132.8547,129.9661,130.6212,420687.0
2023-08-03,129.8668,130.2391,126.8989,127.415,605897.0
2023-08-04,128.3779,129.579,127.2364,128.3084,498012.0
2023-08-05,128.3779,129.579,127.2364,128.3084,498012.0
2023-08-06,128.3779,129.579,127.2364,128.3084,498012.0
2023-08-07,128.3779,130.2838,128.3084,129.6088,483938.0
2023-08-08,128.2091,128.6012,127.0577,127.9213,445841.0
