,IPG US Equity,IPG US Equity,IPG US Equity,IPG US Equity,IPG US Equity
2021-05-02,28.7232,28.7232,28.3814,28.5613,4987382.0
2021-05-03,28.8491,29.1685,28.6512,28.8491,4200118.0
2021-05-04,28.8042,29.3214,28.6422,29.3079,3597933.0
2021-05-05,29.3349,29.4698,28.8851,29.3619,3215047.0
2021-05-06,29.4968,29.6651,29.0695,29.6228,2518633.0
2021-05-07,29.3709,30.1355,29.3259,30.1085,2621710.0
2021-05-08,29.3709,30.1355,29.3259,30.1085,2621710.0
2021-05-09,29.3709,30.1355,29.3259,30.1085,2621710.0
2021-05-10,30.1175,30.3244,29.4069,29.4968,4600250.0
2021-05-11,29.218,29.7127,28.8896,29.137,3280870.0
2021-05-12,29.0471,29.236,28.3094,28.3634,2801122.0
2021-05-13,28.3994,29.146,28.3994,29.083,3700832.0
2021-05-14,29.254,29.3529,29.065,29.254,3131255.0
2021-05-15,29.254,29.3529,29.065,29.254,3131255.0
2021-05-16,29.254,29.3529,29.065,29.254,3131255.0
2021-05-17,29.3169,29.4204,29.11,29.2989,1985746.0
2021-05-18,29.4429,29.7082,29.209,29.236,3095695.0
2021-05-19,28.8941,29.9466,28.4264,29.3169,4833328.0
2021-05-20,29.4249,29.8027,29.2315,29.7037,3362875.0
2021-05-21,29.7667,30.2525,29.7397,29.8837,3021701.0
2021-05-22,29.7667,30.2525,29.7397,29.8837,3021701.0
2021-05-23,29.7667,30.2525,29.7397,29.8837,3021701.0
2021-05-24,30.0276,30.23,29.8027,29.9826,3016610.0
2021-05-25,30.1625,30.3694,29.4564,29.4788,4449081.0
2021-05-26,29.6318,29.8837,29.5328,29.8297,4183376.0
2021-05-27,30.0906,30.275,29.8837,29.9826,9740019.0
2021-05-28,30.0366,30.3334,29.6678,30.3064,4461612.0
2021-05-29,30.0366,30.3334,29.6678,30.3064,4461612.0
2021-05-30,30.0366,30.3334,29.6678,30.3064,4461612.0
2021-05-31,30.0366,30.3334,29.6678,30.3064,4461612.0
2021-06-01,30.7472,30.9541,30.3289,30.5763,3720388.0
2021-06-02,30.6213,30.6483,30.2615,30.5223,3721384.0
2021-06-03,30.2795,30.6303,30.1175,30.5943,4433458.0
2021-06-04,30.6487,30.8391,30.1772,30.5943,2913781.0
2021-06-05,30.6487,30.8391,30.1772,30.5943,2913781.0
2021-06-06,30.6487,30.8391,30.1772,30.5943,2913781.0
2021-06-07,30.7394,30.7485,30.1591,30.3223,3214156.0
2021-06-08,30.1409,30.4764,29.8689,30.4402,2842697.0
2021-06-09,30.3767,30.4674,30.2135,30.3948,2654346.0
2021-06-10,30.5399,30.7938,30.2497,30.4311,4672952.0
2021-06-11,30.5399,31.152,30.5036,30.9752,5051084.0
2021-06-12,30.5399,31.152,30.5036,30.9752,5051084.0
2021-06-13,30.5399,31.152,30.5036,30.9752,5051084.0
2021-06-14,30.9752,31.22,30.354,30.4946,3853306.0
2021-06-15,30.5671,30.6487,30.286,30.5943,2595919.0
2021-06-16,30.5036,30.5852,30.0321,30.3314,2338873.0
2021-06-17,30.413,30.6306,29.0256,29.4064,3533048.0
2021-06-18,28.9984,29.1798,28.4271,28.5722,8422435.0
2021-06-19,28.9984,29.1798,28.4271,28.5722,8422435.0
2021-06-20,28.9984,29.1798,28.4271,28.5722,8422435.0
2021-06-21,28.808,29.3974,28.808,29.3702,2814720.0
2021-06-22,29.3248,29.4427,28.7536,28.9621,3117599.0
2021-06-23,29.0211,29.275,28.9349,29.0528,2697610.0
2021-06-24,29.2886,29.6059,29.08,29.5153,2933061.0
2021-06-25,29.5606,29.9142,29.4971,29.6603,2811069.0
2021-06-26,29.5606,29.9142,29.4971,29.6603,2811069.0
2021-06-27,29.5606,29.9142,29.4971,29.6603,2811069.0
2021-06-28,29.5878,29.8236,28.6946,28.8896,3391973.0
2021-06-29,29.0528,29.1979,28.7264,28.8171,3022180.0
2021-06-30,28.7264,29.479,28.6901,29.4609,4645365.0
2021-07-01,29.7238,30.2316,29.5878,30.0593,2951502.0
2021-07-02,30.2497,30.3314,29.9097,29.9596,2972416.0
2021-07-03,30.2497,30.3314,29.9097,29.9596,2972416.0
2021-07-04,30.2497,30.3314,29.9097,29.9596,2972416.0
2021-07-05,30.2497,30.3314,29.9097,29.9596,2972416.0
2021-07-06,30.0049,30.0684,29.0165,29.3702,3673163.0
2021-07-07,29.1254,29.5062,28.7037,29.343,3396613.0
2021-07-08,28.7717,29.3294,28.5994,28.9531,4280030.0
2021-07-09,29.4881,30.0775,29.2251,29.9958,2512284.0
2021-07-10,29.4881,30.0775,29.2251,29.9958,2512284.0
2021-07-11,29.4881,30.0775,29.2251,29.9958,2512284.0
2021-07-12,29.7148,30.2316,29.4881,29.9233,2557768.0
2021-07-13,29.7692,29.8598,29.3248,29.343,2518444.0
2021-07-14,29.5878,29.9414,29.3928,29.4609,3616716.0
2021-07-15,29.1616,29.5606,29.0528,29.0709,3289005.0
2021-07-16,29.1798,29.2886,28.4498,28.5088,3015504.0
2021-07-17,29.1798,29.2886,28.4498,28.5088,3015504.0
2021-07-18,29.1798,29.2886,28.4498,28.5088,3015504.0
2021-07-19,28.0826,28.3093,27.6156,28.0191,7085319.0
2021-07-20,28.2911,28.5722,27.6111,28.3546,7614929.0
2021-07-21,31.3197,32.3172,30.7575,31.5646,14571757.0
2021-07-22,32.1086,32.1086,30.7394,30.9298,5636171.0
2021-07-23,31.1746,32.027,31.0205,31.9998,6731556.0
2021-07-24,31.1746,32.027,31.0205,31.9998,6731556.0
2021-07-25,31.1746,32.027,31.0205,31.9998,6731556.0
2021-07-26,32.1177,32.5983,31.7459,32.3081,4863614.0
2021-07-27,31.9817,32.4078,31.6552,32.0451,4447117.0
2021-07-28,32.2174,32.2174,31.5555,31.9635,4612517.0
2021-07-29,32.2356,32.3489,31.6462,31.6824,5398023.0
2021-07-30,31.5736,32.1268,31.5646,32.0633,6122061.0
2021-07-31,31.5736,32.1268,31.5646,32.0633,6122061.0
2021-08-01,31.5736,32.1268,31.5646,32.0633,6122061.0
2021-08-02,32.3444,32.8794,32.1086,32.2356,3596966.0
2021-08-03,32.2809,32.8023,31.7187,32.6708,3910373.0
2021-08-04,32.4169,32.8521,32.1993,32.2446,3913074.0
2021-08-05,32.4985,33.1151,32.3988,33.0789,3104905.0
2021-08-06,33.2693,33.5939,32.9247,33.4869,2750237.0
2021-08-07,33.2693,33.5939,32.9247,33.4869,2750237.0
2021-08-08,33.2693,33.5939,32.9247,33.4869,2750237.0
2021-08-09,33.2965,33.2965,32.63,32.9882,3386095.0
2021-08-10,32.9882,33.6547,32.8703,33.4778,2475755.0
2021-08-11,33.4597,34.0854,33.2919,34.0038,2736102.0
2021-08-12,34.0491,34.2577,33.4597,34.0763,2946758.0
2021-08-13,34.1035,34.3483,33.7997,34.0219,2318784.0
2021-08-14,34.1035,34.3483,33.7997,34.0219,2318784.0
2021-08-15,34.1035,34.3483,33.7997,34.0219,2318784.0
2021-08-16,33.904,34.2078,33.6501,34.0944,2519068.0
2021-08-17,34.167,34.2304,33.632,33.9584,3501162.0
2021-08-18,33.8224,34.0763,33.4053,33.4325,3251035.0
2021-08-19,33.0154,33.4769,32.7207,32.7343,3425545.0
2021-08-20,32.7615,33.1469,32.4849,33.0517,4467890.0
2021-08-21,32.7615,33.1469,32.4849,33.0517,4467890.0
2021-08-22,32.7615,33.1469,32.4849,33.0517,4467890.0
2021-08-23,33.3872,33.7363,33.1469,33.5594,3538519.0
2021-08-24,33.5776,33.8224,33.4506,33.5685,3687159.0
2021-08-25,33.6501,33.9494,33.3962,33.6592,4429613.0
2021-08-26,33.5232,33.5594,33.0426,33.0517,2293898.0
2021-08-27,33.0879,33.5413,33.0517,33.4053,2497650.0
2021-08-28,33.0879,33.5413,33.0517,33.4053,2497650.0
2021-08-29,33.0879,33.5413,33.0517,33.4053,2497650.0
2021-08-30,33.2421,33.5141,33.0789,33.1333,2617531.0
2021-08-31,33.4073,34.065,33.1607,34.0102,4168161.0
2021-09-01,34.0011,34.2843,33.7179,33.9372,3373040.0
2021-09-02,34.0285,34.2797,33.7819,34.266,2583150.0
2021-09-03,34.2752,34.3482,33.8778,34.0742,2267141.0
2021-09-04,34.2752,34.3482,33.8778,34.0742,2267141.0
2021-09-05,34.2752,34.3482,33.8778,34.0742,2267141.0
2021-09-06,34.2752,34.3482,33.8778,34.0742,2267141.0
2021-09-07,34.065,34.2523,33.5854,33.6357,2219925.0
2021-09-08,33.7362,34.0468,33.5078,33.9372,3094398.0
2021-09-09,33.9554,34.0285,33.2749,33.6357,3649780.0
2021-09-10,33.791,33.8275,33.0054,33.0328,2237942.0
2021-09-11,33.791,33.8275,33.0054,33.0328,2237942.0
2021-09-12,33.791,33.8275,33.0054,33.0328,2237942.0
2021-09-13,33.453,33.8275,33.1196,33.8093,3620093.0
2021-09-14,33.8275,34.065,33.6722,33.8184,3218218.0
2021-09-15,33.8001,34.4122,33.5809,34.403,3040366.0
2021-09-16,34.4853,34.4944,33.7362,33.8641,2599195.0
2021-09-17,33.7544,34.1199,33.5763,33.791,3827195.0
2021-09-18,33.7544,34.1199,33.5763,33.791,3827195.0
2021-09-19,33.7544,34.1199,33.5763,33.791,3827195.0
2021-09-20,33.0419,33.4164,32.5897,33.0876,2656989.0
2021-09-21,33.4439,33.8778,32.8775,32.9049,5705755.0
2021-09-22,33.3068,34.129,33.2155,33.791,3937839.0
2021-09-23,34.129,35.3074,34.0102,35.0882,3919814.0
2021-09-24,35.0151,35.6546,34.9649,35.5175,3273996.0
2021-09-25,35.0151,35.6546,34.9649,35.5175,3273996.0
2021-09-26,35.0151,35.6546,34.9649,35.5175,3273996.0
2021-09-27,35.7368,35.9469,35.3348,35.3714,3219054.0
2021-09-28,35.28,35.4353,34.2477,34.2934,3237486.0
2021-09-29,34.5127,34.6314,33.9828,34.2477,2585859.0
2021-09-30,34.4853,34.5309,33.4895,33.4987,3502077.0
2021-10-01,33.8001,34.7685,33.5398,34.5675,2825058.0
2021-10-02,33.8001,34.7685,33.5398,34.5675,2825058.0
2021-10-03,33.8001,34.7685,33.5398,34.5675,2825058.0
2021-10-04,34.403,34.8781,34.0285,34.2295,2610943.0
2021-10-05,34.8324,35.0516,34.0924,34.7136,3378319.0
2021-10-06,34.129,34.5949,33.5169,34.1655,2760413.0
2021-10-07,34.4944,34.8918,34.3345,34.4579,2550692.0
2021-10-08,34.6314,34.7776,33.9554,34.0102,2793953.0
2021-10-09,34.6314,34.7776,33.9554,34.0102,2793953.0
2021-10-10,34.6314,34.7776,33.9554,34.0102,2793953.0
2021-10-11,33.9828,34.2889,33.7088,34.1473,2543716.0
2021-10-12,34.266,34.3071,33.5626,33.6905,2900610.0
2021-10-13,33.7544,33.8823,33.2657,33.6448,2548943.0
2021-10-14,33.992,34.9786,33.992,34.805,3369669.0
2021-10-15,35.0151,35.248,34.8415,34.9146,2269728.0
2021-10-16,35.0151,35.248,34.8415,34.9146,2269728.0
2021-10-17,35.0151,35.248,34.8415,34.9146,2269728.0
2021-10-18,34.7228,35.1156,34.5857,34.8598,2298105.0
2021-10-19,35.1521,35.3577,34.7045,34.9512,4475201.0
2021-10-20,34.5583,35.079,33.9737,34.7228,4665825.0
2021-10-21,34.0559,34.8781,32.9688,33.8732,6638343.0
2021-10-22,33.8732,34.5218,33.4804,33.7636,3087788.0
2021-10-23,33.8732,34.5218,33.4804,33.7636,3087788.0
2021-10-24,33.8732,34.5218,33.4804,33.7636,3087788.0
2021-10-25,33.7727,33.9189,32.8227,33.0236,3522323.0
2021-10-26,33.1515,33.5078,32.9231,33.4164,3441550.0
2021-10-27,33.3251,33.485,32.8912,32.9049,2681200.0
2021-10-28,33.0693,33.4987,32.8318,33.4895,2317649.0
2021-10-29,33.4256,33.8093,33.22,33.4073,2388056.0
2021-10-30,33.4256,33.8093,33.22,33.4073,2388056.0
2021-10-31,33.4256,33.8093,33.22,33.4073,2388056.0
2021-11-01,33.7362,33.8001,33.3342,33.6174,3009790.0
2021-11-02,33.4073,33.6266,32.302,32.576,3847606.0
2021-11-03,32.3933,32.7404,32.037,32.7313,4121896.0
2021-11-04,32.6126,33.0054,32.3111,32.6856,2806014.0
2021-11-05,33.1059,33.4621,33.0236,33.2703,3324352.0
2021-11-06,33.1059,33.4621,33.0236,33.2703,3324352.0
2021-11-07,33.1059,33.4621,33.0236,33.2703,3324352.0
2021-11-08,33.6083,33.6631,32.9506,33.1333,2789768.0
2021-11-09,32.978,33.1789,32.4344,32.914,2127745.0
2021-11-10,32.8957,33.5443,32.5303,32.9688,2247497.0
2021-11-11,32.978,33.8275,32.7678,33.791,2952934.0
2021-11-12,33.8823,34.0011,33.1881,33.1972,1964520.0
2021-11-13,33.8823,34.0011,33.1881,33.1972,1964520.0
2021-11-14,33.8823,34.0011,33.1881,33.1972,1964520.0
2021-11-15,33.2337,33.5443,32.8683,33.0054,1858124.0
2021-11-16,32.9688,33.051,32.6537,32.7496,2823021.0
2021-11-17,32.6217,33.1287,32.6217,32.7861,2430750.0
2021-11-18,32.8501,32.9231,31.5985,31.699,4416236.0
2021-11-19,31.4341,31.5803,31.1098,31.3793,3984355.0
2021-11-20,31.4341,31.5803,31.1098,31.3793,3984355.0
2021-11-21,31.4341,31.5803,31.1098,31.3793,3984355.0
2021-11-22,31.5072,31.6442,31.2788,31.3519,2488163.0
2021-11-23,31.5529,31.7995,31.4158,31.5255,3612147.0
2021-11-24,31.288,31.6808,31.1692,31.4889,2018406.0
2021-11-25,31.288,31.6808,31.1692,31.4889,2018406.0
2021-11-26,30.3744,30.9225,30.0821,30.8677,2411811.0
2021-11-27,30.3744,30.9225,30.0821,30.8677,2411811.0
2021-11-28,30.3744,30.9225,30.0821,30.8677,2411811.0
2021-11-29,31.2057,31.3062,30.4384,31.0778,2819069.0
2021-11-30,30.7555,31.0134,30.1202,30.5622,8506813.0
2021-12-01,31.1791,31.8974,30.4194,30.4425,6385830.0
2021-12-02,30.6082,32.0309,30.5749,31.7592,3412192.0
2021-12-03,31.8513,32.3209,31.4968,31.6948,4157807.0
2021-12-04,31.8513,32.3209,31.4968,31.6948,4157807.0
2021-12-05,31.8513,32.3209,31.4968,31.6948,4157807.0
2021-12-06,32.0539,32.4867,31.9066,31.9802,2863264.0
2021-12-07,32.2289,32.7767,32.1276,32.6248,2945213.0
2021-12-08,32.6524,33.541,32.6524,33.3707,4981873.0
2021-12-09,33.1405,34.0291,33.0852,33.5917,3903791.0
2021-12-10,33.8495,34.1626,33.6699,34.1073,4479250.0
2021-12-11,33.8495,34.1626,33.6699,34.1073,4479250.0
2021-12-12,33.8495,34.1626,33.6699,34.1073,4479250.0
2021-12-13,34.1073,34.1304,33.5088,33.9324,3972394.0
2021-12-14,34.0797,34.0797,33.4259,33.7482,5579495.0
2021-12-15,33.8587,33.9784,32.8642,33.4996,3954104.0
2021-12-16,33.7851,34.2501,33.4536,33.7206,4190763.0
2021-12-17,33.7758,34.0014,33.1128,33.8035,5503644.0
2021-12-18,33.7758,34.0014,33.1128,33.8035,5503644.0
2021-12-19,33.7758,34.0014,33.1128,33.8035,5503644.0
2021-12-20,33.4167,33.4443,32.5327,32.7077,4073634.0
2021-12-21,33.1405,34.0337,32.855,34.0245,2262248.0
2021-12-22,33.9692,34.0521,33.6746,33.7851,2201827.0
2021-12-23,33.8679,34.1902,33.7206,33.9324,1893967.0
2021-12-24,33.8679,34.1902,33.7206,33.9324,1893967.0
2021-12-25,33.8679,34.1902,33.7206,33.9324,1893967.0
2021-12-26,33.8679,34.1902,33.7206,33.9324,1893967.0
2021-12-27,34.0797,34.8992,33.739,34.89,2246071.0
2021-12-28,34.7519,35.1295,34.7243,34.844,1386541.0
2021-12-29,34.8532,34.9729,34.7059,34.7888,1566128.0
2021-12-30,35.0742,35.1755,34.7151,34.7795,1487920.0
2021-12-31,34.6967,34.8164,34.4204,34.4849,1898932.0
2022-01-01,34.6967,34.8164,34.4204,34.4849,1898932.0
2022-01-02,34.6967,34.8164,34.4204,34.4849,1898932.0
2022-01-03,34.6967,34.9545,34.448,34.669,2835348.0
2022-01-04,34.8992,35.6635,34.89,35.3597,3275164.0
2022-01-05,35.4517,35.7004,34.2547,34.2915,4178596.0
2022-01-06,34.6138,34.9821,34.3882,34.8072,3238193.0
2022-01-07,34.8348,35.3228,34.4849,34.5678,3489641.0
2022-01-08,34.8348,35.3228,34.4849,34.5678,3489641.0
2022-01-09,34.8348,35.3228,34.4849,34.5678,3489641.0
2022-01-10,34.4665,34.6875,34.0245,34.3744,2927255.0
2022-01-11,34.5401,34.7795,33.8817,34.3928,2655537.0
2022-01-12,34.5309,35.0742,34.3468,34.7611,2600798.0
2022-01-13,34.8624,35.553,34.7888,35.0374,2945601.0
2022-01-14,34.6046,35.111,34.3283,35.0466,2480821.0
2022-01-15,34.6046,35.111,34.3283,35.0466,2480821.0
2022-01-16,34.6046,35.111,34.3283,35.0466,2480821.0
2022-01-17,34.6046,35.111,34.3283,35.0466,2480821.0
2022-01-18,34.7335,34.844,33.6746,33.9048,2913759.0
2022-01-19,34.0981,34.1258,33.5641,33.5917,2562604.0
2022-01-20,33.6561,34.1165,33.0944,33.1681,3500583.0
2022-01-21,32.9195,33.449,32.3974,32.5511,3654758.0
2022-01-22,32.9195,33.449,32.3974,32.5511,3654758.0
2022-01-23,32.9195,33.449,32.3974,32.5511,3654758.0
2022-01-24,31.8882,32.855,31.4001,32.7906,4570958.0
2022-01-25,32.1368,32.7906,31.5198,32.4314,3660734.0
2022-01-26,32.9103,33.3856,32.2427,32.6432,4062483.0
2022-01-27,31.7777,32.2289,30.8246,31.0042,7097643.0
2022-01-28,31.1331,32.4222,30.7095,32.4038,4293208.0
2022-01-29,31.1331,32.4222,30.7095,32.4038,4293208.0
2022-01-30,31.1331,32.4222,30.7095,32.4038,4293208.0
2022-01-31,32.1552,33.0576,31.9948,32.7261,7917864.0
2022-02-01,32.8826,33.449,32.7629,33.3338,3433596.0
2022-02-02,33.3338,33.5088,32.8182,33.2326,3184781.0
2022-02-03,33.0392,33.7758,32.8458,33.6561,3309349.0
2022-02-04,33.6009,33.9922,33.3154,33.4443,3172287.0
2022-02-05,33.6009,33.9922,33.3154,33.4443,3172287.0
2022-02-06,33.6009,33.9922,33.3154,33.4443,3172287.0
2022-02-07,33.693,33.9232,33.5042,33.6561,2966266.0
2022-02-08,33.7851,34.402,33.6561,34.2731,3313164.0
2022-02-09,35.4794,36.8146,35.2123,36.3173,7690059.0
2022-02-10,30.4425,34.9821,30.4379,33.1313,10190684.0
2022-02-11,33.03,33.4167,31.9066,32.1736,5735973.0
2022-02-12,33.03,33.4167,31.9066,32.1736,5735973.0
2022-02-13,33.03,33.4167,31.9066,32.1736,5735973.0
2022-02-14,32.1552,32.6709,31.8651,32.3025,4935800.0
2022-02-15,32.8642,33.4987,32.8642,33.4443,3907113.0
2022-02-16,33.0668,33.9278,33.0484,33.7022,3786086.0
2022-02-17,33.2418,33.7943,33.0392,33.2602,2887267.0
2022-02-18,33.2233,33.6746,33.0484,33.251,3466592.0
2022-02-19,33.2233,33.6746,33.0484,33.251,3466592.0
2022-02-20,33.2233,33.6746,33.0484,33.251,3466592.0
2022-02-21,33.2233,33.6746,33.0484,33.251,3466592.0
2022-02-22,33.2878,33.9048,33.0668,33.5088,4018305.0
2022-02-23,33.7482,33.7482,32.8734,32.9563,3770404.0
2022-02-24,32.0999,33.4305,31.8421,33.3154,4296033.0
2022-02-25,33.2786,34.6322,33.2786,34.5125,4875196.0
2022-02-26,33.2786,34.6322,33.2786,34.5125,4875196.0
2022-02-27,33.2786,34.6322,33.2786,34.5125,4875196.0
2022-02-28,33.7701,34.4893,33.6123,34.1506,4734034.0
2022-03-01,33.8722,34.1506,32.6381,32.9163,4554712.0
2022-03-02,33.3061,33.9,33.1205,33.7886,3736202.0
2022-03-03,33.7701,33.9928,32.7771,33.269,2905535.0
2022-03-04,32.7678,32.8792,31.5243,31.7378,4112600.0
2022-03-05,32.7678,32.8792,31.5243,31.7378,4112600.0
2022-03-06,32.7678,32.8792,31.5243,31.7378,4112600.0
2022-03-07,31.6078,31.7285,29.8539,29.8817,5004452.0
2022-03-08,30.188,31.1346,29.5384,30.1973,5093200.0
2022-03-09,31.2552,31.6264,30.9489,31.348,2758455.0
2022-03-10,30.9211,31.348,30.6705,31.051,3060634.0
2022-03-11,31.5429,31.58,30.6149,30.6149,3082319.0
2022-03-12,31.5429,31.58,30.6149,30.6149,3082319.0
2022-03-13,31.5429,31.58,30.6149,30.6149,3082319.0
2022-03-14,30.9397,32.0579,30.9025,31.7099,7576987.0
2022-03-15,31.812,32.4802,31.812,32.3317,4201536.0
2022-03-16,32.7214,33.8072,32.7029,33.6402,4995567.0
2022-03-17,33.204,33.9835,33.204,33.8072,3761579.0
2022-03-18,33.6309,33.7098,32.8838,33.4453,13997012.0
2022-03-19,33.6309,33.7098,32.8838,33.4453,13997012.0
2022-03-20,33.6309,33.7098,32.8838,33.4453,13997012.0
2022-03-21,33.7979,34.2619,32.9442,33.2875,4185821.0
2022-03-22,33.6123,34.132,33.3154,33.7794,3047715.0
2022-03-23,33.501,33.7607,32.5451,32.6008,4139749.0
2022-03-24,32.8792,33.7562,32.7586,33.3803,3654028.0
2022-03-25,33.5102,33.9232,33.3608,33.8258,3034165.0
2022-03-26,33.5102,33.9232,33.3608,33.8258,3034165.0
2022-03-27,33.5102,33.9232,33.3608,33.8258,3034165.0
2022-03-28,33.7237,33.7237,33.0184,33.4174,2489744.0
2022-03-29,33.7051,34.6795,33.7051,34.5125,4796985.0
2022-03-30,34.3362,34.5403,33.835,33.8722,2499351.0
2022-03-31,33.7422,33.835,32.8931,32.8978,3876513.0
2022-04-01,33.2597,33.3246,32.5683,32.907,3163821.0
2022-04-02,33.2597,33.3246,32.5683,32.907,3163821.0
2022-04-03,33.2597,33.3246,32.5683,32.907,3163821.0
2022-04-04,32.6658,32.805,32.0904,32.5915,2276481.0
2022-04-05,32.4616,32.7957,32.2064,32.2667,2193117.0
2022-04-06,32.2203,32.675,31.8677,31.979,4467508.0
2022-04-07,31.8213,31.9094,31.0046,31.6357,4590464.0
2022-04-08,31.6171,32.3317,31.3851,31.6821,4674132.0
2022-04-09,31.6171,32.3317,31.3851,31.6821,4674132.0
2022-04-10,31.6171,32.3317,31.3851,31.6821,4674132.0
2022-04-11,31.5429,32.0533,31.2738,31.6728,3420641.0
2022-04-12,31.8584,32.1275,31.3712,31.4315,2360780.0
2022-04-13,31.4037,31.9094,31.4037,31.8491,2604212.0
2022-04-14,31.9419,32.3038,31.9419,32.0069,2398630.0
2022-04-15,31.9419,32.3038,31.9419,32.0069,2398630.0
2022-04-16,31.9419,32.3038,31.9419,32.0069,2398630.0
2022-04-17,31.9419,32.3038,31.9419,32.0069,2398630.0
2022-04-18,31.9605,32.341,31.812,32.0069,3339569.0
2022-04-19,32.1925,33.1762,31.9883,32.9906,3599684.0
2022-04-20,33.2782,34.5867,33.204,34.3083,5355215.0
2022-04-21,34.4754,34.6053,33.2226,33.3246,3000426.0
2022-04-22,33.2226,33.2226,32.457,32.5266,2395164.0
2022-04-23,33.2226,33.2226,32.457,32.5266,2395164.0
2022-04-24,33.2226,33.2226,32.457,32.5266,2395164.0
2022-04-25,32.4802,32.6008,31.877,32.5544,3099580.0
2022-04-26,32.5358,32.5451,31.6171,31.6264,3454752.0
2022-04-27,31.645,32.1925,31.2181,31.5614,3798398.0
2022-04-28,32.2482,32.4802,31.116,31.645,3323752.0
2022-04-29,31.5243,31.5429,30.1601,30.2715,3600828.0
2022-04-30,31.5243,31.5429,30.1601,30.2715,3600828.0
2022-05-01,31.5243,31.5429,30.1601,30.2715,3600828.0
2022-05-02,30.4478,30.5646,29.8168,30.3921,2801380.0
2022-05-03,30.6149,31.0325,30.2901,30.8283,3153658.0
2022-05-04,30.9582,31.9698,30.7355,31.9326,2794771.0
2022-05-05,31.58,31.7842,30.3736,30.7633,2638829.0
2022-05-06,30.4942,30.8933,29.8817,30.42,2658593.0
2022-05-07,30.4942,30.8933,29.8817,30.42,2658593.0
2022-05-08,30.4942,30.8933,29.8817,30.42,2658593.0
2022-05-09,29.8075,30.42,29.7333,30.1323,3284220.0
2022-05-10,30.4385,30.7309,29.0744,29.6033,3180972.0
2022-05-11,29.5662,29.9003,28.6289,28.731,2961398.0
2022-05-12,28.731,29.1254,28.3181,29.0373,3851745.0
2022-05-13,29.3342,30.0488,29.2414,29.8075,2819764.0
2022-05-14,29.3342,30.0488,29.2414,29.8075,2819764.0
2022-05-15,29.3342,30.0488,29.2414,29.8075,2819764.0
2022-05-16,29.8725,29.9281,29.3435,29.5941,2016777.0
2022-05-17,30.1787,30.5035,30.0766,30.4478,2461715.0
2022-05-18,30.0117,30.1416,28.9166,29.0651,3158812.0
2022-05-19,28.6753,29.0744,28.0536,28.499,4406554.0
2022-05-20,28.8609,29.1857,27.9422,28.4619,3155184.0
2022-05-21,28.8609,29.1857,27.9422,28.4619,3155184.0
2022-05-22,28.8609,29.1857,27.9422,28.4619,3155184.0
2022-05-23,28.8609,29.1208,28.3598,28.963,3254290.0
2022-05-24,27.5061,27.8216,25.6732,27.5339,8178966.0
2022-05-25,27.4968,28.7078,27.339,28.6197,3664822.0
2022-05-26,28.963,29.5059,28.8238,29.3435,3256965.0
2022-05-27,29.5198,29.9606,29.4456,29.956,3645613.0
2022-05-28,29.5198,29.9606,29.4456,29.956,3645613.0
2022-05-29,29.5198,29.9606,29.4456,29.956,3645613.0
2022-05-30,29.5198,29.9606,29.4456,29.956,3645613.0
2022-05-31,29.8446,30.0859,29.3017,29.9096,6451779.0
2022-06-01,30.1601,30.3179,29.0651,29.3992,2624144.0
2022-06-02,29.3713,29.6497,29.2136,29.6126,2152341.0
2022-06-03,29.5471,29.6407,28.9758,29.1069,2433413.0
2022-06-04,29.5471,29.6407,28.9758,29.1069,2433413.0
2022-06-05,29.5471,29.6407,28.9758,29.1069,2433413.0
2022-06-06,29.3223,29.5705,29.1725,29.3317,2510857.0
2022-06-07,28.9758,29.6267,28.7698,29.6033,2482608.0
2022-06-08,29.4347,29.4347,28.7229,28.7979,2114429.0
2022-06-09,28.648,28.8962,28.3202,28.3296,2347701.0
2022-06-10,27.5242,27.7021,26.789,27.1121,4567000.0
2022-06-11,27.5242,27.7021,26.789,27.1121,4567000.0
2022-06-12,27.5242,27.7021,26.789,27.1121,4567000.0
2022-06-13,26.391,26.8031,25.945,26.2318,4271661.0
2022-06-14,26.2693,26.4285,25.787,26.0164,2888056.0
2022-06-15,26.3348,26.6345,25.8759,26.2693,3592395.0
2022-06-16,25.6699,25.8197,24.7521,24.9019,5627397.0
2022-06-17,25.0986,25.5435,25.0331,25.3327,5942842.0
2022-06-18,25.0986,25.5435,25.0331,25.3327,5942842.0
2022-06-19,25.0986,25.5435,25.0331,25.3327,5942842.0
2022-06-20,25.0986,25.5435,25.0331,25.3327,5942842.0
2022-06-21,25.8104,26.0351,25.4451,25.4826,2972113.0
2022-06-22,25.211,25.6605,25.0893,25.5013,4380435.0
2022-06-23,25.2204,25.4826,24.9019,25.2297,4580448.0
2022-06-24,25.52,26.4191,25.4264,26.2037,5388841.0
2022-06-25,25.52,26.4191,25.4264,26.2037,5388841.0
2022-06-26,25.52,26.4191,25.4264,26.2037,5388841.0
2022-06-27,26.3723,26.4028,25.9415,26.2224,3378870.0
2022-06-28,26.5502,26.6345,25.7074,25.7354,2716467.0
2022-06-29,25.6231,25.7167,25.1033,25.698,6275130.0
2022-06-30,25.5669,26.2178,25.3234,25.7823,4314454.0
2022-07-01,25.7074,26.1241,25.4826,26.0445,2960009.0
2022-07-02,25.7074,26.1241,25.4826,26.0445,2960009.0
2022-07-03,25.7074,26.1241,25.4826,26.0445,2960009.0
