,BSIG US Equity,BSIG US Equity,BSIG US Equity,BSIG US Equity,BSIG US Equity
2021-05-26,22.1368,22.5197,21.928,22.2959,256386.0
2021-05-27,22.6142,22.7534,22.3457,22.3755,306623.0
2021-05-28,22.4749,22.4749,22.1368,22.1468,227178.0
2021-05-29,22.4749,22.4749,22.1368,22.1468,227178.0
2021-05-30,22.4749,22.4749,22.1368,22.1468,227178.0
2021-05-31,22.4749,22.4749,22.1368,22.1468,227178.0
2021-06-01,22.3954,22.8727,22.3556,22.4849,1088347.0
2021-06-02,22.465,22.465,22.2164,22.2363,253778.0
2021-06-03,22.1468,22.3258,22.0175,22.1368,184573.0
2021-06-04,22.097,22.2363,21.9876,22.1567,477908.0
2021-06-05,22.097,22.2363,21.9876,22.1567,477908.0
2021-06-06,22.097,22.2363,21.9876,22.1567,477908.0
2021-06-07,22.2363,22.2593,22.0075,22.0771,286212.0
2021-06-08,22.097,22.1865,21.8484,22.1368,197296.0
2021-06-09,22.1766,22.2462,21.9876,22.1368,339142.0
2021-06-10,22.296,22.4104,22.097,22.1866,313020.0
2021-06-11,22.2562,22.7537,22.2562,22.6144,195575.0
2021-06-12,22.2562,22.7537,22.2562,22.6144,195575.0
2021-06-13,22.2562,22.7537,22.2562,22.6144,195575.0
2021-06-14,22.5945,22.6442,22.1368,22.1866,582614.0
2021-06-15,22.2661,22.7188,22.1965,22.6044,356241.0
2021-06-16,22.5746,23.0919,22.3756,23.0621,387922.0
2021-06-17,23.0919,23.4501,22.5149,22.7935,679248.0
2021-06-18,22.7238,22.7487,22.3855,22.5646,610990.0
2021-06-19,22.7238,22.7487,22.3855,22.5646,610990.0
2021-06-20,22.7238,22.7487,22.3855,22.5646,610990.0
2021-06-21,22.7139,24.1266,22.6442,23.7585,645961.0
2021-06-22,23.4998,23.6839,22.9029,23.6789,594081.0
2021-06-23,23.6889,24.0072,23.5396,23.7287,407346.0
2021-06-24,23.9376,23.9376,23.47,23.6988,259313.0
2021-06-25,23.7685,24.057,23.5197,23.8083,1239010.0
2021-06-26,23.7685,24.057,23.5197,23.8083,1239010.0
2021-06-27,23.7685,24.057,23.5197,23.8083,1239010.0
2021-06-28,23.7784,23.7784,23.46,23.4998,285612.0
2021-06-29,23.5794,23.6938,23.4003,23.47,305598.0
2021-06-30,23.3904,23.4799,23.0621,23.3108,633320.0
2021-07-01,23.5197,23.9973,23.2163,23.8282,349108.0
2021-07-02,23.9177,24.1067,23.7535,23.9873,383897.0
2021-07-03,23.9177,24.1067,23.7535,23.9873,383897.0
2021-07-04,23.9177,24.1067,23.7535,23.9873,383897.0
2021-07-05,23.9177,24.1067,23.7535,23.9873,383897.0
2021-07-06,24.0172,24.2659,23.7983,23.868,406931.0
2021-07-07,23.7585,24.2361,23.6988,24.057,392696.0
2021-07-08,23.4899,23.8879,23.2026,23.5595,379042.0
2021-07-09,23.8182,24.0968,23.5595,24.0371,346332.0
2021-07-10,23.8182,24.0968,23.5595,24.0371,346332.0
2021-07-11,23.8182,24.0968,23.5595,24.0371,346332.0
2021-07-12,23.8083,24.2062,23.8083,24.0868,228246.0
2021-07-13,23.8779,24.0172,23.5595,23.7187,275561.0
2021-07-14,23.8182,24.0769,23.3606,23.3904,474167.0
2021-07-15,23.0919,23.6789,23.0919,23.3705,354669.0
2021-07-16,23.5595,23.8879,23.2909,23.5993,370006.0
2021-07-17,23.5595,23.8879,23.2909,23.5993,370006.0
2021-07-18,23.5595,23.8879,23.2909,23.5993,370006.0
2021-07-19,23.1715,23.2909,22.7338,22.9725,677857.0
2021-07-20,23.072,23.5894,22.8929,23.1715,619093.0
2021-07-21,23.3606,23.858,23.2561,23.7585,384494.0
2021-07-22,23.8282,23.8282,23.3805,23.5695,239667.0
2021-07-23,23.7088,24.1067,23.6174,23.7983,234351.0
2021-07-24,23.7088,24.1067,23.6174,23.7983,234351.0
2021-07-25,23.7088,24.1067,23.6174,23.7983,234351.0
2021-07-26,23.868,24.0769,23.7386,24.0769,173262.0
2021-07-27,23.9277,24.1863,23.7685,24.1465,296703.0
2021-07-28,24.3256,24.6241,23.9476,24.3256,417290.0
2021-07-29,24.2858,24.9723,24.0868,24.5942,401838.0
2021-07-30,24.5942,24.9624,24.5942,24.8629,470193.0
2021-07-31,24.5942,24.9624,24.5942,24.8629,470193.0
2021-08-01,24.5942,24.9624,24.5942,24.8629,470193.0
2021-08-02,24.9723,25.231,24.7534,24.9325,366515.0
2021-08-03,25.0917,25.1713,24.8032,25.1713,661939.0
2021-08-04,25.042,25.6588,24.9723,25.5991,598535.0
2021-08-05,25.7483,26.0568,25.5892,26.0468,357216.0
2021-08-06,26.0468,26.405,26.002,26.2657,424259.0
2021-08-07,26.0468,26.405,26.002,26.2657,424259.0
2021-08-08,26.0468,26.405,26.002,26.2657,424259.0
2021-08-09,26.2756,26.6438,26.007,26.5841,383500.0
2021-08-10,26.5741,26.8427,26.4274,26.4846,435081.0
2021-08-11,26.5144,26.7035,26.2856,26.5244,392868.0
2021-08-12,26.594,26.6637,26.3154,26.6338,314685.0
2021-08-13,26.6736,26.7433,26.5144,26.594,177996.0
2021-08-14,26.6736,26.7433,26.5144,26.594,177996.0
2021-08-15,26.6736,26.7433,26.5144,26.594,177996.0
2021-08-16,26.4746,26.8427,26.201,26.8427,310636.0
2021-08-17,26.6438,26.7234,26.2657,26.4348,433326.0
2021-08-18,26.3652,26.5841,26.007,26.017,355338.0
2021-08-19,25.629,26.0568,25.5195,26.0269,492484.0
2021-08-20,26.0667,26.3254,25.9871,26.1662,365672.0
2021-08-21,26.0667,26.3254,25.9871,26.1662,365672.0
2021-08-22,26.0667,26.3254,25.9871,26.1662,365672.0
2021-08-23,26.2955,26.4348,26.1563,26.2458,210784.0
2021-08-24,26.2458,26.798,26.2359,26.7234,365155.0
2021-08-25,26.8626,27.3601,26.793,27.191,695395.0
2021-08-26,27.191,27.2606,27.0218,27.1213,365209.0
2021-08-27,27.1412,27.5292,27.0517,27.4695,442247.0
2021-08-28,27.1412,27.5292,27.0517,27.4695,442247.0
2021-08-29,27.1412,27.5292,27.0517,27.4695,442247.0
2021-08-30,27.5392,27.5392,27.0218,27.1114,372820.0
2021-08-31,27.2109,27.3402,26.8626,27.0517,319418.0
2021-09-01,27.0019,27.1462,26.9522,27.0417,332048.0
2021-09-02,27.1014,27.4198,26.982,27.2009,309357.0
2021-09-03,27.1213,27.3899,26.9223,27.2606,351951.0
2021-09-04,27.1213,27.3899,26.9223,27.2606,351951.0
2021-09-05,27.1213,27.3899,26.9223,27.2606,351951.0
2021-09-06,27.1213,27.3899,26.9223,27.2606,351951.0
2021-09-07,27.2507,27.2606,26.987,27.0119,311076.0
2021-09-08,26.9024,27.0318,26.604,26.7731,305673.0
2021-09-09,26.6935,27.1414,26.6736,26.7134,326505.0
2021-09-10,26.9125,26.9672,26.4248,26.5243,246340.0
2021-09-11,26.9125,26.9672,26.4248,26.5243,246340.0
2021-09-12,26.9125,26.9672,26.4248,26.5243,246340.0
2021-09-13,26.7333,26.8925,26.5442,26.8726,512896.0
2021-09-14,26.9324,27.0319,26.3451,26.4745,800177.0
2021-09-15,26.5243,26.8925,26.4795,26.7134,451833.0
2021-09-16,26.7333,26.8229,26.4297,26.5342,181288.0
2021-09-17,26.6139,26.6537,26.1461,26.4049,977011.0
2021-09-18,26.6139,26.6537,26.1461,26.4049,977011.0
2021-09-19,26.6139,26.6537,26.1461,26.4049,977011.0
2021-09-20,26.0466,26.0665,25.6982,26.0167,658857.0
2021-09-21,26.2556,26.2854,25.7778,26.1262,472102.0
2021-09-22,26.2854,26.7034,26.2357,26.4646,269358.0
2021-09-23,26.6636,27.002,26.6338,26.8726,288442.0
2021-09-24,26.7532,26.9821,26.5243,26.5542,290474.0
2021-09-25,26.7532,26.9821,26.5243,26.5542,290474.0
2021-09-26,26.7532,26.9821,26.5243,26.5542,290474.0
2021-09-27,26.5641,26.8876,26.5641,26.6736,291475.0
2021-09-28,26.6437,26.7731,26.0267,26.0366,398185.0
2021-09-29,26.1262,26.1262,25.748,25.9172,464801.0
2021-09-30,26.1262,26.5342,25.9769,26.0067,581830.0
2021-10-01,26.0267,26.3451,25.7181,25.9968,699324.0
2021-10-02,26.0267,26.3451,25.7181,25.9968,699324.0
2021-10-03,26.0267,26.3451,25.7181,25.9968,699324.0
2021-10-04,25.8873,26.2854,25.8077,25.8176,575438.0
2021-10-05,25.8774,26.38,25.8276,26.0067,343430.0
2021-10-06,25.7679,26.4457,25.7181,26.375,965710.0
2021-10-07,26.7632,27.002,26.3551,26.4447,426433.0
2021-10-08,26.3053,26.5731,26.166,26.4845,309219.0
2021-10-09,26.3053,26.5731,26.166,26.4845,309219.0
2021-10-10,26.3053,26.5731,26.166,26.4845,309219.0
2021-10-11,26.4845,26.6835,26.1461,26.1859,196626.0
2021-10-12,26.1063,26.2655,25.9669,26.0764,270076.0
2021-10-13,26.1162,26.1212,25.7778,25.9769,334874.0
2021-10-14,26.1759,26.6935,26.0565,26.584,521726.0
2021-10-15,26.8726,26.9224,26.584,26.6338,330952.0
2021-10-16,26.8726,26.9224,26.584,26.6338,330952.0
2021-10-17,26.8726,26.9224,26.584,26.6338,330952.0
2021-10-18,26.3252,26.5542,26.3252,26.3949,324571.0
2021-10-19,26.4447,26.6437,26.3352,26.5044,304923.0
2021-10-20,26.5243,26.8129,26.3402,26.6338,569529.0
2021-10-21,26.6437,26.9921,26.5392,26.803,400702.0
2021-10-22,26.9025,26.9224,26.7233,26.8527,356661.0
2021-10-23,26.9025,26.9224,26.7233,26.8527,356661.0
2021-10-24,26.9025,26.9224,26.7233,26.8527,356661.0
2021-10-25,26.8229,27.2459,26.8229,26.9523,431338.0
2021-10-26,27.1016,27.2608,26.8826,26.9224,289992.0
2021-10-27,26.8428,26.9921,26.584,26.6338,488190.0
2021-10-28,27.1215,29.112,26.9722,28.7139,2604034.0
2021-10-29,28.704,30.1073,28.5149,29.8386,2550426.0
2021-10-30,28.704,30.1073,28.5149,29.8386,2550426.0
2021-10-31,28.704,30.1073,28.5149,29.8386,2550426.0
2021-11-01,30.0974,30.5751,29.4007,29.6793,904082.0
2021-11-02,29.8187,30.5651,29.8187,30.2267,1010841.0
2021-11-03,30.2068,30.3561,29.8585,29.9879,714475.0
2021-11-04,29.968,30.3313,29.4504,29.9083,4776400.0
2021-11-05,30.1272,30.4358,29.8809,30.1471,3311688.0
2021-11-06,30.1272,30.4358,29.8809,30.1471,3311688.0
2021-11-07,30.1272,30.4358,29.8809,30.1471,3311688.0
2021-11-08,30.2168,30.3351,29.9282,30.0874,1202452.0
2021-11-09,30.2068,30.3014,29.9879,30.167,1902433.0
2021-11-10,30.1073,30.3362,30.0177,30.1471,1263371.0
2021-11-11,30.3163,30.6249,30.1372,30.4855,1529868.0
2021-11-12,30.5552,30.7343,30.2666,30.6249,1159410.0
2021-11-13,30.5552,30.7343,30.2666,30.6249,1159410.0
2021-11-14,30.5552,30.7343,30.2666,30.6249,1159410.0
2021-11-15,30.605,30.7045,30.3462,30.4855,1604128.0
2021-11-16,30.3661,30.7045,30.2765,30.3561,2021420.0
2021-11-17,30.3561,30.4756,30.0426,30.2566,2614022.0
2021-11-18,30.2267,30.3462,30.0277,30.3163,1233401.0
2021-11-19,30.1571,30.3263,30.1173,30.2367,935493.0
2021-11-20,30.1571,30.3263,30.1173,30.2367,935493.0
2021-11-21,30.1571,30.3263,30.1173,30.2367,935493.0
2021-11-22,30.3661,30.4358,30.1073,30.1272,935122.0
2021-11-23,30.1173,30.4756,30.0874,30.2566,1456172.0
2021-11-24,30.177,30.3561,30.177,30.3163,526874.0
2021-11-25,30.177,30.3561,30.177,30.3163,526874.0
2021-11-26,30.0575,30.167,29.6594,30.0078,1071084.0
2021-11-27,30.0575,30.167,29.6594,30.0078,1071084.0
2021-11-28,30.0575,30.167,29.6594,30.0078,1071084.0
2021-11-29,30.2467,30.5054,29.9083,30.2964,2801246.0
2021-11-30,30.0575,30.4358,29.8684,29.8883,2944984.0
2021-12-01,30.3263,30.4358,30.0575,30.0974,5922817.0
2021-12-02,30.2566,30.6448,29.9481,30.0575,8500045.0
2021-12-03,29.6594,29.8386,26.793,27.2011,1571399.0
2021-12-04,29.6594,29.8386,26.793,27.2011,1571399.0
2021-12-05,29.6594,29.8386,26.793,27.2011,1571399.0
2021-12-06,27.2309,28.4452,26.9224,28.0073,1077709.0
2021-12-07,26.8229,29.3298,26.6736,28.5646,9019501.0
2021-12-08,28.8433,29.8585,28.495,29.6395,1391454.0
2021-12-09,29.53,31.023,29.1618,30.167,3977743.0
2021-12-10,30.1969,30.2914,28.4551,29.2016,1607502.0
2021-12-11,30.1969,30.2914,28.4551,29.2016,1607502.0
2021-12-12,30.1969,30.2914,28.4551,29.2016,1607502.0
2021-12-13,28.9329,29.0374,28.2163,28.4153,1144774.0
2021-12-14,27.9475,28.0073,27.2508,27.2807,1638465.0
2021-12-15,27.2807,27.2807,26.3949,26.9921,1638398.0
2021-12-16,27.012,27.231,26.2951,26.3449,1133147.0
2021-12-17,26.1657,26.3748,25.6778,26.1956,1848364.0
2021-12-18,26.1657,26.3748,25.6778,26.1956,1848364.0
2021-12-19,26.1657,26.3748,25.6778,26.1956,1848364.0
2021-12-20,25.7376,25.8222,24.4432,24.7419,2119949.0
2021-12-21,25.0506,25.3194,24.7718,25.17,2057557.0
2021-12-22,25.1103,25.4896,24.9809,25.3194,1111043.0
2021-12-23,25.3094,25.7873,25.2895,25.5484,778448.0
2021-12-24,25.3094,25.7873,25.2895,25.5484,778448.0
2021-12-25,25.3094,25.7873,25.2895,25.5484,778448.0
2021-12-26,25.3094,25.7873,25.2895,25.5484,778448.0
2021-12-27,25.5982,25.9466,25.3891,25.9068,694840.0
2021-12-28,25.9168,26.0064,25.5285,25.6778,622414.0
2021-12-29,25.7077,25.7774,25.2995,25.5285,5952312.0
2021-12-30,25.648,26.2752,25.6231,25.8073,1037640.0
2021-12-31,25.5882,25.9367,25.4488,25.4887,734693.0
2022-01-01,25.5882,25.9367,25.4488,25.4887,734693.0
2022-01-02,25.5882,25.9367,25.4488,25.4887,734693.0
2022-01-03,25.7177,25.8869,25.1402,25.2696,683178.0
2022-01-04,25.3094,25.6131,25.1402,25.1999,695392.0
2022-01-05,25.2995,25.3293,24.1943,24.1943,590396.0
2022-01-06,24.264,24.4532,23.9155,24.1545,511916.0
2022-01-07,24.0947,24.2839,23.7263,24.1843,709535.0
2022-01-08,24.0947,24.2839,23.7263,24.1843,709535.0
2022-01-09,24.0947,24.2839,23.7263,24.1843,709535.0
2022-01-10,23.9753,24.254,23.6069,24.2441,635243.0
2022-01-11,24.1246,24.722,23.8657,24.5129,529452.0
2022-01-12,24.483,24.8514,24.1246,24.4233,525824.0
2022-01-13,24.5727,24.8813,24.3536,24.4233,442926.0
2022-01-14,24.1246,24.4133,23.9553,24.3337,525707.0
2022-01-15,24.1246,24.4133,23.9553,24.3337,525707.0
2022-01-16,24.1246,24.4133,23.9553,24.3337,525707.0
2022-01-17,24.1246,24.4133,23.9553,24.3337,525707.0
2022-01-18,23.9753,24.0051,23.4874,23.7662,498396.0
2022-01-19,23.816,23.9454,23.2385,23.2684,426916.0
2022-01-20,23.3181,23.4675,22.3524,22.3922,671873.0
2022-01-21,22.3026,22.442,21.745,21.745,745539.0
2022-01-22,22.3026,22.442,21.745,21.745,745539.0
2022-01-23,22.3026,22.442,21.745,21.745,745539.0
2022-01-24,21.3169,21.9342,20.6299,21.8446,709022.0
2022-01-25,21.3766,21.4861,20.7394,20.9584,932595.0
2022-01-26,21.3268,21.6006,20.61,20.7991,575225.0
2022-01-27,21.0082,21.287,20.4108,20.4307,663004.0
2022-01-28,20.2714,20.7593,19.8433,20.7195,498400.0
2022-01-29,20.2714,20.7593,19.8433,20.7195,498400.0
2022-01-30,20.2714,20.7593,19.8433,20.7195,498400.0
2022-01-31,20.6398,21.5658,20.6398,21.4861,1521389.0
2022-02-01,21.4861,22.0337,21.3268,21.974,744026.0
2022-02-02,21.9242,21.974,21.277,21.526,809545.0
2022-02-03,21.6255,23.3679,21.6255,22.5814,1625016.0
2022-02-04,22.3125,23.5123,22.3125,23.348,906333.0
2022-02-05,22.3125,23.5123,22.3125,23.348,906333.0
2022-02-06,22.3125,23.5123,22.3125,23.348,906333.0
2022-02-07,23.1588,23.806,23.0394,23.6168,1120891.0
2022-02-08,23.6168,24.045,23.6168,23.9852,1018754.0
2022-02-09,24.3636,24.8813,24.3237,24.6125,848413.0
2022-02-10,24.1147,24.8713,24.0151,24.1545,1013083.0
2022-02-11,24.1346,24.6324,23.5222,23.816,954864.0
2022-02-12,24.1346,24.6324,23.5222,23.816,954864.0
2022-02-13,24.1346,24.6324,23.5222,23.816,954864.0
2022-02-14,23.7064,24.4432,23.7064,24.2341,914276.0
2022-02-15,24.6025,24.961,24.5378,24.722,978785.0
2022-02-16,24.503,25.2995,24.4631,25.1501,764433.0
2022-02-17,24.9112,25.0107,23.9653,24.025,568895.0
2022-02-18,24.025,24.3885,23.8458,24.2142,495334.0
2022-02-19,24.025,24.3885,23.8458,24.2142,495334.0
2022-02-20,24.025,24.3885,23.8458,24.2142,495334.0
2022-02-21,24.025,24.3885,23.8458,24.2142,495334.0
2022-02-22,24.2142,24.3735,23.8857,24.1445,551248.0
2022-02-23,24.3934,24.3934,23.3878,23.4973,430119.0
2022-02-24,22.8502,23.7861,22.4818,23.6965,569731.0
2022-02-25,23.8956,24.2839,23.5969,24.2441,268813.0
2022-02-26,23.8956,24.2839,23.5969,24.2441,268813.0
2022-02-27,23.8956,24.2839,23.5969,24.2441,268813.0
2022-02-28,23.9255,24.3038,23.5571,23.7662,646525.0
2022-03-01,23.6666,23.7363,22.7805,22.9995,783223.0
2022-03-02,23.2385,24.4283,23.1887,24.264,603258.0
2022-03-03,24.3835,24.5926,23.9753,24.1943,565767.0
2022-03-04,23.7861,23.816,22.8104,23.0593,1002535.0
2022-03-05,23.7861,23.816,22.8104,23.0593,1002535.0
2022-03-06,23.7861,23.816,22.8104,23.0593,1002535.0
2022-03-07,22.9497,23.0394,21.1974,21.2273,1104772.0
2022-03-08,21.3268,22.4121,21.287,21.7052,1015786.0
2022-03-09,22.3524,23.4426,22.3524,23.1489,843147.0
2022-03-10,22.6209,23.6668,22.6209,23.5772,823492.0
2022-03-11,23.866,24.0951,23.5075,23.5373,572310.0
2022-03-12,23.866,24.0951,23.5075,23.5373,572310.0
2022-03-13,23.866,24.0951,23.5075,23.5373,572310.0
2022-03-14,23.7864,24.9916,23.7864,23.9955,858426.0
2022-03-15,24.2446,24.5334,23.8162,24.384,710008.0
2022-03-16,24.6828,25.6789,24.6828,25.2904,1361814.0
2022-03-17,25.0414,26.3762,25.0414,25.898,1107505.0
2022-03-18,25.39,25.7984,24.9617,25.6689,3715777.0
2022-03-19,25.39,25.7984,24.9617,25.6689,3715777.0
2022-03-20,25.39,25.7984,24.9617,25.6689,3715777.0
2022-03-21,25.7486,25.8482,25.0613,25.1709,609706.0
2022-03-22,25.3303,25.8383,25.3004,25.3801,491529.0
2022-03-23,25.136,25.2207,24.4936,24.5334,689585.0
2022-03-24,24.6529,24.7725,24.3043,24.5533,677323.0
2022-03-25,24.4338,24.6629,23.866,23.9756,391528.0
2022-03-26,24.4338,24.6629,23.866,23.9756,391528.0
2022-03-27,24.4338,24.6629,23.866,23.9756,391528.0
2022-03-28,23.886,24.0752,23.378,24.0653,521246.0
2022-03-29,24.4737,24.8522,24.4537,24.8522,457548.0
2022-03-30,24.6729,24.7526,24.2047,24.2844,317111.0
2022-03-31,24.2545,24.5832,24.1151,24.1549,577956.0
2022-04-01,24.4737,24.6928,24.2246,24.5334,331688.0
2022-04-02,24.4737,24.6928,24.2246,24.5334,331688.0
2022-04-03,24.4737,24.6928,24.2246,24.5334,331688.0
2022-04-04,24.4039,24.4836,24.0951,24.2147,337923.0
2022-04-05,24.2545,24.2545,23.2983,23.4278,470694.0
2022-04-06,23.1987,23.2286,22.4815,22.601,1182307.0
2022-04-07,22.611,22.611,21.8241,22.1428,598667.0
2022-04-08,21.9337,22.5313,21.8938,22.1428,511696.0
2022-04-09,21.9337,22.5313,21.8938,22.1428,511696.0
2022-04-10,21.9337,22.5313,21.8938,22.1428,511696.0
2022-04-11,22.0631,22.3221,21.6647,21.834,531714.0
2022-04-12,21.8838,22.2126,21.2464,21.5053,664085.0
2022-04-13,21.4655,22.362,21.1866,22.2922,609865.0
2022-04-14,22.4018,22.5114,21.834,21.9038,495368.0
2022-04-15,22.4018,22.5114,21.834,21.9038,495368.0
2022-04-16,22.4018,22.5114,21.834,21.9038,495368.0
2022-04-17,22.4018,22.5114,21.834,21.9038,495368.0
2022-04-18,21.854,22.093,21.5651,22.0133,501901.0
2022-04-19,22.0233,22.6708,21.9735,22.4317,441565.0
2022-04-20,22.5811,22.7704,22.1628,22.2424,379662.0
2022-04-21,22.5911,22.7604,21.5302,21.6647,640148.0
2022-04-22,21.5053,21.7344,21.2912,21.6647,613879.0
2022-04-23,21.5053,21.7344,21.2912,21.6647,613879.0
2022-04-24,21.5053,21.7344,21.2912,21.6647,613879.0
2022-04-25,21.4356,21.8789,21.1169,21.5352,869290.0
2022-04-26,21.2663,21.2862,20.6786,20.6786,606349.0
2022-04-27,20.5889,20.818,20.1806,20.2802,440665.0
2022-04-28,20.5391,20.8081,19.9116,20.5591,237375.0
2022-04-29,20.3698,20.7483,19.8917,19.9614,624932.0
2022-04-30,20.3698,20.7483,19.8917,19.9614,624932.0
2022-05-01,20.3698,20.7483,19.8917,19.9614,624932.0
2022-05-02,19.9614,20.32,19.5729,20.1606,329119.0
2022-05-03,20.0909,20.4893,19.8269,20.2304,361778.0
2022-05-04,20.2802,20.6886,19.6028,20.5591,468701.0
2022-05-05,20.4794,21.2264,20.1706,21.1268,532356.0
2022-05-06,20.8977,21.1069,19.9415,20.1706,599002.0
2022-05-07,20.8977,21.1069,19.9415,20.1706,599002.0
2022-05-08,20.8977,21.1069,19.9415,20.1706,599002.0
2022-05-09,19.7224,20.3698,19.7024,19.9415,823501.0
2022-05-10,20.2901,20.7184,19.4435,19.7323,766507.0
2022-05-11,19.822,20.071,18.9952,19.0351,441527.0
2022-05-12,18.8159,19.4235,18.6167,19.4036,533144.0
2022-05-13,19.7423,20.1108,19.3438,19.5829,323926.0
2022-05-14,19.7423,20.1108,19.3438,19.5829,323926.0
2022-05-15,19.7423,20.1108,19.3438,19.5829,323926.0
2022-05-16,19.4036,19.7074,19.0201,19.3937,370678.0
2022-05-17,19.7821,20.4893,19.7821,20.4893,412450.0
2022-05-18,20.0311,20.31,19.5431,19.802,561042.0
2022-05-19,19.5729,20.0162,19.5729,19.7821,570829.0
2022-05-20,20.0809,20.2503,19.2771,19.7423,290829.0
2022-05-21,20.0809,20.2503,19.2771,19.7423,290829.0
2022-05-22,20.0809,20.2503,19.2771,19.7423,290829.0
2022-05-23,20.1208,20.1208,19.6228,19.7224,570615.0
2022-05-24,19.5431,19.7522,18.5619,19.4036,429114.0
2022-05-25,19.1944,19.7323,19.1646,19.553,274945.0
2022-05-26,19.6327,19.9315,19.6228,19.8518,431866.0
2022-05-27,20.0311,20.3798,19.9116,20.2005,359793.0
2022-05-28,20.0311,20.3798,19.9116,20.2005,359793.0
2022-05-29,20.0311,20.3798,19.9116,20.2005,359793.0
2022-05-30,20.0311,20.3798,19.9116,20.2005,359793.0
2022-05-31,20.061,20.4595,19.7622,20.31,435584.0
2022-06-01,20.2503,20.3798,19.812,20.1706,297132.0
2022-06-02,20.1208,20.6985,19.8768,20.6686,353578.0
2022-06-03,20.4395,20.7533,20.2304,20.6886,228138.0
2022-06-04,20.4395,20.7533,20.2304,20.6886,228138.0
2022-06-05,20.4395,20.7533,20.2304,20.6886,228138.0
2022-06-06,20.7184,21.0571,20.6587,20.8579,409166.0
2022-06-07,20.6089,20.9376,20.4196,20.9177,319001.0
2022-06-08,20.5889,20.9475,20.4495,20.5889,566733.0
2022-06-09,20.5292,20.8481,20.3597,20.3896,251577.0
2022-06-10,20.0608,20.1704,19.6024,19.6522,437254.0
2022-06-11,20.0608,20.1704,19.6024,19.6522,437254.0
2022-06-12,20.0608,20.1704,19.6024,19.6522,437254.0
2022-06-13,19.114,19.413,18.8749,19.0144,689897.0
2022-06-14,19.1539,19.2037,18.5161,18.9048,372086.0
2022-06-15,18.9745,19.2436,18.536,18.8749,471122.0
2022-06-16,18.4962,18.4962,17.6292,18.0975,710441.0
2022-06-17,18.267,18.6058,18.1872,18.556,918618.0
2022-06-18,18.267,18.6058,18.1872,18.556,918618.0
2022-06-19,18.267,18.6058,18.1872,18.556,918618.0
2022-06-20,18.267,18.6058,18.1872,18.556,918618.0
2022-06-21,19.1539,19.1738,18.5859,18.8051,300133.0
2022-06-22,18.546,19.0388,18.546,18.845,292325.0
2022-06-23,18.9546,18.9546,18.3866,18.8151,272029.0
2022-06-24,19.0443,19.5326,18.9745,19.2137,1259765.0
2022-06-25,19.0443,19.5326,18.9745,19.2137,1259765.0
2022-06-26,19.0443,19.5326,18.9745,19.2137,1259765.0
2022-06-27,19.403,19.5625,19.0841,19.1439,489349.0
2022-06-28,19.3931,19.692,18.6756,18.7553,377720.0
2022-06-29,19.1041,19.1041,18.4264,18.5061,359822.0
2022-06-30,17.9281,18.257,17.5918,17.9481,488731.0
2022-07-01,17.7886,18.1653,17.689,18.0577,397858.0
2022-07-02,17.7886,18.1653,17.689,18.0577,397858.0
2022-07-03,17.7886,18.1653,17.689,18.0577,397858.0
2022-07-04,17.7886,18.1653,17.689,18.0577,397858.0
2022-07-05,17.7488,18.0378,17.5594,17.9879,365686.0
2022-07-06,18.0378,18.0975,17.669,17.7886,288609.0
2022-07-07,17.8285,18.1673,17.8285,17.9281,208159.0
2022-07-08,17.9182,17.9281,17.5195,17.6192,236850.0
2022-07-09,17.9182,17.9281,17.5195,17.6192,236850.0
2022-07-10,17.9182,17.9281,17.5195,17.6192,236850.0
2022-07-11,17.4099,17.5096,17.1508,17.2305,227500.0
2022-07-12,17.1309,17.6391,17.1259,17.2106,332360.0
2022-07-13,16.9415,17.0412,16.5628,17.0013,157494.0
2022-07-14,16.802,17.1907,16.6226,17.1209,190385.0
2022-07-15,17.4398,17.6192,17.091,17.5395,188353.0
2022-07-16,17.4398,17.6192,17.091,17.5395,188353.0
2022-07-17,17.4398,17.6192,17.091,17.5395,188353.0
2022-07-18,17.7089,18.0079,17.2455,17.3003,202587.0
2022-07-19,17.5295,18.1374,17.4896,18.0577,158978.0
2022-07-20,17.8683,18.6257,17.8683,18.546,276511.0
2022-07-21,18.5759,18.7453,18.4962,18.6257,235986.0
2022-07-22,18.5859,18.835,18.4264,18.6457,152089.0
2022-07-23,18.5859,18.835,18.4264,18.6457,152089.0
2022-07-24,18.5859,18.835,18.4264,18.6457,152089.0
2022-07-25,18.7752,18.9247,18.6257,18.8848,136540.0
2022-07-26,18.7353,18.7951,18.5659,18.5958,159200.0
2022-07-27,18.6457,18.9895,18.536,18.8051,313757.0
2022-07-28,18.9347,19.1838,18.2371,18.9546,201762.0
2022-07-29,18.9546,18.9646,18.536,18.845,429875.0
2022-07-30,18.9546,18.9646,18.536,18.845,429875.0
2022-07-31,18.9546,18.9646,18.536,18.845,429875.0
2022-08-01,18.5958,19.0941,18.4912,18.9646,281439.0
2022-08-02,18.9147,18.9745,18.5061,18.5061,267818.0
2022-08-03,18.7652,18.8848,18.536,18.7852,1811781.0
2022-08-04,18.9147,19.0044,18.5759,18.6656,183280.0
2022-08-05,18.4563,18.7852,18.4364,18.7752,107657.0
2022-08-06,18.4563,18.7852,18.4364,18.7752,107657.0
2022-08-07,18.4563,18.7852,18.4364,18.7752,107657.0
