,TJX US Equity,TJX US Equity,TJX US Equity,TJX US Equity,TJX US Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2022-04-27,59.4183,59.9988,58.7555,59.4763,7501796.0
2022-04-28,60.3278,61.6437,59.6868,61.2857,4236368.0
2022-04-29,60.7245,60.9857,59.0748,59.2925,6981452.0
2022-04-30,60.7245,60.9857,59.0748,59.2925,6981452.0
2022-05-01,60.7245,60.9857,59.0748,59.2925,6981452.0
2022-05-02,59.6795,60.3181,58.5765,60.2794,8136452.0
2022-05-03,60.6277,60.6471,59.3312,60.0085,4447727.0
2022-05-04,59.9698,62.0597,59.2731,61.992,4747308.0
2022-05-05,60.9277,61.4792,58.9441,59.7085,5940410.0
2022-05-06,59.2344,59.2344,57.1058,58.4507,6099140.0
2022-05-07,59.2344,59.2344,57.1058,58.4507,6099140.0
2022-05-08,59.2344,59.2344,57.1058,58.4507,6099140.0
2022-05-09,57.8411,59.1377,56.9219,57.2219,8264780.0
2022-05-10,57.6476,57.9669,53.6709,54.3772,9332105.0
2022-05-11,54.8782,55.131,53.3608,53.4872,8399636.0
2022-05-12,53.1273,54.7517,52.9985,54.4696,8510590.0
2022-05-13,55.17,55.9967,54.5377,55.6271,8036367.0
2022-05-14,55.17,55.9967,54.5377,55.6271,8036367.0
2022-05-15,55.17,55.9967,54.5377,55.6271,8036367.0
2022-05-16,55.0921,55.2964,54.0417,54.5864,7952266.0
2022-05-17,54.314,54.6739,52.2228,54.6544,13982344.0
2022-05-18,59.7707,61.3172,57.3974,58.5451,26649680.0
2022-05-19,57.9907,61.1811,57.3876,59.7318,13905691.0
2022-05-20,57.0083,58.2144,54.1973,56.2885,15718957.0
2022-05-21,57.0083,58.2144,54.1973,56.2885,15718957.0
2022-05-22,57.0083,58.2144,54.1973,56.2885,15718957.0
2022-05-23,56.522,59.4497,56.1718,58.6618,9251712.0
2022-05-24,57.5822,58.2339,56.8819,58.0491,6998825.0
2022-05-25,57.8254,60.082,57.3876,59.547,6851710.0
2022-05-26,61.113,62.5428,60.1452,62.358,10821953.0
2022-05-27,62.037,63.0681,61.6382,62.8249,6524619.0
2022-05-28,62.037,63.0681,61.6382,62.8249,6524619.0
2022-05-29,62.037,63.0681,61.6382,62.8249,6524619.0
2022-05-30,62.037,63.0681,61.6382,62.8249,6524619.0
2022-05-31,62.4844,62.4844,60.9184,61.8328,7561191.0
2022-06-01,62.6012,62.6693,60.5586,60.792,4158885.0
2022-06-02,61.22,62.144,60.9671,62.0273,3436888.0
2022-06-03,61.8619,62.1246,60.2181,60.3348,4894202.0
2022-06-04,61.8619,62.1246,60.2181,60.3348,4894202.0
2022-06-05,61.8619,62.1246,60.2181,60.3348,4894202.0
2022-06-06,60.7142,60.8331,59.7026,60.043,3905115.0
2022-06-07,58.2728,59.6053,57.6503,59.3816,6706207.0
2022-06-08,59.4205,60.6753,58.8661,59.7512,4249958.0
2022-06-09,59.4983,59.975,58.9926,58.9926,3852550.0
2022-06-10,57.767,58.6521,57.1571,57.3585,4862744.0
2022-06-11,57.767,58.6521,57.1571,57.3585,4862744.0
2022-06-12,57.767,58.6521,57.1571,57.3585,4862744.0
2022-06-13,55.7244,56.4928,55.4715,55.7633,7137471.0
2022-06-14,55.8022,56.7262,55.6077,55.7633,5863874.0
2022-06-15,55.9773,56.5998,55.2867,56.0551,7151859.0
2022-06-16,54.9851,55.4229,54.4307,55.1894,9118913.0
2022-06-17,54.9171,55.7925,54.4891,55.0727,12330100.0
2022-06-18,54.9171,55.7925,54.4891,55.0727,12330100.0
2022-06-19,54.9171,55.7925,54.4891,55.0727,12330100.0
2022-06-20,54.9171,55.7925,54.4891,55.0727,12330100.0
2022-06-21,56.1913,56.6873,55.4715,55.9189,6140032.0
2022-06-22,55.3548,56.1621,55.1797,55.5104,6373452.0
2022-06-23,55.8119,56.201,54.8101,55.7341,4435456.0
2022-06-24,56.2399,58.6618,56.0065,58.5938,7374046.0
2022-06-25,56.2399,58.6618,56.0065,58.5938,7374046.0
2022-06-26,56.2399,58.6618,56.0065,58.5938,7374046.0
2022-06-27,59.0801,59.233,57.8934,58.1755,5093790.0
2022-06-28,58.4868,58.9342,55.8703,55.9092,5850420.0
2022-06-29,55.7633,55.9578,55.1894,55.5298,3741097.0
2022-06-30,54.5377,55.1213,54.0319,54.3237,5708482.0
2022-07-01,54.0806,54.5815,53.0593,54.5085,5392000.0
2022-07-02,54.0806,54.5815,53.0593,54.5085,5392000.0
2022-07-03,54.0806,54.5815,53.0593,54.5085,5392000.0
2022-07-04,54.0806,54.5815,53.0593,54.5085,5392000.0
2022-07-05,53.9249,56.7165,53.8179,56.0065,8364992.0
2022-07-06,56.2788,57.0667,55.5104,56.3858,5698606.0
2022-07-07,56.5998,58.3166,56.4587,57.8643,6823963.0
2022-07-08,57.7573,58.1463,57.2709,57.3293,5960490.0
2022-07-09,57.7573,58.1463,57.2709,57.3293,5960490.0
2022-07-10,57.7573,58.1463,57.2709,57.3293,5960490.0
2022-07-11,57.0569,57.4557,56.5414,56.804,4086314.0
2022-07-12,56.7262,57.9615,56.6776,57.3682,5367313.0
2022-07-13,56.4442,57.8156,56.1815,57.4655,5630624.0
2022-07-14,56.4442,57.3731,56.4004,57.1445,4195911.0
2022-07-15,57.9323,58.9245,57.767,58.905,7248976.0
2022-07-16,57.9323,58.9245,57.767,58.905,7248976.0
2022-07-17,57.9323,58.9245,57.767,58.905,7248976.0
2022-07-18,59.3427,60.0528,58.7932,58.8369,7520696.0
2022-07-19,59.6248,61.0449,59.3233,60.9379,5848003.0
2022-07-20,60.8309,61.541,60.6266,61.3172,4128944.0
2022-07-21,61.2297,62.0467,60.9768,61.9981,2966157.0
2022-07-22,62.251,62.893,61.4631,62.0176,5040232.0
2022-07-23,62.251,62.893,61.4631,62.0176,5040232.0
2022-07-24,62.251,62.893,61.4631,62.0176,5040232.0
2022-07-25,61.8619,62.0176,61.0254,61.5604,5311490.0
2022-07-26,59.3038,59.6247,58.7056,59.0023,7473617.0
2022-07-27,58.657,59.6248,58.1706,59.1385,5908600.0
2022-07-28,59.3524,59.8874,58.798,59.5178,5589049.0
2022-07-29,59.6637,60.0722,58.4479,59.4886,6669336.0
2022-07-30,59.6637,60.0722,58.4479,59.4886,6669336.0
2022-07-31,59.6637,60.0722,58.4479,59.4886,6669336.0
2022-08-01,59.1676,61.1227,59.0898,60.9379,6197043.0
2022-08-02,60.6072,60.7774,59.4094,59.9555,5947454.0
2022-08-03,60.5391,61.8328,60.2279,61.4923,3711978.0
2022-08-04,61.9689,62.2024,61.2881,61.5507,3445688.0
2022-08-05,60.7823,61.3756,60.5294,61.1033,2640553.0
2022-08-06,60.7823,61.3756,60.5294,61.1033,2640553.0
2022-08-07,60.7823,61.3756,60.5294,61.1033,2640553.0
2022-08-08,61.6674,62.5136,61.6382,61.9398,4694243.0
2022-08-09,61.7744,61.8182,60.5294,60.9865,5572357.0
2022-08-10,62.213,62.7896,61.4703,61.5973,5284868.0
2022-08-11,62.4671,63.7962,62.3205,62.946,4339976.0
2022-08-12,63.0046,64.0112,62.5355,63.9819,5058355.0
2022-08-13,63.0046,64.0112,62.5355,63.9819,5058355.0
2022-08-14,63.0046,64.0112,62.5355,63.9819,5058355.0
2022-08-15,63.7669,64.881,63.5958,63.8841,5306510.0
2022-08-16,63.7473,66.2394,63.7473,65.135,7562192.0
2022-08-17,64.4754,68.186,63.9819,66.9821,12745891.0
2022-08-18,66.2394,66.7475,65.4282,66.4641,6770903.0
2022-08-19,66.083,66.2931,64.7246,64.8907,6078505.0
2022-08-20,66.083,66.2931,64.7246,64.8907,6078505.0
2022-08-21,66.083,66.2931,64.7246,64.8907,6078505.0
2022-08-22,64.4998,64.4998,62.3498,62.9264,4735053.0
2022-08-23,62.8482,63.2196,62.2423,62.4378,4163881.0
2022-08-24,62.1935,63.4737,61.8221,62.9069,5563013.0
2022-08-25,62.3498,63.9916,62.0273,63.6105,6918979.0
2022-08-26,63.7962,64.2457,61.4507,61.4605,4409881.0
2022-08-27,63.7962,64.2457,61.4507,61.4605,4409881.0
2022-08-28,63.7962,64.2457,61.4507,61.4605,4409881.0
2022-08-29,61.1282,62.2814,61.0305,61.6853,4351449.0
2022-08-30,62.0469,62.257,60.6005,61.138,4707426.0
2022-08-31,60.7178,61.4019,60.4539,60.9328,6310081.0
2022-09-01,61.0207,62.4573,60.6494,62.3889,4531028.0
2022-09-02,62.7212,63.0974,61.6951,62.0762,4055629.0
2022-09-03,62.7212,63.0974,61.6951,62.0762,4055629.0
2022-09-04,62.7212,63.0974,61.6951,62.0762,4055629.0
2022-09-05,62.7212,63.0974,61.6951,62.0762,4055629.0
2022-09-06,62.086,62.4085,60.796,61.4605,4359425.0
2022-09-07,61.4214,64.4705,61.3726,64.3435,4732807.0
2022-09-08,63.5421,64.9885,63.2001,64.9591,4956779.0
2022-09-09,64.7441,65.4673,64.6171,65.1057,4376350.0
2022-09-10,64.7441,65.4673,64.6171,65.1057,4376350.0
2022-09-11,64.7441,65.4673,64.6171,65.1057,4376350.0
2022-09-12,65.4673,66.2589,64.9787,65.4575,3635176.0
2022-09-13,63.8548,64.5096,62.9069,63.0926,5416856.0
2022-09-14,63.4248,63.6301,62.2619,62.8971,4648089.0
2022-09-15,63.2001,64.32,63.0339,63.4053,4366291.0
2022-09-16,62.8189,63.7669,62.5551,63.1903,6657182.0
2022-09-17,62.8189,63.7669,62.5551,63.1903,6657182.0
2022-09-18,62.8189,63.7669,62.5551,63.1903,6657182.0
2022-09-19,62.7896,64.0991,62.7114,64.0503,4047756.0
2022-09-20,63.4737,63.5226,61.3286,62.2716,4707070.0
2022-09-21,62.5648,63.5177,61.5289,61.5289,3093526.0
2022-09-22,61.5778,61.9003,60.5712,60.6005,5146267.0
2022-09-23,60.2389,60.4735,59.3301,59.8773,4677789.0
2022-09-24,60.2389,60.4735,59.3301,59.8773,4677789.0
2022-09-25,60.2389,60.4735,59.3301,59.8773,4677789.0
2022-09-26,59.9946,60.6005,58.7926,58.9392,5108314.0
2022-09-27,59.5548,60.2829,58.4509,59.1932,4400395.0
2022-09-28,59.6721,61.2651,59.3594,60.8937,6416759.0
2022-09-29,60.4539,60.5614,59.3985,59.9457,4500901.0
2022-09-30,59.418,61.9296,58.4212,60.708,8322118.0
2022-10-01,59.418,61.9296,58.4212,60.708,8322118.0
2022-10-02,59.418,61.9296,58.4212,60.708,8322118.0
2022-10-03,61.5973,62.1397,60.4051,61.4703,5927715.0
2022-10-04,62.8287,64.0601,62.687,63.933,5831294.0
2022-10-05,63.3369,64.6562,63.2196,64.3044,4067086.0
2022-10-06,64.5487,65.1154,63.4248,63.6105,5122496.0
2022-10-07,63.0437,63.376,62.4866,63.1219,5153069.0
2022-10-08,63.0437,63.376,62.4866,63.1219,5153069.0
2022-10-09,63.0437,63.376,62.4866,63.1219,5153069.0
2022-10-10,63.5226,63.8793,62.1935,62.8678,3169624.0
2022-10-11,62.4573,63.8353,62.2217,62.8971,4251593.0
2022-10-12,62.9557,63.1707,62.1739,62.428,4700945.0
2022-10-13,61.0794,64.2653,60.8351,63.6985,5318544.0
2022-10-14,64.3435,64.9787,62.0078,62.1055,4234775.0
2022-10-15,64.3435,64.9787,62.0078,62.1055,4234775.0
2022-10-16,64.3435,64.9787,62.0078,62.1055,4234775.0
2022-10-17,63.7278,64.8907,63.5421,64.3923,5570850.0
2022-10-18,65.8778,66.2931,64.793,65.311,4674594.0
2022-10-19,65.1644,65.8094,63.9135,64.5976,3190647.0
2022-10-20,64.7832,65.311,63.718,63.8744,3985270.0
2022-10-21,63.8255,66.513,63.7864,66.0732,5865421.0
2022-10-22,63.8255,66.513,63.7864,66.0732,5865421.0
2022-10-23,63.8255,66.513,63.7864,66.0732,5865421.0
2022-10-24,66.386,67.7248,66.1514,67.6075,5044204.0
2022-10-25,68.321,69.7184,67.8128,68.8584,6383513.0
2022-10-26,69.1516,70.2364,68.8096,69.2982,4420304.0
2022-10-27,69.4937,70.8521,69.435,70.2755,5216732.0
2022-10-28,70.2169,71.3309,69.6305,70.8521,6658946.0
2022-10-29,70.2169,71.3309,69.6305,70.8521,6658946.0
2022-10-30,70.2169,71.3309,69.6305,70.8521,6658946.0
2022-10-31,70.5296,71.3505,70.339,70.4612,5887420.0
2022-11-01,70.9107,71.2625,68.878,70.1289,5222560.0
2022-11-02,70.0312,71.0378,68.6728,68.6923,4432692.0
2022-11-03,68.6044,70.1128,68.36,69.5816,3886743.0
2022-11-04,70.1289,70.6762,68.4773,69.5719,4970356.0
2022-11-05,70.1289,70.6762,68.4773,69.5719,4970356.0
2022-11-06,70.1289,70.6762,68.4773,69.5719,4970356.0
2022-11-07,69.865,70.6762,68.5066,70.4807,5190119.0
2022-11-08,70.9498,70.9987,68.8631,69.865,4279511.0
2022-11-09,70.2526,70.812,68.6236,68.7708,3797972.0
2022-11-10,71.597,72.8727,71.1947,72.6176,5848085.0
2022-11-11,73.0788,73.5989,71.8227,72.5195,5988644.0
2022-11-12,73.0788,73.5989,71.8227,72.5195,5988644.0
2022-11-13,73.0788,73.5989,71.8227,72.5195,5988644.0
2022-11-14,72.0877,72.7844,71.5774,71.6952,6370951.0
2022-11-15,73.0592,74.6735,72.8531,73.7167,9634922.0
2022-11-16,72.9905,77.9167,72.9611,77.5438,12943904.0
2022-11-17,75.5125,76.7293,74.4036,76.5331,9710720.0
2022-11-18,77.4948,78.4957,76.2877,76.6999,6860587.0
2022-11-19,77.4948,78.4957,76.2877,76.6999,6860587.0
2022-11-20,77.4948,78.4957,76.2877,76.6999,6860587.0
2022-11-21,75.9443,77.5831,75.9443,77.5242,5493285.0
2022-11-22,78.0149,78.9471,77.22,78.6135,8887741.0
2022-11-23,78.5055,79.3495,78.3829,79.0354,6498983.0
2022-11-24,78.5055,79.3495,78.3829,79.0354,6498983.0
2022-11-25,79.4868,79.649,78.692,79.5163,2454070.0
2022-11-26,79.4868,79.649,78.692,79.5163,2454070.0
2022-11-27,79.4868,79.649,78.692,79.5163,2454070.0
2022-11-28,78.4957,79.4083,78.3485,78.535,5329898.0
2022-11-29,78.8392,78.9864,77.9364,78.6625,4771467.0
2022-11-30,78.5055,78.6625,77.4359,78.5546,10392407.0
2022-12-01,78.8882,78.8882,77.2985,78.2504,6758782.0
2022-12-02,77.8186,79.1826,77.377,78.692,4776816.0
2022-12-03,77.8186,79.1826,77.377,78.692,4776816.0
2022-12-04,77.8186,79.1826,77.377,78.692,4776816.0
2022-12-05,77.3377,78.3779,76.8863,77.9756,4443555.0
2022-12-06,78.8392,79.634,77.4059,77.8775,4864236.0
2022-12-07,77.7107,78.4172,77.4359,77.9167,5222771.0
2022-12-08,78.5055,78.898,77.0237,77.2102,6358627.0
2022-12-09,76.1798,76.9452,75.3359,76.6018,6594682.0
2022-12-10,76.1798,76.9452,75.3359,76.6018,6594682.0
2022-12-11,76.1798,76.9452,75.3359,76.6018,6594682.0
2022-12-12,77.1022,77.3034,76.3417,77.2887,5570155.0
2022-12-13,79.1826,79.1826,77.0826,77.6812,5809094.0
2022-12-14,77.8971,78.4074,77.0924,77.8088,4749322.0
2022-12-15,77.0139,78.005,76.3712,77.1906,5929660.0
2022-12-16,76.7195,77.2298,75.9899,76.1994,12376133.0
2022-12-17,76.7195,77.2298,75.9899,76.1994,12376133.0
2022-12-18,76.7195,77.2298,75.9899,76.1994,12376133.0
2022-12-19,76.5429,77.2102,76.1798,76.6312,3914273.0
2022-12-20,76.7784,76.9256,76.0228,76.1405,3953292.0
2022-12-21,77.1022,77.7401,76.8226,77.3672,4109953.0
2022-12-22,76.6901,76.955,75.8658,76.955,3962508.0
2022-12-23,76.8962,78.0149,76.5478,78.0149,2318470.0
2022-12-24,76.8962,78.0149,76.5478,78.0149,2318470.0
2022-12-25,76.8962,78.0149,76.5478,78.0149,2318470.0
2022-12-26,76.8962,78.0149,76.5478,78.0149,2318470.0
2022-12-27,78.1621,78.5055,77.4453,77.5536,3351486.0
2022-12-28,77.4849,77.848,76.7882,77.22,3052591.0
2022-12-29,77.6518,78.3976,77.4765,77.8578,2569659.0
2022-12-30,77.4457,78.2307,77.1611,78.113,3074086.0
2022-12-31,77.4457,78.2307,77.1611,78.113,3074086.0
2023-01-01,77.4457,78.2307,77.1611,78.113,3074086.0
2023-01-02,77.4457,78.2307,77.1611,78.113,3074086.0
2023-01-03,78.2406,78.4859,77.0777,77.534,4264850.0
2023-01-04,78.3681,79.0845,77.7597,78.3681,4262668.0
2023-01-05,78.584,79.428,78.0885,79.1434,4762741.0
2023-01-06,79.6144,81.528,79.3593,81.1747,4673075.0
2023-01-07,79.6144,81.528,79.3593,81.1747,4673075.0
2023-01-08,79.6144,81.528,79.3593,81.1747,4673075.0
2023-01-09,80.9294,81.5769,79.899,79.9873,5960907.0
2023-01-10,79.9775,80.9588,79.8794,80.8999,3914529.0
2023-01-11,81.371,81.4789,80.37,80.7331,6035047.0
2023-01-12,80.635,80.7724,79.5359,80.3897,5268800.0
2023-01-13,80.3013,80.9981,79.742,80.0069,4649939.0
2023-01-14,80.3013,80.9981,79.742,80.0069,4649939.0
2023-01-15,80.3013,80.9981,79.742,80.0069,4649939.0
2023-01-16,80.3013,80.9981,79.742,80.0069,4649939.0
2023-01-17,80.0364,80.5368,79.7714,80.0266,5283157.0
2023-01-18,80.1443,80.4583,78.1817,78.3191,4448847.0
2023-01-19,78.2406,78.6331,77.8431,77.9265,5280896.0
2023-01-20,77.6714,78.0541,77.0483,78.0541,10633151.0
2023-01-21,77.6714,78.0541,77.0483,78.0541,10633151.0
2023-01-22,77.6714,78.0541,77.0483,78.0541,10633151.0
2023-01-23,78.1719,78.4859,77.4555,77.691,6464084.0
2023-01-24,77.9069,79.8009,77.5733,79.7812,7853735.0
2023-01-25,79.3396,81.106,78.8882,81.106,5112041.0
2023-01-26,81.2532,81.5084,80.2817,80.9196,5161163.0
2023-01-27,81.1551,81.4397,80.1836,80.3602,3920771.0
2023-01-28,81.1551,81.4397,80.1836,80.3602,3920771.0
2023-01-29,81.1551,81.4397,80.1836,80.3602,3920771.0
2023-01-30,80.37,80.6595,79.7027,79.9873,4289035.0
2023-01-31,79.9873,80.4682,79.7763,80.3308,4795454.0
2023-02-01,80.4583,81.2223,79.5163,80.8803,5355579.0
2023-02-02,80.7822,80.9981,78.7607,78.8882,9315475.0
2023-02-03,78.7116,79.5653,78.3142,79.0158,9091013.0
2023-02-04,78.7116,79.5653,78.3142,79.0158,9091013.0
2023-02-05,78.7116,79.5653,78.3142,79.0158,9091013.0
2023-02-06,79.006,80.3013,78.5448,78.6527,4855071.0
2023-02-07,77.799,78.427,76.749,78.3681,5448391.0
2023-02-08,78.2253,79.7914,77.654,79.1019,6417843.0
2023-02-09,79.4861,80.4513,79.4861,79.5452,4561001.0
2023-02-10,78.8557,79.1906,78.5898,79.0428,3547276.0
2023-02-11,78.8557,79.1906,78.5898,79.0428,3547276.0
2023-02-12,78.8557,79.1906,78.5898,79.0428,3547276.0
2023-02-13,79.1709,79.7717,79.0231,79.3482,5669648.0
2023-02-14,79.2103,79.9096,78.9201,79.5058,3736475.0
2023-02-15,79.1512,79.6634,78.8508,79.4368,3389610.0
2023-02-16,78.4814,79.1561,78.2352,78.4223,4739929.0
2023-02-17,78.4322,78.9148,78.2155,78.6292,4926182.0
2023-02-18,78.4322,78.9148,78.2155,78.6292,4926182.0
2023-02-19,78.4322,78.9148,78.2155,78.6292,4926182.0
2023-02-20,78.4322,78.9148,78.2155,78.6292,4926182.0
2023-02-21,77.9003,78.4322,77.4177,77.6343,7122634.0
2023-02-22,77.0237,77.398,75.6644,76.2948,10844428.0
2023-02-23,76.6888,76.807,75.0538,76.5804,6463864.0
2023-02-24,76.019,76.5312,75.3394,76.0289,6312129.0
2023-02-25,76.019,76.5312,75.3394,76.0289,6312129.0
2023-02-26,76.019,76.5312,75.3394,76.0289,6312129.0
2023-02-27,76.8464,76.8464,75.3295,75.7432,5270200.0
2023-02-28,75.8417,76.1175,75.2754,75.4477,5626292.0
2023-03-01,74.9651,75.7531,74.5958,75.7038,5513012.0
2023-03-02,76.0387,76.3342,74.9257,75.5561,4878834.0
2023-03-03,75.9107,76.7577,75.6447,76.738,3864114.0
2023-03-04,75.9107,76.7577,75.6447,76.738,3864114.0
2023-03-05,75.9107,76.7577,75.6447,76.738,3864114.0
2023-03-06,76.4918,77.6048,76.3342,77.0729,5819923.0
2023-03-07,77.398,77.4571,75.6841,75.822,5224662.0
2023-03-08,76.2751,76.61,75.4083,76.019,3811628.0
2023-03-09,75.5856,75.8417,73.399,73.8423,7948747.0
2023-03-10,73.9014,74.6795,73.0789,73.1823,4880365.0
2023-03-11,73.9014,74.6795,73.0789,73.1823,4880365.0
2023-03-12,73.9014,74.6795,73.0789,73.1823,4880365.0
2023-03-13,72.3747,73.399,71.8231,72.4338,5484644.0
2023-03-14,73.4778,73.8917,72.877,73.6354,4303809.0
2023-03-15,72.5717,73.3793,72.1383,73.0444,6420702.0
2023-03-16,72.6603,73.7832,72.4633,73.4778,5314438.0
2023-03-17,72.9262,73.6403,72.483,73.3596,7790297.0
2023-03-18,72.9262,73.6403,72.483,73.3596,7790297.0
2023-03-19,72.9262,73.6403,72.483,73.3596,7790297.0
2023-03-20,73.468,74.6056,73.4384,74.2658,4368429.0
2023-03-21,75.0735,75.9698,74.8568,75.2113,4539438.0
2023-03-22,75.6644,75.7531,73.9802,73.9999,3820778.0
2023-03-23,74.1082,74.6942,73.0346,73.5074,5003667.0
2023-03-24,73.3202,73.8324,72.5421,73.7438,4643466.0
2023-03-25,73.3202,73.8324,72.5421,73.7438,4643466.0
2023-03-26,73.3202,73.8324,72.5421,73.7438,4643466.0
2023-03-27,74.2165,74.5761,73.6453,74.2461,3873893.0
2023-03-28,74.709,75.0833,74.2658,75.0636,3209803.0
2023-03-29,75.2409,75.6743,74.975,75.3985,3766399.0
2023-03-30,76.1274,76.6888,75.4477,75.7531,3034127.0
2023-03-31,76.2554,77.2256,75.9895,77.1813,5104809.0
2023-04-01,76.2554,77.2256,75.9895,77.1813,5104809.0
2023-04-02,76.2554,77.2256,75.9895,77.1813,5104809.0
2023-04-03,76.9153,77.6934,76.8267,77.6737,4464540.0
2023-04-04,78.0086,78.1958,77.3783,77.4571,3102815.0
2023-04-05,77.5161,77.5752,76.6888,76.8661,3893946.0
2023-04-06,76.7183,76.999,76.216,76.8759,3086032.0
2023-04-07,76.7183,76.999,76.216,76.8759,3086032.0
2023-04-08,76.7183,76.999,76.216,76.8759,3086032.0
2023-04-09,76.7183,76.999,76.216,76.8759,3086032.0
2023-04-10,76.2751,77.4078,76.2751,77.201,3899147.0
2023-04-11,77.5457,77.723,76.7774,77.1616,4367213.0
2023-04-12,77.0729,77.329,75.3098,75.5462,4828426.0
2023-04-13,75.8516,76.2653,75.3886,76.0387,5033114.0
2023-04-14,76.0584,76.9252,75.4477,76.0289,3927092.0
2023-04-15,76.0584,76.9252,75.4477,76.0289,3927092.0
2023-04-16,76.0584,76.9252,75.4477,76.0289,3927092.0
2023-04-17,76.285,76.4622,75.8171,76.4425,4362217.0
2023-04-18,76.5213,76.8759,76.2653,76.5903,3087132.0
2023-04-19,76.4425,76.8661,76.3047,76.8365,2476878.0
2023-04-20,76.8168,78.0136,76.5804,77.8806,4634410.0
2023-04-21,78.2352,78.511,77.1813,77.2502,4009576.0
2023-04-22,78.2352,78.511,77.1813,77.2502,4009576.0
2023-04-23,78.2352,78.511,77.1813,77.2502,4009576.0
2023-04-24,77.6146,77.7033,76.9646,77.3487,4041887.0
2023-04-25,77.132,77.2798,75.6053,75.6841,4275957.0
2023-04-26,75.2901,76.7234,75.0853,76.2948,5043300.0
2023-04-27,76.6789,77.8018,76.6789,77.7525,5083996.0
2023-04-28,77.7033,77.851,76.9646,77.6343,3448006.0
2023-04-29,77.7033,77.851,76.9646,77.6343,3448006.0
2023-04-30,77.7033,77.851,76.9646,77.6343,3448006.0
2023-05-01,77.851,77.9397,76.7981,77.1419,3607573.0
2023-05-02,76.6592,77.1222,75.4182,77.0631,3652515.0
2023-05-03,77.2896,77.6048,76.61,76.6691,4199201.0
2023-05-04,76.5804,76.6297,75.5068,75.9107,2657927.0
2023-05-05,76.4721,77.4669,76.2357,77.3192,3987999.0
2023-05-06,76.4721,77.4669,76.2357,77.3192,3987999.0
2023-05-07,76.4721,77.4669,76.2357,77.3192,3987999.0
2023-05-08,77.7033,77.7033,76.8562,77.1813,3066573.0
2023-05-09,77.1222,77.6048,76.6198,77.4078,3278127.0
2023-05-10,78.0335,78.1027,76.2876,77.1333,3830495.0
2023-05-11,77.3213,77.4993,76.5942,77.2125,3981634.0
2023-05-12,77.4301,78.3994,77.1531,78.1324,6158390.0
2023-05-13,77.4301,78.3994,77.1531,78.1324,6158390.0
2023-05-14,77.4301,78.3994,77.1531,78.1324,6158390.0
2023-05-15,78.0335,78.4489,77.5982,78.3895,6987431.0
2023-05-16,77.9642,78.5775,77.3608,77.3707,8048298.0
2023-05-17,77.8653,80.4371,76.5201,78.0928,11852442.0
2023-05-18,77.8554,78.8742,77.2421,78.4093,5139285.0
2023-05-19,78.1719,78.7704,77.5092,78.4885,6441181.0
2023-05-20,78.1719,78.7704,77.5092,78.4885,6441181.0
2023-05-21,78.1719,78.7704,77.5092,78.4885,6441181.0
2023-05-22,78.4093,78.8741,77.5389,77.5784,5501127.0
2023-05-23,77.1531,77.4499,76.4904,76.6487,5433646.0
2023-05-24,76.9751,77.1531,75.9068,75.9859,4692966.0
2023-05-25,76.164,76.8366,74.9473,75.1155,7042379.0
2023-05-26,75.1155,76.3569,74.9671,76.164,4419333.0
2023-05-27,75.1155,76.3569,74.9671,76.164,4419333.0
2023-05-28,75.1155,76.3569,74.9671,76.164,4419333.0
2023-05-29,75.1155,76.3569,74.9671,76.164,4419333.0
2023-05-30,76.1244,76.3371,75.6298,75.9266,4517461.0
2023-05-31,75.4221,76.2233,74.8286,75.9563,7077216.0
2023-06-01,75.6101,76.2827,75.4567,75.8178,5223803.0
2023-06-02,76.5102,77.6368,76.3618,77.2619,4910337.0
2023-06-03,76.5102,77.6368,76.3618,77.2619,4910337.0
2023-06-04,76.5102,77.6368,76.3618,77.2619,4910337.0
2023-06-05,77.0641,78.0335,77.0443,78.0038,5323110.0
2023-06-06,77.984,78.5181,77.7268,77.8158,5110622.0
2023-06-07,77.8059,78.0532,76.4162,77.2619,5521260.0
2023-06-08,77.2718,77.4993,76.5992,76.9157,4746831.0
2023-06-09,77.44,78.7901,77.2372,78.4983,4629827.0
2023-06-10,77.44,78.7901,77.2372,78.4983,4629827.0
2023-06-11,77.44,78.7901,77.2372,78.4983,4629827.0
2023-06-12,78.805,79.3688,78.4786,79.1611,4553448.0
2023-06-13,79.8238,80.9613,79.6952,80.1502,5186294.0
2023-06-14,79.9821,80.17,78.7605,79.0325,4902748.0
2023-06-15,79.0918,80.7041,78.9929,80.5953,5003449.0
2023-06-16,81.1097,81.2778,80.0612,80.3777,8394193.0
2023-06-17,81.1097,81.2778,80.0612,80.3777,8394193.0
2023-06-18,81.1097,81.2778,80.0612,80.3777,8394193.0
2023-06-19,81.1097,81.2778,80.0612,80.3777,8394193.0
2023-06-20,80.0513,80.625,79.4479,79.5172,6513657.0
2023-06-21,79.7743,80.2886,79.2847,79.992,4920530.0
2023-06-22,80.8822,80.9316,80.0612,80.5953,3764076.0
2023-06-23,80.2887,81.3965,80.1799,81.169,4912115.0
2023-06-24,80.2887,81.3965,80.1799,81.169,4912115.0
2023-06-25,80.2887,81.3965,80.1799,81.169,4912115.0
2023-06-26,81.1492,81.3866,80.7635,80.8327,3650542.0
2023-06-27,81.4262,82.3758,81.4262,81.901,4318669.0
