,YORW US Equity,YORW US Equity,YORW US Equity,YORW US Equity,YORW US Equity
2022-05-29,38.6632,39.3452,38.4711,38.7977,30934.0
2022-05-30,38.6632,39.3452,38.4711,38.7977,30934.0
2022-05-31,38.644,39.3932,38.01,39.3644,41477.0
2022-06-01,39.2972,39.5373,38.9178,39.4797,28757.0
2022-06-02,39.374,40.1329,37.4721,40.1233,25501.0
2022-06-03,39.8159,40.2001,39.5565,39.5565,22433.0
2022-06-04,39.8159,40.2001,39.5565,39.5565,22433.0
2022-06-05,39.8159,40.2001,39.5565,39.5565,22433.0
2022-06-06,39.8543,40.2001,39.4605,39.595,32745.0
2022-06-07,39.5661,39.7198,38.9994,39.6046,25852.0
2022-06-08,39.4317,39.4797,38.8073,39.0955,35276.0
2022-06-09,39.0955,39.1051,38.5767,38.6728,29841.0
2022-06-10,38.7785,38.7785,37.9962,38.5767,23760.0
2022-06-11,38.7785,38.7785,37.9962,38.5767,23760.0
2022-06-12,38.7785,38.7785,37.9962,38.5767,23760.0
2022-06-13,38.0196,38.0196,36.7613,36.9534,45020.0
2022-06-14,36.7709,37.4048,36.0408,36.8477,66259.0
2022-06-15,37.0014,37.693,36.5019,37.1743,36263.0
2022-06-16,36.8765,37.5681,36.4058,37.3088,41356.0
2022-06-17,37.645,38.034,36.6076,36.6556,214726.0
2022-06-18,37.645,38.034,36.6076,36.6556,214726.0
2022-06-19,37.645,38.034,36.6076,36.6556,214726.0
2022-06-20,37.645,38.034,36.6076,36.6556,214726.0
2022-06-21,36.9246,37.5576,36.598,36.9918,76014.0
2022-06-22,36.8093,37.7218,36.5884,37.4529,42589.0
2022-06-23,37.5201,38.2502,37.5201,38.2213,44823.0
2022-06-24,38.4134,38.692,38.0388,38.2021,174103.0
2022-06-25,38.4134,38.692,38.0388,38.2021,174103.0
2022-06-26,38.4134,38.692,38.0388,38.2021,174103.0
2022-06-27,38.4134,39.057,38.3942,38.8745,35361.0
2022-06-28,38.5864,39.326,38.2598,38.279,38547.0
2022-06-29,38.3127,38.3561,37.9362,38.2258,27737.0
2022-06-30,38.1486,39.027,38.1486,39.027,36122.0
2022-07-01,38.8918,39.8571,38.8918,39.6641,40920.0
2022-07-02,38.8918,39.8571,38.8918,39.6641,40920.0
2022-07-03,38.8918,39.8571,38.8918,39.6641,40920.0
2022-07-04,38.8918,39.8571,38.8918,39.6641,40920.0
2022-07-05,39.5676,39.5676,38.0424,39.5289,51998.0
2022-07-06,39.3745,40.1998,39.0188,40.1274,26803.0
2022-07-07,40.0985,41.0927,40.0212,40.195,52408.0
2022-07-08,39.9054,40.0502,39.2007,40.0019,31473.0
2022-07-09,39.9054,40.0502,39.2007,40.0019,31473.0
2022-07-10,39.9054,40.0502,39.2007,40.0019,31473.0
2022-07-11,39.8378,40.0599,39.4807,39.5579,22988.0
2022-07-12,39.4421,39.8571,38.9208,39.0849,15992.0
2022-07-13,38.6988,39.9151,38.6312,39.4614,16644.0
2022-07-14,39.1814,39.4324,38.7181,39.3069,23588.0
2022-07-15,39.6834,40.055,39.1911,39.7896,38156.0
2022-07-16,39.6834,40.055,39.1911,39.7896,38156.0
2022-07-17,39.6834,40.055,39.1911,39.7896,38156.0
2022-07-18,39.8185,40.1178,39.4424,39.8668,31305.0
2022-07-19,39.9054,40.7742,39.9054,40.2143,34349.0
2022-07-20,40.2336,40.2529,39.8958,40.1467,26483.0
2022-07-21,39.8475,40.1178,39.4228,40.0019,39606.0
2022-07-22,40.1757,40.5135,39.6255,40.1757,32512.0
2022-07-23,40.1757,40.5135,39.6255,40.1757,32512.0
2022-07-24,40.1757,40.5135,39.6255,40.1757,32512.0
2022-07-25,40.3108,40.919,40.3108,40.7163,32048.0
2022-07-26,40.7066,40.8804,40.3205,40.5618,19918.0
2022-07-27,40.4556,40.6873,40.1081,40.6004,44167.0
2022-07-28,40.7066,41.334,40.6873,41.0541,20228.0
2022-07-29,40.8514,41.8843,40.8321,41.4981,52296.0
2022-07-30,40.8514,41.8843,40.8321,41.4981,52296.0
2022-07-31,40.8514,41.8843,40.8321,41.4981,52296.0
2022-08-01,41.3823,41.9422,41.1859,41.585,43600.0
2022-08-02,41.3823,41.7733,41.2086,41.3147,14908.0
2022-08-03,41.2665,41.4016,40.8998,41.0734,30683.0
2022-08-04,41.3051,41.865,40.919,41.7202,27246.0
2022-08-05,41.6429,41.6429,40.4556,40.861,31333.0
2022-08-06,41.6429,41.6429,40.4556,40.861,31333.0
2022-08-07,41.6429,41.6429,40.4556,40.861,31333.0
2022-08-08,41.1024,41.9518,40.8707,41.8167,38082.0
2022-08-09,41.7105,41.888,40.9865,41.3244,31919.0
2022-08-10,41.334,41.7588,41.2086,41.6429,25664.0
2022-08-11,41.6043,42.7916,41.6043,42.1352,52764.0
2022-08-12,42.28,43.6025,42.2028,43.6025,54184.0
2022-08-13,42.28,43.6025,42.2028,43.6025,54184.0
2022-08-14,42.28,43.6025,42.2028,43.6025,54184.0
2022-08-15,43.6121,44.6836,43.6121,44.5774,50213.0
2022-08-16,44.5774,45.2106,44.4037,44.7319,31406.0
2022-08-17,44.4327,44.4327,43.6218,43.8052,35385.0
2022-08-18,43.8438,44.3313,43.728,44.2686,22854.0
2022-08-19,44.2106,44.4827,43.4867,43.9114,33056.0
2022-08-20,44.2106,44.4827,43.4867,43.9114,33056.0
2022-08-21,44.2106,44.4827,43.4867,43.9114,33056.0
2022-08-22,43.6894,43.6894,42.8978,43.226,31095.0
2022-08-23,42.9557,42.9751,41.8939,42.4441,33330.0
2022-08-24,42.3186,42.6082,42.0194,42.4827,41349.0
2022-08-25,42.3959,43.2164,42.2704,43.1392,17449.0
2022-08-26,43.2646,43.3226,42.5214,42.6082,28387.0
2022-08-27,43.2646,43.3226,42.5214,42.6082,28387.0
2022-08-28,43.2646,43.3226,42.5214,42.6082,28387.0
2022-08-29,42.7048,43.6556,42.6179,43.0909,143436.0
2022-08-30,43.1971,44.1624,42.5696,42.5793,35401.0
2022-08-31,42.5407,43.0957,42.1835,42.4441,82410.0
2022-09-01,42.3186,42.6662,41.6912,42.1932,67774.0
2022-09-02,42.1545,42.8013,41.8746,42.1159,26059.0
2022-09-03,42.1545,42.8013,41.8746,42.1159,26059.0
2022-09-04,42.1545,42.8013,41.8746,42.1159,26059.0
2022-09-05,42.1545,42.8013,41.8746,42.1159,26059.0
2022-09-06,42.0773,42.2993,41.7491,41.8939,23587.0
2022-09-07,42.0387,42.9171,41.8939,42.8303,28850.0
2022-09-08,42.7337,42.9557,42.3476,42.4345,22321.0
2022-09-09,42.4538,42.7144,42.2993,42.4924,24000.0
2022-09-10,42.4538,42.7144,42.2993,42.4924,24000.0
2022-09-11,42.4538,42.7144,42.2993,42.4924,24000.0
2022-09-12,42.4634,42.5986,42.2511,42.5407,32949.0
2022-09-13,42.0484,43.255,41.9904,42.9751,64579.0
2022-09-14,42.9944,44.6064,42.9944,44.5002,79652.0
2022-09-15,44.5002,44.8622,43.5349,43.6508,53448.0
2022-09-16,43.7087,45.562,42.8206,42.8689,350863.0
2022-09-17,43.7087,45.562,42.8206,42.8689,350863.0
2022-09-18,43.7087,45.562,42.8206,42.8689,350863.0
2022-09-19,43.033,43.1681,42.0194,43.1681,58216.0
2022-09-20,43.0233,43.0233,41.614,41.8167,33285.0
2022-09-21,42.1352,42.338,40.7549,40.8707,82131.0
2022-09-22,40.7742,41.2182,40.224,40.8224,56677.0
2022-09-23,40.6776,40.6776,39.7027,40.3108,47441.0
2022-09-24,40.6776,40.6776,39.7027,40.3108,47441.0
2022-09-25,40.6776,40.6776,39.7027,40.3108,47441.0
2022-09-26,40.1178,40.1853,39.0366,39.3841,51419.0
2022-09-27,39.4228,39.5531,38.1582,38.2354,44793.0
2022-09-28,38.4285,39.2297,38.0134,38.9691,44734.0
2022-09-29,38.6343,38.6343,37.1988,37.451,65918.0
2022-09-30,37.3831,37.8195,37.1503,37.2764,70909.0
2022-10-01,37.3831,37.8195,37.1503,37.2764,70909.0
2022-10-02,37.3831,37.8195,37.1503,37.2764,70909.0
2022-10-03,37.7129,38.6052,37.4025,38.2657,139395.0
2022-10-04,38.5179,39.2745,38.5179,39.0708,83291.0
2022-10-05,38.6149,38.7459,37.2327,37.6353,65111.0
2022-10-06,37.354,37.6159,36.8593,37.0436,54412.0
2022-10-07,36.6556,36.6556,35.7438,36.3743,61500.0
2022-10-08,36.6556,36.6556,35.7438,36.3743,61500.0
2022-10-09,36.6556,36.6556,35.7438,36.3743,61500.0
2022-10-10,36.3161,37.4413,36.3161,37.0436,47196.0
2022-10-11,36.8399,38.0232,36.6944,37.5383,91386.0
2022-10-12,37.8098,37.8098,36.384,36.4519,38337.0
2022-10-13,35.9669,37.9553,35.7438,37.5189,77540.0
2022-10-14,38.0814,38.6439,37.0436,37.5092,71575.0
2022-10-15,38.0814,38.6439,37.0436,37.5092,71575.0
2022-10-16,38.0814,38.6439,37.0436,37.5092,71575.0
2022-10-17,37.7516,40.7077,37.7516,39.3618,161260.0
2022-10-18,39.5558,40.584,39.3812,40.0893,94370.0
2022-10-19,39.7595,40.39,39.5364,40.3803,82389.0
2022-10-20,40.1087,40.3027,38.9932,39.1387,85242.0
2022-10-21,39.5364,40.6325,39.1581,40.3027,377972.0
2022-10-22,39.5364,40.6325,39.1581,40.3027,377972.0
2022-10-23,39.5364,40.6325,39.1581,40.3027,377972.0
2022-10-24,40.5258,40.9332,40.1184,40.5646,51916.0
2022-10-25,40.8265,41.5734,40.6131,41.457,92209.0
2022-10-26,41.6704,41.7577,40.7586,40.9914,31834.0
2022-10-27,41.2242,42.4076,41.2242,41.5928,46885.0
2022-10-28,41.6025,42.5919,41.6025,42.3203,46788.0
2022-10-29,41.6025,42.5919,41.6025,42.3203,46788.0
2022-10-30,41.6025,42.5919,41.6025,42.3203,46788.0
2022-10-31,42.6113,42.6512,42.0244,42.2524,38604.0
2022-11-01,42.5143,42.5143,41.5831,41.5831,24690.0
2022-11-02,41.3503,42.1457,40.9623,41.0011,36005.0
2022-11-03,40.8362,41.0981,40.133,41.0011,35042.0
2022-11-04,41.4473,43.135,41.3212,43.1156,41978.0
2022-11-05,41.4473,43.135,41.3212,43.1156,41978.0
2022-11-06,41.4473,43.135,41.3212,43.1156,41978.0
2022-11-07,42.9216,43.1253,41.3988,42.3397,33991.0
2022-11-08,42.1651,42.5046,41.8924,42.0487,33449.0
2022-11-09,41.7092,43.038,41.7092,42.4755,46273.0
2022-11-10,43.4648,44.0468,42.9701,44.0468,50831.0
2022-11-11,44.2117,44.2117,41.9711,42.4949,35954.0
2022-11-12,44.2117,44.2117,41.9711,42.4949,35954.0
2022-11-13,44.2117,44.2117,41.9711,42.4949,35954.0
2022-11-14,42.4464,43.1544,42.4464,42.8246,34639.0
2022-11-15,42.9701,43.088,42.4853,42.718,25708.0
2022-11-16,42.4852,43.1059,42.4852,42.9895,44067.0
2022-11-17,42.6307,42.6889,42.0099,42.621,38035.0
2022-11-18,43.2417,43.5521,42.8246,43.3193,88151.0
2022-11-19,43.2417,43.5521,42.8246,43.3193,88151.0
2022-11-20,43.2417,43.5521,42.8246,43.3193,88151.0
2022-11-21,43.2805,43.9207,43.1835,43.7461,54908.0
2022-11-22,44.0274,44.0274,43.3969,43.7461,34962.0
2022-11-23,43.8916,43.8916,43.1065,43.7558,30757.0
2022-11-24,43.8916,43.8916,43.1065,43.7558,30757.0
2022-11-25,43.8237,44.493,43.8237,44.2505,11415.0
2022-11-26,43.8237,44.493,43.8237,44.2505,11415.0
2022-11-27,43.8237,44.493,43.8237,44.2505,11415.0
2022-11-28,44.1535,44.4154,43.5036,44.1147,91135.0
2022-11-29,43.9595,44.0953,43.426,43.426,35472.0
2022-11-30,43.2708,44.6288,42.7858,44.3184,85999.0
2022-12-01,44.6967,44.7743,44.2602,44.3572,30300.0
2022-12-02,44.1826,44.8616,44.0177,44.4057,27763.0
2022-12-03,44.1826,44.8616,44.0177,44.4057,27763.0
2022-12-04,44.1826,44.8616,44.0177,44.4057,27763.0
2022-12-05,44.4057,44.6094,44.0274,44.4445,42352.0
2022-12-06,44.6094,44.7743,44.1923,44.4348,36969.0
2022-12-07,44.2893,44.8131,44.2117,44.493,21527.0
2022-12-08,44.3863,45.2011,43.8431,45.2011,26993.0
2022-12-09,44.9101,45.5599,44.6482,44.8228,20292.0
2022-12-10,44.9101,45.5599,44.6482,44.8228,20292.0
2022-12-11,44.9101,45.5599,44.6482,44.8228,20292.0
2022-12-12,45.1041,45.1041,44.4833,44.8131,31343.0
2022-12-13,45.1041,45.7152,44.8713,45.075,77719.0
2022-12-14,45.075,45.8122,44.3669,44.6385,46287.0
2022-12-15,44.2893,44.2893,43.3027,43.6491,27879.0
2022-12-16,43.5909,44.2205,43.135,43.8916,101723.0
2022-12-17,43.5909,44.2205,43.135,43.8916,101723.0
2022-12-18,43.5909,44.2205,43.135,43.8916,101723.0
2022-12-19,43.8916,44.4106,43.1156,43.5618,37630.0
2022-12-20,43.3678,44.1147,43.1156,43.8043,22234.0
2022-12-21,44.0856,44.7549,44.0468,44.3572,31230.0
2022-12-22,44.3087,44.3087,43.1399,43.7849,19512.0
2022-12-23,43.8722,44.396,43.6297,44.1341,25114.0
2022-12-24,43.8722,44.396,43.6297,44.1341,25114.0
2022-12-25,43.8722,44.396,43.6297,44.1341,25114.0
2022-12-26,43.8722,44.396,43.6297,44.1341,25114.0
2022-12-27,44.2214,44.4736,43.6588,44.3669,21151.0
2022-12-28,44.2214,44.7355,43.8431,43.8819,34661.0
2022-12-29,44.0794,44.5179,43.865,44.2256,29078.0
2022-12-30,44.1184,44.245,43.7579,43.8261,24607.0
2022-12-31,44.1184,44.245,43.7579,43.8261,24607.0
2023-01-01,44.1184,44.245,43.7579,43.8261,24607.0
2023-01-02,44.1184,44.245,43.7579,43.8261,24607.0
2023-01-03,44.1086,44.3815,43.4461,44.0697,32912.0
2023-01-04,43.9917,44.4204,43.4656,43.9917,44737.0
2023-01-05,43.6409,43.6409,42.8322,42.9881,35388.0
2023-01-06,43.4168,43.9722,43.261,43.5435,39676.0
2023-01-07,43.4168,43.9722,43.261,43.5435,39676.0
2023-01-08,43.4168,43.9722,43.261,43.5435,39676.0
2023-01-09,43.3876,44.1671,43.0856,43.4071,46264.0
2023-01-10,43.222,43.602,42.9073,43.3292,51959.0
2023-01-11,43.5045,44.0989,43.0563,43.6994,30380.0
2023-01-12,43.7774,44.2938,43.5883,44.1184,27660.0
2023-01-13,43.982,44.4204,43.5825,44.2645,36362.0
2023-01-14,43.982,44.4204,43.5825,44.2645,36362.0
2023-01-15,43.982,44.4204,43.5825,44.2645,36362.0
2023-01-16,43.982,44.4204,43.5825,44.2645,36362.0
2023-01-17,44.5958,45.6773,44.5325,45.4337,45382.0
2023-01-18,45.385,45.4337,44.4594,44.7127,41500.0
2023-01-19,44.6543,45.2486,44.6543,45.2291,32913.0
2023-01-20,45.463,45.463,44.0015,44.3912,47365.0
2023-01-21,45.463,45.463,44.0015,44.3912,47365.0
2023-01-22,45.463,45.463,44.0015,44.3912,47365.0
2023-01-23,44.3912,44.3912,43.6409,44.0502,45199.0
2023-01-24,43.8261,44.3912,43.5144,44.2743,20157.0
2023-01-25,44.0015,44.5958,43.8358,44.5861,20966.0
2023-01-26,44.4594,44.5861,44.1768,44.3815,28746.0
2023-01-27,44.2938,44.5276,43.602,43.6702,33797.0
2023-01-28,44.2938,44.5276,43.602,43.6702,33797.0
2023-01-29,44.2938,44.5276,43.602,43.6702,33797.0
2023-01-30,43.5338,44.2547,43.3681,43.3779,34372.0
2023-01-31,43.7286,44.3327,43.6409,44.284,38119.0
2023-02-01,44.0015,45.1317,43.8261,44.6932,41778.0
2023-02-02,44.7127,45.4435,44.4009,45.4045,37506.0
2023-02-03,45.1317,45.2876,44.4302,45.2291,39604.0
2023-02-04,45.1317,45.2876,44.4302,45.2291,39604.0
2023-02-05,45.1317,45.2876,44.4302,45.2291,39604.0
2023-02-06,45.2291,45.4045,44.4941,44.8491,49175.0
2023-02-07,44.6348,44.7225,43.5143,44.284,53834.0
2023-02-08,43.8748,44.2548,43.0758,43.0856,50546.0
2023-02-09,43.1538,43.6507,41.7215,42.043,48471.0
2023-02-10,42.2574,42.6471,42.1015,42.3743,58942.0
2023-02-11,42.2574,42.6471,42.1015,42.3743,58942.0
2023-02-12,42.2574,42.6471,42.1015,42.3743,58942.0
2023-02-13,42.423,43.1635,41.9943,43.144,62551.0
2023-02-14,43.144,43.5338,42.6958,43.3097,44492.0
2023-02-15,42.8712,43.7092,42.8712,43.6215,45006.0
2023-02-16,43.4266,43.9917,43.0369,43.5143,46802.0
2023-02-17,43.7774,44.9563,43.6215,44.6153,44946.0
2023-02-18,43.7774,44.9563,43.6215,44.6153,44946.0
2023-02-19,43.7774,44.9563,43.6215,44.6153,44946.0
2023-02-20,43.7774,44.9563,43.6215,44.6153,44946.0
2023-02-21,44.5179,44.7628,44.1768,44.3717,65522.0
2023-02-22,44.6055,44.9149,44.245,44.323,53405.0
2023-02-23,44.5471,44.9563,44.1671,44.245,33154.0
2023-02-24,44.0112,44.1817,43.5825,43.8943,50681.0
2023-02-25,44.0112,44.1817,43.5825,43.8943,50681.0
2023-02-26,44.0112,44.1817,43.5825,43.8943,50681.0
2023-02-27,43.9948,44.2395,43.1433,43.1531,39729.0
2023-02-28,43.202,43.6326,42.556,42.556,97853.0
2023-03-01,42.4679,42.4973,41.3424,41.6458,64044.0
2023-03-02,41.4207,42.3162,41.3619,42.0373,53300.0
2023-03-03,42.2624,42.6245,41.7926,42.4973,49101.0
2023-03-04,42.2624,42.6245,41.7926,42.4973,49101.0
2023-03-05,42.2624,42.6245,41.7926,42.4973,49101.0
2023-03-06,42.742,43.0062,42.0301,42.6441,61735.0
2023-03-07,42.9377,44.719,42.786,44.3667,155051.0
2023-03-08,44.1318,44.3471,41.7975,42.6637,95651.0
2023-03-09,42.6441,43.2607,42.3309,42.7126,59031.0
2023-03-10,42.8007,43.2656,42.5071,43.065,74810.0
2023-03-11,42.8007,43.2656,42.5071,43.065,74810.0
2023-03-12,42.8007,43.2656,42.5071,43.065,74810.0
2023-03-13,42.8692,44.0437,42.6147,42.7224,70785.0
2023-03-14,43.0943,43.8137,43.0943,43.6718,52761.0
2023-03-15,43.4271,44.1416,42.8496,43.8284,37238.0
2023-03-16,43.4565,44.445,43.4565,44.122,41195.0
2023-03-17,43.9752,44.2297,43.2607,43.6229,143203.0
2023-03-18,43.9752,44.2297,43.2607,43.6229,143203.0
2023-03-19,43.9752,44.2297,43.2607,43.6229,143203.0
2023-03-20,43.7305,44.0437,43.476,43.848,57591.0
2023-03-21,44.0241,44.0927,42.9084,43.202,94177.0
2023-03-22,43.0943,43.3985,42.1743,42.1841,50725.0
2023-03-23,42.2232,42.4287,41.773,41.8513,38150.0
2023-03-24,41.6947,43.4173,41.5968,43.2411,55474.0
2023-03-25,41.6947,43.4173,41.5968,43.2411,55474.0
2023-03-26,41.6947,43.4173,41.5968,43.2411,55474.0
2023-03-27,43.4369,43.7403,43.2314,43.2607,30457.0
2023-03-28,43.1139,43.7012,43.1139,43.4173,30775.0
2023-03-29,43.3488,43.799,43.1139,43.5348,39728.0
2023-03-30,43.4956,43.8544,43.1824,43.5837,21006.0
2023-03-31,43.7305,43.9752,43.0992,43.7501,45126.0
2023-04-01,43.7305,43.9752,43.0992,43.7501,45126.0
2023-04-02,43.7305,43.9752,43.0992,43.7501,45126.0
2023-04-03,43.6131,43.9654,43.3097,43.9263,46042.0
2023-04-04,44.0241,44.4646,43.775,44.2786,38468.0
2023-04-05,44.1905,45.0225,44.1807,44.9833,54962.0
2023-04-06,45.0225,45.3308,44.9833,45.2965,32661.0
2023-04-07,45.0225,45.3308,44.9833,45.2965,32661.0
2023-04-08,45.0225,45.3308,44.9833,45.2965,32661.0
2023-04-09,45.0225,45.3308,44.9833,45.2965,32661.0
2023-04-10,45.2965,45.551,44.9368,45.5314,26359.0
2023-04-11,45.4237,45.6586,45.109,45.5314,26724.0
2023-04-12,45.7272,45.8152,44.9442,45.2182,22856.0
2023-04-13,45.1693,45.2378,44.6701,45.1693,20751.0
2023-04-14,45.0127,45.1301,43.6229,44.0046,44878.0
2023-04-15,45.0127,45.1301,43.6229,44.0046,44878.0
2023-04-16,45.0127,45.1301,43.6229,44.0046,44878.0
2023-04-17,44.0046,44.1192,43.2607,43.6131,29580.0
2023-04-18,43.6131,43.6131,42.8399,43.0258,29081.0
2023-04-19,42.8594,43.0552,42.7322,42.9084,25152.0
2023-04-20,42.7518,43.3782,42.7298,43.3194,24911.0
2023-04-21,43.2803,43.7697,43.1688,43.388,25014.0
2023-04-22,43.2803,43.7697,43.1688,43.388,25014.0
2023-04-23,43.2803,43.7697,43.1688,43.388,25014.0
2023-04-24,43.2607,43.4222,42.742,42.8692,16384.0
2023-04-25,42.6735,43.339,42.419,42.4581,21923.0
2023-04-26,42.3309,42.4484,41.4207,41.9688,36137.0
2023-04-27,41.9786,42.0275,41.6145,41.6849,23726.0
2023-04-28,41.6066,42.0324,41.039,41.1466,36202.0
2023-04-29,41.6066,42.0324,41.039,41.1466,36202.0
2023-04-30,41.6066,42.0324,41.039,41.1466,36202.0
2023-05-01,41.1956,41.8415,41.1956,41.3228,40843.0
2023-05-02,41.0096,41.1956,40.2168,40.8726,33384.0
2023-05-03,40.9704,41.9198,40.7062,40.99,35037.0
2023-05-04,41.0487,41.7339,40.8334,41.5675,36492.0
2023-05-05,41.6751,41.822,41.2543,41.6262,29753.0
2023-05-06,41.6751,41.822,41.2543,41.6262,29753.0
2023-05-07,41.6751,41.822,41.2543,41.6262,29753.0
2023-05-08,41.8317,42.0536,41.5381,41.9492,39250.0
2023-05-09,41.9492,42.1645,41.7758,41.9492,37900.0
2023-05-10,42.0177,42.3896,41.6576,42.3309,42036.0
2023-05-11,42.1645,42.2624,41.7143,41.9981,36361.0
2023-05-12,41.8807,42.879,41.8807,42.7811,52800.0
2023-05-13,41.8807,42.879,41.8807,42.7811,52800.0
2023-05-14,41.8807,42.879,41.8807,42.7811,52800.0
2023-05-15,42.9279,42.9377,42.3798,42.605,28273.0
2023-05-16,42.6343,42.8986,42.3507,42.6147,34416.0
2023-05-17,42.8105,42.8105,41.7437,42.3407,37509.0
2023-05-18,42.0862,42.1743,41.8611,42.1743,24215.0
2023-05-19,42.3994,42.3994,41.1809,41.313,32964.0
2023-05-20,42.3994,42.3994,41.1809,41.313,32964.0
2023-05-21,42.3994,42.3994,41.1809,41.313,32964.0
2023-05-22,41.4598,41.9198,41.0194,41.8611,29236.0
2023-05-23,41.9003,42.5756,41.9003,42.0862,27828.0
2023-05-24,41.9296,41.9296,41.4794,41.6066,24412.0
2023-05-25,41.4011,41.4011,40.8138,41.0096,21447.0
2023-05-26,40.9411,41.5675,40.7551,41.5185,29535.0
2023-05-27,40.9411,41.5675,40.7551,41.5185,29535.0
2023-05-28,40.9411,41.5675,40.7551,41.5185,29535.0
2023-05-29,40.9411,41.5675,40.7551,41.5185,29535.0
2023-05-30,41.3913,42.0862,41.313,41.3522,26224.0
2023-05-31,41.2053,41.5968,40.9607,41.5088,53325.0
2023-06-01,41.6262,41.6262,40.716,41.0096,32471.0
2023-06-02,41.0977,42.3652,40.9998,42.1841,38633.0
2023-06-03,41.0977,42.3652,40.9998,42.1841,38633.0
2023-06-04,41.0977,42.3652,40.9998,42.1841,38633.0
2023-06-05,42.0471,42.1058,41.6262,41.9003,28469.0
2023-06-06,41.7534,43.016,41.7143,42.7126,44553.0
2023-06-07,42.7126,44.3765,42.4973,44.0339,52651.0
2023-06-08,43.8382,44.6407,43.6424,44.2786,38476.0
2023-06-09,44.2395,44.2927,43.6034,43.9654,18440.0
2023-06-10,44.2395,44.2927,43.6034,43.9654,18440.0
2023-06-11,44.2395,44.2927,43.6034,43.9654,18440.0
2023-06-12,43.7892,43.985,42.4484,42.4484,40428.0
2023-06-13,42.4288,42.6637,42.0862,42.3798,46756.0
2023-06-14,42.3798,42.419,41.5381,41.636,66251.0
2023-06-15,41.4305,42.1645,41.4305,42.0177,67336.0
2023-06-16,42.4288,42.9279,41.91,42.8203,203447.0
2023-06-17,42.4288,42.9279,41.91,42.8203,203447.0
2023-06-18,42.4288,42.9279,41.91,42.8203,203447.0
2023-06-19,42.4288,42.9279,41.91,42.8203,203447.0
2023-06-20,42.605,42.9475,42.1449,42.5854,66959.0
2023-06-21,42.5854,42.9866,42.2144,42.7518,68268.0
2023-06-22,42.8399,42.8399,42.3505,42.5658,30231.0
2023-06-23,42.4875,42.7713,40.6377,41.0194,139496.0
2023-06-24,42.4875,42.7713,40.6377,41.0194,139496.0
2023-06-25,42.4875,42.7713,40.6377,41.0194,139496.0
2023-06-26,41.1075,41.7045,40.8726,41.176,36145.0
2023-06-27,41.1368,41.3044,40.9019,40.9509,38657.0
2023-06-28,40.7649,40.9019,40.5253,40.8334,38398.0
2023-06-29,40.7476,41.2223,40.5214,40.5312,35034.0
2023-06-30,40.5902,40.6295,40.2755,40.5902,32907.0
2023-07-01,40.5902,40.6295,40.2755,40.5902,32907.0
2023-07-02,40.5902,40.6295,40.2755,40.5902,32907.0
2023-07-03,40.6099,41.1508,40.6,40.8361,13827.0
2023-07-04,40.6099,41.1508,40.6,40.8361,13827.0
2023-07-05,40.8361,40.8753,40.364,40.3837,35141.0
2023-07-06,40.1378,40.1575,39.6706,40.0591,29854.0
2023-07-07,39.8231,39.8329,39.4198,39.5182,41125.0
2023-07-08,39.8231,39.8329,39.4198,39.5182,41125.0
2023-07-09,39.8231,39.8329,39.4198,39.5182,41125.0
2023-07-10,39.4296,39.9804,39.2624,39.4001,41777.0
2023-07-11,39.5378,40.5115,39.1444,40.4132,80516.0
2023-07-12,40.6984,41.2492,40.5607,41.0328,49464.0
2023-07-13,41.0328,41.7704,41.0033,41.7606,42555.0
2023-07-14,41.7901,42.1048,41.3082,41.4655,31885.0
2023-07-15,41.7901,42.1048,41.3082,41.4655,31885.0
2023-07-16,41.7901,42.1048,41.3082,41.4655,31885.0
2023-07-17,41.4262,41.6846,40.9443,40.9639,34362.0
2023-07-18,40.7476,40.8951,39.8427,40.4919,78296.0
2023-07-19,40.5705,41.2885,40.5705,41.2885,47501.0
2023-07-20,41.4754,42.2917,41.1902,42.1343,41366.0
2023-07-21,42.3507,42.6359,41.9278,41.9671,27763.0
2023-07-22,42.3507,42.6359,41.9278,41.9671,27763.0
2023-07-23,42.3507,42.6359,41.9278,41.9671,27763.0
2023-07-24,41.8885,41.9081,41.5344,41.5934,19906.0
2023-07-25,41.377,41.5147,41.1016,41.4262,25568.0
2023-07-26,41.3279,41.8196,41.0623,41.2098,20307.0
2023-07-27,41.1213,41.1213,40.1181,40.4722,53040.0
2023-07-28,40.482,40.8853,40.364,40.482,25668.0
2023-07-29,40.482,40.8853,40.364,40.482,25668.0
2023-07-30,40.482,40.8853,40.364,40.482,25668.0
2023-07-31,40.4328,40.9991,40.4328,40.6492,43735.0
2023-08-01,40.7672,40.8459,40.0591,40.1083,30570.0
2023-08-02,40.0099,40.4919,39.8821,40.3345,35867.0
2023-08-03,40.2165,40.3148,39.5968,39.9411,56360.0
2023-08-04,40.0099,41.0033,40.0099,40.2951,39641.0
2023-08-05,40.0099,41.0033,40.0099,40.2951,39641.0
2023-08-06,40.0099,41.0033,40.0099,40.2951,39641.0
2023-08-07,40.4132,41.2688,40.4132,41.0721,46599.0
2023-08-08,40.5115,41.0033,40.0984,40.7279,45181.0
2023-08-09,40.6689,41.1016,40.3345,40.6787,37717.0
2023-08-10,40.6492,40.8164,40.3345,40.5607,35992.0
2023-08-11,40.5017,41.2098,40.5017,41.1705,58280.0
2023-08-12,40.5017,41.2098,40.5017,41.1705,58280.0
