,CE US Equity,CE US Equity,CE US Equity,CE US Equity,CE US Equity
2021-05-18,158.4102,159.5539,156.4698,156.5729,552844.0
2021-05-19,154.3982,155.6684,152.5656,154.0982,846311.0
2021-05-20,153.7701,154.7075,152.7015,153.9951,629154.0
2021-05-21,155.345,156.1417,153.8076,153.8732,728332.0
2021-05-22,155.345,156.1417,153.8076,153.8732,728332.0
2021-05-23,155.345,156.1417,153.8076,153.8732,728332.0
2021-05-24,155.1481,156.6761,154.1076,155.5606,591031.0
2021-05-25,155.9449,157.0979,153.2827,153.5545,644049.0
2021-05-26,153.4889,154.117,151.7172,153.6858,833010.0
2021-05-27,155.7105,156.4605,154.2951,155.0356,1350073.0
2021-05-28,155.2512,155.3403,153.2218,155.0919,673603.0
2021-05-29,155.2512,155.3403,153.2218,155.0919,673603.0
2021-05-30,155.2512,155.3403,153.2218,155.0919,673603.0
2021-05-31,155.2512,155.3403,153.2218,155.0919,673603.0
2021-06-01,157.7072,158.8039,156.6854,157.8853,1093841.0
2021-06-02,158.0915,158.3727,155.2606,155.4106,498154.0
2021-06-03,154.7169,156.7135,152.9265,156.6573,546031.0
2021-06-04,157.3978,157.7166,155.5699,155.9261,640807.0
2021-06-05,157.3978,157.7166,155.5699,155.9261,640807.0
2021-06-06,157.3978,157.7166,155.5699,155.9261,640807.0
2021-06-07,156.5448,156.9104,154.2482,154.9512,567825.0
2021-06-08,153.9014,156.0152,152.4672,154.6607,557884.0
2021-06-09,151.6048,153.3014,150.3111,152.1203,511076.0
2021-06-10,154.0701,154.4357,150.9767,151.0517,526030.0
2021-06-11,152.0266,153.3483,150.0487,150.3018,581855.0
2021-06-12,152.0266,153.3483,150.0487,150.3018,581855.0
2021-06-13,152.0266,153.3483,150.0487,150.3018,581855.0
2021-06-14,149.7581,150.3299,145.9523,146.6741,774466.0
2021-06-15,147.1146,147.8458,145.6898,146.8897,703660.0
2021-06-16,146.196,146.7678,142.4183,143.0745,1195141.0
2021-06-17,142.8589,143.2526,135.5378,138.5843,1103157.0
2021-06-18,136.119,137.7782,135.9878,137.3001,1760663.0
2021-06-19,136.119,137.7782,135.9878,137.3001,1760663.0
2021-06-20,136.119,137.7782,135.9878,137.3001,1760663.0
2021-06-21,139.0624,141.2372,139.0624,140.0186,633479.0
2021-06-22,140.3373,140.417,138.2563,139.278,632366.0
2021-06-23,140.1404,140.4216,138.6218,139.4374,659168.0
2021-06-24,140.4216,141.6684,139.2546,140.6185,623474.0
2021-06-25,141.4903,142.5636,140.2717,140.7872,1737304.0
2021-06-26,141.4903,142.5636,140.2717,140.7872,1737304.0
2021-06-27,141.4903,142.5636,140.2717,140.7872,1737304.0
2021-06-28,140.9091,140.9091,138.0125,139.0624,539242.0
2021-06-29,139.9717,140.9091,137.6095,137.8719,554576.0
2021-06-30,137.7969,142.6714,137.6188,142.1089,999572.0
2021-07-01,145.0149,145.5304,141.2559,143.5525,940002.0
2021-07-02,143.6838,145.6757,142.3902,145.043,846563.0
2021-07-03,143.6838,145.6757,142.3902,145.043,846563.0
2021-07-04,143.6838,145.6757,142.3902,145.043,846563.0
2021-07-05,143.6838,145.6757,142.3902,145.043,846563.0
2021-07-06,144.6868,144.893,139.3718,140.7778,705876.0
2021-07-07,139.7186,143.4026,139.7186,141.9871,449526.0
2021-07-08,139.5405,140.8997,138.2281,140.356,666132.0
2021-07-09,143.0276,144.4337,142.2214,143.9181,730575.0
2021-07-10,143.0276,144.4337,142.2214,143.9181,730575.0
2021-07-11,143.0276,144.4337,142.2214,143.9181,730575.0
2021-07-12,142.2308,145.2867,141.8746,144.7149,673904.0
2021-07-13,144.7243,144.9774,142.2964,144.5181,673766.0
2021-07-14,144.9493,146.2522,143.9369,144.4806,573799.0
2021-07-15,144.4337,148.1926,144.3165,146.196,1025581.0
2021-07-16,146.4772,146.9272,142.227,142.812,951319.0
2021-07-17,146.4772,146.9272,142.227,142.812,951319.0
2021-07-18,146.4772,146.9272,142.227,142.812,951319.0
2021-07-19,139.6624,140.2014,135.7722,138.3781,916611.0
2021-07-20,137.7688,141.6028,136.4846,141.5465,836142.0
2021-07-21,143.0932,144.9024,141.7996,141.9871,769350.0
2021-07-22,141.659,142.2496,139.0812,139.5592,887399.0
2021-07-23,144.5125,146.3347,140.2184,143.9004,1511728.0
2021-07-24,144.5125,146.3347,140.2184,143.9004,1511728.0
2021-07-25,144.5125,146.3347,140.2184,143.9004,1511728.0
2021-07-26,145.8026,146.2923,142.5538,144.6067,998139.0
2021-07-27,142.8363,145.8968,140.3314,145.1152,809185.0
2021-07-28,145.5201,145.6237,143.2184,144.8892,348453.0
2021-07-29,145.9627,147.5165,145.925,146.6031,529777.0
2021-07-30,146.6219,148.9855,145.7838,146.6878,534077.0
2021-07-31,146.6219,148.9855,145.7838,146.6878,534077.0
2021-08-01,146.6219,148.9855,145.7838,146.6878,534077.0
2021-08-02,147.1681,149.3246,144.9833,145.0116,572666.0
2021-08-03,145.1528,147.2811,142.8739,147.121,820002.0
2021-08-04,146.1416,146.6925,143.6273,143.6367,464165.0
2021-08-05,144.5407,145.5954,143.8439,144.1264,835396.0
2021-08-06,145.2282,147.1587,145.1152,146.3959,541745.0
2021-08-07,145.2282,147.1587,145.1152,146.3959,541745.0
2021-08-08,145.2282,147.1587,145.1152,146.3959,541745.0
2021-08-09,145.9721,148.4535,144.9739,147.3752,593007.0
2021-08-10,147.2811,151.6129,147.2811,150.9914,677405.0
2021-08-11,151.6223,154.033,150.8124,153.6563,828522.0
2021-08-12,153.7976,154.259,151.8295,153.3268,485583.0
2021-08-13,153.3833,153.7034,152.0366,152.9124,382798.0
2021-08-14,153.3833,153.7034,152.0366,152.9124,382798.0
2021-08-15,153.3833,153.7034,152.0366,152.9124,382798.0
2021-08-16,151.5752,151.6129,149.0232,150.2097,592585.0
2021-08-17,148.9008,149.0232,145.4542,147.6012,469803.0
2021-08-18,146.8856,147.9308,145.6614,145.8026,473266.0
2021-08-19,143.2224,144.6679,142.066,143.4766,517225.0
2021-08-20,143.0717,145.2376,142.7421,144.8421,670072.0
2021-08-21,143.0717,145.2376,142.7421,144.8421,670072.0
2021-08-22,143.0717,145.2376,142.7421,144.8421,670072.0
2021-08-23,145.9439,147.1869,145.3223,146.3865,424168.0
2021-08-24,147.1398,148.7501,146.556,148.2604,426040.0
2021-08-25,147.8273,150.3792,147.1492,149.8236,327357.0
2021-08-26,149.7201,149.7201,148.2416,148.9667,365712.0
2021-08-27,149.5788,151.9425,149.3716,150.9066,407896.0
2021-08-28,149.5788,151.9425,149.3716,150.9066,407896.0
2021-08-29,149.5788,151.9425,149.3716,150.9066,407896.0
2021-08-30,151.7447,151.7635,150.0402,150.0873,358695.0
2021-08-31,149.7295,150.1815,148.769,149.3528,912649.0
2021-09-01,149.5129,149.9178,147.0834,147.8743,488745.0
2021-09-02,148.1945,149.9178,147.1587,147.2811,538034.0
2021-09-03,146.9891,147.2057,145.0116,146.0945,559213.0
2021-09-04,146.9891,147.2057,145.0116,146.0945,559213.0
2021-09-05,146.9891,147.2057,145.0116,146.0945,559213.0
2021-09-06,146.9891,147.2057,145.0116,146.0945,559213.0
2021-09-07,144.7008,145.1707,142.8457,143.5896,669249.0
2021-09-08,143.6085,143.7686,141.8946,142.2901,559577.0
2021-09-09,141.9982,145.4589,141.8475,143.9475,451353.0
2021-09-10,145.134,145.6896,143.8251,144.2771,359132.0
2021-09-11,145.134,145.6896,143.8251,144.2771,359132.0
2021-09-12,145.134,145.6896,143.8251,144.2771,359132.0
2021-09-13,145.7367,146.0333,144.2111,144.908,468185.0
2021-09-14,145.5578,145.9203,140.7928,140.9811,713557.0
2021-09-15,141.5462,143.0199,141.0753,142.4408,1099208.0
2021-09-16,142.2242,145.3082,141.7251,143.4766,816741.0
2021-09-17,142.8457,143.6085,139.2484,140.2278,1377441.0
2021-09-18,142.8457,143.6085,139.2484,140.2278,1377441.0
2021-09-19,142.8457,143.6085,139.2484,140.2278,1377441.0
2021-09-20,136.4139,137.1484,133.8902,136.7247,1047043.0
2021-09-21,137.7229,138.1937,135.3451,137.4874,789231.0
2021-09-22,139.1072,140.7834,136.9742,137.1767,1188908.0
2021-09-23,138.4574,143.0148,137.7982,140.7363,1219131.0
2021-09-24,140.5009,145.0116,140.2913,143.9381,995945.0
2021-09-25,140.5009,145.0116,140.2913,143.9381,995945.0
2021-09-26,140.5009,145.0116,140.2913,143.9381,995945.0
2021-09-27,145.8309,147.6578,145.4636,146.2075,862171.0
2021-09-28,146.6878,147.3658,144.0605,144.4089,633730.0
2021-09-29,144.4654,145.4824,143.1941,144.8798,436165.0
2021-09-30,145.7367,146.0851,141.7345,141.8569,495604.0
2021-10-01,142.6856,145.2753,142.017,144.3807,483572.0
2021-10-02,142.6856,145.2753,142.017,144.3807,483572.0
2021-10-03,142.6856,145.2753,142.017,144.3807,483572.0
2021-10-04,145.1811,146.6596,143.1564,144.343,513817.0
2021-10-05,145.4071,151.029,144.9739,150.4734,919379.0
2021-10-06,148.2322,149.8519,145.7932,149.5788,755947.0
2021-10-07,151.368,152.1779,149.8896,150.7371,519647.0
2021-10-08,151.2644,151.5658,149.5129,149.7954,458898.0
2021-10-09,151.2644,151.5658,149.5129,149.7954,458898.0
2021-10-10,151.2644,151.5658,149.5129,149.7954,458898.0
2021-10-11,151.1138,152.3662,150.3981,150.5017,507474.0
2021-10-12,150.1909,150.7653,149.447,149.9555,552466.0
2021-10-13,150.464,150.8313,147.7143,149.4187,520809.0
2021-10-14,150.8501,153.581,150.6712,153.2514,601219.0
2021-10-15,154.8523,156.8204,154.1649,155.1442,692247.0
2021-10-16,154.8523,156.8204,154.1649,155.1442,692247.0
2021-10-17,154.8523,156.8204,154.1649,155.1442,692247.0
2021-10-18,154.438,155.003,153.5151,154.4191,556950.0
2021-10-19,155.4738,155.8835,154.1554,155.0124,584734.0
2021-10-20,155.8599,158.9958,155.3891,156.8487,611068.0
2021-10-21,156.6321,156.8926,154.372,156.1048,540500.0
2021-10-22,160.0975,162.4518,157.6868,158.6567,906312.0
2021-10-23,160.0975,162.4518,157.6868,158.6567,906312.0
2021-10-24,160.0975,162.4518,157.6868,158.6567,906312.0
2021-10-25,160.0316,161.9527,157.9693,161.4159,631381.0
2021-10-26,162.0657,163.789,161.3312,161.5101,645737.0
2021-10-27,160.4742,160.5778,153.9294,154.0424,690992.0
2021-10-28,154.5039,156.8769,154.5039,155.8222,542630.0
2021-10-29,155.6141,156.3328,151.8129,152.7207,843460.0
2021-10-30,155.6141,156.3328,151.8129,152.7207,843460.0
2021-10-31,155.6141,156.3328,151.8129,152.7207,843460.0
2021-11-01,153.0043,154.6638,152.3519,152.7207,846218.0
2021-11-02,153.6662,157.5999,152.9854,157.0892,804464.0
2021-11-03,156.3422,158.8149,156.3422,157.5337,627805.0
2021-11-04,157.7984,158.6305,156.607,157.7417,695429.0
2021-11-05,158.8102,161.6186,157.893,160.1813,680379.0
2021-11-06,158.8102,161.6186,157.893,160.1813,680379.0
2021-11-07,158.8102,161.6186,157.893,160.1813,680379.0
2021-11-08,161.4011,163.0559,160.5406,160.7392,677543.0
2021-11-09,160.4271,164.4364,160.4113,163.5003,810438.0
2021-11-10,163.5003,164.5735,159.2546,159.7652,739449.0
2021-11-11,160.2286,162.2237,159.4344,161.2687,844873.0
2021-11-12,162.6776,162.8053,160.8054,160.8716,895460.0
2021-11-13,162.6776,162.8053,160.8054,160.8716,895460.0
2021-11-14,162.6776,162.8053,160.8054,160.8716,895460.0
2021-11-15,161.0985,161.9306,157.0136,158.309,1053248.0
2021-11-16,158.2145,160.0347,157.789,159.4532,612782.0
2021-11-17,159.0088,159.5099,157.5242,157.8173,457351.0
2021-11-18,158.5833,159.5099,157.3729,158.3469,453727.0
2021-11-19,157.7984,158.0726,155.1461,156.7205,428440.0
2021-11-20,157.7984,158.0726,155.1461,156.7205,428440.0
2021-11-21,157.7984,158.0726,155.1461,156.7205,428440.0
2021-11-22,154.2809,159.2263,154.1107,156.9663,697288.0
2021-11-23,157.6755,159.9165,156.3233,158.3752,579579.0
2021-11-24,156.8623,158.8291,156.2004,156.9285,546554.0
2021-11-25,156.8623,158.8291,156.2004,156.9285,546554.0
2021-11-26,152.2384,153.7892,150.3945,152.1344,390761.0
2021-11-27,152.2384,153.7892,150.3945,152.1344,390761.0
2021-11-28,152.2384,153.7892,150.3945,152.1344,390761.0
2021-11-29,153.1651,153.4913,150.7539,151.0943,1011770.0
2021-11-30,149.3828,150.2716,142.4611,143.123,1334151.0
2021-12-01,146.2529,147.52,140.7402,140.8347,870515.0
2021-12-02,141.5912,146.4798,140.447,145.4681,830131.0
2021-12-03,145.8841,148.787,143.8984,145.0709,681367.0
2021-12-04,145.8841,148.787,143.8984,145.0709,681367.0
2021-12-05,145.8841,148.787,143.8984,145.0709,681367.0
2021-12-06,147.5294,151.1794,146.6264,149.553,714709.0
2021-12-07,151.0943,152.8625,150.7444,151.151,1185404.0
2021-12-08,152.0493,152.4086,149.6854,151.1226,680995.0
2021-12-09,149.9501,151.1605,149.0991,149.9879,451670.0
2021-12-10,151.8129,152.5694,150.3283,152.1628,604498.0
2021-12-11,151.8129,152.5694,150.3283,152.1628,604498.0
2021-12-12,151.8129,152.5694,150.3283,152.1628,604498.0
2021-12-13,151.7183,152.1911,149.43,149.4679,621707.0
2021-12-14,148.9667,152.8247,148.2575,150.9051,793744.0
2021-12-15,150.4134,151.586,148.0093,151.3212,739516.0
2021-12-16,153.4582,155.3777,152.645,154.2052,656271.0
2021-12-17,153.3542,153.5801,150.3,150.5647,1510101.0
2021-12-18,153.3542,153.5801,150.3,150.5647,1510101.0
2021-12-19,153.3542,153.5801,150.3,150.5647,1510101.0
2021-12-20,148.7492,148.7776,144.1206,147.416,695910.0
2021-12-21,148.9005,151.5292,148.9005,149.9123,921545.0
2021-12-22,150.1581,151.2172,148.9573,150.7917,504588.0
2021-12-23,151.3874,153.6001,151.3023,152.541,307656.0
2021-12-24,151.3874,153.6001,151.3023,152.541,307656.0
2021-12-25,151.3874,153.6001,151.3023,152.541,307656.0
2021-12-26,151.3874,153.6001,151.3023,152.541,307656.0
2021-12-27,153.4109,154.9901,152.5788,154.9144,255782.0
2021-12-28,154.6686,156.9332,154.6686,156.4746,284755.0
2021-12-29,156.4935,158.6116,156.4935,157.9875,306714.0
2021-12-30,158.1105,159.179,157.0325,157.0892,388790.0
2021-12-31,156.4084,159.822,156.2477,158.9142,460594.0
2022-01-01,156.4084,159.822,156.2477,158.9142,460594.0
2022-01-02,156.4084,159.822,156.2477,158.9142,460594.0
2022-01-03,159.7085,160.3988,157.5526,158.3752,693887.0
2022-01-04,159.9449,163.3112,159.543,162.81,568102.0
2022-01-05,164.096,166.8949,162.5594,164.3608,885860.0
2022-01-06,165.8831,166.1668,162.2048,162.3656,565597.0
2022-01-07,163.5665,163.7272,161.7179,162.706,713476.0
2022-01-08,163.5665,163.7272,161.7179,162.706,713476.0
2022-01-09,163.5665,163.7272,161.7179,162.706,713476.0
2022-01-10,162.4129,163.836,159.0277,161.0229,585177.0
2022-01-11,161.9401,162.1623,159.2168,161.8455,393530.0
2022-01-12,163.1126,164.4364,162.0346,163.3395,380695.0
2022-01-13,163.349,165.7602,163.3253,163.9258,715105.0
2022-01-14,162.3845,164.4837,160.6919,164.0865,543808.0
2022-01-15,162.3845,164.4837,160.6919,164.0865,543808.0
2022-01-16,162.3845,164.4837,160.6919,164.0865,543808.0
2022-01-17,162.3845,164.4837,160.6919,164.0865,543808.0
2022-01-18,163.0275,163.349,160.1529,161.2403,673371.0
2022-01-19,162.2805,162.2805,158.8291,158.952,474763.0
2022-01-20,159.1033,159.8692,155.6898,156.0113,513363.0
2022-01-21,155.5952,156.4179,151.5198,151.9075,543922.0
2022-01-22,155.5952,156.4179,151.5198,151.9075,543922.0
2022-01-23,155.5952,156.4179,151.5198,151.9075,543922.0
2022-01-24,149.4868,152.7679,147.3498,152.0493,871301.0
2022-01-25,150.4513,152.6828,146.2624,151.1415,627897.0
2022-01-26,152.1344,154.7253,149.4773,150.9524,687074.0
2022-01-27,153.0138,156.4746,150.5364,151.359,912376.0
2022-01-28,152.3613,152.3613,141.0617,144.844,1890237.0
2022-01-29,152.3613,152.3613,141.0617,144.844,1890237.0
2022-01-30,152.3613,152.3613,141.0617,144.844,1890237.0
2022-01-31,142.5179,147.3687,141.1751,147.2363,1301928.0
2022-02-01,146.7541,149.5246,144.4185,149.0518,933939.0
2022-02-02,148.6263,151.359,147.1039,150.2054,769666.0
2022-02-03,149.1653,152.6356,149.1464,151.1699,691613.0
2022-02-04,149.8839,151.8224,146.65,147.9928,883588.0
2022-02-05,149.8839,151.8224,146.65,147.9928,883588.0
2022-02-06,149.8839,151.8224,146.65,147.9928,883588.0
2022-02-07,148.6452,148.6452,145.6666,146.6595,652397.0
2022-02-08,146.5649,150.1014,146.5555,149.6664,622852.0
2022-02-09,151.1699,152.5883,150.4702,151.8602,659912.0
2022-02-10,150.4324,153.2596,150.4324,151.3117,604844.0
2022-02-11,150.82,151.5576,146.721,147.1039,809347.0
2022-02-12,150.82,151.5576,146.721,147.1039,809347.0
2022-02-13,150.82,151.5576,146.721,147.1039,809347.0
2022-02-14,147.7375,148.1062,143.9173,145.7801,1077376.0
2022-02-15,146.8864,150.5553,146.65,149.6948,591175.0
2022-02-16,148.1535,149.628,146.1583,147.5956,636514.0
2022-02-17,145.7896,146.5366,144.2861,144.6076,560225.0
2022-02-18,148.4542,150.0974,135.734,137.0091,2863448.0
2022-02-19,148.4542,150.0974,135.734,137.0091,2863448.0
2022-02-20,148.4542,150.0974,135.734,137.0091,2863448.0
2022-02-21,148.4542,150.0974,135.734,137.0091,2863448.0
2022-02-22,133.9222,138.2628,133.6943,136.8381,1874416.0
2022-02-23,137.7214,138.2402,131.2058,131.5477,1386500.0
2022-02-24,128.0524,130.5599,126.7987,130.3225,1672048.0
2022-02-25,131.1678,135.062,131.1279,134.1882,1145550.0
2022-02-26,131.1678,135.062,131.1279,134.1882,1145550.0
2022-02-27,131.1678,135.062,131.1279,134.1882,1145550.0
2022-02-28,131.4242,132.7825,129.7336,132.2886,2049570.0
2022-03-01,132.4405,133.2669,127.6393,128.8503,2138470.0
2022-03-02,129.8476,136.6862,129.6101,136.0973,1702955.0
2022-03-03,136.9426,138.5953,136.0973,137.465,1495113.0
2022-03-04,134.5016,135.5844,131.7567,134.7771,1149146.0
2022-03-05,134.5016,135.5844,131.7567,134.7771,1149146.0
2022-03-06,134.5016,135.5844,131.7567,134.7771,1149146.0
2022-03-07,133.1909,134.0172,126.6847,126.9127,1493584.0
2022-03-08,128.5748,130.8235,125.621,127.1786,1267180.0
2022-03-09,130.408,133.2194,129.5911,131.6522,1321966.0
2022-03-10,129.6291,132.1081,129.6291,131.6237,1279466.0
2022-03-11,132.3835,134.2879,130.9588,131.0823,1281089.0
2022-03-12,132.3835,134.2879,130.9588,131.0823,1281089.0
2022-03-13,132.3835,134.2879,130.9588,131.0823,1281089.0
2022-03-14,132.2791,135.5939,130.9019,132.792,1272126.0
2022-03-15,133.1244,133.8652,128.4134,131.5857,1556426.0
2022-03-16,133.1453,135.8978,132.3456,135.1,916932.0
2022-03-17,133.6468,135.6509,132.773,135.4134,1030164.0
2022-03-18,136.9236,136.9236,132.6685,135.6794,2056005.0
2022-03-19,136.9236,136.9236,132.6685,135.6794,2056005.0
2022-03-20,136.9236,136.9236,132.6685,135.6794,2056005.0
2022-03-21,136.3252,137.6075,134.6061,135.5844,776165.0
2022-03-22,136.8571,137.332,135.2757,136.4677,723575.0
2022-03-23,135.9263,136.3822,134.3686,134.3876,528801.0
2022-03-24,135.195,136.8191,134.5301,136.6387,539818.0
2022-03-25,136.0593,137.275,135.6224,136.8761,539007.0
2022-03-26,136.0593,137.275,135.6224,136.8761,539007.0
2022-03-27,136.0593,137.275,135.6224,136.8761,539007.0
2022-03-28,136.6197,136.6387,134.3686,136.5912,593729.0
2022-03-29,138.1868,139.754,137.617,138.9847,763218.0
2022-03-30,138.9847,139.0512,136.8381,137.3795,762206.0
2022-03-31,136.7716,138.4908,135.6699,135.6984,873262.0
2022-04-01,138.0254,138.0254,134.1217,136.4677,802422.0
2022-04-02,138.0254,138.0254,134.1217,136.4677,802422.0
2022-04-03,138.0254,138.0254,134.1217,136.4677,802422.0
2022-04-04,136.4677,137.2038,134.967,136.1828,732482.0
2022-04-05,135.7459,136.5722,134.7676,135.3659,878814.0
2022-04-06,134.3686,134.5301,131.8042,133.3903,941976.0
2022-04-07,133.5423,134.7676,131.6712,134.0457,701753.0
2022-04-08,135.7459,139.1556,135.3184,137.218,940265.0
2022-04-09,135.7459,139.1556,135.3184,137.218,940265.0
2022-04-10,135.7459,139.1556,135.3184,137.218,940265.0
2022-04-11,136.6957,140.2812,136.2113,137.7024,989643.0
2022-04-12,137.9209,140.2384,136.1259,136.7431,760638.0
2022-04-13,136.2587,139.9345,135.7933,139.735,718311.0
2022-04-14,140.5614,141.8911,137.8354,137.8829,987027.0
2022-04-15,140.5614,141.8911,137.8354,137.8829,987027.0
2022-04-16,140.5614,141.8911,137.8354,137.8829,987027.0
2022-04-17,140.5614,141.8911,137.8354,137.8829,987027.0
2022-04-18,137.9589,139.2316,137.237,138.0254,452035.0
2022-04-19,137.9589,140.6088,137.427,139.9915,792454.0
2022-04-20,140.8653,142.4705,140.4996,140.8938,965322.0
2022-04-21,143.0593,144.2941,140.2194,140.6088,547405.0
2022-04-22,139.659,139.659,135.4989,135.5464,486417.0
2022-04-23,139.659,139.659,135.4989,135.5464,486417.0
2022-04-24,139.659,139.659,135.4989,135.5464,486417.0
2022-04-25,133.9697,135.176,130.0185,134.7866,713159.0
2022-04-26,134.3781,136.4107,132.2506,132.2506,498641.0
2022-04-27,133.4342,135.8012,132.1647,133.6919,969941.0
2022-04-28,134.2168,137.2234,132.3652,136.4216,1408884.0
2022-04-29,142.597,146.9685,139.6477,140.249,1766911.0
2022-04-30,142.597,146.9685,139.6477,140.249,1766911.0
2022-05-01,142.597,146.9685,139.6477,140.249,1766911.0
2022-05-02,140.6213,142.1771,136.2594,139.3041,1221523.0
2022-05-03,140.0104,143.8092,139.3948,143.4942,881732.0
2022-05-04,144.5537,149.3451,143.2842,148.9728,930946.0
2022-05-05,148.0375,148.6292,142.387,144.6491,759452.0
2022-05-06,144.2005,144.3532,140.3493,142.2057,1238719.0
2022-05-07,144.2005,144.3532,140.3493,142.2057,1238719.0
2022-05-08,144.2005,144.3532,140.3493,142.2057,1238719.0
2022-05-09,139.3805,141.6263,136.2117,136.4121,1724509.0
2022-05-10,137.9106,139.5093,133.7491,134.4459,1692853.0
2022-05-11,135.2667,138.6927,134.6225,135.0854,991778.0
2022-05-12,134.1596,134.1596,129.4684,132.6897,942064.0
2022-05-13,133.7491,137.0468,133.7396,136.0303,1027796.0
2022-05-14,133.7491,137.0468,133.7396,136.0303,1027796.0
2022-05-15,133.7491,137.0468,133.7396,136.0303,1027796.0
2022-05-16,135.3813,139.8243,132.4988,138.0919,1322258.0
2022-05-17,145.699,149.6887,144.3532,148.4288,1765815.0
2022-05-18,146.3481,149.4119,143.8865,144.42,1042045.0
2022-05-19,142.9979,145.575,141.7666,143.1888,934617.0
2022-05-20,145.0786,146.8635,141.3371,143.8665,1002299.0
2022-05-21,145.0786,146.8635,141.3371,143.8665,1002299.0
2022-05-22,145.0786,146.8635,141.3371,143.8665,1002299.0
2022-05-23,145.804,147.0257,143.6278,144.8782,662351.0
2022-05-24,144.1242,144.148,139.7479,142.6638,628821.0
2022-05-25,142.3298,145.0404,142.3107,144.5728,586035.0
2022-05-26,145.6513,149.5264,145.6513,148.6579,559794.0
2022-05-27,150.1946,151.9699,149.8128,151.9603,608313.0
2022-05-28,150.1946,151.9699,149.8128,151.9603,608313.0
2022-05-29,150.1946,151.9699,149.8128,151.9603,608313.0
2022-05-30,150.1946,151.9699,149.8128,151.9603,608313.0
2022-05-31,150.5095,151.7694,149.2019,149.3928,1803140.0
2022-06-01,149.7364,150.9868,145.7945,148.152,664581.0
2022-06-02,149.2305,151.3208,148.4288,151.1967,400936.0
2022-06-03,150.0037,151.1586,149.1351,149.6887,348441.0
2022-06-04,150.0037,151.1586,149.1351,149.6887,348441.0
2022-06-05,150.0037,151.1586,149.1351,149.6887,348441.0
2022-06-06,150.4141,153.5925,150.1755,152.0176,532791.0
2022-06-07,150.08,154.022,149.4024,153.9551,595737.0
2022-06-08,152.1512,153.0866,150.0418,151.2254,499206.0
2022-06-09,149.7555,150.7386,148.0756,148.1997,397254.0
2022-06-10,144.3532,144.4964,139.056,139.0846,748705.0
2022-06-11,144.3532,144.4964,139.056,139.0846,748705.0
2022-06-12,144.3532,144.4964,139.056,139.0846,748705.0
2022-06-13,135.8776,136.8416,130.8189,131.4584,972203.0
2022-06-14,131.3248,132.5847,128.9482,130.0076,718230.0
2022-06-15,131.258,131.4871,125.598,128.261,1441296.0
2022-06-16,122.6296,123.04,116.0534,117.5805,1639803.0
2022-06-17,117.1987,119.6135,113.8199,116.9219,3033514.0
2022-06-18,117.1987,119.6135,113.8199,116.9219,3033514.0
2022-06-19,117.1987,119.6135,113.8199,116.9219,3033514.0
2022-06-20,117.1987,119.6135,113.8199,116.9219,3033514.0
2022-06-21,119.2413,120.778,117.6855,118.4491,1501512.0
2022-06-22,114.5071,116.3922,113.0754,115.223,1389043.0
2022-06-23,115.1657,115.662,112.7509,114.8412,1081897.0
2022-06-24,116.2729,121.7706,115.8243,121.7611,1968037.0
2022-06-25,116.2729,121.7706,115.8243,121.7611,1968037.0
2022-06-26,116.2729,121.7706,115.8243,121.7611,1968037.0
2022-06-27,121.0834,121.7611,117.6139,119.0313,1070615.0
2022-06-28,119.4608,120.902,116.6738,117.4087,1107973.0
2022-06-29,116.7692,117.1128,111.8346,114.2781,1504237.0
2022-06-30,112.3405,113.5527,110.0784,112.2546,1164555.0
2022-07-01,111.4528,113.3809,108.0263,110.4507,1262564.0
2022-07-02,111.4528,113.3809,108.0263,110.4507,1262564.0
2022-07-03,111.4528,113.3809,108.0263,110.4507,1262564.0
2022-07-04,111.4528,113.3809,108.0263,110.4507,1262564.0
2022-07-05,107.5109,109.668,105.0388,107.8927,1678146.0
2022-07-06,108.0263,109.9352,105.7261,108.2745,1397012.0
2022-07-07,110.8515,111.6724,108.4176,109.773,1080869.0
2022-07-08,110.317,110.317,106.6376,107.845,1292052.0
2022-07-09,110.317,110.317,106.6376,107.845,1292052.0
2022-07-10,110.317,110.317,106.6376,107.845,1292052.0
2022-07-11,106.6805,107.8259,104.7286,106.1174,1117998.0
2022-07-12,106.4705,108.3795,105.8406,106.5755,2184482.0
2022-07-13,103.9317,104.3278,101.4691,103.2826,1457480.0
2022-07-14,101.0874,101.9387,99.9706,101.87,1143752.0
2022-07-15,104.4948,105.0007,102.5763,103.7885,925182.0
2022-07-16,104.4948,105.0007,102.5763,103.7885,925182.0
2022-07-17,104.4948,105.0007,102.5763,103.7885,925182.0
2022-07-18,105.6783,106.566,104.0271,104.638,1563344.0
2022-07-19,106.5373,110.799,105.9933,110.3743,1978903.0
2022-07-20,110.0402,110.9422,108.9426,110.2025,741360.0
2022-07-21,109.773,110.1166,107.5539,109.9448,737142.0
2022-07-22,110.3864,111.2217,108.1205,108.8214,676205.0
2022-07-23,110.3864,111.2217,108.1205,108.8214,676205.0
2022-07-24,110.3864,111.2217,108.1205,108.8214,676205.0
2022-07-25,109.7047,111.2217,108.495,110.5592,778888.0
2022-07-26,109.5895,111.385,108.735,110.0024,1383112.0
2022-07-27,110.636,113.6989,109.6087,113.4204,1058574.0
2022-07-28,114.3422,115.9072,112.998,115.0046,1456243.0
2022-07-29,114.3422,118.6532,111.1449,112.8251,1545894.0
