,NI US Equity,NI US Equity,NI US Equity,NI US Equity,NI US Equity
2022-05-04,27.451,27.9338,27.2448,27.8166,6482091.0
2022-05-05,27.6948,27.8354,27.3198,27.4791,4686051.0
2022-05-06,27.301,27.7698,27.1604,27.6479,6726757.0
2022-05-07,27.301,27.7698,27.1604,27.6479,6726757.0
2022-05-08,27.301,27.7698,27.1604,27.6479,6726757.0
2022-05-09,27.5073,27.962,27.2541,27.601,6386862.0
2022-05-10,27.6479,28.0557,27.2494,27.4885,5875612.0
2022-05-11,27.526,28.2714,27.4979,27.8166,4772419.0
2022-05-12,27.8823,27.8992,27.2401,27.7604,4588881.0
2022-05-13,27.9292,28.4354,27.8026,28.426,4029309.0
2022-05-14,27.9292,28.4354,27.8026,28.426,4029309.0
2022-05-15,27.9292,28.4354,27.8026,28.426,4029309.0
2022-05-16,28.5292,28.6417,28.4167,28.5292,3198044.0
2022-05-17,28.6604,28.8854,28.3135,28.8292,5350321.0
2022-05-18,28.9604,29.0917,28.562,28.6511,4586726.0
2022-05-19,28.5386,28.5854,28.1448,28.4167,4617134.0
2022-05-20,28.501,28.6042,28.0698,28.3885,5197635.0
2022-05-21,28.501,28.6042,28.0698,28.3885,5197635.0
2022-05-22,28.501,28.6042,28.0698,28.3885,5197635.0
2022-05-23,28.7073,28.9651,28.4448,28.8292,5239614.0
2022-05-24,28.8854,29.2886,28.6604,29.2886,4684639.0
2022-05-25,29.298,29.5933,29.2417,29.4761,2745189.0
2022-05-26,29.6355,29.748,29.523,29.5698,2385656.0
2022-05-27,29.4667,29.7902,29.4667,29.7761,3507806.0
2022-05-28,29.4667,29.7902,29.4667,29.7761,3507806.0
2022-05-29,29.4667,29.7902,29.4667,29.7761,3507806.0
2022-05-30,29.4667,29.7902,29.4667,29.7761,3507806.0
2022-05-31,29.5042,29.6777,29.2792,29.4855,3596260.0
2022-06-01,29.5792,29.5792,29.0823,29.3823,2907243.0
2022-06-02,29.5042,29.5042,28.8292,29.448,1840417.0
2022-06-03,29.3636,29.6495,29.3073,29.4573,2176540.0
2022-06-04,29.3636,29.6495,29.3073,29.4573,2176540.0
2022-06-05,29.3636,29.6495,29.3073,29.4573,2176540.0
2022-06-06,29.7105,30.0761,29.6448,29.7761,3560252.0
2022-06-07,29.748,29.8792,29.4292,29.7855,2633886.0
2022-06-08,29.6355,29.6355,29.0542,29.0917,4519131.0
2022-06-09,29.0823,29.1714,28.3323,28.3417,2431493.0
2022-06-10,28.0229,28.5151,27.901,28.1729,3257409.0
2022-06-11,28.0229,28.5151,27.901,28.1729,3257409.0
2022-06-12,28.0229,28.5151,27.901,28.1729,3257409.0
2022-06-13,27.8354,27.901,26.5932,26.7572,7239402.0
2022-06-14,26.7854,26.8604,25.5853,25.876,6890208.0
2022-06-15,26.0635,26.415,25.6884,25.9885,5268251.0
2022-06-16,25.5572,25.6181,25.2197,25.4728,4397912.0
2022-06-17,25.4916,25.6875,24.7228,24.9947,8691880.0
2022-06-18,25.4916,25.6875,24.7228,24.9947,8691880.0
2022-06-19,25.4916,25.6875,24.7228,24.9947,8691880.0
2022-06-20,25.4916,25.6875,24.7228,24.9947,8691880.0
2022-06-21,25.1353,25.4916,24.9947,25.2947,6847951.0
2022-06-22,25.1072,25.7728,25.1072,25.6791,3737466.0
2022-06-23,25.7728,26.1103,25.7259,26.0728,3542866.0
2022-06-24,26.2322,26.9588,26.1113,26.8322,5318453.0
2022-06-25,26.2322,26.9588,26.1113,26.8322,5318453.0
2022-06-26,26.2322,26.9588,26.1113,26.8322,5318453.0
2022-06-27,26.7385,27.3573,26.6072,27.3385,5465695.0
2022-06-28,27.5166,27.9104,27.4135,27.5166,3798990.0
2022-06-29,27.5729,27.7604,27.4791,27.6198,3362888.0
2022-06-30,27.4323,27.9479,27.3385,27.6479,3913457.0
2022-07-01,27.751,28.2385,27.526,28.1729,4079197.0
2022-07-02,27.751,28.2385,27.526,28.1729,4079197.0
2022-07-03,27.751,28.2385,27.526,28.1729,4079197.0
2022-07-04,27.751,28.2385,27.526,28.1729,4079197.0
2022-07-05,28.0323,28.0885,26.4994,26.7666,4769273.0
2022-07-06,26.8979,27.5354,26.8182,27.2541,3135827.0
2022-07-07,27.3198,27.4791,26.6916,26.7197,5754940.0
2022-07-08,26.7572,26.851,26.5416,26.6916,4666284.0
2022-07-09,26.7572,26.851,26.5416,26.6916,4666284.0
2022-07-10,26.7572,26.851,26.5416,26.6916,4666284.0
2022-07-11,26.5885,27.0197,26.5885,27.001,2532815.0
2022-07-12,26.7947,27.2682,26.7338,26.8885,2643682.0
2022-07-13,26.6354,27.0291,26.4947,26.8229,2505113.0
2022-07-14,26.3822,26.9729,26.2885,26.9166,4172818.0
2022-07-15,27.1135,27.1604,26.6354,26.9822,3497468.0
2022-07-16,27.1135,27.1604,26.6354,26.9822,3497468.0
2022-07-17,27.1135,27.1604,26.6354,26.9822,3497468.0
2022-07-18,26.926,27.0479,26.5885,26.6166,6041016.0
2022-07-19,26.776,26.9354,26.6916,26.7197,4079222.0
2022-07-20,26.7104,26.9072,26.265,26.5229,5085978.0
2022-07-21,26.4385,26.4853,26.1291,26.3353,4391028.0
2022-07-22,26.4666,26.7666,26.4244,26.6635,3959358.0
2022-07-23,26.4666,26.7666,26.4244,26.6635,3959358.0
2022-07-24,26.4666,26.7666,26.4244,26.6635,3959358.0
2022-07-25,26.6635,27.2166,26.551,27.2166,4331539.0
2022-07-26,27.2916,27.5166,27.2166,27.376,3752171.0
2022-07-27,27.4229,27.5916,27.2541,27.4791,3618083.0
2022-07-28,27.7863,28.325,27.6115,28.2872,2637564.0
2022-07-29,28.2305,28.7881,28.2305,28.7314,8404538.0
2022-07-30,28.2305,28.7881,28.2305,28.7314,8404538.0
2022-07-31,28.2305,28.7881,28.2305,28.7314,8404538.0
2022-08-01,28.7031,28.8921,28.3817,28.6747,3536049.0
2022-08-02,28.8543,28.8921,28.4195,28.4479,5415025.0
2022-08-03,28.1643,28.6889,27.3894,28.6086,4397927.0
2022-08-04,28.7031,28.7031,28.1549,28.2116,4727132.0
2022-08-05,28.136,28.1738,27.55,27.8525,3041096.0
2022-08-06,28.136,28.1738,27.55,27.8525,3041096.0
2022-08-07,28.136,28.1738,27.55,27.8525,3041096.0
2022-08-08,28.0415,28.4054,28.0415,28.2589,4670215.0
2022-08-09,28.4101,28.8448,28.4006,28.6747,3103768.0
2022-08-10,28.7976,29.015,28.5991,28.7598,3042009.0
2022-08-11,28.7976,29.048,28.6464,28.7503,3838103.0
2022-08-12,28.9393,29.4497,28.911,29.4308,2600580.0
2022-08-13,28.9393,29.4497,28.911,29.4308,2600580.0
2022-08-14,28.9393,29.4497,28.911,29.4308,2600580.0
2022-08-15,29.4686,29.6671,29.2134,29.6387,2188920.0
2022-08-16,29.6482,29.8892,29.5159,29.8467,2841301.0
2022-08-17,29.8183,30.0073,29.6293,29.9506,2882263.0
2022-08-18,30.0262,30.1113,29.7663,29.9695,2479507.0
2022-08-19,29.9979,30.1207,29.7285,29.8088,2458549.0
2022-08-20,29.9979,30.1207,29.7285,29.8088,2458549.0
2022-08-21,29.9979,30.1207,29.7285,29.8088,2458549.0
2022-08-22,29.6671,29.7616,29.3835,29.497,2222369.0
2022-08-23,29.6009,29.6009,28.9677,29.0811,1975342.0
2022-08-24,29.0244,29.3363,28.9299,29.2418,1919165.0
2022-08-25,29.3457,29.3552,29.0339,29.0433,3130115.0
2022-08-26,29.0433,29.1189,28.4479,28.5235,4565737.0
2022-08-27,29.0433,29.1189,28.4479,28.5235,4565737.0
2022-08-28,29.0433,29.1189,28.4479,28.5235,4565737.0
2022-08-29,28.3817,28.9015,28.1785,28.6747,3256668.0
2022-08-30,28.6747,28.7314,28.032,28.1076,2921551.0
2022-08-31,28.1076,28.1927,27.8666,27.8903,2189965.0
2022-09-01,27.8619,28.2163,27.7343,28.0982,2433661.0
2022-09-02,28.1833,28.4904,27.8336,27.9281,2171836.0
2022-09-03,28.1833,28.4904,27.8336,27.9281,2171836.0
2022-09-04,28.1833,28.4904,27.8336,27.9281,2171836.0
2022-09-05,28.1833,28.4904,27.8336,27.9281,2171836.0
2022-09-06,27.9942,28.3392,27.8525,27.8997,2658577.0
2022-09-07,28.1265,28.7777,28.0698,28.7692,2165352.0
2022-09-08,28.6369,28.7645,28.4243,28.5802,2358434.0
2022-09-09,28.7692,29.0433,28.6086,28.7881,2338452.0
2022-09-10,28.7692,29.0433,28.6086,28.7881,2338452.0
2022-09-11,28.7692,29.0433,28.6086,28.7881,2338452.0
2022-09-12,28.8448,29.1378,28.722,28.9015,2979243.0
2022-09-13,28.6275,28.7503,27.9564,28.0982,2393958.0
2022-09-14,28.0982,28.3959,28.0651,28.2211,2766847.0
2022-09-15,28.032,28.032,27.2759,27.3705,6340628.0
2022-09-16,27.2287,27.5122,27.1625,27.2476,5489599.0
2022-09-17,27.2287,27.5122,27.1625,27.2476,5489599.0
2022-09-18,27.2287,27.5122,27.1625,27.2476,5489599.0
2022-09-19,27.1814,27.6965,27.0397,27.6823,3543640.0
2022-09-20,27.5028,27.5973,27.0019,27.2759,2585840.0
2022-09-21,27.5689,27.8241,26.8506,26.8506,3278062.0
2022-09-22,26.8601,27.2003,26.6096,27.0491,3528336.0
2022-09-23,26.7939,26.8506,26.1135,26.501,3089242.0
2022-09-24,26.7939,26.8506,26.1135,26.501,3089242.0
2022-09-25,26.7939,26.8506,26.1135,26.501,3089242.0
2022-09-26,26.3403,26.5104,25.7165,25.8677,5408855.0
2022-09-27,26.0378,26.0898,25.2629,25.3857,4167650.0
2022-09-28,25.7449,26.0378,25.4708,25.726,6595217.0
2022-09-29,25.5653,25.6409,24.3414,24.5446,4764262.0
2022-09-30,24.7336,24.7903,23.7176,23.8074,4781982.0
2022-10-01,24.7336,24.7903,23.7176,23.8074,4781982.0
2022-10-02,24.7336,24.7903,23.7176,23.8074,4781982.0
2022-10-03,24.3272,25.0171,24.0342,24.5824,7976805.0
2022-10-04,24.7241,25.4424,24.5776,25.4235,5288260.0
2022-10-05,25.0927,25.0927,24.4973,24.7241,4350405.0
2022-10-06,24.6107,24.6107,23.6751,23.7223,4007520.0
2022-10-07,23.7034,23.8121,23.004,23.1647,2711142.0
2022-10-08,23.7034,23.8121,23.004,23.1647,2711142.0
2022-10-09,23.7034,23.8121,23.004,23.1647,2711142.0
2022-10-10,23.2498,23.486,23.0938,23.1742,2944419.0
2022-10-11,23.0985,23.9681,23.004,23.5049,5663327.0
2022-10-12,23.4955,23.4955,22.8339,22.8623,4083307.0
2022-10-13,22.5882,23.8641,22.4748,23.8546,7062018.0
2022-10-14,24.0059,24.1004,22.9662,23.1458,5675674.0
2022-10-15,24.0059,24.1004,22.9662,23.1458,5675674.0
2022-10-16,24.0059,24.1004,22.9662,23.1458,5675674.0
2022-10-17,23.4766,23.9491,23.4199,23.5238,6351133.0
2022-10-18,23.8074,24.1287,23.7696,23.883,4795268.0
2022-10-19,23.5806,23.8783,23.3632,23.5144,6125088.0
2022-10-20,23.4388,23.4671,22.7536,22.8245,6303178.0
2022-10-21,22.9379,23.3017,22.7536,23.1458,6783070.0
2022-10-22,22.9379,23.3017,22.7536,23.1458,6783070.0
2022-10-23,22.9379,23.3017,22.7536,23.1458,6783070.0
2022-10-24,23.3443,23.5428,23.1364,23.3159,3047958.0
2022-10-25,23.297,23.8027,23.212,23.7507,5149585.0
2022-10-26,23.8924,23.9775,23.5711,23.7885,5953654.0
2022-10-27,24.0626,24.365,23.9208,23.9775,4798236.0
2022-10-28,24.154,24.7264,24.0634,24.6977,5972372.0
2022-10-29,24.154,24.7264,24.0634,24.6977,5972372.0
2022-10-30,24.154,24.7264,24.0634,24.6977,5972372.0
2022-10-31,24.6119,24.7741,24.3162,24.5069,7803104.0
2022-11-01,24.6691,24.7836,24.3734,24.6405,5704344.0
2022-11-02,24.6119,24.9553,24.2685,24.4402,5698133.0
2022-11-03,24.2494,24.6596,23.9918,24.4783,3754947.0
2022-11-04,24.4974,25.0507,24.4259,24.6977,5975682.0
2022-11-05,24.4974,25.0507,24.4259,24.6977,5975682.0
2022-11-06,24.4974,25.0507,24.4259,24.6977,5975682.0
2022-11-07,24.4688,24.6119,22.6944,23.2477,9661507.0
2022-11-08,23.305,24.0777,23.2954,23.7819,8816449.0
2022-11-09,23.8773,24.3782,23.739,23.7438,7767313.0
2022-11-10,24.3639,24.9362,24.1254,24.8885,4966264.0
2022-11-11,24.8217,24.9124,24.3829,24.6214,4527392.0
2022-11-12,24.8217,24.9124,24.3829,24.6214,4527392.0
2022-11-13,24.8217,24.9124,24.3829,24.6214,4527392.0
2022-11-14,24.7073,24.9458,24.4449,24.5737,5185108.0
2022-11-15,24.9553,25.0412,24.1588,24.4974,4736598.0
2022-11-16,24.4783,25.0078,24.4783,24.8027,4103189.0
2022-11-17,24.5165,24.8122,24.1635,24.3829,5516398.0
2022-11-18,24.6405,25.2129,24.6405,25.1079,3519109.0
2022-11-19,24.6405,25.2129,24.6405,25.1079,3519109.0
2022-11-20,24.6405,25.2129,24.6405,25.1079,3519109.0
2022-11-21,25.1938,25.4895,25.065,25.3273,4256339.0
2022-11-22,25.3941,25.6088,25.2415,25.5658,3297601.0
2022-11-23,25.5372,25.9713,25.4609,25.9283,3554965.0
2022-11-24,25.5372,25.9713,25.4609,25.9283,3554965.0
2022-11-25,25.9951,26.0905,25.8711,26.0333,923800.0
2022-11-26,25.9951,26.0905,25.8711,26.0333,923800.0
2022-11-27,25.9951,26.0905,25.8711,26.0333,923800.0
2022-11-28,25.8043,26.069,25.6135,25.9665,5751792.0
2022-11-29,25.8425,26.0285,25.6517,25.976,6266747.0
2022-11-30,25.9188,26.806,25.8091,26.6533,6166744.0
2022-12-01,26.7964,26.9347,26.4053,26.4721,6617915.0
2022-12-02,26.2527,26.4435,26.0333,26.3004,4353548.0
2022-12-03,26.2527,26.4435,26.0333,26.3004,4353548.0
2022-12-04,26.2527,26.4435,26.0333,26.3004,4353548.0
2022-12-05,26.0237,26.309,25.9283,26.2431,3504204.0
2022-12-06,26.3004,26.577,26.1191,26.5579,3290235.0
2022-12-07,26.5007,26.6009,26.2431,26.3958,5748756.0
2022-12-08,26.3671,26.5579,26.2431,26.4912,4607834.0
2022-12-09,26.3767,26.515,26.0714,26.1287,4220802.0
2022-12-10,26.3767,26.515,26.0714,26.1287,4220802.0
2022-12-11,26.3767,26.515,26.0714,26.1287,4220802.0
2022-12-12,26.3004,26.7869,26.0905,26.7869,4715291.0
2022-12-13,27.1494,27.2639,26.4387,26.6438,4109935.0
2022-12-14,26.7201,27.0492,26.4148,26.5389,3473756.0
2022-12-15,26.4053,26.4912,26.0142,26.1764,4250475.0
2022-12-16,25.9188,25.9713,25.3655,25.9379,6488306.0
2022-12-17,25.9188,25.9713,25.3655,25.9379,6488306.0
2022-12-18,25.9188,25.9713,25.3655,25.9379,6488306.0
2022-12-19,25.9569,26.0857,25.7232,25.8043,3204728.0
2022-12-20,25.7566,26.0285,25.666,25.8234,4109625.0
2022-12-21,25.9283,26.2813,25.9283,26.2813,2790226.0
2022-12-22,26.2145,26.2145,25.6803,26.1573,2005542.0
2022-12-23,26.0714,26.4339,26.0714,26.4339,1588436.0
2022-12-24,26.0714,26.4339,26.0714,26.4339,1588436.0
2022-12-25,26.0714,26.4339,26.0714,26.4339,1588436.0
2022-12-26,26.0714,26.4339,26.0714,26.4339,1588436.0
2022-12-27,26.4625,26.5961,26.2813,26.5198,1994863.0
2022-12-28,26.5007,26.7249,26.2527,26.2813,1944056.0
2022-12-29,26.3671,26.6319,26.3671,26.5579,1431577.0
2022-12-30,26.5389,26.5818,25.976,26.1573,2526860.0
2022-12-31,26.5389,26.5818,25.976,26.1573,2526860.0
2023-01-01,26.5389,26.5818,25.976,26.1573,2526860.0
2023-01-02,26.5389,26.5818,25.976,26.1573,2526860.0
2023-01-03,26.2336,26.3099,25.7471,26.1764,2385515.0
2023-01-04,26.3194,26.7058,26.3004,26.5007,2654991.0
2023-01-05,26.2241,26.329,25.8425,25.8806,2678386.0
2023-01-06,26.1573,26.5198,26.1096,26.3385,3376382.0
2023-01-07,26.1573,26.5198,26.1096,26.3385,3376382.0
2023-01-08,26.1573,26.5198,26.1096,26.3385,3376382.0
2023-01-09,26.3194,26.7821,26.2622,26.5961,6113445.0
2023-01-10,26.5484,26.577,25.976,26.2908,5888622.0
2023-01-11,26.3385,26.825,26.3385,26.6438,3715420.0
2023-01-12,26.6533,26.8918,26.5484,26.6152,3170188.0
2023-01-13,26.4339,26.6772,26.3099,26.5102,2977151.0
2023-01-14,26.4339,26.6772,26.3099,26.5102,2977151.0
2023-01-15,26.4339,26.6772,26.3099,26.5102,2977151.0
2023-01-16,26.4339,26.6772,26.3099,26.5102,2977151.0
2023-01-17,26.6629,26.7678,26.3242,26.3481,3625509.0
2023-01-18,26.453,26.453,25.7662,25.7948,2558036.0
2023-01-19,25.7375,25.7829,25.5324,25.5944,2191329.0
2023-01-20,25.5658,25.976,25.3178,25.9569,8867422.0
2023-01-21,25.5658,25.976,25.3178,25.9569,8867422.0
2023-01-22,25.5658,25.976,25.3178,25.9569,8867422.0
2023-01-23,25.8902,26.1096,25.6803,25.8425,4749913.0
2023-01-24,25.6898,26.1573,25.6231,26.0619,3562503.0
2023-01-25,25.8329,26.3671,25.7948,26.3099,4197463.0
2023-01-26,26.2527,26.4053,26.0953,26.2718,7287730.0
2023-01-27,26.3004,26.4053,26.1382,26.2527,2040344.0
2023-01-28,26.3004,26.4053,26.1382,26.2527,2040344.0
2023-01-29,26.3004,26.4053,26.1382,26.2527,2040344.0
2023-01-30,26.1668,26.546,26.1477,26.2813,2884494.0
2023-01-31,26.4244,26.4816,26.0714,26.4721,4564397.0
2023-02-01,26.3481,26.7869,26.2622,26.577,3763356.0
2023-02-02,26.7296,26.8155,26.3671,26.4912,2949222.0
2023-02-03,26.3481,26.4053,25.4418,26.0523,3499135.0
2023-02-04,26.3481,26.4053,25.4418,26.0523,3499135.0
2023-02-05,26.3481,26.4053,25.4418,26.0523,3499135.0
2023-02-06,25.9946,26.3027,25.8116,26.2545,1876881.0
2023-02-07,26.1101,26.3171,25.8646,26.216,3001435.0
2023-02-08,26.2353,26.2353,25.6191,25.7924,1811040.0
2023-02-09,25.802,25.9272,25.311,25.3495,3353023.0
2023-02-10,25.4362,25.9248,25.3303,25.879,2763042.0
2023-02-11,25.4362,25.9248,25.3303,25.879,2763042.0
2023-02-12,25.4362,25.9248,25.3303,25.879,2763042.0
2023-02-13,25.8405,26.139,25.8405,26.1294,3194635.0
2023-02-14,26.1005,26.2545,25.8598,25.9272,2086374.0
2023-02-15,25.802,26.0379,25.6239,25.9946,4387081.0
2023-02-16,25.7635,26.0716,25.3928,25.879,3271642.0
2023-02-17,25.9272,26.2208,25.6961,26.1294,4027987.0
2023-02-18,25.9272,26.2208,25.6961,26.1294,4027987.0
2023-02-19,25.9272,26.2208,25.6961,26.1294,4027987.0
2023-02-20,25.9272,26.2208,25.6961,26.1294,4027987.0
2023-02-21,26.0186,26.1101,25.8116,25.9464,4805886.0
2023-02-22,26.1871,26.8611,26.1871,26.5819,6279821.0
2023-02-23,26.8418,26.9621,26.6444,26.8611,6508729.0
2023-02-24,26.6589,26.9092,26.2304,26.784,4552550.0
2023-02-25,26.6589,26.9092,26.2304,26.784,4552550.0
2023-02-26,26.6589,26.9092,26.2304,26.784,4552550.0
2023-02-27,26.9285,27.0536,26.3845,26.4663,5610119.0
2023-02-28,26.3412,26.7359,26.1245,26.4086,6308145.0
2023-03-01,26.1968,26.2256,25.6672,25.8309,5771423.0
2023-03-02,25.802,26.293,25.7057,26.2545,3269569.0
2023-03-03,26.3989,26.6781,25.9849,26.6685,4132712.0
2023-03-04,26.3989,26.6781,25.9849,26.6685,4132712.0
2023-03-05,26.3989,26.6781,25.9849,26.6685,4132712.0
2023-03-06,26.6781,26.8611,26.3315,26.5337,3366407.0
2023-03-07,26.553,26.784,26.1968,26.293,3017300.0
2023-03-08,26.3701,26.7792,26.2641,26.6685,3666573.0
2023-03-09,26.7455,26.9573,26.293,26.3604,3358765.0
2023-03-10,26.476,26.553,25.5469,25.7154,3850791.0
2023-03-11,26.476,26.553,25.5469,25.7154,3850791.0
2023-03-12,26.476,26.553,25.5469,25.7154,3850791.0
2023-03-13,25.6384,26.9188,25.4939,26.3123,4847088.0
2023-03-14,26.5819,26.9573,26.4567,26.7263,4810545.0
2023-03-15,26.6589,27.0632,26.3989,26.8129,5493628.0
2023-03-16,26.7166,27.2028,26.6204,26.9188,3723541.0
2023-03-17,26.8033,26.914,26.4326,26.4471,7542600.0
2023-03-18,26.8033,26.914,26.4326,26.4471,7542600.0
2023-03-19,26.8033,26.914,26.4326,26.4471,7542600.0
2023-03-20,26.5241,26.967,26.4663,26.784,3413403.0
2023-03-21,26.8418,26.9188,25.6335,25.9753,4211063.0
2023-03-22,25.8502,26.0331,25.3784,25.388,3620631.0
2023-03-23,25.3303,25.5227,24.9548,25.0126,3592518.0
2023-03-24,25.0318,25.7635,25.0126,25.7539,2651366.0
2023-03-25,25.0318,25.7635,25.0126,25.7539,2651366.0
2023-03-26,25.0318,25.7635,25.0126,25.7539,2651366.0
2023-03-27,25.9753,26.1294,25.7876,26.0427,2945208.0
2023-03-28,25.9849,26.4663,25.9176,26.2064,2797343.0
2023-03-29,26.4182,26.707,26.4086,26.5722,2681804.0
2023-03-30,26.6493,26.9862,26.6348,26.8033,2893539.0
2023-03-31,26.8996,26.9862,26.6156,26.9188,4280969.0
2023-04-01,26.8996,26.9862,26.6156,26.9188,4280969.0
2023-04-02,26.8996,26.9862,26.6156,26.9188,4280969.0
2023-04-03,26.8611,27.0114,26.5915,26.7263,3917312.0
2023-04-04,26.7648,26.8324,26.5482,26.7263,2604725.0
2023-04-05,26.8129,27.6313,26.7744,27.6216,2992308.0
2023-04-06,27.7179,27.872,27.4435,27.7468,3067967.0
2023-04-07,27.7179,27.872,27.4435,27.7468,3067967.0
2023-04-08,27.7179,27.872,27.4435,27.7468,3067967.0
2023-04-09,27.7179,27.872,27.4435,27.7468,3067967.0
2023-04-10,27.6216,27.6698,27.2702,27.6216,2131780.0
2023-04-11,27.5831,27.6602,27.4195,27.5735,2094047.0
2023-04-12,27.5542,27.7757,27.4243,27.5928,3280496.0
2023-04-13,27.4291,27.5254,26.8129,27.2847,4210198.0
2023-04-14,27.0536,27.0729,26.707,26.8129,2217043.0
2023-04-15,27.0536,27.0729,26.707,26.8129,2217043.0
2023-04-16,27.0536,27.0729,26.707,26.8129,2217043.0
2023-04-17,26.967,27.2895,26.9477,27.2462,2494499.0
2023-04-18,27.2173,27.3184,26.8899,27.1403,5274319.0
2023-04-19,27.3521,27.535,27.1884,27.4869,3325701.0
2023-04-20,27.4772,27.5398,27.1836,27.5254,3486308.0
2023-04-21,27.7564,27.8142,27.3521,27.5735,5092121.0
2023-04-22,27.7564,27.8142,27.3521,27.5735,5092121.0
2023-04-23,27.7564,27.8142,27.3521,27.5735,5092121.0
2023-04-24,27.689,27.7083,27.3617,27.4676,3192472.0
2023-04-25,27.4387,27.7324,27.4195,27.5831,2858061.0
2023-04-26,27.3617,27.5639,27.0536,27.2365,4619656.0
2023-04-27,27.2462,27.7416,27.2462,27.7319,2940822.0
2023-04-28,27.7416,27.897,27.4599,27.6445,3016150.0
2023-04-29,27.7416,27.897,27.4599,27.6445,3016150.0
2023-04-30,27.7416,27.897,27.4599,27.6445,3016150.0
2023-05-01,27.6154,28.0622,27.5377,27.6931,3592698.0
2023-05-02,27.7028,27.7416,26.9306,27.1103,4714418.0
2023-05-03,27.1103,27.7174,26.95,27.3142,4425482.0
2023-05-04,27.4308,27.7902,27.324,27.5571,4759657.0
2023-05-05,27.5085,27.7708,27.4121,27.7222,3462270.0
2023-05-06,27.5085,27.7708,27.4121,27.7222,3462270.0
2023-05-07,27.5085,27.7708,27.4121,27.7222,3462270.0
2023-05-08,27.6154,27.9359,27.5085,27.6348,3460340.0
2023-05-09,27.5279,27.7222,27.4162,27.6348,3047945.0
2023-05-10,27.8679,28.1205,27.8145,28.0622,3103245.0
2023-05-11,27.9359,28.0913,27.3337,27.3531,4283697.0
2023-05-12,27.5377,27.7756,27.3822,27.6736,4563828.0
2023-05-13,27.5377,27.7756,27.3822,27.6736,4563828.0
2023-05-14,27.5377,27.7756,27.3822,27.6736,4563828.0
2023-05-15,27.7222,27.7319,27.0763,27.2365,2473692.0
2023-05-16,27.256,27.3677,26.7314,26.7509,4459955.0
2023-05-17,26.7897,26.8383,26.406,26.644,3666543.0
2023-05-18,26.4497,26.6052,26.2846,26.576,3551200.0
2023-05-19,26.7023,26.8626,26.4789,26.576,5145138.0
2023-05-20,26.7023,26.8626,26.4789,26.576,5145138.0
2023-05-21,26.7023,26.8626,26.4789,26.576,5145138.0
2023-05-22,26.7023,26.9354,26.508,26.6052,7264756.0
2023-05-23,26.5566,26.8091,26.44,26.576,5623639.0
2023-05-24,26.5469,26.644,26.3235,26.4692,4372251.0
2023-05-25,26.4886,26.508,25.8669,26.236,4057499.0
2023-05-26,26.1292,26.1875,25.8427,26.0806,2923934.0
2023-05-27,26.1292,26.1875,25.8427,26.0806,2923934.0
2023-05-28,26.1292,26.1875,25.8427,26.0806,2923934.0
2023-05-29,26.1292,26.1875,25.8427,26.0806,2923934.0
2023-05-30,26.0515,26.1632,25.8087,25.8378,3406675.0
2023-05-31,25.8961,26.2021,25.6921,26.1195,5231930.0
2023-06-01,26.2652,26.2749,25.7504,25.9058,6363632.0
2023-06-02,25.7407,26.1681,25.663,25.9932,5885240.0
2023-06-03,25.7407,26.1681,25.663,25.9932,5885240.0
2023-06-04,25.7407,26.1681,25.663,25.9932,5885240.0
2023-06-05,26.0903,26.3526,25.9259,26.0029,4297684.0
2023-06-06,26.6149,26.6343,26.0661,26.1875,4737564.0
2023-06-07,26.2943,26.7023,26.0029,26.6149,4659413.0
2023-06-08,26.508,26.644,26.3226,26.5469,2924204.0
2023-06-09,26.5663,26.5663,26.2652,26.3138,2975569.0
2023-06-10,26.5663,26.5663,26.2652,26.3138,2975569.0
2023-06-11,26.5663,26.5663,26.2652,26.3138,2975569.0
2023-06-12,26.44,26.5177,26.1583,26.3429,2938496.0
2023-06-13,26.1389,26.3429,26.0126,26.2749,3079460.0
2023-06-14,26.3429,26.6343,26.3429,26.3818,2986502.0
2023-06-15,26.4692,26.6343,26.3332,26.5566,3046562.0
2023-06-16,26.644,26.848,26.5469,26.5954,5456238.0
2023-06-17,26.644,26.848,26.5469,26.5954,5456238.0
2023-06-18,26.644,26.848,26.5469,26.5954,5456238.0
2023-06-19,26.644,26.848,26.5469,26.5954,5456238.0
2023-06-20,26.5372,26.8966,26.4303,26.44,6087987.0
2023-06-21,26.3429,26.7217,25.9786,26.712,4091885.0
2023-06-22,26.7703,26.848,26.3235,26.372,2173903.0
2023-06-23,26.4303,26.508,25.9446,25.9544,3303547.0
2023-06-24,26.4303,26.508,25.9446,25.9544,3303547.0
2023-06-25,26.4303,26.508,25.9446,25.9544,3303547.0
2023-06-26,26.0709,26.5275,25.9932,26.4692,3694951.0
2023-06-27,26.4789,26.7314,26.3672,26.6537,2969028.0
2023-06-28,26.5954,26.6149,26.1923,26.3526,3615662.0
2023-06-29,26.1681,26.5566,26.1098,26.3915,3593040.0
2023-06-30,26.4109,26.6149,26.3089,26.5663,3740915.0
2023-07-01,26.4109,26.6149,26.3089,26.5663,3740915.0
2023-07-02,26.4109,26.6149,26.3089,26.5663,3740915.0
2023-07-03,26.44,26.6537,26.3623,26.6343,1472293.0
2023-07-04,26.44,26.6537,26.3623,26.6343,1472293.0
2023-07-05,26.5663,27.1831,26.4789,27.0811,4780121.0
