,AIN US Equity,AIN US Equity,AIN US Equity,AIN US Equity,AIN US Equity
2022-05-30,82.677,84.4782,82.677,84.3411,98172.0
2022-05-31,83.0392,83.5286,82.2267,82.6183,129869.0
2022-06-01,83.3916,83.3916,81.1499,82.0407,128416.0
2022-06-02,82.5595,83.9006,82.2267,83.8908,168056.0
2022-06-03,83.1567,83.558,82.0995,82.6183,80221.0
2022-06-04,83.1567,83.558,82.0995,82.6183,80221.0
2022-06-05,83.1567,83.558,82.0995,82.6183,80221.0
2022-06-06,83.5309,84.9342,82.7458,84.7674,103742.0
2022-06-07,84.1001,86.4455,83.9725,86.2688,89588.0
2022-06-08,85.4347,85.4347,83.2169,84.1393,101202.0
2022-06-09,83.7959,84.0903,82.7949,82.9617,70911.0
2022-06-10,81.4603,81.9068,79.9036,80.0962,91071.0
2022-06-11,81.4603,81.9068,79.9036,80.0962,91071.0
2022-06-12,81.4603,81.9068,79.9036,80.0962,91071.0
2022-06-13,78.3593,78.7911,76.7499,77.4172,145268.0
2022-06-14,77.4368,78.4084,76.9462,77.7607,109461.0
2022-06-15,78.5065,79.5565,77.3485,78.4378,164507.0
2022-06-16,77.0247,77.0247,74.2083,74.5223,200710.0
2022-06-17,75.3957,75.7913,73.8304,74.9443,394910.0
2022-06-18,75.3957,75.7913,73.8304,74.9443,394910.0
2022-06-19,75.3957,75.7913,73.8304,74.9443,394910.0
2022-06-20,75.3957,75.7913,73.8304,74.9443,394910.0
2022-06-21,76.4555,77.6331,74.8559,76.642,129433.0
2022-06-22,75.4251,76.5046,75.1601,76.0237,97286.0
2022-06-23,75.8765,76.1317,74.7578,75.7588,88069.0
2022-06-24,76.4064,78.2808,76.4064,77.8097,189318.0
2022-06-25,76.4064,78.2808,76.4064,77.8097,189318.0
2022-06-26,76.4064,78.2808,76.4064,77.8097,189318.0
2022-06-27,78.7813,79.1149,77.5938,78.6831,85587.0
2022-06-28,79.6154,80.4885,76.9167,76.9952,119294.0
2022-06-29,77.0345,77.0443,75.6214,76.8088,96575.0
2022-06-30,75.7882,77.427,75.2092,77.3191,128741.0
2022-07-01,76.8284,79.0364,76.5144,78.6144,126641.0
2022-07-02,76.8284,79.0364,76.5144,78.6144,126641.0
2022-07-03,76.8284,79.0364,76.5144,78.6144,126641.0
2022-07-04,76.8284,79.0364,76.5144,78.6144,126641.0
2022-07-05,77.2111,77.6527,75.062,77.6037,175080.0
2022-07-06,77.1522,78.4574,76.0924,77.7018,66436.0
2022-07-07,77.7803,79.3602,77.7803,78.9088,55398.0
2022-07-08,78.5556,79.0,77.6822,77.8588,77753.0
2022-07-09,78.5556,79.0,77.6822,77.8588,77753.0
2022-07-10,78.5556,79.0,77.6822,77.8588,77753.0
2022-07-11,77.5252,77.9668,76.7401,77.3976,59342.0
2022-07-12,77.0149,78.5654,76.9265,77.2308,97511.0
2022-07-13,76.2102,77.3583,75.3859,76.6125,61320.0
2022-07-14,75.3466,76.848,75.062,76.6714,56961.0
2022-07-15,78.1532,78.3887,76.6223,77.9079,84714.0
2022-07-16,78.1532,78.3887,76.6223,77.9079,84714.0
2022-07-17,78.1532,78.3887,76.6223,77.9079,84714.0
2022-07-18,78.8794,78.8794,76.8775,77.1915,76553.0
2022-07-19,78.163,81.5879,78.163,80.5673,135883.0
2022-07-20,80.2042,80.8911,79.8803,80.5378,126143.0
2022-07-21,79.8313,80.7635,79.6448,80.7635,87744.0
2022-07-22,80.5967,81.3033,78.8205,79.8215,84212.0
2022-07-23,80.5967,81.3033,78.8205,79.8215,84212.0
2022-07-24,80.5967,81.3033,78.8205,79.8215,84212.0
2022-07-25,79.6743,80.6752,79.5173,80.6752,90455.0
2022-07-26,81.843,84.8557,80.4888,84.0706,187344.0
2022-07-27,84.9735,87.0784,83.9627,86.0235,125416.0
2022-07-28,86.7889,87.9273,85.8763,87.5838,117654.0
2022-07-29,87.3188,89.7918,87.1716,89.5661,76696.0
2022-07-30,87.3188,89.7918,87.1716,89.5661,76696.0
2022-07-31,87.3188,89.7918,87.1716,89.5661,76696.0
2022-08-01,88.9184,91.146,88.3296,89.5857,82018.0
2022-08-02,89.6838,89.8163,88.0264,88.2707,88253.0
2022-08-03,89.1441,90.2677,87.7114,89.6937,63834.0
2022-08-04,89.6348,89.6348,88.7418,89.3698,49384.0
2022-08-05,88.3198,89.6151,87.3286,88.7418,50116.0
2022-08-06,88.3198,89.6151,87.3286,88.7418,50116.0
2022-08-07,88.3198,89.6151,87.3286,88.7418,50116.0
2022-08-08,88.7908,89.8801,88.0548,89.2521,90478.0
2022-08-09,88.889,89.9881,88.6191,89.8801,103123.0
2022-08-10,91.3227,93.1283,90.6357,92.8634,115546.0
2022-08-11,93.7858,94.271,91.9409,92.1862,75098.0
2022-08-12,92.5591,94.6886,91.882,94.6886,65723.0
2022-08-13,92.5591,94.6886,91.882,94.6886,65723.0
2022-08-14,92.5591,94.6886,91.882,94.6886,65723.0
2022-08-15,94.4826,95.9055,94.4826,95.3854,72061.0
2022-08-16,95.2087,95.3461,93.7662,94.1293,113832.0
2022-08-17,92.7456,93.8938,92.6475,92.7947,106353.0
2022-08-18,92.461,93.9821,92.461,93.7662,58109.0
2022-08-19,93.197,93.2264,91.9998,92.4316,58497.0
2022-08-20,93.197,93.2264,91.9998,92.4316,58497.0
2022-08-21,93.197,93.2264,91.9998,92.4316,58497.0
2022-08-22,91.2638,91.4306,89.9881,90.1254,102600.0
2022-08-23,89.9782,91.3619,89.9488,90.4395,101080.0
2022-08-24,90.0371,91.6171,88.8955,91.0381,55759.0
2022-08-25,91.097,92.9124,91.097,92.1372,59592.0
2022-08-26,91.9802,92.1961,88.9086,89.095,70149.0
2022-08-27,91.9802,92.1961,88.9086,89.095,70149.0
2022-08-28,91.9802,92.1961,88.9086,89.095,70149.0
2022-08-29,88.2217,89.8212,87.8389,89.1637,55379.0
2022-08-30,89.5268,89.5268,87.6721,87.8291,196321.0
2022-08-31,88.31,88.31,86.3669,86.5436,63632.0
2022-09-01,85.7291,85.7291,84.5515,85.1403,77603.0
2022-09-02,85.4452,86.2518,83.9106,84.4025,53768.0
2022-09-03,85.4452,86.2518,83.9106,84.4025,53768.0
2022-09-04,85.4452,86.2518,83.9106,84.4025,53768.0
2022-09-05,85.4452,86.2518,83.9106,84.4025,53768.0
2022-09-06,84.186,84.5107,82.9072,83.1728,96868.0
2022-09-07,83.0646,84.6681,82.7547,84.3041,121856.0
2022-09-08,83.7532,84.8255,82.9564,84.6484,88904.0
2022-09-09,85.3763,86.0363,84.5894,84.609,131398.0
2022-09-10,85.3763,86.0363,84.5894,84.609,131398.0
2022-09-11,85.3763,86.0363,84.5894,84.609,131398.0
2022-09-12,84.6385,87.1077,84.3631,86.8716,184275.0
2022-09-13,85.1206,85.7797,82.1989,82.681,82998.0
2022-09-14,82.4055,83.163,81.1169,83.0449,111561.0
2022-09-15,82.2088,83.4286,82.0195,82.8777,121707.0
2022-09-16,81.7759,81.9825,79.6216,81.953,343991.0
2022-09-17,81.7759,81.9825,79.6216,81.953,343991.0
2022-09-18,81.7759,81.9825,79.6216,81.953,343991.0
2022-09-19,81.5103,83.4229,81.5103,82.799,101191.0
2022-09-20,82.0219,82.2826,81.353,81.8055,85584.0
2022-09-21,82.7498,83.1138,80.9496,81.0972,65429.0
2022-09-22,80.4971,80.4971,79.0314,79.5232,88498.0
2022-09-23,78.4805,78.4805,76.3557,77.3394,80926.0
2022-09-24,78.4805,78.4805,76.3557,77.3394,80926.0
2022-09-25,78.4805,78.4805,76.3557,77.3394,80926.0
2022-09-26,76.4442,78.0083,76.1885,76.2377,89965.0
2022-09-27,76.9361,77.6542,75.7163,76.5229,88629.0
2022-09-28,76.8476,78.9133,76.1786,78.2247,139696.0
2022-09-29,77.6739,78.0575,76.1983,77.9788,110655.0
2022-09-30,77.5263,79.0789,77.2017,77.546,157997.0
2022-10-01,77.5263,79.0789,77.2017,77.546,157997.0
2022-10-02,77.5263,79.0789,77.2017,77.546,157997.0
2022-10-03,78.3428,81.107,77.969,80.2905,143583.0
2022-10-04,81.5989,83.5565,81.0775,82.2481,187212.0
2022-10-05,81.3038,82.4645,80.6644,81.8448,121780.0
2022-10-06,81.2841,82.4842,81.2152,82.1202,81059.0
2022-10-07,81.3136,82.1301,80.4676,81.9924,119613.0
2022-10-08,81.3136,82.1301,80.4676,81.9924,119613.0
2022-10-09,81.3136,82.1301,80.4676,81.9924,119613.0
2022-10-10,82.6515,84.3238,81.8743,83.8319,137555.0
2022-10-11,83.4581,85.2386,83.2948,84.9533,188655.0
2022-10-12,82.9367,84.1713,80.4283,80.4774,320142.0
2022-10-13,79.0806,82.7892,79.0314,81.9629,161248.0
2022-10-14,82.3268,83.3189,80.2463,81.953,285620.0
2022-10-15,82.3268,83.3189,80.2463,81.953,285620.0
2022-10-16,82.3268,83.3189,80.2463,81.953,285620.0
2022-10-17,83.527,84.973,83.104,84.1073,121040.0
2022-10-18,85.7797,86.8322,85.1993,86.1338,80984.0
2022-10-19,85.1993,86.4584,84.9435,85.6714,145719.0
2022-10-20,85.4058,85.907,83.0744,83.1728,88256.0
2022-10-21,83.8909,86.183,83.2663,85.5731,90878.0
2022-10-22,83.8909,86.183,83.2663,85.5731,90878.0
2022-10-23,83.8909,86.183,83.2663,85.5731,90878.0
2022-10-24,86.4191,87.2432,85.6813,86.5666,131214.0
2022-10-25,84.4025,87.6438,82.4547,86.4683,107670.0
2022-10-26,88.5537,89.4194,86.7437,87.2454,90384.0
2022-10-27,88.2783,89.9408,88.1652,88.534,94258.0
2022-10-28,89.3112,90.0145,88.3078,89.2325,147488.0
2022-10-29,89.3112,90.0145,88.3078,89.2325,147488.0
2022-10-30,89.3112,90.0145,88.3078,89.2325,147488.0
2022-10-31,88.6914,90.5408,88.6423,90.1277,114260.0
2022-11-01,91.1606,93.0788,90.2162,92.9706,134872.0
2022-11-02,92.223,94.4658,90.9638,91.2688,178342.0
2022-11-03,90.2555,92.9558,89.6663,91.9279,94182.0
2022-11-04,93.2657,94.6035,92.1344,94.3871,90696.0
2022-11-05,93.2657,94.6035,92.1344,94.3871,90696.0
2022-11-06,93.2657,94.6035,92.1344,94.3871,90696.0
2022-11-07,95.2134,95.9119,94.2445,95.8725,108929.0
2022-11-08,96.63,98.8384,95.6561,98.1154,167513.0
2022-11-09,97.417,99.1876,96.6497,96.8366,153522.0
2022-11-10,100.0435,102.2076,99.6697,101.883,127412.0
2022-11-11,101.8142,103.1323,99.3647,99.4631,105779.0
2022-11-12,101.8142,103.1323,99.3647,99.4631,105779.0
2022-11-13,101.8142,103.1323,99.3647,99.4631,105779.0
2022-11-14,98.5679,101.6371,98.0465,100.4665,119160.0
2022-11-15,101.1157,103.5848,101.1157,102.6405,92187.0
2022-11-16,102.5519,102.5519,100.2599,100.8009,107803.0
2022-11-17,99.2172,99.6106,97.6727,99.286,111258.0
2022-11-18,100.4173,100.4763,99.4828,100.132,159200.0
2022-11-19,100.4173,100.4763,99.4828,100.132,159200.0
2022-11-20,100.4173,100.4763,99.4828,100.132,159200.0
2022-11-21,99.7582,99.8762,98.3712,99.227,98096.0
2022-11-22,100.437,100.7714,99.286,100.6632,78066.0
2022-11-23,101.0075,101.2043,99.8664,100.3287,50022.0
2022-11-24,101.0075,101.2043,99.8664,100.3287,50022.0
2022-11-25,101.0567,102.1191,100.6965,100.9878,37300.0
2022-11-26,101.0567,102.1191,100.6965,100.9878,37300.0
2022-11-27,101.0567,102.1191,100.6965,100.9878,37300.0
2022-11-28,100.3976,100.3976,98.0689,98.804,67107.0
2022-11-29,99.0794,99.5073,97.6826,97.7219,146767.0
2022-11-30,97.8695,99.7484,96.571,99.7188,153906.0
2022-12-01,100.5452,100.5845,98.8237,100.1418,73641.0
2022-12-02,99.3942,102.7979,98.9565,102.5421,102448.0
2022-12-03,99.3942,102.7979,98.9565,102.5421,102448.0
2022-12-04,99.3942,102.7979,98.9565,102.5421,102448.0
2022-12-05,101.7748,101.7748,99.6106,101.4108,149680.0
2022-12-06,101.5387,101.8043,99.9353,100.7124,132362.0
2022-12-07,100.8895,101.9617,100.1714,100.5157,124173.0
2022-12-08,100.9878,101.4699,99.7582,100.8206,102233.0
2022-12-09,100.4861,100.919,99.2073,99.2368,97833.0
2022-12-10,100.4861,100.919,99.2073,99.2368,97833.0
2022-12-11,100.4861,100.919,99.2073,99.2368,97833.0
2022-12-12,100.0336,102.6798,99.7484,102.1683,131528.0
2022-12-13,104.844,104.844,102.0207,102.2667,182485.0
2022-12-14,102.247,104.0964,101.096,101.401,121448.0
2022-12-15,100.1222,100.1222,97.5842,97.9875,94311.0
2022-12-16,96.63,98.0564,95.3512,97.1317,727439.0
2022-12-17,96.63,98.0564,95.3512,97.1317,727439.0
2022-12-18,96.63,98.0564,95.3512,97.1317,727439.0
2022-12-19,97.3973,97.8793,95.7053,96.1873,87041.0
2022-12-20,96.5906,97.5842,96.2857,96.7087,74454.0
2022-12-21,97.1317,98.2974,96.9546,97.6727,78082.0
2022-12-22,96.7579,96.9104,95.3118,96.7579,87526.0
2022-12-23,96.1366,97.7934,96.1366,97.3398,43361.0
2022-12-24,96.1366,97.7934,96.1366,97.3398,43361.0
2022-12-25,96.1366,97.7934,96.1366,97.3398,43361.0
2022-12-26,96.1366,97.7934,96.1366,97.3398,43361.0
2022-12-27,97.6356,98.1298,96.6889,97.3003,46367.0
2022-12-28,97.2707,97.2806,94.9334,95.3082,98926.0
2022-12-29,96.3338,98.4641,94.8644,98.1978,153071.0
2022-12-30,97.7343,97.7343,96.3733,97.2313,80513.0
2022-12-31,97.7343,97.7343,96.3733,97.2313,80513.0
2023-01-01,97.7343,97.7343,96.3733,97.2313,80513.0
2023-01-02,97.7343,97.7343,96.3733,97.2313,80513.0
2023-01-03,98.0794,98.6021,96.6691,98.0301,108527.0
2023-01-04,98.8092,100.0223,98.1386,98.9966,99136.0
2023-01-05,99.0262,99.0262,97.8132,98.109,76682.0
2023-01-06,99.253,101.1959,98.3901,99.9335,65406.0
2023-01-07,99.253,101.1959,98.3901,99.9335,65406.0
2023-01-08,99.253,101.1959,98.3901,99.9335,65406.0
2023-01-09,100.2097,101.3241,99.3319,99.7856,72802.0
2023-01-10,99.3418,101.7383,99.1446,101.186,102308.0
2023-01-11,101.3833,102.8922,101.3833,102.8527,91765.0
2023-01-12,103.3557,106.5017,102.9612,106.5017,117163.0
2023-01-13,106.0777,108.0797,106.0185,107.7838,91283.0
2023-01-14,106.0777,108.0797,106.0185,107.7838,91283.0
2023-01-15,106.0777,108.0797,106.0185,107.7838,91283.0
2023-01-16,106.0777,108.0797,106.0185,107.7838,91283.0
2023-01-17,108.4742,108.4742,105.6043,106.1467,134603.0
2023-01-18,105.9396,107.202,104.1052,104.1052,105626.0
2023-01-19,103.6516,104.5293,102.2092,103.2275,106603.0
2023-01-20,103.9277,106.6201,101.8567,106.5412,144478.0
2023-01-21,103.9277,106.6201,101.8567,106.5412,144478.0
2023-01-22,103.9277,106.6201,101.8567,106.5412,144478.0
2023-01-23,106.5609,108.3657,106.4475,107.3104,75357.0
2023-01-24,106.4031,108.0797,106.27,107.3795,64698.0
2023-01-25,106.8075,107.5274,106.1171,106.413,65207.0
2023-01-26,107.2513,107.2809,105.5747,106.7089,107313.0
2023-01-27,106.0481,107.5669,106.0481,106.4426,78742.0
2023-01-28,106.0481,107.5669,106.0481,106.4426,78742.0
2023-01-29,106.0481,107.5669,106.0481,106.4426,78742.0
2023-01-30,105.7226,107.4584,105.7226,106.8469,61481.0
2023-01-31,107.4978,110.9101,107.4978,110.6044,129048.0
2023-02-01,109.6675,112.4881,108.8095,111.3342,96211.0
2023-02-02,111.6399,113.8039,111.1075,112.0246,99507.0
2023-02-03,111.5315,113.0009,111.5315,112.1528,182183.0
2023-02-04,111.5315,113.0009,111.5315,112.1528,182183.0
2023-02-05,111.5315,113.0009,111.5315,112.1528,182183.0
2023-02-06,111.8076,112.0246,110.4565,111.2257,94650.0
2023-02-07,110.5354,110.8806,108.7503,110.5748,125198.0
2023-02-08,109.421,111.2948,108.5235,108.9081,93492.0
2023-02-09,109.273,109.9683,106.0678,106.5017,86724.0
2023-02-10,106.1763,107.6951,105.7424,107.1625,77175.0
2023-02-11,106.1763,107.6951,105.7424,107.1625,77175.0
2023-02-12,106.1763,107.6951,105.7424,107.1625,77175.0
2023-02-13,107.3992,108.5038,107.1625,108.2769,113137.0
2023-02-14,98.8092,103.4642,91.0477,103.0697,638870.0
2023-02-15,101.3931,103.4987,100.111,101.2748,223453.0
2023-02-16,99.5588,103.3261,98.4838,102.1722,107126.0
2023-02-17,102.5076,102.5273,101.4129,102.1032,117542.0
2023-02-18,102.5076,102.5273,101.4129,102.1032,117542.0
2023-02-19,102.5076,102.5273,101.4129,102.1032,117542.0
2023-02-20,102.5076,102.5273,101.4129,102.1032,117542.0
2023-02-21,101.1269,101.2945,98.3654,98.9276,179969.0
2023-02-22,99.2728,101.5608,99.2728,100.0815,159587.0
2023-02-23,100.5253,100.9592,99.6081,100.7915,103574.0
2023-02-24,99.6475,100.0815,98.8191,99.9335,74901.0
2023-02-25,99.6475,100.0815,98.8191,99.9335,74901.0
2023-02-26,99.6475,100.0815,98.8191,99.9335,74901.0
2023-02-27,100.9986,101.6939,100.1702,100.4858,87561.0
2023-02-28,100.4069,101.2255,99.5193,99.5292,192381.0
2023-03-01,99.2826,100.8803,98.4246,99.3517,178166.0
2023-03-02,98.4443,98.4443,96.5311,97.9907,257535.0
2023-03-03,98.6909,99.0361,97.5074,98.1879,158510.0
2023-03-04,98.6909,99.0361,97.5074,98.1879,158510.0
2023-03-05,98.6909,99.0361,97.5074,98.1879,158510.0
2023-03-06,98.3852,98.4152,94.5685,95.821,201027.0
2023-03-07,96.0182,96.0971,94.7559,95.4166,131562.0
2023-03-08,95.466,95.6632,94.2233,95.0419,114071.0
2023-03-09,95.4265,95.8407,94.1543,94.5882,142665.0
2023-03-10,94.3121,94.3121,90.9639,91.6887,194975.0
2023-03-11,94.3121,94.3121,90.9639,91.6887,194975.0
2023-03-12,94.3121,94.3121,90.9639,91.6887,194975.0
2023-03-13,90.2291,90.8751,87.3198,88.6315,236434.0
2023-03-14,91.1463,91.8071,90.239,90.7617,211903.0
2023-03-15,88.523,88.8682,86.7872,88.1186,194573.0
2023-03-16,87.0307,90.5713,87.0307,89.5823,165183.0
2023-03-17,88.9593,89.1373,87.5252,87.9703,454806.0
2023-03-18,88.9593,89.1373,87.5252,87.9703,454806.0
2023-03-19,88.9593,89.1373,87.5252,87.9703,454806.0
2023-03-20,88.9197,90.0521,88.0494,89.0582,215978.0
2023-03-21,90.7394,92.124,90.2796,90.7493,153074.0
2023-03-22,90.6109,90.9274,88.5637,88.712,135525.0
2023-03-23,88.9889,89.4142,86.8824,87.3472,148396.0
2023-03-24,85.2802,86.2396,83.2726,84.3407,354660.0
2023-03-25,85.2802,86.2396,83.2726,84.3407,354660.0
2023-03-26,85.2802,86.2396,83.2726,84.3407,354660.0
2023-03-27,85.567,86.6055,84.133,86.0418,430041.0
2023-03-28,85.933,87.2978,85.933,87.0406,299487.0
2023-03-29,87.9109,87.9307,86.7736,87.9109,174819.0
2023-03-30,88.4747,88.7516,86.8626,87.723,194828.0
2023-03-31,88.445,88.9395,87.6835,88.3758,433346.0
2023-04-01,88.445,88.9395,87.6835,88.3758,433346.0
2023-04-02,88.445,88.9395,87.6835,88.3758,433346.0
2023-04-03,88.3065,89.0977,87.5055,88.4944,319729.0
2023-04-04,88.8802,88.8802,85.6462,86.6945,238063.0
2023-04-05,86.4967,86.4967,84.5484,85.5374,135459.0
2023-04-06,85.8242,86.0615,84.9044,85.4187,84564.0
2023-04-07,85.8242,86.0615,84.9044,85.4187,84564.0
2023-04-08,85.8242,86.0615,84.9044,85.4187,84564.0
2023-04-09,85.8242,86.0615,84.9044,85.4187,84564.0
2023-04-10,85.0726,87.8566,85.0726,87.3571,156691.0
2023-04-11,87.7329,88.8307,87.3769,88.1879,93689.0
2023-04-12,89.1076,89.4142,88.4747,88.9791,64190.0
2023-04-13,89.3944,89.9779,88.3659,89.968,78413.0
2023-04-14,89.6615,90.3933,88.3758,88.9296,96829.0
2023-04-15,89.6615,90.3933,88.3758,88.9296,96829.0
2023-04-16,89.6615,90.3933,88.3758,88.9296,96829.0
2023-04-17,88.8505,89.968,88.8505,89.968,80317.0
2023-04-18,90.3142,90.4724,89.3153,90.0966,117198.0
2023-04-19,89.6417,90.334,89.429,89.7702,88164.0
2023-04-20,89.0186,90.245,88.6922,90.2054,98646.0
2023-04-21,90.4625,90.5552,89.1274,90.0966,118651.0
2023-04-22,90.4625,90.5552,89.1274,90.0966,118651.0
2023-04-23,90.4625,90.5552,89.1274,90.0966,118651.0
2023-04-24,89.7702,90.6999,89.4834,90.0472,79950.0
2023-04-25,89.0384,89.9483,88.5043,88.5439,116726.0
2023-04-26,84.1231,86.111,81.3935,85.3495,355090.0
2023-04-27,87.6044,90.9966,87.6044,90.512,166824.0
2023-04-28,89.879,91.4218,89.2659,90.2054,145664.0
2023-04-29,89.879,91.4218,89.2659,90.2054,145664.0
2023-04-30,89.879,91.4218,89.2659,90.2054,145664.0
2023-05-01,89.6516,92.1636,89.6516,90.1263,108955.0
2023-05-02,89.5527,91.6295,88.9395,91.3328,133541.0
2023-05-03,91.6394,92.5097,90.6702,91.1054,153886.0
2023-05-04,90.601,91.7779,88.3164,88.9593,147415.0
2023-05-05,90.1955,91.6493,90.1955,90.957,117224.0
2023-05-06,90.1955,91.6493,90.1955,90.957,117224.0
2023-05-07,90.1955,91.6493,90.1955,90.957,117224.0
2023-05-08,90.7889,91.2271,89.1966,89.7109,67056.0
2023-05-09,89.2065,90.1757,88.8604,89.6812,75359.0
2023-05-10,90.7098,90.7098,88.4895,89.8988,76123.0
2023-05-11,88.9791,89.79,88.5736,89.5428,106466.0
2023-05-12,89.7603,89.7999,88.955,89.5428,85436.0
2023-05-13,89.7603,89.7999,88.955,89.5428,85436.0
2023-05-14,89.7603,89.7999,88.955,89.5428,85436.0
2023-05-15,89.879,90.5219,89.3054,89.9977,78355.0
2023-05-16,89.1274,89.6219,88.2423,88.5835,74674.0
2023-05-17,89.434,90.245,88.356,89.4834,163629.0
2023-05-18,89.4834,90.2548,88.8999,90.0274,97984.0
2023-05-19,91.1647,91.1647,88.5192,88.9296,268828.0
2023-05-20,91.1647,91.1647,88.5192,88.9296,268828.0
2023-05-21,91.1647,91.1647,88.5192,88.9296,268828.0
2023-05-22,89.3549,89.79,88.1681,88.8604,123498.0
2023-05-23,88.5439,88.5439,86.9022,87.1099,140546.0
2023-05-24,87.1099,87.1099,85.0231,85.0528,136253.0
2023-05-25,84.9143,85.3841,83.7473,85.1418,182786.0
2023-05-26,84.9835,86.2692,84.9341,85.9231,113806.0
2023-05-27,84.9835,86.2692,84.9341,85.9231,113806.0
2023-05-28,84.9835,86.2692,84.9341,85.9231,113806.0
2023-05-29,84.9835,86.2692,84.9341,85.9231,113806.0
2023-05-30,86.0022,86.5165,84.3902,85.4088,403127.0
2023-05-31,85.3099,85.839,82.966,83.9847,210531.0
2023-06-01,84.1429,85.1319,83.421,84.9934,178017.0
2023-06-02,86.3681,89.8889,86.2593,89.7307,181755.0
2023-06-03,86.3681,89.8889,86.2593,89.7307,181755.0
2023-06-04,86.3681,89.8889,86.2593,89.7307,181755.0
2023-06-05,88.6922,88.7516,85.0528,86.7637,191204.0
2023-06-06,86.496,89.4069,86.496,88.7871,251897.0
2023-06-07,89.1243,91.5542,89.1243,91.1575,213691.0
2023-06-08,90.9194,92.0997,90.1706,90.85,104529.0
2023-06-09,90.5624,90.5624,89.6658,90.1062,61323.0
2023-06-10,90.5624,90.5624,89.6658,90.1062,61323.0
2023-06-11,90.5624,90.5624,89.6658,90.1062,61323.0
2023-06-12,90.3938,91.0385,89.2532,90.5128,98533.0
2023-06-13,90.5525,92.2088,90.0248,90.4632,169102.0
2023-06-14,91.6831,91.6831,90.1954,90.4632,163857.0
2023-06-15,90.1458,91.098,89.6003,90.3144,154544.0
2023-06-16,90.9294,90.9294,88.9557,89.5111,382688.0
2023-06-17,90.9294,90.9294,88.9557,89.5111,382688.0
2023-06-18,90.9294,90.9294,88.9557,89.5111,382688.0
2023-06-19,90.9294,90.9294,88.9557,89.5111,382688.0
2023-06-20,89.3524,89.888,88.4201,89.4218,149697.0
2023-06-21,88.8366,90.2153,88.6928,89.7987,123017.0
2023-06-22,89.4317,89.4713,88.5292,89.3425,293835.0
2023-06-23,88.0134,89.0251,87.7754,88.8069,973222.0
2023-06-24,88.0134,89.0251,87.7754,88.8069,973222.0
2023-06-25,88.0134,89.0251,87.7754,88.8069,973222.0
2023-06-26,88.7573,90.0863,88.7573,89.273,134780.0
2023-06-27,89.6003,89.7888,88.7325,89.3127,141380.0
2023-06-28,89.3524,90.3045,88.8763,90.2847,162416.0
2023-06-29,90.483,92.0699,90.483,91.6336,119052.0
2023-06-30,92.665,94.4701,92.0699,92.5163,163502.0
2023-07-01,92.665,94.4701,92.0699,92.5163,163502.0
2023-07-02,92.665,94.4701,92.0699,92.5163,163502.0
2023-07-03,91.8022,92.3477,91.1724,91.703,54478.0
2023-07-04,91.8022,92.3477,91.1724,91.703,54478.0
2023-07-05,91.098,91.098,89.8037,89.8582,165067.0
2023-07-06,88.7871,89.5111,88.0729,88.8565,142149.0
2023-07-07,88.9358,89.8086,88.6284,89.4615,123702.0
2023-07-08,88.9358,89.8086,88.6284,89.4615,123702.0
2023-07-09,88.9358,89.8086,88.6284,89.4615,123702.0
2023-07-10,89.1639,90.4632,89.1639,89.9574,112573.0
2023-07-11,89.9871,90.7508,88.9854,89.2929,92263.0
2023-07-12,90.8203,90.8203,89.7392,89.7491,158326.0
2023-07-13,89.64,90.7112,89.4516,90.3541,86725.0
2023-07-14,92.3179,93.5676,91.5245,92.7146,185083.0
2023-07-15,92.3179,93.5676,91.5245,92.7146,185083.0
2023-07-16,92.3179,93.5676,91.5245,92.7146,185083.0
2023-07-17,92.5758,94.1726,92.4667,92.9824,121124.0
2023-07-18,92.7543,94.1726,92.2584,93.4287,84438.0
2023-07-19,93.6172,93.6172,91.7129,92.6452,90888.0
2023-07-20,93.1907,93.9941,92.8932,93.5577,162247.0
2023-07-21,93.9841,93.9841,92.1691,92.1691,104427.0
2023-07-22,93.9841,93.9841,92.1691,92.1691,104427.0
2023-07-23,93.9841,93.9841,92.1691,92.1691,104427.0
2023-07-24,92.3477,93.2208,91.9906,93.0122,82696.0
2023-07-25,92.2485,93.6965,91.9063,93.637,118311.0
2023-07-26,93.1808,95.6653,93.1808,94.4701,260831.0
2023-07-27,90.3343,94.7677,89.8979,93.2502,313447.0
2023-07-28,93.2403,94.5594,93.2403,94.361,230830.0
2023-07-29,93.2403,94.5594,93.2403,94.361,230830.0
2023-07-30,93.2403,94.5594,93.2403,94.361,230830.0
2023-07-31,94.371,96.5678,94.123,95.4917,188850.0
2023-08-01,95.6801,96.5331,95.0057,96.0967,109844.0
2023-08-02,94.9958,95.938,94.9958,95.1942,92741.0
2023-08-03,95.1247,95.6901,94.3015,94.3313,98735.0
2023-08-04,94.2817,95.7694,94.2321,94.5991,86374.0
2023-08-05,94.2817,95.7694,94.2321,94.5991,86374.0
2023-08-06,94.2817,95.7694,94.2321,94.5991,86374.0
2023-08-07,94.6983,96.1562,94.6983,95.7595,53131.0
2023-08-08,94.6883,95.2398,90.5624,90.8897,194454.0
2023-08-09,90.7905,90.9294,90.0169,90.8203,124568.0
2023-08-10,90.7409,91.4451,89.521,90.1062,93836.0
2023-08-11,90.0566,90.731,90.007,90.374,100869.0
2023-08-12,90.0566,90.731,90.007,90.374,100869.0
2023-08-13,90.0566,90.731,90.007,90.374,100869.0
