,AEE US Equity,AEE US Equity,AEE US Equity,AEE US Equity,AEE US Equity
2022-05-09,86.8319,87.9527,85.8712,87.2934,1699070.0
2022-05-10,87.2934,88.4708,85.5886,87.4912,2522795.0
2022-05-11,87.3782,89.3467,87.284,87.9904,1635831.0
2022-05-12,88.1034,88.3106,85.8806,87.2275,1439074.0
2022-05-13,87.6796,87.8774,86.2762,87.6984,1413505.0
2022-05-14,87.6796,87.8774,86.2762,87.6984,1413505.0
2022-05-15,87.6796,87.8774,86.2762,87.6984,1413505.0
2022-05-16,87.9433,88.0469,86.766,87.576,1196645.0
2022-05-17,88.0187,88.4613,86.7,88.0658,1389160.0
2022-05-18,88.4237,88.4425,86.9355,87.4064,1414762.0
2022-05-19,87.1427,87.4064,86.069,87.105,1392393.0
2022-05-20,87.4535,87.5666,86.4646,87.2557,2045262.0
2022-05-21,87.4535,87.5666,86.4646,87.2557,2045262.0
2022-05-22,87.4535,87.5666,86.4646,87.2557,2045262.0
2022-05-23,88.1788,88.4237,86.992,87.8114,1176299.0
2022-05-24,88.0187,90.2415,87.5571,89.9589,1415603.0
2022-05-25,90.1473,90.1473,89.4221,89.9401,1278707.0
2022-05-26,90.7219,91.0704,90.2698,90.298,1164816.0
2022-05-27,90.0625,91.108,89.7423,90.9385,1116316.0
2022-05-28,90.0625,91.108,89.7423,90.9385,1116316.0
2022-05-29,90.0625,91.108,89.7423,90.9385,1116316.0
2022-05-30,90.0625,91.108,89.7423,90.9385,1116316.0
2022-05-31,89.9495,90.4487,89.0547,89.6575,1581315.0
2022-06-01,89.78,89.78,88.612,88.8852,1312123.0
2022-06-02,89.2431,89.4032,87.4724,88.6403,2610523.0
2022-06-03,88.6497,89.0924,87.8303,87.8868,1615071.0
2022-06-04,88.6497,89.0924,87.8303,87.8868,1615071.0
2022-06-05,88.6497,89.0924,87.8303,87.8868,1615071.0
2022-06-06,88.1882,88.565,87.4818,87.7361,1713859.0
2022-06-07,87.3285,89.1958,87.1579,88.8357,2733640.0
2022-06-08,88.5702,88.5702,87.2527,87.5276,2412419.0
2022-06-09,87.575,87.8783,85.191,85.2527,1094682.0
2022-06-10,84.3901,85.3,84.0299,84.5891,970685.0
2022-06-11,84.3901,85.3,84.0299,84.5891,970685.0
2022-06-12,84.3901,85.3,84.0299,84.5891,970685.0
2022-06-13,83.6318,83.8877,80.6933,81.1199,1563212.0
2022-06-14,81.1009,81.4896,78.2762,78.9587,1544025.0
2022-06-15,79.48,80.1815,78.0393,78.9208,1263870.0
2022-06-16,77.8781,78.134,76.9682,77.7265,1332455.0
2022-06-17,77.9255,78.3331,76.3899,77.1482,2183322.0
2022-06-18,77.9255,78.3331,76.3899,77.1482,2183322.0
2022-06-19,77.9255,78.3331,76.3899,77.1482,2183322.0
2022-06-20,77.9255,78.3331,76.3899,77.1482,2183322.0
2022-06-21,77.3947,78.6269,77.2146,78.153,1576306.0
2022-06-22,77.8212,79.4611,77.8212,78.9397,1554667.0
2022-06-23,79.0914,80.9303,78.9966,80.864,1682566.0
2022-06-24,81.2241,83.8972,80.8649,83.3284,3015258.0
2022-06-25,81.2241,83.8972,80.8649,83.3284,3015258.0
2022-06-26,81.2241,83.8972,80.8649,83.3284,3015258.0
2022-06-27,83.0251,84.5891,82.8166,84.3332,1748460.0
2022-06-28,84.7029,85.6887,84.4138,84.9304,1628142.0
2022-06-29,85.1105,85.556,84.3048,84.9683,1302383.0
2022-06-30,84.2195,86.21,84.2195,85.6508,2035175.0
2022-07-01,85.992,87.5939,85.6413,87.3854,2232123.0
2022-07-02,85.992,87.5939,85.6413,87.3854,2232123.0
2022-07-03,85.992,87.5939,85.6413,87.3854,2232123.0
2022-07-04,85.992,87.5939,85.6413,87.3854,2232123.0
2022-07-05,86.9683,87.2337,82.2573,83.4043,1883540.0
2022-07-06,83.7834,84.8356,83.0346,83.8972,1551732.0
2022-07-07,83.8972,84.7503,83.4043,83.6413,1269644.0
2022-07-08,83.518,83.8403,82.8687,83.1768,1250039.0
2022-07-09,83.518,83.8403,82.8687,83.1768,1250039.0
2022-07-10,83.518,83.8403,82.8687,83.1768,1250039.0
2022-07-11,82.7408,83.8735,82.3711,83.3379,1536560.0
2022-07-12,82.8545,84.1417,82.7408,82.9588,1283755.0
2022-07-13,82.428,83.4327,82.1815,82.5417,748099.0
2022-07-14,81.1009,82.6555,80.9872,82.5133,887387.0
2022-07-15,83.2147,83.3,81.8592,83.1768,861127.0
2022-07-16,83.2147,83.3,81.8592,83.1768,861127.0
2022-07-17,83.2147,83.3,81.8592,83.1768,861127.0
2022-07-18,82.845,83.1389,81.8592,81.9161,894765.0
2022-07-19,82.172,82.4754,81.845,81.9635,1374181.0
2022-07-20,82.0488,82.172,80.7218,81.3758,1788148.0
2022-07-21,81.1578,81.8403,80.8545,81.8118,885093.0
2022-07-22,82.2384,83.0346,82.0583,82.8735,662304.0
2022-07-23,82.2384,83.0346,82.0583,82.8735,662304.0
2022-07-24,82.2384,83.0346,82.0583,82.8735,662304.0
2022-07-25,82.7313,83.7597,82.5607,83.6792,658577.0
2022-07-26,83.5275,84.9019,83.5275,84.7408,652310.0
2022-07-27,84.4943,84.8925,84.058,84.7313,645955.0
2022-07-28,85.5465,87.4423,85.3332,87.2622,985154.0
2022-07-29,87.3096,88.6887,87.1769,88.2669,1002658.0
2022-07-30,87.3096,88.6887,87.1769,88.2669,1002658.0
2022-07-31,87.3096,88.6887,87.1769,88.2669,1002658.0
2022-08-01,88.248,88.4992,87.4375,88.1721,1197574.0
2022-08-02,88.6745,89.0347,87.6413,87.7077,1352342.0
2022-08-03,87.3759,87.7266,85.6318,87.4897,1610770.0
2022-08-04,87.4328,88.011,86.7124,86.8167,1546655.0
2022-08-05,86.684,88.1627,84.7503,86.5418,1580259.0
2022-08-06,86.684,88.1627,84.7503,86.5418,1580259.0
2022-08-07,86.684,88.1627,84.7503,86.5418,1580259.0
2022-08-08,87.338,87.6792,86.6934,87.101,1246066.0
2022-08-09,87.4423,88.7314,87.3001,88.5892,1056889.0
2022-08-10,88.9684,89.2717,88.2669,89.0537,1508022.0
2022-08-11,89.0063,89.7835,88.3238,89.1295,1319007.0
2022-08-12,89.6319,90.1058,89.3191,89.8878,1740780.0
2022-08-13,89.6319,90.1058,89.3191,89.8878,1740780.0
2022-08-14,89.6319,90.1058,89.3191,89.8878,1740780.0
2022-08-15,89.9068,91.1011,89.5845,90.9873,1046653.0
2022-08-16,90.8073,91.812,90.6935,91.0158,1238638.0
2022-08-17,90.8926,91.5466,90.703,91.3191,840208.0
2022-08-18,91.4992,91.9921,91.3002,91.6603,1193698.0
2022-08-19,91.8784,92.4471,91.4471,92.2765,1380375.0
2022-08-20,91.8784,92.4471,91.4471,92.2765,1380375.0
2022-08-21,91.8784,92.4471,91.4471,92.2765,1380375.0
2022-08-22,91.7836,92.049,90.575,90.8357,1332073.0
2022-08-23,90.7125,90.9494,89.7456,90.3712,769797.0
2022-08-24,90.4376,90.8698,89.8878,90.7504,1212161.0
2022-08-25,90.8357,91.3381,90.3807,91.3002,1571217.0
2022-08-26,91.158,91.4897,89.793,89.8499,1098185.0
2022-08-27,91.158,91.4897,89.793,89.8499,1098185.0
2022-08-28,91.158,91.4897,89.793,89.8499,1098185.0
2022-08-29,89.338,90.9115,88.8641,90.2859,959275.0
2022-08-30,90.5608,90.5608,88.2954,88.4755,891464.0
2022-08-31,88.4186,88.8451,87.774,87.793,1628418.0
2022-09-01,87.9257,89.0158,87.466,88.9684,935032.0
2022-09-02,88.8641,89.8499,87.6461,88.0868,876088.0
2022-09-03,88.8641,89.8499,87.6461,88.0868,876088.0
2022-09-04,88.8641,89.8499,87.6461,88.0868,876088.0
2022-09-05,88.8641,89.8499,87.6461,88.0868,876088.0
2022-09-06,88.373,89.2125,87.7339,87.9724,993223.0
2022-09-07,88.5066,91.2539,88.4255,91.2062,1359572.0
2022-09-08,90.8914,91.2158,90.0949,90.4526,1111174.0
2022-09-09,90.7483,91.5019,90.2523,91.2062,1443332.0
2022-09-10,90.7483,91.5019,90.2523,91.2062,1443332.0
2022-09-11,90.7483,91.5019,90.2523,91.2062,1443332.0
2022-09-12,91.5019,91.9217,90.92,91.5115,1050735.0
2022-09-13,90.7579,90.9582,88.3349,88.7928,1155982.0
2022-09-14,88.8118,90.1378,88.8118,89.4128,958809.0
2022-09-15,88.9263,88.9263,86.8467,86.9803,1106005.0
2022-09-16,86.7799,87.7339,86.7799,87.5049,2386168.0
2022-09-17,86.7799,87.7339,86.7799,87.5049,2386168.0
2022-09-18,86.7799,87.7339,86.7799,87.5049,2386168.0
2022-09-19,87.1997,88.1155,86.6941,88.0487,873782.0
2022-09-20,87.3714,87.4811,86.1026,87.0375,1257764.0
2022-09-21,87.6862,88.726,86.2553,86.2934,1793701.0
2022-09-22,86.1599,86.8038,85.4683,86.2457,1283618.0
2022-09-23,85.3299,85.5017,83.9372,84.977,1149728.0
2022-09-24,85.3299,85.5017,83.9372,84.977,1149728.0
2022-09-25,85.3299,85.5017,83.9372,84.977,1149728.0
2022-09-26,84.624,84.6622,82.2487,82.7162,1852717.0
2022-09-27,83.0214,83.3458,80.8083,81.1898,1604634.0
2022-09-28,82.3346,82.6112,81.1326,82.0389,1286810.0
2022-09-29,81.7145,81.7145,78.4139,78.6905,1473067.0
2022-09-30,79.1866,79.4155,76.6396,76.8399,2197685.0
2022-10-01,79.1866,79.4155,76.6396,76.8399,2197685.0
2022-10-02,79.1866,79.4155,76.6396,76.8399,2197685.0
2022-10-03,78.0132,79.4155,77.2978,78.9386,1348526.0
2022-10-04,79.0244,80.3027,78.7001,80.1978,1039469.0
2022-10-05,79.177,79.177,77.1642,77.6889,1354630.0
2022-10-06,77.3932,77.3932,74.9606,75.2086,1708661.0
2022-10-07,75.304,75.5234,72.9955,73.4152,1739881.0
2022-10-08,75.304,75.5234,72.9955,73.4152,1739881.0
2022-10-09,75.304,75.5234,72.9955,73.4152,1739881.0
2022-10-10,73.482,74.7555,73.358,74.1116,1261156.0
2022-10-11,73.7205,75.0083,73.4629,74.2929,1649465.0
2022-10-12,74.1402,74.3787,71.4406,71.4883,2327980.0
2022-10-13,70.563,73.8254,69.9047,73.6346,2599516.0
2022-10-14,74.3692,75.0226,72.4804,72.7379,1239769.0
2022-10-15,74.3692,75.0226,72.4804,72.7379,1239769.0
2022-10-16,74.3692,75.0226,72.4804,72.7379,1239769.0
2022-10-17,73.5202,74.932,73.5202,74.1307,1191265.0
2022-10-18,75.5234,76.153,75.0083,75.7047,1224343.0
2022-10-19,74.7317,75.6093,74.2022,74.9415,907947.0
2022-10-20,74.6744,74.6744,72.757,73.0909,1465751.0
2022-10-21,73.3389,74.6267,72.6616,74.0067,1199584.0
2022-10-22,73.3389,74.6267,72.6616,74.0067,1199584.0
2022-10-23,73.3389,74.6267,72.6616,74.0067,1199584.0
2022-10-24,74.4932,75.1896,73.6919,74.2833,1959345.0
2022-10-25,74.4264,76.0004,74.2547,75.8573,1884345.0
2022-10-26,76.3248,76.6968,75.5616,75.8478,947964.0
2022-10-27,76.3629,77.5935,76.2103,76.5823,1289965.0
2022-10-28,76.8876,78.6619,76.8876,78.5379,913278.0
2022-10-29,76.8876,78.6619,76.8876,78.5379,913278.0
2022-10-30,76.8876,78.6619,76.8876,78.5379,913278.0
2022-10-31,78.5379,78.5379,77.355,77.7652,1178448.0
2022-11-01,78.0514,78.5856,77.3169,78.3376,1125057.0
2022-11-02,78.0895,79.7208,77.4218,77.4313,1683777.0
2022-11-03,76.8303,78.3948,76.2007,77.4027,1937081.0
2022-11-04,77.5363,78.5665,76.3343,77.2978,1777433.0
2022-11-05,77.5363,78.5665,76.3343,77.2978,1777433.0
2022-11-06,77.5363,78.5665,76.3343,77.2978,1777433.0
2022-11-07,77.5267,78.4043,76.3534,77.2882,3203553.0
2022-11-08,77.7938,79.0912,77.4981,78.5379,2195417.0
2022-11-09,78.309,78.8527,77.4313,77.8129,1972191.0
2022-11-10,79.9116,81.4665,78.6619,81.3711,2052664.0
2022-11-11,81.476,81.476,78.9672,79.4823,1479281.0
2022-11-12,81.476,81.476,78.9672,79.4823,1479281.0
2022-11-13,81.476,81.476,78.9672,79.4823,1479281.0
2022-11-14,79.5586,79.9259,78.6524,78.681,1276197.0
2022-11-15,79.3583,79.9974,78.3566,79.5777,823972.0
2022-11-16,79.778,81.0754,79.7112,80.5889,1193986.0
2022-11-17,79.8639,80.1787,79.2772,79.7399,1492919.0
2022-11-18,80.7033,82.2964,80.5984,82.2106,1689816.0
2022-11-19,80.7033,82.2964,80.5984,82.2106,1689816.0
2022-11-20,80.7033,82.2964,80.5984,82.2106,1689816.0
2022-11-21,82.4204,83.3744,82.0579,82.7639,1578991.0
2022-11-22,83.0119,83.8609,82.6017,83.2122,957792.0
2022-11-23,82.9928,84.1566,82.9928,84.0803,923233.0
2022-11-24,82.9928,84.1566,82.9928,84.0803,923233.0
2022-11-25,84.4142,84.8625,84.3092,84.7194,350012.0
2022-11-26,84.4142,84.8625,84.3092,84.7194,350012.0
2022-11-27,84.4142,84.8625,84.3092,84.7194,350012.0
2022-11-28,84.1184,84.4046,83.279,83.8895,1056524.0
2022-11-29,83.4698,83.6243,82.8402,83.2217,1011049.0
2022-11-30,83.0596,85.5017,82.8783,85.2059,2240481.0
2022-12-01,86.0072,86.7036,84.5382,84.6145,1076075.0
2022-12-02,83.6701,84.3092,83.1454,83.9849,941877.0
2022-12-03,83.6701,84.3092,83.1454,83.9849,941877.0
2022-12-04,83.6701,84.3092,83.1454,83.9849,941877.0
2022-12-05,83.3553,83.6224,82.8592,83.2313,842633.0
2022-12-06,83.0392,83.8652,82.6166,83.8363,1175802.0
2022-12-07,83.7595,84.2109,82.8471,83.1832,1031184.0
2022-12-08,83.0872,84.8352,82.9047,84.6911,1135995.0
2022-12-09,84.3358,85.6324,84.3118,85.1041,1188516.0
2022-12-10,84.3358,85.6324,84.3118,85.1041,1188516.0
2022-12-11,84.3358,85.6324,84.3118,85.1041,1188516.0
2022-12-12,85.8629,87.1114,85.2008,87.1018,1005587.0
2022-12-13,88.3984,88.7778,86.3047,87.2651,1269390.0
2022-12-14,87.534,88.5137,85.7908,86.2374,1485768.0
2022-12-15,85.7476,86.2134,84.379,84.7007,1400588.0
2022-12-16,84.0284,84.8352,83.2025,84.2589,2888170.0
2022-12-17,84.0284,84.8352,83.2025,84.2589,2888170.0
2022-12-18,84.0284,84.8352,83.2025,84.2589,2888170.0
2022-12-19,83.99,84.5759,83.3081,83.8459,836670.0
2022-12-20,83.8652,84.1245,83.2313,83.7499,725020.0
2022-12-21,83.8555,85.1233,83.6923,85.0945,918852.0
2022-12-22,84.5567,84.8928,83.3273,84.864,876267.0
2022-12-23,84.6527,86.103,84.6527,85.9877,791963.0
2022-12-24,84.6527,86.103,84.6527,85.9877,791963.0
2022-12-25,84.6527,86.103,84.6527,85.9877,791963.0
2022-12-26,84.6527,86.103,84.6527,85.9877,791963.0
2022-12-27,86.2182,86.8233,85.6708,86.708,1356744.0
2022-12-28,86.9097,87.3227,85.738,85.8436,972933.0
2022-12-29,86.4007,86.8521,86.1894,86.4487,805308.0
2022-12-30,86.564,86.7753,84.6719,85.4018,716588.0
2022-12-31,86.564,86.7753,84.6719,85.4018,716588.0
2023-01-01,86.564,86.7753,84.6719,85.4018,716588.0
2023-01-02,86.564,86.7753,84.6719,85.4018,716588.0
2023-01-03,85.4691,85.8148,83.9324,84.9889,1084536.0
2023-01-04,85.4211,86.4775,84.7881,85.4403,1349952.0
2023-01-05,84.6527,85.1041,82.2804,82.5974,1361998.0
2023-01-06,83.3561,85.0657,83.1448,84.8256,1587066.0
2023-01-07,83.3561,85.0657,83.1448,84.8256,1587066.0
2023-01-08,83.3561,85.0657,83.1448,84.8256,1587066.0
2023-01-09,84.5759,86.3143,84.5759,85.8725,1479203.0
2023-01-10,85.8436,85.8533,84.7007,85.5939,1055479.0
2023-01-11,85.7476,87.169,85.6564,87.0346,1427416.0
2023-01-12,87.3227,87.3227,86.0453,86.199,1091643.0
2023-01-13,85.5939,86.7657,85.0849,86.5832,2667718.0
2023-01-14,85.5939,86.7657,85.0849,86.5832,2667718.0
2023-01-15,85.5939,86.7657,85.0849,86.5832,2667718.0
2023-01-16,85.5939,86.7657,85.0849,86.5832,2667718.0
2023-01-17,86.8329,87.0922,85.325,85.7092,2124471.0
2023-01-18,85.9781,85.9781,83.164,83.2505,2359684.0
2023-01-19,83.2217,83.2217,82.3477,82.6358,937209.0
2023-01-20,82.5878,83.3081,81.5889,83.2505,970882.0
2023-01-21,82.5878,83.3081,81.5889,83.2505,970882.0
2023-01-22,82.5878,83.3081,81.5889,83.2505,970882.0
2023-01-23,82.8375,83.5002,82.3092,82.5782,1478145.0
2023-01-24,82.5686,83.3945,81.6177,83.0488,1118408.0
2023-01-25,82.4245,83.4714,82.1268,83.4522,1575054.0
2023-01-26,83.2985,84.1101,83.1352,83.99,1138709.0
2023-01-27,83.7787,84.3454,83.4906,83.7307,1122109.0
2023-01-28,83.7787,84.3454,83.4906,83.7307,1122109.0
2023-01-29,83.7787,84.3454,83.4906,83.7307,1122109.0
2023-01-30,83.4906,84.2397,83.1832,83.4714,1821606.0
2023-01-31,83.7211,83.8459,82.2708,83.433,2479236.0
2023-02-01,83.0392,84.499,82.9143,83.8363,2930914.0
2023-02-02,84.0188,84.8256,83.0872,83.2985,2296450.0
2023-02-03,82.8471,83.068,81.0895,81.9251,2301132.0
2023-02-04,82.8471,83.068,81.0895,81.9251,2301132.0
2023-02-05,82.8471,83.068,81.0895,81.9251,2301132.0
2023-02-06,81.7906,82.8471,81.6562,82.5013,1863284.0
2023-02-07,82.0403,82.7655,81.7234,82.5878,2005846.0
2023-02-08,82.2132,82.2132,80.955,81.368,1463799.0
2023-02-09,81.224,81.9923,80.3596,80.4076,1109023.0
2023-02-10,80.6957,82.2324,80.4076,82.1172,1162032.0
2023-02-11,80.6957,82.2324,80.4076,82.1172,1162032.0
2023-02-12,80.6957,82.2324,80.4076,82.1172,1162032.0
2023-02-13,82.1172,82.5878,81.9443,82.4437,892569.0
2023-02-14,82.2132,82.6646,81.3872,81.829,882544.0
2023-02-15,81.4449,82.559,81.2528,82.4341,1093476.0
2023-02-16,81.8867,83.0968,81.3392,82.4437,1846643.0
2023-02-17,82.703,84.1101,82.2468,83.8075,1283414.0
2023-02-18,82.703,84.1101,82.2468,83.8075,1283414.0
2023-02-19,82.703,84.1101,82.2468,83.8075,1283414.0
2023-02-20,82.703,84.1101,82.2468,83.8075,1283414.0
2023-02-21,83.3177,83.5578,82.4437,82.6358,1091420.0
2023-02-22,82.7895,83.4137,81.9059,82.1172,1134675.0
2023-02-23,82.5686,82.5686,81.1183,81.5985,1279421.0
2023-02-24,80.7822,81.32,80.0618,81.0319,1487470.0
2023-02-25,80.7822,81.32,80.0618,81.0319,1487470.0
2023-02-26,80.7822,81.32,80.0618,81.0319,1487470.0
2023-02-27,81.3104,82.098,80.4268,80.5805,957244.0
2023-02-28,80.1771,80.8302,79.4087,79.4375,1659773.0
2023-03-01,78.8997,79.0054,77.2574,77.8336,1841655.0
2023-03-02,77.9777,79.2743,77.4975,79.111,1261111.0
2023-03-03,79.4375,80.446,78.4195,80.4172,1543056.0
2023-03-04,79.4375,80.446,78.4195,80.4172,1543056.0
2023-03-05,79.4375,80.446,78.4195,80.4172,1543056.0
2023-03-06,80.4652,81.0991,80.1291,80.5324,773083.0
2023-03-07,80.7533,80.9358,78.8133,79.1782,955587.0
2023-03-08,79.2455,79.9082,78.8805,79.8601,844693.0
2023-03-09,80.2155,80.9262,79.039,79.3895,887580.0
2023-03-10,79.6392,79.7929,77.4398,77.8432,870880.0
2023-03-11,79.6392,79.7929,77.4398,77.8432,870880.0
2023-03-12,79.6392,79.7929,77.4398,77.8432,870880.0
2023-03-13,77.9681,81.6129,77.8384,80.0138,1995024.0
2023-03-14,80.6041,81.7993,80.2509,81.0106,1196728.0
2023-03-15,80.8461,83.1203,80.3767,82.4912,1441757.0
2023-03-16,82.0945,83.4977,81.959,83.2751,1497880.0
2023-03-17,83.0042,83.2267,81.809,82.2783,2192064.0
2023-03-18,83.0042,83.2267,81.809,82.2783,2192064.0
2023-03-19,83.0042,83.2267,81.809,82.2783,2192064.0
2023-03-20,82.5977,83.5267,82.5977,83.1977,1022237.0
2023-03-21,83.0332,83.0913,79.3944,81.0396,1568622.0
2023-03-22,80.6332,81.0493,79.1525,79.1719,1663758.0
2023-03-23,79.2686,79.8977,77.9331,78.0106,1334414.0
2023-03-24,78.1654,81.3783,78.0783,81.3299,1159477.0
2023-03-25,78.1654,81.3783,78.0783,81.3299,1159477.0
2023-03-26,78.1654,81.3783,78.0783,81.3299,1159477.0
2023-03-27,81.7945,82.2028,81.059,81.2816,941081.0
2023-03-28,81.0493,82.4719,81.0493,81.8429,871490.0
2023-03-29,82.4138,83.3429,82.4138,83.2364,1278380.0
2023-03-30,83.4106,84.059,83.0235,83.6622,1515783.0
2023-03-31,83.9429,84.1751,83.0042,83.6042,1251692.0
2023-04-01,83.9429,84.1751,83.0042,83.6042,1251692.0
2023-04-02,83.9429,84.1751,83.0042,83.6042,1251692.0
2023-04-03,83.1396,84.1364,82.6461,83.3816,1370676.0
2023-04-04,83.5945,83.8655,83.2074,83.6235,1038117.0
2023-04-05,84.1751,86.4252,84.0058,86.3913,1591190.0
2023-04-06,86.9526,87.33,85.9752,87.1655,1543764.0
2023-04-07,86.9526,87.33,85.9752,87.1655,1543764.0
2023-04-08,86.9526,87.33,85.9752,87.1655,1543764.0
2023-04-09,86.9526,87.33,85.9752,87.1655,1543764.0
2023-04-10,86.459,87.1655,86.0332,87.1074,1592280.0
2023-04-11,87.2719,87.4365,86.6913,87.2623,1459240.0
2023-04-12,87.4849,87.572,86.6623,87.0687,1629928.0
2023-04-13,86.5752,87.4849,85.5203,87.1945,940631.0
2023-04-14,86.3623,86.8413,86.101,86.5752,1416216.0
2023-04-15,86.3623,86.8413,86.101,86.5752,1416216.0
2023-04-16,86.3623,86.8413,86.101,86.5752,1416216.0
2023-04-17,86.8945,87.4752,85.8881,86.8461,1225662.0
2023-04-18,86.4397,86.8558,85.3945,85.4429,1191307.0
2023-04-19,85.7235,86.5461,85.6848,86.4106,790831.0
2023-04-20,86.5655,86.6526,85.8784,86.6139,704431.0
2023-04-21,87.33,87.572,86.3623,87.059,777072.0
2023-04-22,87.33,87.572,86.3623,87.059,777072.0
2023-04-23,87.33,87.572,86.3623,87.059,777072.0
2023-04-24,87.1848,87.9203,86.4252,87.7945,1004262.0
2023-04-25,87.8332,88.2397,87.63,87.8332,550828.0
2023-04-26,87.1268,87.872,85.9074,86.1203,755442.0
2023-04-27,86.0139,87.0494,85.6364,86.8268,847267.0
2023-04-28,86.7397,87.2236,85.6268,86.101,872099.0
2023-04-29,86.7397,87.2236,85.6268,86.101,872099.0
2023-04-30,86.7397,87.2236,85.6268,86.101,872099.0
2023-05-01,85.8494,87.63,85.4749,86.7397,1157168.0
2023-05-02,86.7397,86.9574,85.4622,86.2365,1315781.0
2023-05-03,86.6236,87.1074,85.6945,85.7913,789494.0
2023-05-04,86.0235,87.359,85.3752,86.8558,1682779.0
2023-05-05,86.9719,87.7384,86.4542,87.5526,1325937.0
2023-05-06,86.9719,87.7384,86.4542,87.5526,1325937.0
2023-05-07,86.9719,87.7384,86.4542,87.5526,1325937.0
2023-05-08,87.0397,87.7945,86.0042,86.2655,1253568.0
2023-05-09,86.0719,86.2848,85.5977,85.9752,989220.0
2023-05-10,86.4494,87.0978,86.009,86.9042,621495.0
2023-05-11,87.0397,87.0397,85.6655,85.9752,801521.0
2023-05-12,86.5558,87.0107,84.3687,84.8913,2839925.0
2023-05-13,86.5558,87.0107,84.3687,84.8913,2839925.0
2023-05-14,86.5558,87.0107,84.3687,84.8913,2839925.0
2023-05-15,85.1235,85.2977,81.6498,82.3171,2271071.0
2023-05-16,82.5009,82.6558,80.7783,80.8267,1780991.0
2023-05-17,80.7977,80.9719,79.9925,80.6428,1284332.0
2023-05-18,80.0332,81.1461,79.7138,80.6719,1256628.0
2023-05-19,81.1364,82.3171,80.8267,81.4074,1973339.0
2023-05-20,81.1364,82.3171,80.8267,81.4074,1973339.0
2023-05-21,81.1364,82.3171,80.8267,81.4074,1973339.0
2023-05-22,81.5719,82.1041,80.8461,80.9235,959432.0
2023-05-23,80.7783,81.3299,79.9364,80.0428,1436446.0
2023-05-24,79.9461,80.5848,79.4138,79.4815,1345899.0
2023-05-25,79.2009,79.2009,78.0202,78.3396,1169493.0
2023-05-26,78.2235,78.2235,77.4202,78.1654,1061164.0
2023-05-27,78.2235,78.2235,77.4202,78.1654,1061164.0
2023-05-28,78.2235,78.2235,77.4202,78.1654,1061164.0
2023-05-29,78.2235,78.2235,77.4202,78.1654,1061164.0
2023-05-30,77.9235,78.4751,77.3815,77.5557,1268840.0
2023-05-31,77.7299,78.9977,77.3138,78.4557,1521572.0
2023-06-01,78.5331,78.5864,77.3525,77.7686,1592774.0
2023-06-02,77.2267,79.2077,77.2267,78.5525,2018766.0
2023-06-03,77.2267,79.2077,77.2267,78.5525,2018766.0
2023-06-04,77.2267,79.2077,77.2267,78.5525,2018766.0
2023-06-05,78.4944,79.8057,78.4944,79.2977,1317084.0
2023-06-06,79.6751,80.159,78.7412,78.9202,1232614.0
2023-06-07,78.8525,80.9719,78.4509,80.8945,1481303.0
2023-06-08,80.759,81.1993,79.7815,81.088,972102.0
2023-06-09,81.1848,81.2041,80.5896,80.6719,1093643.0
2023-06-10,81.1848,81.2041,80.5896,80.6719,1093643.0
2023-06-11,81.1848,81.2041,80.5896,80.6719,1093643.0
2023-06-12,81.4267,81.7558,80.4106,80.8364,1369577.0
2023-06-13,80.1538,80.9144,79.8905,80.4756,2060678.0
2023-06-14,80.7096,81.8066,80.5146,80.7779,1344398.0
2023-06-15,80.7876,82.0455,80.6121,81.8797,1301910.0
2023-06-16,82.0455,82.8646,81.87,81.987,2814158.0
2023-06-17,82.0455,82.8646,81.87,81.987,2814158.0
2023-06-18,82.0455,82.8646,81.87,81.987,2814158.0
2023-06-19,82.0455,82.8646,81.87,81.987,2814158.0
2023-06-20,81.6945,81.8017,80.6609,80.8169,1142170.0
2023-06-21,80.3878,81.3292,79.3152,81.1289,1248285.0
2023-06-22,81.3922,81.3922,79.9685,80.2416,785875.0
2023-06-23,80.4756,80.8559,78.5449,78.8179,1844965.0
2023-06-24,80.4756,80.8559,78.5449,78.8179,1844965.0
2023-06-25,80.4756,80.8559,78.5449,78.8179,1844965.0
2023-06-26,79.0714,80.1148,78.7399,79.9393,743769.0
2023-06-27,79.949,80.7486,79.7638,80.5341,1069718.0
2023-06-28,80.5146,80.5146,78.6375,78.8374,898821.0
2023-06-29,78.2133,79.4517,77.9501,78.9739,822412.0
2023-06-30,79.0032,79.9295,78.9934,79.637,1117779.0
2023-07-01,79.0032,79.9295,78.9934,79.637,1117779.0
2023-07-02,79.0032,79.9295,78.9934,79.637,1117779.0
2023-07-03,79.4322,80.7876,79.2762,80.7876,543304.0
2023-07-04,79.4322,80.7876,79.2762,80.7876,543304.0
2023-07-05,80.4171,82.3673,80.3049,81.6555,1492296.0
2023-07-06,81.0119,81.6847,80.2806,81.2069,1160510.0
2023-07-07,80.6999,81.0704,80.144,80.2123,1422220.0
2023-07-08,80.6999,81.0704,80.144,80.2123,1422220.0
2023-07-09,80.6999,81.0704,80.144,80.2123,1422220.0
2023-07-10,79.9685,80.6072,79.3737,80.0563,1317281.0
2023-07-11,80.1928,81.4019,80.0368,81.3434,990515.0
2023-07-12,81.7822,82.772,81.5287,82.4648,1027000.0
2023-07-13,82.3088,83.1766,82.2698,83.1279,1091909.0
