,CXT US Equity,CXT US Equity,CXT US Equity,CXT US Equity,CXT US Equity
2021-05-30,32.2245,32.2245,31.4186,31.8016,178684.0
2021-05-31,32.2245,32.2245,31.4186,31.8016,178684.0
2021-06-01,32.0447,32.0847,31.7217,31.8549,206063.0
2021-06-02,31.8649,32.0244,31.4486,31.5918,214342.0
2021-06-03,31.4885,31.4985,31.0256,31.2388,295810.0
2021-06-04,31.4919,31.5585,31.1488,31.342,436806.0
2021-06-05,31.4919,31.5585,31.1488,31.342,436806.0
2021-06-06,31.4919,31.5585,31.1488,31.342,436806.0
2021-06-07,31.3553,31.6251,30.7942,30.949,238215.0
2021-06-08,30.8291,31.1655,30.4128,31.0722,231043.0
2021-06-09,31.0722,31.0722,30.2929,30.3162,259960.0
2021-06-10,30.5261,30.6543,30.2396,30.4694,246739.0
2021-06-11,30.6626,30.8291,30.4495,30.6593,226172.0
2021-06-12,30.6626,30.8291,30.4495,30.6593,226172.0
2021-06-13,30.6626,30.8291,30.4495,30.6593,226172.0
2021-06-14,30.566,30.6393,30.0265,30.2396,210827.0
2021-06-15,30.6393,30.8175,30.3296,30.5893,282236.0
2021-06-16,30.4661,30.5627,30.0948,30.203,356681.0
2021-06-17,30.1864,30.3174,28.7909,28.8376,390323.0
2021-06-18,28.308,29.124,28.2015,28.8076,526365.0
2021-06-19,28.308,29.124,28.2015,28.8076,526365.0
2021-06-20,28.308,29.124,28.2015,28.8076,526365.0
2021-06-21,29.1773,30.1597,29.154,30.0731,460113.0
2021-06-22,30.0398,30.1297,29.6468,29.79,319294.0
2021-06-23,29.7234,29.8633,29.4936,29.5836,254132.0
2021-06-24,29.8567,30.213,29.6052,30.1664,341049.0
2021-06-25,30.3329,30.7892,30.1864,30.6726,534405.0
2021-06-26,30.3329,30.7892,30.1864,30.6726,534405.0
2021-06-27,30.3329,30.7892,30.1864,30.6726,534405.0
2021-06-28,30.6293,30.6293,29.9732,30.3396,211633.0
2021-06-29,30.5294,30.6759,30.0432,30.0931,180252.0
2021-06-30,30.0731,30.7792,29.8733,30.7625,249858.0
2021-07-01,30.969,31.0656,30.646,30.9523,288502.0
2021-07-02,31.0356,31.3553,30.8724,31.1588,263094.0
2021-07-03,31.0356,31.3553,30.8724,31.1588,263094.0
2021-07-04,31.0356,31.3553,30.8724,31.1588,263094.0
2021-07-05,31.0356,31.3553,30.8724,31.1588,263094.0
2021-07-06,31.0389,31.2987,30.571,31.1588,701868.0
2021-07-07,31.0256,31.6317,31.014,31.5685,273511.0
2021-07-08,31.0289,31.3253,30.6393,30.7625,237354.0
2021-07-09,31.2854,31.6484,31.1905,31.5385,313697.0
2021-07-10,31.2854,31.6484,31.1905,31.5385,313697.0
2021-07-11,31.2854,31.6484,31.1905,31.5385,313697.0
2021-07-12,31.2554,31.4852,31.0056,31.362,236710.0
2021-07-13,31.2354,31.3054,30.979,30.989,230062.0
2021-07-14,31.0023,31.3553,30.6543,31.0423,222771.0
2021-07-15,30.7459,30.9956,30.2963,30.3928,228479.0
2021-07-16,30.7192,30.7259,30.0631,30.1231,156083.0
2021-07-17,30.7192,30.7259,30.0631,30.1231,156083.0
2021-07-18,30.7192,30.7259,30.0631,30.1231,156083.0
2021-07-19,29.4603,29.7601,28.5645,28.9874,391335.0
2021-07-20,28.9708,30.5927,28.9708,30.3562,318887.0
2021-07-21,30.4961,31.1622,30.4961,30.8491,210124.0
2021-07-22,30.8991,30.8991,30.3495,30.3795,193166.0
2021-07-23,30.646,30.7758,30.3329,30.7492,120386.0
2021-07-24,30.646,30.7758,30.3329,30.7492,120386.0
2021-07-25,30.646,30.7758,30.3329,30.7492,120386.0
2021-07-26,30.7492,30.8724,30.193,30.566,222416.0
2021-07-27,31.6384,32.3744,31.2421,31.8016,415727.0
2021-07-28,31.8782,31.9381,31.0206,31.4852,302696.0
2021-07-29,31.8649,32.108,31.6983,31.9748,271594.0
2021-07-30,31.725,32.4377,31.725,32.3811,292080.0
2021-07-31,31.725,32.4377,31.725,32.3811,292080.0
2021-08-01,31.725,32.4377,31.725,32.3811,292080.0
2021-08-02,32.7274,33.2303,32.1046,32.118,238785.0
2021-08-03,32.1313,32.7108,31.7433,32.6808,288420.0
2021-08-04,32.3461,32.8806,32.2445,32.2745,229021.0
2021-08-05,32.3478,32.8806,32.3478,32.7141,184660.0
2021-08-06,32.8373,33.0105,32.6402,32.8706,180624.0
2021-08-07,32.8373,33.0105,32.6402,32.8706,180624.0
2021-08-08,32.8373,33.0105,32.6402,32.8706,180624.0
2021-08-09,32.7674,32.8706,32.2445,32.3045,184923.0
2021-08-10,32.3078,33.2803,32.2251,33.2436,280750.0
2021-08-11,33.3036,34.4359,33.3036,34.306,527641.0
2021-08-12,34.5691,34.7689,34.2399,34.6657,341580.0
2021-08-13,34.7789,34.8822,33.9463,33.9763,262680.0
2021-08-14,34.7789,34.8822,33.9463,33.9763,262680.0
2021-08-15,34.7789,34.8822,33.9463,33.9763,262680.0
2021-08-16,33.9064,34.1295,33.3536,34.1228,252250.0
2021-08-17,33.8797,33.953,33.0838,33.3635,264899.0
2021-08-18,33.2536,33.4035,32.4277,32.451,444045.0
2021-08-19,32.0614,32.4011,31.6384,32.1613,265546.0
2021-08-20,32.2812,32.9705,32.1613,32.8407,246968.0
2021-08-21,32.2812,32.9705,32.1613,32.8407,246968.0
2021-08-22,32.2812,32.9705,32.1613,32.8407,246968.0
2021-08-23,33.2003,33.2703,32.9572,32.9805,138935.0
2021-08-24,33.1903,33.5617,33.0322,33.3702,175388.0
2021-08-25,33.5334,33.8298,33.237,33.8065,224478.0
2021-08-26,33.8065,34.0496,33.6539,33.8165,211079.0
2021-08-27,33.8264,34.7556,33.8264,34.5858,216275.0
2021-08-28,33.8264,34.7556,33.8264,34.5858,216275.0
2021-08-29,33.8264,34.7556,33.8264,34.5858,216275.0
2021-08-30,34.8433,34.9703,34.2848,34.3417,397820.0
2021-08-31,34.3584,34.5222,33.937,34.034,181660.0
2021-09-01,34.0875,34.0875,33.2983,33.3384,248389.0
2021-09-02,33.4454,33.6059,33.0709,33.1043,338797.0
2021-09-03,33.0541,33.2247,32.5023,32.5291,155629.0
2021-09-04,33.0541,33.2247,32.5023,32.5291,155629.0
2021-09-05,33.0541,33.2247,32.5023,32.5291,155629.0
2021-09-06,33.0541,33.2247,32.5023,32.5291,155629.0
2021-09-07,32.4254,32.4722,31.7415,31.8034,237703.0
2021-09-08,31.9439,32.2448,31.7114,31.9505,235892.0
2021-09-09,31.9104,32.2028,31.5793,31.6061,210493.0
2021-09-10,31.7967,31.872,31.3352,31.3988,149874.0
2021-09-11,31.7967,31.872,31.3352,31.3988,149874.0
2021-09-12,31.7967,31.872,31.3352,31.3988,149874.0
2021-09-13,31.6529,32.2348,31.5024,31.9238,236824.0
2021-09-14,32.1278,32.2682,31.5593,31.7432,194823.0
2021-09-15,31.6128,32.0843,31.6128,31.8669,321306.0
2021-09-16,32.1244,32.1244,31.3687,31.4757,230317.0
2021-09-17,31.3687,31.5492,30.4457,30.7098,514539.0
2021-09-18,31.3687,31.5492,30.4457,30.7098,514539.0
2021-09-19,31.3687,31.5492,30.4457,30.7098,514539.0
2021-09-20,29.9607,30.342,29.7334,30.2684,196888.0
2021-09-21,30.4824,30.5825,29.8069,29.8103,250682.0
2021-09-22,30.2182,30.566,30.1881,30.2684,232885.0
2021-09-23,30.4323,30.954,30.4189,30.7968,310547.0
2021-09-24,30.6463,31.2516,30.556,31.1412,180322.0
2021-09-25,30.6463,31.2516,30.556,31.1412,180322.0
2021-09-26,30.6463,31.2516,30.556,31.1412,180322.0
2021-09-27,31.2616,31.8502,31.2616,31.5158,147152.0
2021-09-28,31.4623,31.8168,31.4623,31.6663,211928.0
2021-09-29,31.8335,32.1579,31.6629,32.1178,217845.0
2021-09-30,32.1211,32.4288,31.693,31.7064,422709.0
2021-10-01,31.9238,32.6996,31.6696,32.4756,224268.0
2021-10-02,31.9238,32.6996,31.6696,32.4756,224268.0
2021-10-03,31.9238,32.6996,31.6696,32.4756,224268.0
2021-10-04,32.5291,32.8167,32.1144,32.1545,257859.0
2021-10-05,32.3017,32.5726,31.9338,32.2682,252890.0
2021-10-06,31.9138,32.1345,31.0928,31.78,281476.0
2021-10-07,32.1378,32.5893,31.8536,32.3351,130791.0
2021-10-08,32.305,32.4823,31.9873,32.0375,83040.0
2021-10-09,32.305,32.4823,31.9873,32.0375,83040.0
2021-10-10,32.305,32.4823,31.9873,32.0375,83040.0
2021-10-11,31.9305,31.9505,30.7734,30.7934,173061.0
2021-10-12,30.7734,30.9824,30.5764,30.6931,158857.0
2021-10-13,30.6496,30.7466,30.0912,30.2316,220978.0
2021-10-14,30.5727,31.1312,30.2885,31.1245,207795.0
2021-10-15,31.4589,31.6629,31.1412,31.1613,164875.0
2021-10-16,31.4589,31.6629,31.1412,31.1613,164875.0
2021-10-17,31.4589,31.6629,31.1412,31.1613,164875.0
2021-10-18,30.8971,31.6128,30.653,31.4155,212331.0
2021-10-19,31.5994,31.5994,30.8135,30.9506,243109.0
2021-10-20,30.9841,31.5426,30.8068,31.3954,199761.0
2021-10-21,31.3954,31.7298,31.0811,31.6964,159898.0
2021-10-22,31.8067,31.9322,31.4924,31.5392,92546.0
2021-10-23,31.8067,31.9322,31.4924,31.5392,92546.0
2021-10-24,31.8067,31.9322,31.4924,31.5392,92546.0
2021-10-25,31.4389,31.4589,31.1111,31.265,181321.0
2021-10-26,33.4421,35.4887,33.3919,33.9437,719296.0
2021-10-27,34.1343,34.7463,33.5324,33.5591,385086.0
2021-10-28,33.5156,34.2413,33.2314,33.947,263103.0
2021-10-29,33.9403,34.9419,33.7765,34.539,507388.0
2021-10-30,33.9403,34.9419,33.7765,34.539,507388.0
2021-10-31,33.9403,34.9419,33.7765,34.539,507388.0
2021-11-01,34.7797,35.6058,34.7697,35.4185,418484.0
2021-11-02,35.3416,35.5586,35.0005,35.0172,325904.0
2021-11-03,34.8165,35.3683,34.5456,35.0406,391905.0
2021-11-04,35.2045,35.3951,34.6192,34.6727,252512.0
2021-11-05,34.9403,35.6559,34.8132,35.5155,284819.0
2021-11-06,34.9403,35.6559,34.8132,35.5155,284819.0
2021-11-07,34.9403,35.6559,34.8132,35.5155,284819.0
2021-11-08,35.6425,36.1843,35.6409,35.88,250507.0
2021-11-09,35.8766,36.1007,35.6994,36.0238,189608.0
2021-11-10,36.0238,36.3315,35.5723,35.5924,235093.0
2021-11-11,35.783,35.9268,35.4151,35.6258,118733.0
2021-11-12,35.8298,36.0405,35.6693,35.7262,116880.0
2021-11-13,35.8298,36.0405,35.6693,35.7262,116880.0
2021-11-14,35.8298,36.0405,35.6693,35.7262,116880.0
2021-11-15,35.9469,36.0606,35.5824,36.0505,171919.0
2021-11-16,36.0673,36.3398,35.7663,35.7696,158669.0
2021-11-17,35.7462,35.7763,34.8833,35.0707,193764.0
2021-11-18,35.1643,35.2747,34.6493,35.2312,203379.0
2021-11-19,35.1443,35.1443,34.6527,34.6828,194491.0
2021-11-20,35.1443,35.1443,34.6527,34.6828,194491.0
2021-11-21,35.1443,35.1443,34.6527,34.6828,194491.0
2021-11-22,34.7731,35.5389,34.7095,35.171,176591.0
2021-11-23,35.278,35.4012,35.0573,35.2111,139065.0
2021-11-24,35.1041,35.2981,34.8767,35.074,266091.0
2021-11-25,35.1041,35.2981,34.8767,35.074,266091.0
2021-11-26,33.9972,34.1142,33.0232,33.4722,181589.0
2021-11-27,33.9972,34.1142,33.0232,33.4722,181589.0
2021-11-28,33.9972,34.1142,33.0232,33.4722,181589.0
2021-11-29,34.0532,34.0532,32.9583,33.5293,368532.0
2021-11-30,33.2471,33.41,32.3302,32.4243,322839.0
2021-12-01,33.1161,33.5225,31.7022,31.729,241841.0
2021-12-02,32.0447,33.4184,32.0011,33.2303,206280.0
2021-12-03,33.0758,33.2908,32.5049,32.9281,296358.0
2021-12-04,33.0758,33.2908,32.5049,32.9281,296358.0
2021-12-05,33.0758,33.2908,32.5049,32.9281,296358.0
2021-12-06,33.368,34.2614,33.2841,33.9491,374461.0
2021-12-07,34.2211,34.599,34.1355,34.2178,246597.0
2021-12-08,34.332,34.7316,34.2547,34.5939,211677.0
2021-12-09,34.2211,34.8022,34.2211,34.557,193043.0
2021-12-10,34.7014,34.9231,34.52,34.7417,267140.0
2021-12-11,34.7014,34.9231,34.52,34.7417,267140.0
2021-12-12,34.7014,34.9231,34.52,34.7417,267140.0
2021-12-13,34.7316,34.7787,33.5696,33.5897,257238.0
2021-12-14,33.5427,33.8013,33.1699,33.3781,279147.0
2021-12-15,33.2774,33.7073,32.6694,33.6569,245379.0
2021-12-16,33.808,34.1405,32.8945,33.0792,370618.0
2021-12-17,32.9113,33.1111,32.0817,32.2463,805789.0
2021-12-18,32.9113,33.1111,32.0817,32.2463,805789.0
2021-12-19,32.9113,33.1111,32.0817,32.2463,805789.0
2021-12-20,31.8399,31.9574,31.1849,31.7996,281398.0
2021-12-21,32.2227,33.0419,31.9639,32.9852,192222.0
2021-12-22,32.9852,33.2471,32.8542,32.9415,177892.0
2021-12-23,32.9516,33.6586,32.8508,33.4789,149829.0
2021-12-24,32.9516,33.6586,32.8508,33.4789,149829.0
2021-12-25,32.9516,33.6586,32.8508,33.4789,149829.0
2021-12-26,32.9516,33.6586,32.8508,33.4789,149829.0
2021-12-27,33.4184,34.3387,33.2975,34.2715,195987.0
2021-12-28,34.2413,34.6712,34.2413,34.4562,114930.0
2021-12-29,34.3521,34.5939,34.2178,34.2581,132331.0
2021-12-30,34.4394,34.557,33.845,33.8853,127708.0
2021-12-31,33.9323,34.4462,33.8262,34.1674,102612.0
2022-01-01,33.9323,34.4462,33.8262,34.1674,102612.0
2022-01-02,33.9323,34.4462,33.8262,34.1674,102612.0
2022-01-03,34.2782,34.6994,34.0604,34.3656,186754.0
2022-01-04,34.5939,35.6586,34.4361,35.2757,172129.0
2022-01-05,35.4571,35.8534,34.9903,35.0003,283142.0
2022-01-06,35.2925,35.7271,35.044,35.0809,177045.0
2022-01-07,35.0944,35.5948,34.7887,35.2119,212741.0
2022-01-08,35.0944,35.5948,34.7887,35.2119,212741.0
2022-01-09,35.0944,35.5948,34.7887,35.2119,212741.0
2022-01-10,34.9264,34.9903,34.033,34.3723,181629.0
2022-01-11,34.5637,34.688,33.808,34.6678,177805.0
2022-01-12,35.6553,35.887,34.824,34.9936,392596.0
2022-01-13,35.0944,35.9475,35.0642,35.4739,295718.0
2022-01-14,35.0944,35.9072,34.8425,35.8769,361418.0
2022-01-15,35.0944,35.9072,34.8425,35.8769,361418.0
2022-01-16,35.0944,35.9072,34.8425,35.8769,361418.0
2022-01-17,35.0944,35.9072,34.8425,35.8769,361418.0
2022-01-18,35.6855,35.9038,34.8828,35.0877,300291.0
2022-01-19,35.3127,35.4831,34.463,34.4898,190484.0
2022-01-20,34.4596,34.9802,33.9524,34.0196,160400.0
2022-01-21,33.855,34.3924,33.368,33.4486,320697.0
2022-01-22,33.855,34.3924,33.368,33.4486,320697.0
2022-01-23,33.855,34.3924,33.368,33.4486,320697.0
2022-01-24,32.9717,34.4193,32.5149,34.2614,394467.0
2022-01-25,33.8399,34.9735,33.0826,34.0834,841004.0
2022-01-26,34.6947,35.0877,34.023,34.1674,465568.0
2022-01-27,34.3991,34.7719,33.049,33.321,402882.0
2022-01-28,33.2908,33.5729,32.6526,33.5494,318642.0
2022-01-29,33.2908,33.5729,32.6526,33.5494,318642.0
2022-01-30,33.2908,33.5729,32.6526,33.5494,318642.0
2022-01-31,33.405,34.8156,33.0322,34.7652,455239.0
2022-02-01,34.6242,34.9533,34.3219,34.8358,283074.0
2022-02-02,34.7048,35.1985,34.6174,35.1078,376160.0
2022-02-03,34.9264,35.1817,34.0532,34.1573,189208.0
2022-02-04,34.1573,34.6342,33.6199,34.342,175121.0
2022-02-05,34.1573,34.6342,33.6199,34.342,175121.0
2022-02-06,34.1573,34.6342,33.6199,34.342,175121.0
2022-02-07,34.3823,34.5234,33.965,34.164,207773.0
2022-02-08,34.3286,34.7216,34.1002,34.4999,428287.0
2022-02-09,34.9466,35.7913,34.8962,35.1985,372452.0
2022-02-10,34.7283,35.5243,34.4159,34.5906,258235.0
2022-02-11,34.7518,34.9684,33.9558,34.1506,222326.0
2022-02-12,34.7518,34.9684,33.9558,34.1506,222326.0
2022-02-13,34.7518,34.9684,33.9558,34.1506,222326.0
2022-02-14,34.3286,34.5335,33.7408,34.2245,287980.0
2022-02-15,34.6174,35.1313,34.6174,34.8526,182687.0
2022-02-16,34.8324,35.2153,34.6242,34.9735,322525.0
2022-02-17,34.6611,34.7316,34.164,34.3622,227831.0
2022-02-18,34.4965,34.8962,34.1741,34.2648,357044.0
2022-02-19,34.4965,34.8962,34.1741,34.2648,357044.0
2022-02-20,34.4965,34.8962,34.1741,34.2648,357044.0
2022-02-21,34.4965,34.8962,34.1741,34.2648,357044.0
2022-02-22,34.2883,34.4294,33.3647,33.7173,251369.0
2022-02-23,33.6434,34.0566,33.3479,33.3848,198350.0
2022-02-24,32.6392,33.4184,32.3302,33.2841,304939.0
2022-02-25,33.4292,34.3991,33.279,34.2729,234010.0
2022-02-26,33.4292,34.3991,33.279,34.2729,234010.0
2022-02-27,33.4292,34.3991,33.279,34.2729,234010.0
2022-02-28,34.2729,34.3336,33.6553,34.1109,382921.0
2022-03-01,34.1682,34.2931,32.6294,32.8049,366293.0
2022-03-02,33.247,35.2852,33.2098,35.184,422759.0
2022-03-03,35.3055,35.4506,34.6069,35.1705,419729.0
2022-03-04,34.995,34.995,33.8848,34.2931,270550.0
2022-03-05,34.995,34.995,33.8848,34.2931,270550.0
2022-03-06,34.995,34.995,33.8848,34.2931,270550.0
2022-03-07,34.2627,34.2661,32.9905,33.1221,344883.0
2022-03-08,33.3819,34.3876,32.9804,33.6215,223379.0
2022-03-09,34.3606,34.9984,34.202,34.7554,243194.0
2022-03-10,34.148,34.6508,33.8206,34.4652,192207.0
2022-03-11,34.9073,35.0963,34.5833,34.6272,315079.0
2022-03-12,34.9073,35.0963,34.5833,34.6272,315079.0
2022-03-13,34.9073,35.0963,34.5833,34.6272,315079.0
2022-03-14,34.8837,35.1823,34.2965,34.9478,227166.0
2022-03-15,34.9984,35.238,34.4382,34.9647,210789.0
2022-03-16,35.184,36.1053,35.184,36.004,275916.0
2022-03-17,35.5923,36.4427,35.5282,36.4394,248914.0
2022-03-18,36.2909,37.0063,35.9737,36.9827,538126.0
2022-03-19,36.2909,37.0063,35.9737,36.9827,538126.0
2022-03-20,36.2909,37.0063,35.9737,36.9827,538126.0
2022-03-21,37.0873,37.4383,36.5575,36.8916,299257.0
2022-03-22,37.202,37.7251,36.8882,37.1987,368167.0
2022-03-23,36.9962,36.9962,36.2723,36.301,248335.0
2022-03-24,36.5305,36.6857,36.2909,36.5136,331710.0
2022-03-25,36.5845,36.9996,36.5035,36.9996,216841.0
2022-03-26,36.5845,36.9996,36.5035,36.9996,216841.0
2022-03-27,36.5845,36.9996,36.5035,36.9996,216841.0
2022-03-28,36.8747,36.8933,35.9804,36.3921,131658.0
2022-03-29,36.6587,37.3657,36.6587,37.1649,266340.0
2022-03-30,38.2482,38.7645,36.706,37.1379,703570.0
2022-03-31,37.2898,37.553,36.5204,36.5406,438381.0
2022-04-01,36.787,37.0367,36.247,36.6823,268781.0
2022-04-02,36.787,37.0367,36.247,36.6823,268781.0
2022-04-03,36.787,37.0367,36.247,36.6823,268781.0
2022-04-04,36.6587,36.6741,36.0715,36.5102,495689.0
2022-04-05,36.3314,36.6958,35.3325,35.4067,358504.0
2022-04-06,35.0963,35.3764,34.7217,34.7318,284355.0
2022-04-07,34.6069,34.779,33.8611,34.5293,354782.0
2022-04-08,34.6474,35.1654,34.5057,34.5394,224229.0
2022-04-09,34.6474,35.1654,34.5057,34.5394,224229.0
2022-04-10,34.6474,35.1654,34.5057,34.5394,224229.0
2022-04-11,34.5631,35.0558,34.4045,34.6441,200502.0
2022-04-12,34.9242,35.5411,34.6407,34.9714,165244.0
2022-04-13,35.0018,35.6598,34.9587,35.535,158970.0
2022-04-14,35.6025,35.8826,35.5113,35.6632,146372.0
2022-04-15,35.6025,35.8826,35.5113,35.6632,146372.0
2022-04-16,35.6025,35.8826,35.5113,35.6632,146372.0
2022-04-17,35.6025,35.8826,35.5113,35.6632,146372.0
2022-04-18,35.5012,35.9028,35.1975,35.4978,208677.0
2022-04-19,35.6396,36.4174,35.4708,36.2706,168513.0
2022-04-20,36.6756,37.5206,36.598,37.3674,274997.0
2022-04-21,37.7184,37.8095,36.6925,36.9051,238820.0
2022-04-22,36.5339,36.5339,35.3426,35.4405,214209.0
2022-04-23,36.5339,36.5339,35.3426,35.4405,214209.0
2022-04-24,36.5339,36.5339,35.3426,35.4405,214209.0
2022-04-25,35.1098,35.4877,34.3285,35.4135,238006.0
2022-04-26,34.0535,35.4084,33.3684,33.4056,625148.0
2022-04-27,33.2605,33.3769,32.3223,32.3561,441818.0
2022-04-28,32.4505,33.5085,31.9747,33.3145,449949.0
2022-04-29,33.1086,33.581,32.3966,32.4742,351655.0
2022-04-30,33.1086,33.581,32.3966,32.4742,351655.0
2022-05-01,33.1086,33.581,32.3966,32.4742,351655.0
2022-05-02,32.3358,33.0749,31.8364,32.9466,334499.0
2022-05-03,33.0816,33.5912,32.9196,33.1592,292406.0
2022-05-04,33.112,34.0839,32.7644,34.0096,244899.0
2022-05-05,33.608,33.797,32.6901,32.9534,203605.0
2022-05-06,32.9196,32.9196,31.9781,32.3966,221247.0
2022-05-07,32.9196,32.9196,31.9781,32.3966,221247.0
2022-05-08,32.9196,32.9196,31.9781,32.3966,221247.0
2022-05-09,31.86,32.5687,31.6676,31.7385,301750.0
2022-05-10,32.0017,32.2232,30.7767,31.0568,290954.0
2022-05-11,31.1277,31.9359,30.0816,30.149,374040.0
2022-05-12,29.8554,30.7497,29.6968,30.4899,545828.0
2022-05-13,30.9657,31.4871,30.3988,30.6417,293118.0
2022-05-14,30.9657,31.4871,30.3988,30.6417,293118.0
2022-05-15,30.9657,31.4871,30.3988,30.6417,293118.0
2022-05-16,30.6586,30.8678,30.1575,30.554,148518.0
2022-05-17,31.0467,31.7756,30.667,31.7452,148382.0
2022-05-18,31.5394,32.2008,31.2762,31.779,389083.0
2022-05-19,31.374,32.2244,30.8172,30.8273,341767.0
2022-05-20,30.9657,31.2627,29.7913,30.3076,255122.0
2022-05-21,30.9657,31.2627,29.7913,30.3076,255122.0
2022-05-22,30.9657,31.2627,29.7913,30.3076,255122.0
2022-05-23,30.581,30.824,30.0984,30.6316,170601.0
2022-05-24,30.1929,30.5405,29.9364,30.4291,192853.0
2022-05-25,30.3009,30.8047,30.0748,30.6012,252045.0
2022-05-26,30.9218,32.1131,30.6974,31.8465,251716.0
2022-05-27,32.1212,32.501,32.111,32.3722,214830.0
2022-05-28,32.1212,32.501,32.111,32.3722,214830.0
2022-05-29,32.1212,32.501,32.111,32.3722,214830.0
2022-05-30,32.1212,32.501,32.111,32.3722,214830.0
2022-05-31,32.2874,32.7079,31.8628,32.4434,332255.0
2022-06-01,32.8198,32.8198,31.626,31.6532,288687.0
2022-06-02,31.9787,32.7079,31.9465,32.6638,239448.0
2022-06-03,32.4875,32.6401,32.0534,32.2161,132304.0
2022-06-04,32.4875,32.6401,32.0534,32.2161,132304.0
2022-06-05,32.4875,32.6401,32.0534,32.2161,132304.0
2022-06-06,32.4332,32.9046,31.9211,32.8029,325827.0
2022-06-07,32.4807,34.1052,32.362,34.0679,363875.0
2022-06-08,33.7966,33.7966,32.5078,32.7215,226812.0
2022-06-09,32.6503,32.847,32.1721,32.2128,204135.0
2022-06-10,31.6192,31.6192,30.9036,31.3038,200280.0
2022-06-11,31.6192,31.6192,30.9036,31.3038,200280.0
2022-06-12,31.6192,31.6192,30.9036,31.3038,200280.0
2022-06-13,30.1168,30.4865,29.72,29.9201,264981.0
2022-06-14,29.9845,30.2321,29.5165,29.8387,320338.0
2022-06-15,30.0422,30.69,29.7878,30.2219,378694.0
2022-06-16,29.6555,29.6742,28.5763,28.7297,474488.0
2022-06-17,28.689,28.8755,27.858,28.5703,953444.0
2022-06-18,28.689,28.8755,27.858,28.5703,953444.0
2022-06-19,28.689,28.8755,27.858,28.5703,953444.0
2022-06-20,28.689,28.8755,27.858,28.5703,953444.0
2022-06-21,29.2011,29.2011,28.3193,28.7466,407735.0
2022-06-22,28.2989,29.1282,28.1158,29.0552,345283.0
2022-06-23,29.1875,29.1875,28.3939,28.7771,216019.0
2022-06-24,29.157,30.1948,28.9549,30.049,530060.0
2022-06-25,29.157,30.1948,28.9549,30.049,530060.0
2022-06-26,29.157,30.1948,28.9549,30.049,530060.0
2022-06-27,30.3101,30.3101,29.6691,29.8048,176225.0
2022-06-28,30.1914,30.3491,29.7064,29.7946,182227.0
2022-06-29,29.7471,29.9362,28.8484,29.296,198612.0
2022-06-30,29.0044,29.7319,28.7059,29.6962,208465.0
2022-07-01,29.6861,30.0981,29.2587,29.9235,137104.0
2022-07-02,29.6861,30.0981,29.2587,29.9235,137104.0
2022-07-03,29.6861,30.0981,29.2587,29.9235,137104.0
2022-07-04,29.6861,30.0981,29.2587,29.9235,137104.0
2022-07-05,29.3707,30.0659,28.8551,30.049,173079.0
2022-07-06,29.9438,30.4102,29.3808,30.188,227515.0
2022-07-07,30.517,30.9308,30.3135,30.7408,156921.0
2022-07-08,30.8697,30.8697,30.3508,30.5339,126222.0
2022-07-09,30.8697,30.8697,30.3508,30.5339,126222.0
2022-07-10,30.8697,30.8697,30.3508,30.5339,126222.0
2022-07-11,30.3135,30.7307,30.188,30.5238,131364.0
2022-07-12,30.5034,31.0359,30.3067,30.4763,115986.0
2022-07-13,30.0693,30.4797,29.7437,29.8862,238010.0
2022-07-14,29.3605,29.8251,29.1841,29.8048,156709.0
2022-07-15,30.1337,30.4119,29.8913,30.4085,193564.0
2022-07-16,30.1337,30.4119,29.8913,30.4085,193564.0
2022-07-17,30.1337,30.4119,29.8913,30.4085,193564.0
2022-07-18,30.656,30.9025,30.0591,30.1846,131748.0
2022-07-19,30.6391,31.548,30.6391,31.47,173001.0
2022-07-20,31.4904,31.9041,31.3208,31.8092,135780.0
2022-07-21,31.7074,32.4264,31.4632,32.4061,195550.0
2022-07-22,32.5553,32.6672,31.8329,32.1348,147297.0
2022-07-23,32.5553,32.6672,31.8329,32.1348,147297.0
2022-07-24,32.5553,32.6672,31.8329,32.1348,147297.0
2022-07-25,32.2874,32.518,31.8058,32.128,238193.0
2022-07-26,31.6192,32.5689,30.6757,31.4293,262009.0
2022-07-27,31.7685,32.016,31.3344,31.7888,182509.0
2022-07-28,32.0194,32.7486,31.7617,32.691,173085.0
2022-07-29,32.7452,33.7491,32.7452,33.5524,166618.0
2022-07-30,32.7452,33.7491,32.7452,33.5524,166618.0
2022-07-31,32.7452,33.7491,32.7452,33.5524,166618.0
2022-08-01,33.4032,33.6847,32.8707,33.3828,190369.0
2022-08-02,33.2573,33.5487,32.9674,33.3048,236762.0
2022-08-03,33.5253,33.6915,33.0199,33.5694,119562.0
2022-08-04,33.7559,34.129,33.4656,34.112,254311.0
2022-08-05,33.7457,34.3155,33.6457,33.8509,153648.0
2022-08-06,33.7457,34.3155,33.6457,33.8509,153648.0
2022-08-07,33.7457,34.3155,33.6457,33.8509,153648.0
2022-08-08,34.0238,34.1425,33.7254,33.8983,131624.0
2022-08-09,33.8373,33.8678,33.3625,33.6949,156083.0
2022-08-10,34.1595,34.8129,34.1595,34.3528,196704.0
2022-08-11,34.207,35.0752,34.2002,34.8751,145248.0
2022-08-12,35.0277,35.9774,34.6547,35.7739,140893.0
2022-08-13,35.0277,35.9774,34.6547,35.7739,140893.0
2022-08-14,35.0277,35.9774,34.6547,35.7739,140893.0
