,SNDR US Equity,SNDR US Equity,SNDR US Equity,SNDR US Equity,SNDR US Equity
2022-05-26,23.3104,23.6605,23.1061,23.3493,805475.0
2022-05-27,23.4465,23.6653,23.2763,23.6605,1065827.0
2022-05-28,23.4465,23.6653,23.2763,23.6605,1065827.0
2022-05-29,23.4465,23.6653,23.2763,23.6605,1065827.0
2022-05-30,23.4465,23.6653,23.2763,23.6605,1065827.0
2022-05-31,23.5632,23.5632,22.9116,23.4757,819955.0
2022-06-01,23.4562,23.6896,23.3006,23.5049,675372.0
2022-06-02,23.5924,24.1564,23.4854,23.6994,587594.0
2022-06-03,23.4757,24.0105,23.466,23.8841,537982.0
2022-06-04,23.4757,24.0105,23.466,23.8841,537982.0
2022-06-05,23.4757,24.0105,23.466,23.8841,537982.0
2022-06-06,23.9814,24.56,23.6896,24.3315,803903.0
2022-06-07,23.8452,23.923,23.1839,23.7772,768921.0
2022-06-08,23.6896,23.6896,22.9019,22.9894,552050.0
2022-06-09,22.9211,23.3602,22.7943,22.7943,502793.0
2022-06-10,22.5211,22.9504,22.3747,22.5894,487452.0
2022-06-11,22.5211,22.9504,22.3747,22.5894,487452.0
2022-06-12,22.5211,22.9504,22.3747,22.5894,487452.0
2022-06-13,22.1405,22.3747,21.8966,22.0917,757909.0
2022-06-14,22.2088,22.804,22.0039,22.1405,861158.0
2022-06-15,22.3454,22.6967,22.1991,22.4625,812323.0
2022-06-16,22.1308,22.1308,21.4087,21.5843,770701.0
2022-06-17,21.6136,21.6136,20.9305,21.1355,1168331.0
2022-06-18,21.6136,21.6136,20.9305,21.1355,1168331.0
2022-06-19,21.6136,21.6136,20.9305,21.1355,1168331.0
2022-06-20,21.6136,21.6136,20.9305,21.1355,1168331.0
2022-06-21,21.3404,21.5941,20.833,21.4087,1120712.0
2022-06-22,21.2623,21.3892,21.1062,21.3696,688073.0
2022-06-23,21.4867,21.8575,21.2818,21.5746,518419.0
2022-06-24,21.7697,22.4284,21.7697,22.121,1081800.0
2022-06-25,21.7697,22.4284,21.7697,22.121,1081800.0
2022-06-26,21.7697,22.4284,21.7697,22.121,1081800.0
2022-06-27,22.3162,22.7065,22.1698,22.2283,467191.0
2022-06-28,22.6674,22.8919,21.8868,21.8966,509153.0
2022-06-29,21.9454,21.9649,21.516,21.877,417944.0
2022-06-30,21.6624,21.9649,21.4672,21.838,442372.0
2022-07-01,21.76,22.2771,21.599,22.1795,589582.0
2022-07-02,21.76,22.2771,21.599,22.1795,589582.0
2022-07-03,21.76,22.2771,21.599,22.1795,589582.0
2022-07-04,21.76,22.2771,21.599,22.1795,589582.0
2022-07-05,21.8283,22.082,21.3989,21.9454,522300.0
2022-07-06,21.9551,22.3454,21.5843,22.2381,858736.0
2022-07-07,22.3259,22.5406,22.2381,22.3357,461093.0
2022-07-08,22.3747,22.5503,22.0624,22.3454,456233.0
2022-07-09,22.3747,22.5503,22.0624,22.3454,456233.0
2022-07-10,22.3747,22.5503,22.0624,22.3454,456233.0
2022-07-11,22.2381,22.5015,22.2381,22.2674,388602.0
2022-07-12,22.3552,22.7748,22.2674,22.443,445557.0
2022-07-13,22.2771,22.3015,21.8917,22.1698,410653.0
2022-07-14,21.9551,22.0722,21.6233,22.0039,395154.0
2022-07-15,22.2576,22.4625,22.1015,22.1503,403633.0
2022-07-16,22.2576,22.4625,22.1015,22.1503,403633.0
2022-07-17,22.2576,22.4625,22.1015,22.1503,403633.0
2022-07-18,22.1795,22.3942,22.0917,22.1308,402801.0
2022-07-19,22.4235,23.2529,22.4235,23.2041,378321.0
2022-07-20,23.0577,23.331,22.7943,23.2627,458877.0
2022-07-21,23.2431,23.5261,23.087,23.3993,422867.0
2022-07-22,23.4871,23.5749,23.2627,23.4481,366409.0
2022-07-23,23.4871,23.5749,23.2627,23.4481,366409.0
2022-07-24,23.4871,23.5749,23.2627,23.4481,366409.0
2022-07-25,23.4285,23.57,23.2431,23.2919,419054.0
2022-07-26,23.1553,23.4676,22.9992,23.2919,318335.0
2022-07-27,23.3798,23.6871,23.0285,23.5164,402702.0
2022-07-28,23.2431,24.3848,22.9797,24.2775,587410.0
2022-07-29,24.3067,24.8825,24.1799,24.7166,711847.0
2022-07-30,24.3067,24.8825,24.1799,24.7166,711847.0
2022-07-31,24.3067,24.8825,24.1799,24.7166,711847.0
2022-08-01,24.5117,24.8337,24.0726,24.1701,491476.0
2022-08-02,24.1213,24.1213,23.4188,23.5456,606640.0
2022-08-03,23.7506,23.8579,23.4578,23.7018,441579.0
2022-08-04,23.8579,23.8579,23.4481,23.7213,360410.0
2022-08-05,23.5847,24.1994,23.37,24.0921,393153.0
2022-08-06,23.5847,24.1994,23.37,24.0921,393153.0
2022-08-07,23.5847,24.1994,23.37,24.0921,393153.0
2022-08-08,24.1018,24.297,23.975,24.0335,350194.0
2022-08-09,23.9555,24.0316,23.4578,23.5749,330892.0
2022-08-10,23.9555,24.3165,23.7798,24.1604,361217.0
2022-08-11,24.1701,24.6873,24.1116,24.5409,451710.0
2022-08-12,24.5507,24.6385,24.3946,24.4921,251500.0
2022-08-13,24.5507,24.6385,24.3946,24.4921,251500.0
2022-08-14,24.5507,24.6385,24.3946,24.4921,251500.0
2022-08-15,24.3458,24.5458,24.2482,24.4141,455505.0
2022-08-16,24.3555,24.8922,24.2706,24.8044,226264.0
2022-08-17,24.4824,24.6092,23.9164,24.1409,325166.0
2022-08-18,24.1311,24.3555,24.0853,24.3458,449333.0
2022-08-19,24.2775,24.414,24.1018,24.1994,418233.0
2022-08-20,24.2775,24.414,24.1018,24.1994,418233.0
2022-08-21,24.2775,24.414,24.1018,24.1994,418233.0
2022-08-22,24.3946,24.3946,23.8091,24.0238,571023.0
2022-08-23,24.1018,24.258,23.975,24.1213,246498.0
2022-08-24,24.0335,24.2092,23.8091,23.8189,280240.0
2022-08-25,23.9457,24.1604,23.7896,24.0433,242219.0
2022-08-26,23.9652,24.1993,23.409,23.409,266580.0
2022-08-27,23.9652,24.1993,23.409,23.409,266580.0
2022-08-28,23.9652,24.1993,23.409,23.409,266580.0
2022-08-29,23.1846,23.3212,23.0187,23.0577,596720.0
2022-08-30,23.1651,23.3017,22.804,23.0675,413323.0
2022-08-31,23.1846,23.1846,22.2674,22.3064,615068.0
2022-09-01,22.1698,22.404,21.8966,22.2088,484218.0
2022-09-02,22.3649,22.4235,21.8575,21.9746,410858.0
2022-09-03,22.3649,22.4235,21.8575,21.9746,410858.0
2022-09-04,22.3649,22.4235,21.8575,21.9746,410858.0
2022-09-05,22.3649,22.4235,21.8575,21.9746,410858.0
2022-09-06,21.9161,21.9258,21.3452,21.516,596908.0
2022-09-07,21.5453,22.0332,21.1452,21.8575,690477.0
2022-09-08,21.7204,21.7645,21.2993,21.4462,504065.0
2022-09-09,21.6127,22.1121,21.6127,21.9848,320603.0
2022-09-10,21.6127,22.1121,21.6127,21.9848,320603.0
2022-09-11,21.6127,22.1121,21.6127,21.9848,320603.0
2022-09-12,22.1317,22.5136,22.0877,22.2982,483737.0
2022-09-13,21.8869,21.9848,21.6617,21.7792,363846.0
2022-09-14,21.8281,21.9652,21.5148,21.8673,563549.0
2022-09-15,21.8673,21.9897,21.3777,21.4854,914766.0
2022-09-16,20.888,20.9958,20.4474,20.5257,969587.0
2022-09-17,20.888,20.9958,20.4474,20.5257,969587.0
2022-09-18,20.888,20.9958,20.4474,20.5257,969587.0
2022-09-19,20.4963,21.2014,20.4963,21.0643,547971.0
2022-09-20,20.8978,20.8978,20.276,20.5061,492201.0
2022-09-21,20.6628,20.9762,20.5845,20.653,480270.0
2022-09-22,20.6236,20.9272,20.5257,20.6922,625866.0
2022-09-23,20.4474,20.5159,20.0948,20.3788,658116.0
2022-09-24,20.4474,20.5159,20.0948,20.3788,658116.0
2022-09-25,20.4474,20.5159,20.0948,20.3788,658116.0
2022-09-26,20.2809,20.8195,20.2809,20.5649,471802.0
2022-09-27,20.6236,20.8391,20.3298,20.604,409235.0
2022-09-28,20.5159,21.0937,20.4082,20.9762,547698.0
2022-09-29,20.7411,20.9468,20.5845,20.6334,521867.0
2022-09-30,20.0361,20.5061,19.8402,19.8794,818862.0
2022-10-01,20.0361,20.5061,19.8402,19.8794,818862.0
2022-10-02,20.0361,20.5061,19.8402,19.8794,818862.0
2022-10-03,20.0556,21.0349,19.9773,20.8097,812453.0
2022-10-04,21.0349,21.363,21.0153,21.3581,637452.0
2022-10-05,21.0839,21.506,21.0839,21.1133,503859.0
2022-10-06,20.9958,21.1916,20.7754,20.8587,702911.0
2022-10-07,20.6432,20.6432,20.1927,20.3201,368835.0
2022-10-08,20.6432,20.6432,20.1927,20.3201,368835.0
2022-10-09,20.6432,20.6432,20.1927,20.3201,368835.0
2022-10-10,20.4474,20.6334,20.3298,20.5355,581528.0
2022-10-11,20.3886,20.8685,20.3347,20.6922,560850.0
2022-10-12,20.7803,21.1916,20.5453,21.0545,574237.0
2022-10-13,20.6824,21.4854,20.3298,21.3679,470649.0
2022-10-14,21.456,21.456,20.9762,21.0056,386442.0
2022-10-15,21.456,21.456,20.9762,21.0056,386442.0
2022-10-16,21.456,21.456,20.9762,21.0056,386442.0
2022-10-17,21.2797,21.5833,21.2112,21.3679,382031.0
2022-10-18,21.6813,21.7792,21.2014,21.3973,574713.0
2022-10-19,21.3875,21.6225,20.9958,21.2308,536636.0
2022-10-20,20.9664,21.3679,20.369,20.6432,686752.0
2022-10-21,20.6432,21.0819,20.5747,21.0251,675384.0
2022-10-22,20.6432,21.0819,20.5747,21.0251,675384.0
2022-10-23,20.6432,21.0819,20.5747,21.0251,675384.0
2022-10-24,21.2406,21.7498,21.0741,21.4952,480564.0
2022-10-25,21.4756,21.74,21.4756,21.6715,874897.0
2022-10-26,21.7988,21.8281,21.0741,21.6029,493433.0
2022-10-27,21.8477,21.9848,21.221,21.3875,715863.0
2022-10-28,21.2797,21.5833,20.9958,21.2406,704603.0
2022-10-29,21.2797,21.5833,20.9958,21.2406,704603.0
2022-10-30,21.2797,21.5833,20.9958,21.2406,704603.0
2022-10-31,21.172,21.8085,21.0251,21.7792,586863.0
2022-11-01,21.8575,21.9359,21.3777,21.8869,607098.0
2022-11-02,21.74,22.1611,21.3777,21.4266,523974.0
2022-11-03,21.172,21.4805,20.8195,21.2504,469891.0
2022-11-04,21.4854,21.74,21.2014,21.7106,469992.0
2022-11-05,21.4854,21.74,21.2014,21.7106,469992.0
2022-11-06,21.4854,21.74,21.2014,21.7106,469992.0
2022-11-07,21.8086,22.1219,21.7694,22.024,392904.0
2022-11-08,22.1023,22.3765,21.8673,21.9359,716722.0
2022-11-09,21.8281,22.2786,21.5246,21.5637,327701.0
2022-11-10,22.2003,23.0229,22.1513,23.0033,546158.0
2022-11-11,23.5027,23.865,23.3264,23.5419,973251.0
2022-11-12,23.5027,23.865,23.3264,23.5419,973251.0
2022-11-13,23.5027,23.865,23.3264,23.5419,973251.0
2022-11-14,23.5811,24.4722,23.5713,24.0413,591100.0
2022-11-15,24.3449,24.6583,24.149,24.5799,1138127.0
2022-11-16,24.4037,24.433,23.7475,24.1686,840053.0
2022-11-17,23.8063,24.149,23.3362,24.149,577392.0
2022-11-18,24.4428,24.6289,24.0707,24.6289,551748.0
2022-11-19,24.4428,24.6289,24.0707,24.6289,551748.0
2022-11-20,24.4428,24.6289,24.0707,24.6289,551748.0
2022-11-21,24.5799,24.8247,24.4526,24.6485,574394.0
2022-11-22,24.7268,25.0696,24.7268,25.05,821319.0
2022-11-23,25.0891,25.1577,24.7072,24.9227,366865.0
2022-11-24,25.0891,25.1577,24.7072,24.9227,366865.0
2022-11-25,24.9129,25.2165,24.9129,25.0891,148652.0
2022-11-26,24.9129,25.2165,24.9129,25.0891,148652.0
2022-11-27,24.9129,25.2165,24.9129,25.0891,148652.0
2022-11-28,24.9031,25.2165,24.624,24.7562,498748.0
2022-11-29,24.8149,24.9912,24.6093,24.8052,557092.0
2022-11-30,24.7856,25.2262,24.3743,25.2262,522720.0
2022-12-01,25.2262,25.4515,24.9814,25.3829,351071.0
2022-12-02,25.1087,25.3976,24.9912,25.2262,275046.0
2022-12-03,25.1087,25.3976,24.9912,25.2262,275046.0
2022-12-04,25.1087,25.3976,24.9912,25.2262,275046.0
2022-12-05,25.0304,25.2458,24.5114,24.5114,371029.0
2022-12-06,24.4722,24.6974,24.3547,24.6387,399831.0
2022-12-07,24.4918,24.5742,24.1784,24.2372,392593.0
2022-12-08,24.3158,24.5024,24.0947,24.2765,461109.0
2022-12-09,24.1979,24.4238,24.0996,24.2961,513203.0
2022-12-10,24.1979,24.4238,24.0996,24.2961,513203.0
2022-12-11,24.1979,24.4238,24.0996,24.2961,513203.0
2022-12-12,24.2961,24.8659,24.247,24.748,466840.0
2022-12-13,25.4849,25.8287,24.9249,24.9937,1218742.0
2022-12-14,24.974,25.3228,24.9052,25.1214,489857.0
2022-12-15,24.8463,24.8463,23.9916,24.0112,443864.0
2022-12-16,23.7361,24.0309,23.6182,23.8737,708011.0
2022-12-17,23.7361,24.0309,23.6182,23.8737,708011.0
2022-12-18,23.7361,24.0309,23.6182,23.8737,708011.0
2022-12-19,23.8835,24.0309,23.4659,23.5396,477429.0
2022-12-20,23.3628,23.4659,22.6554,22.9403,664296.0
2022-12-21,23.3923,23.8245,23.294,23.7558,470267.0
2022-12-22,23.5789,23.7165,23.2842,23.5691,301838.0
2022-12-23,23.5298,23.7754,23.5003,23.6673,228257.0
2022-12-24,23.5298,23.7754,23.5003,23.6673,228257.0
2022-12-25,23.5298,23.7754,23.5003,23.6673,228257.0
2022-12-26,23.5298,23.7754,23.5003,23.6673,228257.0
2022-12-27,23.6673,23.854,23.5691,23.6477,293177.0
2022-12-28,23.6084,23.8344,23.1073,23.1565,210327.0
2022-12-29,23.2547,23.5052,23.1565,23.4414,347583.0
2022-12-30,23.2645,23.3628,22.8716,22.9894,448638.0
2022-12-31,23.2645,23.3628,22.8716,22.9894,448638.0
2023-01-01,23.2645,23.3628,22.8716,22.9894,448638.0
2023-01-02,23.2645,23.3628,22.8716,22.9894,448638.0
2023-01-03,23.1958,23.4905,23.0877,23.4217,457134.0
2023-01-04,23.4905,24.0112,23.461,23.8344,323686.0
2023-01-05,23.6379,23.6673,23.2744,23.4414,407649.0
2023-01-06,23.6477,24.3845,23.6379,24.3158,565919.0
2023-01-07,23.6477,24.3845,23.6379,24.3158,565919.0
2023-01-08,23.6477,24.3845,23.6379,24.3158,565919.0
2023-01-09,23.8638,24.5221,23.854,24.1979,734172.0
2023-01-10,24.2175,24.3747,24.021,24.247,595696.0
2023-01-11,24.3452,24.6007,24.2175,24.3747,434506.0
2023-01-12,24.4435,24.5516,24.247,24.247,307674.0
2023-01-13,24.0898,24.2519,23.9719,24.1586,595954.0
2023-01-14,24.0898,24.2519,23.9719,24.1586,595954.0
2023-01-15,24.0898,24.2519,23.9719,24.1586,595954.0
2023-01-16,24.0898,24.2519,23.9719,24.1586,595954.0
2023-01-17,24.8758,24.9838,24.3358,24.3845,504022.0
2023-01-18,24.3845,24.9445,24.3256,24.5516,658550.0
2023-01-19,24.4238,24.5908,24.0751,24.4042,364607.0
2023-01-20,24.581,24.7284,24.3944,24.7186,340054.0
2023-01-21,24.581,24.7284,24.3944,24.7186,340054.0
2023-01-22,24.581,24.7284,24.3944,24.7186,340054.0
2023-01-23,24.8365,25.4554,24.6989,25.3965,459387.0
2023-01-24,25.2491,25.4652,25.1017,25.3572,391471.0
2023-01-25,25.141,25.593,24.9347,25.5438,506195.0
2023-01-26,25.5831,25.7207,25.2098,25.4358,628702.0
2023-01-27,25.4849,26.4477,25.3473,25.7894,741638.0
2023-01-28,25.4849,26.4477,25.3473,25.7894,741638.0
2023-01-29,25.4849,26.4477,25.3473,25.7894,741638.0
2023-01-30,25.5045,25.9172,25.2098,25.2982,688824.0
2023-01-31,25.308,26.0547,25.2,26.0351,703187.0
2023-02-01,26.1431,27.0863,25.9908,26.9291,776126.0
2023-02-02,27.1944,30.3873,27.1944,29.847,1807681.0
2023-02-03,29.5424,29.8961,29.0315,29.1396,1201659.0
2023-02-04,29.5424,29.8961,29.0315,29.1396,1201659.0
2023-02-05,29.5424,29.8961,29.0315,29.1396,1201659.0
2023-02-06,29.12,29.3754,28.948,29.3263,859036.0
2023-02-07,29.2379,30.0337,29.12,29.9845,1113708.0
2023-02-08,29.8961,30.0337,29.2477,29.6308,804560.0
2023-02-09,29.7782,29.9354,28.5894,28.6484,983750.0
2023-02-10,28.4814,28.727,28.2035,28.2849,612618.0
2023-02-11,28.4814,28.727,28.2035,28.2849,612618.0
2023-02-12,28.4814,28.727,28.2035,28.2849,612618.0
2023-02-13,28.2259,28.6975,28.0393,28.6779,522875.0
2023-02-14,28.5108,28.8547,28.1965,28.6386,850622.0
2023-02-15,28.4126,28.5108,28.1473,28.3537,822780.0
2023-02-16,28.0,28.6287,27.6856,28.3733,667926.0
2023-02-17,28.3242,28.4912,28.1473,28.3438,588109.0
2023-02-18,28.3242,28.4912,28.1473,28.3438,588109.0
2023-02-19,28.3242,28.4912,28.1473,28.3438,588109.0
2023-02-20,28.3242,28.4912,28.1473,28.3438,588109.0
2023-02-21,28.0,28.2947,27.5775,27.5972,587428.0
2023-02-22,27.774,27.8526,27.3908,27.44,472356.0
2023-02-23,27.7445,27.8231,27.4056,27.6856,333121.0
2023-02-24,27.3614,27.6561,27.1354,27.548,431098.0
2023-02-25,27.3614,27.6561,27.1354,27.548,431098.0
2023-02-26,27.3614,27.6561,27.1354,27.548,431098.0
2023-02-27,27.9214,28.0196,27.4645,27.5579,788205.0
2023-02-28,27.548,27.8428,27.4596,27.5677,703382.0
2023-03-01,27.4694,27.8231,27.4252,27.4891,486200.0
2023-03-02,27.3024,28.3537,27.214,28.2751,503697.0
2023-03-03,28.3438,28.7466,28.2794,28.6975,527612.0
2023-03-04,28.3438,28.7466,28.2794,28.6975,527612.0
2023-03-05,28.3438,28.7466,28.2794,28.6975,527612.0
2023-03-06,28.7466,28.7859,27.9115,28.0,592326.0
2023-03-07,28.0196,28.2947,27.6954,27.7445,554969.0
2023-03-08,27.7052,28.1031,27.607,28.0196,406546.0
2023-03-09,28.1478,28.3941,27.6747,27.7535,367234.0
2023-03-10,27.724,27.8127,27.0932,27.2607,521146.0
2023-03-11,27.724,27.8127,27.0932,27.2607,521146.0
2023-03-12,27.724,27.8127,27.0932,27.2607,521146.0
2023-03-13,26.8369,26.8369,25.9795,26.354,654588.0
2023-03-14,26.8665,26.9552,25.5853,25.9697,1059242.0
2023-03-15,25.536,26.1827,25.4276,25.9795,779930.0
2023-03-16,25.743,26.5906,25.743,26.5117,582807.0
2023-03-17,26.4329,26.5314,25.4276,25.8021,1045040.0
2023-03-18,26.4329,26.5314,25.4276,25.8021,1045040.0
2023-03-19,26.4329,26.5314,25.4276,25.8021,1045040.0
2023-03-20,25.8809,25.9401,25.1418,25.536,1056591.0
2023-03-21,25.9598,26.1815,25.6838,26.0091,665584.0
2023-03-22,25.9598,26.3639,25.6247,25.6444,424909.0
2023-03-23,25.7233,26.0337,25.1073,25.1812,707233.0
2023-03-24,24.925,25.2157,24.718,25.1418,458148.0
2023-03-25,24.925,25.2157,24.718,25.1418,458148.0
2023-03-26,24.925,25.2157,24.718,25.1418,458148.0
2023-03-27,25.3783,25.9401,25.3438,25.7725,449700.0
2023-03-28,25.6838,25.9204,25.536,25.6838,321149.0
2023-03-29,25.9894,25.9894,25.5064,25.6247,495335.0
2023-03-30,25.7922,25.812,25.5804,25.6444,281877.0
2023-03-31,25.7922,26.4132,25.7331,26.3639,483581.0
2023-04-01,25.7922,26.4132,25.7331,26.3639,483581.0
2023-04-02,25.7922,26.4132,25.7331,26.3639,483581.0
2023-04-03,26.216,26.5117,25.5853,25.9401,482843.0
2023-04-04,25.9697,25.9697,25.4572,25.5951,413753.0
2023-04-05,25.4276,25.6937,25.2305,25.6444,564324.0
2023-04-06,25.6148,25.7085,25.4079,25.4867,368542.0
2023-04-07,25.6148,25.7085,25.4079,25.4867,368542.0
2023-04-08,25.6148,25.7085,25.4079,25.4867,368542.0
2023-04-09,25.6148,25.7085,25.4079,25.4867,368542.0
2023-04-10,25.4424,25.9154,25.2108,25.8218,741528.0
2023-04-11,25.9204,26.2358,25.9056,26.1668,534341.0
2023-04-12,26.285,26.3195,25.9253,26.2752,469426.0
2023-04-13,26.354,26.4624,25.9499,25.9697,670808.0
2023-04-14,25.8711,26.2949,25.8021,26.216,493869.0
2023-04-15,25.8711,26.2949,25.8021,26.216,493869.0
2023-04-16,25.8711,26.2949,25.8021,26.216,493869.0
2023-04-17,26.2752,26.4647,25.9302,26.1668,440336.0
2023-04-18,26.1668,26.5314,26.1273,26.3639,446591.0
2023-04-19,26.2358,26.6694,26.1963,26.6398,394633.0
2023-04-20,26.5708,27.0341,26.5708,26.768,413099.0
2023-04-21,26.8271,27.1872,26.5511,26.7384,533395.0
2023-04-22,26.8271,27.1872,26.5511,26.7384,533395.0
2023-04-23,26.8271,27.1872,26.5511,26.7384,533395.0
2023-04-24,26.6497,27.0143,26.6497,26.9256,429204.0
2023-04-25,26.6004,26.63,26.0386,26.1865,532957.0
2023-04-26,26.0978,26.0978,25.0629,25.1911,595526.0
2023-04-27,24.9742,25.6986,24.8067,25.4769,707169.0
2023-04-28,25.3389,26.2062,25.3389,25.7922,821662.0
2023-04-29,25.3389,26.2062,25.3389,25.7922,821662.0
2023-04-30,25.3389,26.2062,25.3389,25.7922,821662.0
2023-05-01,25.7627,26.3639,25.7035,26.1372,659457.0
2023-05-02,26.0189,26.1076,25.5951,25.9894,546021.0
2023-05-03,26.0584,26.8172,26.0584,26.3047,645370.0
2023-05-04,26.0781,26.3836,25.6543,25.8809,551013.0
2023-05-05,26.0485,26.5117,25.9894,26.2949,641174.0
2023-05-06,26.0485,26.5117,25.9894,26.2949,641174.0
2023-05-07,26.0485,26.5117,25.9894,26.2949,641174.0
2023-05-08,26.3047,26.7384,25.9401,26.1175,595188.0
2023-05-09,25.9499,25.9549,25.3093,25.7922,454401.0
2023-05-10,26.0879,26.2062,25.6247,25.8711,503963.0
2023-05-11,25.9894,26.1372,25.6233,26.0682,438520.0
2023-05-12,26.1273,26.354,25.8317,26.0485,298153.0
2023-05-13,26.1273,26.354,25.8317,26.0485,298153.0
2023-05-14,26.1273,26.354,25.8317,26.0485,298153.0
2023-05-15,26.0781,26.152,25.8415,26.0189,535157.0
2023-05-16,25.8908,25.8908,25.3389,25.536,409251.0
2023-05-17,25.5459,25.8908,25.3192,25.8415,454542.0
2023-05-18,25.8415,26.0978,25.605,25.9204,294853.0
2023-05-19,26.1076,26.1076,25.6592,25.7528,558458.0
2023-05-20,26.1076,26.1076,25.6592,25.7528,558458.0
2023-05-21,26.1076,26.1076,25.6592,25.7528,558458.0
2023-05-22,26.0091,26.0189,25.5557,25.7528,777975.0
2023-05-23,25.6247,25.8809,25.4966,25.5557,776819.0
2023-05-24,25.4177,25.4276,24.9151,25.1122,582281.0
2023-05-25,25.1418,25.9007,25.1319,25.8612,423373.0
2023-05-26,25.8711,26.1076,25.7725,25.8809,353310.0
2023-05-27,25.8711,26.1076,25.7725,25.8809,353310.0
2023-05-28,25.8711,26.1076,25.7725,25.8809,353310.0
2023-05-29,25.8711,26.1076,25.7725,25.8809,353310.0
2023-05-30,25.9302,26.2653,25.8612,26.1668,287447.0
2023-05-31,26.0682,26.1569,25.5064,25.5459,547680.0
2023-06-01,25.5557,25.8711,25.4177,25.7824,380785.0
2023-06-02,25.9105,26.4723,25.9105,26.2653,347895.0
2023-06-03,25.9105,26.4723,25.9105,26.2653,347895.0
2023-06-04,25.9105,26.4723,25.9105,26.2653,347895.0
2023-06-05,26.1865,26.1865,25.6543,25.6641,352502.0
2023-06-06,25.5853,26.1865,25.3882,26.1569,345721.0
2023-06-07,26.2949,26.9552,26.0879,26.7581,408408.0
2023-06-08,26.6988,26.9262,26.4522,26.7581,341662.0
2023-06-09,26.7977,26.8125,26.1747,26.2538,502514.0
2023-06-10,26.7977,26.8125,26.1747,26.2538,502514.0
2023-06-11,26.7977,26.8125,26.1747,26.2538,502514.0
2023-06-12,26.2933,26.2933,25.7198,25.9868,641641.0
2023-06-13,26.0956,26.5702,26.0066,26.2835,662364.0
2023-06-14,26.3131,26.8768,26.2241,26.7087,917710.0
2023-06-15,26.6098,27.1981,26.5801,27.0548,944453.0
2023-06-16,27.0844,27.213,26.5406,26.7482,1178413.0
2023-06-17,27.0844,27.213,26.5406,26.7482,1178413.0
2023-06-18,27.0844,27.213,26.5406,26.7482,1178413.0
2023-06-19,27.0844,27.213,26.5406,26.7482,1178413.0
2023-06-20,26.6493,26.7482,26.1747,26.3329,823596.0
2023-06-21,26.1945,26.5158,26.0362,26.4911,595041.0
2023-06-22,26.4516,26.8916,26.3725,26.7977,488325.0
2023-06-23,26.6296,26.9213,26.5406,26.8273,977662.0
2023-06-24,26.6296,26.9213,26.5406,26.8273,977662.0
2023-06-25,26.6296,26.9213,26.5406,26.8273,977662.0
2023-06-26,26.8075,27.4898,26.8075,27.3514,663772.0
2023-06-27,27.3415,28.1722,27.3415,27.7469,762990.0
2023-06-28,27.7469,28.0139,27.3712,28.004,626440.0
2023-06-29,28.538,28.716,28.1128,28.6369,541423.0
2023-06-30,28.6468,28.716,28.182,28.3996,739940.0
2023-07-01,28.6468,28.716,28.182,28.3996,739940.0
2023-07-02,28.6468,28.716,28.182,28.3996,739940.0
2023-07-03,28.2018,28.5974,28.1524,28.3304,250062.0
2023-07-04,28.2018,28.5974,28.1524,28.3304,250062.0
2023-07-05,27.9348,28.271,27.4898,27.7173,536249.0
2023-07-06,27.213,27.5393,26.8273,27.4898,832388.0
2023-07-07,27.4602,28.0733,27.4602,27.6777,563526.0
2023-07-08,27.4602,28.0733,27.4602,27.6777,563526.0
2023-07-09,27.4602,28.0733,27.4602,27.6777,563526.0
2023-07-10,27.5887,28.1919,27.5887,28.0139,619400.0
2023-07-11,28.004,28.5182,28.004,28.4787,446451.0
2023-07-12,28.7655,28.8248,28.2958,28.3897,516604.0
2023-07-13,28.449,28.538,28.182,28.3007,525354.0
2023-07-14,28.3897,28.3897,27.9249,28.004,356810.0
2023-07-15,28.3897,28.3897,27.9249,28.004,356810.0
2023-07-16,28.3897,28.3897,27.9249,28.004,356810.0
2023-07-17,27.7568,27.7568,27.3514,27.4602,527581.0
2023-07-18,27.6876,28.7061,27.6431,28.5677,823416.0
2023-07-19,28.8742,29.7049,28.8446,29.5664,780777.0
2023-07-20,29.6455,29.7642,29.2895,29.3489,528530.0
2023-07-21,29.423,29.6653,29.2302,29.3489,558982.0
2023-07-22,29.423,29.6653,29.2302,29.3489,558982.0
2023-07-23,29.423,29.6653,29.2302,29.3489,558982.0
2023-07-24,28.9731,29.517,28.7457,29.4576,365697.0
2023-07-25,29.428,29.7642,29.3489,29.4972,403892.0
2023-07-26,29.6653,30.3278,29.6258,30.2388,497519.0
2023-07-27,30.2883,30.4663,29.9718,30.0411,405274.0
2023-07-28,30.3575,30.8865,30.1449,30.8519,419338.0
2023-07-29,30.3575,30.8865,30.1449,30.8519,419338.0
2023-07-30,30.3575,30.8865,30.1449,30.8519,419338.0
2023-07-31,30.8519,30.9557,30.3575,30.4663,792046.0
2023-08-01,30.4069,30.5355,30.0312,30.5256,377961.0
2023-08-02,30.5652,30.8222,30.4069,30.4762,531111.0
2023-08-03,30.7135,31.3859,30.2414,31.1189,872790.0
2023-08-04,31.2277,31.3365,30.4762,30.6838,570106.0
2023-08-05,31.2277,31.3365,30.4762,30.6838,570106.0
2023-08-06,31.2277,31.3365,30.4762,30.6838,570106.0
2023-08-07,30.8124,31.1782,30.3199,30.5157,400328.0
2023-08-08,30.1894,30.4267,30.0747,30.397,285075.0
