,AMP US Equity,AMP US Equity,AMP US Equity,AMP US Equity,AMP US Equity
2023-01-22,317.696,326.235,316.612,325.58,621036.0
2023-01-23,326.46,331.901,325.258,330.739,585191.0
2023-01-24,326.958,335.809,326.958,333.152,561333.0
2023-01-25,329.293,335.878,328.462,335.116,681597.0
2023-01-26,341.202,344.207,335.106,339.366,762465.0
2023-01-27,339.678,341.407,336.337,336.523,506719.0
2023-01-28,339.678,341.407,336.337,336.523,506719.0
2023-01-29,339.678,341.407,336.337,336.523,506719.0
2023-01-30,334.158,337.802,333.894,335.555,537872.0
2023-01-31,336.308,342.209,332.654,342.062,597234.0
2023-02-01,341.583,348.559,339.874,346.371,650955.0
2023-02-02,346.83,347.523,339.229,339.708,580177.0
2023-02-03,336.601,346.136,336.601,345.95,561102.0
2023-02-04,336.601,346.136,336.601,345.95,561102.0
2023-02-05,336.601,346.136,336.601,345.95,561102.0
2023-02-06,343.117,345.521,340.87,342.951,389251.0
2023-02-07,340.294,346.165,338.477,345.198,504466.0
2023-02-08,342.453,347.289,341.134,344.583,435021.0
2023-02-09,347.024,349.902,340.916,341.445,388149.0
2023-02-10,339.367,343.553,338.68,342.896,340793.0
2023-02-11,339.367,343.553,338.68,342.896,340793.0
2023-02-12,339.367,343.553,338.68,342.896,340793.0
2023-02-13,342.886,349.073,342.2,348.387,366280.0
2023-02-14,343.504,350.475,342.661,345.847,335196.0
2023-02-15,343.22,346.475,342.573,343.455,422041.0
2023-02-16,339.661,345.73,337.532,342.641,310662.0
2023-02-17,340.592,345.847,339.269,344.612,511655.0
2023-02-18,340.592,345.847,339.269,344.612,511655.0
2023-02-19,340.592,345.847,339.269,344.612,511655.0
2023-02-20,340.592,345.847,339.269,344.612,511655.0
2023-02-21,340.553,342.533,331.533,333.827,417862.0
2023-02-22,333.984,335.798,330.464,332.709,451944.0
2023-02-23,335.729,338.092,329.258,332.464,415873.0
2023-02-24,329.67,335.17,327.229,333.15,363922.0
2023-02-25,329.67,335.17,327.229,333.15,363922.0
2023-02-26,329.67,335.17,327.229,333.15,363922.0
2023-02-27,336.612,337.754,332.886,333.2,370641.0
2023-02-28,334.307,339.671,333.744,336.17,633429.0
2023-03-01,335.268,339.269,335.067,336.582,348218.0
2023-03-02,334.151,336.396,330.052,334.239,535336.0
2023-03-03,335.749,338.769,333.509,338.19,470738.0
2023-03-04,335.749,338.769,333.509,338.19,470738.0
2023-03-05,335.749,338.769,333.509,338.19,470738.0
2023-03-06,337.925,339.602,336.023,337.014,506545.0
2023-03-07,336.504,339.009,329.43,330.641,544926.0
2023-03-08,331.386,335.391,329.034,330.386,743373.0
2023-03-09,328.846,331.052,308.139,309.414,832908.0
2023-03-10,305.06,306.423,294.981,295.893,1010495.0
2023-03-11,305.06,306.423,294.981,295.893,1010495.0
2023-03-12,305.06,306.423,294.981,295.893,1010495.0
2023-03-13,287.275,287.657,269.715,281.216,1375816.0
2023-03-14,289.373,292.569,284.941,291.893,1293790.0
2023-03-15,279.902,281.392,272.707,278.0,926323.0
2023-03-16,275.019,285.549,269.852,282.451,933841.0
2023-03-17,281.794,281.794,272.558,275.931,2111141.0
2023-03-18,281.794,281.794,272.558,275.931,2111141.0
2023-03-19,281.794,281.794,272.558,275.931,2111141.0
2023-03-20,278.421,282.863,277.196,282.186,757684.0
2023-03-21,291.128,296.364,289.868,296.069,1028064.0
2023-03-22,295.177,300.07,290.255,290.451,1096091.0
2023-03-23,290.432,298.452,290.236,291.353,1242106.0
2023-03-24,285.735,286.216,278.147,285.745,919957.0
2023-03-25,285.735,286.216,278.147,285.745,919957.0
2023-03-26,285.735,286.216,278.147,285.745,919957.0
2023-03-27,292.785,296.677,289.956,292.403,710041.0
2023-03-28,291.854,294.491,290.912,293.501,648273.0
2023-03-29,295.824,295.824,291.755,295.746,511096.0
2023-03-30,298.697,299.285,293.491,294.756,446295.0
2023-03-31,298.295,300.736,296.158,300.511,511781.0
2023-04-01,298.295,300.736,296.158,300.511,511781.0
2023-04-02,298.295,300.736,296.158,300.511,511781.0
2023-04-03,300.942,302.727,298.04,300.285,398989.0
2023-04-04,302.58,303.335,290.902,294.363,523934.0
2023-04-05,290.53,292.726,289.128,292.657,736546.0
2023-04-06,293.001,295.011,290.599,291.51,430825.0
2023-04-07,293.001,295.011,290.599,291.51,430825.0
2023-04-08,293.001,295.011,290.599,291.51,430825.0
2023-04-09,293.001,295.011,290.599,291.51,430825.0
2023-04-10,290.402,296.305,289.275,296.158,371412.0
2023-04-11,298.54,302.139,297.226,299.893,342431.0
2023-04-12,302.08,303.395,296.972,299.001,529030.0
2023-04-13,299.099,303.32,297.32,302.335,307350.0
2023-04-14,306.207,307.59,301.913,303.384,381767.0
2023-04-15,306.207,307.59,301.913,303.384,381767.0
2023-04-16,306.207,307.59,301.913,303.384,381767.0
2023-04-17,301.531,305.541,298.54,305.521,586449.0
2023-04-18,306.139,309.531,304.482,309.463,508824.0
2023-04-19,306.511,311.747,306.511,309.796,342901.0
2023-04-20,306.835,310.316,306.835,309.59,537574.0
2023-04-21,308.796,310.198,303.746,307.962,571432.0
2023-04-22,308.796,310.198,303.746,307.962,571432.0
2023-04-23,308.796,310.198,303.746,307.962,571432.0
2023-04-24,307.531,308.394,302.943,306.796,651918.0
2023-04-25,293.942,294.079,283.873,284.343,1292756.0
2023-04-26,283.0,288.922,282.961,286.794,882604.0
2023-04-27,288.912,297.089,288.167,296.501,732038.0
2023-04-28,294.785,299.952,294.785,299.158,594226.0
2023-04-29,294.785,299.952,294.785,299.158,594226.0
2023-04-30,294.785,299.952,294.785,299.158,594226.0
2023-05-01,300.638,301.482,296.388,296.668,517429.0
2023-05-02,295.932,295.932,285.294,288.451,487656.0
2023-05-03,289.569,293.148,282.696,283.186,489356.0
2023-05-04,279.941,281.029,274.382,276.509,1024483.0
2023-05-05,280.007,289.361,280.007,286.864,708975.0
2023-05-06,280.007,289.361,280.007,286.864,708975.0
2023-05-07,280.007,289.361,280.007,286.864,708975.0
2023-05-08,291.208,291.218,285.002,289.336,647335.0
2023-05-09,286.45,290.45,285.238,289.139,471248.0
2023-05-10,292.784,293.504,283.612,286.548,483524.0
2023-05-11,283.356,286.41,282.337,286.272,332839.0
2023-05-12,288.745,289.287,285.883,288.982,525689.0
2023-05-13,288.745,289.287,285.883,288.982,525689.0
2023-05-14,288.745,289.287,285.883,288.982,525689.0
2023-05-15,290.765,294.72,290.412,294.44,525000.0
2023-05-16,292.124,294.784,289.228,290.056,508426.0
2023-05-17,293.188,298.026,291.612,296.676,416960.0
2023-05-18,296.902,300.065,294.981,299.198,398390.0
2023-05-19,301.001,302.36,296.474,299.365,453432.0
2023-05-20,301.001,302.36,296.474,299.365,453432.0
2023-05-21,301.001,302.36,296.474,299.365,453432.0
2023-05-22,299.592,302.213,297.725,299.503,480876.0
2023-05-23,298.232,300.36,295.73,295.947,464153.0
2023-05-24,294.321,294.321,287.543,288.686,544063.0
2023-05-25,288.312,301.592,288.312,301.158,920718.0
2023-05-26,302.626,305.454,301.582,304.547,638792.0
2023-05-27,302.626,305.454,301.582,304.547,638792.0
2023-05-28,302.626,305.454,301.582,304.547,638792.0
2023-05-29,302.626,305.454,301.582,304.547,638792.0
2023-05-30,306.203,307.148,301.287,304.863,624645.0
2023-05-31,301.897,302.439,291.267,294.045,2094491.0
2023-06-01,295.779,300.617,295.1,299.228,587572.0
2023-06-02,303.001,310.399,300.617,308.557,529540.0
2023-06-03,303.001,310.399,300.617,308.557,529540.0
2023-06-04,303.001,310.399,300.617,308.557,529540.0
2023-06-05,306.597,309.129,305.414,307.109,521121.0
2023-06-06,306.025,310.786,305.079,308.331,432569.0
2023-06-07,308.872,314.232,307.434,312.439,518139.0
2023-06-08,311.04,311.739,305.217,309.848,471411.0
2023-06-09,310.33,311.197,306.39,309.69,375584.0
2023-06-10,310.33,311.197,306.39,309.69,375584.0
2023-06-11,310.33,311.197,306.39,309.69,375584.0
2023-06-12,309.601,310.715,306.518,308.005,399953.0
2023-06-13,307.651,314.685,306.538,312.902,473217.0
2023-06-14,314.606,317.22,311.454,314.202,470924.0
2023-06-15,312.941,322.231,312.941,320.763,545622.0
2023-06-16,325.108,325.108,319.236,320.182,937403.0
2023-06-17,325.108,325.108,319.236,320.182,937403.0
2023-06-18,325.108,325.108,319.236,320.182,937403.0
2023-06-19,325.108,325.108,319.236,320.182,937403.0
2023-06-20,317.237,318.478,312.232,317.355,502475.0
2023-06-21,316.793,322.015,316.084,316.537,613138.0
2023-06-22,315.384,318.64,311.995,315.877,538593.0
2023-06-23,311.917,314.852,310.912,312.32,1510765.0
2023-06-24,311.917,314.852,310.912,312.32,1510765.0
2023-06-25,311.917,314.852,310.912,312.32,1510765.0
2023-06-26,312.458,317.828,312.015,315.178,428126.0
2023-06-27,315.375,322.271,315.375,321.276,426702.0
2023-06-28,320.606,321.69,317.542,320.566,534483.0
2023-06-29,322.261,327.157,321.896,326.675,443559.0
2023-06-30,329.699,329.699,325.473,327.236,499351.0
2023-07-01,329.699,329.699,325.473,327.236,499351.0
2023-07-02,329.699,329.699,325.473,327.236,499351.0
2023-07-03,326.103,331.64,326.093,330.113,244775.0
2023-07-04,326.103,331.64,326.093,330.113,244775.0
2023-07-05,327.275,328.655,325.177,327.078,551722.0
2023-07-06,323.374,324.505,320.99,323.768,569742.0
2023-07-07,322.428,329.059,322.428,327.689,465268.0
2023-07-08,322.428,329.059,322.428,327.689,465268.0
2023-07-09,322.428,329.059,322.428,327.689,465268.0
2023-07-10,327.522,333.137,325.926,329.364,337283.0
2023-07-11,330.802,332.783,330.487,332.28,388920.0
2023-07-12,336.053,337.442,332.674,333.058,457013.0
2023-07-13,333.837,337.354,333.147,336.832,332199.0
2023-07-14,338.901,338.901,333.581,334.28,316067.0
2023-07-15,338.901,338.901,333.581,334.28,316067.0
2023-07-16,338.901,338.901,333.581,334.28,316067.0
2023-07-17,333.167,339.955,333.167,337.915,451939.0
2023-07-18,338.871,348.368,338.748,347.235,585507.0
2023-07-19,347.728,349.688,346.014,347.245,419219.0
2023-07-20,347.56,351.718,346.558,351.609,507636.0
2023-07-21,352.486,352.486,347.659,348.624,414811.0
2023-07-22,352.486,352.486,347.659,348.624,414811.0
2023-07-23,352.486,352.486,347.659,348.624,414811.0
2023-07-24,348.9,352.309,348.688,349.718,305432.0
2023-07-25,349.747,351.57,347.235,349.422,298000.0
2023-07-26,348.624,352.713,346.605,349.225,669989.0
2023-07-27,351.117,351.117,341.472,343.334,816946.0
2023-07-28,347.56,347.935,339.61,340.093,669242.0
2023-07-29,347.56,347.935,339.61,340.093,669242.0
2023-07-30,347.56,347.935,339.61,340.093,669242.0
2023-07-31,341.57,345.511,340.447,343.285,450586.0
2023-08-01,341.432,344.575,341.432,343.836,353628.0
2023-08-02,341.009,344.196,339.896,342.605,353423.0
2023-08-03,340.595,349.304,339.57,347.265,422664.0
2023-08-04,345.841,349.668,340.728,341.054,494502.0
2023-08-05,345.841,349.668,340.728,341.054,494502.0
2023-08-06,345.841,349.668,340.728,341.054,494502.0
2023-08-07,344.308,347.947,343.971,345.672,336129.0
2023-08-08,340.461,344.337,337.697,343.23,349517.0
2023-08-09,341.707,343.734,339.393,339.462,344418.0
2023-08-10,341.212,344.535,338.038,339.007,414043.0
2023-08-11,337.751,342.117,336.181,340.629,327878.0
2023-08-12,337.751,342.117,336.181,340.629,327878.0
2023-08-13,337.751,342.117,336.181,340.629,327878.0
2023-08-14,340.302,342.389,337.627,340.273,410743.0
2023-08-15,337.425,337.578,331.382,332.915,387553.0
2023-08-16,331.936,334.824,330.077,330.077,305339.0
2023-08-17,331.728,333.231,326.764,326.862,304791.0
2023-08-18,323.371,329.394,323.371,328.702,345239.0
2023-08-19,323.371,329.394,323.371,328.702,345239.0
2023-08-20,323.371,329.394,323.371,328.702,345239.0
2023-08-21,330.472,331.315,327.209,329.374,296782.0
2023-08-22,330.264,331.056,324.016,325.023,299314.0
2023-08-23,326.101,330.7,325.864,329.75,277061.0
2023-08-24,329.503,333.775,328.099,329.305,229327.0
2023-08-25,331.056,331.995,327.505,330.442,270217.0
2023-08-26,331.056,331.995,327.505,330.442,270217.0
2023-08-27,331.056,331.995,327.505,330.442,270217.0
2023-08-28,331.481,334.922,330.838,332.569,249894.0
2023-08-29,332.499,336.722,329.978,336.673,349213.0
2023-08-30,336.673,338.008,335.753,336.386,250684.0
2023-08-31,337.336,338.067,332.76,333.854,553938.0
2023-09-01,335.555,340.846,334.927,338.532,281216.0
2023-09-02,335.555,340.846,334.927,338.532,281216.0
2023-09-03,335.555,340.846,334.927,338.532,281216.0
2023-09-04,335.555,340.846,334.927,338.532,281216.0
2023-09-05,337.978,341.044,336.119,336.574,397089.0
2023-09-06,334.922,337.603,334.102,335.961,304353.0
2023-09-07,334.833,338.156,333.597,336.703,438704.0
2023-09-08,336.861,341.766,335.733,341.242,414951.0
2023-09-09,336.861,341.766,335.733,341.242,414951.0
2023-09-10,336.861,341.766,335.733,341.242,414951.0
2023-09-11,344.446,346.137,338.958,339.729,430583.0
2023-09-12,338.938,345.138,337.835,343.368,401962.0
2023-09-13,344.763,345.415,340.035,341.311,408863.0
2023-09-14,344.614,346.449,341.469,345.94,462448.0
2023-09-15,344.031,347.067,342.844,343.289,1087194.0
2023-09-16,344.031,347.067,342.844,343.289,1087194.0
2023-09-17,344.031,347.067,342.844,343.289,1087194.0
2023-09-18,342.251,343.388,339.323,343.25,379275.0
2023-09-19,343.635,346.127,342.172,343.348,456125.0
2023-09-20,344.614,346.226,340.886,341.183,330823.0
2023-09-21,339.086,339.086,333.449,333.508,387116.0
2023-09-22,333.805,334.141,329.369,329.81,369291.0
2023-09-23,333.805,334.141,329.369,329.81,369291.0
2023-09-24,333.805,334.141,329.369,329.81,369291.0
2023-09-25,328.415,332.648,328.326,331.965,271706.0
2023-09-26,328.761,330.265,323.866,324.311,407620.0
2023-09-27,325.142,325.765,321.473,323.342,437889.0
2023-09-28,323.025,329.122,322.738,326.704,427526.0
2023-09-29,328.554,330.531,324.865,326.042,344732.0
2023-09-30,328.554,330.531,324.865,326.042,344732.0
2023-10-01,328.554,330.531,324.865,326.042,344732.0
2023-10-02,323.628,324.894,317.576,322.264,447185.0
2023-10-03,318.881,318.975,311.128,313.561,504717.0
2023-10-04,313.343,314.985,310.831,314.599,635582.0
2023-10-05,313.818,319.505,313.027,318.753,342577.0
2023-10-06,316.607,324.548,314.975,322.837,300880.0
2023-10-07,316.607,324.548,314.975,322.837,300880.0
2023-10-08,316.607,324.548,314.975,322.837,300880.0
2023-10-09,318.921,323.312,318.911,322.649,308542.0
2023-10-10,324.588,327.614,323.272,325.28,313955.0
2023-10-11,325.339,327.466,322.644,325.705,283206.0
2023-10-12,326.665,326.665,318.654,321.779,417042.0
2023-10-13,324.172,325.962,318.87,321.324,454733.0
2023-10-14,324.172,325.962,318.87,321.324,454733.0
2023-10-15,324.172,325.962,318.87,321.324,454733.0
2023-10-16,325.478,331.431,323.272,327.05,664289.0
2023-10-17,327.307,334.359,327.307,331.362,459935.0
2023-10-18,329.236,330.373,319.851,319.989,562860.0
2023-10-19,319.435,321.428,312.374,313.096,513948.0
2023-10-20,313.017,313.017,305.184,308.745,1356875.0
2023-10-21,313.017,313.017,305.184,308.745,1356875.0
2023-10-22,313.017,313.017,305.184,308.745,1356875.0
2023-10-23,306.994,312.236,305.313,307.914,509832.0
2023-10-24,310.436,312.137,308.181,310.03,476219.0
2023-10-25,308.003,309.051,303.243,303.75,541341.0
2023-10-26,304.176,322.659,304.176,312.849,995563.0
2023-10-27,312.364,313.086,306.064,307.133,596864.0
2023-10-28,312.364,313.086,306.064,307.133,596864.0
2023-10-29,312.364,313.086,306.064,307.133,596864.0
2023-10-30,309.862,314.451,307.953,312.354,413783.0
2023-10-31,312.424,313.502,307.677,311.098,629879.0
2023-11-01,312.275,316.374,310.248,314.026,421124.0
2023-11-02,317.734,327.861,317.734,327.713,621932.0
2023-11-03,331.953,337.881,331.913,333.393,708067.0
2023-11-04,331.953,337.881,331.913,333.393,708067.0
2023-11-05,331.953,337.881,331.913,333.393,708067.0
2023-11-06,333.87,335.002,326.859,330.841,453533.0
2023-11-07,330.622,332.688,329.371,330.622,427581.0
2023-11-08,330.543,331.476,328.8,330.017,335912.0
2023-11-09,332.32,332.728,328.2,329.52,263059.0
2023-11-10,331.179,334.793,328.87,334.009,378514.0
2023-11-11,331.179,334.793,328.87,334.009,378514.0
2023-11-12,331.179,334.793,328.87,334.009,378514.0
2023-11-13,332.112,334.416,331.625,332.787,511840.0
2023-11-14,338.159,343.651,335.637,340.046,498890.0
2023-11-15,341.585,342.742,339.813,341.069,581665.0
2023-11-16,341.198,344.122,340.562,341.794,463835.0
2023-11-17,344.177,346.183,344.177,345.398,414884.0
2023-11-18,344.177,346.183,344.177,345.398,414884.0
2023-11-19,344.177,346.183,344.177,345.398,414884.0
2023-11-20,343.561,349.073,341.575,347.037,425370.0
2023-11-21,345.835,347.717,345.011,345.528,324904.0
2023-11-22,347.573,348.535,346.024,348.07,321179.0
2023-11-23,347.573,348.535,346.024,348.07,321179.0
2023-11-24,348.636,351.009,346.183,348.963,211290.0
2023-11-25,348.636,351.009,346.183,348.963,211290.0
2023-11-26,348.636,351.009,346.183,348.963,211290.0
2023-11-27,347.424,347.424,344.991,347.027,373181.0
2023-11-28,346.6,347.176,343.015,343.124,542260.0
2023-11-29,344.942,348.417,343.537,345.915,441945.0
2023-11-30,347.186,351.217,345.309,351.039,1166232.0
2023-12-01,350.711,355.636,349.748,353.799,676311.0
2023-12-02,350.711,355.636,349.748,353.799,676311.0
2023-12-03,350.711,355.636,349.748,353.799,676311.0
2023-12-04,351.337,355.249,350.175,351.267,739060.0
2023-12-05,349.936,350.85,347.484,350.095,372724.0
2023-12-06,352.846,354.623,347.454,347.692,393817.0
2023-12-07,348.824,350.542,347.921,350.264,449119.0
2023-12-08,349.857,355.755,349.857,355.08,418062.0
2023-12-09,349.857,355.755,349.857,355.08,418062.0
2023-12-10,349.857,355.755,349.857,355.08,418062.0
2023-12-11,356.59,364.201,356.381,362.875,592780.0
2023-12-12,363.561,367.791,362.885,367.642,511529.0
2023-12-13,368.406,371.048,366.083,369.181,971537.0
2023-12-14,371.167,377.631,369.002,377.324,785699.0
2023-12-15,374.206,376.966,373.163,375.209,1214273.0
2023-12-16,374.206,376.966,373.163,375.209,1214273.0
2023-12-17,374.206,376.966,373.163,375.209,1214273.0
2023-12-18,375.0,375.253,371.574,373.491,437627.0
2023-12-19,374.106,379.548,373.659,378.952,438039.0
2023-12-20,375.477,378.764,370.055,370.174,472328.0
2023-12-21,371.604,374.424,369.558,373.401,400249.0
2023-12-22,375.318,376.897,372.637,373.421,272356.0
2023-12-23,375.318,376.897,372.637,373.421,272356.0
2023-12-24,375.318,376.897,372.637,373.421,272356.0
2023-12-25,375.318,376.897,372.637,373.421,272356.0
2023-12-26,373.511,376.569,373.431,375.606,204382.0
2023-12-27,375.695,377.552,374.23,377.373,221141.0
2023-12-28,380.908,381.097,377.919,378.485,294064.0
2023-12-29,379.101,380.064,376.867,377.175,316876.0
2023-12-30,379.101,380.064,376.867,377.175,316876.0
2023-12-31,379.101,380.064,376.867,377.175,316876.0
2024-01-01,379.101,380.064,376.867,377.175,316876.0
2024-01-02,376.241,376.976,373.903,376.38,540629.0
2024-01-03,378.436,383.629,377.711,377.88,728527.0
2024-01-04,376.638,382.919,376.202,376.39,411756.0
2024-01-05,375.348,381.445,374.206,379.429,424255.0
2024-01-06,375.348,381.445,374.206,379.429,424255.0
2024-01-07,375.348,381.445,374.206,379.429,424255.0
2024-01-08,379.647,381.802,375.854,381.752,435852.0
2024-01-09,379.558,380.67,371.395,373.282,513594.0
2024-01-10,373.729,375.556,371.862,375.348,304497.0
2024-01-11,375.854,376.23,371.619,375.626,422355.0
2024-01-12,377.8,379.171,372.364,373.769,354152.0
2024-01-13,377.8,379.171,372.364,373.769,354152.0
2024-01-14,377.8,379.171,372.364,373.769,354152.0
2024-01-15,377.8,379.171,372.364,373.769,354152.0
2024-01-16,370.74,371.304,366.599,370.859,813812.0
2024-01-17,366.559,373.789,365.835,369.459,501131.0
2024-01-18,369.608,372.378,366.708,372.259,519255.0
2024-01-19,374.99,379.583,371.445,379.002,1231824.0
2024-01-20,374.99,379.583,371.445,379.002,1231824.0
2024-01-21,374.99,379.583,371.445,379.002,1231824.0
2024-01-22,379.985,385.973,379.985,384.404,476367.0
2024-01-23,384.811,385.258,382.16,385.089,422557.0
2024-01-24,388.257,390.843,386.271,386.737,577126.0
2024-01-25,367.533,399.83,367.533,388.644,1250983.0
2024-01-26,390.68,392.686,386.956,388.664,497214.0
2024-01-27,390.68,392.686,386.956,388.664,497214.0
2024-01-28,390.68,392.686,386.956,388.664,497214.0
2024-01-29,387.403,390.56,385.789,390.362,591562.0
2024-01-30,388.773,391.747,388.694,390.799,390184.0
2024-01-31,389.706,393.574,384.031,384.126,581323.0
2024-02-01,384.642,386.976,375.412,383.321,391639.0
2024-02-02,383.073,389.91,379.32,387.959,322798.0
2024-02-03,383.073,389.91,379.32,387.959,322798.0
2024-02-04,383.073,389.91,379.32,387.959,322798.0
2024-02-05,385.099,388.128,382.865,387.343,395164.0
2024-02-06,387.343,389.711,383.401,385.337,365023.0
2024-02-07,386.37,390.416,384.006,388.624,423947.0
2024-02-08,388.554,393.616,386.711,393.427,329159.0
2024-02-09,393.237,396.785,391.553,395.529,306793.0
2024-02-10,393.237,396.785,391.553,395.529,306793.0
2024-02-11,393.237,396.785,391.553,395.529,306793.0
2024-02-12,395.739,400.9,392.55,395.958,415662.0
2024-02-13,391.185,395.021,384.389,388.504,405291.0
2024-02-14,391.035,392.181,388.111,389.969,329148.0
2024-02-15,392.351,398.314,389.919,396.416,306529.0
2024-02-16,395.589,399.336,394.51,396.386,299077.0
2024-02-17,395.589,399.336,394.51,396.386,299077.0
2024-02-18,395.589,399.336,394.51,396.386,299077.0
2024-02-19,395.589,399.336,394.51,396.386,299077.0
2024-02-20,392.799,396.675,388.913,395.37,359440.0
2024-02-21,395.29,395.768,391.304,393.955,466367.0
2024-02-22,396.775,402.315,395.549,401.897,341084.0
2024-02-23,403.561,406.844,402.574,405.673,319049.0
2024-02-24,403.561,406.844,402.574,405.673,319049.0
2024-02-25,403.561,406.844,402.574,405.673,319049.0
2024-02-26,404.348,409.25,402.245,406.48,517482.0
2024-02-27,406.729,409.141,403.511,407.257,362603.0
2024-02-28,406.5,411.871,405.842,409.181,354155.0
2024-02-29,410.735,411.074,403.71,405.912,789703.0
2024-03-01,406.221,409.45,402.604,409.131,442250.0
2024-03-02,406.221,409.45,402.604,409.131,442250.0
2024-03-03,406.221,409.45,402.604,409.131,442250.0
2024-03-04,408.005,413.171,405.554,410.914,436158.0
2024-03-05,408.104,415.946,408.104,411.124,419548.0
2024-03-06,413.097,414.205,409.709,413.993,357983.0
2024-03-07,415.528,417.75,410.526,411.313,589250.0
2024-03-08,411.532,415.199,409.161,410.546,371802.0
2024-03-09,411.532,415.199,409.161,410.546,371802.0
2024-03-10,411.532,415.199,409.161,410.546,371802.0
2024-03-11,408.872,411.602,406.042,410.227,395269.0
2024-03-12,411.781,413.017,408.633,411.522,274044.0
2024-03-13,412.21,415.782,411.831,415.269,430126.0
2024-03-14,417.322,417.322,408.823,412.479,508002.0
2024-03-15,408.931,420.351,408.931,417.999,1263472.0
2024-03-16,408.931,420.351,408.931,417.999,1263472.0
2024-03-17,408.931,420.351,408.931,417.999,1263472.0
2024-03-18,419.016,426.22,416.983,422.852,694957.0
2024-03-19,423.509,427.695,423.509,427.465,613950.0
2024-03-20,426.768,432.253,423.858,429.598,629693.0
2024-03-21,429.468,435.671,428.183,434.181,543800.0
2024-03-22,434.929,434.929,428.263,428.631,445079.0
2024-03-23,434.929,434.929,428.263,428.631,445079.0
2024-03-24,434.929,434.929,428.263,428.631,445079.0
2024-03-25,427.525,431.581,427.525,429.976,515149.0
2024-03-26,430.136,432.667,429.329,429.687,354590.0
2024-03-27,433.972,436.443,429.329,434.431,488718.0
2024-03-28,436.603,439.069,433.733,436.882,446250.0
2024-03-29,436.603,439.069,433.733,436.882,446250.0
2024-03-30,436.603,439.069,433.733,436.882,446250.0
2024-03-31,436.603,439.069,433.733,436.882,446250.0
2024-04-01,436.234,436.692,432.144,433.285,434260.0
2024-04-02,433.125,434.53,429.638,431.66,523102.0
2024-04-03,431.81,436.692,430.136,434.67,374400.0
2024-04-04,438.825,439.099,427.206,427.366,419484.0
2024-04-05,428.442,434.077,428.442,433.265,295569.0
2024-04-06,428.442,434.077,428.442,433.265,295569.0
2024-04-07,428.442,434.077,428.442,433.265,295569.0
2024-04-08,433.873,436.294,432.438,434.221,288865.0
2024-04-09,435.806,437.3,425.622,428.063,376873.0
2024-04-10,424.416,429.458,422.359,424.466,473315.0
2024-04-11,423.619,426.13,419.454,420.979,467635.0
2024-04-12,418.288,420.022,411.075,412.23,630554.0
2024-04-13,418.288,420.022,411.075,412.23,630554.0
2024-04-14,418.288,420.022,411.075,412.23,630554.0
2024-04-15,418.846,422.045,407.736,409.719,588966.0
2024-04-16,409.958,412.499,407.312,409.39,583225.0
2024-04-17,412.598,414.791,409.749,410.307,518350.0
2024-04-18,412.2,414.94,409.076,411.164,365844.0
2024-04-19,412.848,416.433,410.147,415.528,1159135.0
2024-04-20,412.848,416.433,410.147,415.528,1159135.0
2024-04-21,412.848,416.433,410.147,415.528,1159135.0
2024-04-22,418.487,423.709,413.014,419.882,538086.0
2024-04-23,418.617,422.07,401.269,406.241,992009.0
2024-04-24,404.597,413.774,404.597,411.393,675515.0
2024-04-25,408.473,410.977,400.262,409.45,652390.0
2024-04-26,407.118,411.004,407.118,408.553,454209.0
2024-04-27,407.118,411.004,407.118,408.553,454209.0
2024-04-28,407.118,411.004,407.118,408.553,454209.0
2024-04-29,409.888,418.487,409.888,414.87,415289.0
2024-04-30,413.415,414.541,409.739,410.326,507715.0
2024-05-01,410.326,419.145,407.756,411.971,490533.0
2024-05-02,414.123,416.664,410.581,415.0,295701.0
2024-05-03,417.6,420.41,414.36,418.95,279712.0
2024-05-04,417.6,420.41,414.36,418.95,279712.0
2024-05-05,417.6,420.41,414.36,418.95,279712.0
2024-05-06,422.1,425.305,421.48,424.96,436037.0
2024-05-07,426.02,426.96,424.01,424.87,398244.0
2024-05-08,424.22,427.29,423.47,425.94,351998.0
2024-05-09,425.07,430.295,425.07,430.03,278963.0
2024-05-10,432.33,434.75,430.15,433.55,329956.0
2024-05-11,432.33,434.75,430.15,433.55,329956.0
2024-05-12,432.33,434.75,430.15,433.55,329956.0
2024-05-13,434.55,436.389,431.43,431.94,328914.0
2024-05-14,432.94,436.34,432.0,435.33,238669.0
2024-05-15,437.0,439.99,436.55,439.39,404018.0
2024-05-16,440.0,442.09,435.925,435.98,403737.0
2024-05-17,438.42,439.6,433.78,434.12,931876.0
2024-05-18,438.42,439.6,433.78,434.12,931876.0
2024-05-19,438.42,439.6,433.78,434.12,931876.0
2024-05-20,433.24,435.96,431.81,433.1,343809.0
2024-05-21,433.39,437.35,432.415,434.08,344812.0
2024-05-22,433.41,438.13,432.34,437.99,441239.0
2024-05-23,438.99,438.99,431.96,434.15,359646.0
2024-05-24,435.7,440.98,435.185,440.97,295598.0
