,SO US Equity,SO US Equity,SO US Equity,SO US Equity,SO US Equity
2022-05-04,67.9517,69.0881,67.6376,68.8941,5712524.0
2022-05-05,68.5984,69.4207,67.8409,68.4229,4969727.0
2022-05-06,68.2474,69.1712,67.9194,68.9865,5242470.0
2022-05-07,68.2474,69.1712,67.9194,68.9865,5242470.0
2022-05-08,68.2474,69.1712,67.9194,68.9865,5242470.0
2022-05-09,68.6446,69.2914,67.7207,68.58,6063524.0
2022-05-10,68.6446,69.6332,67.0278,67.6284,5314341.0
2022-05-11,67.8224,69.2821,67.6284,68.349,5758914.0
2022-05-12,68.349,68.6539,67.0278,68.4414,6631416.0
2022-05-13,68.9076,69.0288,67.7607,68.6745,5018146.0
2022-05-14,68.9076,69.0288,67.7607,68.6745,5018146.0
2022-05-15,68.9076,69.0288,67.7607,68.6745,5018146.0
2022-05-16,68.9169,69.5696,68.6185,69.2339,4537909.0
2022-05-17,69.467,69.5696,67.9751,69.1407,4527904.0
2022-05-18,69.5603,69.7281,68.6745,68.833,5498715.0
2022-05-19,68.7304,68.861,67.6208,68.3761,5814925.0
2022-05-20,68.3295,68.7864,67.5416,68.4507,5758224.0
2022-05-21,68.3295,68.7864,67.5416,68.4507,5758224.0
2022-05-22,68.3295,68.7864,67.5416,68.4507,5758224.0
2022-05-23,69.1034,69.6535,68.4227,69.1407,3927399.0
2022-05-24,69.3925,70.8331,69.0148,70.5767,7298325.0
2022-05-25,70.6792,70.9481,70.0591,70.5767,3859924.0
2022-05-26,71.0988,71.1454,70.1571,70.2037,3561828.0
2022-05-27,70.0358,70.9636,69.9892,70.931,3773770.0
2022-05-28,70.0358,70.9636,69.9892,70.931,3773770.0
2022-05-29,70.0358,70.9636,69.9892,70.931,3773770.0
2022-05-30,70.0358,70.9636,69.9892,70.931,3773770.0
2022-05-31,70.241,70.8542,69.9053,70.5487,8118783.0
2022-06-01,70.6792,70.7865,69.7095,70.4461,4902639.0
2022-06-02,70.9963,71.0895,69.1127,70.8191,4732943.0
2022-06-03,70.5673,70.8004,70.0428,70.1757,2686210.0
2022-06-04,70.5673,70.8004,70.0428,70.1757,2686210.0
2022-06-05,70.5673,70.8004,70.0428,70.1757,2686210.0
2022-06-06,70.3902,70.8377,70.185,70.2596,4674499.0
2022-06-07,70.2689,70.6046,69.7468,70.5767,3471162.0
2022-06-08,70.3156,70.5021,69.5043,69.5883,2981627.0
2022-06-09,69.7934,70.3072,67.9192,67.9658,4184824.0
2022-06-10,67.6488,67.8632,66.7816,67.2665,4967840.0
2022-06-11,67.6488,67.8632,66.7816,67.2665,4967840.0
2022-06-12,67.6488,67.8632,66.7816,67.2665,4967840.0
2022-06-13,66.5019,66.7443,63.7606,64.1055,6507647.0
2022-06-14,64.1614,64.2267,61.6392,62.2686,6889045.0
2022-06-15,62.4364,62.8998,61.2569,62.0728,6543352.0
2022-06-16,61.3734,61.8117,60.5529,61.8024,7006193.0
2022-06-17,61.9143,62.1101,60.413,60.9725,9042045.0
2022-06-18,61.9143,62.1101,60.413,60.9725,9042045.0
2022-06-19,61.9143,62.1101,60.413,60.9725,9042045.0
2022-06-20,61.9143,62.1101,60.413,60.9725,9042045.0
2022-06-21,61.3082,62.8747,61.1497,62.6136,6334991.0
2022-06-22,62.194,63.63,62.1474,63.1171,5613545.0
2022-06-23,63.5181,64.7396,63.3036,64.5997,5067607.0
2022-06-24,64.9913,65.3083,64.5717,65.1125,4607653.0
2022-06-25,64.9913,65.3083,64.5717,65.1125,4607653.0
2022-06-26,64.9913,65.3083,64.5717,65.1125,4607653.0
2022-06-27,64.7023,65.9051,64.609,65.6161,3679498.0
2022-06-28,65.9331,66.6044,65.7897,65.8492,3788813.0
2022-06-29,66.073,66.4879,65.5881,65.8958,2910373.0
2022-06-30,65.5788,66.8562,65.4296,66.4926,5389246.0
2022-07-01,66.9028,68.2922,66.6138,68.1989,5053504.0
2022-07-02,66.9028,68.2922,66.6138,68.1989,5053504.0
2022-07-03,66.9028,68.2922,66.6138,68.1989,5053504.0
2022-07-04,66.9028,68.2922,66.6138,68.1989,5053504.0
2022-07-05,67.9938,68.0964,65.1312,66.0357,5903041.0
2022-07-06,66.2688,67.3411,65.8678,66.6417,4338913.0
2022-07-07,66.8003,67.2105,66.3107,66.4739,2622580.0
2022-07-08,66.4739,66.6977,66.031,66.3807,3294688.0
2022-07-09,66.4739,66.6977,66.031,66.3807,3294688.0
2022-07-10,66.4739,66.6977,66.031,66.3807,3294688.0
2022-07-11,66.2035,66.9401,66.1103,66.9215,4028178.0
2022-07-12,66.7257,67.6301,66.5205,67.1173,3887056.0
2022-07-13,66.5951,67.3038,66.3713,66.39,3727066.0
2022-07-14,65.2244,67.094,65.1965,67.0054,3119638.0
2022-07-15,67.5369,67.5928,66.6138,67.4436,4975695.0
2022-07-16,67.5369,67.5928,66.6138,67.4436,4975695.0
2022-07-17,67.5369,67.5928,66.6138,67.4436,4975695.0
2022-07-18,67.3038,67.4157,66.5671,66.8469,3699807.0
2022-07-19,67.2012,67.4063,66.7397,66.9028,5626762.0
2022-07-20,66.9401,67.1266,65.9797,66.1475,4217245.0
2022-07-21,66.1382,66.2781,65.5974,66.0636,3434240.0
2022-07-22,66.4926,67.0986,66.334,67.08,3437536.0
2022-07-23,66.4926,67.0986,66.334,67.08,3437536.0
2022-07-24,66.4926,67.0986,66.334,67.08,3437536.0
2022-07-25,66.9401,67.7886,66.763,67.7793,3227789.0
2022-07-26,67.798,68.6745,67.6674,68.5439,2717543.0
2022-07-27,68.2082,68.488,67.6628,68.3108,6341737.0
2022-07-28,68.9356,70.8657,68.3108,70.7165,5840971.0
2022-07-29,70.7165,72.3669,70.5394,71.6956,7830140.0
2022-07-30,70.7165,72.3669,70.5394,71.6956,7830140.0
2022-07-31,70.7165,72.3669,70.5394,71.6956,7830140.0
2022-08-01,71.4905,72.0499,70.9963,71.4998,4324585.0
2022-08-02,71.7795,72.2597,70.7352,70.8004,4795010.0
2022-08-03,70.7631,72.1711,69.7002,72.0406,4436915.0
2022-08-04,72.2644,73.4532,72.2271,72.7026,5241990.0
2022-08-05,72.3017,72.6094,71.2573,72.0499,4136366.0
2022-08-06,72.3017,72.6094,71.2573,72.0499,4136366.0
2022-08-07,72.3017,72.6094,71.2573,72.0499,4136366.0
2022-08-08,72.5907,72.8658,71.7142,71.9753,4259566.0
2022-08-09,72.2924,73.1129,72.2364,72.9637,3149574.0
2022-08-10,73.1688,73.3087,72.6513,73.001,3141073.0
2022-08-11,72.9917,73.4952,72.4415,72.6374,3619565.0
2022-08-12,73.023,73.531,72.8819,73.4839,3152726.0
2022-08-13,73.023,73.531,72.8819,73.4839,3152726.0
2022-08-14,73.023,73.531,72.8819,73.4839,3152726.0
2022-08-15,73.4933,73.9825,73.324,73.7191,5578330.0
2022-08-16,73.7097,74.6645,73.5686,74.3776,4122947.0
2022-08-17,74.2459,74.8197,74.1612,74.5469,3602562.0
2022-08-18,74.5563,75.2147,74.5045,74.989,2867297.0
2022-08-19,75.1583,75.7885,74.8667,75.4029,3483491.0
2022-08-20,75.1583,75.7885,74.8667,75.4029,3483491.0
2022-08-21,75.1583,75.7885,74.8667,75.4029,3483491.0
2022-08-22,75.0925,75.29,74.2176,74.4152,2593594.0
2022-08-23,74.5375,74.5375,73.8508,74.1142,2234098.0
2022-08-24,74.3305,74.4528,73.6627,74.1894,2508038.0
2022-08-25,74.3211,74.4622,73.6156,74.4246,2470990.0
2022-08-26,74.481,74.7604,73.5027,73.5592,3091526.0
2022-08-27,74.481,74.7604,73.5027,73.5592,3091526.0
2022-08-28,74.481,74.7604,73.5027,73.5592,3091526.0
2022-08-29,73.1641,74.5375,72.9101,74.0107,2714326.0
2022-08-30,73.9449,74.1142,72.6703,72.976,3087002.0
2022-08-31,72.9195,73.4557,72.4774,72.4962,4301438.0
2022-09-01,72.6656,74.2176,72.5903,74.0954,3740310.0
2022-09-02,74.2271,74.9231,73.0136,73.2488,3128263.0
2022-09-03,74.2271,74.9231,73.0136,73.2488,3128263.0
2022-09-04,74.2271,74.9231,73.0136,73.2488,3128263.0
2022-09-05,74.2271,74.9231,73.0136,73.2488,3128263.0
2022-09-06,73.5592,74.2835,72.9854,73.1641,4134166.0
2022-09-07,73.5216,75.1865,73.5122,75.0172,5148185.0
2022-09-08,74.8197,75.2681,74.3446,74.6974,2684162.0
2022-09-09,74.989,75.3276,74.4904,74.8009,3240412.0
2022-09-10,74.989,75.3276,74.4904,74.8009,3240412.0
2022-09-11,74.989,75.3276,74.4904,74.8009,3240412.0
2022-09-12,74.8761,75.5534,74.688,75.3935,3368326.0
2022-09-13,74.7538,75.0454,73.2676,73.5874,3211642.0
2022-09-14,73.7003,75.0079,73.7003,74.7162,2905790.0
2022-09-15,74.4528,74.4528,72.6468,72.7032,3976902.0
2022-09-16,72.6844,73.2111,72.3457,72.6656,8144565.0
2022-09-17,72.6844,73.2111,72.3457,72.6656,8144565.0
2022-09-18,72.6844,73.2111,72.3457,72.6656,8144565.0
2022-09-19,72.4586,73.6909,72.1388,73.625,3977694.0
2022-09-20,73.2017,73.2884,71.8707,72.6373,2999251.0
2022-09-21,73.023,73.578,71.6026,71.612,2458709.0
2022-09-22,71.612,71.9977,71.0665,71.4333,2831131.0
2022-09-23,70.8313,71.0382,69.8342,70.5397,3283711.0
2022-09-24,70.8313,71.0382,69.8342,70.5397,3283711.0
2022-09-25,70.8313,71.0382,69.8342,70.5397,3283711.0
2022-09-26,70.4927,70.5021,67.9247,68.8089,4095261.0
2022-09-27,69.2322,69.2322,67.2192,67.4637,3975558.0
2022-09-28,68.2915,68.6208,67.4261,68.2163,4003613.0
2022-09-29,68.1504,68.3574,65.1591,65.2626,3994528.0
2022-09-30,65.6483,65.9399,63.8234,63.9645,7156097.0
2022-10-01,65.6483,65.9399,63.8234,63.9645,7156097.0
2022-10-02,65.6483,65.9399,63.8234,63.9645,7156097.0
2022-10-03,65.1591,66.1092,64.4572,65.5918,4279597.0
2022-10-04,65.7141,66.8852,65.2156,66.4949,4521629.0
2022-10-05,65.8176,65.8176,63.9739,64.6512,4030544.0
2022-10-06,64.4348,64.5054,61.7728,61.8292,6649992.0
2022-10-07,61.9233,62.0738,60.0044,60.3148,4889412.0
2022-10-08,61.9233,62.0738,60.0044,60.3148,4889412.0
2022-10-09,61.9233,62.0738,60.0044,60.3148,4889412.0
2022-10-10,60.4465,61.1237,60.1455,60.1925,2943478.0
2022-10-11,59.8727,60.7193,59.6093,59.8633,3906910.0
2022-10-12,59.7786,59.9997,57.8314,57.8503,5066685.0
2022-10-13,57.3423,60.3336,57.1071,60.2489,5246966.0
2022-10-14,60.8133,61.8669,59.4494,59.741,5079974.0
2022-10-15,60.8133,61.8669,59.4494,59.741,5079974.0
2022-10-16,60.8133,61.8669,59.4494,59.741,5079974.0
2022-10-17,60.2771,61.2836,60.2771,60.4653,4018724.0
2022-10-18,61.3025,61.9468,60.9731,61.5094,3841470.0
2022-10-19,60.7193,61.2554,60.3712,60.8509,3158921.0
2022-10-20,61.1802,61.1802,59.6281,59.7316,4098673.0
2022-10-21,59.788,60.9544,59.5999,60.6722,5225576.0
2022-10-22,59.788,60.9544,59.5999,60.6722,5225576.0
2022-10-23,59.788,60.9544,59.5999,60.6722,5225576.0
2022-10-24,60.7851,61.1802,60.0232,60.7569,4327152.0
2022-10-25,60.8509,61.8857,60.8415,61.8198,3753082.0
2022-10-26,62.0832,62.4971,61.2554,61.7446,4312843.0
2022-10-27,62.5159,62.9204,61.1567,61.3025,7106582.0
2022-10-28,61.6223,63.1367,61.6223,62.403,4509990.0
2022-10-29,61.6223,63.1367,61.6223,62.403,4509990.0
2022-10-30,61.6223,63.1367,61.6223,62.403,4509990.0
2022-10-31,62.0738,62.3466,61.2836,61.5941,5054863.0
2022-11-01,61.8669,62.1349,61.1237,61.6411,3196151.0
2022-11-02,61.4624,62.6852,60.9262,60.9544,4289739.0
2022-11-03,60.4465,61.5564,60.089,61.0014,4163271.0
2022-11-04,61.1425,61.4153,60.1549,61.0579,3542479.0
2022-11-05,61.1425,61.4153,60.1549,61.0579,3542479.0
2022-11-06,61.1425,61.4153,60.1549,61.0579,3542479.0
2022-11-07,60.9732,60.9732,58.7157,59.5999,5010842.0
2022-11-08,59.7786,60.5499,59.6281,60.1549,3346812.0
2022-11-09,60.0796,60.5499,59.5528,59.6751,3404720.0
2022-11-10,61.1425,61.8951,60.1549,61.8104,5143165.0
2022-11-11,61.9421,61.9797,60.691,61.2272,4639093.0
2022-11-12,61.9421,61.9797,60.691,61.2272,4639093.0
2022-11-13,61.9421,61.9797,60.691,61.2272,4639093.0
2022-11-14,61.5847,61.9369,60.691,60.7098,5160588.0
2022-11-15,61.4106,62.0268,60.8227,61.9797,5905921.0
2022-11-16,62.0832,62.5159,61.5942,61.9233,5338668.0
2022-11-17,61.4341,61.8386,60.7757,61.0673,4465334.0
2022-11-18,61.5045,62.3886,61.2289,62.3316,5202922.0
2022-11-19,61.5045,62.3886,61.2289,62.3316,5202922.0
2022-11-20,61.5045,62.3886,61.2289,62.3316,5202922.0
2022-11-21,62.151,62.6595,61.8943,62.4837,4837553.0
2022-11-22,62.7308,63.1597,62.3126,62.6928,3760796.0
2022-11-23,62.5692,63.1016,62.3601,63.0826,3900276.0
2022-11-24,62.5692,63.1016,62.3601,63.0826,3900276.0
2022-11-25,63.3392,63.8716,63.2442,63.6054,1435619.0
2022-11-26,63.3392,63.8716,63.2442,63.6054,1435619.0
2022-11-27,63.3392,63.8716,63.2442,63.6054,1435619.0
2022-11-28,63.1301,63.4723,62.3363,62.5882,4907696.0
2022-11-29,62.227,62.5122,61.8183,62.4837,4408572.0
2022-11-30,62.3791,64.4752,62.2365,64.2993,8262142.0
2022-12-01,64.5845,65.1739,63.8431,64.3754,4807076.0
2022-12-02,63.805,64.1995,63.4818,64.0142,4003735.0
2022-12-03,63.805,64.1995,63.4818,64.0142,4003735.0
2022-12-04,63.805,64.1995,63.4818,64.0142,4003735.0
2022-12-05,63.4913,64.4229,63.3963,64.1472,4281048.0
2022-12-06,64.499,65.1264,64.4324,65.0979,6586576.0
2022-12-07,64.9743,65.8488,64.865,65.1169,4855084.0
2022-12-08,64.9743,65.7205,64.7461,65.288,3667972.0
2022-12-09,64.9458,65.345,64.6701,64.9838,3466028.0
2022-12-10,64.9458,65.345,64.6701,64.9838,3466028.0
2022-12-11,64.9458,65.345,64.6701,64.9838,3466028.0
2022-12-12,66.3051,67.598,65.8679,67.5219,5793918.0
2022-12-13,68.3299,68.81,66.9896,67.693,4377411.0
2022-12-14,67.9022,68.4915,67.0181,67.598,5043466.0
2022-12-15,67.1607,67.8451,66.7091,66.8945,6069049.0
2022-12-16,66.5048,66.7614,65.0218,66.0009,18469863.0
2022-12-17,66.5048,66.7614,65.0218,66.0009,18469863.0
2022-12-18,66.5048,66.7614,65.0218,66.0009,18469863.0
2022-12-19,65.7538,66.0295,65.1169,65.5066,4358371.0
2022-12-20,65.4496,66.5428,65.0884,66.039,4940712.0
2022-12-21,66.3622,67.674,66.1768,67.2367,6730040.0
2022-12-22,67.1512,67.3888,66.2481,67.2653,3546114.0
2022-12-23,67.1512,68.2064,67.1512,68.1969,2981701.0
2022-12-24,67.1512,68.2064,67.1512,68.1969,2981701.0
2022-12-25,67.1512,68.2064,67.1512,68.1969,2981701.0
2022-12-26,67.1512,68.2064,67.1512,68.1969,2981701.0
2022-12-27,68.2064,68.8528,67.8737,68.7007,3682959.0
2022-12-28,68.8433,69.2283,67.9402,68.1113,2282596.0
2022-12-29,68.3965,68.9003,68.3394,68.6246,2367250.0
2022-12-30,68.6151,68.7007,67.3128,67.8832,2910938.0
2022-12-31,68.6151,68.7007,67.3128,67.8832,2910938.0
2023-01-01,68.6151,68.7007,67.3128,67.8832,2910938.0
2023-01-02,68.6151,68.7007,67.3128,67.8832,2910938.0
2023-01-03,67.9022,68.463,67.1987,68.349,3761184.0
2023-01-04,68.4725,69.4279,68.2729,68.9288,3857541.0
2023-01-05,68.444,68.6627,66.6569,66.904,4098746.0
2023-01-06,67.6265,68.4963,67.4174,68.0923,4040777.0
2023-01-07,67.6265,68.4963,67.4174,68.0923,4040777.0
2023-01-08,67.6265,68.4963,67.4174,68.0923,4040777.0
2023-01-09,67.8736,68.6294,67.7218,67.9687,3168322.0
2023-01-10,67.8451,67.8451,66.9611,67.598,3215186.0
2023-01-11,67.636,68.1018,67.4744,68.0257,2965398.0
2023-01-12,67.8927,67.9972,66.8018,66.866,5082107.0
2023-01-13,66.4953,67.0799,65.9059,66.847,3637081.0
2023-01-14,66.4953,67.0799,65.9059,66.847,3637081.0
2023-01-15,66.4953,67.0799,65.9059,66.847,3637081.0
2023-01-16,66.4953,67.0799,65.9059,66.847,3637081.0
2023-01-17,66.5903,67.4174,66.4572,66.5903,3601888.0
2023-01-18,66.7329,66.7804,64.3374,64.3754,3494879.0
2023-01-19,64.1377,64.2752,63.0578,63.1681,3967629.0
2023-01-20,63.054,63.8431,61.9133,63.805,3963040.0
2023-01-21,63.054,63.8431,61.9133,63.805,3963040.0
2023-01-22,63.054,63.8431,61.9133,63.805,3963040.0
2023-01-23,63.6434,64.4134,63.2632,63.5579,3502370.0
2023-01-24,65.3925,67.6645,55.9435,63.4058,3444199.0
2023-01-25,62.9305,64.0427,62.5122,63.9381,3795976.0
2023-01-26,63.6434,64.4134,63.4723,64.1853,3235545.0
2023-01-27,64.0142,64.8032,63.7195,64.6416,2904308.0
2023-01-28,64.0142,64.8032,63.7195,64.6416,2904308.0
2023-01-29,64.0142,64.8032,63.7195,64.6416,2904308.0
2023-01-30,64.3374,64.8792,64.0902,64.0997,3498458.0
2023-01-31,64.3374,64.4514,63.5674,64.3374,5420894.0
2023-02-01,64.1568,66.0104,64.0569,65.4591,5792397.0
2023-02-02,65.3925,65.7918,64.1568,65.2309,4820599.0
2023-02-03,64.7747,64.8982,62.9685,63.9476,3888259.0
2023-02-04,64.7747,64.8982,62.9685,63.9476,3888259.0
2023-02-05,64.7747,64.8982,62.9685,63.9476,3888259.0
2023-02-06,63.8335,64.6035,63.5959,64.5465,3000254.0
2023-02-07,64.0427,64.5132,63.2347,64.3944,3226137.0
2023-02-08,63.9856,63.9856,62.7023,63.1681,2619714.0
2023-02-09,63.2442,63.9001,62.4647,62.5312,3243042.0
2023-02-10,62.5978,63.6814,62.3981,63.5769,2592410.0
2023-02-11,62.5978,63.6814,62.3981,63.5769,2592410.0
2023-02-12,62.5978,63.6814,62.3981,63.5769,2592410.0
2023-02-13,63.5008,64.1186,63.5008,63.8145,2345049.0
2023-02-14,63.691,64.1758,63.1301,63.3582,2705541.0
2023-02-15,63.1444,63.4866,62.8354,63.4723,3760191.0
2023-02-16,63.3107,63.3428,61.9228,62.6073,5312241.0
2023-02-17,62.3671,64.3218,62.2999,64.0,5356558.0
2023-02-18,62.3671,64.3218,62.2999,64.0,5356558.0
2023-02-19,62.3671,64.3218,62.2999,64.0,5356558.0
2023-02-20,62.3671,64.3218,62.2999,64.0,5356558.0
2023-02-21,63.4525,63.6542,62.7802,62.9627,3088371.0
2023-02-22,62.8954,63.5918,62.4632,62.6649,3523629.0
2023-02-23,62.5592,62.7802,61.8581,62.1846,7870905.0
2023-02-24,61.6371,62.0982,61.1953,62.0117,5468285.0
2023-02-25,61.6371,62.0982,61.1953,62.0117,5468285.0
2023-02-26,61.6371,62.0982,61.1953,62.0117,5468285.0
2023-02-27,62.2038,62.9915,61.6755,61.8292,4840076.0
2023-02-28,61.5987,61.8773,60.5325,60.5709,4751170.0
2023-03-01,60.1195,60.2348,59.2934,59.8602,5572066.0
2023-03-02,59.985,61.1857,59.7929,61.1569,5766392.0
2023-03-03,61.1569,62.3191,60.7006,62.2519,4965652.0
2023-03-04,61.1569,62.3191,60.7006,62.2519,4965652.0
2023-03-05,61.1569,62.3191,60.7006,62.2519,4965652.0
2023-03-06,62.1558,62.7609,62.0982,62.6553,4832716.0
2023-03-07,62.5496,63.0011,61.5075,61.7908,4115020.0
2023-03-08,61.714,62.3431,61.3586,62.175,3238940.0
2023-03-09,62.3575,63.3084,61.8773,62.0021,3564944.0
2023-03-10,62.2519,62.3383,61.1184,61.4162,3892567.0
2023-03-11,62.2519,62.3383,61.1184,61.4162,3892567.0
2023-03-12,62.2519,62.3383,61.1184,61.4162,3892567.0
2023-03-13,61.2721,64.1441,61.2721,62.5784,5202216.0
2023-03-14,63.0299,63.7695,62.8474,63.5678,5092441.0
2023-03-15,63.4333,65.3448,63.2316,64.9798,6256425.0
2023-03-16,64.7396,65.9259,64.6532,65.4312,6737720.0
2023-03-17,66.2765,66.3245,64.6916,65.2199,10618937.0
2023-03-18,66.2765,66.3245,64.6916,65.2199,10618937.0
2023-03-19,66.2765,66.3245,64.6916,65.2199,10618937.0
2023-03-20,65.316,67.6404,65.2391,65.8442,5773286.0
2023-03-21,65.7482,65.9019,63.6158,64.4803,6030898.0
2023-03-22,64.3362,65.4888,64.0673,64.0769,6618669.0
2023-03-23,64.0769,64.7588,63.4525,63.7215,4542604.0
2023-03-24,63.8944,65.8923,63.7983,65.8827,4885361.0
2023-03-25,63.8944,65.8923,63.7983,65.8827,4885361.0
2023-03-26,63.8944,65.8923,63.7983,65.8827,4885361.0
2023-03-27,66.142,66.4014,65.364,65.5465,4100435.0
2023-03-28,65.5081,66.2411,65.3352,65.6906,5636970.0
2023-03-29,65.9307,66.8336,65.9307,66.6031,4229025.0
2023-03-30,66.6799,67.0017,66.1295,66.3341,3997099.0
2023-03-31,66.4686,66.8624,66.0508,66.8336,5195229.0
2023-04-01,66.4686,66.8624,66.0508,66.8336,5195229.0
2023-04-02,66.4686,66.8624,66.0508,66.8336,5195229.0
2023-04-03,66.411,66.8816,65.5561,66.2477,4323535.0
2023-04-04,66.4014,66.9104,66.0075,66.8816,3067116.0
2023-04-05,67.237,68.8411,67.0161,68.6778,4522182.0
2023-04-06,69.0716,69.6864,68.8411,69.4558,4504829.0
2023-04-07,69.0716,69.6864,68.8411,69.4558,4504829.0
2023-04-08,69.0716,69.6864,68.8411,69.4558,4504829.0
2023-04-09,69.0716,69.6864,68.8411,69.4558,4504829.0
2023-04-10,69.0524,69.2061,68.332,69.1965,3175779.0
2023-04-11,69.1773,69.2925,68.5721,68.9948,3239304.0
2023-04-12,69.014,69.7488,68.601,69.2733,3811395.0
2023-04-13,69.0044,69.6287,68.1015,69.5999,4190021.0
2023-04-14,69.1293,69.475,68.8507,69.1004,3349864.0
2023-04-15,69.1293,69.475,68.8507,69.1004,3349864.0
2023-04-16,69.1293,69.475,68.8507,69.1004,3349864.0
2023-04-17,69.3214,69.6239,68.7546,69.4846,2988258.0
2023-04-18,69.4462,69.9169,69.2394,69.7152,3267221.0
2023-04-19,69.9361,70.3539,69.7392,69.9361,2987096.0
2023-04-20,69.9457,70.3875,69.7442,70.1378,3696826.0
2023-04-21,70.7718,71.0599,70.2137,70.7045,3184839.0
2023-04-22,70.7718,71.0599,70.2137,70.7045,3184839.0
2023-04-23,70.7718,71.0599,70.2137,70.7045,3184839.0
2023-04-24,70.7525,71.2232,70.3347,71.1752,2617041.0
2023-04-25,71.3,71.5228,70.8486,71.0599,3337440.0
2023-04-26,70.6373,70.7429,69.5999,69.7248,3999069.0
2023-04-27,69.9265,70.7141,69.7536,70.6085,4126267.0
2023-04-28,70.6373,71.1079,70.205,70.6469,4598816.0
2023-04-29,70.6373,71.1079,70.205,70.6469,4598816.0
2023-04-30,70.6373,71.1079,70.205,70.6469,4598816.0
2023-05-01,70.5989,71.6122,70.4356,71.1656,4044471.0
2023-05-02,71.3193,71.4249,70.2002,70.2627,4180322.0
2023-05-03,70.6949,71.2616,70.2963,70.4356,3240538.0
2023-05-04,70.5412,71.3529,69.6671,71.3193,4305256.0
2023-05-05,70.8678,72.0012,70.7525,71.982,3945648.0
2023-05-06,70.8678,72.0012,70.7525,71.982,3945648.0
2023-05-07,70.8678,72.0012,70.7525,71.982,3945648.0
2023-05-08,71.8572,72.1933,71.3385,71.6266,2971577.0
2023-05-09,71.3865,71.9196,71.1079,71.7419,4205584.0
2023-05-10,72.0012,72.7601,71.8475,72.6736,4021668.0
2023-05-11,72.6064,72.8081,71.4538,71.7035,3206596.0
2023-05-12,71.9168,71.9943,70.5787,71.1217,4820389.0
2023-05-13,71.9168,71.9943,70.5787,71.1217,4820389.0
2023-05-14,71.9168,71.9943,70.5787,71.1217,4820389.0
2023-05-15,71.3059,71.4029,69.9,70.2199,3705988.0
2023-05-16,70.1618,70.3363,68.4019,68.7461,4008182.0
2023-05-17,68.8528,69.1679,68.334,68.7849,4411583.0
2023-05-18,68.5037,68.9691,68.2128,68.8916,4355252.0
2023-05-19,69.2406,69.6285,68.7558,69.2406,4665601.0
2023-05-20,69.2406,69.6285,68.7558,69.2406,4665601.0
2023-05-21,69.2406,69.6285,68.7558,69.2406,4665601.0
2023-05-22,69.4249,69.6188,68.7801,68.7946,2913817.0
2023-05-23,68.5037,69.2309,68.4843,68.9885,4499977.0
2023-05-24,68.8916,69.4927,68.5813,68.6976,4044680.0
2023-05-25,68.94,69.0225,67.5535,67.6989,4980727.0
2023-05-26,67.602,67.6795,66.9232,67.3596,5056017.0
2023-05-27,67.602,67.6795,66.9232,67.3596,5056017.0
2023-05-28,67.602,67.6795,66.9232,67.3596,5056017.0
2023-05-29,67.602,67.6795,66.9232,67.3596,5056017.0
2023-05-30,67.3499,68.0577,67.0687,67.7086,4197309.0
2023-05-31,67.7086,68.1498,67.0493,67.6311,6383329.0
2023-06-01,67.8638,67.8638,66.836,67.0784,5021876.0
2023-06-02,66.7972,67.7571,66.5063,67.3402,4840732.0
2023-06-03,66.7972,67.7571,66.5063,67.3402,4840732.0
2023-06-04,66.7972,67.7571,66.5063,67.3402,4840732.0
2023-06-05,67.2335,68.0286,67.1462,67.5729,3675730.0
2023-06-06,68.0286,68.174,67.2432,67.2626,5025854.0
2023-06-07,67.2723,68.2419,66.7196,67.9995,4954266.0
2023-06-08,68.2031,68.9449,67.7377,68.9207,4216094.0
2023-06-09,68.94,69.1824,68.2128,69.0952,3937233.0
2023-06-10,68.94,69.1824,68.2128,69.0952,3937233.0
2023-06-11,68.94,69.1824,68.2128,69.0952,3937233.0
2023-06-12,69.3085,69.3279,68.5134,68.6879,3395048.0
2023-06-13,68.1934,68.7219,67.8153,68.3098,4128875.0
2023-06-14,68.4552,69.2406,68.2322,68.3389,4249337.0
2023-06-15,68.7267,69.1824,68.3971,68.6104,4141907.0
2023-06-16,68.494,70.0018,68.4164,69.58,9350020.0
2023-06-17,68.494,70.0018,68.4164,69.58,9350020.0
2023-06-18,68.494,70.0018,68.4164,69.58,9350020.0
2023-06-19,68.494,70.0018,68.4164,69.58,9350020.0
2023-06-20,69.3085,69.4442,68.1547,68.2031,3723622.0
2023-06-21,68.048,69.483,67.7183,69.4636,2958019.0
2023-06-22,69.7254,69.8418,68.9303,69.134,2513844.0
2023-06-23,69.2988,69.5412,68.271,68.3098,4605172.0
2023-06-24,69.2988,69.5412,68.271,68.3098,4605172.0
2023-06-25,69.2988,69.5412,68.271,68.3098,4605172.0
2023-06-26,68.5134,69.5703,68.2807,69.5509,3078331.0
2023-06-27,69.6673,69.7594,68.6976,68.9594,4005834.0
2023-06-28,68.8431,68.9207,67.5874,67.7474,3895002.0
2023-06-29,67.3983,67.7668,66.5839,67.0396,5376108.0
2023-06-30,67.3208,68.2468,66.7584,68.1159,5505624.0
2023-07-01,67.3208,68.2468,66.7584,68.1159,5505624.0
2023-07-02,67.3208,68.2468,66.7584,68.1159,5505624.0
2023-07-03,68.3583,68.5231,67.9801,68.4261,2156294.0
2023-07-04,68.3583,68.5231,67.9801,68.4261,2156294.0
