,HA US Equity,HA US Equity,HA US Equity,HA US Equity,HA US Equity
2021-07-15,21.32,21.62,20.55,20.91,1580205.0
2021-07-16,21.09,21.17,19.59,19.59,1789813.0
2021-07-17,21.09,21.17,19.59,19.59,1789813.0
2021-07-18,21.09,21.17,19.59,19.59,1789813.0
2021-07-19,18.87,19.11,17.94,18.43,2368085.0
2021-07-20,19.1,19.6,18.31,19.22,1925671.0
2021-07-21,19.67,20.6,19.67,20.3,1838512.0
2021-07-22,19.99,20.12,19.39,19.86,1032897.0
2021-07-23,20.07,20.13,19.34,19.67,770225.0
2021-07-24,20.07,20.13,19.34,19.67,770225.0
2021-07-25,20.07,20.13,19.34,19.67,770225.0
2021-07-26,19.72,21.0,19.72,20.84,1272977.0
2021-07-27,20.68,20.74,20.11,20.36,1157359.0
2021-07-28,19.83,20.56,19.2,20.31,1606587.0
2021-07-29,20.6,20.6,20.17,20.25,850359.0
2021-07-30,20.08,20.44,19.51,19.73,1021617.0
2021-07-31,20.08,20.44,19.51,19.73,1021617.0
2021-08-01,20.08,20.44,19.51,19.73,1021617.0
2021-08-02,19.93,20.88,19.45,19.5,1066266.0
2021-08-03,19.38,19.43,18.74,19.23,1390469.0
2021-08-04,18.95,19.42,18.62,18.67,1143653.0
2021-08-05,18.8,20.3199,18.8,20.11,1373480.0
2021-08-06,20.5,20.65,19.86,20.31,850010.0
2021-08-07,20.5,20.65,19.86,20.31,850010.0
2021-08-08,20.5,20.65,19.86,20.31,850010.0
2021-08-09,20.2,20.2,19.472,19.91,563581.0
2021-08-10,19.91,20.69,19.86,20.45,584091.0
2021-08-11,20.19,20.88,19.83,20.77,882807.0
2021-08-12,20.64,20.64,19.83,20.18,998082.0
2021-08-13,20.08,20.17,19.6372,19.73,642968.0
2021-08-14,20.08,20.17,19.6372,19.73,642968.0
2021-08-15,20.08,20.17,19.6372,19.73,642968.0
2021-08-16,19.32,19.669,19.13,19.44,450145.0
2021-08-17,19.0,19.07,18.36,18.74,1113895.0
2021-08-18,18.77,19.1,18.381,18.47,679784.0
2021-08-19,18.275,18.375,17.55,17.93,1126355.0
2021-08-20,17.83,18.18,17.66,18.08,792727.0
2021-08-21,17.83,18.18,17.66,18.08,792727.0
2021-08-22,17.83,18.18,17.66,18.08,792727.0
2021-08-23,18.43,19.089,18.24,19.05,916116.0
2021-08-24,19.37,19.75,19.18,19.73,933073.0
2021-08-25,19.76,20.04,19.38,19.66,836244.0
2021-08-26,19.37,19.75,19.23,19.53,792831.0
2021-08-27,19.7,20.4387,19.675,20.22,822969.0
2021-08-28,19.7,20.4387,19.675,20.22,822969.0
2021-08-29,19.7,20.4387,19.675,20.22,822969.0
2021-08-30,20.31,20.335,19.43,19.8,1345597.0
2021-08-31,19.7,20.47,19.68,20.22,1026752.0
2021-09-01,20.18,20.57,19.885,20.29,792216.0
2021-09-02,20.32,20.765,20.2,20.52,611791.0
2021-09-03,20.38,20.6683,19.93,20.11,526846.0
2021-09-04,20.38,20.6683,19.93,20.11,526846.0
2021-09-05,20.38,20.6683,19.93,20.11,526846.0
2021-09-06,20.38,20.6683,19.93,20.11,526846.0
2021-09-07,19.9,20.39,19.88,20.21,830617.0
2021-09-08,20.14,20.33,19.615,19.66,1005617.0
2021-09-09,19.67,20.48,19.4305,19.87,927199.0
2021-09-10,19.96,19.99,18.975,19.4,3334577.0
2021-09-11,19.96,19.99,18.975,19.4,3334577.0
2021-09-12,19.96,19.99,18.975,19.4,3334577.0
2021-09-13,19.56,20.53,19.2,20.35,1461086.0
2021-09-14,20.42,20.49,19.825,20.07,630002.0
2021-09-15,20.01,20.35,19.68,20.32,651929.0
2021-09-16,20.46,20.78,20.25,20.45,583947.0
2021-09-17,20.61,21.07,20.25,20.55,1129982.0
2021-09-18,20.61,21.07,20.25,20.55,1129982.0
2021-09-19,20.61,21.07,20.25,20.55,1129982.0
2021-09-20,20.27,20.68,19.9,20.64,620670.0
2021-09-21,20.75,21.01,19.81,19.99,764708.0
2021-09-22,20.26,21.15,20.08,20.72,686267.0
2021-09-23,21.0,21.8714,20.89,21.67,684880.0
2021-09-24,21.57,22.24,21.54,22.03,785522.0
2021-09-25,21.57,22.24,21.54,22.03,785522.0
2021-09-26,21.57,22.24,21.54,22.03,785522.0
2021-09-27,22.16,23.17,22.16,22.59,994213.0
2021-09-28,22.66,23.25,22.325,22.41,937351.0
2021-09-29,22.55,22.67,21.87,22.18,537670.0
2021-09-30,22.21,22.21,21.55,21.66,622103.0
2021-10-01,22.36,23.23,22.36,23.01,934157.0
2021-10-02,22.36,23.23,22.36,23.01,934157.0
2021-10-03,22.36,23.23,22.36,23.01,934157.0
2021-10-04,23.5196,23.57,22.505,22.56,949099.0
2021-10-05,22.56,23.14,22.255,22.6,640711.0
2021-10-06,21.71,22.15,21.06,21.88,1180873.0
2021-10-07,22.17,22.199,20.82,21.13,1859088.0
2021-10-08,21.45,21.54,20.92,21.23,841053.0
2021-10-09,21.45,21.54,20.92,21.23,841053.0
2021-10-10,21.45,21.54,20.92,21.23,841053.0
2021-10-11,21.02,21.73,20.86,21.28,1185036.0
2021-10-12,21.22,21.7,21.03,21.67,1232185.0
2021-10-13,21.4,21.42,20.65,20.91,3355208.0
2021-10-14,21.15,21.53,21.02,21.5,2166549.0
2021-10-15,21.99,22.29,21.14,21.19,3197043.0
2021-10-16,21.99,22.29,21.14,21.19,3197043.0
2021-10-17,21.99,22.29,21.14,21.19,3197043.0
2021-10-18,20.96,21.36,20.68,20.74,2600231.0
2021-10-19,20.78,20.79,20.34,20.42,1211536.0
2021-10-20,20.44,20.61,19.97,20.32,839540.0
2021-10-21,20.3,21.3,20.26,20.69,961450.0
2021-10-22,20.36,20.46,20.07,20.1,482020.0
2021-10-23,20.36,20.46,20.07,20.1,482020.0
2021-10-24,20.36,20.46,20.07,20.1,482020.0
2021-10-25,20.02,20.33,19.85,20.27,568883.0
2021-10-26,20.52,20.57,20.07,20.57,1291920.0
2021-10-27,20.205,20.205,18.5001,18.61,2479485.0
2021-10-28,18.59,19.2027,18.515,19.02,1077293.0
2021-10-29,19.07,19.446,19.07,19.35,929597.0
2021-10-30,19.07,19.446,19.07,19.35,929597.0
2021-10-31,19.07,19.446,19.07,19.35,929597.0
2021-11-01,19.35,20.275,19.0,20.2,957069.0
2021-11-02,20.15,20.84,19.87,20.83,998753.0
2021-11-03,20.84,21.745,20.6501,21.65,765541.0
2021-11-04,21.95,22.08,21.22,21.52,758468.0
2021-11-05,22.73,23.49,22.61,23.23,1536980.0
2021-11-06,22.73,23.49,22.61,23.23,1536980.0
2021-11-07,22.73,23.49,22.61,23.23,1536980.0
2021-11-08,23.73,24.27,23.45,23.61,1175057.0
2021-11-09,23.4435,23.97,23.0916,23.95,621007.0
2021-11-10,23.47,23.8,23.14,23.39,621819.0
2021-11-11,23.44,23.685,23.12,23.16,429553.0
2021-11-12,23.2,23.26,22.09,22.21,839710.0
2021-11-13,23.2,23.26,22.09,22.21,839710.0
2021-11-14,23.2,23.26,22.09,22.21,839710.0
2021-11-15,22.53,22.64,22.11,22.31,442360.0
2021-11-16,22.17,22.17,21.18,21.49,1122110.0
2021-11-17,21.43,21.74,20.98,21.4,958219.0
2021-11-18,21.13,21.54,20.46,20.52,947747.0
2021-11-19,20.09,20.22,19.56,19.91,942995.0
2021-11-20,20.09,20.22,19.56,19.91,942995.0
2021-11-21,20.09,20.22,19.56,19.91,942995.0
2021-11-22,20.15,20.718,20.0,20.49,915201.0
2021-11-23,20.72,20.82,19.59,19.98,1191810.0
2021-11-24,19.58,20.17,19.34,19.82,708739.0
2021-11-25,19.58,20.17,19.34,19.82,708739.0
2021-11-26,18.5001,18.51,17.2,18.26,1791840.0
2021-11-27,18.5001,18.51,17.2,18.26,1791840.0
2021-11-28,18.5001,18.51,17.2,18.26,1791840.0
2021-11-29,18.74,19.04,18.06,18.53,1201376.0
2021-11-30,18.0,18.32,17.43,18.28,1593628.0
2021-12-01,18.77,19.04,17.13,17.3,1640684.0
2021-12-02,17.51,18.92,17.34,18.81,1319172.0
2021-12-03,18.54,18.9499,17.81,18.36,951872.0
2021-12-04,18.54,18.9499,17.81,18.36,951872.0
2021-12-05,18.54,18.9499,17.81,18.36,951872.0
2021-12-06,18.81,20.62,18.81,19.89,1358303.0
2021-12-07,20.12,20.45,19.5,19.79,943909.0
2021-12-08,20.2,21.1492,19.91,20.0,1200917.0
2021-12-09,19.56,19.92,19.4135,19.74,710303.0
2021-12-10,19.61,20.0,19.01,19.2,1129183.0
2021-12-11,19.61,20.0,19.01,19.2,1129183.0
2021-12-12,19.61,20.0,19.01,19.2,1129183.0
2021-12-13,18.88,18.95,18.24,18.41,1014145.0
2021-12-14,18.11,19.14,18.07,18.14,841760.0
2021-12-15,18.26,18.42,17.35,18.35,1078519.0
2021-12-16,18.7378,18.745,17.445,17.56,860262.0
2021-12-17,17.55,18.53,17.39,18.0,1638388.0
2021-12-18,17.55,18.53,17.39,18.0,1638388.0
2021-12-19,17.55,18.53,17.39,18.0,1638388.0
2021-12-20,17.38,17.99,17.01,17.78,964408.0
2021-12-21,18.19,19.3489,18.1018,19.1,1032391.0
2021-12-22,19.15,19.43,18.91,19.08,612265.0
2021-12-23,19.5,19.6,19.06,19.24,409972.0
2021-12-24,19.5,19.6,19.06,19.24,409972.0
2021-12-25,19.5,19.6,19.06,19.24,409972.0
2021-12-26,19.5,19.6,19.06,19.24,409972.0
2021-12-27,18.85,19.36,18.65,19.09,599155.0
2021-12-28,18.97,19.46,18.97,19.08,558040.0
2021-12-29,18.9,19.025,18.56,18.65,448836.0
2021-12-30,18.5,18.96,18.445,18.47,580289.0
2021-12-31,18.56,18.6866,18.19,18.37,860671.0
2022-01-01,18.56,18.6866,18.19,18.37,860671.0
2022-01-02,18.56,18.6866,18.19,18.37,860671.0
2022-01-03,18.6,19.47,18.45,19.34,922983.0
2022-01-04,19.746,20.17,19.17,19.56,675175.0
2022-01-05,19.79,19.863,19.02,19.18,731136.0
2022-01-06,19.38,19.6,18.93,19.05,472366.0
2022-01-07,19.29,20.08,19.14,19.75,582601.0
2022-01-08,19.29,20.08,19.14,19.75,582601.0
2022-01-09,19.29,20.08,19.14,19.75,582601.0
2022-01-10,19.64,19.82,19.09,19.19,649785.0
2022-01-11,19.29,19.9,19.15,19.65,522252.0
2022-01-12,19.67,19.878,19.32,19.37,586766.0
2022-01-13,20.28,20.77,20.13,20.46,1194684.0
2022-01-14,20.22,20.68,19.84,20.18,914085.0
2022-01-15,20.22,20.68,19.84,20.18,914085.0
2022-01-16,20.22,20.68,19.84,20.18,914085.0
2022-01-17,20.22,20.68,19.84,20.18,914085.0
2022-01-18,19.8,20.3,19.64,19.85,887056.0
2022-01-19,19.81,19.89,19.38,19.42,687105.0
2022-01-20,19.57,20.09,19.27,19.32,790766.0
2022-01-21,19.01,19.19,18.45,18.46,1005152.0
2022-01-22,19.01,19.19,18.45,18.46,1005152.0
2022-01-23,19.01,19.19,18.45,18.46,1005152.0
2022-01-24,17.8,18.43,17.07,18.39,1729200.0
2022-01-25,17.89,18.86,17.84,18.46,1312200.0
2022-01-26,18.31,18.3974,16.87,16.95,2467184.0
2022-01-27,17.12,17.67,15.96,16.07,2068483.0
2022-01-28,15.91,16.01,14.97,16.01,1654369.0
2022-01-29,15.91,16.01,14.97,16.01,1654369.0
2022-01-30,15.91,16.01,14.97,16.01,1654369.0
2022-01-31,15.75,17.1,15.61,17.1,1178203.0
2022-02-01,17.34,17.96,17.068,17.75,1129027.0
2022-02-02,17.81,18.28,17.36,17.89,1337542.0
2022-02-03,17.71,18.1522,17.415,17.44,875249.0
2022-02-04,17.28,17.67,16.91,17.54,893653.0
2022-02-05,17.28,17.67,16.91,17.54,893653.0
2022-02-06,17.28,17.67,16.91,17.54,893653.0
2022-02-07,17.97,18.67,17.97,18.36,1067368.0
2022-02-08,18.55,19.4,18.4,19.34,853736.0
2022-02-09,19.52,20.57,19.52,19.97,1149652.0
2022-02-10,19.58,20.58,19.4,19.81,1252093.0
2022-02-11,19.8,20.28,18.61,18.85,1340854.0
2022-02-12,19.8,20.28,18.61,18.85,1340854.0
2022-02-13,19.8,20.28,18.61,18.85,1340854.0
2022-02-14,18.94,19.75,18.7401,19.04,998840.0
2022-02-15,19.72,20.74,19.72,20.64,1033993.0
2022-02-16,20.53,21.27,20.46,20.79,1051902.0
2022-02-17,20.44,20.71,19.92,20.24,729446.0
2022-02-18,20.15,20.48,19.73,19.76,780131.0
2022-02-19,20.15,20.48,19.73,19.76,780131.0
2022-02-20,20.15,20.48,19.73,19.76,780131.0
2022-02-21,20.15,20.48,19.73,19.76,780131.0
2022-02-22,19.41,19.76,19.01,19.17,801189.0
2022-02-23,19.44,19.62,18.465,18.52,764342.0
2022-02-24,17.23,19.42,17.06,19.31,1261682.0
2022-02-25,19.57,19.95,19.16,19.75,1004759.0
2022-02-26,19.57,19.95,19.16,19.75,1004759.0
2022-02-27,19.57,19.95,19.16,19.75,1004759.0
2022-02-28,19.31,19.86,18.95,19.18,1474179.0
2022-03-01,19.01,19.09,17.94,18.3,1476556.0
2022-03-02,18.69,19.03,18.428,18.71,1017211.0
2022-03-03,19.01,19.14,17.73,18.09,1512194.0
2022-03-04,17.75,17.87,16.46,16.81,2190592.0
2022-03-05,17.75,17.87,16.46,16.81,2190592.0
2022-03-06,17.75,17.87,16.46,16.81,2190592.0
2022-03-07,16.51,16.74,14.62,14.91,2427778.0
2022-03-08,15.23,16.67,14.96,16.17,2409014.0
2022-03-09,17.17,17.8,16.66,16.99,1908959.0
2022-03-10,16.59,17.48,16.111,17.14,1123974.0
2022-03-11,17.58,17.6,16.49,16.5,1295113.0
2022-03-12,17.58,17.6,16.49,16.5,1295113.0
2022-03-13,17.58,17.6,16.49,16.5,1295113.0
2022-03-14,16.66,17.07,16.06,16.45,858308.0
2022-03-15,17.1,17.685,16.96,17.39,783194.0
2022-03-16,17.7,18.96,17.6,18.68,1594172.0
2022-03-17,18.11,18.63,17.88,18.47,931186.0
2022-03-18,18.07,18.81,17.95,18.62,1006327.0
2022-03-19,18.07,18.81,17.95,18.62,1006327.0
2022-03-20,18.07,18.81,17.95,18.62,1006327.0
2022-03-21,18.49,18.49,17.82,18.08,843614.0
2022-03-22,18.37,18.67,18.14,18.45,651773.0
2022-03-23,18.28,18.37,17.86,17.89,855589.0
2022-03-24,18.18,18.56,17.82,18.56,946771.0
2022-03-25,18.63,19.13,18.365,18.56,865168.0
2022-03-26,18.63,19.13,18.365,18.56,865168.0
2022-03-27,18.63,19.13,18.365,18.56,865168.0
2022-03-28,18.75,18.82,18.18,18.75,854869.0
2022-03-29,19.35,19.96,19.265,19.42,1199868.0
2022-03-30,19.17,19.47,18.94,19.12,546354.0
2022-03-31,19.27,19.93,19.2,19.7,1108086.0
2022-04-01,19.84,19.94,19.42,19.66,700688.0
2022-04-02,19.84,19.94,19.42,19.66,700688.0
2022-04-03,19.84,19.94,19.42,19.66,700688.0
2022-04-04,19.6,19.84,19.14,19.59,841091.0
2022-04-05,19.74,19.82,18.69,18.89,1209478.0
2022-04-06,18.37,18.6,17.63,18.26,914122.0
2022-04-07,18.01,18.13,17.2801,17.94,1050226.0
2022-04-08,17.94,18.01,17.52,17.56,752897.0
2022-04-09,17.94,18.01,17.52,17.56,752897.0
2022-04-10,17.94,18.01,17.52,17.56,752897.0
2022-04-11,17.48,18.31,17.31,17.76,888969.0
2022-04-12,17.83,18.52,17.655,18.38,885463.0
2022-04-13,19.08,19.51,18.87,19.2,1005218.0
2022-04-14,19.35,19.86,19.07,19.08,833763.0
2022-04-15,19.35,19.86,19.07,19.08,833763.0
2022-04-16,19.35,19.86,19.07,19.08,833763.0
2022-04-17,19.35,19.86,19.07,19.08,833763.0
2022-04-18,18.87,19.28,18.77,18.99,819626.0
2022-04-19,19.25,19.94,19.245,19.74,773119.0
2022-04-20,19.89,20.3199,19.77,20.01,833384.0
2022-04-21,21.04,21.71,20.69,20.79,1924873.0
2022-04-22,20.32,20.66,19.57,19.59,1287068.0
2022-04-23,20.32,20.66,19.57,19.59,1287068.0
2022-04-24,20.32,20.66,19.57,19.59,1287068.0
2022-04-25,19.3,19.67,18.96,19.61,1418883.0
2022-04-26,19.36,19.5,18.3,18.56,1460585.0
2022-04-27,18.09,18.205,16.3701,17.04,2964971.0
2022-04-28,17.33,17.74,16.83,17.615,1230329.0
2022-04-29,17.32,17.89,16.87,16.96,988322.0
2022-04-30,17.32,17.89,16.87,16.96,988322.0
2022-05-01,17.32,17.89,16.87,16.96,988322.0
2022-05-02,17.02,17.11,16.38,16.94,988412.0
2022-05-03,16.98,17.42,16.59,17.33,858106.0
2022-05-04,17.2,17.78,16.935,17.77,898983.0
2022-05-05,17.65,17.7,16.855,17.07,803010.0
2022-05-06,17.0,17.06,16.08,16.35,1185676.0
2022-05-07,17.0,17.06,16.08,16.35,1185676.0
2022-05-08,17.0,17.06,16.08,16.35,1185676.0
2022-05-09,15.97,16.22,15.36,15.46,1452549.0
2022-05-10,15.81,15.97,15.1,15.6,976182.0
2022-05-11,15.45,16.035,15.03,15.09,973536.0
2022-05-12,14.99,15.38,14.44,14.83,1037703.0
2022-05-13,15.23,15.42,14.96,15.27,1228964.0
2022-05-14,15.23,15.42,14.96,15.27,1228964.0
2022-05-15,15.23,15.42,14.96,15.27,1228964.0
2022-05-16,15.28,15.58,15.05,15.06,790494.0
2022-05-17,15.62,16.84,15.62,16.67,1744634.0
2022-05-18,16.5,17.04,16.25,16.49,1037205.0
2022-05-19,16.32,17.0925,16.16,16.62,952831.0
2022-05-20,16.86,17.07,15.65,16.02,660165.0
2022-05-21,16.86,17.07,15.65,16.02,660165.0
2022-05-22,16.86,17.07,15.65,16.02,660165.0
2022-05-23,16.23,16.795,15.9,16.41,1125133.0
2022-05-24,16.1,16.22,15.22,15.49,809844.0
2022-05-25,15.38,15.82,15.3,15.68,586469.0
2022-05-26,16.07,16.87,16.07,16.68,798997.0
2022-05-27,16.93,18.175,16.85,18.03,1487485.0
2022-05-28,16.93,18.175,16.85,18.03,1487485.0
2022-05-29,16.93,18.175,16.85,18.03,1487485.0
2022-05-30,16.93,18.175,16.85,18.03,1487485.0
2022-05-31,17.56,18.1699,17.25,17.75,806950.0
2022-06-01,18.02,18.25,16.99,17.17,943019.0
2022-06-02,17.17,17.45,17.14,17.29,879047.0
2022-06-03,17.27,17.27,16.36,16.43,1192447.0
2022-06-04,17.27,17.27,16.36,16.43,1192447.0
2022-06-05,17.27,17.27,16.36,16.43,1192447.0
2022-06-06,16.77,17.0343,16.41,17.02,1000926.0
2022-06-07,16.8,17.38,16.63,17.36,443151.0
2022-06-08,17.06,17.42,16.84,16.89,413948.0
2022-06-09,16.74,16.83,16.0,16.01,644832.0
2022-06-10,15.71,16.17,15.06,15.14,1773454.0
2022-06-11,15.71,16.17,15.06,15.14,1773454.0
2022-06-12,15.71,16.17,15.06,15.14,1773454.0
2022-06-13,14.79,14.9,13.7,13.85,1476854.0
2022-06-14,14.02,14.1,13.27,13.51,1311881.0
2022-06-15,13.75,14.06,13.47,13.73,834997.0
2022-06-16,13.28,13.44,12.76,12.9,1042110.0
2022-06-17,13.03,13.83,12.89,13.69,1918137.0
2022-06-18,13.03,13.83,12.89,13.69,1918137.0
2022-06-19,13.03,13.83,12.89,13.69,1918137.0
2022-06-20,13.03,13.83,12.89,13.69,1918137.0
2022-06-21,14.02,14.11,13.53,13.86,995296.0
2022-06-22,13.63,14.4,13.63,14.36,914145.0
2022-06-23,14.37,14.61,14.14,14.54,916051.0
2022-06-24,14.63,15.52,14.63,15.43,1269078.0
2022-06-25,14.63,15.52,14.63,15.43,1269078.0
2022-06-26,14.63,15.52,14.63,15.43,1269078.0
2022-06-27,15.5,15.61,14.94,15.0,926063.0
2022-06-28,15.26,15.9,14.915,14.98,1000727.0
2022-06-29,14.65,14.67,14.1,14.4,888935.0
2022-06-30,14.04,14.34,13.72,14.31,953495.0
2022-07-01,14.35,14.665,14.175,14.65,652579.0
2022-07-02,14.35,14.665,14.175,14.65,652579.0
2022-07-03,14.35,14.665,14.175,14.65,652579.0
2022-07-04,14.35,14.665,14.175,14.65,652579.0
2022-07-05,14.25,15.17,14.08,15.16,1020944.0
2022-07-06,15.09,15.43,14.56,14.76,770340.0
2022-07-07,14.73,15.11,14.73,14.93,788169.0
2022-07-08,14.82,15.07,14.51,14.6,1071407.0
2022-07-09,14.82,15.07,14.51,14.6,1071407.0
2022-07-10,14.82,15.07,14.51,14.6,1071407.0
2022-07-11,14.43,14.55,14.05,14.13,538829.0
2022-07-12,14.13,15.43,14.13,15.05,1084776.0
2022-07-13,14.56,15.01,14.345,14.94,1079067.0
2022-07-14,14.79,15.2446,14.57,14.88,553601.0
2022-07-15,15.25,15.29,14.76,15.2,533415.0
2022-07-16,15.25,15.29,14.76,15.2,533415.0
2022-07-17,15.25,15.29,14.76,15.2,533415.0
2022-07-18,15.5,15.79,15.18,15.19,752416.0
2022-07-19,15.49,16.05,15.485,15.84,1109731.0
2022-07-20,15.91,16.34,15.7,16.01,838938.0
2022-07-21,15.53,15.59,15.1163,15.52,952795.0
2022-07-22,15.6,15.6499,14.98,15.11,568572.0
2022-07-23,15.6,15.6499,14.98,15.11,568572.0
2022-07-24,15.6,15.6499,14.98,15.11,568572.0
2022-07-25,15.08,15.16,14.61,15.12,595517.0
2022-07-26,14.92,15.32,14.73,15.0,1011851.0
2022-07-27,14.82,15.19,13.305,14.72,2790134.0
2022-07-28,14.53,15.04,13.77,14.4,1369238.0
2022-07-29,14.4,15.16,14.3,14.96,1032111.0
2022-07-30,14.4,15.16,14.3,14.96,1032111.0
2022-07-31,14.4,15.16,14.3,14.96,1032111.0
2022-08-01,14.93,15.58,14.755,15.44,880145.0
2022-08-02,15.19,15.7599,15.08,15.37,686341.0
2022-08-03,15.66,16.09,15.5,16.02,535977.0
2022-08-04,15.99,16.34,15.93,16.28,544430.0
2022-08-05,16.2,16.36,15.955,16.11,604975.0
2022-08-06,16.2,16.36,15.955,16.11,604975.0
2022-08-07,16.2,16.36,15.955,16.11,604975.0
2022-08-08,16.19,16.69,16.1379,16.49,681842.0
2022-08-09,16.31,16.4199,15.8,16.0,469917.0
2022-08-10,16.45,16.64,16.14,16.16,682925.0
2022-08-11,16.5,16.87,16.455,16.59,688607.0
2022-08-12,16.87,16.91,16.58,16.89,401605.0
2022-08-13,16.87,16.91,16.58,16.89,401605.0
2022-08-14,16.87,16.91,16.58,16.89,401605.0
2022-08-15,16.87,17.39,16.8,17.21,493117.0
2022-08-16,17.14,17.32,16.83,17.17,422522.0
2022-08-17,16.8,16.9535,16.42,16.46,729412.0
2022-08-18,16.39,16.57,16.26,16.55,319724.0
2022-08-19,16.24,16.29,15.615,15.71,488492.0
2022-08-20,16.24,16.29,15.615,15.71,488492.0
2022-08-21,16.24,16.29,15.615,15.71,488492.0
2022-08-22,15.27,15.3,14.54,14.98,839697.0
2022-08-23,14.96,15.255,14.71,15.06,746691.0
2022-08-24,15.1,15.52,15.0789,15.4,478413.0
2022-08-25,15.49,16.16,15.47,16.14,652210.0
2022-08-26,16.2,16.239,15.34,15.41,405918.0
2022-08-27,16.2,16.239,15.34,15.41,405918.0
2022-08-28,16.2,16.239,15.34,15.41,405918.0
2022-08-29,15.18,15.37,15.02,15.26,471217.0
2022-08-30,15.33,15.48,15.01,15.23,342373.0
2022-08-31,15.45,15.45,14.9736,14.99,300494.0
2022-09-01,14.81,14.97,14.33,14.88,558761.0
2022-09-02,15.1,15.41,14.78,14.86,572475.0
2022-09-03,15.1,15.41,14.78,14.86,572475.0
2022-09-04,15.1,15.41,14.78,14.86,572475.0
2022-09-05,15.1,15.41,14.78,14.86,572475.0
2022-09-06,15.03,15.23,14.72,15.1,519502.0
2022-09-07,15.23,15.87,15.19,15.78,679906.0
2022-09-08,15.5,16.09,15.25,15.86,638670.0
2022-09-09,16.0,16.15,15.65,15.67,958997.0
2022-09-10,16.0,16.15,15.65,15.67,958997.0
2022-09-11,16.0,16.15,15.65,15.67,958997.0
2022-09-12,15.93,16.32,15.77,16.05,630686.0
2022-09-13,15.43,15.57,15.04,15.12,662207.0
2022-09-14,15.12,15.76,14.81,15.76,636525.0
2022-09-15,15.69,15.99,15.57,15.79,790209.0
2022-09-16,15.57,15.6,14.97,15.11,1021465.0
2022-09-17,15.57,15.6,14.97,15.11,1021465.0
2022-09-18,15.57,15.6,14.97,15.11,1021465.0
2022-09-19,14.9,15.37,14.9,15.32,468647.0
2022-09-20,15.27,15.32,14.85,15.1,504647.0
2022-09-21,14.96,15.02,13.98,14.39,1442531.0
2022-09-22,14.39,14.39,13.8,14.02,810668.0
2022-09-23,13.8,13.85,13.08,13.36,1116332.0
2022-09-24,13.8,13.85,13.08,13.36,1116332.0
2022-09-25,13.8,13.85,13.08,13.36,1116332.0
2022-09-26,13.26,13.81,13.13,13.14,977588.0
2022-09-27,13.74,14.13,13.28,13.82,889725.0
2022-09-28,13.88,14.17,13.78,14.05,523543.0
2022-09-29,13.8,13.835,13.18,13.35,671319.0
2022-09-30,13.31,13.57,13.14,13.15,633396.0
2022-10-01,13.31,13.57,13.14,13.15,633396.0
2022-10-02,13.31,13.57,13.14,13.15,633396.0
2022-10-03,13.22,13.575,12.86,13.23,747345.0
2022-10-04,13.74,14.255,13.7,14.25,769149.0
2022-10-05,13.97,14.33,13.685,14.25,771388.0
2022-10-06,13.95,14.14,13.52,14.04,763051.0
2022-10-07,13.95,13.97,13.0016,13.36,748725.0
2022-10-08,13.95,13.97,13.0016,13.36,748725.0
2022-10-09,13.95,13.97,13.0016,13.36,748725.0
2022-10-10,13.4,13.44,13.08,13.29,576153.0
2022-10-11,13.66,13.87,12.92,13.2,722297.0
2022-10-12,13.09,13.845,12.94,13.75,513484.0
2022-10-13,13.51,14.27,13.27,14.19,720732.0
2022-10-14,14.5,14.6,13.695,13.71,655325.0
2022-10-15,14.5,14.6,13.695,13.71,655325.0
2022-10-16,14.5,14.6,13.695,13.71,655325.0
2022-10-17,14.18,14.245,13.83,14.04,645221.0
2022-10-18,14.42,14.55,13.97,14.34,688415.0
2022-10-19,14.52,14.61,14.035,14.18,612305.0
2022-10-20,14.1,14.42,14.04,14.08,480971.0
2022-10-21,14.85,16.15,14.7069,15.33,4233727.0
2022-10-22,14.85,16.15,14.7069,15.33,4233727.0
2022-10-23,14.85,16.15,14.7069,15.33,4233727.0
2022-10-24,15.16,15.55,14.6,15.3,1288513.0
2022-10-25,15.15,15.37,14.85,15.25,1529632.0
2022-10-26,14.09,15.3,13.77,14.06,2246394.0
2022-10-27,14.38,15.01,13.8,13.87,956420.0
2022-10-28,14.01,14.31,13.72,14.3,1019981.0
2022-10-29,14.01,14.31,13.72,14.3,1019981.0
2022-10-30,14.01,14.31,13.72,14.3,1019981.0
2022-10-31,14.24,14.57,14.1,14.43,571323.0
2022-11-01,14.73,14.73,14.27,14.37,955780.0
2022-11-02,14.24,14.5,13.88,13.88,874108.0
2022-11-03,13.67,13.8,13.26,13.6,633204.0
2022-11-04,13.88,14.07,13.545,13.76,483696.0
2022-11-05,13.88,14.07,13.545,13.76,483696.0
2022-11-06,13.88,14.07,13.545,13.76,483696.0
2022-11-07,13.95,14.025,13.48,14.0,573992.0
2022-11-08,14.07,14.3,13.87,14.14,517550.0
2022-11-09,13.99,13.9999,13.6,13.66,503817.0
2022-11-10,14.25,14.765,14.09,14.57,624988.0
2022-11-11,14.7,15.12,14.56,14.93,623101.0
2022-11-12,14.7,15.12,14.56,14.93,623101.0
2022-11-13,14.7,15.12,14.56,14.93,623101.0
2022-11-14,14.82,15.59,14.81,14.98,580995.0
2022-11-15,15.29,15.74,14.83,15.05,534753.0
