,SCHW US Equity,SCHW US Equity,SCHW US Equity,SCHW US Equity,SCHW US Equity
2022-05-02,65.6357,66.7034,64.5097,65.8978,8411786.0
2022-05-03,66.1502,67.9653,65.9463,67.4217,9513336.0
2022-05-04,67.5382,69.4989,66.849,69.266,6842130.0
2022-05-05,68.3341,68.4797,66.3346,67.8003,7036268.0
2022-05-06,67.2955,67.5091,64.7621,65.4416,8118163.0
2022-05-07,67.2955,67.5091,64.7621,65.4416,8118163.0
2022-05-08,67.2955,67.5091,64.7621,65.4416,8118163.0
2022-05-09,64.4903,64.5389,61.9084,62.2481,9216476.0
2022-05-10,62.8499,63.84,61.6269,62.6849,6661790.0
2022-05-11,63.1023,65.5192,62.6461,63.2091,10257585.0
2022-05-12,62.9754,64.0464,61.6707,63.2383,8308073.0
2022-05-13,64.0366,64.4358,63.1944,63.8809,6799259.0
2022-05-14,64.0366,64.4358,63.1944,63.8809,6799259.0
2022-05-15,64.0366,64.4358,63.1944,63.8809,6799259.0
2022-05-16,63.0435,63.579,61.7291,62.3522,6051679.0
2022-05-17,63.9685,64.5332,62.6346,63.4817,8095240.0
2022-05-18,62.7222,62.7563,61.1839,61.6025,7867277.0
2022-05-19,60.5705,61.9774,60.3173,61.0086,9179052.0
2022-05-20,61.6512,61.953,59.9084,61.6123,7793711.0
2022-05-21,61.6512,61.953,59.9084,61.6123,7793711.0
2022-05-22,61.6512,61.953,59.9084,61.6123,7793711.0
2022-05-23,62.4399,63.5936,61.8849,63.5498,6723555.0
2022-05-24,63.1993,63.2772,61.1936,62.2549,5758675.0
2022-05-25,62.1867,64.9908,61.6853,64.0659,10584864.0
2022-05-26,65.1563,67.6099,65.0882,67.0063,7846821.0
2022-05-27,67.386,68.7686,67.0549,68.7296,7402943.0
2022-05-28,67.386,68.7686,67.0549,68.7296,7402943.0
2022-05-29,67.386,68.7686,67.0549,68.7296,7402943.0
2022-05-30,67.386,68.7686,67.0549,68.7296,7402943.0
2022-05-31,68.272,69.1093,67.8933,68.2525,11548991.0
2022-06-01,68.7296,69.0801,67.0647,67.7365,5065833.0
2022-06-02,68.1552,69.8396,67.4347,69.7812,5380808.0
2022-06-03,68.6323,69.4404,68.0967,68.2233,3562020.0
2022-06-04,68.6323,69.4404,68.0967,68.2233,3562020.0
2022-06-05,68.6323,69.4404,68.0967,68.2233,3562020.0
2022-06-06,69.2164,69.5426,66.091,66.2663,8687323.0
2022-06-07,65.3705,65.8671,64.7571,65.7113,14689229.0
2022-06-08,64.7474,65.0492,63.6375,63.9977,10059072.0
2022-06-09,63.9198,64.2216,62.5178,62.5567,7698708.0
2022-06-10,61.5441,61.5441,60.0447,60.5802,8356024.0
2022-06-11,61.5441,61.5441,60.0447,60.5802,8356024.0
2022-06-12,61.5441,61.5441,60.0447,60.5802,8356024.0
2022-06-13,58.6232,59.996,57.7858,58.6524,12358973.0
2022-06-14,59.3339,60.3952,58.5258,59.4995,11800893.0
2022-06-15,60.2492,61.2618,59.6358,59.8889,11274398.0
2022-06-16,58.6913,59.3924,58.2241,59.256,9046019.0
2022-06-17,59.8597,59.996,58.3408,58.409,16943944.0
2022-06-18,59.8597,59.996,58.3408,58.409,16943944.0
2022-06-19,59.8597,59.996,58.3408,58.409,16943944.0
2022-06-20,59.8597,59.996,58.3408,58.409,16943944.0
2022-06-21,60.6484,61.9336,60.4293,60.736,10367733.0
2022-06-22,59.7721,61.1985,59.6066,60.7944,6636550.0
2022-06-23,60.9405,61.1644,59.1879,60.3952,6216848.0
2022-06-24,61.1741,62.9754,61.0524,62.732,16119989.0
2022-06-25,61.1741,62.9754,61.0524,62.732,16119989.0
2022-06-26,61.1741,62.9754,61.0524,62.732,16119989.0
2022-06-27,63.6764,63.6764,61.8313,62.4593,6530943.0
2022-06-28,63.4233,63.8857,62.2792,62.4788,7358433.0
2022-06-29,62.4593,62.7514,61.476,61.9433,5628911.0
2022-06-30,60.8723,61.8459,59.3826,61.5149,7550101.0
2022-07-01,61.5246,62.2841,60.7944,62.2354,4653972.0
2022-07-02,61.5246,62.2841,60.7944,62.2354,4653972.0
2022-07-03,61.5246,62.2841,60.7944,62.2354,4653972.0
2022-07-04,61.5246,62.2841,60.7944,62.2354,4653972.0
2022-07-05,61.0183,61.7291,59.7721,61.7194,4477198.0
2022-07-06,61.3299,62.4009,61.0768,61.7681,6266044.0
2022-07-07,62.2354,62.7709,61.9725,62.547,4713520.0
2022-07-08,62.4301,62.8585,61.51,62.6638,4558759.0
2022-07-09,62.4301,62.8585,61.51,62.6638,4558759.0
2022-07-10,62.4301,62.8585,61.51,62.6638,4558759.0
2022-07-11,61.8946,61.953,61.0524,61.2812,4999248.0
2022-07-12,60.7944,62.177,60.4147,60.6094,6283032.0
2022-07-13,59.7623,60.366,59.1197,59.9279,4370513.0
2022-07-14,58.7011,59.5579,58.0195,58.9737,5681220.0
2022-07-15,59.7331,60.882,59.3358,60.5413,7219774.0
2022-07-16,59.7331,60.882,59.3358,60.5413,7219774.0
2022-07-17,59.7331,60.882,59.3358,60.5413,7219774.0
2022-07-18,62.0115,62.0115,59.2268,59.626,9338744.0
2022-07-19,60.3173,61.695,60.0544,61.5344,6802744.0
2022-07-20,61.5149,61.8752,60.7555,61.1741,6765828.0
2022-07-21,61.3397,61.4857,60.3271,61.4662,6901343.0
2022-07-22,61.6999,62.2013,60.9697,61.3299,6794119.0
2022-07-23,61.6999,62.2013,60.9697,61.3299,6794119.0
2022-07-24,61.6999,62.2013,60.9697,61.3299,6794119.0
2022-07-25,61.8265,62.2451,61.3494,61.9823,6720364.0
2022-07-26,61.7486,61.7535,59.3242,59.5579,5592317.0
2022-07-27,59.7331,61.1936,59.5384,60.8626,5267459.0
2022-07-28,62.4204,65.945,61.1644,65.9158,16393473.0
2022-07-29,65.9158,68.4181,65.8379,67.2302,9928087.0
2022-07-30,65.9158,68.4181,65.8379,67.2302,9928087.0
2022-07-31,65.9158,68.4181,65.8379,67.2302,9928087.0
2022-08-01,66.1495,67.2838,65.5263,66.9089,5941414.0
2022-08-02,63.9782,66.2079,63.8614,65.7697,13210060.0
2022-08-03,66.7726,67.7657,66.6558,67.162,6793693.0
2022-08-04,67.2886,67.5905,66.6947,67.1815,5798853.0
2022-08-05,66.5,68.457,66.3734,67.4834,4870943.0
2022-08-06,66.5,68.457,66.3734,67.4834,4870943.0
2022-08-07,66.5,68.457,66.3734,67.4834,4870943.0
2022-08-08,67.5418,67.7754,66.2712,66.646,4403884.0
2022-08-09,66.9965,67.3081,66.5876,67.2205,3940166.0
2022-08-10,68.1552,68.4473,67.1231,68.0967,6992783.0
2022-08-11,69.2005,71.0758,69.1223,70.8804,16375948.0
2022-08-12,71.3004,73.4492,70.2163,73.2539,15009817.0
2022-08-13,71.3004,73.4492,70.2163,73.2539,15009817.0
2022-08-14,71.3004,73.4492,70.2163,73.2539,15009817.0
2022-08-15,72.4529,74.7678,72.2088,74.0938,12471466.0
2022-08-16,73.6055,75.6029,73.5176,75.3831,11219120.0
2022-08-17,74.0841,74.9192,73.2441,73.7031,9084277.0
2022-08-18,73.5957,74.3966,73.2636,73.9864,3790400.0
2022-08-19,73.3515,73.4883,71.7386,72.1404,5133731.0
2022-08-20,73.3515,73.4883,71.7386,72.1404,5133731.0
2022-08-21,73.3515,73.4883,71.7386,72.1404,5133731.0
2022-08-22,70.8121,71.2516,70.1772,70.8609,3994932.0
2022-08-23,70.5874,71.4274,70.519,71.0953,3902848.0
2022-08-24,71.2418,72.0415,71.0269,71.613,3712418.0
2022-08-25,71.9646,72.5701,71.5495,72.2771,4297581.0
2022-08-26,72.7167,72.8729,70.1577,70.2163,5369838.0
2022-08-27,72.7167,72.8729,70.1577,70.2163,5369838.0
2022-08-28,72.7167,72.8729,70.1577,70.2163,5369838.0
2022-08-29,69.8549,71.193,69.4056,70.2651,5363729.0
2022-08-30,70.7925,71.2027,69.2688,70.8121,6952075.0
2022-08-31,71.1441,71.1441,69.2835,69.2981,7519043.0
2022-09-01,69.347,70.1772,67.7793,70.0502,5949342.0
2022-09-02,70.3725,70.7535,68.3654,68.7023,6188324.0
2022-09-03,70.3725,70.7535,68.3654,68.7023,6188324.0
2022-09-04,70.3725,70.7535,68.3654,68.7023,6188324.0
2022-09-05,70.3725,70.7535,68.3654,68.7023,6188324.0
2022-09-06,69.3763,69.6791,67.8038,68.8293,4903617.0
2022-09-07,68.3117,70.4849,68.2531,70.1186,5208052.0
2022-09-08,70.0209,71.6032,69.5912,71.4567,5303964.0
2022-09-09,72.0818,73.1171,71.9646,72.8046,6471702.0
2022-09-10,72.0818,73.1171,71.9646,72.8046,6471702.0
2022-09-11,72.0818,73.1171,71.9646,72.8046,6471702.0
2022-09-12,72.9413,73.2734,72.2332,73.1757,4511673.0
2022-09-13,71.4372,72.1404,70.8316,71.2516,5310221.0
2022-09-14,71.4372,71.6911,70.3628,71.0562,5269963.0
2022-09-15,69.9135,71.7692,69.9037,70.8902,4910150.0
2022-09-16,70.2846,70.519,69.0442,70.1967,12599146.0
2022-09-17,70.2846,70.519,69.0442,70.1967,12599146.0
2022-09-18,70.2846,70.519,69.0442,70.1967,12599146.0
2022-09-19,69.6107,72.1634,69.4642,71.9939,7608967.0
2022-09-20,71.3786,72.785,71.2027,71.6423,7442609.0
2022-09-21,72.6288,73.5859,71.1539,71.2125,8087424.0
2022-09-22,71.8669,72.4432,69.933,70.3823,8132976.0
2022-09-23,69.4935,69.6693,68.1847,69.2395,7988628.0
2022-09-24,69.4935,69.6693,68.1847,69.2395,7988628.0
2022-09-25,69.4935,69.6693,68.1847,69.2395,7988628.0
2022-09-26,68.8196,70.3042,68.634,69.2395,10467429.0
2022-09-27,70.0991,70.9634,69.0002,69.9623,6557634.0
2022-09-28,69.933,72.0525,69.8256,71.5446,8273437.0
2022-09-29,70.7046,71.5544,69.9037,70.9488,7057533.0
2022-09-30,70.7535,71.9255,69.6791,70.1967,7633179.0
2022-10-01,70.7535,71.9255,69.6791,70.1967,7633179.0
2022-10-02,70.7535,71.9255,69.6791,70.1967,7633179.0
2022-10-03,71.2516,71.7741,70.3335,71.5055,8143980.0
2022-10-04,72.9413,74.8068,72.8485,74.4454,8491729.0
2022-10-05,73.7031,75.0022,73.5469,74.1622,6384250.0
2022-10-06,73.9766,75.2464,73.7422,74.2208,6276879.0
2022-10-07,73.7422,74.1134,71.8767,72.5799,8063016.0
2022-10-08,73.7422,74.1134,71.8767,72.5799,8063016.0
2022-10-09,73.7422,74.1134,71.8767,72.5799,8063016.0
2022-10-10,73.0976,73.5566,71.5446,71.8474,6192295.0
2022-10-11,71.1832,71.4079,69.5716,70.0404,9676117.0
2022-10-12,70.0404,70.9732,69.093,70.2163,8460042.0
2022-10-13,68.6828,72.8436,68.4544,72.3455,9492270.0
2022-10-14,72.5897,73.2539,66.8661,67.374,13327287.0
2022-10-15,72.5897,73.2539,66.8661,67.374,13327287.0
2022-10-16,72.5897,73.2539,66.8661,67.374,13327287.0
2022-10-17,68.927,68.927,63.8627,65.8601,20113316.0
2022-10-18,68.0186,69.2884,66.6805,67.0126,11732219.0
2022-10-19,66.6219,67.9991,66.6122,67.1103,5917961.0
2022-10-20,67.0615,68.3507,66.2508,66.4168,7761729.0
2022-10-21,66.6708,68.7121,66.1922,68.6828,6621342.0
2022-10-22,66.6708,68.7121,66.1922,68.6828,6621342.0
2022-10-23,66.6708,68.7121,66.1922,68.6828,6621342.0
2022-10-24,68.673,69.6302,67.9014,69.054,5456331.0
2022-10-25,69.2884,70.9879,68.9954,70.773,5144791.0
2022-10-26,70.9097,72.5799,70.9097,71.2516,5789057.0
2022-10-27,71.7595,75.9691,71.6032,75.5296,16821938.0
2022-10-28,76.8091,78.8065,76.2621,78.323,11482033.0
2022-10-29,76.8091,78.8065,76.2621,78.323,11482033.0
2022-10-30,76.8091,78.8065,76.2621,78.323,11482033.0
2022-10-31,78.03,78.6063,77.1314,77.8151,10450776.0
2022-11-01,78.2156,79.1923,77.5807,78.03,5430623.0
2022-11-02,77.864,78.7625,76.5356,77.0924,5139137.0
2022-11-03,76.3989,78.1807,75.7836,77.1119,5370458.0
2022-11-04,78.1277,78.9774,77.0533,77.2096,9053573.0
2022-11-05,78.1277,78.9774,77.0533,77.2096,9053573.0
2022-11-06,78.1277,78.9774,77.0533,77.2096,9053573.0
2022-11-07,77.5123,77.8249,76.3989,77.7956,5633726.0
2022-11-08,78.1374,78.4891,77.1558,77.7761,5142538.0
2022-11-09,77.7761,78.0601,76.5175,76.6595,4194288.0
2022-11-10,78.7849,79.2942,74.495,76.9436,12947125.0
2022-11-11,78.2952,78.54,75.9152,76.7477,12172412.0
2022-11-12,78.2952,78.54,75.9152,76.7477,12172412.0
2022-11-13,78.2952,78.54,75.9152,76.7477,12172412.0
2022-11-14,75.543,75.876,74.068,74.8966,12606421.0
2022-11-15,75.8466,77.3255,75.6115,76.6889,6709592.0
2022-11-16,76.4147,76.7477,75.7878,75.8172,6278138.0
2022-11-17,74.7888,76.4343,74.4362,76.2971,6788297.0
2022-11-18,77.3451,78.5792,77.2178,78.1678,7540922.0
2022-11-19,77.3451,78.5792,77.2178,78.1678,7540922.0
2022-11-20,77.3451,78.5792,77.2178,78.1678,7540922.0
2022-11-21,78.2854,78.6478,77.8299,78.3539,5858473.0
2022-11-22,79.1179,80.5185,79.0004,79.588,6901070.0
2022-11-23,80.0973,80.6948,79.588,79.7349,4386397.0
2022-11-24,80.0973,80.6948,79.588,79.7349,4386397.0
2022-11-25,79.9602,80.0973,79.2158,79.9308,1683386.0
2022-11-26,79.9602,80.0973,79.2158,79.9308,1683386.0
2022-11-27,79.9602,80.0973,79.2158,79.9308,1683386.0
2022-11-28,79.255,79.5943,78.1091,78.1874,5834040.0
2022-11-29,78.1678,79.1669,78.1678,78.7359,6043316.0
2022-11-30,78.3931,80.9592,77.9328,80.8417,10237641.0
2022-12-01,80.8808,80.969,79.0885,80.0483,6122027.0
2022-12-02,79.6076,80.8417,79.0689,80.7633,4227039.0
2022-12-03,79.6076,80.8417,79.0689,80.7633,4227039.0
2022-12-04,79.6076,80.8417,79.0689,80.7633,4227039.0
2022-12-05,80.0385,80.303,78.7359,79.5684,4943192.0
2022-12-06,79.3138,80.1267,78.3931,78.9318,4989650.0
2022-12-07,78.4911,79.588,78.3392,78.54,5911269.0
2022-12-08,79.1571,79.1864,78.1972,78.5988,3899006.0
2022-12-09,78.2756,78.6478,78.0895,78.1776,5098417.0
2022-12-10,78.2756,78.6478,78.0895,78.1776,5098417.0
2022-12-11,78.2756,78.6478,78.0895,78.1776,5098417.0
2022-12-12,77.9622,78.8926,77.874,78.638,6803887.0
2022-12-13,80.3422,80.5968,75.7095,76.1502,10448900.0
2022-12-14,75.9054,77.3843,75.4255,75.7291,8753132.0
2022-12-15,75.1414,75.7291,74.4166,75.4744,7854529.0
2022-12-16,75.0924,76.9436,74.9749,76.5812,13857656.0
2022-12-17,75.0924,76.9436,74.9749,76.5812,13857656.0
2022-12-18,75.0924,76.9436,74.9749,76.5812,13857656.0
2022-12-19,76.6399,77.9034,76.4147,76.6497,6478208.0
2022-12-20,77.1394,78.5204,76.7966,77.923,7110681.0
2022-12-21,78.9024,80.019,78.8583,79.5782,7123529.0
2022-12-22,79.4411,79.7643,78.1923,79.1375,6124643.0
2022-12-23,79.1179,80.4597,78.61,80.0875,4756458.0
2022-12-24,79.1179,80.4597,78.61,80.0875,4756458.0
2022-12-25,79.1179,80.4597,78.61,80.0875,4756458.0
2022-12-26,79.1179,80.4597,78.61,80.0875,4756458.0
2022-12-27,80.4205,81.0669,80.0287,80.5283,5346475.0
2022-12-28,80.6752,81.2824,80.254,80.6556,3382677.0
2022-12-29,81.0473,81.2628,80.5478,80.9592,3378509.0
2022-12-30,80.5283,81.6595,80.3128,81.5469,5058399.0
2022-12-31,80.5283,81.6595,80.3128,81.5469,5058399.0
2023-01-01,80.5283,81.6595,80.3128,81.5469,5058399.0
2023-01-02,80.5283,81.6595,80.3128,81.5469,5058399.0
2023-01-03,81.8505,82.1247,79.5684,80.254,7443208.0
2023-01-04,81.4783,82.0072,80.5185,81.635,6199164.0
2023-01-05,81.1943,81.8799,80.5087,81.3999,4562441.0
2023-01-06,82.2814,83.2168,81.4979,82.8005,6462637.0
2023-01-07,82.2814,83.2168,81.4979,82.8005,6462637.0
2023-01-08,82.2814,83.2168,81.4979,82.8005,6462637.0
2023-01-09,83.2511,84.8475,83.0943,83.6722,8036917.0
2023-01-10,83.6722,84.1472,83.2217,83.8583,3986570.0
2023-01-11,83.7897,84.1423,81.3804,81.7036,10252036.0
2023-01-12,81.919,82.3108,81.018,81.7623,8211616.0
2023-01-13,81.0571,81.4685,79.8622,81.2726,9309513.0
2023-01-14,81.0571,81.4685,79.8622,81.2726,9309513.0
2023-01-15,81.0571,81.4685,79.8622,81.2726,9309513.0
2023-01-16,81.0571,81.4685,79.8622,81.2726,9309513.0
2023-01-17,81.0473,82.7711,80.1952,81.7721,9364961.0
2023-01-18,79.8231,80.1757,77.7075,79.7055,14026477.0
2023-01-19,76.3608,76.7869,73.9171,74.7497,23537144.0
2023-01-20,75.1218,76.4343,74.8917,75.445,11544483.0
2023-01-21,75.1218,76.4343,74.8917,75.445,11544483.0
2023-01-22,75.1218,76.4343,74.8917,75.445,11544483.0
2023-01-23,74.9357,76.2971,74.9357,76.1306,8610522.0
2023-01-24,75.592,78.1189,75.592,77.6194,6555588.0
2023-01-25,76.5126,77.9525,76.4832,77.5802,7206563.0
2023-01-26,77.9132,78.0209,76.1502,76.4441,11540374.0
2023-01-27,76.7966,77.4578,72.5949,73.1532,19831083.0
2023-01-28,76.7966,77.4578,72.5949,73.1532,19831083.0
2023-01-29,76.7966,77.4578,72.5949,73.1532,19831083.0
2023-01-30,72.8006,74.779,72.0562,73.9465,14849094.0
2023-01-31,73.9269,75.876,73.8143,75.827,12526899.0
2023-02-01,75.5038,77.4822,75.5038,76.6399,9718289.0
2023-02-02,76.6791,76.7965,74.162,75.0435,13198082.0
2023-02-03,75.1757,78.54,75.161,77.3941,9523320.0
2023-02-04,75.1757,78.54,75.161,77.3941,9523320.0
2023-02-05,75.1757,78.54,75.161,77.3941,9523320.0
2023-02-06,77.3255,79.0004,77.2766,78.2168,7816436.0
2023-02-07,77.5018,79.872,77.3745,79.5194,5974404.0
2023-02-08,78.4421,80.2736,78.4421,78.9514,7128706.0
2023-02-09,78.971,79.4328,77.5366,78.185,6292776.0
2023-02-10,78.2047,79.3247,78.0278,79.0496,4809623.0
2023-02-11,78.2047,79.3247,78.0278,79.0496,4809623.0
2023-02-12,78.2047,79.3247,78.0278,79.0496,4809623.0
2023-02-13,79.0889,79.9289,78.9808,79.0103,5760000.0
2023-02-14,79.5801,80.1303,78.9612,79.3542,4482245.0
2023-02-15,78.9563,79.757,78.6001,79.0692,4184798.0
2023-02-16,78.1752,79.6784,77.9694,78.9317,4665147.0
2023-02-17,78.5682,79.531,78.4715,78.9121,4764725.0
2023-02-18,78.5682,79.531,78.4715,78.9121,4764725.0
2023-02-19,78.5682,79.531,78.4715,78.9121,4764725.0
2023-02-20,78.5682,79.531,78.4715,78.9121,4764725.0
2023-02-21,78.2734,79.2166,78.2047,78.4994,5828443.0
2023-02-22,78.2734,78.7745,77.7036,78.5977,5389090.0
2023-02-23,78.9219,79.1331,77.3008,77.5857,5260805.0
2023-02-24,77.4187,79.3935,77.2271,79.1871,6470433.0
2023-02-25,77.4187,79.3935,77.2271,79.1871,6470433.0
2023-02-26,77.4187,79.3935,77.2271,79.1871,6470433.0
2023-02-27,79.698,79.8945,76.3675,76.5148,7722110.0
2023-02-28,76.7899,77.4187,75.9843,76.5541,9474805.0
2023-03-01,76.3576,76.8096,74.9723,76.0531,7389516.0
2023-03-02,75.5127,76.1415,74.1029,74.7562,8580370.0
2023-03-03,75.0313,76.446,74.6678,76.0531,5845692.0
2023-03-04,75.0313,76.446,74.6678,76.0531,5845692.0
2023-03-05,75.0313,76.446,74.6678,76.0531,5845692.0
2023-03-06,75.2966,75.9646,74.6088,75.2573,6969872.0
2023-03-07,75.0608,75.2966,73.5674,73.6362,6377870.0
2023-03-08,73.5871,75.1295,73.4993,74.8643,5371867.0
2023-03-09,71.3372,71.8776,63.2318,65.3048,40220136.0
2023-03-10,64.509,64.509,56.3054,57.671,88882944.0
2023-03-11,64.509,64.509,56.3054,57.671,88882944.0
2023-03-12,64.509,64.509,56.3054,57.671,88882944.0
2023-03-13,50.8527,53.9376,44.2112,51.0001,148476946.0
2023-03-14,58.2507,60.0388,54.0359,55.6864,112494904.0
2023-03-15,56.05,58.9286,53.584,58.5061,87012343.0
2023-03-16,57.3861,58.9482,54.8613,56.8654,66533555.0
2023-03-17,55.5391,56.3054,52.8176,55.4212,64528786.0
2023-03-18,55.5391,56.3054,52.8176,55.4212,64528786.0
2023-03-19,55.5391,56.3054,52.8176,55.4212,64528786.0
2023-03-20,57.5335,58.9188,54.9692,55.1264,46523718.0
2023-03-21,57.4745,58.9482,56.3152,58.4275,39433906.0
2023-03-22,58.0247,58.2507,55.264,55.2738,35735705.0
2023-03-23,55.1657,55.8928,51.8695,51.9629,46162496.0
2023-03-24,51.1769,53.1566,50.2141,52.3264,45444064.0
2023-03-25,51.1769,53.1566,50.2141,52.3264,45444064.0
2023-03-26,51.1769,53.1566,50.2141,52.3264,45444064.0
2023-03-27,53.859,54.3257,53.1517,53.8983,27218102.0
2023-03-28,53.3875,53.584,52.0415,52.9061,23163194.0
2023-03-29,53.0239,54.2717,52.1594,54.2422,26360181.0
2023-03-30,52.8275,53.2204,50.9607,51.5502,45460367.0
2023-03-31,51.5306,51.7265,49.8702,51.4618,43886081.0
2023-04-01,51.5306,51.7265,49.8702,51.4618,43886081.0
2023-04-02,51.5306,51.7265,49.8702,51.4618,43886081.0
2023-04-03,51.8548,52.6506,50.6365,50.666,24883210.0
2023-04-04,50.7446,51.0287,49.0155,49.1235,29144525.0
2023-04-05,48.2098,48.5537,47.5123,48.0133,37752986.0
2023-04-06,47.9446,48.8681,47.7196,48.4849,28155030.0
2023-04-07,47.9446,48.8681,47.7196,48.4849,28155030.0
2023-04-08,47.9446,48.8681,47.7196,48.4849,28155030.0
2023-04-09,47.9446,48.8681,47.7196,48.4849,28155030.0
2023-04-10,48.6421,51.2555,48.6225,50.8134,31528543.0
2023-04-11,50.6464,51.3685,50.332,50.8036,19861927.0
2023-04-12,51.1573,51.8548,50.3664,51.0099,19174384.0
2023-04-13,50.7151,51.0344,50.4008,50.5874,16165119.0
2023-04-14,51.2457,51.3636,49.2414,49.88,32171900.0
2023-04-15,51.2457,51.3636,49.2414,49.88,32171900.0
2023-04-16,51.2457,51.3636,49.2414,49.88,32171900.0
2023-04-17,48.6323,51.8941,48.1411,51.845,52377598.0
2023-04-18,51.5797,53.299,51.3636,53.0534,36872339.0
2023-04-19,53.0534,55.2836,53.0436,54.5763,35415557.0
2023-04-20,53.6036,54.9005,52.8078,53.0534,24735683.0
2023-04-21,53.3089,53.358,52.1692,52.8569,17572812.0
2023-04-22,53.3089,53.358,52.1692,52.8569,17572812.0
2023-04-23,53.3089,53.358,52.1692,52.8569,17572812.0
2023-04-24,52.7096,53.2696,52.0808,52.1888,13246071.0
2023-04-25,51.7074,51.9138,49.9685,50.1355,17042878.0
2023-04-26,49.6344,50.3713,49.4183,49.713,11422584.0
2023-04-27,49.8407,51.3832,49.4723,50.8232,12315873.0
2023-04-28,50.2632,51.5109,49.9093,51.3243,12797330.0
2023-04-29,50.2632,51.5109,49.9093,51.3243,12797330.0
2023-04-30,50.2632,51.5109,49.9093,51.3243,12797330.0
2023-05-01,51.1966,52.1495,50.4941,50.9018,11040985.0
2023-05-02,50.6955,50.7937,48.1902,49.2218,20934446.0
2023-05-03,49.4969,49.7032,46.913,47.1881,22505354.0
2023-05-04,46.353,46.7656,44.8498,46.5396,26316221.0
2023-05-05,48.2393,49.3986,47.7186,48.3769,22019603.0
2023-05-06,48.2393,49.3986,47.7186,48.3769,22019603.0
2023-05-07,48.2393,49.3986,47.7186,48.3769,22019603.0
2023-05-08,49.1039,49.379,46.6674,46.7951,19204697.0
2023-05-09,46.7067,47.4337,46.2842,47.0996,11467371.0
2023-05-10,47.7874,47.866,46.3677,46.7165,12343404.0
2023-05-11,46.5684,47.1906,45.9758,47.1412,11764024.0
2023-05-12,48.0992,49.1758,47.7239,48.3363,19336831.0
2023-05-13,48.0992,49.1758,47.7239,48.3363,19336831.0
2023-05-14,48.0992,49.1758,47.7239,48.3363,19336831.0
2023-05-15,49.8869,51.1561,49.5807,50.3116,22098030.0
2023-05-16,50.0449,50.5684,49.4622,49.4721,12361190.0
2023-05-17,50.0844,51.5264,49.4503,51.1807,19884432.0
2023-05-18,51.319,51.5067,50.3709,51.1116,12764923.0
2023-05-19,51.4869,51.5714,50.4894,51.0326,11963865.0
2023-05-20,51.4869,51.5714,50.4894,51.0326,11963865.0
2023-05-21,51.4869,51.5714,50.4894,51.0326,11963865.0
2023-05-22,51.3585,51.4968,50.6227,51.3289,9277357.0
2023-05-23,51.5758,52.6869,51.5166,52.1388,14865321.0
2023-05-24,51.6252,52.0005,51.2993,51.4375,10073266.0
2023-05-25,51.2598,53.5956,51.0721,53.5709,18822357.0
2023-05-26,53.5511,53.8277,52.7166,53.0079,11521416.0
2023-05-27,53.5511,53.8277,52.7166,53.0079,11521416.0
2023-05-28,53.5511,53.8277,52.7166,53.0079,11521416.0
2023-05-29,53.5511,53.8277,52.7166,53.0079,11521416.0
2023-05-30,53.3339,53.6833,52.5338,53.1758,12334159.0
2023-05-31,52.7215,52.8894,51.8233,52.04,17631542.0
2023-06-01,52.5931,52.6524,51.724,52.0499,10750336.0
2023-06-02,52.4943,53.9957,52.4943,53.6993,12279839.0
2023-06-03,52.4943,53.9957,52.4943,53.6993,12279839.0
2023-06-04,52.4943,53.9957,52.4943,53.6993,12279839.0
2023-06-05,53.7289,53.9166,52.7939,53.7388,9737575.0
2023-06-06,53.1758,54.0055,53.0277,53.9363,10894772.0
2023-06-07,54.3018,55.4277,53.6697,54.9437,15622224.0
2023-06-08,54.7758,54.9141,53.245,54.3511,11732562.0
2023-06-09,54.4598,54.6425,54.0427,54.3215,7866240.0
2023-06-10,54.4598,54.6425,54.0427,54.3215,7866240.0
2023-06-11,54.4598,54.6425,54.0427,54.3215,7866240.0
2023-06-12,54.2721,54.361,52.4499,53.3042,11272120.0
2023-06-13,53.3339,54.44,53.1637,54.0746,10611597.0
2023-06-14,53.5314,54.6573,53.0474,53.6795,14994418.0
2023-06-15,53.4622,54.9141,53.2845,54.8252,12833825.0
2023-06-16,55.2005,55.2005,53.5956,53.7289,19693529.0
2023-06-17,55.2005,55.2005,53.5956,53.7289,19693529.0
2023-06-18,55.2005,55.2005,53.5956,53.7289,19693529.0
2023-06-19,55.2005,55.2005,53.5956,53.7289,19693529.0
2023-06-20,53.324,53.4721,52.7462,53.2647,9155499.0
2023-06-21,53.1363,53.4524,52.7511,53.3042,13934124.0
2023-06-22,53.2845,53.3141,52.0993,52.5536,9013342.0
2023-06-23,52.0499,52.6968,51.8622,52.5141,21942895.0
2023-06-24,52.0499,52.6968,51.8622,52.5141,21942895.0
2023-06-25,52.0499,52.6968,51.8622,52.5141,21942895.0
2023-06-26,52.6524,52.9783,52.3116,52.7511,10131399.0
2023-06-27,53.0771,54.7166,52.4153,54.5388,12367316.0
2023-06-28,54.7758,55.1215,54.361,55.0919,9910623.0
2023-06-29,56.1191,56.6376,55.7931,56.4351,15151098.0
2023-06-30,56.8401,57.1067,55.3783,55.9808,18007609.0
2023-07-01,56.8401,57.1067,55.3783,55.9808,18007609.0
2023-07-02,56.8401,57.1067,55.3783,55.9808,18007609.0
