,EBAY US Equity,EBAY US Equity,EBAY US Equity,EBAY US Equity,EBAY US Equity
2020-02-29,31.851,32.4863,31.4959,32.3648,16824887.0
2020-03-01,31.851,32.4863,31.4959,32.3648,16824887.0
2020-03-02,32.3462,33.6028,32.0238,33.5981,13131255.0
2020-03-03,33.3833,34.9623,33.3178,34.3082,18838655.0
2020-03-04,34.8688,36.0087,34.7006,35.962,13445437.0
2020-03-05,35.0183,35.705,34.6352,34.7754,11816775.0
2020-03-06,33.3646,34.3736,33.2478,33.9999,12849857.0
2020-03-07,33.3646,34.3736,33.2478,33.9999,12849857.0
2020-03-08,33.3646,34.3736,33.2478,33.9999,12849857.0
2020-03-09,31.7856,33.757,31.4305,33.187,15593959.0
2020-03-10,34.0933,34.2055,32.7012,33.6729,15419023.0
2020-03-11,32.8413,33.3926,32.1032,32.5424,13056788.0
2020-03-12,30.5896,32.7386,30.379,30.8606,17224840.0
2020-03-13,32.2808,32.5237,30.8232,31.7575,20972148.0
2020-03-14,32.2808,32.5237,30.8232,31.7575,20972148.0
2020-03-15,32.2808,32.5237,30.8232,31.7575,20972148.0
2020-03-16,28.8518,31.1596,28.5715,30.1225,17099763.0
2020-03-17,30.6083,31.7108,30.1972,31.0942,14020415.0
2020-03-18,29.5432,30.6971,28.2165,29.2442,20304824.0
2020-03-19,29.403,29.4217,27.5111,27.6559,19461376.0
2020-03-20,27.5624,28.2165,25.4182,25.7685,24947130.0
2020-03-21,27.5624,28.2165,25.4182,25.7685,24947130.0
2020-03-22,27.5624,28.2165,25.4182,25.7685,24947130.0
2020-03-23,25.4602,25.8246,24.311,24.61,18502766.0
2020-03-24,25.5723,26.0442,24.5166,25.8526,24055034.0
2020-03-25,25.8433,27.5438,25.3388,26.5067,18486127.0
2020-03-26,26.6094,28.2819,26.6094,28.1791,14334084.0
2020-03-27,27.5905,28.8425,27.4503,28.1978,14183240.0
2020-03-28,27.5905,28.8425,27.4503,28.1978,14183240.0
2020-03-29,27.5905,28.8425,27.4503,28.1978,14183240.0
2020-03-30,28.6089,29.4685,28.0483,29.1414,14951994.0
2020-03-31,28.9919,29.1321,27.9735,28.0857,15868732.0
2020-04-01,27.4129,27.796,26.6048,26.8897,14341767.0
2020-04-02,26.4599,27.4783,26.4413,27.2728,12007125.0
2020-04-03,27.2354,27.7213,26.9084,27.4783,10869248.0
2020-04-04,27.2354,27.7213,26.9084,27.4783,10869248.0
2020-04-05,27.2354,27.7213,26.9084,27.4783,10869248.0
2020-04-06,28.6556,29.2629,28.2912,29.1321,14731910.0
2020-04-07,29.973,30.1038,29.4825,29.5432,10602487.0
2020-04-08,29.7581,30.9073,29.7114,30.8419,12044505.0
2020-04-09,31.2063,31.8603,31.1783,31.608,13558596.0
2020-04-10,31.2063,31.8603,31.1783,31.608,13558596.0
2020-04-11,31.2063,31.8603,31.1783,31.608,13558596.0
2020-04-12,31.2063,31.8603,31.1783,31.608,13558596.0
2020-04-13,32.0378,32.7759,31.7248,32.477,13792283.0
2020-04-14,33.1216,33.6168,32.9535,33.3926,14583117.0
2020-04-15,32.9908,34.0186,32.7713,33.813,10651525.0
2020-04-16,34.1307,34.9155,33.9065,34.7754,11205781.0
2020-04-17,34.9903,35.1678,34.5605,34.995,15513645.0
2020-04-18,34.9903,35.1678,34.5605,34.995,15513645.0
2020-04-19,34.9903,35.1678,34.5605,34.995,15513645.0
2020-04-20,35.009,35.7985,34.8314,35.1678,12664002.0
2020-04-21,35.0463,35.7191,34.8548,35.1398,12259562.0
2020-04-22,35.6443,35.9526,35.4294,35.7377,9823860.0
2020-04-23,35.9339,36.289,35.1865,35.4201,15276074.0
2020-04-24,36.2983,36.9337,35.7564,36.7655,16896109.0
2020-04-25,36.2983,36.9337,35.7564,36.7655,16896109.0
2020-04-26,36.2983,36.9337,35.7564,36.7655,16896109.0
2020-04-27,37.4058,37.7092,36.9617,37.0271,11090183.0
2020-04-28,36.9897,37.2794,36.3544,36.5132,16170408.0
2020-04-29,36.8589,37.1392,36.289,36.4665,17989643.0
2020-04-30,35.1585,37.3354,35.0837,37.214,18279465.0
2020-05-01,36.2329,36.8729,35.8218,36.6721,13894682.0
2020-05-02,36.2329,36.8729,35.8218,36.6721,13894682.0
2020-05-03,36.2329,36.8729,35.8218,36.6721,13894682.0
2020-05-04,36.7001,37.2513,36.4945,37.214,10220295.0
2020-05-05,37.2981,38.0829,37.1532,37.6718,12414258.0
2020-05-06,37.9708,38.3912,37.5503,38.2604,11026376.0
2020-05-07,38.558,38.8761,38.3632,38.6528,12589041.0
2020-05-08,38.9611,39.6525,38.9611,39.3816,8946445.0
2020-05-09,38.9611,39.6525,38.9611,39.3816,8946445.0
2020-05-10,38.9611,39.6525,38.9611,39.3816,8946445.0
2020-05-11,39.1293,39.6432,38.863,39.3629,13731878.0
2020-05-12,39.4657,40.045,39.0359,39.2414,9548369.0
2020-05-13,39.0359,39.5965,38.3538,38.849,11042147.0
2020-05-14,38.5968,39.3255,38.1296,39.2741,11165410.0
2020-05-15,38.7369,39.6806,38.6622,39.3442,13183200.0
2020-05-16,38.7369,39.6806,38.6622,39.3442,13183200.0
2020-05-17,38.7369,39.6806,38.6622,39.3442,13183200.0
2020-05-18,39.802,40.0823,39.5498,39.7086,8882200.0
2020-05-19,39.6712,40.3439,39.6058,39.6152,13574025.0
2020-05-20,40.1758,40.4888,39.6525,39.9048,9282465.0
2020-05-21,39.9422,40.1104,39.4657,39.6806,8281748.0
2020-05-22,39.475,40.6382,39.4376,40.5962,9879658.0
2020-05-23,39.475,40.6382,39.4376,40.5962,9879658.0
2020-05-24,39.475,40.6382,39.4376,40.5962,9879658.0
2020-05-25,39.475,40.6382,39.4376,40.5962,9879658.0
2020-05-26,41.1007,41.3717,40.4654,40.5121,9548905.0
2020-05-27,40.4561,41.2736,40.0403,41.2502,8706456.0
2020-05-28,41.2409,42.0257,41.1194,41.325,12476814.0
2020-05-29,41.5406,42.8065,41.1468,42.7034,18741857.0
2020-05-30,41.5406,42.8065,41.1468,42.7034,18741857.0
2020-05-31,41.5406,42.8065,41.1468,42.7034,18741857.0
2020-06-01,42.5721,43.1066,42.2064,42.3846,8934883.0
2020-06-02,42.4221,43.3457,42.3283,43.116,9959126.0
2020-06-03,43.4629,43.8061,43.2098,43.5567,7599225.0
2020-06-04,48.1421,48.6485,45.7603,46.2854,32274632.0
2020-06-05,46.1682,46.6043,45.2352,45.7791,16332639.0
2020-06-06,46.1682,46.6043,45.2352,45.7791,16332639.0
2020-06-07,46.1682,46.6043,45.2352,45.7791,16332639.0
2020-06-08,45.2915,45.9948,44.8554,45.6853,12182638.0
2020-06-09,45.826,46.8809,45.5447,46.6512,9699811.0
2020-06-10,47.12,47.2044,46.0135,46.1823,10545920.0
2020-06-11,46.3511,46.7121,44.7148,44.9539,10563926.0
2020-06-12,45.3759,45.7885,43.9318,44.6913,10056507.0
2020-06-13,45.3759,45.7885,43.9318,44.6913,10056507.0
2020-06-14,45.3759,45.7885,43.9318,44.6913,10056507.0
2020-06-15,44.0162,45.1227,43.7349,44.907,12466094.0
2020-06-16,45.4696,45.6944,44.5788,45.1227,9643795.0
2020-06-17,45.254,46.0416,45.2071,45.4134,9692410.0
2020-06-18,45.5259,46.0323,45.1789,45.4228,11344046.0
2020-06-19,45.6947,45.901,44.4663,45.2821,36555733.0
2020-06-20,45.6947,45.901,44.4663,45.2821,36555733.0
2020-06-21,45.6947,45.901,44.4663,45.2821,36555733.0
2020-06-22,45.329,46.2479,45.0195,46.0979,9223483.0
2020-06-23,46.5011,47.1857,46.0416,46.698,12289349.0
2020-06-24,46.7024,47.3076,45.6186,45.7322,13009019.0
2020-06-25,45.6853,46.4542,45.3946,46.323,10268723.0
2020-06-26,47.7201,48.0859,46.9559,47.7201,17762356.0
2020-06-27,47.7201,48.0859,46.9559,47.7201,17762356.0
2020-06-28,47.7201,48.0859,46.9559,47.7201,17762356.0
2020-06-29,47.8889,48.1421,46.9981,48.114,8933915.0
2020-06-30,48.2171,49.4596,48.1234,49.183,10559861.0
2020-07-01,49.4268,50.1019,48.1234,49.6612,12880203.0
2020-07-02,50.252,51.4616,50.2145,50.974,8468403.0
2020-07-03,50.252,51.4616,50.2145,50.974,8468403.0
2020-07-04,50.252,51.4616,50.2145,50.974,8468403.0
2020-07-05,50.252,51.4616,50.2145,50.974,8468403.0
2020-07-06,52.0336,53.4167,51.5179,52.6713,9889263.0
2020-07-07,52.4696,53.9653,52.4462,53.4496,10641778.0
2020-07-08,53.7778,54.8139,53.5996,54.6405,11127232.0
2020-07-09,55.0716,56.7597,54.8702,55.5313,15414554.0
2020-07-10,55.6532,56.1596,54.4998,55.5782,11750741.0
2020-07-11,55.6532,56.1596,54.4998,55.5782,11750741.0
2020-07-12,55.6532,56.1596,54.4998,55.5782,11750741.0
2020-07-13,56.5299,57.2567,54.2842,54.6686,13128061.0
2020-07-14,54.1528,55.5969,53.7121,55.4,10053987.0
2020-07-15,55.1562,55.4469,53.6746,54.753,10724819.0
2020-07-16,54.2935,55.25,54.2935,54.9968,7231169.0
2020-07-17,55.2593,55.4281,54.1763,54.5092,6629608.0
2020-07-18,55.2593,55.4281,54.1763,54.5092,6629608.0
2020-07-19,55.2593,55.4281,54.1763,54.5092,6629608.0
2020-07-20,55.0531,55.1374,54.1716,54.828,6417149.0
2020-07-21,55.4,55.8407,52.2212,53.0651,18075505.0
2020-07-22,53.1401,53.8528,52.6291,52.8307,9139768.0
2020-07-23,52.9244,53.2808,51.4429,51.7148,9819226.0
2020-07-24,51.5929,51.9117,50.6739,51.6867,6509620.0
2020-07-25,51.5929,51.9117,50.6739,51.6867,6509620.0
2020-07-26,51.5929,51.9117,50.6739,51.6867,6509620.0
2020-07-27,52.2599,53.8059,52.0711,53.6652,7820682.0
2020-07-28,53.5527,53.7684,52.615,52.8401,11066834.0
2020-07-29,51.7523,52.5494,50.3176,51.1334,14250514.0
2020-07-30,50.6364,51.5162,50.3832,51.3116,8018272.0
2020-07-31,51.6304,52.3524,50.9412,51.8367,8942293.0
2020-08-01,51.6304,52.3524,50.9412,51.8367,8942293.0
2020-08-02,51.6304,52.3524,50.9412,51.8367,8942293.0
2020-08-03,52.2212,53.2808,52.1086,53.0463,8830726.0
2020-08-04,52.767,53.2386,52.3059,52.8213,6120688.0
2020-08-05,52.9526,53.3792,52.4897,53.1307,6974308.0
2020-08-06,52.5025,53.0088,51.4241,51.6492,8657472.0
2020-08-07,51.893,52.4321,51.3632,51.7711,6369480.0
2020-08-08,51.893,52.4321,51.3632,51.7711,6369480.0
2020-08-09,51.893,52.4321,51.3632,51.7711,6369480.0
2020-08-10,51.7804,51.8414,50.6552,50.9834,6268438.0
2020-08-11,50.8333,52.178,50.3551,50.9084,9325542.0
2020-08-12,51.0115,52.6994,51.0021,52.0336,6977569.0
2020-08-13,52.1368,53.5058,52.1368,52.7744,8206341.0
2020-08-14,53.0088,54.0122,52.3899,52.7838,6253189.0
2020-08-15,53.0088,54.0122,52.3899,52.7838,6253189.0
2020-08-16,53.0088,54.0122,52.3899,52.7838,6253189.0
2020-08-17,53.1589,53.9839,52.7885,53.7778,5689921.0
2020-08-18,53.9815,54.2748,53.3933,53.4777,4807090.0
2020-08-19,53.5855,54.7436,53.4777,54.1153,7208619.0
2020-08-20,54.0122,54.4435,53.5996,54.0685,6458353.0
2020-08-21,54.256,55.3812,53.9278,54.5795,6784603.0
2020-08-22,54.256,55.3812,53.9278,54.5795,6784603.0
2020-08-23,54.256,55.3812,53.9278,54.5795,6784603.0
2020-08-24,54.8186,55.2875,54.4388,55.1187,6053230.0
2020-08-25,54.8655,55.2218,54.4013,54.4342,4983189.0
2020-08-26,54.3498,55.0015,53.8059,54.9311,6498770.0
2020-08-27,55.25,55.25,52.6994,52.8025,8112935.0
2020-08-28,52.7557,52.7557,50.6833,50.8896,12445465.0
2020-08-29,52.7557,52.7557,50.6833,50.8896,12445465.0
2020-08-30,52.7557,52.7557,50.6833,50.8896,12445465.0
2020-08-31,50.7861,51.642,50.3817,51.5197,13417201.0
2020-09-01,51.6833,51.9429,50.1936,50.457,10127517.0
2020-09-02,50.6827,51.9429,50.3253,51.8066,10896258.0
2020-09-03,51.3927,52.1216,49.4601,49.9961,10157677.0
2020-09-04,49.6764,50.156,47.9177,49.413,9971559.0
2020-09-05,49.6764,50.156,47.9177,49.413,9971559.0
2020-09-06,49.6764,50.156,47.9177,49.413,9971559.0
2020-09-07,49.6764,50.156,47.9177,49.413,9971559.0
2020-09-08,48.1246,49.5259,47.9365,48.4632,12745061.0
2020-09-09,48.9334,50.5134,48.6324,50.2595,8912076.0
2020-09-10,50.5228,51.3504,48.9334,49.2061,7080713.0
2020-09-11,49.2155,49.9209,48.9992,49.6294,7224692.0
2020-09-12,49.2155,49.9209,48.9992,49.6294,7224692.0
2020-09-13,49.2155,49.9209,48.9992,49.6294,7224692.0
2020-09-14,50.1137,50.3911,49.1027,49.1873,7417759.0
2020-09-15,49.5447,49.8363,48.5666,48.6983,7749957.0
2020-09-16,48.6983,49.1403,47.297,47.4192,9394266.0
2020-09-17,46.4223,46.4975,44.6166,45.7452,15676173.0
2020-09-18,46.0837,46.3094,45.2185,45.7169,10017383.0
2020-09-19,46.0837,46.3094,45.2185,45.7169,10017383.0
2020-09-20,46.0837,46.3094,45.2185,45.7169,10017383.0
2020-09-21,45.0727,47.2452,44.8893,47.1559,9097420.0
2020-09-22,47.6261,48.0023,46.8643,47.8895,6906312.0
2020-09-23,48.1058,48.3973,47.4192,47.6637,6502950.0
2020-09-24,47.2311,49.0651,47.0618,48.6983,8182495.0
2020-09-25,48.877,49.5917,48.134,49.3566,6852738.0
2020-09-26,48.877,49.5917,48.134,49.3566,6852738.0
2020-09-27,48.877,49.5917,48.134,49.3566,6852738.0
2020-09-28,50.0338,51.1247,49.9397,50.8238,6507170.0
2020-09-29,50.7391,51.0683,49.4601,49.5165,7029265.0
2020-09-30,49.8269,50.4288,48.4443,48.9992,9083931.0
2020-10-01,49.2532,49.714,48.9052,49.2626,6659601.0
2020-10-02,48.5384,49.3095,48.1434,48.6042,5456738.0
2020-10-03,48.5384,49.3095,48.1434,48.6042,5456738.0
2020-10-04,48.5384,49.3095,48.1434,48.6042,5456738.0
2020-10-05,48.8487,49.0039,48.1058,48.6889,4954659.0
2020-10-06,48.8205,48.8205,46.5399,46.7044,8824842.0
2020-10-07,47.5415,48.0681,47.0054,47.9083,6016408.0
2020-10-08,48.2468,49.0745,47.9459,48.9804,6746756.0
2020-10-09,49.3096,52.5354,49.2061,52.1498,12658343.0
2020-10-10,49.3096,52.5354,49.2061,52.1498,12658343.0
2020-10-11,49.3096,52.5354,49.2061,52.1498,12658343.0
2020-10-12,52.8552,52.8552,51.2846,52.084,8092165.0
2020-10-13,52.2439,54.3788,52.1009,54.1625,7445692.0
2020-10-14,54.3506,54.8678,53.0715,53.0997,7515293.0
2020-10-15,52.4696,52.7706,51.595,52.1028,6275916.0
2020-10-16,52.037,53.0809,51.9053,52.5072,6167192.0
2020-10-17,52.037,53.0809,51.9053,52.5072,6167192.0
2020-10-18,52.037,53.0809,51.9053,52.5072,6167192.0
2020-10-19,53.0715,53.5136,50.7109,51.0871,6721190.0
2020-10-20,51.1811,51.8489,50.8144,50.9742,6407653.0
2020-10-21,51.0589,51.2376,49.4977,49.6764,6557416.0
2020-10-22,49.4601,49.5823,48.5008,49.1779,5166576.0
2020-10-23,49.3472,50.7391,49.3472,50.5886,5734656.0
2020-10-24,49.3472,50.7391,49.3472,50.5886,5734656.0
2020-10-25,49.3472,50.7391,49.3472,50.5886,5734656.0
2020-10-26,50.3065,50.7344,49.1685,50.1654,6597303.0
2020-10-27,50.2125,50.6357,49.8457,50.3629,4613049.0
2020-10-28,49.7234,50.8802,49.2626,50.0808,9717182.0
2020-10-29,46.3659,47.7765,45.1715,46.3471,22526778.0
2020-10-30,45.8674,46.2154,44.1934,44.7953,12566223.0
2020-10-31,45.8674,46.2154,44.1934,44.7953,12566223.0
2020-11-01,45.8674,46.2154,44.1934,44.7953,12566223.0
2020-11-02,45.3219,46.4035,44.4003,45.021,10765800.0
2020-11-03,45.1432,46.4411,44.7765,46.0085,8909545.0
2020-11-04,46.5258,46.6856,44.7294,44.974,16562125.0
2020-11-05,45.811,46.9772,45.5853,46.4693,10325154.0
2020-11-06,46.7421,48.1246,46.1307,47.6731,10244436.0
2020-11-07,46.7421,48.1246,46.1307,47.6731,10244436.0
2020-11-08,46.7421,48.1246,46.1307,47.6731,10244436.0
2020-11-09,45.1432,46.3188,44.0617,45.4442,19388023.0
2020-11-10,44.72,44.8047,42.6604,43.7701,15521805.0
2020-11-11,44.3609,45.2373,44.0241,44.8705,13142276.0
2020-11-12,45.2655,45.3031,43.6385,43.8172,10267543.0
2020-11-13,44.1087,45.8157,43.9394,45.7734,12084765.0
2020-11-14,44.1087,45.8157,43.9394,45.7734,12084765.0
2020-11-15,44.1087,45.8157,43.9394,45.7734,12084765.0
2020-11-16,45.5665,46.2436,45.1526,45.6605,14933349.0
2020-11-17,45.4912,45.9897,45.1056,45.4536,9892613.0
2020-11-18,45.2091,46.5116,45.2091,45.6417,12734060.0
2020-11-19,45.7508,47.0712,45.6699,46.8173,12012193.0
2020-11-20,46.8361,46.9114,46.0461,46.0743,10521533.0
2020-11-21,46.8361,46.9114,46.0461,46.0743,10521533.0
2020-11-22,46.8361,46.9114,46.0461,46.0743,10521533.0
2020-11-23,46.253,47.344,46.1778,46.9302,9421401.0
2020-11-24,46.949,48.2374,46.8596,47.5227,7223267.0
2020-11-25,47.7296,47.9929,47.0712,47.4474,4438875.0
2020-11-26,47.7296,47.9929,47.0712,47.4474,4438875.0
2020-11-27,47.9083,48.8393,47.8706,48.2845,3604040.0
2020-11-28,47.9083,48.8393,47.8706,48.2845,3604040.0
2020-11-29,47.9083,48.8393,47.8706,48.2845,3604040.0
2020-11-30,48.1429,48.3316,46.5674,47.5769,10743230.0
2020-12-01,47.6429,48.5486,47.341,47.6618,7161528.0
2020-12-02,47.6618,48.6241,47.5108,48.4448,9281900.0
2020-12-03,48.3505,48.3976,47.275,47.4448,5354235.0
2020-12-04,47.1995,48.2939,46.8317,48.0863,4791038.0
2020-12-05,47.1995,48.2939,46.8317,48.0863,4791038.0
2020-12-06,47.1995,48.2939,46.8317,48.0863,4791038.0
2020-12-07,48.0297,48.1241,47.0863,47.1995,5132246.0
2020-12-08,47.0863,47.3882,46.4919,47.0674,7091510.0
2020-12-09,47.1335,47.341,46.4353,46.6995,6794469.0
2020-12-10,46.6051,47.0202,46.1617,46.7938,4344046.0
2020-12-11,46.6429,46.8033,45.9164,46.3504,4549638.0
2020-12-12,46.6429,46.8033,45.9164,46.3504,4549638.0
2020-12-13,46.6429,46.8033,45.9164,46.3504,4549638.0
2020-12-14,46.4448,47.6429,46.4448,46.7655,9127370.0
2020-12-15,47.1335,49.1524,46.8787,49.1335,7780397.0
2020-12-16,49.209,51.7845,49.209,50.6147,12846706.0
2020-12-17,50.5958,50.9072,49.4731,50.0486,6195674.0
2020-12-18,50.0958,50.2468,49.4307,50.0581,10943142.0
2020-12-19,50.0958,50.2468,49.4307,50.0581,10943142.0
2020-12-20,50.0958,50.2468,49.4307,50.0581,10943142.0
2020-12-21,49.643,49.6996,48.275,48.6524,6082303.0
2020-12-22,48.7845,49.0769,48.1901,48.6995,6216128.0
2020-12-23,49.058,49.058,48.2373,48.2373,4739607.0
2020-12-24,48.3316,48.341,47.1146,47.2844,2718524.0
2020-12-25,48.3316,48.341,47.1146,47.2844,2718524.0
2020-12-26,48.3316,48.341,47.1146,47.2844,2718524.0
2020-12-27,48.3316,48.341,47.1146,47.2844,2718524.0
2020-12-28,47.6429,47.6901,47.1052,47.3976,6187361.0
2020-12-29,47.7844,48.2184,47.4542,47.9825,4796748.0
2020-12-30,48.1288,48.5958,47.6146,47.6901,8618922.0
2020-12-31,47.742,47.9391,47.1712,47.4071,3597307.0
2021-01-01,47.742,47.9391,47.1712,47.4071,3597307.0
2021-01-02,47.742,47.9391,47.1712,47.4071,3597307.0
2021-01-03,47.742,47.9391,47.1712,47.4071,3597307.0
2021-01-04,47.624,48.9637,47.5957,48.5863,7843511.0
2021-01-05,48.4451,49.3222,48.1712,49.0863,10002445.0
2021-01-06,48.5863,51.2185,48.492,50.209,9911363.0
2021-01-07,50.3977,51.1619,50.0109,50.0581,7349028.0
2021-01-08,50.3505,51.4638,50.2185,51.3977,6298601.0
2021-01-09,50.3505,51.4638,50.2185,51.3977,6298601.0
2021-01-10,50.3505,51.4638,50.2185,51.3977,6298601.0
2021-01-11,51.1147,51.3317,50.4449,50.8789,6956310.0
2021-01-12,50.926,53.4969,50.828,52.8695,11825910.0
2021-01-13,52.6195,53.1808,52.2232,52.5581,8185101.0
2021-01-14,52.6714,52.6714,51.8694,52.143,6937900.0
2021-01-15,52.1619,52.5581,51.2374,52.2846,9710614.0
2021-01-16,52.1619,52.5581,51.2374,52.2846,9710614.0
2021-01-17,52.1619,52.5581,51.2374,52.2846,9710614.0
2021-01-18,52.1619,52.5581,51.2374,52.2846,9710614.0
2021-01-19,52.4072,53.9638,52.3034,53.7563,8942429.0
2021-01-20,54.0582,54.2846,52.9402,52.9921,4798203.0
2021-01-21,53.1148,53.2751,52.1902,53.2091,5265856.0
2021-01-22,53.0204,53.3695,52.4921,53.2657,3317167.0
2021-01-23,53.0204,53.3695,52.4921,53.2657,3317167.0
2021-01-24,53.0204,53.3695,52.4921,53.2657,3317167.0
2021-01-25,53.7752,55.0771,53.6053,54.011,9818939.0
2021-01-26,53.8601,55.9545,53.7469,55.8224,8394659.0
2021-01-27,55.3224,57.1243,54.7658,55.0488,10645108.0
2021-01-28,54.7186,55.5299,52.7751,53.2468,11679605.0
2021-01-29,53.0393,54.3223,52.1808,53.3129,10923293.0
2021-01-30,53.0393,54.3223,52.1808,53.3129,10923293.0
2021-01-31,53.0393,54.3223,52.1808,53.3129,10923293.0
2021-02-01,53.6101,55.379,53.445,55.162,7476223.0
2021-02-02,55.1997,55.4545,53.8695,54.0865,8580889.0
2021-02-03,54.8129,55.4733,54.4107,54.7563,10673271.0
2021-02-04,60.3414,61.181,57.2375,57.6621,29410671.0
2021-02-05,57.6998,59.2659,56.8319,58.7093,12711706.0
2021-02-06,57.6998,59.2659,56.8319,58.7093,12711706.0
2021-02-07,57.6998,59.2659,56.8319,58.7093,12711706.0
2021-02-08,59.0583,60.4357,59.0206,60.2282,9787868.0
2021-02-09,60.2565,60.2942,58.6056,58.7093,5036384.0
2021-02-10,59.0067,59.6433,58.2659,58.7942,4470858.0
2021-02-11,59.0583,59.4168,58.181,58.7847,3660146.0
2021-02-12,58.5395,59.615,58.4357,59.4451,5621774.0
2021-02-13,58.5395,59.615,58.4357,59.4451,5621774.0
2021-02-14,58.5395,59.615,58.4357,59.4451,5621774.0
2021-02-15,58.5395,59.615,58.4357,59.4451,5621774.0
2021-02-16,60.3603,60.3791,59.2659,59.3083,5559754.0
2021-02-17,59.0348,59.6621,58.5395,59.4829,4179424.0
2021-02-18,59.1527,59.7659,58.6998,59.247,5963760.0
2021-02-19,59.615,59.7753,58.3649,58.4734,5462514.0
2021-02-20,59.615,59.7753,58.3649,58.4734,5462514.0
2021-02-21,59.615,59.7753,58.3649,58.4734,5462514.0
2021-02-22,58.5866,58.7699,57.5111,58.0772,5252920.0
2021-02-23,57.247,58.2376,56.4356,57.8979,5826485.0
2021-02-24,57.5394,57.596,55.5016,56.0205,8049950.0
2021-02-25,56.0394,56.5771,53.6336,53.7563,7868324.0
2021-02-26,54.2674,54.5702,53.2358,53.3967,9013997.0
2021-02-27,54.2674,54.5702,53.2358,53.3967,9013997.0
2021-02-28,54.2674,54.5702,53.2358,53.3967,9013997.0
2021-03-01,54.0421,55.5545,53.5008,55.3463,6154507.0
2021-03-02,55.493,55.5166,53.8367,53.9361,7646674.0
2021-03-03,53.69,53.8983,51.5606,51.6742,11055547.0
2021-03-04,51.5512,51.9486,49.6489,50.4817,9940351.0
2021-03-05,50.9928,51.2199,48.7498,50.8792,8395102.0
2021-03-06,50.9928,51.2199,48.7498,50.8792,8395102.0
2021-03-07,50.9928,51.2199,48.7498,50.8792,8395102.0
2021-03-08,50.9833,52.2326,50.5858,50.6237,7622111.0
2021-03-09,51.6742,53.9172,51.4092,53.1601,8406976.0
2021-03-10,53.7394,53.7394,51.6079,52.3745,7202558.0
2021-03-11,52.9518,53.5481,52.4881,53.2263,5887998.0
2021-03-12,52.6951,53.0938,52.0859,52.8099,5025837.0
2021-03-13,52.6951,53.0938,52.0859,52.8099,5025837.0
2021-03-14,52.6951,53.0938,52.0859,52.8099,5025837.0
2021-03-15,52.8525,54.6175,52.6301,54.5797,5862094.0
2021-03-16,54.2295,55.0718,54.0024,54.3431,5873583.0
2021-03-17,53.69,56.5246,53.6758,55.8384,6788449.0
2021-03-18,55.1948,56.8984,54.892,55.7438,6547623.0
2021-03-19,55.9898,56.8132,55.3747,56.5293,10317941.0
2021-03-20,55.9898,56.8132,55.3747,56.5293,10317941.0
2021-03-21,55.9898,56.8132,55.3747,56.5293,10317941.0
2021-03-22,56.7134,57.5845,56.3684,57.0593,6584081.0
2021-03-23,57.1634,57.7596,56.7943,57.0782,5959428.0
2021-03-24,57.3621,57.6366,54.4945,54.5513,7141900.0
2021-03-25,54.6365,55.2989,53.9266,54.9772,5705597.0
2021-03-26,55.034,57.665,54.9298,57.5703,7409597.0
2021-03-27,55.034,57.665,54.9298,57.5703,7409597.0
2021-03-28,55.034,57.665,54.9298,57.5703,7409597.0
2021-03-29,57.616,57.9016,56.1034,56.6429,7090352.0
2021-03-30,56.34,57.3811,55.8857,57.0877,5400645.0
2021-03-31,57.5798,59.3117,57.4946,57.9584,8516830.0
2021-04-01,58.1098,59.847,58.1003,59.7282,5210136.0
2021-04-02,58.1098,59.847,58.1003,59.7282,5210136.0
2021-04-03,58.1098,59.847,58.1003,59.7282,5210136.0
2021-04-04,58.1098,59.847,58.1003,59.7282,5210136.0
2021-04-05,59.9553,60.5515,59.1986,60.2771,6672791.0
2021-04-06,60.2203,60.3055,58.9001,59.1698,6396883.0
2021-04-07,59.3307,59.3307,58.1382,58.4505,5848300.0
2021-04-08,58.9616,59.2928,58.4505,58.8575,3948394.0
2021-04-09,58.7534,59.2455,58.531,59.1225,3801019.0
2021-04-10,58.7534,59.2455,58.531,59.1225,3801019.0
2021-04-11,58.7534,59.2455,58.531,59.1225,3801019.0
2021-04-12,59.1225,59.5105,58.8007,59.2833,5003595.0
2021-04-13,59.643,60.6462,59.5483,60.4001,5264929.0
2021-04-14,60.5137,60.9396,59.0089,59.4253,9522826.0
2021-04-15,59.9364,61.0768,59.6525,60.9112,4677553.0
2021-04-16,61.0626,61.5074,60.8449,61.4506,4650464.0
2021-04-17,61.0626,61.5074,60.8449,61.4506,4650464.0
2021-04-18,61.0626,61.5074,60.8449,61.4506,4650464.0
2021-04-19,61.1667,61.621,60.1919,60.3717,5285783.0
2021-04-20,60.2203,60.3812,57.9252,58.4789,5506306.0
2021-04-21,58.1477,58.5499,57.6177,58.4694,5091865.0
2021-04-22,58.5357,58.583,57.2864,57.4852,6849102.0
2021-04-23,57.6177,57.8921,57.2012,57.6461,5073020.0
2021-04-24,57.6177,57.8921,57.2012,57.6461,5073020.0
2021-04-25,57.6177,57.8921,57.2012,57.6461,5073020.0
2021-04-26,57.7312,58.3085,57.5136,58.2802,4539307.0
2021-04-27,58.4079,58.971,58.0909,58.3937,5577552.0
2021-04-28,58.7534,59.501,58.5074,58.9805,7814148.0
2021-04-29,54.22,54.2674,52.0054,53.0654,31081972.0
2021-04-30,52.7436,53.8415,52.6727,52.8004,10069308.0
