,OMC US Equity,OMC US Equity,OMC US Equity,OMC US Equity,OMC US Equity
2022-05-04,72.9548,74.4568,72.0125,74.2796,1236042.0
2022-05-05,74.0743,74.2982,71.8726,72.6563,979107.0
2022-05-06,72.0779,73.0294,70.9117,72.1898,1478725.0
2022-05-07,72.0779,73.0294,70.9117,72.1898,1478725.0
2022-05-08,72.0779,73.0294,70.9117,72.1898,1478725.0
2022-05-09,71.2569,72.8149,71.1729,72.1805,1594923.0
2022-05-10,72.7122,73.202,69.5776,70.5572,1395971.0
2022-05-11,70.4359,72.0219,69.5216,69.7549,1255510.0
2022-05-12,69.8015,70.4825,68.9619,70.4639,1543547.0
2022-05-13,70.9863,72.0685,70.7997,71.8446,1187140.0
2022-05-14,70.9863,72.0685,70.7997,71.8446,1187140.0
2022-05-15,70.9863,72.0685,70.7997,71.8446,1187140.0
2022-05-16,71.8353,72.1245,71.033,71.8353,970500.0
2022-05-17,73.1414,74.6434,72.9735,74.2982,1279841.0
2022-05-18,73.3839,73.8038,71.5927,71.8353,1287650.0
2022-05-19,70.921,71.6021,69.6429,69.8761,1594675.0
2022-05-20,70.4732,70.8744,68.4861,69.8295,1369618.0
2022-05-21,70.4732,70.8744,68.4861,69.8295,1369618.0
2022-05-22,70.4732,70.8744,68.4861,69.8295,1369618.0
2022-05-23,70.7158,71.3129,69.9228,70.7718,1223734.0
2022-05-24,67.6558,67.6651,61.9556,64.8104,4003561.0
2022-05-25,64.7077,67.6698,64.5199,67.2453,2088585.0
2022-05-26,67.5625,68.5607,67.5625,68.1409,1705518.0
2022-05-27,68.6354,70.0068,68.4021,69.9694,2049021.0
2022-05-28,68.6354,70.0068,68.4021,69.9694,2049021.0
2022-05-29,68.6354,70.0068,68.4021,69.9694,2049021.0
2022-05-30,68.6354,70.0068,68.4021,69.9694,2049021.0
2022-05-31,69.9041,70.2586,68.9432,69.6056,3955193.0
2022-06-01,69.6802,69.9321,67.7771,68.029,1431251.0
2022-06-02,68.001,68.71,67.7024,68.3461,1463310.0
2022-06-03,67.6278,68.2155,66.6576,66.8255,1349078.0
2022-06-04,67.6278,68.2155,66.6576,66.8255,1349078.0
2022-06-05,67.6278,68.2155,66.6576,66.8255,1349078.0
2022-06-06,67.0587,67.945,66.6296,67.8517,1482699.0
2022-06-07,67.236,67.7455,66.5083,67.6744,1768784.0
2022-06-08,67.3013,67.5158,66.5456,66.7135,1242796.0
2022-06-09,66.723,66.8078,65.7337,65.8091,1185879.0
2022-06-10,64.1415,64.7724,62.7377,64.0567,2251749.0
2022-06-11,64.1415,64.7724,62.7377,64.0567,2251749.0
2022-06-12,64.1415,64.7724,62.7377,64.0567,2251749.0
2022-06-13,62.8507,62.879,61.3527,62.1912,1627568.0
2022-06-14,61.5977,62.276,60.599,61.1925,2198981.0
2022-06-15,61.8049,62.3231,60.8911,61.6448,1466080.0
2022-06-16,60.175,60.7026,58.1023,58.4415,2126897.0
2022-06-17,59.0916,59.9301,58.7147,59.4496,3406153.0
2022-06-18,59.0916,59.9301,58.7147,59.4496,3406153.0
2022-06-19,59.0916,59.9301,58.7147,59.4496,3406153.0
2022-06-20,59.0916,59.9301,58.7147,59.4496,3406153.0
2022-06-21,60.354,60.7968,59.2235,59.8453,1913536.0
2022-06-22,59.3271,60.2598,59.0256,59.4967,1389772.0
2022-06-23,58.6299,59.3648,58.1018,58.9597,1351718.0
2022-06-24,59.5909,61.1647,59.393,60.8628,2361182.0
2022-06-25,59.5909,61.1647,59.393,60.8628,2361182.0
2022-06-26,59.5909,61.1647,59.393,60.8628,2361182.0
2022-06-27,61.315,61.3621,60.3164,61.0041,1282597.0
2022-06-28,61.6354,62.0122,59.8735,59.9772,1273194.0
2022-06-29,59.8264,59.9206,58.9125,59.6568,1110644.0
2022-06-30,59.1198,60.4388,58.8183,59.9301,1437524.0
2022-07-01,59.7982,60.8487,59.2235,60.5896,1763995.0
2022-07-02,59.7982,60.8487,59.2235,60.5896,1763995.0
2022-07-03,59.7982,60.8487,59.2235,60.5896,1763995.0
2022-07-04,59.7982,60.8487,59.2235,60.5896,1763995.0
2022-07-05,58.6582,60.2975,57.7631,60.2787,1902578.0
2022-07-06,60.3635,60.7026,58.6271,59.7605,1336908.0
2022-07-07,60.1844,60.42,59.134,60.1468,1333938.0
2022-07-08,60.7592,61.8002,60.1844,60.7309,2047307.0
2022-07-09,60.7592,61.8002,60.1844,60.7309,2047307.0
2022-07-10,60.7592,61.8002,60.1844,60.7309,2047307.0
2022-07-11,60.0997,60.4954,59.7982,60.4388,1126605.0
2022-07-12,60.1656,60.9806,59.883,60.4954,964391.0
2022-07-13,59.4496,60.6602,59.2423,60.4577,1184300.0
2022-07-14,59.3083,60.0525,59.1292,59.5532,1259690.0
2022-07-15,60.2787,61.2585,60.1373,61.2302,1232719.0
2022-07-16,60.2787,61.2585,60.1373,61.2302,1232719.0
2022-07-17,60.2787,61.2585,60.1373,61.2302,1232719.0
2022-07-18,61.494,62.5304,61.494,61.7013,1908342.0
2022-07-19,62.8225,63.7929,62.4739,63.5102,1945491.0
2022-07-20,64.7444,66.7512,63.7835,66.0069,3694297.0
2022-07-21,65.3192,65.5029,64.0567,65.2249,2334781.0
2022-07-22,65.4134,65.875,64.4241,64.9706,1342373.0
2022-07-23,65.4134,65.875,64.4241,64.9706,1342373.0
2022-07-24,65.4134,65.875,64.4241,64.9706,1342373.0
2022-07-25,65.1119,65.4416,64.2828,65.3851,950201.0
2022-07-26,64.9611,64.9611,63.7458,63.8494,1162920.0
2022-07-27,64.3487,65.2626,64.0944,65.0365,763400.0
2022-07-28,64.6691,65.8091,64.198,65.6206,933984.0
2022-07-29,65.583,66.0776,65.0648,65.7997,1830855.0
2022-07-30,65.583,66.0776,65.0648,65.7997,1830855.0
2022-07-31,65.583,66.0776,65.0648,65.7997,1830855.0
2022-08-01,65.3757,66.2425,65.1708,66.0635,1026424.0
2022-08-02,65.7243,65.9881,65.0271,65.159,1424985.0
2022-08-03,65.4605,66.8831,65.4605,66.2425,1272879.0
2022-08-04,66.1294,66.7889,65.8939,66.233,1034421.0
2022-08-05,65.404,65.696,64.9046,65.0836,842954.0
2022-08-06,65.404,65.696,64.9046,65.0836,842954.0
2022-08-07,65.404,65.696,64.9046,65.0836,842954.0
2022-08-08,65.5264,67.2317,65.2664,66.1671,1084356.0
2022-08-09,66.2519,66.6947,65.7808,66.3273,1121437.0
2022-08-10,67.3636,68.221,67.1846,67.684,908905.0
2022-08-11,68.2304,68.7392,67.8347,68.0043,864656.0
2022-08-12,68.2587,68.4942,67.373,68.3529,659971.0
2022-08-13,68.2587,68.4942,67.373,68.3529,659971.0
2022-08-14,68.2587,68.4942,67.373,68.3529,659971.0
2022-08-15,67.8159,68.8051,67.6086,68.0702,1105018.0
2022-08-16,67.9101,69.54,67.9101,69.4175,980556.0
2022-08-17,68.7863,68.9182,68.1221,68.7863,1223181.0
2022-08-18,68.9087,69.116,68.3011,68.9841,1009647.0
2022-08-19,68.4565,68.9464,67.8912,68.2963,967166.0
2022-08-20,68.4565,68.9464,67.8912,68.2963,967166.0
2022-08-21,68.4565,68.9464,67.8912,68.2963,967166.0
2022-08-22,67.1092,67.1092,65.6395,65.7243,1434715.0
2022-08-23,65.7243,66.2707,65.583,65.6772,754425.0
2022-08-24,65.5547,65.8766,65.093,65.5641,748729.0
2022-08-25,65.9692,66.6335,65.7714,65.9975,924918.0
2022-08-26,66.12,66.2048,64.4053,64.4901,843796.0
2022-08-27,66.12,66.2048,64.4053,64.4901,843796.0
2022-08-28,66.12,66.2048,64.4053,64.4901,843796.0
2022-08-29,63.9907,64.5749,63.595,64.2451,751068.0
2022-08-30,64.5749,64.6691,63.6327,64.0567,1120973.0
2022-08-31,64.4053,64.7916,63.0297,63.0297,1380169.0
2022-09-01,62.6529,62.8225,62.0311,62.7848,1054242.0
2022-09-02,63.482,63.8117,62.1724,62.4268,715471.0
2022-09-03,63.482,63.8117,62.1724,62.4268,715471.0
2022-09-04,63.482,63.8117,62.1724,62.4268,715471.0
2022-09-05,63.482,63.8117,62.1724,62.4268,715471.0
2022-09-06,62.6529,62.8036,61.6683,62.1347,843238.0
2022-09-07,62.1347,63.5385,61.9558,63.4349,738559.0
2022-09-08,62.9544,64.2357,62.5775,63.9625,878695.0
2022-09-09,64.5278,66.3744,64.5278,66.3367,1448597.0
2022-09-10,64.5278,66.3744,64.5278,66.3367,1448597.0
2022-09-11,64.5278,66.3744,64.5278,66.3367,1448597.0
2022-09-12,66.723,67.7782,66.6806,67.3919,1815895.0
2022-09-13,65.9221,67.1187,64.5937,64.914,1488908.0
2022-09-14,65.0459,65.0459,63.4678,64.1886,1714235.0
2022-09-15,64.1697,65.4228,64.0849,64.9611,1867989.0
2022-09-16,64.5937,64.5937,62.7659,63.1145,2633394.0
2022-09-17,64.5937,64.5937,62.7659,63.1145,2633394.0
2022-09-18,64.5937,64.5937,62.7659,63.1145,2633394.0
2022-09-19,62.6529,64.1509,62.5869,64.0661,1337147.0
2022-09-20,63.6472,63.8567,61.6291,62.2669,1836247.0
2022-09-21,62.7714,63.7044,61.8671,61.8671,1247124.0
2022-09-22,62.0765,62.1098,61.0199,61.0484,1015088.0
2022-09-23,60.4011,60.6772,59.2968,60.2012,1373809.0
2022-09-24,60.4011,60.6772,59.2968,60.2012,1373809.0
2022-09-25,60.4011,60.6772,59.2968,60.2012,1373809.0
2022-09-26,59.8585,60.3916,58.878,58.9446,1260854.0
2022-09-27,59.6871,60.6819,59.2683,59.8109,1471229.0
2022-09-28,60.087,61.8433,59.8775,61.4102,1417012.0
2022-09-29,60.7819,61.1436,60.1917,60.4106,1588233.0
2022-09-30,60.6962,62.1908,59.9204,60.0584,2691912.0
2022-10-01,60.6962,62.1908,59.9204,60.0584,2691912.0
2022-10-02,60.6962,62.1908,59.9204,60.0584,2691912.0
2022-10-03,60.7724,60.9009,59.2683,60.5153,2460519.0
2022-10-04,61.5434,63.752,61.0389,63.6663,2057745.0
2022-10-05,62.5906,63.3997,62.0194,63.1237,1270642.0
2022-10-06,62.9904,63.4473,62.2955,62.6382,1335857.0
2022-10-07,62.0099,62.3907,61.3626,61.8671,1324041.0
2022-10-08,62.0099,62.3907,61.3626,61.8671,1324041.0
2022-10-09,62.0099,62.3907,61.3626,61.8671,1324041.0
2022-10-10,62.3431,62.3764,61.0103,61.6957,781472.0
2022-10-11,61.6957,62.8095,61.0579,61.6481,1334925.0
2022-10-12,61.5625,63.038,61.2769,62.5335,1544328.0
2022-10-13,61.7624,64.9704,61.0294,64.6087,1650049.0
2022-10-14,64.9704,65.6178,63.1998,63.4664,1489687.0
2022-10-15,64.9704,65.6178,63.1998,63.4664,1489687.0
2022-10-16,64.9704,65.6178,63.1998,63.4664,1489687.0
2022-10-17,64.3326,65.2655,63.8186,64.2755,1978478.0
2022-10-18,66.7601,67.436,65.0371,65.951,2975143.0
2022-10-19,67.5883,67.5883,64.3136,65.1228,3482423.0
2022-10-20,65.2941,66.2461,64.1898,64.7039,1537803.0
2022-10-21,64.742,66.8934,64.5801,66.8077,2179052.0
2022-10-22,64.742,66.8934,64.5801,66.8077,2179052.0
2022-10-23,64.742,66.8934,64.5801,66.8077,2179052.0
2022-10-24,67.179,68.188,66.8553,67.912,1575742.0
2022-10-25,67.5597,68.5307,67.1885,68.2642,1325700.0
2022-10-26,68.5402,68.8163,67.6549,67.9596,1854782.0
2022-10-27,68.4546,68.9401,67.6026,67.7311,1294957.0
2022-10-28,67.7311,69.3304,67.6502,69.1019,1483141.0
2022-10-29,67.7311,69.3304,67.6502,69.1019,1483141.0
2022-10-30,67.7311,69.3304,67.6502,69.1019,1483141.0
2022-10-31,68.7592,69.4446,68.3403,69.2542,1724424.0
2022-11-01,69.7302,70.1966,69.2447,69.5874,1010911.0
2022-11-02,69.0353,70.1776,68.1309,68.188,1279449.0
2022-11-03,67.2266,67.95,66.3888,67.7216,1149191.0
2022-11-04,68.5783,69.1495,67.436,68.7497,939697.0
2022-11-05,68.5783,69.1495,67.436,68.7497,939697.0
2022-11-06,68.5783,69.1495,67.436,68.7497,939697.0
2022-11-07,68.9591,69.4541,68.169,69.3589,1314946.0
2022-11-08,69.4922,71.5484,69.4446,70.5393,1190461.0
2022-11-09,69.8635,71.0153,69.397,69.8349,1212061.0
2022-11-10,72.1291,72.4908,70.9963,71.5008,1465444.0
2022-11-11,72.2528,74.2139,71.9006,73.7855,1618547.0
2022-11-12,72.2528,74.2139,71.9006,73.7855,1618547.0
2022-11-13,72.2528,74.2139,71.9006,73.7855,1618547.0
2022-11-14,73.3761,74.1282,72.7193,72.7193,1178766.0
2022-11-15,73.6712,74.1091,72.4908,73.3,1506022.0
2022-11-16,73.0334,73.2619,71.9197,72.5194,1311349.0
2022-11-17,71.7769,72.7003,70.7462,72.567,893702.0
2022-11-18,73.3857,74.033,73.1001,73.4904,1184393.0
2022-11-19,73.3857,74.033,73.1001,73.4904,1184393.0
2022-11-20,73.3857,74.033,73.1001,73.4904,1184393.0
2022-11-21,73.3952,73.4142,72.4528,72.8907,943733.0
2022-11-22,73.2238,74.3947,73.1096,74.3471,856569.0
2022-11-23,74.3281,74.7184,73.9664,74.4328,715874.0
2022-11-24,74.3281,74.7184,73.9664,74.4328,715874.0
2022-11-25,74.4328,75.4895,74.2329,75.3467,382533.0
2022-11-26,74.4328,75.4895,74.2329,75.3467,382533.0
2022-11-27,74.4328,75.4895,74.2329,75.3467,382533.0
2022-11-28,74.8707,75.261,74.2043,74.3947,943828.0
2022-11-29,74.3947,75.3657,74.3662,74.9754,1215011.0
2022-11-30,74.7279,76.1654,73.5856,75.9274,2185129.0
2022-12-01,75.9654,76.5557,75.4514,76.0226,1611413.0
2022-12-02,75.2134,75.5751,74.3852,74.8707,1464145.0
2022-12-03,75.2134,75.5751,74.3852,74.8707,1464145.0
2022-12-04,75.2134,75.5751,74.3852,74.8707,1464145.0
2022-12-05,73.8997,74.6803,73.0525,73.4904,1015892.0
2022-12-06,73.4999,73.9616,71.7959,72.4718,1890561.0
2022-12-07,72.2243,72.8335,71.8435,72.0339,1620466.0
2022-12-08,72.1862,72.5004,71.7483,71.9768,1147108.0
2022-12-09,71.8911,72.7383,71.4913,72.0149,1160306.0
2022-12-10,71.8911,72.7383,71.4913,72.0149,1160306.0
2022-12-11,71.8911,72.7383,71.4913,72.0149,1160306.0
2022-12-12,72.1957,74.7374,71.8054,74.528,2067764.0
2022-12-13,76.1558,77.7361,75.3943,77.0507,3792605.0
2022-12-14,76.5842,78.0217,76.5271,77.0031,2623771.0
2022-12-15,75.7941,76.4509,74.2615,74.6327,1801827.0
2022-12-16,73.6998,74.4518,72.824,73.4237,3678880.0
2022-12-17,73.6998,74.4518,72.824,73.4237,3678880.0
2022-12-18,73.6998,74.4518,72.824,73.4237,3678880.0
2022-12-19,73.5475,74.6518,72.7574,73.5951,1473862.0
2022-12-20,73.8256,74.9304,73.5758,74.7478,1496142.0
2022-12-21,75.3723,76.1504,75.2282,75.6701,978653.0
2022-12-22,75.1225,75.6989,74.0546,75.6797,1254941.0
2022-12-23,75.6797,77.38,75.5356,77.332,1180522.0
2022-12-24,75.6797,77.38,75.5356,77.332,1180522.0
2022-12-25,75.6797,77.38,75.5356,77.332,1180522.0
2022-12-26,75.6797,77.38,75.5356,77.332,1180522.0
2022-12-27,77.3416,78.7729,77.1494,78.1773,1512470.0
2022-12-28,78.2062,78.7057,77.2647,77.4569,928104.0
2022-12-29,77.966,79.0035,77.7728,78.3791,878339.0
2022-12-30,77.7258,78.3695,77.4318,78.3599,1090863.0
2022-12-31,77.7258,78.3695,77.4318,78.3599,1090863.0
2023-01-01,77.7258,78.3695,77.4318,78.3599,1090863.0
2023-01-02,77.7258,78.3695,77.4318,78.3599,1090863.0
2023-01-03,79.4358,79.7912,78.5136,79.2821,1217139.0
2023-01-04,79.7336,81.2514,79.5318,81.1169,1612934.0
2023-01-05,80.992,81.8566,80.4156,81.7702,1575920.0
2023-01-06,81.895,83.1919,81.895,82.6924,1330560.0
2023-01-07,81.895,83.1919,81.895,82.6924,1330560.0
2023-01-08,81.895,83.1919,81.895,82.6924,1330560.0
2023-01-09,82.7116,83.2351,82.2217,82.3273,1540701.0
2023-01-10,82.385,82.4714,81.506,82.4234,1061314.0
2023-01-11,82.2313,82.3273,80.7144,81.6357,1458904.0
2023-01-12,81.9142,82.1448,80.896,81.0305,1509164.0
2023-01-13,80.2043,81.0593,80.2043,80.7519,1404852.0
2023-01-14,80.2043,81.0593,80.2043,80.7519,1404852.0
2023-01-15,80.2043,81.0593,80.2043,80.7519,1404852.0
2023-01-16,80.2043,81.0593,80.2043,80.7519,1404852.0
2023-01-17,80.6174,80.6174,79.5991,80.3868,1267573.0
2023-01-18,80.3868,80.6174,78.8402,79.3301,1262412.0
2023-01-19,79.0611,79.6183,78.6481,78.8786,1182055.0
2023-01-20,79.3685,80.7615,78.3696,80.4829,1651475.0
2023-01-21,79.3685,80.7615,78.3696,80.4829,1651475.0
2023-01-22,79.3685,80.7615,78.3696,80.4829,1651475.0
2023-01-23,80.5405,81.578,80.3484,81.213,1013753.0
2023-01-24,81.2994,83.0478,80.4669,82.75,1425661.0
2023-01-25,82.5195,83.384,82.1928,83.3456,1223168.0
2023-01-26,83.3456,84.0853,82.5483,82.6443,1455385.0
2023-01-27,82.5195,82.9517,81.7317,81.9239,1127095.0
2023-01-28,82.5195,82.9517,81.7317,81.9239,1127095.0
2023-01-29,82.5195,82.9517,81.7317,81.9239,1127095.0
2023-01-30,81.4147,81.9479,81.1842,81.5012,1105924.0
2023-01-31,81.8758,82.7788,81.5204,82.6059,2309407.0
2023-02-01,82.212,84.3639,81.9431,84.1814,2262559.0
2023-02-02,85.4975,88.4659,85.2861,88.2161,2857125.0
2023-02-03,88.1296,89.0663,87.7838,88.1008,2528305.0
2023-02-04,88.1296,89.0663,87.7838,88.1008,2528305.0
2023-02-05,88.1296,89.0663,87.7838,88.1008,2528305.0
2023-02-06,87.9375,88.3218,86.9106,87.4668,1617079.0
2023-02-07,87.3131,88.0336,86.5638,87.3419,2094193.0
2023-02-08,89.4265,92.7215,89.1191,89.2248,3402207.0
2023-02-09,89.6282,92.1355,88.706,89.5802,2550569.0
2023-02-10,89.1479,89.3496,86.9096,87.5532,2362353.0
2023-02-11,89.1479,89.3496,86.9096,87.5532,2362353.0
2023-02-12,89.1479,89.3496,86.9096,87.5532,2362353.0
2023-02-13,87.6013,89.3593,87.0441,89.3208,1960280.0
2023-02-14,89.0903,89.7867,88.2161,89.513,1658467.0
2023-02-15,89.2152,89.5994,88.2257,89.561,2308911.0
2023-02-16,88.5235,89.8876,88.4082,89.5322,1274956.0
2023-02-17,89.5322,90.1854,88.7925,90.0317,1945903.0
2023-02-18,89.5322,90.1854,88.7925,90.0317,1945903.0
2023-02-19,89.5322,90.1854,88.7925,90.0317,1945903.0
2023-02-20,89.5322,90.1854,88.7925,90.0317,1945903.0
2023-02-21,88.8501,89.8011,87.7934,87.8414,1422934.0
2023-02-22,87.7934,89.1191,87.6013,88.2353,1954017.0
2023-02-23,88.3121,89.0518,87.7262,88.3121,1693791.0
2023-02-24,87.6685,88.12,86.9096,87.9951,1299911.0
2023-02-25,87.6685,88.12,86.9096,87.9951,1299911.0
2023-02-26,87.6685,88.12,86.9096,87.9951,1299911.0
2023-02-27,88.0432,88.8597,87.2266,87.438,1829353.0
2023-02-28,87.3995,88.0047,86.8424,87.0057,1730811.0
2023-03-01,86.6887,87.8991,86.3428,87.8703,1885793.0
2023-03-02,87.3611,88.2065,86.8135,88.2065,2032459.0
2023-03-03,88.6484,88.6484,87.8126,88.0912,1663542.0
2023-03-04,88.6484,88.6484,87.8126,88.0912,1663542.0
2023-03-05,88.6484,88.6484,87.8126,88.0912,1663542.0
2023-03-06,88.341,88.7348,87.4716,88.1873,2071190.0
2023-03-07,88.3121,88.8693,87.1008,87.2266,1499168.0
2023-03-08,87.2554,87.3611,85.6896,86.5157,1811371.0
2023-03-09,86.5061,86.632,85.1119,85.1797,1525885.0
2023-03-10,85.0345,85.9252,84.1728,84.6763,1932469.0
2023-03-11,85.0345,85.9252,84.1728,84.6763,1932469.0
2023-03-12,85.0345,85.9252,84.1728,84.6763,1932469.0
2023-03-13,83.3014,84.6859,82.5269,82.9142,2955387.0
2023-03-14,84.4923,85.0926,83.3983,84.5891,2759597.0
2023-03-15,82.6915,82.9723,81.1908,82.9432,2691327.0
2023-03-16,81.8976,84.6472,81.7136,84.531,2119859.0
2023-03-17,83.679,84.0566,82.7786,83.4273,9950657.0
2023-03-18,83.679,84.0566,82.7786,83.4273,9950657.0
2023-03-19,83.679,84.0566,82.7786,83.4273,9950657.0
2023-03-20,83.9695,86.2931,83.892,85.8477,1595635.0
2023-03-21,87.0483,87.6098,86.4432,87.0386,1459257.0
2023-03-22,87.1935,87.5033,84.8118,84.8505,1714069.0
2023-03-23,85.1216,86.7191,84.6763,85.809,1827720.0
2023-03-24,84.5407,84.8892,82.9723,84.8408,2344866.0
2023-03-25,84.5407,84.8892,82.9723,84.8408,2344866.0
2023-03-26,84.5407,84.8892,82.9723,84.8408,2344866.0
2023-03-27,85.9058,86.5835,85.4121,85.7025,1411691.0
2023-03-28,85.4992,86.6223,85.2765,85.9058,1481576.0
2023-03-29,86.7965,87.7744,86.5932,87.6001,1646172.0
2023-03-30,88.0068,89.8753,88.0068,89.7882,1979783.0
2023-03-31,90.3594,91.4389,90.3497,91.3373,1674074.0
2023-04-01,90.3594,91.4389,90.3497,91.3373,1674074.0
2023-04-02,90.3594,91.4389,90.3497,91.3373,1674074.0
2023-04-03,91.3179,92.2667,90.9887,92.1699,2341270.0
2023-04-04,92.2861,93.1381,91.7003,91.7729,2463635.0
2023-04-05,91.0081,91.0081,89.7168,90.6692,1474408.0
2023-04-06,90.6402,90.6644,89.672,90.0883,1294264.0
2023-04-07,90.6402,90.6644,89.672,90.0883,1294264.0
2023-04-08,90.6402,90.6644,89.672,90.0883,1294264.0
2023-04-09,90.6402,90.6644,89.672,90.0883,1294264.0
2023-04-10,89.7785,90.3981,89.5365,90.2432,1212363.0
2023-04-11,90.524,91.9472,90.2626,90.5918,1675822.0
2023-04-12,90.8048,91.4922,90.2529,90.6111,1223485.0
2023-04-13,91.0275,91.4922,90.5288,91.405,1241382.0
2023-04-14,91.1243,92.1118,91.0565,91.9859,1441729.0
2023-04-15,91.1243,92.1118,91.0565,91.9859,1441729.0
2023-04-16,91.1243,92.1118,91.0565,91.9859,1441729.0
2023-04-17,91.8214,92.7605,91.2695,92.6637,1770363.0
2023-04-18,93.1381,93.6996,92.5475,93.08,2372893.0
2023-04-19,92.896,93.1284,88.9362,89.2267,3264688.0
2023-04-20,88.2198,89.9383,88.1907,89.3235,1508850.0
2023-04-21,89.3428,90.9645,88.8926,90.8629,1647947.0
2023-04-22,89.3428,90.9645,88.8926,90.8629,1647947.0
2023-04-23,89.3428,90.9645,88.8926,90.8629,1647947.0
2023-04-24,90.9887,91.5164,90.5918,90.7951,1488479.0
2023-04-25,90.524,90.8241,89.7688,90.1271,1224351.0
2023-04-26,88.9265,90.0109,87.3532,87.6582,1867949.0
2023-04-27,86.5835,87.7211,84.7343,87.3871,2227552.0
2023-04-28,87.058,88.4037,87.058,87.6873,2034285.0
2023-04-29,87.058,88.4037,87.058,87.6873,2034285.0
2023-04-30,87.058,88.4037,87.058,87.6873,2034285.0
2023-05-01,87.9293,90.3788,87.9293,89.246,1977687.0
2023-05-02,88.8878,89.0088,86.7772,88.1423,1813708.0
2023-05-03,88.5005,88.7523,83.8775,84.2696,2531278.0
2023-05-04,82.8561,85.0732,81.4135,84.928,2529304.0
2023-05-05,85.596,86.9418,85.1022,86.8934,1555793.0
2023-05-06,85.596,86.9418,85.1022,86.8934,1555793.0
2023-05-07,85.596,86.9418,85.1022,86.8934,1555793.0
2023-05-08,87.8422,89.1782,86.6126,89.0524,2246923.0
2023-05-09,89.3235,89.5365,88.7232,88.7523,1980334.0
2023-05-10,89.2944,89.4784,87.329,88.2391,1290996.0
2023-05-11,87.7938,88.5877,87.2564,88.2294,1428202.0
2023-05-12,88.5393,90.0302,88.152,89.885,1668274.0
2023-05-13,88.5393,90.0302,88.152,89.885,1668274.0
2023-05-14,88.5393,90.0302,88.152,89.885,1668274.0
2023-05-15,89.9141,89.9334,88.0939,88.8007,1602511.0
2023-05-16,88.5877,89.3137,87.513,88.9556,1101854.0
2023-05-17,89.643,90.2723,88.8491,89.9721,1552043.0
2023-05-18,90.2045,91.2598,89.9915,91.2211,1386541.0
2023-05-19,91.3566,91.7536,90.1561,90.3304,1186511.0
2023-05-20,91.3566,91.7536,90.1561,90.3304,1186511.0
2023-05-21,91.3566,91.7536,90.1561,90.3304,1186511.0
2023-05-22,90.6692,90.921,89.4977,89.8463,934471.0
2023-05-23,89.6914,90.1076,89.0427,89.1105,1059961.0
2023-05-24,88.9072,88.9072,87.7938,87.9971,1192291.0
2023-05-25,87.6389,88.2585,85.993,86.2834,1637611.0
2023-05-26,86.7094,87.5711,86.5448,87.087,1241700.0
2023-05-27,86.7094,87.5711,86.5448,87.087,1241700.0
2023-05-28,86.7094,87.5711,86.5448,87.087,1241700.0
2023-05-29,86.7094,87.5711,86.5448,87.087,1241700.0
2023-05-30,86.8159,88.0745,86.5255,87.4936,1535973.0
2023-05-31,87.3774,87.6969,84.4633,85.383,3412102.0
2023-06-01,85.8477,86.6707,85.0538,86.4577,1368124.0
2023-06-02,86.7869,88.8152,86.6804,88.4134,1368103.0
2023-06-03,86.7869,88.8152,86.6804,88.4134,1368103.0
2023-06-04,86.7869,88.8152,86.6804,88.4134,1368103.0
2023-06-05,88.0261,88.4618,87.4743,88.152,1093666.0
2023-06-06,88.2488,90.1174,87.8615,89.856,1553447.0
2023-06-07,90.2239,92.6927,89.856,91.7826,2212163.0
2023-06-08,91.6851,92.641,91.1389,92.1338,1060985.0
2023-06-09,92.1143,92.5824,91.5973,92.163,1242538.0
2023-06-10,92.1143,92.5824,91.5973,92.163,1242538.0
2023-06-11,92.1143,92.5824,91.5973,92.163,1242538.0
2023-06-12,92.202,92.9921,91.5485,92.9531,1339001.0
2023-06-13,92.6019,93.7821,92.5044,93.0214,1071664.0
2023-06-14,93.1969,94.2503,91.8216,92.2898,1156857.0
2023-06-15,92.202,93.5334,91.7436,93.2457,990497.0
2023-06-16,93.1091,93.8455,92.5824,92.8068,2586407.0
2023-06-17,93.1091,93.8455,92.5824,92.8068,2586407.0
2023-06-18,93.1091,93.8455,92.5824,92.8068,2586407.0
2023-06-19,93.1091,93.8455,92.5824,92.8068,2586407.0
2023-06-20,92.2606,93.4749,91.334,91.3437,1772626.0
2023-06-21,91.4998,92.7678,91.1681,92.1728,1207031.0
2023-06-22,92.6897,93.2554,90.9926,92.8068,1409410.0
2023-06-23,92.046,92.5044,90.6707,90.8853,2136979.0
2023-06-24,92.046,92.5044,90.6707,90.8853,2136979.0
2023-06-25,92.046,92.5044,90.6707,90.8853,2136979.0
2023-06-26,91.0999,92.4654,90.8463,91.9192,1068569.0
2023-06-27,92.085,94.8258,92.085,94.3674,1153138.0
2023-06-28,94.2211,94.3771,93.0214,94.104,1569674.0
2023-06-29,93.509,93.5871,91.7046,91.8119,1302960.0
2023-06-30,92.4069,93.0604,91.9094,92.8068,1231865.0
2023-07-01,92.4069,93.0604,91.9094,92.8068,1231865.0
2023-07-02,92.4069,93.0604,91.9094,92.8068,1231865.0
2023-07-03,92.6019,93.6066,92.2508,93.2067,608496.0
2023-07-04,92.6019,93.6066,92.2508,93.2067,608496.0
2023-07-05,92.3874,92.6312,91.0804,91.6948,1390389.0
2023-07-06,91.7631,91.7631,89.5783,89.8807,1294106.0
2023-07-07,89.4808,91.3925,89.1881,90.7,1338420.0
