,TSCO US Equity,TSCO US Equity,TSCO US Equity,TSCO US Equity,TSCO US Equity
2021-05-10,187.3542,190.9594,185.9179,186.1557,854756.0
2021-05-11,185.1379,185.5659,179.3163,181.9322,1254097.0
2021-05-12,179.9346,181.1903,172.867,173.5138,1267017.0
2021-05-13,173.7897,177.8324,173.7897,177.4424,1096016.0
2021-05-14,177.4614,179.1737,175.93,178.7171,728831.0
2021-05-15,177.4614,179.1737,175.93,178.7171,728831.0
2021-05-16,177.4614,179.1737,175.93,178.7171,728831.0
2021-05-17,179.2688,179.8633,176.4198,177.2997,656677.0
2021-05-18,178.4602,178.4602,174.3224,175.9395,779578.0
2021-05-19,173.7136,173.8182,167.9587,171.735,1452059.0
2021-05-20,172.0531,175.4115,171.4259,174.9312,978081.0
2021-05-21,174.5687,176.6769,174.4257,174.8931,1544807.0
2021-05-22,174.5687,176.6769,174.4257,174.8931,1544807.0
2021-05-23,174.5687,176.6769,174.4257,174.8931,1544807.0
2021-05-24,176.2381,176.2763,173.2523,173.4049,791169.0
2021-05-25,173.4526,174.7595,171.7833,172.0885,931965.0
2021-05-26,172.0218,174.9122,171.3635,174.5878,916443.0
2021-05-27,175.351,176.7151,173.9296,174.3493,1107007.0
2021-05-28,175.8565,176.4766,172.68,173.3286,809199.0
2021-05-29,175.8565,176.4766,172.68,173.3286,809199.0
2021-05-30,175.8565,176.4766,172.68,173.3286,809199.0
2021-05-31,175.8565,176.4766,172.68,173.3286,809199.0
2021-06-01,174.149,174.4543,171.2777,173.4813,894531.0
2021-06-02,173.4622,173.4622,170.028,172.804,1273057.0
2021-06-03,172.1553,172.1792,167.6051,169.7609,1384304.0
2021-06-04,170.5718,172.9471,169.2077,172.7181,750412.0
2021-06-05,170.5718,172.9471,169.2077,172.7181,750412.0
2021-06-06,170.5718,172.9471,169.2077,172.7181,750412.0
2021-06-07,172.7849,174.0727,171.2777,172.8517,714153.0
2021-06-08,173.3668,173.6148,172.1935,173.0711,954388.0
2021-06-09,173.901,174.5497,172.0695,172.699,698010.0
2021-06-10,173.2046,174.0632,171.4303,171.5543,750113.0
2021-06-11,172.079,175.8279,171.5829,175.7039,650897.0
2021-06-12,172.079,175.8279,171.5829,175.7039,650897.0
2021-06-13,172.079,175.8279,171.5829,175.7039,650897.0
2021-06-14,175.3796,175.7421,173.0615,174.7118,896669.0
2021-06-15,174.3303,174.4447,168.5876,171.4017,740037.0
2021-06-16,172.2984,172.2984,168.7593,169.885,787270.0
2021-06-17,169.9803,170.3953,164.5334,166.7561,1484180.0
2021-06-18,166.2505,166.5319,162.9499,163.3887,2184432.0
2021-06-19,166.2505,166.5319,162.9499,163.3887,2184432.0
2021-06-20,166.2505,166.5319,162.9499,163.3887,2184432.0
2021-06-21,164.7719,168.5067,163.834,167.2903,1081080.0
2021-06-22,168.1297,172.513,167.7306,172.1171,922702.0
2021-06-23,171.2682,172.1267,170.2284,171.2109,620079.0
2021-06-24,172.9566,173.2046,171.6593,172.6227,621493.0
2021-06-25,172.7563,173.5194,171.3445,171.9836,780161.0
2021-06-26,172.7563,173.5194,171.3445,171.9836,780161.0
2021-06-27,172.7563,173.5194,171.3445,171.9836,780161.0
2021-06-28,172.4796,175.227,171.3063,174.998,771291.0
2021-06-29,175.0409,179.6246,175.0409,178.4131,1049356.0
2021-06-30,178.1841,179.3384,177.1181,177.4878,650383.0
2021-07-01,180.3877,180.588,178.8519,179.1953,644664.0
2021-07-02,179.0331,179.7138,177.8693,179.119,470721.0
2021-07-03,179.0331,179.7138,177.8693,179.119,470721.0
2021-07-04,179.0331,179.7138,177.8693,179.119,470721.0
2021-07-05,179.0331,179.7138,177.8693,179.119,470721.0
2021-07-06,179.2239,179.7581,175.5227,177.8121,827354.0
2021-07-07,177.8121,180.0824,177.297,178.9759,841052.0
2021-07-08,177.297,178.342,174.8168,177.5927,915708.0
2021-07-09,179.0522,180.2341,177.4878,178.2986,841183.0
2021-07-10,179.0522,180.2341,177.4878,178.2986,841183.0
2021-07-11,179.0522,180.2341,177.4878,178.2986,841183.0
2021-07-12,177.9647,178.7756,175.9615,178.1746,939702.0
2021-07-13,178.1269,179.7581,177.1157,178.0887,829393.0
2021-07-14,178.9568,179.5864,177.4878,178.5943,1005688.0
2021-07-15,178.3845,183.8695,177.9075,180.2637,1562477.0
2021-07-16,180.464,182.8584,179.9203,180.2923,1187259.0
2021-07-17,180.464,182.8584,179.9203,180.2923,1187259.0
2021-07-18,180.464,182.8584,179.9203,180.2923,1187259.0
2021-07-19,171.3254,174.1967,163.1311,172.6037,3292099.0
2021-07-20,173.5767,175.9519,169.801,175.1793,1554123.0
2021-07-21,174.1109,175.1888,171.5066,172.804,1029280.0
2021-07-22,172.928,175.227,172.8612,174.0155,727987.0
2021-07-23,174.5497,179.2048,174.3112,179.0522,597854.0
2021-07-24,174.5497,179.2048,174.3112,179.0522,597854.0
2021-07-25,174.5497,179.2048,174.3112,179.0522,597854.0
2021-07-26,178.9377,180.2159,177.5641,179.4052,775811.0
2021-07-27,178.165,179.3288,174.1109,175.8661,919704.0
2021-07-28,176.2,176.7866,174.4447,175.0362,588693.0
2021-07-29,175.0839,175.2174,172.0074,172.6418,1230541.0
2021-07-30,171.8977,174.6594,170.982,172.5941,1277959.0
2021-07-31,171.8977,174.6594,170.982,172.5941,1277959.0
2021-08-01,171.8977,174.6594,170.982,172.5941,1277959.0
2021-08-02,173.3,174.1395,171.9264,172.4796,1058555.0
2021-08-03,174.2062,180.1206,173.3191,178.0029,1079442.0
2021-08-04,176.82,177.5784,175.5847,176.8868,793286.0
2021-08-05,177.4782,179.7199,177.1253,179.4052,775902.0
2021-08-06,179.7199,180.836,177.5068,178.642,535245.0
2021-08-07,179.7199,180.836,177.5068,178.642,535245.0
2021-08-08,179.7199,180.836,177.5068,178.642,535245.0
2021-08-09,178.3081,179.6484,177.6404,178.9377,569157.0
2021-08-10,178.8614,182.5817,178.6039,181.8854,582247.0
2021-08-11,181.8472,186.0636,181.7614,185.2718,784368.0
2021-08-12,185.1669,186.4547,183.868,184.6136,537953.0
2021-08-13,185.5198,185.9062,184.1176,184.9856,404911.0
2021-08-14,185.5198,185.9062,184.1176,184.9856,404911.0
2021-08-15,185.5198,185.9062,184.1176,184.9856,404911.0
2021-08-16,184.0603,187.7902,183.6406,187.7043,482311.0
2021-08-17,185.4626,185.5389,181.0936,182.1429,489224.0
2021-08-18,182.4482,186.7122,182.4482,184.1176,546512.0
2021-08-19,182.4482,186.9984,182.2479,185.9586,558096.0
2021-08-20,186.5324,190.4923,185.6046,189.488,583093.0
2021-08-21,186.5324,190.4923,185.6046,189.488,583093.0
2021-08-22,186.5324,190.4923,185.6046,189.488,583093.0
2021-08-23,189.9566,190.3392,186.3124,186.5229,942580.0
2021-08-24,186.9533,187.7472,184.6482,185.1073,656596.0
2021-08-25,185.2316,186.2639,184.1173,185.7386,684531.0
2021-08-26,186.0733,186.0733,180.3207,181.4727,833711.0
2021-08-27,181.3961,184.1221,179.9423,184.0265,589953.0
2021-08-28,181.3961,184.1221,179.9423,184.0265,589953.0
2021-08-29,181.3961,184.1221,179.9423,184.0265,589953.0
2021-08-30,184.8299,186.9341,184.3612,185.2029,476004.0
2021-08-31,185.7003,187.6419,183.6726,185.7959,876618.0
2021-09-01,185.5951,187.6706,182.2474,187.0585,623090.0
2021-09-02,188.1584,188.5649,186.695,187.0872,577174.0
2021-09-03,186.7524,190.2914,186.0255,190.1479,465572.0
2021-09-04,186.7524,190.2914,186.0255,190.1479,465572.0
2021-09-05,186.7524,190.2914,186.0255,190.1479,465572.0
2021-09-06,186.7524,190.2914,186.0255,190.1479,465572.0
2021-09-07,190.0523,191.2335,188.4836,189.3923,797472.0
2021-09-08,189.6219,191.0566,188.7132,190.6931,802433.0
2021-09-09,191.2957,193.553,189.8801,192.9026,816078.0
2021-09-10,194.0312,198.5075,193.1895,195.9346,1049502.0
2021-09-11,194.0312,198.5075,193.1895,195.9346,1049502.0
2021-09-12,194.0312,198.5075,193.1895,195.9346,1049502.0
2021-09-13,196.432,197.245,191.6687,193.2852,1495078.0
2021-09-14,194.1173,196.9389,193.2947,196.3268,769784.0
2021-09-15,196.1737,196.7763,194.3373,196.145,904501.0
2021-09-16,196.0781,201.004,195.4946,200.3057,756110.0
2021-09-17,199.2153,200.1527,197.0346,198.1441,1194686.0
2021-09-18,199.2153,200.1527,197.0346,198.1441,1194686.0
2021-09-19,199.2153,200.1527,197.0346,198.1441,1194686.0
2021-09-20,195.7911,197.2492,194.366,196.6424,947975.0
2021-09-21,198.0963,198.9619,195.619,198.0102,498548.0
2021-09-22,199.3205,202.9246,197.6658,202.6491,678121.0
2021-09-23,203.9499,204.3803,200.1718,200.9657,720854.0
2021-09-24,201.0135,201.7978,199.0527,201.5491,411932.0
2021-09-25,201.0135,201.7978,199.0527,201.5491,411932.0
2021-09-26,201.0135,201.7978,199.0527,201.5491,411932.0
2021-09-27,201.5778,203.5291,199.2345,201.157,892331.0
2021-09-28,200.7074,200.7074,197.2737,198.0197,793838.0
2021-09-29,199.5788,200.7744,198.1345,199.0814,652702.0
2021-09-30,197.9432,198.5554,193.047,193.7921,859154.0
2021-10-01,195.1981,195.1981,190.6835,192.5965,923110.0
2021-10-02,195.1981,195.1981,190.6835,192.5965,923110.0
2021-10-03,195.1981,195.1981,190.6835,192.5965,923110.0
2021-10-04,188.4932,190.7314,184.5047,187.4698,1396293.0
2021-10-05,187.508,189.9375,187.3646,188.9523,740051.0
2021-10-06,187.6993,189.1532,186.6281,188.0915,803871.0
2021-10-07,187.8477,191.4583,187.7472,189.3827,970932.0
2021-10-08,189.8992,190.7218,186.0255,186.2455,676140.0
2021-10-09,189.8992,190.7218,186.0255,186.2455,676140.0
2021-10-10,189.8992,190.7218,186.0255,186.2455,676140.0
2021-10-11,186.7723,188.2637,185.0308,185.1073,782006.0
2021-10-12,185.2603,186.7429,184.0265,184.8777,533398.0
2021-10-13,185.8629,187.3359,184.7151,186.4559,592547.0
2021-10-14,188.1393,190.3201,187.1828,188.7036,567091.0
2021-10-15,190.7218,191.6496,188.4932,188.6845,679908.0
2021-10-16,190.7218,191.6496,188.4932,188.6845,679908.0
2021-10-17,190.7218,191.6496,188.4932,188.6845,679908.0
2021-10-18,188.321,196.2789,187.9241,195.5998,1198528.0
2021-10-19,196.4033,196.9389,194.2608,194.6721,611322.0
2021-10-20,194.6721,196.4224,193.2182,193.4956,797321.0
2021-10-21,202.3048,203.6151,198.0771,201.2622,1499902.0
2021-10-22,203.2517,204.9351,199.0719,199.1484,782048.0
2021-10-23,203.2517,204.9351,199.0719,199.1484,782048.0
2021-10-24,203.2517,204.9351,199.0719,199.1484,782048.0
2021-10-25,200.2005,204.366,199.6171,201.8457,763270.0
2021-10-26,202.5534,202.8882,197.7615,197.8189,801568.0
2021-10-27,198.4693,199.5884,196.9485,197.905,614814.0
2021-10-28,198.1058,201.9126,197.8763,200.9466,692392.0
2021-10-29,200.5257,208.2445,200.5257,207.7184,1080502.0
2021-10-30,200.5257,208.2445,200.5257,207.7184,1080502.0
2021-10-31,200.5257,208.2445,200.5257,207.7184,1080502.0
2021-11-01,208.8662,209.2105,203.9977,204.5238,644249.0
2021-11-02,205.0403,207.0967,205.0403,206.255,554137.0
2021-11-03,206.4367,207.6802,204.0264,206.3794,590580.0
2021-11-04,206.9437,210.0331,205.9776,208.5793,525574.0
2021-11-05,209.6792,210.8652,207.5319,210.4731,787515.0
2021-11-06,209.6792,210.8652,207.5319,210.4731,787515.0
2021-11-07,209.6792,210.8652,207.5319,210.4731,787515.0
2021-11-08,211.0852,212.0264,208.3784,211.7643,845062.0
2021-11-09,211.8504,215.0451,210.0188,211.2478,595389.0
2021-11-10,209.8322,211.2765,206.8289,207.8045,472596.0
2021-11-11,208.5601,209.8609,207.355,209.1149,463099.0
2021-11-12,209.5644,211.8887,208.7897,211.5348,492017.0
2021-11-13,209.5644,211.8887,208.7897,211.5348,492017.0
2021-11-14,209.5644,211.8887,208.7897,211.5348,492017.0
2021-11-15,212.7495,213.8686,211.5443,213.1895,511303.0
2021-11-16,215.2923,220.2196,213.8686,219.1101,1047525.0
2021-11-17,219.4736,220.8222,215.112,216.4798,729623.0
2021-11-18,219.2153,219.4831,216.126,219.2536,638177.0
2021-11-19,219.1768,222.2828,218.5536,221.027,941337.0
2021-11-20,219.1768,222.2828,218.5536,221.027,941337.0
2021-11-21,219.1768,222.2828,218.5536,221.027,941337.0
2021-11-22,222.417,222.834,219.0521,219.5219,578535.0
2021-11-23,219.7807,219.8766,212.8113,215.9845,690790.0
2021-11-24,214.0863,216.761,212.8497,216.483,427451.0
2021-11-25,214.0863,216.761,212.8497,216.483,427451.0
2021-11-26,214.1055,220.8352,214.0671,218.9179,592590.0
2021-11-27,214.1055,220.8352,214.0671,218.9179,592590.0
2021-11-28,214.1055,220.8352,214.0671,218.9179,592590.0
2021-11-29,219.3781,220.9886,216.8664,217.3266,591142.0
2021-11-30,217.3266,222.6758,214.163,216.0132,1554386.0
2021-12-01,216.761,219.5411,214.6615,214.6615,747164.0
2021-12-02,215.045,220.1786,214.3835,218.2373,746045.0
2021-12-03,219.8095,221.3625,216.7226,218.5345,702948.0
2021-12-04,219.8095,221.3625,216.7226,218.5345,702948.0
2021-12-05,219.8095,221.3625,216.7226,218.5345,702948.0
2021-12-06,219.6273,220.8544,216.4639,218.0551,560125.0
2021-12-07,220.0012,225.1875,219.2439,223.692,551508.0
2021-12-08,223.9221,225.6573,222.1678,225.4559,575915.0
2021-12-09,225.1396,225.2498,220.6147,220.7202,509249.0
2021-12-10,221.6501,224.7657,220.7777,224.6219,435704.0
2021-12-11,221.6501,224.7657,220.7777,224.6219,435704.0
2021-12-12,221.6501,224.7657,220.7777,224.6219,435704.0
2021-12-13,228.044,228.044,220.1162,223.5195,624238.0
2021-12-14,223.2702,225.2642,221.3385,224.5069,884291.0
2021-12-15,222.9826,227.7951,221.5255,227.1719,754959.0
2021-12-16,227.1528,228.4278,222.1965,223.4236,602933.0
2021-12-17,223.0114,223.692,214.9587,217.2786,1225843.0
2021-12-18,223.0114,223.692,214.9587,217.2786,1225843.0
2021-12-19,223.0114,223.692,214.9587,217.2786,1225843.0
2021-12-20,213.3577,214.4142,208.5741,213.1085,1111372.0
2021-12-21,213.4536,215.6777,209.9737,213.8179,741252.0
2021-12-22,214.3643,217.9785,213.7316,217.9305,459385.0
2021-12-23,218.5824,220.1642,218.1337,218.8317,330676.0
2021-12-24,218.5824,220.1642,218.1337,218.8317,330676.0
2021-12-25,218.5824,220.1642,218.1337,218.8317,330676.0
2021-12-26,218.5824,220.1642,218.1337,218.8317,330676.0
2021-12-27,220.2217,222.1102,219.3206,221.8993,381528.0
2021-12-28,223.0785,223.4715,220.979,221.6117,343378.0
2021-12-29,222.2349,228.6099,221.9664,226.9706,525281.0
2021-12-30,228.9359,229.4631,226.4625,226.9323,361823.0
2021-12-31,226.8172,229.6357,225.4916,228.7345,307534.0
2022-01-01,226.8172,229.6357,225.4916,228.7345,307534.0
2022-01-02,226.8172,229.6357,225.4916,228.7345,307534.0
2022-01-03,228.4949,229.9424,224.4589,225.9736,521444.0
2022-01-04,226.0791,229.6836,225.0245,226.5296,618263.0
2022-01-05,226.8172,228.0635,219.9724,220.2505,780232.0
2022-01-06,219.704,223.2127,218.5728,221.746,773073.0
2022-01-07,221.2954,222.0048,215.9269,218.9371,852048.0
2022-01-08,221.2954,222.0048,215.9269,218.9371,852048.0
2022-01-09,221.2954,222.0048,215.9269,218.9371,852048.0
2022-01-10,216.0611,218.0168,211.5093,217.988,980042.0
2022-01-11,218.1606,218.5249,212.4279,216.4638,1009986.0
2022-01-12,217.0486,221.2762,216.6747,219.4452,570530.0
2022-01-13,222.024,224.6123,220.4518,221.2475,545905.0
2022-01-14,220.4134,221.2858,212.4567,212.7921,867853.0
2022-01-15,220.4134,221.2858,212.4567,212.7921,867853.0
2022-01-16,220.4134,221.2858,212.4567,212.7921,867853.0
2022-01-17,220.4134,221.2858,212.4567,212.7921,867853.0
2022-01-18,210.1654,212.888,206.5705,212.2745,952229.0
2022-01-19,213.5111,215.7927,211.3637,211.5363,770876.0
2022-01-20,213.6837,215.438,200.8473,201.2116,1333000.0
2022-01-21,201.5759,204.2122,198.7191,200.4639,1217144.0
2022-01-22,201.5759,204.2122,198.7191,200.4639,1217144.0
2022-01-23,201.5759,204.2122,198.7191,200.4639,1217144.0
2022-01-24,197.2811,208.4494,196.3033,208.1906,1389475.0
2022-01-25,205.1709,206.7335,199.4093,203.5795,990572.0
2022-01-26,205.1996,205.1996,196.4327,198.5561,1097020.0
2022-01-27,210.3572,210.3572,198.978,200.5981,1764166.0
2022-01-28,203.6082,206.0624,198.5561,205.9569,1186080.0
2022-01-29,203.6082,206.0624,198.5561,205.9569,1186080.0
2022-01-30,203.6082,206.0624,198.5561,205.9569,1186080.0
2022-01-31,205.8227,209.5231,203.2344,209.2835,1087562.0
2022-02-01,209.4369,213.5781,208.737,211.2008,890480.0
2022-02-02,211.7568,215.0929,210.6543,211.7568,1007961.0
2022-02-03,210.3476,214.2493,208.8713,210.3859,669808.0
2022-02-04,210.3284,210.3476,205.5927,207.9605,656071.0
2022-02-05,210.3284,210.3476,205.5927,207.9605,656071.0
2022-02-06,210.3284,210.3476,205.5927,207.9605,656071.0
2022-02-07,208.6412,210.6256,206.8389,208.6124,1017753.0
2022-02-08,208.9288,213.6549,208.9288,212.773,1012358.0
2022-02-09,214.7382,216.9516,213.6166,215.1792,726787.0
2022-02-10,212.3416,216.157,210.6208,211.4596,838992.0
2022-02-11,210.9899,212.5803,209.1493,210.3667,728115.0
2022-02-12,210.9899,212.5803,209.1493,210.3667,728115.0
2022-02-13,210.9899,212.5803,209.1493,210.3667,728115.0
2022-02-14,210.9036,211.8239,205.6598,208.9192,711355.0
2022-02-15,210.4243,212.888,209.3506,210.4339,737074.0
2022-02-16,209.3602,210.8844,203.8663,206.1583,958089.0
2022-02-17,205.2436,206.7609,203.3758,205.5324,904859.0
2022-02-18,205.4458,207.8142,204.4927,206.2064,1057284.0
2022-02-19,205.4458,207.8142,204.4927,206.2064,1057284.0
2022-02-20,205.4458,207.8142,204.4927,206.2064,1057284.0
2022-02-21,205.4458,207.8142,204.4927,206.2064,1057284.0
2022-02-22,205.2147,205.5613,192.4484,192.9009,1774594.0
2022-02-23,194.3547,194.6335,184.0819,184.6499,1497536.0
2022-02-24,180.0286,188.9439,179.7205,188.1063,1797273.0
2022-02-25,188.1929,193.3823,187.1965,193.1993,842054.0
2022-02-26,188.1929,193.3823,187.1965,193.1993,842054.0
2022-02-27,188.1929,193.3823,187.1965,193.1993,842054.0
2022-02-28,191.2064,196.6846,190.7924,196.2032,1342538.0
2022-03-01,196.1839,199.6499,196.0203,197.5414,1156295.0
2022-03-02,198.0132,200.4394,195.6159,199.9676,899180.0
2022-03-03,201.0748,208.1512,200.3816,206.6685,1100338.0
2022-03-04,206.9959,214.2166,205.3014,213.6679,1515293.0
2022-03-05,206.9959,214.2166,205.3014,213.6679,1515293.0
2022-03-06,206.9959,214.2166,205.3014,213.6679,1515293.0
2022-03-07,213.3116,227.8206,213.3116,219.0112,2423250.0
2022-03-08,217.9522,225.3367,210.2308,211.1261,1815443.0
2022-03-09,213.2731,218.7706,210.3656,216.4792,982277.0
2022-03-10,214.4188,220.7924,212.3778,220.4265,1008002.0
2022-03-11,221.4471,222.9875,217.3745,218.087,912621.0
2022-03-12,221.4471,222.9875,217.3745,218.087,912621.0
2022-03-13,221.4471,222.9875,217.3745,218.087,912621.0
2022-03-14,218.8187,222.5446,215.4682,215.9881,940957.0
2022-03-15,217.4034,219.6178,213.2346,219.3964,740452.0
2022-03-16,220.9416,222.3912,213.5957,218.6646,800937.0
2022-03-17,218.1929,224.1813,217.2205,223.9406,733455.0
2022-03-18,226.7038,226.7318,221.0963,224.836,1316426.0
2022-03-19,226.7038,226.7318,221.0963,224.836,1316426.0
2022-03-20,226.7038,226.7318,221.0963,224.836,1316426.0
2022-03-21,224.6531,226.7903,221.0138,222.9682,548142.0
2022-03-22,223.5748,224.0562,220.3639,223.18,507356.0
2022-03-23,223.4496,225.096,221.553,223.4785,854931.0
2022-03-24,224.5279,226.0106,223.3726,224.6435,617546.0
2022-03-25,226.2513,226.9541,220.8309,223.5555,649288.0
2022-03-26,226.2513,226.9541,220.8309,223.5555,649288.0
2022-03-27,226.2513,226.9541,220.8309,223.5555,649288.0
2022-03-28,222.9586,224.0273,220.6768,223.5844,596431.0
2022-03-29,224.7879,225.818,221.6974,224.6627,750499.0
2022-03-30,222.4965,224.3257,220.9753,224.1813,601834.0
2022-03-31,224.9708,232.5478,223.7481,224.682,2236846.0
2022-04-01,225.0093,225.7795,217.8752,218.2699,1124046.0
2022-04-02,225.0093,225.7795,217.8752,218.2699,1124046.0
2022-04-03,225.0093,225.7795,217.8752,218.2699,1124046.0
2022-04-04,218.5491,219.3482,216.2577,219.2038,1017505.0
2022-04-05,218.9342,224.1428,214.5825,216.1422,1125977.0
2022-04-06,214.6499,217.3553,211.4342,216.5466,1125953.0
2022-04-07,215.4105,224.6627,215.1987,222.3809,1289419.0
2022-04-08,221.8996,229.3947,221.8996,227.5799,851561.0
2022-04-09,221.8996,229.3947,221.8996,227.5799,851561.0
2022-04-10,221.8996,229.3947,221.8996,227.5799,851561.0
2022-04-11,225.6929,228.8123,224.1476,226.3572,756287.0
2022-04-12,228.3694,232.413,226.1021,227.8784,817447.0
2022-04-13,228.2731,230.8148,226.7519,228.5427,773286.0
2022-04-14,227.7532,229.9868,219.56,219.7333,1109504.0
2022-04-15,227.7532,229.9868,219.56,219.7333,1109504.0
2022-04-16,227.7532,229.9868,219.56,219.7333,1109504.0
2022-04-17,227.7532,229.9868,219.56,219.7333,1109504.0
2022-04-18,218.3181,219.1557,206.6878,209.4317,2194801.0
2022-04-19,209.4509,213.8989,209.2391,213.3983,1211855.0
2022-04-20,213.9856,214.8617,211.1069,212.8591,1227207.0
2022-04-21,210.6159,212.7725,207.9586,211.0202,2283290.0
2022-04-22,208.3726,208.9214,198.8219,198.9567,2144613.0
2022-04-23,208.3726,208.9214,198.8219,198.9567,2144613.0
2022-04-24,208.3726,208.9214,198.8219,198.9567,2144613.0
2022-04-25,197.3778,202.6441,196.1358,202.1435,1833761.0
2022-04-26,201.9124,203.164,198.0902,198.2058,1004389.0
2022-04-27,197.9554,200.8149,196.3453,197.657,924068.0
2022-04-28,199.5921,202.9907,195.2789,200.7186,1016851.0
2022-04-29,199.0049,201.07,193.4593,193.9503,1333712.0
2022-04-30,199.0049,201.07,193.4593,193.9503,1333712.0
2022-05-01,199.0049,201.07,193.4593,193.9503,1333712.0
2022-05-02,194.6146,199.6307,193.9311,198.639,1250867.0
2022-05-03,198.4657,199.6981,196.3957,198.0228,1121537.0
2022-05-04,198.3309,205.1281,197.5992,204.7141,1068670.0
2022-05-05,204.1749,205.1281,194.3836,196.6172,1032777.0
2022-05-06,194.759,197.1419,191.7841,195.019,1172495.0
2022-05-07,194.759,197.1419,191.7841,195.019,1172495.0
2022-05-08,194.759,197.1419,191.7841,195.019,1172495.0
2022-05-09,192.9105,194.9901,189.9452,190.8598,1369641.0
2022-05-10,192.6891,193.0838,185.8678,190.6961,1216416.0
2022-05-11,189.9837,192.1307,184.0867,184.4285,1024388.0
2022-05-12,183.408,189.8654,183.408,189.2135,895572.0
2022-05-13,191.3605,194.4509,190.79,194.3354,774122.0
2022-05-14,191.3605,194.4509,190.79,194.3354,774122.0
2022-05-15,191.3605,194.4509,190.79,194.3354,774122.0
2022-05-16,195.1056,199.5825,191.4952,197.9554,870892.0
2022-05-17,198.5235,200.6753,194.3739,199.8906,1078705.0
2022-05-18,187.6634,187.9908,168.8701,174.8682,3114575.0
2022-05-19,172.8945,180.7652,171.2,176.9189,1605773.0
2022-05-20,177.795,178.0357,167.0023,173.2603,1968002.0
2022-05-21,177.795,178.0357,167.0023,173.2603,1968002.0
2022-05-22,177.795,178.0357,167.0023,173.2603,1968002.0
2022-05-23,172.9811,173.2411,167.5222,170.2565,1362008.0
2022-05-24,167.895,168.4563,162.4946,165.04,2312685.0
2022-05-25,163.9657,172.8405,161.13,171.0791,1813978.0
2022-05-26,175.86,180.5345,175.3858,179.9151,1570078.0
2022-05-27,181.5314,186.2446,181.5217,186.2349,1162930.0
2022-05-28,181.5314,186.2446,181.5217,186.2349,1162930.0
2022-05-29,181.5314,186.2446,181.5217,186.2349,1162930.0
2022-05-30,181.5314,186.2446,181.5217,186.2349,1162930.0
2022-05-31,184.8509,185.601,180.5442,181.3281,1687495.0
2022-06-01,182.925,187.6576,182.475,184.5219,1565410.0
2022-06-02,184.9768,189.0996,183.9896,189.0125,767260.0
2022-06-03,187.9673,190.3567,186.7962,188.1802,1131907.0
2022-06-04,187.9673,190.3567,186.7962,188.1802,1131907.0
2022-06-05,187.9673,190.3567,186.7962,188.1802,1131907.0
2022-06-06,189.4771,192.8934,187.3963,192.6805,797131.0
2022-06-07,190.6675,195.2645,188.1366,194.6355,1108153.0
2022-06-08,193.7741,195.7775,191.0546,191.9643,836023.0
2022-06-09,190.4642,198.0905,189.8787,195.1581,1141921.0
2022-06-10,192.9805,193.6289,188.3931,189.0125,977305.0
2022-06-11,192.9805,193.6289,188.3931,189.0125,977305.0
2022-06-12,192.9805,193.6289,188.3931,189.0125,977305.0
2022-06-13,183.8831,188.0495,182.4895,185.8478,1243345.0
2022-06-14,189.8739,191.0449,184.7929,185.9833,1321343.0
2022-06-15,185.8478,192.5547,185.8381,189.8158,1042260.0
2022-06-16,186.8446,187.3479,183.2105,184.5025,1284547.0
2022-06-17,183.796,186.2349,180.1668,182.654,1970269.0
2022-06-18,183.796,186.2349,180.1668,182.654,1970269.0
2022-06-19,183.796,186.2349,180.1668,182.654,1970269.0
2022-06-20,183.796,186.2349,180.1668,182.654,1970269.0
2022-06-21,185.2381,190.3965,183.525,189.0996,1214547.0
2022-06-22,186.6123,189.2061,185.1098,185.8284,795139.0
2022-06-23,187.1834,192.4772,186.0607,192.3805,893812.0
2022-06-24,193.1837,196.9775,192.9708,196.4356,1169154.0
2022-06-25,193.1837,196.9775,192.9708,196.4356,1169154.0
2022-06-26,193.1837,196.9775,192.9708,196.4356,1169154.0
2022-06-27,197.2679,198.618,195.2065,195.9904,783610.0
2022-06-28,196.3098,198.7583,188.6447,188.9641,888237.0
2022-06-29,189.961,190.532,186.9414,189.2641,719412.0
2022-06-30,188.2673,189.6706,185.8091,187.6092,939218.0
2022-07-01,188.1512,190.8126,186.2688,189.99,893304.0
2022-07-02,188.1512,190.8126,186.2688,189.99,893304.0
2022-07-03,188.1512,190.8126,186.2688,189.99,893304.0
2022-07-04,188.1512,190.8126,186.2688,189.99,893304.0
2022-07-05,189.5738,192.3418,186.6027,191.6546,1160891.0
2022-07-06,192.5547,193.0095,188.306,191.1901,1089041.0
2022-07-07,191.1997,197.4227,191.1997,196.8904,906905.0
2022-07-08,196.8904,198.0905,195.342,197.3937,690438.0
2022-07-09,196.8904,198.0905,195.342,197.3937,690438.0
2022-07-10,196.8904,198.0905,195.342,197.3937,690438.0
2022-07-11,197.0453,199.039,195.4194,196.8517,880435.0
2022-07-12,197.4711,198.4002,189.5738,190.2029,1454830.0
2022-07-13,187.9673,192.5256,187.2801,191.1707,1222016.0
2022-07-14,191.2288,195.642,189.8448,195.2839,1428919.0
2022-07-15,196.3969,197.7131,195.2549,196.6582,976911.0
2022-07-16,196.3969,197.7131,195.2549,196.6582,976911.0
2022-07-17,196.3969,197.7131,195.2549,196.6582,976911.0
2022-07-18,197.7228,199.5229,196.0775,196.9388,1244784.0
2022-07-19,199.3487,200.3939,196.9872,199.0099,1056478.0
