,CB US Equity,CB US Equity,CB US Equity,CB US Equity,CB US Equity
2022-12-15,209.636,210.635,207.098,208.509,3117356.0
2022-12-16,207.107,208.979,204.844,207.441,3937119.0
2022-12-17,207.107,208.979,204.844,207.441,3937119.0
2022-12-18,207.107,208.979,204.844,207.441,3937119.0
2022-12-19,207.509,210.596,206.627,207.715,1156708.0
2022-12-20,208.94,211.909,207.94,210.4,1333541.0
2022-12-21,211.792,214.438,210.988,214.379,1275675.0
2022-12-22,212.39,214.928,210.694,213.036,1199031.0
2022-12-23,213.34,215.31,212.728,215.251,847974.0
2022-12-24,213.34,215.31,212.728,215.251,847974.0
2022-12-25,213.34,215.31,212.728,215.251,847974.0
2022-12-26,213.34,215.31,212.728,215.251,847974.0
2022-12-27,215.398,217.329,215.035,216.476,1468676.0
2022-12-28,216.848,217.877,215.378,215.418,1370550.0
2022-12-29,216.349,218.583,215.3,217.632,1268519.0
2022-12-30,216.75,217.534,214.506,216.182,1227316.0
2022-12-31,216.75,217.534,214.506,216.182,1227316.0
2023-01-01,216.75,217.534,214.506,216.182,1227316.0
2023-01-02,216.75,217.534,214.506,216.182,1227316.0
2023-01-03,215.594,216.809,213.232,216.349,1804374.0
2023-01-04,217.466,220.749,216.921,219.906,1856915.0
2023-01-05,219.759,221.278,216.79,219.083,1542480.0
2023-01-06,220.523,225.658,219.808,224.277,1815433.0
2023-01-07,220.523,225.658,219.808,224.277,1815433.0
2023-01-08,220.523,225.658,219.808,224.277,1815433.0
2023-01-09,222.062,223.297,218.887,219.034,1778543.0
2023-01-10,219.426,220.964,218.603,220.269,1189173.0
2023-01-11,220.318,221.19,219.112,220.112,1480583.0
2023-01-12,220.033,222.307,218.534,221.082,1026221.0
2023-01-13,219.984,223.306,219.102,222.64,1081202.0
2023-01-14,219.984,223.306,219.102,222.64,1081202.0
2023-01-15,219.984,223.306,219.102,222.64,1081202.0
2023-01-16,219.984,223.306,219.102,222.64,1081202.0
2023-01-17,223.208,223.208,219.406,220.131,2367083.0
2023-01-18,219.749,220.435,216.123,216.153,1439088.0
2023-01-19,216.358,216.78,213.34,214.859,1530235.0
2023-01-20,215.457,216.231,213.193,216.015,1464747.0
2023-01-21,215.457,216.231,213.193,216.015,1464747.0
2023-01-22,215.457,216.231,213.193,216.015,1464747.0
2023-01-23,216.319,219.328,215.937,219.112,1754718.0
2023-01-24,218.852,224.953,198.611,223.777,1532968.0
2023-01-25,222.934,226.197,222.454,225.168,1640183.0
2023-01-26,225.168,226.58,224.095,226.482,1054404.0
2023-01-27,226.237,226.736,222.473,222.777,1493635.0
2023-01-28,226.237,226.736,222.473,222.777,1493635.0
2023-01-29,226.237,226.736,222.473,222.777,1493635.0
2023-01-30,222.777,223.64,220.367,221.542,1711596.0
2023-01-31,222.238,222.993,220.014,222.934,2385676.0
2023-02-01,213.252,216.55,208.038,209.165,3971257.0
2023-02-02,207.637,208.254,197.69,205.961,4027595.0
2023-02-03,206.794,207.578,204.079,205.638,2874332.0
2023-02-04,206.794,207.578,204.079,205.638,2874332.0
2023-02-05,206.794,207.578,204.079,205.638,2874332.0
2023-02-06,205.834,210.126,204.814,209.567,2194443.0
2023-02-07,208.019,211.733,207.318,210.841,1760475.0
2023-02-08,209.499,213.683,208.744,211.037,2287163.0
2023-02-09,211.909,213.144,209.018,209.136,1775397.0
2023-02-10,209.45,210.841,208.93,210.39,1749309.0
2023-02-11,209.45,210.841,208.93,210.39,1749309.0
2023-02-12,209.45,210.841,208.93,210.39,1749309.0
2023-02-13,210.263,212.243,209.851,211.184,1500065.0
2023-02-14,211.116,211.694,208.734,209.048,1596219.0
2023-02-15,208.009,209.087,207.509,208.685,1598766.0
2023-02-16,207.637,208.558,205.853,206.049,1415921.0
2023-02-17,206.039,207.392,204.912,206.392,1689469.0
2023-02-18,206.039,207.392,204.912,206.392,1689469.0
2023-02-19,206.039,207.392,204.912,206.392,1689469.0
2023-02-20,206.039,207.392,204.912,206.392,1689469.0
2023-02-21,205.687,206.088,203.09,204.589,1595604.0
2023-02-22,205.383,207.078,204.432,205.657,1191119.0
2023-02-23,205.932,207.411,202.913,204.422,1278827.0
2023-02-24,203.109,206.813,203.109,206.686,1996058.0
2023-02-25,203.109,206.813,203.109,206.686,1996058.0
2023-02-26,203.109,206.813,203.109,206.686,1996058.0
2023-02-27,207.588,209.293,207.127,207.441,2550015.0
2023-02-28,207.313,209.567,206.735,206.794,2017643.0
2023-03-01,205.804,207.372,205.069,205.304,1862096.0
2023-03-02,204.481,205.206,202.766,204.226,1509722.0
2023-03-03,204.354,204.917,202.301,202.952,1917384.0
2023-03-04,204.354,204.917,202.301,202.952,1917384.0
2023-03-05,204.354,204.917,202.301,202.952,1917384.0
2023-03-06,203.687,204.449,203.344,203.893,2481766.0
2023-03-07,204.217,204.217,201.443,202.658,1367820.0
2023-03-08,202.658,203.619,197.808,199.297,1286412.0
2023-03-09,199.797,199.968,193.687,194.887,1520740.0
2023-03-10,194.525,196.837,193.584,194.427,2483875.0
2023-03-11,194.525,196.837,193.584,194.427,2483875.0
2023-03-12,194.525,196.837,193.584,194.427,2483875.0
2023-03-13,191.095,191.898,186.41,188.135,2254126.0
2023-03-14,191.692,192.594,188.174,190.125,2953558.0
2023-03-15,185.626,187.263,181.56,183.647,2654367.0
2023-03-16,182.19,189.13,181.403,188.854,2403430.0
2023-03-17,189.454,192.27,183.726,183.873,4798586.0
2023-03-18,189.454,192.27,183.726,183.873,4798586.0
2023-03-19,189.454,192.27,183.726,183.873,4798586.0
2023-03-20,185.163,187.643,184.651,186.62,2301505.0
2023-03-21,190.163,192.147,188.795,191.246,2260175.0
2023-03-22,192.142,192.782,187.023,187.063,1406704.0
2023-03-23,187.338,187.525,182.072,183.096,1763118.0
2023-03-24,181.117,183.814,180.522,183.627,1855102.0
2023-03-25,181.117,183.814,180.522,183.627,1855102.0
2023-03-26,181.117,183.814,180.522,183.627,1855102.0
2023-03-27,186.137,187.761,184.479,185.96,1975506.0
2023-03-28,185.173,187.535,184.582,186.59,1316802.0
2023-03-29,188.726,190.468,188.214,190.232,1633754.0
2023-03-30,190.518,191.052,188.155,190.39,996687.0
2023-03-31,191.984,192.634,190.212,191.138,1989196.0
2023-04-01,191.984,192.634,190.212,191.138,1989196.0
2023-04-02,191.984,192.634,190.212,191.138,1989196.0
2023-04-03,191.403,194.356,191.403,193.599,1802916.0
2023-04-04,194.228,195.159,190.606,192.398,1110733.0
2023-04-05,191.275,194.135,191.275,192.919,1227351.0
2023-04-06,194.071,195.233,192.663,193.717,1248251.0
2023-04-07,194.071,195.233,192.663,193.717,1248251.0
2023-04-08,194.071,195.233,192.663,193.717,1248251.0
2023-04-09,194.071,195.233,192.663,193.717,1248251.0
2023-04-10,193.992,194.849,192.083,192.959,946195.0
2023-04-11,193.589,195.626,192.534,194.977,1631484.0
2023-04-12,195.193,197.28,194.642,196.109,1507990.0
2023-04-13,193.776,197.457,193.697,196.985,1218748.0
2023-04-14,197.418,197.959,191.634,192.713,1415104.0
2023-04-15,197.418,197.959,191.634,192.713,1415104.0
2023-04-16,197.418,197.959,191.634,192.713,1415104.0
2023-04-17,192.713,195.134,191.738,195.105,2182957.0
2023-04-18,196.02,198.845,195.311,198.53,1867710.0
2023-04-19,200.794,202.497,200.075,201.296,1620050.0
2023-04-20,200.755,202.034,199.692,200.764,1271826.0
2023-04-21,199.475,199.721,195.488,198.038,1812870.0
2023-04-22,199.475,199.721,195.488,198.038,1812870.0
2023-04-23,199.475,199.721,195.488,198.038,1812870.0
2023-04-24,198.117,199.613,197.152,197.428,995117.0
2023-04-25,196.581,198.215,196.364,198.028,1513890.0
2023-04-26,198.845,201.129,193.53,195.262,2219572.0
2023-04-27,194.543,196.414,193.923,195.912,2089589.0
2023-04-28,195.508,199.445,195.454,198.402,2035412.0
2023-04-29,195.508,199.445,195.454,198.402,2035412.0
2023-04-30,195.508,199.445,195.454,198.402,2035412.0
2023-05-01,198.097,200.883,197.477,198.973,1264347.0
2023-05-02,198.087,198.461,193.973,197.359,1708257.0
2023-05-03,197.9,198.048,194.514,194.681,1283621.0
2023-05-04,194.179,194.519,191.285,192.407,1346002.0
2023-05-05,194.898,197.211,193.83,195.813,1395798.0
2023-05-06,194.898,197.211,193.83,195.813,1395798.0
2023-05-07,194.898,197.211,193.83,195.813,1395798.0
2023-05-08,196.886,197.418,195.331,196.532,1332397.0
2023-05-09,196.473,199.229,195.794,198.323,1131247.0
2023-05-10,198.628,199.45,195.971,197.329,1001664.0
2023-05-11,196.739,198.589,195.902,198.235,1746514.0
2023-05-12,199.573,200.272,195.882,197.132,932689.0
2023-05-13,199.573,200.272,195.882,197.132,932689.0
2023-05-14,199.573,200.272,195.882,197.132,932689.0
2023-05-15,197.506,197.851,195.316,196.916,995320.0
2023-05-16,197.004,197.359,195.41,196.473,1220219.0
2023-05-17,197.457,198.382,195.498,195.813,1386523.0
2023-05-18,196.345,197.615,194.617,197.496,1504595.0
2023-05-19,198.914,199.426,197.073,198.028,1670442.0
2023-05-20,198.914,199.426,197.073,198.028,1670442.0
2023-05-21,198.914,199.426,197.073,198.028,1670442.0
2023-05-22,197.054,197.91,194.12,195.095,1952856.0
2023-05-23,194.996,196.079,193.313,193.362,1568472.0
2023-05-24,193.008,193.421,190.862,191.029,1784883.0
2023-05-25,189.779,189.976,186.703,187.604,2243367.0
2023-05-26,187.643,188.106,185.557,187.112,2618228.0
2023-05-27,187.643,188.106,185.557,187.112,2618228.0
2023-05-28,187.643,188.106,185.557,187.112,2618228.0
2023-05-29,187.643,188.106,185.557,187.112,2618228.0
2023-05-30,187.289,188.017,186.029,187.122,1288390.0
2023-05-31,186.698,187.122,182.702,182.889,5838756.0
2023-06-01,184.198,185.419,182.17,184.759,1560531.0
2023-06-02,185.458,190.232,185.34,189.346,1683483.0
2023-06-03,185.458,190.232,185.34,189.346,1683483.0
2023-06-04,185.458,190.232,185.34,189.346,1683483.0
2023-06-05,190.134,190.37,188.214,188.322,1288760.0
2023-06-06,187.653,188.943,187.107,188.618,1943731.0
2023-06-07,188.283,190.281,186.521,189.573,1570553.0
2023-06-08,189.632,189.858,187.656,188.598,1917114.0
2023-06-09,187.151,189.228,185.793,188.155,2500498.0
2023-06-10,187.151,189.228,185.793,188.155,2500498.0
2023-06-11,187.151,189.228,185.793,188.155,2500498.0
2023-06-12,187.811,188.529,186.506,187.565,1949654.0
2023-06-13,188.962,191.315,188.224,188.884,2551226.0
2023-06-14,188.697,189.413,185.635,185.881,2652773.0
2023-06-15,185.921,190.845,185.901,189.125,2631689.0
2023-06-16,190.252,193.659,189.807,192.764,3378583.0
2023-06-17,190.252,193.659,189.807,192.764,3378583.0
2023-06-18,190.252,193.659,189.807,192.764,3378583.0
2023-06-19,190.252,193.659,189.807,192.764,3378583.0
2023-06-20,191.844,193.149,190.301,191.112,2321036.0
2023-06-21,190.677,193.001,189.476,191.755,1656316.0
2023-06-22,192.813,193.05,190.36,192.961,1493631.0
2023-06-23,192.141,192.961,190.855,191.083,2067282.0
2023-06-24,192.141,192.961,190.855,191.083,2067282.0
2023-06-25,192.141,192.961,190.855,191.083,2067282.0
2023-06-26,190.559,191.824,187.285,188.65,1649204.0
2023-06-27,188.739,189.936,187.622,187.632,1666699.0
2023-06-28,187.137,187.137,182.45,182.855,2679964.0
2023-06-29,182.233,187.206,181.659,186.989,2016172.0
2023-06-30,188.007,190.786,187.36,190.41,2117937.0
2023-07-01,188.007,190.786,187.36,190.41,2117937.0
2023-07-02,188.007,190.786,187.36,190.41,2117937.0
2023-07-03,189.728,190.984,188.551,190.153,499430.0
2023-07-04,189.728,190.984,188.551,190.153,499430.0
2023-07-05,188.739,189.174,186.168,188.986,1095419.0
2023-07-06,188.096,190.381,187.157,190.064,1353370.0
2023-07-07,187.918,191.834,187.918,189.392,1733978.0
2023-07-08,187.918,191.834,187.918,189.392,1733978.0
2023-07-09,187.918,191.834,187.918,189.392,1733978.0
2023-07-10,189.392,190.727,185.792,185.99,1253912.0
2023-07-11,185.802,190.054,185.674,189.965,1380359.0
2023-07-12,190.786,191.528,187.216,188.156,2024224.0
2023-07-13,186.336,188.571,185.901,187.879,1657214.0
2023-07-14,187.414,187.454,184.44,186.227,2514283.0
2023-07-15,187.414,187.454,184.44,186.227,2514283.0
2023-07-16,187.414,187.454,184.44,186.227,2514283.0
2023-07-17,186.227,191.063,186.166,189.53,1740056.0
2023-07-18,189.263,191.854,189.164,190.845,1998539.0
2023-07-19,191.626,192.319,190.519,191.033,1909907.0
2023-07-20,193.011,197.391,192.2,197.164,2655417.0
2023-07-21,197.965,198.457,196.106,197.579,1804854.0
2023-07-22,197.965,198.457,196.106,197.579,1804854.0
2023-07-23,197.965,198.457,196.106,197.579,1804854.0
2023-07-24,197.451,200.126,196.966,198.301,1579116.0
2023-07-25,197.817,198.157,193.179,193.337,1906426.0
2023-07-26,203.809,206.657,201.307,203.591,2890947.0
2023-07-27,204.689,209.613,203.72,208.842,4022359.0
2023-07-28,209.584,209.584,203.305,203.68,2260175.0
2023-07-29,209.584,209.584,203.305,203.68,2260175.0
2023-07-30,209.584,209.584,203.305,203.68,2260175.0
2023-07-31,203.127,204.15,200.971,202.128,2164236.0
2023-08-01,202.899,204.175,200.803,200.951,1241624.0
2023-08-02,200.763,204.986,200.684,203.255,1564089.0
2023-08-03,202.929,203.052,200.397,200.635,1485981.0
2023-08-04,200.249,201.836,198.469,198.677,1489124.0
2023-08-05,200.249,201.836,198.469,198.677,1489124.0
2023-08-06,200.249,201.836,198.469,198.677,1489124.0
2023-08-07,200.012,202.781,199.616,200.753,1317956.0
2023-08-08,199.438,199.913,197.886,198.835,1571447.0
2023-08-09,198.44,200.679,197.896,198.756,1654875.0
2023-08-10,200.892,202.939,198.766,199.359,1717124.0
2023-08-11,198.855,200.556,198.425,199.517,1328195.0
2023-08-12,198.855,200.556,198.425,199.517,1328195.0
2023-08-13,198.855,200.556,198.425,199.517,1328195.0
2023-08-14,200.249,200.298,198.291,199.418,1891162.0
2023-08-15,197.935,198.677,196.482,197.144,1321610.0
2023-08-16,197.055,200.625,196.986,199.774,1444176.0
2023-08-17,200.734,201.455,197.273,197.807,1550814.0
2023-08-18,197.184,198.687,196.709,197.668,1303791.0
2023-08-19,197.184,198.687,196.709,197.668,1303791.0
2023-08-20,197.184,198.687,196.709,197.668,1303791.0
2023-08-21,198.004,198.707,195.888,197.817,1965207.0
2023-08-22,196.966,198.192,196.269,196.877,1254611.0
2023-08-23,197.352,199.092,197.352,199.033,1391006.0
2023-08-24,198.459,201.104,198.276,198.924,922331.0
2023-08-25,199.329,200.922,198.202,199.379,1228391.0
2023-08-26,199.329,200.922,198.202,199.379,1228391.0
2023-08-27,199.329,200.922,198.202,199.379,1228391.0
2023-08-28,199.626,200.417,197.698,198.529,1147823.0
2023-08-29,199.25,199.745,197.095,199.676,1138572.0
2023-08-30,199.676,200.833,198.697,199.507,1392026.0
2023-08-31,200.279,200.338,197.945,198.627,1763186.0
2023-09-01,200.299,202.069,199.962,201.02,1247613.0
2023-09-02,200.299,202.069,199.962,201.02,1247613.0
2023-09-03,200.299,202.069,199.962,201.02,1247613.0
2023-09-04,200.299,202.069,199.962,201.02,1247613.0
2023-09-05,200.219,200.862,197.5,197.826,1787130.0
2023-09-06,197.203,200.254,196.452,199.685,1736320.0
2023-09-07,200.397,203.522,200.289,201.742,1662489.0
2023-09-08,201.742,204.195,201.713,202.385,1779131.0
2023-09-09,201.742,204.195,201.713,202.385,1779131.0
2023-09-10,201.742,204.195,201.713,202.385,1779131.0
2023-09-11,203.206,205.085,202.731,204.046,1257154.0
2023-09-12,204.511,207.428,203.957,205.965,1581008.0
2023-09-13,207.26,207.646,205.777,207.527,1637706.0
2023-09-14,208.748,210.873,207.815,210.476,1883289.0
2023-09-15,209.85,210.933,208.947,210.694,3846048.0
2023-09-16,209.85,210.933,208.947,210.694,3846048.0
2023-09-17,209.85,210.933,208.947,210.694,3846048.0
2023-09-18,210.694,212.859,209.488,212.591,1565377.0
2023-09-19,213.226,213.594,211.002,212.75,1936588.0
2023-09-20,213.474,214.562,212.06,212.243,2128237.0
2023-09-21,212.005,213.334,210.833,210.982,1465203.0
2023-09-22,210.843,213.048,210.843,211.568,1232976.0
2023-09-23,210.843,213.048,210.843,211.568,1232976.0
2023-09-24,210.843,213.048,210.843,211.568,1232976.0
2023-09-25,210.238,211.25,209.567,210.724,1029372.0
2023-09-26,210.267,211.727,209.523,210.466,1361209.0
2023-09-27,210.665,211.191,208.023,210.128,1551405.0
2023-09-28,211.022,211.747,210.357,210.764,1058700.0
2023-09-29,210.496,210.535,205.462,206.703,1716304.0
2023-09-30,210.496,210.535,205.462,206.703,1716304.0
2023-10-01,210.496,210.535,205.462,206.703,1716304.0
2023-10-02,205.521,205.889,204.042,204.936,1479656.0
2023-10-03,204.727,204.821,202.721,203.456,1483495.0
2023-10-04,203.526,206.375,202.697,206.196,1788359.0
2023-10-05,207.348,209.999,205.839,209.265,1619933.0
2023-10-06,208.957,209.721,207.557,208.063,1466816.0
2023-10-07,208.957,209.721,207.557,208.063,1466816.0
2023-10-08,208.957,209.721,207.557,208.063,1466816.0
2023-10-09,208.192,209.155,207.428,208.996,1233570.0
2023-10-10,209.364,209.816,206.564,208.182,1526246.0
2023-10-11,208.053,208.907,206.733,208.689,1759599.0
2023-10-12,209.493,210.337,206.931,207.855,1450734.0
2023-10-13,208.232,211.231,208.232,209.443,1601156.0
2023-10-14,208.232,211.231,208.232,209.443,1601156.0
2023-10-15,208.232,211.231,208.232,209.443,1601156.0
2023-10-16,210.496,213.931,210.491,212.501,1286395.0
2023-10-17,212.988,215.371,212.626,214.596,1120565.0
2023-10-18,214.716,217.148,213.177,213.633,1672606.0
2023-10-19,213.604,214.328,208.45,209.056,1818839.0
2023-10-20,207.914,209.92,205.809,206.514,1371966.0
2023-10-21,207.914,209.92,205.809,206.514,1371966.0
2023-10-22,207.914,209.92,205.809,206.514,1371966.0
2023-10-23,205.283,206.335,204.181,205.055,1366270.0
2023-10-24,205.998,210.238,205.998,209.94,2495615.0
2023-10-25,213.465,216.95,209.761,214.12,2927826.0
2023-10-26,215.331,215.991,210.863,211.578,2522149.0
2023-10-27,209.86,210.734,205.988,207.07,1881039.0
2023-10-28,209.86,210.734,205.988,207.07,1881039.0
2023-10-29,209.86,210.734,205.988,207.07,1881039.0
2023-10-30,208.758,212.849,208.758,212.184,2457674.0
2023-10-31,213.524,214.14,211.31,213.097,3328182.0
2023-11-01,214.348,220.077,213.782,218.747,2233071.0
2023-11-02,217.923,219.829,214.011,217.049,3388567.0
2023-11-03,218.082,218.429,214.899,217.238,2010058.0
2023-11-04,218.082,218.429,214.899,217.238,2010058.0
2023-11-05,218.082,218.429,214.899,217.238,2010058.0
2023-11-06,218.35,218.389,216.116,217.992,1409476.0
2023-11-07,217.575,218.608,217.039,217.387,1200502.0
2023-11-08,218.131,219.372,215.862,217.456,1279534.0
2023-11-09,218.082,218.886,216.9,217.277,1529555.0
2023-11-10,218.608,221.032,217.282,220.862,2492245.0
2023-11-11,218.608,221.032,217.282,220.862,2492245.0
2023-11-12,218.608,221.032,217.282,220.862,2492245.0
2023-11-13,221.378,222.699,219.74,220.425,1351521.0
2023-11-14,218.687,219.541,215.212,217.992,2597752.0
2023-11-15,217.992,218.965,214.726,216.672,2424967.0
2023-11-16,218.171,221.499,217.471,220.425,1680294.0
2023-11-17,220.425,222.316,219.948,221.05,1503627.0
2023-11-18,220.425,222.316,219.948,221.05,1503627.0
2023-11-19,220.425,222.316,219.948,221.05,1503627.0
2023-11-20,220.425,222.659,219.7,221.577,1406639.0
2023-11-21,222.987,224.804,221.671,223.691,1366344.0
2023-11-22,222.957,225.846,222.53,225.062,1302860.0
2023-11-23,222.957,225.846,222.53,225.062,1302860.0
2023-11-24,225.786,227.335,224.843,225.429,782510.0
2023-11-25,225.786,227.335,224.843,225.429,782510.0
2023-11-26,225.786,227.335,224.843,225.429,782510.0
2023-11-27,225.896,226.988,225.424,226.73,1373596.0
2023-11-28,226.323,226.433,223.096,223.394,1374545.0
2023-11-29,222.351,224.307,221.735,223.483,2326602.0
2023-11-30,223.404,228.661,222.917,227.802,5225942.0
2023-12-01,226.72,228.078,226.117,227.038,1576029.0
2023-12-02,226.72,228.078,226.117,227.038,1576029.0
2023-12-03,226.72,228.078,226.117,227.038,1576029.0
2023-12-04,226.829,228.765,225.896,226.501,2164584.0
2023-12-05,226.065,227.107,224.853,225.27,1636997.0
2023-12-06,225.439,226.179,221.249,222.699,1842897.0
2023-12-07,223.404,223.691,221.338,221.547,2204617.0
2023-12-08,221.318,221.865,220.067,221.328,2550887.0
2023-12-09,221.318,221.865,220.067,221.328,2550887.0
2023-12-10,221.318,221.865,220.067,221.328,2550887.0
2023-12-11,222.321,223.562,220.673,222.877,2119082.0
2023-12-12,223.92,226.357,223.175,225.459,1795120.0
2023-12-13,225.3,226.621,224.168,224.506,2338590.0
2023-12-14,223.888,223.888,217.449,219.781,4839734.0
2023-12-15,218.486,221.137,216.821,219.343,5574733.0
2023-12-16,218.486,221.137,216.821,219.343,5574733.0
2023-12-17,218.486,221.137,216.821,219.343,5574733.0
2023-12-18,219.542,220.868,218.461,219.582,1492197.0
2023-12-19,219.542,221.137,218.74,221.077,1853970.0
2023-12-20,219.542,220.688,217.997,218.087,1672165.0
2023-12-21,217.359,219.442,216.188,219.293,1572713.0
2023-12-22,220.1,220.997,219.482,220.04,1004514.0
2023-12-23,220.1,220.997,219.482,220.04,1004514.0
2023-12-24,220.1,220.997,219.482,220.04,1004514.0
2023-12-25,220.1,220.997,219.482,220.04,1004514.0
2023-12-26,219.502,221.715,219.502,221.336,1134221.0
2023-12-27,220.28,222.348,220.28,221.954,1009359.0
2023-12-28,223.658,224.869,223.339,223.688,1327419.0
2023-12-29,223.658,225.871,223.539,225.253,1671583.0
2023-12-30,223.658,225.871,223.539,225.253,1671583.0
2023-12-31,223.658,225.871,223.539,225.253,1671583.0
2024-01-01,223.658,225.871,223.539,225.253,1671583.0
2024-01-02,225.622,227.725,225.546,226.599,2399274.0
2024-01-03,228.323,228.732,225.602,225.662,1811068.0
2024-01-04,227.994,229.429,226.529,226.549,1583893.0
2024-01-05,227.964,228.363,225.881,226.947,1439229.0
2024-01-06,227.964,228.363,225.881,226.947,1439229.0
2024-01-07,227.964,228.363,225.881,226.947,1439229.0
2024-01-08,226.898,227.236,222.951,225.452,1535483.0
2024-01-09,225.452,225.452,222.118,224.565,1293274.0
2024-01-10,223.997,225.33,222.811,224.506,1716775.0
2024-01-11,225.253,227.336,223.997,226.957,1555151.0
2024-01-12,227.944,228.672,225.811,226.798,1446753.0
2024-01-13,227.944,228.672,225.811,226.798,1446753.0
2024-01-14,227.944,228.672,225.811,226.798,1446753.0
2024-01-15,227.944,228.672,225.811,226.798,1446753.0
2024-01-16,227.067,227.884,225.313,226.977,1654967.0
2024-01-17,227.246,231.512,226.928,227.496,2164460.0
2024-01-18,227.436,229.479,225.991,229.27,1280503.0
2024-01-19,232.15,237.253,231.592,236.536,3549648.0
2024-01-20,232.15,237.253,231.592,236.536,3549648.0
2024-01-21,232.15,237.253,231.592,236.536,3549648.0
2024-01-22,236.885,239.536,236.885,238.21,2550348.0
2024-01-23,239.207,241.33,238.938,239.556,2228636.0
2024-01-24,240.941,243.532,240.463,240.782,2474978.0
2024-01-25,240.901,242.386,238.38,240.413,2020117.0
2024-01-26,240.253,240.742,239.326,240.443,1764062.0
2024-01-27,240.253,240.742,239.326,240.443,1764062.0
2024-01-28,240.253,240.742,239.326,240.443,1764062.0
2024-01-29,239.954,242.117,239.411,241.968,1738634.0
2024-01-30,242.785,243.184,241.33,242.366,2641242.0
2024-01-31,246.383,247.729,243.408,244.19,3530914.0
2024-02-01,243.921,245.057,241.559,244.14,2030001.0
2024-02-02,245.008,247.37,245.008,245.875,2094598.0
2024-02-03,245.008,247.37,245.008,245.875,2094598.0
2024-02-04,245.008,247.37,245.008,245.875,2094598.0
2024-02-05,245.506,248.795,245.008,248.426,2139030.0
2024-02-06,248.267,248.795,246.308,246.851,1425915.0
2024-02-07,246.832,247.529,245.047,246.074,1982498.0
2024-02-08,245.237,246.014,241.604,243.532,1630712.0
2024-02-09,242.516,246.463,242.516,246.393,1471276.0
2024-02-10,242.516,246.463,242.516,246.393,1471276.0
2024-02-11,242.516,246.463,242.516,246.393,1471276.0
2024-02-12,246.533,248.376,245.685,247.19,1234657.0
2024-02-13,248.087,249.478,244.15,246.004,1505029.0
2024-02-14,246.184,247.968,245.655,247.3,2054293.0
2024-02-15,247.559,250.928,247.449,250.23,1447943.0
2024-02-16,250.34,251.865,249.174,250.071,1329466.0
2024-02-17,250.34,251.865,249.174,250.071,1329466.0
2024-02-18,250.34,251.865,249.174,250.071,1329466.0
2024-02-19,250.34,251.865,249.174,250.071,1329466.0
2024-02-20,249.552,251.72,249.298,249.682,1248297.0
2024-02-21,251.426,252.323,249.353,251.127,992002.0
2024-02-22,251.825,254.865,249.881,254.596,1233455.0
2024-02-23,255.622,256.784,253.868,255.164,1153051.0
2024-02-24,255.622,256.784,253.868,255.164,1153051.0
2024-02-25,255.622,256.784,253.868,255.164,1153051.0
2024-02-26,255.274,256.988,253.838,253.998,1251802.0
2024-02-27,253.18,254.177,252.244,254.028,959064.0
2024-02-28,254.157,254.157,252.592,252.742,1429924.0
2024-02-29,253.101,253.101,249.622,250.838,2396962.0
2024-03-01,250.42,251.142,249.074,249.792,1634571.0
2024-03-02,250.42,251.142,249.074,249.792,1634571.0
2024-03-03,250.42,251.142,249.074,249.792,1634571.0
2024-03-04,248.636,249.802,247.25,247.44,2003709.0
2024-03-05,247.43,249.084,247.04,248.536,1440074.0
2024-03-06,248.785,250.35,246.762,249.722,1774388.0
2024-03-07,249.343,250.709,247.639,247.998,1720581.0
2024-03-08,247.758,248.87,246.363,247.988,1339200.0
2024-03-09,247.758,248.87,246.363,247.988,1339200.0
2024-03-10,247.758,248.87,246.363,247.988,1339200.0
2024-03-11,247.679,255.034,247.475,254.157,2152813.0
2024-03-12,254.038,257.297,253.4,256.898,1938480.0
2024-03-13,257.636,259.724,256.779,259.35,1672128.0
2024-03-14,257.47,259.56,255.22,257.63,1505368.0
2024-03-15,255.33,258.75,255.33,256.29,3390965.0
2024-03-16,255.33,258.75,255.33,256.29,3390965.0
2024-03-17,255.33,258.75,255.33,256.29,3390965.0
2024-03-18,256.52,258.29,256.01,257.64,1267405.0
2024-03-19,259.0,259.69,258.065,258.48,1611208.0
2024-03-20,258.08,260.09,257.632,258.51,1774773.0
2024-03-21,257.59,258.0,255.84,256.31,2748117.0
2024-03-22,256.6,257.32,255.4,255.51,1198170.0
2024-03-23,256.6,257.32,255.4,255.51,1198170.0
2024-03-24,256.6,257.32,255.4,255.51,1198170.0
2024-03-25,256.08,256.9,255.04,255.61,1332261.0
2024-03-26,254.78,257.555,254.41,256.08,2359151.0
2024-03-27,256.98,258.59,256.6,258.5,1493616.0
2024-03-28,259.18,259.92,257.965,259.13,1878945.0
2024-03-29,259.18,259.92,257.965,259.13,1878945.0
2024-03-30,259.18,259.92,257.965,259.13,1878945.0
2024-03-31,259.18,259.92,257.965,259.13,1878945.0
2024-04-01,258.97,259.0,256.6,257.4,753394.0
2024-04-02,257.86,258.28,256.06,256.34,928934.0
2024-04-03,256.06,257.0,254.6,254.79,1102234.0
2024-04-04,255.31,257.07,252.02,252.23,1331062.0
2024-04-05,254.0,254.71,252.445,252.9,1266199.0
2024-04-06,254.0,254.71,252.445,252.9,1266199.0
2024-04-07,254.0,254.71,252.445,252.9,1266199.0
2024-04-08,252.56,253.88,251.82,253.16,1271195.0
2024-04-09,253.32,253.685,246.85,248.03,1424989.0
