,BBSI US Equity,BBSI US Equity,BBSI US Equity,BBSI US Equity,BBSI US Equity
2021-05-30,72.6102,72.6102,70.9396,71.4965,14007.0
2021-05-31,72.6102,72.6102,70.9396,71.4965,14007.0
2021-06-01,71.4197,71.5637,70.5412,71.5349,23156.0
2021-06-02,71.5349,71.7125,70.4698,71.0548,32661.0
2021-06-03,70.474,71.8613,70.4692,71.6981,24086.0
2021-06-04,71.6597,72.2837,71.1845,71.4101,24514.0
2021-06-05,71.6597,72.2837,71.1845,71.4101,24514.0
2021-06-06,71.6597,72.2837,71.1845,71.4101,24514.0
2021-06-07,71.4101,72.0149,71.1413,71.6213,15194.0
2021-06-08,71.4533,72.0725,71.4533,71.9285,16720.0
2021-06-09,71.6573,72.5718,71.5829,72.1589,18553.0
2021-06-10,72.3701,72.4662,71.8157,72.1877,21361.0
2021-06-11,72.3221,72.8118,71.8517,72.3221,17886.0
2021-06-12,72.3221,72.8118,71.8517,72.3221,17886.0
2021-06-13,72.3221,72.8118,71.8517,72.3221,17886.0
2021-06-14,72.0533,72.591,71.3808,72.4085,31807.0
2021-06-15,72.6006,72.8694,71.8229,72.8694,19278.0
2021-06-16,72.1829,72.591,71.5253,71.6693,24365.0
2021-06-17,71.8421,71.9381,70.5652,71.2565,29221.0
2021-06-18,70.4212,70.4212,67.4546,68.0978,95379.0
2021-06-19,70.4212,70.4212,67.4546,68.0978,95379.0
2021-06-20,70.4212,70.4212,67.4546,68.0978,95379.0
2021-06-21,68.4051,69.922,68.0978,69.0483,30269.0
2021-06-22,68.357,70.571,68.357,69.874,33277.0
2021-06-23,70.1428,71.0644,69.9892,70.45,25066.0
2021-06-24,70.8916,72.3509,70.834,71.7845,26495.0
2021-06-25,71.7077,73.4166,71.4197,72.9654,113967.0
2021-06-26,71.7077,73.4166,71.4197,72.9654,113967.0
2021-06-27,71.7077,73.4166,71.4197,72.9654,113967.0
2021-06-28,72.8406,72.8406,70.8916,71.1989,25253.0
2021-06-29,71.4581,71.891,69.8164,70.114,13737.0
2021-06-30,70.1908,70.378,69.5283,69.7107,17428.0
2021-07-01,69.8164,71.0644,69.8164,70.4308,26196.0
2021-07-02,70.5652,70.5652,69.3171,69.6531,13547.0
2021-07-03,70.5652,70.5652,69.3171,69.6531,13547.0
2021-07-04,70.5652,70.5652,69.3171,69.6531,13547.0
2021-07-05,70.5652,70.5652,69.3171,69.6531,13547.0
2021-07-06,68.7507,68.7507,66.9073,67.5506,28575.0
2021-07-07,67.8194,71.0452,67.8194,68.9139,41422.0
2021-07-08,67.637,68.8083,67.1186,68.5299,18573.0
2021-07-09,68.7795,69.9796,68.6067,69.5955,24181.0
2021-07-10,68.7795,69.9796,68.6067,69.5955,24181.0
2021-07-11,68.7795,69.9796,68.6067,69.5955,24181.0
2021-07-12,69.3075,70.5652,69.1305,69.7972,14151.0
2021-07-13,69.4995,69.4995,68.914,69.3651,16452.0
2021-07-14,69.3843,70.0372,68.7699,70.0276,17646.0
2021-07-15,69.5187,70.0852,69.0207,69.7299,15431.0
2021-07-16,70.2772,71.0452,69.1443,69.7395,32615.0
2021-07-17,70.2772,71.0452,69.1443,69.7395,32615.0
2021-07-18,70.2772,71.0452,69.1443,69.7395,32615.0
2021-07-19,68.6067,69.1251,66.4369,66.8785,23876.0
2021-07-20,66.9169,70.4692,66.7249,68.261,33401.0
2021-07-21,68.9235,70.2292,68.4051,68.8947,14577.0
2021-07-22,68.0114,68.0594,67.1618,67.4066,7611.0
2021-07-23,68.2226,68.9331,67.9922,68.9331,7516.0
2021-07-24,68.2226,68.9331,67.9922,68.9331,7516.0
2021-07-25,68.2226,68.9331,67.9922,68.9331,7516.0
2021-07-26,68.9427,68.9427,67.877,68.213,12080.0
2021-07-27,67.4642,69.3363,67.4642,68.9427,14790.0
2021-07-28,68.9523,70.0084,68.2898,69.9508,14861.0
2021-07-29,69.922,70.8148,69.922,70.2868,10211.0
2021-07-30,69.922,70.402,69.5187,70.2868,12095.0
2021-07-31,69.922,70.402,69.5187,70.2868,12095.0
2021-08-01,69.922,70.402,69.5187,70.2868,12095.0
2021-08-02,70.2772,71.1317,69.2307,69.6339,14196.0
2021-08-03,69.2499,70.3444,68.8275,69.6531,19081.0
2021-08-04,68.9523,69.4227,67.9826,68.8467,15967.0
2021-08-05,69.5283,73.9255,69.5283,73.6758,29646.0
2021-08-06,73.7334,73.9255,72.0293,72.9462,17440.0
2021-08-07,73.7334,73.9255,72.0293,72.9462,17440.0
2021-08-08,73.7334,73.9255,72.0293,72.9462,17440.0
2021-08-09,73.0614,74.8759,72.26,74.7991,33614.0
2021-08-10,74.2807,75.188,73.5333,75.0871,16085.0
2021-08-11,75.0199,75.308,74.0695,75.0583,8902.0
2021-08-12,75.1736,76.0856,74.4919,75.7016,17742.0
2021-08-13,75.836,75.836,75.26,75.26,10452.0
2021-08-14,75.836,75.836,75.26,75.26,10452.0
2021-08-15,75.836,75.836,75.26,75.26,10452.0
2021-08-16,75.0871,75.5672,74.4426,74.8951,12211.0
2021-08-17,74.7895,74.7895,73.1094,73.7526,9897.0
2021-08-18,73.3014,73.7526,71.5733,71.6981,9410.0
2021-08-19,70.9751,72.4403,70.9665,71.8523,14438.0
2021-08-20,71.3511,72.7777,70.3871,71.8909,30652.0
2021-08-21,71.3511,72.7777,70.3871,71.8909,30652.0
2021-08-22,71.3511,72.7777,70.3871,71.8909,30652.0
2021-08-23,72.0692,72.9416,71.9873,72.8355,14271.0
2021-08-24,72.9223,72.9223,72.2572,72.3246,8542.0
2021-08-25,72.2014,73.7609,71.8234,71.9873,15157.0
2021-08-26,72.5705,72.7295,71.968,72.2668,16004.0
2021-08-27,72.4307,73.7898,72.3921,73.6934,29354.0
2021-08-28,72.4307,73.7898,72.3921,73.6934,29354.0
2021-08-29,72.4307,73.7898,72.3921,73.6934,29354.0
2021-08-30,74.0115,74.0115,73.279,73.6163,17613.0
2021-08-31,73.6163,75.1779,73.6163,74.7056,34733.0
2021-09-01,73.5513,74.4646,73.4621,74.4453,7374.0
2021-09-02,74.1851,75.5635,74.1851,75.0622,21213.0
2021-09-03,74.5321,74.6863,73.2693,74.4357,17977.0
2021-09-04,74.5321,74.6863,73.2693,74.4357,17977.0
2021-09-05,74.5321,74.6863,73.2693,74.4357,17977.0
2021-09-06,74.5321,74.6863,73.2693,74.4357,17977.0
2021-09-07,74.0694,74.9659,73.7609,74.1272,16390.0
2021-09-08,74.1513,76.0455,74.1465,75.5057,25277.0
2021-09-09,75.496,76.3925,74.3971,74.455,29610.0
2021-09-10,75.0044,75.4767,73.5007,73.8862,20698.0
2021-09-11,75.0044,75.4767,73.5007,73.8862,20698.0
2021-09-12,75.0044,75.4767,73.5007,73.8862,20698.0
2021-09-13,74.0983,74.0983,72.315,73.1729,25884.0
2021-09-14,73.0283,73.0717,71.3318,71.6017,12494.0
2021-09-15,71.6595,74.5224,71.3511,73.3561,26053.0
2021-09-16,74.5273,74.5273,72.5897,73.3271,27828.0
2021-09-17,72.8645,73.7416,70.5895,71.1486,132057.0
2021-09-18,72.8645,73.7416,70.5895,71.1486,132057.0
2021-09-19,72.8645,73.7416,70.5895,71.1486,132057.0
2021-09-20,70.0112,71.5342,69.163,71.2836,22766.0
2021-09-21,72.0162,72.556,70.8305,70.9558,20471.0
2021-09-22,71.1197,74.079,71.1197,73.1826,22783.0
2021-09-23,73.6645,75.39,73.3946,73.8573,15429.0
2021-09-24,73.4717,75.9587,73.3753,75.6503,22108.0
2021-09-25,73.4717,75.9587,73.3753,75.6503,22108.0
2021-09-26,73.4717,75.9587,73.3753,75.6503,22108.0
2021-09-27,75.3321,78.3686,75.3321,76.6335,38491.0
2021-09-28,76.46,76.46,74.4357,74.9273,19296.0
2021-09-29,75.8623,76.4359,75.0912,75.496,12091.0
2021-09-30,75.9973,76.3443,73.1247,73.5103,21518.0
2021-10-01,73.7898,76.8166,73.385,76.4889,26258.0
2021-10-02,73.7898,76.8166,73.385,76.4889,26258.0
2021-10-03,73.7898,76.8166,73.385,76.4889,26258.0
2021-10-04,76.6335,77.0672,75.5249,75.7948,18839.0
2021-10-05,76.2479,76.6142,75.7081,76.6142,11855.0
2021-10-06,75.8623,76.8937,74.2525,76.6335,25840.0
2021-10-07,77.1154,78.5517,77.0191,77.1154,54698.0
2021-10-08,78.0794,79.0433,77.1251,78.7445,62855.0
2021-10-09,78.0794,79.0433,77.1251,78.7445,62855.0
2021-10-10,78.0794,79.0433,77.1251,78.7445,62855.0
2021-10-11,78.7445,79.9109,77.5492,78.5517,50733.0
2021-10-12,78.8987,79.3904,77.1154,77.9444,31512.0
2021-10-13,77.9444,77.9444,75.7466,76.4503,13403.0
2021-10-14,76.8745,76.8745,75.0189,75.7274,24742.0
2021-10-15,76.8552,78.0119,75.6021,76.8841,48736.0
2021-10-16,76.8552,78.0119,75.6021,76.8841,48736.0
2021-10-17,76.8552,78.0119,75.6021,76.8841,48736.0
2021-10-18,76.5949,77.6649,76.3106,77.048,18520.0
2021-10-19,77.6649,78.0794,76.6335,78.0312,31851.0
2021-10-20,78.0794,79.3229,77.1484,79.1204,34463.0
2021-10-21,79.3518,79.5157,78.4842,78.6096,39997.0
2021-10-22,78.3589,79.2265,77.8074,78.5614,35910.0
2021-10-23,78.3589,79.2265,77.8074,78.5614,35910.0
2021-10-24,78.3589,79.2265,77.8074,78.5614,35910.0
2021-10-25,79.2265,79.2265,78.036,78.9662,27086.0
2021-10-26,78.9277,79.0722,78.0505,78.0794,32440.0
2021-10-27,78.2529,79.2361,77.7613,78.6578,23889.0
2021-10-28,79.1204,79.6015,78.9566,79.0433,37597.0
2021-10-29,79.1301,79.6868,79.0048,79.0433,57707.0
2021-10-30,79.1301,79.6868,79.0048,79.0433,57707.0
2021-10-31,79.1301,79.6868,79.0048,79.0433,57707.0
2021-11-01,79.4289,81.3231,78.7541,80.6917,67812.0
2021-11-02,81.0483,82.4171,81.0483,81.4821,38184.0
2021-11-03,81.5689,83.6895,80.0266,82.1569,51042.0
2021-11-04,81.5014,81.5014,73.8429,76.5371,85999.0
2021-11-05,76.7781,80.5278,76.7491,79.3518,41932.0
2021-11-06,76.7781,80.5278,76.7491,79.3518,41932.0
2021-11-07,76.7781,80.5278,76.7491,79.3518,41932.0
2021-11-08,79.3422,79.8627,77.0287,78.33,47623.0
2021-11-09,77.9252,78.4842,77.3564,77.3564,22803.0
2021-11-10,76.8263,77.5492,76.219,76.7202,31132.0
2021-11-11,76.9901,77.795,76.5467,77.395,20491.0
2021-11-12,78.3204,78.3204,76.6335,77.0383,13729.0
2021-11-13,78.3204,78.3204,76.6335,77.0383,13729.0
2021-11-14,78.3204,78.3204,76.6335,77.0383,13729.0
2021-11-15,76.9805,76.9805,74.8502,75.1876,37934.0
2021-11-16,74.8887,76.1274,74.267,75.4382,15540.0
2021-11-17,75.043,75.1008,73.4332,73.9634,14901.0
2021-11-18,73.9634,73.9634,72.115,73.1505,59501.0
2021-11-19,72.9473,74.3843,71.9989,72.8408,39891.0
2021-11-20,72.9473,74.3843,71.9989,72.8408,39891.0
2021-11-21,72.9473,74.3843,71.9989,72.8408,39891.0
2021-11-22,72.6956,74.6069,72.1537,73.673,48200.0
2021-11-23,73.637,74.9117,73.4989,74.5537,22547.0
2021-11-24,73.6247,74.244,73.6247,73.8085,23773.0
2021-11-25,73.6247,74.244,73.6247,73.8085,23773.0
2021-11-26,72.0763,72.4731,70.4312,71.5924,41345.0
2021-11-27,72.0763,72.4731,70.4312,71.5924,41345.0
2021-11-28,72.0763,72.4731,70.4312,71.5924,41345.0
2021-11-29,71.9989,71.9989,70.286,70.586,22918.0
2021-11-30,69.8602,70.3054,68.3022,68.3118,30675.0
2021-12-01,69.5699,69.9279,67.4602,67.5183,41276.0
2021-12-02,68.8151,69.3376,68.0118,68.9022,34995.0
2021-12-03,68.7086,68.7086,66.7248,67.1893,13885.0
2021-12-04,68.7086,68.7086,66.7248,67.1893,13885.0
2021-12-05,68.7086,68.7086,66.7248,67.1893,13885.0
2021-12-06,67.9731,68.3699,67.6635,68.0989,20604.0
2021-12-07,68.4667,69.1441,68.0118,68.2635,25850.0
2021-12-08,68.2344,68.2344,67.7409,68.0118,12438.0
2021-12-09,67.6538,68.3022,66.4635,66.5506,12055.0
2021-12-10,66.7151,68.0989,65.3699,66.957,22145.0
2021-12-11,66.7151,68.0989,65.3699,66.957,22145.0
2021-12-12,66.7151,68.0989,65.3699,66.957,22145.0
2021-12-13,66.6086,67.6344,64.3345,64.799,51009.0
2021-12-14,64.4313,65.4764,63.3571,63.899,90773.0
2021-12-15,64.228,64.5377,62.7668,63.7055,89660.0
2021-12-16,64.4603,65.3893,63.3764,63.4345,61980.0
2021-12-17,63.3087,65.8732,62.5152,64.8377,110924.0
2021-12-18,63.3087,65.8732,62.5152,64.8377,110924.0
2021-12-19,63.3087,65.8732,62.5152,64.8377,110924.0
2021-12-20,64.4409,66.4925,62.9893,66.0667,98745.0
2021-12-21,66.8699,67.7118,65.4208,66.7635,58297.0
2021-12-22,66.5893,67.828,65.8054,67.7022,37195.0
2021-12-23,67.8764,67.886,67.1215,67.1312,16583.0
2021-12-24,67.8764,67.886,67.1215,67.1312,16583.0
2021-12-25,67.8764,67.886,67.1215,67.1312,16583.0
2021-12-26,67.8764,67.886,67.1215,67.1312,16583.0
2021-12-27,67.3828,68.6505,67.0054,68.186,34309.0
2021-12-28,67.8473,68.3989,67.6635,67.7409,38347.0
2021-12-29,68.0796,68.0796,67.3925,67.4989,27242.0
2021-12-30,67.2473,67.5667,66.4538,66.8796,21486.0
2021-12-31,66.3474,66.8409,66.0328,66.8312,33009.0
2022-01-01,66.3474,66.8409,66.0328,66.8312,33009.0
2022-01-02,66.3474,66.8409,66.0328,66.8312,33009.0
2022-01-03,66.7828,67.8376,66.2119,66.9667,29075.0
2022-01-04,67.2667,68.4086,66.7635,66.7635,35925.0
2022-01-05,67.0054,67.3006,65.8538,66.028,39508.0
2022-01-06,66.3861,66.9377,65.5151,66.5796,69209.0
2022-01-07,66.5312,66.5312,64.8474,64.9054,23941.0
2022-01-08,66.5312,66.5312,64.8474,64.9054,23941.0
2022-01-09,66.5312,66.5312,64.8474,64.9054,23941.0
2022-01-10,64.5764,64.5764,63.2216,64.0732,35182.0
2022-01-11,64.0732,65.1571,63.4829,64.6151,36049.0
2022-01-12,65.0119,65.0506,64.0345,64.1216,42165.0
2022-01-13,64.8377,65.0119,63.9184,64.228,24497.0
2022-01-14,63.8893,64.6345,62.9022,63.8216,40913.0
2022-01-15,63.8893,64.6345,62.9022,63.8216,40913.0
2022-01-16,63.8893,64.6345,62.9022,63.8216,40913.0
2022-01-17,63.8893,64.6345,62.9022,63.8216,40913.0
2022-01-18,62.7764,62.8828,61.8136,62.3603,25469.0
2022-01-19,62.7377,62.9313,61.8861,62.2152,31624.0
2022-01-20,62.1571,63.5022,62.1571,62.4958,48615.0
2022-01-21,62.0119,63.8603,60.9474,62.9119,41710.0
2022-01-22,62.0119,63.8603,60.9474,62.9119,41710.0
2022-01-23,62.0119,63.8603,60.9474,62.9119,41710.0
2022-01-24,63.2119,64.4119,61.9345,63.87,76413.0
2022-01-25,64.5377,64.5377,62.204,63.0087,38968.0
2022-01-26,63.87,64.528,61.9055,62.5442,36671.0
2022-01-27,63.1829,63.5506,61.7265,62.2926,31384.0
2022-01-28,62.2829,62.4668,60.8154,62.4087,50168.0
2022-01-29,62.2829,62.4668,60.8154,62.4087,50168.0
2022-01-30,62.2829,62.4668,60.8154,62.4087,50168.0
2022-01-31,62.0023,63.0667,61.8668,61.9345,56414.0
2022-02-01,62.0023,63.0474,61.5861,62.4281,44695.0
2022-02-02,62.4184,62.8732,61.3249,61.6829,33153.0
2022-02-03,61.1894,61.9345,60.3474,60.6862,82097.0
2022-02-04,60.8023,62.7668,60.4636,62.0894,34178.0
2022-02-05,60.8023,62.7668,60.4636,62.0894,34178.0
2022-02-06,60.8023,62.7668,60.4636,62.0894,34178.0
2022-02-07,62.1765,62.2345,60.9668,61.4603,39549.0
2022-02-08,61.2668,62.0603,60.7829,61.5958,63335.0
2022-02-09,62.1087,62.3894,60.6184,60.6281,105152.0
2022-02-10,60.2991,60.5797,59.012,59.0313,149967.0
2022-02-11,59.2636,59.7571,58.0636,58.6249,105519.0
2022-02-12,59.2636,59.7571,58.0636,58.6249,105519.0
2022-02-13,59.2636,59.7571,58.0636,58.6249,105519.0
2022-02-14,58.4701,58.6733,57.4636,57.812,73250.0
2022-02-15,58.3055,59.2442,57.6088,58.0636,64375.0
2022-02-16,58.1701,58.4701,57.7152,58.1701,43788.0
2022-02-17,58.0636,59.1571,57.783,58.6926,88779.0
2022-02-18,58.4604,59.8491,58.3346,58.6926,103387.0
2022-02-19,58.4604,59.8491,58.3346,58.6926,103387.0
2022-02-20,58.4604,59.8491,58.3346,58.6926,103387.0
2022-02-21,58.4604,59.8491,58.3346,58.6926,103387.0
2022-02-22,58.441,59.4475,58.1604,58.383,71833.0
2022-02-23,58.5668,58.8184,57.2894,57.2991,54480.0
2022-02-24,56.4378,57.6959,55.8959,57.5604,78119.0
2022-02-25,57.8314,59.012,57.8314,58.9152,23295.0
2022-02-26,57.8314,59.012,57.8314,58.9152,23295.0
2022-02-27,57.8314,59.012,57.8314,58.9152,23295.0
2022-02-28,58.4217,59.0313,57.8991,58.2088,46441.0
2022-03-01,58.3539,58.7894,56.312,56.7959,58559.0
2022-03-02,56.7959,59.5106,56.7959,59.2152,51073.0
2022-03-03,64.7796,70.5957,64.7796,68.9409,124788.0
2022-03-04,68.128,72.0569,68.128,71.0602,71279.0
2022-03-05,68.128,72.0569,68.128,71.0602,71279.0
2022-03-06,68.128,72.0569,68.128,71.0602,71279.0
2022-03-07,70.9441,70.9441,68.1183,70.2279,199402.0
2022-03-08,69.8989,71.3602,69.8989,70.3731,65249.0
2022-03-09,71.2441,72.2698,70.5183,70.7505,65334.0
2022-03-10,70.1892,72.1827,70.1892,71.844,37730.0
2022-03-11,71.6505,72.0569,71.2344,71.7473,25762.0
2022-03-12,71.6505,72.0569,71.2344,71.7473,25762.0
2022-03-13,71.6505,72.0569,71.2344,71.7473,25762.0
2022-03-14,71.5828,72.9279,71.186,72.9279,58887.0
2022-03-15,73.4118,73.4118,72.3956,72.4053,37593.0
2022-03-16,72.744,73.1408,71.8537,73.1408,71389.0
2022-03-17,72.995,74.3455,71.4454,73.9569,40342.0
2022-03-18,73.9569,74.8508,73.4128,74.6273,66782.0
2022-03-19,73.9569,74.8508,73.4128,74.6273,66782.0
2022-03-20,73.9569,74.8508,73.4128,74.6273,66782.0
2022-03-21,74.6273,74.8119,72.9173,73.51,42545.0
2022-03-22,73.5488,74.365,72.8299,73.4808,45774.0
2022-03-23,73.1116,74.2872,73.063,74.1804,31863.0
2022-03-24,74.1804,75.7155,73.5683,75.7155,22112.0
2022-03-25,75.3754,75.6232,75.22,75.4434,33572.0
2022-03-26,75.3754,75.6232,75.22,75.4434,33572.0
2022-03-27,75.3754,75.6232,75.22,75.4434,33572.0
2022-03-28,75.7835,76.0944,74.0638,74.8119,35973.0
2022-03-29,74.569,76.9299,74.569,75.7835,54943.0
2022-03-30,75.4337,75.7981,74.4233,74.5884,33333.0
2022-03-31,73.7723,75.9292,73.4225,75.2685,63647.0
2022-04-01,75.4629,76.143,74.6467,75.8321,82736.0
2022-04-02,75.4629,76.143,74.6467,75.8321,82736.0
2022-04-03,75.4629,76.143,74.6467,75.8321,82736.0
2022-04-04,75.3613,75.5114,73.8209,74.0735,38199.0
2022-04-05,73.8695,73.8889,72.519,72.7813,34001.0
2022-04-06,72.791,72.791,71.3142,71.4891,28870.0
2022-04-07,71.2365,71.8583,70.6244,71.7417,49059.0
2022-04-08,72.0817,72.3246,70.9644,71.0616,21385.0
2022-04-09,72.0817,72.3246,70.9644,71.0616,21385.0
2022-04-10,72.0817,72.3246,70.9644,71.0616,21385.0
2022-04-11,71.081,71.6834,70.9256,71.4114,25139.0
2022-04-12,71.4308,72.3344,71.2268,71.4988,30290.0
2022-04-13,71.4988,72.1886,71.2851,71.7903,31376.0
2022-04-14,71.6737,72.2955,71.1976,71.3822,37508.0
2022-04-15,71.6737,72.2955,71.1976,71.3822,37508.0
2022-04-16,71.6737,72.2955,71.1976,71.3822,37508.0
2022-04-17,71.6737,72.2955,71.1976,71.3822,37508.0
2022-04-18,71.0033,71.6348,70.6049,71.149,37593.0
2022-04-19,71.1102,72.1595,71.1102,72.14,30593.0
2022-04-20,72.1886,74.3455,72.1886,74.2387,32963.0
2022-04-21,74.1998,75.7349,74.1998,75.6863,44217.0
2022-04-22,75.3754,75.3754,72.6161,72.7619,30175.0
2022-04-23,75.3754,75.3754,72.6161,72.7619,30175.0
2022-04-24,75.3754,75.3754,72.6161,72.7619,30175.0
2022-04-25,72.3344,72.8882,71.4405,72.859,44463.0
2022-04-26,72.4315,73.6946,72.3829,72.723,37183.0
2022-04-27,72.655,72.791,70.7118,70.9256,31112.0
2022-04-28,70.5661,72.072,69.9734,71.8874,38023.0
2022-04-29,71.9749,72.2761,69.201,69.9248,45693.0
2022-04-30,71.9749,72.2761,69.201,69.9248,45693.0
2022-05-01,71.9749,72.2761,69.201,69.9248,45693.0
2022-05-02,69.9831,71.5668,69.6139,70.5175,71404.0
2022-05-03,70.8673,71.732,70.5807,71.6154,36295.0
2022-05-04,70.5928,72.7813,70.5928,72.7813,57178.0
2022-05-05,74.8216,78.6982,74.2775,75.8418,122214.0
2022-05-06,75.2977,75.5406,72.7376,74.4913,75608.0
2022-05-07,75.2977,75.5406,72.7376,74.4913,75608.0
2022-05-08,75.2977,75.5406,72.7376,74.4913,75608.0
2022-05-09,74.4233,75.9729,72.5287,74.2678,187008.0
2022-05-10,74.9285,74.9285,71.664,73.0339,49668.0
2022-05-11,73.0145,74.0055,71.5377,72.004,43810.0
2022-05-12,72.3927,72.3927,68.5063,69.303,36122.0
2022-05-13,69.4585,71.732,69.4585,71.4599,41369.0
2022-05-14,69.4585,71.732,69.4585,71.4599,41369.0
2022-05-15,69.4585,71.732,69.4585,71.4599,41369.0
2022-05-16,71.4114,71.4114,69.9248,70.4884,34476.0
2022-05-17,71.2559,72.2663,69.9538,71.9846,17618.0
2022-05-18,72.6356,72.6356,69.3613,70.0511,35858.0
2022-05-19,70.0024,71.3878,69.5243,70.2463,44465.0
2022-05-20,70.4512,70.4512,68.4121,69.3389,19101.0
2022-05-21,70.4512,70.4512,68.4121,69.3389,19101.0
2022-05-22,70.4512,70.4512,68.4121,69.3389,19101.0
2022-05-23,69.7975,70.656,69.2609,70.6463,27370.0
2022-05-24,69.9146,70.4414,69.1926,70.1097,28329.0
2022-05-25,69.3877,71.1634,69.217,70.8707,34521.0
2022-05-26,70.8707,72.5878,70.3877,72.2659,28265.0
2022-05-27,72.7829,73.183,72.2268,72.422,29006.0
2022-05-28,72.7829,73.183,72.2268,72.422,29006.0
2022-05-29,72.7829,73.183,72.2268,72.422,29006.0
2022-05-30,72.7829,73.183,72.2268,72.422,29006.0
2022-05-31,71.7293,73.2415,71.3488,73.0366,58354.0
2022-06-01,73.3391,73.3391,71.8268,72.4024,35032.0
2022-06-02,72.5,73.3586,72.3537,73.3391,32320.0
2022-06-03,72.9391,73.5439,72.0707,72.3049,39220.0
2022-06-04,72.9391,73.5439,72.0707,72.3049,39220.0
2022-06-05,72.9391,73.5439,72.0707,72.3049,39220.0
2022-06-06,72.6073,74.383,72.6073,73.4269,90625.0
2022-06-07,73.4269,73.9147,72.9586,73.1927,28256.0
2022-06-08,72.8025,74.6659,72.2463,73.9147,36238.0
2022-06-09,73.183,73.2317,72.2756,72.5293,31924.0
2022-06-10,72.0317,72.0317,69.0462,69.7682,32590.0
2022-06-11,72.0317,72.0317,69.0462,69.7682,32590.0
2022-06-12,72.0317,72.0317,69.0462,69.7682,32590.0
2022-06-13,68.7633,68.7633,66.3925,67.7779,48603.0
2022-06-14,68.0023,68.4218,66.9681,67.9242,36915.0
2022-06-15,68.5584,68.656,67.5925,68.2169,31433.0
2022-06-16,67.2315,67.2315,65.5144,66.0022,48862.0
2022-06-17,66.2071,67.4267,65.9291,66.9388,70601.0
2022-06-18,66.2071,67.4267,65.9291,66.9388,70601.0
2022-06-19,66.2071,67.4267,65.9291,66.9388,70601.0
2022-06-20,66.2071,67.4267,65.9291,66.9388,70601.0
2022-06-21,67.0754,70.0999,64.3251,69.9146,54076.0
2022-06-22,68.9096,70.6756,68.9096,70.2755,79543.0
2022-06-23,70.256,71.0024,68.9535,69.7194,66940.0
2022-06-24,69.7389,74.5976,69.7389,74.022,300268.0
2022-06-25,69.7389,74.5976,69.7389,74.022,300268.0
2022-06-26,69.7389,74.5976,69.7389,74.022,300268.0
2022-06-27,74.2659,74.9626,71.339,71.4366,55548.0
2022-06-28,71.8951,71.8951,70.2853,70.5195,21653.0
2022-06-29,70.8414,71.1048,68.7828,69.6706,35851.0
2022-06-30,69.378,71.1341,68.8609,71.0951,39338.0
2022-07-01,70.8024,71.9537,67.4852,71.7488,30272.0
2022-07-02,70.8024,71.9537,67.4852,71.7488,30272.0
2022-07-03,70.8024,71.9537,67.4852,71.7488,30272.0
2022-07-04,70.8024,71.9537,67.4852,71.7488,30272.0
2022-07-05,70.8024,70.939,69.4072,70.7341,32657.0
2022-07-06,70.3926,72.2268,70.0707,72.1585,37601.0
2022-07-07,72.2366,72.8903,71.4756,72.3732,28409.0
2022-07-08,73.0561,73.6415,72.1488,73.1927,33644.0
2022-07-09,73.0561,73.6415,72.1488,73.1927,33644.0
2022-07-10,73.0561,73.6415,72.1488,73.1927,33644.0
2022-07-11,72.6464,73.3586,70.9472,72.1,19343.0
2022-07-12,72.0707,73.2415,70.9878,71.9927,15219.0
2022-07-13,71.417,72.4854,71.0561,71.778,26735.0
2022-07-14,71.4073,71.6561,69.9926,71.3683,21329.0
2022-07-15,72.0902,73.3683,71.378,72.5585,35869.0
2022-07-16,72.0902,73.3683,71.378,72.5585,35869.0
2022-07-17,72.0902,73.3683,71.378,72.5585,35869.0
2022-07-18,73.4561,74.4903,72.7537,72.7732,32681.0
2022-07-19,73.4171,75.3684,73.4171,74.8806,24509.0
2022-07-20,75.0367,75.7196,74.1488,75.2123,24931.0
2022-07-21,75.2123,76.3733,74.1781,76.2367,30899.0
2022-07-22,76.4904,76.4904,74.8708,75.7001,24955.0
2022-07-23,76.4904,76.4904,74.8708,75.7001,24955.0
2022-07-24,76.4904,76.4904,74.8708,75.7001,24955.0
2022-07-25,75.905,76.3489,75.1635,76.1782,53027.0
2022-07-26,76.2075,76.7343,75.8855,76.5684,20671.0
2022-07-27,76.7441,78.2953,76.7148,77.9929,25304.0
2022-07-28,77.5929,79.7588,77.5929,79.5832,50135.0
2022-07-29,79.671,80.1295,79.1637,79.6027,40550.0
2022-07-30,79.671,80.1295,79.1637,79.6027,40550.0
2022-07-31,79.671,80.1295,79.1637,79.6027,40550.0
2022-08-01,79.7295,80.3734,78.4417,79.8076,36020.0
2022-08-02,79.9051,79.9051,72.1784,78.9978,18988.0
2022-08-03,79.6905,79.6905,77.9734,78.7832,33540.0
2022-08-04,83.8955,83.8955,78.7149,78.7149,96263.0
2022-08-05,77.8953,81.3881,77.8953,81.0759,41282.0
2022-08-06,77.8953,81.3881,77.8953,81.0759,41282.0
2022-08-07,77.8953,81.3881,77.8953,81.0759,41282.0
2022-08-08,81.6613,82.5686,81.5686,81.8662,107143.0
2022-08-09,81.4369,81.4369,79.9929,80.8222,40412.0
2022-08-10,81.9052,82.4418,81.0857,81.2808,29735.0
2022-08-11,81.4174,82.4516,80.9881,81.3296,29643.0
2022-08-12,81.4759,82.7345,81.3198,82.5979,36290.0
2022-08-13,81.4759,82.7345,81.3198,82.5979,36290.0
