,PPL US Equity,PPL US Equity,PPL US Equity,PPL US Equity,PPL US Equity
2022-05-02,26.4883,26.5535,25.8547,26.1901,5218593.0
2022-05-03,26.2554,26.6513,26.1342,26.2461,4963614.0
2022-05-04,26.3765,26.9262,26.2833,26.9169,6061844.0
2022-05-05,26.4603,27.1125,26.3299,26.833,5584178.0
2022-05-06,26.7026,27.2942,26.5815,27.2337,6842609.0
2022-05-07,26.7026,27.2942,26.5815,27.2337,6842609.0
2022-05-08,26.7026,27.2942,26.5815,27.2337,6842609.0
2022-05-09,27.1219,27.1312,26.7212,26.8237,5723022.0
2022-05-10,26.8423,27.0753,25.9805,26.3485,6608526.0
2022-05-11,26.3951,26.9355,26.3113,26.4603,5974502.0
2022-05-12,26.4697,26.5535,26.1622,26.4044,5770429.0
2022-05-13,26.6001,26.9029,26.3858,26.8051,4521857.0
2022-05-14,26.6001,26.9029,26.3858,26.8051,4521857.0
2022-05-15,26.6001,26.9029,26.3858,26.8051,4521857.0
2022-05-16,26.861,27.0846,26.656,27.0007,3746750.0
2022-05-17,27.1498,27.4014,26.8656,27.3827,4944175.0
2022-05-18,27.4852,27.5504,27.2663,27.3641,5221463.0
2022-05-19,27.2802,27.3688,26.7818,27.215,5466538.0
2022-05-20,27.2802,27.3864,26.8051,27.2057,6121547.0
2022-05-21,27.2802,27.3864,26.8051,27.2057,6121547.0
2022-05-22,27.2802,27.3864,26.8051,27.2057,6121547.0
2022-05-23,27.4852,27.6343,27.2523,27.5504,6783182.0
2022-05-24,27.6343,27.8532,27.3315,27.8206,4219823.0
2022-05-25,27.802,27.9138,27.6948,27.8952,3743084.0
2022-05-26,27.9511,28.4728,27.9306,28.1747,6128929.0
2022-05-27,28.0815,28.4169,28.0349,28.2865,3861819.0
2022-05-28,28.0815,28.4169,28.0349,28.2865,3861819.0
2022-05-29,28.0815,28.4169,28.0349,28.2865,3861819.0
2022-05-30,28.0815,28.4169,28.0349,28.2865,3861819.0
2022-05-31,28.0908,28.4029,27.8858,28.1188,7768423.0
2022-06-01,28.2306,28.2399,27.5225,27.8858,4503029.0
2022-06-02,28.007,28.0722,27.4107,27.8952,4864914.0
2022-06-03,27.802,27.9744,27.7368,27.7927,3692053.0
2022-06-04,27.802,27.9744,27.7368,27.7927,3692053.0
2022-06-05,27.802,27.9744,27.7368,27.7927,3692053.0
2022-06-06,27.9511,28.0442,27.7647,27.9231,6456551.0
2022-06-07,27.9511,28.4915,27.8486,28.4915,7534380.0
2022-06-08,28.3703,28.5474,28.0629,28.156,4899842.0
2022-06-09,28.1281,28.3144,27.1312,27.1498,8447312.0
2022-06-10,26.6933,26.833,26.3951,26.3951,9216489.0
2022-06-11,26.6933,26.833,26.3951,26.3951,9216489.0
2022-06-12,26.6933,26.833,26.3951,26.3951,9216489.0
2022-06-13,26.097,26.1901,25.1187,25.2305,7880120.0
2022-06-14,25.2025,25.305,23.9774,24.2522,9520177.0
2022-06-15,24.4572,24.774,24.159,24.4758,9767768.0
2022-06-16,24.159,24.2056,23.8143,23.982,9335340.0
2022-06-17,23.9115,24.1794,23.4745,23.8363,14627538.0
2022-06-18,23.9115,24.1794,23.4745,23.8363,14627538.0
2022-06-19,23.9115,24.1794,23.4745,23.8363,14627538.0
2022-06-20,23.9115,24.1794,23.4745,23.8363,14627538.0
2022-06-21,23.9491,24.499,23.8786,24.2969,6105130.0
2022-06-22,24.1559,24.795,24.1384,24.5977,5130671.0
2022-06-23,24.6728,25.0629,24.6634,25.0112,3617316.0
2022-06-24,25.1052,25.4812,25.0394,25.453,6998911.0
2022-06-25,25.1052,25.4812,25.0394,25.453,6998911.0
2022-06-26,25.1052,25.4812,25.0394,25.453,6998911.0
2022-06-27,25.3872,25.8195,25.3543,25.7162,2885164.0
2022-06-28,25.8759,26.0357,25.4859,25.5,2593975.0
2022-06-29,25.547,25.6692,25.2744,25.4342,2736137.0
2022-06-30,25.2274,25.6692,25.1428,25.5,4426764.0
2022-07-01,25.6222,26.1203,25.4624,26.0921,4956800.0
2022-07-02,25.6222,26.1203,25.4624,26.0921,4956800.0
2022-07-03,25.6222,26.1203,25.4624,26.0921,4956800.0
2022-07-04,25.6222,26.1203,25.4624,26.0921,4956800.0
2022-07-05,25.9323,25.9699,24.8373,25.218,5196851.0
2022-07-06,25.312,25.6128,25.077,25.4248,5579669.0
2022-07-07,25.6316,25.8336,25.4906,25.6128,5399644.0
2022-07-08,25.4718,25.6786,25.2509,25.547,3660722.0
2022-07-09,25.4718,25.6786,25.2509,25.547,3660722.0
2022-07-10,25.4718,25.6786,25.2509,25.547,3660722.0
2022-07-11,25.453,25.7538,25.4154,25.6692,5252568.0
2022-07-12,25.5752,25.8759,25.4812,25.6034,3718890.0
2022-07-13,25.359,25.6551,25.1804,25.4342,4619470.0
2022-07-14,25.0676,25.5187,25.0206,25.4906,5571251.0
2022-07-15,25.7538,25.8759,25.3977,25.8759,5039907.0
2022-07-16,25.7538,25.8759,25.3977,25.8759,5039907.0
2022-07-17,25.7538,25.8759,25.3977,25.8759,5039907.0
2022-07-18,25.7632,25.937,25.5235,25.5564,4524619.0
2022-07-19,25.7162,25.8148,25.6316,25.7538,3546867.0
2022-07-20,25.6316,25.7162,25.1898,25.5094,6812005.0
2022-07-21,25.4624,25.6128,25.3778,25.6034,3247155.0
2022-07-22,25.7068,25.7867,25.4459,25.688,4375744.0
2022-07-23,25.7068,25.7867,25.4459,25.688,4375744.0
2022-07-24,25.7068,25.7867,25.4459,25.688,4375744.0
2022-07-25,25.6504,26.2143,25.6504,26.1767,5894954.0
2022-07-26,26.1767,26.4305,26.1767,26.3553,3732341.0
2022-07-27,26.2801,26.4728,26.1109,26.3929,2849993.0
2022-07-28,26.5997,27.1354,26.4681,27.0602,4050415.0
2022-07-29,26.9944,27.3422,26.9568,27.3328,7245714.0
2022-07-30,26.9944,27.3422,26.9568,27.3328,7245714.0
2022-07-31,26.9944,27.3422,26.9568,27.3328,7245714.0
2022-08-01,27.2952,27.3939,27.0414,27.2576,5194051.0
2022-08-02,27.3234,27.5725,27.1542,27.3516,5049607.0
2022-08-03,27.4174,27.5396,26.7219,27.2482,4627671.0
2022-08-04,27.2858,27.3093,26.8112,26.8817,4938239.0
2022-08-05,26.8535,26.8911,26.1955,26.3835,4444822.0
2022-08-06,26.8535,26.8911,26.1955,26.3835,4444822.0
2022-08-07,26.8535,26.8911,26.1955,26.3835,4444822.0
2022-08-08,26.5057,26.7031,26.2989,26.4587,3774751.0
2022-08-09,26.5715,26.8065,26.4822,26.7689,3873869.0
2022-08-10,26.985,27.267,26.9193,27.2576,4490768.0
2022-08-11,27.3046,28.1787,27.2012,27.6618,9743249.0
2022-08-12,27.8404,28.4889,27.7746,28.4701,5968678.0
2022-08-13,27.8404,28.4889,27.7746,28.4701,5968678.0
2022-08-14,27.8404,28.4889,27.7746,28.4701,5968678.0
2022-08-15,28.6205,28.7803,28.3009,28.7615,6132244.0
2022-08-16,28.6863,29.0905,28.6205,29.0529,4910908.0
2022-08-17,28.8743,29.1281,28.8179,28.9777,4328489.0
2022-08-18,28.9495,29.0623,28.8461,29.0529,3130512.0
2022-08-19,29.0623,29.1093,28.8179,28.9589,3974420.0
2022-08-20,29.0623,29.1093,28.8179,28.9589,3974420.0
2022-08-21,29.0623,29.1093,28.8179,28.9589,3974420.0
2022-08-22,28.7709,28.7991,28.3197,28.4137,4461505.0
2022-08-23,28.4325,28.5171,28.3009,28.4137,3842424.0
2022-08-24,28.4137,28.5218,28.2633,28.4043,4292225.0
2022-08-25,28.4043,28.5359,28.2163,28.5171,2925814.0
2022-08-26,28.5829,28.5876,27.9908,28.0002,3055317.0
2022-08-27,28.5829,28.5876,27.9908,28.0002,3055317.0
2022-08-28,28.5829,28.5876,27.9908,28.0002,3055317.0
2022-08-29,27.8874,28.2774,27.6712,28.0848,3769575.0
2022-08-30,28.0566,28.0848,27.5255,27.5866,3837559.0
2022-08-31,27.6054,27.737,27.3046,27.3328,6104941.0
2022-09-01,27.314,27.5678,27.1119,27.5208,5123370.0
2022-09-02,27.5678,27.8866,27.1636,27.2012,5448986.0
2022-09-03,27.5678,27.8866,27.1636,27.2012,5448986.0
2022-09-04,27.5678,27.8866,27.1636,27.2012,5448986.0
2022-09-05,27.5678,27.8866,27.1636,27.2012,5448986.0
2022-09-06,27.267,27.3469,26.985,27.0884,4321447.0
2022-09-07,27.2294,27.9062,27.173,27.8122,5423185.0
2022-09-08,27.7127,28.1389,27.5707,28.0537,3786258.0
2022-09-09,28.2147,28.3757,28.0726,28.2715,2538999.0
2022-09-10,28.2147,28.3757,28.0726,28.2715,2538999.0
2022-09-11,28.2147,28.3757,28.0726,28.2715,2538999.0
2022-09-12,28.281,28.5746,28.2715,28.5651,4317960.0
2022-09-13,28.2715,28.5178,27.779,27.8643,4552432.0
2022-09-14,27.8927,28.2479,27.8264,28.0537,2580604.0
2022-09-15,27.8453,27.9353,27.3386,27.3528,4255485.0
2022-09-16,27.3528,27.5565,27.2865,27.3907,7180959.0
2022-09-17,27.3528,27.5565,27.2865,27.3907,7180959.0
2022-09-18,27.3528,27.5565,27.2865,27.3907,7180959.0
2022-09-19,27.3149,27.8074,27.2297,27.798,3811956.0
2022-09-20,27.7033,27.7127,27.1729,27.3718,4554379.0
2022-09-21,27.4854,27.6659,26.9077,26.9266,3405252.0
2022-09-22,26.955,27.0592,26.7419,26.8793,3716602.0
2022-09-23,26.6709,26.7372,26.2589,26.6614,3823291.0
2022-09-24,26.6709,26.7372,26.2589,26.6614,3823291.0
2022-09-25,26.6709,26.7372,26.2589,26.6614,3823291.0
2022-09-26,26.5857,26.7277,25.7901,26.0458,5229323.0
2022-09-27,26.1689,26.3205,25.4681,25.6764,4446995.0
2022-09-28,25.989,26.0174,25.6196,25.9132,6588429.0
2022-09-29,25.8374,25.8374,24.4641,24.5778,7619876.0
2022-09-30,24.6725,24.7956,23.9527,24.0095,8235800.0
2022-10-01,24.6725,24.7956,23.9527,24.0095,8235800.0
2022-10-02,24.6725,24.7956,23.9527,24.0095,8235800.0
2022-10-03,24.5588,24.9566,24.1658,24.6819,9073036.0
2022-10-04,24.7577,25.3165,24.7198,25.2502,4659973.0
2022-10-05,24.9187,24.9187,24.3031,24.7388,3607662.0
2022-10-06,24.7672,24.7956,24.0758,24.0947,6783608.0
2022-10-07,23.9148,24.1326,23.2802,23.3749,5686432.0
2022-10-08,23.9148,24.1326,23.2802,23.3749,5686432.0
2022-10-09,23.9148,24.1326,23.2802,23.3749,5686432.0
2022-10-10,23.4696,23.749,23.3891,23.5549,4291186.0
2022-10-11,23.4412,23.6455,23.1429,23.4317,5799702.0
2022-10-12,23.3749,23.4412,22.6551,22.7119,6491768.0
2022-10-13,22.3378,23.4649,22.2242,23.3654,5565416.0
2022-10-14,23.5549,23.7159,22.9108,23.2044,6065522.0
2022-10-15,23.5549,23.7159,22.9108,23.2044,6065522.0
2022-10-16,23.5549,23.7159,22.9108,23.2044,6065522.0
2022-10-17,23.5643,23.8864,23.4649,23.5738,3885280.0
2022-10-18,23.9621,24.2273,23.9148,24.0474,4184831.0
2022-10-19,23.7822,24.1137,23.6685,23.9905,4962520.0
2022-10-20,24.0095,24.0947,23.4744,23.6685,4805403.0
2022-10-21,23.8201,24.4025,23.6306,24.3315,6585237.0
2022-10-22,23.8201,24.4025,23.6306,24.3315,6585237.0
2022-10-23,23.8201,24.4025,23.6306,24.3315,6585237.0
2022-10-24,24.5115,24.6299,23.9669,24.1137,4930594.0
2022-10-25,24.18,24.8382,24.0853,24.5872,5297111.0
2022-10-26,24.7198,24.8335,24.3078,24.341,3579435.0
2022-10-27,24.5115,24.8666,24.4688,24.5399,3487147.0
2022-10-28,24.5588,25.146,24.5588,25.1081,3162860.0
2022-10-29,24.5588,25.146,24.5588,25.1081,3162860.0
2022-10-30,24.5588,25.146,24.5588,25.1081,3162860.0
2022-10-31,25.0703,25.2313,24.8808,25.0892,4934757.0
2022-11-01,25.2123,25.2597,25.004,25.165,3519724.0
2022-11-02,25.004,25.4302,24.734,24.7388,4986426.0
2022-11-03,24.5872,25.3355,24.4925,25.1744,4501853.0
2022-11-04,25.2976,25.6196,25.0324,25.5722,3519787.0
2022-11-05,25.2976,25.6196,25.0324,25.5722,3519787.0
2022-11-06,25.2976,25.6196,25.0324,25.5722,3519787.0
2022-11-07,25.5533,25.7617,25.0703,25.3639,5080215.0
2022-11-08,25.4491,25.7711,25.397,25.667,4489200.0
2022-11-09,25.5912,25.648,25.2407,25.2692,4394010.0
2022-11-10,25.9416,26.311,25.6196,26.2636,3490464.0
2022-11-11,26.2731,26.311,25.7995,25.9606,3381430.0
2022-11-12,26.2731,26.311,25.7995,25.9606,3381430.0
2022-11-13,26.2731,26.311,25.7995,25.9606,3381430.0
2022-11-14,25.8564,26.0647,25.667,25.667,3853259.0
2022-11-15,25.8943,26.24,25.6603,26.0363,3505191.0
2022-11-16,26.0269,26.5999,25.989,26.4246,4910905.0
2022-11-17,26.15,26.2258,25.9227,26.2068,5051430.0
2022-11-18,26.5004,26.652,26.3015,26.6046,5060824.0
2022-11-19,26.5004,26.652,26.3015,26.6046,5060824.0
2022-11-20,26.5004,26.652,26.3015,26.6046,5060824.0
2022-11-21,26.5288,26.8461,26.5288,26.7277,3819934.0
2022-11-22,26.8698,27.3007,26.8698,27.2202,7618407.0
2022-11-23,27.1445,27.5991,27.1445,27.5707,3532800.0
2022-11-24,27.1445,27.5991,27.1445,27.5707,3532800.0
2022-11-25,27.6085,27.7648,27.6085,27.6843,1675499.0
2022-11-26,27.6085,27.7648,27.6085,27.6843,1675499.0
2022-11-27,27.6085,27.7648,27.6085,27.6843,1675499.0
2022-11-28,27.5044,27.6085,27.2962,27.5612,3875313.0
2022-11-29,27.4191,27.6275,27.2634,27.4854,3419776.0
2022-11-30,27.3907,27.959,27.3457,27.959,6749613.0
2022-12-01,28.0916,28.2621,27.6085,27.7411,5050908.0
2022-12-02,27.4665,27.708,27.3339,27.637,2549174.0
2022-12-03,27.4665,27.708,27.3339,27.637,2549174.0
2022-12-04,27.4665,27.708,27.3339,27.637,2549174.0
2022-12-05,27.4191,27.6938,27.2865,27.5422,3502383.0
2022-12-06,27.5422,27.8074,27.3386,27.7506,4999039.0
2022-12-07,27.7033,27.7506,27.4049,27.4475,3625039.0
2022-12-08,27.4428,27.8245,27.4094,27.7387,2438504.0
2022-12-09,27.6528,27.815,27.5382,27.6337,3676214.0
2022-12-10,27.6528,27.815,27.5382,27.6337,3676214.0
2022-12-11,27.6528,27.815,27.5382,27.6337,3676214.0
2022-12-12,27.7673,28.1587,27.6241,28.1109,3809502.0
2022-12-13,28.4355,28.5691,27.7434,28.0059,4932962.0
2022-12-14,28.0823,28.5834,27.9248,28.0823,5122777.0
2022-12-15,28.1682,28.2828,27.7721,28.025,5187121.0
2022-12-16,27.7578,27.9868,27.395,27.8055,11076831.0
2022-12-17,27.7578,27.9868,27.395,27.8055,11076831.0
2022-12-18,27.7578,27.9868,27.395,27.8055,11076831.0
2022-12-19,27.8818,28.0322,27.5873,27.7864,4831688.0
2022-12-20,27.7959,27.9773,27.6384,27.8341,3868285.0
2022-12-21,27.9296,28.1253,27.92,28.0632,4138709.0
2022-12-22,27.9582,27.9868,27.4237,27.8532,6042132.0
2022-12-23,27.7768,28.2303,27.7768,28.1968,2448337.0
2022-12-24,27.7768,28.2303,27.7768,28.1968,2448337.0
2022-12-25,27.7768,28.2303,27.7768,28.1968,2448337.0
2022-12-26,27.7768,28.2303,27.7768,28.1968,2448337.0
2022-12-27,28.2732,28.4212,28.0918,28.34,1967709.0
2022-12-28,28.3782,28.5596,28.0632,28.1014,4268215.0
2022-12-29,28.2541,28.4068,28.1634,28.3114,2104078.0
2022-12-30,28.2828,28.3114,27.6146,27.8914,3812397.0
2022-12-31,28.2828,28.3114,27.6146,27.8914,3812397.0
2023-01-01,28.2828,28.3114,27.6146,27.8914,3812397.0
2023-01-02,28.2828,28.3114,27.6146,27.8914,3812397.0
2023-01-03,27.9773,28.0823,27.4046,27.8723,5784668.0
2023-01-04,28.0155,28.8555,27.9248,28.5691,7792071.0
2023-01-05,28.3687,28.5023,27.8675,27.9105,6309926.0
2023-01-06,28.2255,28.6216,28.0728,28.5977,5201280.0
2023-01-07,28.2255,28.6216,28.0728,28.5977,5201280.0
2023-01-08,28.2255,28.6216,28.0728,28.5977,5201280.0
2023-01-09,28.55,29.0368,28.5457,28.7982,5623298.0
2023-01-10,28.7409,28.8077,28.3687,28.7982,5476259.0
2023-01-11,28.7314,30.2968,28.7123,29.3996,12510998.0
2023-01-12,29.4377,29.6,29.2564,29.3232,6367969.0
2023-01-13,29.0655,29.2993,28.865,29.2182,3854501.0
2023-01-14,29.0655,29.2993,28.865,29.2182,3854501.0
2023-01-15,29.0655,29.2993,28.865,29.2182,3854501.0
2023-01-16,29.0655,29.2993,28.865,29.2182,3854501.0
2023-01-17,29.2564,29.4282,29.1132,29.1991,4142983.0
2023-01-18,29.2373,29.2373,28.3209,28.3591,3986707.0
2023-01-19,28.2923,28.2971,27.8246,27.8246,3885567.0
2023-01-20,27.8341,28.0059,27.4905,27.9868,4067398.0
2023-01-21,27.8341,28.0059,27.4905,27.9868,4067398.0
2023-01-22,27.8341,28.0059,27.4905,27.9868,4067398.0
2023-01-23,27.9009,28.278,27.71,27.9868,2911525.0
2023-01-24,27.8532,28.2159,27.5478,28.1491,3332599.0
2023-01-25,27.8723,28.1634,27.7387,28.1587,3500290.0
2023-01-26,28.1109,28.3591,27.9296,28.3305,4778821.0
2023-01-27,28.2828,28.4832,28.13,28.2828,3075353.0
2023-01-28,28.2828,28.4832,28.13,28.2828,3075353.0
2023-01-29,28.2828,28.4832,28.13,28.2828,3075353.0
2023-01-30,28.1491,28.4116,28.0775,28.1109,3087125.0
2023-01-31,28.1682,28.3973,27.815,28.2541,17865763.0
2023-02-01,28.1205,28.3448,27.6098,28.2637,7074322.0
2023-02-02,28.3496,28.6693,28.0059,28.0537,4922154.0
2023-02-03,27.8341,27.8562,27.08,27.3569,4688451.0
2023-02-04,27.8341,27.8562,27.08,27.3569,4688451.0
2023-02-05,27.8341,27.8562,27.08,27.3569,4688451.0
2023-02-06,27.29,27.5669,27.1325,27.5287,3562687.0
2023-02-07,27.395,27.5907,27.1182,27.4428,3406836.0
2023-02-08,27.3473,27.3855,27.0037,27.08,3033621.0
2023-02-09,27.1469,27.2614,26.7078,26.7841,3481055.0
2023-02-10,26.8319,27.3759,26.7412,27.3569,2840884.0
2023-02-11,26.8319,27.3759,26.7412,27.3569,2840884.0
2023-02-12,26.8319,27.3759,26.7412,27.3569,2840884.0
2023-02-13,27.3378,27.5478,27.2805,27.5,3086901.0
2023-02-14,27.4428,27.6146,27.1564,27.2423,2960948.0
2023-02-15,27.1278,27.4762,27.061,27.3759,3877886.0
2023-02-16,27.2232,27.3569,26.851,27.1564,5584420.0
2023-02-17,27.1373,27.815,27.0323,27.5,7645333.0
2023-02-18,27.1373,27.815,27.0323,27.5,7645333.0
2023-02-19,27.1373,27.815,27.0323,27.5,7645333.0
2023-02-20,27.1373,27.815,27.0323,27.5,7645333.0
2023-02-21,26.9273,27.2328,26.5264,26.555,13507856.0
2023-02-22,26.7364,26.8987,26.3498,26.4501,9842509.0
2023-02-23,26.4501,26.6505,26.1732,26.5932,7867794.0
2023-02-24,26.4978,26.5407,26.1589,26.431,5296255.0
2023-02-25,26.4978,26.5407,26.1589,26.431,5296255.0
2023-02-26,26.4978,26.5407,26.1589,26.431,5296255.0
2023-02-27,26.4405,26.8748,26.2591,26.2973,5525756.0
2023-02-28,26.2782,26.4166,25.8296,25.8392,5261692.0
2023-03-01,25.591,25.7628,25.3667,25.4669,6145730.0
2023-03-02,25.4669,25.9394,25.3714,25.8869,5263910.0
2023-03-03,26.0969,26.1732,25.7151,26.1446,4726198.0
2023-03-04,26.0969,26.1732,25.7151,26.1446,4726198.0
2023-03-05,26.0969,26.1732,25.7151,26.1446,4726198.0
2023-03-06,26.1446,26.3069,26.1064,26.2305,5766128.0
2023-03-07,26.2496,26.2973,25.5719,25.6578,3996097.0
2023-03-08,25.7007,25.906,25.5385,25.7723,7130859.0
2023-03-09,25.8398,26.0227,25.4786,25.599,5180708.0
2023-03-10,25.6568,25.7146,25.0452,25.2812,6167379.0
2023-03-11,25.6568,25.7146,25.0452,25.2812,6167379.0
2023-03-12,25.6568,25.7146,25.0452,25.2812,6167379.0
2023-03-13,25.0596,26.3983,25.0115,25.7723,8740260.0
2023-03-14,26.0131,26.192,25.7064,25.9938,5399594.0
2023-03-15,25.8301,26.5621,25.7531,26.2346,9166572.0
2023-03-16,26.0902,26.2828,25.7338,26.1961,9987664.0
2023-03-17,26.0227,26.1865,25.6664,25.8398,10608411.0
2023-03-18,26.0227,26.1865,25.6664,25.8398,10608411.0
2023-03-19,26.0227,26.1865,25.6664,25.8398,10608411.0
2023-03-20,25.9553,26.3983,25.8783,26.2635,6249378.0
2023-03-21,26.3695,26.3695,25.4401,25.7916,5933410.0
2023-03-22,25.7146,25.8879,25.2715,25.2908,4027213.0
2023-03-23,25.3486,25.4786,24.8391,24.9537,4820258.0
2023-03-24,24.9537,25.8012,24.9296,25.7916,5874030.0
2023-03-25,24.9537,25.8012,24.9296,25.7916,5874030.0
2023-03-26,24.9537,25.8012,24.9296,25.7916,5874030.0
2023-03-27,25.8735,26.1672,25.8735,25.965,6388943.0
2023-03-28,26.0227,26.3935,25.859,26.0902,4867505.0
2023-03-29,26.2731,26.6858,26.2635,26.5139,7405433.0
2023-03-30,26.6199,26.7499,26.4513,26.5332,4242236.0
2023-03-31,26.5813,26.774,26.4561,26.7643,4419755.0
2023-04-01,26.5813,26.774,26.4561,26.7643,4419755.0
2023-04-02,26.5813,26.774,26.4561,26.7643,4419755.0
2023-04-03,26.6488,26.774,26.302,26.5621,6059593.0
2023-04-04,26.5428,26.5476,26.3069,26.5332,4549411.0
2023-04-05,26.6295,27.3422,26.5717,27.3325,5286319.0
2023-04-06,27.4577,27.5637,27.2073,27.4963,4524948.0
2023-04-07,27.4577,27.5637,27.2073,27.4963,4524948.0
2023-04-08,27.4577,27.5637,27.2073,27.4963,4524948.0
2023-04-09,27.4577,27.5637,27.2073,27.4963,4524948.0
2023-04-10,27.3903,27.6022,27.1399,27.583,4155896.0
2023-04-11,27.6118,27.8622,27.4866,27.7659,7556803.0
2023-04-12,27.92,27.92,27.5203,27.6022,4931376.0
2023-04-13,27.477,27.7948,27.2844,27.6985,5796139.0
2023-04-14,27.5252,27.6504,27.3133,27.5155,3860003.0
2023-04-15,27.5252,27.6504,27.3133,27.5155,3860003.0
2023-04-16,27.5252,27.6504,27.3133,27.5155,3860003.0
2023-04-17,27.6118,27.7851,27.3951,27.66,3684285.0
2023-04-18,27.5541,27.6504,27.2988,27.4385,4336484.0
2023-04-19,27.5155,27.7756,27.4385,27.6407,3213270.0
2023-04-20,27.6889,27.6889,27.3807,27.5444,3864277.0
2023-04-21,27.737,27.8285,27.424,27.6311,2439987.0
2023-04-22,27.737,27.8285,27.424,27.6311,2439987.0
2023-04-23,27.737,27.8285,27.424,27.6311,2439987.0
2023-04-24,27.7082,27.7082,27.4337,27.6118,3972051.0
2023-04-25,27.583,27.7659,27.5183,27.6407,3760260.0
2023-04-26,27.4289,27.6199,27.1447,27.2844,3007257.0
2023-04-27,27.3037,27.7178,27.3037,27.7082,4373015.0
2023-04-28,27.6696,27.8141,27.5253,27.66,3968793.0
2023-04-29,27.6696,27.8141,27.5253,27.66,3968793.0
2023-04-30,27.6696,27.8141,27.5253,27.66,3968793.0
2023-05-01,27.66,27.9634,27.583,27.7082,5339707.0
2023-05-02,27.6889,27.737,27.1399,27.4481,4532091.0
2023-05-03,27.583,27.7659,27.3855,27.4385,4270291.0
2023-05-04,27.6504,27.7948,27.294,27.6407,5248905.0
2023-05-05,27.5637,27.7659,27.3422,27.6889,5717271.0
2023-05-06,27.5637,27.7659,27.3422,27.6889,5717271.0
2023-05-07,27.5637,27.7659,27.3422,27.6889,5717271.0
2023-05-08,27.6215,27.8622,27.4866,27.5348,4194247.0
2023-05-09,27.4385,27.607,27.3181,27.4866,5482127.0
2023-05-10,27.6793,27.8526,27.4674,27.6985,4855696.0
2023-05-11,27.6407,27.6696,27.217,27.3422,4208681.0
2023-05-12,27.4963,27.6022,27.1399,27.4,5434655.0
2023-05-13,27.4963,27.6022,27.1399,27.4,5434655.0
2023-05-14,27.4963,27.6022,27.1399,27.4,5434655.0
2023-05-15,27.4289,27.4963,26.8847,27.1014,5341039.0
2023-05-16,27.1207,27.1736,26.5524,26.5524,4863948.0
2023-05-17,26.6488,26.6873,26.3743,26.5813,5414044.0
2023-05-18,26.3213,26.3695,26.0709,26.2154,6442318.0
2023-05-19,26.3502,26.5235,26.0613,26.0613,4385117.0
2023-05-20,26.3502,26.5235,26.0613,26.0613,4385117.0
2023-05-21,26.3502,26.5235,26.0613,26.0613,4385117.0
2023-05-22,26.1191,26.2683,25.8638,26.0324,4581870.0
2023-05-23,25.9938,26.2394,25.7531,25.7916,4542613.0
2023-05-24,25.7916,25.9072,25.4015,25.4641,4958702.0
2023-05-25,25.3486,25.3871,24.973,25.0404,4913276.0
2023-05-26,25.0308,25.05,24.7659,25.05,6114665.0
2023-05-27,25.0308,25.05,24.7659,25.05,6114665.0
2023-05-28,25.0308,25.05,24.7659,25.05,6114665.0
2023-05-29,25.0308,25.05,24.7659,25.05,6114665.0
2023-05-30,25.0693,25.3823,25.0404,25.1271,5754523.0
2023-05-31,25.1174,25.4738,24.9585,25.233,8913525.0
2023-06-01,25.3197,25.3197,24.9778,25.1367,8393205.0
2023-06-02,25.0596,25.599,24.9922,25.5412,6290864.0
2023-06-03,25.0596,25.599,24.9922,25.5412,6290864.0
2023-06-04,25.0596,25.599,24.9922,25.5412,6290864.0
2023-06-05,25.5412,25.7627,25.4849,25.6471,4145462.0
2023-06-06,25.782,25.8494,25.5316,25.6086,5706265.0
2023-06-07,25.6857,26.0757,25.4641,26.0035,4412601.0
2023-06-08,25.9452,26.1007,25.7751,26.0812,4193327.0
2023-06-09,26.0909,26.1492,25.9209,26.0618,3949047.0
2023-06-10,26.0909,26.1492,25.9209,26.0618,3949047.0
2023-06-11,26.0909,26.1492,25.9209,26.0618,3949047.0
2023-06-12,26.0909,26.1978,25.8674,26.0521,3864890.0
2023-06-13,25.8674,26.159,25.7848,26.1395,3881329.0
2023-06-14,26.2367,26.4359,26.0715,26.1007,4011713.0
2023-06-15,26.2075,26.3047,26.0218,26.2464,4539469.0
2023-06-16,26.2075,26.4893,26.2075,26.227,8313083.0
2023-06-17,26.2075,26.4893,26.2075,26.227,8313083.0
2023-06-18,26.2075,26.4893,26.2075,26.227,8313083.0
2023-06-19,26.2075,26.4893,26.2075,26.227,8313083.0
2023-06-20,26.1492,26.193,25.8869,25.9452,4524938.0
2023-06-21,25.8286,26.1881,25.5419,26.1298,3977281.0
2023-06-22,26.1978,26.2367,25.7897,25.9646,3744218.0
2023-06-23,26.0035,26.0132,25.5468,25.6342,5276991.0
2023-06-24,26.0035,26.0132,25.5468,25.6342,5276991.0
2023-06-25,26.0035,26.0132,25.5468,25.6342,5276991.0
2023-06-26,25.7605,25.8674,25.469,25.78,5035094.0
2023-06-27,25.7897,25.916,25.7265,25.8772,3630803.0
2023-06-28,25.8674,25.8674,25.3816,25.4593,3998792.0
2023-06-29,25.3233,25.5565,25.1775,25.4399,5390120.0
2023-06-30,25.4302,25.7217,25.4204,25.712,4617675.0
2023-07-01,25.4302,25.7217,25.4204,25.712,4617675.0
2023-07-02,25.4302,25.7217,25.4204,25.712,4617675.0
2023-07-03,25.6245,25.9355,25.5565,25.916,2550010.0
