,PNW US Equity,PNW US Equity,PNW US Equity,PNW US Equity,PNW US Equity
2022-05-18,68.8915,69.6562,68.4124,68.6796,473571.0
2022-05-19,68.3755,69.7668,67.9793,69.5917,830146.0
2022-05-20,69.6009,69.905,67.9194,69.389,560861.0
2022-05-21,69.6009,69.905,67.9194,69.389,560861.0
2022-05-22,69.6009,69.905,67.9194,69.389,560861.0
2022-05-23,69.9787,70.4169,68.9489,69.2785,542254.0
2022-05-24,69.5825,71.5911,68.5874,71.4806,664545.0
2022-05-25,71.674,72.015,71.2686,71.6648,541291.0
2022-05-26,72.0334,72.7981,71.8215,72.1624,444888.0
2022-05-27,71.9781,72.7705,71.9643,72.5309,493931.0
2022-05-28,71.9781,72.7705,71.9643,72.5309,493931.0
2022-05-29,71.9781,72.7705,71.9643,72.5309,493931.0
2022-05-30,71.9781,72.7705,71.9643,72.5309,493931.0
2022-05-31,71.757,72.1532,71.0383,71.5451,743057.0
2022-06-01,71.5543,71.6095,70.5039,71.3424,460902.0
2022-06-02,71.6925,71.6925,69.8958,71.4806,453260.0
2022-06-03,71.2779,71.757,71.2041,71.3976,308613.0
2022-06-04,71.2779,71.757,71.2041,71.3976,308613.0
2022-06-05,71.2779,71.757,71.2041,71.3976,308613.0
2022-06-06,71.6003,72.061,71.2686,71.9597,329225.0
2022-06-07,71.9781,71.9781,70.163,71.1489,620242.0
2022-06-08,70.8724,70.8724,68.4723,68.7072,1167835.0
2022-06-09,68.8178,69.5272,67.5278,67.6384,708575.0
2022-06-10,66.6986,68.6519,66.6986,67.9332,733685.0
2022-06-11,66.6986,68.6519,66.6986,67.9332,733685.0
2022-06-12,66.6986,68.6519,66.6986,67.9332,733685.0
2022-06-13,67.5463,68.0622,65.2889,65.6759,1181242.0
2022-06-14,65.2797,65.4133,61.8982,62.8288,812218.0
2022-06-15,63.1605,64.1832,61.8983,62.9854,1367200.0
2022-06-16,62.2944,62.8979,61.7969,62.1746,1626908.0
2022-06-17,62.3405,62.7413,60.0094,60.7373,1351540.0
2022-06-18,62.3405,62.7413,60.0094,60.7373,1351540.0
2022-06-19,62.3405,62.7413,60.0094,60.7373,1351540.0
2022-06-20,62.3405,62.7413,60.0094,60.7373,1351540.0
2022-06-21,61.0782,62.6261,60.8571,61.9996,925480.0
2022-06-22,61.7784,63.4093,61.7784,62.9394,763206.0
2022-06-23,63.1513,64.7176,63.1052,64.4597,805741.0
2022-06-24,64.6624,66.5598,64.5702,66.1089,1063402.0
2022-06-25,64.6624,66.5598,64.5702,66.1089,1063402.0
2022-06-26,64.6624,66.5598,64.5702,66.1089,1063402.0
2022-06-27,66.1181,67.0672,65.8417,67.0672,440776.0
2022-06-28,67.2791,67.772,67.1593,67.4081,637949.0
2022-06-29,67.5463,68.0254,65.897,66.6157,1220966.0
2022-06-30,65.9062,67.795,65.8832,67.3712,710912.0
2022-07-01,67.5831,69.0205,67.3251,68.8086,717696.0
2022-07-02,67.5831,69.0205,67.3251,68.8086,717696.0
2022-07-03,67.5831,69.0205,67.3251,68.8086,717696.0
2022-07-04,67.5831,69.0205,67.3251,68.8086,717696.0
2022-07-05,68.2373,68.716,64.6163,66.026,930776.0
2022-07-06,66.0444,66.846,65.2613,66.2471,884082.0
2022-07-07,66.4498,66.717,65.381,65.7127,578354.0
2022-07-08,65.8509,65.8694,64.8466,65.2981,699830.0
2022-07-09,65.8509,65.8694,64.8466,65.2981,699830.0
2022-07-10,65.8509,65.8694,64.8466,65.2981,699830.0
2022-07-11,65.2336,65.9523,64.8282,65.8509,607013.0
2022-07-12,65.5653,66.2379,65.0632,65.4179,635600.0
2022-07-13,64.6163,65.1875,64.1141,64.4504,882752.0
2022-07-14,63.2987,65.0263,63.2987,64.8835,670328.0
2022-07-15,65.3718,65.4225,63.9345,65.1783,803392.0
2022-07-16,65.3718,65.4225,63.9345,65.1783,803392.0
2022-07-17,65.3718,65.4225,63.9345,65.1783,803392.0
2022-07-18,64.819,65.2428,64.174,64.432,770456.0
2022-07-19,64.7545,65.0493,64.2662,64.69,720132.0
2022-07-20,64.9388,64.9572,63.5843,64.1832,717649.0
2022-07-21,64.1003,64.1786,63.5014,63.9345,656095.0
2022-07-22,64.3122,64.8374,63.8515,64.7176,345069.0
2022-07-23,64.3122,64.8374,63.8515,64.7176,345069.0
2022-07-24,64.3122,64.8374,63.8515,64.7176,345069.0
2022-07-25,64.5518,65.8509,64.3583,65.8141,627878.0
2022-07-26,65.6114,66.7723,65.6114,66.588,646966.0
2022-07-27,66.3945,66.6433,65.7588,66.4038,495926.0
2022-07-28,67.1409,68.0162,66.4683,67.8964,680215.0
2022-07-29,67.6354,68.6421,67.6121,68.4836,1556793.0
2022-07-30,67.6354,68.6421,67.6121,68.4836,1556793.0
2022-07-31,67.6354,68.6421,67.6121,68.4836,1556793.0
2022-08-01,68.6328,69.1175,68.0642,68.8006,889413.0
2022-08-02,69.0802,69.6488,68.4743,68.7633,1089433.0
2022-08-03,69.2573,70.4691,68.3438,70.1615,1467261.0
2022-08-04,70.2174,71.9978,69.9191,71.3733,1342949.0
2022-08-05,71.2987,71.2987,69.1548,70.3013,898776.0
2022-08-06,71.2987,71.2987,69.1548,70.3013,898776.0
2022-08-07,71.2987,71.2987,69.1548,70.3013,898776.0
2022-08-08,70.9258,71.0284,69.9098,70.4411,575769.0
2022-08-09,70.8419,71.1495,70.3106,71.1216,599978.0
2022-08-10,71.3733,71.3733,70.8466,71.2614,684845.0
2022-08-11,71.1775,71.6995,70.4831,70.5623,808647.0
2022-08-12,70.8513,72.091,70.8513,72.0724,643354.0
2022-08-13,70.8513,72.091,70.8513,72.0724,643354.0
2022-08-14,70.8513,72.091,70.8513,72.0724,643354.0
2022-08-15,72.0724,72.571,71.6156,72.5198,610703.0
2022-08-16,72.5384,73.1629,72.3427,72.9392,601801.0
2022-08-17,72.5105,72.9392,72.119,72.6782,740398.0
2022-08-18,72.6876,72.9765,72.1516,72.585,486333.0
2022-08-19,72.38,73.0418,72.1562,72.6689,2891493.0
2022-08-20,72.38,73.0418,72.1562,72.6689,2891493.0
2022-08-21,72.38,73.0418,72.1562,72.6689,2891493.0
2022-08-22,72.1376,72.3054,71.2381,71.6436,815578.0
2022-08-23,71.7834,71.7927,70.7562,71.075,459071.0
2022-08-24,71.1123,71.3266,70.5204,70.8233,443408.0
2022-08-25,71.047,71.83,70.6089,71.8207,411568.0
2022-08-26,71.9512,72.0537,70.7301,70.7674,538375.0
2022-08-27,71.9512,72.0537,70.7301,70.7674,538375.0
2022-08-28,71.9512,72.0537,70.7301,70.7674,538375.0
2022-08-29,70.5903,71.3826,70.1242,70.9724,381668.0
2022-08-30,70.9538,71.3266,70.059,70.2733,706811.0
2022-08-31,70.4318,70.5623,69.9751,70.2361,1108954.0
2022-09-01,70.3852,71.1962,69.9844,70.786,653161.0
2022-09-02,70.8792,71.5597,69.6954,69.8166,525828.0
2022-09-03,70.8792,71.5597,69.6954,69.8166,525828.0
2022-09-04,70.8792,71.5597,69.6954,69.8166,525828.0
2022-09-05,70.8792,71.5597,69.6954,69.8166,525828.0
2022-09-06,70.003,70.7487,69.3319,69.4717,611758.0
2022-09-07,69.8818,71.597,69.8818,71.4944,432784.0
2022-09-08,71.4478,72.0257,71.1309,71.4478,529628.0
2022-09-09,71.6995,72.4266,71.4012,71.8114,498769.0
2022-09-10,71.6995,72.4266,71.4012,71.8114,498769.0
2022-09-11,71.6995,72.4266,71.4012,71.8114,498769.0
2022-09-12,71.7927,73.0791,71.5084,72.4732,604701.0
2022-09-13,71.8952,72.0957,69.6954,69.9751,691286.0
2022-09-14,70.0496,70.7114,69.9098,70.3013,795495.0
2022-09-15,70.3199,70.3572,68.6328,68.8099,1036719.0
2022-09-16,68.7074,69.1315,68.3567,68.6328,1170293.0
2022-09-17,68.7074,69.1315,68.3567,68.6328,1170293.0
2022-09-18,68.7074,69.1315,68.3567,68.6328,1170293.0
2022-09-19,68.3904,69.6861,68.1854,69.6208,548123.0
2022-09-20,69.2294,69.3508,68.0455,68.3345,593581.0
2022-09-21,68.6701,69.3878,67.8125,67.8218,557307.0
2022-09-22,67.5795,68.3904,67.3278,67.7659,524524.0
2022-09-23,67.1041,67.1296,65.8923,66.433,727849.0
2022-09-24,67.1041,67.1296,65.8923,66.433,727849.0
2022-09-25,67.1041,67.1296,65.8923,66.433,727849.0
2022-09-26,66.2652,66.433,64.2984,64.9416,740795.0
2022-09-27,65.2212,65.3744,63.5154,63.6179,751992.0
2022-09-28,64.4475,64.7272,63.6645,64.2984,827578.0
2022-09-29,64.0467,64.0747,61.4181,61.7257,789148.0
2022-09-30,62.1358,62.3782,59.9733,60.1318,1264929.0
2022-10-01,62.1358,62.3782,59.9733,60.1318,1264929.0
2022-10-02,62.1358,62.3782,59.9733,60.1318,1264929.0
2022-10-03,61.3622,62.257,60.4766,61.5486,1112051.0
2022-10-04,61.7257,62.989,61.5393,62.4528,790217.0
2022-10-05,61.5486,61.7108,60.458,60.8588,817281.0
2022-10-06,60.6071,60.6071,58.426,58.4726,1261167.0
2022-10-07,58.4912,58.7149,56.4778,56.8413,1033250.0
2022-10-08,58.4912,58.7149,56.4778,56.8413,1033250.0
2022-10-09,58.4912,58.7149,56.4778,56.8413,1033250.0
2022-10-10,56.9345,57.6336,56.9345,57.0371,804260.0
2022-10-11,56.7574,57.9133,56.5803,57.354,1467025.0
2022-10-12,57.1769,57.2934,55.4804,55.7041,1235340.0
2022-10-13,55.061,58.0904,55.0237,57.848,1185054.0
2022-10-14,58.426,58.8594,56.9159,57.5964,894106.0
2022-10-15,58.426,58.8594,56.9159,57.5964,894106.0
2022-10-16,58.426,58.8594,56.9159,57.5964,894106.0
2022-10-17,58.3421,59.4047,58.1743,58.3607,631791.0
2022-10-18,59.4793,60.2856,59.1903,60.0385,734393.0
2022-10-19,59.2183,59.8885,58.8268,59.703,680306.0
2022-10-20,59.6284,59.717,58.1556,58.398,661707.0
2022-10-21,58.948,60.1784,58.3327,59.8242,1083151.0
2022-10-22,58.948,60.1784,58.3327,59.8242,1083151.0
2022-10-23,58.948,60.1784,58.3327,59.8242,1083151.0
2022-10-24,60.3275,60.9614,59.7962,60.225,612529.0
2022-10-25,60.1597,61.5952,59.9686,61.3249,978995.0
2022-10-26,61.7537,62.1949,61.0592,61.5579,932041.0
2022-10-27,62.1824,62.9188,61.8189,61.9587,617976.0
2022-10-28,62.2757,63.7904,62.1358,63.6645,516284.0
2022-10-29,62.2757,63.7904,62.1358,63.6645,516284.0
2022-10-30,62.2757,63.7904,62.1358,63.6645,516284.0
2022-10-31,63.556,63.8675,62.9046,63.4521,650110.0
2022-11-01,63.7165,64.3773,63.1123,64.0186,796401.0
2022-11-02,63.6221,65.1043,63.4427,63.5277,1103756.0
2022-11-03,63.9525,65.954,62.999,64.6889,1346695.0
2022-11-04,64.7267,65.7746,64.264,65.633,901704.0
2022-11-05,64.7267,65.7746,64.264,65.633,901704.0
2022-11-06,64.7267,65.7746,64.264,65.633,901704.0
2022-11-07,65.633,65.633,63.4805,64.5945,846084.0
2022-11-08,64.9532,65.3374,64.2357,64.4717,711148.0
2022-11-09,64.198,66.4449,64.0658,65.954,1779936.0
2022-11-10,67.5495,68.6069,66.6715,68.5408,1019440.0
2022-11-11,68.5408,68.5408,67.0774,67.6344,572991.0
2022-11-12,68.5408,68.5408,67.0774,67.6344,572991.0
2022-11-13,68.5408,68.5408,67.0774,67.6344,572991.0
2022-11-14,67.8233,68.2575,67.1718,67.1718,728376.0
2022-11-15,67.9743,69.8058,67.9743,69.7492,1230813.0
2022-11-16,69.6453,69.9569,68.6446,69.2016,1056779.0
2022-11-17,68.5124,68.6352,67.6061,68.267,670873.0
2022-11-18,68.9939,69.7775,68.7201,69.6076,857765.0
2022-11-19,68.9939,69.7775,68.7201,69.6076,857765.0
2022-11-20,68.9939,69.7775,68.7201,69.6076,857765.0
2022-11-21,69.8153,71.1464,69.6926,71.0048,722694.0
2022-11-22,71.3353,71.9489,71.1937,71.9017,627321.0
2022-11-23,71.9678,72.2982,71.2409,72.1189,737458.0
2022-11-24,71.9678,72.2982,71.2409,72.1189,737458.0
2022-11-25,72.1283,72.8175,72.1236,72.2227,341854.0
2022-11-26,72.1283,72.8175,72.1236,72.2227,341854.0
2022-11-27,72.1283,72.8175,72.1236,72.2227,341854.0
2022-11-28,71.8073,72.4682,71.4674,72.3077,582935.0
2022-11-29,71.864,72.2416,71.2975,71.9678,706635.0
2022-11-30,71.7035,73.9693,71.543,73.9409,843992.0
2022-12-01,74.5924,74.9511,73.3084,73.45,594133.0
2022-12-02,72.9402,74.0826,72.572,73.7521,1602789.0
2022-12-03,72.9402,74.0826,72.572,73.7521,1602789.0
2022-12-04,72.9402,74.0826,72.572,73.7521,1602789.0
2022-12-05,73.1479,73.9504,72.6039,73.5067,1090853.0
2022-12-06,73.5255,74.3375,72.6664,73.6955,1948303.0
2022-12-07,73.4878,73.9693,73.2706,73.2801,734129.0
2022-12-08,73.1668,73.6955,72.9449,73.4311,567477.0
2022-12-09,73.0535,73.7993,72.9874,73.1668,699985.0
2022-12-10,73.0535,73.7993,72.9874,73.1668,699985.0
2022-12-11,73.0535,73.7993,72.9874,73.1668,699985.0
2022-12-12,73.6672,74.6207,73.1101,74.5924,590398.0
2022-12-13,75.0644,75.9802,74.2714,74.9511,1262252.0
2022-12-14,75.0361,76.0935,74.5109,75.0078,677438.0
2022-12-15,74.734,74.8189,73.6577,74.2242,1076571.0
2022-12-16,73.5539,73.7332,72.336,73.5444,1750985.0
2022-12-17,73.5539,73.7332,72.336,73.5444,1750985.0
2022-12-18,73.5539,73.7332,72.336,73.5444,1750985.0
2022-12-19,73.4972,73.9315,72.5154,72.9591,698059.0
2022-12-20,72.9591,73.1479,72.1425,72.7042,1499069.0
2022-12-21,73.214,73.4642,72.8647,73.1196,1447702.0
2022-12-22,72.7703,72.8741,71.6657,72.6853,1280891.0
2022-12-23,72.5815,73.6105,72.5059,73.5728,416522.0
2022-12-24,72.5815,73.6105,72.5059,73.5728,416522.0
2022-12-25,72.5815,73.6105,72.5059,73.5728,416522.0
2022-12-26,72.5815,73.6105,72.5059,73.5728,416522.0
2022-12-27,73.7332,73.7332,72.9024,73.3651,720872.0
2022-12-28,73.4878,73.7332,72.4871,72.5154,808282.0
2022-12-29,72.9213,73.4123,72.742,72.8175,745138.0
2022-12-30,72.893,73.0346,71.3447,71.7884,571367.0
2022-12-31,72.893,73.0346,71.3447,71.7884,571367.0
2023-01-01,72.893,73.0346,71.3447,71.7884,571367.0
2023-01-02,72.893,73.0346,71.3447,71.7884,571367.0
2023-01-03,71.9867,72.1401,69.2772,70.4573,1442535.0
2023-01-04,70.901,71.8404,70.4573,71.1748,954218.0
2023-01-05,70.6933,70.8963,69.2063,69.5321,994775.0
2023-01-06,70.3251,71.7695,70.3156,71.2409,729810.0
2023-01-07,70.3251,71.7695,70.3156,71.2409,729810.0
2023-01-08,70.3251,71.7695,70.3156,71.2409,729810.0
2023-01-09,71.0332,72.2038,71.0332,71.3258,656127.0
2023-01-10,71.0992,71.4627,70.6933,71.4202,763256.0
2023-01-11,71.4202,72.2227,71.2456,72.1849,720186.0
2023-01-12,72.2227,72.8647,71.7884,71.9395,727110.0
2023-01-13,71.543,71.6893,70.7688,71.1559,651484.0
2023-01-14,71.543,71.6893,70.7688,71.1559,651484.0
2023-01-15,71.543,71.6893,70.7688,71.1559,651484.0
2023-01-16,71.543,71.6893,70.7688,71.1559,651484.0
2023-01-17,71.3069,71.5524,70.816,70.9104,764561.0
2023-01-18,70.9199,71.0804,69.8719,70.2307,988184.0
2023-01-19,70.4289,70.5706,69.6501,70.0419,902256.0
2023-01-20,70.0513,71.1842,69.0883,71.1464,1078820.0
2023-01-21,70.0513,71.1842,69.0883,71.1464,1078820.0
2023-01-22,70.0513,71.1842,69.0883,71.1464,1078820.0
2023-01-23,70.9482,70.9482,69.2866,69.6359,1044212.0
2023-01-24,69.6359,70.2024,68.7485,69.9191,746316.0
2023-01-25,69.5793,69.9829,69.296,69.6265,837182.0
2023-01-26,69.3999,69.9286,69.06,69.8814,766648.0
2023-01-27,69.9569,70.2684,69.5321,69.9286,719597.0
2023-01-28,69.9569,70.2684,69.5321,69.9286,719597.0
2023-01-29,69.9569,70.2684,69.5321,69.9286,719597.0
2023-01-30,69.7586,70.4478,69.5981,69.8719,934622.0
2023-01-31,70.2111,71.2332,69.4755,71.2141,1760312.0
2023-02-01,70.8893,73.3968,70.6314,73.1055,1761703.0
2023-02-02,73.1628,74.7294,72.8668,74.2613,1030842.0
2023-02-03,73.9939,73.9939,71.3478,72.4846,1062112.0
2023-02-04,73.9939,73.9939,71.3478,72.4846,1062112.0
2023-02-05,73.9939,73.9939,71.3478,72.4846,1062112.0
2023-02-06,72.3413,72.6661,71.195,72.2267,820061.0
2023-02-07,71.835,71.835,70.3926,71.6153,768622.0
2023-02-08,71.2332,71.3192,69.8481,70.0105,621086.0
2023-02-09,69.9054,70.2875,68.463,68.8928,883375.0
2023-02-10,69.0075,70.832,68.9024,70.7747,685051.0
2023-02-11,69.0075,70.832,68.9024,70.7747,685051.0
2023-02-12,69.0075,70.832,68.9024,70.7747,685051.0
2023-02-13,70.7747,71.3574,70.5263,71.3096,473589.0
2023-02-14,71.3001,71.6057,70.297,70.7556,549038.0
2023-02-15,70.5263,71.4147,70.0678,71.3096,576898.0
2023-02-16,70.5932,71.5341,70.2684,70.9562,660734.0
2023-02-17,71.3192,72.2935,70.6935,71.7395,1303993.0
2023-02-18,71.3192,72.2935,70.6935,71.7395,1303993.0
2023-02-19,71.3192,72.2935,70.6935,71.7395,1303993.0
2023-02-20,71.3192,72.2935,70.6935,71.7395,1303993.0
2023-02-21,71.2427,71.6201,70.6961,70.8224,566468.0
2023-02-22,70.8224,71.2618,70.0487,70.3066,786798.0
2023-02-23,70.02,70.6887,69.8958,70.0964,715588.0
2023-02-24,69.5233,70.2875,69.2081,70.0964,1178224.0
2023-02-25,69.5233,70.2875,69.2081,70.0964,1178224.0
2023-02-26,69.5233,70.2875,69.2081,70.0964,1178224.0
2023-02-27,70.3448,71.7586,69.9885,70.7938,1737430.0
2023-02-28,70.3544,72.0643,69.8576,70.383,1462953.0
2023-03-01,69.9245,70.2206,69.0457,70.0105,1153169.0
2023-03-02,69.8385,71.921,69.3131,71.9019,1068350.0
2023-03-03,72.1884,73.0482,71.0708,73.0004,828774.0
2023-03-04,72.1884,73.0482,71.0708,73.0004,828774.0
2023-03-05,72.1884,73.0482,71.0708,73.0004,828774.0
2023-03-06,72.7234,73.158,72.2744,72.6756,1018423.0
2023-03-07,72.7234,72.9718,71.2141,72.3126,1694161.0
2023-03-08,72.5037,73.9461,72.1025,73.6118,1310938.0
2023-03-09,73.8506,74.5575,72.2267,72.2744,1137997.0
2023-03-10,72.4177,72.7138,70.2588,70.6982,707415.0
2023-03-11,72.4177,72.7138,70.2588,70.6982,707415.0
2023-03-12,72.4177,72.7138,70.2588,70.6982,707415.0
2023-03-13,70.6027,73.4828,70.2397,72.0738,862252.0
2023-03-14,73.6213,75.0255,73.3395,74.4046,1683878.0
2023-03-15,74.376,75.5318,73.6762,74.7103,1243540.0
2023-03-16,74.3569,75.4459,73.8697,75.1593,959843.0
2023-03-17,74.8058,75.0168,73.4112,74.1658,2373083.0
2023-03-18,74.8058,75.0168,73.4112,74.1658,2373083.0
2023-03-19,74.8058,75.0168,73.4112,74.1658,2373083.0
2023-03-20,74.3855,76.468,74.0416,76.0572,1114823.0
2023-03-21,76.105,76.1336,73.0912,73.9366,1256763.0
2023-03-22,73.65,73.8792,71.9592,71.9687,1055867.0
2023-03-23,71.6344,72.9335,70.5168,70.7842,940620.0
2023-03-24,70.8129,73.7742,70.7078,73.7646,969391.0
2023-03-25,70.8129,73.7742,70.7078,73.7646,969391.0
2023-03-26,70.8129,73.7742,70.7078,73.7646,969391.0
2023-03-27,73.9366,74.6148,73.6977,73.8219,644942.0
2023-03-28,73.7168,74.844,73.3443,74.0989,705124.0
2023-03-29,74.567,75.2453,74.3282,74.9396,555596.0
2023-03-30,75.2739,75.6847,75.0542,75.5509,531721.0
2023-03-31,75.6274,76.1241,74.9587,75.6942,796484.0
2023-04-01,75.6274,76.1241,74.9587,75.6942,796484.0
2023-04-02,75.6274,76.1241,74.9587,75.6942,796484.0
2023-04-03,75.2166,75.5414,74.4524,74.9587,759464.0
2023-04-04,75.0638,75.3121,74.3569,75.1593,851108.0
2023-04-05,75.3408,77.0602,75.2309,77.022,965258.0
2023-04-06,77.3755,77.9773,76.3533,76.6972,1197185.0
2023-04-07,77.3755,77.9773,76.3533,76.6972,1197185.0
2023-04-08,77.3755,77.9773,76.3533,76.6972,1197185.0
2023-04-09,77.3755,77.9773,76.3533,76.6972,1197185.0
2023-04-10,76.3342,76.8644,76.0286,76.8214,793946.0
2023-04-11,76.9838,77.3659,76.3056,76.468,1012117.0
2023-04-12,76.6113,77.0125,75.9808,76.2578,922193.0
2023-04-13,75.7802,76.5922,74.6243,76.1241,853770.0
2023-04-14,75.2835,75.5414,74.6912,74.9682,587296.0
2023-04-15,75.2835,75.5414,74.6912,74.9682,587296.0
2023-04-16,75.2835,75.5414,74.6912,74.9682,587296.0
2023-04-17,75.3026,75.7706,74.8918,75.7611,407791.0
2023-04-18,75.6751,76.0047,74.9014,75.4745,912431.0
2023-04-19,75.6656,76.4107,75.3312,76.4011,534217.0
2023-04-20,76.5635,76.7354,75.8948,76.6208,568647.0
2023-04-21,77.2322,77.2322,76.191,76.9838,512490.0
2023-04-22,77.2322,77.2322,76.191,76.9838,512490.0
2023-04-23,77.2322,77.2322,76.191,76.9838,512490.0
2023-04-24,76.9838,77.3468,76.4966,77.299,816187.0
2023-04-25,77.3182,77.6525,77.0316,77.3182,367498.0
2023-04-26,76.7737,77.2178,75.3838,75.4554,620946.0
2023-04-27,75.5223,76.1336,75.1784,76.0668,587051.0
2023-04-28,75.9557,76.371,75.5501,75.7722,484598.0
2023-04-29,75.9557,76.371,75.5501,75.7722,484598.0
2023-04-30,75.9557,76.371,75.5501,75.7722,484598.0
2023-05-01,75.7722,76.9408,75.5405,76.2165,804258.0
2023-05-02,76.2937,76.2937,74.5457,75.7529,719260.0
2023-05-03,76.2165,76.8201,75.5887,75.7336,607665.0
2023-05-04,76.062,77.6941,74.1305,76.9601,1012254.0
2023-05-05,76.2455,77.5202,75.8495,77.3754,495621.0
2023-05-06,76.2455,77.5202,75.8495,77.3754,495621.0
2023-05-07,76.2455,77.5202,75.8495,77.3754,495621.0
2023-05-08,77.3174,78.119,76.9698,77.0856,692526.0
2023-05-09,76.8249,77.4719,76.5159,77.1146,492214.0
2023-05-10,77.7906,78.1287,76.8732,77.8969,423292.0
2023-05-11,78.0128,78.2059,77.1919,77.8003,700880.0
2023-05-12,78.2252,78.6695,77.5589,78.0417,510993.0
2023-05-13,78.2252,78.6695,77.5589,78.0417,510993.0
2023-05-14,78.2252,78.6695,77.5589,78.0417,510993.0
2023-05-15,78.2639,78.2639,76.6994,77.4043,733273.0
2023-05-16,77.4623,77.4623,75.666,75.9364,529191.0
2023-05-17,76.1875,76.1875,75.1928,75.8302,505175.0
2023-05-18,75.1928,75.666,74.6906,75.5308,681687.0
2023-05-19,76.0426,76.0523,74.8306,74.8644,858100.0
2023-05-20,76.0426,76.0523,74.8306,74.8644,858100.0
2023-05-21,76.0426,76.0523,74.8306,74.8644,858100.0
2023-05-22,75.0383,75.3859,74.6037,75.0286,497309.0
2023-05-23,74.9417,75.6134,74.4975,74.99,482846.0
2023-05-24,74.99,75.2701,74.285,74.5361,388271.0
2023-05-25,74.2174,74.2174,72.9257,73.7731,423160.0
2023-05-26,73.8311,74.2174,73.1647,74.1691,677252.0
2023-05-27,73.8311,74.2174,73.1647,74.1691,677252.0
2023-05-28,73.8311,74.2174,73.1647,74.1691,677252.0
2023-05-29,73.8311,74.2174,73.1647,74.1691,677252.0
2023-05-30,74.3043,74.9707,73.8214,73.9856,619166.0
2023-05-31,74.2077,75.1252,73.6476,74.6327,816488.0
2023-06-01,74.7003,74.9031,73.1454,73.4641,712370.0
2023-06-02,72.9716,74.8451,72.4308,74.7099,859718.0
2023-06-03,72.9716,74.8451,72.4308,74.7099,859718.0
2023-06-04,72.9716,74.8451,72.4308,74.7099,859718.0
2023-06-05,74.5264,75.7771,74.4299,75.0962,555103.0
2023-06-06,75.5308,76.9891,75.2701,76.709,1179464.0
2023-06-07,76.9891,77.9452,76.4676,77.7424,949407.0
2023-06-08,77.8293,78.4956,77.2015,78.4473,694318.0
2023-06-09,78.6502,78.7226,77.5492,78.0224,794739.0
2023-06-10,78.6502,78.7226,77.5492,78.0224,794739.0
2023-06-11,78.6502,78.7226,77.5492,78.0224,794739.0
2023-06-12,78.2542,78.7564,77.752,78.2832,618405.0
2023-06-13,77.8196,78.7564,77.4816,78.7081,659339.0
2023-06-14,78.7757,79.7221,78.6791,79.2103,868801.0
2023-06-15,79.4421,80.7555,78.9785,80.6879,1035663.0
2023-06-16,81.1031,81.6922,80.1181,80.3981,1514326.0
2023-06-17,81.1031,81.6922,80.1181,80.3981,1514326.0
2023-06-18,81.1031,81.6922,80.1181,80.3981,1514326.0
2023-06-19,81.1031,81.6922,80.1181,80.3981,1514326.0
2023-06-20,80.3981,80.3981,78.9785,79.7994,901158.0
2023-06-21,79.6545,80.6975,78.6212,80.2726,647777.0
2023-06-22,80.4561,80.4561,79.5097,79.838,623669.0
2023-06-23,80.0698,80.2726,77.6844,78.0417,838803.0
2023-06-24,80.0698,80.2726,77.6844,78.0417,838803.0
2023-06-25,80.0698,80.2726,77.6844,78.0417,838803.0
2023-06-26,78.2928,79.3648,78.1093,79.1427,694494.0
2023-06-27,79.1523,79.7704,78.853,79.191,668693.0
2023-06-28,78.9785,79.191,77.0953,77.781,1256869.0
2023-06-29,77.0953,78.7757,77.018,77.9645,796110.0
2023-06-30,78.1866,78.9264,77.7037,78.6695,610210.0
2023-07-01,78.1866,78.9264,77.7037,78.6695,610210.0
2023-07-02,78.1866,78.9264,77.7037,78.6695,610210.0
2023-07-03,78.6115,79.2151,78.3508,78.9399,369274.0
2023-07-04,78.6115,79.2151,78.3508,78.9399,369274.0
2023-07-05,78.6019,80.3064,78.4667,79.8477,502374.0
2023-07-06,79.3358,79.3358,78.3797,79.2393,440559.0
2023-07-07,78.8433,79.9346,78.6791,79.1137,985258.0
2023-07-08,78.8433,79.9346,78.6791,79.1137,985258.0
2023-07-09,78.8433,79.9346,78.6791,79.1137,985258.0
2023-07-10,78.9012,79.3889,77.8293,78.5922,561776.0
2023-07-11,78.7178,79.3648,78.4956,79.3551,475092.0
2023-07-12,79.7028,80.5237,79.4034,80.4851,594710.0
2023-07-13,80.234,80.9293,79.6932,80.3981,790072.0
2023-07-14,80.0408,80.7748,79.6738,80.3499,569271.0
2023-07-15,80.0408,80.7748,79.6738,80.3499,569271.0
2023-07-16,80.0408,80.7748,79.6738,80.3499,569271.0
2023-07-17,80.1567,80.1567,79.2006,79.6062,516951.0
2023-07-18,79.5966,80.1953,78.4473,79.7125,595749.0
2023-07-19,79.6449,80.3112,79.191,79.5966,1789139.0
2023-07-20,80.0891,82.0592,79.558,81.6053,1178494.0
2023-07-21,82.0882,82.9767,81.6826,82.4938,690312.0
2023-07-22,82.0882,82.9767,81.6826,82.4938,690312.0
2023-07-23,82.0882,82.9767,81.6826,82.4938,690312.0
2023-07-24,82.3972,82.798,81.8081,82.4069,543580.0
2023-07-25,82.349,83.0829,82.0303,82.32,498901.0
2023-07-26,82.1751,83.053,81.4701,81.8371,747341.0
2023-07-27,81.6922,81.9077,80.3885,81.1514,1170314.0
2023-07-28,81.8854,82.0109,80.543,80.9293,684453.0
