,PEG US Equity,PEG US Equity,PEG US Equity,PEG US Equity,PEG US Equity
2022-05-01,65.8744,66.0233,64.7436,64.8321,2958163.0
2022-05-02,65.1206,65.4928,63.2964,64.0782,3059897.0
2022-05-03,64.2643,65.2509,63.2127,63.7525,3187585.0
2022-05-04,64.134,64.6738,63.3336,64.4691,2939868.0
2022-05-05,64.1992,64.9251,63.557,64.1154,3499973.0
2022-05-06,63.7245,64.8228,63.7245,64.618,4054352.0
2022-05-07,63.7245,64.8228,63.7245,64.618,4054352.0
2022-05-08,63.7245,64.8228,63.7245,64.618,4054352.0
2022-05-09,64.1433,64.9437,63.4919,64.2736,3174921.0
2022-05-10,64.0968,65.2229,63.073,63.5942,2435334.0
2022-05-11,63.6035,65.1857,63.6035,64.1713,2394572.0
2022-05-12,64.1806,64.3853,62.9521,63.557,4390609.0
2022-05-13,63.9479,64.0205,63.1103,63.8269,2760137.0
2022-05-14,63.9479,64.0205,63.1103,63.8269,2760137.0
2022-05-15,63.9479,64.0205,63.1103,63.8269,2760137.0
2022-05-16,63.9479,64.013,63.1754,63.3429,2315505.0
2022-05-17,63.799,64.041,62.9986,63.8921,2357167.0
2022-05-18,64.0968,64.1433,63.0079,63.1568,3000812.0
2022-05-19,62.9707,63.3336,62.0493,62.98,2471296.0
2022-05-20,63.2406,63.3336,62.133,62.8683,2223337.0
2022-05-21,63.2406,63.3336,62.133,62.8683,2223337.0
2022-05-22,63.2406,63.3336,62.133,62.8683,2223337.0
2022-05-23,63.7059,63.8828,62.9241,63.5477,2329946.0
2022-05-24,63.5663,64.1433,63.0358,63.9386,2538165.0
2022-05-25,64.0875,64.0875,63.0777,63.4081,3153941.0
2022-05-26,63.8548,64.041,63.194,63.2685,2263330.0
2022-05-27,62.98,64.2643,62.98,64.255,1802199.0
2022-05-28,62.98,64.2643,62.98,64.255,1802199.0
2022-05-29,62.98,64.2643,62.98,64.255,1802199.0
2022-05-30,62.98,64.2643,62.98,64.255,1802199.0
2022-05-31,63.7431,64.2364,63.1754,63.7897,3606065.0
2022-06-01,63.7525,64.2643,62.8962,63.3802,2401325.0
2022-06-02,63.678,63.8548,62.4588,63.7897,2438717.0
2022-06-03,63.5942,63.9386,63.2406,63.7525,1864253.0
2022-06-04,63.5942,63.9386,63.2406,63.7525,1864253.0
2022-06-05,63.5942,63.9386,63.2406,63.7525,1864253.0
2022-06-06,64.0689,64.1713,63.5291,63.6501,2209973.0
2022-06-07,63.2871,64.3202,62.7473,64.1713,2248408.0
2022-06-08,63.7398,63.9274,62.8393,62.9706,2289748.0
2022-06-09,62.8486,62.934,61.1039,61.1227,2673764.0
2022-06-10,60.5129,61.8918,60.4097,61.4134,4033899.0
2022-06-11,60.5129,61.8918,60.4097,61.4134,4033899.0
2022-06-12,60.5129,61.8918,60.4097,61.4134,4033899.0
2022-06-13,60.5035,60.8881,58.9183,59.1903,3226129.0
2022-06-14,59.1809,59.3122,56.6857,57.1923,2699654.0
2022-06-15,57.6707,57.68,56.1135,56.7701,2672927.0
2022-06-16,55.9259,55.9728,54.7346,55.3443,4270302.0
2022-06-17,55.3725,55.9494,54.5845,55.4944,5865805.0
2022-06-18,55.3725,55.9494,54.5845,55.4944,5865805.0
2022-06-19,55.3725,55.9494,54.5845,55.4944,5865805.0
2022-06-20,55.3725,55.9494,54.5845,55.4944,5865805.0
2022-06-21,55.6539,56.4043,55.3162,55.9634,2165254.0
2022-06-22,55.6351,56.464,55.5507,56.1135,2699404.0
2022-06-23,56.2917,56.7842,56.1088,56.6857,2661787.0
2022-06-24,56.939,58.6697,56.9015,58.6368,3563828.0
2022-06-25,56.939,58.6697,56.9015,58.6368,3563828.0
2022-06-26,56.939,58.6697,56.9015,58.6368,3563828.0
2022-06-27,58.3367,59.1997,58.2429,58.937,2007870.0
2022-06-28,59.2841,59.6781,58.6838,58.7494,2078294.0
2022-06-29,58.862,58.9933,58.5243,58.7307,1542612.0
2022-06-30,58.468,59.4248,58.0928,59.3591,4529097.0
2022-07-01,59.6218,60.785,59.331,60.663,2130831.0
2022-07-02,59.6218,60.785,59.331,60.663,2130831.0
2022-07-03,59.6218,60.785,59.331,60.663,2130831.0
2022-07-04,59.6218,60.785,59.331,60.663,2130831.0
2022-07-05,60.4566,60.5411,57.8517,58.6838,2115476.0
2022-07-06,58.8291,59.528,58.5337,59.0777,1796728.0
2022-07-07,59.1809,59.4248,58.8057,58.9089,2185380.0
2022-07-08,58.8995,59.0777,58.4868,58.5899,1509502.0
2022-07-09,58.8995,59.0777,58.4868,58.5899,1509502.0
2022-07-10,58.8995,59.0777,58.4868,58.5899,1509502.0
2022-07-11,58.2523,58.8151,57.9052,58.6087,1924961.0
2022-07-12,58.1584,58.7213,57.6331,57.9146,2415706.0
2022-07-13,57.5018,58.0084,57.1266,57.2204,4003846.0
2022-07-14,56.4512,56.7701,56.0666,56.6013,5241115.0
2022-07-15,56.9202,57.1078,56.0103,56.7983,3829369.0
2022-07-16,56.9202,57.1078,56.0103,56.7983,3829369.0
2022-07-17,56.9202,57.1078,56.0103,56.7983,3829369.0
2022-07-18,56.7232,56.9765,56.3011,56.3387,2849993.0
2022-07-19,56.545,56.8405,56.4043,56.667,2949840.0
2022-07-20,56.7514,56.8358,55.7664,55.9447,2954287.0
2022-07-21,55.7571,56.1604,55.2787,55.9072,2308390.0
2022-07-22,56.1135,56.4887,55.9072,56.3762,1468981.0
2022-07-23,56.1135,56.4887,55.9072,56.3762,1468981.0
2022-07-24,56.1135,56.4887,55.9072,56.3762,1468981.0
2022-07-25,56.3762,56.9765,56.3762,56.9296,1658002.0
2022-07-26,56.7326,57.7363,56.7326,57.6425,1815509.0
2022-07-27,57.6331,58.2335,57.3611,58.0646,2154516.0
2022-07-28,60.0345,61.4791,59.8751,61.3853,3961941.0
2022-07-29,61.2258,62.0044,61.2258,61.6011,4391180.0
2022-07-30,61.2258,62.0044,61.2258,61.6011,4391180.0
2022-07-31,61.2258,62.0044,61.2258,61.6011,4391180.0
2022-08-01,61.3009,61.7511,61.1133,61.6104,2546140.0
2022-08-02,61.0851,61.526,59.5655,61.1133,3559532.0
2022-08-03,61.0476,61.6855,60.7756,61.329,2553098.0
2022-08-04,61.451,61.6292,60.663,60.7193,1983238.0
2022-08-05,60.8037,60.9444,59.9032,60.7287,2499073.0
2022-08-06,60.8037,60.9444,59.9032,60.7287,2499073.0
2022-08-07,60.8037,60.9444,59.9032,60.7287,2499073.0
2022-08-08,61.3384,61.6292,61.0476,61.3853,1945493.0
2022-08-09,61.6573,62.0044,61.3853,61.9387,2086706.0
2022-08-10,62.3796,62.6329,62.0326,62.464,2265050.0
2022-08-11,62.6704,63.327,62.4359,62.5579,1867270.0
2022-08-12,62.9049,63.4678,62.586,63.4208,2537166.0
2022-08-13,62.9049,63.4678,62.586,63.4208,2537166.0
2022-08-14,62.9049,63.4678,62.586,63.4208,2537166.0
2022-08-15,63.4115,64.6591,63.2286,64.5653,3409276.0
2022-08-16,64.3495,64.8373,64.312,64.5277,2333238.0
2022-08-17,64.2745,64.8701,64.19,64.5465,1892780.0
2022-08-18,64.7341,65.2125,64.6966,65.0906,2246143.0
2022-08-19,65.2782,65.6065,64.7529,65.0999,2664372.0
2022-08-20,65.2782,65.6065,64.7529,65.0999,2664372.0
2022-08-21,65.2782,65.6065,64.7529,65.0999,2664372.0
2022-08-22,64.6778,64.781,63.5381,63.646,2179255.0
2022-08-23,63.6178,63.6178,62.8674,63.2051,1841950.0
2022-08-24,63.2332,63.449,62.7499,63.0738,1771557.0
2022-08-25,63.0925,63.6085,62.7642,63.5991,1521439.0
2022-08-26,63.7867,63.8992,62.4359,62.5579,1652058.0
2022-08-27,63.7867,63.8992,62.4359,62.5579,1652058.0
2022-08-28,63.7867,63.8992,62.4359,62.5579,1652058.0
2022-08-29,62.1733,62.8674,61.7699,62.3046,2942943.0
2022-08-30,62.0982,62.3515,60.9397,61.1789,1484906.0
2022-08-31,61.2071,61.4041,60.3253,60.3722,3011128.0
2022-09-01,60.466,60.8272,59.9032,60.8131,2300411.0
2022-09-02,60.86,61.6198,59.8,60.0439,2289156.0
2022-09-03,60.86,61.6198,59.8,60.0439,2289156.0
2022-09-04,60.86,61.6198,59.8,60.0439,2289156.0
2022-09-05,60.86,61.6198,59.8,60.0439,2289156.0
2022-09-06,60.3253,60.5974,59.4342,59.5936,2146135.0
2022-09-07,60.1752,63.3833,59.8469,63.0644,4743224.0
2022-09-08,62.7902,64.2086,62.5821,64.1897,5641921.0
2022-09-09,64.4166,64.6341,63.802,64.3032,3301283.0
2022-09-10,64.4166,64.6341,63.802,64.3032,3301283.0
2022-09-11,64.4166,64.6341,63.802,64.3032,3301283.0
2022-09-12,64.3599,65.5041,64.2464,65.419,4444197.0
2022-09-13,64.88,65.1164,62.9509,63.2062,2826125.0
2022-09-14,63.3103,64.5916,63.2913,63.6129,2487386.0
2022-09-15,63.2819,63.3292,62.6389,62.8563,2854075.0
2022-09-16,62.5916,63.1211,62.5916,62.7523,3872705.0
2022-09-17,62.5916,63.1211,62.5916,62.7523,3872705.0
2022-09-18,62.5916,63.1211,62.5916,62.7523,3872705.0
2022-09-19,62.497,63.0455,62.1566,62.9982,1892056.0
2022-09-20,62.5159,62.5537,61.419,61.8256,1815127.0
2022-09-21,62.2701,62.7145,60.9745,60.9745,1426218.0
2022-09-22,60.88,60.8989,60.0951,60.4923,1724556.0
2022-09-23,59.8114,60.1518,58.7145,59.5183,1925459.0
2022-09-24,59.8114,60.1518,58.7145,59.5183,1925459.0
2022-09-25,59.8114,60.1518,58.7145,59.5183,1925459.0
2022-09-26,59.2346,59.4426,56.9036,57.4946,2926857.0
2022-09-27,57.8445,57.9958,56.0383,56.322,2755007.0
2022-09-28,57.2015,57.2015,56.1092,56.6246,2504968.0
2022-09-29,56.2558,56.3504,53.731,53.8255,2772032.0
2022-09-30,54.1849,54.3362,53.0028,53.173,4775354.0
2022-10-01,54.1849,54.3362,53.0028,53.173,4775354.0
2022-10-02,54.1849,54.3362,53.0028,53.173,4775354.0
2022-10-03,54.5158,55.3385,53.4851,54.7617,3027273.0
2022-10-04,55.0265,56.5868,54.809,56.5584,2327583.0
2022-10-05,55.7263,55.7925,54.5459,55.2913,1965682.0
2022-10-06,54.9036,55.1305,53.3527,53.5797,2150769.0
2022-10-07,53.4662,53.7499,51.8681,52.3125,2073437.0
2022-10-08,53.4662,53.7499,51.8681,52.3125,2073437.0
2022-10-09,53.4662,53.7499,51.8681,52.3125,2073437.0
2022-10-10,52.5016,53.069,52.322,52.3976,2207787.0
2022-10-11,52.0761,52.757,51.6127,52.1328,2082707.0
2022-10-12,51.9437,52.0572,50.5536,50.5726,2773828.0
2022-10-13,49.8822,52.1139,49.6553,51.9815,3305277.0
2022-10-14,52.5962,52.6435,50.634,50.8846,2095220.0
2022-10-15,52.5962,52.6435,50.634,50.8846,2095220.0
2022-10-16,52.5962,52.6435,50.634,50.8846,2095220.0
2022-10-17,51.9437,52.9461,51.8302,52.2652,2626081.0
2022-10-18,53.0028,53.4473,52.4733,52.6624,3181587.0
2022-10-19,52.0099,52.3882,51.5938,51.8208,1931032.0
2022-10-20,51.5182,51.8113,50.5915,50.8468,3437210.0
2022-10-21,51.1021,51.8397,50.3929,51.348,5527537.0
2022-10-22,51.1021,51.8397,50.3929,51.348,5527537.0
2022-10-23,51.1021,51.8397,50.3929,51.348,5527537.0
2022-10-24,52.1518,52.7002,51.7641,52.218,4378750.0
2022-10-25,52.4638,53.3527,52.2274,53.0312,4305329.0
2022-10-26,53.4662,53.6837,52.4213,52.5489,3598677.0
2022-10-27,52.9556,53.1069,52.2274,52.4733,3484251.0
2022-10-28,52.5206,54.3456,52.3787,54.3078,4898620.0
2022-10-29,52.5206,54.3456,52.3787,54.3078,4898620.0
2022-10-30,52.5206,54.3456,52.3787,54.3078,4898620.0
2022-10-31,54.374,54.478,52.1328,53.0217,4165774.0
2022-11-01,53.3338,53.5608,52.3693,53.2676,3098702.0
2022-11-02,53.2676,54.6388,53.0123,53.5324,3689527.0
2022-11-03,52.9461,54.2416,52.6246,53.9579,4131853.0
2022-11-04,54.0336,54.8705,53.504,54.7428,3259549.0
2022-11-05,54.0336,54.8705,53.504,54.7428,3259549.0
2022-11-06,54.0336,54.8705,53.504,54.7428,3259549.0
2022-11-07,54.7901,55.0927,53.4473,54.1943,3265605.0
2022-11-08,54.3456,55.0738,53.9201,54.705,5497767.0
2022-11-09,54.4307,54.4686,53.8634,54.1565,5133079.0
2022-11-10,55.7073,56.3882,54.9508,56.2842,4473156.0
2022-11-11,56.114,56.1234,54.5348,55.1211,4936025.0
2022-11-12,56.114,56.1234,54.5348,55.1211,4936025.0
2022-11-13,56.114,56.1234,54.5348,55.1211,4936025.0
2022-11-14,53.9012,54.6104,53.0123,54.2416,7448251.0
2022-11-15,54.5158,54.8325,53.4095,54.0052,3622368.0
2022-11-16,54.166,55.3102,54.1092,54.6482,3418640.0
2022-11-17,53.7499,54.0147,52.6151,52.8326,3140134.0
2022-11-18,53.5229,54.5631,53.5229,54.5537,3487588.0
2022-11-19,53.5229,54.5631,53.5229,54.5537,3487588.0
2022-11-20,53.5229,54.5631,53.5229,54.5537,3487588.0
2022-11-21,54.5915,55.0596,54.3929,54.705,2140416.0
2022-11-22,55.0454,55.5505,54.9083,55.1778,2646302.0
2022-11-23,55.1211,55.8208,54.9887,55.8019,2166574.0
2022-11-24,55.1211,55.8208,54.9887,55.8019,2166574.0
2022-11-25,55.9721,56.2511,55.8303,56.0005,1123080.0
2022-11-26,55.9721,56.2511,55.8303,56.0005,1123080.0
2022-11-27,55.9721,56.2511,55.8303,56.0005,1123080.0
2022-11-28,55.5277,55.8586,54.9083,55.1778,2738899.0
2022-11-29,54.9225,55.1589,54.3835,55.1211,2410219.0
2022-11-30,55.0359,57.5135,55.0312,57.2582,10096128.0
2022-12-01,57.6837,58.3409,56.9792,57.1163,2412863.0
2022-12-02,56.4449,57.6175,56.4355,57.6081,3755701.0
2022-12-03,56.4449,57.6175,56.4355,57.6081,3755701.0
2022-12-04,56.4449,57.6175,56.4355,57.6081,3755701.0
2022-12-05,57.1636,57.4284,56.7144,56.9934,2970965.0
2022-12-06,57.0501,57.3244,56.3126,57.3055,3143227.0
2022-12-07,57.0029,57.3528,56.5348,56.6908,2314545.0
2022-12-08,56.6717,57.2919,56.3854,57.2538,2050795.0
2022-12-09,57.0152,57.6164,56.9246,57.0343,2021133.0
2022-12-10,57.0152,57.6164,56.9246,57.0343,2021133.0
2022-12-11,57.0152,57.6164,56.9246,57.0343,2021133.0
2022-12-12,57.3683,57.874,56.9818,57.8454,2869211.0
2022-12-13,58.6947,59.5153,57.6832,58.3225,2884810.0
2022-12-14,58.4847,59.2767,57.8836,58.3798,1984877.0
2022-12-15,58.1889,58.3988,57.0868,57.5782,2469855.0
2022-12-16,56.8053,56.9389,55.6554,56.5286,5283989.0
2022-12-17,56.8053,56.9389,55.6554,56.5286,5283989.0
2022-12-18,56.8053,56.9389,55.6554,56.5286,5283989.0
2022-12-19,56.519,57.0677,56.0992,56.6431,1995111.0
2022-12-20,56.5667,56.9627,56.1373,56.4999,1903343.0
2022-12-21,56.6812,57.75,56.6431,57.7309,1692388.0
2022-12-22,57.5019,57.6355,56.3663,57.3778,1787131.0
2022-12-23,57.2347,58.3177,57.2347,58.2843,1341366.0
2022-12-24,57.2347,58.3177,57.2347,58.2843,1341366.0
2022-12-25,57.2347,58.3177,57.2347,58.2843,1341366.0
2022-12-26,57.2347,58.3177,57.2347,58.2843,1341366.0
2022-12-27,58.4179,59.1241,58.146,58.9809,1791980.0
2022-12-28,59.0859,59.501,58.4275,58.4847,1819236.0
2022-12-29,58.8283,59.2243,58.7137,59.0,1353523.0
2022-12-30,59.0286,59.0573,57.8979,58.4656,1815254.0
2022-12-31,59.0286,59.0573,57.8979,58.4656,1815254.0
2023-01-01,59.0286,59.0573,57.8979,58.4656,1815254.0
2023-01-02,59.0286,59.0573,57.8979,58.4656,1815254.0
2023-01-03,58.6565,59.2386,57.5782,59.2099,2220400.0
2023-01-04,59.5535,60.2167,59.3245,59.6489,1960496.0
2023-01-05,59.1813,59.3912,58.0362,58.3225,2379555.0
2023-01-06,59.0668,59.9829,58.8855,59.7729,2248379.0
2023-01-07,59.0668,59.9829,58.8855,59.7729,2248379.0
2023-01-08,59.0668,59.9829,58.8855,59.7729,2248379.0
2023-01-09,59.6393,60.8417,59.6012,60.584,2308312.0
2023-01-10,60.4314,60.8417,60.1355,60.7558,1416400.0
2023-01-11,60.7844,61.3092,60.6842,61.0421,1665858.0
2023-01-12,61.2615,61.3188,59.7777,59.9161,2546193.0
2023-01-13,59.6298,60.126,59.3912,59.792,2031844.0
2023-01-14,59.6298,60.126,59.3912,59.792,2031844.0
2023-01-15,59.6298,60.126,59.3912,59.792,2031844.0
2023-01-16,59.6298,60.126,59.3912,59.792,2031844.0
2023-01-17,59.897,60.3025,59.8493,60.021,2883596.0
2023-01-18,59.9733,60.0783,57.979,58.0458,2447198.0
2023-01-19,58.0172,58.0744,57.1011,57.2729,1958978.0
2023-01-20,57.1584,57.7023,56.2709,57.6641,2210551.0
2023-01-21,57.1584,57.7023,56.2709,57.6641,2210551.0
2023-01-22,57.1584,57.7023,56.2709,57.6641,2210551.0
2023-01-23,57.5687,58.7185,57.3301,58.103,2013346.0
2023-01-24,57.6546,58.3082,57.1106,58.1603,1481530.0
2023-01-25,57.645,58.1174,57.2251,58.0649,1358380.0
2023-01-26,57.8549,58.3798,57.7118,58.2366,1635104.0
2023-01-27,58.1698,58.4036,57.7786,57.8549,2074999.0
2023-01-28,58.1698,58.4036,57.7786,57.8549,2074999.0
2023-01-29,58.1698,58.4036,57.7786,57.8549,2074999.0
2023-01-30,57.5687,58.7662,57.4847,58.3034,2230953.0
2023-01-31,58.6374,59.1241,57.8549,59.0954,3245335.0
2023-02-01,58.6947,59.4294,58.208,58.9809,2647149.0
2023-02-02,59.1431,59.5344,58.4943,59.2863,2533526.0
2023-02-03,58.7901,58.9428,56.9198,58.0649,2121676.0
2023-02-04,58.7901,58.9428,56.9198,58.0649,2121676.0
2023-02-05,58.7901,58.9428,56.9198,58.0649,2121676.0
2023-02-06,57.8263,58.5611,57.6164,58.4752,1798621.0
2023-02-07,58.1412,58.4275,57.2633,58.2175,1391958.0
2023-02-08,57.8549,57.9456,57.1011,57.3874,1577913.0
2023-02-09,57.5782,57.9027,56.7576,56.8339,2107019.0
2023-02-10,57.0248,57.9504,56.8148,57.874,2335359.0
2023-02-11,57.0248,57.9504,56.8148,57.874,2335359.0
2023-02-12,57.0248,57.9504,56.8148,57.874,2335359.0
2023-02-13,58.0935,58.5515,57.8836,58.5038,1281803.0
2023-02-14,58.437,58.7996,57.9408,58.3607,1800743.0
2023-02-15,58.103,59.0764,58.0458,58.9332,1939772.0
2023-02-16,58.2462,59.0334,57.6355,58.9428,1859302.0
2023-02-17,59.0477,59.6775,58.4084,59.3817,2762069.0
2023-02-18,59.0477,59.6775,58.4084,59.3817,2762069.0
2023-02-19,59.0477,59.6775,58.4084,59.3817,2762069.0
2023-02-20,59.0477,59.6775,58.4084,59.3817,2762069.0
2023-02-21,58.5134,59.2672,57.9504,58.3511,3013595.0
2023-02-22,58.437,58.7185,57.6641,58.0172,2543797.0
2023-02-23,58.4179,58.5992,57.3587,57.7691,2813923.0
2023-02-24,57.4828,58.4895,57.144,58.3511,3010184.0
2023-02-25,57.4828,58.4895,57.144,58.3511,3010184.0
2023-02-26,57.4828,58.4895,57.144,58.3511,3010184.0
2023-02-27,58.6088,60.002,58.4275,58.7042,3602024.0
2023-02-28,58.3702,58.8617,57.5973,57.6641,3077156.0
2023-03-01,57.7881,57.7881,55.8367,55.8606,2830730.0
2023-03-02,55.7079,57.1488,55.6125,57.1297,2480904.0
2023-03-03,57.3206,57.6259,56.6908,57.6068,3152977.0
2023-03-04,57.3206,57.6259,56.6908,57.6068,3152977.0
2023-03-05,57.3206,57.6259,56.6908,57.6068,3152977.0
2023-03-06,57.5878,58.3511,57.125,57.3492,2479159.0
2023-03-07,57.4446,57.4923,55.5648,55.8701,2951077.0
2023-03-08,55.8606,56.4952,55.5266,56.3282,2637413.0
2023-03-09,56.5016,57.0894,55.4947,55.6537,2134380.0
2023-03-10,55.856,55.856,54.1313,54.3047,2767455.0
2023-03-11,55.856,55.856,54.1313,54.3047,2767455.0
2023-03-12,55.856,55.856,54.1313,54.3047,2767455.0
2023-03-13,54.1409,56.174,54.035,54.9889,4790269.0
2023-03-14,55.6537,56.7136,55.3165,56.386,3673186.0
2023-03-15,55.962,56.9159,55.4899,56.4823,3621606.0
2023-03-16,55.9138,57.099,55.7934,57.0219,3194817.0
2023-03-17,56.8196,57.0219,55.9138,56.3956,6263427.0
2023-03-18,56.8196,57.0219,55.9138,56.3956,6263427.0
2023-03-19,56.8196,57.0219,55.9138,56.3956,6263427.0
2023-03-20,56.6365,57.2917,56.492,57.1568,2959330.0
2023-03-21,57.311,57.4748,55.461,56.3956,2849550.0
2023-03-22,56.2993,56.5594,55.0178,55.0467,2195560.0
2023-03-23,54.9407,55.673,54.3722,54.6709,2032359.0
2023-03-24,54.8443,56.6847,54.5071,56.6365,1906173.0
2023-03-25,54.8443,56.6847,54.5071,56.6365,1906173.0
2023-03-26,54.8443,56.6847,54.5071,56.6365,1906173.0
2023-03-27,57.1183,57.8024,56.9448,57.0605,2200181.0
2023-03-28,56.8967,58.2456,56.8774,57.6964,2047525.0
2023-03-29,58.2071,59.1899,58.0914,59.1031,3131127.0
2023-03-30,59.4982,59.768,59.0791,59.6138,2277703.0
2023-03-31,59.9029,60.2787,59.4886,60.1727,3131598.0
2023-04-01,59.9029,60.2787,59.4886,60.1727,3131598.0
2023-04-02,59.9029,60.2787,59.4886,60.1727,3131598.0
2023-04-03,59.7005,60.1438,59.0261,59.0742,3470160.0
2023-04-04,59.0742,59.3922,58.5925,59.1899,1938411.0
2023-04-05,59.344,61.1073,59.2669,60.8664,3073893.0
2023-04-06,61.2518,61.5794,60.5677,61.0013,3869136.0
2023-04-07,61.2518,61.5794,60.5677,61.0013,3869136.0
2023-04-08,61.2518,61.5794,60.5677,61.0013,3869136.0
2023-04-09,61.2518,61.5794,60.5677,61.0013,3869136.0
2023-04-10,60.6641,60.9531,60.0522,60.9242,4334776.0
2023-04-11,60.8375,61.4445,60.7074,61.3289,2916238.0
2023-04-12,61.6661,61.6661,61.0302,61.2711,3415664.0
2023-04-13,60.8182,61.4156,60.2305,61.1651,1885588.0
2023-04-14,60.7122,61.3578,60.5388,61.1844,2763789.0
2023-04-15,60.7122,61.3578,60.5388,61.1844,2763789.0
2023-04-16,60.7122,61.3578,60.5388,61.1844,2763789.0
2023-04-17,61.3289,61.5409,60.7941,61.3771,1730799.0
2023-04-18,61.3289,61.6372,60.9917,61.4831,2202152.0
2023-04-19,61.6661,62.119,61.3771,61.7143,1485312.0
2023-04-20,61.6758,61.9504,61.3385,61.6276,1733635.0
2023-04-21,62.0805,62.2635,61.3867,61.7529,1163899.0
2023-04-22,62.0805,62.2635,61.3867,61.7529,1163899.0
2023-04-23,62.0805,62.2635,61.3867,61.7529,1163899.0
2023-04-24,61.6661,61.9456,61.2518,61.8588,1855571.0
2023-04-25,61.7143,62.0323,61.512,61.5698,1623138.0
2023-04-26,61.2036,61.6372,60.1823,60.2112,2965996.0
2023-04-27,60.2208,61.1651,60.2208,61.1362,1843129.0
2023-04-28,61.088,61.4734,60.4954,60.8953,1771796.0
2023-04-29,61.088,61.4734,60.4954,60.8953,1771796.0
2023-04-30,61.088,61.4734,60.4954,60.8953,1771796.0
2023-05-01,60.7315,61.5602,60.6737,60.8375,2289216.0
2023-05-02,61.695,62.1335,60.1955,60.5195,2923471.0
2023-05-03,61.1266,61.695,60.587,60.9049,2565652.0
2023-05-04,61.4542,61.565,60.6833,61.194,1923108.0
2023-05-05,61.2615,61.7529,61.194,61.4927,1739709.0
2023-05-06,61.2615,61.7529,61.194,61.4927,1739709.0
2023-05-07,61.2615,61.7529,61.194,61.4927,1739709.0
2023-05-08,61.4445,61.7914,60.8664,61.1747,1468267.0
2023-05-09,60.9146,61.4156,60.6544,61.3867,2091536.0
2023-05-10,61.6565,61.9456,61.1458,61.801,1977914.0
2023-05-11,61.8203,61.8878,60.9532,61.1266,1961503.0
2023-05-12,61.4734,61.7818,61.088,61.4831,1726904.0
2023-05-13,61.4734,61.7818,61.088,61.4831,1726904.0
2023-05-14,61.4734,61.7818,61.088,61.4831,1726904.0
2023-05-15,61.6276,61.7143,60.0859,60.269,1439035.0
2023-05-16,60.2883,60.5484,59.344,59.5078,2079914.0
2023-05-17,59.7198,59.768,58.9875,59.2862,1746453.0
2023-05-18,58.843,59.2958,58.5491,59.1706,2066989.0
2023-05-19,59.4886,60.0859,59.1754,59.3344,2119851.0
2023-05-20,59.4886,60.0859,59.1754,59.3344,2119851.0
2023-05-21,59.4886,60.0859,59.1754,59.3344,2119851.0
2023-05-22,59.3344,60.1341,59.3344,59.9607,2113048.0
2023-05-23,59.9029,60.1919,59.0309,59.0742,2056231.0
2023-05-24,59.0261,59.2669,58.4479,58.5828,1934878.0
2023-05-25,58.4383,58.4576,57.3881,57.6482,1935988.0
2023-05-26,57.6193,57.6193,56.8677,57.3977,1799296.0
2023-05-27,57.6193,57.6193,56.8677,57.3977,1799296.0
2023-05-28,57.6193,57.6193,56.8677,57.3977,1799296.0
2023-05-29,57.6193,57.6193,56.8677,57.3977,1799296.0
2023-05-30,57.3495,57.7397,57.1568,57.3013,2262625.0
2023-05-31,57.2146,58.13,57.0026,57.5711,5032402.0
2023-06-01,57.7638,57.7686,56.7425,57.7157,3059480.0
2023-06-02,57.7157,59.1224,57.6578,58.8141,3150684.0
2023-06-03,57.7157,59.1224,57.6578,58.8141,3150684.0
2023-06-04,57.7157,59.1224,57.6578,58.8141,3150684.0
2023-06-05,58.6599,59.6138,58.6599,59.1224,2546914.0
2023-06-06,59.5078,59.662,59.1176,59.3248,2199315.0
2023-06-07,59.4211,60.5533,59.0742,60.4328,2093703.0
2023-06-08,60.2189,60.6467,59.8786,60.4231,3237890.0
2023-06-09,60.5106,60.5495,60.073,60.355,2575973.0
2023-06-10,60.5106,60.5495,60.073,60.355,2575973.0
2023-06-11,60.5106,60.5495,60.073,60.355,2575973.0
2023-06-12,60.5203,60.5203,59.9661,60.2383,2490224.0
2023-06-13,59.6841,60.4814,59.6841,60.2578,2126894.0
2023-06-14,60.462,61.1038,60.1508,60.2189,3889848.0
2023-06-15,60.2578,60.6176,59.8688,60.5398,4529210.0
2023-06-16,60.8315,61.2107,60.7051,60.812,5333037.0
2023-06-17,60.8315,61.2107,60.7051,60.812,5333037.0
2023-06-18,60.8315,61.2107,60.7051,60.812,5333037.0
2023-06-19,60.8315,61.2107,60.7051,60.812,5333037.0
2023-06-20,60.073,60.8704,59.8348,60.3064,4075346.0
2023-06-21,60.1508,61.1524,59.5285,60.8509,4664764.0
2023-06-22,61.0065,61.1815,60.0439,60.3939,1798445.0
2023-06-23,60.5787,60.9968,59.6938,59.8008,3000214.0
2023-06-24,60.5787,60.9968,59.6938,59.8008,3000214.0
2023-06-25,60.5787,60.9968,59.6938,59.8008,3000214.0
2023-06-26,59.9466,60.6759,59.5625,60.4328,1786914.0
2023-06-27,60.7051,61.2399,60.6176,60.9871,2159442.0
2023-06-28,60.9676,61.0746,59.5966,59.8008,2493552.0
2023-06-29,59.4118,60.4523,59.2174,60.1314,1887199.0
2023-06-30,60.2383,60.9676,60.18,60.8801,2626497.0
2023-07-01,60.2383,60.9676,60.18,60.8801,2626497.0
2023-07-02,60.2383,60.9676,60.18,60.8801,2626497.0
2023-07-03,60.6856,61.2934,60.5495,61.1329,899554.0
