,CVBF US Equity,CVBF US Equity,CVBF US Equity,CVBF US Equity,CVBF US Equity
2022-05-25,22.3152,22.6094,22.2692,22.4255,637314.0
2022-05-26,22.5083,22.8025,22.4807,22.6554,744947.0
2022-05-27,22.6922,22.9266,22.6646,22.8761,603894.0
2022-05-28,22.6922,22.9266,22.6646,22.8761,603894.0
2022-05-29,22.6922,22.9266,22.6646,22.8761,603894.0
2022-05-30,22.6922,22.9266,22.6646,22.8761,603894.0
2022-05-31,22.7014,22.9266,22.4945,22.7841,1151913.0
2022-06-01,22.7933,22.8577,22.3704,22.6002,914179.0
2022-06-02,22.6186,22.968,22.4071,22.9496,503691.0
2022-06-03,22.9864,23.0692,22.7565,22.9128,1153674.0
2022-06-04,22.9864,23.0692,22.7565,22.9128,1153674.0
2022-06-05,22.9864,23.0692,22.7565,22.9128,1153674.0
2022-06-06,22.9864,23.1151,22.5589,22.9312,827686.0
2022-06-07,22.8393,23.1243,22.6002,23.1151,592930.0
2022-06-08,23.0416,23.1887,22.7933,23.0048,708148.0
2022-06-09,22.9496,22.9864,22.4761,22.4807,899591.0
2022-06-10,22.0395,22.3796,21.975,22.1129,871135.0
2022-06-11,22.0395,22.3796,21.975,22.1129,871135.0
2022-06-12,22.0395,22.3796,21.975,22.1129,871135.0
2022-06-13,21.8095,22.2692,21.7543,21.9106,1083353.0
2022-06-14,21.9658,22.2968,21.7654,21.8739,848916.0
2022-06-15,22.0578,22.2324,21.7911,21.9934,989920.0
2022-06-16,21.8739,22.2508,21.7819,22.0669,1591081.0
2022-06-17,22.1405,22.4347,21.8923,22.1865,2226751.0
2022-06-18,22.1405,22.4347,21.8923,22.1865,2226751.0
2022-06-19,22.1405,22.4347,21.8923,22.1865,2226751.0
2022-06-20,22.1405,22.4347,21.8923,22.1865,2226751.0
2022-06-21,22.4347,22.8117,22.26,22.8025,1053508.0
2022-06-22,22.6186,22.8301,22.5543,22.7565,1066619.0
2022-06-23,22.7198,22.7841,22.2646,22.3336,1546496.0
2022-06-24,22.3428,22.8531,22.3428,22.7657,1738589.0
2022-06-25,22.3428,22.8531,22.3428,22.7657,1738589.0
2022-06-26,22.3428,22.8531,22.3428,22.7657,1738589.0
2022-06-27,22.9128,23.06,22.7382,23.0324,956440.0
2022-06-28,23.1427,23.5289,23.1427,23.253,1135517.0
2022-06-29,23.1975,23.5032,22.8269,22.9751,786527.0
2022-06-30,22.6416,23.2253,22.5675,22.9844,807469.0
2022-07-01,22.9103,23.3272,22.6416,23.2994,882619.0
2022-07-02,22.9103,23.3272,22.6416,23.2994,882619.0
2022-07-03,22.9103,23.3272,22.6416,23.2994,882619.0
2022-07-04,22.9103,23.3272,22.6416,23.2994,882619.0
2022-07-05,23.0122,23.2438,22.4749,23.1511,1161097.0
2022-07-06,23.0029,23.0492,20.9624,22.9288,920744.0
2022-07-07,23.1141,23.1604,22.674,22.762,741204.0
2022-07-08,22.864,22.9381,22.4656,22.7806,1090572.0
2022-07-09,22.864,22.9381,22.4656,22.7806,1090572.0
2022-07-10,22.864,22.9381,22.4656,22.7806,1090572.0
2022-07-11,22.6324,22.7435,22.5027,22.725,654130.0
2022-07-12,22.6324,22.9659,22.5212,22.7343,406818.0
2022-07-13,22.6787,22.7343,22.2247,22.3081,531015.0
2022-07-14,21.9653,22.3174,21.9607,22.2988,945224.0
2022-07-15,22.6324,22.6879,22.3266,22.6046,876563.0
2022-07-16,22.6324,22.6879,22.3266,22.6046,876563.0
2022-07-17,22.6324,22.6879,22.3266,22.6046,876563.0
2022-07-18,22.725,22.9195,22.5027,22.586,496914.0
2022-07-19,22.7713,23.3225,22.6787,23.1048,743833.0
2022-07-20,22.9473,23.4291,22.8362,23.4105,769142.0
2022-07-21,22.9751,24.2073,22.9751,24.1795,1014542.0
2022-07-22,24.1424,24.4018,23.9015,24.059,783025.0
2022-07-23,24.1424,24.4018,23.9015,24.059,783025.0
2022-07-24,24.1424,24.4018,23.9015,24.059,783025.0
2022-07-25,24.2721,24.4018,24.1104,24.2073,918037.0
2022-07-26,24.0868,24.6195,23.9992,24.513,616309.0
2022-07-27,24.513,24.689,24.3277,24.5315,528323.0
2022-07-28,24.5315,24.689,24.4296,24.513,788824.0
2022-07-29,24.4759,24.828,24.4574,24.7075,802078.0
2022-07-30,24.4759,24.828,24.4574,24.7075,802078.0
2022-07-31,24.4759,24.828,24.4574,24.7075,802078.0
2022-08-01,24.6519,24.9623,24.5037,24.7816,612982.0
2022-08-02,24.7816,24.8187,24.3092,24.3092,386984.0
2022-08-03,24.337,24.4481,24.0683,24.2999,492169.0
2022-08-04,24.3462,24.3462,24.0405,24.0498,449519.0
2022-08-05,24.0498,24.4018,24.0127,24.2999,566246.0
2022-08-06,24.0498,24.4018,24.0127,24.2999,566246.0
2022-08-07,24.0498,24.4018,24.0127,24.2999,566246.0
2022-08-08,24.3184,24.5222,24.2721,24.4944,632402.0
2022-08-09,24.513,24.7075,24.3555,24.6983,484114.0
2022-08-10,24.8094,24.9577,24.6797,24.8002,586306.0
2022-08-11,24.9299,25.1893,24.8557,25.18,464760.0
2022-08-12,25.3653,25.6247,25.2263,25.5969,506757.0
2022-08-13,25.3653,25.6247,25.2263,25.5969,506757.0
2022-08-14,25.3653,25.6247,25.2263,25.5969,506757.0
2022-08-15,25.4672,25.7358,25.3283,25.7358,523216.0
2022-08-16,25.7914,26.0694,25.759,25.9767,673557.0
2022-08-17,25.9026,25.9119,25.5598,25.6154,528948.0
2022-08-18,25.6154,25.6988,25.3838,25.6895,466347.0
2022-08-19,25.6432,25.6432,25.2634,25.5042,484532.0
2022-08-20,25.6432,25.6432,25.2634,25.5042,484532.0
2022-08-21,25.6432,25.6432,25.2634,25.5042,484532.0
2022-08-22,25.3375,25.3375,24.9623,25.0596,434990.0
2022-08-23,25.1244,25.2819,24.7446,24.7446,530651.0
2022-08-24,24.7353,24.777,24.4806,24.7538,486038.0
2022-08-25,24.7909,25.3282,24.7446,25.2171,720867.0
2022-08-26,25.2634,25.3329,24.8743,24.9762,431927.0
2022-08-27,25.2634,25.3329,24.8743,24.9762,431927.0
2022-08-28,25.2634,25.3329,24.8743,24.9762,431927.0
2022-08-29,24.865,24.9854,24.4574,24.6519,453568.0
2022-08-30,24.6519,24.689,24.3925,24.5037,431598.0
2022-08-31,24.4852,24.5315,24.1702,24.3092,530467.0
2022-09-01,24.198,24.198,23.7024,23.8737,624359.0
2022-09-02,24.0312,24.1609,23.4708,23.6607,414163.0
2022-09-03,24.0312,24.1609,23.4708,23.6607,414163.0
2022-09-04,24.0312,24.1609,23.4708,23.6607,414163.0
2022-09-05,24.0312,24.1609,23.4708,23.6607,414163.0
2022-09-06,23.6607,23.6885,22.901,23.1882,578640.0
2022-09-07,23.1511,23.4661,23.1326,23.4291,563931.0
2022-09-08,23.3642,23.6746,23.1697,23.5773,477326.0
2022-09-09,23.7255,23.9571,23.6236,23.8367,403064.0
2022-09-10,23.7255,23.9571,23.6236,23.8367,403064.0
2022-09-11,23.7255,23.9571,23.6236,23.8367,403064.0
2022-09-12,23.8645,24.0868,23.7718,24.022,481806.0
2022-09-13,23.8274,23.9664,23.568,23.7996,703375.0
2022-09-14,23.8645,23.9015,23.6144,23.7533,603748.0
2022-09-15,23.7163,24.1887,23.6236,24.0498,569661.0
2022-09-16,23.8274,24.2906,23.6144,24.2536,2002736.0
2022-09-17,23.8274,24.2906,23.6144,24.2536,2002736.0
2022-09-18,23.8274,24.2906,23.6144,24.2536,2002736.0
2022-09-19,24.1424,24.9113,24.1424,24.689,676739.0
2022-09-20,24.6241,24.9854,24.5686,24.9206,464659.0
2022-09-21,24.9762,25.1985,24.6427,24.6519,578406.0
2022-09-22,24.9113,24.9299,24.4667,24.6519,551544.0
2022-09-23,24.4018,24.4667,24.1054,24.3647,674573.0
2022-09-24,24.4018,24.4667,24.1054,24.3647,674573.0
2022-09-25,24.4018,24.4667,24.1054,24.3647,674573.0
2022-09-26,24.1702,24.5778,24.1702,24.337,641180.0
2022-09-27,24.3092,24.5222,23.7672,24.0312,631805.0
2022-09-28,24.0312,24.3972,23.846,24.0961,751045.0
2022-09-29,23.9293,24.0127,23.4847,23.6329,530830.0
2022-09-30,23.6699,24.0034,23.4291,23.4569,694263.0
2022-10-01,23.6699,24.0034,23.4291,23.4569,694263.0
2022-10-02,23.6699,24.0034,23.4291,23.4569,694263.0
2022-10-03,23.707,24.0405,23.4476,23.9942,631151.0
2022-10-04,24.1996,24.7924,24.1996,24.7878,757307.0
2022-10-05,24.5077,24.7131,24.3956,24.6197,430704.0
2022-10-06,24.4517,24.7317,24.4143,24.601,481522.0
2022-10-07,24.5637,24.5637,24.1996,24.3303,670743.0
2022-10-08,24.5637,24.5637,24.1996,24.3303,670743.0
2022-10-09,24.5637,24.5637,24.1996,24.3303,670743.0
2022-10-10,24.4517,24.7504,24.4377,24.601,407257.0
2022-10-11,24.5637,24.9371,24.5263,24.7411,634869.0
2022-10-12,24.7224,25.1519,24.5544,24.7878,674655.0
2022-10-13,24.629,25.7867,24.5077,25.7121,707122.0
2022-10-14,25.8894,26.1695,25.2266,25.3013,590853.0
2022-10-15,25.8894,26.1695,25.2266,25.3013,590853.0
2022-10-16,25.8894,26.1695,25.2266,25.3013,590853.0
2022-10-17,25.544,25.9408,25.5067,25.8894,716535.0
2022-10-18,26.0201,26.2629,25.684,25.8334,772166.0
2022-10-19,25.5627,25.9455,25.2359,25.628,832316.0
2022-10-20,26.2722,26.3749,25.5347,25.6747,1061642.0
2022-10-21,25.3293,25.5347,23.8541,24.4143,1781614.0
2022-10-22,25.3293,25.5347,23.8541,24.4143,1781614.0
2022-10-23,25.3293,25.5347,23.8541,24.4143,1781614.0
2022-10-24,24.6104,24.9745,24.461,24.9091,774754.0
2022-10-25,24.8344,25.3386,24.8344,25.2919,725926.0
2022-10-26,25.3853,25.6654,25.1892,25.4413,537806.0
2022-10-27,25.628,26.2442,25.628,25.9921,556051.0
2022-10-28,26.1602,26.599,25.9455,26.5897,645784.0
2022-10-29,26.1602,26.599,25.9455,26.5897,645784.0
2022-10-30,26.1602,26.599,25.9455,26.5897,645784.0
2022-10-31,26.4216,26.8604,26.4216,26.8137,712588.0
2022-11-01,26.8137,26.8231,26.3189,26.3282,550085.0
2022-11-02,26.1975,26.4123,25.7774,25.9268,692128.0
2022-11-03,25.8148,26.0015,25.516,25.9081,399274.0
2022-11-04,26.0575,26.543,26.0575,26.543,403617.0
2022-11-05,26.0575,26.543,26.0575,26.543,403617.0
2022-11-06,26.0575,26.543,26.0575,26.543,403617.0
2022-11-07,26.5617,26.7484,26.2909,26.4123,345240.0
2022-11-08,26.4496,26.7204,26.2162,26.3843,371338.0
2022-11-09,26.3096,26.5803,26.2629,26.3843,425872.0
2022-11-10,26.8417,27.2525,26.5243,27.0285,732041.0
2022-11-11,27.1032,27.3086,26.2069,26.2816,744609.0
2022-11-12,27.1032,27.3086,26.2069,26.2816,744609.0
2022-11-13,27.1032,27.3086,26.2069,26.2816,744609.0
2022-11-14,26.3282,26.5336,25.9034,25.9175,778866.0
2022-11-15,26.1322,26.3282,25.7587,25.8241,849537.0
2022-11-16,25.7961,25.8521,25.2172,25.4226,741108.0
2022-11-17,25.2172,25.5533,25.1239,25.544,808280.0
2022-11-18,25.8988,26.0668,25.7027,25.9361,705239.0
2022-11-19,25.8988,26.0668,25.7027,25.9361,705239.0
2022-11-20,25.8988,26.0668,25.7027,25.9361,705239.0
2022-11-21,25.9548,26.3189,25.8894,26.2349,472964.0
2022-11-22,26.3656,26.655,26.2722,26.5523,451805.0
2022-11-23,26.5336,26.6177,26.2536,26.2909,320442.0
2022-11-24,26.5336,26.6177,26.2536,26.2909,320442.0
2022-11-25,26.4403,26.5243,26.3376,26.459,131578.0
2022-11-26,26.4403,26.5243,26.3376,26.459,131578.0
2022-11-27,26.4403,26.5243,26.3376,26.459,131578.0
2022-11-28,26.3843,26.459,26.0015,26.2162,487103.0
2022-11-29,26.2629,26.515,26.1649,26.4403,409201.0
2022-11-30,26.4683,26.8231,25.9641,26.7764,867579.0
2022-12-01,26.7857,26.9538,26.3563,26.6363,503508.0
2022-12-02,26.4963,26.739,26.487,26.7297,485369.0
2022-12-03,26.4963,26.739,26.487,26.7297,485369.0
2022-12-04,26.4963,26.739,26.487,26.7297,485369.0
2022-12-05,26.5056,26.7671,25.3573,25.7307,708439.0
2022-12-06,25.7214,25.9828,25.5673,25.7401,676137.0
2022-12-07,25.6747,25.8054,25.3479,25.488,496945.0
2022-12-08,25.572,25.572,25.2639,25.4506,471963.0
2022-12-09,25.3479,25.4506,25.0137,25.1239,407662.0
2022-12-10,25.3479,25.4506,25.0137,25.1239,407662.0
2022-12-11,25.3479,25.4506,25.0137,25.1239,407662.0
2022-12-12,25.1145,25.4413,24.9932,25.2266,669136.0
2022-12-13,25.4506,25.5533,24.6944,24.7037,950976.0
2022-12-14,24.8251,24.8811,23.9662,23.9942,825517.0
2022-12-15,23.8728,24.3396,23.8261,24.0782,839063.0
2022-12-16,23.8728,24.0782,23.5834,23.8355,6108788.0
2022-12-17,23.8728,24.0782,23.5834,23.8355,6108788.0
2022-12-18,23.8728,24.0782,23.5834,23.8355,6108788.0
2022-12-19,23.8635,24.2369,23.8635,24.1902,629076.0
2022-12-20,24.2089,24.433,24.1156,24.1529,414404.0
2022-12-21,24.377,24.7504,24.3583,24.601,557923.0
2022-12-22,24.5544,24.5544,24.0129,24.3396,346506.0
2022-12-23,24.321,24.5684,24.2883,24.4517,238737.0
2022-12-24,24.321,24.5684,24.2883,24.4517,238737.0
2022-12-25,24.321,24.5684,24.2883,24.4517,238737.0
2022-12-26,24.321,24.5684,24.2883,24.4517,238737.0
2022-12-27,24.5357,24.7317,24.3956,24.4703,278830.0
2022-12-28,24.6115,24.6303,24.3292,24.3386,387173.0
2022-12-29,24.3669,24.6115,24.2351,24.5738,374692.0
2022-12-30,24.4797,24.5738,23.9811,24.2257,624129.0
2022-12-31,24.4797,24.5738,23.9811,24.2257,624129.0
2023-01-01,24.4797,24.5738,23.9811,24.2257,624129.0
2023-01-02,24.4797,24.5738,23.9811,24.2257,624129.0
2023-01-03,24.3104,24.4421,23.5719,23.7647,844939.0
2023-01-04,23.7741,24.0093,23.5389,23.6424,523655.0
2023-01-05,23.5766,23.5766,23.1438,23.2755,455484.0
2023-01-06,23.3602,23.7883,23.3602,23.6707,457248.0
2023-01-07,23.3602,23.7883,23.3602,23.6707,457248.0
2023-01-08,23.3602,23.7883,23.3602,23.6707,457248.0
2023-01-09,23.7553,23.7836,23.2943,23.4072,462652.0
2023-01-10,23.4355,23.6048,23.2285,23.3508,479674.0
2023-01-11,23.3508,23.5013,23.1673,23.4825,732245.0
2023-01-12,23.5766,23.9905,23.4731,23.9247,852531.0
2023-01-13,23.8118,24.1316,23.332,24.0752,557861.0
2023-01-14,23.8118,24.1316,23.332,24.0752,557861.0
2023-01-15,23.8118,24.1316,23.332,24.0752,557861.0
2023-01-16,23.8118,24.1316,23.332,24.0752,557861.0
2023-01-17,24.0752,24.4045,23.7412,24.047,485142.0
2023-01-18,23.9247,23.9247,23.1344,23.1908,700332.0
2023-01-19,23.2097,23.5766,22.8992,22.9745,452787.0
2023-01-20,23.2285,23.4731,22.9839,23.2661,632208.0
2023-01-21,23.2285,23.4731,22.9839,23.2661,632208.0
2023-01-22,23.2285,23.4731,22.9839,23.2661,632208.0
2023-01-23,23.2379,23.299,23.0262,23.125,518734.0
2023-01-24,23.125,23.2567,22.6922,22.8616,556742.0
2023-01-25,22.9086,22.9227,22.6075,22.7487,537980.0
2023-01-26,22.8898,23.0968,22.0713,22.4664,930909.0
2023-01-27,22.2594,22.6452,22.203,22.5135,1220330.0
2023-01-28,22.2594,22.6452,22.203,22.5135,1220330.0
2023-01-29,22.2594,22.6452,22.203,22.5135,1220330.0
2023-01-30,22.2877,22.6875,22.2783,22.4664,608054.0
2023-01-31,22.5699,22.8004,22.5229,22.7863,721824.0
2023-02-01,22.6922,23.2755,22.5887,22.9086,985664.0
2023-02-02,22.9462,23.8494,22.871,23.84,862648.0
2023-02-03,23.793,24.1128,23.172,23.9623,906527.0
2023-02-04,23.793,24.1128,23.172,23.9623,906527.0
2023-02-05,23.793,24.1128,23.172,23.9623,906527.0
2023-02-06,23.8682,23.9341,23.5013,23.7177,512780.0
2023-02-07,23.6142,24.0188,23.3508,23.9341,532983.0
2023-02-08,23.8024,23.9247,23.5201,23.6048,394482.0
2023-02-09,23.6801,23.7788,23.0497,23.0497,491866.0
2023-02-10,23.0968,23.2285,22.9556,23.0403,467699.0
2023-02-11,23.0968,23.2285,22.9556,23.0403,467699.0
2023-02-12,23.0968,23.2285,22.9556,23.0403,467699.0
2023-02-13,23.0497,23.1438,22.9368,23.0403,480910.0
2023-02-14,23.0403,23.1109,22.584,22.6734,411535.0
2023-02-15,22.5793,22.8898,22.5605,22.7581,523729.0
2023-02-16,22.711,22.8051,22.4946,22.7487,801907.0
2023-02-17,22.7675,22.9651,22.5887,22.918,877364.0
2023-02-18,22.7675,22.9651,22.5887,22.918,877364.0
2023-02-19,22.7675,22.9651,22.5887,22.918,877364.0
2023-02-20,22.7675,22.9651,22.5887,22.918,877364.0
2023-02-21,22.7863,22.8051,22.5229,22.5323,729535.0
2023-02-22,22.5041,22.8992,22.5041,22.8804,1176844.0
2023-02-23,22.9462,23.1062,22.6546,22.7675,413561.0
2023-02-24,22.6922,23.0685,22.5699,22.8898,555098.0
2023-02-25,22.6922,23.0685,22.5699,22.8898,555098.0
2023-02-26,22.6922,23.0685,22.5699,22.8898,555098.0
2023-02-27,22.9745,23.1156,22.6922,22.7581,368342.0
2023-02-28,22.7675,22.8145,22.4852,22.5135,495016.0
2023-03-01,22.4664,22.6922,22.2877,22.6546,808908.0
2023-03-02,22.5135,22.5699,22.1936,22.4758,595298.0
2023-03-03,22.5135,22.711,22.3535,22.6734,451713.0
2023-03-04,22.5135,22.711,22.3535,22.6734,451713.0
2023-03-05,22.5135,22.711,22.3535,22.6734,451713.0
2023-03-06,22.5981,22.7298,22.0807,22.3253,732655.0
2023-03-07,22.203,22.2971,21.6009,21.695,687482.0
2023-03-08,21.7514,21.9019,21.4974,21.6856,734994.0
2023-03-09,21.1211,21.4786,20.1426,20.1803,1258182.0
2023-03-10,19.6158,20.5472,19.0607,20.3308,1749228.0
2023-03-11,19.6158,20.5472,19.0607,20.3308,1749228.0
2023-03-12,19.6158,20.5472,19.0607,20.3308,1749228.0
2023-03-13,18.976,19.5311,15.9796,17.0192,5086488.0
2023-03-14,18.9102,19.1454,17.9035,18.0917,2032638.0
2023-03-15,17.6119,17.9882,17.3155,17.6871,1654876.0
2023-03-16,17.4613,18.7691,17.038,18.2798,1924899.0
2023-03-17,17.7812,17.8753,17.0003,17.2638,3168835.0
2023-03-18,17.7812,17.8753,17.0003,17.2638,3168835.0
2023-03-19,17.7812,17.8753,17.0003,17.2638,3168835.0
2023-03-20,17.7436,18.1669,17.1509,17.1697,1577879.0
2023-03-21,17.8753,18.2046,17.6213,17.7718,1178559.0
2023-03-22,17.8094,17.8659,16.7746,16.784,1123481.0
2023-03-23,16.9815,17.2167,15.6456,16.1536,2402489.0
2023-03-24,15.9184,16.37,15.8149,16.069,3039836.0
2023-03-25,15.9184,16.37,15.8149,16.069,3039836.0
2023-03-26,15.9184,16.37,15.8149,16.069,3039836.0
2023-03-27,16.5111,16.6617,16.1724,16.1913,1173657.0
2023-03-28,16.1442,16.3136,15.8808,16.0313,1634846.0
2023-03-29,16.1724,16.3136,15.8337,15.8996,1072112.0
2023-03-30,16.1348,16.1348,15.3728,15.4104,1299887.0
2023-03-31,15.6174,15.7773,15.448,15.6926,1515206.0
2023-04-01,15.6174,15.7773,15.448,15.6926,1515206.0
2023-04-02,15.6174,15.7773,15.448,15.6926,1515206.0
2023-04-03,15.702,15.8902,15.3633,15.6456,1083144.0
2023-04-04,15.617,15.6475,14.9076,15.3409,1570038.0
2023-04-05,15.1123,15.4932,15.0266,15.3599,1417887.0
2023-04-06,15.3885,15.5962,15.3313,15.4266,1111312.0
2023-04-07,15.3885,15.5962,15.3313,15.4266,1111312.0
2023-04-08,15.3885,15.5962,15.3313,15.4266,1111312.0
2023-04-09,15.3885,15.5962,15.3313,15.4266,1111312.0
2023-04-10,15.3694,15.6456,15.2552,15.3789,1250048.0
2023-04-11,15.5218,15.5218,15.1218,15.2742,1335961.0
2023-04-12,15.3885,15.4551,15.0647,15.1218,1061055.0
2023-04-13,15.0552,15.4742,14.8171,15.3504,1067664.0
2023-04-14,15.6075,15.6932,14.5791,14.7124,1408044.0
2023-04-15,15.6075,15.6932,14.5791,14.7124,1408044.0
2023-04-16,15.6075,15.6932,14.5791,14.7124,1408044.0
2023-04-17,14.6648,15.1695,14.3886,15.1409,1640624.0
2023-04-18,15.198,15.3218,14.4505,14.56,1133567.0
2023-04-19,14.7219,15.2218,14.4076,15.0361,1766609.0
2023-04-20,14.6648,14.96,14.4886,14.7124,1465517.0
2023-04-21,14.6743,14.7505,14.2934,14.5791,1351217.0
2023-04-22,14.6743,14.7505,14.2934,14.5791,1351217.0
2023-04-23,14.6743,14.7505,14.2934,14.5791,1351217.0
2023-04-24,14.5695,14.76,14.4172,14.5886,1119776.0
2023-04-25,14.4076,14.5981,13.7696,13.8649,1907732.0
2023-04-26,13.9601,14.3029,13.8934,14.1505,1801293.0
2023-04-27,14.0934,14.4743,13.9506,14.2077,2327097.0
2023-04-28,14.122,14.4267,14.0553,14.2553,1210613.0
2023-04-29,14.122,14.4267,14.0553,14.2553,1210613.0
2023-04-30,14.122,14.4267,14.0553,14.2553,1210613.0
2023-05-01,14.1982,14.2267,13.6935,13.8553,1227991.0
2023-05-02,13.7696,13.7696,12.3698,12.6269,2182729.0
2023-05-03,12.5984,13.0316,12.4412,12.4936,2353126.0
2023-05-04,11.8651,11.9794,11.089,11.389,3391227.0
2023-05-05,11.8651,12.2222,11.3128,11.6461,2907150.0
2023-05-06,11.8651,12.2222,11.3128,11.6461,2907150.0
2023-05-07,11.8651,12.2222,11.3128,11.6461,2907150.0
2023-05-08,11.7985,11.9699,11.2319,11.2462,2074826.0
2023-05-09,11.189,11.3414,10.8843,11.189,1704534.0
2023-05-10,11.4557,11.4985,10.8795,11.0462,1209278.0
2023-05-11,10.9033,10.9319,10.3129,10.3415,2105880.0
2023-05-12,10.4843,10.6177,10.1511,10.5891,1822804.0
2023-05-13,10.4843,10.6177,10.1511,10.5891,1822804.0
2023-05-14,10.4843,10.6177,10.1511,10.5891,1822804.0
2023-05-15,10.5796,11.0557,10.5034,10.97,1247904.0
2023-05-16,10.9033,11.1224,10.6605,10.6653,847288.0
2023-05-17,10.9224,11.5033,10.8748,11.4366,1915366.0
2023-05-18,11.4366,11.5509,11.1795,11.3509,1589066.0
2023-05-19,11.5128,11.5128,10.8034,10.9605,1382360.0
2023-05-20,11.5128,11.5128,10.8034,10.9605,1382360.0
2023-05-21,11.5128,11.5128,10.8034,10.9605,1382360.0
2023-05-22,11.1033,11.589,10.9986,11.5318,1245287.0
2023-05-23,11.6366,12.2079,11.5318,11.9984,1733473.0
2023-05-24,11.8937,12.1175,11.7508,11.7794,1197262.0
2023-05-25,12.227,12.227,11.5318,11.7318,1457054.0
2023-05-26,11.6937,12.0365,11.6175,11.9984,1158291.0
2023-05-27,11.6937,12.0365,11.6175,11.9984,1158291.0
2023-05-28,11.6937,12.0365,11.6175,11.9984,1158291.0
2023-05-29,11.6937,12.0365,11.6175,11.9984,1158291.0
2023-05-30,12.046,12.0746,11.6271,11.9984,1696010.0
2023-05-31,11.8746,11.9794,11.2652,11.4366,1935454.0
2023-06-01,11.5699,12.0841,11.4176,11.8556,1168791.0
2023-06-02,11.8746,12.8317,11.8746,12.7222,2575816.0
2023-06-03,11.8746,12.8317,11.8746,12.7222,2575816.0
2023-06-04,11.8746,12.8317,11.8746,12.7222,2575816.0
2023-06-05,12.7031,12.7793,12.2127,12.5698,1947560.0
2023-06-06,12.5222,13.5697,12.4936,13.4173,1981236.0
2023-06-07,13.6458,14.341,13.4268,14.2362,2358720.0
2023-06-08,14.1505,14.1886,13.6506,13.903,1469496.0
2023-06-09,13.903,14.0267,13.6554,13.7601,1010987.0
2023-06-10,13.903,14.0267,13.6554,13.7601,1010987.0
2023-06-11,13.903,14.0267,13.6554,13.7601,1010987.0
2023-06-12,13.7982,14.2029,13.6363,13.6839,1384156.0
2023-06-13,13.6839,14.1791,13.522,13.9315,974004.0
2023-06-14,13.9315,14.0839,13.3602,13.4173,1277455.0
2023-06-15,13.303,13.9982,13.303,13.9315,1185790.0
2023-06-16,14.0363,14.2172,13.6316,14.0934,5494544.0
2023-06-17,14.0363,14.2172,13.6316,14.0934,5494544.0
2023-06-18,14.0363,14.2172,13.6316,14.0934,5494544.0
2023-06-19,14.0363,14.2172,13.6316,14.0934,5494544.0
2023-06-20,14.0077,14.0267,13.5601,13.6363,1756759.0
2023-06-21,13.5316,13.722,13.1221,13.1316,1507502.0
2023-06-22,13.1411,13.1411,12.4174,12.5793,1695642.0
2023-06-23,12.3984,12.6079,12.2127,12.3508,2503560.0
2023-06-24,12.3984,12.6079,12.2127,12.3508,2503560.0
2023-06-25,12.3984,12.6079,12.2127,12.3508,2503560.0
2023-06-26,12.4365,12.8174,12.4365,12.5984,1094491.0
2023-06-27,12.6269,13.0745,12.427,12.9031,1253563.0
2023-06-28,12.8459,12.8507,12.6079,12.7317,1268932.0
2023-06-29,12.9507,13.2268,12.8555,12.9602,1304255.0
2023-06-30,13.1126,13.1126,12.6364,12.646,788668.0
2023-07-01,13.1126,13.1126,12.6364,12.646,788668.0
2023-07-02,13.1126,13.1126,12.6364,12.646,788668.0
2023-07-03,12.7602,13.3792,12.7412,13.2173,943310.0
2023-07-04,12.7602,13.3792,12.7412,13.2173,943310.0
2023-07-05,12.8405,13.2946,12.8115,12.9951,1349181.0
2023-07-06,12.7729,12.8502,12.4492,12.8405,1212683.0
2023-07-07,12.8598,13.3043,12.8598,13.14,1003913.0
2023-07-08,12.8598,13.3043,12.8598,13.14,1003913.0
2023-07-09,12.8598,13.3043,12.8598,13.14,1003913.0
2023-07-10,13.1014,13.4299,13.0241,13.1497,1026243.0
2023-07-11,13.256,13.4734,13.0144,13.4492,1103110.0
2023-07-12,13.7391,14.0579,13.5023,13.913,1992766.0
2023-07-13,14.0676,14.454,13.8743,14.3574,1799206.0
2023-07-14,14.454,14.454,13.942,13.9613,1432598.0
2023-07-15,14.454,14.454,13.942,13.9613,1432598.0
2023-07-16,14.454,14.454,13.942,13.9613,1432598.0
2023-07-17,13.9516,14.4154,13.8743,14.2705,1085766.0
2023-07-18,14.3671,15.0724,14.2801,15.0434,1574492.0
2023-07-19,15.2366,15.9999,15.0627,15.9613,2133133.0
2023-07-20,15.9516,16.0675,15.4202,15.5362,1987770.0
2023-07-21,15.7101,15.7584,15.3043,15.4105,1837005.0
2023-07-22,15.7101,15.7584,15.3043,15.4105,1837005.0
2023-07-23,15.7101,15.7584,15.3043,15.4105,1837005.0
2023-07-24,15.3622,16.1738,15.3622,16.1448,1899013.0
2023-07-25,16.0579,16.3477,15.855,15.9613,1652014.0
2023-07-26,16.2415,16.8502,16.1062,16.6183,1869650.0
2023-07-27,16.8985,17.7873,16.5651,17.4202,2819226.0
2023-07-28,17.6134,18.0675,17.5844,17.9419,1755373.0
2023-07-29,17.6134,18.0675,17.5844,17.9419,1755373.0
2023-07-30,17.6134,18.0675,17.5844,17.9419,1755373.0
2023-07-31,18.0386,18.2608,17.9033,18.2318,1757523.0
2023-08-01,18.2028,18.2028,17.6811,18.0772,1219451.0
2023-08-02,17.768,18.3815,17.6231,18.3671,1434515.0
2023-08-03,18.3091,18.6086,18.0047,18.5216,836001.0
