,OMF US Equity,OMF US Equity,OMF US Equity,OMF US Equity,OMF US Equity
2022-07-29,30.7177,31.1965,30.0573,30.7094,2028200.0
2022-07-30,30.7177,31.1965,30.0573,30.7094,2028200.0
2022-07-31,30.7177,31.1965,30.0573,30.7094,2028200.0
2022-08-01,30.5443,31.956,30.2719,31.9147,2071777.0
2022-08-02,31.9972,32.0385,30.9406,30.9653,1437340.0
2022-08-03,31.4111,31.7496,31.1053,31.601,1031868.0
2022-08-04,31.6835,31.6835,30.9571,31.1882,1030589.0
2022-08-05,31.0866,31.3576,30.6039,30.9173,1328928.0
2022-08-06,31.0866,31.3576,30.6039,30.9173,1328928.0
2022-08-07,31.0866,31.3576,30.6039,30.9173,1328928.0
2022-08-08,31.0274,32.1367,30.9765,30.985,1100373.0
2022-08-09,30.9088,30.9173,30.045,30.4007,958584.0
2022-08-10,31.0443,32.0097,31.0443,31.8996,1476042.0
2022-08-11,32.1367,33.1867,32.1282,33.1698,1510169.0
2022-08-12,33.6101,33.8303,33.2924,33.7795,1141856.0
2022-08-13,33.6101,33.8303,33.2924,33.7795,1141856.0
2022-08-14,33.6101,33.8303,33.2924,33.7795,1141856.0
2022-08-15,33.39,33.7287,33.1952,33.6101,710833.0
2022-08-16,33.7033,34.1944,33.2799,34.0335,1095751.0
2022-08-17,33.3984,33.6017,32.6956,32.8988,872621.0
2022-08-18,32.7718,33.246,32.5897,33.0682,799343.0
2022-08-19,32.6956,32.7379,32.0774,32.0859,747602.0
2022-08-20,32.6956,32.7379,32.0774,32.0859,747602.0
2022-08-21,32.6956,32.7379,32.0774,32.0859,747602.0
2022-08-22,31.4931,31.5016,30.7479,30.8411,869469.0
2022-08-23,30.8411,31.4338,30.8326,31.1713,651737.0
2022-08-24,31.1713,31.6286,31.0358,31.3745,879840.0
2022-08-25,31.6371,32.0266,31.4358,32.0266,870528.0
2022-08-26,32.2298,32.2637,30.8326,30.9088,943502.0
2022-08-27,32.2298,32.2637,30.8326,30.9088,943502.0
2022-08-28,32.2298,32.2637,30.8326,30.9088,943502.0
2022-08-29,30.6971,30.7564,30.189,30.3499,1110381.0
2022-08-30,30.5955,30.6675,29.9096,30.0196,916754.0
2022-08-31,30.0874,30.2059,29.5454,29.5793,1167835.0
2022-09-01,29.4269,29.5115,28.5487,29.266,1100711.0
2022-09-02,29.664,30.1721,29.3761,29.5031,1488126.0
2022-09-03,29.664,30.1721,29.3761,29.5031,1488126.0
2022-09-04,29.664,30.1721,29.3761,29.5031,1488126.0
2022-09-05,29.664,30.1721,29.3761,29.5031,1488126.0
2022-09-06,29.6386,29.9519,28.5716,29.122,1395627.0
2022-09-07,29.1051,30.1297,29.0712,30.1128,1119074.0
2022-09-08,29.8249,30.8495,29.7063,30.8156,811604.0
2022-09-09,31.1967,31.8445,31.0612,31.798,780727.0
2022-09-10,31.1967,31.8445,31.0612,31.798,780727.0
2022-09-11,31.1967,31.8445,31.0612,31.798,780727.0
2022-09-12,32.1706,32.7845,31.925,32.1028,938279.0
2022-09-13,31.0612,31.4,29.8841,29.9942,1260630.0
2022-09-14,30.2737,30.4685,29.2406,29.3761,1767363.0
2022-09-15,29.5962,30.5865,29.5539,30.1297,1569745.0
2022-09-16,29.6978,29.8418,29.139,29.6724,2609026.0
2022-09-17,29.6978,29.8418,29.139,29.6724,2609026.0
2022-09-18,29.6978,29.8418,29.139,29.6724,2609026.0
2022-09-19,29.2152,29.791,29.2152,29.7656,1212927.0
2022-09-20,29.3761,29.5962,28.1228,28.6478,2093938.0
2022-09-21,28.9781,29.2236,27.657,27.6909,1616654.0
2022-09-22,27.5215,27.6231,25.938,26.4122,2608598.0
2022-09-23,25.9041,26.2852,25.4299,26.2259,2935567.0
2022-09-24,25.9041,26.2852,25.4299,26.2259,2935567.0
2022-09-25,25.9041,26.2852,25.4299,26.2259,2935567.0
2022-09-26,25.9126,26.4082,24.7186,24.7355,2558630.0
2022-09-27,25.1759,25.4807,24.3883,24.617,1642834.0
2022-09-28,24.8033,25.7432,24.6254,25.4553,1289319.0
2022-09-29,25.0573,25.3283,24.3629,25.1504,1224068.0
2022-09-30,25.2351,25.6501,24.8964,24.998,1261138.0
2022-10-01,25.2351,25.6501,24.8964,24.998,1261138.0
2022-10-02,25.2351,25.6501,24.8964,24.998,1261138.0
2022-10-03,25.5739,26.6154,24.9557,26.3191,1806330.0
2022-10-04,26.7848,27.9365,26.7848,27.9195,1544989.0
2022-10-05,27.2167,27.8857,26.7594,27.801,1134118.0
2022-10-06,27.4877,27.8687,27.1405,27.674,858818.0
2022-10-07,27.1913,27.3352,26.5392,26.5985,940344.0
2022-10-08,27.1913,27.3352,26.5392,26.5985,940344.0
2022-10-09,27.1913,27.3352,26.5392,26.5985,940344.0
2022-10-10,26.861,27.0304,26.4207,26.5308,685307.0
2022-10-11,26.3614,27.4637,26.3191,26.9626,912194.0
2022-10-12,27.0134,27.6062,26.6747,27.2506,654986.0
2022-10-13,26.59,28.5716,26.1243,28.3768,1115452.0
2022-10-14,28.9018,29.2744,27.6316,27.7417,1121853.0
2022-10-15,28.9018,29.2744,27.6316,27.7417,1121853.0
2022-10-16,28.9018,29.2744,27.6316,27.7417,1121853.0
2022-10-17,28.4784,28.6978,27.7586,28.1482,1630242.0
2022-10-18,28.724,28.8045,26.9796,27.1659,2197231.0
2022-10-19,26.6493,26.8398,25.324,25.4214,2522236.0
2022-10-20,25.4553,26.3783,25.0658,25.5654,1482962.0
2022-10-21,25.4468,26.2047,24.7694,26.1836,1400134.0
2022-10-22,25.4468,26.2047,24.7694,26.1836,1400134.0
2022-10-23,25.4468,26.2047,24.7694,26.1836,1400134.0
2022-10-24,26.2513,26.5096,25.6755,26.1497,1280944.0
2022-10-25,26.1243,27.7925,26.1243,27.5215,1349648.0
2022-10-26,27.7248,28.072,27.4368,27.5723,1584845.0
2022-10-27,29.0373,31.8572,28.9188,30.3076,3172349.0
2022-10-28,30.0027,32.6956,30.0027,32.3653,2728178.0
2022-10-29,30.0027,32.6956,30.0027,32.3653,2728178.0
2022-10-30,30.0027,32.6956,30.0027,32.3653,2728178.0
2022-10-31,32.0351,33.0174,31.8107,32.6532,2426876.0
2022-11-01,32.9412,33.5763,32.92,33.2799,1663067.0
2022-11-02,33.0343,33.6017,32.2722,32.5432,1125187.0
2022-11-03,31.8826,31.9249,30.587,31.3745,2592583.0
2022-11-04,31.7483,32.5478,31.544,32.122,836460.0
2022-11-05,31.7483,32.5478,31.544,32.122,836460.0
2022-11-06,31.7483,32.5478,31.544,32.122,836460.0
2022-11-07,32.3653,33.4169,32.2436,33.3996,905688.0
2022-11-08,33.4343,33.795,32.6782,33.1475,989360.0
2022-11-09,32.5565,32.6608,31.9742,32.122,768380.0
2022-11-10,33.7211,35.9721,33.6559,35.6331,2206244.0
2022-11-11,35.8852,37.1801,35.6244,36.537,1488397.0
2022-11-12,35.8852,37.1801,35.6244,36.537,1488397.0
2022-11-13,35.8852,37.1801,35.6244,36.537,1488397.0
2022-11-14,36.0764,36.1676,33.0432,33.1736,1691417.0
2022-11-15,34.2165,34.3382,33.1388,33.191,1153519.0
2022-11-16,33.191,33.4595,31.7222,32.2697,1822202.0
2022-11-17,31.4701,31.896,30.9921,31.896,706808.0
2022-11-18,32.6,32.692,31.4354,31.9742,1066297.0
2022-11-19,32.6,32.692,31.4354,31.9742,1066297.0
2022-11-20,32.6,32.692,31.4354,31.9742,1066297.0
2022-11-21,31.8265,32.739,31.7309,32.5652,1176463.0
2022-11-22,32.8346,33.3387,32.8346,33.0606,796909.0
2022-11-23,33.0345,33.4517,32.7477,33.2518,499262.0
2022-11-24,33.0345,33.4517,32.7477,33.2518,499262.0
2022-11-25,33.0171,33.5821,33.0171,33.5212,225151.0
2022-11-26,33.0171,33.5821,33.0171,33.5212,225151.0
2022-11-27,33.0171,33.5821,33.0171,33.5212,225151.0
2022-11-28,32.9737,33.217,32.5131,32.8433,634158.0
2022-11-29,32.9911,33.8341,32.9042,33.6777,680441.0
2022-11-30,33.6603,34.2513,32.739,34.2078,1209812.0
2022-12-01,34.286,34.399,33.7559,34.2773,847913.0
2022-12-02,33.7472,34.5468,33.4639,34.3208,561757.0
2022-12-03,33.7472,34.5468,33.4639,34.3208,561757.0
2022-12-04,33.7472,34.5468,33.4639,34.3208,561757.0
2022-12-05,33.7298,34.1122,33.2214,33.3474,667722.0
2022-12-06,33.4604,33.9384,32.374,32.8781,1291480.0
2022-12-07,32.6174,33.0606,31.8873,31.9221,890867.0
2022-12-08,31.9829,32.4783,31.5918,31.6961,1031213.0
2022-12-09,31.3832,31.9829,31.2268,31.7483,715063.0
2022-12-10,31.3832,31.9829,31.2268,31.7483,715063.0
2022-12-11,31.3832,31.9829,31.2268,31.7483,715063.0
2022-12-12,31.6961,32.2263,31.3398,32.0959,674075.0
2022-12-13,33.4865,33.6603,31.6787,32.0785,1677802.0
2022-12-14,31.9395,32.0655,30.7418,30.9834,1455258.0
2022-12-15,30.4446,30.9313,29.8015,30.7922,988743.0
2022-12-16,30.3316,30.5376,29.2018,29.7406,1556497.0
2022-12-17,30.3316,30.5376,29.2018,29.7406,1556497.0
2022-12-18,30.3316,30.5376,29.2018,29.7406,1556497.0
2022-12-19,29.5494,29.7319,28.3414,28.8628,1570500.0
2022-12-20,28.7499,28.9932,28.2154,28.8628,1593431.0
2022-12-21,29.3148,29.8884,29.3148,29.5321,952299.0
2022-12-22,29.0627,29.167,27.7852,28.55,1621100.0
2022-12-23,28.6195,28.9671,28.324,28.8889,1193619.0
2022-12-24,28.6195,28.9671,28.324,28.8889,1193619.0
2022-12-25,28.6195,28.9671,28.324,28.8889,1193619.0
2022-12-26,28.6195,28.9671,28.324,28.8889,1193619.0
2022-12-27,29.0019,29.2539,28.6716,28.8628,1421831.0
2022-12-28,28.9411,29.2366,27.8895,27.9329,1381875.0
2022-12-29,28.0633,29.1279,27.959,28.9932,1120694.0
2022-12-30,28.576,28.9671,28.4978,28.9498,917126.0
2022-12-31,28.576,28.9671,28.4978,28.9498,917126.0
2023-01-01,28.576,28.9671,28.4978,28.9498,917126.0
2023-01-02,28.576,28.9671,28.4978,28.9498,917126.0
2023-01-03,29.28,29.7319,28.5369,28.7499,1419155.0
2023-01-04,29.2105,30.2447,28.9324,30.0709,1097900.0
2023-01-05,29.5842,29.9579,28.9758,29.9145,960543.0
2023-01-06,29.7059,31.305,29.5668,31.2355,1608499.0
2023-01-07,29.7059,31.305,29.5668,31.2355,1608499.0
2023-01-08,29.7059,31.305,29.5668,31.2355,1608499.0
2023-01-09,31.644,32.0568,31.3832,31.5744,1263806.0
2023-01-10,31.5049,32.9607,31.4093,32.9042,1294222.0
2023-01-11,33.0693,34.0108,33.0606,33.7733,1476056.0
2023-01-12,33.9818,34.3816,33.2692,33.7733,1572871.0
2023-01-13,33.2083,33.7472,33.1301,33.4604,1087756.0
2023-01-14,33.2083,33.7472,33.1301,33.4604,1087756.0
2023-01-15,33.2083,33.7472,33.1301,33.4604,1087756.0
2023-01-16,33.2083,33.7472,33.1301,33.4604,1087756.0
2023-01-17,33.5125,34.4512,33.5125,34.3208,1897676.0
2023-01-18,34.2773,34.8249,33.669,33.782,805035.0
2023-01-19,33.0258,33.5299,32.009,33.3648,1176352.0
2023-01-20,33.6864,35.329,33.6864,35.1986,2524401.0
2023-01-21,33.6864,35.329,33.6864,35.1986,2524401.0
2023-01-22,33.6864,35.329,33.6864,35.1986,2524401.0
2023-01-23,35.2855,36.0677,35.0595,36.0416,1777345.0
2023-01-24,35.7635,36.3892,35.5028,35.8417,1048061.0
2023-01-25,35.5636,37.2844,35.4246,37.2584,1586839.0
2023-01-26,37.3713,37.5798,36.5545,37.2236,1297640.0
2023-01-27,37.3713,37.7798,37.2323,37.3366,1695263.0
2023-01-28,37.3713,37.7798,37.2323,37.3366,1695263.0
2023-01-29,37.3713,37.7798,37.2323,37.3366,1695263.0
2023-01-30,36.8846,37.3757,36.5805,36.6587,1127273.0
2023-01-31,36.9281,37.5365,36.424,37.493,2512631.0
2023-02-01,36.6326,38.2187,36.1807,37.7277,1277014.0
2023-02-02,38.1709,39.0922,38.0101,38.3969,2481135.0
2023-02-03,37.606,38.9097,37.4843,38.0058,1581377.0
2023-02-04,37.606,38.9097,37.4843,38.0058,1581377.0
2023-02-05,37.606,38.9097,37.4843,38.0058,1581377.0
2023-02-06,37.6321,37.7798,36.5109,36.7717,1566972.0
2023-02-07,37.38,40.8232,37.128,40.6739,3935943.0
2023-02-08,40.4132,40.6652,39.4137,39.9873,1313512.0
2023-02-09,40.7348,40.8391,39.3268,39.5354,1551865.0
2023-02-10,39.2399,39.8048,39.1791,39.4572,922425.0
2023-02-11,39.2399,39.8048,39.1791,39.4572,922425.0
2023-02-12,39.2399,39.8048,39.1791,39.4572,922425.0
2023-02-13,39.4572,39.983,39.1009,39.8483,986650.0
2023-02-14,39.5962,40.1872,39.0487,39.857,1701510.0
2023-02-15,39.5441,40.222,39.3268,40.0395,1884334.0
2023-02-16,39.5064,40.4481,39.3554,39.462,1189306.0
2023-02-17,39.1067,39.7641,39.0001,39.542,2392283.0
2023-02-18,39.1067,39.7641,39.0001,39.542,2392283.0
2023-02-19,39.1067,39.7641,39.0001,39.542,2392283.0
2023-02-20,39.1067,39.7641,39.0001,39.542,2392283.0
2023-02-21,38.8402,39.1333,38.165,38.4582,1203705.0
2023-02-22,38.8757,39.0178,38.2361,38.467,878302.0
2023-02-23,38.8402,39.1156,37.9518,38.6092,745245.0
2023-02-24,37.8807,38.8979,37.8496,38.8579,934537.0
2023-02-25,37.8807,38.8979,37.8496,38.8579,934537.0
2023-02-26,37.8807,38.8979,37.8496,38.8579,934537.0
2023-02-27,39.2844,39.2844,38.2005,38.6802,1226554.0
2023-02-28,38.6891,39.08,38.2361,38.2805,1381196.0
2023-03-01,38.2005,38.8361,38.0939,38.467,962490.0
2023-03-02,37.9607,38.467,37.8007,38.4315,772054.0
2023-03-03,38.7602,38.8046,38.2982,38.6714,1161737.0
2023-03-04,38.7602,38.8046,38.2982,38.6714,1161737.0
2023-03-05,38.7602,38.8046,38.2982,38.6714,1161737.0
2023-03-06,38.698,38.8668,37.8629,37.9607,1279238.0
2023-03-07,38.0228,38.4848,37.4054,37.5875,1163894.0
2023-03-08,37.7563,37.8452,36.9657,37.1611,968745.0
2023-03-09,37.1878,37.5056,35.26,35.3222,1692349.0
2023-03-10,34.798,35.0645,33.5676,33.9718,2220184.0
2023-03-11,34.798,35.0645,33.5676,33.9718,2220184.0
2023-03-12,34.798,35.0645,33.5676,33.9718,2220184.0
2023-03-13,32.6925,32.8969,31.4473,31.6887,3030439.0
2023-03-14,32.9058,33.5854,31.5199,31.9019,1864087.0
2023-03-15,30.8358,31.4621,30.2139,30.818,1659583.0
2023-03-16,30.0718,31.5465,29.1301,31.5288,2389363.0
2023-03-17,31.0579,31.1023,29.8764,30.0807,1942419.0
2023-03-18,31.0579,31.1023,29.8764,30.0807,1942419.0
2023-03-19,31.0579,31.1023,29.8764,30.0807,1942419.0
2023-03-20,30.596,31.4177,30.365,30.6315,1511322.0
2023-03-21,31.7153,32.0396,31.4488,31.7331,1380796.0
2023-03-22,31.5643,31.9019,30.556,30.5782,1180933.0
2023-03-23,30.6848,31.3777,29.9474,30.4183,1171038.0
2023-03-24,29.9563,30.5871,29.2207,30.5071,1494677.0
2023-03-25,29.9563,30.5871,29.2207,30.5071,1494677.0
2023-03-26,29.9563,30.5871,29.2207,30.5071,1494677.0
2023-03-27,31.5288,31.6887,30.9247,31.3688,1634418.0
2023-03-28,31.36,31.9906,31.1023,31.7509,978949.0
2023-03-29,32.3816,32.4616,31.8042,32.4349,848103.0
2023-03-30,32.6925,32.9324,31.9996,32.2306,1058283.0
2023-03-31,32.5682,32.9857,32.3283,32.9413,587886.0
2023-04-01,32.5682,32.9857,32.3283,32.9413,587886.0
2023-04-02,32.5682,32.9857,32.3283,32.9413,587886.0
2023-04-03,32.9413,33.2345,32.355,32.7903,892951.0
2023-04-04,33.0212,33.1723,31.8042,32.3727,770301.0
2023-04-05,31.7331,32.1602,31.5376,32.0796,813665.0
2023-04-06,32.1684,32.2617,31.6576,31.7953,835203.0
2023-04-07,32.1684,32.2617,31.6576,31.7953,835203.0
2023-04-08,32.1684,32.2617,31.6576,31.7953,835203.0
2023-04-09,32.1684,32.2617,31.6576,31.7953,835203.0
2023-04-10,31.7953,32.3994,31.5998,32.1862,927824.0
2023-04-11,32.6215,33.2522,32.3816,33.1012,751307.0
2023-04-12,33.3677,33.4921,32.8524,33.2167,619253.0
2023-04-13,33.3944,33.5409,33.0124,33.3588,406922.0
2023-04-14,33.7853,34.0695,33.1278,33.5187,585368.0
2023-04-15,33.7853,34.0695,33.1278,33.5187,585368.0
2023-04-16,33.7853,34.0695,33.1278,33.5187,585368.0
2023-04-17,33.3322,33.803,33.0923,33.803,655509.0
2023-04-18,33.7142,34.1051,33.4743,34.0518,701751.0
2023-04-19,33.8919,34.8424,33.6875,34.7092,616186.0
2023-04-20,34.2028,34.3981,33.8563,34.3627,594940.0
2023-04-21,34.3449,34.4249,33.7765,34.1317,999879.0
2023-04-22,34.3449,34.4249,33.7765,34.1317,999879.0
2023-04-23,34.3449,34.4249,33.7765,34.1317,999879.0
2023-04-24,34.1406,34.6736,34.0695,34.3005,1335344.0
2023-04-25,33.7586,34.5581,33.3876,34.3183,1527680.0
2023-04-26,34.2206,34.6203,33.4921,34.0873,1331593.0
2023-04-27,34.5048,34.798,33.9985,34.5404,752644.0
2023-04-28,34.3005,34.8957,34.0429,34.0873,1182695.0
2023-04-29,34.3005,34.8957,34.0429,34.0873,1182695.0
2023-04-30,34.3005,34.8957,34.0429,34.0873,1182695.0
2023-05-01,34.265,34.6648,34.0473,34.567,1124586.0
2023-05-02,34.4071,34.4249,32.5149,32.8702,1268871.0
2023-05-03,32.8613,33.19,32.124,32.2039,1096531.0
2023-05-04,31.7837,31.9847,30.7605,31.336,1274162.0
2023-05-05,32.1765,32.7886,32.0212,32.6699,620211.0
2023-05-06,32.1765,32.7886,32.0212,32.6699,620211.0
2023-05-07,32.1765,32.7886,32.0212,32.6699,620211.0
2023-05-08,32.9165,33.0261,32.2587,32.6881,604268.0
2023-05-09,32.2222,33.4099,32.1226,33.1632,1034612.0
2023-05-10,33.6657,33.6657,32.1582,32.7521,752595.0
2023-05-11,32.4049,32.5602,32.0303,32.3958,608311.0
2023-05-12,32.5419,32.7429,32.14,32.4689,503292.0
2023-05-13,32.5419,32.7429,32.14,32.4689,503292.0
2023-05-14,32.5419,32.7429,32.14,32.4689,503292.0
2023-05-15,32.5419,33.3378,32.4963,33.1449,767303.0
2023-05-16,33.0901,33.4921,32.3866,32.4415,468541.0
2023-05-17,32.8617,33.9123,32.4963,33.7296,1148772.0
2023-05-18,33.7844,34.497,33.4555,34.4239,874797.0
2023-05-19,34.5884,34.5884,33.3916,33.757,661959.0
2023-05-20,34.5884,34.5884,33.3916,33.757,661959.0
2023-05-21,34.5884,34.5884,33.3916,33.757,661959.0
2023-05-22,33.821,34.296,33.5697,34.1681,502506.0
2023-05-23,34.1864,34.9812,34.0768,34.4239,614004.0
2023-05-24,34.1316,34.3189,33.5286,33.8392,525838.0
2023-05-25,33.8392,34.2869,33.5606,34.0402,414035.0
2023-05-26,34.0128,34.8533,33.9854,34.7163,371800.0
2023-05-27,34.0128,34.8533,33.9854,34.7163,371800.0
2023-05-28,34.0128,34.8533,33.9854,34.7163,371800.0
2023-05-29,34.0128,34.8533,33.9854,34.7163,371800.0
2023-05-30,34.963,35.3649,34.6341,35.237,478355.0
2023-05-31,34.7346,34.8716,33.9078,34.5884,1299507.0
2023-06-01,34.6706,35.8309,34.4397,35.6938,792613.0
2023-06-02,36.4886,37.3657,36.2511,37.32,914456.0
2023-06-03,36.4886,37.3657,36.2511,37.32,914456.0
2023-06-04,36.4886,37.3657,36.2511,37.32,914456.0
2023-06-05,37.2286,37.5484,36.8175,37.384,863815.0
2023-06-06,37.3748,38.7817,37.2652,38.7635,797980.0
2023-06-07,38.9279,39.7593,38.7635,39.5948,693166.0
2023-06-08,39.3847,39.8689,38.9608,39.8232,598625.0
2023-06-09,39.9694,40.1064,39.138,39.2659,566141.0
2023-06-10,39.9694,40.1064,39.138,39.2659,566141.0
2023-06-11,39.9694,40.1064,39.138,39.2659,566141.0
2023-06-12,39.0832,39.2842,38.4437,39.2659,734377.0
2023-06-13,39.3847,40.2709,39.1929,40.2526,641973.0
2023-06-14,40.2526,40.5176,37.8408,38.5168,1617170.0
2023-06-15,38.4803,40.0608,38.2701,39.9785,826700.0
2023-06-16,39.805,39.9283,38.864,39.3482,874392.0
2023-06-17,39.805,39.9283,38.864,39.3482,874392.0
2023-06-18,39.805,39.9283,38.864,39.3482,874392.0
2023-06-19,39.805,39.9283,38.864,39.3482,874392.0
2023-06-20,38.9736,38.9736,38.398,38.864,784242.0
2023-06-21,38.9371,39.3938,38.663,39.1015,545185.0
2023-06-22,38.7635,38.7635,38.1148,38.2427,759168.0
2023-06-23,37.8225,38.3798,37.6124,38.0691,1050075.0
2023-06-24,37.8225,38.3798,37.6124,38.0691,1050075.0
2023-06-25,37.8225,38.3798,37.6124,38.0691,1050075.0
2023-06-26,38.06,38.6401,38.018,38.261,489585.0
2023-06-27,38.261,39.2568,38.2336,39.202,436706.0
2023-06-28,39.0467,39.54,38.6082,39.5126,392311.0
2023-06-29,39.8232,40.031,39.54,39.9694,515209.0
2023-06-30,40.1887,40.2435,39.5583,39.9146,642436.0
2023-07-01,40.1887,40.2435,39.5583,39.9146,642436.0
2023-07-02,40.1887,40.2435,39.5583,39.9146,642436.0
2023-07-03,39.9603,40.5176,39.8749,40.2892,237439.0
2023-07-04,39.9603,40.5176,39.8749,40.2892,237439.0
2023-07-05,39.8963,40.1704,39.3756,39.6588,545104.0
2023-07-06,39.2568,39.5857,38.6173,39.5035,716347.0
2023-07-07,39.6314,40.7094,39.6314,40.1795,791395.0
2023-07-08,39.6314,40.7094,39.6314,40.1795,791395.0
2023-07-09,39.6314,40.7094,39.6314,40.1795,791395.0
2023-07-10,40.1521,40.883,40.0516,40.7916,635356.0
2023-07-11,41.0931,41.655,40.9195,41.5773,556377.0
2023-07-12,42.025,42.2534,41.559,41.824,1004860.0
2023-07-13,41.8423,42.5914,41.5316,42.5457,663336.0
2023-07-14,42.7467,42.8107,41.7052,42.2899,531840.0
2023-07-15,42.7467,42.8107,41.7052,42.2899,531840.0
2023-07-16,42.7467,42.8107,41.7052,42.2899,531840.0
2023-07-17,42.1346,43.0482,42.025,42.9751,705332.0
2023-07-18,42.9386,43.8247,42.8289,43.6055,715320.0
2023-07-19,43.6329,44.0805,43.3314,44.0714,640135.0
2023-07-20,43.6694,43.706,43.2035,43.4502,797809.0
2023-07-21,43.7699,43.7699,42.8289,43.3862,653289.0
2023-07-22,43.7699,43.7699,42.8289,43.3862,653289.0
2023-07-23,43.7699,43.7699,42.8289,43.3862,653289.0
2023-07-24,43.5598,44.4368,43.4045,44.1993,796414.0
2023-07-25,44.181,44.3775,43.7608,43.8887,747985.0
2023-07-26,40.4627,42.564,39.7867,41.1297,1913160.0
2023-07-27,41.3946,42.9751,41.3654,41.4768,1234385.0
2023-07-28,42.162,42.2991,41.0748,41.4311,1167134.0
2023-07-29,42.162,42.2991,41.0748,41.4311,1167134.0
2023-07-30,42.162,42.2991,41.0748,41.4311,1167134.0
2023-07-31,41.7509,42.3356,41.4494,41.5499,709884.0
2023-08-01,41.4677,41.8057,40.9926,41.5773,983672.0
2023-08-02,41.1023,41.3946,40.6546,41.3032,733446.0
2023-08-03,41.1571,41.4357,40.8282,41.3855,608111.0
2023-08-04,41.3201,42.002,41.1426,41.6657,858939.0
2023-08-05,41.3201,42.002,41.1426,41.6657,858939.0
2023-08-06,41.3201,42.002,41.1426,41.6657,858939.0
2023-08-07,41.8152,42.301,41.6844,42.1048,603045.0
2023-08-08,41.3574,42.1375,40.9651,42.1048,516014.0
2023-08-09,41.9647,42.0861,41.1613,41.1706,373448.0
2023-08-10,41.4228,41.7685,40.6661,41.0305,636575.0
2023-08-11,41.0118,41.1052,40.5204,40.6568,567066.0
2023-08-12,41.0118,41.1052,40.5204,40.6568,567066.0
2023-08-13,41.0118,41.1052,40.5204,40.6568,567066.0
2023-08-14,40.6381,40.6568,39.2835,39.5918,787961.0
2023-08-15,39.2461,39.2742,38.0317,38.0503,1371921.0
2023-08-16,37.9289,38.2559,37.1348,37.1442,798814.0
2023-08-17,37.1535,37.4898,37.004,37.1068,727227.0
2023-08-18,36.8639,37.1722,36.7144,37.0507,883071.0
2023-08-19,36.8639,37.1722,36.7144,37.0507,883071.0
2023-08-20,36.8639,37.1722,36.7144,37.0507,883071.0
2023-08-21,37.1442,37.3684,36.7611,37.1535,668274.0
2023-08-22,37.2656,37.3964,36.0745,36.1165,935931.0
2023-08-23,36.1819,36.8732,35.8643,36.7892,484372.0
2023-08-24,36.8732,37.5926,36.8359,37.3684,447471.0
2023-08-25,37.3684,37.7888,36.9853,37.3217,469779.0
2023-08-26,37.3684,37.7888,36.9853,37.3217,469779.0
2023-08-27,37.3684,37.7888,36.9853,37.3217,469779.0
2023-08-28,37.6113,38.0036,37.4291,37.5645,497545.0
2023-08-29,37.5552,38.7697,37.5132,38.5828,630870.0
2023-08-30,38.6202,38.723,38.1531,38.368,629174.0
2023-08-31,38.3773,38.9192,38.3493,38.779,593185.0
2023-09-01,39.2555,39.9234,39.2555,39.517,609074.0
2023-09-02,39.2555,39.9234,39.2555,39.517,609074.0
2023-09-03,39.2555,39.9234,39.2555,39.517,609074.0
2023-09-04,39.2555,39.9234,39.2555,39.517,609074.0
2023-09-05,39.3115,39.4096,37.8261,37.8542,721438.0
2023-09-06,37.714,38.041,37.1208,37.5645,629530.0
2023-09-07,37.331,37.5645,36.962,37.0601,1021791.0
2023-09-08,37.1815,37.4179,36.6677,37.1628,427711.0
2023-09-09,37.1815,37.4179,36.6677,37.1628,427711.0
2023-09-10,37.1815,37.4179,36.6677,37.1628,427711.0
2023-09-11,37.3964,37.6953,37.2189,37.2282,608537.0
2023-09-12,37.4431,38.5501,37.4431,38.3399,876939.0
2023-09-13,38.5268,38.7136,37.4711,37.7327,667426.0
2023-09-14,38.4053,38.6856,37.9009,38.396,610995.0
2023-09-15,38.0036,38.6015,37.8355,38.3306,767857.0
2023-09-16,38.0036,38.6015,37.8355,38.3306,767857.0
2023-09-17,38.0036,38.6015,37.8355,38.3306,767857.0
2023-09-18,38.1998,38.1998,37.4992,37.742,415796.0
2023-09-19,37.8822,38.1718,37.728,37.9289,479319.0
2023-09-20,38.1998,38.6949,37.9569,38.0503,653565.0
2023-09-21,37.742,38.0223,37.303,37.5459,593265.0
2023-09-22,37.5832,37.6735,36.9853,37.0507,592332.0
2023-09-23,37.5832,37.6735,36.9853,37.0507,592332.0
2023-09-24,37.5832,37.6735,36.9853,37.0507,592332.0
2023-09-25,36.948,37.3229,36.8545,36.9947,611025.0
2023-09-26,36.6957,37.1955,36.6303,36.677,457604.0
2023-09-27,36.8732,36.9369,36.3501,36.6584,877454.0
2023-09-28,36.8078,37.6299,36.8078,37.3964,599555.0
2023-09-29,37.658,38.2699,37.3917,37.4524,838861.0
2023-09-30,37.658,38.2699,37.3917,37.4524,838861.0
2023-10-01,37.658,38.2699,37.3917,37.4524,838861.0
2023-10-02,37.4244,37.4244,36.5743,36.6584,777994.0
2023-10-03,36.3968,36.3968,34.7759,35.0609,1258626.0
2023-10-04,35.2384,35.4065,34.6498,34.9768,1019709.0
2023-10-05,34.7993,35.173,34.3462,34.9861,1081844.0
2023-10-06,34.8086,35.7615,34.6311,35.1823,1248010.0
2023-10-07,34.8086,35.7615,34.6311,35.1823,1248010.0
