,ADP US Equity,ADP US Equity,ADP US Equity,ADP US Equity,ADP US Equity
2022-07-05,202.9123,204.7137,198.0668,204.6848,1455621.0
2022-07-06,206.1201,210.8211,205.5517,209.2894,1351281.0
2022-07-07,209.3761,210.3105,207.8252,208.5765,1710083.0
2022-07-08,207.2086,209.8578,206.833,209.299,1153331.0
2022-07-09,207.2086,209.8578,206.833,209.299,1153331.0
2022-07-10,207.2086,209.8578,206.833,209.299,1153331.0
2022-07-11,208.933,209.4532,206.3898,207.0063,1139801.0
2022-07-12,207.8444,209.2894,203.5481,204.5017,1262529.0
2022-07-13,201.3999,205.2339,200.4655,203.3265,1079115.0
2022-07-14,200.9567,204.0201,199.2758,203.4517,954184.0
2022-07-15,205.5132,207.1412,205.1664,206.2742,1139549.0
2022-07-16,205.5132,207.1412,205.1664,206.2742,1139549.0
2022-07-17,205.5132,207.1412,205.1664,206.2742,1139549.0
2022-07-18,206.4187,207.6999,202.7774,203.5577,1236984.0
2022-07-19,206.3898,211.3413,205.3976,210.9174,1702575.0
2022-07-20,210.4454,211.0185,206.7752,208.1238,2229614.0
2022-07-21,207.8252,210.3683,206.8426,210.089,2369038.0
2022-07-22,211.0715,214.2119,210.744,212.2564,1647895.0
2022-07-23,211.0715,214.2119,210.744,212.2564,1647895.0
2022-07-24,211.0715,214.2119,210.744,212.2564,1647895.0
2022-07-25,212.8922,213.0993,208.8944,210.3683,872807.0
2022-07-26,210.1467,211.9289,208.4224,209.9156,1559545.0
2022-07-27,211.8711,226.0799,210.5706,225.4538,2880134.0
2022-07-28,226.3786,231.4552,224.476,230.6942,1834724.0
2022-07-29,230.9639,233.1603,229.0855,232.2741,1815564.0
2022-07-30,230.9639,233.1603,229.0855,232.2741,1815564.0
2022-07-31,230.9639,233.1603,229.0855,232.2741,1815564.0
2022-08-01,231.3011,233.6131,230.7713,232.4667,1214398.0
2022-08-02,232.8906,233.6853,229.9428,231.7924,1127388.0
2022-08-03,232.38,236.5608,231.2481,235.3567,1247777.0
2022-08-04,235.7131,236.0021,233.4011,235.0388,1195377.0
2022-08-05,232.2355,238.3622,232.2355,238.131,1168798.0
2022-08-06,232.2355,238.3622,232.2355,238.131,1168798.0
2022-08-07,232.2355,238.3622,232.2355,238.131,1168798.0
2022-08-08,240.4622,242.1576,238.1984,239.4893,1093957.0
2022-08-09,239.6145,242.3407,238.2851,240.6356,1070417.0
2022-08-10,245.5967,245.6448,241.8012,243.2077,1608899.0
2022-08-11,243.3811,244.0361,240.809,241.0498,1577425.0
2022-08-12,242.5622,247.7256,241.7916,247.3595,1258391.0
2022-08-13,242.5622,247.7256,241.7916,247.3595,1258391.0
2022-08-14,242.5622,247.7256,241.7916,247.3595,1258391.0
2022-08-15,246.0976,250.3795,245.6834,250.182,1069024.0
2022-08-16,248.7563,251.0876,248.265,250.4999,1100908.0
2022-08-17,248.9779,251.9449,248.4673,251.1261,1186609.0
2022-08-18,250.8178,251.9931,250.0279,251.3669,1048930.0
2022-08-19,249.7871,250.7986,249.2091,250.288,2210081.0
2022-08-20,249.7871,250.7986,249.2091,250.288,2210081.0
2022-08-21,249.7871,250.7986,249.2091,250.288,2210081.0
2022-08-22,249.4981,249.4981,246.0735,246.9742,1373389.0
2022-08-23,246.7526,247.6389,245.6449,246.3866,1052467.0
2022-08-24,246.7912,247.899,245.8858,246.743,864287.0
2022-08-25,247.2632,248.8816,246.3673,248.7371,942653.0
2022-08-26,249.0164,249.2862,241.0209,241.2907,1718778.0
2022-08-27,249.0164,249.2862,241.0209,241.2907,1718778.0
2022-08-28,249.0164,249.2862,241.0209,241.2907,1718778.0
2022-08-29,239.8264,241.7128,238.4489,239.7494,1177956.0
2022-08-30,239.653,239.7686,235.1736,236.5801,1254374.0
2022-08-31,239.0654,239.2388,234.6245,235.4434,2088335.0
2022-09-01,234.1718,237.0714,233.247,236.9365,1298176.0
2022-09-02,236.2814,237.9383,228.3919,229.7309,2449064.0
2022-09-03,236.2814,237.9383,228.3919,229.7309,2449064.0
2022-09-04,236.2814,237.9383,228.3919,229.7309,2449064.0
2022-09-05,236.2814,237.9383,228.3919,229.7309,2449064.0
2022-09-06,229.6442,231.6094,228.0467,229.4034,2179465.0
2022-09-07,228.3726,233.4108,228.074,232.852,2055761.0
2022-09-08,228.9917,234.1967,228.1113,234.0709,1702771.0
2022-09-09,235.2609,237.1088,233.2679,236.3542,2076104.0
2022-09-10,235.2609,237.1088,233.2679,236.3542,2076104.0
2022-09-11,235.2609,237.1088,233.2679,236.3542,2076104.0
2022-09-12,237.1088,237.757,235.3964,236.0156,1651208.0
2022-09-13,232.136,233.2583,226.602,227.4147,2602611.0
2022-09-14,228.3241,229.011,225.0734,226.8536,2532241.0
2022-09-15,225.9538,227.1245,222.1226,223.2062,2096455.0
2022-09-16,222.4419,226.6601,220.8165,226.0409,2719704.0
2022-09-17,222.4419,226.6601,220.8165,226.0409,2719704.0
2022-09-18,222.4419,226.6601,220.8165,226.0409,2719704.0
2022-09-19,223.3126,228.15,223.3029,228.0532,1471674.0
2022-09-20,226.8439,227.0567,224.0963,225.9441,1746624.0
2022-09-21,227.9468,229.3787,222.8482,222.9256,1430502.0
2022-09-22,222.3742,224.9283,221.4067,222.974,1628253.0
2022-09-23,222.7515,223.3707,220.2814,222.7902,1952518.0
2022-09-24,222.7515,223.3707,220.2814,222.7902,1952518.0
2022-09-25,222.7515,223.3707,220.2814,222.7902,1952518.0
2022-09-26,222.4903,224.8412,220.4102,221.2035,1686624.0
2022-09-27,222.916,224.4059,218.1947,220.2167,1872706.0
2022-09-28,221.7743,225.7507,219.7426,224.4059,2337893.0
2022-09-29,223.3029,223.3175,217.9983,220.3425,2020517.0
2022-09-30,220.3618,222.2145,218.5913,218.8332,2875272.0
2022-10-01,220.3618,222.2145,218.5913,218.8332,2875272.0
2022-10-02,220.3618,222.2145,218.5913,218.8332,2875272.0
2022-10-03,220.923,225.8764,220.2844,224.6961,1784170.0
2022-10-04,227.3276,230.2203,226.7859,228.924,1941017.0
2022-10-05,227.7727,233.2824,226.4376,231.2749,1659321.0
2022-10-06,231.5942,233.1325,226.9648,227.2502,1497708.0
2022-10-07,224.4059,225.1508,218.5623,219.733,2068491.0
2022-10-08,224.4059,225.1508,218.5623,219.733,2068491.0
2022-10-09,224.4059,225.1508,218.5623,219.733,2068491.0
2022-10-10,220.4489,222.8095,218.8139,221.2519,1081316.0
2022-10-11,220.7585,221.2519,217.7883,218.9106,1449635.0
2022-10-12,219.8684,220.0184,216.7338,216.8209,1215183.0
2022-10-13,212.4382,223.7867,211.6836,222.4225,1919307.0
2022-10-14,225.0347,225.6249,218.0883,218.5623,2166282.0
2022-10-15,225.0347,225.6249,218.0883,218.5623,2166282.0
2022-10-16,225.0347,225.6249,218.0883,218.5623,2166282.0
2022-10-17,222.8386,225.9635,222.4032,225.4991,2123116.0
2022-10-18,229.0497,231.4781,225.1992,227.376,1619131.0
2022-10-19,223.719,226.573,222.7321,225.6539,1630994.0
2022-10-20,226.0022,227.0664,221.4357,222.0162,1314323.0
2022-10-21,221.4938,225.5862,220.0232,225.1702,2112065.0
2022-10-22,221.4938,225.5862,220.0232,225.1702,2112065.0
2022-10-23,221.4938,225.5862,220.0232,225.1702,2112065.0
2022-10-24,227.6469,230.6267,225.8571,229.2045,1731653.0
2022-10-25,227.6663,230.6461,227.6663,230.0269,2216178.0
2022-10-26,238.0279,238.2891,226.2731,227.4921,2943969.0
2022-10-27,227.6759,230.5106,226.1086,227.3276,1806070.0
2022-10-28,228.3725,235.3093,227.9102,234.7482,1589196.0
2022-10-29,228.3725,235.3093,227.9102,234.7482,1589196.0
2022-10-30,228.3725,235.3093,227.9102,234.7482,1589196.0
2022-10-31,232.7648,234.5063,231.6716,233.8387,1711392.0
2022-11-01,234.4579,236.3639,233.0454,235.7156,1522619.0
2022-11-02,235.7156,239.692,229.6206,229.7173,1592575.0
2022-11-03,226.9019,232.0586,225.799,228.4209,1987042.0
2022-11-04,231.0524,231.7877,224.5317,229.1562,1468814.0
2022-11-05,231.0524,231.7877,224.5317,229.1562,1468814.0
2022-11-06,231.0524,231.7877,224.5317,229.1562,1468814.0
2022-11-07,230.7622,233.384,228.6337,232.5907,1250354.0
2022-11-08,233.1035,240.3692,232.3053,237.0701,1724342.0
2022-11-09,235.7253,237.6119,232.2037,232.5617,1243021.0
2022-11-10,243.0104,247.3544,239.5275,246.5901,2672836.0
2022-11-11,245.9419,247.6301,239.3775,241.1238,2126798.0
2022-11-12,245.9419,247.6301,239.3775,241.1238,2126798.0
2022-11-13,245.9419,247.6301,239.3775,241.1238,2126798.0
2022-11-14,240.8916,244.539,240.2821,241.9462,1556581.0
2022-11-15,242.5363,246.6481,240.8046,245.0808,1517273.0
2022-11-16,246.3676,248.3702,244.8196,245.3711,1430843.0
2022-11-17,242.7782,246.7062,241.6269,245.3033,1116819.0
2022-11-18,248.0606,249.4344,245.5645,247.693,1806558.0
2022-11-19,248.0606,249.4344,245.5645,247.693,1806558.0
2022-11-20,248.0606,249.4344,245.5645,247.693,1806558.0
2022-11-21,249.5118,251.9595,247.8189,249.2216,1243648.0
2022-11-22,251.3791,254.0009,249.6666,253.4495,1267388.0
2022-11-23,253.4398,255.4134,251.7757,254.0396,1386725.0
2022-11-24,253.4398,255.4134,251.7757,254.0396,1386725.0
2022-11-25,255.0265,256.318,253.4398,255.3651,594686.0
2022-11-26,255.0265,256.318,253.4398,255.3651,594686.0
2022-11-27,255.0265,256.318,253.4398,255.3651,594686.0
2022-11-28,254.92,255.7521,249.2168,249.9279,1465743.0
2022-11-29,248.7862,250.2955,247.1222,248.6992,1131696.0
2022-11-30,248.7185,256.3325,246.3579,255.5489,4155519.0
2022-12-01,258.3739,260.6378,255.3264,259.235,1449862.0
2022-12-02,254.5524,262.0648,254.5524,261.1215,1806964.0
2022-12-03,254.5524,262.0648,254.5524,261.1215,1806964.0
2022-12-04,254.5524,262.0648,254.5524,261.1215,1806964.0
2022-12-05,257.8805,258.3159,254.891,255.7908,1255994.0
2022-12-06,255.6843,256.0617,248.6895,250.1214,1371326.0
2022-12-07,250.7986,251.3597,248.9604,250.7889,1265639.0
2022-12-08,251.1777,253.7579,251.0125,252.811,1197164.0
2022-12-09,252.9276,253.1318,249.7973,250.0403,1991351.0
2022-12-10,252.9276,253.1318,249.7973,250.0403,1991351.0
2022-12-11,252.9276,253.1318,249.7973,250.0403,1991351.0
2022-12-12,251.4597,257.6037,249.7195,257.069,1277620.0
2022-12-13,266.2657,267.267,253.8317,254.9011,2086124.0
2022-12-14,255.183,258.0752,251.4791,252.8401,1863081.0
2022-12-15,249.807,250.5264,241.1742,241.8644,1843250.0
2022-12-16,239.3903,241.0186,237.6355,240.1729,4051678.0
2022-12-17,239.3903,241.0186,237.6355,240.1729,4051678.0
2022-12-18,239.3903,241.0186,237.6355,240.1729,4051678.0
2022-12-19,238.4813,240.2166,236.8772,238.2382,1810402.0
2022-12-20,238.0633,238.4764,234.9135,237.1203,1445884.0
2022-12-21,239.0743,240.6687,237.3293,240.1631,1341319.0
2022-12-22,237.6744,237.898,230.145,232.5025,2370639.0
2022-12-23,231.297,234.9232,230.004,234.2329,1049559.0
2022-12-24,231.297,234.9232,230.004,234.2329,1049559.0
2022-12-25,231.297,234.9232,230.004,234.2329,1049559.0
2022-12-26,231.297,234.9232,230.004,234.2329,1049559.0
2022-12-27,234.651,235.4433,232.6775,234.3204,926772.0
2022-12-28,234.6315,235.978,231.1026,231.229,1045254.0
2022-12-29,231.5498,235.0982,231.5498,233.9218,975225.0
2022-12-30,233.0275,233.5135,229.4791,232.2108,1042639.0
2022-12-31,233.0275,233.5135,229.4791,232.2108,1042639.0
2023-01-01,233.0275,233.5135,229.4791,232.2108,1042639.0
2023-01-02,233.0275,233.5135,229.4791,232.2108,1042639.0
2023-01-03,234.0871,234.7871,228.7208,231.0442,1749813.0
2023-01-04,233.4844,234.651,230.3248,232.1331,1368132.0
2023-01-05,230.8887,231.4331,225.7168,227.1264,1574974.0
2023-01-06,229.411,235.7592,228.507,233.4746,1771737.0
2023-01-07,229.411,235.7592,228.507,233.4746,1771737.0
2023-01-08,229.411,235.7592,228.507,233.4746,1771737.0
2023-01-09,234.4079,236.7411,232.6094,232.8427,1963555.0
2023-01-10,232.3567,234.2982,230.8498,234.0774,969472.0
2023-01-11,235.2245,238.3938,234.7579,238.2285,1364085.0
2023-01-12,237.5577,239.084,235.8273,237.4605,1169993.0
2023-01-13,237.0133,239.8034,235.9245,238.5299,1712864.0
2023-01-14,237.0133,239.8034,235.9245,238.5299,1712864.0
2023-01-15,237.0133,239.8034,235.9245,238.5299,1712864.0
2023-01-16,237.0133,239.8034,235.9245,238.5299,1712864.0
2023-01-17,237.0036,237.548,229.5617,230.1887,2972755.0
2023-01-18,231.0734,231.2776,227.6903,227.7292,2095656.0
2023-01-19,226.3195,228.3902,225.7362,226.8251,1646126.0
2023-01-20,226.0279,231.0929,225.7946,230.5679,1715607.0
2023-01-21,226.0279,231.0929,225.7946,230.5679,1715607.0
2023-01-22,226.0279,231.0929,225.7946,230.5679,1715607.0
2023-01-23,229.8971,235.1273,228.886,234.2524,1654699.0
2023-01-24,234.3107,234.3107,231.5109,232.4928,1425373.0
2023-01-25,227.7292,227.7292,217.434,221.6629,3695035.0
2023-01-26,220.4963,222.4795,218.8533,219.1547,3021273.0
2023-01-27,218.2506,219.5922,214.08,214.6536,4945202.0
2023-01-28,218.2506,219.5922,214.08,214.6536,4945202.0
2023-01-29,218.2506,219.5922,214.08,214.6536,4945202.0
2023-01-30,213.9245,217.084,212.4079,216.1604,3593999.0
2023-01-31,217.502,220.2241,216.7826,219.5241,2788799.0
2023-02-01,219.4269,221.7504,215.3438,220.4185,1981781.0
2023-02-02,220.5449,222.7711,218.3186,222.6156,2953729.0
2023-02-03,220.0296,221.5268,214.6633,219.038,2328905.0
2023-02-04,220.0296,221.5268,214.6633,219.038,2328905.0
2023-02-05,220.0296,221.5268,214.6633,219.038,2328905.0
2023-02-06,217.4048,219.738,216.5979,217.2493,1375770.0
2023-02-07,216.8409,221.2351,215.7035,220.4574,1995687.0
2023-02-08,218.5908,220.6421,216.7826,217.7451,1643567.0
2023-02-09,219.6505,221.9837,217.5603,217.677,2699151.0
2023-02-10,216.8215,220.4282,216.8215,219.5338,2278164.0
2023-02-11,216.8215,220.4282,216.8215,219.5338,2278164.0
2023-02-12,216.8215,220.4282,216.8215,219.5338,2278164.0
2023-02-13,220.3505,221.4976,219.4296,221.031,1720737.0
2023-02-14,220.5157,221.031,216.909,218.3381,1581466.0
2023-02-15,218.1145,221.5559,217.3805,221.5073,1732412.0
2023-02-16,219.7088,222.4503,218.7561,221.1476,1992857.0
2023-02-17,220.3505,222.567,219.7963,222.3288,1659504.0
2023-02-18,220.3505,222.567,219.7963,222.3288,1659504.0
2023-02-19,220.3505,222.567,219.7963,222.3288,1659504.0
2023-02-20,220.3505,222.567,219.7963,222.3288,1659504.0
2023-02-21,220.3796,221.9837,217.434,218.4256,1896862.0
2023-02-22,219.5144,220.1755,215.8104,216.7243,1690707.0
2023-02-23,217.677,217.8034,214.2258,216.5785,1435774.0
2023-02-24,213.5745,215.8493,213.5745,215.4119,1812779.0
2023-02-25,213.5745,215.8493,213.5745,215.4119,1812779.0
2023-02-26,213.5745,215.8493,213.5745,215.4119,1812779.0
2023-02-27,216.7923,217.993,215.0133,215.4313,1254322.0
2023-02-28,214.7605,216.0778,213.2925,213.7009,2052466.0
2023-03-01,214.0217,214.7313,211.7517,213.4481,1387940.0
2023-03-02,213.696,217.0354,213.2439,216.3549,2053157.0
2023-03-03,216.909,218.863,216.5493,218.4936,2013056.0
2023-03-04,216.909,218.863,216.5493,218.4936,2013056.0
2023-03-05,216.909,218.863,216.5493,218.4936,2013056.0
2023-03-06,218.5131,220.1269,218.1631,219.2422,2480613.0
2023-03-07,218.1534,219.3005,214.3036,215.1202,1923352.0
2023-03-08,215.6646,216.4618,214.1098,215.791,1294047.0
2023-03-09,216.7881,217.4139,213.9236,214.0898,1772664.0
2023-03-10,213.0828,214.0507,208.566,208.7908,1652784.0
2023-03-11,213.0828,214.0507,208.566,208.7908,1652784.0
2023-03-12,213.0828,214.0507,208.566,208.7908,1652784.0
2023-03-13,208.0673,212.6526,207.5296,208.781,2236250.0
2023-03-14,210.2573,211.7238,206.0045,208.8201,2478587.0
2023-03-15,207.3341,208.5464,205.3494,208.4877,2538058.0
2023-03-16,208.2824,211.6749,207.0799,210.9808,2193681.0
2023-03-17,211.4696,212.1833,207.8278,208.4584,8927720.0
2023-03-18,211.4696,212.1833,207.8278,208.4584,8927720.0
2023-03-19,211.4696,212.1833,207.8278,208.4584,8927720.0
2023-03-20,209.133,211.5087,207.8327,211.0492,2400286.0
2023-03-21,211.6847,213.6792,210.3746,213.2294,2230474.0
2023-03-22,213.6596,214.2658,208.3802,208.4975,1723111.0
2023-03-23,208.9277,212.0631,207.3976,208.8495,1893903.0
2023-03-24,209.1428,209.7,206.6888,209.3481,1720461.0
2023-03-25,209.1428,209.7,206.6888,209.3481,1720461.0
2023-03-26,209.1428,209.7,206.6888,209.3481,1720461.0
2023-03-27,210.1498,211.4794,209.3188,209.573,1627097.0
2023-03-28,209.788,211.0932,208.0967,209.3676,1130094.0
2023-03-29,211.2839,215.8203,210.1987,214.9892,1724403.0
2023-03-30,215.6443,216.8468,213.8551,214.5884,1408684.0
2023-03-31,215.9865,217.7951,214.9012,217.6583,1782915.0
2023-04-01,215.9865,217.7951,214.9012,217.6583,1782915.0
2023-04-02,215.9865,217.7951,214.9012,217.6583,1782915.0
2023-04-03,213.6596,214.1582,210.3355,211.9682,2592146.0
2023-04-04,211.3279,212.1247,207.4514,209.2601,2384938.0
2023-04-05,208.6442,209.7685,206.6008,208.4095,2223959.0
2023-04-06,208.4193,211.5381,207.8327,211.2839,1966560.0
2023-04-07,208.4193,211.5381,207.8327,211.2839,1966560.0
2023-04-08,208.4193,211.5381,207.8327,211.2839,1966560.0
2023-04-09,208.4193,211.5381,207.8327,211.2839,1966560.0
2023-04-10,209.3285,209.964,208.2629,209.4361,1181424.0
2023-04-11,209.5534,210.6484,208.5268,210.404,1370777.0
2023-04-12,210.9808,212.3495,210.0911,210.795,1654760.0
2023-04-13,211.0492,212.7748,209.6854,212.3984,1293886.0
2023-04-14,211.3914,213.1268,209.0157,210.883,1224198.0
2023-04-15,211.3914,213.1268,209.0157,210.883,1224198.0
2023-04-16,211.3914,213.1268,209.0157,210.883,1224198.0
2023-04-17,211.4012,213.3565,210.9124,213.2881,1648344.0
2023-04-18,213.7965,214.5688,211.7825,212.4668,932105.0
2023-04-19,212.0856,213.249,211.8265,212.1931,862983.0
2023-04-20,210.9221,211.7336,209.573,210.8048,1117764.0
2023-04-21,211.1568,211.1568,209.0352,210.404,1093007.0
2023-04-22,211.1568,211.1568,209.0352,210.404,1093007.0
2023-04-23,211.1568,211.1568,209.0352,210.404,1093007.0
2023-04-24,211.059,211.9438,209.9933,210.6582,1332201.0
2023-04-25,210.0813,210.0813,206.9137,206.9626,2161739.0
2023-04-26,198.5937,207.9109,196.961,206.1218,3217594.0
2023-04-27,207.2559,212.1149,206.6766,211.3328,2180945.0
2023-04-28,211.6554,215.1457,210.9808,215.087,2427856.0
2023-04-29,211.6554,215.1457,210.9808,215.087,2427856.0
2023-04-30,211.6554,215.1457,210.9808,215.087,2427856.0
2023-05-01,214.3342,217.5801,213.9627,216.182,1699684.0
2023-05-02,215.8105,216.5828,209.9445,211.7043,1775534.0
2023-05-03,213.1805,214.7057,211.1372,211.1568,1604855.0
2023-05-04,211.7043,211.8314,208.3509,209.0352,1241484.0
2023-05-05,210.3453,212.6917,209.1623,210.6679,1455136.0
2023-05-06,210.3453,212.6917,209.1623,210.6679,1455136.0
2023-05-07,210.3453,212.6917,209.1623,210.6679,1455136.0
2023-05-08,211.5381,211.6563,208.7859,209.485,1001586.0
2023-05-09,209.1526,209.4751,207.4123,208.8886,1204404.0
2023-05-10,210.2378,211.1568,207.3194,210.2084,1007882.0
2023-05-11,208.9864,209.7294,204.4695,205.1246,1935132.0
2023-05-12,206.0533,208.1944,206.0387,207.9891,1256973.0
2023-05-13,206.0533,208.1944,206.0387,207.9891,1256973.0
2023-05-14,206.0533,208.1944,206.0387,207.9891,1256973.0
2023-05-15,207.5003,209.7783,207.2657,209.6023,893415.0
2023-05-16,208.7419,209.089,207.1581,207.5981,1706757.0
2023-05-17,208.9668,210.1889,207.6274,209.1819,1257344.0
2023-05-18,208.5366,210.971,208.2531,210.6191,1598194.0
2023-05-19,211.802,212.6819,210.4529,211.3523,1504198.0
2023-05-20,211.802,212.6819,210.4529,211.3523,1504198.0
2023-05-21,211.802,212.6819,210.4529,211.3523,1504198.0
2023-05-22,212.0171,212.5451,210.3991,211.6945,1521646.0
2023-05-23,211.1763,211.6603,210.2378,210.7364,1942936.0
2023-05-24,210.9124,211.1666,209.133,209.221,1434163.0
2023-05-25,207.0799,207.3634,204.1469,205.7014,2066030.0
2023-05-26,206.6888,208.2042,205.2321,207.7349,2143589.0
2023-05-27,206.6888,208.2042,205.2321,207.7349,2143589.0
2023-05-28,206.6888,208.2042,205.2321,207.7349,2143589.0
2023-05-29,206.6888,208.2042,205.2321,207.7349,2143589.0
2023-05-30,207.9109,208.2433,203.0763,205.4276,1916646.0
2023-05-31,205.7503,205.8089,201.5658,204.3229,7408434.0
2023-06-01,205.6916,207.4319,204.0002,207.0799,1963170.0
2023-06-02,207.95,212.0953,206.6839,211.6847,1449246.0
2023-06-03,207.95,212.0953,206.6839,211.6847,1449246.0
2023-06-04,207.95,212.0953,206.6839,211.6847,1449246.0
2023-06-05,212.2029,212.418,210.795,211.411,1205407.0
2023-06-06,212.3495,213.0926,210.4235,211.8998,1252599.0
2023-06-07,211.4207,211.7923,209.92,211.6358,1652496.0
2023-06-08,211.8029,212.1077,209.9247,211.6062,1338715.0
2023-06-09,210.7606,212.0881,209.9247,211.6357,1295890.0
2023-06-10,210.7606,212.0881,209.9247,211.6357,1295890.0
2023-06-11,210.7606,212.0881,209.9247,211.6357,1295890.0
2023-06-12,211.6456,214.9594,210.9081,214.7234,1348189.0
2023-06-13,215.2839,216.936,214.9004,216.818,1345093.0
2023-06-14,217.8111,218.4503,211.7144,212.4912,2116842.0
2023-06-15,212.7076,217.8701,212.0094,217.29,1911194.0
2023-06-16,218.588,219.0305,217.0589,217.6341,3337403.0
2023-06-17,218.588,219.0305,217.0589,217.6341,3337403.0
2023-06-18,218.588,219.0305,217.0589,217.6341,3337403.0
2023-06-19,218.588,219.0305,217.0589,217.6341,3337403.0
2023-06-20,217.7816,218.5782,216.2378,216.6115,1779421.0
2023-06-21,215.7756,218.116,214.6939,216.8868,1602669.0
2023-06-22,216.4836,218.5683,215.1856,216.7295,1279768.0
2023-06-23,214.8119,215.2102,209.6592,210.2689,2189728.0
2023-06-24,214.8119,215.2102,209.6592,210.2689,2189728.0
2023-06-25,214.8119,215.2102,209.6592,210.2689,2189728.0
2023-06-26,209.374,212.6928,209.2757,211.9504,1169681.0
2023-06-27,212.1176,212.7567,210.4852,212.0192,1313279.0
2023-06-28,211.5669,212.8747,210.1705,212.0192,1725595.0
2023-06-29,212.5011,215.8248,210.7212,212.8551,1539680.0
2023-06-30,213.8974,216.877,213.8433,216.1296,1782028.0
2023-07-01,213.8974,216.877,213.8433,216.1296,1782028.0
2023-07-02,213.8974,216.877,213.8433,216.1296,1782028.0
2023-07-03,214.5858,215.5789,212.6486,215.0873,848290.0
2023-07-04,214.5858,215.5789,212.6486,215.0873,848290.0
2023-07-05,214.4776,216.5328,213.6024,216.0411,1113460.0
2023-07-06,214.4579,218.4552,214.4579,217.9586,1889434.0
2023-07-07,216.1591,217.6636,214.8808,215.0971,1678389.0
2023-07-08,216.1591,217.6636,214.8808,215.0971,1678389.0
2023-07-09,216.1591,217.6636,214.8808,215.0971,1678389.0
2023-07-10,215.5888,221.9658,215.5617,220.5252,1788296.0
2023-07-11,221.0955,222.8655,219.8996,222.6099,1278199.0
2023-07-12,225.0682,225.1567,220.6333,221.243,1368771.0
2023-07-13,221.4889,223.8194,220.8694,223.3769,1192084.0
2023-07-14,223.4162,225.8844,222.8459,225.6484,1185648.0
2023-07-15,223.4162,225.8844,222.8459,225.6484,1185648.0
2023-07-16,223.4162,225.8844,222.8459,225.6484,1185648.0
2023-07-17,224.4586,230.5356,224.4586,229.8276,1700876.0
2023-07-18,229.5031,233.1415,229.1196,231.9713,1718443.0
2023-07-19,231.2633,234.5575,231.1945,233.3775,1818950.0
2023-07-20,232.5417,234.3609,231.3715,233.1317,1453871.0
2023-07-21,234.7149,235.826,233.5742,233.7315,4660953.0
2023-07-22,234.7149,235.826,233.5742,233.7315,4660953.0
2023-07-23,234.7149,235.826,233.5742,233.7315,4660953.0
2023-07-24,233.4267,235.6195,233.0333,235.5114,1564575.0
2023-07-25,234.6362,237.0552,234.1691,236.4751,1936730.0
2023-07-26,239.9364,251.8841,239.9364,249.229,3397887.0
2023-07-27,250.5074,252.5626,245.4825,246.7019,2677413.0
2023-07-28,249.8387,250.7385,245.4038,246.4363,1788605.0
2023-07-29,249.8387,250.7385,245.4038,246.4363,1788605.0
2023-07-30,249.8387,250.7385,245.4038,246.4363,1788605.0
2023-07-31,246.4265,246.4265,241.7458,243.1421,2052013.0
2023-08-01,243.1421,244.627,240.9394,244.1845,1305854.0
2023-08-02,240.9689,244.1845,240.9689,243.2405,1809148.0
2023-08-03,243.8206,244.6663,242.0113,243.8698,1129013.0
2023-08-04,244.922,245.1088,241.2836,241.6671,1238012.0
2023-08-05,244.922,245.1088,241.2836,241.6671,1238012.0
2023-08-06,244.922,245.1088,241.2836,241.6671,1238012.0
2023-08-07,242.7783,246.8346,242.2768,246.6428,1266835.0
2023-08-08,245.335,246.5248,243.1421,244.2042,1068563.0
2023-08-09,244.6565,247.1149,244.1747,246.1413,1145176.0
2023-08-10,247.4787,249.8977,245.6153,246.3872,1153721.0
2023-08-11,246.0922,249.1504,245.9152,248.6095,926625.0
2023-08-12,246.0922,249.1504,245.9152,248.6095,926625.0
2023-08-13,246.0922,249.1504,245.9152,248.6095,926625.0
2023-08-14,248.934,250.0747,246.81,247.7639,1113206.0
2023-08-15,246.5937,248.0294,245.9496,246.7904,1092821.0
2023-08-16,246.7412,248.7669,246.1807,246.7215,1275345.0
2023-08-17,248.226,248.6292,245.2809,246.1118,1394469.0
2023-08-18,245.0105,247.5672,244.4893,246.869,2044321.0
2023-08-19,245.0105,247.5672,244.4893,246.869,2044321.0
2023-08-20,245.0105,247.5672,244.4893,246.869,2044321.0
2023-08-21,246.2003,248.1326,245.748,246.928,1205350.0
2023-08-22,246.7019,247.8327,244.7647,245.3743,926119.0
2023-08-23,245.9643,247.3263,245.6988,246.7412,1027797.0
2023-08-24,247.6754,249.4061,245.5218,245.6349,1132661.0
2023-08-25,247.1837,249.9125,246.4511,248.8357,1039476.0
2023-08-26,247.1837,249.9125,246.4511,248.8357,1039476.0
2023-08-27,247.1837,249.9125,246.4511,248.8357,1039476.0
2023-08-28,250.6549,251.5202,249.1209,250.1534,813560.0
2023-08-29,249.6519,251.3432,248.7275,250.1141,1139582.0
2023-08-30,250.5369,251.921,249.4159,250.6844,1587459.0
2023-08-31,251.5891,252.1545,249.7699,250.3697,2400226.0
2023-09-01,250.5467,252.4839,249.8191,251.4907,1484201.0
2023-09-02,250.5467,252.4839,249.8191,251.4907,1484201.0
2023-09-03,250.5467,252.4839,249.8191,251.4907,1484201.0
2023-09-04,250.5467,252.4839,249.8191,251.4907,1484201.0
2023-09-05,250.6352,251.3137,246.1512,248.639,1616460.0
2023-09-06,248.3735,248.462,245.7382,246.869,1311207.0
