,STBA US Equity,STBA US Equity,STBA US Equity,STBA US Equity,STBA US Equity
2022-05-30,27.0127,27.3105,26.9196,27.2826,86459.0
2022-05-31,27.0685,27.4501,26.873,27.3757,151521.0
2022-06-01,27.4408,27.6363,26.7613,26.9475,123155.0
2022-06-02,26.9661,27.1895,26.7241,27.1802,243230.0
2022-06-03,27.022,27.3478,26.8963,26.9289,176324.0
2022-06-04,27.022,27.3478,26.8963,26.9289,176324.0
2022-06-05,27.022,27.3478,26.8963,26.9289,176324.0
2022-06-06,27.1802,27.1802,26.8265,26.9196,166471.0
2022-06-07,27.264,27.264,26.6031,26.9661,92926.0
2022-06-08,26.7613,26.9382,26.389,26.4914,99847.0
2022-06-09,26.5007,26.6496,26.0167,26.0353,135085.0
2022-06-10,25.6536,26.4323,25.3744,25.5419,121566.0
2022-06-11,25.6536,26.4323,25.3744,25.5419,121566.0
2022-06-12,25.6536,26.4323,25.3744,25.5419,121566.0
2022-06-13,25.1417,25.7467,25.1417,25.3744,216291.0
2022-06-14,25.4954,26.2494,25.4302,25.6257,184816.0
2022-06-15,25.7188,26.4728,25.5978,25.8119,167811.0
2022-06-16,25.4582,25.6443,25.137,25.3744,240322.0
2022-06-17,25.5047,25.9422,25.4209,25.5047,413846.0
2022-06-18,25.5047,25.9422,25.4209,25.5047,413846.0
2022-06-19,25.5047,25.9422,25.4209,25.5047,413846.0
2022-06-20,25.5047,25.9422,25.4209,25.5047,413846.0
2022-06-21,25.9794,26.2959,25.7653,26.1749,162907.0
2022-06-22,25.9329,26.1191,25.8677,25.9887,113655.0
2022-06-23,25.905,25.9887,25.4023,25.663,134695.0
2022-06-24,25.7188,26.2214,25.7188,25.9329,260829.0
2022-06-25,25.7188,26.2214,25.7188,25.9329,260829.0
2022-06-26,25.7188,26.2214,25.7188,25.9329,260829.0
2022-06-27,26.1656,26.2773,25.8677,26.026,132132.0
2022-06-28,26.2866,26.4076,25.9143,25.9701,89135.0
2022-06-29,26.0725,26.1097,25.5699,25.7002,114406.0
2022-06-30,25.3744,25.9701,25.2441,25.5326,153314.0
2022-07-01,25.4302,26.2028,25.4302,26.0818,148174.0
2022-07-02,25.4302,26.2028,25.4302,26.0818,148174.0
2022-07-03,25.4302,26.2028,25.4302,26.0818,148174.0
2022-07-04,25.4302,26.2028,25.4302,26.0818,148174.0
2022-07-05,25.756,26.1935,25.4302,26.1656,232914.0
2022-07-06,25.9701,26.1191,25.7281,26.026,253620.0
2022-07-07,26.1842,26.3518,25.7747,25.8026,107462.0
2022-07-08,25.9515,25.9887,25.6816,25.9515,94771.0
2022-07-09,25.9515,25.9887,25.6816,25.9515,94771.0
2022-07-10,25.9515,25.9887,25.6816,25.9515,94771.0
2022-07-11,25.9794,26.0911,25.756,25.9143,82941.0
2022-07-12,25.8677,26.2587,25.756,26.0167,97456.0
2022-07-13,25.8491,26.4542,25.5047,25.6071,100767.0
2022-07-14,25.4116,25.5606,24.6763,25.1324,86002.0
2022-07-15,25.6443,25.9701,25.3558,25.905,123197.0
2022-07-16,25.6443,25.9701,25.3558,25.905,123197.0
2022-07-17,25.6443,25.9701,25.3558,25.905,123197.0
2022-07-18,26.1749,26.3611,25.905,26.0074,113960.0
2022-07-19,26.2773,26.994,26.1284,26.8544,144394.0
2022-07-20,26.6682,27.0406,26.6682,26.9289,108839.0
2022-07-21,26.7427,27.3943,26.5109,27.385,150455.0
2022-07-22,27.5805,27.7945,27.143,27.3943,126293.0
2022-07-23,27.5805,27.7945,27.143,27.3943,126293.0
2022-07-24,27.5805,27.7945,27.143,27.3943,126293.0
2022-07-25,27.6084,28.2041,27.6037,27.8132,257092.0
2022-07-26,27.5991,28.2786,27.5991,28.232,139805.0
2022-07-27,28.1762,28.5206,28.0459,28.381,125337.0
2022-07-28,28.2693,28.4834,28.111,28.4368,99752.0
2022-07-29,28.381,28.8883,28.381,28.7998,110227.0
2022-07-30,28.381,28.8883,28.381,28.7998,110227.0
2022-07-31,28.381,28.8883,28.381,28.7998,110227.0
2022-08-01,28.7533,29.0512,28.5299,28.8743,95736.0
2022-08-02,28.8278,28.8278,28.3158,28.3158,128013.0
2022-08-03,28.2406,28.6731,28.1936,28.5414,88136.0
2022-08-04,28.5414,28.5414,28.2688,28.3534,90180.0
2022-08-05,28.3064,28.7107,28.297,28.5978,69663.0
2022-08-06,28.3064,28.7107,28.297,28.5978,69663.0
2022-08-07,28.3064,28.7107,28.297,28.5978,69663.0
2022-08-08,28.6166,28.7013,28.4662,28.5696,74828.0
2022-08-09,28.5508,28.9363,28.4286,28.9175,113041.0
2022-08-10,29.1055,29.3499,29.0679,29.1337,107747.0
2022-08-11,29.4251,29.6555,29.2277,29.6038,112656.0
2022-08-12,29.8012,30.1302,29.6132,30.0832,143426.0
2022-08-13,29.8012,30.1302,29.6132,30.0832,143426.0
2022-08-14,29.8012,30.1302,29.6132,30.0832,143426.0
2022-08-15,29.9704,30.29,29.914,30.29,77434.0
2022-08-16,30.1772,30.6285,29.9516,30.4404,93613.0
2022-08-17,30.243,30.5251,29.9986,30.4028,198248.0
2022-08-18,30.4216,30.6003,30.2242,30.384,94714.0
2022-08-19,30.3088,30.384,29.9234,30.1584,130270.0
2022-08-20,30.3088,30.384,29.9234,30.1584,130270.0
2022-08-21,30.3088,30.384,29.9234,30.1584,130270.0
2022-08-22,29.8294,29.8294,29.3217,29.4439,80911.0
2022-08-23,29.3123,29.6508,29.0961,29.1055,60070.0
2022-08-24,28.9457,29.0867,28.7295,28.9457,69896.0
2022-08-25,28.9363,29.317,28.9081,29.2089,88994.0
2022-08-26,29.3499,29.3499,28.6543,28.7483,75763.0
2022-08-27,29.3499,29.3499,28.6543,28.7483,75763.0
2022-08-28,29.3499,29.3499,28.6543,28.7483,75763.0
2022-08-29,28.5038,28.5038,28.1842,28.2312,64978.0
2022-08-30,28.1936,28.2124,27.9586,28.0902,80503.0
2022-08-31,28.0526,28.3628,27.8646,27.8646,108132.0
2022-09-01,27.7894,27.9398,27.5261,27.9116,103402.0
2022-09-02,28.1466,28.3722,27.78,27.9586,109842.0
2022-09-03,28.1466,28.3722,27.78,27.9586,109842.0
2022-09-04,28.1466,28.3722,27.78,27.9586,109842.0
2022-09-05,28.1466,28.3722,27.78,27.9586,109842.0
2022-09-06,28.1842,28.1842,27.23,27.5449,174283.0
2022-09-07,27.5355,27.874,27.5355,27.874,118341.0
2022-09-08,27.6953,28.2124,27.5355,28.156,93889.0
2022-09-09,28.3064,28.4756,28.2312,28.3252,62478.0
2022-09-10,28.3064,28.4756,28.2312,28.3252,62478.0
2022-09-11,28.3064,28.4756,28.2312,28.3252,62478.0
2022-09-12,28.3628,28.6072,28.3252,28.4756,95376.0
2022-09-13,28.2124,28.391,27.7894,27.9868,142339.0
2022-09-14,27.9304,28.1936,27.8834,28.1936,134090.0
2022-09-15,28.2782,28.7013,28.0385,28.4662,96451.0
2022-09-16,28.344,29.2747,28.0902,29.1055,508598.0
2022-09-17,28.344,29.2747,28.0902,29.1055,508598.0
2022-09-18,28.344,29.2747,28.0902,29.1055,508598.0
2022-09-19,28.6919,29.3875,28.6919,29.2841,154871.0
2022-09-20,29.1055,29.3969,28.9927,29.3499,98675.0
2022-09-21,29.5097,29.7166,29.1149,29.1243,118343.0
2022-09-22,29.1807,29.3311,28.5884,28.7577,79967.0
2022-09-23,28.532,28.6543,28.2312,28.6449,95582.0
2022-09-24,28.532,28.6543,28.2312,28.6449,95582.0
2022-09-25,28.532,28.6543,28.2312,28.6449,95582.0
2022-09-26,28.4098,28.8893,28.4098,28.5414,103259.0
2022-09-27,28.6637,28.8047,27.9868,28.0902,95736.0
2022-09-28,27.827,28.5594,27.827,28.2218,136165.0
2022-09-29,27.5543,27.9492,27.4838,27.78,154646.0
2022-09-30,27.6577,28.1795,27.5355,27.5543,194777.0
2022-10-01,27.6577,28.1795,27.5355,27.5543,194777.0
2022-10-02,27.6577,28.1795,27.5355,27.5543,194777.0
2022-10-03,27.874,28.062,27.6389,27.9116,124875.0
2022-10-04,28.0996,28.8987,28.0996,28.7953,103439.0
2022-10-05,28.4756,28.6919,28.3722,28.6637,84069.0
2022-10-06,28.6637,28.8047,28.4474,28.7389,85572.0
2022-10-07,28.5508,28.5508,27.9398,27.9868,147362.0
2022-10-08,28.5508,28.5508,27.9398,27.9868,147362.0
2022-10-09,28.5508,28.5508,27.9398,27.9868,147362.0
2022-10-10,27.9868,28.4474,27.9868,28.2124,113949.0
2022-10-11,28.2688,28.7483,28.1795,28.7013,115693.0
2022-10-12,28.8141,28.8822,28.2594,28.532,125023.0
2022-10-13,28.2594,29.9798,28.2218,29.9422,128906.0
2022-10-14,30.0738,30.4968,29.7354,29.8952,127717.0
2022-10-15,30.0738,30.4968,29.7354,29.8952,127717.0
2022-10-16,30.0738,30.4968,29.7354,29.8952,127717.0
2022-10-17,30.0644,30.4686,29.9516,30.1584,134619.0
2022-10-18,30.384,30.6473,30.2712,30.384,133878.0
2022-10-19,30.0926,30.7695,30.0926,30.5909,123490.0
2022-10-20,31.4463,31.5686,30.6097,31.0609,202988.0
2022-10-21,31.3241,32.8659,31.3241,32.8095,236138.0
2022-10-22,31.3241,32.8659,31.3241,32.8095,236138.0
2022-10-23,31.3241,32.8659,31.3241,32.8095,236138.0
2022-10-24,32.8847,33.8154,32.6403,33.6932,133749.0
2022-10-25,33.477,34.3419,32.4899,34.3231,174696.0
2022-10-26,34.5299,34.6803,33.477,33.9094,147501.0
2022-10-27,34.0692,34.6521,33.4958,34.1538,105795.0
2022-10-28,34.4265,35.2162,33.853,35.1691,178688.0
2022-10-29,34.4265,35.2162,33.853,35.1691,178688.0
2022-10-30,34.4265,35.2162,33.853,35.1691,178688.0
2022-10-31,35.0469,35.658,34.9247,35.5452,178109.0
2022-11-01,35.5828,35.9212,35.2867,35.517,114266.0
2022-11-02,35.517,35.517,34.4591,34.7018,121473.0
2022-11-03,34.5407,34.7397,34.0098,34.6639,80768.0
2022-11-04,34.7397,35.7445,34.7255,35.7445,83054.0
2022-11-05,34.7397,35.7445,34.7255,35.7445,83054.0
2022-11-06,34.7397,35.7445,34.7255,35.7445,83054.0
2022-11-07,35.6212,35.8961,35.2895,35.3464,82617.0
2022-11-08,35.3274,35.7065,34.8724,34.8914,101105.0
2022-11-09,34.8914,35.28,34.5312,34.6165,113692.0
2022-11-10,35.6023,36.1426,35.2326,35.7634,169419.0
2022-11-11,35.6686,36.1426,35.19,35.3464,117488.0
2022-11-12,35.6686,36.1426,35.19,35.3464,117488.0
2022-11-13,35.6686,36.1426,35.19,35.3464,117488.0
2022-11-14,35.3558,36.389,34.6828,35.5454,168631.0
2022-11-15,35.8772,36.3795,35.735,36.0857,104285.0
2022-11-16,35.8772,36.2702,35.3084,35.5075,141268.0
2022-11-17,35.4032,36.0573,35.0999,35.3843,103882.0
2022-11-18,35.7539,35.8298,35.3606,35.5264,150096.0
2022-11-19,35.7539,35.8298,35.3606,35.5264,150096.0
2022-11-20,35.7539,35.8298,35.3606,35.5264,150096.0
2022-11-21,35.6118,35.8108,35.3369,35.4506,97813.0
2022-11-22,35.6023,35.8298,35.2136,35.5549,108094.0
2022-11-23,35.6402,35.6971,35.2231,35.299,69448.0
2022-11-24,35.6402,35.6971,35.2231,35.299,69448.0
2022-11-25,35.498,35.9151,35.299,35.4411,42789.0
2022-11-26,35.498,35.9151,35.299,35.4411,42789.0
2022-11-27,35.498,35.9151,35.299,35.4411,42789.0
2022-11-28,35.3843,35.517,34.7492,34.9103,112487.0
2022-11-29,34.9862,35.3274,33.1853,35.0241,115689.0
2022-11-30,35.2136,35.5359,34.4174,35.4696,278237.0
2022-12-01,35.4696,35.4696,34.844,34.9862,105789.0
2022-12-02,34.5975,34.8293,34.5975,34.7113,73398.0
2022-12-03,34.5975,34.8293,34.5975,34.7113,73398.0
2022-12-04,34.5975,34.8293,34.5975,34.7113,73398.0
2022-12-05,34.5407,34.6923,33.3179,33.8013,142423.0
2022-12-06,33.7634,33.9435,33.4623,33.8297,131474.0
2022-12-07,34.1236,34.2942,33.588,33.8203,165395.0
2022-12-08,33.9245,34.1236,33.5549,33.716,103211.0
2022-12-09,33.697,33.7539,33.28,33.3842,85467.0
2022-12-10,33.697,33.7539,33.28,33.3842,85467.0
2022-12-11,33.697,33.7539,33.28,33.3842,85467.0
2022-12-12,33.3842,33.4411,33.0051,33.3084,122202.0
2022-12-13,33.8297,33.8297,33.1757,33.3463,271516.0
2022-12-14,33.3748,33.5312,32.5785,32.6449,164430.0
2022-12-15,32.4269,32.9767,32.1378,32.4364,156194.0
2022-12-16,32.3131,32.4932,31.697,31.9624,1227651.0
2022-12-17,32.3131,32.4932,31.697,31.9624,1227651.0
2022-12-18,32.3131,32.4932,31.697,31.9624,1227651.0
2022-12-19,31.9719,32.5558,31.8676,32.171,142953.0
2022-12-20,32.2847,32.5689,32.0477,32.2373,333086.0
2022-12-21,32.5406,33.1283,32.389,33.0241,286976.0
2022-12-22,32.825,32.8487,32.1994,32.5596,107439.0
2022-12-23,32.6259,33.0762,32.5312,32.8629,70169.0
2022-12-24,32.6259,33.0762,32.5312,32.8629,70169.0
2022-12-25,32.6259,33.0762,32.5312,32.8629,70169.0
2022-12-26,32.6259,33.0762,32.5312,32.8629,70169.0
2022-12-27,33.043,33.2515,32.7681,32.9198,70435.0
2022-12-28,32.9767,33.3179,32.5027,32.5027,72914.0
2022-12-29,32.7113,32.8724,32.5691,32.7207,83193.0
2022-12-30,32.607,32.7397,32.2752,32.3985,90162.0
2022-12-31,32.607,32.7397,32.2752,32.3985,90162.0
2023-01-01,32.607,32.7397,32.2752,32.3985,90162.0
2023-01-02,32.607,32.7397,32.2752,32.3985,90162.0
2023-01-03,32.5785,32.6258,31.8771,32.2563,121872.0
2023-01-04,32.4932,32.8629,32.133,32.3321,134016.0
2023-01-05,32.1046,32.4079,31.8582,32.2468,94422.0
2023-01-06,32.6354,33.0051,32.588,32.7966,126454.0
2023-01-07,32.6354,33.0051,32.588,32.7966,126454.0
2023-01-08,32.6354,33.0051,32.588,32.7966,126454.0
2023-01-09,33.0051,33.1425,31.4885,31.6022,110754.0
2023-01-10,31.7444,31.8297,31.0619,31.4601,127753.0
2023-01-11,31.5548,31.5928,31.0999,31.5643,149870.0
2023-01-12,31.697,32.3985,31.498,32.0003,230878.0
2023-01-13,31.697,32.3084,31.3179,32.1899,138664.0
2023-01-14,31.697,32.3084,31.3179,32.1899,138664.0
2023-01-15,31.697,32.3084,31.3179,32.1899,138664.0
2023-01-16,31.697,32.3084,31.3179,32.1899,138664.0
2023-01-17,32.1425,32.171,31.5738,32.0667,160172.0
2023-01-18,31.9814,31.9814,30.8724,30.9956,149327.0
2023-01-19,30.9103,31.0051,30.4743,30.6828,141458.0
2023-01-20,31.0619,31.1425,30.4458,30.8629,151197.0
2023-01-21,31.0619,31.1425,30.4458,30.8629,151197.0
2023-01-22,31.0619,31.1425,30.4458,30.8629,151197.0
2023-01-23,30.7871,30.9577,30.498,30.6923,98378.0
2023-01-24,30.7871,30.8913,30.2562,30.6828,78888.0
2023-01-25,30.5975,30.7112,30.2515,30.5975,90313.0
2023-01-26,32.4648,32.4648,30.9292,32.1994,166327.0
2023-01-27,32.4269,33.4648,31.8771,33.3937,113129.0
2023-01-28,32.4269,33.4648,31.8771,33.3937,113129.0
2023-01-29,32.4269,33.4648,31.8771,33.3937,113129.0
2023-01-30,33.4316,33.8013,33.1473,33.2989,222212.0
2023-01-31,33.479,34.6402,33.479,34.4838,184133.0
2023-02-01,34.4269,34.4459,33.9151,34.0857,227854.0
2023-02-02,34.3037,34.9862,34.1046,34.9293,261469.0
2023-02-03,34.7966,35.6876,34.7966,35.6686,253695.0
2023-02-04,34.7966,35.6876,34.7966,35.6686,253695.0
2023-02-05,34.7966,35.6876,34.7966,35.6686,253695.0
2023-02-06,35.517,35.7065,35.1473,35.3179,132228.0
2023-02-07,35.28,36.0478,34.5836,35.8298,173185.0
2023-02-08,35.6023,36.0952,35.5549,35.6686,122897.0
2023-02-09,35.9841,36.1084,35.2384,35.6113,128480.0
2023-02-10,35.5922,35.9889,35.4679,35.9172,91596.0
2023-02-11,35.5922,35.9889,35.4679,35.9172,91596.0
2023-02-12,35.5922,35.9889,35.4679,35.9172,91596.0
2023-02-13,35.9459,36.2709,35.7547,36.2231,121227.0
2023-02-14,36.2518,36.2518,35.6304,35.8407,93459.0
2023-02-15,35.5922,36.2327,35.4201,36.2136,130025.0
2023-02-16,35.8694,36.0319,35.6782,36.0032,89152.0
2023-02-17,36.0319,36.7394,35.9746,36.6342,152901.0
2023-02-18,36.0319,36.7394,35.9746,36.6342,152901.0
2023-02-19,36.0319,36.7394,35.9746,36.6342,152901.0
2023-02-20,36.0319,36.7394,35.9746,36.6342,152901.0
2023-02-21,36.357,36.502,36.1466,36.1658,108680.0
2023-02-22,36.3092,36.5195,35.965,36.1753,233013.0
2023-02-23,36.2996,36.6055,35.7356,35.9172,184085.0
2023-02-24,35.6878,35.8312,35.2289,35.5539,113775.0
2023-02-25,35.6878,35.8312,35.2289,35.5539,113775.0
2023-02-26,35.6878,35.8312,35.2289,35.5539,113775.0
2023-02-27,35.6878,36.2623,35.573,35.8025,141396.0
2023-02-28,35.8025,36.0606,35.5826,35.6208,176075.0
2023-03-01,35.5444,35.6495,35.1906,35.4488,116093.0
2023-03-02,35.2862,35.2862,34.856,35.095,99693.0
2023-03-03,35.1142,35.8885,34.77,35.8503,539206.0
2023-03-04,35.1142,35.8885,34.77,35.8503,539206.0
2023-03-05,35.1142,35.8885,34.77,35.8503,539206.0
2023-03-06,35.7451,35.812,34.7222,35.0855,224680.0
2023-03-07,35.0855,35.1524,33.9191,34.1773,177794.0
2023-03-08,34.2537,34.5501,34.0147,34.4736,152136.0
2023-03-09,34.292,34.4258,32.6859,32.7433,181959.0
2023-03-10,32.2079,33.2308,31.2614,32.5712,325990.0
2023-03-11,32.2079,33.2308,31.2614,32.5712,325990.0
2023-03-12,32.2079,33.2308,31.2614,32.5712,325990.0
2023-03-13,30.6592,33.1543,29.4928,32.0071,547529.0
2023-03-14,34.0243,34.7748,31.5387,31.7872,334627.0
2023-03-15,30.9077,31.7968,30.1716,31.4048,319874.0
2023-03-16,30.9077,33.3169,30.4488,32.6477,250807.0
2023-03-17,32.0071,32.0167,30.6114,31.1276,956821.0
2023-03-18,32.0071,32.0167,30.6114,31.1276,956821.0
2023-03-19,32.0071,32.0167,30.6114,31.1276,956821.0
2023-03-20,31.5291,32.3981,30.9651,31.0224,198856.0
2023-03-21,32.227,32.7002,31.7681,31.9306,181092.0
2023-03-22,31.9402,32.2844,30.4488,30.5444,164087.0
2023-03-23,30.7643,30.8311,29.5789,30.0282,199449.0
2023-03-24,29.4259,31.0798,29.4163,30.9651,175301.0
2023-03-25,29.4259,31.0798,29.4163,30.9651,175301.0
2023-03-26,29.4259,31.0798,29.4163,30.9651,175301.0
2023-03-27,31.4526,31.6534,31.0894,31.1276,118938.0
2023-03-28,30.9746,31.2614,30.3819,30.6687,92835.0
2023-03-29,30.8695,31.1085,30.3724,30.7643,154439.0
2023-03-30,30.9077,30.9077,29.6936,29.9613,127141.0
2023-03-31,30.0664,30.2863,29.7414,30.0664,135946.0
2023-04-01,30.0664,30.2863,29.7414,30.0664,135946.0
2023-04-02,30.0664,30.2863,29.7414,30.0664,135946.0
2023-04-03,30.0664,30.2863,29.7605,29.923,130675.0
2023-04-04,29.9708,29.9708,28.9383,29.5024,153650.0
2023-04-05,29.1295,29.4307,28.9596,29.2251,163430.0
2023-04-06,29.1869,29.6075,28.8714,29.0148,130847.0
2023-04-07,29.1869,29.6075,28.8714,29.0148,130847.0
2023-04-08,29.1869,29.6075,28.8714,29.0148,130847.0
2023-04-09,29.1869,29.6075,28.8714,29.0148,130847.0
2023-04-10,28.8427,29.402,28.8141,28.9097,220511.0
2023-04-11,28.9383,29.1773,28.8619,28.967,89334.0
2023-04-12,29.0435,29.0435,28.2596,28.3456,80854.0
2023-04-13,28.2405,28.7376,27.8007,28.6229,116495.0
2023-04-14,28.8236,28.9766,27.7625,28.011,118590.0
2023-04-15,28.8236,28.9766,27.7625,28.011,118590.0
2023-04-16,28.8236,28.9766,27.7625,28.011,118590.0
2023-04-17,27.925,28.3552,27.4565,28.3074,147009.0
2023-04-18,28.3265,28.3265,27.447,27.6382,105324.0
2023-04-19,27.6382,28.6324,27.5139,28.4125,121007.0
2023-04-20,28.4986,28.4986,27.3705,27.5617,124349.0
2023-04-21,27.3514,27.7242,26.2806,26.4527,178763.0
2023-04-22,27.3514,27.7242,26.2806,26.4527,178763.0
2023-04-23,27.3514,27.7242,26.2806,26.4527,178763.0
2023-04-24,26.2998,26.8829,26.2902,26.6152,302175.0
2023-04-25,26.4049,26.577,25.3275,25.4489,154801.0
2023-04-26,25.3438,25.7118,25.0761,25.4967,169450.0
2023-04-27,25.6114,26.0501,25.5732,25.8982,114742.0
2023-04-28,25.8982,26.5388,25.8982,26.3189,150316.0
2023-04-29,25.8982,26.5388,25.8982,26.3189,150316.0
2023-04-30,25.8982,26.5388,25.8982,26.3189,150316.0
2023-05-01,26.338,26.6535,26.1181,26.1468,208070.0
2023-05-02,26.1086,26.2233,24.9327,25.229,301701.0
2023-05-03,25.296,26.252,24.9805,25.0856,307118.0
2023-05-04,24.5981,24.99,23.8333,24.7319,273695.0
2023-05-05,25.3055,25.7835,25.2004,25.6975,256605.0
2023-05-06,25.3055,25.7835,25.2004,25.6975,256605.0
2023-05-07,25.3055,25.7835,25.2004,25.6975,256605.0
2023-05-08,25.8696,25.8696,24.9518,25.1334,163029.0
2023-05-09,24.9805,25.3151,24.6267,24.9518,160652.0
2023-05-10,25.2035,25.4454,24.826,25.1744,161057.0
2023-05-11,24.9228,25.2083,24.8937,24.9131,162408.0
2023-05-12,25.0099,25.0873,24.6324,25.0583,145212.0
2023-05-13,25.0099,25.0873,24.6324,25.0583,145212.0
2023-05-14,25.0099,25.0873,24.6324,25.0583,145212.0
2023-05-15,25.1841,25.7648,25.1841,25.5809,143408.0
2023-05-16,25.668,26.6069,25.3777,25.4164,171460.0
2023-05-17,25.7842,26.9747,25.6825,26.7424,213830.0
2023-05-18,26.6843,26.8972,26.3455,26.7521,171628.0
2023-05-19,27.1102,27.1634,26.0503,26.423,182757.0
2023-05-20,27.1102,27.1634,26.0503,26.423,182757.0
2023-05-21,27.1102,27.1634,26.0503,26.423,182757.0
2023-05-22,26.6359,26.9359,26.4093,26.8101,123153.0
2023-05-23,26.8392,27.3812,26.5778,26.5972,191056.0
2023-05-24,26.5294,26.7908,26.452,26.5972,132492.0
2023-05-25,26.4423,26.8779,26.3746,26.5488,164568.0
2023-05-26,26.5004,26.7617,26.423,26.723,107816.0
2023-05-27,26.5004,26.7617,26.423,26.723,107816.0
2023-05-28,26.5004,26.7617,26.423,26.723,107816.0
2023-05-29,26.5004,26.7617,26.423,26.723,107816.0
2023-05-30,26.7908,26.9456,26.3649,26.694,107653.0
2023-05-31,26.481,26.8392,25.939,25.9584,186596.0
2023-06-01,26.0552,26.6649,25.9197,26.5101,206578.0
2023-06-02,26.8198,28.5233,26.7133,28.3974,172402.0
2023-06-03,26.8198,28.5233,26.7133,28.3974,172402.0
2023-06-04,26.8198,28.5233,26.7133,28.3974,172402.0
2023-06-05,28.1942,28.2426,26.9456,27.2844,176382.0
2023-06-06,27.2166,28.9878,27.2166,28.4555,167057.0
2023-06-07,28.7265,30.1009,28.6442,29.8105,213780.0
2023-06-08,29.646,29.7428,28.7168,29.2588,139484.0
2023-06-09,29.1911,29.1911,28.62,28.7362,114307.0
2023-06-10,29.1911,29.1911,28.62,28.7362,114307.0
2023-06-11,29.1911,29.1911,28.62,28.7362,114307.0
2023-06-12,28.8039,29.2395,28.2329,28.4458,153153.0
2023-06-13,28.4458,29.0556,28.4265,28.9491,171555.0
2023-06-14,28.9491,29.2588,28.0877,28.2426,150626.0
2023-06-15,28.0393,28.7749,28.0393,28.6491,138526.0
2023-06-16,28.9491,28.9491,28.1071,28.4458,477036.0
2023-06-17,28.9491,28.9491,28.1071,28.4458,477036.0
2023-06-18,28.9491,28.9491,28.1071,28.4458,477036.0
2023-06-19,28.9491,28.9491,28.1071,28.4458,477036.0
2023-06-20,28.4265,28.4265,27.6919,27.7974,169413.0
2023-06-21,27.7102,27.8554,27.3037,27.3037,144600.0
2023-06-22,27.2553,27.2747,26.3359,26.5488,144259.0
2023-06-23,26.1423,26.7463,25.9197,26.2391,643337.0
2023-06-24,26.1423,26.7463,25.9197,26.2391,643337.0
2023-06-25,26.1423,26.7463,25.9197,26.2391,643337.0
2023-06-26,26.2584,26.8972,26.2584,26.4036,155158.0
2023-06-27,26.452,27.1247,26.2778,26.7811,138025.0
2023-06-28,26.7811,26.7811,26.3746,26.6262,87307.0
2023-06-29,26.9069,27.4054,26.8488,26.8972,98170.0
2023-06-30,27.0618,27.0618,26.3068,26.3165,115740.0
2023-07-01,27.0618,27.0618,26.3068,26.3165,115740.0
2023-07-02,27.0618,27.0618,26.3068,26.3165,115740.0
2023-07-03,26.2681,26.8876,26.181,26.8779,58064.0
2023-07-04,26.2681,26.8876,26.181,26.8779,58064.0
2023-07-05,26.6359,26.6359,26.2197,26.3262,151912.0
2023-07-06,25.9778,25.9874,25.368,25.6003,116965.0
2023-07-07,25.6584,26.4036,25.6584,26.1907,110987.0
2023-07-08,25.6584,26.4036,25.6584,26.1907,110987.0
2023-07-09,25.6584,26.4036,25.6584,26.1907,110987.0
2023-07-10,26.3455,26.8101,26.2294,26.5875,159167.0
2023-07-11,26.694,26.7521,26.3746,26.6746,130184.0
2023-07-12,27.2553,27.6812,27.0714,27.4199,206855.0
2023-07-13,27.5457,27.778,27.2747,27.4876,138065.0
2023-07-14,27.7006,27.7006,26.9166,27.2166,91332.0
2023-07-15,27.7006,27.7006,26.9166,27.2166,91332.0
2023-07-16,27.7006,27.7006,26.9166,27.2166,91332.0
2023-07-17,27.1876,28.291,27.1876,28.0684,151922.0
2023-07-18,28.1845,29.3169,28.1264,29.2782,140875.0
2023-07-19,29.2879,30.0428,29.1475,29.9751,210984.0
2023-07-20,29.5492,29.5492,28.5436,29.0072,196497.0
2023-07-21,29.404,29.404,28.862,29.1137,156721.0
2023-07-22,29.404,29.404,28.862,29.1137,156721.0
2023-07-23,29.404,29.404,28.862,29.1137,156721.0
2023-07-24,28.9975,30.1299,28.9975,29.9557,138157.0
2023-07-25,29.9557,30.1541,29.0846,29.5202,115785.0
2023-07-26,29.8396,31.3011,29.8396,30.972,258261.0
2023-07-27,31.3011,31.6834,30.6422,30.8365,166906.0
2023-07-28,31.0397,31.2333,30.7784,30.8365,75972.0
2023-07-29,31.0397,31.2333,30.7784,30.8365,75972.0
2023-07-30,31.0397,31.2333,30.7784,30.8365,75972.0
2023-07-31,30.7784,31.001,30.3235,30.5655,125130.0
2023-08-01,30.4009,30.5461,29.8492,30.3235,93555.0
2023-08-02,29.9751,30.8292,29.888,30.488,96516.0
2023-08-03,30.4493,31.0591,29.8202,30.8849,93507.0
2023-08-04,30.7978,30.972,30.5268,30.73,103576.0
2023-08-05,30.7978,30.972,30.5268,30.73,103576.0
2023-08-06,30.7978,30.972,30.5268,30.73,103576.0
2023-08-07,30.73,31.1026,30.4397,30.8849,116178.0
2023-08-08,30.3332,30.6526,29.5782,30.5655,87507.0
2023-08-09,30.5361,30.585,30.1353,30.3699,77431.0
2023-08-10,30.4677,30.7024,30.0081,30.1548,83985.0
2023-08-11,30.057,30.5313,29.8713,30.3895,77931.0
2023-08-12,30.057,30.5313,29.8713,30.3895,77931.0
2023-08-13,30.057,30.5313,29.8713,30.3895,77931.0
2023-08-14,30.1646,30.2721,29.6757,29.8615,93047.0
