,COR US Equity,COR US Equity,COR US Equity,COR US Equity,COR US Equity
2021-05-15,115.2097,115.2097,112.3623,112.4684,2472318.0
2021-05-16,115.2097,115.2097,112.3623,112.4684,2472318.0
2021-05-17,112.2657,114.6885,109.9106,114.0031,1144026.0
2021-05-18,113.3275,114.1238,111.2715,112.8835,1274832.0
2021-05-19,112.6518,114.7946,111.3439,114.6112,1363538.0
2021-05-20,114.3892,116.4452,114.1479,115.866,1061834.0
2021-05-21,116.5031,118.0571,115.8757,115.895,806098.0
2021-05-22,116.5031,118.0571,115.8757,115.895,806098.0
2021-05-23,116.5031,118.0571,115.8757,115.895,806098.0
2021-05-24,116.2907,116.6093,114.2638,114.3989,669786.0
2021-05-25,114.0128,114.4273,110.6152,110.9916,1519453.0
2021-05-26,110.9434,111.4935,108.7619,110.6924,1425583.0
2021-05-27,111.3874,111.426,109.8334,111.0109,2019432.0
2021-05-28,111.7155,111.9665,110.3256,110.7503,921297.0
2021-05-29,111.7155,111.9665,110.3256,110.7503,921297.0
2021-05-30,111.7155,111.9665,110.3256,110.7503,921297.0
2021-05-31,111.7155,111.9665,110.3256,110.7503,921297.0
2021-06-01,110.5573,110.6924,109.5245,110.3449,799132.0
2021-06-02,111.2426,111.8314,110.1712,111.1171,988469.0
2021-06-03,111.1075,113.173,110.9627,112.7387,1047776.0
2021-06-04,112.8352,113.1344,111.9182,112.8545,694634.0
2021-06-05,112.8352,113.1344,111.9182,112.8545,694634.0
2021-06-06,112.8352,113.1344,111.9182,112.8545,694634.0
2021-06-07,113.3082,115.007,112.6132,114.1479,780895.0
2021-06-08,114.756,114.8043,112.4491,113.8004,656751.0
2021-06-09,114.0128,114.7753,113.2213,113.3178,664083.0
2021-06-10,113.8873,116.9084,113.4916,116.7347,841555.0
2021-06-11,116.5127,117.1015,114.8815,115.673,596869.0
2021-06-12,116.5127,117.1015,114.8815,115.673,596869.0
2021-06-13,116.5127,117.1015,114.8815,115.673,596869.0
2021-06-14,115.6633,115.6633,113.6557,114.6016,635495.0
2021-06-15,114.9684,115.1361,114.1865,114.8912,474616.0
2021-06-16,115.1421,115.2965,113.6943,114.2444,566202.0
2021-06-17,114.4085,114.5968,112.8545,114.0031,597810.0
2021-06-18,113.1537,113.1537,110.3353,110.4414,1189449.0
2021-06-19,113.1537,113.1537,110.3353,110.4414,1189449.0
2021-06-20,113.1537,113.1537,110.3353,110.4414,1189449.0
2021-06-21,110.7117,112.6808,110.4028,112.565,800151.0
2021-06-22,112.1499,113.2599,111.9279,112.6325,873592.0
2021-06-23,112.4202,112.6132,111.4742,111.7831,639462.0
2021-06-24,112.4105,112.4105,111.0302,111.4646,826824.0
2021-06-25,111.4646,112.7194,110.982,112.2947,2753391.0
2021-06-26,111.4646,112.7194,110.982,112.2947,2753391.0
2021-06-27,111.4646,112.7194,110.982,112.2947,2753391.0
2021-06-28,112.2271,112.2271,110.287,110.7503,909740.0
2021-06-29,111.1171,111.8121,110.3835,110.4608,894618.0
2021-06-30,110.6345,111.0978,109.6693,110.509,782489.0
2021-07-01,110.9048,112.9607,110.9048,112.3912,1184671.0
2021-07-02,112.1402,112.8545,111.0495,112.565,776050.0
2021-07-03,112.1402,112.8545,111.0495,112.565,776050.0
2021-07-04,112.1402,112.8545,111.0495,112.565,776050.0
2021-07-05,112.1402,112.8545,111.0495,112.565,776050.0
2021-07-06,112.0051,112.092,108.7426,111.4067,956882.0
2021-07-07,110.953,112.0823,110.6345,111.0399,812893.0
2021-07-08,110.1905,110.8468,109.317,110.4608,639640.0
2021-07-09,111.2812,111.7928,110.7503,111.1268,577292.0
2021-07-10,111.2812,111.7928,110.7503,111.1268,577292.0
2021-07-11,111.2812,111.7928,110.7503,111.1268,577292.0
2021-07-12,110.7117,112.2078,110.287,111.5322,644523.0
2021-07-13,111.2812,111.7928,110.1712,110.2387,846696.0
2021-07-14,110.0554,110.3546,109.3411,109.6114,595684.0
2021-07-15,108.8681,110.065,108.8681,109.2253,757079.0
2021-07-16,109.4376,109.8092,108.6847,108.955,416703.0
2021-07-17,109.4376,109.8092,108.6847,108.955,416703.0
2021-07-18,109.4376,109.8092,108.6847,108.955,416703.0
2021-07-19,108.1925,109.37,107.4685,108.6847,823709.0
2021-07-20,114.3796,115.6344,112.3043,112.4395,2124389.0
2021-07-21,112.7483,114.3024,112.6325,114.1093,1620461.0
2021-07-22,114.1093,115.8757,113.5205,115.673,959061.0
2021-07-23,115.8757,118.2984,115.7406,117.0919,956685.0
2021-07-24,115.8757,118.2984,115.7406,117.0919,956685.0
2021-07-25,115.8757,118.2984,115.7406,117.0919,956685.0
2021-07-26,117.256,118.2308,116.1266,116.59,624803.0
2021-07-27,116.2328,117.5262,115.562,117.1884,552120.0
2021-07-28,117.1787,117.4297,116.1459,117.1208,553719.0
2021-07-29,117.7579,118.7038,116.8795,118.4432,590266.0
2021-07-30,118.5397,118.9548,117.7675,117.922,780751.0
2021-07-31,118.5397,118.9548,117.7675,117.922,780751.0
2021-08-01,118.5397,118.9548,117.7675,117.922,780751.0
2021-08-02,118.0281,119.0223,117.0147,118.4625,816575.0
2021-08-03,118.5687,120.0069,118.1633,119.4084,875202.0
2021-08-04,119.4567,124.389,119.2781,121.1844,1708371.0
2021-08-05,121.3292,121.7057,115.3448,117.6517,1988910.0
2021-08-06,117.7096,117.8013,115.4703,116.4452,1116607.0
2021-08-07,117.7096,117.8013,115.4703,116.4452,1116607.0
2021-08-08,117.7096,117.8013,115.4703,116.4452,1116607.0
2021-08-09,116.4452,117.6469,115.0552,116.0494,627447.0
2021-08-10,115.7019,115.8467,113.2406,114.8332,989729.0
2021-08-11,115.2579,115.8564,113.9742,115.0938,955547.0
2021-08-12,115.3931,116.3293,114.1185,115.866,790065.0
2021-08-13,116.0113,116.4666,114.5872,115.8369,854922.0
2021-08-14,116.0113,116.4666,114.5872,115.8369,854922.0
2021-08-15,116.0113,116.4666,114.5872,115.8369,854922.0
2021-08-16,115.9629,117.1441,115.5269,116.3213,573599.0
2021-08-17,116.2438,117.3967,115.6916,117.1641,779721.0
2021-08-18,117.1545,117.2901,114.8488,114.8778,550089.0
2021-08-19,114.2578,116.8832,114.0793,115.5366,712889.0
2021-08-20,115.2556,116.2103,114.9263,115.8079,458310.0
2021-08-21,115.2556,116.2103,114.9263,115.8079,458310.0
2021-08-22,115.2556,116.2103,114.9263,115.8079,458310.0
2021-08-23,116.4085,116.486,115.275,115.9435,445901.0
2021-08-24,115.7691,115.7691,114.1706,114.3159,878624.0
2021-08-25,114.1512,115.1491,112.8821,114.4031,898572.0
2021-08-26,114.3741,114.3837,112.1943,113.1631,856540.0
2021-08-27,114.0156,116.5344,113.5312,116.1469,819890.0
2021-08-28,114.0156,116.5344,113.5312,116.1469,819890.0
2021-08-29,114.0156,116.5344,113.5312,116.1469,819890.0
2021-08-30,115.8369,116.7282,115.6238,115.7885,382954.0
2021-08-31,115.5753,119.0134,115.5753,118.3945,818266.0
2021-09-01,118.3364,118.9854,116.0985,118.8498,681935.0
2021-09-02,119.1405,121.0974,119.1405,121.078,667969.0
2021-09-03,121.1071,121.6399,121.0054,121.233,549618.0
2021-09-04,121.1071,121.6399,121.0054,121.233,549618.0
2021-09-05,121.1071,121.6399,121.0054,121.233,549618.0
2021-09-06,121.1071,121.6399,121.0054,121.233,549618.0
2021-09-07,121.233,121.5285,119.4032,120.3321,510134.0
2021-09-08,120.303,121.359,119.6636,120.4289,422491.0
2021-09-09,120.0414,121.0877,119.7023,119.7411,489938.0
2021-09-10,119.6442,120.1189,118.0845,118.9758,687889.0
2021-09-11,119.6442,120.1189,118.0845,118.9758,687889.0
2021-09-12,119.6442,120.1189,118.0845,118.9758,687889.0
2021-09-13,119.4602,119.9445,118.7529,119.7798,626476.0
2021-09-14,120.1286,120.5839,118.8789,119.247,470907.0
2021-09-15,118.8304,121.9499,118.0942,121.8724,699334.0
2021-09-16,122.3084,123.0059,120.3224,120.3514,682145.0
2021-09-17,119.9155,121.0296,119.1405,119.6152,1696544.0
2021-09-18,119.9155,121.0296,119.1405,119.6152,1696544.0
2021-09-19,119.9155,121.0296,119.1405,119.6152,1696544.0
2021-09-20,118.9079,119.247,116.7476,118.162,871002.0
2021-09-21,118.8886,119.712,117.2126,117.7067,800638.0
2021-09-22,118.3461,119.4795,117.9295,118.2782,830782.0
2021-09-23,118.627,119.7895,118.2879,118.7239,801290.0
2021-09-24,118.8014,119.1986,118.1232,118.4817,416241.0
2021-09-25,118.8014,119.1986,118.1232,118.4817,416241.0
2021-09-26,118.8014,119.1986,118.1232,118.4817,416241.0
2021-09-27,118.3073,119.4795,118.2686,118.8014,614065.0
2021-09-28,119.0533,119.1162,117.3676,117.5032,834699.0
2021-09-29,117.6098,119.2276,117.6098,118.6754,725525.0
2021-09-30,119.3826,119.9736,115.711,115.7207,1038803.0
2021-10-01,116.1179,117.0963,114.8875,116.0694,1011944.0
2021-10-02,116.1179,117.0963,114.8875,116.0694,1011944.0
2021-10-03,116.1179,117.0963,114.8875,116.0694,1011944.0
2021-10-04,116.2535,117.6873,113.8219,114.6356,926092.0
2021-10-05,114.7809,116.4472,114.1028,114.9069,730031.0
2021-10-06,114.1125,114.7906,111.1577,113.2503,919943.0
2021-10-07,113.5893,115.6189,113.3762,114.8681,679878.0
2021-10-08,114.8294,116.1372,114.4516,115.6432,665127.0
2021-10-09,114.8294,116.1372,114.4516,115.6432,665127.0
2021-10-10,114.8294,116.1372,114.4516,115.6432,665127.0
2021-10-11,115.9822,119.8864,115.7933,118.5786,1414647.0
2021-10-12,118.036,118.2298,114.9844,115.9919,1062064.0
2021-10-13,115.3041,115.4494,112.3396,115.1297,1011033.0
2021-10-14,115.9338,116.9365,114.8294,116.3601,711092.0
2021-10-15,116.8638,117.8714,116.0694,116.1179,985977.0
2021-10-16,116.8638,117.8714,116.0694,116.1179,985977.0
2021-10-17,116.8638,117.8714,116.0694,116.1179,985977.0
2021-10-18,115.3816,116.1857,114.1222,114.6841,587730.0
2021-10-19,115.3816,116.6216,115.0328,116.0985,505296.0
2021-10-20,115.9919,119.4311,115.9919,118.4332,623331.0
2021-10-21,118.8595,119.2761,118.1426,118.8789,449307.0
2021-10-22,119.1017,119.8089,118.8692,119.4698,364148.0
2021-10-23,119.1017,119.8089,118.8692,119.4698,364148.0
2021-10-24,119.1017,119.8089,118.8692,119.4698,364148.0
2021-10-25,119.4989,120.0899,118.5882,118.7723,406999.0
2021-10-26,119.1986,119.8186,118.191,119.1211,374249.0
2021-10-27,118.7336,118.7336,115.8079,115.8175,582489.0
2021-10-28,116.2438,117.2707,115.9435,116.9316,515905.0
2021-10-29,116.3019,118.3654,115.8854,118.2104,633446.0
2021-10-30,116.3019,118.3654,115.8854,118.2104,633446.0
2021-10-31,116.3019,118.3654,115.8854,118.2104,633446.0
2021-11-01,118.5979,119.8816,118.3848,118.9758,691559.0
2021-11-02,120.6033,122.5312,118.9079,121.2911,1210625.0
2021-11-03,120.923,124.6044,120.6905,124.2847,1138020.0
2021-11-04,122.0662,124.0909,119.3536,122.8218,974246.0
2021-11-05,122.5893,125.5005,122.2309,123.5871,762788.0
2021-11-06,122.5893,125.5005,122.2309,123.5871,762788.0
2021-11-07,122.5893,125.5005,122.2309,123.5871,762788.0
2021-11-08,123.4031,124.0037,121.8337,122.0468,974197.0
2021-11-09,121.7077,122.4343,120.6421,120.7777,940253.0
2021-11-10,121.1265,122.2018,121.0296,121.7562,601943.0
2021-11-11,121.1943,121.9548,120.0027,121.7658,529718.0
2021-11-12,122.7382,123.623,121.3575,121.8728,737282.0
2021-11-13,122.7382,123.623,121.3575,121.8728,737282.0
2021-11-14,122.7382,123.623,121.3575,121.8728,737282.0
2021-11-15,121.8728,122.2034,120.5893,120.9783,663540.0
2021-11-16,120.9102,121.8631,120.3851,120.4338,849665.0
2021-11-17,120.3851,121.6297,119.6656,121.2214,1298083.0
2021-11-18,121.5714,121.5714,120.3074,121.0463,592691.0
2021-11-19,122.0187,122.6604,117.0598,117.1862,1533821.0
2021-11-20,122.0187,122.6604,117.0598,117.1862,1533821.0
2021-11-21,122.0187,122.6604,117.0598,117.1862,1533821.0
2021-11-22,117.0111,119.1989,116.4764,117.7696,1032983.0
2021-11-23,117.9154,120.8033,117.6432,120.2393,1288760.0
2021-11-24,119.8212,121.5033,119.3934,120.0254,577037.0
2021-11-25,119.8212,121.5033,119.3934,120.0254,577037.0
2021-11-26,118.5474,120.2199,116.6125,116.9042,613655.0
2021-11-27,118.5474,120.2199,116.6125,116.9042,613655.0
2021-11-28,118.5474,120.2199,116.6125,116.9042,613655.0
2021-11-29,117.4098,118.2655,116.3305,116.9042,896299.0
2021-11-30,116.3402,116.6951,112.2175,112.5481,3201344.0
2021-12-01,113.1996,113.8997,110.8757,110.9243,1198322.0
2021-12-02,111.3424,113.3065,110.5354,112.5967,1348975.0
2021-12-03,113.6468,115.5186,112.587,113.5302,1251239.0
2021-12-04,113.6468,115.5186,112.587,113.5302,1251239.0
2021-12-05,113.6468,115.5186,112.587,113.5302,1251239.0
2021-12-06,115.1734,117.2463,114.5122,115.611,1116217.0
2021-12-07,116.0388,117.3028,115.1831,116.2138,846716.0
2021-12-08,117.0792,118.1293,116.136,117.507,868114.0
2021-12-09,116.9917,118.9753,116.5201,118.3238,1025252.0
2021-12-10,118.9169,120.0831,118.3821,119.724,1229071.0
2021-12-11,118.9169,120.0831,118.3821,119.724,1229071.0
2021-12-12,118.9169,120.0831,118.3821,119.724,1229071.0
2021-12-13,119.724,120.0934,117.6529,119.1308,541719.0
2021-12-14,118.8489,121.6881,118.8489,119.8893,999311.0
2021-12-15,119.7629,120.6185,119.0822,120.3463,776688.0
2021-12-16,120.8908,122.5048,120.1032,120.5504,840326.0
2021-12-17,121.2116,122.8645,120.1907,121.7173,1434968.0
2021-12-18,121.2116,122.8645,120.1907,121.7173,1434968.0
2021-12-19,121.2116,122.8645,120.1907,121.7173,1434968.0
2021-12-20,121.2603,122.7965,119.7969,122.5243,766247.0
2021-12-21,123.3313,125.9178,123.239,124.08,1324973.0
2021-12-22,123.8272,125.0961,123.1077,124.2745,602694.0
2021-12-23,124.7509,126.3261,124.2162,125.9469,717817.0
2021-12-24,124.7509,126.3261,124.2162,125.9469,717817.0
2021-12-25,124.7509,126.3261,124.2162,125.9469,717817.0
2021-12-26,124.7509,126.3261,124.2162,125.9469,717817.0
2021-12-27,126.3261,128.4944,126.0151,128.2514,497696.0
2021-12-28,128.1152,129.1751,127.8624,128.6986,602175.0
2021-12-29,128.6986,129.9675,128.5333,129.6515,787708.0
2021-12-30,130.2933,131.5184,129.6613,130.0696,540123.0
2021-12-31,130.128,130.4586,129.1654,129.214,581042.0
2022-01-01,130.128,130.4586,129.1654,129.214,581042.0
2022-01-02,130.128,130.4586,129.1654,129.214,581042.0
2022-01-03,128.9126,129.2431,127.2499,128.9514,977916.0
2022-01-04,129.107,129.5932,126.9298,127.7263,1111402.0
2022-01-05,128.0472,131.3628,128.0472,128.8348,913666.0
2022-01-06,129.0001,129.3161,126.5595,126.8415,668303.0
2022-01-07,127.4832,129.7877,125.3343,129.4376,1106632.0
2022-01-08,127.4832,129.7877,125.3343,129.4376,1106632.0
2022-01-09,127.4832,129.7877,125.3343,129.4376,1106632.0
2022-01-10,127.668,131.042,126.4525,130.9156,1197300.0
2022-01-11,131.2656,133.1568,131.0711,132.6755,1572785.0
2022-01-12,132.0824,132.1115,130.128,131.956,937283.0
2022-01-13,131.7518,132.4908,130.8475,131.1587,883617.0
2022-01-14,131.0225,132.5345,129.6418,132.4324,926949.0
2022-01-15,131.0225,132.5345,129.6418,132.4324,926949.0
2022-01-16,131.0225,132.5345,129.6418,132.4324,926949.0
2022-01-17,131.0225,132.5345,129.6418,132.4324,926949.0
2022-01-18,132.1699,132.1893,129.1265,130.1085,888367.0
2022-01-19,130.0988,131.4892,128.4653,128.7278,894114.0
2022-01-20,128.7959,131.2462,128.7084,129.2043,635660.0
2022-01-21,129.9238,130.4002,127.3763,127.8819,715886.0
2022-01-22,129.9238,130.4002,127.3763,127.8819,715886.0
2022-01-23,129.9238,130.4002,127.3763,127.8819,715886.0
2022-01-24,126.4817,128.3486,124.4009,127.911,1353920.0
2022-01-25,126.9873,128.1055,124.4398,127.4346,699917.0
2022-01-26,127.1332,128.6493,125.524,126.9387,813698.0
2022-01-27,127.4054,131.3628,127.4054,130.9642,1266206.0
2022-01-28,130.8281,133.0936,129.0778,133.0158,858901.0
2022-01-29,130.8281,133.0936,129.0778,133.0158,858901.0
2022-01-30,130.8281,133.0936,129.0778,133.0158,858901.0
2022-01-31,132.0921,132.8505,130.76,132.4324,1102851.0
2022-02-01,132.1796,133.8812,131.6059,133.852,1853844.0
2022-02-02,130.6141,134.1729,128.3486,132.3157,1849995.0
2022-02-03,133.2978,135.4612,131.5087,134.0659,1114438.0
2022-02-04,132.4519,133.9784,130.901,132.8311,1357829.0
2022-02-05,132.4519,133.9784,130.901,132.8311,1357829.0
2022-02-06,132.4519,133.9784,130.901,132.8311,1357829.0
2022-02-07,133.2297,136.3607,131.6448,135.5536,1737687.0
2022-02-08,135.7092,139.0249,135.0723,138.3053,2163104.0
2022-02-09,138.5387,139.5888,137.1288,138.9665,1506066.0
2022-02-10,138.14,139.6374,136.983,137.6247,1359203.0
2022-02-11,138.21,138.4929,136.737,136.8053,1250087.0
2022-02-12,138.21,138.4929,136.737,136.8053,1250087.0
2022-02-13,138.21,138.4929,136.737,136.8053,1250087.0
2022-02-14,136.5712,137.4784,134.3275,136.7467,1248204.0
2022-02-15,138.0832,140.5707,137.3906,138.0149,1105311.0
2022-02-16,137.5369,139.5269,137.3223,139.2343,1433005.0
2022-02-17,138.6197,139.8196,137.9271,138.6295,1344016.0
2022-02-18,138.6197,140.6878,137.5564,138.0344,1099296.0
2022-02-19,138.6197,140.6878,137.5564,138.0344,1099296.0
2022-02-20,138.6197,140.6878,137.5564,138.0344,1099296.0
2022-02-21,138.6197,140.6878,137.5564,138.0344,1099296.0
2022-02-22,138.171,138.5173,135.742,137.1174,985381.0
2022-02-23,137.771,138.2588,135.8103,136.0541,1095234.0
2022-02-24,134.2007,134.5519,131.401,134.4836,1807873.0
2022-02-25,135.82,138.8636,135.82,138.4441,1082041.0
2022-02-26,135.82,138.8636,135.82,138.4441,1082041.0
2022-02-27,135.82,138.8636,135.82,138.4441,1082041.0
2022-02-28,135.8981,139.2148,135.0006,139.0392,1241223.0
2022-03-01,138.9514,139.8196,136.9029,138.4929,952564.0
2022-03-02,139.1563,140.5805,138.6978,139.4977,1008228.0
2022-03-03,140.1025,142.1608,139.9562,141.9072,721092.0
2022-03-04,139.9854,143.8972,139.5855,143.6924,1059443.0
2022-03-05,139.9854,143.8972,139.5855,143.6924,1059443.0
2022-03-06,139.9854,143.8972,139.5855,143.6924,1059443.0
2022-03-07,143.2924,144.7849,141.2438,141.2926,1411547.0
2022-03-08,140.8927,142.8988,139.6245,140.8731,1282625.0
2022-03-09,142.8632,143.5655,141.4487,142.2584,1458253.0
2022-03-10,141.5462,144.0338,140.8634,142.59,1311414.0
2022-03-11,142.512,143.9167,140.9219,141.0195,1041283.0
2022-03-12,142.512,143.9167,140.9219,141.0195,1041283.0
2022-03-13,142.512,143.9167,140.9219,141.0195,1041283.0
2022-03-14,142.4145,142.7656,139.683,142.5705,1033529.0
2022-03-15,143.3704,147.8383,142.9412,147.6822,1843023.0
2022-03-16,147.9651,149.3062,144.6874,146.814,1002392.0
2022-03-17,146.3555,148.6675,146.0238,148.4724,1291316.0
2022-03-18,148.4821,148.7162,146.4335,148.2773,2036683.0
2022-03-19,148.4821,148.7162,146.4335,148.2773,2036683.0
2022-03-20,148.4821,148.7162,146.4335,148.2773,2036683.0
2022-03-21,148.8626,151.9452,148.7162,149.4284,1049306.0
2022-03-22,150.0429,150.8819,147.8968,148.3846,1057669.0
2022-03-23,148.287,148.8235,146.853,147.8188,1038349.0
2022-03-24,148.7455,149.1259,147.5846,148.8723,696764.0
2022-03-25,149.0967,151.5355,148.965,150.9014,760618.0
2022-03-26,149.0967,151.5355,148.965,150.9014,760618.0
2022-03-27,149.0967,151.5355,148.965,150.9014,760618.0
2022-03-28,150.277,151.0087,148.7748,150.9404,676494.0
2022-03-29,151.3013,151.5451,149.6235,151.2428,869735.0
2022-03-30,151.6232,152.4232,150.1307,151.3404,751697.0
2022-03-31,150.8624,153.0963,150.2868,150.9209,1052416.0
2022-04-01,151.1355,153.6035,150.3014,152.6866,822838.0
2022-04-02,151.1355,153.6035,150.3014,152.6866,822838.0
2022-04-03,151.1355,153.6035,150.3014,152.6866,822838.0
2022-04-04,152.189,152.189,150.0624,150.9599,994272.0
2022-04-05,150.8331,153.8962,150.8331,151.9452,707565.0
2022-04-06,151.6525,154.9888,151.6525,154.2669,922096.0
2022-04-07,154.2571,159.7931,153.6621,158.9298,1653602.0
2022-04-08,159.5151,162.8123,159.0469,161.3881,2019712.0
2022-04-09,159.5151,162.8123,159.0469,161.3881,2019712.0
2022-04-10,159.5151,162.8123,159.0469,161.3881,2019712.0
2022-04-11,161.6417,162.3441,158.0128,158.6664,1420809.0
2022-04-12,157.2422,159.1493,155.6033,158.6372,1100835.0
2022-04-13,158.6469,160.1297,157.4178,158.9688,1075403.0
2022-04-14,159.2907,160.276,156.5593,157.2617,2988859.0
2022-04-15,159.2907,160.276,156.5593,157.2617,2988859.0
2022-04-16,159.2907,160.276,156.5593,157.2617,2988859.0
2022-04-17,159.2907,160.276,156.5593,157.2617,2988859.0
2022-04-18,156.413,158.7347,156.413,157.9348,940299.0
2022-04-19,158.403,159.4566,157.6519,158.8615,905710.0
2022-04-20,159.6419,162.3929,159.6419,161.671,924300.0
2022-04-21,161.632,163.0952,160.0877,160.9784,928844.0
2022-04-22,159.4956,159.5649,154.9107,155.1058,1301475.0
2022-04-23,159.4956,159.5649,154.9107,155.1058,1301475.0
2022-04-24,159.4956,159.5649,154.9107,155.1058,1301475.0
2022-04-25,154.4815,154.9692,151.633,154.5888,1444430.0
2022-04-26,154.0523,157.7251,153.2426,153.3987,1409218.0
2022-04-27,153.545,155.3399,151.5745,153.6035,915268.0
2022-04-28,153.9547,155.0278,153.1938,153.8864,1060819.0
2022-04-29,153.1158,153.3548,147.0188,147.5846,2057146.0
2022-04-30,153.1158,153.3548,147.0188,147.5846,2057146.0
2022-05-01,153.1158,153.3548,147.0188,147.5846,2057146.0
2022-05-02,148.5406,149.1552,144.2289,145.3215,2102597.0
2022-05-03,145.7312,148.0334,145.5458,147.0676,1766302.0
2022-05-04,149.8771,153.3158,146.3165,152.9499,2816121.0
2022-05-05,151.077,152.7256,149.6625,151.3891,1543231.0
2022-05-06,150.6185,155.2668,150.2575,155.1156,1880136.0
2022-05-07,150.6185,155.2668,150.2575,155.1156,1880136.0
2022-05-08,150.6185,155.2668,150.2575,155.1156,1880136.0
2022-05-09,154.3839,155.6716,152.7743,153.467,1936766.0
2022-05-10,154.0815,156.93,153.5548,155.7399,1779400.0
2022-05-11,155.8374,160.5784,155.2619,157.3495,1904206.0
2022-05-12,145.0483,148.0139,142.0633,147.8968,5495981.0
2022-05-13,148.6111,150.7344,146.9232,149.5993,1974542.0
2022-05-14,148.6111,150.7344,146.9232,149.5993,1974542.0
2022-05-15,148.6111,150.7344,146.9232,149.5993,1974542.0
2022-05-16,150.5093,153.1904,149.9858,151.2236,1613980.0
2022-05-17,152.3195,154.1003,149.3694,153.5524,1987339.0
2022-05-18,153.5524,154.1688,147.5348,147.8577,2040529.0
2022-05-19,146.2138,147.1923,143.6698,146.1649,1373678.0
2022-05-20,146.3704,148.4154,144.8929,146.9477,2256059.0
2022-05-21,146.3704,148.4154,144.8929,146.9477,2256059.0
2022-05-22,146.3704,148.4154,144.8929,146.9477,2256059.0
2022-05-23,148.6404,150.6121,147.476,149.4134,975698.0
2022-05-24,149.707,150.4017,146.8596,149.7853,1002080.0
2022-05-25,149.4036,151.6737,148.5817,150.9496,1424323.0
2022-05-26,153.7872,154.7168,152.1238,152.4467,1601501.0
2022-05-27,152.1825,153.66,151.2236,153.4839,1650204.0
2022-05-28,152.1825,153.66,151.2236,153.4839,1650204.0
2022-05-29,152.1825,153.66,151.2236,153.4839,1650204.0
2022-05-30,152.1825,153.66,151.2236,153.4839,1650204.0
2022-05-31,152.6424,153.0142,150.4213,151.4584,4329603.0
2022-06-01,153.1023,153.5132,142.2363,146.7813,2730432.0
2022-06-02,146.6933,147.0847,142.476,145.0201,1409534.0
2022-06-03,144.4721,145.7001,143.6404,143.8655,875510.0
2022-06-04,144.4721,145.7001,143.6404,143.8655,875510.0
2022-06-05,144.4721,145.7001,143.6404,143.8655,875510.0
2022-06-06,144.022,144.7265,143.0142,143.7285,796627.0
2022-06-07,144.5602,146.5118,143.249,146.341,1039934.0
2022-06-08,145.6365,145.6365,142.9863,143.2686,847699.0
2022-06-09,142.2608,143.6013,140.793,140.8615,938831.0
2022-06-10,139.4721,142.7989,139.1688,141.341,1164196.0
2022-06-11,139.4721,142.7989,139.1688,141.341,1164196.0
2022-06-12,139.4721,142.7989,139.1688,141.341,1164196.0
2022-06-13,139.1688,140.7539,137.9555,138.4741,1437915.0
2022-06-14,138.4643,139.5602,137.0846,138.1707,1220757.0
2022-06-15,138.2392,141.0866,138.0533,139.2471,1309539.0
2022-06-16,137.7793,138.9927,135.842,137.9261,1136107.0
2022-06-17,138.4838,139.6874,136.8596,137.6521,2942073.0
2022-06-18,138.4838,139.6874,136.8596,137.6521,2942073.0
2022-06-19,138.4838,139.6874,136.8596,137.6521,2942073.0
2022-06-20,138.4838,139.6874,136.8596,137.6521,2942073.0
2022-06-21,137.6424,141.3116,137.0357,140.1766,1210652.0
2022-06-22,139.7363,142.4075,139.5259,141.8987,969928.0
2022-06-23,142.7696,143.2392,140.5386,141.4878,1028751.0
2022-06-24,142.4369,145.8029,140.1179,145.2647,4123372.0
2022-06-25,142.4369,145.8029,140.1179,145.2647,4123372.0
2022-06-26,142.4369,145.8029,140.1179,145.2647,4123372.0
2022-06-27,145.1179,146.4976,144.6287,146.0083,1138388.0
2022-06-28,145.6952,146.7715,140.069,140.1081,1731808.0
2022-06-29,140.793,141.341,139.7656,140.4897,1220333.0
2022-06-30,139.2275,140.3919,137.7793,138.4349,1299383.0
2022-07-01,138.797,140.3792,136.3018,140.0592,985374.0
2022-07-02,138.797,140.3792,136.3018,140.0592,985374.0
2022-07-03,138.797,140.3792,136.3018,140.0592,985374.0
2022-07-04,138.797,140.3792,136.3018,140.0592,985374.0
2022-07-05,139.1883,139.5112,135.2647,137.6815,1030098.0
2022-07-06,137.2705,138.6795,136.5367,136.8302,1525067.0
2022-07-07,137.4271,138.8654,137.0575,137.7598,942105.0
2022-07-08,137.9653,140.9496,137.6815,139.4819,987912.0
2022-07-09,137.9653,140.9496,137.6815,139.4819,987912.0
2022-07-10,137.9653,140.9496,137.6815,139.4819,987912.0
2022-07-11,137.7793,139.4036,136.5465,138.2784,1086866.0
2022-07-12,138.1316,140.7148,137.5739,138.3371,812588.0
2022-07-13,137.1238,138.1316,136.0377,136.1159,835992.0
2022-07-14,134.1101,136.9476,133.4055,136.5269,1279068.0
2022-07-15,138.4838,139.2177,136.8791,139.159,977114.0
2022-07-16,138.4838,139.2177,136.8791,139.159,977114.0
2022-07-17,138.4838,139.2177,136.8791,139.159,977114.0
2022-07-18,139.296,139.658,136.8009,137.3782,763729.0
2022-07-19,138.7578,140.3136,138.0533,140.0103,648309.0
2022-07-20,139.9809,139.9809,137.4858,138.4447,514170.0
2022-07-21,138.3371,139.1688,136.615,139.0807,810423.0
2022-07-22,140.3821,140.793,138.4153,139.433,675325.0
2022-07-23,140.3821,140.793,138.4153,139.433,675325.0
