,COP US Equity,COP US Equity,COP US Equity,COP US Equity,COP US Equity
2023-07-06,100.6147,101.4271,97.2332,98.207,6005673.0
2023-07-07,98.4126,102.3862,97.9917,101.0356,7393100.0
2023-07-08,98.4126,102.3862,97.9917,101.0356,7393100.0
2023-07-09,98.4126,102.3862,97.9917,101.0356,7393100.0
2023-07-10,100.6637,102.2394,100.5658,102.1318,6405872.0
2023-07-11,102.768,105.3225,102.6211,105.1561,5648842.0
2023-07-12,106.3306,107.2408,106.1446,106.9863,6229243.0
2023-07-13,107.554,109.3843,107.2506,108.2,6054896.0
2023-07-14,107.7302,107.8868,104.1871,104.8135,4738178.0
2023-07-15,107.7302,107.8868,104.1871,104.8135,4738178.0
2023-07-16,107.7302,107.8868,104.1871,104.8135,4738178.0
2023-07-17,104.422,105.3714,103.8837,104.1773,4082279.0
2023-07-18,104.1871,107.1723,104.1382,106.4382,4396928.0
2023-07-19,106.4578,108.337,106.4578,107.1527,5408236.0
2023-07-20,108.151,109.4038,107.8574,109.3157,6702271.0
2023-07-21,109.7855,110.7936,109.4723,110.4902,4957130.0
2023-07-22,109.7855,110.7936,109.4723,110.4902,4957130.0
2023-07-23,109.7855,110.7936,109.4723,110.4902,4957130.0
2023-07-24,110.9894,113.2405,110.9894,112.2813,3999564.0
2023-07-25,111.9388,114.0431,111.4788,113.7103,3664667.0
2023-07-26,112.8686,114.6499,112.7071,114.3465,4006263.0
2023-07-27,114.8456,115.3839,112.8784,113.3188,4568487.0
2023-07-28,113.2796,113.8277,112.2324,113.4656,3142166.0
2023-07-29,113.2796,113.8277,112.2324,113.4656,3142166.0
2023-07-30,113.2796,113.8277,112.2324,113.4656,3142166.0
2023-07-31,114.7282,115.7363,114.278,115.2176,4126075.0
2023-08-01,114.7673,115.3252,113.7201,114.8848,3309684.0
2023-08-02,114.2095,115.0414,112.4673,113.1328,4577833.0
2023-08-03,112.4673,114.7967,110.6078,112.5456,7289530.0
2023-08-04,113.4069,114.2046,111.1656,111.2928,6928850.0
2023-08-05,113.4069,114.2046,111.1656,111.2928,6928850.0
2023-08-06,113.4069,114.2046,111.1656,111.2928,6928850.0
2023-08-07,112.0562,112.1639,110.8426,112.0464,3635136.0
2023-08-08,110.2553,113.3286,108.9341,113.1328,4281335.0
2023-08-09,114.2486,116.3138,113.8277,113.9648,4818826.0
2023-08-10,113.818,115.0903,112.712,113.3677,3589283.0
2023-08-11,113.5145,115.5405,113.0154,115.3056,3771611.0
2023-08-12,113.5145,115.5405,113.0154,115.3056,3771611.0
2023-08-13,113.5145,115.5405,113.0154,115.3056,3771611.0
2023-08-14,114.6793,115.2763,113.8277,115.1882,4252439.0
2023-08-15,114.5197,114.8638,113.0165,113.5465,4214904.0
2023-08-16,113.7825,114.9227,112.6127,112.6913,3767199.0
2023-08-17,114.5197,115.8744,114.2445,114.7458,4044801.0
2023-08-18,113.8709,116.0237,113.6842,115.2963,4267613.0
2023-08-19,113.8709,116.0237,113.6842,115.2963,4267613.0
2023-08-20,113.8709,116.0237,113.6842,115.2963,4267613.0
2023-08-21,116.1318,117.0853,114.5541,115.2176,3271628.0
2023-08-22,115.5912,115.7386,114.1068,114.1757,3195938.0
2023-08-23,113.055,114.3624,111.9246,113.8414,3136727.0
2023-08-24,113.232,114.4054,112.7896,112.8486,3538524.0
2023-08-25,113.7235,115.139,112.8093,114.5394,3710368.0
2023-08-26,113.7235,115.139,112.8093,114.5394,3710368.0
2023-08-27,113.7235,115.139,112.8093,114.5394,3710368.0
2023-08-28,114.5,116.3874,114.4411,115.5224,2821634.0
2023-08-29,115.8566,116.0925,114.5983,115.66,3213683.0
2023-08-30,116.2596,116.9182,116.004,116.6823,2847501.0
2023-08-31,117.1443,117.5277,116.0925,117.0067,4395692.0
2023-09-01,117.9602,120.4177,117.9307,120.0638,6398268.0
2023-09-02,117.9602,120.4177,117.9307,120.0638,6398268.0
2023-09-03,117.9602,120.4177,117.9307,120.0638,6398268.0
2023-09-04,117.9602,120.4177,117.9307,120.0638,6398268.0
2023-09-05,120.6831,122.8654,120.4767,120.7421,5785711.0
2023-09-06,120.3882,121.3417,119.8476,120.978,4664053.0
2023-09-07,120.8994,121.5777,119.5428,119.6411,3504089.0
2023-09-08,120.6733,121.9021,120.3686,120.634,4368399.0
2023-09-09,120.6733,121.9021,120.3686,120.634,4368399.0
2023-09-10,120.6733,121.9021,120.3686,120.634,4368399.0
2023-09-11,121.3417,121.7939,117.7833,118.3927,4294523.0
2023-09-12,119.189,121.3417,119.1398,120.9879,4486691.0
2023-09-13,121.3811,121.5973,119.4052,120.2309,3879694.0
2023-09-14,121.4007,122.7671,121.3417,122.3837,4686211.0
2023-09-15,121.9414,123.8484,121.096,121.4695,12440960.0
2023-09-16,121.9414,123.8484,121.096,121.4695,12440960.0
2023-09-17,121.9414,123.8484,121.096,121.4695,12440960.0
2023-09-18,123.0522,123.5928,121.961,122.3641,4945258.0
2023-09-19,123.7009,123.8877,120.1032,121.0665,4193297.0
2023-09-20,120.5455,121.7055,118.9973,119.1103,3444949.0
2023-09-21,119.9557,120.0835,116.7315,117.046,4470852.0
2023-09-22,117.8816,119.1202,117.0165,117.1345,3641227.0
2023-09-23,117.8816,119.1202,117.0165,117.1345,3641227.0
2023-09-24,117.8816,119.1202,117.0165,117.1345,3641227.0
2023-09-25,117.2623,119.2037,116.8691,119.012,3291260.0
2023-09-26,117.7636,119.3757,117.3114,118.0978,5204548.0
2023-09-27,120.2466,122.425,119.3426,121.605,5364088.0
2023-09-28,121.3778,122.8053,120.706,121.2394,3964642.0
2023-09-29,121.0023,121.1308,118.1966,118.3547,5308920.0
2023-09-30,121.0023,121.1308,118.1966,118.3547,5308920.0
2023-10-01,121.0023,121.1308,118.1966,118.3547,5308920.0
2023-10-02,118.7894,118.8536,114.561,115.6873,4769473.0
2023-10-03,115.3514,116.2504,114.6697,116.1812,4162818.0
2023-10-04,113.9287,114.235,110.3228,111.9627,7287593.0
2023-10-05,111.1526,113.1977,110.8365,112.0516,4070087.0
2023-10-06,113.0001,115.1834,111.7948,113.9386,4209663.0
2023-10-07,113.0001,115.1834,111.7948,113.9386,4209663.0
2023-10-08,113.0001,115.1834,111.7948,113.9386,4209663.0
2023-10-09,117.5248,120.3997,117.3173,120.3503,6532807.0
2023-10-10,119.7872,120.7603,118.74,118.9376,5705550.0
2023-10-11,118.0583,118.74,116.606,118.5918,7300713.0
2023-10-12,119.6192,120.2565,119.0067,119.6489,3859459.0
2023-10-13,122.5633,124.4502,121.9409,123.3536,5592376.0
2023-10-14,122.5633,124.4502,121.9409,123.3536,5592376.0
2023-10-15,122.5633,124.4502,121.9409,123.3536,5592376.0
2023-10-16,124.0649,124.5984,122.6818,123.7982,3769643.0
2023-10-17,123.6895,124.9047,123.4327,123.9464,4213810.0
2023-10-18,124.6873,125.7049,123.9365,125.0628,4781897.0
2023-10-19,124.1736,125.8136,123.3656,124.8553,4491345.0
2023-10-20,124.6676,125.1418,122.3657,122.5633,5289405.0
2023-10-21,124.6676,125.1418,122.3657,122.5633,5289405.0
2023-10-22,124.6676,125.1418,122.3657,122.5633,5289405.0
2023-10-23,121.5753,121.6741,119.1845,119.8761,5969409.0
2023-10-24,120.1033,120.5183,118.4535,118.5029,4664482.0
2023-10-25,118.0879,119.471,117.3371,118.9573,5010668.0
2023-10-26,117.2976,117.7224,115.8354,116.8827,6066469.0
2023-10-27,116.28,116.9123,115.0303,116.3788,5312460.0
2023-10-28,116.28,116.9123,115.0303,116.3788,5312460.0
2023-10-29,116.28,116.9123,115.0303,116.3788,5312460.0
2023-10-30,116.359,117.0704,115.1044,116.7147,5830549.0
2023-10-31,116.4776,117.5544,115.0846,117.3667,4504952.0
2023-11-01,118.0385,118.3201,115.0846,115.2624,8350870.0
2023-11-02,116.448,121.7631,115.954,120.5479,9068754.0
2023-11-03,120.0342,120.4195,117.9101,118.3053,5935585.0
2023-11-04,120.0342,120.4195,117.9101,118.3053,5935585.0
2023-11-05,120.0342,120.4195,117.9101,118.3053,5935585.0
2023-11-06,118.7894,119.1055,116.7641,117.0407,4611040.0
2023-11-07,115.0155,115.0945,112.9507,113.8596,5490996.0
2023-11-08,113.8102,114.2251,112.595,113.0692,5884491.0
2023-11-09,114.2547,114.6697,112.674,112.7728,4306290.0
2023-11-10,113.8497,114.8042,113.2174,114.2152,4603092.0
2023-11-11,113.8497,114.8042,113.2174,114.2152,4603092.0
2023-11-12,113.8497,114.8042,113.2174,114.2152,4603092.0
2023-11-13,114.1755,115.0903,114.1755,114.5429,3225900.0
2023-11-14,115.1784,115.9826,114.523,114.7216,5421704.0
2023-11-15,114.1855,115.8387,114.0663,114.2152,4733260.0
2023-11-16,112.706,112.9542,109.201,111.1968,6733326.0
2023-11-17,112.001,114.7117,111.4351,113.7784,5799107.0
2023-11-18,112.001,114.7117,111.4351,113.7784,5799107.0
2023-11-19,112.001,114.7117,111.4351,113.7784,5799107.0
2023-11-20,114.1755,115.7493,113.7784,114.5727,4046639.0
2023-11-21,114.3642,114.811,113.7478,114.3543,3720155.0
2023-11-22,111.2266,114.3145,110.3727,114.0365,4559075.0
2023-11-23,111.2266,114.3145,110.3727,114.0365,4559075.0
2023-11-24,114.0762,115.7474,114.0464,114.672,2159208.0
2023-11-25,114.0762,115.7474,114.0464,114.672,2159208.0
2023-11-26,114.0762,115.7474,114.0464,114.672,2159208.0
2023-11-27,114.1656,114.3145,112.5571,113.9869,5289707.0
2023-11-28,114.4436,115.1535,113.6691,114.1656,3469209.0
2023-11-29,114.5429,114.7415,112.5174,113.1628,6065301.0
2023-11-30,114.3543,115.8734,112.8351,114.7514,10242737.0
2023-12-01,114.2152,116.211,114.0365,114.4138,4675800.0
2023-12-02,114.2152,116.211,114.0365,114.4138,4675800.0
2023-12-03,114.2152,116.211,114.0365,114.4138,4675800.0
2023-12-04,113.272,115.0989,113.0735,113.7188,4824795.0
2023-12-05,113.9174,114.0862,112.2393,112.3386,5821399.0
2023-12-06,111.5344,111.5344,108.9577,109.7372,7489627.0
2023-12-07,110.5315,111.1124,109.8663,110.0648,5816770.0
2023-12-08,110.9485,111.3954,110.2734,111.2762,5713905.0
2023-12-09,110.9485,111.3954,110.2734,111.2762,5713905.0
2023-12-10,110.9485,111.3954,110.2734,111.2762,5713905.0
2023-12-11,111.3259,111.8322,110.75,111.3656,7250110.0
2023-12-12,109.9854,110.6854,108.923,110.2734,6888838.0
2023-12-13,110.7102,111.4599,110.0847,111.0578,8570114.0
2023-12-14,112.15,115.5261,111.9514,114.1358,11490415.0
2023-12-15,113.5401,114.9202,112.8152,113.7287,30860370.0
2023-12-16,113.5401,114.9202,112.8152,113.7287,30860370.0
2023-12-17,113.5401,114.9202,112.8152,113.7287,30860370.0
2023-12-18,115.0096,116.4377,113.8379,114.0862,7000685.0
2023-12-19,114.1358,115.8138,113.4408,115.6649,6379264.0
2023-12-20,116.0422,118.0975,115.5557,115.8635,7767197.0
2023-12-21,115.6748,116.0521,114.4635,116.0025,4149328.0
2023-12-22,117.1642,117.7897,116.4592,116.8266,4299453.0
2023-12-23,117.1642,117.7897,116.4592,116.8266,4299453.0
2023-12-24,117.1642,117.7897,116.4592,116.8266,4299453.0
2023-12-25,117.1642,117.7897,116.4592,116.8266,4299453.0
2023-12-26,117.8592,118.5841,117.5415,118.177,2893651.0
2023-12-27,117.6706,118.7926,117.2436,117.6507,3441412.0
2023-12-28,116.8266,117.3628,115.6153,115.6748,3711359.0
2023-12-29,116.3798,116.7174,114.9927,115.2479,3643582.0
2023-12-30,116.3798,116.7174,114.9927,115.2479,3643582.0
2023-12-31,116.3798,116.7174,114.9927,115.2479,3643582.0
2024-01-01,116.3798,116.7174,114.9927,115.2479,3643582.0
2024-01-02,116.3401,117.9585,116.0224,116.7571,4688408.0
2024-01-03,117.1146,119.3288,116.5734,119.0805,4882068.0
2024-01-04,119.7557,120.3813,115.4465,115.655,5891538.0
2024-01-05,116.6677,116.9358,115.1784,115.7046,3984668.0
2024-01-06,116.6677,116.9358,115.1784,115.7046,3984668.0
2024-01-07,116.6677,116.9358,115.1784,115.7046,3984668.0
2024-01-08,114.1457,114.2351,111.6833,113.689,6769837.0
2024-01-09,113.689,113.689,111.4549,111.9613,5935592.0
2024-01-10,111.9315,111.9315,110.045,110.3925,4445207.0
2024-01-11,110.8195,111.445,110.1542,110.2138,4212627.0
2024-01-12,112.1996,112.567,110.2585,110.9088,5549817.0
2024-01-13,112.1996,112.567,110.2585,110.9088,5549817.0
2024-01-14,112.1996,112.567,110.2585,110.9088,5549817.0
2024-01-15,112.1996,112.567,110.2585,110.9088,5549817.0
2024-01-16,110.7102,110.9485,107.5726,107.8705,6677744.0
2024-01-17,106.1627,107.7712,105.8251,106.8081,4864060.0
2024-01-18,106.5797,106.5797,105.0209,106.1726,6150889.0
2024-01-19,105.2988,107.1556,105.1698,107.106,5702183.0
2024-01-20,105.2988,107.1556,105.1698,107.106,5702183.0
2024-01-21,105.2988,107.1556,105.1698,107.106,5702183.0
2024-01-22,106.7386,107.6223,106.2421,107.2946,5740242.0
2024-01-23,107.0563,108.645,106.8875,107.2251,3969624.0
2024-01-24,108.1485,109.2407,107.6521,108.8932,5331984.0
2024-01-25,109.0223,111.2861,108.4861,111.2563,5958806.0
2024-01-26,111.2464,111.6535,109.6578,111.4351,4155987.0
2024-01-27,111.2464,111.6535,109.6578,111.4351,4155987.0
2024-01-28,111.2464,111.6535,109.6578,111.4351,4155987.0
2024-01-29,111.2464,111.306,109.7074,110.8095,4705884.0
2024-01-30,110.4223,113.5202,109.9755,113.2422,6206541.0
2024-01-31,113.1628,113.2918,110.9982,111.0776,5501432.0
2024-02-01,111.5443,112.4181,110.0152,110.5911,5255188.0
2024-02-02,110.8691,111.1571,108.9176,109.8464,4610163.0
2024-02-03,110.8691,111.1571,108.9176,109.8464,4610163.0
2024-02-04,110.8691,111.1571,108.9176,109.8464,4610163.0
2024-02-05,109.4691,110.0748,108.5159,109.1911,4520460.0
2024-02-06,110.0946,111.6535,109.4145,110.7301,4777831.0
2024-02-07,110.9287,112.1698,110.6606,111.5244,6100714.0
2024-02-08,112.3088,114.4734,111.7876,113.0932,7715527.0
2024-02-09,113.1826,113.4904,110.2352,110.3727,5974069.0
2024-02-10,113.1826,113.4904,110.2352,110.3727,5974069.0
2024-02-11,113.1826,113.4904,110.2352,110.3727,5974069.0
2024-02-12,110.4819,111.3457,109.7471,110.3131,5802121.0
2024-02-13,110.3131,111.1372,108.0691,108.9925,6321089.0
2024-02-14,109.4195,110.2535,108.7443,109.34,7248447.0
2024-02-15,109.04,111.7,108.84,111.0,9421885.0
2024-02-16,111.48,111.8,110.395,110.57,6967785.0
2024-02-17,111.48,111.8,110.395,110.57,6967785.0
2024-02-18,111.48,111.8,110.395,110.57,6967785.0
2024-02-19,111.48,111.8,110.395,110.57,6967785.0
2024-02-20,110.55,111.63,109.36,109.54,6458274.0
2024-02-21,110.0,113.665,109.7,112.87,6927935.0
2024-02-22,112.06,112.91,111.31,112.22,5104996.0
2024-02-23,111.09,112.26,110.1,111.51,5206217.0
2024-02-24,111.09,112.26,110.1,111.51,5206217.0
2024-02-25,111.09,112.26,110.1,111.51,5206217.0
2024-02-26,111.2,112.52,110.61,112.42,5751167.0
2024-02-27,113.03,113.33,111.058,111.61,5060027.0
2024-02-28,111.9,113.32,111.15,112.04,4578996.0
2024-02-29,112.51,113.16,111.85,112.54,6623961.0
2024-03-01,113.8,115.5287,113.63,114.24,5094400.0
2024-03-02,113.8,115.5287,113.63,114.24,5094400.0
2024-03-03,113.8,115.5287,113.63,114.24,5094400.0
2024-03-04,114.04,114.3924,111.58,111.64,5877361.0
2024-03-05,111.21,112.8,110.85,111.22,6246956.0
2024-03-06,112.3,112.9,111.479,111.99,4888748.0
2024-03-07,111.73,113.43,111.69,112.74,5097325.0
2024-03-08,112.21,113.21,111.86,113.0,5227705.0
2024-03-09,112.21,113.21,111.86,113.0,5227705.0
2024-03-10,112.21,113.21,111.86,113.0,5227705.0
2024-03-11,113.37,115.36,112.65,115.25,5899335.0
2024-03-12,115.08,115.7255,114.36,115.02,5652993.0
2024-03-13,116.8,118.61,116.17,117.55,7685432.0
2024-03-14,119.17,119.99,118.74,119.78,7800847.0
2024-03-15,119.13,120.795,119.13,120.04,17549004.0
2024-03-16,119.13,120.795,119.13,120.04,17549004.0
2024-03-17,119.13,120.795,119.13,120.04,17549004.0
2024-03-18,120.9,121.07,119.16,120.26,4828002.0
2024-03-19,120.36,122.16,120.3,122.02,4457939.0
2024-03-20,121.22,122.36,121.03,121.91,3596962.0
2024-03-21,122.07,123.59,121.68,123.51,4925649.0
2024-03-22,123.55,124.05,122.71,123.03,4976248.0
2024-03-23,123.55,124.05,122.71,123.03,4976248.0
2024-03-24,123.55,124.05,122.71,123.03,4976248.0
2024-03-25,123.72,126.6498,123.15,126.23,7054378.0
2024-03-26,126.5,126.9,125.2,125.99,5203426.0
2024-03-27,125.65,127.02,125.32,126.84,3847838.0
2024-03-28,128.0,128.64,126.71,127.28,4657970.0
2024-03-29,128.0,128.64,126.71,127.28,4657970.0
2024-03-30,128.0,128.64,126.71,127.28,4657970.0
2024-03-31,128.0,128.64,126.71,127.28,4657970.0
2024-04-01,128.0,128.94,126.75,128.68,3036214.0
2024-04-02,129.52,130.84,128.6292,130.67,4969715.0
2024-04-03,130.91,132.0,130.52,131.63,3707331.0
2024-04-04,132.13,132.43,131.05,131.75,3908373.0
2024-04-05,131.96,133.84,131.19,133.52,3595473.0
2024-04-06,131.96,133.84,131.19,133.52,3595473.0
2024-04-07,131.96,133.84,131.19,133.52,3595473.0
2024-04-08,133.75,134.0249,132.18,132.42,4481961.0
